Orthogroup	DMIR.longest_only	DKIK.longest_only
OG0010911	LOC108154116|XP_017139730.1|DMIR	LOC108080780|XP_017031135.1|DKIK
OG0010912	LOC108154808|XP_017140696.1|DMIR	LOC108084173|XP_017035750.1|DKIK
OG0010913	LOC108157503|XP_017145091.2|DMIR	LOC108084901|XP_017036784.1|DKIK
OG0010914	LOC117191882|XP_033252536.1|DMIR, LOC108160180|XP_017149495.1|DMIR	LOC108076547|XP_017024948.1|DKIK
OG0010915	LOC108160441|XP_017149940.2|DMIR, LOC117187697|XP_033246298.1|DMIR	LOC108076489|XP_017024868.1|DKIK
OG0010916	LOC108158241|XP_017145963.1|DMIR	LOC108078030|XP_017027079.1|DKIK
OG0010917	LOC117189754|XP_033250722.1|DMIR, LOC108159174|XP_017147709.1|DMIR	LOC108072909|XP_017019723.1|DKIK
OG0010918	LOC108163533|XP_017154375.1|DMIR	LOC108076396|XP_017024725.1|DKIK, LOC108083045|XP_017034163.1|DKIK
OG0010919	LOC108163713|XP_017154648.1|DMIR	LOC108074502|XP_017022066.1|DKIK
OG0010921	LOC108163528|XP_017154366.1|DMIR	LOC108082853|XP_017033918.1|DKIK
OG0010922	LOC108161771|XP_033249762.1|DMIR	LOC108074408|XP_017021925.1|DKIK
OG0010923	LOC108159755|XP_017148795.1|DMIR	LOC108083834|XP_017035300.1|DKIK
OG0010924	LOC108164144|XP_017155238.1|DMIR	LOC108077322|XP_017026099.1|DKIK
OG0010925	LOC108153698|XP_017139313.1|DMIR	LOC108072674|XP_017019401.1|DKIK
OG0010927	LOC108152452|XP_017137302.1|DMIR	LOC108079798|XP_017029766.1|DKIK
OG0010928	LOC108150777|XP_017134562.1|DMIR	LOC108071618|XP_017017889.1|DKIK
OG0010929	LOC108162546|XP_017152820.1|DMIR	LOC108072618|XP_017019334.1|DKIK
OG0010931	LOC108163423|XP_017154181.1|DMIR	LOC108072506|XP_017019167.1|DKIK
OG0010932	LOC108162437|XP_017152660.1|DMIR	LOC108074608|XP_017022217.1|DKIK
OG0010933	LOC108161376|XP_017151113.1|DMIR	LOC108081996|XP_017032729.1|DKIK
OG0010934	LOC108163315|XP_017154028.1|DMIR	LOC108082096|XP_017032880.1|DKIK
OG0010935	LOC108163494|XP_017154305.1|DMIR	LOC108075802|XP_017023863.1|DKIK
OG0010936	LOC108161509|XP_017151274.1|DMIR	LOC108080957|XP_017031361.1|DKIK
OG0010937	LOC108161181|XP_017150890.2|DMIR	LOC108076847|XP_017025365.1|DKIK, LOC108076848|XP_017025366.1|DKIK, LOC108076849|XP_017025368.1|DKIK
OG0010946	LOC108157156|XP_017144554.1|DMIR	LOC108080874|XP_017031266.1|DKIK
OG0010956	LOC108159456|XP_017148243.1|DMIR	LOC108070822|XP_017016923.1|DKIK
OG0010957	LOC108154403|XP_017140162.1|DMIR	LOC108084935|XP_017036822.1|DKIK
OG0010958	LOC108154726|XP_033246161.1|DMIR	LOC108077754|XP_017026716.1|DKIK
OG0010962	LOC108163824|XP_017154801.1|DMIR	LOC108077762|XP_017026737.1|DKIK
OG0010963	LOC108163702|XP_017154631.1|DMIR	LOC108072594|XP_017019296.1|DKIK
OG0010964	LOC108161364|XP_017151096.1|DMIR	LOC108082817|XP_017033865.1|DKIK
OG0010965	LOC117191514|XP_033252249.1|DMIR, LOC108159810|XP_017148869.1|DMIR	LOC108076126|XP_017024343.1|DKIK
OG0010966	LOC108153543|XP_017139100.1|DMIR	LOC108085495|XP_017037604.1|DKIK, LOC108080584|XP_017030878.1|DKIK
OG0010967	LOC108152210|XP_017136902.1|DMIR	LOC108080012|XP_017030067.1|DKIK
OG0010969	LOC108156227|XP_017143055.1|DMIR	LOC108073337|XP_017020390.1|DKIK
OG0010971	LOC108156966|XP_017144237.1|DMIR	LOC108071407|XP_017017638.1|DKIK
OG0010972	LOC108157748|XP_017145418.1|DMIR	LOC108084332|XP_017035982.1|DKIK
OG0010974	LOC108150807|XP_017134600.1|DMIR	LOC108077490|XP_017026302.1|DKIK
OG0010975	LOC108157576|XP_033245613.1|DMIR	LOC108075477|XP_017023420.1|DKIK
OG0010977	LOC108156813|XP_017143996.1|DMIR	LOC108071425|XP_017017664.1|DKIK
OG0010978	LOC108150830|XP_017134627.1|DMIR	LOC108079923|XP_017029946.1|DKIK
OG0010979	LOC108151265|XP_017135275.1|DMIR	LOC108079316|XP_017029099.1|DKIK
OG0010980	LOC108162654|XP_017152976.1|DMIR	LOC108085059|XP_017037010.1|DKIK
OG0010981	LOC108165251|XP_033242073.1|DMIR	LOC108075975|XP_017024116.1|DKIK
OG0010982	LOC108164803|XP_017156214.1|DMIR	LOC108081371|XP_017032013.1|DKIK
OG0010983	LOC108165325|XP_017156851.1|DMIR	LOC108083347|XP_017034580.1|DKIK, LOC108083346|XP_017034578.1|DKIK
OG0010985	LOC108155833|XP_017142432.1|DMIR	LOC108085426|XP_017037504.1|DKIK
OG0010986	LOC108151017|XP_033255318.1|DMIR	LOC108082903|XP_017033976.1|DKIK
OG0010987	LOC108151766|XP_017136103.1|DMIR	LOC108076042|XP_017024190.1|DKIK
OG0010988	LOC108152322|XP_017137057.1|DMIR	LOC108074933|XP_017022650.1|DKIK
OG0010989	LOC117187280|XP_033245513.1|DMIR, LOC108154411|XP_017140172.1|DMIR	LOC108075378|XP_017023278.1|DKIK
OG0010990	LOC108164252|XP_017155375.2|DMIR	LOC108082703|XP_017033700.1|DKIK
OG0010991	LOC108161396|XP_017151133.1|DMIR	LOC108075830|XP_017023890.1|DKIK
OG0010993	LOC108164087|XP_017155164.1|DMIR	LOC108074482|XP_017022044.1|DKIK
OG0010994	LOC108161206|XP_017150916.1|DMIR	LOC108081863|XP_017032592.1|DKIK
OG0010995	LOC108153627|XP_017139221.1|DMIR	LOC108072679|XP_017019406.1|DKIK
OG0010997	LOC108153709|XP_017139325.1|DMIR	LOC108078573|XP_017027982.1|DKIK
OG0010999	LOC108151309|XP_017135335.1|DMIR	LOC108078677|XP_017028099.1|DKIK
OG0011000	LOC108151323|XP_017135364.1|DMIR	LOC108079049|XP_017028742.1|DKIK
OG0011001	LOC108165346|XP_033242799.1|DMIR	LOC108082971|XP_017034083.1|DKIK
OG0011002	LOC108151040|XP_017134900.1|DMIR	LOC108082982|XP_017034093.1|DKIK
OG0011003	LOC108151042|XP_017134902.1|DMIR	LOC108083032|XP_017034150.1|DKIK
OG0011004	LOC117187767|XP_033246476.1|DMIR	LOC108076560|XP_017024960.1|DKIK
OG0011005	LOC117190987|XP_033251859.1|DMIR, LOC108158267|XP_017145993.1|DMIR	LOC108074662|XP_017022269.1|DKIK
OG0011006	LOC108160053|XP_017149288.1|DMIR	LOC108078023|XP_017027073.1|DKIK
OG0011007	LOC108158037|XP_017145671.1|DMIR	LOC108070620|XP_017016674.1|DKIK
OG0011009	LOC108156273|XP_017143131.1|DMIR	LOC108073374|XP_017020436.1|DKIK
OG0011010	LOC108157631|XP_017145260.1|DMIR	LOC108070671|XP_017016734.1|DKIK
OG0011011	LOC108157756|XP_017145425.1|DMIR	LOC108075376|XP_017023276.1|DKIK
OG0011012	LOC108154329|XP_017140080.1|DMIR	LOC108084339|XP_017035988.1|DKIK
OG0011015	LOC108156961|XP_017144228.1|DMIR	LOC108084095|XP_017035611.1|DKIK
OG0011017	LOC108155242|XP_017141420.1|DMIR	LOC108084031|XP_017035534.1|DKIK
OG0011018	LOC108153919|XP_017139504.1|DMIR	LOC108074068|XP_017021429.1|DKIK
OG0011019	LOC108155485|XP_017141800.1|DMIR	LOC108074063|XP_017021423.1|DKIK
OG0011020	LOC108157769|XP_017145441.1|DMIR	LOC108085402|XP_017037460.1|DKIK, LOC108085406|XP_017037463.1|DKIK
OG0011021	LOC108154546|XP_017140338.1|DMIR	LOC108080995|XP_017031410.1|DKIK
OG0011023	LOC108156247|XP_017143085.1|DMIR	LOC108073573|XP_017020749.1|DKIK
OG0011024	LOC108155807|XP_033244132.1|DMIR	LOC108079927|XP_017029951.1|DKIK, LOC108084897|XP_017036782.1|DKIK
OG0011025	LOC108154453|XP_017140214.1|DMIR	LOC108084931|XP_017036817.1|DKIK, LOC108077645|XP_017026551.1|DKIK
OG0011027	LOC108151668|XP_017135899.1|DMIR, LOC108154353|XP_017140107.1|DMIR	LOC108084906|XP_017036791.1|DKIK
OG0011028	LOC108159151|XP_017147637.2|DMIR	LOC108076262|XP_017024500.1|DKIK
OG0011029	LOC117191479|XP_033252226.1|DMIR, LOC108158544|XP_017146442.1|DMIR	LOC108076318|XP_017024590.1|DKIK, LOC108076317|XP_017024589.1|DKIK
OG0011030	LOC117192849|XP_033253494.1|DMIR	LOC108082344|XP_017033167.1|DKIK
OG0011031	LOC108159700|XP_017148702.1|DMIR	LOC108078296|XP_017027562.1|DKIK
OG0011032	LOC108160750|XP_017150431.2|DMIR, LOC117193420|XP_033254064.1|DMIR, LOC117193423|XP_033254067.1|DMIR, LOC117187831|XP_033246590.1|DMIR	LOC108076528|XP_017024929.1|DKIK
OG0011033	LOC117191326|XP_033252118.1|DMIR, LOC108160697|XP_017150339.1|DMIR	LOC108072195|XP_017018743.1|DKIK
OG0011034	LOC108157995|XP_017145627.2|DMIR, LOC117187724|XP_033246393.1|DMIR	LOC108082313|XP_017033133.1|DKIK
OG0011035	LOC108164066|XP_017155139.1|DMIR	LOC108076383|XP_017024699.1|DKIK
OG0011037	LOC108164114|XP_017155196.1|DMIR, LOC108161548|XP_033249797.1|DMIR	LOC108074399|XP_017021915.1|DKIK
OG0011038	LOC108161637|XP_017151428.1|DMIR	LOC108081980|XP_017032705.1|DKIK
OG0011039	LOC108161864|XP_017151742.1|DMIR	LOC108081978|XP_017032704.1|DKIK
OG0011040	LOC108161872|XP_017151753.1|DMIR	LOC108081992|XP_017032723.1|DKIK
OG0011041	LOC108162408|XP_017152622.1|DMIR	LOC108082698|XP_017033693.1|DKIK
OG0011042	LOC108163330|XP_033248705.1|DMIR	LOC108085238|XP_017037266.1|DKIK
OG0011043	LOC108163861|XP_017154867.1|DMIR	LOC108075880|XP_017023974.1|DKIK
OG0011045	LOC108152079|XP_033244737.1|DMIR	LOC108080011|XP_017030066.1|DKIK
OG0011047	LOC108155915|XP_017142555.1|DMIR	LOC108079195|XP_017028946.1|DKIK
OG0011048	LOC108154869|XP_017140835.1|DMIR, LOC108155359|XP_017141612.1|DMIR	LOC108080033|XP_017030099.1|DKIK
OG0011050	LOC108158699|XP_017146728.1|DMIR	LOC108083842|XP_017035310.1|DKIK
OG0011051	LOC108153289|XP_017138666.1|DMIR	LOC108073978|XP_017021313.1|DKIK
OG0011052	LOC108153686|XP_017139297.1|DMIR	LOC108073843|XP_017021113.1|DKIK
OG0011053	LOC108150901|XP_017134699.1|DMIR	LOC108079703|XP_017029598.1|DKIK
OG0011054	LOC108165433|XP_017156960.1|DMIR	LOC108079019|XP_017028687.1|DKIK
OG0011056	LOC108161954|XP_017151899.1|DMIR	LOC108072507|XP_017019168.1|DKIK
OG0011057	LOC108158019|XP_017145651.1|DMIR	LOC108085083|XP_017037045.1|DKIK
OG0011058	LOC108164321|XP_017155464.1|DMIR	LOC108075904|XP_017024018.1|DKIK
OG0011062	LOC108165286|XP_017156810.1|DMIR	LOC108083305|XP_017034531.1|DKIK
OG0011063	LOC108163748|XP_017154704.1|DMIR	LOC108085275|XP_017037314.1|DKIK
OG0011077	LOC108159124|XP_017147597.1|DMIR	LOC108072026|XP_017018496.1|DKIK
OG0011078	LOC108152887|XP_017138015.1|DMIR	LOC108079713|XP_017029610.1|DKIK
OG0011080	LOC108156673|XP_017143784.1|DMIR	LOC108080804|XP_017031186.1|DKIK
OG0011082	LOC117189830|XP_033250784.1|DMIR	LOC108073132|XP_017020121.1|DKIK
OG0011087	LOC108156174|XP_017142996.1|DMIR	LOC108080384|XP_017030594.1|DKIK
OG0011090	LOC108157937|XP_017145570.1|DMIR	LOC108073069|XP_017020023.1|DKIK
OG0011094	LOC108158651|XP_033246452.1|DMIR	LOC108079338|XP_017029132.1|DKIK
OG0011095	LOC108164222|XP_017155344.1|DMIR, LOC108164233|XP_017155353.1|DMIR	LOC108082688|XP_017033682.1|DKIK
OG0011096	LOC108153640|XP_017139232.1|DMIR	LOC108080597|XP_017030897.1|DKIK
OG0011099	LOC108152083|XP_017136609.1|DMIR	LOC108077524|XP_017026378.1|DKIK
OG0011100	LOC108150813|XP_017134606.1|DMIR	LOC108077486|XP_017026298.1|DKIK
OG0011101	LOC108152289|XP_017137000.1|DMIR	LOC108077512|XP_017026365.1|DKIK
OG0011103	LOC108152198|XP_017136846.1|DMIR	LOC108075177|XP_017022989.1|DKIK
OG0011104	LOC108157857|XP_017145552.1|DMIR	LOC108071391|XP_017017623.1|DKIK
OG0011105	LOC108158742|XP_017146840.2|DMIR, LOC117188501|XP_033248354.1|DMIR	LOC108082346|XP_017033169.1|DKIK
OG0011106	LOC108158248|XP_017145973.1|DMIR	LOC108078426|XP_017027779.1|DKIK
OG0011108	LOC108153858|XP_033245673.1|DMIR	LOC108085393|XP_017037450.1|DKIK
OG0011109	LOC117187073|XP_033244800.1|DMIR, LOC108157020|XP_017144317.2|DMIR	LOC108085386|XP_017037443.1|DKIK
OG0011111	LOC108155558|XP_017141938.1|DMIR	LOC108080873|XP_017031265.1|DKIK
OG0011112	LOC108157263|XP_033245437.1|DMIR	LOC108073746|XP_017021002.1|DKIK
OG0011113	LOC108154528|XP_017140320.1|DMIR	LOC108082782|XP_017033813.1|DKIK
OG0011115	LOC108153950|XP_017139536.1|DMIR	LOC108075382|XP_017023281.1|DKIK
OG0011116	LOC108157797|XP_017145479.1|DMIR	LOC108080954|XP_017031358.1|DKIK
OG0011118	LOC108155486|XP_017141801.1|DMIR	LOC108074058|XP_017021419.1|DKIK
OG0011119	LOC108155182|XP_017141342.1|DMIR	LOC108076064|XP_017024290.1|DKIK
OG0011121	LOC108154433|XP_017140192.1|DMIR	LOC108080461|XP_017030687.1|DKIK
OG0011122	LOC108155324|XP_017141548.2|DMIR	LOC108075430|XP_017023343.1|DKIK
OG0011123	LOC108157086|XP_017144437.1|DMIR	LOC108081125|XP_017031632.1|DKIK
OG0011124	LOC108154373|XP_017140126.1|DMIR	LOC108071249|XP_017017424.1|DKIK, LOC108071267|XP_017017447.1|DKIK
OG0011126	LOC108157847|XP_017145539.1|DMIR	LOC108075452|XP_017023396.1|DKIK
OG0011128	LOC108158439|XP_017146211.1|DMIR	LOC108072876|XP_017019683.1|DKIK
OG0011129	LOC117191417|XP_033252181.1|DMIR, LOC108157989|XP_017145623.1|DMIR	LOC108070892|XP_017017026.1|DKIK
OG0011131	LOC117193147|XP_033253767.1|DMIR	LOC108078021|XP_017027070.1|DKIK
OG0011132	LOC108161155|XP_017150866.2|DMIR	LOC108074255|XP_017021718.1|DKIK
OG0011133	LOC108162528|XP_017152798.1|DMIR	LOC108081975|XP_017032699.1|DKIK
OG0011135	LOC117188903|XP_033249367.1|DMIR, LOC117188906|XP_033249370.1|DMIR, LOC108161530|XP_017151299.2|DMIR	LOC108074607|XP_017022221.1|DKIK
OG0011136	LOC108161532|XP_017151301.2|DMIR, LOC117189111|XP_033250007.1|DMIR, LOC117189114|XP_033250010.1|DMIR	LOC108074214|XP_017021649.1|DKIK
OG0011137	LOC108163963|XP_033249537.1|DMIR	LOC108075950|XP_017024085.1|DKIK
OG0011138	LOC108161438|XP_017151190.1|DMIR	LOC108075807|XP_017023868.1|DKIK, LOC108075788|XP_017023842.1|DKIK
OG0011140	LOC108158224|XP_017145948.1|DMIR	LOC108075034|XP_017022779.1|DKIK
OG0011141	LOC117191013|XP_033251882.1|DMIR	LOC108076607|XP_017025014.1|DKIK
OG0011143	LOC108151397|XP_017135477.1|DMIR	LOC108076535|XP_017024937.1|DKIK
OG0011145	LOC108163679|XP_017154594.2|DMIR	LOC108085345|XP_017037392.1|DKIK
OG0011146	LOC108163678|XP_017154593.1|DMIR	LOC108085332|XP_017037376.1|DKIK
OG0011148	LOC108151472|XP_017135588.1|DMIR	LOC108076024|XP_017024173.1|DKIK
OG0011149	LOC108153120|XP_017138401.1|DMIR	LOC108079223|XP_017028994.1|DKIK
OG0011150	LOC108165348|XP_017156870.1|DMIR	LOC108074975|XP_017022697.1|DKIK
OG0011151	LOC108153212|XP_017138524.1|DMIR	LOC108079775|XP_017029707.1|DKIK
OG0011152	LOC108153344|XP_033242461.1|DMIR	LOC108070485|XP_017016463.1|DKIK
OG0011154	LOC108150760|XP_017134543.1|DMIR	LOC108071613|XP_017017884.1|DKIK
OG0011155	LOC108164263|XP_017155394.1|DMIR	LOC108082116|XP_017032904.1|DKIK
OG0011156	LOC108162251|XP_017152388.1|DMIR	LOC108077085|XP_017025741.1|DKIK
OG0011157	LOC108161387|XP_017151125.1|DMIR	LOC108072534|XP_017019196.1|DKIK
OG0011158	LOC108161518|XP_017151284.1|DMIR	LOC108072520|XP_017019180.1|DKIK
OG0011159	LOC108164272|XP_017155405.1|DMIR	LOC108086204|XP_017038557.1|DKIK
OG0011160	LOC117188656|XP_033248724.1|DMIR	LOC108077252|XP_017026003.1|DKIK
OG0011161	LOC108164227|XP_017155346.1|DMIR	LOC108076960|XP_017025499.1|DKIK
OG0011162	LOC108161500|XP_017151264.1|DMIR	LOC108074341|XP_017021856.1|DKIK
OG0011163	LOC117193697|XP_033254314.1|DMIR, LOC108158322|XP_017146051.1|DMIR	LOC108085100|XP_017037061.1|DKIK
OG0011165	LOC108153407|XP_017138890.1|DMIR	LOC108078592|XP_017028001.1|DKIK, LOC108078593|XP_017028002.1|DKIK
OG0011179	LOC108163794|XP_017154771.1|DMIR	LOC108081352|XP_017031988.1|DKIK
OG0011185	LOC108156278|XP_017143140.1|DMIR	LOC108073295|XP_017020339.1|DKIK
OG0011187	LOC108165020|XP_017156546.1|DMIR	LOC108079932|XP_017029955.1|DKIK
OG0011192	LOC108157198|XP_017144619.2|DMIR	LOC108085699|XP_017037900.1|DKIK
OG0011193	LOC108154202|XP_017139910.1|DMIR	LOC108073308|XP_017020355.1|DKIK
OG0011197	LOC108153008|XP_017138640.1|DMIR	LOC108079988|XP_017030044.1|DKIK
OG0011201	LOC108162146|XP_017152216.1|DMIR	LOC108082760|XP_017033766.1|DKIK
OG0011206	LOC117186244|XP_033242597.1|DMIR	LOC108079764|XP_017029676.1|DKIK
OG0011207	LOC108165386|XP_017156913.1|DMIR	LOC108078645|XP_017028063.1|DKIK
OG0011208	LOC108150888|XP_017134686.1|DMIR	LOC108078087|XP_017027168.1|DKIK
OG0011214	LOC108159627|XP_017148573.1|DMIR	LOC108070857|XP_017016977.1|DKIK
OG0011215	LOC117193805|XP_033254412.1|DMIR, LOC108158252|XP_017145977.2|DMIR	LOC108078492|XP_017027864.1|DKIK
OG0011217	LOC108164469|XP_017155707.1|DMIR	LOC108082640|XP_017033599.1|DKIK
OG0011220	LOC108155795|XP_017142362.1|DMIR	LOC108070708|XP_017016790.1|DKIK
OG0011221	LOC108155809|XP_017142378.1|DMIR	LOC108085028|XP_017036962.1|DKIK
OG0011223	LOC108156676|XP_017143790.1|DMIR	LOC108080806|XP_017031188.1|DKIK
OG0011224	LOC108154611|XP_017140416.1|DMIR	LOC108081769|XP_017032460.1|DKIK
OG0011225	LOC108156160|XP_017142977.1|DMIR	LOC108075582|XP_017023589.1|DKIK
OG0011226	LOC108156751|XP_017143901.1|DMIR	LOC108084583|XP_017036346.1|DKIK
OG0011227	LOC108156922|XP_017144165.1|DMIR	LOC108071335|XP_017017546.1|DKIK
OG0011228	LOC108154605|XP_017140411.1|DMIR	LOC108075483|XP_017023427.1|DKIK
OG0011229	LOC117192004|XP_033252618.1|DMIR, LOC108160988|XP_033248203.1|DMIR	LOC108083940|XP_017035435.1|DKIK
OG0011231	LOC108154952|XP_017140948.1|DMIR	LOC108084874|XP_017036755.1|DKIK
OG0011232	LOC108155374|XP_033245671.1|DMIR	LOC108084094|XP_017035610.1|DKIK
OG0011234	LOC108154397|XP_017140152.1|DMIR	LOC108075712|XP_017023732.1|DKIK
OG0011235	LOC108154346|XP_017140101.1|DMIR	LOC108078807|XP_017028378.1|DKIK
OG0011236	LOC108158741|XP_017146838.2|DMIR, LOC117188509|XP_033248395.1|DMIR	LOC108082385|XP_017033216.1|DKIK
OG0011237	LOC108160126|XP_017149409.1|DMIR	LOC108085135|XP_017037131.1|DKIK
OG0011238	LOC108158209|XP_033254511.1|DMIR, LOC117188404|XP_033248130.1|DMIR	LOC108079853|XP_017029854.1|DKIK
OG0011239	LOC108159950|XP_017149097.1|DMIR	LOC108076225|XP_017024457.1|DKIK
OG0011240	LOC117187785|XP_033246517.1|DMIR	LOC108072129|XP_017018653.1|DKIK
OG0011241	LOC108160624|XP_033247600.1|DMIR	LOC108072040|XP_017018511.1|DKIK
OG0011242	LOC117192974|XP_033253587.1|DMIR, LOC108158225|XP_017145944.1|DMIR	LOC108072222|XP_017018774.1|DKIK
OG0011243	LOC117191425|XP_033252187.1|DMIR, LOC108158346|XP_017146074.1|DMIR	LOC108072940|XP_017019782.1|DKIK
OG0011244	LOC108161359|XP_017151094.1|DMIR	LOC108078049|XP_017027101.1|DKIK
OG0011245	LOC117187770|XP_033246480.1|DMIR, LOC108158003|XP_017145634.2|DMIR	LOC108076567|XP_017024966.1|DKIK
OG0011246	LOC117187982|XP_033246937.1|DMIR, LOC108160028|XP_017149256.2|DMIR	LOC108076646|XP_017025067.1|DKIK
OG0011247	LOC108160200|XP_017149524.1|DMIR	LOC108072204|XP_017018754.1|DKIK
OG0011248	LOC117193023|XP_033253632.1|DMIR, LOC108160201|XP_017149525.2|DMIR	LOC108072205|XP_017018755.1|DKIK
OG0011249	LOC117194189|XP_033254737.1|DMIR, LOC108160199|XP_017149522.1|DMIR	LOC108072049|XP_017018522.1|DKIK
OG0011250	LOC117189027|XP_033249793.1|DMIR	LOC108075748|XP_017023795.1|DKIK
OG0011251	LOC108162777|XP_017153162.1|DMIR	LOC108082213|XP_017033032.1|DKIK
OG0011252	LOC117189099|XP_033249987.1|DMIR, LOC108163802|XP_017154780.2|DMIR, LOC108161261|XP_017150971.2|DMIR	LOC108081981|XP_017032706.1|DKIK
OG0011253	LOC108165479|XP_017157019.2|DMIR	LOC108081969|XP_017032693.1|DKIK
OG0011254	LOC108161257|XP_033249426.1|DMIR	LOC108074766|XP_017022433.1|DKIK
OG0011255	LOC108158339|XP_017146070.1|DMIR	LOC108083458|XP_017034719.1|DKIK
OG0011256	LOC108152268|XP_017136981.2|DMIR	LOC108074134|XP_017021522.1|DKIK
OG0011258	LOC108151648|XP_017135892.1|DMIR	LOC108080005|XP_017030059.1|DKIK
OG0011259	LOC108151713|XP_033244730.1|DMIR	LOC108080006|XP_017030060.1|DKIK
OG0011260	LOC108165236|XP_017156764.1|DMIR	LOC108082651|XP_017033628.1|DKIK
OG0011262	LOC108151308|XP_017135338.1|DMIR	LOC108078981|XP_017028640.1|DKIK
OG0011264	LOC108155896|XP_017142530.1|DMIR	LOC108079193|XP_017028943.1|DKIK
OG0011265	LOC108152249|XP_017136944.1|DMIR	LOC108078951|XP_017028591.1|DKIK
OG0011266	LOC108152204|XP_017136851.1|DMIR	LOC108073881|XP_017021154.1|DKIK
OG0011269	LOC108151310|XP_017135337.1|DMIR	LOC108078607|XP_017028017.1|DKIK
OG0011270	LOC108165375|XP_017156901.2|DMIR	LOC108078605|XP_017028015.1|DKIK
OG0011271	LOC108152952|XP_033242808.1|DMIR	LOC108075335|XP_017023239.1|DKIK
OG0011272	LOC108165289|XP_017156813.1|DMIR	LOC108082974|XP_017034085.1|DKIK
OG0011273	LOC108151198|XP_017135158.1|DMIR	LOC108071909|XP_017018346.1|DKIK
OG0011274	LOC108151229|XP_017135215.1|DMIR	LOC108072690|XP_017019415.1|DKIK
OG0011275	LOC108165422|XP_017156950.1|DMIR	LOC108083037|XP_017034156.1|DKIK
OG0011276	LOC108165345|XP_017156867.1|DMIR	LOC108086279|XP_017038656.1|DKIK
OG0011278	LOC108161980|XP_017151935.1|DMIR	LOC108072525|XP_017019187.1|DKIK
OG0011279	LOC117188914|XP_033249385.1|DMIR	LOC108077042|XP_017025663.1|DKIK
OG0011281	LOC108160446|XP_017149946.2|DMIR, LOC117187841|XP_033246603.1|DMIR	LOC108074460|XP_017022010.1|DKIK
OG0011283	LOC117190427|XP_033251398.1|DMIR	LOC108077940|XP_017026967.1|DKIK
OG0011313	LOC117188598|XP_033248482.1|DMIR	LOC108085240|XP_017037270.1|DKIK
OG0011314	LOC108165563|XP_017157126.2|DMIR	LOC108077965|XP_017026999.1|DKIK
OG0011325	LOC108164975|XP_017156479.2|DMIR	LOC108082896|XP_017033970.1|DKIK
OG0011329	LOC108162141|XP_017152212.1|DMIR	LOC108082727|XP_017033724.1|DKIK
OG0011330	LOC108162142|XP_017152213.1|DMIR	LOC108082759|XP_017033765.1|DKIK
OG0011331	LOC108162236|XP_033250077.1|DMIR	LOC108073599|XP_017020779.1|DKIK
OG0011338	LOC108157722|XP_017145380.1|DMIR	LOC108085410|XP_017037469.1|DKIK
OG0011340	LOC117187348|XP_033245700.1|DMIR	LOC108080426|XP_017030647.1|DKIK
OG0011341	LOC108154613|XP_017140419.2|DMIR	LOC108075369|XP_017023268.1|DKIK
OG0011342	LOC108156894|XP_017144123.1|DMIR	LOC108073477|XP_017020618.1|DKIK
OG0011344	LOC108154499|XP_017140288.1|DMIR	LOC108075459|XP_017023403.1|DKIK
OG0011346	LOC108154206|XP_017139916.1|DMIR	LOC108073365|XP_017020417.1|DKIK
OG0011347	LOC108156138|XP_017142941.1|DMIR	LOC108072197|XP_017018745.1|DKIK
OG0011348	LOC108155295|XP_017141499.1|DMIR	LOC108083113|XP_017034269.1|DKIK
OG0011349	LOC108155284|XP_017141490.1|DMIR	LOC108081045|XP_017031504.1|DKIK
OG0011350	LOC108157798|XP_017145480.2|DMIR	LOC108080955|XP_017031359.1|DKIK
OG0011351	LOC108157688|XP_017145344.1|DMIR	LOC108075480|XP_017023424.1|DKIK
OG0011352	LOC108153932|XP_017139517.1|DMIR	LOC108085589|XP_017037745.1|DKIK
OG0011353	LOC108157541|XP_017145132.1|DMIR	LOC108084281|XP_017035925.1|DKIK
OG0011354	LOC108156432|XP_017143376.1|DMIR	LOC108073662|XP_017020876.1|DKIK
OG0011355	LOC108160110|XP_017149391.1|DMIR	LOC108082362|XP_017033191.1|DKIK
OG0011357	LOC108160654|XP_017150279.1|DMIR	LOC108076467|XP_017024841.1|DKIK
OG0011358	LOC117188208|XP_033247592.1|DMIR, LOC108159616|XP_017148560.2|DMIR	LOC108076247|XP_017024484.1|DKIK
OG0011359	LOC117190082|XP_033251057.1|DMIR	LOC108076407|XP_017024735.1|DKIK
OG0011360	LOC108159294|XP_017147951.1|DMIR	LOC108076289|XP_017024535.1|DKIK
OG0011364	LOC108158345|XP_017146073.1|DMIR	LOC108081092|XP_017031568.1|DKIK
OG0011366	LOC108159801|XP_017148855.1|DMIR	LOC108082368|XP_017033198.1|DKIK
OG0011367	LOC108158645|XP_017146618.1|DMIR	LOC108076663|XP_017025085.1|DKIK
OG0011368	LOC117190889|XP_033251791.1|DMIR	LOC108081298|XP_017031874.1|DKIK
OG0011369	LOC108162992|XP_017153494.1|DMIR	LOC108075901|XP_017024009.1|DKIK
OG0011371	LOC108162200|XP_017152300.1|DMIR	LOC108074829|XP_017022518.1|DKIK
OG0011373	LOC108163991|XP_017155049.1|DMIR	LOC108075929|XP_017024056.1|DKIK
OG0011374	LOC108150889|XP_017134691.1|DMIR	LOC108071676|XP_017017970.1|DKIK
OG0011375	LOC108160433|XP_017149925.1|DMIR	LOC108083467|XP_017034743.1|DKIK
OG0011376	LOC117186574|XP_033243423.1|DMIR	LOC108080008|XP_017030063.1|DKIK
