Orthogroup	DMIR.longest_only	SLEB.longest_only
OG0009686	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR	LOC115633067|XP_030386298.1|SLEB
OG0009687	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR	LOC115633998|XP_030387381.1|SLEB
OG0009688	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR	LOC115629087|XP_030381263.1|SLEB
OG0009690	LOC108160315|XP_017149727.1|DMIR	LOC115633936|XP_030387314.1|SLEB
OG0009691	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR	LOC115634169|XP_030387612.1|SLEB
OG0009692	LOC117189473|XP_033250497.1|DMIR	LOC115632480|XP_030385517.1|SLEB
OG0009693	LOC108159235|XP_017147831.1|DMIR	LOC115630770|XP_030383288.1|SLEB
OG0009694	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR	LOC115624557|XP_030375148.1|SLEB
OG0009695	LOC108158879|XP_017147121.1|DMIR	LOC115634324|XP_030387842.1|SLEB
OG0009697	LOC108161688|XP_017151490.1|DMIR	LOC115626927|XP_030378294.1|SLEB
OG0009698	LOC108159993|XP_017149198.2|DMIR	LOC115634079|XP_030387491.1|SLEB
OG0009699	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR	LOC115625491|XP_030376405.1|SLEB
OG0009700	LOC117192605|XP_033253212.1|DMIR, LOC108159106|XP_017147568.1|DMIR	LOC115622761|XP_030372680.1|SLEB
OG0009701	LOC108155307|XP_017141513.1|DMIR	LOC115621568|XP_030371115.1|SLEB
OG0009703	LOC108162280|XP_017152428.1|DMIR	LOC115631676|XP_030384349.1|SLEB
OG0009704	LOC108158226|XP_017145945.1|DMIR	LOC115634094|XP_030387509.1|SLEB
OG0009705	LOC108158154|XP_017145865.1|DMIR	LOC115634800|XP_030388568.1|SLEB
OG0009706	LOC108161016|XP_017150817.1|DMIR	LOC115634801|XP_030388569.1|SLEB
OG0009707	LOC108156552|XP_017143560.1|DMIR	LOC115620407|XP_030369486.1|SLEB
OG0009708	LOC108160848|XP_017150593.1|DMIR	LOC115634043|XP_030387447.1|SLEB
OG0009709	LOC108160322|XP_017149737.1|DMIR	LOC115634419|XP_030387986.1|SLEB
OG0009710	LOC108160321|XP_017149736.1|DMIR	LOC115624611|XP_030375258.1|SLEB
OG0009711	LOC108159891|XP_017148998.1|DMIR	LOC115633771|XP_030387106.1|SLEB
OG0009712	LOC108151304|XP_017135329.1|DMIR	LOC115633023|XP_030386207.1|SLEB
OG0009713	LOC108160131|XP_017149415.1|DMIR	LOC115634401|XP_030387954.1|SLEB
OG0009714	LOC108158525|XP_017146395.1|DMIR	LOC115633365|XP_030386673.1|SLEB
OG0009716	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR	LOC115634240|XP_030387694.1|SLEB
OG0009718	LOC108158340|XP_017146067.1|DMIR	LOC115634568|XP_030388251.1|SLEB
OG0009719	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR	LOC115627624|XP_030379223.1|SLEB
OG0009720	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR	LOC115634642|XP_030388359.1|SLEB
OG0009721	LOC108159312|XP_017147975.1|DMIR	LOC115624845|XP_030375549.1|SLEB
OG0009722	LOC108159099|XP_017147559.1|DMIR	LOC115628152|XP_030379986.1|SLEB
OG0009723	LOC108150860|XP_017134652.1|DMIR	LOC115624939|XP_030375650.1|SLEB
OG0009724	LOC108159594|XP_017148536.1|DMIR	LOC115624273|XP_030374762.1|SLEB
OG0009726	LOC108156580|XP_033245047.1|DMIR	LOC115629460|XP_030381788.1|SLEB
OG0009727	LOC108159254|XP_017147873.1|DMIR	LOC115634589|XP_030388278.1|SLEB
OG0009728	LOC108158372|XP_017146116.1|DMIR	LOC115634303|XP_030387820.1|SLEB
OG0009729	LOC108160983|XP_017150775.1|DMIR	LOC115634311|XP_030387832.1|SLEB
OG0009730	LOC108153349|XP_017138805.2|DMIR	LOC115630032|XP_030382525.1|SLEB
OG0009731	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR	LOC115624880|XP_030375586.1|SLEB
OG0009732	LOC108160346|XP_017149780.1|DMIR	LOC115634660|XP_030388380.1|SLEB
OG0009733	LOC108164725|XP_017156103.1|DMIR	LOC115628758|XP_030380833.1|SLEB
OG0009734	LOC108156538|XP_017143575.1|DMIR	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB
OG0009735	LOC108163403|XP_017154156.1|DMIR	LOC115631534|XP_030384167.1|SLEB
OG0009736	LOC108151114|XP_017135013.1|DMIR	LOC115629661|XP_030382035.1|SLEB
OG0009737	LOC108154427|XP_017140185.1|DMIR	LOC115621449|XP_030370962.1|SLEB
OG0009738	LOC108164743|XP_017156128.1|DMIR	LOC115627584|XP_030379168.1|SLEB
OG0009739	LOC108165113|XP_017156661.1|DMIR	LOC115627611|XP_030379201.1|SLEB
OG0009740	LOC108161083|XP_017150828.1|DMIR	LOC115629509|XP_030381850.1|SLEB
OG0009741	LOC108161497|XP_017151261.1|DMIR	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB
OG0009742	LOC108163093|XP_017153709.1|DMIR	LOC115627373|XP_030378885.1|SLEB
OG0009743	LOC108161708|XP_017151520.1|DMIR	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB
OG0009744	LOC108152021|XP_017136487.1|DMIR	LOC115627264|XP_030378752.1|SLEB
OG0009745	LOC108159109|XP_017147578.1|DMIR	LOC115627215|XP_030378695.1|SLEB
OG0009746	LOC108151202|XP_017135169.1|DMIR	LOC115633969|XP_030387350.1|SLEB
OG0009747	LOC108161648|XP_017151439.1|DMIR	LOC115631914|XP_030384625.1|SLEB
OG0009748	LOC108164730|XP_017156112.2|DMIR	LOC115629133|XP_030381335.1|SLEB
OG0009749	LOC108153475|XP_017138998.1|DMIR	LOC115626887|XP_030378257.1|SLEB
OG0009750	LOC108153646|XP_017139239.1|DMIR	LOC115629691|XP_030382072.1|SLEB
OG0009751	LOC108163342|XP_017154072.1|DMIR	LOC115630084|XP_030382569.1|SLEB
OG0009752	LOC108160210|XP_017149549.1|DMIR	LOC115627875|XP_030379619.1|SLEB
OG0009753	LOC108159290|XP_033243719.1|DMIR	LOC115627919|XP_030379674.1|SLEB
OG0009754	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR	LOC115634347|XP_030387862.1|SLEB
OG0009755	LOC108159354|XP_017148064.1|DMIR	LOC115627857|XP_030379578.1|SLEB
OG0009756	LOC108165092|XP_017156634.1|DMIR	LOC115629668|XP_030382044.1|SLEB
OG0009757	LOC108159449|XP_017148230.1|DMIR	LOC115632929|XP_030386081.1|SLEB
OG0009758	LOC108156779|XP_017143939.1|DMIR	LOC115620182|XP_030369165.1|SLEB
OG0009759	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR	LOC115627886|XP_030379632.1|SLEB
OG0009760	LOC108165250|XP_017156777.1|DMIR	LOC115627932|XP_030379685.1|SLEB
OG0009761	LOC108153621|XP_017139213.1|DMIR	LOC115627788|XP_030379469.1|SLEB
OG0009762	LOC108150940|XP_017134763.1|DMIR	LOC115629960|XP_030382433.1|SLEB
OG0009764	LOC108165576|XP_017157138.1|DMIR	LOC115632720|XP_030385826.1|SLEB
OG0009765	LOC108153553|XP_017139112.1|DMIR	LOC115632172|XP_030385061.1|SLEB
OG0009766	LOC108150797|XP_017134590.1|DMIR	LOC115632924|XP_030386077.1|SLEB
OG0009767	LOC108150893|XP_017134692.1|DMIR	LOC115632681|XP_030385775.1|SLEB
OG0009768	LOC108150855|XP_017134647.1|DMIR	LOC115628407|XP_030380356.1|SLEB
OG0009769	LOC108153596|XP_017139166.1|DMIR	LOC115628231|XP_030380094.1|SLEB
OG0009770	LOC108165280|XP_033244041.1|DMIR	LOC115632598|XP_030385683.1|SLEB
OG0009771	LOC108165597|XP_017157161.1|DMIR	LOC115632892|XP_030386043.1|SLEB
OG0009772	LOC108153773|XP_017139401.1|DMIR	LOC115628434|XP_030380382.1|SLEB
OG0009773	LOC108152886|XP_017138014.2|DMIR	LOC115632531|XP_030385587.1|SLEB
OG0009774	LOC108165328|XP_017156850.1|DMIR	LOC115632706|XP_030385807.1|SLEB
OG0009775	LOC108153209|XP_017138520.1|DMIR	LOC115628264|XP_030380143.1|SLEB
OG0009776	LOC108153189|XP_017138493.1|DMIR	LOC115632921|XP_030386073.1|SLEB
OG0009777	LOC108153413|XP_033243058.1|DMIR	LOC115622665|XP_030372538.1|SLEB
OG0009778	LOC108153758|XP_017139382.1|DMIR	LOC115622797|XP_030372722.1|SLEB
OG0009779	LOC108152920|XP_017138088.1|DMIR	LOC115632217|XP_030385135.1|SLEB
OG0009780	LOC108153514|XP_033243261.1|DMIR	LOC115632723|XP_030385829.1|SLEB
OG0009781	LOC108153362|XP_017138818.1|DMIR	LOC115632787|XP_030385899.1|SLEB
OG0009783	LOC108151797|XP_017136136.1|DMIR	LOC115622731|XP_030372632.1|SLEB
OG0009784	LOC108165531|XP_017157091.1|DMIR	LOC115632877|XP_030386012.1|SLEB
OG0009785	LOC108153532|XP_017139083.1|DMIR	LOC115622511|XP_030372324.1|SLEB
OG0009786	LOC108152992|XP_017138216.1|DMIR	LOC115622608|XP_030372469.1|SLEB
OG0009787	LOC108153056|XP_017138317.1|DMIR	LOC115622750|XP_030372663.1|SLEB
OG0009788	LOC108153582|XP_017139151.1|DMIR	LOC115622864|XP_030372809.1|SLEB
OG0009789	LOC108152957|XP_017138146.1|DMIR	LOC115632747|XP_030385855.1|SLEB
OG0009790	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR	LOC115624952|XP_030375664.1|SLEB
OG0009791	LOC108152096|XP_033242240.1|DMIR	LOC115632742|XP_030385849.1|SLEB
OG0009792	LOC108151109|XP_017134998.1|DMIR	LOC115632326|XP_030385290.1|SLEB
OG0009793	LOC108151392|XP_017135466.1|DMIR	LOC115624728|XP_030375414.1|SLEB
OG0009794	LOC108155049|XP_033245972.1|DMIR	LOC115625373|XP_030376270.1|SLEB
OG0009795	LOC108160148|XP_017149454.1|DMIR	LOC115630202|XP_030382630.1|SLEB
OG0009796	LOC108152746|XP_017137784.1|DMIR	LOC115622430|XP_030372231.1|SLEB
OG0009797	LOC108153241|XP_017138569.1|DMIR	LOC115632267|XP_030385206.1|SLEB
OG0009798	LOC108165371|XP_033243738.1|DMIR	LOC115632212|XP_030385130.1|SLEB
OG0009799	LOC108151949|XP_017136375.1|DMIR	LOC115632996|XP_030386176.1|SLEB
OG0009800	LOC108153712|XP_033242875.1|DMIR	LOC115624925|XP_030375636.1|SLEB
OG0009801	LOC108153405|XP_017138888.1|DMIR	LOC115632652|XP_030385742.1|SLEB
OG0009802	LOC108151630|XP_017135822.1|DMIR	LOC115632607|XP_030385694.1|SLEB
OG0009803	LOC108153716|XP_017139332.1|DMIR	LOC115632833|XP_030385947.1|SLEB
OG0009804	LOC108151305|XP_017135330.1|DMIR	LOC115632587|XP_030385671.1|SLEB
OG0009806	LOC108151288|XP_017135309.1|DMIR	LOC115633046|XP_030386250.1|SLEB
OG0009807	LOC108151284|XP_017135304.1|DMIR	LOC115633013|XP_030386198.1|SLEB
OG0009808	LOC108151821|XP_033242253.1|DMIR	LOC115632196|XP_030385102.1|SLEB
OG0009809	LOC108153651|XP_017139246.1|DMIR	LOC115632967|XP_030386127.1|SLEB
OG0009810	LOC108150839|XP_017134637.1|DMIR	LOC115622508|XP_030372320.1|SLEB
OG0009811	LOC108150842|XP_017134639.1|DMIR	LOC115622506|XP_030372315.1|SLEB
OG0009812	LOC108152294|XP_017137005.1|DMIR	LOC115622306|XP_030372071.1|SLEB
OG0009813	LOC108151158|XP_017135076.1|DMIR	LOC115631893|XP_030384605.1|SLEB
OG0009814	LOC108153672|XP_017139275.1|DMIR	LOC115623545|XP_030373795.1|SLEB
OG0009815	LOC108150928|XP_017134748.1|DMIR	LOC115633924|XP_030387299.1|SLEB
OG0009816	LOC108153518|XP_017139066.1|DMIR	LOC115622290|XP_030372053.1|SLEB
OG0009817	LOC108152300|XP_017137010.1|DMIR	LOC115622289|XP_030372052.1|SLEB
OG0009818	LOC108153496|XP_017139036.1|DMIR	LOC115634055|XP_030387462.1|SLEB
OG0009819	LOC108153779|XP_017139410.1|DMIR	LOC115634044|XP_030387451.1|SLEB
OG0009820	LOC108152694|XP_017137689.1|DMIR	LOC115634035|XP_030387440.1|SLEB
OG0009821	LOC108153420|XP_017138911.1|DMIR	LOC115627763|XP_030379456.1|SLEB
OG0009822	LOC108153017|XP_017138251.1|DMIR	LOC115622634|XP_030372501.1|SLEB
OG0009823	LOC108151866|XP_017136244.1|DMIR	LOC115622766|XP_030372682.1|SLEB
OG0009824	LOC108152799|XP_017137874.1|DMIR	LOC115622154|XP_030371883.1|SLEB
OG0009825	LOC108153451|XP_017138960.1|DMIR	LOC115624887|XP_030375594.1|SLEB
OG0009826	LOC108153329|XP_017138735.1|DMIR	LOC115622137|XP_030371856.1|SLEB
OG0009827	LOC108153328|XP_017138734.1|DMIR	LOC115622138|XP_030371857.1|SLEB
OG0009828	LOC108152199|XP_017136847.1|DMIR	LOC115623085|XP_030373149.1|SLEB
OG0009829	LOC108153177|XP_017138474.1|DMIR	LOC115634792|XP_030388563.1|SLEB
OG0009830	LOC108150896|XP_017134695.1|DMIR	LOC115624961|XP_030375676.1|SLEB
OG0009831	LOC108150834|XP_017134630.1|DMIR	LOC115624921|XP_030375631.1|SLEB
OG0009832	LOC108150967|XP_017134791.1|DMIR	LOC115624922|XP_030375632.1|SLEB
OG0009833	LOC108150758|XP_017134541.1|DMIR	LOC115623172|XP_030373249.1|SLEB
OG0009834	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR	LOC115632366|XP_030385347.1|SLEB
OG0009836	LOC108156996|XP_017144279.1|DMIR	LOC115624164|XP_030374622.1|SLEB
OG0009837	LOC108157553|XP_017145146.1|DMIR	LOC115627261|XP_030378748.1|SLEB
OG0009838	LOC108162854|XP_017153288.1|DMIR	LOC115630778|XP_030383293.1|SLEB
OG0009839	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR	LOC115620900|XP_030370252.1|SLEB
OG0009840	LOC108163057|XP_017153618.1|DMIR	LOC115625720|XP_030376726.1|SLEB
OG0009841	LOC108161401|XP_017151139.1|DMIR	LOC115626285|XP_030377470.1|SLEB
OG0009842	LOC108162145|XP_017152215.1|DMIR	LOC115632932|XP_030386085.1|SLEB
OG0009843	LOC108150960|XP_017134782.1|DMIR	LOC115632594|XP_030385678.1|SLEB
OG0009844	LOC108151609|XP_017135789.1|DMIR	LOC115633106|XP_030386349.1|SLEB
OG0009845	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR	LOC115632293|XP_030385248.1|SLEB
OG0009846	LOC108164266|XP_017155398.1|DMIR	LOC115626473|XP_030377717.1|SLEB
OG0009847	LOC108151488|XP_017135616.1|DMIR	LOC115626772|XP_030378094.1|SLEB
OG0009848	LOC108151096|XP_017134979.1|DMIR	LOC115627334|XP_030378839.1|SLEB
OG0009849	LOC108155353|XP_033246004.1|DMIR	LOC115621064|XP_030370449.1|SLEB
OG0009850	LOC108165152|XP_017156708.1|DMIR	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB
OG0009851	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR	LOC115629534|XP_030381873.1|SLEB
OG0009852	LOC108157491|XP_017145077.1|DMIR	LOC115632923|XP_030386075.1|SLEB
OG0009853	LOC108162178|XP_017152298.1|DMIR	LOC115622107|XP_030371809.1|SLEB
OG0009854	LOC108164744|XP_017156129.1|DMIR	LOC115627612|XP_030379202.1|SLEB
OG0009855	LOC108161484|XP_017151244.1|DMIR	LOC115626500|XP_030377746.1|SLEB
OG0009856	LOC108161411|XP_017151152.1|DMIR	LOC115626526|XP_030377768.1|SLEB
OG0009857	LOC108163059|XP_017153620.1|DMIR	LOC115625792|XP_030376827.1|SLEB
OG0009858	LOC108161254|XP_033249128.1|DMIR	LOC115626057|XP_030377169.1|SLEB
OG0009859	LOC108163412|XP_017154167.1|DMIR	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB
OG0009860	LOC108164228|XP_033249663.1|DMIR	LOC115630111|XP_030382584.1|SLEB
OG0009861	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR	LOC115631652|XP_030384324.1|SLEB
OG0009862	LOC108162522|XP_017152792.1|DMIR	LOC115630647|XP_030383146.1|SLEB
OG0009863	LOC108162277|XP_017152424.2|DMIR, LOC108162588|XP_017152893.2|DMIR	LOC115631670|XP_030384344.1|SLEB
OG0009864	LOC108163476|XP_017154269.1|DMIR	LOC115631014|XP_030383484.1|SLEB
OG0009865	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR	LOC115630759|XP_030383274.1|SLEB
OG0009866	LOC108150809|XP_017134602.1|DMIR	LOC115622990|XP_030373010.1|SLEB
OG0009867	LOC108152342|XP_017137095.1|DMIR	LOC115622548|XP_030372375.1|SLEB
OG0009868	LOC108152840|XP_017137937.1|DMIR	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB
OG0009870	LOC108151584|XP_017135752.1|DMIR	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB
OG0009871	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR	LOC115634698|XP_030388436.1|SLEB
OG0009872	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR	LOC115624632|XP_030375251.1|SLEB
OG0009874	LOC108151261|XP_017135268.1|DMIR	LOC115622949|XP_030372944.1|SLEB
OG0009875	LOC108153707|XP_017139322.1|DMIR	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB
OG0009877	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR	LOC115634243|XP_030387697.1|SLEB
OG0009878	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR	LOC115634605|XP_030388314.1|SLEB
OG0009879	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR	LOC115623088|XP_030373153.1|SLEB
OG0009880	LOC108160029|XP_017149257.1|DMIR	LOC115634194|XP_030387642.1|SLEB
OG0009881	LOC108158371|XP_017146113.1|DMIR	LOC115634318|XP_030387838.1|SLEB
OG0009882	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR	LOC115633778|XP_030387115.1|SLEB
OG0009883	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR	LOC115634017|XP_030387403.1|SLEB
OG0009884	LOC108160583|XP_017150166.1|DMIR	LOC115634137|XP_030387563.1|SLEB
OG0009885	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR	LOC115634767|XP_030388525.1|SLEB
OG0009886	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR	LOC115631162|XP_030383711.1|SLEB
OG0009887	LOC108160917|XP_017150684.1|DMIR	LOC115624049|XP_030374493.1|SLEB
OG0009888	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR	LOC115634280|XP_030387773.1|SLEB
OG0009889	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR	LOC115633787|XP_030387122.1|SLEB
OG0009890	LOC108159657|XP_017148620.2|DMIR	LOC115620226|XP_030369231.1|SLEB
OG0009891	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB
OG0009892	LOC108156204|XP_017143028.1|DMIR, LOC108155546|XP_017141956.2|DMIR, LOC108165065|XP_017156602.1|DMIR	LOC115625191|XP_030376017.1|SLEB
OG0009893	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR	LOC115634563|XP_030388247.1|SLEB
OG0009894	LOC108157288|XP_033245347.1|DMIR	LOC115623926|XP_030374345.1|SLEB
OG0009895	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR	LOC115623849|XP_030374252.1|SLEB
OG0009896	LOC108156936|XP_017144186.1|DMIR	LOC115624126|XP_030374581.1|SLEB
OG0009897	LOC108157539|XP_017145131.2|DMIR	LOC115623508|XP_030373748.1|SLEB
OG0009898	LOC108156690|XP_017143823.1|DMIR	LOC115624070|XP_030374516.1|SLEB
OG0009899	LOC108154334|XP_017140085.1|DMIR	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB
OG0009900	LOC108157185|XP_017144602.1|DMIR	LOC115621376|XP_030370862.1|SLEB
OG0009901	LOC108154330|XP_017140081.1|DMIR	LOC115625141|XP_030375919.1|SLEB
OG0009902	LOC108157812|XP_017145498.1|DMIR	LOC115623046|XP_030373082.1|SLEB
OG0009903	LOC108155083|XP_017141191.1|DMIR	LOC115623807|XP_030374211.1|SLEB
OG0009904	LOC108155326|XP_017141551.1|DMIR	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB
OG0009905	LOC108155131|XP_017141266.1|DMIR	LOC115621460|XP_030370977.1|SLEB
OG0009906	LOC108155487|XP_017141802.1|DMIR	LOC115621954|XP_030371661.1|SLEB
OG0009907	LOC108154205|XP_017139915.1|DMIR	LOC115622035|XP_030371762.1|SLEB
OG0009909	LOC108155601|XP_017142012.1|DMIR	LOC115621312|XP_030370786.1|SLEB
OG0009910	LOC108157120|XP_017144491.1|DMIR	LOC115621024|XP_030370404.1|SLEB
OG0009911	LOC117190041|XP_033251021.1|DMIR, LOC108160942|XP_017150720.1|DMIR, LOC117190025|XP_033251004.1|DMIR	LOC115634296|XP_030387809.1|SLEB
OG0009913	LOC108164136|XP_017155226.1|DMIR	LOC115627697|XP_030379299.1|SLEB
OG0009915	LOC108164262|XP_017155393.1|DMIR, LOC108164299|XP_017155434.1|DMIR, LOC108161299|XP_033249777.1|DMIR	LOC115631364|XP_030383943.1|SLEB
OG0009916	LOC108163807|XP_017154786.2|DMIR	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB
OG0009925	LOC108154685|XP_017140514.1|DMIR	LOC115624264|XP_030374748.1|SLEB
OG0009928	LOC108154056|XP_017139637.1|DMIR	LOC115631555|XP_030384206.1|SLEB
OG0009932	LOC108160072|XP_017149315.1|DMIR	LOC115634558|XP_030388239.1|SLEB
OG0009934	LOC117186690|XP_033243662.1|DMIR	LOC115623074|XP_030373135.1|SLEB
OG0009937	LOC108154146|XP_017139769.1|DMIR	LOC115629990|XP_030382476.1|SLEB
OG0009938	LOC108151102|XP_033254384.1|DMIR	LOC115627939|XP_030379691.1|SLEB
OG0009940	LOC108156349|XP_017143239.1|DMIR	LOC115624111|XP_030374565.1|SLEB
OG0009941	LOC108161833|XP_017151680.2|DMIR	LOC115628607|XP_030380651.1|SLEB
OG0009942	LOC108160756|XP_017150443.1|DMIR	LOC115633728|XP_030387056.1|SLEB
OG0009943	LOC108162802|XP_017153199.1|DMIR	LOC115621439|XP_030370952.1|SLEB
OG0009944	LOC108165546|XP_017157110.1|DMIR	LOC115629197|XP_030381457.1|SLEB
OG0009945	LOC108151705|XP_017135965.1|DMIR	LOC115627235|XP_030378717.1|SLEB
OG0009946	LOC108155587|XP_017141985.1|DMIR	LOC115625127|XP_030375901.1|SLEB
OG0009947	LOC108165399|XP_017156927.1|DMIR	LOC115622355|XP_030372130.1|SLEB
OG0009948	LOC108153524|XP_017139072.1|DMIR	LOC115626821|XP_030378162.1|SLEB
OG0009949	LOC108157494|XP_017145079.1|DMIR	LOC115624108|XP_030374561.1|SLEB
OG0009950	LOC108155227|XP_033245860.1|DMIR	LOC115624163|XP_030374620.1|SLEB
OG0009951	LOC108157781|XP_017145459.1|DMIR	LOC115624157|XP_030374613.1|SLEB
OG0009953	LOC108156351|XP_017143241.1|DMIR	LOC115624015|XP_030374447.1|SLEB
OG0009954	LOC108154270|XP_017139996.1|DMIR	LOC115623760|XP_030374155.1|SLEB
OG0009955	LOC108158737|XP_017146832.1|DMIR	LOC115633637|XP_030386938.1|SLEB
OG0009956	LOC108164544|XP_017155879.1|DMIR, LOC108164623|XP_017155992.1|DMIR	LOC115626967|XP_030378341.1|SLEB
OG0009957	LOC108157122|XP_017144494.1|DMIR	LOC115621210|XP_030370652.1|SLEB
OG0009958	LOC108157504|XP_017145092.1|DMIR	LOC115621474|XP_030370994.1|SLEB
OG0009960	LOC108156804|XP_017143980.1|DMIR	LOC115621785|XP_030371404.1|SLEB
OG0009961	LOC108156389|XP_017143295.1|DMIR	LOC115621041|XP_030370422.1|SLEB
OG0009962	LOC108154349|XP_017140104.1|DMIR	LOC115621087|XP_030370480.1|SLEB
OG0009963	LOC108155205|XP_017141372.1|DMIR	LOC115620795|XP_030370075.1|SLEB
OG0009964	LOC108156515|XP_017143509.1|DMIR	LOC115620467|XP_030369558.1|SLEB
OG0009965	LOC108155859|XP_017142460.1|DMIR	LOC115620262|XP_030369281.1|SLEB
OG0009966	LOC108162026|XP_017152031.1|DMIR	LOC115630520|XP_030382981.1|SLEB
OG0009967	LOC108163105|XP_017153688.1|DMIR	LOC115631548|XP_030384183.1|SLEB, LOC115630658|XP_030383159.1|SLEB
OG0009969	LOC108163566|XP_017154422.1|DMIR	LOC115631045|XP_030383537.1|SLEB
OG0009970	LOC108161712|XP_017151521.1|DMIR	LOC115631442|XP_030384044.1|SLEB
OG0009971	LOC108162106|XP_017152163.1|DMIR	LOC115630506|XP_030382963.1|SLEB
OG0009972	LOC108161333|XP_017151060.1|DMIR	LOC115625454|XP_030376362.1|SLEB
OG0009975	LOC108163086|XP_017153656.1|DMIR	LOC115628614|XP_030380658.1|SLEB
OG0009976	LOC108163943|XP_017154971.1|DMIR	LOC115629033|XP_030381195.1|SLEB
OG0009977	LOC108162039|XP_033249478.1|DMIR	LOC115625944|XP_030377040.1|SLEB
OG0009978	LOC108162042|XP_017152056.1|DMIR	LOC115626014|XP_030377121.1|SLEB
OG0009979	LOC108164135|XP_017155225.1|DMIR	LOC115626164|XP_030377299.1|SLEB
OG0009980	LOC108152498|XP_017137362.1|DMIR	LOC115634352|XP_030387870.1|SLEB
OG0009981	LOC108159310|XP_017147973.1|DMIR	LOC115633997|XP_030387380.1|SLEB
OG0009982	LOC108159305|XP_017147966.1|DMIR	LOC115632160|XP_030385086.1|SLEB
OG0009983	LOC108159060|XP_017147490.2|DMIR, LOC117188483|XP_033248310.1|DMIR	LOC115633421|XP_030386744.1|SLEB
OG0009984	LOC108159231|XP_017147826.1|DMIR	LOC115634273|XP_030387761.1|SLEB
