Orthogroup	DMIR.longest_only	DALB.longest_only
OG0007629	LOC108151865|XP_017136243.1|DMIR	LOC117571510|XP_034109574.1|DALB
OG0007630	LOC108157518|XP_017145110.1|DMIR	LOC117575119|XP_034115109.1|DALB
OG0007631	LOC108155275|XP_017141471.1|DMIR	LOC117573410|XP_034112504.1|DALB
OG0007632	LOC108151933|XP_017136347.1|DMIR	LOC117567520|XP_034103457.1|DALB
OG0007633	LOC108161290|XP_033248900.1|DMIR	LOC117563235|XP_034097329.1|DALB
OG0007634	LOC108154960|XP_017140962.1|DMIR, LOC108154959|XP_017140961.2|DMIR	LOC117576771|XP_034117713.1|DALB
OG0007635	LOC108163774|XP_017154739.2|DMIR	LOC117565368|XP_034100323.1|DALB
OG0007636	LOC108162403|XP_017152617.1|DMIR, LOC108153095|XP_017138365.1|DMIR	LOC117572221|XP_034110788.1|DALB
OG0007637	LOC117188781|XP_033249039.1|DMIR	LOC117565434|XP_034100412.1|DALB
OG0007638	LOC108165255|XP_033242313.1|DMIR	LOC117566571|XP_034102004.1|DALB
OG0007639	LOC108152697|XP_017137701.1|DMIR	LOC117577542|XP_034118261.1|DALB
OG0007640	LOC108158992|XP_017147328.1|DMIR	LOC117571338|XP_034109322.1|DALB
OG0007641	LOC108156010|XP_017142703.1|DMIR	LOC117573802|XP_034113102.1|DALB
OG0007642	LOC117187891|XP_033246716.1|DMIR, LOC108158586|XP_033252791.1|DMIR	LOC117569269|XP_034106260.1|DALB, LOC117566496|XP_034101927.1|DALB
OG0007643	LOC108157146|XP_017144540.1|DMIR	LOC117576419|XP_034117040.1|DALB, LOC117576421|XP_034117044.1|DALB
OG0007644	LOC108154637|XP_017140451.2|DMIR, LOC117187377|XP_033245801.1|DMIR, LOC117187374|XP_033245795.1|DMIR, LOC117185919|XP_033245793.1|DMIR, LOC117187373|XP_033245791.1|DMIR, LOC117187376|XP_033245799.1|DMIR, LOC117187375|XP_033245797.1|DMIR	LOC117574219|XP_034113815.1|DALB
OG0007645	LOC108154398|XP_017140153.1|DMIR	LOC117574623|XP_034114403.1|DALB
OG0007646	LOC108164873|XP_017156307.1|DMIR, LOC108164000|XP_017155061.1|DMIR	LOC117565529|XP_034100564.1|DALB
OG0007647	LOC108162515|XP_017152785.1|DMIR	LOC117565934|XP_034101210.1|DALB
OG0007648	LOC117191762|XP_033252428.1|DMIR, LOC108158855|XP_017147075.1|DMIR, LOC117190318|XP_033251283.1|DMIR, LOC117190499|XP_033251460.1|DMIR, LOC117190500|XP_033251461.1|DMIR, LOC117190498|XP_033251459.1|DMIR, LOC117191761|XP_033252426.1|DMIR, LOC117190495|XP_033251452.1|DMIR	LOC117572661|XP_034111549.1|DALB
OG0007649	LOC108165401|XP_017156929.1|DMIR, LOC108163447|XP_017154221.1|DMIR	LOC117571756|XP_034109997.1|DALB
OG0007650	LOC108158047|XP_017145681.1|DMIR	LOC117569256|XP_034106221.1|DALB
OG0007651	LOC108153662|XP_017139262.1|DMIR	LOC117577797|XP_034118616.1|DALB
OG0007652	LOC108160248|XP_017149599.1|DMIR	LOC117566424|XP_034101845.1|DALB, LOC117566423|XP_034101844.1|DALB
OG0007653	LOC108152836|XP_033242389.1|DMIR, LOC108161291|XP_033249923.1|DMIR	LOC117567359|XP_034103188.1|DALB
OG0007654	LOC108153589|XP_017139158.1|DMIR	LOC117571729|XP_034109926.1|DALB
OG0007655	LOC108152394|XP_017137184.1|DMIR	LOC117571306|XP_034109268.1|DALB, LOC117568377|XP_034104875.1|DALB
OG0007657	LOC108154007|XP_017139590.1|DMIR	LOC117570764|XP_034108488.1|DALB, LOC117566634|XP_034102066.1|DALB
OG0007658	LOC108158316|XP_017146047.1|DMIR, LOC117189358|XP_033250382.1|DMIR, LOC117189359|XP_033250383.1|DMIR	LOC117567756|XP_034103836.1|DALB, LOC117567757|XP_034103839.1|DALB
OG0007659	LOC108160640|XP_017150261.1|DMIR	LOC117570659|XP_034108336.1|DALB
OG0007660	LOC108155938|XP_017142585.1|DMIR	LOC117573789|XP_034113087.1|DALB, LOC117573786|XP_034113083.1|DALB, LOC117574476|XP_034114205.1|DALB, LOC117573787|XP_034113084.1|DALB, LOC117573790|XP_034113088.1|DALB, LOC117573788|XP_034113086.1|DALB, LOC117574538|XP_034114293.1|DALB
OG0007664	LOC108155470|XP_017141780.1|DMIR	LOC117576308|XP_034116854.1|DALB
OG0007665	LOC108161498|XP_017151265.1|DMIR	LOC117563452|XP_034097731.1|DALB
OG0007666	LOC108164896|XP_017156352.1|DMIR	LOC117569873|XP_034107106.1|DALB
OG0007667	LOC108159018|XP_017147407.1|DMIR	LOC117578115|XP_034119190.1|DALB
OG0007668	LOC108162197|XP_017152292.1|DMIR	LOC117563350|XP_034097527.1|DALB
OG0007669	LOC108160334|XP_017149767.1|DMIR	LOC117565018|XP_034099857.1|DALB
OG0007670	LOC108160325|XP_017149745.1|DMIR	LOC117565007|XP_034099846.1|DALB
OG0007671	LOC108162969|XP_017153461.1|DMIR	LOC117569032|XP_034105924.1|DALB
OG0007672	LOC108151459|XP_017135569.1|DMIR	LOC117577672|XP_034118451.1|DALB
OG0007674	LOC108151473|XP_017135590.1|DMIR	LOC117563280|XP_034097442.1|DALB
OG0007675	LOC108154133|XP_017139760.1|DMIR	LOC117563635|XP_034097936.1|DALB
OG0007676	LOC108164999|XP_017156518.1|DMIR	LOC117566938|XP_034102463.1|DALB
OG0007677	LOC108155188|XP_017141352.1|DMIR	LOC117577803|XP_034118625.1|DALB
OG0007678	LOC108164863|XP_017156287.1|DMIR	LOC117577688|XP_034118478.1|DALB
OG0007679	LOC108164526|XP_017155803.1|DMIR	LOC117578334|XP_034119690.1|DALB
OG0007681	LOC108156787|XP_017143951.1|DMIR	LOC117576830|XP_034117795.1|DALB
OG0007682	LOC117186823|XP_033244001.1|DMIR	LOC117575203|XP_034115215.1|DALB
OG0007683	LOC108152655|XP_017137642.1|DMIR	LOC117578230|XP_034119504.1|DALB
OG0007684	LOC108154149|XP_017139787.1|DMIR	LOC117577808|XP_034118630.1|DALB
OG0007685	LOC117186769|XP_033243883.1|DMIR	LOC117563487|XP_034097790.1|DALB
OG0007686	LOC108164931|XP_017156409.1|DMIR	LOC117563391|XP_034097618.1|DALB
OG0007687	LOC108164596|XP_017155914.1|DMIR	LOC117576876|XP_034117916.1|DALB
OG0007688	LOC108154885|XP_017140818.1|DMIR	LOC117574180|XP_034113764.1|DALB
OG0007689	LOC108165083|XP_017156623.1|DMIR	LOC117577549|XP_034118271.1|DALB
OG0007690	LOC108160810|XP_033242584.1|DMIR	LOC117577899|XP_034118773.1|DALB
OG0007691	LOC108154909|XP_017140850.1|DMIR	LOC117573625|XP_034112818.1|DALB
OG0007692	LOC108153041|XP_017138289.1|DMIR	LOC117577555|XP_034118278.1|DALB
OG0007693	LOC108158537|XP_017146435.1|DMIR	LOC117570577|XP_034108217.1|DALB
OG0007694	LOC108152720|XP_017137746.1|DMIR	LOC117572804|XP_034111796.1|DALB
OG0007695	LOC108164918|XP_017156391.1|DMIR	LOC117569842|XP_034107064.1|DALB
OG0007696	LOC108151418|XP_017135498.1|DMIR	LOC117571051|XP_034108910.1|DALB
OG0007697	LOC108153367|XP_017138825.1|DMIR	LOC117569401|XP_034106427.1|DALB
OG0007698	LOC108165011|XP_017156540.1|DMIR	LOC117565223|XP_034100160.1|DALB
OG0007699	LOC108165181|XP_017156740.1|DMIR	LOC117577546|XP_034118267.1|DALB
OG0007700	LOC108162871|XP_017153315.1|DMIR	LOC117570863|XP_034108644.1|DALB
OG0007701	LOC108164758|XP_017156152.1|DMIR	LOC117569550|XP_034106652.1|DALB
OG0007702	LOC108164584|XP_017155900.1|DMIR	LOC117577636|XP_034118396.1|DALB
OG0007703	LOC108153594|XP_017139168.1|DMIR	LOC117571400|XP_034109421.1|DALB
OG0007704	LOC108157669|XP_017145320.1|DMIR	LOC117575602|XP_034115762.1|DALB
OG0007705	LOC108153685|XP_017139300.1|DMIR, LOC108165542|XP_017157104.1|DMIR	LOC117578188|XP_034119440.1|DALB
OG0007706	LOC108164595|XP_017155911.1|DMIR	LOC117575518|XP_034115659.1|DALB
OG0007707	LOC108161375|XP_017151115.1|DMIR	LOC117574714|XP_034114530.1|DALB
OG0007708	LOC108162824|XP_017153243.1|DMIR	LOC117574698|XP_034114544.1|DALB
OG0007709	LOC108164613|XP_017155942.1|DMIR	LOC117577723|XP_034118521.1|DALB
OG0007710	LOC108161845|XP_017151703.1|DMIR	LOC117575849|XP_034116161.1|DALB
OG0007711	LOC108151683|XP_017135916.1|DMIR	LOC117567264|XP_034103019.1|DALB
OG0007712	LOC108164994|XP_017156510.1|DMIR	LOC117575639|XP_034115821.1|DALB
OG0007713	LOC108151182|XP_033242856.1|DMIR	LOC117578124|XP_034119202.1|DALB
OG0007714	LOC108159612|XP_017148558.1|DMIR	LOC117578229|XP_034119498.1|DALB
OG0007715	LOC108162325|XP_017152540.1|DMIR	LOC117577908|XP_034118796.1|DALB
OG0007716	LOC108159344|XP_017148037.1|DMIR	LOC117577737|XP_034118536.1|DALB
OG0007717	LOC108154624|XP_017140435.1|DMIR	LOC117573891|XP_034113283.1|DALB
OG0007718	LOC108164577|XP_017155885.1|DMIR	LOC117577552|XP_034118273.1|DALB
OG0007719	LOC108163366|XP_033242010.1|DMIR	LOC117568249|XP_034104624.1|DALB
OG0007720	LOC108164866|XP_017156290.1|DMIR	LOC117571743|XP_034109974.1|DALB
OG0007721	LOC108164957|XP_017156447.1|DMIR	LOC117574014|XP_034113494.1|DALB
OG0007722	LOC108158833|XP_033252294.1|DMIR	LOC117567752|XP_034103835.1|DALB
OG0007723	LOC108164793|XP_017156205.1|DMIR	LOC117577580|XP_034118315.1|DALB
OG0007724	LOC108163400|XP_017154151.1|DMIR	LOC117566214|XP_034101648.1|DALB
OG0007725	LOC108162110|XP_017152174.1|DMIR	LOC117574929|XP_034114908.1|DALB
OG0007726	LOC108165084|XP_017156624.1|DMIR	LOC117576552|XP_034117328.1|DALB
OG0007727	LOC108158487|XP_017146288.1|DMIR	LOC117577773|XP_034118584.1|DALB
OG0007728	LOC108154325|XP_017140078.1|DMIR	LOC117570721|XP_034108428.1|DALB
OG0007729	LOC108153051|XP_017138315.1|DMIR	LOC117578071|XP_034119103.1|DALB
OG0007730	LOC108164684|XP_033247073.1|DMIR	LOC117575503|XP_034115641.1|DALB
OG0007731	LOC108153390|XP_017138854.1|DMIR	LOC117568916|XP_034105713.1|DALB
OG0007732	LOC108158985|XP_017147323.1|DMIR	LOC117565051|XP_034099888.1|DALB
OG0007733	LOC108164415|XP_017155584.2|DMIR	LOC117567282|XP_034103043.1|DALB
OG0007734	LOC108158176|XP_017145886.1|DMIR	LOC117567237|XP_034102966.1|DALB
OG0007735	LOC108156031|XP_017142775.1|DMIR	LOC117577633|XP_034118392.1|DALB
OG0007736	LOC108150972|XP_017134798.1|DMIR	LOC117563376|XP_034097575.1|DALB
OG0007738	LOC108156310|XP_017143188.1|DMIR	LOC117573294|XP_034112289.1|DALB
OG0007739	LOC108164571|XP_017155880.1|DMIR	LOC117578138|XP_034119242.1|DALB
OG0007740	LOC108165465|XP_017157002.1|DMIR	LOC117568674|XP_034105374.1|DALB
OG0007741	LOC108152864|XP_017137984.1|DMIR	LOC117578056|XP_034119080.1|DALB
OG0007742	LOC108161543|XP_033243285.1|DMIR	LOC117576037|XP_034116454.1|DALB
OG0007743	LOC108157343|XP_017144852.2|DMIR	LOC117575230|XP_034115251.1|DALB
OG0007744	LOC117186337|XP_033242901.1|DMIR	LOC117569745|XP_034106923.1|DALB
OG0007745	LOC108155875|XP_017142486.1|DMIR	LOC117575748|XP_034115997.1|DALB
OG0007746	LOC108157121|XP_017144492.1|DMIR	LOC117574645|XP_034114435.1|DALB
OG0007747	LOC108163182|XP_033250748.1|DMIR	LOC117577544|XP_034118263.1|DALB
OG0007748	LOC108165185|XP_033245220.1|DMIR	LOC117578048|XP_034119058.1|DALB
OG0007749	LOC108155133|XP_017141272.1|DMIR	LOC117578152|XP_034119262.1|DALB
OG0007750	LOC108155509|XP_017141838.1|DMIR	LOC117574424|XP_034114153.1|DALB
OG0007751	LOC108163563|XP_017154416.1|DMIR	LOC117566218|XP_034101653.1|DALB
OG0007752	LOC108159019|XP_017147422.1|DMIR	LOC117578116|XP_034119192.1|DALB
OG0007753	LOC108161180|XP_017150893.1|DMIR	LOC117578182|XP_034119386.1|DALB
OG0007754	LOC108164769|XP_017156170.1|DMIR	LOC117567198|XP_034102921.1|DALB
OG0007755	LOC108164868|XP_017156298.1|DMIR	LOC117567189|XP_034102910.1|DALB
OG0007756	LOC108155323|XP_017141550.1|DMIR	LOC117566873|XP_034102374.1|DALB
OG0007757	LOC108165240|XP_017156767.2|DMIR, LOC108152416|XP_017137222.1|DMIR	LOC117568881|XP_034105675.1|DALB
OG0007758	LOC108163011|XP_017153532.1|DMIR	LOC117564785|XP_034099584.1|DALB
OG0007759	LOC108156980|XP_017144261.1|DMIR	LOC117575208|XP_034115223.1|DALB
OG0007760	LOC108164207|XP_017155331.1|DMIR	LOC117569235|XP_034106202.1|DALB
OG0007761	LOC108164563|XP_017155868.1|DMIR	LOC117572395|XP_034111066.1|DALB
OG0007762	LOC108164789|XP_017156197.1|DMIR	LOC117574205|XP_034113804.1|DALB
OG0007763	LOC108162766|XP_017153142.1|DMIR	LOC117566223|XP_034101659.1|DALB
OG0007764	LOC108160071|XP_017149318.1|DMIR	LOC117563360|XP_034097545.1|DALB
OG0007765	LOC108163310|XP_017154022.1|DMIR	LOC117578067|XP_034119098.1|DALB
OG0007766	LOC108157342|XP_017144849.1|DMIR	LOC117575178|XP_034115179.1|DALB
OG0007767	LOC108164504|XP_017155772.1|DMIR	LOC117573126|XP_034111941.1|DALB
OG0007768	LOC108155462|XP_017141775.1|DMIR	LOC117576413|XP_034117035.1|DALB
OG0007769	LOC117186141|XP_033242210.1|DMIR	LOC117577692|XP_034118483.1|DALB
OG0007770	LOC117186564|XP_033243404.1|DMIR	LOC117569784|XP_034106979.1|DALB
OG0007771	LOC108162490|XP_017152730.1|DMIR	LOC117564157|XP_034098713.1|DALB
OG0007772	LOC108157578|XP_017145191.1|DMIR	LOC117566012|XP_034101328.1|DALB
OG0007773	LOC108163517|XP_017154342.1|DMIR	LOC117565175|XP_034100058.1|DALB
OG0007774	LOC108153530|XP_017139081.1|DMIR	LOC117570397|XP_034107907.1|DALB
OG0007775	LOC108155312|XP_017141522.1|DMIR	LOC117564008|XP_034098494.1|DALB
OG0007776	LOC108160799|XP_033250614.1|DMIR	LOC117577610|XP_034118348.1|DALB
OG0007777	LOC108161001|XP_017150801.1|DMIR	LOC117564291|XP_034098884.1|DALB
OG0007778	LOC108153131|XP_017138412.1|DMIR	LOC117576372|XP_034116962.1|DALB
OG0007779	LOC108152892|XP_017138020.1|DMIR	LOC117567934|XP_034104114.1|DALB
OG0007780	LOC108162571|XP_017152866.1|DMIR	LOC117567468|XP_034103383.1|DALB
OG0007781	LOC108163005|XP_017153521.1|DMIR	LOC117568613|XP_034105269.1|DALB
OG0007782	LOC108164611|XP_017155940.1|DMIR	LOC117570220|XP_034107648.1|DALB
OG0007783	LOC108158716|XP_017146751.1|DMIR	LOC117563604|XP_034097893.1|DALB
OG0007784	LOC108156284|XP_017143148.1|DMIR	LOC117574122|XP_034113666.1|DALB
OG0007785	LOC108164082|XP_017155160.1|DMIR	LOC117575961|XP_034116334.1|DALB
OG0007786	LOC108164231|XP_017155351.1|DMIR	LOC117565842|XP_034101049.1|DALB
OG0007787	LOC108157485|XP_017145064.1|DMIR	LOC117575630|XP_034115798.1|DALB
OG0007788	LOC108156977|XP_017144258.1|DMIR	LOC117576776|XP_034117720.1|DALB
OG0007789	LOC108153947|XP_033244067.1|DMIR	LOC117573434|XP_034112540.1|DALB
OG0007790	LOC108155026|XP_033245945.1|DMIR	LOC117576801|XP_034117751.1|DALB
OG0007791	LOC108155733|XP_017142237.1|DMIR	LOC117576748|XP_034117673.1|DALB
OG0007792	LOC108164503|XP_017155773.1|DMIR	LOC117574515|XP_034114269.1|DALB
OG0007793	LOC108156186|XP_017143005.1|DMIR	LOC117576497|XP_034117167.1|DALB
OG0007794	LOC108162203|XP_017152306.1|DMIR	LOC117578315|XP_034119661.1|DALB
OG0007795	LOC108154601|XP_017140410.1|DMIR	LOC117572601|XP_034111417.1|DALB
OG0007796	LOC108156268|XP_017143125.1|DMIR	LOC117573662|XP_034112881.1|DALB
OG0007797	LOC108155893|XP_017142523.1|DMIR	LOC117574597|XP_034114373.1|DALB
OG0007798	LOC108155895|XP_017142526.1|DMIR	LOC117574599|XP_034114377.1|DALB
OG0007799	LOC108156836|XP_017144034.1|DMIR	LOC117573774|XP_034113064.1|DALB
OG0007800	LOC108157777|XP_017145456.1|DMIR	LOC117574746|XP_034114574.1|DALB
OG0007801	LOC108154077|XP_017139673.1|DMIR	LOC117573934|XP_034113350.1|DALB
OG0007802	LOC108155786|XP_017142335.1|DMIR	LOC117576952|XP_034118006.1|DALB
OG0007803	LOC108153961|XP_017139546.1|DMIR	LOC117573433|XP_034112539.1|DALB
OG0007804	LOC108159971|XP_017149147.1|DMIR	LOC117577779|XP_034118589.1|DALB
OG0007805	LOC108156376|XP_017143278.1|DMIR	LOC117577784|XP_034118600.1|DALB
OG0007806	LOC108156343|XP_017143234.1|DMIR	LOC117577781|XP_034118596.1|DALB
OG0007808	LOC108155007|XP_017141047.1|DMIR	LOC117575408|XP_034115478.1|DALB
OG0007809	LOC108155039|XP_017141099.1|DMIR, LOC117188180|XP_033247544.1|DMIR	LOC117577974|XP_034118946.1|DALB
OG0007810	LOC108162362|XP_017152557.1|DMIR	LOC117563688|XP_034098011.1|DALB
OG0007811	LOC108154832|XP_017140724.2|DMIR	LOC117575646|XP_034115818.1|DALB
OG0007812	LOC108164830|XP_017156245.1|DMIR	LOC117567038|XP_034102642.1|DALB
OG0007813	LOC108154716|XP_017140556.1|DMIR	LOC117574130|XP_034113679.1|DALB
OG0007814	LOC108154880|XP_017140815.1|DMIR	LOC117564392|XP_034099006.1|DALB
OG0007815	LOC108157743|XP_017145415.1|DMIR	LOC117565331|XP_034100272.1|DALB
OG0007816	LOC108153423|XP_017138915.1|DMIR	LOC117571504|XP_034109563.1|DALB
OG0007817	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR	LOC117574707|XP_034114511.1|DALB
OG0007818	LOC108157083|XP_017144421.1|DMIR	LOC117573482|XP_034112599.1|DALB
OG0007819	LOC108162707|XP_017153097.1|DMIR	LOC117565478|XP_034100476.1|DALB
OG0007820	LOC108156235|XP_033245342.1|DMIR	LOC117576531|XP_034117245.1|DALB
OG0007821	LOC108157694|XP_017145353.1|DMIR	LOC117574857|XP_034114764.1|DALB
OG0007822	LOC108157693|XP_033245742.1|DMIR	LOC117574856|XP_034114763.1|DALB
OG0007823	LOC108157305|XP_017144798.1|DMIR	LOC117575874|XP_034116195.1|DALB
OG0007824	LOC108155768|XP_017142309.1|DMIR	LOC117574870|XP_034114779.1|DALB
OG0007825	LOC108154181|XP_017139844.1|DMIR	LOC117573951|XP_034113368.1|DALB
OG0007826	LOC108155105|XP_017141225.1|DMIR	LOC117575864|XP_034116176.1|DALB
OG0007827	LOC108152774|XP_017137847.1|DMIR	LOC117578089|XP_034119145.1|DALB
OG0007828	LOC108152541|XP_017137441.1|DMIR	LOC117567192|XP_034102912.1|DALB
OG0007830	LOC108157705|XP_017145364.2|DMIR	LOC117575467|XP_034115573.1|DALB
OG0007831	LOC108162013|XP_017151997.2|DMIR	LOC117578175|XP_034119357.1|DALB
OG0007832	LOC108163841|XP_017154848.1|DMIR	LOC117568591|XP_034105228.1|DALB
OG0007833	LOC108159707|XP_017148715.1|DMIR	LOC117566274|XP_034101699.1|DALB
OG0007834	LOC108154087|XP_017139690.2|DMIR	LOC117575528|XP_034115667.1|DALB
OG0007836	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR	LOC117575895|XP_034116229.1|DALB
OG0007837	LOC108153927|XP_017139512.2|DMIR	LOC117573445|XP_034112557.1|DALB
OG0007838	LOC108154559|XP_017140348.2|DMIR	LOC117574749|XP_034114580.1|DALB
OG0007839	LOC108157753|XP_017145426.1|DMIR	LOC117563588|XP_034097868.1|DALB
OG0007840	LOC108154957|XP_017140959.1|DMIR	LOC117576769|XP_034117711.1|DALB
OG0007841	LOC108156228|XP_017143056.2|DMIR	LOC117573716|XP_034112976.1|DALB
OG0007842	LOC108156780|XP_017143940.1|DMIR	LOC117573652|XP_034112866.1|DALB
OG0007843	LOC108156783|XP_017143946.2|DMIR	LOC117573577|XP_034112756.1|DALB
OG0007844	LOC108158635|XP_017146605.1|DMIR	LOC117571283|XP_034109237.1|DALB
OG0007845	LOC108157615|XP_017145235.1|DMIR	LOC117574771|XP_034114606.1|DALB
OG0007846	LOC108152371|XP_017137148.1|DMIR	LOC117569171|XP_034106133.1|DALB
OG0007847	LOC108156944|XP_017144198.1|DMIR	LOC117576518|XP_034117218.1|DALB
OG0007848	LOC108156716|XP_017143854.1|DMIR	LOC117573480|XP_034112598.1|DALB
OG0007849	LOC108156328|XP_017143212.1|DMIR	LOC117573794|XP_034113093.1|DALB
OG0007850	LOC108156327|XP_017143209.1|DMIR	LOC117573793|XP_034113091.1|DALB
OG0007851	LOC108157587|XP_017145200.1|DMIR	LOC117576145|XP_034116603.1|DALB
OG0007852	LOC108157248|XP_017144711.1|DMIR	LOC117576246|XP_034116758.1|DALB
OG0007853	LOC108157750|XP_017145420.1|DMIR	LOC117573394|XP_034112488.1|DALB
OG0007854	LOC108155919|XP_017142559.1|DMIR	LOC117576975|XP_034118045.1|DALB
OG0007855	LOC108154585|XP_033245586.1|DMIR	LOC117574903|XP_034114832.1|DALB
OG0007856	LOC108156717|XP_017143855.1|DMIR	LOC117573485|XP_034112603.1|DALB
OG0007857	LOC108156530|XP_017143525.1|DMIR	LOC117575069|XP_034115048.1|DALB
OG0007858	LOC108162783|XP_017153170.1|DMIR	LOC117565958|XP_034101244.1|DALB
OG0007859	LOC108164543|XP_017155841.1|DMIR	LOC117577543|XP_034118262.1|DALB
OG0007860	LOC108155883|XP_017142508.1|DMIR	LOC117575010|XP_034114977.1|DALB
OG0007861	LOC108157431|XP_017144971.1|DMIR	LOC117573275|XP_034112249.1|DALB
OG0007863	LOC108162728|XP_017153085.1|DMIR	LOC117564696|XP_034099460.1|DALB
OG0007864	LOC108157063|XP_017144384.1|DMIR	LOC117576802|XP_034117753.1|DALB
OG0007865	LOC108151781|XP_017136114.1|DMIR	LOC117568942|XP_034105771.1|DALB
OG0007866	LOC108156365|XP_017143258.1|DMIR	LOC117575102|XP_034115096.1|DALB
OG0007868	LOC108154466|XP_017140225.1|DMIR	LOC117575363|XP_034115417.1|DALB
OG0007869	LOC108158618|XP_017146586.1|DMIR	LOC117567096|XP_034102770.1|DALB
OG0007870	LOC108151740|XP_017136047.1|DMIR	LOC117566847|XP_034102329.1|DALB
OG0007871	LOC108164074|XP_017155149.1|DMIR	LOC117577752|XP_034118554.1|DALB
OG0007872	LOC108151074|XP_017134943.1|DMIR	LOC117572702|XP_034111649.1|DALB
OG0007873	LOC108151083|XP_017134955.1|DMIR	LOC117572354|XP_034111006.1|DALB
OG0007874	LOC108164634|XP_017155969.1|DMIR	LOC117576957|XP_034118018.1|DALB
OG0007875	LOC108158130|XP_017145800.1|DMIR	LOC117568421|XP_034104957.1|DALB
OG0007876	LOC108165053|XP_017156583.1|DMIR	LOC117569855|XP_034107083.1|DALB
OG0007877	LOC108163755|XP_017154717.1|DMIR	LOC117570644|XP_034108306.1|DALB
OG0007878	LOC108158624|XP_017146589.1|DMIR	LOC117568334|XP_034104809.1|DALB
OG0007879	LOC108152913|XP_017138078.1|DMIR	LOC117567933|XP_034104112.1|DALB
OG0007880	LOC108164399|XP_017155531.1|DMIR	LOC117570308|XP_034107771.1|DALB
OG0007881	LOC108153401|XP_017138884.1|DMIR	LOC117570998|XP_034108838.1|DALB
OG0007882	LOC108152678|XP_017137664.1|DMIR	LOC117568595|XP_034105234.1|DALB
OG0007883	LOC108153305|XP_017138700.1|DMIR	LOC117567446|XP_034103344.1|DALB
OG0007884	LOC108165434|XP_017156962.1|DMIR	LOC117566802|XP_034102240.1|DALB
OG0007885	LOC108158131|XP_017145803.1|DMIR	LOC117568233|XP_034104598.1|DALB
OG0007886	LOC108163585|XP_017154447.1|DMIR	LOC117563694|XP_034098029.1|DALB
OG0007887	LOC108152676|XP_017137661.1|DMIR	LOC117568594|XP_034105233.1|DALB
OG0007888	LOC108153353|XP_017138809.1|DMIR	LOC117567658|XP_034103667.1|DALB
OG0007889	LOC108153269|XP_017138626.1|DMIR	LOC117570177|XP_034107544.1|DALB
OG0007890	LOC108165493|XP_017157036.2|DMIR	LOC117572556|XP_034111319.1|DALB
OG0007891	LOC108157194|XP_017144612.1|DMIR	LOC117573756|XP_034113031.1|DALB
OG0007892	LOC108158709|XP_017146738.1|DMIR	LOC117566978|XP_034102531.1|DALB
OG0007893	LOC108159219|XP_017147805.1|DMIR	LOC117572169|XP_034110710.1|DALB
OG0007894	LOC108152699|XP_033242097.1|DMIR	LOC117568878|XP_034105659.1|DALB
OG0007895	LOC108151913|XP_017136313.1|DMIR	LOC117569739|XP_034106913.1|DALB
OG0007896	LOC108153225|XP_017138544.1|DMIR	LOC117566372|XP_034101761.1|DALB
OG0007897	LOC108153184|XP_017138484.1|DMIR	LOC117568822|XP_034105588.1|DALB
OG0007898	LOC108153153|XP_017138444.1|DMIR	LOC117568900|XP_034105694.1|DALB
OG0007899	LOC108152403|XP_017137194.1|DMIR	LOC117572311|XP_034110933.1|DALB
OG0007900	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR	LOC117567135|XP_034102836.1|DALB
OG0007901	LOC108153197|XP_017138503.1|DMIR	LOC117567596|XP_034103571.1|DALB
OG0007902	LOC108164739|XP_017156121.1|DMIR	LOC117576557|XP_034117289.1|DALB
OG0007903	LOC108152703|XP_017137712.1|DMIR	LOC117568727|XP_034105437.1|DALB
OG0007904	LOC108152034|XP_017136513.1|DMIR	LOC117572300|XP_034110903.1|DALB
OG0007905	LOC108163788|XP_017154760.1|DMIR	LOC117564724|XP_034099497.1|DALB
OG0007906	LOC108165600|XP_017157163.1|DMIR	LOC117572509|XP_034111253.1|DALB
OG0007907	LOC108151063|XP_017134928.1|DMIR	LOC117572361|XP_034111015.1|DALB
OG0007908	LOC108151064|XP_017134932.1|DMIR	LOC117572362|XP_034111016.1|DALB
OG0007909	LOC108159721|XP_017148734.1|DMIR	LOC117566300|XP_034101701.1|DALB
OG0007910	LOC108150922|XP_017134741.1|DMIR	LOC117569864|XP_034107090.1|DALB
OG0007911	LOC108153219|XP_017138537.1|DMIR	LOC117568987|XP_034105850.1|DALB
OG0007912	LOC108151055|XP_017134918.1|DMIR	LOC117568991|XP_034105853.1|DALB
OG0007913	LOC108153221|XP_017138538.1|DMIR	LOC117568993|XP_034105856.1|DALB
OG0007914	LOC108151006|XP_033242473.1|DMIR	LOC117570915|XP_034108714.1|DALB
OG0007915	LOC108152625|XP_017137588.1|DMIR	LOC117567684|XP_034103699.1|DALB
OG0007917	LOC108159281|XP_033254379.1|DMIR	LOC117568575|XP_034105195.1|DALB
OG0007918	LOC108160390|XP_017149866.1|DMIR	LOC117570066|XP_034107392.1|DALB
OG0007919	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR	LOC117566641|XP_034102074.1|DALB
