Orthogroup	DMIR.longest_only	DEUG.longest_only
OG0009836	LOC108156996|XP_017144279.1|DMIR	LOC108117301|XP_017085150.1|DEUG
OG0009837	LOC108157553|XP_017145146.1|DMIR	LOC108117043|XP_017084704.1|DEUG
OG0009838	LOC108162854|XP_017153288.1|DMIR	LOC108105650|XP_017067827.1|DEUG
OG0009839	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR	LOC108112569|XP_017078024.1|DEUG
OG0009840	LOC108163057|XP_017153618.1|DMIR	LOC108106994|XP_017069823.1|DEUG
OG0009841	LOC108161401|XP_017151139.1|DMIR	LOC108102498|XP_017063011.1|DEUG
OG0009842	LOC108162145|XP_017152215.1|DMIR	LOC108105943|XP_017068227.1|DEUG
OG0009843	LOC108150960|XP_017134782.1|DMIR	LOC108107879|XP_017071150.1|DEUG
OG0009844	LOC108151609|XP_017135789.1|DMIR	LOC108105951|XP_017068240.1|DEUG
OG0009845	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR	LOC108106540|XP_017069184.1|DEUG
OG0009846	LOC108164266|XP_017155398.1|DMIR	LOC108105897|XP_017068169.1|DEUG
OG0009847	LOC108151488|XP_017135616.1|DMIR	LOC108103353|XP_017064287.1|DEUG
OG0009848	LOC108151096|XP_017134979.1|DMIR	LOC108104426|XP_017065971.1|DEUG
OG0009849	LOC108155353|XP_033246004.1|DMIR	LOC108117539|XP_017085532.1|DEUG
OG0009850	LOC108165152|XP_017156708.1|DMIR	LOC108102389|XP_017062820.1|DEUG
OG0009851	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR	LOC108105048|XP_017066942.1|DEUG
OG0009852	LOC108157491|XP_017145077.1|DMIR	LOC108113938|XP_017080135.1|DEUG
OG0009853	LOC108162178|XP_017152298.1|DMIR	LOC108102890|XP_017063582.1|DEUG
OG0009854	LOC108164744|XP_017156129.1|DMIR	LOC108109932|XP_017074221.1|DEUG
OG0009855	LOC108161484|XP_017151244.1|DMIR	LOC108110572|XP_017075158.1|DEUG
OG0009856	LOC108161411|XP_017151152.1|DMIR	LOC108105756|XP_017067964.1|DEUG
OG0009857	LOC108163059|XP_017153620.1|DMIR	LOC108106903|XP_017069641.1|DEUG
OG0009858	LOC108161254|XP_033249128.1|DMIR	LOC108110463|XP_017075020.1|DEUG
OG0009859	LOC108163412|XP_017154167.1|DMIR	LOC108114870|XP_017081513.1|DEUG
OG0009860	LOC108164228|XP_033249663.1|DMIR	LOC108111480|XP_017076455.1|DEUG
OG0009861	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR	LOC108110840|XP_017075574.1|DEUG
OG0009862	LOC108162522|XP_017152792.1|DMIR	LOC108104038|XP_017065362.1|DEUG
OG0009864	LOC108163476|XP_017154269.1|DMIR	LOC108115490|XP_017082464.1|DEUG
OG0009865	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR	LOC108102532|XP_017063057.1|DEUG
OG0009866	LOC108150809|XP_017134602.1|DMIR	LOC108114079|XP_017080323.1|DEUG
OG0009867	LOC108152342|XP_017137095.1|DMIR	LOC108107798|XP_017071002.1|DEUG
OG0009868	LOC108152840|XP_017137937.1|DMIR	LOC108108242|XP_017071701.1|DEUG
OG0009869	LOC108164014|XP_017155079.1|DMIR	LOC108111274|XP_017076154.1|DEUG
OG0009870	LOC108151584|XP_017135752.1|DMIR	LOC108108430|XP_017071972.1|DEUG
OG0009871	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR	LOC108112220|XP_017077526.1|DEUG
OG0009872	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR	LOC108109221|XP_017073178.1|DEUG
OG0009873	LOC117193526|XP_033254163.1|DMIR, LOC117193544|XP_033254180.1|DMIR, LOC108159059|XP_017147488.1|DMIR	LOC108113351|XP_017079403.1|DEUG
OG0009874	LOC108151261|XP_017135268.1|DMIR	LOC108108445|XP_017071988.1|DEUG
OG0009875	LOC108153707|XP_017139322.1|DMIR	LOC108116779|XP_017084303.1|DEUG
OG0009876	LOC108157996|XP_033251343.1|DMIR	LOC108106390|XP_017068886.1|DEUG
OG0009877	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR	LOC108104487|XP_017066087.1|DEUG
OG0009878	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR	LOC108112764|XP_017078513.1|DEUG
OG0009879	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR	LOC108112424|XP_017077755.1|DEUG
OG0009880	LOC108160029|XP_017149257.1|DMIR	LOC108112334|XP_017077652.1|DEUG
OG0009881	LOC108158371|XP_017146113.1|DMIR	LOC108111913|XP_017077041.1|DEUG
OG0009882	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR	LOC108108964|XP_017072708.1|DEUG
OG0009883	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR	LOC108108930|XP_017072672.1|DEUG
OG0009884	LOC108160583|XP_017150166.1|DMIR	LOC108108934|XP_017072677.1|DEUG
OG0009885	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR	LOC108104846|XP_017066652.1|DEUG
OG0009886	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR	LOC108112613|XP_017078193.1|DEUG
OG0009887	LOC108160917|XP_017150684.1|DMIR	LOC108104611|XP_017066274.1|DEUG
OG0009888	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR	LOC108108974|XP_017072718.1|DEUG
OG0009889	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR	LOC108112363|XP_017077682.1|DEUG
OG0009890	LOC108159657|XP_017148620.2|DMIR	LOC108113095|XP_017079032.1|DEUG
OG0009891	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR	LOC108115270|XP_017082116.1|DEUG
OG0009892	LOC108156204|XP_017143028.1|DMIR, LOC108155546|XP_017141956.2|DMIR, LOC108165065|XP_017156602.1|DMIR	LOC108110059|XP_017074428.1|DEUG
OG0009893	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR	LOC108106274|XP_017068730.1|DEUG
OG0009894	LOC108157288|XP_033245347.1|DMIR	LOC108115177|XP_017081990.1|DEUG
OG0009895	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR	LOC108116222|XP_017083499.1|DEUG
OG0009896	LOC108156936|XP_017144186.1|DMIR	LOC108113685|XP_017079851.1|DEUG
OG0009897	LOC108157539|XP_017145131.2|DMIR	LOC108116255|XP_017083533.1|DEUG, LOC108116510|XP_017083935.1|DEUG
OG0009898	LOC108156690|XP_017143823.1|DMIR	LOC108116170|XP_017083397.1|DEUG
OG0009899	LOC108154334|XP_017140085.1|DMIR	LOC108111653|XP_017076673.1|DEUG
OG0009900	LOC108157185|XP_017144602.1|DMIR	LOC108116817|XP_017084355.1|DEUG
OG0009901	LOC108154330|XP_017140081.1|DMIR	LOC108113619|XP_017079770.1|DEUG
OG0009902	LOC108157812|XP_017145498.1|DMIR	LOC108116308|XP_017083587.1|DEUG
OG0009903	LOC108155083|XP_017141191.1|DMIR	LOC108116202|XP_017083450.1|DEUG
OG0009904	LOC108155326|XP_017141551.1|DMIR	LOC108109223|XP_017073186.1|DEUG
OG0009905	LOC108155131|XP_017141266.1|DMIR	LOC108116826|XP_017084365.1|DEUG
OG0009906	LOC108155487|XP_017141802.1|DMIR	LOC108116837|XP_017084379.1|DEUG
OG0009907	LOC108154205|XP_017139915.1|DMIR	LOC108110187|XP_017074627.1|DEUG
OG0009909	LOC108155601|XP_017142012.1|DMIR	LOC108115807|XP_017082885.1|DEUG
OG0009910	LOC108157120|XP_017144491.1|DMIR	LOC108109433|XP_017073422.1|DEUG
OG0009911	LOC117190041|XP_033251021.1|DMIR, LOC108160942|XP_017150720.1|DMIR, LOC117190025|XP_033251004.1|DMIR	LOC108112434|XP_017077769.1|DEUG
OG0009912	LOC108162327|XP_017152506.1|DMIR	LOC108114817|XP_017081430.1|DEUG
OG0009913	LOC108164136|XP_017155226.1|DMIR	LOC108111174|XP_017076042.1|DEUG
OG0009914	LOC117186663|XP_033243596.1|DMIR	LOC108112433|XP_017077764.1|DEUG
OG0009915	LOC108164262|XP_017155393.1|DMIR, LOC108164299|XP_017155434.1|DMIR, LOC108161299|XP_033249777.1|DMIR	LOC108111448|XP_017076410.1|DEUG
OG0009919	LOC108161689|XP_017151491.1|DMIR	LOC108113186|XP_017079205.1|DEUG, LOC108103011|XP_017063827.1|DEUG, LOC108113857|XP_017080056.1|DEUG
OG0009922	LOC108151722|XP_017135987.1|DMIR	LOC108108057|XP_017071421.1|DEUG
OG0009925	LOC108154685|XP_017140514.1|DMIR	LOC108116447|XP_017083849.1|DEUG
OG0009927	LOC108153511|XP_017139056.1|DMIR	LOC108118532|XP_017086770.1|DEUG
OG0009928	LOC108154056|XP_017139637.1|DMIR	LOC108111301|XP_017076184.1|DEUG
OG0009930	LOC108151894|XP_017136290.1|DMIR	LOC108117513|XP_017085494.1|DEUG
OG0009931	LOC117192067|XP_033252669.1|DMIR, LOC108159761|XP_017148808.1|DMIR	LOC108112841|XP_017078640.1|DEUG
OG0009932	LOC108160072|XP_017149315.1|DMIR	LOC108104851|XP_017066657.1|DEUG
OG0009937	LOC108154146|XP_017139769.1|DMIR	LOC108109609|XP_017073661.1|DEUG
OG0009938	LOC108151102|XP_033254384.1|DMIR	LOC108105337|XP_017067319.1|DEUG
OG0009940	LOC108156349|XP_017143239.1|DMIR	LOC108113534|XP_017079617.1|DEUG
OG0009941	LOC108161833|XP_017151680.2|DMIR	LOC108115453|XP_017082379.1|DEUG
OG0009942	LOC108160756|XP_017150443.1|DMIR	LOC108104844|XP_017066645.1|DEUG
OG0009943	LOC108162802|XP_017153199.1|DMIR	LOC108111438|XP_017076398.1|DEUG
OG0009944	LOC108165546|XP_017157110.1|DMIR	LOC108118504|XP_017086732.1|DEUG
OG0009945	LOC108151705|XP_017135965.1|DMIR	LOC108117607|XP_017085620.1|DEUG
OG0009946	LOC108155587|XP_017141985.1|DMIR	LOC108116349|XP_017083652.1|DEUG
OG0009947	LOC108165399|XP_017156927.1|DMIR	LOC108107523|XP_017070553.1|DEUG
OG0009948	LOC108153524|XP_017139072.1|DMIR	LOC108105412|XP_017067449.1|DEUG
OG0009949	LOC108157494|XP_017145079.1|DMIR	LOC108115035|XP_017081772.1|DEUG
OG0009950	LOC108155227|XP_033245860.1|DMIR	LOC108116298|XP_017083576.1|DEUG
OG0009951	LOC108157781|XP_017145459.1|DMIR	LOC108117226|XP_017085046.1|DEUG
OG0009953	LOC108156351|XP_017143241.1|DMIR	LOC108113526|XP_017079608.1|DEUG
OG0009954	LOC108154270|XP_017139996.1|DMIR	LOC108111767|XP_017076821.1|DEUG
OG0009955	LOC108158737|XP_017146832.1|DMIR	LOC108113028|XP_017078947.1|DEUG
OG0009956	LOC108164623|XP_017155992.1|DMIR	LOC108103667|XP_017064714.1|DEUG
OG0009957	LOC108157122|XP_017144494.1|DMIR	LOC108111404|XP_017076343.1|DEUG
OG0009958	LOC108157504|XP_017145092.1|DMIR	LOC108115869|XP_017082989.1|DEUG
OG0009960	LOC108156804|XP_017143980.1|DMIR	LOC108114959|XP_017081641.1|DEUG
OG0009962	LOC108154349|XP_017140104.1|DMIR	LOC108116827|XP_017084367.1|DEUG
OG0009963	LOC108155205|XP_017141372.1|DMIR	LOC108115663|XP_017082711.1|DEUG
OG0009964	LOC108156515|XP_017143509.1|DMIR	LOC108116711|XP_017084221.1|DEUG
OG0009966	LOC108162026|XP_017152031.1|DMIR	LOC108103063|XP_017063894.1|DEUG
OG0009968	LOC108162016|XP_033249811.1|DMIR, LOC108162563|XP_017152849.1|DMIR	LOC108110687|XP_017075303.1|DEUG
OG0009969	LOC108163566|XP_017154422.1|DMIR	LOC108118461|XP_017086669.1|DEUG
OG0009970	LOC108161712|XP_017151521.1|DMIR	LOC108107179|XP_017070087.1|DEUG
OG0009971	LOC108162106|XP_017152163.1|DMIR	LOC108118451|XP_017086655.1|DEUG
OG0009972	LOC108161333|XP_017151060.1|DMIR	LOC108110529|XP_017075099.1|DEUG
OG0009973	LOC108161338|XP_017151066.1|DMIR	LOC108109011|XP_017072772.1|DEUG
OG0009974	LOC108163123|XP_017153718.1|DMIR	LOC108103386|XP_017064322.1|DEUG
OG0009975	LOC108163086|XP_017153656.1|DMIR	LOC108103416|XP_017064363.1|DEUG
OG0009976	LOC108163943|XP_017154971.1|DMIR	LOC108106999|XP_017069829.1|DEUG
OG0009977	LOC108162039|XP_033249478.1|DMIR	LOC108110976|XP_017075769.1|DEUG
OG0009978	LOC108162042|XP_017152056.1|DMIR	LOC108110760|XP_017075461.1|DEUG
OG0009979	LOC108164135|XP_017155225.1|DMIR	LOC108111199|XP_017076082.1|DEUG
OG0009980	LOC108152498|XP_017137362.1|DMIR	LOC108107378|XP_017070377.1|DEUG
OG0009981	LOC108159310|XP_017147973.1|DMIR	LOC108112446|XP_017077782.1|DEUG
OG0009982	LOC108159305|XP_017147966.1|DMIR	LOC108112089|XP_017077328.1|DEUG
OG0009983	LOC108159060|XP_017147490.2|DMIR, LOC117188483|XP_033248310.1|DMIR	LOC108112675|XP_017078308.1|DEUG
OG0009984	LOC108159231|XP_017147826.1|DMIR	LOC108106647|XP_017069351.1|DEUG
OG0009985	LOC108159245|XP_017147857.2|DMIR	LOC108106481|XP_017069048.1|DEUG
OG0009986	LOC108160683|XP_033248058.1|DMIR	LOC108112277|XP_017077588.1|DEUG
OG0009987	LOC108160492|XP_017150017.1|DMIR	LOC108112339|XP_017077657.1|DEUG
OG0009988	LOC108160493|XP_017150018.1|DMIR	LOC108112204|XP_017077509.1|DEUG
OG0009989	LOC108158989|XP_017147325.1|DMIR	LOC108112669|XP_017078296.1|DEUG
OG0009990	LOC108160926|XP_017150701.1|DMIR	LOC108108988|XP_017072735.1|DEUG
OG0009991	LOC108159664|XP_017148631.1|DMIR	LOC108106467|XP_017069025.1|DEUG
OG0009992	LOC108151676|XP_017135911.1|DMIR	LOC108110016|XP_017074343.1|DEUG
OG0009993	LOC108164767|XP_017156168.1|DMIR	LOC108103616|XP_017064645.1|DEUG
OG0009994	LOC108152014|XP_017136483.1|DMIR	LOC108103527|XP_017064529.1|DEUG
OG0009995	LOC108165268|XP_017156792.1|DMIR	LOC108103789|XP_017064912.1|DEUG
OG0009996	LOC108152606|XP_017137557.1|DMIR	LOC108103431|XP_017064390.1|DEUG
OG0009997	LOC108150861|XP_017134656.1|DMIR	LOC108103131|XP_017063987.1|DEUG
OG0009998	LOC108165487|XP_017157032.1|DMIR	LOC108104343|XP_017065826.1|DEUG
OG0009999	LOC108155639|XP_017142077.1|DMIR	LOC108104975|XP_017066834.1|DEUG
OG0010000	LOC108154295|XP_017140039.1|DMIR	LOC108116475|XP_017083898.1|DEUG
OG0010001	LOC108158432|XP_017146206.1|DMIR	LOC108103802|XP_017064972.1|DEUG
OG0010002	LOC108151221|XP_017135190.1|DMIR	LOC108104693|XP_017066392.1|DEUG
OG0010003	LOC108163444|XP_017154217.2|DMIR	LOC108112006|XP_017077234.1|DEUG
OG0010004	LOC108154823|XP_017140717.1|DMIR	LOC108109759|XP_017073923.1|DEUG
OG0010005	LOC108164779|XP_017156189.1|DMIR	LOC108117230|XP_017085055.1|DEUG
OG0010006	LOC108150846|XP_017134677.2|DMIR	LOC108105342|XP_017067328.1|DEUG
OG0010007	LOC108164466|XP_033246929.1|DMIR	LOC108103259|XP_017064160.1|DEUG
OG0010008	LOC108165146|XP_017156703.1|DMIR	LOC108110003|XP_017074330.1|DEUG
OG0010009	LOC108162109|XP_017152171.1|DMIR	LOC108114810|XP_017081420.1|DEUG
OG0010010	LOC108164711|XP_017156076.1|DMIR	LOC108109697|XP_017073812.1|DEUG
OG0010011	LOC108151916|XP_017136323.1|DMIR	LOC108110283|XP_017074766.1|DEUG
OG0010012	LOC108161934|XP_017151856.2|DMIR	LOC108102976|XP_017063774.1|DEUG
OG0010013	LOC108151345|XP_017135393.1|DMIR	LOC108111843|XP_017076938.1|DEUG
OG0010014	LOC108165117|XP_017156664.1|DMIR	LOC108109637|XP_017073702.1|DEUG
OG0010015	LOC108151223|XP_017135209.1|DMIR	LOC108111841|XP_017076935.1|DEUG
OG0010016	LOC108164746|XP_017156132.1|DMIR	LOC108102887|XP_017063575.1|DEUG
OG0010017	LOC108151664|XP_017135889.1|DMIR	LOC108111844|XP_017076939.1|DEUG
OG0010018	LOC108162881|XP_017153326.1|DMIR	LOC108103649|XP_017064695.1|DEUG
OG0010019	LOC108162708|XP_017153058.1|DMIR	LOC108102963|XP_017063750.1|DEUG
OG0010020	LOC108164856|XP_017156274.1|DMIR	LOC108117594|XP_017085598.1|DEUG
OG0010021	LOC108164721|XP_017156100.1|DMIR	LOC108103984|XP_017065261.1|DEUG
OG0010022	LOC108163033|XP_017153572.1|DMIR	LOC108117674|XP_017085691.1|DEUG
OG0010023	LOC108164882|XP_017156322.1|DMIR	LOC108105419|XP_017067456.1|DEUG
OG0010024	LOC108164889|XP_017156337.1|DMIR	LOC108105420|XP_017067457.1|DEUG
OG0010025	LOC108153132|XP_017138409.1|DMIR	LOC108102445|XP_017062927.1|DEUG
OG0010026	LOC108152872|XP_017137990.1|DMIR	LOC108118375|XP_017086536.1|DEUG
OG0010027	LOC108151875|XP_017136259.1|DMIR	LOC108118072|XP_017086103.1|DEUG
OG0010028	LOC108159991|XP_017149195.1|DMIR	LOC108117028|XP_017084689.1|DEUG
OG0010029	LOC108151272|XP_017135290.1|DMIR	LOC108104995|XP_017066861.1|DEUG
OG0010030	LOC108151886|XP_017136278.1|DMIR	LOC108118388|XP_017086551.1|DEUG
OG0010031	LOC108152033|XP_017136517.2|DMIR	LOC108118345|XP_017086477.1|DEUG
OG0010032	LOC108163768|XP_017154732.2|DMIR	LOC108105149|XP_017067073.1|DEUG
OG0010033	LOC108152277|XP_017137021.1|DMIR	LOC108118141|XP_017086189.1|DEUG
OG0010034	LOC108152142|XP_017136777.1|DMIR	LOC108118157|XP_017086205.1|DEUG
OG0010035	LOC108151980|XP_017136437.1|DMIR	LOC108118148|XP_017086194.1|DEUG
OG0010036	LOC108151856|XP_017136270.1|DMIR	LOC108118162|XP_017086213.1|DEUG
OG0010037	LOC108152577|XP_017137508.1|DMIR	LOC108118142|XP_017086190.1|DEUG
OG0010038	LOC108151185|XP_017135121.1|DMIR	LOC108110278|XP_017074753.1|DEUG
OG0010039	LOC108159802|XP_033250499.1|DMIR, LOC117187775|XP_033246499.1|DMIR	LOC108106354|XP_017068823.1|DEUG
OG0010040	LOC108163653|XP_017154561.1|DMIR	LOC108107153|XP_017070051.1|DEUG
OG0010041	LOC108164704|XP_017156463.1|DMIR	LOC108103339|XP_017064263.1|DEUG
OG0010042	LOC108151237|XP_017135229.1|DMIR	LOC108103111|XP_017063968.1|DEUG
OG0010043	LOC108165405|XP_033248369.1|DMIR	LOC108103174|XP_017064048.1|DEUG
OG0010044	LOC108164895|XP_017156351.1|DMIR	LOC108103315|XP_017064233.1|DEUG
OG0010045	LOC108153160|XP_017138456.1|DMIR	LOC108104988|XP_017066854.1|DEUG
OG0010046	LOC108153179|XP_017138479.1|DMIR	LOC108104989|XP_017066855.1|DEUG
OG0010047	LOC108154142|XP_017139770.1|DMIR	LOC108103013|XP_017063825.1|DEUG
OG0010048	LOC108164131|XP_017155232.1|DMIR	LOC108110079|XP_017074456.1|DEUG
OG0010049	LOC108162787|XP_017153217.1|DMIR	LOC108110086|XP_017074465.1|DEUG
OG0010050	LOC108161006|XP_017150824.1|DMIR	LOC108110085|XP_017074464.1|DEUG
OG0010051	LOC108153726|XP_017139342.1|DMIR	LOC108103533|XP_017064550.1|DEUG
OG0010052	LOC108156220|XP_017143050.1|DMIR	LOC108102408|XP_017062857.1|DEUG
OG0010053	LOC108164680|XP_017156031.1|DMIR	LOC108105103|XP_017067027.1|DEUG
OG0010054	LOC108153395|XP_017138874.1|DMIR	LOC108103463|XP_017064446.1|DEUG
OG0010055	LOC108153446|XP_017138955.1|DMIR	LOC108103445|XP_017064416.1|DEUG
OG0010056	LOC108154407|XP_017140170.1|DMIR	LOC108109972|XP_017074281.1|DEUG
OG0010057	LOC108152659|XP_017137643.1|DMIR	LOC108105537|XP_017067658.1|DEUG
OG0010058	LOC108155476|XP_017141828.1|DMIR	LOC108103911|XP_017065149.1|DEUG
OG0010059	LOC108151712|XP_017135973.1|DMIR	LOC108117600|XP_017085605.1|DEUG
OG0010060	LOC108153080|XP_017138353.1|DMIR	LOC108103856|XP_017065050.1|DEUG
OG0010061	LOC108165390|XP_017156916.1|DMIR	LOC108107696|XP_017070790.1|DEUG
OG0010062	LOC108150866|XP_017134658.1|DMIR	LOC108107813|XP_017071032.1|DEUG
OG0010063	LOC108165324|XP_033243425.1|DMIR	LOC108108424|XP_017071965.1|DEUG
OG0010064	LOC108151870|XP_017136250.1|DMIR	LOC108108636|XP_017072226.1|DEUG
OG0010065	LOC108150794|XP_017134585.1|DMIR	LOC108107586|XP_017070636.1|DEUG
OG0010066	LOC108153214|XP_017138525.1|DMIR	LOC108113582|XP_017079704.1|DEUG
OG0010067	LOC108165533|XP_017157092.1|DMIR	LOC108107692|XP_017070786.1|DEUG
OG0010068	LOC108152312|XP_017137033.1|DMIR	LOC108114183|XP_017080478.1|DEUG
OG0010069	LOC108153740|XP_017139359.1|DMIR	LOC108114080|XP_017080327.1|DEUG
OG0010070	LOC108152731|XP_017137761.1|DMIR	LOC108114212|XP_017080520.1|DEUG
OG0010071	LOC108152163|XP_017136771.1|DMIR	LOC108108608|XP_017072195.1|DEUG
OG0010072	LOC108151073|XP_017134941.1|DMIR	LOC108107697|XP_017070791.1|DEUG
OG0010073	LOC108151070|XP_017134938.1|DMIR	LOC108109913|XP_017074210.1|DEUG
OG0010074	LOC108151090|XP_017134964.1|DMIR	LOC108104437|XP_017065985.1|DEUG
OG0010075	LOC117186243|XP_033242596.1|DMIR	LOC108107504|XP_017070535.1|DEUG
OG0010076	LOC108151372|XP_017135423.1|DMIR	LOC108107771|XP_017070950.1|DEUG
OG0010077	LOC108153735|XP_033243362.1|DMIR	LOC108113967|XP_017080171.1|DEUG
OG0010079	LOC108165377|XP_017156903.1|DMIR	LOC108114264|XP_017080649.1|DEUG
OG0010080	LOC108165517|XP_017157063.1|DMIR	LOC108109784|XP_017073952.1|DEUG
OG0010081	LOC108151969|XP_017136410.1|DMIR	LOC108117356|XP_017085224.1|DEUG
OG0010082	LOC108153228|XP_017138550.1|DMIR	LOC108108097|XP_017071483.1|DEUG
OG0010083	LOC108165312|XP_017156836.1|DMIR	LOC108105952|XP_017068241.1|DEUG
OG0010084	LOC108151133|XP_017135046.1|DMIR	LOC108105938|XP_017068222.1|DEUG
OG0010085	LOC108165365|XP_033243532.1|DMIR	LOC108116724|XP_017084230.1|DEUG
OG0010086	LOC108153201|XP_017138511.1|DMIR	LOC108106027|XP_017068365.1|DEUG
OG0010087	LOC108153394|XP_017138870.1|DMIR	LOC108105977|XP_017068283.1|DEUG
OG0010089	LOC108165334|XP_017156857.1|DMIR	LOC108114685|XP_017081266.1|DEUG
OG0010090	LOC108164499|XP_017155759.1|DMIR	LOC108102386|XP_017062813.1|DEUG
OG0010091	LOC108156986|XP_017144269.1|DMIR	LOC108106276|XP_017068731.1|DEUG
OG0010092	LOC108156906|XP_017144145.1|DMIR	LOC108105569|XP_017067703.1|DEUG
OG0010093	LOC108162963|XP_017153451.1|DMIR	LOC108112210|XP_017077516.1|DEUG
OG0010094	LOC108155434|XP_017141735.2|DMIR	LOC108115606|XP_017082627.1|DEUG
OG0010095	LOC108154702|XP_017140541.1|DMIR	LOC108116588|XP_017084021.1|DEUG
OG0010096	LOC108165040|XP_017156567.1|DMIR	LOC108103203|XP_017064081.1|DEUG
OG0010097	LOC108165244|XP_017156769.1|DMIR	LOC108105539|XP_017067660.1|DEUG
OG0010098	LOC108164322|XP_017155465.1|DMIR	LOC108113411|XP_017079455.1|DEUG
OG0010099	LOC108163673|XP_017154588.1|DMIR	LOC108106947|XP_017069704.1|DEUG
OG0010100	LOC108150903|XP_017134703.1|DMIR	LOC108108046|XP_017071409.1|DEUG
OG0010101	LOC108153263|XP_017138614.1|DMIR	LOC108108817|XP_017072504.1|DEUG
OG0010102	LOC108153457|XP_017138970.1|DMIR	LOC108108789|XP_017072453.1|DEUG
OG0010103	LOC108152742|XP_017137779.1|DMIR	LOC108108797|XP_017072466.1|DEUG
OG0010104	LOC108152719|XP_017137745.1|DMIR	LOC108117366|XP_017085238.1|DEUG
OG0010105	LOC108161756|XP_033249773.1|DMIR	LOC108106200|XP_017068616.1|DEUG
OG0010106	LOC117191316|XP_033252109.1|DMIR, LOC108159311|XP_017147974.1|DMIR	LOC108106366|XP_017068836.1|DEUG
OG0010107	LOC108160118|XP_017149400.1|DMIR	LOC108108858|XP_017072564.1|DEUG
OG0010108	LOC108157988|XP_033246508.1|DMIR	LOC108112797|XP_017078573.1|DEUG
OG0010110	LOC108151941|XP_017136361.1|DMIR	LOC108107995|XP_017071334.1|DEUG
OG0010111	LOC108157311|XP_017144805.1|DMIR	LOC108115912|XP_017083038.1|DEUG
OG0010112	LOC108157077|XP_017144402.1|DMIR	LOC108116834|XP_017084375.1|DEUG
OG0010113	LOC108164945|XP_017156423.1|DMIR	LOC108103214|XP_017064098.1|DEUG
OG0010114	LOC108162621|XP_017152973.1|DMIR	LOC108110292|XP_017074779.1|DEUG
OG0010115	LOC108151184|XP_017135119.1|DMIR	LOC108110277|XP_017074752.1|DEUG
OG0010116	LOC108156460|XP_017143453.1|DMIR	LOC108117410|XP_017085307.1|DEUG
OG0010117	LOC108153213|XP_017138528.1|DMIR	LOC108105003|XP_017066868.1|DEUG
OG0010118	LOC108160885|XP_033241992.1|DMIR	LOC108118296|XP_017086397.1|DEUG
OG0010119	LOC117191160|XP_033252019.1|DMIR, LOC108152333|XP_017137082.2|DMIR	LOC108109638|XP_017073703.1|DEUG
OG0010120	LOC108164545|XP_017155843.1|DMIR	LOC108103135|XP_017063994.1|DEUG
OG0010121	LOC108165097|XP_017156639.1|DMIR	LOC108109929|XP_017074217.1|DEUG
OG0010122	LOC108164323|XP_017155469.1|DMIR	LOC108102903|XP_017063614.1|DEUG
OG0010123	LOC108161970|XP_017151921.1|DMIR	LOC108102979|XP_017063777.1|DEUG
OG0010125	LOC108165028|XP_017156554.1|DMIR	LOC108103184|XP_017064059.1|DEUG
OG0010126	LOC108162730|XP_017153091.2|DMIR	LOC108105778|XP_017067992.1|DEUG
OG0010127	LOC108161256|XP_017150967.1|DMIR	LOC108110638|XP_017075227.1|DEUG
OG0010128	LOC108161787|XP_017151623.1|DMIR	LOC108110464|XP_017075021.1|DEUG
OG0010129	LOC108164275|XP_017155410.1|DMIR	LOC108111232|XP_017076124.1|DEUG
OG0010130	LOC108164053|XP_017155121.1|DMIR	LOC108108486|XP_017072032.1|DEUG
OG0010131	LOC108161685|XP_017151486.1|DMIR	LOC108105893|XP_017068163.1|DEUG
OG0010132	LOC108164236|XP_017155358.2|DMIR	LOC108106887|XP_017069624.1|DEUG
