Orthogroup	DMIR.longest_only	DGUA.longest_only
OG0008338	LOC108151721|XP_017135986.1|DMIR	LOC117580476|XP_034122951.1|DGUA
OG0008339	LOC108157707|XP_017145369.1|DMIR	LOC117590406|XP_034138894.1|DGUA
OG0008341	LOC108153226|XP_017138545.1|DMIR	LOC117579505|XP_034121300.1|DGUA
OG0008342	LOC108152155|XP_017136763.1|DMIR	LOC117589130|XP_034136706.1|DGUA
OG0008343	LOC108156050|XP_017142811.1|DMIR	LOC117583565|XP_034127824.1|DGUA
OG0008344	LOC108153071|XP_017138341.1|DMIR	LOC117587295|XP_034133775.1|DGUA
OG0008345	LOC108151504|XP_017135638.1|DMIR	LOC117579120|XP_034120742.1|DGUA
OG0008346	LOC108152875|XP_017137994.1|DMIR	LOC117590805|XP_034139662.1|DGUA
OG0008347	LOC108161773|XP_017151601.1|DMIR	LOC117582372|XP_034125923.1|DGUA
OG0008348	LOC108151873|XP_033242729.1|DMIR	LOC117588841|XP_034136225.1|DGUA
OG0008349	LOC108153764|XP_017139392.1|DMIR	LOC117579998|XP_034122086.1|DGUA
OG0008350	LOC108156967|XP_017144244.1|DMIR	LOC117588471|XP_034135654.1|DGUA
OG0008351	LOC108152728|XP_017137755.2|DMIR	LOC117587120|XP_034133507.1|DGUA
OG0008352	LOC108152893|XP_017138022.1|DMIR	LOC117589136|XP_034136712.1|DGUA
OG0008353	LOC108153284|XP_017138645.1|DMIR	LOC117589061|XP_034136583.1|DGUA
OG0008354	LOC108152970|XP_017138182.1|DMIR	LOC117588478|XP_034135666.1|DGUA
OG0008355	LOC108160408|XP_017149890.1|DMIR	LOC117578889|XP_034120578.1|DGUA
OG0008356	LOC108151509|XP_017135643.1|DMIR	LOC117586897|XP_034133132.1|DGUA
OG0008357	LOC108155389|XP_017141658.1|DMIR	LOC117586112|XP_034131864.1|DGUA
OG0008358	LOC108161374|XP_017151112.1|DMIR	LOC117587557|XP_034134257.1|DGUA
OG0008359	LOC108158556|XP_017146460.1|DMIR	LOC117592423|XP_034142062.1|DGUA
OG0008360	LOC108160641|XP_017150262.1|DMIR	LOC117592122|XP_034141557.1|DGUA
OG0008361	LOC108162721|XP_017153075.1|DMIR	LOC117587568|XP_034134283.1|DGUA
OG0008362	LOC108155752|XP_017142280.1|DMIR	LOC117581375|XP_034124401.1|DGUA
OG0008363	LOC108159820|XP_017148880.2|DMIR, LOC117185782|XP_033246886.1|DMIR	LOC117587091|XP_034133458.1|DGUA
OG0008364	LOC108150879|XP_017134678.1|DMIR	LOC117584711|XP_034129646.1|DGUA
OG0008365	LOC108159748|XP_017148777.1|DMIR, LOC117192759|XP_033253392.1|DMIR	LOC117588303|XP_034135385.1|DGUA
OG0008366	LOC108154143|XP_017139768.1|DMIR	LOC117585465|XP_034130847.1|DGUA
OG0008367	LOC108152787|XP_017137860.1|DMIR	LOC117590743|XP_034139544.1|DGUA
OG0008368	LOC108162989|XP_017153486.1|DMIR	LOC117584284|XP_034128994.1|DGUA
OG0008369	LOC108164671|XP_017156012.1|DMIR	LOC117588379|XP_034135492.1|DGUA
OG0008370	LOC108156282|XP_017143145.1|DMIR	LOC117585517|XP_034130912.1|DGUA
OG0008371	LOC108156045|XP_017142805.1|DMIR	LOC117585862|XP_034131506.1|DGUA
OG0008372	LOC108161251|XP_033249750.1|DMIR	LOC117584524|XP_034129363.1|DGUA
OG0008373	LOC108163264|XP_017153923.1|DMIR	LOC117584504|XP_034129327.1|DGUA
OG0008374	LOC108162389|XP_017152595.1|DMIR	LOC117587591|XP_034134325.1|DGUA
OG0008375	LOC108162667|XP_017152997.2|DMIR	LOC117584871|XP_034129913.1|DGUA
OG0008376	LOC108162359|XP_017152553.1|DMIR	LOC117584686|XP_034129606.1|DGUA
OG0008377	LOC108163226|XP_017153871.1|DMIR	LOC117581912|XP_034125271.1|DGUA
OG0008378	LOC108163224|XP_017153870.1|DMIR	LOC117582210|XP_034125709.1|DGUA
OG0008379	LOC108163067|XP_017153630.1|DMIR	LOC117588158|XP_034135156.1|DGUA
OG0008380	LOC108163190|XP_017153819.1|DMIR	LOC117584396|XP_034129144.1|DGUA
OG0008381	LOC108163601|XP_017154478.1|DMIR	LOC117581886|XP_034125243.1|DGUA
OG0008383	LOC108163511|XP_017154331.1|DMIR	LOC117584088|XP_034128727.1|DGUA
OG0008384	LOC108162532|XP_033249982.1|DMIR	LOC117584365|XP_034129095.1|DGUA
OG0008385	LOC108164309|XP_017155446.1|DMIR	LOC117582414|XP_034125996.1|DGUA
OG0008386	LOC108164410|XP_017155570.1|DMIR	LOC117590983|XP_034139949.1|DGUA
OG0008388	LOC108162199|XP_017152299.1|DMIR	LOC117588123|XP_034135091.1|DGUA
OG0008389	LOC108161154|XP_017150865.2|DMIR	LOC117584543|XP_034129387.1|DGUA
OG0008390	LOC108161802|XP_017151647.2|DMIR	LOC117584149|XP_034128800.1|DGUA
OG0008391	LOC108164171|XP_017155276.1|DMIR	LOC117582363|XP_034125912.1|DGUA
OG0008392	LOC108151015|XP_017134865.1|DMIR	LOC117587494|XP_034134157.1|DGUA
OG0008393	LOC108151582|XP_017135747.1|DMIR	LOC117586827|XP_034132999.1|DGUA
OG0008394	LOC108152833|XP_017137927.1|DMIR	LOC117579223|XP_034120886.1|DGUA
OG0008395	LOC108164955|XP_017156450.1|DMIR	LOC117580941|XP_034123615.1|DGUA
OG0008396	LOC108159175|XP_017147713.1|DMIR	LOC117581376|XP_034124402.1|DGUA
OG0008397	LOC108164592|XP_017155906.2|DMIR	LOC117581074|XP_034123847.1|DGUA
OG0008398	LOC108150929|XP_017134751.2|DMIR	LOC117580787|XP_034123374.1|DGUA
OG0008399	LOC108152053|XP_017136546.1|DMIR	LOC117590764|XP_034139601.1|DGUA
OG0008400	LOC108151564|XP_017135728.1|DMIR	LOC117589166|XP_034136764.1|DGUA
OG0008401	LOC108163799|XP_017154778.1|DMIR	LOC117584821|XP_034129836.1|DGUA
OG0008402	LOC108154829|XP_017140721.1|DMIR	LOC117582780|XP_034126644.1|DGUA
OG0008403	LOC108158507|XP_017146371.1|DMIR	LOC117588609|XP_034135910.1|DGUA
OG0008404	LOC108156763|XP_017143915.1|DMIR	LOC117586658|XP_034132792.1|DGUA
OG0008405	LOC108153465|XP_017138984.1|DMIR	LOC117591003|XP_034139976.1|DGUA
OG0008406	LOC108154429|XP_017140190.1|DMIR	LOC117588427|XP_034135598.1|DGUA
OG0008407	LOC108155465|XP_033246147.1|DMIR	LOC117590184|XP_034138484.1|DGUA
OG0008408	LOC108152755|XP_017137816.1|DMIR	LOC117581623|XP_034124877.1|DGUA
OG0008409	LOC108153422|XP_017138914.2|DMIR	LOC117588889|XP_034136320.1|DGUA
OG0008410	LOC108154691|XP_017140529.1|DMIR	LOC117586744|XP_034132937.1|DGUA
OG0008411	LOC108156797|XP_017143965.1|DMIR	LOC117585350|XP_034130685.1|DGUA
OG0008412	LOC108153308|XP_017138707.1|DMIR	LOC117591049|XP_034140035.1|DGUA
OG0008413	LOC108150983|XP_017134812.1|DMIR	LOC117580449|XP_034122900.1|DGUA
OG0008414	LOC108152077|XP_017136599.1|DMIR	LOC117588687|XP_034136027.1|DGUA
OG0008415	LOC108163208|XP_017153852.1|DMIR	LOC117580952|XP_034123629.1|DGUA
OG0008416	LOC108153299|XP_017138682.1|DMIR	LOC117588415|XP_034135575.1|DGUA
OG0008417	LOC108155406|XP_017141695.1|DMIR	LOC117581595|XP_034124842.1|DGUA
OG0008418	LOC108160132|XP_017149419.1|DMIR	LOC117590717|XP_034139510.1|DGUA
OG0008419	LOC108165001|XP_017156520.1|DMIR	LOC117581534|XP_034124737.1|DGUA
OG0008420	LOC108165108|XP_017156655.1|DMIR	LOC117588536|XP_034135786.1|DGUA
OG0008421	LOC108164791|XP_033247829.1|DMIR	LOC117590231|XP_034138591.1|DGUA
OG0008422	LOC108163786|XP_017154762.1|DMIR	LOC117590491|XP_034139043.1|DGUA
OG0008423	LOC108159386|XP_017148106.1|DMIR, LOC117191559|XP_033252279.1|DMIR	LOC117591910|XP_034141197.1|DGUA
OG0008424	LOC108164536|XP_017155825.1|DMIR	LOC117581550|XP_034124759.1|DGUA
OG0008425	LOC108157409|XP_033245527.1|DMIR	LOC117586336|XP_034132222.1|DGUA
OG0008426	LOC108158421|XP_017146188.1|DMIR	LOC117592258|XP_034141794.1|DGUA
OG0008427	LOC108164989|XP_033251981.1|DMIR	LOC117581220|XP_034124089.1|DGUA
OG0008428	LOC108164057|XP_017155131.1|DMIR	LOC117581279|XP_034124192.1|DGUA
OG0008429	LOC108157433|XP_017144975.1|DMIR	LOC117586332|XP_034132216.1|DGUA
OG0008430	LOC108164958|XP_017156455.1|DMIR	LOC117581625|XP_034124884.1|DGUA
OG0008431	LOC117188066|XP_033247231.1|DMIR	LOC117591302|XP_034140398.1|DGUA
OG0008432	LOC108155277|XP_017141473.1|DMIR	LOC117583588|XP_034127867.1|DGUA
OG0008433	LOC108152829|XP_017137918.1|DMIR	LOC117579756|XP_034121672.1|DGUA
OG0008434	LOC108156032|XP_017142773.1|DMIR	LOC117582939|XP_034126934.1|DGUA
OG0008435	LOC108163008|XP_017153522.1|DMIR	LOC117584431|XP_034129219.1|DGUA
OG0008436	LOC108159154|XP_017147641.1|DMIR	LOC117578590|XP_034120064.1|DGUA
OG0008438	LOC108156701|XP_017143837.1|DMIR	LOC117586515|XP_034132538.1|DGUA
OG0008439	LOC108158551|XP_017146454.1|DMIR, LOC117191048|XP_033251910.1|DMIR	LOC117586941|XP_034133203.1|DGUA
OG0008440	LOC108154747|XP_017140608.1|DMIR	LOC117584983|XP_034130082.1|DGUA
OG0008441	LOC108153010|XP_017138245.1|DMIR, LOC108150806|XP_017134598.1|DMIR	LOC117589421|XP_034137244.1|DGUA
OG0008442	LOC108160573|XP_033247371.1|DMIR	LOC117592038|XP_034141398.1|DGUA
OG0008443	LOC108151035|XP_033244017.1|DMIR	LOC117591268|XP_034140354.1|DGUA
OG0008444	LOC108151633|XP_017135827.1|DMIR	LOC117579237|XP_034120910.1|DGUA
OG0008445	LOC108162790|XP_017153183.1|DMIR	LOC117590485|XP_034139033.1|DGUA
OG0008446	LOC108164880|XP_033243941.1|DMIR	LOC117590389|XP_034138864.1|DGUA
OG0008447	LOC108164798|XP_017156212.1|DMIR	LOC117581458|XP_034124561.1|DGUA
OG0008448	LOC108151471|XP_033243230.1|DMIR	LOC117581484|XP_034124617.1|DGUA
OG0008449	LOC108160747|XP_017150432.1|DMIR	LOC117581622|XP_034124876.1|DGUA
OG0008450	LOC108153679|XP_017139287.1|DMIR	LOC117588740|XP_034136108.1|DGUA
OG0008451	LOC108157779|XP_017145458.1|DMIR	LOC117586047|XP_034131782.1|DGUA
OG0008452	LOC108162764|XP_017153140.1|DMIR	LOC117582283|XP_034125808.1|DGUA
OG0008453	LOC108158348|XP_017146076.1|DMIR	LOC117585947|XP_034131617.1|DGUA
OG0008454	LOC108164021|XP_033253676.1|DMIR	LOC117581111|XP_034123906.1|DGUA
OG0008455	LOC108152230|XP_017136905.1|DMIR	LOC117579393|XP_034121157.1|DGUA
OG0008456	LOC108155571|XP_017141960.1|DMIR	LOC117590164|XP_034138448.1|DGUA
OG0008457	LOC108154100|XP_017139710.1|DMIR	LOC117586627|XP_034132737.1|DGUA
OG0008458	LOC108158937|XP_017147236.2|DMIR, LOC117192895|XP_033253529.1|DMIR	LOC117592679|XP_034142529.1|DGUA
OG0008459	LOC108164656|XP_017155997.1|DMIR	LOC117580675|XP_034123180.1|DGUA
OG0008460	LOC108161424|XP_017151173.1|DMIR	LOC117584251|XP_034128944.1|DGUA
OG0008461	LOC108163740|XP_017154688.2|DMIR	LOC117581772|XP_034125077.1|DGUA
OG0008462	LOC108162075|XP_017152112.1|DMIR	LOC117582163|XP_034125653.1|DGUA
OG0008463	LOC108162585|XP_017152887.1|DMIR	LOC117584817|XP_034129829.1|DGUA
OG0008464	LOC108159650|XP_017148605.1|DMIR, LOC117190713|XP_033251670.1|DMIR	LOC117592205|XP_034141708.1|DGUA
OG0008465	LOC108160158|XP_017149463.2|DMIR	LOC117590680|XP_034139463.1|DGUA
OG0008466	LOC108160139|XP_017149436.1|DMIR	LOC117580674|XP_034123183.1|DGUA
OG0008467	LOC108158488|XP_017146285.1|DMIR, LOC117189976|XP_033250948.1|DMIR	LOC117592599|XP_034142376.1|DGUA
OG0008468	LOC108161641|XP_017151432.1|DMIR	LOC117581822|XP_034125156.1|DGUA
OG0008470	LOC117185869|XP_017147576.2|DMIR, LOC117185813|XP_033247264.1|DMIR	LOC117578884|XP_034120570.1|DGUA
OG0008472	LOC117194967|XP_033255336.1|DMIR, LOC108159011|XP_017147373.1|DMIR	LOC117592540|XP_034142302.1|DGUA
OG0008473	LOC108156065|XP_017142840.1|DMIR	LOC117591030|XP_034140016.1|DGUA
OG0008474	LOC108155098|XP_017141215.1|DMIR	LOC117586722|XP_034132906.1|DGUA
OG0008475	LOC108163854|XP_017154857.1|DMIR	LOC117587892|XP_034134760.1|DGUA
OG0008476	LOC108155155|XP_017141304.1|DMIR	LOC117586669|XP_034132808.1|DGUA
OG0008477	LOC108160919|XP_017150690.1|DMIR	LOC117584877|XP_034129919.1|DGUA
OG0008478	LOC108155010|XP_033245441.1|DMIR	LOC117585066|XP_034130219.1|DGUA
OG0008479	LOC117193466|XP_033254117.1|DMIR, LOC117194054|XP_033254590.1|DMIR, LOC117194914|XP_033255271.1|DMIR, LOC108159873|XP_017148966.1|DMIR	LOC117586829|XP_034133041.1|DGUA
OG0008480	LOC108152183|XP_017136811.1|DMIR	LOC117591246|XP_034140316.1|DGUA
OG0008481	LOC108152741|XP_017137782.1|DMIR	LOC117581616|XP_034124869.1|DGUA
OG0008482	LOC108150939|XP_017134758.1|DMIR	LOC117589444|XP_034137277.1|DGUA
OG0008483	LOC108162906|XP_033248625.1|DMIR	LOC117581754|XP_034125046.1|DGUA
OG0008484	LOC108156111|XP_017142896.1|DMIR	LOC117585820|XP_034131440.1|DGUA
OG0008485	LOC108164195|XP_017155304.1|DMIR	LOC117588095|XP_034135057.1|DGUA
OG0008486	LOC108164386|XP_033250202.1|DMIR	LOC117590600|XP_034139258.1|DGUA
OG0008487	LOC108151408|XP_017135524.2|DMIR	LOC117588342|XP_034135443.1|DGUA
OG0008488	LOC108157663|XP_017145311.1|DMIR	LOC117585109|XP_034130280.1|DGUA
OG0008489	LOC108154471|XP_017140231.1|DMIR	LOC117586067|XP_034131805.1|DGUA
OG0008490	LOC117187273|XP_033245505.1|DMIR, LOC117187274|XP_033245506.1|DMIR, LOC117186915|XP_033244142.1|DMIR, LOC117187275|XP_033245507.1|DMIR, LOC117186914|XP_033244141.1|DMIR, LOC117186913|XP_033244140.1|DMIR, LOC108157336|XP_033245264.1|DMIR	LOC117586489|XP_034132478.1|DGUA
OG0008491	LOC108157407|XP_017144943.2|DMIR	LOC117589764|XP_034137844.1|DGUA
OG0008492	LOC108163107|XP_017153690.1|DMIR	LOC117581724|XP_034124994.1|DGUA
OG0008493	LOC108162214|XP_017152321.2|DMIR	LOC117584323|XP_034129042.1|DGUA
OG0008494	LOC108159809|XP_017148868.1|DMIR	LOC117588464|XP_034135648.1|DGUA
OG0008495	LOC117191475|XP_033252223.1|DMIR, LOC117192056|XP_033252663.1|DMIR, LOC117191478|XP_033252225.1|DMIR, LOC117192057|XP_033252664.1|DMIR, LOC117191477|XP_033252224.1|DMIR, LOC108158540|XP_017146437.1|DMIR	LOC117579386|XP_034121152.1|DGUA
OG0008496	LOC117189937|XP_033250908.1|DMIR, LOC117189938|XP_033250910.1|DMIR, LOC117190788|XP_033251736.1|DMIR, LOC108160157|XP_033246829.1|DMIR	LOC117590676|XP_034139449.1|DGUA
OG0008497	LOC117194149|XP_033254693.1|DMIR, LOC108158380|XP_017146121.1|DMIR	LOC117582203|XP_034125705.1|DGUA
OG0008498	LOC108160929|XP_033255626.1|DMIR, LOC117185741|XP_033247876.1|DMIR	LOC117589358|XP_034137142.1|DGUA
OG0008499	LOC117193357|XP_033253964.1|DMIR, LOC108158238|XP_017145960.1|DMIR	LOC117591808|XP_034141009.1|DGUA, LOC117591809|XP_034141010.1|DGUA, LOC117591807|XP_034141008.1|DGUA
OG0008500	LOC108159587|XP_017148526.1|DMIR	LOC117578781|XP_034120380.1|DGUA
OG0008501	LOC108152164|XP_017136772.1|DMIR	LOC117588978|XP_034136458.1|DGUA
OG0008502	LOC117194176|XP_033254728.1|DMIR	LOC117580948|XP_034123625.1|DGUA
OG0008502	LOC108162529|XP_017152799.1|DMIR, LOC108164858|XP_033255671.1|DMIR	LOC117590276|XP_034138652.1|DGUA
OG0008503	LOC108153062|XP_017138327.1|DMIR	LOC117581027|XP_034123747.1|DGUA
OG0008504	LOC117188649|XP_033248704.1|DMIR, LOC108163328|XP_017154049.2|DMIR	LOC117587509|XP_034134191.1|DGUA
OG0008505	LOC108152314|XP_017137036.1|DMIR	LOC117587305|XP_034133790.1|DGUA
OG0008506	LOC108153339|XP_017138763.1|DMIR	LOC117580046|XP_034122175.1|DGUA
OG0008507	LOC108151585|XP_017135753.1|DMIR	LOC117580367|XP_034122786.1|DGUA
OG0008508	LOC108151062|XP_017134931.2|DMIR	LOC117588670|XP_034136004.1|DGUA
OG0008510	LOC108151194|XP_017135141.1|DMIR	LOC117588378|XP_034135491.1|DGUA
OG0008511	LOC117185761|XP_017155074.1|DMIR	LOC117588041|XP_034134980.1|DGUA
OG0008511	LOC108151613|XP_017135799.2|DMIR, LOC108151615|XP_017135801.1|DMIR	LOC117579821|XP_034121803.1|DGUA
OG0008513	LOC108165103|XP_017156649.1|DMIR	LOC117586966|XP_034133231.1|DGUA
OG0008513	LOC108164996|XP_017156516.1|DMIR	LOC117588711|XP_034136051.1|DGUA, LOC117588321|XP_034135409.1|DGUA, LOC117588419|XP_034135583.1|DGUA
OG0008514	LOC108161391|XP_017151129.1|DMIR	LOC117584347|XP_034129070.1|DGUA
OG0008515	LOC108153157|XP_017138449.1|DMIR, LOC108151869|XP_017136253.1|DMIR, LOC108161163|XP_033248475.1|DMIR, LOC108163784|XP_017154756.2|DMIR	LOC117584226|XP_034128899.1|DGUA
OG0008516	LOC108165430|XP_017156958.1|DMIR, LOC117188713|XP_033248860.1|DMIR, LOC108161172|XP_017150881.2|DMIR, LOC117189122|XP_033250041.1|DMIR	LOC117589174|XP_034136783.1|DGUA
OG0008517	LOC108152111|XP_017136675.1|DMIR	LOC117587081|XP_034133440.1|DGUA
OG0008518	LOC108153023|XP_017138266.1|DMIR, LOC117188467|XP_033248270.1|DMIR, LOC108160969|XP_017150756.2|DMIR, LOC117193283|XP_033253918.1|DMIR	LOC117580378|XP_034122803.1|DGUA
OG0008519	LOC117193828|XP_033254427.1|DMIR, LOC117193830|XP_033254429.1|DMIR, LOC117193832|XP_033254431.1|DMIR, LOC117193829|XP_033254428.1|DMIR, LOC117193834|XP_033254432.1|DMIR, LOC117193831|XP_033254430.1|DMIR, LOC108159589|XP_017148529.1|DMIR	LOC117592516|XP_034142270.1|DGUA, LOC117591654|XP_034140869.1|DGUA
OG0008520	LOC108155310|XP_017141517.1|DMIR	LOC117586524|XP_034132549.1|DGUA
OG0008523	LOC117188706|XP_033248840.1|DMIR, LOC117188707|XP_033248841.1|DMIR, LOC108163336|XP_017154060.2|DMIR, LOC117188840|XP_033249205.1|DMIR, LOC108164073|XP_033248842.1|DMIR	LOC117584186|XP_034128845.1|DGUA
OG0008524	LOC108164929|XP_017156406.1|DMIR	LOC117581124|XP_034123940.1|DGUA
OG0008525	LOC108163700|XP_017154624.1|DMIR	LOC117584811|XP_034129822.1|DGUA
OG0008527	LOC117189145|XP_033250102.1|DMIR	LOC117588619|XP_034135922.1|DGUA
OG0008528	LOC108165593|XP_017157157.1|DMIR	LOC117589005|XP_034136511.1|DGUA
OG0008529	LOC108151466|XP_017135577.1|DMIR	LOC117588307|XP_034135386.1|DGUA
OG0008530	LOC108152871|XP_017137989.1|DMIR	LOC117588278|XP_034135340.1|DGUA
OG0008531	LOC108164569|XP_017155876.1|DMIR	LOC117581238|XP_034124115.1|DGUA
OG0008532	LOC108164719|XP_017156093.1|DMIR	LOC117590940|XP_034139873.1|DGUA
OG0008534	LOC108164648|XP_033249909.1|DMIR	LOC117588319|XP_034135407.1|DGUA
OG0008535	LOC108164807|XP_017156216.1|DMIR	LOC117588571|XP_034135858.1|DGUA
OG0008536	LOC108164655|XP_017155996.1|DMIR	LOC117581217|XP_034124086.1|DGUA
OG0008537	LOC108156185|XP_033244568.1|DMIR	LOC117589570|XP_034137512.1|DGUA
OG0008538	LOC108164709|XP_017156071.1|DMIR	LOC117590304|XP_034138682.1|DGUA
OG0008540	LOC108154792|XP_017140672.1|DMIR	LOC117583441|XP_034127633.1|DGUA
OG0008541	LOC108158850|XP_017147062.1|DMIR	LOC117578845|XP_034120521.1|DGUA
OG0008542	LOC108151819|XP_017136167.1|DMIR	LOC117579082|XP_034120684.1|DGUA
OG0008544	LOC108158834|XP_017147042.1|DMIR	LOC117592215|XP_034141732.1|DGUA
OG0008545	LOC108159502|XP_017148344.1|DMIR	LOC117591467|XP_034140646.1|DGUA
OG0008546	LOC108152447|XP_017137290.1|DMIR	LOC117589157|XP_034136751.1|DGUA
OG0008547	LOC108165476|XP_017157016.1|DMIR	LOC117590819|XP_034139678.1|DGUA
OG0008549	LOC108154773|XP_017140647.1|DMIR	LOC117582879|XP_034126844.1|DGUA
OG0008551	LOC108150935|XP_017134754.1|DMIR	LOC117587143|XP_034133540.1|DGUA
OG0008552	LOC108152081|XP_017136607.1|DMIR	LOC117579683|XP_034121562.1|DGUA
OG0008553	LOC117187832|XP_033246591.1|DMIR, LOC108158825|XP_017147011.2|DMIR	LOC117578823|XP_034120471.1|DGUA
OG0008554	LOC108152961|XP_017138153.1|DMIR	LOC117588678|XP_034136016.1|DGUA
OG0008555	LOC108150976|XP_017134807.1|DMIR	LOC117588797|XP_034136201.1|DGUA
OG0008556	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR	LOC117578610|XP_034120095.1|DGUA
OG0008557	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR	LOC117583634|XP_034127974.1|DGUA
OG0008558	LOC108162046|XP_033249471.1|DMIR	LOC117587823|XP_034134672.1|DGUA
OG0008560	LOC108163236|XP_017153885.1|DMIR	LOC117587547|XP_034134245.1|DGUA
OG0008561	LOC108163391|XP_017154136.1|DMIR	LOC117582370|XP_034125921.1|DGUA
OG0008562	LOC108161355|XP_017151087.1|DMIR	LOC117587915|XP_034134790.1|DGUA
OG0008563	LOC108156311|XP_017143190.1|DMIR	LOC117583416|XP_034127598.1|DGUA
OG0008564	LOC108164316|XP_017155456.1|DMIR	LOC117584153|XP_034128803.1|DGUA
OG0008565	LOC117186502|XP_033243276.1|DMIR	LOC117588544|XP_034135815.1|DGUA
OG0008566	LOC108163743|XP_017154699.1|DMIR	LOC117583882|XP_034128426.1|DGUA
OG0008567	LOC108161955|XP_033248893.1|DMIR	LOC117582227|XP_034125725.1|DGUA
OG0008569	LOC108154522|XP_017140315.1|DMIR	LOC117580715|XP_034123267.1|DGUA
OG0008570	LOC108162452|XP_017152687.1|DMIR	LOC117580953|XP_034123630.1|DGUA
OG0008571	LOC108152080|XP_017136606.1|DMIR	LOC117579350|XP_034121067.1|DGUA
OG0008572	LOC108157681|XP_017145336.1|DMIR	LOC117586352|XP_034132259.1|DGUA
OG0008573	LOC117186716|XP_033243717.1|DMIR	LOC117580969|XP_034123651.1|DGUA
OG0008576	LOC108156208|XP_017143038.1|DMIR	LOC117591188|XP_034140213.1|DGUA
OG0008577	LOC108152551|XP_017137454.1|DMIR	LOC117589387|XP_034137193.1|DGUA
OG0008578	LOC108155564|XP_017141946.1|DMIR	LOC117586089|XP_034131835.1|DGUA
OG0008579	LOC108152144|XP_017136744.1|DMIR	LOC117587085|XP_034133444.1|DGUA
OG0008581	LOC108152319|XP_017137043.1|DMIR	LOC117579445|XP_034121224.1|DGUA
OG0008582	LOC108165473|XP_017157012.1|DMIR	LOC117590843|XP_034139730.1|DGUA
OG0008583	LOC108151567|XP_017136144.1|DMIR	LOC117588593|XP_034135889.1|DGUA
OG0008584	LOC108164653|XP_033254392.1|DMIR	LOC117581118|XP_034123932.1|DGUA
OG0008585	LOC108161241|XP_017150958.1|DMIR	LOC117590463|XP_034138991.1|DGUA
OG0008586	LOC108165072|XP_017156611.1|DMIR	LOC117590462|XP_034138990.1|DGUA
OG0008587	LOC108156206|XP_017143032.1|DMIR	LOC117586148|XP_034131934.1|DGUA
OG0008588	LOC108156594|XP_017143624.1|DMIR	LOC117585883|XP_034131525.1|DGUA
OG0008590	LOC108155069|XP_017141145.1|DMIR	LOC117591130|XP_034140125.1|DGUA
OG0008592	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR	LOC117584640|XP_034129557.1|DGUA
OG0008593	LOC108152682|XP_017137671.1|DMIR	LOC117579293|XP_034120989.1|DGUA
OG0008594	LOC108155171|XP_017141327.1|DMIR	LOC117585332|XP_034130662.1|DGUA
OG0008595	LOC108158908|XP_017147191.1|DMIR	LOC117592672|XP_034142523.1|DGUA
OG0008596	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR	LOC117592668|XP_034142519.1|DGUA
OG0008597	LOC108157838|XP_017145530.1|DMIR	LOC117585774|XP_034131349.1|DGUA
OG0008598	LOC108165031|XP_017156557.1|DMIR	LOC117581572|XP_034124812.1|DGUA
OG0008599	LOC108154799|XP_017140687.1|DMIR	LOC117580644|XP_034123133.1|DGUA
OG0008600	LOC108155683|XP_017142141.1|DMIR	LOC117585133|XP_034130352.1|DGUA
OG0008601	LOC108162625|XP_017152936.1|DMIR	LOC117583968|XP_034128565.1|DGUA
OG0008602	LOC108154795|XP_017140675.1|DMIR	LOC117583827|XP_034128306.1|DGUA
OG0008603	LOC108157186|XP_033245679.1|DMIR	LOC117589525|XP_034137407.1|DGUA
OG0008604	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR	LOC117592203|XP_034141706.1|DGUA
OG0008605	LOC108162997|XP_017153501.2|DMIR	LOC117587650|XP_034134431.1|DGUA
OG0008606	LOC108164098|XP_017155176.1|DMIR	LOC117581812|XP_034125144.1|DGUA
OG0008607	LOC108156456|XP_017143407.1|DMIR	LOC117585746|XP_034131286.1|DGUA
OG0008608	LOC108152061|XP_017136564.1|DMIR	LOC117580940|XP_034123614.1|DGUA
OG0008609	LOC108154217|XP_017139932.1|DMIR	LOC117585131|XP_034130349.1|DGUA
OG0008610	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR	LOC117588389|XP_034135518.1|DGUA
OG0008612	LOC108160676|XP_017150311.1|DMIR	LOC117590861|XP_034139767.1|DGUA
OG0008613	LOC108154482|XP_017140272.1|DMIR	LOC117589642|XP_034137658.1|DGUA
OG0008614	LOC108156398|XP_017143324.1|DMIR, LOC108162898|XP_017153360.1|DMIR	LOC117590450|XP_034138962.1|DGUA
OG0008615	LOC108155760|XP_017142292.1|DMIR	LOC117586705|XP_034132866.1|DGUA
OG0008616	LOC108154680|XP_017140510.1|DMIR	LOC117583265|XP_034127383.1|DGUA
OG0008617	LOC108154505|XP_017140294.1|DMIR	LOC117583104|XP_034127177.1|DGUA
OG0008619	LOC108163998|XP_033248910.1|DMIR	LOC117591616|XP_034140819.1|DGUA, LOC117584238|XP_034128925.1|DGUA
OG0008620	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR	LOC117578867|XP_034120552.1|DGUA
