Orthogroup	DMIR.longest_only	DFIC.longest_only
OG0010512	LOC108160808|XP_017150521.2|DMIR, LOC117188190|XP_033247562.1|DMIR	LOC108101935|XP_017062007.1|DFIC
OG0010513	LOC108158318|XP_017146048.1|DMIR	LOC108101807|XP_017061773.1|DFIC
OG0010514	LOC108160254|XP_017149609.2|DMIR	LOC108101929|XP_017062000.1|DFIC
OG0010515	LOC108160212|XP_017149547.1|DMIR	LOC108093636|XP_017049283.1|DFIC
OG0010516	LOC108160995|XP_017150792.1|DMIR	LOC108101457|XP_017061289.1|DFIC
OG0010517	LOC108158275|XP_017146000.1|DMIR	LOC108094808|XP_017051068.1|DFIC
OG0010518	LOC117188502|XP_033248356.1|DMIR, LOC108157981|XP_033252215.1|DMIR	LOC108093731|XP_017049475.1|DFIC
OG0010519	LOC117194133|XP_033254674.1|DMIR	LOC108093644|XP_017049292.1|DFIC
OG0010520	LOC108160982|XP_017150774.1|DMIR	LOC108086776|XP_017039310.1|DFIC
OG0010521	LOC108161520|XP_017151286.1|DMIR	LOC108086656|XP_017039129.1|DFIC
OG0010522	LOC108160896|XP_017150657.1|DMIR	LOC108090278|XP_017044378.1|DFIC
OG0010523	LOC108160964|XP_017150748.1|DMIR	LOC108090580|XP_017044817.1|DFIC
OG0010524	LOC108159629|XP_017148575.1|DMIR	LOC108090847|XP_017045208.1|DFIC
OG0010525	LOC108159162|XP_017147657.1|DMIR	LOC108094762|XP_017051007.1|DFIC
OG0010526	LOC108161010|XP_033248199.1|DMIR	LOC108094792|XP_017051053.1|DFIC
OG0010527	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR	LOC108096889|XP_017054320.1|DFIC
OG0010528	LOC108159185|XP_017147728.1|DMIR	LOC108096581|XP_017053768.1|DFIC
OG0010529	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR	LOC108096595|XP_017053783.1|DFIC
OG0010530	LOC108160746|XP_017150428.1|DMIR	LOC108093761|XP_017049519.1|DFIC
OG0010531	LOC108154080|XP_017139680.1|DMIR	LOC108095828|XP_017052599.1|DFIC
OG0010532	LOC108155925|XP_017142566.1|DMIR	LOC108099366|XP_017058347.1|DFIC
OG0010533	LOC108151587|XP_017135756.1|DMIR	LOC108099846|XP_017058982.1|DFIC
OG0010534	LOC108154311|XP_017140057.1|DMIR	LOC108098469|XP_017056866.1|DFIC
OG0010535	LOC108155949|XP_017142602.1|DMIR	LOC108101073|XP_017060755.1|DFIC
OG0010536	LOC108154391|XP_017140143.1|DMIR	LOC108101036|XP_017060693.1|DFIC
OG0010537	LOC108155926|XP_017142568.1|DMIR	LOC108099367|XP_017058348.1|DFIC
OG0010538	LOC108154797|XP_033244218.1|DMIR	LOC108096858|XP_017054275.1|DFIC
OG0010539	LOC108153837|XP_017139424.1|DMIR	LOC108097523|XP_017055344.1|DFIC
OG0010540	LOC108157262|XP_017144730.1|DMIR	LOC108099519|XP_017058574.1|DFIC
OG0010541	LOC108165336|XP_017156859.1|DMIR	LOC108100193|XP_017059454.1|DFIC
OG0010542	LOC108157238|XP_017144696.1|DMIR	LOC108091751|XP_017046585.1|DFIC
OG0010543	LOC108154057|XP_033245514.1|DMIR	LOC108099330|XP_017058292.1|DFIC
OG0010544	LOC108154434|XP_017140193.1|DMIR	LOC108087087|XP_017039758.1|DFIC
OG0010545	LOC108154358|XP_033245768.1|DMIR	LOC108087392|XP_017040223.1|DFIC
OG0010546	LOC108157177|XP_017144588.1|DMIR	LOC108087944|XP_017041021.1|DFIC
OG0010547	LOC108157179|XP_017144591.1|DMIR	LOC108087949|XP_017041024.1|DFIC
OG0010548	LOC108154631|XP_017140444.1|DMIR	LOC108095729|XP_017052393.1|DFIC
OG0010549	LOC108156625|XP_017143672.1|DMIR	LOC108087999|XP_017041100.1|DFIC
OG0010550	LOC108156109|XP_017142894.1|DMIR	LOC108088547|XP_017041882.1|DFIC
OG0010551	LOC108156458|XP_017143411.2|DMIR	LOC108088436|XP_017041698.1|DFIC
OG0010552	LOC108156427|XP_017143369.1|DMIR	LOC108086800|XP_017039330.1|DFIC
OG0010553	LOC108156423|XP_017143361.1|DMIR	LOC108086866|XP_017039417.1|DFIC
OG0010554	LOC117187270|XP_033245496.1|DMIR	LOC108095947|XP_017052773.1|DFIC
OG0010555	LOC108154440|XP_017140202.1|DMIR	LOC108095781|XP_017052524.1|DFIC
OG0010556	LOC108156984|XP_017144266.1|DMIR	LOC108095678|XP_017052335.1|DFIC
OG0010557	LOC108154347|XP_017140102.1|DMIR	LOC108091892|XP_017046765.1|DFIC
OG0010558	LOC108157253|XP_017144720.1|DMIR	LOC108092119|XP_017047109.1|DFIC
OG0010559	LOC108154258|XP_017139982.1|DMIR	LOC108095712|XP_017052373.1|DFIC
OG0010560	LOC108155429|XP_017141727.1|DMIR	LOC108089097|XP_017042700.1|DFIC
OG0010561	LOC108157267|XP_017144744.1|DMIR	LOC108087097|XP_017039767.1|DFIC
OG0010562	LOC108157349|XP_017144859.1|DMIR	LOC108098783|XP_017057406.1|DFIC
OG0010563	LOC108156188|XP_017143008.1|DMIR	LOC108098846|XP_017057498.1|DFIC
OG0010564	LOC108154733|XP_017140589.1|DMIR	LOC108086555|XP_017038993.1|DFIC
OG0010565	LOC108157257|XP_017144723.2|DMIR, LOC117194603|XP_033255026.1|DMIR	LOC108099517|XP_017058571.1|DFIC
OG0010566	LOC108155791|XP_017142350.1|DMIR	LOC108099388|XP_017058375.1|DFIC
OG0010567	LOC108157799|XP_017145481.1|DMIR	LOC108093370|XP_017048880.1|DFIC
OG0010568	LOC108157819|XP_017145507.1|DMIR	LOC108099679|XP_017058807.1|DFIC
OG0010569	LOC108156431|XP_017143375.1|DMIR	LOC108086791|XP_017039320.1|DFIC
OG0010570	LOC108154339|XP_017140089.1|DMIR	LOC108095684|XP_017052342.1|DFIC
OG0010571	LOC108157358|XP_017144870.1|DMIR	LOC108093292|XP_017048758.1|DFIC
OG0010572	LOC108155993|XP_017142680.1|DMIR	LOC108099443|XP_017058470.1|DFIC
OG0010573	LOC108155351|XP_017141599.1|DMIR	LOC108099661|XP_017058785.1|DFIC
OG0010574	LOC108155355|XP_017141606.1|DMIR	LOC108099310|XP_017058192.1|DFIC
OG0010575	LOC108156234|XP_017143069.1|DMIR	LOC108086802|XP_017039332.1|DFIC
OG0010576	LOC108155527|XP_033246046.1|DMIR	LOC108098821|XP_017057463.1|DFIC
OG0010577	LOC108157284|XP_017144772.1|DMIR	LOC108091866|XP_017046735.1|DFIC
OG0010578	LOC108156372|XP_017143269.1|DMIR	LOC108097642|XP_017055560.1|DFIC
OG0010579	LOC108157843|XP_017145535.1|DMIR	LOC108098774|XP_017057397.1|DFIC
OG0010580	LOC108154562|XP_017140352.1|DMIR	LOC108091929|XP_017046804.1|DFIC
OG0010581	LOC108154582|XP_017140374.1|DMIR	LOC108101077|XP_017060767.1|DFIC
OG0010582	LOC108155245|XP_017141425.2|DMIR	LOC108097606|XP_017055503.1|DFIC
OG0010583	LOC108157689|XP_017145345.1|DMIR	LOC108092185|XP_017047200.1|DFIC
OG0010584	LOC108156100|XP_017142881.1|DMIR	LOC108091856|XP_017046725.1|DFIC
OG0010585	LOC108157820|XP_017145508.1|DMIR	LOC108091917|XP_017046791.1|DFIC
OG0010586	LOC108154115|XP_017139729.1|DMIR	LOC108091370|XP_017046011.1|DFIC
OG0010587	LOC117187041|XP_033244636.1|DMIR, LOC108155862|XP_017142470.2|DMIR	LOC108099230|XP_017058091.1|DFIC, LOC108099231|XP_017058093.1|DFIC, LOC108099232|XP_017058094.1|DFIC
OG0010588	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR	LOC108086590|XP_017039049.1|DFIC
OG0010589	LOC108160599|XP_017150191.1|DMIR, LOC117193372|XP_033253990.1|DMIR	LOC108087695|XP_017040697.1|DFIC
OG0010590	LOC108163487|XP_017154288.1|DMIR	LOC108100788|XP_017060318.1|DFIC, LOC108101825|XP_017061802.1|DFIC
OG0010592	LOC108164246|XP_017155370.2|DMIR	LOC108101140|XP_017060851.1|DFIC, LOC108102036|XP_017062148.1|DFIC
OG0010593	LOC108151013|XP_017134863.1|DMIR	LOC108100458|XP_017059875.1|DFIC
OG0010594	LOC108157180|XP_017144592.1|DMIR, LOC108154475|XP_017140238.1|DMIR	LOC108086965|XP_017039567.1|DFIC
OG0010595	LOC108165229|XP_017156757.1|DMIR	LOC108100287|XP_017059570.1|DFIC
OG0010596	LOC108162276|XP_017152423.2|DMIR	LOC108086941|XP_017039540.1|DFIC
OG0010597	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR	LOC108087504|XP_017040391.1|DFIC
OG0010598	LOC108153771|XP_017139398.1|DMIR	LOC108088755|XP_017042191.1|DFIC
OG0010599	LOC108161147|XP_017150858.1|DMIR	LOC108092628|XP_017047755.1|DFIC, LOC108093157|XP_017048633.1|DFIC
OG0010600	LOC108163936|XP_017154960.1|DMIR	LOC108092627|XP_017047754.1|DFIC, LOC108101786|XP_017061755.1|DFIC
OG0010601	LOC108162879|XP_017153321.1|DMIR	LOC108092663|XP_017047814.1|DFIC, LOC108095370|XP_017051942.1|DFIC
OG0010603	LOC108154739|XP_033250267.1|DMIR	LOC108093364|XP_017048874.1|DFIC, LOC108093305|XP_017048769.1|DFIC, LOC108093304|XP_017048768.1|DFIC
OG0010612	LOC108162955|XP_017153442.1|DMIR	LOC108093406|XP_017048926.1|DFIC
OG0010616	LOC108154481|XP_017140269.1|DMIR	LOC108098513|XP_017056956.1|DFIC
OG0010619	LOC108154073|XP_017139663.2|DMIR	LOC108089008|XP_017042573.1|DFIC
OG0010621	LOC108164995|XP_017156511.1|DMIR	LOC108092631|XP_017047758.1|DFIC
OG0010624	LOC108154996|XP_017141034.1|DMIR	LOC108099275|XP_017058152.1|DFIC
OG0010626	LOC108154423|XP_017140182.1|DMIR	LOC108098522|XP_017056985.1|DFIC
OG0010628	LOC108156390|XP_017143297.1|DMIR	LOC108098471|XP_017056869.1|DFIC
OG0010629	LOC108157244|XP_017144704.1|DMIR	LOC108091678|XP_017046490.1|DFIC
OG0010630	LOC108154196|XP_017139901.1|DMIR	LOC108093366|XP_017048876.1|DFIC
OG0010631	LOC108161356|XP_017151088.1|DMIR	LOC108093011|XP_017048403.1|DFIC
OG0010632	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR	LOC108090447|XP_017044619.1|DFIC
OG0010633	LOC117185764|XP_033252685.1|DMIR	LOC108094303|XP_017050309.1|DFIC
OG0010634	LOC108160870|XP_017150621.1|DMIR, LOC117191795|XP_033252446.1|DMIR	LOC108087767|XP_017040786.1|DFIC
OG0010635	LOC108160791|XP_017150487.1|DMIR	LOC108101907|XP_017061970.1|DFIC
OG0010636	LOC117188493|XP_033248333.1|DMIR, LOC108158184|XP_017145891.2|DMIR	LOC108086609|XP_017039073.1|DFIC
OG0010637	LOC108162285|XP_017152433.2|DMIR	LOC108092587|XP_017047723.1|DFIC
OG0010638	LOC108164935|XP_017156413.1|DMIR	LOC108101703|XP_017061630.1|DFIC
OG0010642	LOC108164635|XP_033247814.1|DMIR	LOC108097360|XP_017055091.1|DFIC
OG0010644	LOC108153835|XP_017139426.1|DMIR	LOC108097143|XP_017054739.1|DFIC
OG0010645	LOC108164572|XP_017155883.2|DMIR	LOC108098145|XP_017056360.1|DFIC
OG0010646	LOC108151316|XP_017135344.1|DMIR	LOC108089314|XP_017042979.1|DFIC
OG0010648	LOC108150964|XP_017134787.2|DMIR	LOC108089448|XP_017043177.1|DFIC
OG0010651	LOC108151312|XP_017135340.1|DMIR	LOC108089364|XP_017043031.1|DFIC
OG0010653	LOC108154262|XP_017139987.1|DMIR	LOC108095745|XP_017052414.1|DFIC
OG0010655	LOC108150819|XP_033243416.1|DMIR	LOC108096201|XP_017053076.1|DFIC
OG0010657	LOC108164123|XP_017155212.1|DMIR	LOC108094603|XP_017050744.1|DFIC
OG0010658	LOC108165263|XP_033243805.1|DMIR	LOC108091256|XP_017045860.1|DFIC
OG0010659	LOC108153775|XP_017139405.1|DMIR	LOC108091284|XP_017045894.1|DFIC
OG0010660	LOC108150810|XP_017134604.1|DMIR	LOC108091290|XP_017045901.1|DFIC
OG0010661	LOC108151728|XP_017136003.1|DMIR	LOC108097399|XP_017055144.1|DFIC
OG0010662	LOC108153428|XP_017138919.1|DMIR	LOC108097375|XP_017055112.1|DFIC
OG0010663	LOC108163984|XP_017155040.1|DMIR	LOC108097952|XP_017056046.1|DFIC
OG0010664	LOC108150750|XP_017134536.1|DMIR	LOC108088581|XP_017041919.1|DFIC
OG0010665	LOC117189149|XP_033250110.1|DMIR	LOC108088587|XP_017041926.1|DFIC
OG0010666	LOC108164884|XP_017156319.1|DMIR	LOC108097149|XP_017054758.1|DFIC
OG0010667	LOC108154268|XP_017140034.1|DMIR	LOC108097476|XP_017055240.1|DFIC
OG0010668	LOC108161948|XP_017151883.1|DMIR	LOC108098157|XP_017056378.1|DFIC
OG0010669	LOC108165155|XP_033244799.1|DMIR	LOC108095289|XP_017051820.1|DFIC
OG0010670	LOC108151773|XP_017136145.1|DMIR	LOC108097364|XP_017055098.1|DFIC
OG0010672	LOC108164616|XP_017155947.1|DMIR	LOC108095403|XP_017051976.1|DFIC
OG0010673	LOC108164860|XP_017156279.1|DMIR	LOC108098089|XP_017056284.1|DFIC
OG0010674	LOC108158459|XP_017146280.1|DMIR	LOC108097285|XP_017054981.1|DFIC
OG0010675	LOC108165021|XP_017156547.1|DMIR	LOC108097869|XP_017055894.1|DFIC
OG0010676	LOC108157506|XP_017145095.1|DMIR	LOC108097500|XP_017055297.1|DFIC
OG0010677	LOC108151711|XP_017135972.1|DMIR	LOC108091193|XP_017045763.1|DFIC
OG0010678	LOC108159096|XP_033254418.1|DMIR	LOC108088722|XP_017042157.1|DFIC
OG0010679	LOC108163874|XP_033248804.1|DMIR	LOC108097245|XP_017054911.1|DFIC
OG0010680	LOC108157625|XP_017145251.1|DMIR	LOC108095261|XP_017051775.1|DFIC
OG0010681	LOC108152176|XP_017136794.1|DMIR	LOC108095379|XP_017051948.1|DFIC
OG0010682	LOC108155830|XP_017142462.1|DMIR	LOC108095378|XP_017051947.1|DFIC
OG0010683	LOC108163329|XP_017154050.1|DMIR	LOC108100948|XP_017060586.1|DFIC
OG0010685	LOC108161415|XP_017151159.1|DMIR	LOC108098311|XP_017056612.1|DFIC
OG0010686	LOC108161601|XP_017151378.1|DMIR	LOC108092603|XP_017047732.1|DFIC
OG0010687	LOC108161327|XP_017151051.2|DMIR	LOC108089107|XP_017042707.1|DFIC
OG0010688	LOC108163384|XP_017154127.1|DMIR	LOC108093483|XP_017049058.1|DFIC
OG0010689	LOC108162165|XP_017152244.1|DMIR	LOC108093329|XP_017048815.1|DFIC
OG0010690	LOC108161152|XP_017150863.2|DMIR	LOC108100118|XP_017059356.1|DFIC
OG0010691	LOC108162638|XP_017152951.2|DMIR	LOC108089138|XP_017042745.1|DFIC
OG0010692	LOC108162636|XP_017152949.2|DMIR	LOC108089135|XP_017042742.1|DFIC
OG0010693	LOC108162553|XP_033248472.1|DMIR	LOC108089820|XP_017043715.1|DFIC
OG0010694	LOC108161174|XP_017150884.2|DMIR	LOC108100838|XP_017060399.1|DFIC
OG0010695	LOC108162379|XP_017152585.1|DMIR	LOC108100817|XP_017060373.1|DFIC
OG0010696	LOC108164291|XP_017155428.1|DMIR	LOC108094129|XP_017050041.1|DFIC
OG0010697	LOC108162116|XP_017152178.1|DMIR	LOC108088196|XP_017041385.1|DFIC
OG0010698	LOC108162159|XP_017152226.1|DMIR	LOC108088161|XP_017041314.1|DFIC
OG0010699	LOC108164022|XP_017155085.1|DMIR	LOC108094394|XP_017050450.1|DFIC
OG0010700	LOC108161157|XP_017150868.2|DMIR	LOC108094535|XP_017050626.1|DFIC
OG0010701	LOC108161524|XP_017151291.2|DMIR	LOC108092313|XP_017047337.1|DFIC
OG0010702	LOC108163897|XP_017154905.1|DMIR	LOC108091418|XP_017046099.1|DFIC
OG0010703	LOC108162773|XP_017153157.1|DMIR	LOC108091454|XP_017046143.1|DFIC
OG0010704	LOC108164312|XP_017155450.1|DMIR	LOC108091417|XP_017046098.1|DFIC
OG0010705	LOC108150784|XP_017134573.1|DMIR	LOC108088953|XP_017042463.1|DFIC
OG0010707	LOC108150773|XP_017134558.2|DMIR	LOC108096147|XP_017053019.1|DFIC
OG0010708	LOC108163240|XP_017153890.1|DMIR, LOC108151279|XP_017135296.1|DMIR	LOC108089395|XP_017043071.1|DFIC
OG0010709	LOC108151154|XP_017135071.1|DMIR	LOC108089350|XP_017043019.1|DFIC
OG0010710	LOC108151351|XP_017135397.1|DMIR	LOC108100524|XP_017059972.1|DFIC
OG0010712	LOC108152290|XP_017137001.1|DMIR	LOC108096074|XP_017052927.1|DFIC
OG0010713	LOC117185875|XP_033242414.1|DMIR	LOC108099883|XP_017059026.1|DFIC
OG0010714	LOC108153615|XP_017139203.1|DMIR	LOC108089567|XP_017043405.1|DFIC
OG0010715	LOC108152511|XP_017137393.1|DMIR	LOC108100511|XP_017059953.1|DFIC
OG0010716	LOC108153753|XP_017139374.1|DMIR	LOC108088936|XP_017042449.1|DFIC
OG0010717	LOC108152182|XP_017136810.1|DMIR	LOC108096336|XP_017053364.1|DFIC
OG0010718	LOC108152194|XP_017136837.1|DMIR	LOC108086896|XP_017039446.1|DFIC
OG0010719	LOC108155688|XP_017142149.1|DMIR	LOC108096124|XP_017052990.1|DFIC
OG0010720	LOC108151045|XP_017134904.1|DMIR	LOC108096465|XP_017053566.1|DFIC
OG0010721	LOC108165522|XP_017157068.1|DMIR	LOC108096421|XP_017053495.1|DFIC
OG0010722	LOC117188482|XP_033248309.1|DMIR, LOC108159058|XP_017147486.2|DMIR	LOC108096718|XP_017054046.1|DFIC
OG0010723	LOC108150786|XP_017134576.1|DMIR	LOC108088757|XP_017042194.1|DFIC
OG0010724	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR	LOC108095107|XP_017051534.1|DFIC
OG0010725	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR	LOC108095141|XP_017051567.1|DFIC
OG0010726	LOC108159155|XP_017147642.1|DMIR	LOC108090303|XP_017044402.1|DFIC
OG0010727	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR	LOC108094212|XP_017050159.1|DFIC
OG0010728	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR	LOC108094207|XP_017050152.1|DFIC
OG0010729	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR	LOC108094252|XP_017050200.1|DFIC
OG0010730	LOC117188078|XP_033247277.1|DMIR, LOC108158162|XP_017145874.2|DMIR	LOC108094068|XP_017049998.1|DFIC
OG0010731	LOC108161017|XP_017150818.1|DMIR, LOC117194159|XP_033254706.1|DMIR	LOC108094966|XP_017051318.1|DFIC
OG0010732	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR	LOC108086699|XP_017039187.1|DFIC
OG0010733	LOC108160730|XP_033247515.1|DMIR	LOC108090956|XP_017045389.1|DFIC
OG0010734	LOC108160981|XP_017150773.1|DMIR	LOC108086639|XP_017039105.1|DFIC
OG0010735	LOC108160775|XP_017150466.1|DMIR	LOC108086412|XP_017038803.1|DFIC
OG0010736	LOC108161015|XP_017150816.1|DMIR	LOC108095062|XP_017051472.1|DFIC
OG0010737	LOC108160909|XP_033250427.1|DMIR	LOC108095017|XP_017051373.1|DFIC
OG0010738	LOC108155169|XP_017141324.1|DMIR	LOC108099539|XP_017058603.1|DFIC
OG0010739	LOC108155869|XP_033245463.1|DMIR	LOC108099458|XP_017058495.1|DFIC
OG0010740	LOC108157716|XP_017145375.1|DMIR	LOC108090237|XP_017044324.1|DFIC
OG0010741	LOC108157679|XP_017145334.1|DMIR	LOC108088083|XP_017041227.1|DFIC
OG0010743	LOC108156613|XP_017143657.1|DMIR	LOC108101028|XP_017060684.1|DFIC
OG0010744	LOC108157291|XP_017144779.1|DMIR	LOC108098642|XP_017057205.1|DFIC
OG0010745	LOC108155416|XP_017141702.1|DMIR	LOC108096758|XP_017054110.1|DFIC
OG0010746	LOC108156828|XP_017144020.1|DMIR, LOC108156104|XP_017142888.2|DMIR	LOC108099566|XP_017058653.1|DFIC
OG0010747	LOC108156474|XP_033244858.1|DMIR	LOC108095643|XP_017052298.1|DFIC
OG0010748	LOC108157858|XP_017145553.1|DMIR	LOC108096347|XP_017053387.1|DFIC
OG0010749	LOC108156866|XP_017144083.1|DMIR	LOC108091880|XP_017046751.1|DFIC
OG0010750	LOC108156860|XP_017144076.1|DMIR	LOC108092215|XP_017047236.1|DFIC
OG0010751	LOC108155315|XP_033245827.1|DMIR	LOC108101063|XP_017060739.1|DFIC
OG0010752	LOC108157378|XP_017144897.1|DMIR	LOC108099292|XP_017058175.1|DFIC
OG0010753	LOC108155439|XP_017141741.1|DMIR	LOC108095763|XP_017052446.1|DFIC
OG0010754	LOC108155387|XP_017141656.1|DMIR	LOC108092043|XP_017046974.1|DFIC
OG0010755	LOC108153963|XP_033245903.1|DMIR	LOC108095710|XP_017052371.1|DFIC
OG0010756	LOC108153964|XP_017139550.2|DMIR	LOC108095653|XP_017052307.1|DFIC
OG0010757	LOC108154452|XP_017140213.1|DMIR	LOC108088384|XP_017041622.1|DFIC
OG0010758	LOC108156067|XP_017142839.2|DMIR	LOC108088460|XP_017041732.1|DFIC
OG0010759	LOC108154626|XP_017140437.1|DMIR	LOC108086816|XP_017039349.1|DFIC
OG0010760	LOC108156777|XP_017143938.1|DMIR	LOC108087205|XP_017039960.1|DFIC
OG0010761	LOC108153894|XP_017139480.1|DMIR	LOC108091770|XP_017046606.1|DFIC
OG0010763	LOC108155990|XP_017142677.1|DMIR	LOC108099627|XP_017058745.1|DFIC
OG0010764	LOC108154316|XP_017140064.2|DMIR	LOC108099267|XP_017058131.1|DFIC
OG0010765	LOC108157740|XP_017145407.1|DMIR	LOC108102274|XP_017062514.1|DFIC
OG0010766	LOC108157364|XP_017144879.1|DMIR	LOC108098905|XP_017057592.1|DFIC
OG0010767	LOC108155697|XP_017142161.1|DMIR	LOC108099640|XP_017058759.1|DFIC
OG0010768	LOC108154630|XP_017140442.1|DMIR	LOC108095654|XP_017052308.1|DFIC
OG0010769	LOC108157480|XP_017145054.1|DMIR	LOC108095775|XP_017052509.1|DFIC
OG0010770	LOC108156371|XP_017143268.1|DMIR	LOC108097639|XP_017055558.1|DFIC
OG0010771	LOC108158202|XP_017145914.1|DMIR	LOC108101458|XP_017061290.1|DFIC
OG0010772	LOC108153876|XP_017139465.1|DMIR	LOC108091934|XP_017046809.1|DFIC
OG0010773	LOC108154709|XP_017140548.1|DMIR	LOC108091951|XP_017046837.1|DFIC
OG0010774	LOC108156339|XP_017143227.1|DMIR	LOC108098558|XP_017057053.1|DFIC
OG0010775	LOC108153920|XP_017139505.2|DMIR	LOC108091610|XP_017046380.1|DFIC
OG0010776	LOC108163392|XP_017154138.1|DMIR	LOC108095782|XP_017052528.1|DFIC
OG0010777	LOC108157591|XP_017145207.1|DMIR	LOC108087915|XP_017040990.1|DFIC
OG0010778	LOC108154439|XP_017140201.1|DMIR	LOC108087913|XP_017040987.1|DFIC
OG0010779	LOC108157402|XP_017144935.1|DMIR	LOC108088092|XP_017041237.1|DFIC
OG0010780	LOC108156915|XP_017144152.2|DMIR	LOC108095973|XP_017052804.1|DFIC
OG0010781	LOC108156452|XP_033244808.1|DMIR	LOC108097613|XP_017055511.1|DFIC
OG0010782	LOC108154980|XP_017141007.1|DMIR	LOC108101045|XP_017060712.1|DFIC
OG0010783	LOC108155556|XP_017141936.1|DMIR	LOC108097809|XP_017055823.1|DFIC
OG0010784	LOC108159293|XP_017147950.2|DMIR	LOC108093795|XP_017049568.1|DFIC
OG0010785	LOC108158433|XP_017146204.1|DMIR	LOC108093845|XP_017049668.1|DFIC
OG0010786	LOC108159220|XP_017147809.1|DMIR	LOC108096963|XP_017054427.1|DFIC
OG0010787	LOC117190371|XP_033251342.1|DMIR, LOC108158440|XP_033246204.1|DMIR	LOC108086612|XP_017039076.1|DFIC
OG0010788	LOC108159072|XP_017147511.2|DMIR	LOC108087813|XP_017040865.1|DFIC
OG0010789	LOC117192852|XP_033253496.1|DMIR, LOC117192854|XP_033253499.1|DMIR, LOC108160472|XP_017149980.1|DMIR, LOC117193364|XP_033253972.1|DMIR, LOC108160471|XP_017149977.1|DMIR	LOC108087612|XP_017040544.1|DFIC
OG0010790	LOC117185968|XP_033252872.1|DMIR, LOC108160434|XP_017149931.1|DMIR, LOC117185897|XP_033246560.1|DMIR	LOC108101832|XP_017061835.1|DFIC
OG0010791	LOC108163377|XP_017154119.2|DMIR	LOC108098710|XP_017057314.1|DFIC
OG0010792	LOC108159829|XP_017148899.1|DMIR	LOC108088614|XP_017041991.1|DFIC
OG0010793	LOC108163251|XP_017154303.1|DMIR	LOC108102130|XP_017062283.1|DFIC
OG0010794	LOC108157755|XP_017145424.1|DMIR	LOC108096283|XP_017053237.1|DFIC
OG0010795	LOC117188759|XP_033248987.1|DMIR	LOC108093818|XP_017049626.1|DFIC
OG0010797	LOC108150811|XP_017134605.1|DMIR, LOC108154302|XP_017140045.1|DMIR	LOC108089331|XP_017042999.1|DFIC
OG0010798	LOC108153099|XP_017138372.1|DMIR	LOC108100200|XP_017059467.1|DFIC, LOC108100190|XP_017059456.1|DFIC
OG0010799	LOC108152434|XP_017137255.1|DMIR	LOC108095422|XP_017052016.1|DFIC
OG0010800	LOC108151745|XP_017136056.1|DMIR	LOC108099950|XP_017059116.1|DFIC
OG0010801	LOC108163422|XP_017154180.1|DMIR	LOC108092665|XP_017047817.1|DFIC
OG0010802	LOC108161389|XP_017151127.1|DMIR	LOC108089980|XP_017043970.1|DFIC
OG0010803	LOC108151028|XP_017134880.1|DMIR	LOC108094159|XP_017050093.1|DFIC
OG0010804	LOC108164208|XP_017155328.1|DMIR	LOC108100116|XP_017059354.1|DFIC
OG0010806	LOC108162826|XP_017153241.1|DMIR	LOC108100034|XP_017059248.1|DFIC
OG0010807	LOC108164179|XP_017155286.1|DMIR	LOC108088127|XP_017041274.1|DFIC
OG0010808	LOC117186144|XP_033242212.1|DMIR	LOC108094712|XP_017050939.1|DFIC
OG0010810	LOC108159830|XP_017148897.1|DMIR, LOC117193207|XP_033253850.1|DMIR	LOC108093906|XP_017049758.1|DFIC
OG0010813	LOC108163032|XP_017153566.1|DMIR	LOC108090544|XP_017044768.1|DFIC
OG0010820	LOC108153149|XP_017138440.1|DMIR	LOC108096345|XP_017053381.1|DFIC
OG0010821	LOC108163894|XP_017154903.1|DMIR	LOC108098384|XP_017056738.1|DFIC
OG0010824	LOC108150772|XP_033243069.1|DMIR	LOC108093047|XP_017048444.1|DFIC
OG0010825	LOC108160772|XP_033247420.1|DMIR	LOC108094749|XP_017050992.1|DFIC
OG0010827	LOC108155294|XP_017141498.1|DMIR	LOC108099589|XP_017058684.1|DFIC
OG0010828	LOC108153144|XP_017138438.1|DMIR	LOC108088582|XP_017041920.1|DFIC
OG0010829	LOC108154506|XP_017140295.1|DMIR	LOC108098479|XP_017056879.1|DFIC
OG0010830	LOC108161329|XP_017151053.1|DMIR	LOC108089119|XP_017042722.1|DFIC
OG0010832	LOC108160023|XP_017149248.2|DMIR, LOC117188019|XP_033247044.1|DMIR	LOC108101910|XP_017061973.1|DFIC
OG0010833	LOC108154659|XP_017140484.1|DMIR	LOC108087697|XP_017040701.1|DFIC
