Orthogroup	DMIR.longest_only	DYAK.longest_only
OG0009073	LOC108157200|XP_017144622.1|DMIR	LOC6535748|XP_002096371.2|DYAK
OG0009074	LOC108156377|XP_017143277.1|DMIR	LOC6537427|XP_002097983.1|DYAK
OG0009075	LOC108154105|XP_017139717.1|DMIR	LOC6535333|XP_002095989.1|DYAK
OG0009076	LOC108156011|XP_017142705.2|DMIR	LOC6536283|XP_002096869.2|DYAK
OG0009077	LOC108154127|XP_017139749.1|DMIR	LOC6535312|XP_002095968.2|DYAK
OG0009078	LOC108154222|XP_017139938.1|DMIR	LOC6536618|XP_002097190.1|DYAK
OG0009079	LOC108154093|XP_033244618.1|DMIR	LOC6538689|XP_039232038.1|DYAK
OG0009080	LOC108157014|XP_017144308.1|DMIR	LOC6537116|XP_002097677.1|DYAK
OG0009081	LOC108154257|XP_017139981.1|DMIR	LOC6538433|XP_002098957.1|DYAK
OG0009082	LOC108156135|XP_017142936.1|DMIR	LOC6537075|XP_002097636.2|DYAK
OG0009083	LOC108164898|XP_017156354.2|DMIR	LOC6525396|XP_039229367.1|DYAK
OG0009084	LOC108156231|XP_017143058.1|DMIR	LOC6536546|XP_015047817.1|DYAK
OG0009085	LOC108155934|XP_017142581.1|DMIR	LOC6536591|XP_002097167.1|DYAK
OG0009086	LOC108156571|XP_017143594.1|DMIR	LOC6535285|XP_002095941.2|DYAK
OG0009087	LOC108156261|XP_017143113.1|DMIR	LOC6538212|XP_002098739.1|DYAK
OG0009088	LOC108155858|XP_017142459.1|DMIR	LOC6538896|XP_002099400.1|DYAK
OG0009089	LOC108164912|XP_017156387.1|DMIR	LOC6523758|XP_002099633.2|DYAK
OG0009090	LOC117187224|XP_033245326.1|DMIR, LOC117187225|XP_033245327.1|DMIR, LOC108157070|XP_033245324.1|DMIR	LOC6537987|XP_002098522.1|DYAK
OG0009091	LOC108154467|XP_017140227.1|DMIR	LOC6535261|XP_002095917.1|DYAK
OG0009092	LOC108157649|XP_017145288.2|DMIR	LOC6535951|XP_002096567.2|DYAK
OG0009093	LOC108155619|XP_017142036.1|DMIR	LOC6536930|XP_002097499.1|DYAK
OG0009094	LOC108154043|XP_017139626.1|DMIR	LOC6538034|XP_002098569.2|DYAK
OG0009095	LOC108154045|XP_033244336.1|DMIR, LOC108156068|XP_017142841.1|DMIR	LOC6538037|XP_015048615.1|DYAK
OG0009096	LOC108154535|XP_017140327.1|DMIR	LOC6538356|XP_002098880.1|DYAK
OG0009097	LOC108154442|XP_017140203.1|DMIR	LOC6538355|XP_002098879.1|DYAK
OG0009098	LOC108156319|XP_017143197.1|DMIR	LOC6538346|XP_002098871.2|DYAK
OG0009099	LOC108155306|XP_017141512.1|DMIR	LOC6537961|XP_002098498.1|DYAK
OG0009100	LOC108164030|XP_017155094.2|DMIR	LOC6529001|XP_002090033.1|DYAK
OG0009101	LOC108161590|XP_017151367.1|DMIR	LOC6526412|XP_002087531.1|DYAK
OG0009102	LOC108161704|XP_017151510.1|DMIR	LOC6526780|XP_002087883.1|DYAK
OG0009103	LOC108162987|XP_017153484.1|DMIR	LOC6526761|XP_002087864.1|DYAK
OG0009104	LOC108163876|XP_017154879.1|DMIR	LOC6526760|XP_002087863.1|DYAK
OG0009105	LOC108163918|XP_017154935.2|DMIR	LOC6527436|XP_002088528.1|DYAK
OG0009106	LOC108163028|XP_017153560.1|DMIR	LOC6526484|XP_002087601.2|DYAK
OG0009107	LOC108162858|XP_017153292.1|DMIR	LOC6526952|XP_002088048.1|DYAK
OG0009108	LOC108157751|XP_017145421.1|DMIR	LOC6537148|XP_002097709.1|DYAK
OG0009109	LOC117188835|XP_033249186.1|DMIR, LOC108162170|XP_017152251.1|DMIR	LOC6527368|XP_002088460.1|DYAK
OG0009110	LOC108162562|XP_017152848.1|DMIR	LOC6526292|XP_002087414.1|DYAK
OG0009111	LOC108153750|XP_017139369.1|DMIR	LOC6532969|XP_002093704.2|DYAK
OG0009112	LOC108162348|XP_017152538.1|DMIR	LOC6526314|XP_002087436.1|DYAK
OG0009113	LOC108163283|XP_033249383.1|DMIR	LOC6527161|XP_002088255.1|DYAK
OG0009114	LOC108162278|XP_017152425.2|DMIR	LOC6526277|XP_002087399.1|DYAK
OG0009115	LOC108162066|XP_017152099.1|DMIR	LOC6528067|XP_002089134.1|DYAK
OG0009116	LOC108164192|XP_017155301.1|DMIR	LOC6526628|XP_002087736.1|DYAK
OG0009117	LOC108163599|XP_017154473.1|DMIR	LOC6528121|XP_039226924.1|DYAK
OG0009118	LOC108153178|XP_017138516.1|DMIR	LOC6523788|XP_039230005.1|DYAK
OG0009119	LOC108162213|XP_033249201.1|DMIR	LOC6528195|XP_002089258.1|DYAK
OG0009120	LOC117186594|XP_033243465.1|DMIR	LOC6532539|XP_002093285.3|DYAK
OG0009121	LOC117190763|XP_033251716.1|DMIR, LOC108158467|XP_017146247.1|DMIR	LOC6531012|XP_002091849.1|DYAK
OG0009122	LOC117192947|XP_033253563.1|DMIR, LOC117192943|XP_033253560.1|DMIR, LOC108160952|XP_017150732.1|DMIR	LOC6531840|XP_002092627.1|DYAK
OG0009123	LOC108158848|XP_017147060.1|DMIR	LOC6530759|XP_002091649.1|DYAK
OG0009124	LOC108164313|XP_017155451.1|DMIR	LOC6528228|XP_002089290.1|DYAK
OG0009125	LOC108160999|XP_017150796.1|DMIR	LOC6528367|XP_002089416.1|DYAK
OG0009126	LOC117191423|XP_033252185.1|DMIR, LOC108159303|XP_017147964.1|DMIR	LOC6531159|XP_002091988.1|DYAK
OG0009127	LOC108159535|XP_033247259.1|DMIR, LOC117193449|XP_033254095.1|DMIR	LOC6532076|XP_002092853.1|DYAK
OG0009128	LOC108158300|XP_017146030.2|DMIR, LOC117188377|XP_033248051.1|DMIR	LOC6528406|XP_002089452.1|DYAK
OG0009129	LOC108160401|XP_017149882.2|DMIR, LOC117188008|XP_033247014.1|DMIR	LOC6528612|XP_002089655.1|DYAK
OG0009130	LOC108159912|XP_033248227.1|DMIR	LOC6528497|XP_039227130.1|DYAK
OG0009131	LOC117188448|XP_033248228.1|DMIR, LOC108160418|XP_017149906.2|DMIR, LOC108157627|XP_017145254.1|DMIR	LOC6528493|XP_015054343.1|DYAK
OG0009132	LOC108158876|XP_017147119.1|DMIR, LOC117190445|XP_033251412.1|DMIR	LOC6532135|XP_002092911.1|DYAK
OG0009133	LOC117190984|XP_033251855.1|DMIR, LOC108160872|XP_017150623.1|DMIR	LOC6529969|XP_002090915.1|DYAK
OG0009134	LOC117192851|XP_033253495.1|DMIR, LOC108160475|XP_017149984.2|DMIR, LOC108160476|XP_033247554.1|DMIR	LOC6531529|XP_002092328.1|DYAK
OG0009135	LOC117193262|XP_033253890.1|DMIR, LOC108160278|XP_033247139.1|DMIR	LOC6528692|XP_002089734.2|DYAK
OG0009136	LOC108159014|XP_017147378.1|DMIR, LOC117193549|XP_033254185.1|DMIR	LOC6530216|XP_002091154.1|DYAK
OG0009137	LOC108160567|XP_017150139.1|DMIR	LOC26536008|XP_039228266.1|DYAK, LOC6530123|XP_002091069.3|DYAK
OG0009138	LOC108160570|XP_017150143.1|DMIR, LOC117190378|XP_033251350.1|DMIR	LOC6530125|XP_002091071.1|DYAK
OG0009139	LOC117193447|XP_033254094.1|DMIR, LOC108159112|XP_017147583.1|DMIR	LOC6532081|XP_002092858.1|DYAK
OG0009140	LOC117193027|XP_033253657.1|DMIR, LOC117193638|XP_033254274.1|DMIR, LOC108159834|XP_017148913.1|DMIR	LOC6529302|XP_002090307.1|DYAK
OG0009141	LOC108160849|XP_033248091.1|DMIR	LOC6528372|XP_002089421.1|DYAK
OG0009142	LOC108159889|XP_017148994.1|DMIR	LOC6528390|XP_002089437.1|DYAK
OG0009143	LOC117191245|XP_033252054.1|DMIR, LOC108160174|XP_017149487.1|DMIR	LOC6531300|XP_015051233.1|DYAK
OG0009144	LOC108160176|XP_017149489.2|DMIR, LOC117188075|XP_033247273.1|DMIR, LOC117188165|XP_033247499.1|DMIR, LOC117191271|XP_033252073.1|DMIR	LOC26535085|XP_039229240.1|DYAK
OG0009145	LOC108159632|XP_017148579.1|DMIR, LOC117193718|XP_033254334.1|DMIR	LOC6530530|XP_002091445.1|DYAK
OG0009146	LOC117193367|XP_033253977.1|DMIR, LOC108160560|XP_033247339.1|DMIR	LOC6529907|XP_002090864.1|DYAK
OG0009147	LOC108158084|XP_017145721.2|DMIR	LOC26535316|XP_015051291.1|DYAK
OG0009148	LOC108160388|XP_033251360.1|DMIR, LOC117185961|XP_033251515.1|DMIR, LOC117185745|XP_033247291.1|DMIR	LOC6528616|XP_002089659.1|DYAK
OG0009149	LOC108158046|XP_017145680.1|DMIR	LOC6530924|XP_039228970.1|DYAK
OG0009150	LOC117188146|XP_033247432.1|DMIR, LOC108158948|XP_017147264.2|DMIR	LOC6529937|XP_002090892.1|DYAK
OG0009151	LOC117193965|XP_033254508.1|DMIR, LOC108160491|XP_017150016.1|DMIR	LOC6529279|XP_002090284.1|DYAK
OG0009152	LOC117194007|XP_033254533.1|DMIR, LOC108158804|XP_017146980.1|DMIR	LOC6528781|XP_002089815.3|DYAK
OG0009153	LOC108158748|XP_017146847.1|DMIR, LOC117189832|XP_033250786.1|DMIR	LOC6531961|XP_002092747.1|DYAK
OG0009154	LOC108150780|XP_017134566.1|DMIR, LOC108157317|XP_017144815.1|DMIR	LOC6538218|XP_002098745.2|DYAK
OG0009155	LOC108158956|XP_017147272.1|DMIR, LOC117194199|XP_033254745.1|DMIR	LOC6528658|XP_002089700.1|DYAK
OG0009156	LOC108164186|XP_033249639.1|DMIR	LOC6527841|XP_002088913.1|DYAK
OG0009157	LOC108163432|XP_017154203.2|DMIR	LOC6529700|XP_002090693.1|DYAK
OG0009158	LOC108152589|XP_017137527.1|DMIR	LOC6532181|XP_002092955.1|DYAK
OG0009159	LOC108158667|XP_017146667.1|DMIR	LOC6524828|XP_039233613.1|DYAK
OG0009160	LOC108158735|XP_017146827.1|DMIR	LOC6526409|XP_002087528.2|DYAK
OG0009161	LOC117186413|XP_033243068.1|DMIR, LOC117186081|XP_033242072.1|DMIR, LOC108155736|XP_033251722.1|DMIR	LOC6523833|XP_002099708.1|DYAK
OG0009162	LOC108150949|XP_017134771.1|DMIR	LOC6534345|XP_002095025.1|DYAK
OG0009163	LOC108152437|XP_017137258.1|DMIR	LOC6533552|XP_002094262.2|DYAK
OG0009164	LOC108153025|XP_017138268.1|DMIR	LOC6532453|XP_015049362.1|DYAK
OG0009165	LOC108165332|XP_017156855.2|DMIR	LOC6533141|XP_039229865.1|DYAK
OG0009166	LOC108165308|XP_017156832.1|DMIR	LOC6533842|XP_039230162.1|DYAK
OG0009167	LOC108153286|XP_017138647.1|DMIR	LOC6534660|XP_002095335.2|DYAK
OG0009168	LOC108153287|XP_017138648.1|DMIR	LOC6534661|XP_002095336.1|DYAK
OG0009169	LOC108151244|XP_017135235.1|DMIR	LOC6532556|XP_039230661.1|DYAK
OG0009170	LOC108151286|XP_017135306.1|DMIR	LOC6539513|XP_002086401.2|DYAK
OG0009171	LOC108153380|XP_017138842.1|DMIR	LOC6534369|XP_002095047.2|DYAK
OG0009172	LOC108151398|XP_017135473.1|DMIR	LOC6533783|XP_002094485.2|DYAK
OG0009173	LOC108151806|XP_017136148.1|DMIR	LOC6533493|XP_002094204.1|DYAK
OG0009174	LOC108162235|XP_017152359.1|DMIR	LOC6524322|XP_015045611.1|DYAK
OG0009175	LOC108162446|XP_017152677.1|DMIR	LOC6527768|XP_002088844.1|DYAK
OG0009176	LOC108153273|XP_017138631.1|DMIR	LOC6534075|XP_002094761.1|DYAK
OG0009178	LOC108153247|XP_017138581.1|DMIR	LOC6534540|XP_002095217.1|DYAK
OG0009179	LOC108150840|XP_017134638.1|DMIR	LOC6535203|XP_002095862.1|DYAK
OG0009180	LOC108152192|XP_017136835.1|DMIR	LOC6534090|XP_002094776.1|DYAK
OG0009181	LOC108152726|XP_033242726.1|DMIR	LOC6534805|XP_015050842.1|DYAK
OG0009182	LOC108151694|XP_017135932.1|DMIR	LOC6534177|XP_002094861.2|DYAK
OG0009183	LOC108153438|XP_017138935.1|DMIR	LOC6534010|XP_002094699.2|DYAK
OG0009184	LOC108150985|XP_017134820.1|DMIR	LOC26536144|XP_039230412.1|DYAK
OG0009185	LOC108153044|XP_017138294.1|DMIR	LOC6539345|XP_015045190.2|DYAK
OG0009186	LOC108151657|XP_017135866.1|DMIR	LOC6534752|XP_015050814.2|DYAK
OG0009187	LOC108156928|XP_017144172.1|DMIR	LOC6536668|XP_002097240.1|DYAK
OG0009188	LOC117185805|XP_033248187.1|DMIR, LOC108160951|XP_033254202.1|DMIR	LOC6531196|XP_002092024.1|DYAK
OG0009189	LOC108151276|XP_017135293.1|DMIR	LOC6539319|XP_002086212.1|DYAK
OG0009190	LOC108153155|XP_017138447.1|DMIR	LOC6533523|XP_002094233.1|DYAK
OG0009191	LOC117191459|XP_033252211.1|DMIR, LOC108160668|XP_033247624.1|DMIR	LOC6528896|XP_002089928.1|DYAK
OG0009192	LOC117189379|XP_033250395.1|DMIR, LOC117188519|XP_033248414.1|DMIR	LOC6525925|XP_002101745.1|DYAK
OG0009193	LOC108161679|XP_017151475.1|DMIR	LOC26536395|XP_015054732.1|DYAK
OG0009194	LOC108162135|XP_017152205.1|DMIR	LOC6528457|XP_002089503.1|DYAK
OG0009195	LOC108151197|XP_017135156.1|DMIR, LOC108162391|XP_017152597.1|DMIR	LOC6533593|XP_002094301.1|DYAK
OG0009197	LOC108165171|XP_017156732.1|DMIR, LOC117185815|XP_033249666.1|DMIR	LOC6534716|XP_015050795.2|DYAK
OG0009198	LOC108153597|XP_017139167.1|DMIR	LOC6534539|XP_002095216.3|DYAK
OG0009199	LOC108152807|XP_017137882.1|DMIR	LOC6534208|XP_002094890.1|DYAK
OG0009200	LOC108159925|XP_017149054.1|DMIR, LOC117190813|XP_033251745.1|DMIR	LOC6528886|XP_002089918.1|DYAK
OG0009201	LOC117194029|XP_033254547.1|DMIR, LOC108158332|XP_017146062.1|DMIR	LOC120321121|XP_039228702.1|DYAK
OG0009202	LOC108158076|XP_017145714.2|DMIR, LOC117188274|XP_033247722.1|DMIR	LOC6532040|XP_002092817.2|DYAK
OG0009203	LOC108160835|XP_017150563.1|DMIR, LOC117193056|XP_033253680.1|DMIR, LOC117193659|XP_033254289.1|DMIR, LOC117192933|XP_033253554.1|DMIR, LOC117193055|XP_033253679.1|DMIR	LOC6529049|XP_015054194.1|DYAK
OG0009204	LOC108158266|XP_017145992.1|DMIR	LOC6530801|XP_002091684.1|DYAK
OG0009205	LOC108160585|XP_017150168.2|DMIR, LOC117187844|XP_033246608.1|DMIR	LOC6530796|XP_002091679.1|DYAK
OG0009206	LOC117190513|XP_033251472.1|DMIR, LOC108158543|XP_017146441.1|DMIR	LOC6530405|XP_002091331.3|DYAK
OG0009207	LOC108154566|XP_017140356.1|DMIR	LOC6537147|XP_002097708.1|DYAK
OG0009209	LOC108155941|XP_017142589.1|DMIR	LOC6536596|XP_002097172.2|DYAK
OG0009210	LOC108160851|XP_017150597.1|DMIR	LOC6531104|XP_002091938.1|DYAK
OG0009211	LOC108163323|XP_033248791.1|DMIR	LOC6529245|XP_015052258.1|DYAK
OG0009214	LOC108165578|XP_017157140.1|DMIR	LOC6533449|XP_002094160.1|DYAK
OG0009219	LOC108154021|XP_017139602.2|DMIR	LOC6538984|XP_002099486.2|DYAK
OG0009220	LOC108153628|XP_033249617.1|DMIR, LOC117188966|XP_033249592.1|DMIR, LOC108152715|XP_033249628.1|DMIR	LOC26534478|XP_015046395.1|DYAK
OG0009221	LOC108162844|XP_017153275.1|DMIR	LOC6528041|XP_002089108.1|DYAK
OG0009222	LOC117186459|XP_033243209.1|DMIR	LOC6524895|XP_002100735.1|DYAK
OG0009226	LOC117187805|XP_033246693.1|DMIR	LOC120320460|XP_039226109.1|DYAK
OG0009228	LOC108164906|XP_017156373.1|DMIR	LOC6525342|XP_002101178.1|DYAK
OG0009229	LOC108156606|XP_017143637.1|DMIR	LOC6535896|XP_039232237.1|DYAK
OG0009231	LOC108164988|XP_017156503.1|DMIR	LOC6524863|XP_002100703.1|DYAK
OG0009232	LOC108162179|XP_017152263.1|DMIR	LOC6524216|XP_039232502.1|DYAK
OG0009236	LOC108154163|XP_017139813.1|DMIR	LOC6534437|XP_002095114.3|DYAK
OG0009237	LOC108162204|XP_017152303.2|DMIR	LOC6528016|XP_002089083.2|DYAK
OG0009238	LOC108151402|XP_017135479.1|DMIR	LOC6533789|XP_002094490.2|DYAK
OG0009239	LOC108153066|XP_017138335.1|DMIR	LOC6534625|XP_002095300.1|DYAK
OG0009241	LOC108162616|XP_017152923.1|DMIR	LOC6526639|XP_002087747.1|DYAK
OG0009243	LOC117187698|XP_033246300.1|DMIR, LOC117189420|XP_033250438.1|DMIR	LOC120320829|XP_039227572.1|DYAK
OG0009245	LOC108155617|XP_017142035.1|DMIR	LOC6535518|XP_002096147.1|DYAK
OG0009247	LOC108157685|XP_017145341.1|DMIR	LOC6536693|XP_002097265.1|DYAK
OG0009248	LOC108161011|XP_017150813.1|DMIR	LOC6524652|XP_002100509.1|DYAK
OG0009249	LOC108163973|XP_017155019.2|DMIR	LOC6527169|XP_002088263.1|DYAK
OG0009251	LOC108164928|XP_017156405.1|DMIR	LOC6539106|XP_002086008.1|DYAK
OG0009252	LOC108152788|XP_017137861.1|DMIR	LOC6523861|XP_002099734.3|DYAK
OG0009253	LOC108164706|XP_017156068.1|DMIR	LOC6525219|XP_002101057.1|DYAK
OG0009254	LOC108165004|XP_017156528.1|DMIR	LOC6523790|XP_002099665.1|DYAK
OG0009255	LOC108157586|XP_017145204.1|DMIR	LOC6524486|XP_002100343.1|DYAK
OG0009256	LOC108159409|XP_017148142.1|DMIR	LOC6525824|XP_002101644.1|DYAK
OG0009257	LOC108156303|XP_017143180.1|DMIR	LOC6525588|XP_002101423.1|DYAK
OG0009258	LOC108164812|XP_017156220.1|DMIR	LOC6524791|XP_039228324.1|DYAK
OG0009259	LOC108159101|XP_017147565.1|DMIR	LOC6525323|XP_002101159.1|DYAK
OG0009260	LOC108164997|XP_017156517.1|DMIR	LOC6526239|XP_002102048.1|DYAK
OG0009261	LOC108163076|XP_017153648.1|DMIR	LOC6525141|XP_002100979.1|DYAK
OG0009262	LOC108160638|XP_017150260.1|DMIR	LOC6524990|XP_002100830.1|DYAK
OG0009263	LOC108157237|XP_017144695.1|DMIR	LOC6525212|XP_002101050.1|DYAK
OG0009264	LOC108164650|XP_017155991.1|DMIR	LOC6525215|XP_039228890.1|DYAK
OG0009265	LOC108165139|XP_017156693.1|DMIR	LOC6525890|XP_002101710.1|DYAK
OG0009266	LOC108162656|XP_033248423.1|DMIR	LOC6527437|XP_015053113.2|DYAK
OG0009267	LOC108162061|XP_017152093.1|DMIR	LOC6528070|XP_002089137.1|DYAK
OG0009268	LOC117189623|XP_033250633.1|DMIR, LOC108158630|XP_017146599.1|DMIR	LOC6528813|XP_039226534.1|DYAK
OG0009269	LOC108155560|XP_017141941.1|DMIR	LOC6535534|XP_002096163.3|DYAK
OG0009270	LOC117194956|XP_033255324.1|DMIR, LOC117194961|XP_033255333.1|DMIR, LOC108160891|XP_017150649.1|DMIR	LOC6531642|XP_002092439.3|DYAK
OG0009271	LOC108160971|XP_017150762.1|DMIR	LOC6525623|XP_015046394.1|DYAK
OG0009272	LOC108165414|XP_033242067.1|DMIR	LOC6534757|XP_002095432.2|DYAK
OG0009273	LOC108164213|XP_017155334.1|DMIR	LOC6526732|XP_039226373.1|DYAK
OG0009274	LOC108151503|XP_017135634.1|DMIR	LOC6533423|XP_039230184.1|DYAK
OG0009275	LOC108161692|XP_017151896.1|DMIR	LOC6523831|XP_002099706.1|DYAK
OG0009276	LOC108158477|XP_017146271.1|DMIR	LOC6530506|XP_002091421.1|DYAK
OG0009277	LOC108150970|XP_017134793.1|DMIR	LOC6523888|XP_002099761.1|DYAK
OG0009278	LOC108152075|XP_017136589.1|DMIR	LOC6523914|XP_039227968.1|DYAK
OG0009279	LOC108164205|XP_017155324.1|DMIR	LOC6527025|XP_002088120.1|DYAK
OG0009280	LOC108160432|XP_017149929.1|DMIR	LOC6524206|XP_039226973.1|DYAK
OG0009281	LOC108165066|XP_017156603.1|DMIR	LOC6526039|XP_002101856.1|DYAK
OG0009282	LOC108161698|XP_017151499.1|DMIR	LOC6526272|XP_002087394.1|DYAK
OG0009284	LOC108151419|XP_017135499.1|DMIR	LOC6535031|XP_015050984.1|DYAK
OG0009285	LOC108164471|XP_017155709.1|DMIR	LOC6523740|XP_002099615.1|DYAK
OG0009286	LOC108150759|XP_017134542.1|DMIR	LOC6533172|XP_002093898.2|DYAK
OG0009287	LOC108151494|XP_017135623.1|DMIR	LOC6533243|XP_002093969.1|DYAK
OG0009288	LOC108164460|XP_017155683.1|DMIR	LOC6525499|XP_002101334.2|DYAK
OG0009289	LOC108164387|XP_033250212.1|DMIR	LOC6523771|XP_039232959.1|DYAK
OG0009290	LOC108158344|XP_017146072.1|DMIR	LOC6529303|XP_002090308.3|DYAK
OG0009291	LOC108164434|XP_017155620.1|DMIR	LOC6523772|XP_002099647.1|DYAK
OG0009292	LOC108153418|XP_017138912.1|DMIR	LOC6525346|XP_002101182.1|DYAK
OG0009293	LOC108165085|XP_017156625.1|DMIR	LOC6525353|XP_002101189.1|DYAK
OG0009294	LOC108158349|XP_017146077.1|DMIR	LOC6531376|XP_002092179.1|DYAK
OG0009295	LOC108156105|XP_017142892.2|DMIR	LOC6524864|XP_039233707.1|DYAK
OG0009296	LOC108157626|XP_017145252.1|DMIR	LOC6538444|XP_002098968.1|DYAK
OG0009297	LOC108157706|XP_033245427.1|DMIR	LOC6538441|XP_002098965.2|DYAK
OG0009298	LOC108156271|XP_017143130.1|DMIR	LOC6536788|XP_002097358.2|DYAK
OG0009299	LOC108154336|XP_017140086.1|DMIR	LOC6535754|XP_002096377.3|DYAK
OG0009300	LOC108155531|XP_017141882.1|DMIR	LOC6535755|XP_015047336.1|DYAK
OG0009301	LOC108155054|XP_017141126.1|DMIR	LOC6538500|XP_002099022.3|DYAK
OG0009302	LOC108157296|XP_017144787.1|DMIR	LOC6536010|XP_002096625.2|DYAK
OG0009303	LOC108157072|XP_033245317.1|DMIR	LOC6535439|XP_002096088.1|DYAK
OG0009304	LOC108157199|XP_017144620.1|DMIR	LOC6535749|XP_002096372.2|DYAK
OG0009305	LOC108154344|XP_017140099.1|DMIR	LOC6537043|XP_015048078.1|DYAK
OG0009306	LOC108162674|XP_017153010.1|DMIR	LOC6525078|XP_002100917.1|DYAK
OG0009307	LOC108156044|XP_017142804.1|DMIR	LOC6536575|XP_002097151.1|DYAK
OG0009308	LOC108155341|XP_017141585.1|DMIR	LOC6537611|XP_002098157.1|DYAK
OG0009309	LOC108154118|XP_017139732.2|DMIR	LOC6537033|XP_039231679.1|DYAK
OG0009310	LOC108154949|XP_017140944.1|DMIR	LOC6535498|XP_002096129.2|DYAK
OG0009311	LOC108154326|XP_017140075.1|DMIR	LOC6536647|XP_039231697.1|DYAK
OG0009312	LOC108157719|XP_017145376.1|DMIR	LOC6537048|XP_002097613.1|DYAK
OG0009313	LOC108156027|XP_017142766.1|DMIR	LOC6537053|XP_039232023.1|DYAK
OG0009314	LOC108154802|XP_017140689.2|DMIR	LOC6537103|XP_002097664.1|DYAK
OG0009315	LOC108155966|XP_017142632.1|DMIR	LOC6536322|XP_039232703.1|DYAK
OG0009316	LOC108155016|XP_017141057.1|DMIR	LOC6536258|XP_002096844.1|DYAK
OG0009317	LOC108157682|XP_033245857.1|DMIR	LOC6538259|XP_002098786.1|DYAK
OG0009318	LOC108155336|XP_017141574.1|DMIR	LOC6535902|XP_002096518.2|DYAK
OG0009319	LOC108155190|XP_017141350.1|DMIR	LOC6537125|XP_002097686.1|DYAK
OG0009320	LOC108154255|XP_017139979.1|DMIR	LOC6538428|XP_002098952.1|DYAK
OG0009321	LOC108157590|XP_017145206.1|DMIR	LOC6538436|XP_002098960.1|DYAK
OG0009322	LOC108156890|XP_017144114.1|DMIR	LOC6537252|XP_002097810.1|DYAK
OG0009323	LOC108157114|XP_017144484.1|DMIR	LOC6537618|XP_002098164.1|DYAK
OG0009324	LOC108157648|XP_033245063.1|DMIR	LOC6535985|XP_039231964.1|DYAK
OG0009325	LOC108156341|XP_017143229.1|DMIR	LOC6536676|XP_002097249.2|DYAK
OG0009326	LOC108154417|XP_017140177.1|DMIR	LOC6537300|XP_002097858.2|DYAK
OG0009327	LOC108155309|XP_017141516.1|DMIR	LOC6538815|XP_002099328.1|DYAK
OG0009328	LOC108156523|XP_017143516.1|DMIR	LOC6539972|XP_039232462.1|DYAK
OG0009329	LOC117185876|XP_033245123.1|DMIR	LOC6537943|XP_002098483.1|DYAK
OG0009330	LOC108156832|XP_017144030.1|DMIR	LOC6536995|XP_015048049.1|DYAK
OG0009331	LOC108157178|XP_017144590.1|DMIR	LOC6535620|XP_002096248.1|DYAK
OG0009332	LOC108154172|XP_017139837.2|DMIR	LOC6536898|XP_002097467.1|DYAK
OG0009333	LOC108155540|XP_017141906.2|DMIR	LOC6537637|XP_002098182.1|DYAK
OG0009334	LOC108155510|XP_033246054.1|DMIR	LOC6538942|XP_002099446.1|DYAK
OG0009335	LOC108154393|XP_017140146.2|DMIR, LOC117187116|XP_033244982.1|DMIR	LOC6536209|XP_002096800.1|DYAK
OG0009336	LOC108157477|XP_017145048.1|DMIR	LOC6539009|XP_002099511.1|DYAK
OG0009337	LOC108153302|XP_033243006.1|DMIR	LOC6523973|XP_039229634.1|DYAK
OG0009338	LOC108156805|XP_017143981.1|DMIR	LOC6535265|XP_002095921.1|DYAK
OG0009339	LOC108154602|XP_033244798.1|DMIR	LOC6535260|XP_002095916.1|DYAK
OG0009340	LOC108157245|XP_017144705.1|DMIR	LOC6536961|XP_002097530.1|DYAK
OG0009341	LOC108155383|XP_017141647.1|DMIR	LOC6535789|XP_002096412.1|DYAK
OG0009342	LOC108156330|XP_017143214.1|DMIR	LOC6536853|XP_039231385.1|DYAK
OG0009343	LOC108156329|XP_017143213.1|DMIR	LOC6536854|XP_002097423.1|DYAK
OG0009344	LOC108157513|XP_017145102.2|DMIR	LOC6537649|XP_002098194.1|DYAK
OG0009345	LOC108156759|XP_017143910.1|DMIR	LOC6538249|XP_002098776.1|DYAK
OG0009346	LOC108156535|XP_017143532.1|DMIR	LOC6538271|XP_002098798.1|DYAK
OG0009347	LOC108154570|XP_017140357.2|DMIR	LOC6538369|XP_002098893.1|DYAK
OG0009348	LOC108156004|XP_017142695.1|DMIR	LOC6537722|XP_002098267.2|DYAK
OG0009349	LOC108156438|XP_017143385.1|DMIR	LOC6536712|XP_015047909.1|DYAK
OG0009350	LOC108156030|XP_017142771.1|DMIR	LOC6538926|XP_002099430.2|DYAK
OG0009351	LOC108154309|XP_017140054.1|DMIR	LOC6538921|XP_002099425.1|DYAK
OG0009352	LOC108154367|XP_017140121.1|DMIR	LOC6537568|XP_002098114.1|DYAK
OG0009353	LOC108154299|XP_017140041.1|DMIR	LOC6537739|XP_002098280.1|DYAK
OG0009354	LOC108161279|XP_017150987.2|DMIR, LOC108161280|XP_033248444.1|DMIR	LOC6527142|XP_002088236.1|DYAK
OG0009355	LOC108163446|XP_017154220.2|DMIR	LOC6527404|XP_002088496.1|DYAK
OG0009356	LOC108164253|XP_017155376.1|DMIR	LOC6526704|XP_039226796.1|DYAK
OG0009357	LOC108162924|XP_017153395.1|DMIR	LOC6527325|XP_002088417.1|DYAK
OG0009358	LOC108162421|XP_017152638.1|DMIR	LOC6526750|XP_002087853.1|DYAK
