Orthogroup	DMIR.longest_only	DBUS.longest_only
OG0010415	LOC108162620|XP_017152933.1|DMIR	LOC108603578|XP_017848035.1|DBUS
OG0010416	LOC108161492|XP_017151255.2|DMIR	LOC108604149|XP_017848956.1|DBUS
OG0010417	LOC108163216|XP_017153860.2|DMIR	LOC108604335|XP_017849290.1|DBUS
OG0010418	LOC108163573|XP_017154429.1|DMIR	LOC108607587|XP_017853976.1|DBUS
OG0010419	LOC108163284|XP_017153974.2|DMIR	LOC108598685|XP_017840899.1|DBUS
OG0010420	LOC108161887|XP_017151770.2|DMIR	LOC108598412|XP_017840531.2|DBUS
OG0010421	LOC108161547|XP_017151319.1|DMIR	LOC108606100|XP_017851436.1|DBUS
OG0010422	LOC108161691|XP_017151492.2|DMIR	LOC108608202|XP_017854968.2|DBUS
OG0010423	LOC108164010|XP_017155067.1|DMIR	LOC108604197|XP_017849043.2|DBUS
OG0010424	LOC108164241|XP_017155365.2|DMIR	LOC117135009|XP_033150683.1|DBUS
OG0010425	LOC108164226|XP_017155345.1|DMIR	LOC108602545|XP_017846170.1|DBUS
OG0010426	LOC108161511|XP_017151277.1|DMIR	LOC108605356|XP_017850517.1|DBUS
OG0010427	LOC108161882|XP_033248852.1|DMIR	LOC108603659|XP_017848135.2|DBUS
OG0010428	LOC108162752|XP_017153120.2|DMIR	LOC108608520|XP_017855411.2|DBUS
OG0010429	LOC108162950|XP_017153434.1|DMIR	LOC108603033|XP_017846942.1|DBUS
OG0010430	LOC108161595|XP_017151371.1|DMIR	LOC108605017|XP_017850076.1|DBUS
OG0010431	LOC108163889|XP_017154897.1|DMIR	LOC108601175|XP_017844603.1|DBUS
OG0010432	LOC108163823|XP_017154800.1|DMIR	LOC108599936|XP_017842651.1|DBUS
OG0010433	LOC108161618|XP_017151406.1|DMIR	LOC108604770|XP_017849856.1|DBUS
OG0010434	LOC108162323|XP_017152496.1|DMIR	LOC108607574|XP_017853956.1|DBUS
OG0010435	LOC108161965|XP_017151913.1|DMIR	LOC108599526|XP_017841895.2|DBUS
OG0010436	LOC108161343|XP_017151068.1|DMIR	LOC108607944|XP_017854554.1|DBUS
OG0010437	LOC108163461|XP_017154246.2|DMIR	LOC108606861|XP_017852858.1|DBUS
OG0010438	LOC108154385|XP_017140138.1|DMIR, LOC108162401|XP_017152614.1|DMIR	LOC108599343|XP_017841668.2|DBUS
OG0010439	LOC108162305|XP_017152462.1|DMIR	LOC108604203|XP_017849056.1|DBUS
OG0010440	LOC108161470|XP_017151225.1|DMIR	LOC108604557|XP_017849578.1|DBUS
OG0010441	LOC108164141|XP_017155234.1|DMIR	LOC108594410|XP_017835068.1|DBUS
OG0010442	LOC108157720|XP_017145377.1|DMIR	LOC108597596|XP_017839710.1|DBUS
OG0010443	LOC108161575|XP_017151352.2|DMIR	LOC108603282|XP_017847439.1|DBUS
OG0010444	LOC108164265|XP_033249853.1|DMIR	LOC108603774|XP_017848354.1|DBUS
OG0010445	LOC108164200|XP_033249689.1|DMIR	LOC108603314|XP_017847515.2|DBUS
OG0010446	LOC108164232|XP_017155352.1|DMIR	LOC108600837|XP_017844125.1|DBUS
OG0010447	LOC108165606|XP_017157171.1|DMIR	LOC108599061|XP_017841330.2|DBUS
OG0010448	LOC108153414|XP_017138904.1|DMIR	LOC108600131|XP_017843011.1|DBUS
OG0010450	LOC108152187|XP_017136824.1|DMIR	LOC108598371|XP_017840482.2|DBUS
OG0010451	LOC108153752|XP_017139371.1|DMIR	LOC108600565|XP_017843717.2|DBUS
OG0010452	LOC108152287|XP_017136994.1|DMIR	LOC108600075|XP_017842921.1|DBUS
OG0010453	LOC108153471|XP_017138991.1|DMIR	LOC108599000|XP_017841266.1|DBUS
OG0010454	LOC108152888|XP_017138016.1|DMIR	LOC108599379|XP_017841674.1|DBUS
OG0010455	LOC108151239|XP_017135228.1|DMIR	LOC108601122|XP_017844531.1|DBUS
OG0010456	LOC108165323|XP_017156846.1|DMIR	LOC108598961|XP_017841221.1|DBUS
OG0010457	LOC108150863|XP_017134654.1|DMIR	LOC108599312|XP_017841604.1|DBUS
OG0010458	LOC108165385|XP_033243471.1|DMIR	LOC108598314|XP_017840419.1|DBUS
OG0010459	LOC108165388|XP_017156914.2|DMIR	LOC108599376|XP_017841671.1|DBUS
OG0010460	LOC108153782|XP_017139413.1|DMIR	LOC108598317|XP_033149332.1|DBUS
OG0010461	LOC108153386|XP_017138849.1|DMIR	LOC108600787|XP_017844050.1|DBUS
OG0010462	LOC108152100|XP_017136640.1|DMIR	LOC108598708|XP_017840922.1|DBUS
OG0010463	LOC108151315|XP_017135343.1|DMIR	LOC108599719|XP_017842205.1|DBUS
OG0010464	LOC108151293|XP_017135318.1|DMIR	LOC108599707|XP_017842193.1|DBUS
OG0010465	LOC108151313|XP_017135341.1|DMIR	LOC108599714|XP_017842199.2|DBUS
OG0010466	LOC108153734|XP_017139352.1|DMIR	LOC108598862|XP_017841108.1|DBUS
OG0010467	LOC108165379|XP_017156905.1|DMIR	LOC108598964|XP_017841224.1|DBUS
OG0010468	LOC108151954|XP_017136381.1|DMIR	LOC108599048|XP_017841317.1|DBUS
OG0010469	LOC108151917|XP_017136320.1|DMIR	LOC108598171|XP_017840275.1|DBUS
OG0010470	LOC108151973|XP_017136416.1|DMIR	LOC108600884|XP_017844193.2|DBUS
OG0010471	LOC108153093|XP_017138363.1|DMIR	LOC108599915|XP_017842603.1|DBUS
OG0010472	LOC108165509|XP_017157055.1|DMIR	LOC108599465|XP_017841790.1|DBUS
OG0010473	LOC108150912|XP_017134726.2|DMIR	LOC108597958|XP_017840062.2|DBUS
OG0010474	LOC108165501|XP_017157048.1|DMIR	LOC108599401|XP_017841700.1|DBUS
OG0010475	LOC108165349|XP_033242451.1|DMIR	LOC108599389|XP_017841685.1|DBUS
OG0010477	LOC108151651|XP_017135859.1|DMIR	LOC108599929|XP_017842630.1|DBUS
OG0010478	LOC108151603|XP_017135778.1|DMIR	LOC108598562|XP_017840735.2|DBUS
OG0010479	LOC108153697|XP_017139311.1|DMIR	LOC108598566|XP_017840739.1|DBUS
OG0010480	LOC108161433|XP_017151185.1|DMIR	LOC108599276|XP_017841562.1|DBUS
OG0010481	LOC108152399|XP_017137187.1|DMIR	LOC108600893|XP_017844202.2|DBUS
OG0010482	LOC108151334|XP_017135376.1|DMIR	LOC108601036|XP_017844405.1|DBUS
OG0010483	LOC108151138|XP_017135052.1|DMIR	LOC108600179|XP_017843075.1|DBUS
OG0010484	LOC108153666|XP_017139269.1|DMIR	LOC108599882|XP_017842551.1|DBUS
OG0010485	LOC108152509|XP_017137388.1|DMIR	LOC108600310|XP_017843290.1|DBUS
OG0010486	LOC108150851|XP_033243481.1|DMIR	LOC108598340|XP_017840447.2|DBUS
OG0010487	LOC108152221|XP_017136891.1|DMIR	LOC108599831|XP_017842429.1|DBUS
OG0010488	LOC108151255|XP_017135260.1|DMIR	LOC108599159|XP_017841435.1|DBUS
OG0010489	LOC108165556|XP_017157118.1|DMIR	LOC108599302|XP_017841592.1|DBUS
OG0010490	LOC108158435|XP_017146207.2|DMIR	LOC108595919|XP_017836697.1|DBUS
OG0010491	LOC108158016|XP_017145648.1|DMIR	LOC108594694|XP_033150923.1|DBUS
OG0010493	LOC108165611|XP_017157176.1|DMIR	LOC108598611|XP_017840798.1|DBUS
OG0010495	LOC108153250|XP_017138588.1|DMIR	LOC108600705|XP_017843923.1|DBUS
OG0010496	LOC108152433|XP_017137254.2|DMIR	LOC108599128|XP_033149753.1|DBUS
OG0010497	LOC108165305|XP_017156828.2|DMIR	LOC117134780|XP_033149413.1|DBUS
OG0010498	LOC108160965|XP_017150750.1|DMIR	LOC108595629|XP_017836388.1|DBUS
OG0010501	LOC108157976|XP_017145611.1|DMIR	LOC108594936|XP_017835560.1|DBUS
OG0010502	LOC108151691|XP_033242154.1|DMIR	LOC108600059|XP_017842892.2|DBUS
OG0010503	LOC108158292|XP_017146017.1|DMIR	LOC108595557|XP_017836305.1|DBUS
OG0010504	LOC117187901|XP_033246729.1|DMIR, LOC108160960|XP_017150742.1|DMIR	LOC108597781|XP_017839986.1|DBUS
OG0010505	LOC117193172|XP_033253798.1|DMIR	LOC108596355|XP_017837506.1|DBUS
OG0010506	LOC117190222|XP_033251161.1|DMIR, LOC108160115|XP_017149397.1|DMIR	LOC108597241|XP_017839180.1|DBUS
OG0010507	LOC117187845|XP_033246609.1|DMIR, LOC108158335|XP_017146064.2|DMIR	LOC108595773|XP_017836552.1|DBUS
OG0010508	LOC108160535|XP_017150086.1|DMIR	LOC108596974|XP_017838716.1|DBUS
OG0010509	LOC117190087|XP_033251059.1|DMIR, LOC108160034|XP_017149264.1|DMIR	LOC108594608|XP_017835241.1|DBUS
OG0010510	LOC108158244|XP_017145966.1|DMIR	LOC108595468|XP_017836202.1|DBUS
OG0010512	LOC108160808|XP_017150521.2|DMIR, LOC117188190|XP_033247562.1|DMIR	LOC108596679|XP_017838178.1|DBUS
OG0010513	LOC108158318|XP_017146048.1|DMIR	LOC108595703|XP_017836476.1|DBUS
OG0010514	LOC108160254|XP_017149609.2|DMIR	LOC108597070|XP_017838889.1|DBUS
OG0010515	LOC108160212|XP_017149547.1|DMIR	LOC108596451|XP_017837688.1|DBUS
OG0010516	LOC108160995|XP_017150792.1|DMIR	LOC108595585|XP_017836336.1|DBUS
OG0010517	LOC108158275|XP_017146000.1|DMIR	LOC108595894|XP_017836673.1|DBUS
OG0010519	LOC117194133|XP_033254674.1|DMIR	LOC108597669|XP_017839828.1|DBUS
OG0010520	LOC108160982|XP_017150774.1|DMIR	LOC108595589|XP_017836341.1|DBUS
OG0010521	LOC108161520|XP_017151286.1|DMIR	LOC108596954|XP_017838684.1|DBUS
OG0010522	LOC108160896|XP_017150657.1|DMIR	LOC108597696|XP_017839864.1|DBUS
OG0010523	LOC108160964|XP_017150748.1|DMIR	LOC108595410|XP_017836125.1|DBUS
OG0010524	LOC108159629|XP_017148575.1|DMIR	LOC108595362|XP_017836075.1|DBUS
OG0010525	LOC108159162|XP_017147657.1|DMIR	LOC108596108|XP_017837017.1|DBUS
OG0010526	LOC108161010|XP_033248199.1|DMIR	LOC108595744|XP_017836521.1|DBUS
OG0010527	LOC117191569|XP_033252288.1|DMIR, LOC117190035|XP_033251014.1|DMIR	LOC108597462|XP_017839522.2|DBUS
OG0010528	LOC108159185|XP_017147728.1|DMIR	LOC108595973|XP_017836748.2|DBUS
OG0010529	LOC117191560|XP_033252280.1|DMIR, LOC108158382|XP_017146124.1|DMIR	LOC108596005|XP_017836779.1|DBUS
OG0010530	LOC108160746|XP_017150428.1|DMIR	LOC108595240|XP_017835927.1|DBUS
OG0010531	LOC108154080|XP_017139680.1|DMIR	LOC108603185|XP_017847235.1|DBUS
OG0010532	LOC108155925|XP_017142566.1|DMIR	LOC108602890|XP_017846688.1|DBUS
OG0010533	LOC108151587|XP_017135756.1|DMIR	LOC108599898|XP_033149765.1|DBUS
OG0010535	LOC108155949|XP_017142602.1|DMIR	LOC108603936|XP_017848619.1|DBUS
OG0010536	LOC108154391|XP_017140143.1|DMIR	LOC108601537|XP_033149928.1|DBUS
OG0010537	LOC108155926|XP_017142568.1|DMIR	LOC108603634|XP_033149801.1|DBUS
OG0010538	LOC108154797|XP_033244218.1|DMIR	LOC108603967|XP_017848659.1|DBUS
OG0010539	LOC108153837|XP_017139424.1|DMIR	LOC108603422|XP_033150106.1|DBUS
OG0010540	LOC108157262|XP_017144730.1|DMIR	LOC108602771|XP_017846432.1|DBUS
OG0010541	LOC108165336|XP_017156859.1|DMIR	LOC108602237|XP_017845773.1|DBUS
OG0010542	LOC108157238|XP_017144696.1|DMIR	LOC108602062|XP_017845571.1|DBUS
OG0010543	LOC108154057|XP_033245514.1|DMIR	LOC108602197|XP_017845734.1|DBUS
OG0010545	LOC108154358|XP_033245768.1|DMIR	LOC108602305|XP_017845877.1|DBUS
OG0010546	LOC108157177|XP_017144588.1|DMIR	LOC108603113|XP_017847108.1|DBUS
OG0010547	LOC108157179|XP_017144591.1|DMIR	LOC108602656|XP_017846291.1|DBUS
OG0010548	LOC108154631|XP_017140444.1|DMIR	LOC108601361|XP_017844750.1|DBUS
OG0010549	LOC108156625|XP_017143672.1|DMIR	LOC108602998|XP_017846882.1|DBUS
OG0010550	LOC108156109|XP_017142894.1|DMIR	LOC108601629|XP_017845017.1|DBUS
OG0010551	LOC108156458|XP_017143411.2|DMIR	LOC108603629|XP_017848077.1|DBUS
OG0010552	LOC108156427|XP_017143369.1|DMIR	LOC108602412|XP_017846014.1|DBUS
OG0010553	LOC108156423|XP_017143361.1|DMIR	LOC108601818|XP_017845243.1|DBUS
OG0010554	LOC117187270|XP_033245496.1|DMIR	LOC108604851|XP_017849961.1|DBUS
OG0010556	LOC108156984|XP_017144266.1|DMIR	LOC108602640|XP_017846274.1|DBUS
OG0010557	LOC108154347|XP_017140102.1|DMIR	LOC108602537|XP_017846158.1|DBUS
OG0010559	LOC108154258|XP_017139982.1|DMIR	LOC108602735|XP_017846376.1|DBUS
OG0010560	LOC108155429|XP_017141727.1|DMIR	LOC108602598|XP_017846224.1|DBUS
OG0010561	LOC108157267|XP_017144744.1|DMIR	LOC108602120|XP_017845636.1|DBUS
OG0010562	LOC108157349|XP_017144859.1|DMIR	LOC108604841|XP_017849949.1|DBUS
OG0010563	LOC108156188|XP_017143008.1|DMIR	LOC108595819|XP_017836599.1|DBUS
OG0010564	LOC108154733|XP_017140589.1|DMIR	LOC108602811|XP_017846529.1|DBUS
OG0010566	LOC108155791|XP_017142350.1|DMIR	LOC108602289|XP_017845858.1|DBUS
OG0010567	LOC108157799|XP_017145481.1|DMIR	LOC108602267|XP_017845811.1|DBUS
OG0010568	LOC108157819|XP_017145507.1|DMIR	LOC108602037|XP_017845534.1|DBUS
OG0010569	LOC108156431|XP_017143375.1|DMIR	LOC108602470|XP_017846083.1|DBUS
OG0010570	LOC108154339|XP_017140089.1|DMIR	LOC108602622|XP_017846249.1|DBUS
OG0010571	LOC108157358|XP_017144870.1|DMIR	LOC108601715|XP_017845122.1|DBUS
OG0010572	LOC108155993|XP_017142680.1|DMIR	LOC108601605|XP_017844994.1|DBUS
OG0010573	LOC108155351|XP_017141599.1|DMIR	LOC108601977|XP_017845460.1|DBUS
OG0010574	LOC108155355|XP_017141606.1|DMIR	LOC108602575|XP_017846202.1|DBUS
OG0010575	LOC108156234|XP_017143069.1|DMIR	LOC108602271|XP_017845816.1|DBUS
OG0010576	LOC108155527|XP_033246046.1|DMIR	LOC108603011|XP_017846896.1|DBUS
OG0010577	LOC108157284|XP_017144772.1|DMIR	LOC108604091|XP_017848862.1|DBUS
OG0010578	LOC108156372|XP_017143269.1|DMIR	LOC108604317|XP_017849227.1|DBUS
OG0010579	LOC108157843|XP_017145535.1|DMIR	LOC108601308|XP_017844697.1|DBUS
OG0010580	LOC108154562|XP_017140352.1|DMIR	LOC108601304|XP_017844692.1|DBUS
OG0010581	LOC108154582|XP_017140374.1|DMIR	LOC108602507|XP_017846123.1|DBUS
OG0010582	LOC108155245|XP_017141425.2|DMIR	LOC108603390|XP_017847651.1|DBUS
OG0010583	LOC108157689|XP_017145345.1|DMIR	LOC108602580|XP_017846207.1|DBUS
OG0010584	LOC108156100|XP_017142881.1|DMIR	LOC108603530|XP_017847914.1|DBUS
OG0010588	LOC117194569|XP_033255003.1|DMIR, LOC108157204|XP_017144641.1|DMIR	LOC108604713|XP_017849779.1|DBUS
OG0010592	LOC108164246|XP_017155370.2|DMIR	LOC108607723|XP_017854233.2|DBUS
OG0010593	LOC108151013|XP_017134863.1|DMIR	LOC108599445|XP_017841764.2|DBUS
OG0010594	LOC108157180|XP_017144592.1|DMIR, LOC108154475|XP_017140238.1|DMIR	LOC108600261|XP_017843193.1|DBUS
OG0010595	LOC108165229|XP_017156757.1|DMIR	LOC108598292|XP_017840397.1|DBUS
OG0010597	LOC108161545|XP_017151316.1|DMIR, LOC117189117|XP_033250017.1|DMIR	LOC108600655|XP_017843841.1|DBUS
OG0010598	LOC108153771|XP_017139398.1|DMIR	LOC108599337|XP_017841628.1|DBUS
OG0010599	LOC108161147|XP_017150858.1|DMIR	LOC108595151|XP_017835810.1|DBUS
OG0010600	LOC108163936|XP_017154960.1|DMIR	LOC108595176|XP_017835845.1|DBUS
OG0010601	LOC108162879|XP_017153321.1|DMIR	LOC108605304|XP_017850462.1|DBUS
OG0010608	LOC117188796|XP_033249079.1|DMIR	LOC117134992|XP_033150592.1|DBUS
OG0010612	LOC108162955|XP_017153442.1|DMIR	LOC108597436|XP_017839487.1|DBUS
OG0010613	LOC117189226|XP_033250223.1|DMIR	LOC108600520|XP_017843654.2|DBUS, LOC108600521|XP_017843655.1|DBUS
OG0010619	LOC108154073|XP_017139663.2|DMIR	LOC108599966|XP_017842708.1|DBUS
OG0010621	LOC108164995|XP_017156511.1|DMIR	LOC108605255|XP_017850366.1|DBUS
OG0010622	LOC108161657|XP_017151446.2|DMIR	LOC108595746|XP_017836524.1|DBUS
OG0010622	LOC117187099|XP_033244920.1|DMIR	LOC108603055|XP_017846978.1|DBUS
OG0010624	LOC108154996|XP_017141034.1|DMIR	LOC108601256|XP_017844645.1|DBUS
OG0010626	LOC108154423|XP_017140182.1|DMIR	LOC108603490|XP_017847833.1|DBUS
OG0010628	LOC108156390|XP_017143297.1|DMIR	LOC108601327|XP_033149824.1|DBUS
OG0010631	LOC108161356|XP_017151088.1|DMIR	LOC108599762|XP_017842269.1|DBUS
OG0010632	LOC108159277|XP_017147927.2|DMIR, LOC117188497|XP_033248340.1|DMIR	LOC108596543|XP_033149104.1|DBUS
OG0010633	LOC117185764|XP_033252685.1|DMIR	LOC108594883|XP_033150917.1|DBUS
OG0010638	LOC108164935|XP_017156413.1|DMIR	LOC108606884|XP_017852898.1|DBUS
OG0010639	LOC108150948|XP_017134774.1|DMIR	LOC108605121|XP_017850172.1|DBUS
OG0010640	LOC108151210|XP_017135182.1|DMIR	LOC108605844|XP_017851141.1|DBUS
OG0010641	LOC108164666|XP_033243938.1|DMIR	LOC108605816|XP_017851111.1|DBUS
OG0010642	LOC108164635|XP_033247814.1|DMIR	LOC108605335|XP_017850493.1|DBUS
OG0010643	LOC108153101|XP_017138374.1|DMIR	LOC108605977|XP_017851288.1|DBUS
OG0010644	LOC108153835|XP_017139426.1|DMIR	LOC108605126|XP_017850178.1|DBUS
OG0010646	LOC108151316|XP_017135344.1|DMIR	LOC108599717|XP_017842203.1|DBUS
OG0010647	LOC108151976|XP_017136430.1|DMIR	LOC117134645|XP_017842784.1|DBUS
OG0010649	LOC108151394|XP_017135468.1|DMIR	LOC108600678|XP_033149386.1|DBUS, LOC108598121|XP_033149474.1|DBUS
OG0010650	LOC108150783|XP_017134571.1|DMIR	LOC108598268|XP_017840373.1|DBUS
OG0010653	LOC108154262|XP_017139987.1|DMIR	LOC108601466|XP_017844853.1|DBUS
OG0010655	LOC108150819|XP_033243416.1|DMIR	LOC108598248|XP_017840351.1|DBUS
OG0010657	LOC108164123|XP_017155212.1|DMIR	LOC108607086|XP_017853198.1|DBUS
OG0010658	LOC108165263|XP_033243805.1|DMIR	LOC108605184|XP_017850265.2|DBUS
OG0010660	LOC108150810|XP_017134604.1|DMIR	LOC117134906|XP_033150246.1|DBUS
OG0010661	LOC108151728|XP_017136003.1|DMIR	LOC108607016|XP_017853089.1|DBUS
OG0010662	LOC108153428|XP_017138919.1|DMIR	LOC108606767|XP_017852667.1|DBUS
OG0010663	LOC108163984|XP_017155040.1|DMIR	LOC108606321|XP_017851824.1|DBUS
OG0010664	LOC108150750|XP_017134536.1|DMIR	LOC108606071|XP_017851406.1|DBUS
OG0010665	LOC117189149|XP_033250110.1|DMIR	LOC108606162|XP_017851503.1|DBUS
OG0010666	LOC108164884|XP_017156319.1|DMIR	LOC108605947|XP_017851257.1|DBUS
OG0010667	LOC108154268|XP_017140034.1|DMIR	LOC117134941|XP_033150385.1|DBUS
OG0010668	LOC108161948|XP_017151883.1|DMIR	LOC108598207|XP_017840313.1|DBUS
OG0010670	LOC108151773|XP_017136145.1|DMIR	LOC108605046|XP_033150367.1|DBUS
OG0010671	LOC108151936|XP_017136392.1|DMIR	LOC108605384|XP_017850543.1|DBUS
OG0010672	LOC108164616|XP_017155947.1|DMIR	LOC108606046|XP_017851385.1|DBUS
OG0010673	LOC108164860|XP_017156279.1|DMIR	LOC108606092|XP_017851426.1|DBUS
OG0010676	LOC108157506|XP_017145095.1|DMIR	LOC117134929|XP_033150346.1|DBUS
OG0010677	LOC108151711|XP_017135972.1|DMIR	LOC108606453|XP_017852054.1|DBUS
OG0010678	LOC108159096|XP_033254418.1|DMIR	LOC108607285|XP_017853470.1|DBUS
OG0010679	LOC108163874|XP_033248804.1|DMIR	LOC108607693|XP_017854165.1|DBUS
OG0010680	LOC108157625|XP_017145251.1|DMIR	LOC108602081|XP_017845594.1|DBUS
OG0010682	LOC108155830|XP_017142462.1|DMIR	LOC117134939|XP_033150373.1|DBUS
OG0010683	LOC108163329|XP_017154050.1|DMIR	LOC108602780|XP_033150086.1|DBUS
OG0010685	LOC108161415|XP_017151159.1|DMIR	LOC108605489|XP_017850707.2|DBUS
OG0010687	LOC108161327|XP_017151051.2|DMIR	LOC108607826|XP_033149954.1|DBUS
OG0010688	LOC108163384|XP_017154127.1|DMIR	LOC108602942|XP_017846780.1|DBUS
OG0010689	LOC108162165|XP_017152244.1|DMIR	LOC117135051|XP_033150832.1|DBUS
OG0010691	LOC108162638|XP_017152951.2|DMIR	LOC108594440|XP_017835104.1|DBUS
OG0010692	LOC108162636|XP_017152949.2|DMIR	LOC108594438|XP_017835102.2|DBUS
OG0010693	LOC108162553|XP_033248472.1|DMIR	LOC108608182|XP_017854932.1|DBUS
OG0010694	LOC108161174|XP_017150884.2|DMIR	LOC108603302|XP_017847472.1|DBUS
OG0010698	LOC108162159|XP_017152226.1|DMIR	LOC108607834|XP_017854383.1|DBUS
OG0010699	LOC108164022|XP_017155085.1|DMIR	LOC108604737|XP_017849811.2|DBUS
OG0010700	LOC108161157|XP_017150868.2|DMIR	LOC117135000|XP_033150643.1|DBUS, LOC108594472|XP_033149483.1|DBUS, LOC108602790|XP_017846490.1|DBUS, LOC108602667|XP_017846302.1|DBUS
OG0010701	LOC108161524|XP_017151291.2|DMIR	LOC108603875|XP_017848539.1|DBUS
OG0010703	LOC108162773|XP_017153157.1|DMIR	LOC108596581|XP_017837996.2|DBUS
OG0010704	LOC108164312|XP_017155450.1|DMIR	LOC108603708|XP_017848240.2|DBUS
OG0010705	LOC108150784|XP_017134573.1|DMIR	LOC108599320|XP_017841611.1|DBUS
OG0010707	LOC108150773|XP_017134558.2|DMIR	LOC108599345|XP_033149350.1|DBUS
OG0010708	LOC108163240|XP_017153890.1|DMIR, LOC108151279|XP_017135296.1|DMIR	LOC108600197|XP_017843096.1|DBUS
OG0010709	LOC108151154|XP_017135071.1|DMIR	LOC108598034|XP_017840138.1|DBUS
OG0010710	LOC108151351|XP_017135397.1|DMIR	LOC108598488|XP_017840631.1|DBUS
OG0010712	LOC108152290|XP_017137001.1|DMIR	LOC108599804|XP_017842366.1|DBUS
OG0010713	LOC117185875|XP_033242414.1|DMIR	LOC108597918|XP_017840024.2|DBUS
OG0010714	LOC108153615|XP_017139203.1|DMIR	LOC108601010|XP_017844370.1|DBUS
OG0010716	LOC108153753|XP_017139374.1|DMIR	LOC108598956|XP_017841216.1|DBUS
OG0010717	LOC108152182|XP_017136810.1|DMIR	LOC108599653|XP_017842117.2|DBUS
OG0010719	LOC108155688|XP_017142149.1|DMIR	LOC108599145|XP_033149393.1|DBUS
OG0010720	LOC108151045|XP_017134904.1|DMIR	LOC108599321|XP_017841612.1|DBUS
OG0010721	LOC108165522|XP_017157068.1|DMIR	LOC108598777|XP_017841007.1|DBUS
OG0010723	LOC108150786|XP_017134576.1|DMIR	LOC108599327|XP_017841622.1|DBUS
OG0010724	LOC117191659|XP_033252357.1|DMIR, LOC108158004|XP_017145635.1|DMIR	LOC108594790|XP_017835418.1|DBUS
OG0010725	LOC108158006|XP_033252358.1|DMIR, LOC117187773|XP_033246482.1|DMIR	LOC108594787|XP_017835414.1|DBUS
OG0010727	LOC117188478|XP_033248292.1|DMIR, LOC108159370|XP_017148087.2|DMIR	LOC108595752|XP_017836530.1|DBUS
OG0010728	LOC117188496|XP_033248339.1|DMIR, LOC108158222|XP_017145942.2|DMIR	LOC108597060|XP_017838872.1|DBUS
OG0010729	LOC117189886|XP_033250857.1|DMIR, LOC108158757|XP_017146858.1|DMIR	LOC108596256|XP_017837299.1|DBUS
OG0010732	LOC117190014|XP_033250996.1|DMIR, LOC108158160|XP_017145872.1|DMIR	LOC108596949|XP_017838677.1|DBUS
OG0010733	LOC108160730|XP_033247515.1|DMIR	LOC108596613|XP_017838043.1|DBUS, LOC108596611|XP_017838041.1|DBUS
OG0010734	LOC108160981|XP_017150773.1|DMIR	LOC108595677|XP_017836446.1|DBUS
OG0010735	LOC108160775|XP_017150466.1|DMIR	LOC108597621|XP_017839753.1|DBUS
OG0010736	LOC108161015|XP_017150816.1|DMIR	LOC108597040|XP_017838825.1|DBUS
OG0010737	LOC108160909|XP_033250427.1|DMIR	LOC108597041|XP_017838826.1|DBUS
OG0010738	LOC108155169|XP_017141324.1|DMIR	LOC108603999|XP_017848723.1|DBUS
OG0010743	LOC108156613|XP_017143657.1|DMIR	LOC108602623|XP_017846250.1|DBUS
OG0010747	LOC108156474|XP_033244858.1|DMIR	LOC108604589|XP_017849611.1|DBUS
OG0010748	LOC108157858|XP_017145553.1|DMIR	LOC108602662|XP_017846297.1|DBUS
OG0010749	LOC108156866|XP_017144083.1|DMIR	LOC108604740|XP_017849812.1|DBUS
OG0010750	LOC108156860|XP_017144076.1|DMIR	LOC108601516|XP_017844905.1|DBUS
OG0010752	LOC108157378|XP_017144897.1|DMIR	LOC108602687|XP_017846316.1|DBUS
OG0010753	LOC108155439|XP_017141741.1|DMIR	LOC108602913|XP_017846713.1|DBUS
OG0010754	LOC108155387|XP_017141656.1|DMIR	LOC108603321|XP_017847526.1|DBUS
OG0010755	LOC108153963|XP_033245903.1|DMIR	LOC108601363|XP_017844752.1|DBUS
OG0010756	LOC108153964|XP_017139550.2|DMIR	LOC108601364|XP_017844753.1|DBUS
OG0010757	LOC108154452|XP_017140213.1|DMIR	LOC108602645|XP_017846280.1|DBUS
OG0010758	LOC108156067|XP_017142839.2|DMIR	LOC108601383|XP_033149910.1|DBUS
OG0010759	LOC108154626|XP_017140437.1|DMIR	LOC117134869|XP_033150102.1|DBUS
OG0010761	LOC108153894|XP_017139480.1|DMIR	LOC108601549|XP_017844936.1|DBUS
OG0010762	LOC108154907|XP_017140848.1|DMIR	LOC108601582|XP_017844971.1|DBUS
OG0010764	LOC108154316|XP_017140064.2|DMIR	LOC108602312|XP_017845885.1|DBUS
OG0010766	LOC108157364|XP_017144879.1|DMIR	LOC108602691|XP_017846318.1|DBUS
OG0010767	LOC108155697|XP_017142161.1|DMIR	LOC108602282|XP_017845840.1|DBUS
OG0010770	LOC108156371|XP_017143268.1|DMIR	LOC108601396|XP_017844785.1|DBUS
OG0010772	LOC108153876|XP_017139465.1|DMIR	LOC108601307|XP_033149815.1|DBUS
OG0010773	LOC108154709|XP_017140548.1|DMIR	LOC108602489|XP_017846103.1|DBUS
OG0010774	LOC108156339|XP_017143227.1|DMIR	LOC108603718|XP_017848248.2|DBUS
OG0010775	LOC108153920|XP_017139505.2|DMIR	LOC108601540|XP_033149926.1|DBUS
OG0010777	LOC108157591|XP_017145207.1|DMIR	LOC108602832|XP_017846562.1|DBUS
OG0010778	LOC108154439|XP_017140201.1|DMIR	LOC108602515|XP_017846135.1|DBUS
