Orthogroup	DMIR.longest_only	DSEC.longest_only
OG0010791	LOC108163377|XP_017154119.2|DMIR	LOC6612162|XP_002036679.1|DSEC
OG0010792	LOC108159829|XP_017148899.1|DMIR	LOC6614882|XP_002039300.1|DSEC
OG0010793	LOC108163251|XP_017154303.1|DMIR	LOC6620590|XP_032581438.1|DSEC
OG0010794	LOC108157755|XP_017145424.1|DMIR	LOC6610807|XP_032574469.1|DSEC
OG0010795	LOC117188759|XP_033248987.1|DMIR	LOC116800931|XP_032573535.1|DSEC
OG0010797	LOC108150811|XP_017134605.1|DMIR, LOC108154302|XP_017140045.1|DMIR	LOC6605932|XP_002030745.1|DSEC
OG0010798	LOC108153099|XP_017138372.1|DMIR	LOC6610205|XP_032574984.1|DSEC
OG0010799	LOC108152434|XP_017137255.1|DMIR	LOC6605551|XP_002030375.1|DSEC
OG0010800	LOC108151745|XP_017136056.1|DMIR	LOC6605214|XP_002030052.1|DSEC
OG0010801	LOC108163422|XP_017154180.1|DMIR	LOC6617846|XP_002042154.1|DSEC
OG0010802	LOC108161389|XP_017151127.1|DMIR	LOC6613371|XP_002037845.1|DSEC
OG0010803	LOC108151028|XP_017134880.1|DMIR	LOC6617419|XP_002041744.1|DSEC
OG0010804	LOC108164208|XP_017155328.1|DMIR	LOC6612086|XP_002036603.1|DSEC
OG0010806	LOC108162826|XP_017153241.1|DMIR	LOC6612105|XP_002036622.1|DSEC
OG0010807	LOC108164179|XP_017155286.1|DMIR	LOC6613552|XP_002038020.1|DSEC
OG0010808	LOC117186144|XP_033242212.1|DMIR	LOC6619977|XP_032580707.1|DSEC
OG0010810	LOC108159830|XP_017148897.1|DMIR, LOC117193207|XP_033253850.1|DMIR	LOC116800431|XP_032571252.1|DSEC
OG0010820	LOC108153149|XP_017138440.1|DMIR	LOC6604992|XP_002029835.1|DSEC
OG0010821	LOC108163894|XP_017154903.1|DMIR	LOC6618278|XP_032581982.1|DSEC
OG0010824	LOC108150772|XP_033243069.1|DMIR	LOC6610933|XP_002035490.1|DSEC
OG0010825	LOC108160772|XP_033247420.1|DMIR	LOC6609054|XP_002033757.2|DSEC
OG0010827	LOC108155294|XP_017141498.1|DMIR	LOC6607143|XP_002031929.1|DSEC
OG0010828	LOC108153144|XP_017138438.1|DMIR	LOC6621158|XP_002045336.1|DSEC
OG0010829	LOC108154506|XP_017140295.1|DMIR	LOC6613792|XP_032578823.1|DSEC
OG0010830	LOC108161329|XP_017151053.1|DMIR	LOC6611950|XP_032570015.1|DSEC
OG0010831	LOC117188870|XP_033249282.1|DMIR, LOC117188871|XP_033249283.1|DMIR	LOC116801013|XP_032574068.1|DSEC
OG0010832	LOC108160023|XP_017149248.2|DMIR, LOC117188019|XP_033247044.1|DMIR	LOC6618862|XP_002043110.1|DSEC
OG0010834	LOC117186579|XP_033243432.1|DMIR, LOC108158297|XP_033242979.1|DMIR	LOC6617967|XP_002042275.1|DSEC
OG0010835	LOC108154625|XP_033252201.1|DMIR	LOC6615085|XP_032581048.1|DSEC
OG0010836	LOC108151393|XP_017135467.1|DMIR	LOC6610127|XP_002034737.1|DSEC
OG0010837	LOC108151661|XP_017135871.2|DMIR	LOC6616346|XP_032574247.1|DSEC
OG0010838	LOC108152495|XP_017137359.1|DMIR	LOC6618391|XP_032573218.1|DSEC
OG0010839	LOC108152044|XP_017136536.1|DMIR	LOC6616258|XP_002040622.1|DSEC
OG0010841	LOC108163733|XP_017154679.1|DMIR	LOC6611194|XP_002035750.2|DSEC
OG0010842	LOC117190830|XP_033251757.1|DMIR, LOC117185955|XP_033251825.1|DMIR, LOC108160063|XP_017149299.1|DMIR	LOC116801633|XP_032578337.1|DSEC
OG0010843	LOC108159715|XP_017148724.2|DMIR	LOC116800440|XP_032571291.1|DSEC
OG0010844	LOC108154288|XP_017140028.1|DMIR	LOC6607432|XP_002032201.1|DSEC
OG0010845	LOC108151580|XP_017135748.1|DMIR	LOC6612485|XP_002036993.1|DSEC
OG0010846	LOC108157459|XP_017145020.1|DMIR	LOC116801469|XP_032577142.1|DSEC
OG0010847	LOC108151095|XP_017134977.1|DMIR	LOC6617598|XP_032582200.1|DSEC
OG0010848	LOC108157134|XP_017144563.1|DMIR	LOC6619558|XP_002043773.1|DSEC
OG0010849	LOC108165242|XP_017156768.1|DMIR	LOC6612521|XP_032582087.1|DSEC
OG0010850	LOC108165585|XP_017157146.1|DMIR	LOC6618578|XP_002042837.1|DSEC
OG0010852	LOC108151861|XP_017136241.1|DMIR, LOC108161571|XP_017151349.1|DMIR	LOC116800333|XP_032570326.1|DSEC
OG0010853	LOC108164857|XP_017156278.1|DMIR	LOC6616110|XP_002040475.1|DSEC
OG0010854	LOC108154188|XP_017139917.1|DMIR	LOC6618504|XP_032581740.1|DSEC
OG0010855	LOC108152010|XP_017136516.1|DMIR	LOC6616212|XP_002040577.1|DSEC
OG0010856	LOC108151079|XP_017134954.1|DMIR	LOC6617492|XP_002041809.1|DSEC
OG0010858	LOC108152281|XP_017136991.1|DMIR	LOC6618061|XP_002042359.1|DSEC
OG0010859	LOC108163745|XP_017154702.1|DMIR	LOC6611224|XP_032583744.1|DSEC
OG0010861	LOC108163521|XP_017154356.1|DMIR	LOC6613341|XP_032577662.1|DSEC
OG0010862	LOC108161555|XP_017151327.1|DMIR	LOC116801988|XP_032580526.1|DSEC
OG0010863	LOC108162054|XP_017152080.1|DMIR	LOC6611881|XP_002036399.1|DSEC
OG0010864	LOC108162107|XP_017152166.1|DMIR	LOC116803468|XP_032583065.1|DSEC
OG0010865	LOC108163814|XP_017154794.1|DMIR	LOC6611351|XP_002035897.1|DSEC
OG0010866	LOC108151206|XP_017135170.1|DMIR	LOC6610301|XP_032574677.1|DSEC
OG0010867	LOC108150959|XP_017134781.1|DMIR	LOC6610594|XP_002035167.2|DSEC
OG0010868	LOC108151816|XP_017136163.1|DMIR	LOC6610828|XP_002035394.1|DSEC
OG0010869	LOC108151827|XP_017136185.1|DMIR	LOC116801132|XP_032574823.1|DSEC
OG0010870	LOC108165347|XP_017156869.1|DMIR	LOC116801250|XP_032575409.1|DSEC
OG0010871	LOC108150781|XP_017134569.1|DMIR	LOC116801238|XP_032575370.1|DSEC
OG0010872	LOC108153129|XP_017138407.1|DMIR	LOC116801018|XP_032574108.1|DSEC
OG0010873	LOC108153578|XP_017139147.1|DMIR	LOC6606034|XP_032574797.1|DSEC
OG0010874	LOC108151129|XP_017135040.1|DMIR	LOC116801280|XP_032575732.1|DSEC
OG0010875	LOC117186320|XP_033242841.1|DMIR	LOC6611151|XP_002035708.1|DSEC
OG0010876	LOC108151600|XP_017135769.2|DMIR	LOC6606019|XP_002030830.1|DSEC
OG0010877	LOC108153680|XP_017139285.1|DMIR	LOC6606117|XP_032575207.1|DSEC
OG0010878	LOC108151137|XP_017135051.1|DMIR	LOC6605686|XP_032575741.1|DSEC
OG0010879	LOC108165311|XP_017156835.1|DMIR	LOC6605666|XP_002030484.1|DSEC
OG0010880	LOC108153665|XP_017139268.1|DMIR	LOC6618297|XP_032575188.1|DSEC
OG0010881	LOC108160977|XP_017150766.1|DMIR	LOC6608907|XP_032570633.1|DSEC
OG0010882	LOC108158282|XP_017146009.1|DMIR	LOC6609442|XP_002034127.1|DSEC
OG0010883	LOC108150756|XP_017134539.1|DMIR	LOC6618338|XP_002042610.1|DSEC
OG0010885	LOC108153497|XP_017139037.1|DMIR	LOC6605565|XP_002030387.1|DSEC
OG0010886	LOC108155088|XP_033244469.1|DMIR	LOC6605725|XP_002030541.1|DSEC
OG0010887	LOC108153608|XP_033243417.1|DMIR	LOC116801080|XP_032574533.1|DSEC
OG0010888	LOC108158922|XP_017147214.1|DMIR	LOC6608633|XP_002033367.1|DSEC
OG0010889	LOC108159883|XP_017148986.2|DMIR	LOC6608765|XP_002033488.1|DSEC
OG0010890	LOC117193105|XP_033253717.1|DMIR, LOC117193263|XP_033253892.1|DMIR, LOC108160279|XP_017149650.1|DMIR, LOC117188045|XP_033247140.1|DMIR	LOC6608282|XP_032571572.1|DSEC
OG0010891	LOC108159132|XP_017147615.2|DMIR	LOC6605999|XP_002030810.1|DSEC
OG0010892	LOC117192872|XP_033253515.1|DMIR, LOC108159555|XP_017148470.1|DMIR	LOC6609487|XP_032572822.1|DSEC
OG0010893	LOC108160342|XP_017149772.2|DMIR, LOC117187965|XP_033246869.1|DMIR	LOC6608160|XP_002032905.1|DSEC
OG0010894	LOC108160060|XP_017149295.1|DMIR	LOC116800378|XP_032570849.1|DSEC
OG0010895	LOC108160061|XP_017149296.1|DMIR	LOC6615487|XP_002039867.1|DSEC
OG0010896	LOC108158638|XP_017146611.2|DMIR, LOC117188081|XP_033247297.1|DMIR	LOC116800708|XP_032573068.1|DSEC
OG0010897	LOC108157157|XP_017144555.1|DMIR	LOC6606196|XP_032576497.1|DSEC
OG0010898	LOC108157495|XP_017145081.1|DMIR	LOC6613902|XP_002038368.1|DSEC
OG0010901	LOC108154508|XP_017140297.2|DMIR	LOC6606573|XP_032578287.1|DSEC
OG0010903	LOC108154521|XP_017140311.1|DMIR	LOC6612947|XP_002037439.1|DSEC
OG0010904	LOC108155935|XP_017142582.1|DMIR	LOC6606873|XP_002031667.1|DSEC
OG0010905	LOC108154754|XP_017140618.1|DMIR	LOC6617164|XP_032578914.1|DSEC
OG0010907	LOC108154447|XP_017140207.1|DMIR	LOC6614281|XP_002038721.1|DSEC
OG0010908	LOC108153863|XP_017139449.1|DMIR	LOC6606808|XP_002031605.1|DSEC
OG0010909	LOC108157647|XP_017145285.1|DMIR	LOC116801386|XP_032576290.1|DSEC
OG0010910	LOC108154029|XP_017139611.1|DMIR	LOC6612605|XP_002037110.1|DSEC
OG0010911	LOC108154116|XP_017139730.1|DMIR	LOC6613876|XP_002038345.1|DSEC
OG0010912	LOC108154808|XP_017140696.1|DMIR	LOC6606293|XP_002031098.2|DSEC
OG0010913	LOC108157503|XP_017145091.2|DMIR	LOC6617132|XP_032577593.1|DSEC
OG0010914	LOC117191882|XP_033252536.1|DMIR, LOC108160180|XP_017149495.1|DMIR	LOC6615571|XP_002039945.2|DSEC
OG0010915	LOC108160441|XP_017149940.2|DMIR, LOC117187697|XP_033246298.1|DMIR	LOC6609528|XP_002034211.1|DSEC
OG0010916	LOC108158241|XP_017145963.1|DMIR	LOC6609559|XP_002034242.1|DSEC
OG0010917	LOC117189754|XP_033250722.1|DMIR, LOC108159174|XP_017147709.1|DMIR	LOC116800362|XP_032570698.1|DSEC
OG0010918	LOC108163533|XP_017154375.1|DMIR	LOC6614743|XP_032569908.1|DSEC
OG0010919	LOC108163713|XP_017154648.1|DMIR	LOC6617447|XP_032571680.1|DSEC
OG0010921	LOC108163528|XP_017154366.1|DMIR	LOC116802096|XP_032581113.1|DSEC
OG0010922	LOC108161771|XP_033249762.1|DMIR	LOC6621416|XP_002045573.2|DSEC
OG0010923	LOC108159755|XP_017148795.1|DMIR	LOC6617547|XP_002041861.1|DSEC
OG0010924	LOC108164144|XP_017155238.1|DMIR	LOC6613134|XP_002037615.2|DSEC
OG0010925	LOC108153698|XP_017139313.1|DMIR	LOC6604839|XP_032574172.1|DSEC
OG0010927	LOC108152452|XP_017137302.1|DMIR	LOC6605996|XP_032573610.1|DSEC
OG0010928	LOC108150777|XP_017134562.1|DMIR	LOC6610981|XP_002035538.1|DSEC
OG0010929	LOC108162546|XP_017152820.1|DMIR	LOC6617824|XP_002042134.1|DSEC
OG0010930	LOC108163171|XP_017153792.1|DMIR	LOC6617837|XP_002042145.1|DSEC
OG0010931	LOC108163423|XP_017154181.1|DMIR	LOC6617845|XP_002042153.1|DSEC
OG0010932	LOC108162437|XP_017152660.1|DMIR	LOC6611920|XP_002036437.2|DSEC
OG0010933	LOC108161376|XP_017151113.1|DMIR	LOC6612112|XP_002036629.1|DSEC
OG0010934	LOC108163315|XP_017154028.1|DMIR	LOC6613518|XP_032583245.1|DSEC
OG0010935	LOC108163494|XP_017154305.1|DMIR	LOC6617815|XP_002042127.1|DSEC
OG0010936	LOC108161509|XP_017151274.1|DMIR	LOC6619986|XP_002044198.2|DSEC
OG0010937	LOC108161181|XP_017150890.2|DMIR	LOC6614465|XP_002038898.2|DSEC
OG0010946	LOC108157156|XP_017144554.1|DMIR	LOC6606194|XP_002031002.2|DSEC
OG0010956	LOC108159456|XP_017148243.1|DMIR	LOC116800711|XP_032573110.1|DSEC
OG0010957	LOC108154403|XP_017140162.1|DMIR	LOC6607291|XP_032577172.1|DSEC
OG0010958	LOC108154726|XP_033246161.1|DMIR	LOC6614316|XP_002038756.1|DSEC
OG0010960	LOC108163280|XP_017153969.1|DMIR	LOC6612043|XP_032570586.1|DSEC
OG0010962	LOC108163824|XP_017154801.1|DMIR	LOC6619341|XP_032583272.1|DSEC
OG0010963	LOC108163702|XP_017154631.1|DMIR	LOC6611342|XP_002035888.1|DSEC
OG0010964	LOC108161364|XP_017151096.1|DMIR	LOC6613621|XP_002038091.1|DSEC
OG0010965	LOC117191514|XP_033252249.1|DMIR, LOC108159810|XP_017148869.1|DMIR	LOC6615608|XP_002039982.2|DSEC
OG0010966	LOC108153543|XP_017139100.1|DMIR	LOC6618336|XP_002042608.1|DSEC
OG0010967	LOC108152210|XP_017136902.1|DMIR	LOC6616215|XP_002040580.1|DSEC
OG0010969	LOC108156227|XP_017143055.1|DMIR	LOC6607347|XP_002032120.1|DSEC
OG0010971	LOC108156966|XP_017144237.1|DMIR	LOC6616807|XP_002041144.2|DSEC
OG0010972	LOC108157748|XP_017145418.1|DMIR	LOC116801735|XP_032578837.1|DSEC
OG0010974	LOC108150807|XP_017134600.1|DMIR	LOC6604929|XP_002029772.1|DSEC
OG0010975	LOC108157576|XP_033245613.1|DMIR	LOC116801642|XP_032578371.1|DSEC
OG0010977	LOC108156813|XP_017143996.1|DMIR	LOC6606908|XP_002031702.1|DSEC
OG0010978	LOC108150830|XP_017134627.1|DMIR	LOC6618611|XP_032581364.1|DSEC
OG0010980	LOC108162654|XP_017152976.1|DMIR	LOC6620352|XP_002044562.1|DSEC
OG0010981	LOC108165251|XP_033242073.1|DMIR	LOC6615955|XP_002040322.1|DSEC
OG0010982	LOC108164803|XP_017156214.1|DMIR	LOC6620181|XP_002044392.2|DSEC
OG0010983	LOC108165325|XP_017156851.1|DMIR	LOC6614848|XP_032581811.1|DSEC
OG0010984	LOC108165602|XP_017157165.1|DMIR	LOC6615933|XP_002040300.1|DSEC
OG0010985	LOC108155833|XP_017142432.1|DMIR	LOC6614011|XP_002038465.2|DSEC
OG0010986	LOC108151017|XP_033255318.1|DMIR	LOC6618064|XP_032581834.1|DSEC
OG0010987	LOC108151766|XP_017136103.1|DMIR	LOC6612465|XP_002036973.1|DSEC
OG0010988	LOC108152322|XP_017137057.1|DMIR	LOC6618986|XP_002043231.1|DSEC
OG0010989	LOC117187280|XP_033245513.1|DMIR, LOC108154411|XP_017140172.1|DMIR	LOC116801634|XP_032578355.1|DSEC
OG0010990	LOC108164252|XP_017155375.2|DMIR	LOC6614669|XP_002039096.1|DSEC
OG0010991	LOC108161396|XP_017151133.1|DMIR	LOC6613563|XP_002038031.1|DSEC
OG0010993	LOC108164087|XP_017155164.1|DMIR	LOC6617449|XP_032581484.1|DSEC
OG0010994	LOC108161206|XP_017150916.1|DMIR	LOC6619318|XP_002043535.1|DSEC
OG0010995	LOC108153627|XP_017139221.1|DMIR	LOC6604836|XP_002029681.1|DSEC
OG0010997	LOC108153709|XP_017139325.1|DMIR	LOC6610791|XP_032574283.1|DSEC
OG0010999	LOC108151309|XP_017135335.1|DMIR	LOC6605899|XP_032575095.1|DSEC
OG0011000	LOC108151323|XP_017135364.1|DMIR	LOC116801033|XP_032574231.1|DSEC
OG0011001	LOC108165346|XP_033242799.1|DMIR	LOC6619429|XP_002043644.2|DSEC
OG0011002	LOC108151040|XP_017134900.1|DMIR	LOC6605787|XP_032573250.1|DSEC
OG0011003	LOC108151042|XP_017134902.1|DMIR	LOC6605781|XP_002030596.1|DSEC
OG0011004	LOC117187767|XP_033246476.1|DMIR	LOC116800620|XP_032572436.1|DSEC
OG0011005	LOC117190987|XP_033251859.1|DMIR, LOC108158267|XP_017145993.1|DMIR	LOC6609133|XP_002033835.1|DSEC
OG0011006	LOC108160053|XP_017149288.1|DMIR	LOC6609281|XP_002033971.1|DSEC
OG0011007	LOC108158037|XP_017145671.1|DMIR	LOC116800493|XP_032571702.1|DSEC
OG0011008	LOC108154603|XP_017140409.1|DMIR	LOC6616744|XP_002041081.1|DSEC
OG0011010	LOC108157631|XP_017145260.1|DMIR	LOC6616895|XP_002041229.2|DSEC
OG0011011	LOC108157756|XP_017145425.1|DMIR	LOC6616754|XP_002041091.1|DSEC
OG0011012	LOC108154329|XP_017140080.1|DMIR	LOC116801566|XP_032577874.1|DSEC
OG0011014	LOC108157348|XP_017144857.1|DMIR	LOC6606930|XP_002031724.1|DSEC
OG0011015	LOC108156961|XP_017144228.1|DMIR	LOC6607034|XP_002031823.1|DSEC
OG0011018	LOC108153919|XP_017139504.1|DMIR	LOC6606512|XP_002031313.1|DSEC
OG0011019	LOC108155485|XP_017141800.1|DMIR	LOC6606509|XP_002031310.1|DSEC
OG0011020	LOC108157769|XP_017145441.1|DMIR	LOC6614217|XP_002038662.1|DSEC
OG0011021	LOC108154546|XP_017140338.1|DMIR	LOC6607253|XP_032577228.1|DSEC
OG0011022	LOC108156362|XP_017143254.2|DMIR	LOC6613724|XP_002038194.1|DSEC
OG0011023	LOC108156247|XP_017143085.1|DMIR	LOC116801611|XP_032578104.1|DSEC
OG0011024	LOC108155807|XP_033244132.1|DMIR	LOC6607282|XP_002032061.1|DSEC
OG0011025	LOC108154453|XP_017140214.1|DMIR	LOC6606467|XP_002031270.2|DSEC
OG0011026	LOC117187433|XP_033245985.1|DMIR, LOC117187043|XP_033244640.1|DMIR	LOC6612878|XP_032578398.1|DSEC
OG0011027	LOC108151668|XP_017135899.1|DMIR, LOC108154353|XP_017140107.1|DMIR	LOC116801799|XP_032579360.1|DSEC
OG0011028	LOC108159151|XP_017147637.2|DMIR	LOC6609421|XP_002034106.1|DSEC
OG0011029	LOC117191479|XP_033252226.1|DMIR, LOC108158544|XP_017146442.1|DMIR	LOC6609167|XP_002033869.1|DSEC
OG0011030	LOC117192849|XP_033253494.1|DMIR	LOC116800597|XP_032572299.1|DSEC
OG0011031	LOC108159700|XP_017148702.1|DMIR	LOC6615522|XP_002039901.1|DSEC
OG0011032	LOC108160750|XP_017150431.2|DMIR, LOC117193420|XP_033254064.1|DMIR, LOC117193423|XP_033254067.1|DMIR, LOC117187831|XP_033246590.1|DMIR	LOC6618856|XP_002043104.2|DSEC
OG0011033	LOC117191326|XP_033252118.1|DMIR, LOC108160697|XP_017150339.1|DMIR	LOC6615828|XP_002040198.1|DSEC
OG0011034	LOC108157995|XP_017145627.2|DMIR, LOC117187724|XP_033246393.1|DMIR	LOC6608835|XP_032572332.1|DSEC
OG0011035	LOC108164066|XP_017155139.1|DMIR	LOC6611412|XP_032583149.1|DSEC
OG0011036	LOC108161271|XP_033249072.1|DMIR	LOC6614592|XP_032583458.1|DSEC
OG0011037	LOC108164114|XP_017155196.1|DMIR, LOC108161548|XP_033249797.1|DMIR	LOC6617372|XP_032583613.1|DSEC
OG0011038	LOC108161637|XP_017151428.1|DMIR	LOC116800223|XP_032569982.1|DSEC
OG0011039	LOC108161864|XP_017151742.1|DMIR	LOC6612135|XP_002036652.1|DSEC
OG0011040	LOC108161872|XP_017151753.1|DMIR	LOC6612147|XP_002036664.1|DSEC
OG0011041	LOC108162408|XP_017152622.1|DMIR	LOC6614518|XP_002038949.1|DSEC
OG0011042	LOC108163330|XP_033248705.1|DMIR	LOC6611314|XP_032580769.1|DSEC
OG0011043	LOC108163861|XP_017154867.1|DMIR	LOC116801499|XP_032577422.1|DSEC
OG0011045	LOC108152079|XP_033244737.1|DMIR	LOC6616213|XP_002040578.1|DSEC
OG0011047	LOC108155915|XP_017142555.1|DMIR	LOC6619574|XP_002043789.1|DSEC
OG0011048	LOC108154869|XP_017140835.1|DMIR, LOC108155359|XP_017141612.1|DMIR	LOC6615080|XP_002039496.1|DSEC
OG0011050	LOC108158699|XP_017146728.1|DMIR	LOC6616079|XP_002040445.1|DSEC
OG0011051	LOC108153289|XP_017138666.1|DMIR	LOC6611088|XP_002035645.1|DSEC
OG0011052	LOC108153686|XP_017139297.1|DMIR	LOC6605268|XP_002030106.1|DSEC
OG0011053	LOC108150901|XP_017134699.1|DMIR	LOC6606001|XP_032573928.1|DSEC
OG0011054	LOC108165433|XP_017156960.1|DMIR	LOC6611041|XP_002035598.2|DSEC
OG0011056	LOC108161954|XP_017151899.1|DMIR	LOC6613694|XP_002038164.2|DSEC
OG0011057	LOC108158019|XP_017145651.1|DMIR	LOC6615469|XP_032571646.1|DSEC
OG0011058	LOC108164321|XP_017155464.1|DMIR	LOC6611751|XP_002036274.1|DSEC
OG0011059	LOC108159205|XP_033254363.1|DMIR	LOC6607848|XP_032572956.1|DSEC
OG0011062	LOC108165286|XP_017156810.1|DMIR	LOC6616601|XP_002040959.1|DSEC
OG0011063	LOC108163748|XP_017154704.1|DMIR	LOC116803641|XP_032583749.1|DSEC
OG0011077	LOC108159124|XP_017147597.1|DMIR	LOC116800430|XP_032571226.1|DSEC
OG0011078	LOC108152887|XP_017138015.1|DMIR	LOC6606003|XP_002030814.1|DSEC
OG0011080	LOC108156673|XP_017143784.1|DMIR	LOC6606579|XP_032578807.1|DSEC
OG0011081	LOC117188688|XP_033248805.1|DMIR	LOC116803567|XP_032583302.1|DSEC
OG0011084	LOC108150788|XP_017134578.1|DMIR	LOC6616561|XP_002040920.2|DSEC
OG0011087	LOC108156174|XP_017142996.1|DMIR	LOC6620593|XP_032580893.1|DSEC, LOC116802160|XP_032581444.1|DSEC
OG0011088	LOC117186123|XP_033242148.1|DMIR	LOC116802077|XP_032581036.1|DSEC
OG0011090	LOC108157937|XP_017145570.1|DMIR	LOC6608709|XP_002033433.2|DSEC
OG0011094	LOC108158651|XP_033246452.1|DMIR	LOC6619904|XP_002044116.1|DSEC
OG0011096	LOC108153640|XP_017139232.1|DMIR	LOC6618301|XP_032575285.1|DSEC
OG0011099	LOC108152083|XP_017136609.1|DMIR	LOC6604927|XP_002029770.1|DSEC
OG0011100	LOC108150813|XP_017134606.1|DMIR	LOC6604928|XP_002029771.1|DSEC
OG0011101	LOC108152289|XP_017137000.1|DMIR	LOC6604933|XP_002029776.1|DSEC
OG0011103	LOC108152198|XP_017136846.1|DMIR	LOC116801011|XP_032574022.1|DSEC
OG0011104	LOC108157857|XP_017145552.1|DMIR	LOC6616821|XP_002041158.2|DSEC
OG0011106	LOC108158248|XP_017145973.1|DMIR	LOC6609560|XP_002034243.1|DSEC
OG0011107	LOC108162412|XP_017152628.1|DMIR	LOC6612591|XP_002037096.1|DSEC
OG0011111	LOC108155558|XP_017141938.1|DMIR	LOC6606190|XP_002030998.1|DSEC
OG0011112	LOC108157263|XP_033245437.1|DMIR	LOC116801495|XP_032577372.1|DSEC
OG0011113	LOC108154528|XP_017140320.1|DMIR	LOC6612944|XP_032576464.1|DSEC
OG0011115	LOC108153950|XP_017139536.1|DMIR	LOC6607399|XP_002032172.1|DSEC
OG0011116	LOC108157797|XP_017145479.1|DMIR	LOC6612607|XP_002037112.1|DSEC
OG0011118	LOC108155486|XP_017141801.1|DMIR	LOC6606510|XP_002031311.1|DSEC
OG0011119	LOC108155182|XP_017141342.1|DMIR	LOC6619029|XP_002043274.2|DSEC, LOC116801501|XP_032577426.1|DSEC, LOC6621005|XP_002045200.2|DSEC
OG0011120	LOC108157230|XP_017144676.1|DMIR	LOC6614202|XP_032577072.1|DSEC
OG0011121	LOC108154433|XP_017140192.1|DMIR	LOC6606706|XP_002031505.1|DSEC
OG0011122	LOC108155324|XP_017141548.2|DMIR	LOC6606352|XP_002031157.1|DSEC
OG0011123	LOC108157086|XP_017144437.1|DMIR	LOC6606258|XP_002031063.1|DSEC
OG0011124	LOC108154373|XP_017140126.1|DMIR	LOC6619228|XP_032578635.1|DSEC
OG0011126	LOC108157847|XP_017145539.1|DMIR	LOC6616756|XP_002041093.1|DSEC
OG0011128	LOC108158439|XP_017146211.1|DMIR	LOC6609731|XP_002034388.1|DSEC
OG0011129	LOC117191417|XP_033252181.1|DMIR, LOC108157989|XP_017145623.1|DMIR	LOC6608045|XP_032571247.1|DSEC
OG0011131	LOC117193147|XP_033253767.1|DMIR	LOC6608611|XP_002033345.1|DSEC
OG0011132	LOC108161155|XP_017150866.2|DMIR	LOC6611348|XP_002035894.1|DSEC
OG0011133	LOC108162528|XP_017152798.1|DMIR	LOC6612176|XP_002036693.1|DSEC
OG0011135	LOC117188903|XP_033249367.1|DMIR, LOC117188906|XP_033249370.1|DMIR, LOC108161530|XP_017151299.2|DMIR	LOC6617382|XP_002041707.1|DSEC
OG0011136	LOC108161532|XP_017151301.2|DMIR, LOC117189111|XP_033250007.1|DMIR, LOC117189114|XP_033250010.1|DMIR	LOC6617381|XP_002041706.1|DSEC
OG0011137	LOC108163963|XP_033249537.1|DMIR	LOC6613646|XP_002038116.2|DSEC
OG0011138	LOC108161438|XP_017151190.1|DMIR	LOC6613651|XP_002038121.1|DSEC
OG0011140	LOC108158224|XP_017145948.1|DMIR	LOC6617646|XP_002041959.1|DSEC
OG0011141	LOC117191013|XP_033251882.1|DMIR	LOC6618527|XP_032580354.1|DSEC
OG0011142	LOC108165149|XP_033255226.1|DMIR	LOC6618970|XP_002043215.1|DSEC
OG0011143	LOC108151397|XP_017135477.1|DMIR	LOC6618980|XP_002043225.2|DSEC
OG0011144	LOC108153733|XP_017139351.1|DMIR	LOC6612518|XP_032582060.1|DSEC
OG0011145	LOC108163679|XP_017154594.2|DMIR	LOC6613218|XP_002037696.1|DSEC
OG0011146	LOC108163678|XP_017154593.1|DMIR	LOC6613217|XP_002037695.1|DSEC
OG0011147	LOC108163022|XP_033248443.1|DMIR	LOC6621287|XP_032581546.1|DSEC
OG0011148	LOC108151472|XP_017135588.1|DMIR	LOC6620203|XP_032582315.1|DSEC
OG0011149	LOC108153120|XP_017138401.1|DMIR	LOC6615122|XP_002039538.2|DSEC
OG0011150	LOC108165348|XP_017156870.1|DMIR	LOC6610438|XP_002035019.2|DSEC
OG0011151	LOC108153212|XP_017138524.1|DMIR	LOC6610380|XP_002034962.1|DSEC
OG0011152	LOC108153344|XP_033242461.1|DMIR	LOC6605519|XP_032575715.1|DSEC
OG0011153	LOC108151522|XP_033243901.1|DMIR	LOC6616324|XP_002040684.1|DSEC, LOC6616323|XP_002040683.1|DSEC
OG0011154	LOC108150760|XP_017134543.1|DMIR	LOC6610988|XP_002035545.1|DSEC
OG0011155	LOC108164263|XP_017155394.1|DMIR	LOC6611800|XP_032583661.1|DSEC
OG0011156	LOC108162251|XP_017152388.1|DMIR	LOC6611852|XP_002036374.1|DSEC
OG0011157	LOC108161387|XP_017151125.1|DMIR	LOC6617825|XP_002042135.1|DSEC
OG0011158	LOC108161518|XP_017151284.1|DMIR	LOC6617836|XP_002042144.1|DSEC
OG0011159	LOC108164272|XP_017155405.1|DMIR	LOC6617874|XP_002042182.2|DSEC
OG0011160	LOC117188656|XP_033248724.1|DMIR	LOC6612090|XP_002036607.2|DSEC
OG0011161	LOC108164227|XP_017155346.1|DMIR	LOC6612084|XP_032581156.1|DSEC
OG0011162	LOC108161500|XP_017151264.1|DMIR	LOC6613534|XP_002038002.1|DSEC
OG0011163	LOC117193697|XP_033254314.1|DMIR, LOC108158322|XP_017146051.1|DMIR	LOC116800482|XP_032571614.1|DSEC
OG0011165	LOC108153407|XP_017138890.1|DMIR	LOC116801154|XP_032574922.1|DSEC
