Orthogroup	DMIR.longest_only	DSUB.longest_only
OG0008662	LOC108152560|XP_033243804.1|DMIR	LOC117893899|XP_034656566.1|DSUB
OG0008663	LOC108153162|XP_017138455.1|DMIR	LOC117894386|XP_034657283.1|DSUB
OG0008664	LOC108151889|XP_017136279.1|DMIR	LOC117895135|XP_034658446.1|DSUB
OG0008665	LOC108161131|XP_033249506.1|DMIR, LOC108161677|XP_033248432.1|DMIR	LOC117902651|XP_034670068.1|DSUB
OG0008666	LOC108153633|XP_017139225.1|DMIR	LOC117893436|XP_034655944.1|DSUB
OG0008667	LOC108151001|XP_017134840.1|DMIR	LOC117894743|XP_034657836.1|DSUB
OG0008668	LOC108154995|XP_017141033.1|DMIR, LOC108155622|XP_017142041.1|DMIR	LOC117894794|XP_034657914.1|DSUB
OG0008669	LOC108164310|XP_017155447.1|DMIR	LOC117901923|XP_034668783.1|DSUB
OG0008670	LOC108157602|XP_017145220.1|DMIR	LOC117898075|XP_034663141.1|DSUB
OG0008671	LOC108161644|XP_033249452.1|DMIR	LOC117900537|XP_034666827.1|DSUB
OG0008672	LOC108163051|XP_017153612.1|DMIR	LOC117901551|XP_034668239.1|DSUB
OG0008673	LOC108161436|XP_017151188.1|DMIR	LOC117902821|XP_034670338.1|DSUB
OG0008673	LOC108163742|XP_017154698.1|DMIR	LOC117902813|XP_034670329.1|DSUB
OG0008675	LOC108151231|XP_017135218.1|DMIR	LOC117894027|XP_034656756.1|DSUB
OG0008677	LOC108156659|XP_017143761.2|DMIR	LOC117897531|XP_034662342.1|DSUB
OG0008679	LOC108165126|XP_017156679.1|DMIR	LOC117898061|XP_034663123.1|DSUB
OG0008680	LOC108163811|XP_017154793.1|DMIR	LOC117903790|XP_034672109.1|DSUB, LOC117898305|XP_034663471.1|DSUB
OG0008681	LOC108156165|XP_017142985.1|DMIR	LOC117903361|XP_034671207.1|DSUB
OG0008682	LOC108153632|XP_017139228.1|DMIR	LOC117894888|XP_034658064.1|DSUB
OG0008683	LOC108154501|XP_017140293.2|DMIR, LOC117187447|XP_033246033.1|DMIR	LOC117891881|XP_034653551.1|DSUB
OG0008684	LOC108164910|XP_017156379.1|DMIR	LOC117891475|XP_034652886.1|DSUB
OG0008685	LOC108160906|XP_017150668.1|DMIR	LOC117892012|XP_034653796.1|DSUB
OG0008686	LOC108157074|XP_017144398.1|DMIR	LOC117898458|XP_034663771.1|DSUB
OG0008687	LOC108160957|XP_017150739.1|DMIR	LOC117889840|XP_034650221.1|DSUB
OG0008688	LOC108159564|XP_033242905.1|DMIR	LOC117903462|XP_034671393.1|DSUB
OG0008689	LOC108155112|XP_017141240.1|DMIR	LOC117896452|XP_034660673.1|DSUB
OG0008691	LOC108152479|XP_017137341.1|DMIR	LOC117894585|XP_034657621.1|DSUB
OG0008692	LOC108153454|XP_017138968.2|DMIR	LOC117896349|XP_034660499.1|DSUB
OG0008694	LOC108159024|XP_017147467.1|DMIR	LOC117897868|XP_034662837.1|DSUB
OG0008695	LOC108158069|XP_017145708.1|DMIR	LOC117889745|XP_034650075.1|DSUB
OG0008696	LOC108155052|XP_017141118.1|DMIR	LOC117898509|XP_034663853.1|DSUB
OG0008697	LOC108165410|XP_017156938.1|DMIR	LOC117893478|XP_034655993.1|DSUB
OG0008698	LOC108160717|XP_017150382.1|DMIR	LOC117903290|XP_034671109.1|DSUB
OG0008699	LOC108153158|XP_017138450.1|DMIR	LOC117894975|XP_034658204.1|DSUB
OG0008700	LOC108155536|XP_017141894.1|DMIR	LOC117896738|XP_034661094.1|DSUB
OG0008701	LOC108159570|XP_017148501.1|DMIR	LOC117890113|XP_034650674.1|DSUB
OG0008702	LOC108157399|XP_017144929.1|DMIR	LOC117898245|XP_034663381.1|DSUB
OG0008703	LOC108152626|XP_017137589.1|DMIR	LOC117894041|XP_034656781.1|DSUB
OG0008704	LOC108162795|XP_017153186.1|DMIR	LOC117902373|XP_034669581.1|DSUB
OG0008705	LOC108161427|XP_017151178.1|DMIR	LOC117900875|XP_034667291.1|DSUB
OG0008706	LOC108154644|XP_017140462.1|DMIR	LOC117899655|XP_034665727.1|DSUB
OG0008707	LOC108161681|XP_033248843.1|DMIR	LOC117902042|XP_034668997.1|DSUB
OG0008708	LOC108162862|XP_017153340.1|DMIR	LOC117903523|XP_034671533.1|DSUB
OG0008709	LOC108154752|XP_017140615.1|DMIR	LOC117899052|XP_034664706.1|DSUB
OG0008710	LOC108157592|XP_017145208.1|DMIR	LOC117897653|XP_034662526.1|DSUB
OG0008711	LOC108156840|XP_017144041.1|DMIR	LOC117897686|XP_034662589.1|DSUB
OG0008712	LOC108158910|XP_017147193.1|DMIR	LOC117890467|XP_034651213.1|DSUB
OG0008714	LOC108162076|XP_017152113.1|DMIR	LOC117900937|XP_034667394.1|DSUB
OG0008715	LOC108156221|XP_017143047.1|DMIR	LOC117898400|XP_034663650.1|DSUB
OG0008716	LOC108157744|XP_017145413.1|DMIR	LOC117896845|XP_034661260.1|DSUB
OG0008717	LOC108153208|XP_017138519.1|DMIR	LOC117894135|XP_034656921.1|DSUB
OG0008718	LOC117187950|XP_033246841.1|DMIR, LOC108159818|XP_017148878.2|DMIR	LOC117891850|XP_034653492.1|DSUB
OG0008719	LOC108154894|XP_017140828.1|DMIR	LOC117899648|XP_034665715.1|DSUB
OG0008721	LOC108151748|XP_017136076.1|DMIR	LOC117895407|XP_034658934.1|DSUB
OG0008722	LOC108155927|XP_017142569.1|DMIR	LOC117899500|XP_034665440.1|DSUB
OG0008723	LOC108151987|XP_017136441.1|DMIR	LOC117895305|XP_034658756.1|DSUB
OG0008724	LOC108162058|XP_017152087.1|DMIR	LOC117900832|XP_034667231.1|DSUB
OG0008725	LOC108158010|XP_017145642.1|DMIR, LOC117189407|XP_033250428.1|DMIR	LOC117889861|XP_034650253.1|DSUB
OG0008726	LOC108160593|XP_033252042.1|DMIR, LOC117188148|XP_033247437.1|DMIR	LOC117890614|XP_034651446.1|DSUB
OG0008727	LOC108157293|XP_017144783.2|DMIR	LOC117896004|XP_034659891.1|DSUB
OG0008728	LOC108156442|XP_017143390.1|DMIR	LOC117899742|XP_034665877.1|DSUB
OG0008729	LOC108164749|XP_017156134.1|DMIR	LOC117902812|XP_034670332.1|DSUB
OG0008730	LOC108155372|XP_017141631.1|DMIR	LOC117903729|XP_034671973.1|DSUB
OG0008731	LOC108155216|XP_017141389.1|DMIR	LOC117898532|XP_034663893.1|DSUB
OG0008732	LOC108163184|XP_033248907.1|DMIR	LOC117900014|XP_034666090.1|DSUB
OG0008733	LOC117190356|XP_033251326.1|DMIR	LOC117898569|XP_034663947.1|DSUB
OG0008734	LOC108156569|XP_017143592.1|DMIR	LOC117897755|XP_034662687.1|DSUB
OG0008735	LOC108158255|XP_033253906.1|DMIR, LOC117188415|XP_033248163.1|DMIR	LOC117892311|XP_034654353.1|DSUB
OG0008736	LOC108159713|XP_017148721.2|DMIR, LOC117187889|XP_033246714.1|DMIR	LOC117889776|XP_034650132.1|DSUB
OG0008737	LOC108156008|XP_017142701.1|DMIR	LOC117899490|XP_034665429.1|DSUB
OG0008738	LOC108161348|XP_017151075.1|DMIR	LOC117902441|XP_034669722.1|DSUB
OG0008739	LOC108151527|XP_017135666.1|DMIR	LOC117895221|XP_034658606.1|DSUB
OG0008740	LOC108158791|XP_017146962.1|DMIR, LOC117192211|XP_033252772.1|DMIR	LOC117890035|XP_034650544.1|DSUB
OG0008741	LOC108159025|XP_017147427.1|DMIR	LOC117891268|XP_034652533.1|DSUB
OG0008742	LOC108152958|XP_017138147.1|DMIR	LOC117894671|XP_034657740.1|DSUB
OG0008743	LOC108159837|XP_017148916.1|DMIR	LOC117890786|XP_034651752.1|DSUB
OG0008744	LOC108158301|XP_017146031.1|DMIR, LOC117191399|XP_033252170.1|DMIR	LOC117892097|XP_034653984.1|DSUB
OG0008745	LOC108165424|XP_017156987.2|DMIR	LOC117895770|XP_034659555.1|DSUB
OG0008746	LOC108156207|XP_017143035.1|DMIR	LOC117896352|XP_034660517.1|DSUB
OG0008747	LOC108153570|XP_017139135.1|DMIR	LOC117893646|XP_034656223.1|DSUB
OG0008748	LOC108161766|XP_017151588.1|DMIR	LOC117901622|XP_034668341.1|DSUB
OG0008749	LOC108161861|XP_017151738.1|DMIR	LOC117902572|XP_034669922.1|DSUB
OG0008750	LOC108163178|XP_017153804.1|DMIR	LOC117901991|XP_034668894.1|DSUB
OG0008751	LOC108154380|XP_017140133.1|DMIR	LOC117896910|XP_034661337.1|DSUB
OG0008752	LOC108155922|XP_033244212.1|DMIR	LOC117899487|XP_034665416.1|DSUB
OG0008753	LOC108153732|XP_017139350.1|DMIR, LOC117186325|XP_033242848.1|DMIR	LOC117895528|XP_034659125.1|DSUB
OG0008755	LOC108153974|XP_017139560.1|DMIR	LOC117899256|XP_034665034.1|DSUB
OG0008756	LOC108154527|XP_017140319.1|DMIR	LOC117896496|XP_034660728.1|DSUB
OG0008757	LOC108157749|XP_017145419.1|DMIR	LOC117897369|XP_034662059.1|DSUB
OG0008758	LOC108162912|XP_017153377.1|DMIR	LOC117900816|XP_034667200.1|DSUB
OG0008759	LOC108161866|XP_033249213.1|DMIR	LOC117901527|XP_034668198.1|DSUB
OG0008760	LOC108162635|XP_017152948.1|DMIR	LOC117901286|XP_034667870.1|DSUB
OG0008761	LOC108163356|XP_017154088.1|DMIR	LOC117901588|XP_034668289.1|DSUB
OG0008762	LOC117191598|XP_033252310.1|DMIR, LOC108160958|XP_017150740.1|DMIR	LOC117890539|XP_034651355.1|DSUB
OG0008763	LOC108161351|XP_017151081.1|DMIR	LOC117900687|XP_034667026.1|DSUB
OG0008764	LOC108161508|XP_017151272.2|DMIR	LOC117901136|XP_034667669.1|DSUB
OG0008765	LOC117186627|XP_033243529.1|DMIR, LOC117193799|XP_033254409.1|DMIR, LOC117186626|XP_033243528.1|DMIR, LOC108158407|XP_017146164.1|DMIR	LOC117889908|XP_034650325.1|DSUB
OG0008766	LOC108161585|XP_017151363.1|DMIR	LOC117902434|XP_034669707.1|DSUB
OG0008767	LOC108158180|XP_017145887.1|DMIR	LOC117890106|XP_034650663.1|DSUB
OG0008768	LOC117193198|XP_033253839.1|DMIR, LOC108160297|XP_017149696.1|DMIR	LOC117890562|XP_034651386.1|DSUB
OG0008769	LOC108159984|XP_017149175.1|DMIR	LOC117891887|XP_034653577.1|DSUB
OG0008770	LOC108160596|XP_017150182.1|DMIR, LOC108155778|XP_017142326.1|DMIR	LOC117891929|XP_034653655.1|DSUB
OG0008771	LOC117187814|XP_033246564.1|DMIR, LOC108159516|XP_017148364.2|DMIR, LOC117188230|XP_033247637.1|DMIR	LOC117891123|XP_034652219.1|DSUB
OG0008772	LOC117193523|XP_033254160.1|DMIR, LOC108159838|XP_017148917.1|DMIR	LOC117890792|XP_034651757.1|DSUB
OG0008773	LOC108158397|XP_017146143.1|DMIR, LOC117189518|XP_033250556.1|DMIR, LOC117189519|XP_033250557.1|DMIR	LOC117891878|XP_034653534.1|DSUB
OG0008774	LOC108160941|XP_017150718.1|DMIR	LOC117891477|XP_034652848.1|DSUB
OG0008775	LOC117189811|XP_033250762.1|DMIR, LOC117190439|XP_033251409.1|DMIR, LOC117191916|XP_033252557.1|DMIR, LOC117189808|XP_033250758.1|DMIR, LOC117191915|XP_033252556.1|DMIR, LOC108158448|XP_017146220.1|DMIR, LOC117189806|XP_033250756.1|DMIR	LOC117892435|XP_034654565.1|DSUB
OG0008776	LOC117194972|XP_033255337.1|DMIR, LOC108159250|XP_017147861.1|DMIR	LOC117889722|XP_034650033.1|DSUB
OG0008777	LOC117185756|XP_033246907.1|DMIR, LOC108159812|XP_017148870.2|DMIR	LOC117892500|XP_034654668.1|DSUB
OG0008778	LOC108160518|XP_017150059.1|DMIR	LOC117891336|XP_034652647.1|DSUB
OG0008779	LOC108159243|XP_017147858.1|DMIR	LOC117903397|XP_034671279.1|DSUB
OG0008780	LOC108157551|XP_017145144.1|DMIR	LOC117897445|XP_034662178.1|DSUB
OG0008781	LOC108162143|XP_017152219.1|DMIR	LOC117903861|XP_034672239.1|DSUB
OG0008782	LOC108152109|XP_017136658.1|DMIR	LOC117893069|XP_034655370.1|DSUB
OG0008783	LOC117187735|XP_033246422.1|DMIR, LOC117187736|XP_033246423.1|DMIR, LOC108157965|XP_033252690.1|DMIR	LOC117890257|XP_034650900.1|DSUB
OG0008784	LOC108151787|XP_017136124.1|DMIR	LOC117894083|XP_034656839.1|DSUB
OG0008785	LOC117190940|XP_033251827.1|DMIR, LOC117191870|XP_033252526.1|DMIR, LOC117192078|XP_033252672.1|DMIR, LOC117191812|XP_033252466.1|DMIR	LOC117895445|XP_034659002.1|DSUB
OG0008786	LOC108161593|XP_017151368.1|DMIR	LOC117900755|XP_034667128.1|DSUB
OG0008786	LOC108161490|XP_017151252.1|DMIR	LOC117901012|XP_034667502.1|DSUB
OG0008787	LOC108152248|XP_017136943.1|DMIR	LOC117894467|XP_034657459.1|DSUB
OG0008788	LOC108153088|XP_017138357.1|DMIR	LOC117895508|XP_034659098.1|DSUB
OG0008789	LOC108153739|XP_017139358.1|DMIR	LOC117894559|XP_034657574.1|DSUB
OG0008790	LOC117190023|XP_033251003.1|DMIR, LOC117187730|XP_033246406.1|DMIR, LOC117188054|XP_033247175.1|DMIR, LOC117188079|XP_033247292.1|DMIR, LOC117190389|XP_033251357.1|DMIR, LOC117188025|XP_033247052.1|DMIR, LOC108158391|XP_017146137.2|DMIR, LOC117188049|XP_033247155.1|DMIR	LOC117890502|XP_034651287.1|DSUB
OG0008791	LOC117192080|XP_033252674.1|DMIR, LOC108159306|XP_017147967.1|DMIR	LOC117889803|XP_034650171.1|DSUB
OG0008792	LOC117192859|XP_033253504.1|DMIR, LOC108160047|XP_017149280.1|DMIR	LOC117891989|XP_034653757.1|DSUB
OG0008793	LOC108159346|XP_017148042.1|DMIR	LOC117891457|XP_034652831.1|DSUB
OG0008794	LOC108163541|XP_017154387.1|DMIR	LOC117901579|XP_034668271.1|DSUB
OG0008795	LOC108157699|XP_017145357.1|DMIR	LOC117897736|XP_034662661.1|DSUB
OG0008796	LOC108157832|XP_017145524.1|DMIR, LOC108154363|XP_017140117.1|DMIR	LOC117896554|XP_034660831.1|DSUB
OG0008797	LOC108155325|XP_017141549.2|DMIR	LOC117896536|XP_034660810.1|DSUB
OG0008798	LOC108154063|XP_017139643.1|DMIR, LOC108157852|XP_017145545.1|DMIR	LOC117897771|XP_034662708.1|DSUB
OG0008799	LOC108159129|XP_017147610.1|DMIR	LOC117891841|XP_034653482.1|DSUB
OG0008801	LOC108153298|XP_017138677.1|DMIR, LOC117186662|XP_033243592.1|DMIR, LOC108152202|XP_017136850.1|DMIR, LOC108155713|XP_017142199.1|DMIR	LOC117903741|XP_034671998.1|DSUB
OG0008805	LOC108164603|XP_033251709.1|DMIR	LOC117893890|XP_034656560.1|DSUB
OG0008806	LOC117186230|XP_033242560.1|DMIR	LOC117903285|XP_034671099.1|DSUB
OG0008807	LOC108152064|XP_017136578.1|DMIR	LOC117903530|XP_034671591.1|DSUB
OG0008808	LOC108158725|XP_017146802.1|DMIR	LOC117903374|XP_034671234.1|DSUB
OG0008809	LOC108157529|XP_017145121.1|DMIR	LOC117897644|XP_034662511.1|DSUB
OG0008811	LOC108155127|XP_017141259.1|DMIR	LOC117898782|XP_034664309.1|DSUB
OG0008813	LOC108153949|XP_033245234.1|DMIR	LOC117897953|XP_034662946.1|DSUB
OG0008814	LOC108160427|XP_017149917.1|DMIR	LOC117889839|XP_034650219.1|DSUB
OG0008815	LOC108165530|XP_017157090.1|DMIR	LOC117895594|XP_034659235.1|DSUB
OG0008816	LOC108165435|XP_017156963.1|DMIR	LOC117894436|XP_034657393.1|DSUB
OG0008819	LOC108158425|XP_017146194.1|DMIR	LOC117892305|XP_034654342.1|DSUB
OG0008820	LOC108164048|XP_017155114.1|DMIR	LOC117902627|XP_034670037.1|DSUB
OG0008821	LOC108156511|XP_033251162.1|DMIR	LOC117898808|XP_034664392.1|DSUB
OG0008822	LOC108163844|XP_017154849.1|DMIR	LOC117901843|XP_034668677.1|DSUB
OG0008824	LOC108160663|XP_033248059.1|DMIR	LOC117890679|XP_034651554.1|DSUB
OG0008825	LOC108150884|XP_017134682.1|DMIR	LOC117893371|XP_034655855.1|DSUB
OG0008826	LOC108164083|XP_033250040.1|DMIR, LOC117189140|XP_033250070.1|DMIR, LOC108154214|XP_017139928.1|DMIR, LOC108154851|XP_033245724.1|DMIR, LOC108155183|XP_017141343.1|DMIR, LOC117187356|XP_033245737.1|DMIR, LOC117187074|XP_033244803.1|DMIR	LOC117897196|XP_034661789.1|DSUB
OG0008829	LOC108157595|XP_017145215.1|DMIR	LOC117903056|XP_034670691.1|DSUB
OG0008830	LOC108165470|XP_017157013.1|DMIR	LOC117901571|XP_034668264.1|DSUB
OG0008831	LOC108164553|XP_017155861.1|DMIR	LOC117903752|XP_034672052.1|DSUB
OG0008832	LOC108164524|XP_017155806.1|DMIR	LOC117903751|XP_034672048.1|DSUB
OG0008833	LOC108164693|XP_017156054.1|DMIR	LOC117896247|XP_034660301.1|DSUB
OG0008834	LOC108157143|XP_017144536.1|DMIR	LOC117898865|XP_034664434.1|DSUB
OG0008835	LOC108155917|XP_017142557.1|DMIR	LOC117896000|XP_034659886.1|DSUB
OG0008836	LOC108159720|XP_017148730.1|DMIR	LOC117892024|XP_034653810.1|DSUB
OG0008837	LOC108160179|XP_017149491.1|DMIR, LOC117190853|XP_033251771.1|DMIR	LOC117889921|XP_034650338.1|DSUB
OG0008838	LOC108162245|XP_017152380.1|DMIR	LOC117900312|XP_034666532.1|DSUB
OG0008839	LOC108159104|XP_017147566.1|DMIR, LOC117189848|XP_033250811.1|DMIR	LOC117892516|XP_034654693.1|DSUB
OG0008840	LOC108163496|XP_017154309.2|DMIR	LOC117900522|XP_034666811.1|DSUB
OG0008841	LOC108150815|XP_017134608.1|DMIR	LOC117893690|XP_034656271.1|DSUB
OG0008842	LOC108158035|XP_033246582.1|DMIR	LOC117892682|XP_034654978.1|DSUB
OG0008843	LOC108151181|XP_017135103.1|DMIR	LOC117893047|XP_034655315.1|DSUB
OG0008845	LOC108163968|XP_017155013.1|DMIR	LOC117901769|XP_034668557.1|DSUB
OG0008846	LOC108163953|XP_017154991.1|DMIR	LOC117901269|XP_034667855.1|DSUB
OG0008846	LOC108163954|XP_017154992.1|DMIR	LOC117901270|XP_034667856.1|DSUB
OG0008847	LOC108155596|XP_017142007.1|DMIR	LOC117898637|XP_034664091.1|DSUB
OG0008848	LOC108159989|XP_017149186.1|DMIR, LOC117193344|XP_033253957.1|DMIR	LOC117892701|XP_034655003.1|DSUB
OG0008849	LOC108155963|XP_017142637.1|DMIR	LOC117902162|XP_034669195.1|DSUB
OG0008850	LOC108158374|XP_017146117.2|DMIR, LOC117190412|XP_033251380.1|DMIR, LOC108160930|XP_017150707.1|DMIR, LOC108157732|XP_017145396.2|DMIR	LOC117889823|XP_034650193.1|DSUB
OG0008851	LOC108164281|XP_017155419.1|DMIR	LOC117900280|XP_034666484.1|DSUB
OG0008852	LOC108157958|XP_017145592.1|DMIR	LOC117892071|XP_034653950.1|DSUB
OG0008854	LOC108162677|XP_017153008.1|DMIR	LOC117900818|XP_034667205.1|DSUB
OG0008855	LOC108157017|XP_017144316.1|DMIR	LOC117903365|XP_034671211.1|DSUB
OG0008856	LOC108164488|XP_017155742.1|DMIR	LOC117902994|XP_034670602.1|DSUB
OG0008857	LOC108152706|XP_017137717.1|DMIR	LOC117893446|XP_034655956.1|DSUB, LOC117895601|XP_034659240.1|DSUB
OG0008858	LOC108155976|XP_017142654.1|DMIR	LOC117899786|XP_034665951.1|DSUB
OG0008859	LOC108153303|XP_017138696.1|DMIR	LOC117894459|XP_034657450.1|DSUB
OG0008860	LOC108156416|XP_017143352.1|DMIR	LOC117898847|XP_034664415.1|DSUB
OG0008861	LOC108160893|XP_017150651.1|DMIR	LOC117889807|XP_034650177.1|DSUB
OG0008862	LOC108155251|XP_033245113.1|DMIR	LOC117896264|XP_034660346.1|DSUB
OG0008863	LOC108163910|XP_017154927.1|DMIR	LOC117901059|XP_034667561.1|DSUB
OG0008864	LOC117185776|XP_017150554.1|DMIR, LOC117192986|XP_033253606.1|DMIR, LOC108160831|XP_033253605.1|DMIR	LOC117890302|XP_034650967.1|DSUB
OG0008865	LOC108162293|XP_017152443.1|DMIR	LOC117902389|XP_034669604.1|DSUB
OG0008866	LOC108161843|XP_033249772.1|DMIR	LOC117901210|XP_034667761.1|DSUB
OG0008867	LOC108153436|XP_017138934.1|DMIR	LOC117896328|XP_034660460.1|DSUB
OG0008868	LOC108160954|XP_017150734.1|DMIR, LOC117193592|XP_033254221.1|DMIR	LOC117890059|XP_034650583.1|DSUB
OG0008869	LOC108151432|XP_017135516.1|DMIR	LOC117895352|XP_034658825.1|DSUB
OG0008870	LOC108152736|XP_017137770.1|DMIR	LOC117894836|XP_034657975.1|DSUB
OG0008871	LOC108153000|XP_017138229.1|DMIR	LOC117894322|XP_034657193.1|DSUB
OG0008872	LOC108163514|XP_017154335.1|DMIR	LOC117900963|XP_034667429.1|DSUB
OG0008873	LOC108154487|XP_017140277.1|DMIR, LOC108163813|XP_017154792.1|DMIR	LOC117902567|XP_034669902.1|DSUB
OG0008874	LOC117191440|XP_033252197.1|DMIR, LOC108160948|XP_017150728.2|DMIR, LOC117188458|XP_033248260.1|DMIR	LOC117891616|XP_034653043.1|DSUB
OG0008875	LOC117193398|XP_033254038.1|DMIR, LOC108158179|XP_017145885.1|DMIR	LOC117890753|XP_034651703.1|DSUB
OG0008876	LOC108164516|XP_017155791.1|DMIR	LOC117902921|XP_034670391.1|DSUB
OG0008877	LOC108151911|XP_017136311.1|DMIR	LOC117894604|XP_034657646.1|DSUB
OG0008878	LOC108162333|XP_017152514.1|DMIR	LOC117901035|XP_034667531.1|DSUB
OG0008879	LOC117187995|XP_033246975.1|DMIR, LOC108159988|XP_017149185.2|DMIR	LOC117890743|XP_034651688.1|DSUB
OG0008880	LOC108165471|XP_017157010.1|DMIR	LOC117898283|XP_034663428.1|DSUB, LOC117889625|XP_034649963.1|DSUB, LOC117889626|XP_034649964.1|DSUB
OG0008881	LOC117193698|XP_033254315.1|DMIR, LOC108158313|XP_033246906.1|DMIR	LOC117890571|XP_034651395.1|DSUB
OG0008882	LOC108162259|XP_017152396.1|DMIR	LOC117900147|XP_034666270.1|DSUB
OG0008883	LOC108154106|XP_017139718.1|DMIR	LOC117897552|XP_034662371.1|DSUB
OG0008884	LOC108156346|XP_017143235.1|DMIR	LOC117898841|XP_034664407.1|DSUB
OG0008885	LOC108164067|XP_017155140.2|DMIR	LOC117901304|XP_034667903.1|DSUB
OG0008886	LOC117192866|XP_033253511.1|DMIR, LOC108159655|XP_017148617.2|DMIR	LOC117892258|XP_034654265.1|DSUB
OG0008887	LOC108158614|XP_033252545.1|DMIR, LOC117188169|XP_033247501.1|DMIR	LOC117892518|XP_034654696.1|DSUB
OG0008888	LOC108153448|XP_017138956.2|DMIR	LOC117893040|XP_034655299.1|DSUB
OG0008889	LOC108159520|XP_017148373.1|DMIR	LOC117891987|XP_034653755.1|DSUB
OG0008890	LOC108156590|XP_017143618.1|DMIR, LOC117187158|XP_033245119.1|DMIR	LOC117896591|XP_034660907.1|DSUB
OG0008891	LOC108152772|XP_017137839.1|DMIR	LOC117894960|XP_034658181.1|DSUB
OG0008892	LOC108159898|XP_033246759.1|DMIR	LOC117892710|XP_034655017.1|DSUB
OG0008893	LOC108151068|XP_017134936.1|DMIR	LOC117893028|XP_034655277.1|DSUB
OG0008894	LOC108157759|XP_017145429.1|DMIR	LOC117899259|XP_034665037.1|DSUB
OG0008895	LOC108155107|XP_017141229.1|DMIR	LOC117896451|XP_034660672.1|DSUB
OG0008896	LOC117186139|XP_033242204.1|DMIR, LOC108151978|XP_017136432.2|DMIR	LOC117895657|XP_034659365.1|DSUB
OG0008897	LOC108156491|XP_017143466.1|DMIR	LOC117896589|XP_034660905.1|DSUB
OG0008898	LOC108159036|XP_017147449.1|DMIR	LOC117891793|XP_034653356.1|DSUB
OG0008899	LOC108163001|XP_017153509.1|DMIR	LOC117900059|XP_034666152.1|DSUB
OG0008900	LOC108162484|XP_017152723.1|DMIR	LOC117900013|XP_034666089.1|DSUB
OG0008901	LOC108153613|XP_017139201.1|DMIR	LOC117894944|XP_034658157.1|DSUB
OG0008902	LOC108164478|XP_017155720.1|DMIR	LOC117902982|XP_034670556.1|DSUB
OG0008903	LOC108162681|XP_017153015.1|DMIR	LOC117900824|XP_034667222.1|DSUB
OG0008904	LOC117191422|XP_033252184.1|DMIR, LOC108159302|XP_017147963.1|DMIR	LOC117892582|XP_034654811.1|DSUB
OG0008905	LOC108164486|XP_017155731.1|DMIR	LOC117902901|XP_034670348.1|DSUB
OG0008906	LOC108153659|XP_033243546.1|DMIR	LOC117893847|XP_034656502.1|DSUB
OG0008907	LOC108153905|XP_017139491.1|DMIR	LOC117898887|XP_034664461.1|DSUB
OG0008908	LOC108155756|XP_017142285.1|DMIR	LOC117897924|XP_034662898.1|DSUB
OG0008909	LOC108157691|XP_017145348.1|DMIR	LOC117898966|XP_034664598.1|DSUB
OG0008910	LOC108157793|XP_017145476.1|DMIR	LOC117897885|XP_034662853.1|DSUB
OG0008911	LOC108154645|XP_017140463.1|DMIR	LOC117897310|XP_034661954.1|DSUB
OG0008912	LOC108154573|XP_017140362.1|DMIR	LOC117898292|XP_034663438.1|DSUB
OG0008913	LOC108155404|XP_017141690.1|DMIR	LOC117896370|XP_034660536.1|DSUB
OG0008914	LOC108156082|XP_017142859.1|DMIR	LOC117899479|XP_034665401.1|DSUB
OG0008915	LOC108155431|XP_017141731.1|DMIR	LOC117897969|XP_034662971.1|DSUB
OG0008916	LOC108162940|XP_017153415.1|DMIR	LOC117902548|XP_034669876.1|DSUB
OG0008917	LOC108162381|XP_017152587.1|DMIR	LOC117901913|XP_034668769.1|DSUB
OG0008919	LOC108162084|XP_017152127.1|DMIR	LOC117902468|XP_034669765.1|DSUB
OG0008920	LOC108151041|XP_017134901.1|DMIR	LOC117895128|XP_034658431.1|DSUB
OG0008921	LOC108162094|XP_017152145.1|DMIR	LOC117900267|XP_034666469.1|DSUB
OG0008922	LOC108162335|XP_017152516.1|DMIR	LOC117901039|XP_034667539.1|DSUB
OG0008923	LOC108160423|XP_017149914.2|DMIR, LOC117187953|XP_033246846.1|DMIR	LOC117891129|XP_034652226.1|DSUB
OG0008924	LOC108158847|XP_017147057.1|DMIR, LOC117189620|XP_033250630.1|DMIR	LOC117892604|XP_034654836.1|DSUB
OG0008925	LOC117193050|XP_033253674.1|DMIR, LOC108160372|XP_017149834.1|DMIR	LOC117891012|XP_034652061.1|DSUB
OG0008926	LOC108158365|XP_017146108.1|DMIR, LOC117192913|XP_033253539.1|DMIR	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB
OG0008927	LOC117193300|XP_033253930.1|DMIR, LOC108160307|XP_017149709.2|DMIR	LOC117891078|XP_034652148.1|DSUB
OG0008928	LOC108160928|XP_017150703.1|DMIR	LOC117892327|XP_034654371.1|DSUB
OG0008929	LOC117187912|XP_033246754.1|DMIR, LOC108159509|XP_017148357.2|DMIR	LOC117892616|XP_034654858.1|DSUB
OG0008930	LOC108157334|XP_017144839.1|DMIR	LOC117896214|XP_034660238.1|DSUB
OG0008931	LOC117193410|XP_033254051.1|DMIR, LOC108160881|XP_017150639.1|DMIR	LOC117891527|XP_034652918.1|DSUB
OG0008932	LOC108159161|XP_017147656.1|DMIR, LOC117192583|XP_033253193.1|DMIR	LOC117890409|XP_034651112.1|DSUB
