Orthogroup	DMIR.longest_only	HILL.longest_only
OG0008361	LOC108162721|XP_017153075.1|DMIR	LOC119646622|XP_037903058.1|HILL
OG0008362	LOC108155752|XP_017142280.1|DMIR	LOC119655470|XP_037917300.1|HILL
OG0008363	LOC108159820|XP_017148880.2|DMIR, LOC117185782|XP_033246886.1|DMIR	LOC119655874|XP_037917932.1|HILL
OG0008364	LOC108150879|XP_017134678.1|DMIR	LOC119648142|XP_037905617.1|HILL
OG0008365	LOC108159748|XP_017148777.1|DMIR, LOC117192759|XP_033253392.1|DMIR	LOC119653677|XP_037914449.1|HILL
OG0008366	LOC108154143|XP_017139768.1|DMIR	LOC119659464|XP_037923479.1|HILL
OG0008368	LOC108162989|XP_017153486.1|DMIR	LOC119652448|XP_037912522.1|HILL
OG0008369	LOC108164671|XP_017156012.1|DMIR	LOC119658808|XP_037922458.1|HILL
OG0008370	LOC108156282|XP_017143145.1|DMIR	LOC119650773|XP_037909806.1|HILL
OG0008371	LOC108156045|XP_017142805.1|DMIR	LOC119651021|XP_037910252.1|HILL
OG0008372	LOC108161251|XP_033249750.1|DMIR	LOC119657132|XP_037919835.1|HILL
OG0008373	LOC108163264|XP_017153923.1|DMIR	LOC119652225|XP_037912106.1|HILL
OG0008374	LOC108162389|XP_017152595.1|DMIR	LOC119653093|XP_037913524.1|HILL
OG0008375	LOC108162667|XP_017152997.2|DMIR	LOC119657648|XP_037920583.1|HILL
OG0008376	LOC108162359|XP_017152553.1|DMIR	LOC119646421|XP_037902827.1|HILL
OG0008377	LOC108163226|XP_017153871.1|DMIR	LOC119651862|XP_037911600.1|HILL
OG0008378	LOC108163224|XP_017153870.1|DMIR	LOC119661748|XP_037927145.1|HILL
OG0008379	LOC108163067|XP_017153630.1|DMIR	LOC119653166|XP_037913637.1|HILL
OG0008380	LOC108163190|XP_017153819.1|DMIR	LOC119651008|XP_037910224.1|HILL
OG0008381	LOC108163601|XP_017154478.1|DMIR	LOC119646161|XP_037902462.1|HILL
OG0008383	LOC108163511|XP_017154331.1|DMIR	LOC119646932|XP_037903547.1|HILL
OG0008384	LOC108162532|XP_033249982.1|DMIR	LOC119646705|XP_037903210.1|HILL
OG0008385	LOC108164309|XP_017155446.1|DMIR	LOC119651251|XP_037910667.1|HILL
OG0008386	LOC108164410|XP_017155570.1|DMIR	LOC119658070|XP_037921257.1|HILL
OG0008387	LOC108155974|XP_017142650.1|DMIR	LOC119647133|XP_037903852.1|HILL
OG0008388	LOC108162199|XP_017152299.1|DMIR	LOC119647327|XP_037904193.1|HILL
OG0008389	LOC108161154|XP_017150865.2|DMIR	LOC119646633|XP_037903073.1|HILL
OG0008390	LOC108161802|XP_017151647.2|DMIR	LOC119659095|XP_037922944.1|HILL
OG0008391	LOC108164171|XP_017155276.1|DMIR	LOC119652222|XP_037912098.1|HILL
OG0008392	LOC108151015|XP_017134865.1|DMIR	LOC119653422|XP_037913927.1|HILL
OG0008394	LOC108152833|XP_017137927.1|DMIR	LOC119647559|XP_037904480.1|HILL
OG0008395	LOC108164955|XP_017156450.1|DMIR	LOC119658707|XP_037922245.1|HILL
OG0008396	LOC108159175|XP_017147713.1|DMIR	LOC119659220|XP_037923123.1|HILL
OG0008397	LOC108164592|XP_017155906.2|DMIR	LOC119653462|XP_037914001.1|HILL
OG0008398	LOC108150929|XP_017134751.2|DMIR	LOC119653763|XP_037914672.1|HILL
OG0008399	LOC108152053|XP_017136546.1|DMIR	LOC119654489|XP_037915840.1|HILL
OG0008400	LOC108151564|XP_017135728.1|DMIR	LOC119659902|XP_037924155.1|HILL
OG0008401	LOC108163799|XP_017154778.1|DMIR	LOC119646477|XP_037902859.1|HILL
OG0008402	LOC108154829|XP_017140721.1|DMIR	LOC119658664|XP_037922146.1|HILL
OG0008403	LOC108158507|XP_017146371.1|DMIR	LOC119655441|XP_037917263.1|HILL
OG0008404	LOC108156763|XP_017143915.1|DMIR	LOC119659299|XP_037923240.1|HILL
OG0008405	LOC108153465|XP_017138984.1|DMIR	LOC119654757|XP_037916226.1|HILL
OG0008406	LOC108154429|XP_017140190.1|DMIR	LOC119651075|XP_037910344.1|HILL
OG0008407	LOC108155465|XP_033246147.1|DMIR	LOC119659976|XP_037924270.1|HILL
OG0008409	LOC108153422|XP_017138914.2|DMIR	LOC119660967|XP_037925951.1|HILL
OG0008410	LOC108154691|XP_017140529.1|DMIR	LOC119647490|XP_037904377.1|HILL, LOC119647491|XP_037904378.1|HILL
OG0008411	LOC108156797|XP_017143965.1|DMIR	LOC119659741|XP_037923931.1|HILL
OG0008412	LOC108153308|XP_017138707.1|DMIR	LOC119649391|XP_037907444.1|HILL
OG0008413	LOC108150983|XP_017134812.1|DMIR	LOC119647423|XP_037904248.1|HILL
OG0008414	LOC108152077|XP_017136599.1|DMIR	LOC119654340|XP_037915608.1|HILL
OG0008415	LOC108163208|XP_017153852.1|DMIR	LOC119658392|XP_037921707.1|HILL
OG0008417	LOC108155406|XP_017141695.1|DMIR	LOC119654935|XP_037916515.1|HILL
OG0008418	LOC108160132|XP_017149419.1|DMIR	LOC119654193|XP_037915316.1|HILL
OG0008419	LOC108165001|XP_017156520.1|DMIR	LOC119655546|XP_037917389.1|HILL
OG0008420	LOC108165108|XP_017156655.1|DMIR	LOC119655458|XP_037917287.1|HILL
OG0008421	LOC108164791|XP_033247829.1|DMIR	LOC119654170|XP_037915270.1|HILL
OG0008422	LOC108163786|XP_017154762.1|DMIR	LOC119654194|XP_037915318.1|HILL
OG0008423	LOC108159386|XP_017148106.1|DMIR, LOC117191559|XP_033252279.1|DMIR	LOC119654987|XP_037916579.1|HILL
OG0008424	LOC108164536|XP_017155825.1|DMIR	LOC119659658|XP_037923796.1|HILL
OG0008425	LOC108157409|XP_033245527.1|DMIR	LOC119659896|XP_037924148.1|HILL
OG0008426	LOC108158421|XP_017146188.1|DMIR	LOC119654067|XP_037915158.1|HILL
OG0008427	LOC108164989|XP_033251981.1|DMIR	LOC119654509|XP_037915874.1|HILL
OG0008428	LOC108164057|XP_017155131.1|DMIR	LOC119656163|XP_037918434.1|HILL
OG0008429	LOC108157433|XP_017144975.1|DMIR	LOC119658929|XP_037922685.1|HILL
OG0008430	LOC108164958|XP_017156455.1|DMIR	LOC119653906|XP_037914971.1|HILL
OG0008431	LOC117188066|XP_033247231.1|DMIR	LOC119656132|XP_037918392.1|HILL
OG0008432	LOC108155277|XP_017141473.1|DMIR	LOC119654296|XP_037915529.1|HILL
OG0008433	LOC108152829|XP_017137918.1|DMIR	LOC119649810|XP_037908068.1|HILL
OG0008434	LOC108156032|XP_017142773.1|DMIR	LOC119655234|XP_037916943.1|HILL
OG0008435	LOC108163008|XP_017153522.1|DMIR	LOC119655831|XP_037917867.1|HILL
OG0008436	LOC108159154|XP_017147641.1|DMIR	LOC119656057|XP_037918258.1|HILL
OG0008438	LOC108156701|XP_017143837.1|DMIR	LOC119660408|XP_037924872.1|HILL
OG0008440	LOC108154747|XP_017140608.1|DMIR	LOC119655943|XP_037918060.1|HILL
OG0008442	LOC108160573|XP_033247371.1|DMIR	LOC119653907|XP_037914972.1|HILL
OG0008443	LOC108151035|XP_033244017.1|DMIR	LOC119649330|XP_037907363.1|HILL
OG0008444	LOC108151633|XP_017135827.1|DMIR	LOC119647406|XP_037904210.1|HILL
OG0008445	LOC108162790|XP_017153183.1|DMIR	LOC119651387|XP_037910893.1|HILL
OG0008446	LOC108164880|XP_033243941.1|DMIR	LOC119649052|XP_037906963.1|HILL
OG0008447	LOC108164798|XP_017156212.1|DMIR	LOC119656499|XP_037918765.1|HILL
OG0008448	LOC108151471|XP_033243230.1|DMIR	LOC119656739|XP_037919214.1|HILL
OG0008449	LOC108160747|XP_017150432.1|DMIR	LOC119658307|XP_037921542.1|HILL, LOC119656997|XP_037919663.1|HILL
OG0008450	LOC108153679|XP_017139287.1|DMIR	LOC119656990|XP_037919653.1|HILL
OG0008451	LOC108157779|XP_017145458.1|DMIR	LOC119658424|XP_037922133.1|HILL
OG0008452	LOC108162764|XP_017153140.1|DMIR	LOC119657292|XP_037920066.1|HILL
OG0008453	LOC108158348|XP_017146076.1|DMIR	LOC119661580|XP_037926907.1|HILL
OG0008454	LOC108164021|XP_033253676.1|DMIR	LOC119654526|XP_037915894.1|HILL, LOC119648624|XP_037906322.1|HILL
OG0008455	LOC108152230|XP_017136905.1|DMIR	LOC119647675|XP_037904680.1|HILL
OG0008456	LOC108155571|XP_017141960.1|DMIR	LOC119660776|XP_037925480.1|HILL
OG0008457	LOC108154100|XP_017139710.1|DMIR	LOC119658986|XP_037922796.1|HILL
OG0008458	LOC108158937|XP_017147236.2|DMIR, LOC117192895|XP_033253529.1|DMIR	LOC119654864|XP_037916381.1|HILL
OG0008459	LOC108164656|XP_017155997.1|DMIR	LOC119655755|XP_037917740.1|HILL
OG0008460	LOC108161424|XP_017151173.1|DMIR	LOC119650750|XP_037909768.1|HILL
OG0008461	LOC108163740|XP_017154688.2|DMIR	LOC119652350|XP_037912380.1|HILL
OG0008462	LOC108162075|XP_017152112.1|DMIR	LOC119660516|XP_037925064.1|HILL
OG0008463	LOC108162585|XP_017152887.1|DMIR	LOC119661749|XP_037927147.1|HILL
OG0008464	LOC108159650|XP_017148605.1|DMIR, LOC117190713|XP_033251670.1|DMIR	LOC119647129|XP_037903846.1|HILL
OG0008465	LOC108160158|XP_017149463.2|DMIR	LOC119654772|XP_037916240.1|HILL
OG0008466	LOC108160139|XP_017149436.1|DMIR	LOC119659445|XP_037923461.1|HILL
OG0008468	LOC108161641|XP_017151432.1|DMIR	LOC119647453|XP_037904310.1|HILL
OG0008470	LOC117185869|XP_017147576.2|DMIR, LOC117185813|XP_033247264.1|DMIR	LOC119647064|XP_037903750.1|HILL
OG0008472	LOC117194967|XP_033255336.1|DMIR, LOC108159011|XP_017147373.1|DMIR	LOC119652164|XP_037912037.1|HILL
OG0008473	LOC108156065|XP_017142840.1|DMIR	LOC119650546|XP_037909293.1|HILL
OG0008474	LOC108155098|XP_017141215.1|DMIR	LOC119658721|XP_037922298.1|HILL, LOC119660489|XP_037925005.1|HILL
OG0008476	LOC108155155|XP_017141304.1|DMIR	LOC119659389|XP_037923378.1|HILL, LOC119659427|XP_037923435.1|HILL, LOC119660379|XP_037924826.1|HILL
OG0008477	LOC108160919|XP_017150690.1|DMIR	LOC119651482|XP_037911021.1|HILL
OG0008478	LOC108155010|XP_033245441.1|DMIR	LOC119650952|XP_037910116.1|HILL
OG0008479	LOC117193466|XP_033254117.1|DMIR, LOC117194054|XP_033254590.1|DMIR, LOC117194914|XP_033255271.1|DMIR, LOC108159873|XP_017148966.1|DMIR	LOC119651481|XP_037911020.1|HILL
OG0008480	LOC108152183|XP_017136811.1|DMIR	LOC119649602|XP_037907744.1|HILL
OG0008481	LOC108152741|XP_017137782.1|DMIR	LOC119649501|XP_037907597.1|HILL
OG0008482	LOC108150939|XP_017134758.1|DMIR	LOC119660779|XP_037925482.1|HILL
OG0008483	LOC108162906|XP_033248625.1|DMIR	LOC119661260|XP_037926441.1|HILL, LOC119651077|XP_037910346.1|HILL
OG0008484	LOC108156111|XP_017142896.1|DMIR	LOC119661176|XP_037926321.1|HILL, LOC119659816|XP_037924027.1|HILL, LOC119658920|XP_037922672.1|HILL, LOC119659242|XP_037923150.1|HILL
OG0008485	LOC108164195|XP_017155304.1|DMIR	LOC119653213|XP_037913710.1|HILL
OG0008486	LOC108164386|XP_033250202.1|DMIR	LOC119660883|XP_037925726.1|HILL
OG0008487	LOC108151408|XP_017135524.2|DMIR	LOC119653734|XP_037914584.1|HILL
OG0008488	LOC108157663|XP_017145311.1|DMIR	LOC119649935|XP_037908282.1|HILL, LOC119649152|XP_037907091.1|HILL, LOC119649397|XP_037907450.1|HILL, LOC119649987|XP_037908368.1|HILL, LOC119659892|XP_037924143.1|HILL
OG0008496	LOC117189937|XP_033250908.1|DMIR, LOC117189938|XP_033250910.1|DMIR, LOC117190788|XP_033251736.1|DMIR, LOC108160157|XP_033246829.1|DMIR	LOC119654774|XP_037916244.1|HILL
OG0008498	LOC108160929|XP_033255626.1|DMIR, LOC117185741|XP_033247876.1|DMIR	LOC119654591|XP_037915980.1|HILL, LOC119655781|XP_037917795.1|HILL, LOC119654852|XP_037916360.1|HILL
OG0008500	LOC108159587|XP_017148526.1|DMIR	LOC119655028|XP_037916630.1|HILL
OG0008505	LOC108152314|XP_017137036.1|DMIR	LOC119649383|XP_037907429.1|HILL
OG0008508	LOC108151062|XP_017134931.2|DMIR	LOC119646514|XP_037902903.1|HILL, LOC119646692|XP_037903184.1|HILL, LOC119646546|XP_037902952.1|HILL, LOC119647099|XP_037903798.1|HILL, LOC119646700|XP_037903194.1|HILL, LOC119647102|XP_037903806.1|HILL, LOC119646816|XP_037903358.1|HILL, LOC119646555|XP_037902964.1|HILL, LOC119647122|XP_037903836.1|HILL, LOC119646211|XP_037902522.1|HILL
OG0008527	LOC117189145|XP_033250102.1|DMIR	LOC119658475|XP_037921839.1|HILL
OG0008528	LOC108165593|XP_017157157.1|DMIR	LOC119651201|XP_037910571.1|HILL
OG0008529	LOC108151466|XP_017135577.1|DMIR	LOC119658351|XP_037921636.1|HILL
OG0008530	LOC108152871|XP_017137989.1|DMIR	LOC119657299|XP_037920073.1|HILL
OG0008531	LOC108164569|XP_017155876.1|DMIR	LOC119657125|XP_037919817.1|HILL
OG0008532	LOC108164719|XP_017156093.1|DMIR	LOC119658066|XP_037921251.1|HILL
OG0008534	LOC108164648|XP_033249909.1|DMIR	LOC119657089|XP_037919772.1|HILL
OG0008535	LOC108164807|XP_017156216.1|DMIR	LOC119658522|XP_037921926.1|HILL
OG0008536	LOC108164655|XP_017155996.1|DMIR	LOC119656731|XP_037919195.1|HILL
OG0008537	LOC108156185|XP_033244568.1|DMIR	LOC119651053|XP_037910310.1|HILL
OG0008538	LOC108164709|XP_017156071.1|DMIR	LOC119656958|XP_037919605.1|HILL
OG0008540	LOC108154792|XP_017140672.1|DMIR	LOC119653019|XP_037913386.1|HILL
OG0008541	LOC108158850|XP_017147062.1|DMIR	LOC119653135|XP_037913597.1|HILL
OG0008542	LOC108151819|XP_017136167.1|DMIR	LOC119649841|XP_037908113.1|HILL
OG0008544	LOC108158834|XP_017147042.1|DMIR	LOC119652767|XP_037913006.1|HILL
OG0008545	LOC108159502|XP_017148344.1|DMIR	LOC119661353|XP_037926587.1|HILL
OG0008547	LOC108165476|XP_017157016.1|DMIR	LOC119657476|XP_037920325.1|HILL
OG0008550	LOC108164785|XP_017156193.2|DMIR	LOC119656706|XP_037919144.1|HILL
OG0008551	LOC108150935|XP_017134754.1|DMIR	LOC119649435|XP_037907513.1|HILL
OG0008552	LOC108152081|XP_017136607.1|DMIR	LOC119649916|XP_037908246.1|HILL
OG0008554	LOC108152961|XP_017138153.1|DMIR	LOC119654641|XP_037916044.1|HILL
OG0008555	LOC108150976|XP_017134807.1|DMIR	LOC119654383|XP_037915679.1|HILL
OG0008556	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR	LOC119654250|XP_037915421.1|HILL
OG0008557	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR	LOC119653004|XP_037913360.1|HILL
OG0008558	LOC108162046|XP_033249471.1|DMIR	LOC119651726|XP_037911378.1|HILL
OG0008560	LOC108163236|XP_017153885.1|DMIR	LOC119651038|XP_037910283.1|HILL
OG0008562	LOC108161355|XP_017151087.1|DMIR	LOC119651236|XP_037910642.1|HILL
OG0008563	LOC108156311|XP_017143190.1|DMIR	LOC119647201|XP_037903945.1|HILL
OG0008564	LOC108164316|XP_017155456.1|DMIR	LOC119652179|XP_037912051.1|HILL
OG0008565	LOC117186502|XP_033243276.1|DMIR	LOC119659222|XP_037923126.1|HILL
OG0008567	LOC108161955|XP_033248893.1|DMIR	LOC119661497|XP_037926791.1|HILL
OG0008569	LOC108154522|XP_017140315.1|DMIR	LOC119653537|XP_037914142.1|HILL
OG0008570	LOC108162452|XP_017152687.1|DMIR	LOC119654622|XP_037916022.1|HILL
OG0008571	LOC108152080|XP_017136606.1|DMIR	LOC119649231|XP_037907220.1|HILL
OG0008573	LOC117186716|XP_033243717.1|DMIR	LOC119654214|XP_037915354.1|HILL
OG0008575	LOC108156198|XP_033244899.1|DMIR	LOC119659043|XP_037922872.1|HILL
OG0008576	LOC108156208|XP_017143038.1|DMIR	LOC119654176|XP_037915289.1|HILL
OG0008578	LOC108155564|XP_017141946.1|DMIR	LOC119658856|XP_037922537.1|HILL
OG0008579	LOC108152144|XP_017136744.1|DMIR	LOC119648986|XP_037906837.1|HILL
OG0008581	LOC108152319|XP_017137043.1|DMIR	LOC119659924|XP_037924189.1|HILL
OG0008583	LOC108151567|XP_017136144.1|DMIR	LOC119656058|XP_037918259.1|HILL
OG0008584	LOC108164653|XP_033254392.1|DMIR	LOC119655742|XP_037917723.1|HILL
OG0008585	LOC108161241|XP_017150958.1|DMIR	LOC119655897|XP_037917976.1|HILL
OG0008586	LOC108165072|XP_017156611.1|DMIR	LOC119655642|XP_037917547.1|HILL
OG0008587	LOC108156206|XP_017143032.1|DMIR	LOC119658942|XP_037922726.1|HILL
OG0008588	LOC108156594|XP_017143624.1|DMIR	LOC119658908|XP_037922642.1|HILL
OG0008589	LOC108165466|XP_017157003.1|DMIR	LOC119654185|XP_037915308.1|HILL
OG0008590	LOC108155069|XP_017141145.1|DMIR	LOC119655852|XP_037917898.1|HILL
OG0008591	LOC117186699|XP_033243677.1|DMIR, LOC117186616|XP_033243513.1|DMIR, LOC117186550|XP_033243366.1|DMIR	LOC119657637|XP_037920572.1|HILL, LOC119649353|XP_037907389.1|HILL
OG0008592	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR	LOC119654260|XP_037915453.1|HILL
OG0008593	LOC108152682|XP_017137671.1|DMIR	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL
OG0008594	LOC108155171|XP_017141327.1|DMIR	LOC119651649|XP_037911253.1|HILL
OG0008595	LOC108158908|XP_017147191.1|DMIR	LOC119661579|XP_037926906.1|HILL
OG0008596	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR	LOC119661663|XP_037927025.1|HILL
OG0008597	LOC108157838|XP_017145530.1|DMIR	LOC119659496|XP_037923542.1|HILL
OG0008598	LOC108165031|XP_017156557.1|DMIR	LOC119655847|XP_037917890.1|HILL
OG0008599	LOC108154799|XP_017140687.1|DMIR	LOC119654310|XP_037915561.1|HILL
OG0008600	LOC108155683|XP_017142141.1|DMIR	LOC119652068|XP_037911934.1|HILL
OG0008601	LOC108162625|XP_017152936.1|DMIR	LOC119659540|XP_037923612.1|HILL
OG0008602	LOC108154795|XP_017140675.1|DMIR	LOC119652694|XP_037912899.1|HILL
OG0008603	LOC108157186|XP_033245679.1|DMIR	LOC119652884|XP_037913179.1|HILL
OG0008604	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR	LOC119647128|XP_037903843.1|HILL
OG0008605	LOC108162997|XP_017153501.2|DMIR	LOC119654333|XP_037915592.1|HILL
OG0008606	LOC108164098|XP_017155176.1|DMIR	LOC119652360|XP_037912374.1|HILL
OG0008607	LOC108156456|XP_017143407.1|DMIR	LOC119659335|XP_037923305.1|HILL
OG0008608	LOC108152061|XP_017136564.1|DMIR	LOC119653630|XP_037914334.1|HILL
OG0008609	LOC108154217|XP_017139932.1|DMIR	LOC119658860|XP_037922541.1|HILL
OG0008610	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR	LOC119646361|XP_037902726.1|HILL
OG0008615	LOC108155760|XP_017142292.1|DMIR	LOC119660332|XP_037924743.1|HILL
OG0008616	LOC108154680|XP_017140510.1|DMIR	LOC119646548|XP_037902951.1|HILL
OG0008618	LOC117187318|XP_033245608.1|DMIR	LOC119656867|XP_037919451.1|HILL
OG0008618	LOC117193386|XP_033254026.1|DMIR	LOC119649118|XP_037907050.1|HILL
OG0008619	LOC108163998|XP_033248910.1|DMIR	LOC119661363|XP_037926600.1|HILL
OG0008620	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR	LOC119651578|XP_037911144.1|HILL
OG0008621	LOC108155003|XP_017141040.1|DMIR, LOC117187197|XP_033245226.1|DMIR	LOC119651459|XP_037910993.1|HILL
OG0008622	LOC117191290|XP_033252088.1|DMIR, LOC108159188|XP_017147731.1|DMIR, LOC117191295|XP_033252094.1|DMIR, LOC117191294|XP_033252093.1|DMIR	LOC119655405|XP_037917216.1|HILL
OG0008623	LOC117188388|XP_033248073.1|DMIR, LOC108160894|XP_017150652.2|DMIR	LOC119655278|XP_037917025.1|HILL
OG0008624	LOC108160317|XP_033247820.1|DMIR, LOC117192674|XP_033253287.1|DMIR	LOC119648961|XP_037906812.1|HILL
OG0008626	LOC108160993|XP_033248176.1|DMIR	LOC119660175|XP_037924511.1|HILL
OG0008627	LOC108162274|XP_017152421.2|DMIR, LOC108152263|XP_017136961.1|DMIR	LOC119661010|XP_037926080.1|HILL
OG0008629	LOC108161202|XP_017150913.1|DMIR, LOC108161203|XP_033249322.1|DMIR	LOC119646898|XP_037903484.1|HILL
OG0008631	LOC108155555|XP_017141939.1|DMIR, LOC108155995|XP_033244265.1|DMIR	LOC119651864|XP_037911599.1|HILL
OG0008632	LOC108156276|XP_033244542.1|DMIR	LOC119647306|XP_037904144.1|HILL
OG0008633	LOC117185687|XP_033252759.1|DMIR, LOC108159876|XP_017148969.1|DMIR	LOC119653603|XP_037914285.1|HILL
OG0008634	LOC108161912|XP_017151810.1|DMIR	LOC119651860|XP_037911595.1|HILL
OG0008635	LOC117189777|XP_033250737.1|DMIR, LOC108158693|XP_017146715.2|DMIR	LOC119652745|XP_037912972.1|HILL
OG0008636	LOC108153879|XP_017139469.1|DMIR	LOC119659458|XP_037923470.1|HILL, LOC119660038|XP_037924345.1|HILL, LOC119660354|XP_037924781.1|HILL, LOC119659719|XP_037923902.1|HILL, LOC119659753|XP_037923943.1|HILL
OG0008638	LOC108154537|XP_017140329.1|DMIR	LOC119649500|XP_037907596.1|HILL, LOC119649892|XP_037908210.1|HILL, LOC119648824|XP_037906611.1|HILL, LOC119649659|XP_037907843.1|HILL
OG0008639	LOC108155735|XP_017142240.1|DMIR	LOC119653912|XP_037914998.1|HILL
OG0008644	LOC108157658|XP_017145304.1|DMIR	LOC119661311|XP_037926531.1|HILL
OG0008645	LOC108161983|XP_017151938.1|DMIR	LOC119651500|XP_037911050.1|HILL
OG0008646	LOC117188874|XP_033249286.1|DMIR, LOC117185885|XP_033249670.1|DMIR, LOC108164054|XP_017155123.2|DMIR	LOC119661294|XP_037926508.1|HILL
OG0008647	LOC108163875|XP_017154878.1|DMIR	LOC119652432|XP_037912489.1|HILL, LOC119651435|XP_037910963.1|HILL
OG0008648	LOC108161982|XP_017151937.1|DMIR	LOC119661642|XP_037927001.1|HILL, LOC119650789|XP_037909841.1|HILL
OG0008650	LOC108157757|XP_017145427.1|DMIR	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL
OG0008651	LOC108160395|XP_017149873.2|DMIR, LOC117188091|XP_033247309.1|DMIR	LOC119661505|XP_037926800.1|HILL
OG0008653	LOC117191002|XP_033251873.1|DMIR, LOC108160949|XP_017150729.1|DMIR, LOC117190957|XP_033251841.1|DMIR, LOC117191869|XP_033252525.1|DMIR, LOC117191233|XP_033252041.1|DMIR	LOC119654871|XP_037916394.1|HILL
OG0008660	LOC108152406|XP_033242415.1|DMIR, LOC117191994|XP_033252607.1|DMIR	LOC119651738|XP_037911393.1|HILL
OG0008661	LOC108152525|XP_017137415.1|DMIR	LOC119651426|XP_037910951.1|HILL
OG0008665	LOC108161131|XP_033249506.1|DMIR, LOC108161677|XP_033248432.1|DMIR	LOC119648579|XP_037906277.1|HILL
OG0008667	LOC108151001|XP_017134840.1|DMIR	LOC119647590|XP_037904532.1|HILL, LOC119647588|XP_037904525.1|HILL, LOC119647591|XP_037904533.1|HILL
OG0008669	LOC108164310|XP_017155447.1|DMIR	LOC119651956|XP_037911740.1|HILL, LOC119647317|XP_037904172.1|HILL
OG0008671	LOC108163463|XP_017154248.1|DMIR, LOC108161644|XP_033249452.1|DMIR	LOC119651955|XP_037911736.1|HILL, LOC119646767|XP_037903278.1|HILL
OG0008677	LOC108156659|XP_017143761.2|DMIR	LOC119653088|XP_037913514.1|HILL
OG0008681	LOC108156165|XP_017142985.1|DMIR	LOC119657738|XP_037920708.1|HILL
OG0008682	LOC108153632|XP_017139228.1|DMIR	LOC119656988|XP_037919650.1|HILL
OG0008683	LOC108154501|XP_017140293.2|DMIR, LOC117187447|XP_033246033.1|DMIR	LOC119657037|XP_037919719.1|HILL
OG0008684	LOC108164910|XP_017156379.1|DMIR	LOC119657286|XP_037920060.1|HILL
OG0008685	LOC108160906|XP_017150668.1|DMIR	LOC119651979|XP_037911814.1|HILL
OG0008687	LOC108160957|XP_017150739.1|DMIR	LOC119648628|XP_037906329.1|HILL
OG0008688	LOC108159564|XP_033242905.1|DMIR	LOC119661651|XP_037927011.1|HILL
OG0008689	LOC108155112|XP_017141240.1|DMIR	LOC119659228|XP_037923130.1|HILL
OG0008690	LOC108162537|XP_033248483.1|DMIR	LOC119651734|XP_037911390.1|HILL
OG0008694	LOC108159024|XP_017147467.1|DMIR	LOC119647760|XP_037904807.1|HILL
OG0008696	LOC108155052|XP_017141118.1|DMIR	LOC119660568|XP_037925146.1|HILL
OG0008697	LOC108165410|XP_017156938.1|DMIR	LOC119647676|XP_037904681.1|HILL
OG0008698	LOC108160717|XP_017150382.1|DMIR	LOC119653864|XP_037914849.1|HILL
OG0008699	LOC108153158|XP_017138450.1|DMIR	LOC119647603|XP_037904559.1|HILL
OG0008700	LOC108155536|XP_017141894.1|DMIR	LOC119660060|XP_037924367.1|HILL, LOC119658676|XP_037922166.1|HILL, LOC119660313|XP_037924715.1|HILL
OG0008701	LOC108159570|XP_017148501.1|DMIR	LOC119654395|XP_037915704.1|HILL
OG0008703	LOC108152626|XP_017137589.1|DMIR	LOC119655914|XP_037918007.1|HILL
OG0008704	LOC108162795|XP_017153186.1|DMIR	LOC119646957|XP_037903582.1|HILL
OG0008705	LOC108161427|XP_017151178.1|DMIR	LOC119652801|XP_037913052.1|HILL
OG0008706	LOC108154644|XP_017140462.1|DMIR	LOC119658902|XP_037922635.1|HILL
OG0008707	LOC108161681|XP_033248843.1|DMIR	LOC119658237|XP_037921442.1|HILL
OG0008708	LOC108162862|XP_017153340.1|DMIR	LOC119649332|XP_037907367.1|HILL
OG0008709	LOC108154752|XP_017140615.1|DMIR	LOC119660146|XP_037924474.1|HILL
OG0008710	LOC108157592|XP_017145208.1|DMIR	LOC119651226|XP_037910624.1|HILL
OG0008711	LOC108156840|XP_017144041.1|DMIR	LOC119658610|XP_037922019.1|HILL
OG0008712	LOC108158910|XP_017147193.1|DMIR	LOC119661789|XP_037927201.1|HILL
OG0008714	LOC108162076|XP_017152113.1|DMIR	LOC119660523|XP_037925077.1|HILL
OG0008716	LOC108157744|XP_017145413.1|DMIR	LOC119659307|XP_037923248.1|HILL
OG0008717	LOC108153208|XP_017138519.1|DMIR	LOC119659717|XP_037923900.1|HILL
OG0008719	LOC108154894|XP_017140828.1|DMIR	LOC119660257|XP_037924639.1|HILL
