Orthogroup	DMIR.longest_only	AALB.longest_only
OG0006289	LOC108154986|XP_017141016.1|DMIR	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC108160219|XP_033242552.1|DMIR	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC108161971|XP_017151918.1|DMIR	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC108152999|XP_017138226.1|DMIR	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC108151456|XP_017135566.1|DMIR	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC108160542|XP_017150097.1|DMIR	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC108154048|XP_017139632.1|DMIR	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC108161057|XP_017150826.1|DMIR	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC108155384|XP_017141652.1|DMIR	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC108160554|XP_017150119.1|DMIR	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC108154706|XP_017140549.1|DMIR	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC108159233|XP_017147832.1|DMIR	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC108155019|XP_017141064.1|DMIR, LOC117188174|XP_033247511.1|DMIR	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC108164540|XP_017155831.1|DMIR	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC108159880|XP_017148982.2|DMIR	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC108155160|XP_017141312.1|DMIR	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC108154075|XP_017139671.1|DMIR	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC108151687|XP_017135921.1|DMIR	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC108164720|XP_017156094.1|DMIR	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC108157212|XP_017144691.1|DMIR	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC108164851|XP_017156268.1|DMIR	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC108155987|XP_017142672.1|DMIR	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC117186409|XP_033243060.1|DMIR	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC108154616|XP_017140422.1|DMIR	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC108158366|XP_017146111.1|DMIR	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC108155656|XP_017142102.1|DMIR	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC108161426|XP_017151179.1|DMIR	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC117188056|XP_033247188.1|DMIR, LOC108158496|XP_017146298.2|DMIR	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC108164923|XP_017156399.1|DMIR	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC108160293|XP_017149692.1|DMIR	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC108153913|XP_017139501.1|DMIR	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC117186271|XP_033242691.1|DMIR	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC108160252|XP_017149608.1|DMIR	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC108156713|XP_017143850.1|DMIR	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC108152721|XP_017137747.1|DMIR	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC108156498|XP_017143483.1|DMIR	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC108155433|XP_017141734.2|DMIR	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC108161895|XP_017151782.1|DMIR	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC108155328|XP_017141553.1|DMIR	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC108161350|XP_017151082.1|DMIR	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC108164797|XP_017156210.1|DMIR	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC108159421|XP_033246848.1|DMIR	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC108154058|XP_017139642.1|DMIR	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC108156791|XP_017143957.1|DMIR	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC108156382|XP_017143290.1|DMIR	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC108158962|XP_017147286.1|DMIR	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC117186475|XP_033243236.1|DMIR	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC108164509|XP_017155781.1|DMIR	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC108164542|XP_017155839.1|DMIR	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC108164837|XP_017156250.1|DMIR	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC108164682|XP_017156033.1|DMIR	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC108164982|XP_017156497.1|DMIR	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC108155071|XP_033245620.1|DMIR	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC108155274|XP_017141470.1|DMIR	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC108156285|XP_017143149.2|DMIR	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC108162557|XP_017152845.1|DMIR	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC108152504|XP_017137380.1|DMIR	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC108156107|XP_017142891.1|DMIR	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC108159282|XP_017147944.1|DMIR	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC108160503|XP_017150032.1|DMIR	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC108156016|XP_017142730.1|DMIR	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC108156695|XP_017143827.2|DMIR	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC108154418|XP_017140180.1|DMIR	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC108159725|XP_033243545.1|DMIR	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC108152947|XP_033248247.1|DMIR	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC108151802|XP_017136141.1|DMIR	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC108155738|XP_017142243.1|DMIR	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC108165351|XP_017156876.1|DMIR	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC108156891|XP_033245853.1|DMIR	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC108162191|XP_017152284.1|DMIR	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC108163418|XP_017154175.1|DMIR	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC108164887|XP_017156326.1|DMIR	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC108150982|XP_033254052.1|DMIR	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC108157201|XP_017144625.1|DMIR	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC108157099|XP_017144453.1|DMIR	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC108155789|XP_017142337.1|DMIR	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC108164583|XP_017155899.1|DMIR	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC108155511|XP_017141840.1|DMIR	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC108154324|XP_017140074.1|DMIR	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC108164734|XP_017156115.1|DMIR	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC108156916|XP_017144156.1|DMIR	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC108155930|XP_017142580.1|DMIR	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC108161170|XP_017150882.1|DMIR	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC108159964|XP_017149133.1|DMIR	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC108156178|XP_033245435.1|DMIR	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC108154684|XP_017140517.1|DMIR	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC108157231|XP_017144680.1|DMIR	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC108165042|XP_017156573.1|DMIR	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC108154567|XP_017140358.1|DMIR	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC108154595|XP_017140402.1|DMIR	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC108156113|XP_017142899.1|DMIR	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC108162156|XP_017152223.1|DMIR	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC108157259|XP_017144725.1|DMIR	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC108153990|XP_017139576.1|DMIR	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC108154008|XP_017139594.1|DMIR	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC108152383|XP_017137170.1|DMIR	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC108161892|XP_017151776.1|DMIR	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC108156509|XP_017143502.1|DMIR	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC108155288|XP_017141493.1|DMIR	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC108164629|XP_017155963.1|DMIR	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC108159038|XP_017147454.1|DMIR	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC108153605|XP_017139193.1|DMIR	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC108158663|XP_017146653.1|DMIR	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC108158654|XP_017146641.1|DMIR	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC108165293|XP_033243675.1|DMIR	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC108155034|XP_017141088.1|DMIR	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC108154392|XP_017140144.1|DMIR	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC108155819|XP_017142395.1|DMIR	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC108153576|XP_017139144.2|DMIR	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC108156503|XP_017143492.2|DMIR	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC108161123|XP_017150837.1|DMIR	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC108164528|XP_017155809.1|DMIR	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC108159202|XP_017147764.1|DMIR	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC108164875|XP_017156309.1|DMIR	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC108152131|XP_017136712.1|DMIR	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC108157544|XP_017145137.1|DMIR	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC108156731|XP_017143876.2|DMIR	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC108156217|XP_017143046.1|DMIR	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC108157118|XP_017144493.1|DMIR	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC108163060|XP_017153624.1|DMIR	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC108161839|XP_017151690.1|DMIR	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC108151681|XP_017135913.1|DMIR	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC108157478|XP_017145049.1|DMIR	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC108154667|XP_017140493.1|DMIR	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC108161583|XP_033250034.1|DMIR	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC108163313|XP_017154026.1|DMIR	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC108155730|XP_017142228.1|DMIR	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC108156978|XP_017144259.1|DMIR	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC108155729|XP_017142227.1|DMIR	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC108155728|XP_017142226.1|DMIR	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC108156696|XP_017143831.1|DMIR	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC108155643|XP_017142080.1|DMIR	LOC118460195|XP_035780193.1|AALB
OG0006430	LOC108151526|XP_017135664.1|DMIR	LOC118456760|XP_035773717.1|AALB
OG0006431	LOC108156036|XP_017142777.1|DMIR	LOC118461001|XP_035781720.1|AALB
OG0006432	LOC108156506|XP_017143497.2|DMIR	LOC118461727|XP_035783304.1|AALB
OG0006433	LOC108155358|XP_017141611.1|DMIR	LOC118469005|XP_035796332.1|AALB
OG0006434	LOC108161336|XP_017151063.1|DMIR	LOC118458642|XP_035777223.1|AALB
OG0006435	LOC108155731|XP_017142229.1|DMIR	LOC118468969|XP_035796227.1|AALB
OG0006436	LOC108156286|XP_017143155.1|DMIR	LOC118460538|XP_035780821.1|AALB
OG0006437	LOC108164888|XP_017156328.1|DMIR	LOC118461884|XP_035783616.1|AALB
OG0006438	LOC108161819|XP_017151668.1|DMIR	LOC118461383|XP_035782535.1|AALB
OG0006439	LOC108156435|XP_017143381.1|DMIR	LOC118457630|XP_035775238.1|AALB
OG0006440	LOC108156440|XP_017143388.1|DMIR	LOC118457631|XP_035775242.1|AALB
OG0006441	LOC108156127|XP_017142931.1|DMIR	LOC118459382|XP_035778576.1|AALB
OG0006442	LOC108154770|XP_017140642.1|DMIR	LOC118456732|XP_035773670.1|AALB
OG0006443	LOC108155598|XP_017142009.1|DMIR	LOC118468663|XP_035795594.1|AALB
OG0006444	LOC108154917|XP_017140865.1|DMIR	LOC118457552|XP_035775112.1|AALB
OG0006445	LOC108164840|XP_017156255.1|DMIR	LOC118457876|XP_035775692.1|AALB
OG0006446	LOC108156124|XP_017142923.1|DMIR	LOC118456516|XP_035773245.1|AALB
OG0006447	LOC108157002|XP_033244575.1|DMIR	LOC118456514|XP_035773242.1|AALB
OG0006448	LOC108154707|XP_017140546.1|DMIR	LOC118460214|XP_035780223.1|AALB
OG0006449	LOC108157542|XP_033245632.1|DMIR	LOC118458130|XP_035776204.1|AALB
OG0006450	LOC108163298|XP_017153997.1|DMIR	LOC118458668|XP_035777266.1|AALB
OG0006451	LOC108162511|XP_017152788.2|DMIR	LOC118460533|XP_035780807.1|AALB
OG0006452	LOC108154079|XP_017139675.1|DMIR	LOC118460555|XP_035780845.1|AALB
OG0006453	LOC108152160|XP_017136769.1|DMIR	LOC118468524|XP_035795286.1|AALB
OG0006454	LOC117186082|XP_033242074.1|DMIR, LOC108153374|XP_017138833.2|DMIR	LOC118459350|XP_035778525.1|AALB
OG0006455	LOC108156807|XP_017143983.1|DMIR	LOC118458473|XP_035776898.1|AALB
OG0006456	LOC108157107|XP_017144469.1|DMIR	LOC118459124|XP_035778086.1|AALB
OG0006457	LOC108156253|XP_017143093.1|DMIR	LOC118458093|XP_035776148.1|AALB
OG0006458	LOC108162205|XP_017152305.1|DMIR	LOC118461518|XP_035782843.1|AALB
OG0006459	LOC108156789|XP_017143954.1|DMIR	LOC118459587|XP_035779007.1|AALB
OG0006460	LOC108154910|XP_017140852.1|DMIR	LOC118457542|XP_035775088.1|AALB
OG0006461	LOC108154252|XP_017139975.1|DMIR	LOC118460668|XP_035781035.1|AALB
OG0006462	LOC108156510|XP_033244791.1|DMIR	LOC118461754|XP_035783374.1|AALB
OG0006463	LOC108156149|XP_033244538.1|DMIR	LOC118461753|XP_035783362.1|AALB
OG0006464	LOC108152932|XP_017138112.1|DMIR	LOC118461343|XP_035782448.1|AALB
OG0006465	LOC108164599|XP_017155937.1|DMIR	LOC118459380|XP_035778574.1|AALB
OG0006466	LOC108165123|XP_017156675.1|DMIR	LOC118459377|XP_035778570.1|AALB
OG0006467	LOC108157593|XP_017145209.1|DMIR	LOC118457444|XP_035774929.1|AALB
OG0006468	LOC108155921|XP_017142561.1|DMIR	LOC118468571|XP_035795396.1|AALB
OG0006469	LOC108162099|XP_017152189.1|DMIR	LOC118460904|XP_035781541.1|AALB
OG0006470	LOC108152619|XP_017137579.1|DMIR	LOC118468304|XP_035794935.1|AALB
OG0006471	LOC108156635|XP_017143721.1|DMIR	LOC118456584|XP_035773374.1|AALB
OG0006472	LOC108156633|XP_017143720.1|DMIR	LOC118456581|XP_035773365.1|AALB
OG0006473	LOC108152242|XP_017136927.1|DMIR	LOC118457182|XP_035774415.1|AALB
OG0006474	LOC108159614|XP_017148557.1|DMIR	LOC118457975|XP_035775915.1|AALB
OG0006475	LOC108157241|XP_017144700.1|DMIR	LOC118457093|XP_035774274.1|AALB
OG0006476	LOC108164654|XP_017155995.1|DMIR	LOC118460798|XP_035781302.1|AALB
OG0006477	LOC108164573|XP_017155881.1|DMIR	LOC118460799|XP_035781303.1|AALB
OG0006478	LOC108156952|XP_017144210.1|DMIR	LOC118459566|XP_035778959.1|AALB
OG0006479	LOC108156821|XP_033245203.1|DMIR	LOC118459555|XP_035778929.1|AALB
OG0006480	LOC108158967|XP_017147290.1|DMIR	LOC118459557|XP_035778942.1|AALB
OG0006481	LOC108163120|XP_017153715.1|DMIR	LOC118460158|XP_035780151.1|AALB
OG0006482	LOC108155648|XP_017142086.1|DMIR	LOC118461755|XP_035783375.1|AALB
OG0006483	LOC108154719|XP_033244502.1|DMIR	LOC118456277|XP_035772783.1|AALB
OG0006484	LOC108154718|XP_017140562.1|DMIR	LOC118460442|XP_035780635.1|AALB
OG0006485	LOC108156537|XP_017143534.1|DMIR	LOC118460239|XP_035780288.1|AALB
OG0006486	LOC108157508|XP_017145096.1|DMIR	LOC118457483|XP_035775001.1|AALB
OG0006487	LOC108154888|XP_017140821.2|DMIR	LOC118461452|XP_035782674.1|AALB
OG0006488	LOC108153399|XP_017138878.1|DMIR	LOC118462060|XP_035783941.1|AALB
OG0006489	LOC108155249|XP_017141430.1|DMIR	LOC118461463|XP_035782693.1|AALB
OG0006490	LOC108155780|XP_017142329.1|DMIR	LOC118460942|XP_035781602.1|AALB
OG0006491	LOC108161728|XP_017151541.1|DMIR	LOC118468305|XP_035794936.1|AALB
OG0006492	LOC108156524|XP_017143517.1|DMIR	LOC118457056|XP_035774197.1|AALB
OG0006493	LOC108161832|XP_017151683.1|DMIR	LOC118460453|XP_035780664.1|AALB
OG0006494	LOC108153243|XP_017138577.1|DMIR	LOC118459347|XP_035778516.1|AALB
OG0006495	LOC117186336|XP_033242900.1|DMIR	LOC118458449|XP_035776825.1|AALB
OG0006496	LOC108153938|XP_017139524.2|DMIR	LOC118456577|XP_035773359.1|AALB
OG0006497	LOC108154174|XP_017139838.1|DMIR	LOC118468776|XP_035795860.1|AALB
OG0006498	LOC108157292|XP_017144780.2|DMIR	LOC118458411|XP_035776720.1|AALB
OG0006499	LOC108156233|XP_017143064.1|DMIR	LOC118456421|XP_035773048.1|AALB
OG0006500	LOC108161612|XP_017151400.2|DMIR	LOC118457530|XP_035775073.1|AALB
OG0006501	LOC108156018|XP_017142737.1|DMIR	LOC118457531|XP_035775075.1|AALB
OG0006502	LOC108157306|XP_017144800.1|DMIR	LOC118458468|XP_035776886.1|AALB
OG0006503	LOC108157427|XP_017144965.1|DMIR	LOC118461214|XP_035782170.1|AALB
OG0006504	LOC108156740|XP_017143888.1|DMIR	LOC118458382|XP_035776681.1|AALB
OG0006505	LOC108156753|XP_017143903.1|DMIR	LOC118460808|XP_035781312.1|AALB
OG0006506	LOC108152082|XP_017136608.1|DMIR	LOC118467453|XP_035793856.1|AALB
OG0006507	LOC108157437|XP_017144980.1|DMIR	LOC118458399|XP_035776703.1|AALB
OG0006508	LOC108157216|XP_017144659.1|DMIR	LOC118458704|XP_035777336.1|AALB
OG0006509	LOC108152303|XP_033245294.1|DMIR	LOC118457061|XP_035774214.1|AALB
OG0006510	LOC108156638|XP_033244338.1|DMIR	LOC118460419|XP_035780600.1|AALB
OG0006511	LOC108154168|XP_017139819.2|DMIR	LOC118460898|XP_035781533.1|AALB
OG0006512	LOC108155816|XP_017142390.1|DMIR	LOC118458262|XP_035776446.1|AALB
OG0006513	LOC108154169|XP_017139820.1|DMIR	LOC118456726|XP_035773655.1|AALB
OG0006514	LOC108155955|XP_017142608.1|DMIR	LOC118459965|XP_035779747.1|AALB
OG0006515	LOC108155568|XP_017141952.1|DMIR	LOC118459958|XP_035779739.1|AALB
OG0006516	LOC108154368|XP_017140122.1|DMIR	LOC118468645|XP_035795560.1|AALB
OG0006517	LOC108156421|XP_017143359.1|DMIR	LOC118468647|XP_035795566.1|AALB
OG0006518	LOC108156627|XP_033244706.1|DMIR	LOC118459162|XP_035778150.1|AALB
OG0006519	LOC108156422|XP_017143360.1|DMIR	LOC118468650|XP_035795570.1|AALB
OG0006520	LOC108155395|XP_017141669.1|DMIR	LOC118457924|XP_035775827.1|AALB
OG0006521	LOC108157025|XP_017144324.1|DMIR	LOC118457952|XP_035775868.1|AALB
OG0006522	LOC108155302|XP_017141506.2|DMIR	LOC118457949|XP_035775860.1|AALB
OG0006523	LOC108155129|XP_017141262.1|DMIR	LOC118457958|XP_035775877.1|AALB
OG0006524	LOC108163586|XP_017154449.1|DMIR	LOC118457753|XP_035775462.1|AALB
OG0006525	LOC108156988|XP_033243784.1|DMIR	LOC118459262|XP_035778360.1|AALB
OG0006526	LOC108153931|XP_017139516.2|DMIR	LOC118459264|XP_035778377.1|AALB
OG0006527	LOC108154649|XP_017140469.1|DMIR	LOC118459265|XP_035778379.1|AALB
OG0006528	LOC108154498|XP_017140287.1|DMIR	LOC118458805|XP_035777566.1|AALB
OG0006529	LOC108153929|XP_033245765.1|DMIR	LOC118456348|XP_035772904.1|AALB
OG0006530	LOC108153928|XP_017139513.1|DMIR	LOC118456436|XP_035773087.1|AALB
OG0006531	LOC108154664|XP_017140491.1|DMIR	LOC118458402|XP_035776712.1|AALB
OG0006532	LOC108157389|XP_017144915.1|DMIR	LOC118459059|XP_035777983.1|AALB
OG0006533	LOC108159765|XP_017148813.1|DMIR	LOC118461326|XP_035782425.1|AALB
OG0006534	LOC108155124|XP_017141256.1|DMIR	LOC118456302|XP_035772833.1|AALB
OG0006535	LOC108154884|XP_017140817.1|DMIR	LOC118460765|XP_035781254.1|AALB
OG0006536	LOC108155723|XP_017142216.1|DMIR	LOC118462025|XP_035783888.1|AALB
OG0006537	LOC108155903|XP_017142536.1|DMIR	LOC118460215|XP_035780224.1|AALB
OG0006538	LOC108157009|XP_033245192.1|DMIR	LOC118468595|XP_035795444.1|AALB
OG0006539	LOC108157218|XP_017144664.1|DMIR	LOC118468921|XP_035796123.1|AALB
OG0006540	LOC108156224|XP_017143052.2|DMIR	LOC118459905|XP_035779627.1|AALB
OG0006541	LOC108156781|XP_017143943.1|DMIR	LOC118462078|XP_035783986.1|AALB
OG0006542	LOC108156782|XP_017143945.1|DMIR	LOC118462082|XP_035783991.1|AALB
OG0006543	LOC108156051|XP_017142812.1|DMIR	LOC118460726|XP_035781169.1|AALB
OG0006544	LOC108156954|XP_017144218.1|DMIR	LOC118460731|XP_035781180.1|AALB
OG0006545	LOC108164738|XP_017156120.1|DMIR	LOC118460919|XP_035781565.1|AALB
OG0006546	LOC108154192|XP_017139896.1|DMIR	LOC118460915|XP_035781559.1|AALB
OG0006547	LOC108154787|XP_033245933.1|DMIR	LOC118461332|XP_035782429.1|AALB
OG0006548	LOC108154231|XP_017139947.1|DMIR	LOC118458108|XP_035776174.1|AALB
OG0006549	LOC108155100|XP_017141217.1|DMIR	LOC118458290|XP_035776506.1|AALB
OG0006550	LOC108155605|XP_017142017.1|DMIR	LOC118458289|XP_035776505.1|AALB
OG0006551	LOC108164672|XP_017156013.1|DMIR	LOC118461005|XP_035781740.1|AALB
OG0006552	LOC108159417|XP_017148167.1|DMIR	LOC118458059|XP_035776087.1|AALB
OG0006553	LOC108155603|XP_017142014.1|DMIR	LOC118463505|XP_035785997.1|AALB
OG0006554	LOC108154001|XP_033244378.1|DMIR	LOC118462568|XP_035784259.1|AALB
OG0006555	LOC108155812|XP_017142382.1|DMIR	LOC118462573|XP_035784269.1|AALB
OG0006556	LOC108157413|XP_017144953.1|DMIR	LOC118456672|XP_035773536.1|AALB
OG0006557	LOC108162237|XP_017152362.1|DMIR	LOC118466707|XP_035792248.1|AALB
OG0006558	LOC108157246|XP_017144706.1|DMIR	LOC118465920|XP_035790507.1|AALB
OG0006559	LOC108156960|XP_033245233.1|DMIR	LOC118465253|XP_035789167.1|AALB
OG0006560	LOC108156640|XP_017143727.1|DMIR	LOC118460768|XP_035781257.1|AALB
OG0006561	LOC108155449|XP_017141754.1|DMIR	LOC118460766|XP_035781255.1|AALB
OG0006562	LOC108156955|XP_017144220.1|DMIR	LOC118458988|XP_035777880.1|AALB
OG0006563	LOC108154830|XP_017140722.1|DMIR	LOC118456288|XP_035772795.1|AALB
OG0006564	LOC108157249|XP_033244650.1|DMIR	LOC118458940|XP_035777812.1|AALB
OG0006565	LOC108154005|XP_033246059.1|DMIR	LOC118458645|XP_035777228.1|AALB
OG0006566	LOC108156099|XP_017142877.1|DMIR	LOC118459569|XP_035778962.1|AALB
OG0006567	LOC108156173|XP_017142992.1|DMIR	LOC118457144|XP_035774350.1|AALB
OG0006568	LOC108156172|XP_017142991.1|DMIR	LOC118457141|XP_035774348.1|AALB
OG0006569	LOC108153268|XP_017138625.1|DMIR	LOC118457142|XP_035774349.1|AALB
OG0006570	LOC108154932|XP_017140908.1|DMIR	LOC118456264|XP_035772758.1|AALB
OG0006571	LOC108156735|XP_017143883.1|DMIR	LOC118458903|XP_035777755.1|AALB
OG0006572	LOC108157131|XP_017144520.1|DMIR	LOC118457551|XP_035775111.1|AALB
OG0006573	LOC108157473|XP_017145041.1|DMIR	LOC118457919|XP_035775812.1|AALB
OG0006574	LOC108156746|XP_033244962.1|DMIR	LOC118461674|XP_035783153.1|AALB
OG0006575	LOC108155770|XP_017142311.1|DMIR	LOC118459385|XP_035778580.1|AALB
OG0006576	LOC108155168|XP_017141323.1|DMIR	LOC118456719|XP_035773649.1|AALB
OG0006577	LOC108156536|XP_017143533.1|DMIR	LOC118456785|XP_035773758.1|AALB
OG0006578	LOC108155163|XP_033245530.1|DMIR	LOC118456716|XP_035773645.1|AALB
OG0006579	LOC108162091|XP_017152143.1|DMIR	LOC118456717|XP_035773647.1|AALB
OG0006580	LOC108156366|XP_017143259.1|DMIR	LOC118459565|XP_035778958.1|AALB
OG0006581	LOC108157320|XP_017144824.1|DMIR	LOC118461949|XP_035783736.1|AALB
OG0006582	LOC108155089|XP_017141200.1|DMIR	LOC118461952|XP_035783740.1|AALB
OG0006583	LOC108155174|XP_033245681.1|DMIR	LOC118468309|XP_035794940.1|AALB
OG0006584	LOC108161811|XP_017151659.1|DMIR	LOC118468550|XP_035795338.1|AALB
OG0006585	LOC108162124|XP_017152188.1|DMIR	LOC118457948|XP_035775855.1|AALB
OG0006586	LOC108155308|XP_017141515.1|DMIR	LOC118461006|XP_035781742.1|AALB
OG0006587	LOC108155304|XP_017141509.1|DMIR	LOC118461218|XP_035782185.1|AALB
OG0006588	LOC108156543|XP_017143548.1|DMIR	LOC118457659|XP_035775297.1|AALB
OG0006589	LOC108155430|XP_017141729.1|DMIR	LOC118460355|XP_035780490.1|AALB
OG0006590	LOC108155428|XP_017141726.1|DMIR	LOC118457612|XP_035775218.1|AALB
