Orthogroup	DMIR.longest_only	DMAU.longest_only
OG0009633	LOC108158288|XP_017146014.1|DMIR	LOC117137855|XP_033155456.1|DMAU
OG0009634	LOC108156237|XP_017143074.1|DMIR	LOC117143544|XP_033164174.1|DMAU
OG0009635	LOC108157332|XP_017144837.1|DMIR	LOC117144829|XP_033166104.1|DMAU
OG0009636	LOC108153291|XP_017138669.1|DMIR	LOC117139344|XP_033157482.1|DMAU
OG0009637	LOC108155620|XP_017142037.1|DMIR	LOC117143741|XP_033164442.1|DMAU
OG0009638	LOC108154520|XP_017140310.1|DMIR	LOC117144492|XP_033165569.1|DMAU
OG0009639	LOC108154235|XP_017139950.1|DMIR	LOC117145467|XP_033167031.1|DMAU
OG0009640	LOC108157310|XP_033245487.1|DMIR	LOC117144874|XP_033166173.1|DMAU
OG0009641	LOC108154381|XP_017140134.1|DMIR	LOC117145361|XP_033166875.1|DMAU
OG0009642	LOC108154543|XP_017140335.1|DMIR	LOC117145590|XP_033167187.1|DMAU
OG0009643	LOC108154006|XP_033245833.1|DMIR	LOC117143516|XP_033164130.1|DMAU
OG0009644	LOC108156513|XP_017143506.1|DMIR	LOC117144931|XP_033166275.1|DMAU
OG0009645	LOC108156516|XP_017143510.1|DMIR	LOC117145176|XP_033166617.1|DMAU
OG0009646	LOC108155853|XP_017142454.1|DMIR	LOC117144493|XP_033165570.1|DMAU
OG0009647	LOC108155856|XP_017142457.1|DMIR	LOC117145612|XP_033167218.1|DMAU
OG0009648	LOC108157373|XP_017144890.1|DMIR	LOC117142958|XP_033163176.1|DMAU
OG0009649	LOC108154766|XP_017140638.1|DMIR	LOC117144533|XP_033165655.1|DMAU
OG0009650	LOC108161979|XP_017151932.1|DMIR	LOC117142980|XP_033163226.1|DMAU
OG0009651	LOC108162505|XP_017152770.1|DMIR	LOC117150878|XP_033173903.1|DMAU
OG0009652	LOC108162796|XP_017153187.1|DMIR	LOC117135293|XP_033151358.1|DMAU
OG0009653	LOC108162985|XP_017153481.1|DMIR	LOC117150998|XP_033174094.1|DMAU
OG0009654	LOC108162986|XP_017153483.1|DMIR	LOC117151000|XP_033174097.1|DMAU
OG0009655	LOC108162706|XP_017153053.1|DMIR	LOC117139680|XP_033158057.1|DMAU
OG0009656	LOC108163294|XP_017153989.1|DMIR	LOC117139410|XP_033157582.1|DMAU
OG0009657	LOC108161166|XP_033248864.1|DMIR	LOC117150868|XP_033173878.1|DMAU
OG0009658	LOC108163985|XP_033249243.1|DMIR	LOC117146112|XP_033167994.1|DMAU
OG0009659	LOC108162033|XP_017152040.1|DMIR	LOC117147279|XP_033170009.1|DMAU
OG0009660	LOC108162938|XP_017153413.1|DMIR	LOC117150765|XP_033173692.1|DMAU
OG0009661	LOC108162945|XP_017153425.1|DMIR	LOC117150748|XP_033173673.1|DMAU
OG0009662	LOC108162521|XP_017152791.1|DMIR	LOC117147696|XP_033170578.1|DMAU
OG0009663	LOC108162650|XP_017152971.1|DMIR	LOC117137598|XP_033155004.1|DMAU
OG0009664	LOC108161726|XP_017151538.1|DMIR	LOC117136073|XP_033152621.1|DMAU
OG0009665	LOC108164259|XP_017155388.1|DMIR	LOC117150640|XP_033173506.1|DMAU
OG0009666	LOC108163565|XP_017154419.1|DMIR	LOC117150363|XP_033173114.1|DMAU
OG0009667	LOC108163219|XP_017153862.1|DMIR	LOC117143262|XP_033163728.1|DMAU
OG0009668	LOC108164216|XP_017155338.1|DMIR	LOC117149690|XP_033172702.1|DMAU
OG0009669	LOC108162695|XP_017153034.1|DMIR	LOC117139803|XP_033158320.1|DMAU
OG0009670	LOC108162920|XP_017153391.1|DMIR	LOC117150756|XP_033173683.1|DMAU
OG0009671	LOC108161711|XP_017151519.1|DMIR	LOC117141961|XP_033161648.1|DMAU
OG0009672	LOC108164045|XP_017155112.1|DMIR	LOC117150789|XP_033173725.1|DMAU
OG0009673	LOC108164046|XP_017155113.1|DMIR	LOC117149113|XP_033172637.1|DMAU
OG0009674	LOC108163532|XP_017154374.1|DMIR	LOC117140648|XP_033159590.1|DMAU
OG0009675	LOC108163843|XP_017154847.1|DMIR	LOC117150418|XP_033173178.1|DMAU
OG0009676	LOC108162300|XP_017152455.1|DMIR	LOC117140059|XP_033158693.1|DMAU
OG0009677	LOC108162716|XP_017153068.1|DMIR	LOC117135120|XP_033151030.1|DMAU
OG0009678	LOC108162370|XP_017152573.1|DMIR	LOC117148100|XP_033171207.1|DMAU
OG0009679	LOC108163247|XP_017153902.1|DMIR	LOC117150360|XP_033173111.1|DMAU
OG0009680	LOC108162869|XP_017153310.1|DMIR	LOC117150934|XP_033173991.1|DMAU
OG0009681	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR	LOC117137644|XP_033155069.1|DMAU
OG0009682	LOC108158007|XP_017145639.1|DMIR	LOC117138337|XP_033156266.1|DMAU
OG0009683	LOC108158181|XP_017145888.1|DMIR	LOC117137671|XP_033155121.1|DMAU
OG0009684	LOC108158290|XP_017146015.1|DMIR	LOC117137670|XP_033155120.1|DMAU
OG0009685	LOC108160927|XP_017150702.1|DMIR	LOC117137442|XP_033154772.1|DMAU
OG0009686	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR	LOC117138049|XP_033155754.1|DMAU
OG0009687	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR	LOC117136588|XP_033153451.1|DMAU
OG0009688	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR	LOC117135938|XP_033152409.1|DMAU
OG0009689	LOC108159211|XP_017147778.1|DMIR	LOC117138435|XP_033156437.1|DMAU
OG0009690	LOC108160315|XP_017149727.1|DMIR	LOC117136568|XP_033153415.1|DMAU
OG0009691	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR	LOC117135482|XP_033151592.1|DMAU
OG0009692	LOC117189473|XP_033250497.1|DMIR	LOC117138115|XP_033155866.1|DMAU
OG0009693	LOC108159235|XP_017147831.1|DMIR	LOC117135871|XP_033152298.1|DMAU
OG0009694	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR	LOC117136812|XP_033153769.1|DMAU
OG0009695	LOC108158879|XP_017147121.1|DMIR	LOC117137680|XP_033155140.1|DMAU
OG0009697	LOC108161688|XP_017151490.1|DMIR	LOC117140849|XP_033159866.1|DMAU
OG0009698	LOC108159993|XP_017149198.2|DMIR	LOC117137069|XP_033154185.1|DMAU
OG0009699	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR	LOC117137313|XP_033154585.1|DMAU
OG0009700	LOC108159106|XP_017147568.1|DMIR	LOC117136059|XP_033152599.1|DMAU
OG0009701	LOC108155307|XP_017141513.1|DMIR	LOC117142549|XP_033162490.1|DMAU
OG0009702	LOC108160828|XP_033246478.1|DMIR, LOC108154068|XP_033245615.1|DMIR, LOC108157468|XP_033245616.1|DMIR	LOC117137068|XP_033154184.1|DMAU
OG0009703	LOC108162280|XP_017152428.1|DMIR	LOC117135344|XP_033151436.1|DMAU
OG0009704	LOC108158226|XP_017145945.1|DMIR	LOC117136301|XP_033153038.1|DMAU
OG0009705	LOC108158154|XP_017145865.1|DMIR	LOC117135795|XP_033152179.1|DMAU
OG0009706	LOC108161016|XP_017150817.1|DMIR	LOC117137009|XP_033154089.1|DMAU
OG0009707	LOC108156552|XP_017143560.1|DMIR	LOC117142475|XP_033162381.1|DMAU
OG0009708	LOC108160848|XP_017150593.1|DMIR	LOC117135840|XP_033152244.1|DMAU
OG0009709	LOC108160322|XP_017149737.1|DMIR	LOC117135837|XP_033152240.1|DMAU
OG0009710	LOC108160321|XP_017149736.1|DMIR	LOC117135836|XP_033152239.1|DMAU
OG0009711	LOC108159891|XP_017148998.1|DMIR	LOC117137519|XP_033154894.1|DMAU
OG0009712	LOC108151304|XP_017135329.1|DMIR	LOC117140940|XP_033160027.1|DMAU
OG0009713	LOC108160131|XP_017149415.1|DMIR	LOC117137399|XP_033154711.1|DMAU
OG0009714	LOC108158525|XP_017146395.1|DMIR	LOC117135826|XP_033152226.1|DMAU
OG0009715	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR	LOC117136714|XP_033153629.1|DMAU
OG0009716	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR	LOC117135900|XP_033152340.1|DMAU
OG0009717	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR	LOC117136688|XP_033153593.1|DMAU
OG0009718	LOC108158340|XP_017146067.1|DMIR	LOC117136992|XP_033154059.1|DMAU
OG0009719	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR	LOC117137646|XP_033155074.1|DMAU
OG0009720	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR	LOC117138563|XP_033156614.1|DMAU
OG0009721	LOC108159312|XP_017147975.1|DMIR	LOC117137279|XP_033154541.1|DMAU
OG0009722	LOC108159099|XP_017147559.1|DMIR	LOC117137689|XP_033155149.1|DMAU
OG0009723	LOC108150860|XP_017134652.1|DMIR	LOC117140322|XP_033159060.1|DMAU
OG0009724	LOC108159594|XP_017148536.1|DMIR	LOC117137114|XP_033154297.1|DMAU
OG0009725	LOC108159857|XP_017148945.1|DMIR	LOC117135975|XP_033152474.1|DMAU
OG0009726	LOC108156580|XP_033245047.1|DMIR	LOC117144808|XP_033166076.1|DMAU
OG0009727	LOC108159254|XP_017147873.1|DMIR	LOC117137211|XP_033154457.1|DMAU
OG0009728	LOC108158372|XP_017146116.1|DMIR	LOC117136204|XP_033152847.1|DMAU
OG0009729	LOC108160983|XP_017150775.1|DMIR	LOC117137613|XP_033155030.1|DMAU
OG0009730	LOC108153349|XP_017138805.2|DMIR	LOC117146636|XP_033168860.1|DMAU
OG0009731	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR	LOC117137032|XP_033154128.1|DMAU
OG0009732	LOC108160346|XP_017149780.1|DMIR	LOC117136294|XP_033153028.1|DMAU
OG0009733	LOC108164725|XP_017156103.1|DMIR	LOC117147493|XP_033170286.1|DMAU
OG0009734	LOC108156538|XP_017143575.1|DMIR	LOC117148716|XP_033172156.1|DMAU
OG0009735	LOC108163403|XP_017154156.1|DMIR	LOC117140890|XP_033159933.1|DMAU
OG0009736	LOC108151114|XP_017135013.1|DMIR	LOC117146947|XP_033169492.1|DMAU
OG0009737	LOC108154427|XP_017140185.1|DMIR	LOC117144173|XP_033165105.1|DMAU
OG0009738	LOC108164743|XP_017156128.1|DMIR	LOC117147751|XP_033170650.1|DMAU
OG0009739	LOC108165113|XP_017156661.1|DMIR	LOC117147196|XP_033169887.1|DMAU
OG0009740	LOC108161083|XP_017150828.1|DMIR	LOC117148578|XP_033171936.1|DMAU
OG0009741	LOC108161497|XP_017151261.1|DMIR	LOC117146848|XP_033169304.1|DMAU
OG0009742	LOC108163093|XP_017153709.1|DMIR	LOC117148056|XP_033171133.1|DMAU
OG0009743	LOC108161708|XP_017151520.1|DMIR	LOC117148142|XP_033171260.1|DMAU
OG0009744	LOC108152021|XP_017136487.1|DMIR	LOC117147293|XP_033170032.1|DMAU
OG0009745	LOC108159109|XP_017147578.1|DMIR	LOC117146579|XP_033168780.1|DMAU
OG0009746	LOC108151202|XP_017135169.1|DMIR	LOC117140508|XP_033159372.1|DMAU
OG0009747	LOC108161648|XP_017151439.1|DMIR	LOC117145115|XP_033166528.1|DMAU
OG0009748	LOC108164730|XP_017156112.2|DMIR	LOC117148938|XP_033172555.1|DMAU
OG0009749	LOC108153475|XP_017138998.1|DMIR	LOC117141529|XP_033160909.1|DMAU
OG0009750	LOC108153646|XP_017139239.1|DMIR	LOC117140228|XP_033158918.1|DMAU
OG0009751	LOC108163342|XP_017154072.1|DMIR	LOC117146868|XP_033169348.1|DMAU
OG0009752	LOC108160210|XP_017149549.1|DMIR	LOC117148687|XP_033172117.1|DMAU
OG0009753	LOC108159290|XP_033243719.1|DMIR	LOC117148686|XP_033172116.1|DMAU
OG0009754	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR	LOC117137681|XP_033155141.1|DMAU
OG0009755	LOC108159354|XP_017148064.1|DMIR	LOC117147189|XP_033169882.1|DMAU
OG0009756	LOC108165092|XP_017156634.1|DMIR	LOC117146817|XP_033169262.1|DMAU
OG0009757	LOC108159449|XP_017148230.1|DMIR	LOC117138692|XP_033156842.1|DMAU
OG0009758	LOC108156779|XP_017143939.1|DMIR	LOC117144470|XP_033165530.1|DMAU
OG0009759	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR	LOC117148914|XP_033172524.1|DMAU
OG0009760	LOC108165250|XP_017156777.1|DMIR	LOC117146460|XP_033168583.1|DMAU
OG0009761	LOC108153621|XP_017139213.1|DMIR	LOC117146477|XP_033168608.1|DMAU
OG0009762	LOC108150940|XP_017134763.1|DMIR	LOC117148585|XP_033171948.1|DMAU
OG0009763	LOC108151760|XP_017136091.1|DMIR	LOC117139266|XP_033157377.1|DMAU
OG0009764	LOC108165576|XP_017157138.1|DMIR	LOC117140421|XP_033159197.1|DMAU
OG0009765	LOC108153553|XP_017139112.1|DMIR	LOC117139750|XP_033158205.1|DMAU
OG0009766	LOC108150797|XP_017134590.1|DMIR	LOC117140971|XP_033160094.1|DMAU
OG0009767	LOC108150893|XP_017134692.1|DMIR	LOC117141082|XP_033160271.1|DMAU
OG0009768	LOC108150855|XP_017134647.1|DMIR	LOC117140986|XP_033160128.1|DMAU
OG0009769	LOC108153596|XP_017139166.1|DMIR	LOC117140911|XP_033159976.1|DMAU
OG0009770	LOC108165280|XP_033244041.1|DMIR	LOC117140968|XP_033160086.1|DMAU
OG0009771	LOC108165597|XP_017157161.1|DMIR	LOC117142098|XP_033161874.1|DMAU
OG0009772	LOC108153773|XP_017139401.1|DMIR	LOC117140600|XP_033159501.1|DMAU
OG0009773	LOC108152886|XP_017138014.2|DMIR	LOC117139959|XP_033158543.1|DMAU
OG0009774	LOC108165328|XP_017156850.1|DMIR	LOC117142050|XP_033161814.1|DMAU
OG0009775	LOC108153209|XP_017138520.1|DMIR	LOC117140954|XP_033160064.1|DMAU
OG0009776	LOC108153189|XP_017138493.1|DMIR	LOC117140411|XP_033159176.1|DMAU
OG0009777	LOC108153413|XP_033243058.1|DMIR	LOC117141842|XP_033161393.1|DMAU
OG0009778	LOC108153758|XP_017139382.1|DMIR	LOC117142003|XP_033161743.1|DMAU
OG0009779	LOC108152920|XP_017138088.1|DMIR	LOC117140071|XP_033158711.1|DMAU
OG0009780	LOC108153514|XP_033243261.1|DMIR	LOC117140069|XP_033158705.1|DMAU
OG0009781	LOC108153362|XP_017138818.1|DMIR	LOC117139649|XP_033158002.1|DMAU
OG0009782	LOC108165292|XP_017156815.1|DMIR	LOC117141121|XP_033160335.1|DMAU
OG0009783	LOC108151797|XP_017136136.1|DMIR	LOC117139640|XP_033157991.1|DMAU
OG0009784	LOC108165531|XP_017157091.1|DMIR	LOC117141996|XP_033161735.1|DMAU
OG0009785	LOC108153532|XP_017139083.1|DMIR	LOC117140255|XP_033158952.1|DMAU
OG0009786	LOC108152992|XP_017138216.1|DMIR	LOC117141895|XP_033161487.1|DMAU
OG0009787	LOC108153056|XP_017138317.1|DMIR	LOC117141894|XP_033161486.1|DMAU
OG0009788	LOC108153582|XP_017139151.1|DMIR	LOC117141472|XP_033160833.1|DMAU
OG0009789	LOC108152957|XP_017138146.1|DMIR	LOC117139842|XP_033158380.1|DMAU
OG0009790	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR	LOC117137033|XP_033154129.1|DMAU
OG0009791	LOC108152096|XP_033242240.1|DMIR	LOC117140947|XP_033160036.1|DMAU
OG0009792	LOC108151109|XP_017134998.1|DMIR	LOC117142086|XP_033161858.1|DMAU
OG0009793	LOC108151392|XP_017135466.1|DMIR	LOC117140886|XP_033159929.1|DMAU
OG0009794	LOC108155049|XP_033245972.1|DMIR	LOC117145712|XP_033167349.1|DMAU
OG0009795	LOC108160148|XP_017149454.1|DMIR	LOC117148610|XP_033171983.1|DMAU
OG0009796	LOC108152746|XP_017137784.1|DMIR	LOC117139255|XP_033157362.1|DMAU
OG0009797	LOC108153241|XP_017138569.1|DMIR	LOC117140961|XP_033160072.1|DMAU
OG0009798	LOC108165371|XP_033243738.1|DMIR	LOC117140958|XP_033160070.1|DMAU
OG0009799	LOC108151949|XP_017136375.1|DMIR	LOC117139812|XP_033158334.1|DMAU
OG0009800	LOC108153712|XP_033242875.1|DMIR	LOC117140113|XP_033158768.1|DMAU
OG0009801	LOC108153405|XP_017138888.1|DMIR	LOC117139566|XP_033157857.1|DMAU
OG0009802	LOC108151630|XP_017135822.1|DMIR	LOC117141057|XP_033160235.1|DMAU
OG0009803	LOC108153716|XP_017139332.1|DMIR	LOC117141663|XP_033161144.1|DMAU
OG0009804	LOC108151305|XP_017135330.1|DMIR	LOC117140942|XP_033160030.1|DMAU
OG0009805	LOC108151296|XP_017135321.1|DMIR	LOC117139944|XP_033158523.1|DMAU
OG0009806	LOC108151288|XP_017135309.1|DMIR	LOC117141360|XP_033160658.1|DMAU
OG0009807	LOC108151284|XP_017135304.1|DMIR	LOC117141613|XP_033161024.1|DMAU
OG0009808	LOC108151821|XP_033242253.1|DMIR	LOC117141120|XP_033160334.1|DMAU
OG0009809	LOC108153651|XP_017139246.1|DMIR	LOC117141603|XP_033161010.1|DMAU
OG0009810	LOC108150839|XP_017134637.1|DMIR	LOC117140642|XP_033159573.1|DMAU
OG0009811	LOC108150842|XP_017134639.1|DMIR	LOC117140558|XP_033159445.1|DMAU
OG0009812	LOC108152294|XP_017137005.1|DMIR	LOC117140749|XP_033159721.1|DMAU
OG0009813	LOC108151158|XP_017135076.1|DMIR	LOC117142055|XP_033161820.1|DMAU
OG0009814	LOC108153672|XP_017139275.1|DMIR	LOC117141655|XP_033161119.1|DMAU
OG0009815	LOC108150928|XP_017134748.1|DMIR	LOC117138985|XP_033156945.1|DMAU
OG0009816	LOC108153518|XP_017139066.1|DMIR	LOC117140404|XP_033159166.1|DMAU
OG0009817	LOC108152300|XP_017137010.1|DMIR	LOC117139874|XP_033158422.1|DMAU
OG0009818	LOC108153496|XP_017139036.1|DMIR	LOC117139902|XP_033158473.1|DMAU
OG0009819	LOC108153779|XP_017139410.1|DMIR	LOC117139900|XP_033158471.1|DMAU
OG0009820	LOC108152694|XP_017137689.1|DMIR	LOC117140800|XP_033159788.1|DMAU
OG0009821	LOC108153420|XP_017138911.1|DMIR	LOC117141094|XP_033160300.1|DMAU
OG0009822	LOC108153017|XP_017138251.1|DMIR	LOC117139914|XP_033158487.1|DMAU
OG0009824	LOC108152799|XP_017137874.1|DMIR	LOC117140402|XP_033159163.1|DMAU
OG0009825	LOC108153451|XP_017138960.1|DMIR	LOC117139279|XP_033157397.1|DMAU
OG0009826	LOC108153329|XP_017138735.1|DMIR	LOC117141263|XP_033160523.1|DMAU
OG0009827	LOC108153328|XP_017138734.1|DMIR	LOC117141384|XP_033160689.1|DMAU
OG0009828	LOC108152199|XP_017136847.1|DMIR	LOC117141069|XP_033160257.1|DMAU
OG0009829	LOC108153177|XP_017138474.1|DMIR	LOC117141714|XP_033161218.1|DMAU
OG0009830	LOC108150896|XP_017134695.1|DMIR	LOC117141219|XP_033160469.1|DMAU
OG0009831	LOC108150834|XP_017134630.1|DMIR	LOC117140340|XP_033159080.1|DMAU
OG0009832	LOC108150967|XP_017134791.1|DMIR	LOC117141153|XP_033160383.1|DMAU
OG0009833	LOC108150758|XP_017134541.1|DMIR	LOC117141254|XP_033160513.1|DMAU
OG0009834	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR	LOC117136597|XP_033153469.1|DMAU
OG0009835	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR	LOC117136048|XP_033152584.1|DMAU
OG0009836	LOC108156996|XP_017144279.1|DMIR	LOC117143053|XP_033163393.1|DMAU
OG0009837	LOC108157553|XP_017145146.1|DMIR	LOC117143477|XP_033164082.1|DMAU
OG0009838	LOC108162854|XP_017153288.1|DMIR	LOC117143498|XP_033164110.1|DMAU
OG0009839	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR	LOC117136084|XP_033152647.1|DMAU
OG0009840	LOC108163057|XP_017153618.1|DMIR	LOC117136613|XP_033153523.1|DMAU
OG0009841	LOC108161401|XP_017151139.1|DMIR	LOC117137452|XP_033154825.1|DMAU
OG0009842	LOC108162145|XP_017152215.1|DMIR	LOC117141815|XP_033161359.1|DMAU
OG0009843	LOC108150960|XP_017134782.1|DMIR	LOC117141273|XP_033160534.1|DMAU
OG0009844	LOC108151609|XP_017135789.1|DMIR	LOC117139548|XP_033157829.1|DMAU
OG0009845	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR	LOC117135599|XP_033151836.1|DMAU
OG0009846	LOC108164266|XP_017155398.1|DMIR	LOC117150786|XP_033173723.1|DMAU
OG0009847	LOC108151488|XP_017135616.1|DMIR	LOC117146937|XP_033169476.1|DMAU
OG0009848	LOC108151096|XP_017134979.1|DMIR	LOC117146778|XP_033169193.1|DMAU
OG0009849	LOC108155353|XP_033246004.1|DMIR	LOC117144823|XP_033166097.1|DMAU
OG0009850	LOC108165152|XP_017156708.1|DMIR	LOC117148911|XP_033172518.1|DMAU
OG0009851	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR	LOC117146697|XP_033168978.1|DMAU
OG0009852	LOC108157491|XP_017145077.1|DMIR	LOC117140201|XP_033158877.1|DMAU
OG0009853	LOC108162178|XP_017152298.1|DMIR	LOC117148057|XP_033171137.1|DMAU
OG0009854	LOC108164744|XP_017156129.1|DMIR	LOC117147753|XP_033170655.1|DMAU
OG0009855	LOC108161484|XP_017151244.1|DMIR	LOC117146598|XP_033168817.1|DMAU
OG0009856	LOC108161411|XP_017151152.1|DMIR	LOC117142252|XP_033162001.1|DMAU
OG0009857	LOC108163059|XP_017153620.1|DMIR	LOC117136782|XP_033153767.1|DMAU
OG0009858	LOC108161254|XP_033249128.1|DMIR	LOC117151080|XP_033174216.1|DMAU
OG0009859	LOC108163412|XP_017154167.1|DMIR	LOC117140574|XP_033159469.1|DMAU
OG0009860	LOC108164228|XP_033249663.1|DMIR	LOC117150891|XP_033173918.1|DMAU
OG0009861	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR	LOC117146314|XP_033168262.1|DMAU
OG0009862	LOC108162522|XP_017152792.1|DMIR	LOC117150453|XP_033173233.1|DMAU
OG0009864	LOC108163476|XP_017154269.1|DMIR	LOC117143137|XP_033163525.1|DMAU
OG0009865	LOC117188640|XP_033248685.1|DMIR, LOC117188638|XP_033248683.1|DMIR, LOC108163480|XP_017154275.2|DMIR	LOC117150814|XP_033173766.1|DMAU
OG0009866	LOC108150809|XP_017134602.1|DMIR	LOC117140802|XP_033159792.1|DMAU
OG0009867	LOC108152342|XP_017137095.1|DMIR	LOC117138957|XP_033156888.1|DMAU
OG0009868	LOC108152840|XP_017137937.1|DMIR	LOC117141311|XP_033160588.1|DMAU
OG0009870	LOC108151584|XP_017135752.1|DMIR	LOC117140819|XP_033159817.1|DMAU
OG0009871	LOC117190905|XP_033251797.1|DMIR, LOC108161009|XP_017150805.1|DMIR	LOC117136346|XP_033153100.1|DMAU
OG0009872	LOC108159874|XP_033254594.1|DMIR, LOC117194927|XP_033255281.1|DMIR, LOC117185824|XP_017148967.1|DMIR	LOC117135684|XP_033151977.1|DMAU
OG0009873	LOC117193526|XP_033254163.1|DMIR, LOC117193544|XP_033254180.1|DMIR, LOC108159059|XP_017147488.1|DMIR	LOC117138380|XP_033156340.1|DMAU
OG0009874	LOC108151261|XP_017135268.1|DMIR	LOC117141175|XP_033160404.1|DMAU
OG0009875	LOC108153707|XP_017139322.1|DMIR	LOC117139894|XP_033158463.1|DMAU
OG0009876	LOC108157996|XP_033251343.1|DMIR	LOC117138305|XP_033156199.1|DMAU
OG0009877	LOC117185825|XP_033247961.1|DMIR, LOC108158838|XP_017147048.2|DMIR	LOC117138005|XP_033155697.1|DMAU
OG0009878	LOC117187927|XP_033246786.1|DMIR, LOC108158410|XP_017146168.2|DMIR, LOC117193279|XP_033253913.1|DMIR	LOC117138311|XP_033156210.1|DMAU
OG0009879	LOC117193561|XP_033254199.1|DMIR, LOC108158027|XP_017145659.1|DMIR	LOC117136733|XP_033153654.1|DMAU
OG0009880	LOC108160029|XP_017149257.1|DMIR	LOC117136358|XP_033153116.1|DMAU
OG0009881	LOC108158371|XP_017146113.1|DMIR	LOC117137200|XP_033154441.1|DMAU
OG0009882	LOC108158718|XP_017146750.2|DMIR, LOC108158720|XP_033247740.1|DMIR	LOC117136730|XP_033153652.1|DMAU
OG0009883	LOC108160582|XP_017150165.2|DMIR, LOC117185785|XP_033247323.1|DMIR	LOC117137779|XP_033155295.1|DMAU
OG0009884	LOC108160583|XP_017150166.1|DMIR	LOC117137780|XP_033155296.1|DMAU
OG0009885	LOC108160833|XP_017150561.1|DMIR, LOC117192250|XP_033252805.1|DMIR, LOC117193806|XP_033254413.1|DMIR	LOC117136929|XP_033153960.1|DMAU
OG0009886	LOC108160438|XP_017149935.2|DMIR, LOC117187695|XP_033246293.1|DMIR	LOC117135809|XP_033152203.1|DMAU
OG0009887	LOC108160917|XP_017150684.1|DMIR	LOC117136892|XP_033153896.1|DMAU
OG0009888	LOC117193792|XP_033254402.1|DMIR, LOC108158211|XP_017145923.1|DMIR	LOC117137409|XP_033154726.1|DMAU
OG0009889	LOC108159385|XP_017148105.2|DMIR, LOC117187751|XP_033246450.1|DMIR	LOC117136826|XP_033153791.1|DMAU
OG0009890	LOC108159657|XP_017148620.2|DMIR	LOC117137061|XP_033154165.1|DMAU
OG0009891	LOC117193562|XP_033254200.1|DMIR, LOC108159610|XP_017148553.1|DMIR	LOC117143958|XP_033164784.1|DMAU
OG0009892	LOC108156204|XP_017143028.1|DMIR, LOC108155546|XP_017141956.2|DMIR, LOC108165065|XP_017156602.1|DMIR	LOC117146429|XP_033168527.1|DMAU
OG0009893	LOC117185856|XP_033252676.1|DMIR, LOC117191835|XP_033252495.1|DMIR, LOC108161018|XP_017150819.1|DMIR	LOC117137759|XP_033155264.1|DMAU
OG0009894	LOC108157288|XP_033245347.1|DMIR	LOC117142778|XP_033162858.1|DMAU
OG0009895	LOC117186780|XP_033243923.1|DMIR, LOC117186843|XP_033244043.1|DMIR, LOC108157022|XP_033245255.1|DMIR	LOC117142918|XP_033163107.1|DMAU
OG0009896	LOC108156936|XP_017144186.1|DMIR	LOC117145499|XP_033167070.1|DMAU
OG0009897	LOC108157539|XP_017145131.2|DMIR	LOC117145148|XP_033166579.1|DMAU
OG0009898	LOC108156690|XP_017143823.1|DMIR	LOC117143027|XP_033163303.1|DMAU
OG0009899	LOC108154334|XP_017140085.1|DMIR	LOC117143626|XP_033164291.1|DMAU
OG0009900	LOC108157185|XP_017144602.1|DMIR	LOC117145177|XP_033166618.1|DMAU
OG0009901	LOC108154330|XP_017140081.1|DMIR	LOC117143315|XP_033163849.1|DMAU
OG0009902	LOC108157812|XP_017145498.1|DMIR	LOC117143869|XP_033164625.1|DMAU
OG0009903	LOC108155083|XP_017141191.1|DMIR	LOC117142387|XP_033162220.1|DMAU
OG0009904	LOC108155326|XP_017141551.1|DMIR	LOC117143001|XP_033163256.1|DMAU
