Orthogroup	DMIR.longest_only	DHYD.longest_only
OG0009041	LOC108156895|XP_033244989.1|DMIR	LOC111599555|XP_023170990.2|DHYD
OG0009042	LOC108163693|XP_017154614.1|DMIR	LOC111591952|XP_023159654.1|DHYD
OG0009043	LOC117188737|XP_033248916.1|DMIR	LOC111600516|XP_023172416.2|DHYD
OG0009044	LOC108162351|XP_017152541.1|DMIR	LOC111599309|XP_023170686.2|DHYD
OG0009045	LOC108157454|XP_033245484.1|DMIR	LOC111592374|XP_023160310.2|DHYD
OG0009046	LOC108150987|XP_017134822.1|DMIR	LOC111599221|XP_030081818.1|DHYD
OG0009047	LOC108159367|XP_017148081.1|DMIR	LOC111593848|XP_023162662.1|DHYD
OG0009048	LOC108163439|XP_017154212.1|DMIR	LOC111594788|XP_023164012.1|DHYD
OG0009049	LOC108156168|XP_017142987.1|DMIR	LOC111604632|XP_023178537.2|DHYD
OG0009050	LOC108162630|XP_033248436.1|DMIR	LOC111600406|XP_023172255.2|DHYD
OG0009051	LOC108160613|XP_017150216.1|DMIR, LOC108160607|XP_017150205.2|DMIR	LOC111594860|XP_023164110.2|DHYD
OG0009052	LOC108154857|XP_017140767.1|DMIR	LOC111595283|XP_023164707.1|DHYD
OG0009053	LOC108155679|XP_017142134.1|DMIR	LOC111593376|XP_023161862.2|DHYD
OG0009054	LOC108155424|XP_017141719.1|DMIR	LOC111592029|XP_023159792.1|DHYD
OG0009055	LOC108163290|XP_017153979.1|DMIR	LOC111600400|XP_023172251.2|DHYD
OG0009056	LOC108162117|XP_017152180.1|DMIR	LOC111598780|XP_023169961.2|DHYD
OG0009057	LOC108151219|XP_017135189.1|DMIR	LOC111596511|XP_023166544.1|DHYD
OG0009058	LOC108164449|XP_017155654.1|DMIR	LOC111594137|XP_030080179.1|DHYD
OG0009059	LOC108152159|XP_017136768.1|DMIR	LOC111601694|XP_023174173.2|DHYD
OG0009060	LOC108155457|XP_017141764.1|DMIR	LOC111603448|XP_023176802.2|DHYD
OG0009061	LOC108158423|XP_017146190.1|DMIR	LOC111595584|XP_023165159.2|DHYD
OG0009062	LOC117189392|XP_033250403.1|DMIR, LOC108158763|XP_017146872.1|DMIR	LOC111605217|XP_023179407.2|DHYD
OG0009063	LOC108163839|XP_017154840.1|DMIR	LOC111595506|XP_023165046.2|DHYD
OG0009064	LOC117188035|XP_033247070.1|DMIR, LOC108160048|XP_017149281.2|DMIR	LOC111602580|XP_023175504.2|DHYD
OG0009065	LOC108157476|XP_017145046.1|DMIR	LOC111594823|XP_023164056.2|DHYD
OG0009066	LOC108152360|XP_017137123.1|DMIR	LOC111595272|XP_023164687.2|DHYD
OG0009067	LOC108152408|XP_017137203.1|DMIR	LOC111597631|XP_023168200.2|DHYD
OG0009068	LOC108158128|XP_017145798.2|DMIR	LOC111604119|XP_023177795.2|DHYD
OG0009069	LOC108163986|XP_017155038.1|DMIR	LOC111602508|XP_023175354.2|DHYD
OG0009070	LOC117185763|XP_033252162.1|DMIR, LOC108160719|XP_017150381.2|DMIR	LOC111592206|XP_023160041.2|DHYD
OG0009071	LOC108155056|XP_017141128.1|DMIR	LOC111603027|XP_023176228.1|DHYD
OG0009072	LOC108157644|XP_017145280.1|DMIR	LOC111602753|XP_023175773.2|DHYD
OG0009073	LOC108157200|XP_017144622.1|DMIR	LOC111596691|XP_023166773.2|DHYD
OG0009074	LOC108156377|XP_017143277.1|DMIR	LOC111596453|XP_023166446.2|DHYD
OG0009075	LOC108154105|XP_017139717.1|DMIR	LOC111595730|XP_023165347.2|DHYD
OG0009076	LOC108156011|XP_017142705.2|DMIR	LOC111598575|XP_023169647.2|DHYD
OG0009077	LOC108154127|XP_017139749.1|DMIR	LOC111592362|XP_023160290.1|DHYD
OG0009078	LOC108154222|XP_017139938.1|DMIR	LOC111601370|XP_030081634.1|DHYD
OG0009079	LOC108154093|XP_033244618.1|DMIR	LOC111593346|XP_023161827.2|DHYD
OG0009080	LOC108157014|XP_017144308.1|DMIR	LOC111602976|XP_023176135.2|DHYD
OG0009081	LOC108154257|XP_017139981.1|DMIR	LOC111595173|XP_023164521.2|DHYD
OG0009082	LOC108156135|XP_017142936.1|DMIR	LOC111604633|XP_023178538.2|DHYD
OG0009083	LOC108164898|XP_017156354.2|DMIR	LOC115482972|XP_030079421.1|DHYD, LOC111605137|XP_023179282.2|DHYD
OG0009084	LOC108156231|XP_017143058.1|DMIR	LOC111598584|XP_030081606.1|DHYD
OG0009085	LOC108155934|XP_017142581.1|DMIR	LOC111600275|XP_023172091.2|DHYD
OG0009086	LOC108156571|XP_017143594.1|DMIR	LOC111601990|XP_023174647.1|DHYD
OG0009087	LOC108156261|XP_017143113.1|DMIR	LOC111594965|XP_023164231.2|DHYD
OG0009088	LOC108155858|XP_017142459.1|DMIR	LOC111592486|XP_023160474.2|DHYD
OG0009089	LOC108164912|XP_017156387.1|DMIR	LOC111594274|XP_023163273.1|DHYD
OG0009090	LOC117187224|XP_033245326.1|DMIR, LOC117187225|XP_033245327.1|DMIR, LOC108157070|XP_033245324.1|DMIR	LOC111592683|XP_023160816.1|DHYD
OG0009091	LOC108154467|XP_017140227.1|DMIR	LOC111602630|XP_023175560.2|DHYD
OG0009092	LOC108157649|XP_017145288.2|DMIR	LOC111602642|XP_023175575.2|DHYD
OG0009093	LOC108155619|XP_017142036.1|DMIR	LOC111603271|XP_023176551.2|DHYD
OG0009094	LOC108154043|XP_017139626.1|DMIR	LOC111599422|XP_023170841.2|DHYD
OG0009095	LOC108154045|XP_033244336.1|DMIR, LOC108156068|XP_017142841.1|DMIR	LOC111599427|XP_030080824.1|DHYD
OG0009096	LOC108154535|XP_017140327.1|DMIR	LOC111601968|XP_023174610.1|DHYD
OG0009097	LOC108154442|XP_017140203.1|DMIR	LOC111602023|XP_023174691.1|DHYD
OG0009098	LOC108156319|XP_017143197.1|DMIR	LOC111602898|XP_023176007.1|DHYD
OG0009099	LOC108155306|XP_017141512.1|DMIR	LOC111596422|XP_023166402.1|DHYD
OG0009100	LOC108164030|XP_017155094.2|DMIR	LOC111601196|XP_023173451.2|DHYD
OG0009101	LOC108161590|XP_017151367.1|DMIR	LOC111595863|XP_023165546.2|DHYD
OG0009102	LOC108161704|XP_017151510.1|DMIR	LOC111605519|XP_023179845.1|DHYD
OG0009103	LOC108162987|XP_017153484.1|DMIR	LOC111601080|XP_023173278.1|DHYD
OG0009104	LOC108163876|XP_017154879.1|DMIR	LOC111601189|XP_023173440.1|DHYD
OG0009105	LOC108163918|XP_017154935.2|DMIR	LOC111592912|XP_023161128.1|DHYD
OG0009106	LOC108163028|XP_017153560.1|DMIR	LOC111594706|XP_023163896.2|DHYD
OG0009107	LOC108162858|XP_017153292.1|DMIR	LOC111600968|XP_023173123.1|DHYD
OG0009108	LOC108157751|XP_017145421.1|DMIR	LOC111604937|XP_023178975.1|DHYD
OG0009109	LOC117188835|XP_033249186.1|DMIR, LOC108162170|XP_017152251.1|DMIR	LOC111594220|XP_023163186.1|DHYD
OG0009110	LOC108162562|XP_017152848.1|DMIR	LOC111596123|XP_030080384.1|DHYD
OG0009111	LOC108153750|XP_017139369.1|DMIR	LOC111591912|XP_023159602.1|DHYD
OG0009112	LOC108162348|XP_017152538.1|DMIR	LOC111599076|XP_023170375.2|DHYD
OG0009113	LOC108163283|XP_033249383.1|DMIR	LOC111602268|XP_023175035.2|DHYD
OG0009114	LOC108162278|XP_017152425.2|DMIR	LOC111602486|XP_023175317.2|DHYD
OG0009115	LOC108162066|XP_017152099.1|DMIR	LOC111596356|XP_023166319.1|DHYD
OG0009116	LOC108164192|XP_017155301.1|DMIR	LOC111597209|XP_023167545.2|DHYD
OG0009117	LOC108163599|XP_017154473.1|DMIR	LOC111602245|XP_023175005.2|DHYD
OG0009118	LOC108153178|XP_017138516.1|DMIR	LOC111602816|XP_023175886.2|DHYD
OG0009119	LOC108162213|XP_033249201.1|DMIR	LOC115483394|XP_030081033.1|DHYD, LOC111600337|XP_023172168.2|DHYD
OG0009120	LOC117186594|XP_033243465.1|DMIR	LOC111595661|XP_023165252.2|DHYD
OG0009121	LOC117190763|XP_033251716.1|DMIR, LOC108158467|XP_017146247.1|DMIR	LOC111592408|XP_023160352.2|DHYD
OG0009122	LOC117192947|XP_033253563.1|DMIR, LOC117192943|XP_033253560.1|DMIR, LOC108160952|XP_017150732.1|DMIR	LOC111603820|XP_023177349.1|DHYD
OG0009123	LOC108158848|XP_017147060.1|DMIR	LOC111602141|XP_023174858.2|DHYD
OG0009124	LOC108164313|XP_017155451.1|DMIR	LOC111594332|XP_023163345.2|DHYD
OG0009125	LOC108160999|XP_017150796.1|DMIR	LOC111593977|XP_023162836.1|DHYD
OG0009126	LOC117191423|XP_033252185.1|DMIR, LOC108159303|XP_017147964.1|DMIR	LOC111600672|XP_023172690.1|DHYD
OG0009127	LOC108159535|XP_033247259.1|DMIR, LOC117193449|XP_033254095.1|DMIR	LOC111604094|XP_023177759.2|DHYD
OG0009128	LOC108158300|XP_017146030.2|DMIR, LOC117188377|XP_033248051.1|DMIR	LOC111593902|XP_023162741.1|DHYD
OG0009129	LOC108160401|XP_017149882.2|DMIR, LOC117188008|XP_033247014.1|DMIR	LOC111602335|XP_023175108.2|DHYD
OG0009130	LOC108159912|XP_033248227.1|DMIR	LOC111599886|XP_023171474.2|DHYD
OG0009131	LOC117188448|XP_033248228.1|DMIR, LOC108160418|XP_017149906.2|DMIR, LOC108157627|XP_017145254.1|DMIR	LOC111599934|XP_023171549.2|DHYD
OG0009132	LOC108158876|XP_017147119.1|DMIR, LOC117190445|XP_033251412.1|DMIR	LOC111604554|XP_023178419.2|DHYD
OG0009133	LOC117190984|XP_033251855.1|DMIR, LOC108160872|XP_017150623.1|DMIR	LOC111595748|XP_023165376.2|DHYD
OG0009134	LOC117192851|XP_033253495.1|DMIR, LOC108160475|XP_017149984.2|DMIR, LOC108160476|XP_033247554.1|DMIR	LOC111603325|XP_023176621.2|DHYD
OG0009135	LOC117193262|XP_033253890.1|DMIR, LOC108160278|XP_033247139.1|DMIR	LOC111597730|XP_023168340.2|DHYD
OG0009136	LOC108159014|XP_017147378.1|DMIR, LOC117193549|XP_033254185.1|DMIR	LOC111603465|XP_023176825.1|DHYD
OG0009137	LOC108160567|XP_017150139.1|DMIR	LOC111597900|XP_023168604.2|DHYD
OG0009138	LOC108160570|XP_017150143.1|DMIR, LOC117190378|XP_033251350.1|DMIR	LOC111597902|XP_023168606.1|DHYD
OG0009139	LOC117193447|XP_033254094.1|DMIR, LOC108159112|XP_017147583.1|DMIR	LOC111604153|XP_023177845.2|DHYD
OG0009140	LOC117193027|XP_033253657.1|DMIR, LOC117193638|XP_033254274.1|DMIR, LOC108159834|XP_017148913.1|DMIR	LOC111605240|XP_023179443.1|DHYD
OG0009141	LOC108160849|XP_033248091.1|DMIR	LOC111593886|XP_023162721.2|DHYD
OG0009142	LOC108159889|XP_017148994.1|DMIR	LOC111593815|XP_023162610.2|DHYD, LOC115482836|XP_030078930.1|DHYD
OG0009143	LOC117191245|XP_033252054.1|DMIR, LOC108160174|XP_017149487.1|DMIR	LOC111600657|XP_023172650.1|DHYD
OG0009144	LOC108160176|XP_017149489.2|DMIR, LOC117188075|XP_033247273.1|DMIR, LOC117188165|XP_033247499.1|DMIR, LOC117191271|XP_033252073.1|DMIR	LOC111600684|XP_023172706.1|DHYD
OG0009145	LOC108159632|XP_017148579.1|DMIR, LOC117193718|XP_033254334.1|DMIR	LOC111597063|XP_023167358.1|DHYD
OG0009146	LOC117193367|XP_033253977.1|DMIR, LOC108160560|XP_033247339.1|DMIR	LOC111595400|XP_023164875.1|DHYD
OG0009147	LOC108158084|XP_017145721.2|DMIR	LOC111594935|XP_023164198.2|DHYD
OG0009148	LOC108160388|XP_033251360.1|DMIR, LOC117185961|XP_033251515.1|DMIR, LOC117185745|XP_033247291.1|DMIR	LOC111597103|XP_023167414.2|DHYD
OG0009149	LOC108158046|XP_017145680.1|DMIR	LOC111594773|XP_030082001.1|DHYD
OG0009150	LOC117188146|XP_033247432.1|DMIR, LOC108158948|XP_017147264.2|DMIR	LOC111599689|XP_023171163.2|DHYD
OG0009151	LOC117193965|XP_033254508.1|DMIR, LOC108160491|XP_017150016.1|DMIR	LOC111592143|XP_023159957.1|DHYD
OG0009152	LOC117194007|XP_033254533.1|DMIR, LOC108158804|XP_017146980.1|DMIR	LOC111592167|XP_023159989.1|DHYD
OG0009153	LOC108158748|XP_017146847.1|DMIR, LOC117189832|XP_033250786.1|DMIR	LOC111600078|XP_023171786.1|DHYD
OG0009154	LOC108150780|XP_017134566.1|DMIR, LOC108157317|XP_017144815.1|DMIR	LOC111594969|XP_023164237.1|DHYD
OG0009155	LOC108158956|XP_017147272.1|DMIR, LOC117194199|XP_033254745.1|DMIR	LOC111598042|XP_023168847.1|DHYD
OG0009156	LOC108164186|XP_033249639.1|DMIR	LOC111593148|XP_023161520.1|DHYD
OG0009157	LOC108163432|XP_017154203.2|DMIR	LOC111599799|XP_023171345.2|DHYD
OG0009158	LOC108152589|XP_017137527.1|DMIR	LOC111596889|XP_023167107.1|DHYD
OG0009159	LOC108158667|XP_017146667.1|DMIR	LOC111596834|XP_023166976.2|DHYD
OG0009160	LOC108158735|XP_017146827.1|DMIR	LOC111593400|XP_023161889.2|DHYD
OG0009161	LOC117186413|XP_033243068.1|DMIR, LOC117186081|XP_033242072.1|DMIR, LOC108155736|XP_033251722.1|DMIR	LOC111604029|XP_030079985.1|DHYD
OG0009162	LOC108150949|XP_017134771.1|DMIR	LOC111605173|XP_023179330.2|DHYD
OG0009163	LOC108152437|XP_017137258.1|DMIR	LOC111598715|XP_023169872.2|DHYD
OG0009164	LOC108153025|XP_017138268.1|DMIR	LOC111601560|XP_023173970.2|DHYD
OG0009165	LOC108165332|XP_017156855.2|DMIR	LOC111592446|XP_023160397.2|DHYD
OG0009166	LOC108165308|XP_017156832.1|DMIR	LOC111597180|XP_023167510.2|DHYD
OG0009167	LOC108153286|XP_017138647.1|DMIR	LOC111601661|XP_023174113.2|DHYD
OG0009168	LOC108153287|XP_017138648.1|DMIR	LOC111601663|XP_023174114.1|DHYD
OG0009169	LOC108151244|XP_017135235.1|DMIR	LOC111605660|XP_023180091.2|DHYD
OG0009170	LOC108151286|XP_017135306.1|DMIR	LOC111600478|XP_023172357.2|DHYD
OG0009171	LOC108153380|XP_017138842.1|DMIR	LOC111595310|XP_023164736.2|DHYD
OG0009172	LOC108151398|XP_017135473.1|DMIR	LOC111603468|XP_030081145.1|DHYD
OG0009173	LOC108151806|XP_017136148.1|DMIR	LOC111602922|XP_023176036.2|DHYD
OG0009174	LOC108162235|XP_017152359.1|DMIR	LOC111598243|XP_023169178.2|DHYD
OG0009175	LOC108162446|XP_017152677.1|DMIR	LOC111599481|XP_023170917.2|DHYD
OG0009176	LOC108153273|XP_017138631.1|DMIR	LOC111600923|XP_023173055.2|DHYD
OG0009178	LOC108153247|XP_017138581.1|DMIR	LOC111597269|XP_023167650.1|DHYD
OG0009179	LOC108150840|XP_017134638.1|DMIR	LOC111592876|XP_030081559.1|DHYD
OG0009180	LOC108152192|XP_017136835.1|DMIR	LOC111603335|XP_023176639.2|DHYD
OG0009181	LOC108152726|XP_033242726.1|DMIR	LOC111605661|XP_023180092.2|DHYD, LOC111605639|XP_030081552.1|DHYD
OG0009182	LOC108151694|XP_017135932.1|DMIR	LOC111595125|XP_023164465.2|DHYD
OG0009183	LOC108153438|XP_017138935.1|DMIR	LOC111599798|XP_023171344.2|DHYD
OG0009184	LOC108150985|XP_017134820.1|DMIR	LOC111597561|XP_023168128.2|DHYD
OG0009185	LOC108153044|XP_017138294.1|DMIR	LOC111600998|XP_023173160.2|DHYD
OG0009186	LOC108151657|XP_017135866.1|DMIR	LOC111605715|XP_023180168.2|DHYD
OG0009187	LOC108156928|XP_017144172.1|DMIR	LOC111602590|XP_023175520.1|DHYD
OG0009188	LOC117185805|XP_033248187.1|DMIR, LOC108160951|XP_033254202.1|DMIR	LOC111605357|XP_023179604.1|DHYD
OG0009189	LOC108151276|XP_017135293.1|DMIR	LOC111604688|XP_023178624.2|DHYD
OG0009190	LOC108153155|XP_017138447.1|DMIR	LOC111596607|XP_023166656.2|DHYD
OG0009191	LOC117191459|XP_033252211.1|DMIR, LOC108160668|XP_033247624.1|DMIR	LOC115483387|XP_030081000.1|DHYD, LOC111605233|XP_023179439.2|DHYD
OG0009192	LOC117189379|XP_033250395.1|DMIR, LOC117188519|XP_033248414.1|DMIR	LOC111604607|XP_023178488.2|DHYD
OG0009193	LOC108161679|XP_017151475.1|DMIR	LOC111600447|XP_023172311.1|DHYD
OG0009194	LOC108162135|XP_017152205.1|DMIR	LOC111602281|XP_023175050.2|DHYD
OG0009195	LOC108151197|XP_017135156.1|DMIR, LOC108162391|XP_017152597.1|DMIR	LOC111597458|XP_023167975.1|DHYD
OG0009197	LOC108165171|XP_017156732.1|DMIR, LOC117185815|XP_033249666.1|DMIR	LOC111604780|XP_023178759.2|DHYD
OG0009198	LOC108153597|XP_017139167.1|DMIR	LOC111597320|XP_023167719.1|DHYD, LOC111597300|XP_023167691.1|DHYD
OG0009199	LOC108152807|XP_017137882.1|DMIR	LOC111603328|XP_023176630.2|DHYD
OG0009200	LOC108159925|XP_017149054.1|DMIR, LOC117190813|XP_033251745.1|DMIR	LOC111599292|XP_023170699.2|DHYD, LOC115483364|XP_030080911.1|DHYD
OG0009201	LOC117194029|XP_033254547.1|DMIR, LOC108158332|XP_017146062.1|DMIR	LOC111602336|XP_023175109.2|DHYD
OG0009202	LOC108158076|XP_017145714.2|DMIR, LOC117188274|XP_033247722.1|DMIR	LOC111597666|XP_030080952.1|DHYD
OG0009203	LOC108160835|XP_017150563.1|DMIR, LOC117193056|XP_033253680.1|DMIR, LOC117193659|XP_033254289.1|DMIR, LOC117192933|XP_033253554.1|DMIR, LOC117193055|XP_033253679.1|DMIR	LOC111600904|XP_023173028.1|DHYD
OG0009204	LOC108158266|XP_017145992.1|DMIR	LOC111595534|XP_023165086.2|DHYD
OG0009205	LOC108160585|XP_017150168.2|DMIR, LOC117187844|XP_033246608.1|DMIR	LOC111595430|XP_023164921.2|DHYD
OG0009206	LOC117190513|XP_033251472.1|DMIR, LOC108158543|XP_017146441.1|DMIR	LOC111602594|XP_023175521.1|DHYD, LOC111602593|XP_023175519.1|DHYD, LOC111602595|XP_023175522.1|DHYD
OG0009207	LOC108154566|XP_017140356.1|DMIR	LOC111604940|XP_023178978.2|DHYD, LOC115482812|XP_030078836.1|DHYD
OG0009208	LOC108157319|XP_017144823.1|DMIR, LOC108153935|XP_017139521.1|DMIR	LOC111601433|XP_023173776.1|DHYD, LOC115482787|XP_030078649.1|DHYD, LOC115482788|XP_030078650.1|DHYD, LOC111601454|XP_023173800.2|DHYD, LOC111601434|XP_030078647.1|DHYD
OG0009209	LOC108155941|XP_017142589.1|DMIR	LOC111600251|XP_030078743.1|DHYD
OG0009211	LOC108163323|XP_033248791.1|DMIR	LOC111605569|XP_023179914.2|DHYD
OG0009213	LOC108164998|XP_033245340.1|DMIR	LOC111597153|XP_023167469.2|DHYD
OG0009214	LOC108165578|XP_017157140.1|DMIR	LOC111597526|XP_023168069.2|DHYD
OG0009220	LOC108153628|XP_033249617.1|DMIR, LOC117188966|XP_033249592.1|DMIR, LOC108152715|XP_033249628.1|DMIR	LOC111598304|XP_030080090.1|DHYD
OG0009222	LOC117186459|XP_033243209.1|DMIR	LOC111597182|XP_023167512.2|DHYD
OG0009224	LOC108154228|XP_017139943.1|DMIR	LOC111595462|XP_023164991.2|DHYD
OG0009226	LOC117187805|XP_033246693.1|DMIR	LOC111597430|XP_023167900.1|DHYD
OG0009228	LOC108164906|XP_017156373.1|DMIR	LOC111594982|XP_023164250.2|DHYD
OG0009229	LOC108156606|XP_017143637.1|DMIR	LOC111601311|XP_023173602.2|DHYD
OG0009230	LOC117188760|XP_033248988.1|DMIR	LOC111594738|XP_023163944.2|DHYD
OG0009231	LOC108164988|XP_017156503.1|DMIR	LOC111596729|XP_023166829.2|DHYD
OG0009236	LOC108154163|XP_017139813.1|DMIR	LOC111598540|XP_023169597.1|DHYD
OG0009238	LOC108151402|XP_017135479.1|DMIR	LOC111605734|XP_023180201.2|DHYD
OG0009239	LOC108153066|XP_017138335.1|DMIR	LOC111605740|XP_023180210.2|DHYD
OG0009241	LOC108162616|XP_017152923.1|DMIR	LOC111602271|XP_023175034.1|DHYD
OG0009243	LOC117187698|XP_033246300.1|DMIR, LOC117189420|XP_033250438.1|DMIR	LOC111605105|XP_023179217.1|DHYD
OG0009245	LOC108155617|XP_017142035.1|DMIR	LOC111601326|XP_030081627.1|DHYD
OG0009247	LOC108157685|XP_017145341.1|DMIR	LOC111595292|XP_023164718.2|DHYD
OG0009248	LOC108161011|XP_017150813.1|DMIR	LOC111598275|XP_023169223.1|DHYD
OG0009249	LOC108163973|XP_017155019.2|DMIR	LOC111602249|XP_023175012.2|DHYD
OG0009251	LOC108164928|XP_017156405.1|DMIR	LOC111593641|XP_023162287.2|DHYD
OG0009252	LOC108152788|XP_017137861.1|DMIR	LOC111601908|XP_023174524.2|DHYD
OG0009253	LOC108164706|XP_017156068.1|DMIR	LOC111603142|XP_023176385.1|DHYD
OG0009254	LOC108165004|XP_017156528.1|DMIR	LOC111598123|XP_023168949.2|DHYD
OG0009255	LOC108157586|XP_017145204.1|DMIR	LOC111596829|XP_023166967.1|DHYD
OG0009256	LOC108159409|XP_017148142.1|DMIR	LOC111596163|XP_023166023.2|DHYD
OG0009257	LOC108156303|XP_017143180.1|DMIR	LOC111593072|XP_023161419.1|DHYD
OG0009258	LOC108164812|XP_017156220.1|DMIR	LOC111598145|XP_023168984.2|DHYD
OG0009259	LOC108159101|XP_017147565.1|DMIR	LOC111605296|XP_023179518.1|DHYD
OG0009260	LOC108164997|XP_017156517.1|DMIR	LOC111598401|XP_023169393.2|DHYD
OG0009261	LOC108163076|XP_017153648.1|DMIR	LOC111593457|XP_023161986.2|DHYD
OG0009262	LOC108160638|XP_017150260.1|DMIR	LOC111593460|XP_023161988.2|DHYD
OG0009263	LOC108157237|XP_017144695.1|DMIR	LOC111600209|XP_023171997.2|DHYD
OG0009264	LOC108164650|XP_017155991.1|DMIR	LOC111595950|XP_023165688.2|DHYD
OG0009265	LOC108165139|XP_017156693.1|DMIR	LOC111595359|XP_023164804.1|DHYD
OG0009266	LOC108162656|XP_033248423.1|DMIR	LOC111592925|XP_030080339.1|DHYD
OG0009267	LOC108162061|XP_017152093.1|DMIR	LOC111596337|XP_023166284.2|DHYD
OG0009268	LOC117189623|XP_033250633.1|DMIR, LOC108158630|XP_017146599.1|DMIR	LOC111592215|XP_023160055.2|DHYD
OG0009269	LOC108155560|XP_017141941.1|DMIR	LOC111595410|XP_023164894.1|DHYD
OG0009270	LOC117194956|XP_033255324.1|DMIR, LOC117194961|XP_033255333.1|DMIR, LOC108160891|XP_017150649.1|DMIR	LOC111600583|XP_023172538.2|DHYD
OG0009271	LOC108160971|XP_017150762.1|DMIR	LOC111598245|XP_030080084.1|DHYD
OG0009272	LOC108165414|XP_033242067.1|DMIR	LOC111605718|XP_030080809.1|DHYD
OG0009273	LOC108164213|XP_017155334.1|DMIR	LOC111601757|XP_023174268.1|DHYD
OG0009274	LOC108151503|XP_017135634.1|DMIR	LOC111597382|XP_023167808.2|DHYD
OG0009275	LOC108161692|XP_017151896.1|DMIR	LOC111598105|XP_023168924.2|DHYD
OG0009276	LOC108158477|XP_017146271.1|DMIR	LOC111600894|XP_023173002.2|DHYD
OG0009277	LOC108150970|XP_017134793.1|DMIR	LOC111601882|XP_023174492.2|DHYD
OG0009278	LOC108152075|XP_017136589.1|DMIR	LOC111601834|XP_023174431.2|DHYD
OG0009279	LOC108164205|XP_017155324.1|DMIR	LOC111597756|XP_023168379.2|DHYD
OG0009280	LOC108160432|XP_017149929.1|DMIR	LOC111601821|XP_023174410.2|DHYD
OG0009281	LOC108165066|XP_017156603.1|DMIR	LOC111604050|XP_023177675.2|DHYD
OG0009282	LOC108161698|XP_017151499.1|DMIR	LOC111602514|XP_023175365.1|DHYD
OG0009284	LOC108151419|XP_017135499.1|DMIR	LOC111592342|XP_023160239.2|DHYD
OG0009285	LOC108164471|XP_017155709.1|DMIR	LOC111594131|XP_023163058.2|DHYD
OG0009286	LOC108150759|XP_017134542.1|DMIR	LOC111600490|XP_023172385.1|DHYD
OG0009287	LOC108151494|XP_017135623.1|DMIR	LOC111601023|XP_023173198.2|DHYD
OG0009288	LOC108164460|XP_017155683.1|DMIR	LOC111597258|XP_023167630.2|DHYD
OG0009289	LOC108164387|XP_033250212.1|DMIR	LOC111595883|XP_023165578.2|DHYD
OG0009290	LOC108158344|XP_017146072.1|DMIR	LOC111605258|XP_023179464.2|DHYD
OG0009291	LOC108164434|XP_017155620.1|DMIR	LOC111595882|XP_023165576.1|DHYD
OG0009292	LOC108153418|XP_017138912.1|DMIR	LOC111595004|XP_023164271.2|DHYD
OG0009293	LOC108165085|XP_017156625.1|DMIR	LOC111594988|XP_023164256.1|DHYD
OG0009294	LOC108158349|XP_017146077.1|DMIR	LOC111594924|XP_023164189.2|DHYD
OG0009295	LOC108156105|XP_017142892.2|DMIR	LOC111596724|XP_030079424.1|DHYD
OG0009296	LOC108157626|XP_017145252.1|DMIR	LOC111602974|XP_023176131.1|DHYD
OG0009297	LOC108157706|XP_033245427.1|DMIR	LOC111602965|XP_023176112.2|DHYD
OG0009298	LOC108156271|XP_017143130.1|DMIR	LOC111604567|XP_023178436.1|DHYD
OG0009299	LOC108154336|XP_017140086.1|DMIR	LOC111602044|XP_023174723.1|DHYD
OG0009300	LOC108155531|XP_017141882.1|DMIR	LOC111602075|XP_023174770.2|DHYD
OG0009301	LOC108155054|XP_017141126.1|DMIR	LOC111602669|XP_030080822.1|DHYD
OG0009302	LOC108157296|XP_017144787.1|DMIR	LOC111602752|XP_023175772.2|DHYD
OG0009303	LOC108157072|XP_033245317.1|DMIR	LOC111599607|XP_023171063.1|DHYD
OG0009304	LOC108157199|XP_017144620.1|DMIR	LOC111596697|XP_023166783.1|DHYD
OG0009305	LOC108154344|XP_017140099.1|DMIR	LOC111598618|XP_023169720.2|DHYD
OG0009306	LOC108162674|XP_017153010.1|DMIR	LOC111604681|XP_023178617.2|DHYD
OG0009307	LOC108156044|XP_017142804.1|DMIR	LOC111600246|XP_023172053.2|DHYD
OG0009308	LOC108155341|XP_017141585.1|DMIR	LOC111599548|XP_023170980.1|DHYD
OG0009309	LOC108154118|XP_017139732.2|DMIR	LOC111603461|XP_023176817.2|DHYD
OG0009310	LOC108154949|XP_017140944.1|DMIR	LOC111601309|XP_023173598.1|DHYD
OG0009311	LOC108154326|XP_017140075.1|DMIR	LOC111604572|XP_023178442.2|DHYD
OG0009312	LOC108157719|XP_017145376.1|DMIR	LOC111598630|XP_023169739.1|DHYD
OG0009313	LOC108156027|XP_017142766.1|DMIR	LOC111602978|XP_023176136.1|DHYD
OG0009314	LOC108154802|XP_017140689.2|DMIR	LOC111604621|XP_023178516.2|DHYD
OG0009315	LOC108155966|XP_017142632.1|DMIR	LOC111593615|XP_023162251.2|DHYD
OG0009316	LOC108155016|XP_017141057.1|DMIR	LOC111603647|XP_023177094.2|DHYD
OG0009317	LOC108157682|XP_033245857.1|DMIR	LOC111599580|XP_030080796.1|DHYD
OG0009318	LOC108155336|XP_017141574.1|DMIR	LOC111600294|XP_023172116.2|DHYD
OG0009319	LOC108155190|XP_017141350.1|DMIR	LOC111603024|XP_023176222.1|DHYD
OG0009320	LOC108154255|XP_017139979.1|DMIR	LOC111595174|XP_023164522.2|DHYD
