Orthogroup	DMIR.longest_only	DMEL.longest_only
OG0007734	LOC108158176|XP_017145886.1|DMIR	CG15865|NP_573143.1|DMEL
OG0007735	LOC108156031|XP_017142775.1|DMIR	Ykt6|NP_572423.1|DMEL
OG0007736	LOC108150972|XP_017134798.1|DMIR	dor|NP_477286.2|DMEL
OG0007737	LOC108155590|XP_017141993.1|DMIR	Pi3K92E|NP_650902.1|DMEL
OG0007738	LOC108156310|XP_017143188.1|DMIR	CenB1A|NP_524458.1|DMEL
OG0007739	LOC108164571|XP_017155880.1|DMIR	Parg|NP_001245511.1|DMEL
OG0007740	LOC108165465|XP_017157002.1|DMIR	dx|NP_511064.2|DMEL
OG0007741	LOC108152864|XP_017137984.1|DMIR	rudhira|NP_001368979.1|DMEL
OG0007742	LOC108161543|XP_033243285.1|DMIR	kat80|NP_727940.1|DMEL
OG0007743	LOC108157343|XP_017144852.2|DMIR	Dop1R2|NP_001263072.1|DMEL
OG0007744	LOC117186337|XP_033242901.1|DMIR	CG31759|NP_723735.2|DMEL
OG0007745	LOC108155875|XP_017142486.1|DMIR	CG14304|NP_650731.3|DMEL
OG0007746	LOC108157121|XP_017144492.1|DMIR	CG33722|NP_001287229.1|DMEL
OG0007747	LOC108163182|XP_033250748.1|DMIR	f|NP_001036284.1|DMEL
OG0007748	LOC108165185|XP_033245220.1|DMIR	RunxB|NP_001259745.1|DMEL
OG0007749	LOC108155133|XP_017141272.1|DMIR	Nmd3|NP_477332.1|DMEL
OG0007750	LOC108155509|XP_017141838.1|DMIR	CG15547|NP_651833.1|DMEL
OG0007751	LOC108163563|XP_017154416.1|DMIR	Nle|NP_477294.2|DMEL
OG0007752	LOC108159019|XP_017147422.1|DMIR	CG14615|NP_608459.1|DMEL
OG0007753	LOC108161180|XP_017150893.1|DMIR	Aladin|NP_572557.1|DMEL
OG0007754	LOC108164769|XP_017156170.1|DMIR	Uba5|NP_572722.2|DMEL
OG0007755	LOC108164868|XP_017156298.1|DMIR	CG43155|NP_572720.2|DMEL
OG0007756	LOC108155323|XP_017141550.1|DMIR	CG6847|NP_573259.2|DMEL
OG0007757	LOC108165240|XP_017156767.2|DMIR, LOC108152416|XP_017137222.1|DMIR	Tre1|NP_001284901.1|DMEL
OG0007758	LOC108163011|XP_017153532.1|DMIR	mmy|NP_609032.1|DMEL
OG0007759	LOC108156980|XP_017144261.1|DMIR	CG2218|NP_651790.1|DMEL
OG0007760	LOC108164207|XP_017155331.1|DMIR	CG15643|NP_788909.1|DMEL
OG0007761	LOC108164563|XP_017155868.1|DMIR	CG1486|NP_608450.1|DMEL
OG0007762	LOC108164789|XP_017156197.1|DMIR	tty|NP_728415.4|DMEL
OG0007763	LOC108162766|XP_017153142.1|DMIR	Ptth|NP_001285550.1|DMEL
OG0007764	LOC108160071|XP_017149318.1|DMIR	sws|NP_727224.2|DMEL
OG0007765	LOC108163310|XP_017154022.1|DMIR	sn|NP_727226.1|DMEL
OG0007766	LOC108157342|XP_017144849.1|DMIR	CG9813|NP_001262533.1|DMEL
OG0007767	LOC108164504|XP_017155772.1|DMIR	Actbeta|NP_651942.2|DMEL
OG0007768	LOC108155462|XP_017141775.1|DMIR	CG7872|NP_573044.1|DMEL
OG0007769	LOC117186141|XP_033242210.1|DMIR	mRpL3|NP_511166.2|DMEL
OG0007770	LOC117186564|XP_033243404.1|DMIR	CG12375|NP_609183.1|DMEL
OG0007771	LOC108162490|XP_017152730.1|DMIR	THG|NP_609737.1|DMEL
OG0007772	LOC108157578|XP_017145191.1|DMIR	CG14805|NP_569954.1|DMEL
OG0007773	LOC108163517|XP_017154342.1|DMIR	Gal|NP_608978.2|DMEL
OG0007774	LOC108153530|XP_017139081.1|DMIR	CG14838|NP_648138.1|DMEL
OG0007775	LOC108155312|XP_017141522.1|DMIR	mRNA-cap|NP_572952.1|DMEL
OG0007776	LOC108160799|XP_033250614.1|DMIR	CG6123|NP_573286.1|DMEL
OG0007777	LOC108161001|XP_017150801.1|DMIR	CG11134|NP_572916.1|DMEL
OG0007778	LOC108153131|XP_017138412.1|DMIR	l_1_G0004|NP_608387.1|DMEL
OG0007779	LOC108152892|XP_017138020.1|DMIR	Golgin104|NP_648879.1|DMEL
OG0007780	LOC108162571|XP_017152866.1|DMIR	CG32795|NP_570029.1|DMEL
OG0007781	LOC108163005|XP_017153521.1|DMIR	sol|NP_476738.3|DMEL
OG0007782	LOC108164611|XP_017155940.1|DMIR	CG6379|NP_572148.2|DMEL
OG0007783	LOC108158716|XP_017146751.1|DMIR	Spt6|NP_651962.2|DMEL
OG0007784	LOC108156284|XP_017143148.1|DMIR	Cont|NP_649461.2|DMEL
OG0007785	LOC108164082|XP_017155160.1|DMIR	Socs16D|NP_001259662.1|DMEL
OG0007786	LOC108164231|XP_017155351.1|DMIR	Gsc|NP_001137762.2|DMEL
OG0007787	LOC108157485|XP_017145064.1|DMIR	TkR99D|NP_001263092.1|DMEL
OG0007788	LOC108156977|XP_017144258.1|DMIR	pinta|NP_651042.1|DMEL
OG0007789	LOC108153947|XP_033244067.1|DMIR	CG31191|NP_001097850.3|DMEL
OG0007790	LOC108155026|XP_033245945.1|DMIR	CG11873|NP_001263051.1|DMEL
OG0007791	LOC108155733|XP_017142237.1|DMIR	CG31068|NP_733205.3|DMEL
OG0007792	LOC108164503|XP_017155773.1|DMIR	CG17065|NP_001162805.1|DMEL
OG0007793	LOC108156186|XP_017143005.1|DMIR	CG14683|NP_788632.1|DMEL
OG0007794	LOC108162203|XP_017152306.1|DMIR	Naa15-16|NP_573384.1|DMEL
OG0007795	LOC108154601|XP_017140410.1|DMIR	CG3040|NP_572372.1|DMEL
OG0007796	LOC108156268|XP_017143125.1|DMIR	CG13663|NP_651351.1|DMEL
OG0007797	LOC108155893|XP_017142523.1|DMIR	CG9743|NP_651781.1|DMEL
OG0007798	LOC108155895|XP_017142526.1|DMIR	CG15531|NP_651780.1|DMEL
OG0007799	LOC108156836|XP_017144034.1|DMIR	Pfdn5|NP_651053.1|DMEL
OG0007800	LOC108157777|XP_017145456.1|DMIR	rdhB|NP_651024.1|DMEL
OG0007801	LOC108154077|XP_017139673.1|DMIR	CG11836|NP_001356925.1|DMEL
OG0007802	LOC108155786|XP_017142335.1|DMIR	BBIP1|NP_001163568.1|DMEL
OG0007803	LOC108153961|XP_017139546.1|DMIR	ChAT|NP_477004.5|DMEL
OG0007804	LOC108159971|XP_017149147.1|DMIR	Evi5|NP_727526.2|DMEL
OG0007805	LOC108156376|XP_017143278.1|DMIR	dod|NP_523428.1|DMEL
OG0007806	LOC108156343|XP_017143234.1|DMIR	peng|NP_523429.1|DMEL
OG0007808	LOC108155007|XP_017141047.1|DMIR	Nepl16|NP_001097912.1|DMEL
OG0007809	LOC108155039|XP_017141099.1|DMIR, LOC117188180|XP_033247544.1|DMIR	CG9577|NP_608375.1|DMEL
OG0007810	LOC108162362|XP_017152557.1|DMIR	CG7099|NP_609648.1|DMEL
OG0007811	LOC108154832|XP_017140724.2|DMIR	Bruce|NP_001262460.1|DMEL
OG0007812	LOC108164830|XP_017156245.1|DMIR	CG1789|NP_572504.1|DMEL
OG0007813	LOC108154716|XP_017140556.1|DMIR	CG31121|NP_733058.1|DMEL
OG0007814	LOC108154880|XP_017140815.1|DMIR	CG6398|NP_573244.1|DMEL
OG0007815	LOC108157743|XP_017145415.1|DMIR	Bx42|NP_511093.2|DMEL
OG0007816	LOC108153423|XP_017138915.1|DMIR	CG5282|NP_649221.1|DMEL
OG0007817	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR	Hpr1|NP_649594.1|DMEL
OG0007818	LOC108157083|XP_017144421.1|DMIR	Kal1|NP_651220.3|DMEL
OG0007819	LOC108162707|XP_017153097.1|DMIR	Rpp20|NP_001285462.1|DMEL
OG0007820	LOC108156235|XP_033245342.1|DMIR	CG1607|NP_001263139.1|DMEL
OG0007821	LOC108157694|XP_017145353.1|DMIR	CG15529|NP_651773.1|DMEL
OG0007822	LOC108157693|XP_033245742.1|DMIR	CG11498|NP_001334706.1|DMEL
OG0007823	LOC108157305|XP_017144798.1|DMIR	CG31028|NP_733352.3|DMEL
OG0007824	LOC108155768|XP_017142309.1|DMIR	CG2321|NP_651692.2|DMEL
OG0007825	LOC108154181|XP_017139844.1|DMIR	CG46280|NP_650253.1|DMEL
OG0007826	LOC108155105|XP_017141225.1|DMIR	CG9986|NP_651623.1|DMEL
OG0007827	LOC108152774|XP_017137847.1|DMIR	CG3224|NP_572335.1|DMEL
OG0007828	LOC108152541|XP_017137441.1|DMIR	Ppat-Dpck|NP_647985.1|DMEL
OG0007829	LOC108155529|XP_017141879.1|DMIR	srl|NP_730835.2|DMEL
OG0007830	LOC108157705|XP_017145364.2|DMIR	CG14309|NP_650718.2|DMEL
OG0007831	LOC108162013|XP_017151997.2|DMIR	CG9240|NP_573054.2|DMEL
OG0007832	LOC108163841|XP_017154848.1|DMIR	Naxe|NP_572604.2|DMEL
OG0007833	LOC108159707|XP_017148715.1|DMIR	CG16903|NP_569980.1|DMEL
OG0007834	LOC108154087|XP_017139690.2|DMIR	CG11791|NP_651327.1|DMEL
OG0007836	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR	CG42375|NP_001138048.1|DMEL
OG0007837	LOC108153927|XP_017139512.2|DMIR	Osi11|NP_649630.1|DMEL
OG0007838	LOC108154559|XP_017140348.2|DMIR	Osi2|NP_649621.1|DMEL
OG0007839	LOC108157753|XP_017145426.1|DMIR	Arfrp1|NP_572526.1|DMEL
OG0007840	LOC108154957|XP_017140959.1|DMIR	eIF2Balpha|NP_651752.1|DMEL
OG0007841	LOC108156228|XP_017143056.2|DMIR	Cby|NP_650989.6|DMEL
OG0007842	LOC108156780|XP_017143940.1|DMIR	jus|NP_001097963.1|DMEL
OG0007843	LOC108156783|XP_017143946.2|DMIR	CG14515|NP_651681.2|DMEL
OG0007844	LOC108158635|XP_017146605.1|DMIR	CG33958|NP_001033958.1|DMEL
OG0007845	LOC108157615|XP_017145235.1|DMIR	CCHa2|NP_650285.1|DMEL
OG0007846	LOC108152371|XP_017137148.1|DMIR	CG4119|NP_572242.1|DMEL
OG0007847	LOC108156944|XP_017144198.1|DMIR	CG18428|NP_651213.1|DMEL
OG0007848	LOC108156716|XP_017143854.1|DMIR	Sec10|NP_651218.1|DMEL
OG0007849	LOC108156328|XP_017143212.1|DMIR	PpD3|NP_524946.1|DMEL
OG0007850	LOC108156327|XP_017143209.1|DMIR	CG16908|NP_649937.1|DMEL
OG0007851	LOC108157587|XP_017145200.1|DMIR	CG34293|NP_001097945.1|DMEL
OG0007852	LOC108157248|XP_017144711.1|DMIR	CG10035|NP_650182.1|DMEL
OG0007853	LOC108157750|XP_017145420.1|DMIR	CG10000|NP_651630.3|DMEL
OG0007854	LOC108155919|XP_017142559.1|DMIR	CG5510|NP_651224.1|DMEL
OG0007855	LOC108154585|XP_033245586.1|DMIR	nerfin-2|NP_001262446.1|DMEL
OG0007856	LOC108156717|XP_017143855.1|DMIR	Npc2f|NP_651219.1|DMEL
OG0007857	LOC108156530|XP_017143525.1|DMIR	CG10365|NP_651176.1|DMEL
OG0007858	LOC108162783|XP_017153170.1|DMIR	Snx6|NP_001245939.1|DMEL
OG0007859	LOC108164543|XP_017155841.1|DMIR	Zpr1|NP_572532.1|DMEL
OG0007860	LOC108155883|XP_017142508.1|DMIR	Mcm5|NP_524308.2|DMEL
OG0007861	LOC108157431|XP_017144971.1|DMIR	Desi|NP_650016.1|DMEL
OG0007862	LOC117187128|XP_033245039.1|DMIR	CG45073|NP_001287601.1|DMEL
OG0007863	LOC108162728|XP_017153085.1|DMIR	CG6115|NP_652578.1|DMEL
OG0007864	LOC108157063|XP_017144384.1|DMIR	CG9626|NP_649781.1|DMEL
OG0007865	LOC108151781|XP_017136114.1|DMIR	CG7264|NP_648515.1|DMEL
OG0007866	LOC108156365|XP_017143258.1|DMIR	CG5285|NP_650609.1|DMEL
OG0007867	LOC108156881|XP_017144102.1|DMIR	AdipoR|NP_651061.1|DMEL
OG0007868	LOC108154466|XP_017140225.1|DMIR	mah|NP_651316.1|DMEL
OG0007869	LOC108158618|XP_017146586.1|DMIR	Nep1|NP_511056.2|DMEL
OG0007870	LOC108151740|XP_017136047.1|DMIR	SuUR|NP_524835.1|DMEL
OG0007871	LOC108164074|XP_017155149.1|DMIR	CG9114|NP_573016.1|DMEL
OG0007872	LOC108151074|XP_017134943.1|DMIR	unc-13-4A|NP_648096.4|DMEL
OG0007873	LOC108151083|XP_017134955.1|DMIR	CG42307|NP_001137899.1|DMEL
OG0007874	LOC108164634|XP_017155969.1|DMIR	CG3309|NP_572216.1|DMEL
OG0007875	LOC108158130|XP_017145800.1|DMIR	CG11883|NP_001097260.1|DMEL
OG0007876	LOC108165053|XP_017156583.1|DMIR	Tsp5D|NP_001259266.1|DMEL
OG0007877	LOC108163755|XP_017154717.1|DMIR	gce|NP_511160.2|DMEL
OG0007878	LOC108158624|XP_017146589.1|DMIR	CG33785|NP_001027443.1|DMEL
OG0007879	LOC108152913|XP_017138078.1|DMIR	Eip74EF|NP_730288.1|DMEL
OG0007880	LOC108164399|XP_017155531.1|DMIR	Xpac|NP_476866.1|DMEL
OG0007881	LOC108153401|XP_017138884.1|DMIR	CG14982|NP_647841.1|DMEL
OG0007882	LOC108152678|XP_017137664.1|DMIR	mge|NP_523910.1|DMEL
OG0007883	LOC108153305|XP_017138700.1|DMIR	Eip63F-1|NP_524902.2|DMEL
OG0007884	LOC108165434|XP_017156962.1|DMIR	Obp73a|NP_001097628.1|DMEL
OG0007885	LOC108158131|XP_017145803.1|DMIR	Git|NP_610599.3|DMEL
OG0007886	LOC108163585|XP_017154447.1|DMIR	CG7110|NP_609652.3|DMEL
OG0007887	LOC108152676|XP_017137661.1|DMIR	ida|NP_647837.2|DMEL
OG0007888	LOC108153353|XP_017138809.1|DMIR	APP-BP1|NP_648435.1|DMEL
OG0007889	LOC108153269|XP_017138626.1|DMIR	Syx7|NP_730632.1|DMEL
OG0007890	LOC108165493|XP_017157036.2|DMIR	Atg18a|NP_001261565.1|DMEL
OG0007891	LOC108157194|XP_017144612.1|DMIR	B9d1|NP_650470.1|DMEL
OG0007892	LOC108158709|XP_017146738.1|DMIR	l_2_09851|NP_610182.3|DMEL
OG0007893	LOC108159219|XP_017147805.1|DMIR	mi|NP_611803.1|DMEL
OG0007894	LOC108152699|XP_033242097.1|DMIR	nwk|NP_001286994.1|DMEL
OG0007895	LOC108151913|XP_017136313.1|DMIR	rno|NP_612007.2|DMEL
OG0007896	LOC108153225|XP_017138544.1|DMIR	ND-13B|NP_648409.1|DMEL
OG0007897	LOC108153184|XP_017138484.1|DMIR	ArfGAP1|NP_524040.2|DMEL
OG0007898	LOC108153153|XP_017138444.1|DMIR	yellow-g2|NP_647710.1|DMEL
OG0007899	LOC108152403|XP_017137194.1|DMIR	Ccn|NP_730294.1|DMEL
OG0007900	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR	ND-MWFE|NP_001097297.1|DMEL
OG0007901	LOC108153197|XP_017138503.1|DMIR	Prm|NP_523982.2|DMEL
OG0007902	LOC108164739|XP_017156121.1|DMIR	opm|NP_572994.1|DMEL
OG0007903	LOC108152703|XP_017137712.1|DMIR	Strump|NP_648840.1|DMEL
OG0007904	LOC108152034|XP_017136513.1|DMIR	HIPP1|NP_649261.1|DMEL
OG0007905	LOC108163788|XP_017154760.1|DMIR	Wwox|NP_609171.1|DMEL
OG0007906	LOC108165600|XP_017157163.1|DMIR	DIP-delta|NP_001097508.2|DMEL
OG0007907	LOC108151063|XP_017134928.1|DMIR	Fitm|NP_729053.2|DMEL
OG0007908	LOC108151064|XP_017134932.1|DMIR	Gdap1|NP_647945.1|DMEL
OG0007909	LOC108159721|XP_017148734.1|DMIR	Rtca|NP_569977.1|DMEL
OG0007910	LOC108150922|XP_017134741.1|DMIR	Ugt316A1|NP_649085.1|DMEL
OG0007911	LOC108153219|XP_017138537.1|DMIR	Ccz1|NP_647835.1|DMEL
OG0007912	LOC108151055|XP_017134918.1|DMIR	mRpL46|NP_647661.1|DMEL
OG0007913	LOC108153221|XP_017138538.1|DMIR	CG14977|NP_001261382.1|DMEL
OG0007914	LOC108151006|XP_033242473.1|DMIR	prc|NP_524658.2|DMEL
OG0007915	LOC108152625|XP_017137588.1|DMIR	Su_P_|NP_524116.2|DMEL
OG0007916	LOC108161121|XP_017150833.1|DMIR	CG14000|NP_608969.1|DMEL
OG0007917	LOC108159281|XP_033254379.1|DMIR	CG33774|NP_001027396.1|DMEL
OG0007918	LOC108160390|XP_017149866.1|DMIR	CG30157|NP_724519.1|DMEL
OG0007919	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR	CG8180|NP_001286458.1|DMEL
OG0007920	LOC108160783|XP_017150476.1|DMIR	CG15673|NP_611591.3|DMEL
OG0007921	LOC108158273|XP_017145998.1|DMIR	Tsp47F|NP_725044.1|DMEL
OG0007922	LOC108156041|XP_017142795.1|DMIR	CG4702|NP_001247070.1|DMEL
OG0007923	LOC108162639|XP_017152955.1|DMIR	Myo10A|NP_001036269.2|DMEL
OG0007924	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR	nemy|NP_725208.1|DMEL
OG0007925	LOC108160405|XP_017149885.1|DMIR	CG2736|NP_611991.1|DMEL
OG0007926	LOC108159978|XP_017149159.1|DMIR	CG8320|NP_611072.2|DMEL
OG0007927	LOC108163174|XP_017153795.1|DMIR	Liprin-alpha|NP_001260155.1|DMEL
OG0007928	LOC108163454|XP_017154230.1|DMIR	Hnf4|NP_723413.1|DMEL
OG0007929	LOC108161906|XP_017151794.1|DMIR	Nlg2|NP_523496.1|DMEL
OG0007930	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR	CG34038|NP_001033975.2|DMEL
OG0007931	LOC108161353|XP_017151084.1|DMIR	CG9527|NP_001137800.1|DMEL
OG0007932	LOC108161558|XP_017151335.1|DMIR	Mfe2|NP_573109.1|DMEL
OG0007933	LOC108155142|XP_017141285.1|DMIR	CG14906|NP_650573.1|DMEL
OG0007934	LOC108162128|XP_017152196.1|DMIR	CG14651|NP_649475.3|DMEL
OG0007935	LOC108162647|XP_017152966.1|DMIR	Edem2|NP_609611.1|DMEL
OG0007936	LOC108161615|XP_017151404.1|DMIR	RpS27A|NP_476778.1|DMEL
OG0007937	LOC108162378|XP_017152584.1|DMIR	mts|NP_476805.1|DMEL
OG0007938	LOC108160185|XP_017149502.1|DMIR	CG6729|NP_609449.1|DMEL
OG0007939	LOC108162661|XP_017152990.1|DMIR	Cep97|NP_608811.2|DMEL
OG0007940	LOC108162659|XP_033249967.1|DMIR	capu|NP_001137784.1|DMEL
OG0007941	LOC117188009|XP_033247015.1|DMIR	Atf6|NP_995745.1|DMEL
OG0007942	LOC117186229|XP_033242557.1|DMIR	CG15914|NP_573084.1|DMEL
OG0007943	LOC108161218|XP_033248814.1|DMIR	CG43778|NP_001369129.1|DMEL
OG0007944	LOC108151051|XP_017134915.1|DMIR	dlt|NP_728672.1|DMEL
OG0007945	LOC108162882|XP_017153323.2|DMIR	CG7384|NP_609417.1|DMEL
OG0007946	LOC117189373|XP_033250391.1|DMIR, LOC117189371|XP_033250389.1|DMIR, LOC108159526|XP_017148382.1|DMIR	CG17658|NP_611845.2|DMEL
OG0007947	LOC108163729|XP_017154675.1|DMIR	Uvrag|NP_609632.1|DMEL
OG0007948	LOC108162742|XP_033249261.1|DMIR	CycE|NP_001246037.1|DMEL
OG0007949	LOC108161655|XP_017151447.1|DMIR	fz4|NP_511068.2|DMEL
OG0007950	LOC108161478|XP_017151236.1|DMIR	Oseg5|NP_610064.2|DMEL
OG0007951	LOC108162917|XP_017153386.1|DMIR	CG31650|NP_608899.1|DMEL
OG0007952	LOC108163728|XP_017154674.1|DMIR	slf|NP_608858.3|DMEL
OG0007953	LOC108161366|XP_017151099.1|DMIR	CG13982|NP_609025.1|DMEL
OG0007954	LOC108163652|XP_017154560.1|DMIR	meng|NP_609070.1|DMEL
OG0007955	LOC108162049|XP_017152067.1|DMIR	CG42366|NP_723501.2|DMEL
OG0007956	LOC108162516|XP_017152786.1|DMIR	Nf-YB|NP_609997.1|DMEL
OG0007957	LOC108164177|XP_017155282.1|DMIR	CG5731|NP_609354.1|DMEL
OG0007958	LOC108154480|XP_017140273.1|DMIR	CG13404|NP_572954.2|DMEL
OG0007959	LOC108161372|XP_017151108.1|DMIR	amos|NP_477446.1|DMEL
OG0007960	LOC108163979|XP_017155029.1|DMIR	SmB|NP_001188780.1|DMEL
OG0007961	LOC108157302|XP_017144792.1|DMIR	CG5112|NP_651400.1|DMEL
OG0007962	LOC108155758|XP_017142293.1|DMIR	Smyd3|NP_524768.2|DMEL
OG0007963	LOC108162542|XP_017152813.1|DMIR	CG9426|NP_609616.1|DMEL
OG0007964	LOC108162685|XP_017153022.1|DMIR	CG9596|NP_995638.1|DMEL
OG0007965	LOC108162778|XP_017153163.1|DMIR	stai|NP_001245912.1|DMEL
OG0007966	LOC108162012|XP_017151992.1|DMIR	Rrp40|NP_722725.1|DMEL
OG0007967	LOC108162555|XP_017152837.2|DMIR	Itgbn|NP_523608.2|DMEL
OG0007968	LOC108161526|XP_017151293.1|DMIR	haf|NP_001356954.1|DMEL
OG0007969	LOC108163554|XP_017154406.2|DMIR	Mob3|NP_609364.1|DMEL
OG0007970	LOC108158612|XP_017146577.1|DMIR, LOC117194136|XP_033254685.1|DMIR	CNBP|NP_611739.1|DMEL
OG0007971	LOC108161463|XP_017151220.1|DMIR	hop|NP_511119.2|DMEL
OG0007972	LOC108158262|XP_017145987.1|DMIR, LOC117191323|XP_033252114.1|DMIR	Cpr49Ah|NP_610777.1|DMEL
OG0007973	LOC108162679|XP_017153012.1|DMIR	CG6405|NP_609564.1|DMEL
OG0007974	LOC108165060|XP_017156599.1|DMIR	Fer3HCH|NP_572854.1|DMEL
OG0007975	LOC108155832|XP_017142431.1|DMIR	cas|NP_524677.1|DMEL
OG0007976	LOC108152522|XP_017137412.2|DMIR	CG12659|NP_001259344.1|DMEL
OG0007977	LOC108162712|XP_017153062.2|DMIR	Mcr|NP_524688.1|DMEL
OG0007978	LOC108163695|XP_017154617.1|DMIR	mRpL24|NP_523476.1|DMEL
OG0007979	LOC108163099|XP_033248520.1|DMIR	CG43861|NP_001260615.1|DMEL
OG0007980	LOC108163510|XP_017154330.1|DMIR	Arpc2|NP_610033.1|DMEL
OG0007981	LOC108164795|XP_017156208.1|DMIR	CG8134|NP_573056.1|DMEL
OG0007982	LOC108162564|XP_017152850.1|DMIR	TTLL4A|NP_723642.2|DMEL
OG0007983	LOC108163610|XP_017154488.1|DMIR	JMJD4|NP_609870.1|DMEL
OG0007984	LOC108163617|XP_017154502.1|DMIR	CG10137|NP_609981.1|DMEL
OG0007985	LOC117189026|XP_033249791.1|DMIR	CG41378|NP_001163836.1|DMEL
OG0007986	LOC108163181|XP_017153807.1|DMIR	CG5435|NP_609567.2|DMEL
OG0007987	LOC108161717|XP_017151525.1|DMIR	Snx21|NP_608709.1|DMEL
OG0007988	LOC108162003|XP_017151975.1|DMIR	Kua|NP_610026.1|DMEL
OG0007989	LOC108162513|XP_017152780.1|DMIR	CG5708|NP_609359.1|DMEL
OG0007990	LOC108163736|XP_017154684.1|DMIR	Wdfy2|NP_609400.1|DMEL
OG0007991	LOC108163472|XP_017154262.1|DMIR	bowl|NP_476883.1|DMEL
OG0007992	LOC108162096|XP_017152147.1|DMIR	lmgA|NP_001097122.1|DMEL
OG0007993	LOC108154779|XP_017140652.1|DMIR	gammaCOP|NP_001263145.1|DMEL
OG0007994	LOC108162601|XP_017152909.1|DMIR	CG4619|NP_001162929.1|DMEL
OG0007995	LOC108163907|XP_017154923.1|DMIR	DIP-kappa|NP_723828.1|DMEL
OG0007996	LOC108164971|XP_017156472.1|DMIR	CG7378|NP_001285421.1|DMEL
OG0007997	LOC108152647|XP_017137626.1|DMIR	MED11|NP_649057.1|DMEL
OG0007998	LOC108162902|XP_017153361.1|DMIR	Tango6|NP_609922.2|DMEL
OG0007999	LOC108163287|XP_017153976.1|DMIR	CG17124|NP_609450.1|DMEL
OG0008000	LOC108163576|XP_033248949.1|DMIR	CG6495|NP_609451.1|DMEL
OG0008001	LOC108163371|XP_017154112.1|DMIR	CCT4|NP_609579.1|DMEL
OG0008002	LOC108161815|XP_017151664.1|DMIR	AP-2alpha|NP_995607.1|DMEL
OG0008003	LOC108163372|XP_017154113.2|DMIR	IFT43|NP_609581.3|DMEL
OG0008004	LOC108162739|XP_017153113.1|DMIR	ewg|NP_001245444.1|DMEL
OG0008005	LOC108157844|XP_017145548.1|DMIR	spri|NP_001259418.1|DMEL
OG0008006	LOC108164628|XP_017155962.1|DMIR	CG14232|NP_608348.1|DMEL
OG0008007	LOC108164598|XP_017155926.1|DMIR	Usf|NP_572167.3|DMEL
OG0008008	LOC108151420|XP_017135500.1|DMIR	Blos3|NP_001097640.1|DMEL
OG0008009	LOC108152835|XP_017137932.1|DMIR	Nsun2|NP_652007.1|DMEL
OG0008010	LOC108163688|XP_017154611.1|DMIR	CG3632|NP_001096996.1|DMEL
OG0008011	LOC108160889|XP_017150647.2|DMIR, LOC117187973|XP_033246909.1|DMIR	CG4269|NP_611683.1|DMEL
OG0008012	LOC108158490|XP_017146289.1|DMIR	Pex6|NP_001027403.2|DMEL
OG0008013	LOC108159572|XP_017148504.1|DMIR	isopeptidase-T-3|NP_001261098.1|DMEL
OG0008014	LOC108156993|XP_017144275.1|DMIR	Fip1|NP_649476.1|DMEL
OG0008015	LOC108152797|XP_017137872.1|DMIR	Plod|NP_648451.1|DMEL
OG0008016	LOC108152798|XP_017137873.1|DMIR	nkt|NP_648450.3|DMEL
OG0008017	LOC108153483|XP_017139011.1|DMIR	hec|NP_572843.2|DMEL
OG0008018	LOC108152805|XP_033243628.1|DMIR	futsch|NP_001096864.1|DMEL
OG0008019	LOC108165036|XP_017156561.1|DMIR	CG12531|NP_608350.2|DMEL
OG0008020	LOC108156811|XP_017143994.1|DMIR	Regnase-1|NP_650863.3|DMEL
OG0008021	LOC108164556|XP_017155862.1|DMIR	Fcp3C|NP_477482.2|DMEL
OG0008022	LOC108154352|XP_017140106.2|DMIR	Nep5|NP_733186.2|DMEL
OG0008023	LOC108164646|XP_033247791.1|DMIR	fs_1_N|NP_569901.1|DMEL
OG0008024	LOC108153656|XP_017139253.1|DMIR	CG11409|NP_569902.2|DMEL
OG0008025	LOC108152847|XP_017137953.1|DMIR	Lrpprc2|NP_569913.1|DMEL
OG0008026	LOC108164913|XP_017156388.1|DMIR	Pa1|NP_572712.1|DMEL
OG0008027	LOC108164782|XP_017156192.1|DMIR	pon|NP_525072.2|DMEL
OG0008028	LOC108156604|XP_017143634.1|DMIR	14-3-3epsilon|NP_732309.1|DMEL
OG0008029	LOC108154845|XP_017140751.1|DMIR	Nab2|NP_651243.1|DMEL
OG0008030	LOC108154103|XP_017139714.1|DMIR	atms|NP_649493.1|DMEL
OG0008031	LOC108162860|XP_017153298.1|DMIR	betaggt-II|NP_524894.1|DMEL
OG0008032	LOC108154785|XP_017140661.1|DMIR	RpL6|NP_651876.1|DMEL
OG0008033	LOC108155840|XP_017142440.1|DMIR	CG42327|NP_001036706.2|DMEL
OG0008034	LOC108156038|XP_017142780.1|DMIR	ATP8B|NP_731669.2|DMEL
OG0008035	LOC108165194|XP_017156753.1|DMIR	CG9411|NP_572962.1|DMEL
OG0008036	LOC108156975|XP_017144255.1|DMIR	CG4553|NP_651396.1|DMEL
