Orthogroup	DMIR.longest_only	DSUP.longest_only
OG0008450	LOC108153679|XP_017139287.1|DMIR	LOC119558216|XP_037727454.1|DSUP
OG0008451	LOC108157779|XP_017145458.1|DMIR	LOC119559857|XP_037728890.1|DSUP
OG0008452	LOC108162764|XP_017153140.1|DMIR	LOC119546723|XP_037709141.1|DSUP
OG0008453	LOC108158348|XP_017146076.1|DMIR	LOC119552125|XP_037717840.1|DSUP
OG0008454	LOC108164021|XP_033253676.1|DMIR	LOC119556969|XP_037725407.1|DSUP
OG0008455	LOC108152230|XP_017136905.1|DMIR	LOC119554514|XP_037721384.1|DSUP
OG0008456	LOC108155571|XP_017141960.1|DMIR	LOC119563451|XP_037732775.1|DSUP
OG0008457	LOC108154100|XP_017139710.1|DMIR	LOC119553226|XP_037719426.1|DSUP
OG0008458	LOC108158937|XP_017147236.2|DMIR, LOC117192895|XP_033253529.1|DMIR	LOC119549970|XP_037714293.1|DSUP
OG0008459	LOC108164656|XP_017155997.1|DMIR	LOC119557031|XP_037725502.1|DSUP
OG0008460	LOC108161424|XP_017151173.1|DMIR	LOC119548101|XP_037711118.1|DSUP
OG0008461	LOC108163740|XP_017154688.2|DMIR	LOC119548662|XP_037712010.1|DSUP
OG0008462	LOC108162075|XP_017152112.1|DMIR	LOC119548766|XP_037712237.1|DSUP
OG0008463	LOC108162585|XP_017152887.1|DMIR	LOC119546275|XP_037708376.1|DSUP
OG0008464	LOC108159650|XP_017148605.1|DMIR, LOC117190713|XP_033251670.1|DMIR	LOC119550728|XP_037715559.1|DSUP
OG0008465	LOC108160158|XP_017149463.2|DMIR	LOC119549350|XP_037713264.1|DSUP
OG0008466	LOC108160139|XP_017149436.1|DMIR	LOC119549233|XP_037713051.1|DSUP
OG0008467	LOC108158488|XP_017146285.1|DMIR, LOC117189976|XP_033250948.1|DMIR	LOC119551653|XP_037717017.1|DSUP
OG0008468	LOC108161641|XP_017151432.1|DMIR	LOC119548098|XP_037711115.1|DSUP
OG0008470	LOC117185869|XP_017147576.2|DMIR, LOC117185813|XP_033247264.1|DMIR	LOC119552015|XP_037717679.1|DSUP
OG0008472	LOC117194967|XP_033255336.1|DMIR, LOC108159011|XP_017147373.1|DMIR	LOC119549494|XP_037713526.1|DSUP
OG0008473	LOC108156065|XP_017142840.1|DMIR	LOC119556610|XP_037724851.1|DSUP
OG0008474	LOC108155098|XP_017141215.1|DMIR	LOC119563086|XP_037732244.1|DSUP
OG0008475	LOC108163854|XP_017154857.1|DMIR	LOC119546169|XP_037708217.1|DSUP
OG0008476	LOC108155155|XP_017141304.1|DMIR	LOC119552593|XP_037718172.1|DSUP
OG0008477	LOC108160919|XP_017150690.1|DMIR	LOC119549202|XP_037712964.1|DSUP
OG0008478	LOC108155010|XP_033245441.1|DMIR	LOC119552805|XP_037718573.1|DSUP
OG0008479	LOC117193466|XP_033254117.1|DMIR, LOC117194054|XP_033254590.1|DMIR, LOC117194914|XP_033255271.1|DMIR, LOC108159873|XP_017148966.1|DMIR	LOC119549063|XP_037712696.1|DSUP
OG0008480	LOC108152183|XP_017136811.1|DMIR	LOC119552811|XP_037718577.1|DSUP
OG0008481	LOC108152741|XP_017137782.1|DMIR	LOC119556043|XP_037723765.1|DSUP
OG0008482	LOC108150939|XP_017134758.1|DMIR	LOC119553821|XP_037720376.1|DSUP
OG0008483	LOC108162906|XP_033248625.1|DMIR	LOC119546000|XP_037707926.1|DSUP
OG0008484	LOC108156111|XP_017142896.1|DMIR	LOC119559380|XP_037728363.1|DSUP
OG0008485	LOC108164195|XP_017155304.1|DMIR	LOC119562580|XP_037731727.1|DSUP
OG0008486	LOC108164386|XP_033250202.1|DMIR	LOC119559067|XP_037728125.1|DSUP
OG0008487	LOC108151408|XP_017135524.2|DMIR	LOC119556676|XP_037724968.1|DSUP
OG0008488	LOC108157663|XP_017145311.1|DMIR	LOC119561080|XP_037730867.1|DSUP
OG0008489	LOC108154471|XP_017140231.1|DMIR	LOC119560626|XP_037730096.1|DSUP
OG0008490	LOC117187273|XP_033245505.1|DMIR, LOC117187274|XP_033245506.1|DMIR, LOC117186915|XP_033244142.1|DMIR, LOC117187275|XP_033245507.1|DMIR, LOC117186914|XP_033244141.1|DMIR, LOC117186913|XP_033244140.1|DMIR, LOC108157336|XP_033245264.1|DMIR	LOC119563212|XP_037732436.1|DSUP
OG0008491	LOC108157407|XP_017144943.2|DMIR	LOC119551133|XP_037716251.1|DSUP
OG0008492	LOC108163107|XP_017153690.1|DMIR	LOC119546351|XP_037708506.1|DSUP, LOC119547473|XP_037710287.1|DSUP
OG0008493	LOC108162214|XP_017152321.2|DMIR	LOC119547337|XP_037710075.1|DSUP
OG0008494	LOC108159809|XP_017148868.1|DMIR	LOC119550600|XP_037715343.1|DSUP
OG0008495	LOC117191475|XP_033252223.1|DMIR, LOC117192056|XP_033252663.1|DMIR, LOC117191478|XP_033252225.1|DMIR, LOC117192057|XP_033252664.1|DMIR, LOC117191477|XP_033252224.1|DMIR, LOC108158540|XP_017146437.1|DMIR	LOC119552168|XP_037717919.1|DSUP
OG0008496	LOC117189937|XP_033250908.1|DMIR, LOC117189938|XP_033250910.1|DMIR, LOC117190788|XP_033251736.1|DMIR, LOC108160157|XP_033246829.1|DMIR	LOC119549349|XP_037713263.1|DSUP
OG0008497	LOC117194149|XP_033254693.1|DMIR, LOC108158380|XP_017146121.1|DMIR	LOC119550956|XP_037715911.1|DSUP
OG0008498	LOC108160929|XP_033255626.1|DMIR, LOC117185741|XP_033247876.1|DMIR	LOC119551485|XP_037716775.1|DSUP
OG0008499	LOC117193357|XP_033253964.1|DMIR, LOC108158238|XP_017145960.1|DMIR	LOC119550139|XP_037714570.1|DSUP
OG0008500	LOC108159587|XP_017148526.1|DMIR	LOC119551963|XP_037717590.1|DSUP
OG0008501	LOC108152164|XP_017136772.1|DMIR	LOC119553634|XP_037720037.1|DSUP
OG0008502	LOC117194176|XP_033254728.1|DMIR, LOC108162529|XP_017152799.1|DMIR, LOC108164858|XP_033255671.1|DMIR	LOC119557083|XP_037725564.1|DSUP
OG0008503	LOC108153062|XP_017138327.1|DMIR	LOC119556053|XP_037723783.1|DSUP
OG0008504	LOC117188649|XP_033248704.1|DMIR, LOC108163328|XP_017154049.2|DMIR	LOC119555169|XP_037722348.1|DSUP
OG0008505	LOC108152314|XP_017137036.1|DMIR	LOC119552581|XP_037718141.1|DSUP
OG0008506	LOC108153339|XP_017138763.1|DMIR	LOC119553832|XP_037720393.1|DSUP
OG0008507	LOC108151585|XP_017135753.1|DMIR	LOC119554834|XP_037721836.1|DSUP
OG0008508	LOC108151062|XP_017134931.2|DMIR	LOC119558386|XP_037727842.1|DSUP
OG0008510	LOC108151194|XP_017135141.1|DMIR	LOC119557062|XP_037725543.1|DSUP
OG0008511	LOC117185761|XP_017155074.1|DMIR, LOC108151613|XP_017135799.2|DMIR, LOC108151615|XP_017135801.1|DMIR	LOC119548204|XP_037711262.1|DSUP
OG0008513	LOC108165103|XP_017156649.1|DMIR, LOC108164996|XP_017156516.1|DMIR	LOC119547146|XP_037709788.1|DSUP
OG0008514	LOC108161391|XP_017151129.1|DMIR	LOC119546699|XP_037709106.1|DSUP
OG0008515	LOC108153157|XP_017138449.1|DMIR, LOC108151869|XP_017136253.1|DMIR, LOC108161163|XP_033248475.1|DMIR, LOC108163784|XP_017154756.2|DMIR	LOC119547123|XP_037709761.1|DSUP
OG0008516	LOC108165430|XP_017156958.1|DMIR, LOC117188713|XP_033248860.1|DMIR, LOC108161172|XP_017150881.2|DMIR, LOC117189122|XP_033250041.1|DMIR	LOC119553093|XP_037719176.1|DSUP
OG0008517	LOC108152111|XP_017136675.1|DMIR	LOC119552568|XP_037718120.1|DSUP, LOC119552566|XP_037718117.1|DSUP
OG0008518	LOC108153023|XP_017138266.1|DMIR, LOC117188467|XP_033248270.1|DMIR, LOC108160969|XP_017150756.2|DMIR, LOC117193283|XP_033253918.1|DMIR	LOC119554160|XP_037720877.1|DSUP
OG0008519	LOC117193828|XP_033254427.1|DMIR, LOC117193830|XP_033254429.1|DMIR, LOC117193832|XP_033254431.1|DMIR, LOC117193829|XP_033254428.1|DMIR, LOC117193834|XP_033254432.1|DMIR, LOC117193831|XP_033254430.1|DMIR, LOC108159589|XP_017148529.1|DMIR	LOC119551743|XP_037717172.1|DSUP
OG0008520	LOC108155310|XP_017141517.1|DMIR	LOC119559830|XP_037728851.1|DSUP
OG0008523	LOC117188706|XP_033248840.1|DMIR, LOC117188707|XP_033248841.1|DMIR, LOC108163336|XP_017154060.2|DMIR, LOC117188840|XP_033249205.1|DMIR, LOC108164073|XP_033248842.1|DMIR	LOC119547682|XP_037710569.1|DSUP
OG0008524	LOC108164929|XP_017156406.1|DMIR	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP
OG0008525	LOC108163700|XP_017154624.1|DMIR	LOC119546896|XP_037709447.1|DSUP, LOC119546898|XP_037709448.1|DSUP
OG0008527	LOC117189145|XP_033250102.1|DMIR	LOC119557446|XP_037726135.1|DSUP
OG0008528	LOC108165593|XP_017157157.1|DMIR	LOC119554778|XP_037721750.1|DSUP
OG0008529	LOC108151466|XP_017135577.1|DMIR	LOC119557241|XP_037725854.1|DSUP
OG0008530	LOC108152871|XP_017137989.1|DMIR	LOC119556837|XP_037725234.1|DSUP
OG0008531	LOC108164569|XP_017155876.1|DMIR	LOC119556598|XP_037724837.1|DSUP
OG0008532	LOC108164719|XP_017156093.1|DMIR	LOC119556653|XP_037724920.1|DSUP
OG0008534	LOC108164648|XP_033249909.1|DMIR	LOC119556522|XP_037724726.1|DSUP
OG0008535	LOC108164807|XP_017156216.1|DMIR	LOC119557594|XP_037726324.1|DSUP
OG0008536	LOC108164655|XP_017155996.1|DMIR	LOC119556318|XP_037724332.1|DSUP
OG0008537	LOC108156185|XP_033244568.1|DMIR	LOC119547525|XP_037710350.1|DSUP
OG0008538	LOC108164709|XP_017156071.1|DMIR	LOC119558098|XP_037727238.1|DSUP
OG0008540	LOC108154792|XP_017140672.1|DMIR	LOC119563166|XP_037732355.1|DSUP
OG0008541	LOC108158850|XP_017147062.1|DMIR	LOC119549238|XP_037713065.1|DSUP
OG0008542	LOC108151819|XP_017136167.1|DMIR	LOC119554772|XP_037721741.1|DSUP
OG0008544	LOC108158834|XP_017147042.1|DMIR	LOC119551745|XP_037717189.1|DSUP
OG0008545	LOC108159502|XP_017148344.1|DMIR	LOC119559436|XP_037728461.1|DSUP
OG0008546	LOC108152447|XP_017137290.1|DMIR	LOC119553761|XP_037720295.1|DSUP
OG0008547	LOC108165476|XP_017157016.1|DMIR	LOC119557017|XP_037725481.1|DSUP
OG0008549	LOC108154773|XP_017140647.1|DMIR	LOC119552022|XP_037717690.1|DSUP
OG0008550	LOC108164785|XP_017156193.2|DMIR	LOC119557342|XP_037726006.1|DSUP
OG0008551	LOC108150935|XP_017134754.1|DMIR	LOC119554098|XP_037720775.1|DSUP
OG0008552	LOC108152081|XP_017136607.1|DMIR	LOC119554886|XP_037721903.1|DSUP
OG0008553	LOC117187832|XP_033246591.1|DMIR, LOC108158825|XP_017147011.2|DMIR	LOC119550059|XP_037714447.1|DSUP
OG0008554	LOC108152961|XP_017138153.1|DMIR	LOC119557228|XP_037725838.1|DSUP
OG0008555	LOC108150976|XP_017134807.1|DMIR	LOC119556987|XP_037725444.1|DSUP
OG0008556	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR	LOC119550642|XP_037715409.1|DSUP
OG0008557	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR	LOC119563431|XP_037732745.1|DSUP
OG0008558	LOC108162046|XP_033249471.1|DMIR	LOC119548667|XP_037712027.1|DSUP
OG0008560	LOC108163236|XP_017153885.1|DMIR	LOC119546116|XP_037708133.1|DSUP
OG0008561	LOC108163391|XP_017154136.1|DMIR	LOC119547181|XP_037709844.1|DSUP
OG0008563	LOC108156311|XP_017143190.1|DMIR	LOC119551813|XP_037717305.1|DSUP
OG0008564	LOC108164316|XP_017155456.1|DMIR	LOC119546739|XP_037709161.1|DSUP
OG0008565	LOC117186502|XP_033243276.1|DMIR	LOC119553645|XP_037720056.1|DSUP
OG0008566	LOC108163743|XP_017154699.1|DMIR	LOC119548640|XP_037711968.1|DSUP
OG0008567	LOC108161955|XP_033248893.1|DMIR	LOC119546227|XP_037708294.1|DSUP
OG0008569	LOC108154522|XP_017140315.1|DMIR	LOC119556964|XP_037725399.1|DSUP
OG0008570	LOC108162452|XP_017152687.1|DMIR	LOC119556475|XP_037724655.1|DSUP
OG0008571	LOC108152080|XP_017136606.1|DMIR	LOC119553650|XP_037720065.1|DSUP
OG0008572	LOC108157681|XP_017145336.1|DMIR	LOC119560847|XP_037730435.1|DSUP
OG0008573	LOC117186716|XP_033243717.1|DMIR	LOC119556280|XP_037724260.1|DSUP
OG0008575	LOC108156198|XP_033244899.1|DMIR	LOC119547274|XP_037709988.1|DSUP
OG0008576	LOC108156208|XP_017143038.1|DMIR	LOC119558942|XP_037728068.1|DSUP
OG0008577	LOC108152551|XP_017137454.1|DMIR	LOC119554226|XP_037720982.1|DSUP
OG0008578	LOC108155564|XP_017141946.1|DMIR	LOC119563165|XP_037732354.1|DSUP
OG0008579	LOC108152144|XP_017136744.1|DMIR	LOC119552569|XP_037718121.1|DSUP
OG0008581	LOC108152319|XP_017137043.1|DMIR	LOC119554087|XP_037720758.1|DSUP
OG0008582	LOC108165473|XP_017157012.1|DMIR	LOC119557986|XP_037727005.1|DSUP
OG0008583	LOC108151567|XP_017136144.1|DMIR	LOC119557672|XP_037726466.1|DSUP
OG0008584	LOC108164653|XP_033254392.1|DMIR	LOC119557485|XP_037726182.1|DSUP
OG0008585	LOC108161241|XP_017150958.1|DMIR	LOC119556667|XP_037724945.1|DSUP
OG0008586	LOC108165072|XP_017156611.1|DMIR	LOC119556511|XP_037724705.1|DSUP
OG0008587	LOC108156206|XP_017143032.1|DMIR	LOC119560401|XP_037729757.1|DSUP
OG0008588	LOC108156594|XP_017143624.1|DMIR	LOC119561109|XP_037730945.1|DSUP
OG0008589	LOC108165466|XP_017157003.1|DMIR	LOC119556671|XP_037724961.1|DSUP
OG0008590	LOC108155069|XP_017141145.1|DMIR	LOC119562913|XP_037731985.1|DSUP
OG0008592	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR	LOC119550352|XP_037714902.1|DSUP
OG0008593	LOC108152682|XP_017137671.1|DMIR	LOC119553716|XP_037720225.1|DSUP
OG0008594	LOC108155171|XP_017141327.1|DMIR	LOC119547860|XP_037710824.1|DSUP
OG0008595	LOC108158908|XP_017147191.1|DMIR	LOC119551418|XP_037716688.1|DSUP
OG0008596	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR	LOC119550041|XP_037714422.1|DSUP
OG0008597	LOC108157838|XP_017145530.1|DMIR	LOC119550755|XP_037715609.1|DSUP
OG0008598	LOC108165031|XP_017156557.1|DMIR	LOC119557391|XP_037726063.1|DSUP
OG0008599	LOC108154799|XP_017140687.1|DMIR	LOC119556204|XP_037724089.1|DSUP
OG0008600	LOC108155683|XP_017142141.1|DMIR	LOC119560785|XP_037730342.1|DSUP
OG0008601	LOC108162625|XP_017152936.1|DMIR	LOC119548550|XP_037711774.1|DSUP
OG0008602	LOC108154795|XP_017140675.1|DMIR	LOC119553592|XP_037719975.1|DSUP
OG0008603	LOC108157186|XP_033245679.1|DMIR	LOC119563304|XP_037732564.1|DSUP
OG0008604	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR	LOC119549099|XP_037712762.1|DSUP
OG0008605	LOC108162997|XP_017153501.2|DMIR	LOC119548632|XP_037711947.1|DSUP
OG0008606	LOC108164098|XP_017155176.1|DMIR	LOC119546904|XP_037709458.1|DSUP
OG0008607	LOC108156456|XP_017143407.1|DMIR	LOC119560051|XP_037729284.1|DSUP
OG0008608	LOC108152061|XP_017136564.1|DMIR	LOC119557064|XP_037725546.1|DSUP
OG0008609	LOC108154217|XP_017139932.1|DMIR	LOC119550374|XP_037714953.1|DSUP
OG0008610	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR	LOC119551867|XP_037717386.1|DSUP
OG0008612	LOC108160676|XP_017150311.1|DMIR	LOC119550679|XP_037715467.1|DSUP
OG0008613	LOC108154482|XP_017140272.1|DMIR	LOC119559873|XP_037728932.1|DSUP
OG0008614	LOC108156398|XP_017143324.1|DMIR, LOC108162898|XP_017153360.1|DMIR	LOC119556162|XP_037723995.1|DSUP
OG0008615	LOC108155760|XP_017142292.1|DMIR	LOC119559934|XP_037729070.1|DSUP
OG0008616	LOC108154680|XP_017140510.1|DMIR	LOC119561087|XP_037730891.1|DSUP
OG0008617	LOC108154505|XP_017140294.1|DMIR	LOC119562934|XP_037732016.1|DSUP
OG0008619	LOC108163998|XP_033248910.1|DMIR	LOC119546693|XP_037709099.1|DSUP
OG0008620	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR	LOC119550894|XP_037715812.1|DSUP
OG0008621	LOC108155003|XP_017141040.1|DMIR, LOC117187197|XP_033245226.1|DMIR	LOC119560040|XP_037729271.1|DSUP
OG0008622	LOC117191290|XP_033252088.1|DMIR, LOC108159188|XP_017147731.1|DMIR, LOC117191295|XP_033252094.1|DMIR, LOC117191294|XP_033252093.1|DMIR	LOC119549646|XP_037713758.1|DSUP
OG0008623	LOC117188388|XP_033248073.1|DMIR, LOC108160894|XP_017150652.2|DMIR	LOC119559445|XP_037728472.1|DSUP
OG0008624	LOC108160317|XP_033247820.1|DMIR, LOC117192674|XP_033253287.1|DMIR	LOC119551504|XP_037716798.1|DSUP
OG0008625	LOC108160073|XP_017149317.1|DMIR, LOC117192550|XP_033253139.1|DMIR	LOC119549614|XP_037713714.1|DSUP
OG0008626	LOC108160993|XP_033248176.1|DMIR	LOC119558774|XP_037727991.1|DSUP
OG0008627	LOC108162274|XP_017152421.2|DMIR, LOC108152263|XP_017136961.1|DMIR	LOC119553838|XP_037720400.1|DSUP
OG0008629	LOC108161202|XP_017150913.1|DMIR, LOC108161203|XP_033249322.1|DMIR	LOC119546211|XP_037708274.1|DSUP
OG0008630	LOC108164400|XP_017155529.1|DMIR	LOC119549813|XP_037714050.1|DSUP
OG0008631	LOC108155555|XP_017141939.1|DMIR, LOC108155995|XP_033244265.1|DMIR	LOC119560949|XP_037730615.1|DSUP
OG0008632	LOC108156276|XP_033244542.1|DMIR	LOC119545830|XP_037707671.1|DSUP
OG0008633	LOC117185687|XP_033252759.1|DMIR, LOC108159876|XP_017148969.1|DMIR	LOC119549690|XP_037713834.1|DSUP
OG0008634	LOC108161912|XP_017151810.1|DMIR	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP
OG0008635	LOC117189777|XP_033250737.1|DMIR, LOC108158693|XP_017146715.2|DMIR	LOC119549239|XP_037713066.1|DSUP
OG0008636	LOC108153879|XP_017139469.1|DMIR	LOC119563065|XP_037732207.1|DSUP
OG0008637	LOC108151659|XP_017135869.1|DMIR	LOC119555072|XP_037722210.1|DSUP
OG0008638	LOC108154537|XP_017140329.1|DMIR	LOC119563347|XP_037732625.1|DSUP
OG0008639	LOC108155735|XP_017142240.1|DMIR	LOC119554478|XP_037721326.1|DSUP
OG0008640	LOC108156615|XP_017143658.1|DMIR	LOC119560007|XP_037729209.1|DSUP, LOC119561024|XP_037730777.1|DSUP
OG0008641	LOC108152867|XP_033251930.1|DMIR, LOC117186015|XP_033241940.1|DMIR	LOC119562935|XP_037732018.1|DSUP
OG0008642	LOC108154016|XP_033244419.1|DMIR	LOC119553706|XP_037720201.1|DSUP
OG0008643	LOC108156963|XP_017144231.1|DMIR	LOC119546263|XP_037708364.1|DSUP
OG0008644	LOC108157658|XP_017145304.1|DMIR	LOC119558419|XP_037727906.1|DSUP
OG0008645	LOC108161983|XP_017151938.1|DMIR	LOC119547197|XP_037709865.1|DSUP
OG0008646	LOC117188874|XP_033249286.1|DMIR, LOC117185885|XP_033249670.1|DMIR, LOC108164054|XP_017155123.2|DMIR	LOC119548820|XP_037712362.1|DSUP
OG0008647	LOC108163875|XP_017154878.1|DMIR	LOC119547239|XP_037709946.1|DSUP
OG0008648	LOC108161982|XP_017151937.1|DMIR	LOC119546714|XP_037709129.1|DSUP
OG0008649	LOC117188520|XP_033248415.1|DMIR, LOC117189380|XP_033250396.1|DMIR	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP
OG0008650	LOC108157757|XP_017145427.1|DMIR	LOC119557976|XP_037726976.1|DSUP
OG0008651	LOC108160395|XP_017149873.2|DMIR, LOC117188091|XP_033247309.1|DMIR	LOC119550010|XP_037714361.1|DSUP
OG0008652	LOC108160956|XP_017150738.1|DMIR	LOC119551042|XP_037716081.1|DSUP
OG0008653	LOC117191002|XP_033251873.1|DMIR, LOC108160949|XP_017150729.1|DMIR, LOC117190957|XP_033251841.1|DMIR, LOC117191869|XP_033252525.1|DMIR, LOC117191233|XP_033252041.1|DMIR	LOC119551232|XP_037716398.1|DSUP
OG0008654	LOC117190855|XP_033251774.1|DMIR, LOC108160455|XP_017149960.1|DMIR	LOC119550848|XP_037715742.1|DSUP, LOC119551161|XP_037716285.1|DSUP
OG0008655	LOC108160947|XP_033251902.1|DMIR, LOC117188278|XP_033247728.1|DMIR	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP
OG0008656	LOC108158376|XP_017146158.1|DMIR	LOC119555999|XP_037723659.1|DSUP
OG0008657	LOC108155796|XP_017142368.1|DMIR	LOC119558228|XP_037727475.1|DSUP
OG0008658	LOC108153742|XP_017139364.1|DMIR	LOC119558026|XP_037727080.1|DSUP
OG0008659	LOC108151779|XP_017136111.1|DMIR	LOC119549847|XP_037714068.1|DSUP, LOC119553686|XP_037720167.1|DSUP
OG0008660	LOC108152406|XP_033242415.1|DMIR, LOC117191994|XP_033252607.1|DMIR	LOC119553505|XP_037719852.1|DSUP
OG0008661	LOC108152525|XP_017137415.1|DMIR	LOC119555092|XP_037722238.1|DSUP
OG0008662	LOC108152560|XP_033243804.1|DMIR	LOC119562309|XP_037731392.1|DSUP
OG0008663	LOC108153162|XP_017138455.1|DMIR	LOC119554623|XP_037721545.1|DSUP
OG0008664	LOC108151889|XP_017136279.1|DMIR	LOC119558922|XP_037728050.1|DSUP, LOC119558923|XP_037728052.1|DSUP, LOC119558921|XP_037728049.1|DSUP, LOC119552937|XP_037718818.1|DSUP
OG0008665	LOC108161131|XP_033249506.1|DMIR, LOC108161677|XP_033248432.1|DMIR	LOC119546673|XP_037709060.1|DSUP
OG0008666	LOC108153633|XP_017139225.1|DMIR	LOC119553978|XP_037720613.1|DSUP
OG0008667	LOC108151001|XP_017134840.1|DMIR	LOC119555538|XP_037722898.1|DSUP
OG0008668	LOC108154995|XP_017141033.1|DMIR, LOC108155622|XP_017142041.1|DMIR	LOC119555003|XP_037722073.1|DSUP
OG0008669	LOC108164310|XP_017155447.1|DMIR	LOC119547393|XP_037710170.1|DSUP
OG0008670	LOC108157602|XP_017145220.1|DMIR	LOC119561113|XP_037730952.1|DSUP
OG0008671	LOC108163463|XP_017154248.1|DMIR, LOC108161644|XP_033249452.1|DMIR	LOC119548047|XP_037711055.1|DSUP, LOC119547536|XP_037710360.1|DSUP, LOC119548158|XP_037711189.1|DSUP
OG0008672	LOC108163051|XP_017153612.1|DMIR	LOC119547651|XP_037710522.1|DSUP
OG0008673	LOC108161436|XP_017151188.1|DMIR, LOC108163742|XP_017154698.1|DMIR	LOC119548021|XP_037711020.1|DSUP
OG0008675	LOC108151231|XP_017135218.1|DMIR	LOC119553570|XP_037719946.1|DSUP, LOC119552523|XP_037718070.1|DSUP
OG0008677	LOC108156659|XP_017143761.2|DMIR	LOC119549092|XP_037712755.1|DSUP
OG0008679	LOC108165126|XP_017156679.1|DMIR	LOC119557702|XP_037726504.1|DSUP
OG0008680	LOC108163811|XP_017154793.1|DMIR	LOC119556789|XP_037725153.1|DSUP
OG0008681	LOC108156165|XP_017142985.1|DMIR	LOC119556440|XP_037724602.1|DSUP
OG0008682	LOC108153632|XP_017139228.1|DMIR	LOC119558214|XP_037727448.1|DSUP
OG0008683	LOC108154501|XP_017140293.2|DMIR, LOC117187447|XP_033246033.1|DMIR	LOC119557512|XP_037726212.1|DSUP
OG0008684	LOC108164910|XP_017156379.1|DMIR	LOC119558315|XP_037727651.1|DSUP
OG0008685	LOC108160906|XP_017150668.1|DMIR	LOC119549102|XP_037712765.1|DSUP
OG0008686	LOC108157074|XP_017144398.1|DMIR	LOC119554267|XP_037721047.1|DSUP
OG0008687	LOC108160957|XP_017150739.1|DMIR	LOC119549378|XP_037713343.1|DSUP
OG0008688	LOC108159564|XP_033242905.1|DMIR	LOC119557735|XP_037726548.1|DSUP
OG0008689	LOC108155112|XP_017141240.1|DMIR	LOC119560569|XP_037730016.1|DSUP
OG0008690	LOC108162537|XP_033248483.1|DMIR	LOC119546063|XP_037708060.1|DSUP
OG0008691	LOC108152479|XP_017137341.1|DMIR	LOC119554488|XP_037721346.1|DSUP
OG0008692	LOC108153454|XP_017138968.2|DMIR	LOC119557080|XP_037725560.1|DSUP
OG0008694	LOC108159024|XP_017147467.1|DMIR	LOC119557381|XP_037726053.1|DSUP
OG0008695	LOC108158069|XP_017145708.1|DMIR	LOC119559418|XP_037728441.1|DSUP
OG0008696	LOC108155052|XP_017141118.1|DMIR	LOC119547152|XP_037709803.1|DSUP
OG0008697	LOC108165410|XP_017156938.1|DMIR	LOC119555258|XP_037722484.1|DSUP
OG0008698	LOC108160717|XP_017150382.1|DMIR	LOC119556281|XP_037724261.1|DSUP
OG0008699	LOC108153158|XP_017138450.1|DMIR	LOC119553271|XP_037719491.1|DSUP
OG0008700	LOC108155536|XP_017141894.1|DMIR	LOC119559972|XP_037729136.1|DSUP
OG0008701	LOC108159570|XP_017148501.1|DMIR	LOC119549680|XP_037713814.1|DSUP
OG0008702	LOC108157399|XP_017144929.1|DMIR	LOC119555237|XP_037722448.1|DSUP
OG0008703	LOC108152626|XP_017137589.1|DMIR	LOC119552933|XP_037718805.1|DSUP
OG0008704	LOC108162795|XP_017153186.1|DMIR	LOC119547959|XP_037710937.1|DSUP
OG0008705	LOC108161427|XP_017151178.1|DMIR	LOC119547859|XP_037710819.1|DSUP
OG0008706	LOC108154644|XP_017140462.1|DMIR	LOC119555927|XP_037723557.1|DSUP
OG0008707	LOC108161681|XP_033248843.1|DMIR	LOC119557971|XP_037726966.1|DSUP
OG0008708	LOC108162862|XP_017153340.1|DMIR	LOC119558047|XP_037727123.1|DSUP
OG0008709	LOC108154752|XP_017140615.1|DMIR	LOC119549262|XP_037713103.1|DSUP
OG0008710	LOC108157592|XP_017145208.1|DMIR	LOC119562957|XP_037732060.1|DSUP
OG0008711	LOC108156840|XP_017144041.1|DMIR	LOC119559827|XP_037728846.1|DSUP
OG0008712	LOC108158910|XP_017147193.1|DMIR	LOC119551419|XP_037716689.1|DSUP
OG0008714	LOC108162076|XP_017152113.1|DMIR	LOC119548767|XP_037712239.1|DSUP
OG0008715	LOC108156221|XP_017143047.1|DMIR	LOC119563142|XP_037732327.1|DSUP, LOC119560791|XP_037730348.1|DSUP
OG0008716	LOC108157744|XP_017145413.1|DMIR	LOC119553331|XP_037719594.1|DSUP
OG0008717	LOC108153208|XP_017138519.1|DMIR	LOC119554426|XP_037721247.1|DSUP
