Orthogroup	DMIR.longest_only	BTRY.longest_only
OG0007419	LOC108155042|XP_017141104.1|DMIR	LOC120782320|XP_039970475.1|BTRY
OG0007420	LOC108158917|XP_017147204.1|DMIR	LOC120770236|XP_039953460.1|BTRY
OG0007421	LOC108161252|XP_017150966.1|DMIR	LOC120775824|XP_039962114.1|BTRY
OG0007422	LOC108152910|XP_017138054.1|DMIR	LOC120774419|XP_039959980.1|BTRY
OG0007423	LOC108159759|XP_017148809.1|DMIR	LOC120775361|XP_039961454.1|BTRY
OG0007424	LOC108152430|XP_017137251.1|DMIR	LOC120778993|XP_039967028.1|BTRY
OG0007425	LOC108151213|XP_017135180.1|DMIR	LOC120777250|XP_039964378.1|BTRY
OG0007426	LOC108161099|XP_017150829.1|DMIR	LOC120774398|XP_039959950.1|BTRY
OG0007427	LOC108155352|XP_033254486.1|DMIR	LOC120774843|XP_039960593.1|BTRY
OG0007428	LOC108153220|XP_017138541.1|DMIR	LOC120773443|XP_039958259.1|BTRY
OG0007429	LOC108158082|XP_017145719.1|DMIR	LOC120772837|XP_039957580.1|BTRY
OG0007430	LOC108153480|XP_017139009.1|DMIR	LOC120778171|XP_039965841.1|BTRY
OG0007431	LOC108162035|XP_017152047.1|DMIR	LOC120769422|XP_039952338.1|BTRY
OG0007432	LOC108153117|XP_017138394.1|DMIR	LOC120777240|XP_039964366.1|BTRY
OG0007433	LOC108155994|XP_017142683.1|DMIR	LOC120778759|XP_039966671.1|BTRY
OG0007434	LOC108152515|XP_017137397.1|DMIR	LOC120777668|XP_039965059.1|BTRY
OG0007435	LOC108152506|XP_017137379.1|DMIR	LOC120777967|XP_039965520.1|BTRY
OG0007436	LOC108151524|XP_017135663.1|DMIR	LOC120776464|XP_039963065.1|BTRY
OG0007437	LOC108153061|XP_017138322.1|DMIR	LOC120777395|XP_039964625.1|BTRY
OG0007438	LOC108151172|XP_017135093.1|DMIR	LOC120777411|XP_039964644.1|BTRY
OG0007439	LOC108164847|XP_017156267.1|DMIR	LOC120774009|XP_039959222.1|BTRY
OG0007440	LOC108162715|XP_017153071.1|DMIR	LOC120773679|XP_039958644.1|BTRY
OG0007441	LOC108158939|XP_017147247.1|DMIR	LOC120772822|XP_039957553.1|BTRY
OG0007442	LOC108155613|XP_017142031.1|DMIR	LOC120770219|XP_039953432.1|BTRY
OG0007443	LOC108158681|XP_017146702.1|DMIR	LOC120770560|XP_039954073.1|BTRY
OG0007444	LOC117189991|XP_033250967.1|DMIR, LOC108160699|XP_017150343.1|DMIR	LOC120772543|XP_039957157.1|BTRY
OG0007445	LOC108160698|XP_017150342.1|DMIR, LOC117189990|XP_033250966.1|DMIR	LOC120772541|XP_039957156.1|BTRY
OG0007446	LOC108161730|XP_017151542.1|DMIR	LOC120767541|XP_039949579.1|BTRY
OG0007447	LOC108163682|XP_017154596.1|DMIR	LOC120772499|XP_039957079.1|BTRY
OG0007448	LOC108159960|XP_017149119.1|DMIR, LOC117192898|XP_033253531.1|DMIR	LOC120771692|XP_039955761.1|BTRY
OG0007449	LOC108151399|XP_017135475.1|DMIR	LOC120778678|XP_039966546.1|BTRY
OG0007450	LOC108161834|XP_017151681.2|DMIR	LOC120777666|XP_039965056.1|BTRY
OG0007451	LOC108152692|XP_017137684.1|DMIR	LOC120777991|XP_039965572.1|BTRY
OG0007452	LOC108152599|XP_017137544.1|DMIR	LOC120777074|XP_039964136.1|BTRY
OG0007453	LOC108152330|XP_017137067.1|DMIR	LOC120777259|XP_039964392.1|BTRY
OG0007454	LOC108151977|XP_017136431.1|DMIR	LOC120776623|XP_039963354.1|BTRY
OG0007455	LOC108160449|XP_017149949.1|DMIR, LOC117194028|XP_033254546.1|DMIR	LOC120770222|XP_039953436.1|BTRY
OG0007456	LOC108156559|XP_017143576.1|DMIR	LOC120775561|XP_039961720.1|BTRY
OG0007457	LOC108153356|XP_017138812.1|DMIR	LOC120776792|XP_039963712.1|BTRY
OG0007458	LOC108161921|XP_017151826.1|DMIR	LOC120769462|XP_039952408.1|BTRY
OG0007459	LOC108155437|XP_017141738.2|DMIR	LOC120766863|XP_039948528.1|BTRY
OG0007460	LOC108159399|XP_017148125.1|DMIR	LOC120770359|XP_039953704.1|BTRY
OG0007461	LOC108151002|XP_017134841.1|DMIR	LOC120776419|XP_039962991.1|BTRY
OG0007462	LOC108151019|XP_017134867.1|DMIR	LOC120776431|XP_039963018.1|BTRY
OG0007463	LOC108151007|XP_033243723.1|DMIR	LOC120776421|XP_039962995.1|BTRY
OG0007464	LOC108151004|XP_017134849.1|DMIR	LOC120776420|XP_039962992.1|BTRY
OG0007465	LOC108153437|XP_017138931.1|DMIR	LOC120778617|XP_039966429.1|BTRY
OG0007466	LOC117193850|XP_033254441.1|DMIR, LOC108159850|XP_033246798.1|DMIR	LOC120772518|XP_039957100.1|BTRY
OG0007467	LOC108160363|XP_017149823.1|DMIR, LOC117193334|XP_033253954.1|DMIR	LOC120771098|XP_039954866.1|BTRY
OG0007468	LOC117190404|XP_033251372.1|DMIR, LOC108159732|XP_017148755.1|DMIR	LOC120770070|XP_039953133.1|BTRY
OG0007469	LOC108152271|XP_017136980.2|DMIR	LOC120777711|XP_039965123.1|BTRY
OG0007470	LOC108162114|XP_017152175.1|DMIR	LOC120776734|XP_039963596.1|BTRY
OG0007471	LOC108160744|XP_017150426.1|DMIR	LOC120771380|XP_039955281.1|BTRY
OG0007472	LOC108164533|XP_017155820.2|DMIR	LOC120775693|XP_039961937.1|BTRY
OG0007473	LOC108152725|XP_017137750.1|DMIR	LOC120778941|XP_039966933.1|BTRY
OG0007474	LOC108159482|XP_033246268.1|DMIR	LOC120771612|XP_039955630.1|BTRY
OG0007475	LOC108153347|XP_017138793.1|DMIR	LOC120777766|XP_039965207.1|BTRY
OG0007476	LOC108152820|XP_017137901.1|DMIR	LOC120774167|XP_039959521.1|BTRY
OG0007477	LOC108152037|XP_017136519.1|DMIR	LOC120776097|XP_039962513.1|BTRY
OG0007478	LOC108162842|XP_017153273.2|DMIR	LOC120781756|XP_039969922.1|BTRY
OG0007479	LOC108164698|XP_017156059.1|DMIR	LOC120775434|XP_039961554.1|BTRY
OG0007480	LOC108157013|XP_033244886.1|DMIR	LOC120767226|XP_039948990.1|BTRY
OG0007481	LOC108152677|XP_017137662.1|DMIR	LOC120778563|XP_039966360.1|BTRY
OG0007482	LOC108162788|XP_017153177.1|DMIR	LOC120767437|XP_039949434.1|BTRY
OG0007483	LOC108158521|XP_017146390.1|DMIR	LOC120770845|XP_039954376.1|BTRY
OG0007484	LOC108152085|XP_017136615.1|DMIR	LOC120775193|XP_039961182.1|BTRY
OG0007485	LOC108152436|XP_017137261.1|DMIR	LOC120774001|XP_039959211.1|BTRY
OG0007486	LOC108161444|XP_017151198.1|DMIR	LOC120774842|XP_039960592.1|BTRY
OG0007487	LOC108164492|XP_033250244.1|DMIR	LOC120779606|XP_039967886.1|BTRY
OG0007488	LOC108152751|XP_017137798.1|DMIR	LOC120777040|XP_039964083.1|BTRY
OG0007489	LOC108154600|XP_033244350.1|DMIR	LOC120766821|XP_039948465.1|BTRY
OG0007490	LOC117186162|XP_033242276.1|DMIR	LOC120773683|XP_039958648.1|BTRY
OG0007491	LOC108152790|XP_017137869.1|DMIR	LOC120774379|XP_039959910.1|BTRY
OG0007492	LOC117187904|XP_033246732.1|DMIR	LOC120771559|XP_039955555.1|BTRY
OG0007493	LOC117186225|XP_033242545.1|DMIR	LOC120773418|XP_039958223.1|BTRY
OG0007494	LOC108163127|XP_017153727.2|DMIR	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY
OG0007495	LOC108153292|XP_017138672.1|DMIR	LOC120774108|XP_039959400.1|BTRY
OG0007496	LOC108152137|XP_033243250.1|DMIR	LOC120778163|XP_039965829.1|BTRY
OG0007497	LOC108151426|XP_017135506.1|DMIR	LOC120778639|XP_039966472.1|BTRY
OG0007498	LOC108152301|XP_017137015.1|DMIR	LOC120777119|XP_039964191.1|BTRY
OG0007499	LOC108151375|XP_017135425.1|DMIR	LOC120777498|XP_039964778.1|BTRY
OG0007500	LOC108151376|XP_017135426.1|DMIR	LOC120778287|XP_039966008.1|BTRY
OG0007501	LOC108151428|XP_017135509.1|DMIR	LOC120778667|XP_039966529.1|BTRY
OG0007502	LOC108159532|XP_017148395.1|DMIR	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY
OG0007503	LOC108162808|XP_033248566.1|DMIR	LOC120771021|XP_039954731.1|BTRY
OG0007504	LOC108152951|XP_017138139.1|DMIR	LOC120777501|XP_039964786.1|BTRY
OG0007505	LOC108153059|XP_017138320.1|DMIR	LOC120777583|XP_039964932.1|BTRY
OG0007506	LOC108152674|XP_017137660.1|DMIR	LOC120778450|XP_039966177.1|BTRY
OG0007507	LOC108161812|XP_017151660.1|DMIR	LOC120767645|XP_039949751.1|BTRY
OG0007508	LOC108163144|XP_017153746.1|DMIR	LOC120769310|XP_039952186.1|BTRY
OG0007509	LOC108162581|XP_017152883.1|DMIR	LOC120768096|XP_039950570.1|BTRY
OG0007510	LOC108159051|XP_017147472.1|DMIR, LOC117192822|XP_033253477.1|DMIR	LOC120770393|XP_039953758.1|BTRY
OG0007511	LOC108162544|XP_017152817.1|DMIR	LOC120769066|XP_039951857.1|BTRY
OG0007512	LOC108155944|XP_017142597.1|DMIR	LOC120768358|XP_039950950.1|BTRY
OG0007513	LOC108161822|XP_017151669.1|DMIR	LOC120767610|XP_039949697.1|BTRY
OG0007514	LOC108152667|XP_017137652.1|DMIR	LOC120779058|XP_039967126.1|BTRY
OG0007515	LOC108162623|XP_017152934.1|DMIR	LOC120769653|XP_039952692.1|BTRY
OG0007516	LOC108161824|XP_017151671.2|DMIR	LOC120768241|XP_039950764.1|BTRY
OG0007517	LOC108152439|XP_017137266.1|DMIR	LOC120778671|XP_039966538.1|BTRY
OG0007518	LOC108158935|XP_017147233.1|DMIR	LOC120771095|XP_039954862.1|BTRY
OG0007520	LOC108163921|XP_017154947.1|DMIR	LOC120773379|XP_039958139.1|BTRY
OG0007521	LOC108156665|XP_017143776.1|DMIR	LOC120774227|XP_039959619.1|BTRY
OG0007522	LOC108153495|XP_017139039.1|DMIR	LOC120776107|XP_039962532.1|BTRY
OG0007523	LOC108159952|XP_017149102.1|DMIR	LOC120772943|XP_039957779.1|BTRY
OG0007524	LOC108163173|XP_017153794.1|DMIR	LOC120769181|XP_039952000.1|BTRY
OG0007525	LOC108162629|XP_017152941.1|DMIR	LOC120767876|XP_039950135.1|BTRY
OG0007526	LOC108154554|XP_017140346.1|DMIR	LOC120782798|XP_039971209.1|BTRY
OG0007527	LOC108152831|XP_017137925.1|DMIR	LOC120777712|XP_039965124.1|BTRY
OG0007528	LOC108159345|XP_017148039.1|DMIR	LOC120770309|XP_039953613.1|BTRY
OG0007529	LOC108161002|XP_017150798.1|DMIR	LOC120772954|XP_039957790.1|BTRY
OG0007530	LOC108154082|XP_017139683.1|DMIR	LOC120773982|XP_039959172.1|BTRY
OG0007531	LOC108159268|XP_017147916.1|DMIR	LOC120771773|XP_039955897.1|BTRY
OG0007532	LOC108160253|XP_017149607.1|DMIR	LOC120771446|XP_039955385.1|BTRY
OG0007533	LOC108151784|XP_017136119.1|DMIR	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY
OG0007534	LOC108153354|XP_017138810.1|DMIR	LOC120777532|XP_039964849.1|BTRY
OG0007535	LOC108153521|XP_017139068.1|DMIR	LOC120777744|XP_039965171.1|BTRY
OG0007536	LOC108156852|XP_017144065.1|DMIR	LOC120782557|XP_039970821.1|BTRY
OG0007537	LOC108153393|XP_033242818.1|DMIR	LOC120778707|XP_039966602.1|BTRY
OG0007538	LOC108151235|XP_017135223.1|DMIR	LOC120776455|XP_039963048.1|BTRY
OG0007539	LOC108162392|XP_017152601.1|DMIR	LOC120780699|XP_039968894.1|BTRY
OG0007540	LOC108156380|XP_017143283.1|DMIR	LOC120768044|XP_039950489.1|BTRY
OG0007541	LOC108158143|XP_017145849.1|DMIR	LOC120771803|XP_039955939.1|BTRY
OG0007542	LOC108159568|XP_033248194.1|DMIR	LOC120771503|XP_039955490.1|BTRY
OG0007543	LOC108164416|XP_017155582.1|DMIR	LOC120779468|XP_039967665.1|BTRY
OG0007544	LOC108153067|XP_017138336.1|DMIR	LOC120776687|XP_039963499.1|BTRY
OG0007545	LOC108163430|XP_017154201.1|DMIR	LOC120773348|XP_039958102.1|BTRY
OG0007546	LOC108155070|XP_017141146.1|DMIR	LOC120782609|XP_039970914.1|BTRY
OG0007547	LOC117191051|XP_033251913.1|DMIR, LOC108158554|XP_017146456.1|DMIR	LOC120771770|XP_039955895.1|BTRY
OG0007548	LOC108152565|XP_017137487.1|DMIR	LOC120776771|XP_039963671.1|BTRY
OG0007549	LOC108153360|XP_017138815.1|DMIR	LOC120777366|XP_039964568.1|BTRY
OG0007550	LOC108152830|XP_017137924.1|DMIR	LOC120776744|XP_039963622.1|BTRY
OG0007551	LOC108160727|XP_017150396.1|DMIR	LOC120771187|XP_039955012.1|BTRY
OG0007552	LOC108163623|XP_033249599.1|DMIR	LOC120769552|XP_039952534.1|BTRY
OG0007553	LOC108161993|XP_017151950.1|DMIR	LOC120769082|XP_039951876.1|BTRY
OG0007554	LOC108151851|XP_017136225.1|DMIR	LOC120777938|XP_039965471.1|BTRY
OG0007555	LOC108158449|XP_017146221.1|DMIR	LOC120772011|XP_039956310.1|BTRY
OG0007556	LOC108160904|XP_017150666.1|DMIR	LOC120771448|XP_039955389.1|BTRY
OG0007557	LOC108160450|XP_017149950.1|DMIR	LOC120770858|XP_039954405.1|BTRY
OG0007558	LOC108160207|XP_017149538.1|DMIR	LOC120772584|XP_039957220.1|BTRY
OG0007559	LOC108163857|XP_017154861.1|DMIR	LOC120767795|XP_039949994.1|BTRY
OG0007560	LOC108153290|XP_017138667.1|DMIR	LOC120777400|XP_039964631.1|BTRY
OG0007561	LOC108153106|XP_033242899.1|DMIR	LOC120777292|XP_039964436.1|BTRY
OG0007562	LOC108152765|XP_017137828.1|DMIR	LOC120776721|XP_039963566.1|BTRY
OG0007563	LOC108151259|XP_017135266.1|DMIR	LOC120777610|XP_039964993.1|BTRY
OG0007564	LOC108151983|XP_017136436.1|DMIR	LOC120777825|XP_039965297.1|BTRY
OG0007565	LOC108156267|XP_017143124.1|DMIR	LOC120780139|XP_039968361.1|BTRY
OG0007566	LOC108159289|XP_017147942.1|DMIR	LOC120770977|XP_039954649.1|BTRY
OG0007567	LOC108155650|XP_017142088.1|DMIR	LOC120778129|XP_039965778.1|BTRY
OG0007568	LOC108158422|XP_017146189.1|DMIR	LOC120772307|XP_039956754.1|BTRY
OG0007569	LOC108159338|XP_017148025.1|DMIR	LOC120772188|XP_039956588.1|BTRY
OG0007570	LOC108158420|XP_017146186.1|DMIR	LOC120770878|XP_039954448.1|BTRY
OG0007571	LOC108158418|XP_017146183.1|DMIR, LOC117193012|XP_033253622.1|DMIR	LOC120770303|XP_039953604.1|BTRY
OG0007572	LOC108161829|XP_017151677.1|DMIR	LOC120772574|XP_039957202.1|BTRY
OG0007573	LOC108159561|XP_017148488.1|DMIR	LOC120771324|XP_039955203.1|BTRY
OG0007574	LOC108159111|XP_017147581.1|DMIR	LOC120773052|XP_039957916.1|BTRY
OG0007575	LOC108160024|XP_017149249.1|DMIR	LOC120770232|XP_039953451.1|BTRY
OG0007576	LOC108157466|XP_017145036.1|DMIR	LOC120776044|XP_039962423.1|BTRY
OG0007577	LOC108162350|XP_017152545.1|DMIR	LOC120773503|XP_039958389.1|BTRY
OG0007578	LOC108161952|XP_017151894.2|DMIR	LOC120769595|XP_039952587.1|BTRY
OG0007579	LOC108160116|XP_017149398.1|DMIR	LOC120770571|XP_039954085.1|BTRY
OG0007580	LOC108150953|XP_017134776.1|DMIR	LOC120778115|XP_039965751.1|BTRY
OG0007581	LOC108162182|XP_017152262.1|DMIR	LOC120769345|XP_039952238.1|BTRY
OG0007582	LOC108154698|XP_017140536.1|DMIR	LOC120771218|XP_039955054.1|BTRY
OG0007583	LOC108160014|XP_017149236.1|DMIR	LOC120771443|XP_039955382.1|BTRY
OG0007584	LOC108153076|XP_017138352.1|DMIR	LOC120775604|XP_039961778.1|BTRY
OG0007585	LOC108151005|XP_017134850.1|DMIR	LOC120774371|XP_039959899.1|BTRY
OG0007586	LOC108162175|XP_017152257.1|DMIR	LOC120781480|XP_039969633.1|BTRY
OG0007587	LOC117185823|XP_033253729.1|DMIR, LOC108159695|XP_017148693.1|DMIR	LOC120772655|XP_039957316.1|BTRY
OG0007588	LOC117189024|XP_033249789.1|DMIR	LOC120768005|XP_039950364.1|BTRY
OG0007589	LOC108156583|XP_017143609.1|DMIR	LOC120774221|XP_039959613.1|BTRY
OG0007590	LOC108151130|XP_017135043.1|DMIR	LOC120777621|XP_039965004.1|BTRY
OG0007591	LOC108158811|XP_017146988.1|DMIR	LOC120771353|XP_039955237.1|BTRY
OG0007592	LOC108159422|XP_017148177.1|DMIR	LOC120772147|XP_039956513.1|BTRY
OG0007593	LOC108152380|XP_017137161.1|DMIR	LOC120774533|XP_039960180.1|BTRY
OG0007594	LOC108158814|XP_017146992.1|DMIR	LOC120772184|XP_039956568.1|BTRY
OG0007595	LOC108160868|XP_017150619.1|DMIR	LOC120770446|XP_039953853.1|BTRY
OG0007596	LOC108151359|XP_017135407.1|DMIR	LOC120779150|XP_039967301.1|BTRY
OG0007597	LOC108151640|XP_017135835.1|DMIR	LOC120778299|XP_039966020.1|BTRY
OG0007598	LOC108159673|XP_017148649.1|DMIR	LOC120770149|XP_039953276.1|BTRY
OG0007599	LOC108152695|XP_017137690.1|DMIR	LOC120778694|XP_039966583.1|BTRY
OG0007600	LOC108151966|XP_017136400.1|DMIR	LOC120778219|XP_039965911.1|BTRY
OG0007601	LOC108153173|XP_017138468.1|DMIR	LOC120779046|XP_039967117.1|BTRY
OG0007602	LOC108152744|XP_017137781.1|DMIR	LOC120778060|XP_039965675.1|BTRY
OG0007603	LOC108152740|XP_017137777.1|DMIR	LOC120777221|XP_039964334.1|BTRY
OG0007604	LOC108151926|XP_017136335.1|DMIR	LOC120779079|XP_039967160.1|BTRY
OG0007605	LOC108151085|XP_017134957.1|DMIR	LOC120777892|XP_039965393.1|BTRY
OG0007606	LOC108152220|XP_017136886.1|DMIR	LOC120776406|XP_039962962.1|BTRY
OG0007607	LOC108157090|XP_017144443.2|DMIR	LOC120775743|XP_039962005.1|BTRY
OG0007608	LOC108151658|XP_017135868.1|DMIR	LOC120777627|XP_039965015.1|BTRY
OG0007609	LOC108164535|XP_017155823.1|DMIR	LOC120774759|XP_039960453.1|BTRY
OG0007610	LOC108160836|XP_033252355.1|DMIR, LOC117188113|XP_033247344.1|DMIR	LOC120772273|XP_039956711.1|BTRY
OG0007611	LOC108164401|XP_033250233.1|DMIR	LOC120779425|XP_039967560.1|BTRY
OG0007612	LOC108160832|XP_017150556.1|DMIR	LOC120770591|XP_039954116.1|BTRY
OG0007613	LOC108160522|XP_017150067.2|DMIR	LOC120770380|XP_039953734.1|BTRY
OG0007614	LOC108151757|XP_017136085.1|DMIR	LOC120776925|XP_039963930.1|BTRY
OG0007615	LOC108151970|XP_017136412.1|DMIR	LOC120782869|XP_039971346.1|BTRY
OG0007616	LOC108155649|XP_017142087.1|DMIR	LOC120782837|XP_039971296.1|BTRY
OG0007617	LOC108153458|XP_017138971.1|DMIR	LOC120779179|XP_039967356.1|BTRY
OG0007618	LOC108153772|XP_017139400.1|DMIR	LOC120778968|XP_039966978.1|BTRY
OG0007619	LOC108152591|XP_017137536.1|DMIR	LOC120777452|XP_039964705.1|BTRY
OG0007620	LOC108151621|XP_017135809.1|DMIR	LOC120777255|XP_039964385.1|BTRY
OG0007621	LOC108160549|XP_017150105.1|DMIR	LOC120771910|XP_039956130.1|BTRY
OG0007622	LOC108152059|XP_017136553.1|DMIR	LOC120778193|XP_039965865.1|BTRY
OG0007623	LOC108152043|XP_017136531.1|DMIR	LOC120776610|XP_039963332.1|BTRY
OG0007624	LOC108151904|XP_017136303.1|DMIR	LOC120779100|XP_039967200.1|BTRY
OG0007625	LOC108152440|XP_017137267.1|DMIR	LOC120776665|XP_039963469.1|BTRY
OG0007626	LOC108151891|XP_017136281.1|DMIR	LOC120777266|XP_039964403.1|BTRY
OG0007627	LOC108151890|XP_017136280.1|DMIR	LOC120776805|XP_039963734.1|BTRY
OG0007628	LOC108164501|XP_017155763.1|DMIR	LOC120781998|XP_039970097.1|BTRY
OG0007629	LOC108151865|XP_017136243.1|DMIR	LOC120778439|XP_039966159.1|BTRY
OG0007630	LOC108157518|XP_017145110.1|DMIR	LOC120766453|XP_039947908.1|BTRY
OG0007631	LOC108155275|XP_017141471.1|DMIR	LOC120766840|XP_039948488.1|BTRY
OG0007632	LOC108151933|XP_017136347.1|DMIR	LOC120776951|XP_039963972.1|BTRY
OG0007633	LOC108161290|XP_033248900.1|DMIR	LOC120768645|XP_039951348.1|BTRY
OG0007634	LOC108154960|XP_017140962.1|DMIR, LOC108154959|XP_017140961.2|DMIR	LOC120777541|XP_039964866.1|BTRY
OG0007635	LOC108163774|XP_017154739.2|DMIR	LOC120777525|XP_039964840.1|BTRY
OG0007636	LOC108162403|XP_017152617.1|DMIR, LOC108153095|XP_017138365.1|DMIR	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY
OG0007637	LOC117188781|XP_033249039.1|DMIR	LOC120767887|XP_039950145.1|BTRY
OG0007638	LOC108165255|XP_033242313.1|DMIR	LOC120781284|XP_039969414.1|BTRY
OG0007639	LOC108152697|XP_017137701.1|DMIR	LOC120766745|XP_039948349.1|BTRY
OG0007640	LOC108158992|XP_017147328.1|DMIR	LOC120772131|XP_039956481.1|BTRY
OG0007642	LOC117187891|XP_033246716.1|DMIR, LOC108158586|XP_033252791.1|DMIR	LOC120771204|XP_039955040.1|BTRY
OG0007643	LOC108157146|XP_017144540.1|DMIR	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY
OG0007644	LOC108154637|XP_017140451.2|DMIR, LOC117187377|XP_033245801.1|DMIR, LOC117187374|XP_033245795.1|DMIR, LOC117185919|XP_033245793.1|DMIR, LOC117187373|XP_033245791.1|DMIR, LOC117187376|XP_033245799.1|DMIR, LOC117187375|XP_033245797.1|DMIR	LOC120774930|XP_039960744.1|BTRY
OG0007645	LOC108154398|XP_017140153.1|DMIR	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY
OG0007646	LOC108164873|XP_017156307.1|DMIR, LOC108164000|XP_017155061.1|DMIR	LOC120768602|XP_039951298.1|BTRY
OG0007647	LOC108162515|XP_017152785.1|DMIR	LOC120767197|XP_039948932.1|BTRY
OG0007648	LOC117191762|XP_033252428.1|DMIR, LOC108158855|XP_017147075.1|DMIR, LOC117190318|XP_033251283.1|DMIR, LOC117190499|XP_033251460.1|DMIR, LOC117190500|XP_033251461.1|DMIR, LOC117190498|XP_033251459.1|DMIR, LOC117191761|XP_033252426.1|DMIR, LOC117190495|XP_033251452.1|DMIR	LOC120772399|XP_039956923.1|BTRY
OG0007649	LOC108165401|XP_017156929.1|DMIR, LOC108163447|XP_017154221.1|DMIR	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY
OG0007650	LOC108158047|XP_017145681.1|DMIR	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY
OG0007651	LOC108153662|XP_017139262.1|DMIR	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY
OG0007652	LOC108160248|XP_017149599.1|DMIR	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY
OG0007653	LOC108152836|XP_033242389.1|DMIR, LOC108161291|XP_033249923.1|DMIR	LOC120780268|XP_039968466.1|BTRY
OG0007664	LOC108155470|XP_017141780.1|DMIR	LOC120766458|XP_039947916.1|BTRY
OG0007665	LOC108161498|XP_017151265.1|DMIR	LOC120776071|XP_039962474.1|BTRY
OG0007666	LOC108164896|XP_017156352.1|DMIR	LOC120775705|XP_039961950.1|BTRY
OG0007667	LOC108159018|XP_017147407.1|DMIR	LOC120775356|XP_039961448.1|BTRY
OG0007668	LOC108162197|XP_017152292.1|DMIR	LOC120770907|XP_039954519.1|BTRY
OG0007669	LOC108160334|XP_017149767.1|DMIR	LOC120774854|XP_039960609.1|BTRY
OG0007670	LOC108160325|XP_017149745.1|DMIR	LOC120774853|XP_039960607.1|BTRY
OG0007671	LOC108162969|XP_017153461.1|DMIR	LOC120774818|XP_039960556.1|BTRY
OG0007672	LOC108151459|XP_017135569.1|DMIR	LOC120775524|XP_039961678.1|BTRY
OG0007673	LOC108156499|XP_017143484.1|DMIR	LOC120768064|XP_039950523.1|BTRY
OG0007674	LOC108151473|XP_017135590.1|DMIR	LOC120776160|XP_039962689.1|BTRY
OG0007675	LOC108154133|XP_017139760.1|DMIR	LOC120773978|XP_039959162.1|BTRY
OG0007676	LOC108164999|XP_017156518.1|DMIR	LOC120774102|XP_039959390.1|BTRY
OG0007677	LOC108155188|XP_017141352.1|DMIR	LOC120775412|XP_039961514.1|BTRY
OG0007678	LOC108164863|XP_017156287.1|DMIR	LOC120774875|XP_039960662.1|BTRY
OG0007679	LOC108164526|XP_017155803.1|DMIR	LOC120774126|XP_039959431.1|BTRY
OG0007680	LOC108162615|XP_017152922.1|DMIR	LOC120767225|XP_039948985.1|BTRY
OG0007681	LOC108156787|XP_017143951.1|DMIR	LOC120771847|XP_039956024.1|BTRY
OG0007682	LOC117186823|XP_033244001.1|DMIR	LOC120774277|XP_039959701.1|BTRY
OG0007683	LOC108152655|XP_017137642.1|DMIR	LOC120775091|XP_039961025.1|BTRY
OG0007684	LOC108154149|XP_017139787.1|DMIR	LOC120775907|XP_039962232.1|BTRY
OG0007685	LOC117186769|XP_033243883.1|DMIR	LOC120775003|XP_039960863.1|BTRY
OG0007686	LOC108164931|XP_017156409.1|DMIR	LOC120775148|XP_039961113.1|BTRY
OG0007687	LOC108164596|XP_017155914.1|DMIR	LOC120774142|XP_039959470.1|BTRY
OG0007688	LOC108154885|XP_017140818.1|DMIR	LOC120771545|XP_039955538.1|BTRY
OG0007689	LOC108165083|XP_017156623.1|DMIR	LOC120775640|XP_039961829.1|BTRY
OG0007690	LOC108160810|XP_033242584.1|DMIR	LOC120775837|XP_039962140.1|BTRY
OG0007691	LOC108154909|XP_017140850.1|DMIR	LOC120778891|XP_039966877.1|BTRY
OG0007692	LOC108153041|XP_017138289.1|DMIR	LOC120773834|XP_039958890.1|BTRY
OG0007693	LOC108158537|XP_017146435.1|DMIR	LOC120774218|XP_039959608.1|BTRY
OG0007694	LOC108152720|XP_017137746.1|DMIR	LOC120775692|XP_039961936.1|BTRY
OG0007695	LOC108164918|XP_017156391.1|DMIR	LOC120775330|XP_039961406.1|BTRY
OG0007696	LOC108151418|XP_017135498.1|DMIR	LOC120775455|XP_039961575.1|BTRY
OG0007697	LOC108153367|XP_017138825.1|DMIR	LOC120768304|XP_039950875.1|BTRY
OG0007698	LOC108165011|XP_017156540.1|DMIR	LOC120775716|XP_039961962.1|BTRY
OG0007699	LOC108165181|XP_017156740.1|DMIR	LOC120775601|XP_039961774.1|BTRY
OG0007700	LOC108162871|XP_017153315.1|DMIR	LOC120775094|XP_039961029.1|BTRY
