Orthogroup	DMIR.longest_only	AAEG.longest_only
OG0007688	LOC108154885|XP_017140818.1|DMIR	LOC5577553|XP_001663425.2|AAEG
OG0007689	LOC108165083|XP_017156623.1|DMIR	LOC5572116|XP_001660190.2|AAEG
OG0007690	LOC108160810|XP_033242584.1|DMIR	LOC5579456|XP_021695153.1|AAEG
OG0007691	LOC108154909|XP_017140850.1|DMIR	LOC5573614|XP_001660939.2|AAEG
OG0007692	LOC108153041|XP_017138289.1|DMIR	LOC5579011|XP_021695301.1|AAEG
OG0007693	LOC108158537|XP_017146435.1|DMIR	LOC5579009|XP_001664189.2|AAEG
OG0007694	LOC108152720|XP_017137746.1|DMIR	LOC5565024|XP_001649367.2|AAEG
OG0007695	LOC108164918|XP_017156391.1|DMIR	LOC5566765|XP_021701470.1|AAEG
OG0007696	LOC108151418|XP_017135498.1|DMIR	LOC5566767|XP_021702078.1|AAEG
OG0007697	LOC108153367|XP_017138825.1|DMIR	LOC5573524|XP_001660921.1|AAEG
OG0007698	LOC108165011|XP_017156540.1|DMIR	LOC5573520|XP_001660919.2|AAEG
OG0007699	LOC108165181|XP_017156740.1|DMIR	LOC5569928|XP_021704115.1|AAEG
OG0007700	LOC108162871|XP_017153315.1|DMIR	LOC5569932|XP_021705373.1|AAEG
OG0007701	LOC108164758|XP_017156152.1|DMIR	LOC5568402|XP_021705509.1|AAEG
OG0007702	LOC108164584|XP_017155900.1|DMIR	LOC5568405|XP_021705959.1|AAEG
OG0007703	LOC108153594|XP_017139168.1|DMIR	LOC5574013|XP_001661100.1|AAEG
OG0007704	LOC108157669|XP_017145320.1|DMIR	LOC5571986|XP_021711684.1|AAEG
OG0007705	LOC108153685|XP_017139300.1|DMIR, LOC108165542|XP_017157104.1|DMIR	LOC5571976|XP_001660081.1|AAEG
OG0007706	LOC108164595|XP_017155911.1|DMIR	LOC110681501|XP_021713061.1|AAEG
OG0007707	LOC108161375|XP_017151115.1|DMIR	LOC5571379|XP_021713067.1|AAEG
OG0007708	LOC108162824|XP_017153243.1|DMIR	LOC23687681|XP_021713268.1|AAEG
OG0007709	LOC108164613|XP_017155942.1|DMIR	LOC5569753|XP_021693528.1|AAEG
OG0007710	LOC108161845|XP_017151703.1|DMIR	LOC5571233|XP_021694148.1|AAEG
OG0007711	LOC108151683|XP_017135916.1|DMIR	LOC5567951|XP_001657767.2|AAEG
OG0007712	LOC108164994|XP_017156510.1|DMIR	LOC5564206|XP_021694249.1|AAEG
OG0007713	LOC108151182|XP_033242856.1|DMIR	LOC5565116|XP_021695026.1|AAEG
OG0007714	LOC108159612|XP_017148558.1|DMIR	LOC5569553|XP_001658614.1|AAEG
OG0007715	LOC108162325|XP_017152540.1|DMIR	LOC5569564|XP_021695249.1|AAEG
OG0007716	LOC108159344|XP_017148037.1|DMIR	LOC5569927|XP_001658824.2|AAEG
OG0007717	LOC108154624|XP_017140435.1|DMIR	LOC5566491|XP_021696198.1|AAEG
OG0007718	LOC108164577|XP_017155885.1|DMIR	LOC5571307|XP_001653622.2|AAEG
OG0007719	LOC108163366|XP_033242010.1|DMIR	LOC5568412|XP_021696984.1|AAEG
OG0007720	LOC108164866|XP_017156290.1|DMIR	LOC5568407|XP_021697048.1|AAEG
OG0007721	LOC108164957|XP_017156447.1|DMIR	LOC5564013|XP_021697118.1|AAEG
OG0007722	LOC108158833|XP_033252294.1|DMIR	LOC5579401|XP_021694236.1|AAEG
OG0007723	LOC108164793|XP_017156205.1|DMIR	LOC5564822|XP_001649177.2|AAEG
OG0007724	LOC108163400|XP_017154151.1|DMIR	LOC5576601|XP_021697242.1|AAEG
OG0007725	LOC108162110|XP_017152174.1|DMIR	LOC5576603|XP_021697338.1|AAEG
OG0007726	LOC108165084|XP_017156624.1|DMIR	LOC5574999|XP_021697582.1|AAEG
OG0007727	LOC108158487|XP_017146288.1|DMIR	LOC5574994|XP_001655467.1|AAEG
OG0007728	LOC108154325|XP_017140078.1|DMIR	LOC110681031|XP_021712489.1|AAEG, LOC5574978|XP_021697775.1|AAEG
OG0007729	LOC108153051|XP_017138315.1|DMIR	LOC5574976|XP_001655446.2|AAEG
OG0007730	LOC108164684|XP_033247073.1|DMIR	LOC5574969|XP_001655440.2|AAEG
OG0007731	LOC108153390|XP_017138854.1|DMIR	LOC110676091|XP_021698314.1|AAEG
OG0007732	LOC108158985|XP_017147323.1|DMIR	LOC5576682|XP_021698349.1|AAEG
OG0007733	LOC108164415|XP_017155584.2|DMIR	LOC5572007|XP_021698932.1|AAEG
OG0007734	LOC108158176|XP_017145886.1|DMIR	LOC5572004|XP_001660110.2|AAEG
OG0007735	LOC108156031|XP_017142775.1|DMIR	LOC23687982|XP_011493172.2|AAEG
OG0007736	LOC108150972|XP_017134798.1|DMIR	LOC5564402|XP_001648749.2|AAEG
OG0007737	LOC108155590|XP_017141993.1|DMIR	LOC5576468|XP_021700427.1|AAEG
OG0007738	LOC108156310|XP_017143188.1|DMIR	LOC5576470|XP_021700451.1|AAEG
OG0007739	LOC108164571|XP_017155880.1|DMIR	LOC5570708|XP_021700880.1|AAEG
OG0007740	LOC108165465|XP_017157002.1|DMIR	LOC5570701|XP_021701097.1|AAEG
OG0007741	LOC108152864|XP_017137984.1|DMIR	LOC5571572|XP_001653709.2|AAEG
OG0007742	LOC108161543|XP_033243285.1|DMIR	LOC5567105|XP_021701568.1|AAEG
OG0007743	LOC108157343|XP_017144852.2|DMIR	LOC5567099|XP_001651499.3|AAEG
OG0007744	LOC117186337|XP_033242901.1|DMIR	LOC5565275|XP_021701816.1|AAEG
OG0007745	LOC108155875|XP_017142486.1|DMIR	LOC5575022|XP_021702025.1|AAEG
OG0007746	LOC108157121|XP_017144492.1|DMIR	LOC5576302|XP_001656042.2|AAEG
OG0007747	LOC108163182|XP_033250748.1|DMIR	LOC5567571|XP_021702904.1|AAEG
OG0007748	LOC108165185|XP_033245220.1|DMIR	LOC5567572|XP_021703002.1|AAEG
OG0007749	LOC108155133|XP_017141272.1|DMIR	LOC5576896|XP_001662996.1|AAEG
OG0007750	LOC108155509|XP_017141838.1|DMIR	LOC110674492|XP_021694381.1|AAEG
OG0007751	LOC108163563|XP_017154416.1|DMIR	LOC5564060|XP_021703839.1|AAEG
OG0007752	LOC108159019|XP_017147422.1|DMIR	LOC5564061|XP_001648364.2|AAEG
OG0007753	LOC108161180|XP_017150893.1|DMIR	LOC5564038|XP_001648366.2|AAEG
OG0007754	LOC108164769|XP_017156170.1|DMIR	LOC5564045|XP_021703960.1|AAEG
OG0007755	LOC108164868|XP_017156298.1|DMIR	LOC5564046|XP_021703985.1|AAEG
OG0007756	LOC108155323|XP_017141550.1|DMIR	LOC5564068|XP_021704096.1|AAEG
OG0007757	LOC108165240|XP_017156767.2|DMIR, LOC108152416|XP_017137222.1|DMIR	LOC5571506|XP_021694258.1|AAEG
OG0007758	LOC108163011|XP_017153532.1|DMIR	LOC5571496|XP_001659746.2|AAEG
OG0007759	LOC108156980|XP_017144261.1|DMIR	LOC5571493|XP_001659743.2|AAEG
OG0007760	LOC108164207|XP_017155331.1|DMIR	LOC5580111|XP_001655054.1|AAEG
OG0007761	LOC108164563|XP_017155868.1|DMIR	LOC5580107|XP_021704459.1|AAEG
OG0007762	LOC108164789|XP_017156197.1|DMIR	LOC5580108|XP_001655040.1|AAEG
OG0007763	LOC108162766|XP_017153142.1|DMIR	LOC110677702|XP_021704492.1|AAEG
OG0007764	LOC108160071|XP_017149318.1|DMIR	LOC5578658|XP_021704511.1|AAEG
OG0007765	LOC108163310|XP_017154022.1|DMIR	LOC5578659|XP_021704527.1|AAEG
OG0007766	LOC108157342|XP_017144849.1|DMIR	LOC110677718|XP_021704592.1|AAEG
OG0007767	LOC108164504|XP_017155772.1|DMIR	LOC110674289|XP_021694260.1|AAEG
OG0007768	LOC108155462|XP_017141775.1|DMIR	LOC5577256|XP_021705022.1|AAEG
OG0007769	LOC117186141|XP_033242210.1|DMIR	LOC5577257|XP_001656360.1|AAEG
OG0007770	LOC117186564|XP_033243404.1|DMIR	LOC5577258|XP_001656361.1|AAEG
OG0007771	LOC108162490|XP_017152730.1|DMIR	LOC5579197|XP_021705065.1|AAEG
OG0007772	LOC108157578|XP_017145191.1|DMIR	LOC5579196|XP_001657325.2|AAEG
OG0007773	LOC108163517|XP_017154342.1|DMIR	LOC5565066|XP_001649403.2|AAEG
OG0007774	LOC108153530|XP_017139081.1|DMIR	LOC5576009|XP_001662352.2|AAEG
OG0007775	LOC108155312|XP_017141522.1|DMIR	LOC5575290|XP_021706199.1|AAEG
OG0007776	LOC108160799|XP_033250614.1|DMIR	LOC5575288|XP_021706251.1|AAEG
OG0007777	LOC108161001|XP_017150801.1|DMIR	LOC5575432|XP_001655750.2|AAEG
OG0007778	LOC108153131|XP_017138412.1|DMIR	LOC5575428|XP_001655746.1|AAEG
OG0007779	LOC108152892|XP_017138020.1|DMIR	LOC5569994|XP_021707172.1|AAEG
OG0007780	LOC108162571|XP_017152866.1|DMIR	LOC5575471|XP_001661986.1|AAEG
OG0007781	LOC108163005|XP_017153521.1|DMIR	LOC5568545|XP_021707578.1|AAEG
OG0007782	LOC108164611|XP_017155940.1|DMIR	LOC5568541|XP_001652367.1|AAEG
OG0007783	LOC108158716|XP_017146751.1|DMIR	LOC5568538|XP_021707687.1|AAEG
OG0007784	LOC108156284|XP_017143148.1|DMIR	LOC5568537|XP_001652371.2|AAEG
OG0007785	LOC108164082|XP_017155160.1|DMIR	LOC5568535|XP_021707736.1|AAEG, LOC5568536|XP_021707722.1|AAEG
OG0007786	LOC108164231|XP_017155351.1|DMIR	LOC5568534|XP_021707765.1|AAEG
OG0007787	LOC108157485|XP_017145064.1|DMIR	LOC5568532|XP_001652376.3|AAEG
OG0007788	LOC108156977|XP_017144258.1|DMIR	LOC5572776|XP_001654175.2|AAEG
OG0007789	LOC108153947|XP_033244067.1|DMIR	LOC5579261|XP_021708436.1|AAEG
OG0007790	LOC108155026|XP_033245945.1|DMIR	LOC23687431|XP_021709172.1|AAEG
OG0007791	LOC108155733|XP_017142237.1|DMIR	LOC110679370|XP_021709494.1|AAEG
OG0007792	LOC108164503|XP_017155773.1|DMIR	LOC5574606|XP_001655220.2|AAEG
OG0007793	LOC108156186|XP_017143005.1|DMIR	LOC5567424|XP_001657398.1|AAEG
OG0007794	LOC108162203|XP_017152306.1|DMIR	LOC5567421|XP_021710553.1|AAEG
OG0007795	LOC108154601|XP_017140410.1|DMIR	LOC5567404|XP_021710666.1|AAEG
OG0007796	LOC108156268|XP_017143125.1|DMIR	LOC5568342|XP_001657996.1|AAEG
OG0007797	LOC108155893|XP_017142523.1|DMIR	LOC5578684|XP_001657083.2|AAEG
OG0007798	LOC108155895|XP_017142526.1|DMIR	LOC5578682|XP_001657081.2|AAEG
OG0007799	LOC108156836|XP_017144034.1|DMIR	LOC5577510|XP_001656531.1|AAEG
OG0007800	LOC108157777|XP_017145456.1|DMIR	LOC5577525|XP_001656527.2|AAEG
OG0007801	LOC108154077|XP_017139673.1|DMIR	LOC5569263|XP_021712559.1|AAEG
OG0007802	LOC108155786|XP_017142335.1|DMIR	LOC110681343|XP_021712786.1|AAEG
OG0007803	LOC108153961|XP_017139546.1|DMIR	LOC5573378|XP_021713002.1|AAEG
OG0007804	LOC108159971|XP_017149147.1|DMIR	LOC5577980|XP_021713024.1|AAEG
OG0007805	LOC108156376|XP_017143278.1|DMIR	LOC5572600|XP_001654110.2|AAEG
OG0007806	LOC108156343|XP_017143234.1|DMIR	LOC5572599|XP_001654109.2|AAEG
OG0007808	LOC108155007|XP_017141047.1|DMIR	LOC5568727|XP_021713155.1|AAEG
OG0007809	LOC108155039|XP_017141099.1|DMIR, LOC117188180|XP_033247544.1|DMIR	LOC5576287|XP_001662577.2|AAEG
OG0007810	LOC108162362|XP_017152557.1|DMIR	LOC5576284|XP_021713185.1|AAEG
OG0007811	LOC108154832|XP_017140724.2|DMIR	LOC5576283|XP_021713187.1|AAEG
OG0007812	LOC108164830|XP_017156245.1|DMIR	LOC5572169|XP_001660244.1|AAEG
OG0007813	LOC108154716|XP_017140556.1|DMIR	LOC5574622|XP_021713239.1|AAEG
OG0007814	LOC108154880|XP_017140815.1|DMIR	LOC5574050|XP_001655028.1|AAEG
OG0007815	LOC108157743|XP_017145415.1|DMIR	LOC5564605|XP_001648953.1|AAEG
OG0007816	LOC108153423|XP_017138915.1|DMIR	LOC5580205|XP_001655617.2|AAEG
OG0007817	LOC108156526|XP_033246037.1|DMIR, LOC117187448|XP_033246035.1|DMIR	LOC5580204|XP_001655616.2|AAEG
OG0007818	LOC108157083|XP_017144421.1|DMIR	LOC5580187|XP_021713409.1|AAEG
OG0007819	LOC108162707|XP_017153097.1|DMIR	LOC5580186|XP_021713411.1|AAEG
OG0007820	LOC108156235|XP_033245342.1|DMIR	LOC5580164|XP_021692931.1|AAEG
OG0007821	LOC108157694|XP_017145353.1|DMIR	LOC5580172|XP_021692938.1|AAEG
OG0007822	LOC108157693|XP_033245742.1|DMIR	LOC5580169|XP_021692934.1|AAEG
OG0007823	LOC108157305|XP_017144798.1|DMIR	LOC5580174|XP_001655579.2|AAEG
OG0007824	LOC108155768|XP_017142309.1|DMIR	LOC5578277|XP_001663805.2|AAEG
OG0007825	LOC108154181|XP_017139844.1|DMIR	LOC5570839|XP_001653346.2|AAEG
OG0007826	LOC108155105|XP_017141225.1|DMIR	LOC5564810|XP_001649155.2|AAEG
OG0007827	LOC108152774|XP_017137847.1|DMIR	LOC5578942|XP_001657231.1|AAEG
OG0007828	LOC108152541|XP_017137441.1|DMIR	LOC5578935|XP_001657223.1|AAEG
OG0007829	LOC108155529|XP_017141879.1|DMIR	LOC5578928|XP_021693203.1|AAEG
OG0007830	LOC108157705|XP_017145364.2|DMIR	LOC5578921|XP_001657207.1|AAEG
OG0007831	LOC108162013|XP_017151997.2|DMIR	LOC5563711|XP_001648009.2|AAEG
OG0007832	LOC108163841|XP_017154848.1|DMIR	LOC5576351|XP_021693308.1|AAEG
OG0007833	LOC108159707|XP_017148715.1|DMIR	LOC5576345|XP_001656083.2|AAEG
OG0007834	LOC108154087|XP_017139690.2|DMIR	LOC5576734|XP_021693352.1|AAEG
OG0007836	LOC108156197|XP_017143020.1|DMIR, LOC117187473|XP_033246128.1|DMIR	LOC5576721|XP_001656228.2|AAEG
OG0007837	LOC108153927|XP_017139512.2|DMIR	LOC5564511|XP_001648825.2|AAEG
OG0007838	LOC108154559|XP_017140348.2|DMIR	LOC5573635|XP_001660962.2|AAEG
OG0007839	LOC108157753|XP_017145426.1|DMIR	LOC5573310|XP_001654530.1|AAEG
OG0007840	LOC108154957|XP_017140959.1|DMIR	LOC5573056|XP_001654378.1|AAEG
OG0007841	LOC108156228|XP_017143056.2|DMIR	LOC5577932|XP_021694422.1|AAEG
OG0007842	LOC108156780|XP_017143940.1|DMIR	LOC5575947|XP_021693726.1|AAEG
OG0007843	LOC108156783|XP_017143946.2|DMIR	LOC5576515|XP_001662708.2|AAEG
OG0007844	LOC108158635|XP_017146605.1|DMIR	LOC5565598|XP_021693787.1|AAEG
OG0007845	LOC108157615|XP_017145235.1|DMIR	LOC5565599|XP_021693790.1|AAEG
OG0007846	LOC108152371|XP_017137148.1|DMIR	LOC5565605|XP_021693796.1|AAEG
OG0007847	LOC108156944|XP_017144198.1|DMIR	LOC5565602|XP_021693797.1|AAEG
OG0007848	LOC108156716|XP_017143854.1|DMIR	LOC5565926|XP_001650302.2|AAEG
OG0007849	LOC108156328|XP_017143212.1|DMIR	LOC5565958|XP_001650298.2|AAEG
OG0007850	LOC108156327|XP_017143209.1|DMIR	LOC5565936|XP_001650296.2|AAEG
OG0007851	LOC108157587|XP_017145200.1|DMIR	LOC5565961|XP_021693928.1|AAEG
OG0007852	LOC108157248|XP_017144711.1|DMIR	LOC110674691|XP_021694427.1|AAEG
OG0007853	LOC108157750|XP_017145420.1|DMIR	LOC5573537|XP_001654672.2|AAEG
OG0007854	LOC108155919|XP_017142559.1|DMIR	LOC5573534|XP_021693955.1|AAEG
OG0007855	LOC108154585|XP_033245586.1|DMIR	LOC5579957|XP_001658473.2|AAEG
OG0007856	LOC108156717|XP_017143855.1|DMIR	LOC110674221|XP_021694064.1|AAEG
OG0007857	LOC108156530|XP_017143525.1|DMIR	LOC5565635|XP_021694071.1|AAEG
OG0007858	LOC108162783|XP_017153170.1|DMIR	LOC5578918|XP_021694074.1|AAEG
OG0007859	LOC108164543|XP_017155841.1|DMIR	LOC5576111|XP_001662456.2|AAEG
OG0007860	LOC108155883|XP_017142508.1|DMIR	LOC5576119|XP_001662466.1|AAEG
OG0007861	LOC108157431|XP_017144971.1|DMIR	LOC5576129|XP_001662475.2|AAEG
OG0007862	LOC117187128|XP_033245039.1|DMIR	LOC5576130|XP_001662476.2|AAEG
OG0007863	LOC108162728|XP_017153085.1|DMIR	LOC5576133|XP_001662481.2|AAEG
OG0007864	LOC108157063|XP_017144384.1|DMIR	LOC5565140|XP_021694141.1|AAEG
OG0007865	LOC108151781|XP_017136114.1|DMIR	LOC110674239|XP_021694150.1|AAEG
OG0007866	LOC108156365|XP_017143258.1|DMIR	LOC5577584|XP_021694151.1|AAEG
OG0007867	LOC108156881|XP_017144102.1|DMIR	LOC5565083|XP_021694163.1|AAEG
OG0007868	LOC108154466|XP_017140225.1|DMIR	LOC5572607|XP_021694173.1|AAEG
OG0007869	LOC108158618|XP_017146586.1|DMIR	LOC5566104|XP_021695322.1|AAEG
OG0007870	LOC108151740|XP_017136047.1|DMIR	LOC5571441|XP_001659693.2|AAEG
OG0007871	LOC108164074|XP_017155149.1|DMIR	LOC5579864|XP_001664326.2|AAEG
OG0007872	LOC108151074|XP_017134943.1|DMIR	LOC5575755|XP_021695607.1|AAEG
OG0007873	LOC108151083|XP_017134955.1|DMIR	LOC110675366|XP_021695788.1|AAEG
OG0007874	LOC108164634|XP_017155969.1|DMIR	LOC110675408|XP_021696036.1|AAEG
OG0007875	LOC108158130|XP_017145800.1|DMIR	LOC5575910|XP_021696043.1|AAEG
OG0007876	LOC108165053|XP_017156583.1|DMIR	LOC5572896|XP_021696216.1|AAEG
OG0007877	LOC108163755|XP_017154717.1|DMIR	LOC5579996|XP_021696288.1|AAEG
OG0007878	LOC108158624|XP_017146589.1|DMIR	LOC5570510|XP_001659197.1|AAEG
OG0007879	LOC108152913|XP_017138078.1|DMIR	LOC5566265|XP_021696579.1|AAEG
OG0007880	LOC108164399|XP_017155531.1|DMIR	LOC5574281|XP_001661332.1|AAEG
OG0007881	LOC108153401|XP_017138884.1|DMIR	LOC5572344|XP_021696820.1|AAEG
OG0007882	LOC108152678|XP_017137664.1|DMIR	LOC110675667|XP_021696955.1|AAEG
OG0007883	LOC108153305|XP_017138700.1|DMIR	LOC5576419|XP_021696957.1|AAEG
OG0007884	LOC108165434|XP_017156962.1|DMIR	LOC110675711|XP_021697101.1|AAEG
OG0007885	LOC108158131|XP_017145803.1|DMIR	LOC5572689|XP_001660508.1|AAEG
OG0007886	LOC108163585|XP_017154447.1|DMIR	LOC5578537|XP_021697271.1|AAEG
OG0007887	LOC108152676|XP_017137661.1|DMIR	LOC5575897|XP_021697300.1|AAEG
OG0007888	LOC108153353|XP_017138809.1|DMIR	LOC5579977|XP_001658604.1|AAEG
OG0007889	LOC108153269|XP_017138626.1|DMIR	LOC5579978|XP_021697400.1|AAEG
OG0007890	LOC108165493|XP_017157036.2|DMIR	LOC5579058|XP_001657258.1|AAEG
OG0007891	LOC108157194|XP_017144612.1|DMIR	LOC5567753|XP_001657653.1|AAEG
OG0007892	LOC108158709|XP_017146738.1|DMIR	LOC5572762|XP_001660583.2|AAEG
OG0007893	LOC108159219|XP_017147805.1|DMIR	LOC5572767|XP_021697644.1|AAEG
OG0007894	LOC108152699|XP_033242097.1|DMIR	LOC5571563|XP_021697737.1|AAEG
OG0007895	LOC108151913|XP_017136313.1|DMIR	LOC5565534|XP_021697739.1|AAEG
OG0007896	LOC108153225|XP_017138544.1|DMIR	LOC5565541|XP_001649896.2|AAEG
OG0007897	LOC108153184|XP_017138484.1|DMIR	LOC5573998|XP_001661085.2|AAEG
OG0007898	LOC108153153|XP_017138444.1|DMIR	LOC5568731|XP_001658111.1|AAEG
OG0007899	LOC108152403|XP_017137194.1|DMIR	LOC5566834|XP_021698107.1|AAEG
OG0007900	LOC108158974|XP_017147303.1|DMIR, LOC117189443|XP_033250451.1|DMIR	LOC5573667|XP_001660989.2|AAEG
OG0007901	LOC108153197|XP_017138503.1|DMIR	LOC5574161|XP_001655070.1|AAEG
OG0007902	LOC108164739|XP_017156121.1|DMIR	LOC5579153|XP_001664248.2|AAEG
OG0007903	LOC108152703|XP_017137712.1|DMIR	LOC5571408|XP_021698668.1|AAEG
OG0007904	LOC108152034|XP_017136513.1|DMIR	LOC5571406|XP_021698670.1|AAEG
OG0007905	LOC108163788|XP_017154760.1|DMIR	LOC5569668|XP_001652932.1|AAEG
OG0007906	LOC108165600|XP_017157163.1|DMIR	LOC5564155|XP_021698763.1|AAEG
OG0007907	LOC108151063|XP_017134928.1|DMIR	LOC5567319|XP_021698800.1|AAEG
OG0007908	LOC108151064|XP_017134932.1|DMIR	LOC5572190|XP_001653860.2|AAEG
OG0007909	LOC108159721|XP_017148734.1|DMIR	LOC5572189|XP_001653847.2|AAEG
OG0007910	LOC108150922|XP_017134741.1|DMIR	LOC5575606|XP_001662092.2|AAEG
OG0007911	LOC108153219|XP_017138537.1|DMIR	LOC5572502|XP_001660442.2|AAEG
OG0007912	LOC108151055|XP_017134918.1|DMIR	LOC5572504|XP_001660444.2|AAEG
OG0007913	LOC108153221|XP_017138538.1|DMIR	LOC110676274|XP_021699205.1|AAEG
OG0007914	LOC108151006|XP_033242473.1|DMIR	LOC110676292|XP_021699291.1|AAEG
OG0007915	LOC108152625|XP_017137588.1|DMIR	LOC5571046|XP_001659483.1|AAEG
OG0007916	LOC108161121|XP_017150833.1|DMIR	LOC110676318|XP_021699420.1|AAEG
OG0007917	LOC108159281|XP_033254379.1|DMIR	LOC110676370|XP_021699636.1|AAEG
OG0007918	LOC108160390|XP_017149866.1|DMIR	LOC5575622|XP_021699697.1|AAEG
OG0007919	LOC117192988|XP_033253610.1|DMIR, LOC108160464|XP_017149967.1|DMIR, LOC117192928|XP_033253549.1|DMIR	LOC5567705|XP_001651871.2|AAEG
OG0007920	LOC108160783|XP_017150476.1|DMIR	LOC5567703|XP_001651869.2|AAEG
OG0007921	LOC108158273|XP_017145998.1|DMIR	LOC5567694|XP_001651855.1|AAEG
OG0007922	LOC108156041|XP_017142795.1|DMIR	LOC5575902|XP_021699835.1|AAEG
OG0007923	LOC108162639|XP_017152955.1|DMIR	LOC5574835|XP_021699842.1|AAEG
OG0007924	LOC108159169|XP_017147690.1|DMIR, LOC117185794|XP_033252851.1|DMIR	LOC5574644|XP_021699901.1|AAEG
OG0007925	LOC108160405|XP_017149885.1|DMIR	LOC5572043|XP_021699922.1|AAEG
OG0007926	LOC108159978|XP_017149159.1|DMIR	LOC5569988|XP_001658877.1|AAEG
OG0007927	LOC108163174|XP_017153795.1|DMIR	LOC5569985|XP_021700016.1|AAEG
OG0007928	LOC108163454|XP_017154230.1|DMIR	LOC5574683|XP_021700061.1|AAEG
OG0007929	LOC108161906|XP_017151794.1|DMIR	LOC5564085|XP_021700070.1|AAEG
OG0007930	LOC117185786|XP_033246792.1|DMIR, LOC108158254|XP_033253697.1|DMIR	LOC110676455|XP_021700084.1|AAEG
OG0007931	LOC108161353|XP_017151084.1|DMIR	LOC5571144|XP_001653457.2|AAEG
OG0007932	LOC108161558|XP_017151335.1|DMIR	LOC5568633|XP_021700315.1|AAEG
OG0007933	LOC108155142|XP_017141285.1|DMIR	LOC5568631|XP_021700324.1|AAEG
OG0007934	LOC108162128|XP_017152196.1|DMIR	LOC110675597|XP_021696704.1|AAEG
OG0007935	LOC108162647|XP_017152966.1|DMIR	LOC5575448|XP_001661964.1|AAEG
OG0007936	LOC108161615|XP_017151404.1|DMIR	LOC5578156|XP_021700404.1|AAEG
OG0007937	LOC108162378|XP_017152584.1|DMIR	LOC5580325|XP_021700499.1|AAEG
OG0007938	LOC108160185|XP_017149502.1|DMIR	LOC5577419|XP_001656499.1|AAEG
OG0007939	LOC108162661|XP_017152990.1|DMIR	LOC5564446|XP_021700503.1|AAEG
OG0007940	LOC108162659|XP_033249967.1|DMIR	LOC5577415|XP_021700508.1|AAEG
OG0007941	LOC117188009|XP_033247015.1|DMIR	LOC5578356|XP_001656926.2|AAEG
OG0007942	LOC117186229|XP_033242557.1|DMIR	LOC5566445|XP_001650816.1|AAEG
OG0007943	LOC108161218|XP_033248814.1|DMIR	LOC5566425|XP_021700554.1|AAEG
OG0007944	LOC108151051|XP_017134915.1|DMIR	LOC5565687|XP_021700587.1|AAEG
OG0007945	LOC108162882|XP_017153323.2|DMIR	LOC5570921|XP_001653400.2|AAEG
OG0007946	LOC117189373|XP_033250391.1|DMIR, LOC117189371|XP_033250389.1|DMIR, LOC108159526|XP_017148382.1|DMIR	LOC5572920|XP_001654253.2|AAEG
OG0007947	LOC108163729|XP_017154675.1|DMIR	LOC5571730|XP_001659882.2|AAEG
OG0007948	LOC108162742|XP_033249261.1|DMIR	LOC5571432|XP_021700743.1|AAEG
OG0007949	LOC108161655|XP_017151447.1|DMIR	LOC5570422|XP_001659133.3|AAEG
OG0007950	LOC108161478|XP_017151236.1|DMIR	LOC5574308|XP_021700852.1|AAEG
OG0007951	LOC108162917|XP_017153386.1|DMIR	LOC5564717|XP_021700853.1|AAEG
OG0007952	LOC108163728|XP_017154674.1|DMIR	LOC5574304|XP_001655089.1|AAEG
OG0007953	LOC108161366|XP_017151099.1|DMIR	LOC5564304|XP_021700920.1|AAEG
OG0007954	LOC108163652|XP_017154560.1|DMIR	LOC5576296|XP_021700956.1|AAEG
OG0007955	LOC108162049|XP_017152067.1|DMIR	LOC5565359|XP_021700980.1|AAEG
OG0007956	LOC108162516|XP_017152786.1|DMIR	LOC5565369|XP_001649728.1|AAEG
OG0007957	LOC108164177|XP_017155282.1|DMIR	LOC5566514|XP_021701158.1|AAEG
OG0007958	LOC108154480|XP_017140273.1|DMIR	LOC5571663|XP_001653749.1|AAEG
OG0007959	LOC108161372|XP_017151108.1|DMIR	LOC5571659|XP_021701191.1|AAEG
OG0007960	LOC108163979|XP_017155029.1|DMIR	LOC5574494|XP_001655156.1|AAEG
OG0007961	LOC108157302|XP_017144792.1|DMIR	LOC5568818|XP_021701330.1|AAEG
OG0007962	LOC108155758|XP_017142293.1|DMIR	LOC5578792|XP_001657162.2|AAEG
OG0007963	LOC108162542|XP_017152813.1|DMIR	LOC5578765|XP_001657135.1|AAEG
OG0007964	LOC108162685|XP_017153022.1|DMIR	LOC5578754|XP_021701460.1|AAEG
OG0007965	LOC108162778|XP_017153163.1|DMIR	LOC5576861|XP_001662959.1|AAEG
OG0007966	LOC108162012|XP_017151992.1|DMIR	LOC5577209|XP_001663303.2|AAEG
OG0007967	LOC108162555|XP_017152837.2|DMIR	LOC110676818|XP_021701797.1|AAEG, LOC5572423|XP_021711967.1|AAEG
OG0007968	LOC108161526|XP_017151293.1|DMIR	LOC5573094|XP_001654401.2|AAEG
OG0007969	LOC108163554|XP_017154406.2|DMIR	LOC5569035|XP_021701854.1|AAEG
OG0007970	LOC108158612|XP_017146577.1|DMIR, LOC117194136|XP_033254685.1|DMIR	LOC23687839|XP_021702045.1|AAEG
OG0007971	LOC108161463|XP_017151220.1|DMIR	LOC5576502|XP_001662694.2|AAEG
OG0007972	LOC108158262|XP_017145987.1|DMIR, LOC117191323|XP_033252114.1|DMIR	LOC5577611|XP_001656605.1|AAEG
