Orthogroup	DMIR.longest_only	ASTE.longest_only
OG0006756	LOC108151934|XP_017136348.1|DMIR	LOC118514371|XP_035917121.1|ASTE
OG0006757	LOC108151942|XP_017136362.1|DMIR	LOC118514410|XP_035917184.1|ASTE
OG0006758	LOC108152154|XP_017136762.1|DMIR	LOC118514397|XP_035917171.1|ASTE
OG0006759	LOC108152153|XP_017136758.1|DMIR	LOC118514363|XP_035917093.1|ASTE
OG0006760	LOC108152730|XP_017137759.1|DMIR	LOC118514368|XP_035917116.1|ASTE
OG0006761	LOC108155139|XP_017141281.1|DMIR	LOC118512883|XP_035913878.1|ASTE
OG0006762	LOC108163851|XP_017154858.1|DMIR	LOC118514254|XP_035916861.1|ASTE
OG0006763	LOC108159210|XP_017147776.1|DMIR	LOC118510234|XP_035907692.1|ASTE
OG0006764	LOC117185717|XP_033247579.1|DMIR	LOC118510230|XP_035907689.1|ASTE
OG0006765	LOC108159209|XP_017147775.1|DMIR, LOC117193183|XP_033253818.1|DMIR	LOC118510232|XP_035907691.1|ASTE
OG0006766	LOC108151451|XP_017135558.1|DMIR	LOC118510227|XP_035907686.1|ASTE
OG0006767	LOC108152315|XP_017137037.1|DMIR	LOC118514404|XP_035917178.1|ASTE
OG0006768	LOC108152307|XP_017137024.1|DMIR	LOC118514375|XP_035917130.1|ASTE
OG0006769	LOC108153196|XP_017138502.1|DMIR	LOC118514386|XP_035917157.1|ASTE
OG0006770	LOC108152884|XP_017138012.1|DMIR	LOC118511392|XP_035910315.1|ASTE
OG0006771	LOC108162943|XP_017153460.1|DMIR	LOC118509788|XP_035906825.1|ASTE
OG0006772	LOC108159127|XP_017147606.1|DMIR	LOC118513077|XP_035914333.1|ASTE
OG0006773	LOC108151507|XP_017135641.1|DMIR	LOC118509616|XP_035906335.1|ASTE
OG0006774	LOC108151443|XP_017135542.1|DMIR	LOC118509635|XP_035906427.1|ASTE
OG0006775	LOC108152038|XP_017136525.1|DMIR	LOC118513072|XP_035914315.1|ASTE
OG0006776	LOC108152776|XP_017137845.1|DMIR	LOC118513066|XP_035914307.1|ASTE
OG0006777	LOC108152042|XP_017136530.2|DMIR	LOC118513070|XP_035914313.1|ASTE
OG0006778	LOC108153152|XP_017138443.1|DMIR	LOC118513067|XP_035914308.1|ASTE
OG0006779	LOC108153006|XP_017138239.1|DMIR	LOC118513056|XP_035914271.1|ASTE
OG0006780	LOC108151602|XP_017135777.1|DMIR	LOC118513055|XP_035914262.1|ASTE
OG0006781	LOC108151476|XP_017135597.1|DMIR	LOC118513051|XP_035914247.1|ASTE
OG0006782	LOC108153018|XP_033243768.1|DMIR	LOC118513052|XP_035914252.1|ASTE
OG0006783	LOC108158880|XP_017147130.1|DMIR	LOC118512675|XP_035913336.1|ASTE
OG0006784	LOC108152427|XP_033242608.1|DMIR	LOC118513047|XP_035914234.1|ASTE
OG0006785	LOC108160026|XP_017149253.1|DMIR	LOC118513048|XP_035914244.1|ASTE
OG0006787	LOC108152069|XP_017136580.1|DMIR	LOC118509344|XP_035905750.1|ASTE
OG0006788	LOC108152072|XP_017136585.1|DMIR	LOC118509349|XP_035905760.1|ASTE
OG0006789	LOC108161746|XP_017151569.2|DMIR	LOC118509521|XP_035906119.1|ASTE
OG0006790	LOC108163787|XP_017154758.1|DMIR	LOC118509522|XP_035906121.1|ASTE
OG0006791	LOC108152894|XP_017138023.1|DMIR	LOC118514351|XP_035917066.1|ASTE
OG0006792	LOC108152983|XP_033242624.1|DMIR	LOC118512295|XP_035912417.1|ASTE
OG0006793	LOC108152531|XP_017137425.1|DMIR	LOC118512293|XP_035912413.1|ASTE
OG0006794	LOC108159936|XP_017149077.1|DMIR	LOC118512287|XP_035912403.1|ASTE
OG0006795	LOC108153115|XP_017138391.1|DMIR	LOC118512845|XP_035913801.1|ASTE
OG0006796	LOC108153065|XP_017138334.1|DMIR	LOC118512860|XP_035913837.1|ASTE
OG0006797	LOC108163737|XP_017154685.2|DMIR	LOC118512859|XP_035913835.1|ASTE
OG0006798	LOC108165406|XP_017156933.1|DMIR	LOC118512270|XP_035912352.1|ASTE, LOC118517161|XP_035918934.1|ASTE
OG0006799	LOC108151593|XP_017135761.1|DMIR	LOC118512879|XP_035913865.1|ASTE
OG0006800	LOC108151515|XP_017135650.1|DMIR	LOC118512814|XP_035913664.1|ASTE
OG0006801	LOC108153903|XP_017139492.1|DMIR	LOC118510443|XP_035908134.1|ASTE
OG0006802	LOC108160527|XP_017150074.1|DMIR	LOC118510440|XP_035908127.1|ASTE
OG0006803	LOC117194092|XP_033254625.1|DMIR, LOC108158900|XP_033248081.1|DMIR	LOC118509816|XP_035906861.1|ASTE
OG0006804	LOC108153230|XP_017138552.1|DMIR	LOC118509345|XP_035905753.1|ASTE
OG0006805	LOC108159166|XP_017147680.1|DMIR	LOC118509342|XP_035905747.1|ASTE
OG0006806	LOC108151274|XP_017135289.1|DMIR	LOC118511385|XP_035910285.1|ASTE
OG0006807	LOC108152317|XP_017137039.1|DMIR	LOC118514181|XP_035916748.1|ASTE
OG0006808	LOC108159275|XP_017147923.1|DMIR	LOC118514178|XP_035916741.1|ASTE
OG0006809	LOC108152850|XP_017137955.1|DMIR	LOC118513187|XP_035914554.1|ASTE
OG0006810	LOC108151249|XP_017135253.1|DMIR	LOC118513185|XP_035914546.1|ASTE
OG0006811	LOC108157209|XP_017144647.1|DMIR	LOC118513194|XP_035914575.1|ASTE
OG0006812	LOC108152739|XP_017137773.1|DMIR	LOC118509672|XP_035906565.1|ASTE
OG0006813	LOC108155574|XP_033245788.1|DMIR	LOC118509753|XP_035906777.1|ASTE
OG0006814	LOC108151118|XP_017135025.1|DMIR	LOC118510304|XP_035907826.1|ASTE
OG0006815	LOC108152882|XP_017138004.1|DMIR	LOC118512302|XP_035912425.1|ASTE
OG0006816	LOC108152649|XP_017137629.1|DMIR	LOC118512300|XP_035912424.1|ASTE
OG0006817	LOC108152444|XP_017137279.1|DMIR	LOC118509370|XP_035905795.1|ASTE
OG0006818	LOC108151834|XP_017136197.1|DMIR	LOC118509369|XP_035905788.1|ASTE
OG0006819	LOC108151168|XP_017135086.1|DMIR, LOC108157809|XP_017145495.1|DMIR	LOC118516346|XP_035918051.1|ASTE, LOC118511358|XP_035910212.1|ASTE
OG0006820	LOC108152320|XP_017137044.1|DMIR	LOC118516349|XP_035918059.1|ASTE, LOC118511363|XP_035910217.1|ASTE
OG0006821	LOC108161630|XP_017151418.1|DMIR, LOC117191186|XP_033252022.1|DMIR	LOC118517721|XP_035920062.1|ASTE
OG0006822	LOC117185768|XP_033247325.1|DMIR, LOC108160513|XP_017150048.2|DMIR	LOC118517332|XP_035919207.1|ASTE, LOC118509390|XP_035905828.1|ASTE
OG0006823	LOC108152793|XP_017137864.1|DMIR	LOC118514234|XP_035916831.1|ASTE
OG0006824	LOC108151480|XP_017135603.1|DMIR	LOC118514245|XP_035916850.1|ASTE
OG0006825	LOC108153520|XP_017139067.1|DMIR	LOC118509407|XP_035905865.1|ASTE
OG0006826	LOC108153522|XP_033242216.1|DMIR	LOC118509823|XP_035906878.1|ASTE
OG0006827	LOC108157081|XP_017144418.1|DMIR	LOC118511279|XP_035910066.1|ASTE
OG0006828	LOC108162202|XP_017152302.2|DMIR	LOC118511289|XP_035910088.1|ASTE
OG0006829	LOC108153086|XP_017138355.1|DMIR	LOC118514389|XP_035917159.1|ASTE
OG0006830	LOC108151053|XP_017134916.1|DMIR	LOC118514372|XP_035917124.1|ASTE
OG0006831	LOC108151863|XP_017136239.1|DMIR	LOC118508853|XP_035904499.1|ASTE
OG0006832	LOC108152094|XP_017136632.1|DMIR	LOC118509474|XP_035906002.1|ASTE
OG0006833	LOC108152485|XP_017137348.1|DMIR	LOC118509478|XP_035906011.1|ASTE
OG0006834	LOC108157384|XP_017144904.1|DMIR	LOC118510269|XP_035907763.1|ASTE
OG0006835	LOC108151751|XP_017136078.1|DMIR	LOC118510264|XP_035907751.1|ASTE
OG0006836	LOC108152714|XP_017137738.1|DMIR	LOC118510263|XP_035907747.1|ASTE
OG0006837	LOC108152650|XP_017137631.1|DMIR	LOC118509447|XP_035905954.1|ASTE
OG0006838	LOC108151830|XP_017136189.1|DMIR	LOC118509445|XP_035905952.1|ASTE
OG0006839	LOC108152917|XP_017138084.1|DMIR	LOC118509397|XP_035905845.1|ASTE
OG0006840	LOC108162845|XP_033249918.1|DMIR	LOC118510587|XP_035908479.1|ASTE
OG0006841	LOC108152771|XP_017137838.1|DMIR	LOC118509236|XP_035905438.1|ASTE
OG0006842	LOC108153259|XP_017138611.1|DMIR	LOC118511816|XP_035911249.1|ASTE
OG0006843	LOC108152533|XP_017137433.1|DMIR	LOC118511828|XP_035911265.1|ASTE
OG0006844	LOC108154834|XP_017140737.2|DMIR	LOC118511827|XP_035911264.1|ASTE
OG0006845	LOC108153074|XP_017138344.1|DMIR	LOC118510370|XP_035907987.1|ASTE
OG0006846	LOC108152878|XP_033242834.1|DMIR	LOC118510351|XP_035907942.1|ASTE
OG0006847	LOC108152876|XP_017137996.1|DMIR	LOC118510376|XP_035907998.1|ASTE
OG0006848	LOC108158882|XP_017147145.1|DMIR	LOC118511341|XP_035910181.1|ASTE
OG0006849	LOC108152945|XP_017138129.1|DMIR	LOC118513147|XP_035914479.1|ASTE
OG0006850	LOC108152587|XP_017137523.2|DMIR	LOC118513149|XP_035914483.1|ASTE
OG0006851	LOC117185882|XP_033243622.1|DMIR	LOC118513148|XP_035914481.1|ASTE
OG0006852	LOC108158510|XP_017146373.1|DMIR	LOC118513186|XP_035914551.1|ASTE
OG0006853	LOC108151498|XP_017135626.1|DMIR	LOC118511414|XP_035910367.1|ASTE
OG0006854	LOC108160736|XP_017150416.1|DMIR	LOC118512908|XP_035913940.1|ASTE
OG0006855	LOC108151508|XP_017135642.1|DMIR	LOC118509797|XP_035906827.1|ASTE
OG0006856	LOC117185839|XP_033253823.1|DMIR, LOC108158673|XP_033247278.1|DMIR	LOC118509692|XP_035906645.1|ASTE
OG0006857	LOC108160512|XP_017150045.1|DMIR	LOC118509630|XP_035906407.1|ASTE
OG0006858	LOC108152332|XP_017137071.1|DMIR	LOC118509634|XP_035906419.1|ASTE
OG0006859	LOC117189837|XP_033250792.1|DMIR, LOC108159461|XP_017148257.1|DMIR	LOC118511997|XP_035911633.1|ASTE
OG0006860	LOC117187826|XP_033246577.1|DMIR, LOC108159621|XP_017148565.2|DMIR	LOC118512012|XP_035911675.1|ASTE
OG0006861	LOC117193624|XP_033254253.1|DMIR, LOC108158912|XP_017147196.1|DMIR	LOC118511946|XP_035911544.1|ASTE
OG0006862	LOC108151574|XP_017135735.1|DMIR	LOC118509696|XP_035906657.1|ASTE, LOC118509695|XP_035906656.1|ASTE
OG0006863	LOC108162839|XP_017153272.1|DMIR	LOC118513906|XP_035916124.1|ASTE
OG0006864	LOC108159092|XP_017147546.1|DMIR	LOC118512892|XP_035913889.1|ASTE
OG0006865	LOC108157559|XP_017145159.1|DMIR	LOC118511937|XP_035911520.1|ASTE
OG0006866	LOC108159424|XP_017148179.1|DMIR, LOC117189963|XP_033250936.1|DMIR	LOC118511973|XP_035911603.1|ASTE
OG0006867	LOC108160821|XP_017150540.1|DMIR, LOC117192278|XP_033252824.1|DMIR, LOC117192282|XP_033252829.1|DMIR	LOC118511950|XP_035911554.1|ASTE
OG0006868	LOC117192280|XP_033252827.1|DMIR, LOC108159817|XP_017148877.1|DMIR	LOC118511939|XP_035911529.1|ASTE
OG0006869	LOC108158973|XP_017147300.1|DMIR, LOC117185715|XP_033250448.1|DMIR	LOC118511984|XP_035911617.1|ASTE
OG0006870	LOC117192560|XP_033253156.1|DMIR, LOC108159951|XP_033247045.1|DMIR	LOC118512250|XP_035912286.1|ASTE
OG0006871	LOC108158692|XP_017146714.1|DMIR, LOC117190364|XP_033251331.1|DMIR	LOC118512239|XP_035912272.1|ASTE
OG0006872	LOC108160855|XP_017150606.1|DMIR, LOC117192010|XP_033252624.1|DMIR	LOC118512236|XP_035912263.1|ASTE
OG0006873	LOC117190772|XP_033251721.1|DMIR, LOC108160721|XP_017150386.1|DMIR	LOC118511964|XP_035911584.1|ASTE
OG0006874	LOC108162427|XP_017152642.1|DMIR	LOC118505056|XP_035896226.1|ASTE
OG0006875	LOC108161732|XP_017151544.1|DMIR	LOC118504532|XP_035894970.1|ASTE
OG0006876	LOC108158585|XP_017146521.1|DMIR	LOC118505031|XP_035896140.1|ASTE
OG0006877	LOC108162775|XP_017153159.1|DMIR	LOC118505090|XP_035896281.1|ASTE
OG0006878	LOC108162737|XP_017153103.1|DMIR	LOC118512253|XP_035912299.1|ASTE
OG0006879	LOC117192478|XP_033253066.1|DMIR, LOC108159987|XP_017149184.1|DMIR	LOC118512265|XP_035912338.1|ASTE
OG0006880	LOC117188691|XP_033248808.1|DMIR	LOC118517344|XP_035919227.1|ASTE, LOC118511190|XP_035909853.1|ASTE
OG0006882	LOC108159620|XP_017148564.1|DMIR	LOC118508976|XP_035904849.1|ASTE
OG0006883	LOC108161352|XP_033249168.1|DMIR	LOC118511745|XP_035911096.1|ASTE
OG0006884	LOC108162649|XP_017152970.1|DMIR	LOC118511741|XP_035911083.1|ASTE
OG0006885	LOC108162633|XP_017152946.2|DMIR	LOC118511734|XP_035911073.1|ASTE
OG0006886	LOC108157287|XP_017144774.1|DMIR	LOC118511916|XP_035911446.1|ASTE
OG0006887	LOC108152458|XP_017137314.1|DMIR	LOC118513847|XP_035916022.1|ASTE
OG0006888	LOC108161613|XP_033249807.1|DMIR	LOC118513855|XP_035916042.1|ASTE
OG0006889	LOC108161361|XP_017151092.1|DMIR	LOC118513848|XP_035916026.1|ASTE
OG0006890	LOC108162031|XP_017152038.1|DMIR	LOC118512210|XP_035912216.1|ASTE
OG0006891	LOC108163119|XP_017153714.1|DMIR	LOC118511226|XP_035909954.1|ASTE
OG0006892	LOC108162914|XP_017153380.1|DMIR	LOC118512212|XP_035912220.1|ASTE
OG0006893	LOC108163965|XP_017155008.1|DMIR	LOC118511228|XP_035909956.1|ASTE
OG0006894	LOC108163964|XP_017155005.1|DMIR	LOC118511225|XP_035909943.1|ASTE
OG0006895	LOC108158608|XP_017146576.1|DMIR	LOC118513309|XP_035914785.1|ASTE
OG0006896	LOC108164254|XP_017155379.1|DMIR	LOC118512029|XP_035911713.1|ASTE
OG0006897	LOC108163023|XP_017153551.1|DMIR	LOC118510565|XP_035908446.1|ASTE
OG0006898	LOC108161734|XP_017151547.1|DMIR	LOC118508930|XP_035904731.1|ASTE
OG0006899	LOC108162068|XP_017152102.1|DMIR	LOC118511094|XP_035909690.1|ASTE
OG0006900	LOC108164531|XP_017155813.1|DMIR	LOC118511128|XP_035909754.1|ASTE
OG0006901	LOC108163686|XP_017154605.1|DMIR	LOC118511115|XP_035909733.1|ASTE
OG0006902	LOC108165032|XP_017156558.1|DMIR	LOC118511631|XP_035910836.1|ASTE
OG0006903	LOC108156358|XP_033246014.1|DMIR	LOC118510628|XP_035908558.1|ASTE
OG0006904	LOC108163775|XP_017154741.1|DMIR	LOC118511808|XP_035911242.1|ASTE
OG0006905	LOC108162962|XP_017153449.1|DMIR	LOC118511051|XP_035909543.1|ASTE
OG0006906	LOC108163709|XP_017154641.1|DMIR	LOC118511041|XP_035909528.1|ASTE
OG0006907	LOC108161795|XP_033248771.1|DMIR	LOC118514514|XP_035917355.1|ASTE
OG0006908	LOC108163560|XP_017154414.1|DMIR	LOC118513533|XP_035915298.1|ASTE
OG0006909	LOC108163189|XP_017153818.1|DMIR	LOC118513530|XP_035915295.1|ASTE
OG0006910	LOC108162610|XP_017152918.1|DMIR	LOC118509051|XP_035905030.1|ASTE
OG0006911	LOC108164852|XP_017156269.1|DMIR	LOC118513981|XP_035916302.1|ASTE
OG0006912	LOC108163776|XP_017154743.1|DMIR	LOC118513914|XP_035916149.1|ASTE
OG0006913	LOC108163543|XP_017154390.1|DMIR	LOC118513946|XP_035916228.1|ASTE
OG0006914	LOC108151366|XP_017135415.1|DMIR	LOC118513964|XP_035916277.1|ASTE
OG0006915	LOC108162908|XP_017153368.1|DMIR	LOC118513931|XP_035916194.1|ASTE
OG0006916	LOC108162866|XP_017153304.1|DMIR	LOC118513918|XP_035916171.1|ASTE
OG0006917	LOC108162570|XP_017152859.1|DMIR	LOC118513656|XP_035915635.1|ASTE
OG0006918	LOC108164038|XP_017155104.1|DMIR	LOC118510584|XP_035908473.1|ASTE
OG0006919	LOC108161791|XP_017151629.1|DMIR	LOC118508029|XP_035903321.1|ASTE
OG0006920	LOC108161632|XP_017151422.1|DMIR	LOC118513559|XP_035915374.1|ASTE
OG0006921	LOC108162419|XP_017152634.1|DMIR	LOC118513550|XP_035915331.1|ASTE
OG0006922	LOC108162580|XP_017152882.1|DMIR	LOC118511040|XP_035909527.1|ASTE
OG0006923	LOC108162703|XP_017153047.1|DMIR	LOC118510079|XP_035907381.1|ASTE
OG0006924	LOC108161919|XP_017151823.1|DMIR	LOC118511045|XP_035909535.1|ASTE
OG0006925	LOC108157183|XP_017144595.1|DMIR	LOC118511043|XP_035909533.1|ASTE
OG0006926	LOC108163475|XP_017154265.2|DMIR	LOC118513866|XP_035916061.1|ASTE
OG0006927	LOC108163899|XP_017154911.2|DMIR	LOC118513865|XP_035916060.1|ASTE
OG0006928	LOC108164237|XP_033248861.1|DMIR	LOC118513863|XP_035916057.1|ASTE
OG0006929	LOC108162617|XP_017152925.1|DMIR	LOC118511069|XP_035909573.1|ASTE
OG0006930	LOC108163727|XP_017154672.1|DMIR	LOC118511066|XP_035909566.1|ASTE
OG0006931	LOC108163417|XP_017154174.1|DMIR	LOC118514277|XP_035916911.1|ASTE
OG0006932	LOC108163053|XP_017153614.1|DMIR	LOC118510143|XP_035907523.1|ASTE
OG0006933	LOC108161608|XP_017151393.1|DMIR	LOC118509330|XP_035905683.1|ASTE
OG0006934	LOC108156043|XP_033244480.1|DMIR	LOC118511598|XP_035910771.1|ASTE
OG0006935	LOC108163416|XP_017154172.1|DMIR	LOC118511714|XP_035911029.1|ASTE
OG0006936	LOC108163886|XP_017154892.1|DMIR	LOC118511718|XP_035911035.1|ASTE
OG0006937	LOC108163010|XP_017153527.1|DMIR	LOC118511723|XP_035911053.1|ASTE
OG0006938	LOC108162057|XP_017152086.1|DMIR	LOC118511722|XP_035911051.1|ASTE
OG0006939	LOC108162926|XP_017153400.1|DMIR	LOC118514007|XP_035916351.1|ASTE
OG0006940	LOC108163185|XP_017153810.1|DMIR	LOC118513883|XP_035916085.1|ASTE
OG0006941	LOC108162823|XP_017153238.1|DMIR	LOC118511087|XP_035909663.1|ASTE
OG0006942	LOC108158135|XP_017145833.1|DMIR	LOC118511089|XP_035909676.1|ASTE
OG0006943	LOC108161943|XP_017151865.1|DMIR	LOC118513934|XP_035916200.1|ASTE
OG0006944	LOC108162009|XP_017151989.1|DMIR	LOC118514018|XP_035916382.1|ASTE
OG0006945	LOC108162483|XP_017152722.1|DMIR	LOC118514017|XP_035916381.1|ASTE
OG0006946	LOC108157082|XP_017144420.1|DMIR	LOC118513999|XP_035916329.1|ASTE
OG0006947	LOC108162491|XP_017152731.1|DMIR	LOC118514005|XP_035916347.1|ASTE
OG0006948	LOC108163197|XP_017153831.1|DMIR	LOC118511756|XP_035911116.1|ASTE
OG0006950	LOC108162460|XP_017152696.1|DMIR	LOC118510612|XP_035908517.1|ASTE
OG0006951	LOC108163165|XP_017153776.1|DMIR	LOC118511590|XP_035910733.1|ASTE
OG0006952	LOC108154861|XP_017140777.1|DMIR	LOC118511587|XP_035910731.1|ASTE
OG0006953	LOC108152842|XP_017137939.1|DMIR	LOC118513397|XP_035914970.1|ASTE
OG0006954	LOC108161566|XP_017151344.2|DMIR	LOC118513394|XP_035914968.1|ASTE
OG0006955	LOC108157359|XP_017144871.1|DMIR	LOC118509137|XP_035905231.1|ASTE
OG0006956	LOC108162265|XP_017152403.1|DMIR	LOC118512540|XP_035913004.1|ASTE
OG0006957	LOC108163133|XP_017153736.2|DMIR	LOC118512539|XP_035913002.1|ASTE
OG0006958	LOC108160454|XP_017149959.1|DMIR, LOC117190854|XP_033251772.1|DMIR	LOC118512543|XP_035913008.1|ASTE
OG0006959	LOC108153368|XP_017138827.1|DMIR	LOC118511658|XP_035910897.1|ASTE
OG0006960	LOC108162198|XP_017152294.1|DMIR	LOC118511662|XP_035910903.1|ASTE
OG0006961	LOC108163758|XP_017154718.1|DMIR	LOC118511231|XP_035909959.1|ASTE
OG0006962	LOC108162613|XP_017152920.1|DMIR	LOC118512544|XP_035913010.1|ASTE
OG0006963	LOC108162036|XP_017152048.2|DMIR	LOC118513434|XP_035915058.1|ASTE
OG0006964	LOC108164230|XP_017155350.2|DMIR	LOC118513439|XP_035915072.1|ASTE
OG0006965	LOC108161735|XP_017151548.1|DMIR	LOC118509270|XP_035905517.1|ASTE
OG0006966	LOC108162433|XP_017152656.2|DMIR	LOC118509269|XP_035905516.1|ASTE
OG0006967	LOC108158616|XP_017146580.1|DMIR	LOC118509267|XP_035905511.1|ASTE
OG0006968	LOC108159692|XP_017148690.1|DMIR	LOC118509066|XP_035905078.1|ASTE
OG0006969	LOC108152823|XP_017137905.1|DMIR	LOC118509079|XP_035905105.1|ASTE
OG0006970	LOC108156645|XP_017143736.1|DMIR	LOC118508991|XP_035904882.1|ASTE
OG0006971	LOC108162831|XP_017153252.1|DMIR	LOC118511679|XP_035910940.1|ASTE
OG0006972	LOC108162889|XP_017153343.1|DMIR	LOC118511677|XP_035910933.1|ASTE
OG0006973	LOC108161313|XP_017151022.2|DMIR	LOC118511670|XP_035910921.1|ASTE
OG0006974	LOC108162846|XP_017153279.1|DMIR	LOC118511648|XP_035910875.1|ASTE
OG0006975	LOC108162353|XP_017152548.1|DMIR	LOC118512470|XP_035912849.1|ASTE
OG0006976	LOC108163316|XP_017154029.1|DMIR	LOC118511789|XP_035911200.1|ASTE
OG0006977	LOC108160083|XP_017149344.1|DMIR	LOC118511622|XP_035910813.1|ASTE
OG0006978	LOC108163297|XP_017153996.1|DMIR	LOC118511605|XP_035910781.1|ASTE
OG0006979	LOC108162086|XP_017152129.1|DMIR	LOC118509144|XP_035905244.1|ASTE
OG0006980	LOC108163687|XP_017154607.1|DMIR	LOC118509038|XP_035904971.1|ASTE
OG0006981	LOC108163270|XP_017153960.1|DMIR	LOC118514031|XP_035916400.1|ASTE
OG0006982	LOC108163088|XP_017153658.1|DMIR	LOC118513894|XP_035916101.1|ASTE
OG0006983	LOC108162465|XP_017152702.1|DMIR	LOC118513900|XP_035916110.1|ASTE
OG0006984	LOC108162008|XP_017151986.1|DMIR	LOC118513733|XP_035915781.1|ASTE
OG0006985	LOC108163152|XP_017153758.1|DMIR	LOC118513728|XP_035915774.1|ASTE
OG0006986	LOC108162810|XP_017153210.1|DMIR	LOC118513729|XP_035915776.1|ASTE
OG0006987	LOC108159935|XP_017149075.1|DMIR	LOC118510997|XP_035909404.1|ASTE
OG0006988	LOC108162482|XP_017152721.1|DMIR	LOC118510995|XP_035909402.1|ASTE
OG0006989	LOC108163373|XP_017154114.1|DMIR	LOC118511025|XP_035909496.1|ASTE
OG0006990	LOC108163769|XP_017154734.1|DMIR	LOC118511022|XP_035909486.1|ASTE
OG0006991	LOC108157233|XP_017144679.1|DMIR	LOC118511016|XP_035909437.1|ASTE
OG0006992	LOC108162352|XP_033249946.1|DMIR	LOC118512468|XP_035912836.1|ASTE
OG0006993	LOC108162024|XP_017152006.1|DMIR	LOC118512567|XP_035913053.1|ASTE
OG0006994	LOC108163203|XP_033248533.1|DMIR	LOC118510142|XP_035907522.1|ASTE
OG0006995	LOC108163714|XP_017154651.1|DMIR	LOC118511692|XP_035910986.1|ASTE
OG0006996	LOC108163715|XP_017154652.1|DMIR	LOC118513776|XP_035915847.1|ASTE
OG0006997	LOC108159489|XP_017148318.2|DMIR, LOC117187765|XP_033246474.1|DMIR	LOC118510001|XP_035907278.1|ASTE
OG0006998	LOC108154081|XP_017139682.1|DMIR	LOC118513744|XP_035915794.1|ASTE
OG0006999	LOC108163147|XP_017153752.1|DMIR	LOC118513760|XP_035915827.1|ASTE
OG0007000	LOC108161813|XP_017151661.1|DMIR	LOC118514143|XP_035916644.1|ASTE
OG0007001	LOC108160569|XP_017150142.1|DMIR	LOC118513360|XP_035914885.1|ASTE
OG0007002	LOC108162996|XP_033250096.1|DMIR	LOC118511688|XP_035910971.1|ASTE
OG0007003	LOC117190511|XP_033251469.1|DMIR, LOC108159663|XP_017148629.1|DMIR	LOC118513836|XP_035915996.1|ASTE
OG0007004	LOC108163512|XP_017154333.1|DMIR	LOC118512575|XP_035913087.1|ASTE
OG0007005	LOC108163759|XP_017154721.1|DMIR	LOC118512581|XP_035913102.1|ASTE
OG0007006	LOC108163470|XP_017154258.1|DMIR	LOC118510645|XP_035908637.1|ASTE
OG0007007	LOC108164039|XP_017155105.1|DMIR	LOC118514599|XP_035917489.1|ASTE
OG0007008	LOC108163070|XP_017153634.1|DMIR	LOC118510011|XP_035907290.1|ASTE
OG0007009	LOC108163054|XP_017153615.2|DMIR	LOC118510592|XP_035908487.1|ASTE
OG0007010	LOC108163539|XP_017154384.1|DMIR	LOC118514660|XP_035917591.1|ASTE
OG0007011	LOC108156083|XP_017142860.1|DMIR	LOC118514664|XP_035917599.1|ASTE
OG0007012	LOC108163694|XP_017154616.1|DMIR	LOC118514670|XP_035917605.1|ASTE
OG0007013	LOC108163595|XP_017154467.1|DMIR	LOC118511778|XP_035911177.1|ASTE
OG0007014	LOC108163951|XP_017154981.1|DMIR	LOC118511780|XP_035911179.1|ASTE
OG0007015	LOC108162827|XP_017153244.1|DMIR	LOC118511786|XP_035911196.1|ASTE
OG0007016	LOC108161420|XP_017151165.1|DMIR	LOC118509319|XP_035905664.1|ASTE
OG0007017	LOC108163588|XP_017154454.1|DMIR	LOC118514631|XP_035917526.1|ASTE
OG0007018	LOC108163492|XP_017154301.1|DMIR	LOC118514632|XP_035917529.1|ASTE
OG0007019	LOC108163884|XP_017154888.1|DMIR	LOC118511798|XP_035911221.1|ASTE
OG0007020	LOC108162299|XP_017152454.1|DMIR	LOC118512431|XP_035912782.1|ASTE
OG0007021	LOC108162103|XP_017152154.1|DMIR	LOC118514562|XP_035917451.1|ASTE
OG0007022	LOC108162705|XP_017153050.1|DMIR	LOC118514540|XP_035917416.1|ASTE
OG0007023	LOC108161335|XP_017151062.1|DMIR	LOC118514575|XP_035917469.1|ASTE
OG0007024	LOC108155614|XP_017142032.1|DMIR	LOC118514536|XP_035917412.1|ASTE
OG0007025	LOC108165044|XP_017156571.1|DMIR	LOC118513286|XP_035914747.1|ASTE
OG0007026	LOC108162085|XP_017152128.1|DMIR	LOC118513277|XP_035914736.1|ASTE
OG0007027	LOC108161996|XP_017151954.1|DMIR	LOC118509224|XP_035905418.1|ASTE
OG0007028	LOC108162556|XP_017152838.1|DMIR	LOC118509225|XP_035905419.1|ASTE
OG0007029	LOC108161940|XP_017151863.1|DMIR	LOC118513255|XP_035914711.1|ASTE
OG0007030	LOC108158530|XP_017146421.1|DMIR	LOC118512609|XP_035913175.1|ASTE
OG0007031	LOC108161331|XP_017151058.1|DMIR	LOC118512595|XP_035913141.1|ASTE
OG0007032	LOC108153434|XP_017138928.1|DMIR	LOC118512601|XP_035913150.1|ASTE
OG0007033	LOC108161682|XP_017151480.1|DMIR	LOC118512604|XP_035913166.1|ASTE
OG0007034	LOC108161721|XP_017151530.1|DMIR	LOC118513689|XP_035915701.1|ASTE
OG0007035	LOC108153283|XP_017138644.1|DMIR	LOC118513688|XP_035915700.1|ASTE
OG0007036	LOC108152046|XP_017136538.1|DMIR	LOC118513693|XP_035915710.1|ASTE
