Orthogroup	DMIR.longest_only	DPER.longest_only
OG0008370	LOC108156282|XP_017143145.1|DMIR	LOC6592080|XP_002016765.2|DPER
OG0008371	LOC108156045|XP_017142805.1|DMIR	LOC6594028|XP_026850229.1|DPER
OG0008372	LOC108161251|XP_033249750.1|DMIR	LOC113565684|XP_026844264.1|DPER
OG0008373	LOC108163264|XP_017153923.1|DMIR	LOC6588970|XP_026844682.1|DPER
OG0008374	LOC108162389|XP_017152595.1|DMIR	LOC6597933|XP_002023103.1|DPER
OG0008375	LOC108162667|XP_017152997.2|DMIR	LOC6593400|XP_002018611.1|DPER
OG0008376	LOC108162359|XP_017152553.1|DMIR	LOC113565479|XP_026843414.1|DPER
OG0008377	LOC108163226|XP_017153871.1|DMIR	LOC113565678|XP_026844230.1|DPER
OG0008378	LOC108163224|XP_017153870.1|DMIR	LOC6589476|XP_026844229.1|DPER
OG0008379	LOC108163067|XP_017153630.1|DMIR	LOC6596603|XP_002021718.1|DPER
OG0008380	LOC108163190|XP_017153819.1|DMIR	LOC6589387|XP_002014348.2|DPER
OG0008381	LOC108163601|XP_017154478.1|DMIR	LOC6589532|XP_002015020.1|DPER
OG0008383	LOC108163511|XP_017154331.1|DMIR	LOC6596449|XP_002021619.1|DPER
OG0008384	LOC108162532|XP_033249982.1|DMIR	LOC113565651|XP_026844098.1|DPER
OG0008385	LOC108164309|XP_017155446.1|DMIR	LOC6588814|XP_026844032.1|DPER
OG0008386	LOC108164410|XP_017155570.1|DMIR	LOC6597429|XP_002022471.2|DPER
OG0008387	LOC108155974|XP_017142650.1|DMIR	LOC6595298|XP_026850582.1|DPER
OG0008388	LOC108162199|XP_017152299.1|DMIR	LOC6593842|XP_002018704.1|DPER
OG0008389	LOC108161154|XP_017150865.2|DMIR	LOC6596617|XP_002021613.1|DPER
OG0008390	LOC108161802|XP_017151647.2|DMIR	LOC6593462|XP_002018600.1|DPER
OG0008391	LOC108164171|XP_017155276.1|DMIR	LOC6589370|XP_002014896.1|DPER
OG0008392	LOC108151015|XP_017134865.1|DMIR	LOC6595996|XP_002021017.1|DPER
OG0008393	LOC108151582|XP_017135747.1|DMIR	LOC6595976|XP_002021042.1|DPER
OG0008394	LOC108152833|XP_017137927.1|DMIR	LOC6595894|XP_002021435.1|DPER
OG0008395	LOC108164955|XP_017156450.1|DMIR	LOC6597715|XP_026846396.1|DPER
OG0008396	LOC108159175|XP_017147713.1|DMIR	LOC6598248|XP_026846216.1|DPER
OG0008397	LOC108164592|XP_017155906.2|DMIR	LOC113566700|XP_026849299.1|DPER
OG0008398	LOC108150929|XP_017134751.2|DMIR	LOC6597484|XP_026848910.1|DPER
OG0008399	LOC108152053|XP_017136546.1|DMIR	LOC6596671|XP_026845894.1|DPER
OG0008400	LOC108151564|XP_017135728.1|DMIR	LOC6601255|XP_002026217.1|DPER
OG0008401	LOC108163799|XP_017154778.1|DMIR	LOC6593761|XP_002018673.1|DPER
OG0008402	LOC108154829|XP_017140721.1|DMIR	LOC6598728|XP_002023875.1|DPER
OG0008403	LOC108158507|XP_017146371.1|DMIR	LOC6599169|XP_002024360.1|DPER
OG0008404	LOC108156763|XP_017143915.1|DMIR	LOC6592043|XP_026851209.1|DPER
OG0008405	LOC108153465|XP_017138984.1|DMIR	LOC6603237|XP_002028213.2|DPER
OG0008406	LOC108154429|XP_017140190.1|DMIR	LOC6597377|XP_002022580.1|DPER
OG0008407	LOC108155465|XP_033246147.1|DMIR	LOC6594720|XP_002019405.1|DPER
OG0008408	LOC108152755|XP_017137816.1|DMIR	LOC6600230|XP_026846695.1|DPER
OG0008409	LOC108153422|XP_017138914.2|DMIR	LOC6603345|XP_026848048.1|DPER
OG0008410	LOC108154691|XP_017140529.1|DMIR	LOC6591735|XP_026844090.1|DPER
OG0008411	LOC108156797|XP_017143965.1|DMIR	LOC6594494|XP_002019965.2|DPER
OG0008412	LOC108153308|XP_017138707.1|DMIR	LOC6602580|XP_026845879.1|DPER
OG0008413	LOC108150983|XP_017134812.1|DMIR	LOC6599083|XP_026849012.1|DPER
OG0008414	LOC108152077|XP_017136599.1|DMIR	LOC6596736|XP_002021951.1|DPER
OG0008415	LOC108163208|XP_017153852.1|DMIR	LOC6598496|XP_002023584.1|DPER
OG0008416	LOC108153299|XP_017138682.1|DMIR	LOC6603104|XP_026847148.1|DPER
OG0008417	LOC108155406|XP_017141695.1|DMIR	LOC6600144|XP_026846673.1|DPER
OG0008418	LOC108160132|XP_017149419.1|DMIR	LOC6597435|XP_002022477.1|DPER
OG0008419	LOC108165001|XP_017156520.1|DMIR	LOC6602877|XP_002027912.1|DPER
OG0008420	LOC108165108|XP_017156655.1|DMIR	LOC6603917|XP_026847222.1|DPER
OG0008421	LOC108164791|XP_033247829.1|DMIR	LOC6599404|XP_002024454.2|DPER
OG0008422	LOC108163786|XP_017154762.1|DMIR	LOC6599892|XP_026849185.1|DPER
OG0008423	LOC108159386|XP_017148106.1|DMIR, LOC117191559|XP_033252279.1|DMIR	LOC6590255|XP_002015885.1|DPER
OG0008424	LOC108164536|XP_017155825.1|DMIR	LOC6602868|XP_026849660.1|DPER
OG0008425	LOC108157409|XP_033245527.1|DMIR	LOC6591940|XP_026848901.1|DPER
OG0008426	LOC108158421|XP_017146188.1|DMIR	LOC6593247|XP_002018368.1|DPER
OG0008427	LOC108164989|XP_033251981.1|DMIR	LOC6598534|XP_026846262.1|DPER
OG0008428	LOC108164057|XP_017155131.1|DMIR	LOC6597908|XP_026847005.1|DPER
OG0008429	LOC108157433|XP_017144975.1|DMIR	LOC6591793|XP_002017393.1|DPER
OG0008430	LOC108164958|XP_017156455.1|DMIR	LOC6598536|XP_002023732.1|DPER
OG0008431	LOC117188066|XP_033247231.1|DMIR	LOC6602041|XP_002027082.2|DPER
OG0008432	LOC108155277|XP_017141473.1|DMIR	LOC6595182|XP_026850561.1|DPER
OG0008433	LOC108152829|XP_017137918.1|DMIR	LOC6601523|XP_026848003.1|DPER
OG0008434	LOC108156032|XP_017142773.1|DMIR	LOC6595307|XP_002020434.1|DPER
OG0008435	LOC108163008|XP_017153522.1|DMIR	LOC6589015|XP_002014331.1|DPER
OG0008436	LOC108159154|XP_017147641.1|DMIR	LOC113564879|XP_026841163.1|DPER
OG0008438	LOC108156701|XP_017143837.1|DMIR	LOC6594562|XP_026844381.1|DPER
OG0008439	LOC108158551|XP_017146454.1|DMIR, LOC117191048|XP_033251910.1|DMIR	LOC6589900|XP_002016384.2|DPER
OG0008440	LOC108154747|XP_017140608.1|DMIR	LOC6588235|XP_026840476.1|DPER
OG0008441	LOC108150806|XP_017134598.1|DMIR	LOC6596138|XP_026845271.1|DPER, LOC6596141|XP_002021154.1|DPER
OG0008443	LOC108151035|XP_033244017.1|DMIR	LOC6597062|XP_002022187.1|DPER
OG0008444	LOC108151633|XP_017135827.1|DMIR	LOC113566639|XP_026848957.1|DPER
OG0008445	LOC108162790|XP_017153183.1|DMIR	LOC6599903|XP_002025016.1|DPER
OG0008446	LOC108164880|XP_033243941.1|DMIR	LOC6600757|XP_026848657.1|DPER
OG0008447	LOC108164798|XP_017156212.1|DMIR	LOC6599269|XP_026848312.1|DPER
OG0008448	LOC108151471|XP_033243230.1|DMIR	LOC6596980|XP_026845438.1|DPER
OG0008449	LOC108160747|XP_017150432.1|DMIR	LOC6598539|XP_026846204.1|DPER
OG0008450	LOC108153679|XP_017139287.1|DMIR	LOC113566271|XP_026847004.1|DPER
OG0008451	LOC108157779|XP_017145458.1|DMIR	LOC6594093|XP_002019685.1|DPER
OG0008452	LOC108162764|XP_017153140.1|DMIR	LOC6589587|XP_026844328.1|DPER
OG0008453	LOC108158348|XP_017146076.1|DMIR	LOC6590473|XP_002016659.2|DPER
OG0008454	LOC108164021|XP_033253676.1|DMIR	LOC6600450|XP_026848416.1|DPER
OG0008455	LOC108152230|XP_017136905.1|DMIR	LOC6601894|XP_026849385.1|DPER
OG0008456	LOC108155571|XP_017141960.1|DMIR	LOC6594465|XP_026841259.1|DPER
OG0008457	LOC108154100|XP_017139710.1|DMIR	LOC6592148|XP_026842799.1|DPER
OG0008458	LOC108158937|XP_017147236.2|DMIR, LOC117192895|XP_033253529.1|DMIR	LOC6601328|XP_026841399.1|DPER
OG0008459	LOC108164656|XP_017155997.1|DMIR	LOC6597315|XP_002022503.2|DPER
OG0008460	LOC108161424|XP_017151173.1|DMIR	LOC6604107|XP_002029044.1|DPER, LOC6593686|XP_002018764.1|DPER
OG0008461	LOC108163740|XP_017154688.2|DMIR	LOC6589571|XP_026843921.1|DPER
OG0008462	LOC108162075|XP_017152112.1|DMIR	LOC6589159|XP_026843901.1|DPER
OG0008463	LOC108162585|XP_017152887.1|DMIR	LOC113565468|XP_026843353.1|DPER
OG0008464	LOC108159650|XP_017148605.1|DMIR, LOC117190713|XP_033251670.1|DMIR	LOC6590746|XP_002015677.1|DPER
OG0008465	LOC108160158|XP_017149463.2|DMIR	LOC113565211|XP_026842512.1|DPER
OG0008466	LOC108160139|XP_017149436.1|DMIR	LOC6592951|XP_026841439.1|DPER
OG0008467	LOC108158488|XP_017146285.1|DMIR, LOC117189976|XP_033250948.1|DMIR	LOC6591155|XP_026840969.1|DPER
OG0008468	LOC108161641|XP_017151432.1|DMIR	LOC6589543|XP_026844769.1|DPER
OG0008470	LOC117185869|XP_017147576.2|DMIR, LOC117185813|XP_033247264.1|DMIR	LOC6600961|XP_002025999.1|DPER
OG0008472	LOC117194967|XP_033255336.1|DMIR, LOC108159011|XP_017147373.1|DMIR	LOC6591094|XP_026840906.1|DPER
OG0008473	LOC108156065|XP_017142840.1|DMIR	LOC6599356|XP_026847137.1|DPER
OG0008474	LOC108155098|XP_017141215.1|DMIR	LOC6592024|XP_026840304.1|DPER
OG0008475	LOC108163854|XP_017154857.1|DMIR	LOC6596261|XP_002021787.1|DPER
OG0008476	LOC108155155|XP_017141304.1|DMIR	LOC6594100|XP_002019692.1|DPER
OG0008477	LOC108160919|XP_017150690.1|DMIR	LOC6590375|XP_002015476.2|DPER
OG0008478	LOC108155010|XP_033245441.1|DMIR	LOC113565732|XP_026844541.1|DPER
OG0008479	LOC117193466|XP_033254117.1|DMIR, LOC117194054|XP_033254590.1|DMIR, LOC117194914|XP_033255271.1|DMIR, LOC108159873|XP_017148966.1|DMIR	LOC6600816|XP_002025883.1|DPER
OG0008480	LOC108152183|XP_017136811.1|DMIR	LOC6597008|XP_026845520.1|DPER
OG0008481	LOC108152741|XP_017137782.1|DMIR	LOC6600148|XP_002025231.1|DPER
OG0008482	LOC108150939|XP_017134758.1|DMIR	LOC6601422|XP_026847894.1|DPER
OG0008483	LOC108162906|XP_033248625.1|DMIR	LOC6588935|XP_002015097.1|DPER
OG0008484	LOC108156111|XP_017142896.1|DMIR	LOC6591774|XP_026851019.1|DPER
OG0008485	LOC108164195|XP_017155304.1|DMIR	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER
OG0008486	LOC108164386|XP_033250202.1|DMIR	LOC6602551|XP_026846752.1|DPER
OG0008487	LOC108151408|XP_017135524.2|DMIR	LOC6598403|XP_002023647.1|DPER
OG0008488	LOC108157663|XP_017145311.1|DMIR	LOC6594364|XP_002019956.1|DPER
OG0008489	LOC108154471|XP_017140231.1|DMIR	LOC113567430|XP_026851024.1|DPER
OG0008490	LOC117187273|XP_033245505.1|DMIR, LOC117187274|XP_033245506.1|DMIR, LOC117186915|XP_033244142.1|DMIR, LOC117187275|XP_033245507.1|DMIR, LOC117186914|XP_033244141.1|DMIR, LOC117186913|XP_033244140.1|DMIR, LOC108157336|XP_033245264.1|DMIR	LOC6594621|XP_002019844.1|DPER
OG0008491	LOC108157407|XP_017144943.2|DMIR	LOC6588092|XP_002012864.2|DPER
OG0008492	LOC108163107|XP_017153690.1|DMIR	LOC6589257|XP_002015283.1|DPER
OG0008493	LOC108162214|XP_017152321.2|DMIR	LOC6598109|XP_002023250.1|DPER
OG0008494	LOC108159809|XP_017148868.1|DMIR	LOC6589998|XP_002016048.1|DPER
OG0008495	LOC117191475|XP_033252223.1|DMIR, LOC117192056|XP_033252663.1|DMIR, LOC117191478|XP_033252225.1|DMIR, LOC117192057|XP_033252664.1|DMIR, LOC117191477|XP_033252224.1|DMIR, LOC108158540|XP_017146437.1|DMIR	LOC6590940|XP_026840930.1|DPER
OG0008496	LOC117189937|XP_033250908.1|DMIR, LOC117189938|XP_033250910.1|DMIR, LOC117190788|XP_033251736.1|DMIR, LOC108160157|XP_033246829.1|DMIR	LOC6590361|XP_002015841.1|DPER
OG0008497	LOC117194149|XP_033254693.1|DMIR, LOC108158380|XP_017146121.1|DMIR	LOC6593228|XP_002018349.1|DPER
OG0008498	LOC108160929|XP_033255626.1|DMIR, LOC117185741|XP_033247876.1|DMIR	LOC6591313|XP_026842191.1|DPER
OG0008499	LOC117193357|XP_033253964.1|DMIR, LOC108158238|XP_017145960.1|DMIR	LOC6590568|XP_002016698.1|DPER
OG0008500	LOC108159587|XP_017148526.1|DMIR	LOC6590859|XP_002016617.2|DPER
OG0008501	LOC108152164|XP_017136772.1|DMIR	LOC6601375|XP_002026511.1|DPER
OG0008502	LOC108162529|XP_017152799.1|DMIR	LOC6589202|XP_002014692.1|DPER
OG0008502	LOC108164858|XP_033255671.1|DMIR	LOC6597410|XP_026846478.1|DPER
OG0008503	LOC108153062|XP_017138327.1|DMIR	LOC6600410|XP_002025515.1|DPER
OG0008504	LOC117188649|XP_033248704.1|DMIR, LOC108163328|XP_017154049.2|DMIR	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER
OG0008505	LOC108152314|XP_017137036.1|DMIR	LOC6601157|XP_026848210.1|DPER
OG0008506	LOC108153339|XP_017138763.1|DMIR	LOC6597145|XP_002022303.1|DPER
OG0008507	LOC108151585|XP_017135753.1|DMIR	LOC6598937|XP_002024124.2|DPER
OG0008508	LOC108151062|XP_017134931.2|DMIR	LOC6599342|XP_002024498.2|DPER
OG0008510	LOC108151194|XP_017135141.1|DMIR	LOC6598218|XP_002023343.1|DPER
OG0008511	LOC117185761|XP_017155074.1|DMIR	LOC6593442|XP_026843019.1|DPER
OG0008511	LOC108151613|XP_017135799.2|DMIR	LOC6599062|XP_026848972.1|DPER
OG0008511	LOC108151615|XP_017135801.1|DMIR	LOC113566643|XP_026848973.1|DPER
OG0008513	LOC108165103|XP_017156649.1|DMIR	LOC6597886|XP_026846994.1|DPER
OG0008513	LOC108164996|XP_017156516.1|DMIR	LOC6601709|XP_002026768.1|DPER
OG0008514	LOC108161391|XP_017151129.1|DMIR	LOC6589776|XP_002014719.1|DPER
OG0008515	LOC108151869|XP_017136253.1|DMIR	LOC6597423|XP_002022465.2|DPER
OG0008515	LOC108161163|XP_033248475.1|DMIR, LOC108163784|XP_017154756.2|DMIR	LOC6596500|XP_002021574.2|DPER
OG0008516	LOC108165430|XP_017156958.1|DMIR	LOC6602160|XP_002027236.1|DPER
OG0008516	LOC117188713|XP_033248860.1|DMIR, LOC108161172|XP_017150881.2|DMIR, LOC117189122|XP_033250041.1|DMIR	LOC6596292|XP_002021452.1|DPER
OG0008517	LOC108152111|XP_017136675.1|DMIR	LOC6602717|XP_026849461.1|DPER
OG0008518	LOC108153023|XP_017138266.1|DMIR	LOC6601819|XP_002026843.2|DPER
OG0008518	LOC117188467|XP_033248270.1|DMIR, LOC108160969|XP_017150756.2|DMIR, LOC117193283|XP_033253918.1|DMIR	LOC6592272|XP_026842066.1|DPER
OG0008519	LOC117193829|XP_033254428.1|DMIR, LOC117193834|XP_033254432.1|DMIR, LOC117193831|XP_033254430.1|DMIR, LOC108159589|XP_017148529.1|DMIR	LOC113565055|XP_026841039.1|DPER
OG0008520	LOC108155310|XP_017141517.1|DMIR	LOC6594226|XP_002019893.1|DPER
OG0008523	LOC117188706|XP_033248840.1|DMIR, LOC117188707|XP_033248841.1|DMIR, LOC108163336|XP_017154060.2|DMIR, LOC117188840|XP_033249205.1|DMIR, LOC108164073|XP_033248842.1|DMIR	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER
OG0008524	LOC108164929|XP_017156406.1|DMIR	LOC6600423|XP_002025528.2|DPER
OG0008525	LOC108163700|XP_017154624.1|DMIR	LOC6596586|XP_002021673.1|DPER
OG0008527	LOC117189145|XP_033250102.1|DMIR	LOC6601786|XP_026849833.1|DPER
OG0008528	LOC108165593|XP_017157157.1|DMIR	LOC6601098|XP_002026063.1|DPER
OG0008529	LOC108151466|XP_017135577.1|DMIR	LOC6596750|XP_002021933.2|DPER
OG0008530	LOC108152871|XP_017137989.1|DMIR	LOC6602661|XP_002027701.1|DPER
OG0008531	LOC108164569|XP_017155876.1|DMIR	LOC6597572|XP_002022789.1|DPER
OG0008532	LOC108164719|XP_017156093.1|DMIR	LOC6600042|XP_026849237.1|DPER
OG0008534	LOC108164648|XP_033249909.1|DMIR	LOC6601707|XP_026846967.1|DPER
OG0008535	LOC108164807|XP_017156216.1|DMIR	LOC6599909|XP_026849161.1|DPER
OG0008536	LOC108164655|XP_017155996.1|DMIR	LOC113566672|XP_026849149.1|DPER
OG0008537	LOC108156185|XP_033244568.1|DMIR	LOC6587631|XP_002013907.2|DPER
OG0008538	LOC108164709|XP_017156071.1|DMIR	LOC6597265|XP_026846375.1|DPER
OG0008540	LOC108154792|XP_017140672.1|DMIR	LOC6595204|XP_002020239.2|DPER
OG0008541	LOC108158850|XP_017147062.1|DMIR	LOC6592769|XP_002017821.2|DPER
OG0008542	LOC108151819|XP_017136167.1|DMIR	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC108158834|XP_017147042.1|DMIR	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC108159502|XP_017148344.1|DMIR	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC108152447|XP_017137290.1|DMIR	LOC6601247|XP_026849966.1|DPER
OG0008547	LOC108165476|XP_017157016.1|DMIR	LOC6596892|XP_002021839.2|DPER
OG0008549	LOC108154773|XP_017140647.1|DMIR	LOC6595267|XP_002020206.1|DPER
OG0008550	LOC108164785|XP_017156193.2|DMIR	LOC6597275|XP_026846552.1|DPER
OG0008551	LOC108150935|XP_017134754.1|DMIR	LOC6595889|XP_002021402.2|DPER
OG0008552	LOC108152081|XP_017136607.1|DMIR	LOC6602467|XP_026848741.1|DPER
OG0008553	LOC117187832|XP_033246591.1|DMIR, LOC108158825|XP_017147011.2|DMIR	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC108152961|XP_017138153.1|DMIR	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC108150976|XP_017134807.1|DMIR	LOC6596768|XP_026845897.1|DPER
OG0008556	LOC117193956|XP_033254501.1|DMIR, LOC117194116|XP_033254647.1|DMIR, LOC108158535|XP_017146427.1|DMIR	LOC6592442|XP_002017787.2|DPER
OG0008557	LOC108154961|XP_033245663.1|DMIR, LOC117187337|XP_033245664.1|DMIR	LOC6595013|XP_002020470.1|DPER
OG0008558	LOC108162046|XP_033249471.1|DMIR	LOC6588824|XP_002014421.1|DPER
OG0008560	LOC108163236|XP_017153885.1|DMIR	LOC6593468|XP_026843851.1|DPER
OG0008561	LOC108163391|XP_017154136.1|DMIR	LOC6589365|XP_026844512.1|DPER
OG0008562	LOC108161355|XP_017151087.1|DMIR	LOC6593650|XP_002019237.2|DPER
OG0008563	LOC108156311|XP_017143190.1|DMIR	LOC6595149|XP_002020139.1|DPER
OG0008564	LOC108164316|XP_017155456.1|DMIR	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC117186502|XP_033243276.1|DMIR	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008566	LOC108163743|XP_017154699.1|DMIR	LOC6598008|XP_002023233.1|DPER
OG0008567	LOC108161955|XP_033248893.1|DMIR	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC108154522|XP_017140315.1|DMIR	LOC6598376|XP_026846131.1|DPER
OG0008570	LOC108162452|XP_017152687.1|DMIR	LOC6600125|XP_026846682.1|DPER
OG0008571	LOC108152080|XP_017136606.1|DMIR	LOC6602469|XP_026848843.1|DPER
OG0008572	LOC108157681|XP_017145336.1|DMIR	LOC6591796|XP_002017257.2|DPER
OG0008573	LOC117186716|XP_033243717.1|DMIR	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC108156198|XP_033244899.1|DMIR	LOC6587714|XP_026840318.1|DPER
OG0008576	LOC108156208|XP_017143038.1|DMIR	LOC6600712|XP_026848691.1|DPER
OG0008577	LOC108152551|XP_017137454.1|DMIR	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC108155564|XP_017141946.1|DMIR	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC108152144|XP_017136744.1|DMIR	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC108152319|XP_017137043.1|DMIR	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC108165473|XP_017157012.1|DMIR	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC108151567|XP_017136144.1|DMIR	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC108164653|XP_033254392.1|DMIR	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC108161241|XP_017150958.1|DMIR	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC108165072|XP_017156611.1|DMIR	LOC6599899|XP_002025012.1|DPER
OG0008587	LOC108156206|XP_017143032.1|DMIR	LOC6594448|XP_026850346.1|DPER
OG0008588	LOC108156594|XP_017143624.1|DMIR	LOC6594055|XP_002019878.1|DPER
OG0008589	LOC108165466|XP_017157003.1|DMIR	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC108155069|XP_017141145.1|DMIR	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC117192919|XP_033253544.1|DMIR, LOC108160016|XP_017149240.1|DMIR	LOC6593126|XP_002018100.1|DPER
OG0008593	LOC108152682|XP_017137671.1|DMIR	LOC6600248|XP_002025413.2|DPER
OG0008594	LOC108155171|XP_017141327.1|DMIR	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC108158908|XP_017147191.1|DMIR	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC108158906|XP_017147188.2|DMIR, LOC117188016|XP_033247043.1|DMIR	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC108157838|XP_017145530.1|DMIR	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC108165031|XP_017156557.1|DMIR	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC108154799|XP_017140687.1|DMIR	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC108155683|XP_017142141.1|DMIR	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC108162625|XP_017152936.1|DMIR	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC108154795|XP_017140675.1|DMIR	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC108157186|XP_033245679.1|DMIR	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC108159647|XP_017148603.1|DMIR, LOC117190851|XP_033251767.1|DMIR	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC108162997|XP_017153501.2|DMIR	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC108164098|XP_017155176.1|DMIR	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC108156456|XP_017143407.1|DMIR	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC108152061|XP_017136564.1|DMIR	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC108154217|XP_017139932.1|DMIR	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC117193571|XP_033254208.1|DMIR, LOC108160359|XP_017149818.1|DMIR	LOC6593120|XP_002017619.1|DPER
OG0008612	LOC108160676|XP_017150311.1|DMIR	LOC6592950|XP_002017693.2|DPER
OG0008613	LOC108154482|XP_017140272.1|DMIR	LOC6598781|XP_002023923.1|DPER
OG0008614	LOC108156398|XP_017143324.1|DMIR	LOC6594821|XP_002020016.1|DPER
OG0008614	LOC108162898|XP_017153360.1|DMIR	LOC6597446|XP_026846442.1|DPER
OG0008615	LOC108155760|XP_017142292.1|DMIR	LOC6594515|XP_002019498.1|DPER
OG0008616	LOC108154680|XP_017140510.1|DMIR	LOC6595027|XP_026839972.1|DPER
OG0008617	LOC108154505|XP_017140294.1|DMIR	LOC6595107|XP_002020181.2|DPER
OG0008619	LOC108163998|XP_033248910.1|DMIR	LOC113565757|XP_026844627.1|DPER
OG0008620	LOC117187867|XP_033246647.1|DMIR, LOC108159465|XP_017148268.1|DMIR	LOC6592761|XP_002017813.1|DPER
OG0008621	LOC108155003|XP_017141040.1|DMIR, LOC117187197|XP_033245226.1|DMIR	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER
OG0008622	LOC117191290|XP_033252088.1|DMIR, LOC108159188|XP_017147731.1|DMIR, LOC117191295|XP_033252094.1|DMIR, LOC117191294|XP_033252093.1|DMIR	LOC6590355|XP_026841958.1|DPER
OG0008623	LOC117188388|XP_033248073.1|DMIR, LOC108160894|XP_017150652.2|DMIR	LOC6592652|XP_002017988.1|DPER
OG0008624	LOC108160317|XP_033247820.1|DMIR	LOC6592301|XP_026842848.1|DPER
OG0008625	LOC108160073|XP_017149317.1|DMIR, LOC117192550|XP_033253139.1|DMIR	LOC6592922|XP_026842825.1|DPER
OG0008626	LOC108160993|XP_033248176.1|DMIR	LOC6602702|XP_026841535.1|DPER
OG0008627	LOC108162274|XP_017152421.2|DMIR	LOC6593606|XP_002018661.1|DPER
OG0008627	LOC108152263|XP_017136961.1|DMIR	LOC6600585|XP_026847589.1|DPER
OG0008629	LOC108161202|XP_017150913.1|DMIR	LOC6593621|XP_002018990.2|DPER
OG0008629	LOC108161203|XP_033249322.1|DMIR	LOC6593733|XP_026843124.1|DPER
OG0008630	LOC108164400|XP_017155529.1|DMIR	LOC6602029|XP_002027076.2|DPER
OG0008631	LOC108155555|XP_017141939.1|DMIR	LOC113566506|XP_026848232.1|DPER
OG0008631	LOC108155995|XP_033244265.1|DMIR	LOC6587881|XP_026851236.1|DPER
OG0008632	LOC108156276|XP_033244542.1|DMIR	LOC6587943|XP_026839999.1|DPER
OG0008633	LOC117185687|XP_033252759.1|DMIR, LOC108159876|XP_017148969.1|DMIR	LOC6590817|XP_026841172.1|DPER
OG0008634	LOC108161912|XP_017151810.1|DMIR	LOC6597929|XP_002023100.2|DPER
OG0008635	LOC117189777|XP_033250737.1|DMIR, LOC108158693|XP_017146715.2|DMIR	LOC6592765|XP_002017817.1|DPER
OG0008636	LOC108153879|XP_017139469.1|DMIR	LOC6591396|XP_002017366.2|DPER
OG0008637	LOC108151659|XP_017135869.1|DMIR	LOC6601824|XP_002026890.1|DPER
OG0008638	LOC108154537|XP_017140329.1|DMIR	LOC6587559|XP_002013089.2|DPER
OG0008639	LOC108155735|XP_017142240.1|DMIR	LOC6587741|XP_002014071.1|DPER
OG0008640	LOC108156615|XP_017143658.1|DMIR	LOC113564886|XP_026839902.1|DPER, LOC6588102|XP_026842922.1|DPER
OG0008641	LOC108152867|XP_033251930.1|DMIR, LOC117186015|XP_033241940.1|DMIR	LOC6598254|XP_026846329.1|DPER, LOC6598253|XP_026846332.1|DPER
OG0008642	LOC108154016|XP_033244419.1|DMIR	LOC6598759|XP_002023793.1|DPER
OG0008643	LOC108156963|XP_017144231.1|DMIR	LOC6588204|XP_002013355.1|DPER
OG0008644	LOC108157658|XP_017145304.1|DMIR	LOC6595311|XP_002020438.1|DPER
OG0008645	LOC108161983|XP_017151938.1|DMIR	LOC6589489|XP_002015328.1|DPER
