Orthogroup	DMIR.longest_only	DPSE.longest_only
OG0010225	LOC108157836|XP_017145529.1|DMIR	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC108157721|XP_017145378.1|DMIR	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC108155260|XP_017141447.1|DMIR, LOC108152047|XP_017136542.1|DMIR	LOC13036428|XP_003736745.2|DPSE
OG0010228	LOC108157489|XP_017145075.1|DMIR	LOC4803060|XP_001359861.3|DPSE
OG0010229	LOC108157747|XP_017145417.1|DMIR	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC108156595|XP_017143625.1|DMIR	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC108157379|XP_017144898.1|DMIR	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC108156549|XP_017143557.1|DMIR	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC108155403|XP_017141689.2|DMIR	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC108157260|XP_017144727.1|DMIR	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC108157653|XP_017145293.1|DMIR	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC108155975|XP_017142653.1|DMIR	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC108155029|XP_017141077.1|DMIR	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC108154322|XP_017140070.1|DMIR	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC108154457|XP_017140217.1|DMIR	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC108161551|XP_017151322.2|DMIR	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC108156786|XP_017143950.1|DMIR	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC108155354|XP_017141605.1|DMIR	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC108154376|XP_017140129.1|DMIR	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC117186997|XP_033244425.1|DMIR, LOC108154873|XP_033244426.1|DMIR	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC108154460|XP_017140221.1|DMIR	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC108155489|XP_017141803.1|DMIR	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC108157808|XP_017145492.1|DMIR	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC108154410|XP_017140171.1|DMIR	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC108155226|XP_017141402.1|DMIR	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC117186954|XP_033244281.1|DMIR, LOC117186955|XP_033244282.1|DMIR, LOC117186908|XP_033244124.1|DMIR, LOC117186959|XP_033244286.1|DMIR, LOC108154171|XP_033244278.1|DMIR	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC108154200|XP_017139906.1|DMIR	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC108154690|XP_017140528.1|DMIR	LOC4802369|XP_001359298.3|DPSE
OG0010252	LOC108165104|XP_017156653.2|DMIR, LOC117185982|XP_033241894.1|DMIR	LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC117193106|XP_033253719.1|DMIR, LOC108158034|XP_033253702.1|DMIR, LOC117187829|XP_033246586.1|DMIR	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC108160761|XP_033247520.1|DMIR	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC108151003|XP_017134846.1|DMIR	LOC4815333|XP_001354706.3|DPSE
OG0010256	LOC108154034|XP_033246021.1|DMIR, LOC117186097|XP_033242085.1|DMIR	LOC4800549|XP_001357809.3|DPSE
OG0010258	LOC108151552|XP_033243646.1|DMIR	LOC6900595|XP_002134968.1|DPSE
OG0010258	LOC108152274|XP_017136984.1|DMIR	LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC108150894|XP_017134693.1|DMIR	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC108164096|XP_017155173.1|DMIR	LOC6902366|XP_002133312.2|DPSE
OG0010267	LOC108153384|XP_017138846.1|DMIR	LOC4812963|XP_015043421.2|DPSE
OG0010275	LOC108157371|XP_017144889.1|DMIR	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC108164915|XP_017156392.1|DMIR	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC108156752|XP_017143902.1|DMIR	LOC117184915|XP_033239976.1|DPSE
OG0010278	LOC117193525|XP_033254164.1|DMIR, LOC117194737|XP_033255123.1|DMIR, LOC117193711|XP_033254328.1|DMIR, LOC117195134|XP_033255677.1|DMIR, LOC117195142|XP_033255683.1|DMIR, LOC117189256|XP_033250322.1|DMIR, LOC117193804|XP_033254411.1|DMIR, LOC117193796|XP_033254405.1|DMIR	LOC26533236|XP_033234130.1|DPSE
OG0010278	LOC117189746|XP_033250713.1|DMIR, LOC117192286|XP_033252833.1|DMIR, LOC117186024|XP_033241945.1|DMIR, LOC117189821|XP_033250773.1|DMIR, LOC117191740|XP_033252415.1|DMIR	LOC117184897|XP_033239914.1|DPSE
OG0010279	LOC108154721|XP_017140572.1|DMIR	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC108164663|XP_017156005.2|DMIR	LOC4815200|XP_001354720.4|DPSE
OG0010281	LOC108152713|XP_017137736.1|DMIR	LOC117184462|XP_033238053.1|DPSE
OG0010282	LOC108154753|XP_033245955.1|DMIR	LOC4801242|XP_001358365.2|DPSE
OG0010283	LOC108155419|XP_017141708.2|DMIR	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC108157629|XP_017145257.1|DMIR	LOC6897072|XP_002137256.2|DPSE
OG0010285	LOC108155435|XP_017141736.2|DMIR	LOC4800926|XP_001358114.3|DPSE
OG0010286	LOC108157654|XP_017145294.1|DMIR	LOC4800501|XP_001357767.2|DPSE
OG0010287	LOC108155201|XP_017141364.1|DMIR	LOC6897307|XP_002137462.1|DPSE
OG0010288	LOC108157197|XP_017144618.2|DMIR	LOC4801340|XP_001358451.2|DPSE
OG0010289	LOC108153838|XP_033245525.1|DMIR	LOC4801323|XP_033241623.1|DPSE
OG0010290	LOC108154796|XP_017140676.1|DMIR	LOC6896756|XP_002136963.1|DPSE
OG0010291	LOC108155854|XP_033244634.1|DMIR	LOC4800379|XP_015038609.2|DPSE
OG0010292	LOC108154765|XP_017140637.1|DMIR	LOC6896746|XP_033241600.1|DPSE
OG0010293	LOC108163513|XP_017154334.1|DMIR	LOC4817478|XP_001356621.4|DPSE
OG0010294	LOC108161120|XP_033248745.1|DMIR	LOC4816394|XP_015036705.2|DPSE
OG0010295	LOC108164244|XP_017155368.1|DMIR	LOC4816667|XP_001356081.3|DPSE
OG0010297	LOC108158367|XP_017146109.1|DMIR, LOC117192914|XP_033253541.1|DMIR	LOC117183736|XP_033234602.1|DPSE
OG0010298	LOC108158261|XP_017145986.1|DMIR	LOC6898366|XP_002138419.2|DPSE
OG0010299	LOC108159790|XP_017148842.1|DMIR	LOC4804997|XP_001361467.3|DPSE
OG0010300	LOC117193024|XP_033253633.1|DMIR	LOC15382898|XP_033234854.1|DPSE
OG0010301	LOC108154362|XP_017140116.1|DMIR	LOC4802284|XP_001359233.3|DPSE
OG0010303	LOC117187720|XP_033246359.1|DMIR	LOC4803527|XP_001360239.3|DPSE
OG0010304	LOC108152395|XP_017137185.2|DMIR	LOC4814213|XP_001354333.3|DPSE
OG0010305	LOC108164777|XP_017156187.1|DMIR	LOC6902199|XP_002133726.2|DPSE
OG0010306	LOC108159907|XP_017149031.1|DMIR	LOC4815553|XP_001355595.2|DPSE
OG0010307	LOC108154335|XP_017140088.1|DMIR	LOC6901470|XP_015041732.2|DPSE
OG0010308	LOC108165161|XP_017156717.1|DMIR	LOC4815092|XP_001354723.3|DPSE
OG0010309	LOC108151649|XP_017135857.1|DMIR	LOC26532302|XP_015043016.2|DPSE
OG0010310	LOC108151460|XP_017135570.1|DMIR	LOC4815734|XP_001355437.4|DPSE
OG0010311	LOC108164907|XP_017156374.1|DMIR	LOC6901623|XP_015041901.2|DPSE
OG0010312	LOC108165045|XP_017156572.1|DMIR	LOC4814794|XP_033240214.1|DPSE
OG0010313	LOC108150816|XP_017134610.2|DMIR	LOC6900891|XP_033238602.1|DPSE
OG0010314	LOC108151588|XP_017135760.1|DMIR	LOC4814895|XP_001354730.3|DPSE
OG0010315	LOC108151018|XP_017134870.1|DMIR	LOC6901069|XP_002134548.2|DPSE
OG0010316	LOC108159143|XP_033250474.1|DMIR, LOC108157973|XP_033246205.1|DMIR	LOC6898256|XP_015039371.2|DPSE
OG0010317	LOC108152425|XP_017137235.1|DMIR	LOC4815382|XP_001354547.2|DPSE
OG0010318	LOC108152345|XP_017137098.1|DMIR	LOC4814304|XP_001354443.3|DPSE
OG0010319	LOC108151452|XP_017135563.1|DMIR	LOC4816032|XP_001355227.2|DPSE
OG0010320	LOC108165584|XP_017157149.1|DMIR	LOC4814805|XP_001354559.2|DPSE
OG0010321	LOC108153708|XP_017139324.2|DMIR	LOC6900047|XP_002135411.3|DPSE
OG0010322	LOC108150934|XP_017134753.1|DMIR	LOC6900051|XP_033238661.1|DPSE
OG0010323	LOC108165595|XP_017157158.1|DMIR	LOC6899976|XP_002135343.2|DPSE
OG0010324	LOC108165230|XP_033243909.1|DMIR	LOC4812656|XP_001353044.4|DPSE
OG0010325	LOC108151604|XP_017135780.1|DMIR	LOC4812901|XP_001353244.1|DPSE
OG0010326	LOC108150968|XP_017134792.1|DMIR	LOC6899935|XP_002135303.2|DPSE
OG0010327	LOC108165445|XP_033243201.1|DMIR	LOC4814052|XP_033239895.1|DPSE
OG0010328	LOC108153717|XP_017139333.1|DMIR	LOC4812144|XP_001352562.3|DPSE
OG0010329	LOC108165376|XP_017156902.1|DMIR	LOC6900015|XP_002135380.2|DPSE
OG0010330	LOC108165515|XP_017157060.1|DMIR	LOC4813236|XP_001353979.2|DPSE
OG0010331	LOC108151258|XP_017135265.1|DMIR	LOC6900792|XP_015043349.2|DPSE
OG0010332	LOC108155790|XP_017142354.1|DMIR	LOC4816073|XP_001355522.3|DPSE
OG0010333	LOC108162687|XP_017153025.1|DMIR	LOC4817919|XP_001357295.1|DPSE
OG0010334	LOC108162710|XP_017153059.1|DMIR	LOC4816870|XP_033236101.1|DPSE
OG0010335	LOC108159887|XP_017149006.1|DMIR	LOC6902197|XP_002133724.2|DPSE
OG0010336	LOC108165570|XP_017157133.1|DMIR	LOC4816008|XP_001355457.3|DPSE
OG0010337	LOC108151269|XP_017135280.1|DMIR	LOC4811755|XP_001352326.1|DPSE
OG0010338	LOC108165033|XP_017156562.1|DMIR	LOC4815840|XP_001355685.2|DPSE
OG0010339	LOC108153718|XP_017139335.1|DMIR	LOC6900415|XP_002134807.1|DPSE
OG0010340	LOC108164809|XP_017156218.1|DMIR	LOC6901550|XP_002134225.2|DPSE
OG0010341	LOC108164808|XP_017156217.1|DMIR	LOC4814573|XP_033239168.1|DPSE
OG0010342	LOC108152789|XP_033251937.1|DMIR	LOC6901382|XP_033240054.1|DPSE
OG0010343	LOC108164612|XP_017155941.1|DMIR	LOC6902151|XP_002133682.2|DPSE
OG0010344	LOC108165264|XP_017156789.1|DMIR	LOC4815598|XP_001355365.3|DPSE
OG0010345	LOC108152646|XP_017137630.1|DMIR	LOC4815843|XP_001355496.2|DPSE
OG0010346	LOC108153762|XP_017139390.1|DMIR	LOC4815524|XP_001355463.3|DPSE
OG0010347	LOC108165107|XP_017156654.1|DMIR	LOC4815556|XP_001355304.3|DPSE
OG0010348	LOC117192472|XP_033253056.1|DMIR, LOC117192473|XP_033253057.1|DMIR, LOC108159986|XP_017149180.1|DMIR	LOC4805057|XP_001361521.4|DPSE
OG0010349	LOC108165518|XP_017157064.1|DMIR	LOC6901130|XP_002134605.2|DPSE
OG0010350	LOC108152801|XP_017137879.1|DMIR	LOC4815172|XP_015041421.2|DPSE
OG0010351	LOC108164676|XP_017156020.1|DMIR	LOC4815566|XP_001355558.2|DPSE
OG0010352	LOC108165124|XP_017156676.1|DMIR	LOC4816034|XP_001355554.2|DPSE
OG0010353	LOC108157618|XP_033252000.1|DMIR	LOC6903644|XP_002136828.2|DPSE
OG0010354	LOC108164558|XP_017155864.1|DMIR	LOC4814802|XP_001354664.2|DPSE
OG0010355	LOC108165091|XP_017156633.1|DMIR	LOC4815933|XP_001355322.3|DPSE
OG0010356	LOC108151612|XP_017135798.1|DMIR	LOC6901017|XP_002134501.1|DPSE
OG0010357	LOC108159314|XP_017147981.1|DMIR	LOC4815463|XP_001355659.3|DPSE
OG0010358	LOC108165166|XP_017156729.1|DMIR	LOC6901222|XP_002133923.3|DPSE
OG0010359	LOC108165249|XP_017156776.1|DMIR	LOC4815975|XP_001355466.4|DPSE
OG0010360	LOC108150767|XP_017134550.1|DMIR	LOC4815578|XP_001355468.1|DPSE
OG0010361	LOC108150768|XP_017134551.1|DMIR	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC108153609|XP_017139196.1|DMIR	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC108165520|XP_017157107.2|DMIR	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC108165141|XP_017156698.1|DMIR	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC108165095|XP_017156637.1|DMIR	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC108158307|XP_017146039.1|DMIR, LOC117191203|XP_033252028.1|DMIR	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC108161926|XP_017151842.2|DMIR	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC108161959|XP_017151910.2|DMIR	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC108151390|XP_017135465.1|DMIR	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC108165243|XP_033254962.1|DMIR	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC108165109|XP_017156656.1|DMIR	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC108152215|XP_017136877.1|DMIR	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC108152195|XP_017136842.1|DMIR	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC108164778|XP_017156188.1|DMIR	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC108164776|XP_017156186.1|DMIR	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC117188943|XP_033249501.1|DMIR	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC108165038|XP_033246881.1|DMIR	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC108164900|XP_017156356.1|DMIR	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC108165014|XP_017156541.1|DMIR	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC108165105|XP_017156651.1|DMIR	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC108151877|XP_017136266.1|DMIR	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC108151461|XP_017135575.1|DMIR	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC108165505|XP_017157054.1|DMIR	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC108152908|XP_017138049.1|DMIR	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC108161414|XP_017151157.1|DMIR	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC108164037|XP_017155103.1|DMIR	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC108162438|XP_017152661.1|DMIR	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC108163047|XP_017153604.1|DMIR	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC108162550|XP_017152825.1|DMIR	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC108163450|XP_017154227.1|DMIR	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC108162568|XP_017152857.1|DMIR	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC108161443|XP_017151194.1|DMIR	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC108164193|XP_017155302.1|DMIR	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC108162847|XP_017153280.1|DMIR	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC108161464|XP_017151217.1|DMIR	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC108161654|XP_017151445.2|DMIR	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC108161645|XP_017151436.1|DMIR	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC108161475|XP_017151232.1|DMIR	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC108163436|XP_017154210.1|DMIR	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC108162877|XP_017153319.1|DMIR	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC108162872|XP_017153313.1|DMIR	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC108163006|XP_033249825.1|DMIR	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC108162258|XP_017152395.1|DMIR	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC108163408|XP_017154161.1|DMIR	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC108163409|XP_017154163.1|DMIR	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC108163411|XP_017154166.1|DMIR	LOC4816766|XP_001356115.2|DPSE
OG0010407	LOC108161233|XP_017150946.1|DMIR	LOC4816243|XP_001355862.4|DPSE
OG0010408	LOC108162219|XP_017152328.2|DMIR	LOC6902699|XP_015036797.2|DPSE
OG0010408	LOC108161213|XP_017150924.1|DMIR	LOC4816169|XP_001355737.3|DPSE
OG0010409	LOC108163690|XP_017154610.1|DMIR	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC108161139|XP_017150850.1|DMIR	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC108162241|XP_017152366.1|DMIR	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC108161479|XP_017151237.1|DMIR	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC108161270|XP_017150979.1|DMIR	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC108163354|XP_017154085.1|DMIR	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC108162620|XP_017152933.1|DMIR	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC108161492|XP_017151255.2|DMIR	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC108163216|XP_017153860.2|DMIR	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC108163573|XP_017154429.1|DMIR	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC108163284|XP_017153974.2|DMIR	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC108161887|XP_017151770.2|DMIR	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC108161547|XP_017151319.1|DMIR	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC108161691|XP_017151492.2|DMIR	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC108164010|XP_017155067.1|DMIR	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC108164241|XP_017155365.2|DMIR	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC108164226|XP_017155345.1|DMIR	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC108161511|XP_017151277.1|DMIR	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC108161882|XP_033248852.1|DMIR	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC108162752|XP_017153120.2|DMIR	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC108162950|XP_017153434.1|DMIR	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC108161595|XP_017151371.1|DMIR	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC108163889|XP_017154897.1|DMIR	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC108163823|XP_017154800.1|DMIR	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC108161618|XP_017151406.1|DMIR	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC108162323|XP_017152496.1|DMIR	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC108161965|XP_017151913.1|DMIR	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC108161343|XP_017151068.1|DMIR	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC108163461|XP_017154246.2|DMIR	LOC4816196|XP_001355776.2|DPSE
OG0010438	LOC108154385|XP_017140138.1|DMIR	LOC13036486|XP_033232591.1|DPSE
OG0010438	LOC108162401|XP_017152614.1|DMIR	LOC6903213|XP_002132914.2|DPSE
OG0010439	LOC108162305|XP_017152462.1|DMIR	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC108161470|XP_017151225.1|DMIR	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC108164141|XP_017155234.1|DMIR	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC108157720|XP_017145377.1|DMIR	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC108161575|XP_017151352.2|DMIR	LOC4816452|XP_001356019.3|DPSE
OG0010444	LOC108164265|XP_033249853.1|DMIR	LOC4816537|XP_001356021.4|DPSE
OG0010445	LOC108164200|XP_033249689.1|DMIR	LOC6902536|XP_033236277.1|DPSE
OG0010446	LOC108164232|XP_017155352.1|DMIR	LOC4817757|XP_003736143.3|DPSE
OG0010447	LOC108165606|XP_017157171.1|DMIR	LOC6900943|XP_015042408.2|DPSE
OG0010448	LOC108153414|XP_017138904.1|DMIR	LOC4812795|XP_001353765.3|DPSE
OG0010449	LOC108150771|XP_017134554.1|DMIR	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE
OG0010450	LOC108152187|XP_017136824.1|DMIR	LOC4813735|XP_001353675.2|DPSE
OG0010451	LOC108153752|XP_017139371.1|DMIR	LOC4813560|XP_001353660.3|DPSE
OG0010452	LOC108152287|XP_017136994.1|DMIR	LOC6901000|XP_002134696.1|DPSE
OG0010453	LOC108153471|XP_017138991.1|DMIR	LOC4814177|XP_001354305.3|DPSE
OG0010454	LOC108152888|XP_017138016.1|DMIR	LOC6900161|XP_002135500.2|DPSE
OG0010455	LOC108151239|XP_017135228.1|DMIR	LOC4812176|XP_001352611.1|DPSE
OG0010456	LOC108165323|XP_017156846.1|DMIR	LOC4813792|XP_001353789.2|DPSE
OG0010457	LOC108150863|XP_017134654.1|DMIR	LOC6900044|XP_002135408.3|DPSE
OG0010458	LOC108165385|XP_033243471.1|DMIR	LOC4812459|XP_033239484.1|DPSE
OG0010459	LOC108165388|XP_017156914.2|DMIR	LOC6900046|XP_002135410.2|DPSE
OG0010460	LOC108153782|XP_017139413.1|DMIR	LOC4812328|XP_033240124.1|DPSE
OG0010461	LOC108153386|XP_017138849.1|DMIR	LOC6900073|XP_002135437.3|DPSE
OG0010462	LOC108152100|XP_017136640.1|DMIR	LOC4812169|XP_001352491.3|DPSE
OG0010463	LOC108151315|XP_017135343.1|DMIR	LOC4812018|XP_001352544.1|DPSE
OG0010464	LOC108151293|XP_017135318.1|DMIR	LOC6900011|XP_002135376.1|DPSE
OG0010465	LOC108151313|XP_017135341.1|DMIR	LOC4812432|XP_001352555.1|DPSE
OG0010466	LOC108153734|XP_017139352.1|DMIR	LOC4812117|XP_001352559.2|DPSE
OG0010467	LOC108165379|XP_017156905.1|DMIR	LOC4812218|XP_001352560.2|DPSE
OG0010468	LOC108151954|XP_017136381.1|DMIR	LOC4813680|XP_001353221.1|DPSE
OG0010469	LOC108151917|XP_017136320.1|DMIR	LOC6900647|XP_002135020.2|DPSE
OG0010470	LOC108151973|XP_017136416.1|DMIR	LOC6899986|XP_002135352.1|DPSE
OG0010471	LOC108153093|XP_017138363.1|DMIR	LOC6899984|XP_002135350.1|DPSE
OG0010472	LOC108165509|XP_017157055.1|DMIR	LOC4813834|XP_001354031.2|DPSE
OG0010473	LOC108150912|XP_017134726.2|DMIR	LOC4813329|XP_001353741.3|DPSE
OG0010474	LOC108165501|XP_017157048.1|DMIR	LOC117184660|XP_033239136.1|DPSE
OG0010475	LOC108165349|XP_033242451.1|DMIR	LOC4813925|XP_033239648.1|DPSE
OG0010476	LOC108153439|XP_017138936.1|DMIR	LOC4812744|XP_001353122.2|DPSE
OG0010477	LOC108151651|XP_017135859.1|DMIR	LOC6900622|XP_002134995.2|DPSE
OG0010478	LOC108151603|XP_017135778.1|DMIR	LOC4813591|XP_001353245.3|DPSE
OG0010479	LOC108153697|XP_017139311.1|DMIR	LOC4813616|XP_001353255.2|DPSE
OG0010480	LOC108161433|XP_017151185.1|DMIR	LOC6903066|XP_015036231.2|DPSE
OG0010481	LOC108152399|XP_017137187.1|DMIR	LOC4813402|XP_001353441.1|DPSE
OG0010482	LOC108151334|XP_017135376.1|DMIR	LOC6900481|XP_002134871.3|DPSE
OG0010483	LOC108151138|XP_017135052.1|DMIR	LOC4813900|XP_001353205.2|DPSE
OG0010484	LOC108153666|XP_017139269.1|DMIR	LOC6900466|XP_002134857.3|DPSE
OG0010485	LOC108152509|XP_017137388.1|DMIR	LOC4812890|XP_033237388.1|DPSE
OG0010486	LOC108150851|XP_033243481.1|DMIR	LOC4812855|XP_001353515.2|DPSE
OG0010487	LOC108152221|XP_017136891.1|DMIR	LOC4812599|XP_001352786.3|DPSE
OG0010488	LOC108151255|XP_017135260.1|DMIR	LOC4813181|XP_001353954.1|DPSE
OG0010489	LOC108165556|XP_017157118.1|DMIR	LOC4813397|XP_001353687.4|DPSE
OG0010490	LOC108158435|XP_017146207.2|DMIR	LOC6898407|XP_002138453.2|DPSE
OG0010491	LOC108158016|XP_017145648.1|DMIR	LOC4805251|XP_033234707.1|DPSE
OG0010492	LOC108165344|XP_033242066.1|DMIR	LOC4813033|XP_001353998.3|DPSE
OG0010493	LOC108165611|XP_017157176.1|DMIR	LOC6900804|XP_002135163.2|DPSE
OG0010494	LOC108153770|XP_017139397.1|DMIR	LOC6899899|XP_002135267.1|DPSE
OG0010495	LOC108153250|XP_017138588.1|DMIR	LOC4812111|XP_001352747.2|DPSE
OG0010496	LOC108152433|XP_017137254.2|DMIR	LOC6900574|XP_033237845.1|DPSE
OG0010497	LOC108165305|XP_017156828.2|DMIR	LOC4813589|XP_033237347.1|DPSE
OG0010498	LOC108160965|XP_017150750.1|DMIR	LOC4805178|XP_001361626.2|DPSE
OG0010499	LOC108160303|XP_017149705.1|DMIR	LOC6898474|XP_002138516.1|DPSE
OG0010500	LOC117188455|XP_033248249.1|DMIR, LOC108158008|XP_017145640.2|DMIR	LOC6898483|XP_002138525.3|DPSE
OG0010501	LOC108157976|XP_017145611.1|DMIR	LOC6898272|XP_002138339.3|DPSE
OG0010502	LOC108151691|XP_033242154.1|DMIR	LOC6900354|XP_002134749.3|DPSE
OG0010503	LOC108158292|XP_017146017.1|DMIR	LOC4805658|XP_015040764.1|DPSE
OG0010504	LOC117187901|XP_033246729.1|DMIR, LOC108160960|XP_017150742.1|DMIR	LOC6898064|XP_002138150.3|DPSE
OG0010505	LOC117193172|XP_033253798.1|DMIR	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE
OG0010506	LOC117190222|XP_033251161.1|DMIR, LOC108160115|XP_017149397.1|DMIR	LOC4803449|XP_001360170.3|DPSE
OG0010507	LOC117187845|XP_033246609.1|DMIR, LOC108158335|XP_017146064.2|DMIR	LOC4804690|XP_001361209.3|DPSE
OG0010508	LOC108160535|XP_017150086.1|DMIR	LOC4804493|XP_001361050.3|DPSE
OG0010509	LOC117190087|XP_033251059.1|DMIR, LOC108160034|XP_017149264.1|DMIR	LOC4803915|XP_001360558.2|DPSE
