Orthogroup	DMIR.longest_only	DANA.longest_only
OG0008969	LOC108161572|XP_017151350.1|DMIR	LOC6502435|XP_001961860.2|DANA
OG0008970	LOC117189030|XP_033249796.1|DMIR, LOC108164113|XP_017155194.2|DMIR	LOC6497545|XP_032307442.1|DANA, LOC6497544|XP_001961859.1|DANA
OG0008971	LOC117189124|XP_033250042.1|DMIR, LOC108163375|XP_017154116.1|DMIR, LOC117189125|XP_033250043.1|DMIR, LOC108153692|XP_017139307.1|DMIR	LOC6507732|XP_032310282.1|DANA
OG0008972	LOC108152218|XP_017136885.1|DMIR	LOC6506192|XP_001958370.1|DANA, LOC6506193|XP_001958369.1|DANA
OG0008973	LOC108153781|XP_017139412.1|DMIR	LOC6506333|XP_001958082.1|DANA
OG0008974	LOC108154287|XP_017140026.1|DMIR	LOC6499019|XP_001955503.1|DANA, LOC6499017|XP_001955505.1|DANA, LOC6499018|XP_001955504.1|DANA
OG0008975	LOC117187702|XP_033246304.1|DMIR	LOC6495351|XP_014763271.1|DANA
OG0008976	LOC108165426|XP_033243386.1|DMIR	LOC6493647|XP_001958159.2|DANA
OG0008977	LOC108163026|XP_017153556.1|DMIR, LOC108161380|XP_017151116.1|DMIR	LOC6505732|XP_001964993.1|DANA
OG0008978	LOC108159974|XP_017149150.1|DMIR	LOC6505832|XP_001965034.1|DANA, LOC6496669|XP_001961369.1|DANA
OG0008979	LOC108162870|XP_017153311.1|DMIR, LOC108162873|XP_017153314.1|DMIR	LOC6505980|XP_001965060.1|DANA
OG0008983	LOC117190474|XP_033251438.1|DMIR, LOC108160710|XP_017150370.1|DMIR	LOC6495734|XP_001959460.1|DANA
OG0008985	LOC108165381|XP_017156908.1|DMIR	LOC6507020|XP_001956810.1|DANA
OG0008986	LOC108155339|XP_017141583.1|DMIR	LOC6501133|XP_001954614.1|DANA
OG0008987	LOC108162361|XP_017152555.1|DMIR	LOC6496985|XP_001962994.1|DANA
OG0008988	LOC108154936|XP_017140914.1|DMIR	LOC6501567|XP_001955488.2|DANA
OG0008989	LOC108156700|XP_017143840.1|DMIR	LOC6505115|XP_001965432.2|DANA
OG0008990	LOC108165383|XP_033243047.1|DMIR	LOC6507289|XP_001956306.1|DANA
OG0008991	LOC108157788|XP_017145467.1|DMIR	LOC116654530|XP_032305626.1|DANA
OG0008992	LOC108153915|XP_033245114.1|DMIR	LOC6500690|XP_001953729.2|DANA
OG0008993	LOC108153340|XP_017138764.1|DMIR	LOC6507190|XP_001956517.1|DANA
OG0008994	LOC108162784|XP_017153173.1|DMIR	LOC6497449|XP_001962055.1|DANA
OG0008995	LOC108157938|XP_017145571.1|DMIR	LOC6496306|XP_001960664.2|DANA
OG0008996	LOC108165068|XP_017156609.1|DMIR	LOC6504904|XP_001966562.1|DANA
OG0008997	LOC108157772|XP_017145450.1|DMIR	LOC6504887|XP_001966532.1|DANA
OG0008999	LOC108150761|XP_017134547.1|DMIR	LOC6498809|XP_001967301.3|DANA
OG0009000	LOC108151089|XP_017134963.2|DMIR	LOC6503640|XP_001964017.2|DANA
OG0009001	LOC108163233|XP_017153880.1|DMIR	LOC6497519|XP_001961920.1|DANA
OG0009002	LOC108156241|XP_017143078.1|DMIR	LOC26513770|XP_014767211.1|DANA
OG0009003	LOC108165557|XP_017157119.1|DMIR	LOC6506386|XP_001957973.2|DANA
OG0009004	LOC108158381|XP_033254312.1|DMIR	LOC6495388|XP_001958721.1|DANA
OG0009005	LOC108161975|XP_033248909.1|DMIR	LOC6497052|XP_001962846.1|DANA
OG0009006	LOC108155167|XP_017141322.1|DMIR	LOC6505677|XP_001964477.1|DANA
OG0009007	LOC108151575|XP_017135739.1|DMIR	LOC6507003|XP_032310249.1|DANA
OG0009008	LOC108155891|XP_017142522.1|DMIR	LOC6500137|XP_001953154.1|DANA
OG0009009	LOC108151455|XP_017135565.1|DMIR	LOC6507406|XP_001956078.1|DANA
OG0009010	LOC108151353|XP_017135399.1|DMIR	LOC6506824|XP_001957173.1|DANA
OG0009011	LOC108152228|XP_017136900.1|DMIR	LOC6506518|XP_001957730.1|DANA
OG0009012	LOC108158020|XP_033252894.1|DMIR, LOC117188271|XP_033247717.1|DMIR	LOC6494951|XP_032306444.1|DANA
OG0009013	LOC108154755|XP_017140622.1|DMIR	LOC6503537|XP_001964194.1|DANA
OG0009014	LOC108151152|XP_017135066.1|DMIR	LOC6493397|XP_001957669.1|DANA
OG0009015	LOC108153737|XP_017139356.1|DMIR	LOC6493508|XP_001957894.2|DANA
OG0009016	LOC108152841|XP_017137938.1|DMIR	LOC6493500|XP_001957873.2|DANA
OG0009017	LOC108163545|XP_017154392.1|DMIR	LOC6497796|XP_001961464.1|DANA
OG0009018	LOC108164480|XP_017155725.1|DMIR	LOC6503310|XP_032308645.1|DANA
OG0009019	LOC108164487|XP_017155732.1|DMIR	LOC6504358|XP_032311693.1|DANA
OG0009020	LOC108155093|XP_017141206.1|DMIR	LOC6499500|XP_014766112.1|DANA
OG0009021	LOC108156908|XP_017144146.1|DMIR	LOC6501127|XP_001954600.1|DANA
OG0009022	LOC108157845|XP_017145537.1|DMIR	LOC6500874|XP_032312201.1|DANA
OG0009023	LOC108154422|XP_017140181.1|DMIR	LOC6501491|XP_001955357.1|DANA
OG0009024	LOC108155957|XP_017142610.1|DMIR	LOC6505830|XP_001964448.1|DANA
OG0009025	LOC108154821|XP_033245848.1|DMIR	LOC6499836|XP_001953809.1|DANA
OG0009026	LOC108157173|XP_033244673.1|DMIR	LOC6501648|XP_001955676.2|DANA
OG0009027	LOC108159357|XP_017148069.1|DMIR	LOC26515402|XP_014764124.1|DANA
OG0009028	LOC108152949|XP_017138137.1|DMIR	LOC6507297|XP_001956294.1|DANA
OG0009029	LOC108163518|XP_017154349.1|DMIR	LOC6498403|XP_001962725.1|DANA
OG0009030	LOC108164199|XP_017155310.1|DMIR	LOC6497976|XP_001961829.1|DANA
OG0009031	LOC108155762|XP_017142294.1|DMIR	LOC6500097|XP_001953233.1|DANA
OG0009032	LOC108155763|XP_017142295.1|DMIR	LOC6500448|XP_001953232.1|DANA
OG0009033	LOC108163735|XP_017154683.1|DMIR	LOC6498453|XP_001962852.3|DANA
OG0009034	LOC108163767|XP_017154731.2|DMIR	LOC6496701|XP_032309178.1|DANA
OG0009035	LOC108162254|XP_017152390.1|DMIR	LOC6504543|XP_001964928.1|DANA
OG0009036	LOC108160500|XP_033247289.1|DMIR	LOC6494345|XP_001960493.1|DANA
OG0009037	LOC108162270|XP_017152415.2|DMIR	LOC6498493|XP_032310961.1|DANA
OG0009038	LOC108154905|XP_017140846.1|DMIR	LOC26514583|XP_014767305.1|DANA
OG0009039	LOC108155417|XP_017141703.1|DMIR	LOC6499263|XP_001954998.1|DANA
OG0009040	LOC108160652|XP_017150275.1|DMIR	LOC6494201|XP_001960761.1|DANA
OG0009041	LOC108156895|XP_033244989.1|DMIR	LOC6498846|XP_001955811.1|DANA
OG0009042	LOC108163693|XP_017154614.1|DMIR	LOC6504223|XP_001965131.1|DANA
OG0009043	LOC117188737|XP_033248916.1|DMIR	LOC6497080|XP_001962796.1|DANA
OG0009044	LOC108162351|XP_017152541.1|DMIR	LOC6496987|XP_001962991.1|DANA
OG0009045	LOC108157454|XP_033245484.1|DMIR	LOC6501142|XP_014766904.1|DANA
OG0009046	LOC108150987|XP_017134822.1|DMIR	LOC6493802|XP_032310838.1|DANA
OG0009047	LOC108159367|XP_017148081.1|DMIR	LOC6495995|XP_014763580.1|DANA
OG0009048	LOC108163439|XP_017154212.1|DMIR	LOC6504311|XP_001965045.1|DANA
OG0009049	LOC108156168|XP_017142987.1|DMIR	LOC6494187|XP_001965966.1|DANA
OG0009050	LOC108162630|XP_033248436.1|DMIR	LOC6497094|XP_001962767.1|DANA
OG0009051	LOC108160613|XP_017150216.1|DMIR, LOC108160607|XP_017150205.2|DMIR	LOC6508047|XP_001959039.1|DANA
OG0009052	LOC108154857|XP_017140767.1|DMIR	LOC6499638|XP_001954244.1|DANA
OG0009053	LOC108155679|XP_017142134.1|DMIR	LOC6503416|XP_032312307.1|DANA
OG0009054	LOC108155424|XP_017141719.1|DMIR	LOC6500536|XP_014766603.1|DANA
OG0009055	LOC108163290|XP_017153979.1|DMIR	LOC6497524|XP_001961910.1|DANA
OG0009056	LOC108162117|XP_017152180.1|DMIR	LOC6497287|XP_001962387.2|DANA
OG0009057	LOC108151219|XP_017135189.1|DMIR	LOC6507667|XP_014765398.1|DANA
OG0009058	LOC108164449|XP_017155654.1|DMIR	LOC6498715|XP_032311981.1|DANA
OG0009059	LOC108152159|XP_017136768.1|DMIR	LOC6493406|XP_014764362.1|DANA
OG0009060	LOC108155457|XP_017141764.1|DMIR	LOC6501253|XP_001954855.1|DANA
OG0009061	LOC108158423|XP_017146190.1|DMIR	LOC6495508|XP_001959001.1|DANA
OG0009062	LOC117189392|XP_033250403.1|DMIR, LOC108158763|XP_017146872.1|DMIR	LOC6496430|XP_001960900.1|DANA
OG0009063	LOC108163839|XP_017154840.1|DMIR	LOC6497870|XP_014761860.1|DANA
OG0009064	LOC117188035|XP_033247070.1|DMIR, LOC108160048|XP_017149281.2|DMIR	LOC6495157|XP_001958942.1|DANA
OG0009065	LOC108157476|XP_017145046.1|DMIR	LOC6501537|XP_001955441.1|DANA
OG0009066	LOC108152360|XP_017137123.1|DMIR	LOC6507757|XP_001956286.1|DANA
OG0009067	LOC108152408|XP_017137203.1|DMIR	LOC6493840|XP_014764574.1|DANA
OG0009068	LOC108158128|XP_017145798.2|DMIR	LOC6494571|XP_032307293.1|DANA
OG0009069	LOC108163986|XP_017155038.1|DMIR	LOC6506085|XP_001965113.2|DANA
OG0009070	LOC117185763|XP_033252162.1|DMIR, LOC108160719|XP_017150381.2|DMIR	LOC6494340|XP_014762757.1|DANA
OG0009071	LOC108155056|XP_017141128.1|DMIR	LOC6500052|XP_014766356.1|DANA
OG0009072	LOC108157644|XP_017145280.1|DMIR	LOC6502721|XP_001964369.1|DANA
OG0009073	LOC108157200|XP_017144622.1|DMIR	LOC6500131|XP_001953164.1|DANA
OG0009074	LOC108156377|XP_017143277.1|DMIR	LOC6499430|XP_001954655.1|DANA
OG0009075	LOC108154105|XP_017139717.1|DMIR	LOC6498881|XP_001955748.1|DANA
OG0009076	LOC108156011|XP_017142705.2|DMIR	LOC6499622|XP_001954275.1|DANA
OG0009077	LOC108154127|XP_017139749.1|DMIR	LOC6501670|XP_001955719.2|DANA
OG0009078	LOC108154222|XP_017139938.1|DMIR	LOC6499538|XP_001954414.1|DANA
OG0009079	LOC108154093|XP_033244618.1|DMIR	LOC6503452|XP_032312324.1|DANA
OG0009080	LOC108157014|XP_017144308.1|DMIR	LOC6498835|XP_032307446.1|DANA, LOC116654911|XP_032307437.1|DANA, LOC6501322|XP_001954992.1|DANA
OG0009081	LOC108154257|XP_017139981.1|DMIR	LOC6499591|XP_001954336.1|DANA
OG0009082	LOC108156135|XP_017142936.1|DMIR	LOC6505699|XP_001964433.1|DANA
OG0009083	LOC108164898|XP_017156354.2|DMIR	LOC6503930|XP_001963864.3|DANA
OG0009084	LOC108156231|XP_017143058.1|DMIR	LOC6500333|XP_014766506.1|DANA
OG0009085	LOC108155934|XP_017142581.1|DMIR	LOC6499527|XP_001954438.1|DANA
OG0009086	LOC108156571|XP_017143594.1|DMIR	LOC6499607|XP_014766148.1|DANA
OG0009087	LOC108156261|XP_017143113.1|DMIR	LOC6501453|XP_001955289.2|DANA
OG0009088	LOC108155858|XP_017142459.1|DMIR	LOC6505558|XP_032305718.1|DANA, LOC6505556|XP_001964707.2|DANA
OG0009089	LOC108164912|XP_017156387.1|DMIR	LOC6503615|XP_001964062.1|DANA
OG0009090	LOC117187224|XP_033245326.1|DMIR, LOC117187225|XP_033245327.1|DMIR, LOC108157070|XP_033245324.1|DMIR	LOC6499024|XP_001955490.1|DANA
OG0009091	LOC108154467|XP_017140227.1|DMIR	LOC6499616|XP_001954284.2|DANA
OG0009092	LOC108157649|XP_017145288.2|DMIR	LOC6499212|XP_014765940.1|DANA
OG0009093	LOC108155619|XP_017142036.1|DMIR	LOC6500371|XP_001953071.1|DANA
OG0009094	LOC108154043|XP_017139626.1|DMIR	LOC6505998|XP_001964755.3|DANA
OG0009095	LOC108154045|XP_033244336.1|DMIR, LOC108156068|XP_017142841.1|DMIR	LOC6505997|XP_001964753.2|DANA
OG0009096	LOC108154535|XP_017140327.1|DMIR	LOC6501339|XP_001955023.1|DANA
OG0009097	LOC108154442|XP_017140203.1|DMIR	LOC6499251|XP_001955022.2|DANA
OG0009098	LOC108156319|XP_017143197.1|DMIR	LOC6501335|XP_001955015.1|DANA
OG0009099	LOC108155306|XP_017141512.1|DMIR	LOC6501582|XP_001955519.1|DANA
OG0009100	LOC108164030|XP_017155094.2|DMIR	LOC6497346|XP_001962272.1|DANA
OG0009101	LOC108161590|XP_017151367.1|DMIR	LOC6497993|XP_001961853.1|DANA
OG0009102	LOC108161704|XP_017151510.1|DMIR	LOC6497854|XP_014761851.1|DANA
OG0009103	LOC108162987|XP_017153484.1|DMIR	LOC6498061|XP_001962003.1|DANA
OG0009104	LOC108163876|XP_017154879.1|DMIR	LOC6497474|XP_001962000.1|DANA
OG0009105	LOC108163918|XP_017154935.2|DMIR	LOC6498455|XP_001962859.2|DANA
OG0009106	LOC108163028|XP_017153560.1|DMIR	LOC6498124|XP_001962128.1|DANA
OG0009107	LOC108162858|XP_017153292.1|DMIR	LOC6498662|XP_001963268.1|DANA
OG0009108	LOC108157751|XP_017145421.1|DMIR	LOC6501306|XP_001954962.2|DANA
OG0009109	LOC117188835|XP_033249186.1|DMIR, LOC108162170|XP_017152251.1|DMIR	LOC6498483|XP_001962918.1|DANA
OG0009110	LOC108162562|XP_017152848.1|DMIR	LOC6507500|XP_001965387.1|DANA
OG0009111	LOC108153750|XP_017139369.1|DMIR	LOC6507699|XP_001956167.1|DANA
OG0009112	LOC108162348|XP_017152538.1|DMIR	LOC6507962|XP_001965362.1|DANA
OG0009113	LOC108163283|XP_033249383.1|DMIR	LOC6498619|XP_001963166.2|DANA
OG0009114	LOC108162278|XP_017152425.2|DMIR	LOC6505506|XP_001964956.2|DANA
OG0009115	LOC108162066|XP_017152099.1|DMIR	LOC6498217|XP_001962324.1|DANA
OG0009116	LOC108164192|XP_017155301.1|DMIR	LOC6497731|XP_001961469.1|DANA
OG0009117	LOC108163599|XP_017154473.1|DMIR	LOC6497137|XP_001962685.2|DANA
OG0009118	LOC108153178|XP_017138516.1|DMIR	LOC6504128|XP_001964240.1|DANA
OG0009119	LOC108162213|XP_033249201.1|DMIR	LOC6497103|XP_001962749.1|DANA
OG0009120	LOC117186594|XP_033243465.1|DMIR	LOC6507284|XP_001956312.3|DANA
OG0009121	LOC117190763|XP_033251716.1|DMIR, LOC108158467|XP_017146247.1|DMIR	LOC6496581|XP_001961194.2|DANA
OG0009122	LOC117192947|XP_033253563.1|DMIR, LOC117192943|XP_033253560.1|DMIR, LOC108160952|XP_017150732.1|DMIR	LOC6494705|XP_032306950.1|DANA
OG0009123	LOC108158848|XP_017147060.1|DMIR	LOC6495049|XP_001959171.1|DANA
OG0009124	LOC108164313|XP_017155451.1|DMIR	LOC6497830|XP_001961533.2|DANA
OG0009125	LOC108160999|XP_017150796.1|DMIR	LOC6495533|XP_001959048.1|DANA
OG0009126	LOC117191423|XP_033252185.1|DMIR, LOC108159303|XP_017147964.1|DMIR	LOC6496051|XP_001960118.1|DANA
OG0009127	LOC108159535|XP_033247259.1|DMIR, LOC117193449|XP_033254095.1|DMIR	LOC6494104|XP_001960968.1|DANA
OG0009128	LOC108158300|XP_017146030.2|DMIR, LOC117188377|XP_033248051.1|DMIR	LOC6495553|XP_001959088.1|DANA
OG0009129	LOC108160401|XP_017149882.2|DMIR, LOC117188008|XP_033247014.1|DMIR	LOC6495218|XP_001958822.1|DANA
OG0009130	LOC108159912|XP_033248227.1|DMIR	LOC6496481|XP_014763854.1|DANA
OG0009131	LOC117188448|XP_033248228.1|DMIR, LOC108160418|XP_017149906.2|DMIR, LOC108157627|XP_017145254.1|DMIR	LOC6494098|XP_014762638.1|DANA
OG0009132	LOC108158876|XP_017147119.1|DMIR, LOC117190445|XP_033251412.1|DMIR	LOC6494396|XP_001960408.1|DANA
OG0009133	LOC117190984|XP_033251855.1|DMIR, LOC108160872|XP_017150623.1|DMIR	LOC6496525|XP_001961069.1|DANA
OG0009134	LOC117192851|XP_033253495.1|DMIR, LOC108160475|XP_017149984.2|DMIR, LOC108160476|XP_033247554.1|DMIR	LOC6496215|XP_001960464.1|DANA
OG0009135	LOC117193262|XP_033253890.1|DMIR, LOC108160278|XP_033247139.1|DMIR	LOC6495560|XP_001959104.2|DANA
OG0009136	LOC108159014|XP_017147378.1|DMIR, LOC117193549|XP_033254185.1|DMIR	LOC6494661|XP_001959913.1|DANA
OG0009137	LOC108160567|XP_017150139.1|DMIR	LOC6495701|XP_001959402.1|DANA
OG0009138	LOC108160570|XP_017150143.1|DMIR, LOC117190378|XP_033251350.1|DMIR	LOC6494928|XP_001959399.1|DANA
OG0009139	LOC117193447|XP_033254094.1|DMIR, LOC108159112|XP_017147583.1|DMIR	LOC6494654|XP_001959925.1|DANA
OG0009140	LOC117193027|XP_033253657.1|DMIR, LOC117193638|XP_033254274.1|DMIR, LOC108159834|XP_017148913.1|DMIR	LOC6495389|XP_001958724.1|DANA
OG0009141	LOC108160849|XP_033248091.1|DMIR	LOC6495537|XP_001959052.1|DANA
OG0009142	LOC108159889|XP_017148994.1|DMIR	LOC6495098|XP_001959072.1|DANA
OG0009143	LOC117191245|XP_033252054.1|DMIR, LOC108160174|XP_017149487.1|DMIR	LOC6496419|XP_001960876.2|DANA
OG0009144	LOC108160176|XP_017149489.2|DMIR, LOC117188075|XP_033247273.1|DMIR, LOC117188165|XP_033247499.1|DMIR, LOC117191271|XP_033252073.1|DMIR	LOC26515427|XP_014764129.1|DANA
OG0009145	LOC108159632|XP_017148579.1|DMIR, LOC117193718|XP_033254334.1|DMIR	LOC6494464|XP_001960279.1|DANA
OG0009146	LOC117193367|XP_033253977.1|DMIR, LOC108160560|XP_033247339.1|DMIR	LOC6496549|XP_001961122.1|DANA
OG0009147	LOC108158084|XP_017145721.2|DMIR	LOC6494266|XP_001960637.1|DANA
OG0009148	LOC108160388|XP_033251360.1|DMIR, LOC117185961|XP_033251515.1|DMIR, LOC117185745|XP_033247291.1|DMIR	LOC6495219|XP_001958819.1|DANA
OG0009149	LOC108158046|XP_017145680.1|DMIR	LOC6494585|XP_001960058.2|DANA
OG0009150	LOC117188146|XP_033247432.1|DMIR, LOC108158948|XP_017147264.2|DMIR	LOC6496536|XP_001961093.1|DANA
OG0009151	LOC117193965|XP_033254508.1|DMIR, LOC108160491|XP_017150016.1|DMIR	LOC6495395|XP_001958747.1|DANA
OG0009152	LOC117194007|XP_033254533.1|DMIR, LOC108158804|XP_017146980.1|DMIR	LOC6495331|XP_001958618.1|DANA
OG0009153	LOC108158748|XP_017146847.1|DMIR, LOC117189832|XP_033250786.1|DMIR	LOC6495739|XP_001959470.1|DANA
OG0009154	LOC108150780|XP_017134566.1|DMIR, LOC108157317|XP_017144815.1|DMIR	LOC6501455|XP_001955293.1|DANA
OG0009155	LOC108158956|XP_017147272.1|DMIR, LOC117194199|XP_033254745.1|DMIR	LOC6495411|XP_001958784.1|DANA
OG0009156	LOC108164186|XP_033249639.1|DMIR	LOC6505370|XP_001964863.1|DANA
OG0009157	LOC108163432|XP_017154203.2|DMIR	LOC6497537|XP_001961883.1|DANA
OG0009158	LOC108152589|XP_017137527.1|DMIR	LOC6507526|XP_001955858.1|DANA
OG0009159	LOC108158667|XP_017146667.1|DMIR	LOC6504575|XP_001966597.1|DANA
OG0009160	LOC108158735|XP_017146827.1|DMIR	LOC6502912|XP_001963603.2|DANA
OG0009161	LOC117186413|XP_033243068.1|DMIR, LOC117186081|XP_033242072.1|DMIR, LOC108155736|XP_033251722.1|DMIR	LOC6504611|XP_001966530.2|DANA
OG0009162	LOC108150949|XP_017134771.1|DMIR	LOC6506950|XP_001956931.1|DANA
OG0009163	LOC108152437|XP_017137258.1|DMIR	LOC6493448|XP_014764383.1|DANA
OG0009164	LOC108153025|XP_017138268.1|DMIR	LOC6507469|XP_001955953.2|DANA
OG0009165	LOC108165332|XP_017156855.2|DMIR	LOC6493533|XP_001957953.1|DANA
OG0009166	LOC108165308|XP_017156832.1|DMIR	LOC6506229|XP_001958301.2|DANA
OG0009167	LOC108153286|XP_017138647.1|DMIR	LOC6493151|XP_001957154.1|DANA
OG0009168	LOC108153287|XP_017138648.1|DMIR	LOC6506831|XP_032309660.1|DANA
OG0009169	LOC108151244|XP_017135235.1|DMIR	LOC6507763|XP_032310630.1|DANA
OG0009170	LOC108151286|XP_017135306.1|DMIR	LOC6493185|XP_001957218.1|DANA
OG0009171	LOC108153380|XP_017138842.1|DMIR	LOC6507037|XP_001956776.1|DANA
OG0009172	LOC108151398|XP_017135473.1|DMIR	LOC6507916|XP_001956595.2|DANA
OG0009173	LOC108151806|XP_017136148.1|DMIR	LOC6493121|XP_001957088.1|DANA
OG0009174	LOC108162235|XP_017152359.1|DMIR	LOC6502362|XP_001967532.1|DANA
OG0009175	LOC108162446|XP_017152677.1|DMIR	LOC6498346|XP_001962591.1|DANA
OG0009176	LOC108153273|XP_017138631.1|DMIR	LOC6507833|XP_001956439.1|DANA
OG0009178	LOC108153247|XP_017138581.1|DMIR	LOC6493246|XP_001957350.1|DANA
OG0009179	LOC108150840|XP_017134638.1|DMIR	LOC6493873|XP_032310251.1|DANA
OG0009180	LOC108152192|XP_017136835.1|DMIR	LOC6507228|XP_001956429.1|DANA
OG0009181	LOC108152726|XP_033242726.1|DMIR	LOC6493204|XP_001957256.2|DANA
OG0009182	LOC108151694|XP_017135932.1|DMIR	LOC6493607|XP_032310743.1|DANA
OG0009183	LOC108153438|XP_017138935.1|DMIR	LOC6493820|XP_001958502.1|DANA
OG0009184	LOC108150985|XP_017134820.1|DMIR	LOC6506098|XP_001958561.2|DANA
OG0009185	LOC108153044|XP_017138294.1|DMIR	LOC6507789|XP_001956345.1|DANA
OG0009186	LOC108151657|XP_017135866.1|DMIR	LOC6506753|XP_001957304.2|DANA
OG0009187	LOC108156928|XP_017144172.1|DMIR	LOC6500693|XP_001953738.1|DANA
OG0009188	LOC117185805|XP_033248187.1|DMIR, LOC108160951|XP_033254202.1|DMIR	LOC6496067|XP_001960148.1|DANA
OG0009189	LOC108151276|XP_017135293.1|DMIR	LOC6506909|XP_032310313.1|DANA
OG0009190	LOC108153155|XP_017138447.1|DMIR	LOC6507538|XP_001955879.1|DANA
OG0009191	LOC117191459|XP_033252211.1|DMIR, LOC108160668|XP_033247624.1|DMIR	LOC26514173|XP_014763985.1|DANA
OG0009192	LOC117189379|XP_033250395.1|DMIR, LOC117188519|XP_033248414.1|DMIR	LOC116656230|XP_032311599.1|DANA, LOC6502742|XP_001965768.1|DANA
OG0009193	LOC108161679|XP_017151475.1|DMIR	LOC6498223|XP_001962331.2|DANA, LOC6498232|XP_001962351.2|DANA
OG0009195	LOC108151197|XP_017135156.1|DMIR, LOC108162391|XP_017152597.1|DMIR	LOC6493463|XP_001957812.1|DANA
OG0009197	LOC108165171|XP_017156732.1|DMIR, LOC117185815|XP_033249666.1|DMIR	LOC26514310|XP_014759075.2|DANA
OG0009198	LOC108153597|XP_017139167.1|DMIR	LOC6506727|XP_001957351.1|DANA
OG0009199	LOC108152807|XP_017137882.1|DMIR	LOC6506272|XP_001958223.2|DANA
OG0009200	LOC108159925|XP_017149054.1|DMIR, LOC117190813|XP_033251745.1|DMIR	LOC6495631|XP_001959263.1|DANA
OG0009201	LOC117194029|XP_033254547.1|DMIR, LOC108158332|XP_017146062.1|DMIR	LOC6495013|XP_001959222.1|DANA
OG0009202	LOC108158076|XP_017145714.2|DMIR, LOC117188274|XP_033247722.1|DMIR	LOC6494119|XP_001960935.1|DANA
OG0009203	LOC108160835|XP_017150563.1|DMIR, LOC117193056|XP_033253680.1|DMIR, LOC117193659|XP_033254289.1|DMIR, LOC117192933|XP_033253554.1|DMIR, LOC117193055|XP_033253679.1|DMIR	LOC6493914|XP_001961333.1|DANA
OG0009204	LOC108158266|XP_017145992.1|DMIR	LOC6495120|XP_001959013.1|DANA
OG0009205	LOC108160585|XP_017150168.2|DMIR, LOC117187844|XP_033246608.1|DMIR	LOC6495515|XP_001959009.1|DANA
OG0009206	LOC117190513|XP_033251472.1|DMIR, LOC108158543|XP_017146441.1|DMIR	LOC6496366|XP_001960771.1|DANA
OG0009207	LOC108154566|XP_017140356.1|DMIR	LOC6499277|XP_001954963.1|DANA
OG0009208	LOC108157319|XP_017144823.1|DMIR, LOC108153935|XP_017139521.1|DMIR	LOC6500243|XP_001952955.1|DANA
OG0009209	LOC108155941|XP_017142589.1|DMIR	LOC6501037|XP_001954434.2|DANA
OG0009210	LOC108160851|XP_017150597.1|DMIR	LOC6495616|XP_001959225.1|DANA
OG0009211	LOC108163323|XP_033248791.1|DMIR	LOC6497970|XP_001961818.2|DANA
OG0009213	LOC108164998|XP_033245340.1|DMIR	LOC26515164|XP_032308651.1|DANA
OG0009214	LOC108165578|XP_017157140.1|DMIR	LOC6493104|XP_001957049.2|DANA
OG0009219	LOC108154021|XP_017139602.2|DMIR	LOC6499990|XP_001953474.3|DANA
OG0009220	LOC108153628|XP_033249617.1|DMIR, LOC117188966|XP_033249592.1|DMIR, LOC108152715|XP_033249628.1|DMIR	LOC6505042|XP_014760269.1|DANA
OG0009221	LOC108162844|XP_017153275.1|DMIR	LOC6496928|XP_001963116.1|DANA
OG0009224	LOC108154228|XP_017139943.1|DMIR	LOC6500580|XP_001953513.1|DANA
OG0009226	LOC117187805|XP_033246693.1|DMIR	LOC116655052|XP_032307942.1|DANA
OG0009228	LOC108164906|XP_017156373.1|DMIR	LOC6503993|XP_001963973.1|DANA
OG0009229	LOC108156606|XP_017143637.1|DMIR	LOC6502681|XP_001954924.1|DANA
OG0009230	LOC117188760|XP_033248988.1|DMIR	LOC26514491|XP_032308684.1|DANA
OG0009231	LOC108164988|XP_017156503.1|DMIR	LOC6504592|XP_001966565.1|DANA
OG0009232	LOC108162179|XP_017152263.1|DMIR	LOC6503546|XP_001964182.1|DANA
OG0009234	LOC108158639|XP_017146615.1|DMIR	LOC6503024|XP_014761285.1|DANA
OG0009236	LOC108154163|XP_017139813.1|DMIR	LOC26513937|XP_014765553.1|DANA
OG0009237	LOC108162204|XP_017152303.2|DMIR	LOC6496938|XP_014761437.1|DANA
OG0009238	LOC108151402|XP_017135479.1|DMIR	LOC6502826|XP_001956596.2|DANA
OG0009239	LOC108153066|XP_017138335.1|DMIR	LOC6493572|XP_001958020.1|DANA
OG0009241	LOC108162616|XP_017152923.1|DMIR	LOC6497803|XP_001961479.1|DANA
OG0009243	LOC117187698|XP_033246300.1|DMIR, LOC117189420|XP_033250438.1|DMIR	LOC116654778|XP_032307159.1|DANA
OG0009245	LOC108155617|XP_017142035.1|DMIR	LOC6499299|XP_001954917.1|DANA
OG0009248	LOC108161011|XP_017150813.1|DMIR	LOC6505258|XP_001965640.1|DANA
OG0009249	LOC108163973|XP_017155019.2|DMIR	LOC6496904|XP_001963175.1|DANA
OG0009251	LOC108164928|XP_017156405.1|DMIR	LOC6504818|XP_001966391.1|DANA
OG0009252	LOC108152788|XP_017137861.1|DMIR	LOC6504784|XP_001966338.2|DANA
OG0009253	LOC108164706|XP_017156068.1|DMIR	LOC6505286|XP_032307921.1|DANA
OG0009254	LOC108165004|XP_017156528.1|DMIR	LOC6504129|XP_001964242.3|DANA
OG0009255	LOC108157586|XP_017145204.1|DMIR	LOC6502208|XP_001966031.1|DANA
