Orthogroup	DMIR.longest_only	DNOV.longest_only
OG0009579	LOC108163834|XP_017154835.1|DMIR	LOC115766311|XP_030566054.1|DNOV
OG0009580	LOC108158669|XP_017146668.1|DMIR	LOC115762469|XP_030560546.1|DNOV
OG0009581	LOC108161494|XP_017151258.1|DMIR	LOC115769179|XP_030569743.1|DNOV
OG0009582	LOC108152132|XP_017136709.1|DMIR	LOC115771161|XP_030572594.1|DNOV
OG0009583	LOC108164665|XP_017156007.1|DMIR	LOC115771343|XP_030572874.1|DNOV
OG0009584	LOC108155149|XP_017141336.1|DMIR	LOC115765174|XP_030564454.1|DNOV
OG0009586	LOC108150848|XP_017134641.1|DMIR	LOC115769702|XP_030570489.1|DNOV
OG0009587	LOC108160494|XP_017150019.1|DMIR	LOC115771649|XP_030573355.1|DNOV
OG0009589	LOC108151767|XP_017136100.1|DMIR	LOC115771194|XP_030572650.1|DNOV
OG0009590	LOC108153616|XP_017139204.1|DMIR	LOC115771119|XP_030572543.1|DNOV
OG0009591	LOC108157004|XP_017144292.1|DMIR	LOC115766180|XP_030565882.1|DNOV
OG0009592	LOC108156209|XP_017143036.1|DMIR	LOC115759449|XP_030556236.1|DNOV
OG0009593	LOC108157324|XP_017144829.1|DMIR	LOC115759533|XP_030556343.1|DNOV
OG0009594	LOC108155048|XP_017141112.1|DMIR	LOC115770950|XP_030572271.1|DNOV
OG0009595	LOC108154450|XP_017140209.1|DMIR	LOC115761507|XP_030559135.1|DNOV
OG0009596	LOC108157294|XP_017144785.1|DMIR	LOC115761415|XP_030559032.1|DNOV
OG0009597	LOC108157643|XP_017145279.1|DMIR	LOC115761513|XP_030559142.1|DNOV
OG0009598	LOC108156790|XP_017143956.1|DMIR	LOC115761377|XP_030558988.1|DNOV
OG0009599	LOC108157059|XP_017144378.1|DMIR	LOC115765749|XP_030565271.1|DNOV
OG0009600	LOC108155594|XP_017142001.1|DMIR	LOC115770753|XP_030572025.1|DNOV
OG0009601	LOC108154461|XP_017140222.1|DMIR	LOC115770859|XP_030572155.1|DNOV
OG0009602	LOC108154516|XP_017140306.1|DMIR	LOC115764692|XP_030563746.1|DNOV
OG0009603	LOC108155023|XP_017141067.1|DMIR	LOC115759468|XP_030556261.1|DNOV
OG0009604	LOC108154837|XP_017140747.1|DMIR	LOC115768881|XP_030569451.1|DNOV
OG0009605	LOC108157556|XP_017145149.1|DMIR	LOC115765600|XP_030565113.1|DNOV
OG0009606	LOC108157639|XP_017145272.1|DMIR	LOC115765709|XP_030565229.1|DNOV
OG0009607	LOC108154261|XP_017139986.1|DMIR	LOC115765743|XP_030565267.1|DNOV
OG0009608	LOC108154468|XP_017140228.1|DMIR	LOC115770742|XP_030572003.1|DNOV
OG0009609	LOC108154276|XP_017140014.1|DMIR	LOC115770963|XP_030572293.1|DNOV
OG0009610	LOC108154981|XP_017141009.1|DMIR	LOC115759475|XP_030556269.1|DNOV
OG0009611	LOC108155311|XP_017141519.1|DMIR	LOC115759643|XP_030556492.1|DNOV
OG0009612	LOC108153845|XP_017139433.1|DMIR	LOC115763812|XP_030562422.1|DNOV
OG0009613	LOC108161939|XP_017151860.1|DMIR	LOC115763090|XP_030561388.1|DNOV
OG0009614	LOC108154404|XP_017140163.1|DMIR	LOC115764833|XP_030563941.1|DNOV
OG0009615	LOC108157505|XP_017145093.1|DMIR	LOC115771635|XP_030573294.1|DNOV
OG0009616	LOC108153977|XP_033246141.1|DMIR	LOC115772093|XP_030573914.1|DNOV
OG0009617	LOC108156841|XP_017144044.2|DMIR	LOC115761249|XP_030558814.1|DNOV
OG0009618	LOC117189229|XP_033250248.1|DMIR	LOC115768467|XP_030568898.1|DNOV, LOC115769109|XP_030569679.1|DNOV
OG0009619	LOC108155206|XP_033245913.1|DMIR	LOC115771707|XP_030573386.1|DNOV
OG0009620	LOC108157064|XP_017144388.1|DMIR	LOC115764954|XP_030564135.1|DNOV
OG0009621	LOC108154342|XP_017140093.1|DMIR	LOC115764931|XP_030564101.1|DNOV
OG0009622	LOC108154488|XP_017140278.1|DMIR	LOC115764055|XP_030562762.1|DNOV
OG0009624	LOC108155347|XP_017141594.1|DMIR	LOC115771727|XP_030573411.1|DNOV
OG0009625	LOC108155850|XP_017142451.1|DMIR	LOC115759638|XP_030556486.1|DNOV
OG0009626	LOC108157830|XP_017145520.2|DMIR	LOC115768640|XP_030569172.1|DNOV
OG0009627	LOC108153992|XP_033246062.1|DMIR	LOC115768641|XP_030569173.1|DNOV
OG0009628	LOC108155436|XP_017141737.2|DMIR	LOC115761204|XP_030558748.1|DNOV
OG0009629	LOC108157277|XP_033245363.1|DMIR	LOC115761551|XP_030559193.1|DNOV
OG0009630	LOC108157282|XP_017144768.1|DMIR	LOC115761404|XP_030559022.1|DNOV
OG0009631	LOC108154227|XP_017139942.1|DMIR	LOC115761549|XP_030559190.1|DNOV
OG0009632	LOC108158207|XP_017145922.1|DMIR	LOC115766332|XP_030566083.1|DNOV
OG0009633	LOC108158288|XP_017146014.1|DMIR	LOC115759276|XP_030556042.1|DNOV
OG0009634	LOC108156237|XP_017143074.1|DMIR	LOC115771719|XP_030573402.1|DNOV
OG0009635	LOC108157332|XP_017144837.1|DMIR	LOC115764791|XP_030563894.1|DNOV
OG0009636	LOC108153291|XP_017138669.1|DMIR	LOC115770146|XP_030571156.1|DNOV
OG0009637	LOC108155620|XP_017142037.1|DMIR	LOC115761763|XP_030559530.1|DNOV
OG0009638	LOC108154520|XP_017140310.1|DMIR	LOC115759656|XP_030556505.1|DNOV
OG0009639	LOC108154235|XP_017139950.1|DMIR	LOC115765686|XP_030565204.1|DNOV
OG0009640	LOC108157310|XP_033245487.1|DMIR	LOC115764049|XP_030562750.1|DNOV
OG0009641	LOC108154381|XP_017140134.1|DMIR	LOC115761596|XP_030559254.1|DNOV
OG0009642	LOC108154543|XP_017140335.1|DMIR	LOC115761553|XP_030559196.1|DNOV
OG0009643	LOC108154006|XP_033245833.1|DMIR	LOC115771705|XP_030573385.1|DNOV
OG0009644	LOC108156513|XP_017143506.1|DMIR	LOC115771715|XP_030573395.1|DNOV
OG0009645	LOC108156516|XP_017143510.1|DMIR	LOC115757661|XP_030553837.1|DNOV
OG0009646	LOC108155853|XP_017142454.1|DMIR	LOC115759599|XP_030556430.1|DNOV
OG0009647	LOC108155856|XP_017142457.1|DMIR	LOC115759639|XP_030556487.1|DNOV
OG0009648	LOC108157373|XP_017144890.1|DMIR	LOC115764198|XP_030562946.1|DNOV
OG0009649	LOC108154766|XP_017140638.1|DMIR	LOC115757710|XP_030553928.1|DNOV
OG0009650	LOC108161979|XP_017151932.1|DMIR	LOC115760191|XP_030557281.1|DNOV
OG0009651	LOC108162505|XP_017152770.1|DMIR	LOC115759687|XP_030556540.1|DNOV
OG0009652	LOC108162796|XP_017153187.1|DMIR	LOC115759824|XP_030556775.1|DNOV
OG0009653	LOC108162985|XP_017153481.1|DMIR	LOC115759920|XP_030556915.1|DNOV
OG0009654	LOC108162986|XP_017153483.1|DMIR	LOC115760212|XP_030557321.1|DNOV
OG0009655	LOC108162706|XP_017153053.1|DMIR	LOC115759950|XP_030556952.1|DNOV
OG0009656	LOC108163294|XP_017153989.1|DMIR	LOC115758944|XP_030555604.1|DNOV
OG0009657	LOC108161166|XP_033248864.1|DMIR	LOC115758868|XP_030555520.1|DNOV
OG0009658	LOC108163985|XP_033249243.1|DMIR	LOC115758669|XP_030555272.1|DNOV
OG0009659	LOC108162033|XP_017152040.1|DMIR	LOC115768542|XP_030569008.1|DNOV
OG0009660	LOC108162938|XP_017153413.1|DMIR	LOC115759897|XP_030556873.1|DNOV
OG0009662	LOC108162521|XP_017152791.1|DMIR	LOC115758440|XP_030554955.1|DNOV
OG0009663	LOC108162650|XP_017152971.1|DMIR	LOC115758929|XP_030555587.1|DNOV
OG0009664	LOC108161726|XP_017151538.1|DMIR	LOC115763429|XP_030561849.1|DNOV
OG0009665	LOC108164259|XP_017155388.1|DMIR	LOC115765987|XP_030565611.1|DNOV
OG0009666	LOC108163565|XP_017154419.1|DMIR	LOC115758656|XP_030555255.1|DNOV
OG0009667	LOC108163219|XP_017153862.1|DMIR	LOC115762985|XP_030561227.1|DNOV
OG0009668	LOC108164216|XP_017155338.1|DMIR	LOC115758808|XP_030555446.1|DNOV
OG0009669	LOC108162695|XP_017153034.1|DMIR	LOC115765886|XP_030565487.1|DNOV
OG0009670	LOC108162920|XP_017153391.1|DMIR	LOC115758566|XP_030555135.1|DNOV
OG0009671	LOC108161711|XP_017151519.1|DMIR	LOC115760018|XP_030557040.1|DNOV
OG0009672	LOC108164045|XP_017155112.1|DMIR	LOC115760025|XP_030557047.1|DNOV
OG0009673	LOC108164046|XP_017155113.1|DMIR	LOC115759967|XP_030556975.1|DNOV
OG0009674	LOC108163532|XP_017154374.1|DMIR	LOC115759221|XP_030555976.1|DNOV
OG0009675	LOC108163843|XP_017154847.1|DMIR	LOC115763383|XP_030561783.1|DNOV
OG0009676	LOC108162300|XP_017152455.1|DMIR	LOC115758778|XP_030555404.1|DNOV
OG0009677	LOC108162716|XP_017153068.1|DMIR	LOC115763493|XP_030561944.1|DNOV
OG0009678	LOC108162370|XP_017152573.1|DMIR	LOC115763074|XP_030561369.1|DNOV
OG0009679	LOC108163247|XP_017153902.1|DMIR	LOC115759036|XP_030555718.1|DNOV
OG0009680	LOC108162869|XP_017153310.1|DMIR	LOC115758769|XP_030555393.1|DNOV
OG0009681	LOC117192711|XP_033253338.1|DMIR, LOC108160794|XP_017150493.1|DMIR	LOC115760947|XP_030558389.1|DNOV
OG0009682	LOC108158007|XP_017145639.1|DMIR	LOC115762325|XP_030560352.1|DNOV
OG0009683	LOC108158181|XP_017145888.1|DMIR	LOC115762141|XP_030560112.1|DNOV
OG0009684	LOC108158290|XP_017146015.1|DMIR	LOC115762208|XP_030560194.1|DNOV
OG0009685	LOC108160927|XP_017150702.1|DMIR	LOC115762218|XP_030560212.1|DNOV
OG0009686	LOC108160935|XP_017150712.2|DMIR, LOC117191426|XP_033252188.1|DMIR	LOC115763675|XP_030562210.1|DNOV
OG0009687	LOC117190748|XP_033251702.1|DMIR, LOC108159309|XP_017147972.1|DMIR	LOC115758577|XP_030555157.1|DNOV
OG0009688	LOC108159929|XP_017149064.1|DMIR, LOC117190955|XP_033251839.1|DMIR	LOC115760999|XP_030558473.1|DNOV
OG0009689	LOC108159211|XP_017147778.1|DMIR	LOC115760656|XP_030557983.1|DNOV
OG0009690	LOC108160315|XP_017149727.1|DMIR	LOC115757831|XP_030554124.1|DNOV
OG0009691	LOC117191535|XP_033252264.1|DMIR, LOC108158484|XP_017146281.1|DMIR	LOC115763901|XP_030562550.1|DNOV
OG0009692	LOC117189473|XP_033250497.1|DMIR	LOC115766949|XP_030566935.1|DNOV
OG0009693	LOC108159235|XP_017147831.1|DMIR	LOC115762500|XP_030560596.1|DNOV
OG0009694	LOC108158903|XP_033253728.1|DMIR, LOC117188391|XP_033248085.1|DMIR	LOC115762087|XP_030560042.1|DNOV
OG0009695	LOC108158879|XP_017147121.1|DMIR	LOC115762418|XP_030560469.1|DNOV
OG0009697	LOC108161688|XP_017151490.1|DMIR	LOC115758737|XP_030555347.1|DNOV
OG0009698	LOC108159993|XP_017149198.2|DMIR	LOC115762519|XP_030560638.1|DNOV
OG0009699	LOC117193629|XP_033254263.1|DMIR, LOC108158920|XP_017147208.1|DMIR	LOC115762477|XP_030560557.1|DNOV
OG0009700	LOC117192605|XP_033253212.1|DMIR, LOC108159106|XP_017147568.1|DMIR	LOC115760517|XP_030557744.1|DNOV
OG0009701	LOC108155307|XP_017141513.1|DMIR	LOC115759408|XP_030556159.1|DNOV
OG0009703	LOC108162280|XP_017152428.1|DMIR	LOC115758390|XP_030554853.1|DNOV
OG0009704	LOC108158226|XP_017145945.1|DMIR	LOC115760459|XP_030557648.1|DNOV
OG0009705	LOC108158154|XP_017145865.1|DMIR	LOC115760495|XP_030557706.1|DNOV
OG0009706	LOC108161016|XP_017150817.1|DMIR	LOC115760675|XP_030558002.1|DNOV
OG0009707	LOC108156552|XP_017143560.1|DMIR	LOC115759543|XP_030556358.1|DNOV
OG0009708	LOC108160848|XP_017150593.1|DMIR	LOC115762496|XP_030560593.1|DNOV
OG0009709	LOC108160322|XP_017149737.1|DMIR	LOC115762492|XP_030560589.1|DNOV
OG0009710	LOC108160321|XP_017149736.1|DMIR	LOC115762491|XP_030560588.1|DNOV
OG0009711	LOC108159891|XP_017148998.1|DMIR	LOC115762039|XP_030559965.1|DNOV
OG0009712	LOC108151304|XP_017135329.1|DMIR	LOC115762852|XP_030561088.1|DNOV
OG0009713	LOC108160131|XP_017149415.1|DMIR	LOC115764500|XP_030563449.1|DNOV
OG0009714	LOC108158525|XP_017146395.1|DMIR	LOC115758290|XP_030554715.1|DNOV
OG0009715	LOC117190377|XP_033251349.1|DMIR, LOC108159682|XP_017148665.1|DMIR	LOC115762646|XP_030560815.1|DNOV
OG0009716	LOC117193958|XP_033254503.1|DMIR, LOC117193959|XP_033254504.1|DMIR, LOC117192451|XP_033253030.1|DMIR	LOC115759825|XP_030556779.1|DNOV
OG0009717	LOC117185788|XP_033253103.1|DMIR, LOC108159870|XP_017148959.1|DMIR	LOC115764545|XP_030563519.1|DNOV
OG0009718	LOC108158340|XP_017146067.1|DMIR	LOC115757912|XP_030554227.1|DNOV
OG0009719	LOC117193776|XP_033254396.1|DMIR, LOC108160806|XP_017150519.1|DMIR	LOC115757882|XP_030554182.1|DNOV
OG0009720	LOC108159613|XP_017148556.1|DMIR, LOC117193474|XP_033254123.1|DMIR	LOC115766624|XP_030566477.1|DNOV
OG0009721	LOC108159312|XP_017147975.1|DMIR	LOC115758074|XP_030554448.1|DNOV
OG0009723	LOC108150860|XP_017134652.1|DMIR	LOC115766927|XP_030566873.1|DNOV
OG0009724	LOC108159594|XP_017148536.1|DMIR	LOC115762863|XP_030561135.1|DNOV
OG0009725	LOC108159857|XP_017148945.1|DMIR	LOC115760704|XP_030558029.1|DNOV
OG0009726	LOC108156580|XP_033245047.1|DMIR	LOC115765684|XP_030565202.1|DNOV
OG0009727	LOC108159254|XP_017147873.1|DMIR	LOC115764530|XP_030563488.1|DNOV
OG0009728	LOC108158372|XP_017146116.1|DMIR	LOC115767425|XP_030567561.1|DNOV
OG0009729	LOC108160983|XP_017150775.1|DMIR	LOC115767466|XP_030567630.1|DNOV
OG0009730	LOC108153349|XP_017138805.2|DMIR	LOC115768481|XP_030568920.1|DNOV
OG0009731	LOC108157936|XP_017145569.1|DMIR, LOC117193847|XP_033254439.1|DMIR	LOC115758172|XP_030554572.1|DNOV
OG0009732	LOC108160346|XP_017149780.1|DMIR	LOC115771286|XP_030572771.1|DNOV
OG0009733	LOC108164725|XP_017156103.1|DMIR	LOC115766999|XP_030566981.1|DNOV
OG0009734	LOC108156538|XP_017143575.1|DMIR	LOC115768508|XP_030568955.1|DNOV
OG0009735	LOC108163403|XP_017154156.1|DMIR	LOC115765957|XP_030565568.1|DNOV
OG0009736	LOC108151114|XP_017135013.1|DMIR	LOC115768034|XP_030568317.1|DNOV
OG0009737	LOC108154427|XP_017140185.1|DMIR	LOC115761428|XP_030559050.1|DNOV
OG0009738	LOC108164743|XP_017156128.1|DMIR	LOC115767034|XP_030567021.1|DNOV
OG0009739	LOC108165113|XP_017156661.1|DMIR	LOC115767037|XP_030567026.1|DNOV
OG0009740	LOC108161083|XP_017150828.1|DMIR	LOC115767314|XP_030567414.1|DNOV
OG0009741	LOC108161497|XP_017151261.1|DMIR	LOC115763004|XP_030561254.1|DNOV
OG0009742	LOC108163093|XP_017153709.1|DMIR	LOC115765102|XP_030564347.1|DNOV
OG0009743	LOC108161708|XP_017151520.1|DMIR	LOC115766451|XP_030566243.1|DNOV
OG0009744	LOC108152021|XP_017136487.1|DMIR	LOC115769056|XP_030569629.1|DNOV
OG0009746	LOC108151202|XP_017135169.1|DMIR	LOC115767762|XP_030567944.1|DNOV
OG0009747	LOC108161648|XP_017151439.1|DMIR	LOC115768506|XP_030568952.1|DNOV
OG0009748	LOC108164730|XP_017156112.2|DMIR	LOC115765144|XP_030564407.1|DNOV
OG0009749	LOC108153475|XP_017138998.1|DMIR	LOC115766953|XP_030566903.1|DNOV
OG0009750	LOC108153646|XP_017139239.1|DMIR	LOC115769681|XP_030570459.1|DNOV
OG0009751	LOC108163342|XP_017154072.1|DMIR	LOC115764410|XP_030563268.1|DNOV
OG0009752	LOC108160210|XP_017149549.1|DMIR	LOC115768030|XP_030568312.1|DNOV
OG0009753	LOC108159290|XP_033243719.1|DMIR	LOC115768027|XP_030568307.1|DNOV
OG0009754	LOC117190053|XP_033251028.1|DMIR, LOC108158877|XP_017147120.1|DMIR	LOC115762416|XP_030560468.1|DNOV
OG0009755	LOC108159354|XP_017148064.1|DMIR	LOC115767861|XP_030568079.1|DNOV
OG0009756	LOC108165092|XP_017156634.1|DMIR	LOC115765316|XP_030564676.1|DNOV
OG0009757	LOC108159449|XP_017148230.1|DMIR	LOC115764494|XP_030563442.1|DNOV
OG0009758	LOC108156779|XP_017143939.1|DMIR	LOC115764199|XP_030562947.1|DNOV
OG0009759	LOC117193952|XP_033254499.1|DMIR, LOC108164867|XP_017156297.1|DMIR	LOC115769055|XP_030569628.1|DNOV
OG0009760	LOC108165250|XP_017156777.1|DMIR	LOC115767001|XP_030566983.1|DNOV
OG0009761	LOC108153621|XP_017139213.1|DMIR	LOC115767020|XP_030567005.1|DNOV
OG0009762	LOC108150940|XP_017134763.1|DMIR	LOC115766906|XP_030566844.1|DNOV
OG0009763	LOC108151760|XP_017136091.1|DMIR	LOC115771193|XP_030572648.1|DNOV
OG0009764	LOC108165576|XP_017157138.1|DMIR	LOC115769485|XP_030570163.1|DNOV
OG0009765	LOC108153553|XP_017139112.1|DMIR	LOC115762939|XP_030561179.1|DNOV
OG0009766	LOC108150797|XP_017134590.1|DMIR	LOC115762692|XP_030560874.1|DNOV
OG0009767	LOC108150893|XP_017134692.1|DMIR	LOC115762876|XP_030561110.1|DNOV
OG0009768	LOC108150855|XP_017134647.1|DMIR	LOC115766948|XP_030566896.1|DNOV
OG0009769	LOC108153596|XP_017139166.1|DMIR	LOC115762657|XP_030560824.1|DNOV
OG0009770	LOC108165280|XP_033244041.1|DMIR	LOC115771210|XP_030572669.1|DNOV
OG0009771	LOC108165597|XP_017157161.1|DMIR	LOC115760021|XP_030557043.1|DNOV
OG0009772	LOC108153773|XP_017139401.1|DMIR	LOC115765839|XP_030565427.1|DNOV
OG0009773	LOC108152886|XP_017138014.2|DMIR	LOC115769644|XP_030570414.1|DNOV
OG0009774	LOC108165328|XP_017156850.1|DMIR	LOC115771214|XP_030572674.1|DNOV
OG0009775	LOC108153209|XP_017138520.1|DMIR	LOC115770159|XP_030571178.1|DNOV
OG0009776	LOC108153189|XP_017138493.1|DMIR	LOC115769581|XP_030570317.1|DNOV
OG0009777	LOC108153413|XP_033243058.1|DMIR	LOC115770254|XP_030571329.1|DNOV
OG0009778	LOC108153758|XP_017139382.1|DMIR	LOC115771108|XP_030572528.1|DNOV
OG0009779	LOC108152920|XP_017138088.1|DMIR	LOC115767669|XP_030567818.1|DNOV
OG0009780	LOC108153514|XP_033243261.1|DMIR	LOC115767667|XP_030567815.1|DNOV
OG0009781	LOC108153362|XP_017138818.1|DMIR	LOC115769461|XP_030570134.1|DNOV
OG0009782	LOC108165292|XP_017156815.1|DMIR	LOC115759297|XP_030556060.1|DNOV
OG0009783	LOC108151797|XP_017136136.1|DMIR	LOC115769532|XP_030570234.1|DNOV
OG0009784	LOC108165531|XP_017157091.1|DMIR	LOC115768087|XP_030568422.1|DNOV
OG0009785	LOC108153532|XP_017139083.1|DMIR	LOC115769547|XP_030570250.1|DNOV
OG0009786	LOC108152992|XP_017138216.1|DMIR	LOC115770135|XP_030571138.1|DNOV
OG0009787	LOC108153056|XP_017138317.1|DMIR	LOC115770139|XP_030571144.1|DNOV
OG0009788	LOC108153582|XP_017139151.1|DMIR	LOC115769563|XP_030570275.1|DNOV
OG0009789	LOC108152957|XP_017138146.1|DMIR	LOC115769568|XP_030570284.1|DNOV
OG0009790	LOC108159773|XP_017148821.2|DMIR, LOC117188344|XP_033247948.1|DMIR	LOC115759402|XP_030556154.1|DNOV
OG0009791	LOC108152096|XP_033242240.1|DMIR	LOC115771216|XP_030572676.1|DNOV
OG0009792	LOC108151109|XP_017134998.1|DMIR	LOC115769750|XP_030570552.1|DNOV
OG0009793	LOC108151392|XP_017135466.1|DMIR	LOC115762951|XP_030561200.1|DNOV
OG0009794	LOC108155049|XP_033245972.1|DMIR	LOC115770657|XP_030571883.1|DNOV
OG0009795	LOC108160148|XP_017149454.1|DMIR	LOC115764264|XP_030563046.1|DNOV
OG0009796	LOC108152746|XP_017137784.1|DMIR	LOC115770347|XP_030571445.1|DNOV
OG0009797	LOC108153241|XP_017138569.1|DMIR	LOC115769839|XP_030570673.1|DNOV
OG0009798	LOC108165371|XP_033243738.1|DMIR	LOC115769740|XP_030570541.1|DNOV
OG0009799	LOC108151949|XP_017136375.1|DMIR	LOC115762811|XP_030561029.1|DNOV
OG0009800	LOC108153712|XP_033242875.1|DMIR	LOC115771380|XP_030572925.1|DNOV
OG0009801	LOC108153405|XP_017138888.1|DMIR	LOC115767130|XP_030567152.1|DNOV
OG0009802	LOC108151630|XP_017135822.1|DMIR	LOC115767169|XP_030567212.1|DNOV
OG0009803	LOC108153716|XP_017139332.1|DMIR	LOC115762845|XP_030561080.1|DNOV
OG0009804	LOC108151305|XP_017135330.1|DMIR	LOC115762858|XP_030561094.1|DNOV
OG0009805	LOC108151296|XP_017135321.1|DMIR	LOC115762751|XP_030560949.1|DNOV
OG0009806	LOC108151288|XP_017135309.1|DMIR	LOC115762901|XP_030561137.1|DNOV
OG0009807	LOC108151284|XP_017135304.1|DMIR	LOC115762808|XP_030561026.1|DNOV
OG0009808	LOC108151821|XP_033242253.1|DMIR	LOC115769352|XP_030569981.1|DNOV
OG0009809	LOC108153651|XP_017139246.1|DMIR	LOC115769746|XP_030570547.1|DNOV
OG0009810	LOC108150839|XP_017134637.1|DMIR	LOC115767890|XP_030568119.1|DNOV
OG0009811	LOC108150842|XP_017134639.1|DMIR	LOC115767846|XP_030568060.1|DNOV
OG0009812	LOC108152294|XP_017137005.1|DMIR	LOC115770879|XP_030572177.1|DNOV
OG0009813	LOC108151158|XP_017135076.1|DMIR	LOC115769332|XP_030569953.1|DNOV
OG0009814	LOC108153672|XP_017139275.1|DMIR	LOC115771302|XP_030572800.1|DNOV
OG0009815	LOC108150928|XP_017134748.1|DMIR	LOC115771533|XP_030573131.1|DNOV
OG0009816	LOC108153518|XP_017139066.1|DMIR	LOC115770185|XP_030571206.1|DNOV
OG0009817	LOC108152300|XP_017137010.1|DMIR	LOC115770043|XP_030570984.1|DNOV
OG0009818	LOC108153496|XP_017139036.1|DMIR	LOC115769437|XP_030570104.1|DNOV
OG0009819	LOC108153779|XP_017139410.1|DMIR	LOC115769435|XP_030570103.1|DNOV
OG0009820	LOC108152694|XP_017137689.1|DMIR	LOC115769434|XP_030570102.1|DNOV
OG0009821	LOC108153420|XP_017138911.1|DMIR	LOC115757655|XP_030557685.1|DNOV, LOC115770145|XP_030571154.1|DNOV
OG0009822	LOC108153017|XP_017138251.1|DMIR	LOC115769741|XP_030570544.1|DNOV
OG0009823	LOC108151866|XP_017136244.1|DMIR	LOC115765181|XP_030564465.1|DNOV
OG0009824	LOC108152799|XP_017137874.1|DMIR	LOC115767671|XP_030567826.1|DNOV
OG0009825	LOC108153451|XP_017138960.1|DMIR	LOC115771451|XP_030573026.1|DNOV
OG0009826	LOC108153329|XP_017138735.1|DMIR	LOC115770512|XP_030571672.1|DNOV
OG0009827	LOC108153328|XP_017138734.1|DMIR	LOC115770514|XP_030571675.1|DNOV
OG0009828	LOC108152199|XP_017136847.1|DMIR	LOC115765983|XP_030565608.1|DNOV
OG0009829	LOC108153177|XP_017138474.1|DMIR	LOC115771409|XP_030572969.1|DNOV
OG0009830	LOC108150896|XP_017134695.1|DMIR	LOC115767134|XP_030567159.1|DNOV
OG0009831	LOC108150834|XP_017134630.1|DMIR	LOC115768520|XP_030568974.1|DNOV
OG0009832	LOC108150967|XP_017134791.1|DMIR	LOC115770015|XP_030570930.1|DNOV
OG0009833	LOC108150758|XP_017134541.1|DMIR	LOC115768821|XP_030569383.1|DNOV
OG0009834	LOC117188051|XP_033247161.1|DMIR, LOC108160208|XP_017149540.2|DMIR	LOC115761851|XP_030559697.1|DNOV
OG0009835	LOC117195082|XP_033255637.1|DMIR, LOC108158334|XP_017146063.1|DMIR	LOC115763087|XP_030561385.1|DNOV
OG0009836	LOC108156996|XP_017144279.1|DMIR	LOC115766207|XP_030565919.1|DNOV
OG0009837	LOC108157553|XP_017145146.1|DMIR	LOC115765075|XP_030564311.1|DNOV
OG0009838	LOC108162854|XP_017153288.1|DMIR	LOC115760040|XP_030557068.1|DNOV
OG0009839	LOC117192590|XP_033253200.1|DMIR, LOC108158127|XP_017145797.1|DMIR	LOC115764694|XP_030563752.1|DNOV
OG0009840	LOC108163057|XP_017153618.1|DMIR	LOC115769165|XP_030569723.1|DNOV
OG0009841	LOC108161401|XP_017151139.1|DMIR	LOC115758799|XP_030555433.1|DNOV
OG0009842	LOC108162145|XP_017152215.1|DMIR	LOC115770476|XP_030571621.1|DNOV
OG0009843	LOC108150960|XP_017134782.1|DMIR	LOC115769370|XP_030570013.1|DNOV
OG0009844	LOC108151609|XP_017135789.1|DMIR	LOC115766545|XP_030566381.1|DNOV
OG0009845	LOC108159878|XP_033252763.1|DMIR, LOC117187887|XP_033246709.1|DMIR	LOC115771200|XP_030572661.1|DNOV
OG0009846	LOC108164266|XP_017155398.1|DMIR	LOC115759054|XP_030555738.1|DNOV
OG0009847	LOC108151488|XP_017135616.1|DMIR	LOC115768582|XP_030569087.1|DNOV
OG0009848	LOC108151096|XP_017134979.1|DMIR	LOC115768261|XP_030568651.1|DNOV
OG0009849	LOC108155353|XP_033246004.1|DMIR	LOC115771940|XP_030573700.1|DNOV
OG0009850	LOC108165152|XP_017156708.1|DMIR	LOC115767566|XP_030567711.1|DNOV
OG0009851	LOC108161440|XP_017151191.1|DMIR, LOC117188800|XP_033249081.1|DMIR	LOC115769103|XP_030569674.1|DNOV
OG0009852	LOC108157491|XP_017145077.1|DMIR	LOC115767176|XP_030567226.1|DNOV, LOC115764343|XP_030563158.1|DNOV
OG0009853	LOC108162178|XP_017152298.1|DMIR	LOC115765215|XP_030564519.1|DNOV
OG0009854	LOC108164744|XP_017156129.1|DMIR	LOC115767069|XP_030567068.1|DNOV
OG0009855	LOC108161484|XP_017151244.1|DMIR	LOC115763027|XP_030561293.1|DNOV
OG0009856	LOC108161411|XP_017151152.1|DMIR	LOC115763114|XP_030561417.1|DNOV
OG0009857	LOC108163059|XP_017153620.1|DMIR	LOC115769193|XP_030569757.1|DNOV
OG0009858	LOC108161254|XP_033249128.1|DMIR	LOC115758659|XP_030555258.1|DNOV
OG0009859	LOC108163412|XP_017154167.1|DMIR	LOC115758761|XP_030555381.1|DNOV
OG0009860	LOC108164228|XP_033249663.1|DMIR	LOC115765530|XP_030565007.1|DNOV
OG0009861	LOC117189113|XP_033250009.1|DMIR, LOC108161533|XP_017151302.2|DMIR, LOC117189112|XP_033250008.1|DMIR	LOC115758649|XP_030555244.1|DNOV
OG0009862	LOC108162522|XP_017152792.1|DMIR	LOC115758427|XP_030554942.1|DNOV, LOC115759275|XP_030556037.1|DNOV
OG0009863	LOC108162277|XP_017152424.2|DMIR, LOC108162588|XP_017152893.2|DMIR	LOC115758383|XP_030554845.1|DNOV
