Orthogroup	DMIR.longest_only	DBIA.longest_only
OG0008078	LOC108164752|XP_017156141.1|DMIR	LOC108033155|XP_016962871.1|DBIA
OG0008079	LOC108165165|XP_017156726.1|DMIR	LOC108026671|XP_016953211.1|DBIA
OG0008080	LOC108164642|XP_017155981.1|DMIR	LOC108023657|XP_016948765.1|DBIA
OG0008081	LOC108152381|XP_017137164.1|DMIR	LOC108023468|XP_016948474.1|DBIA
OG0008082	LOC108157571|XP_017145181.1|DMIR	LOC108025169|XP_016950936.1|DBIA
OG0008083	LOC108154748|XP_017140610.1|DMIR	LOC108027205|XP_016954003.1|DBIA
OG0008084	LOC108155547|XP_017141915.1|DMIR	LOC108032023|XP_016961322.1|DBIA
OG0008085	LOC108154561|XP_017140351.1|DMIR	LOC108025179|XP_016950976.1|DBIA
OG0008086	LOC108154742|XP_017140601.1|DMIR	LOC108027202|XP_016953998.1|DBIA
OG0008087	LOC108155680|XP_017142139.1|DMIR	LOC108024012|XP_016949259.1|DBIA
OG0008088	LOC108161517|XP_017151287.1|DMIR	LOC108025615|XP_016951637.1|DBIA
OG0008089	LOC108151203|XP_017135166.1|DMIR	LOC108029611|XP_016957486.1|DBIA
OG0008090	LOC108152661|XP_017137646.1|DMIR	LOC108024176|XP_016949489.1|DBIA
OG0008091	LOC108154883|XP_017140816.1|DMIR	LOC108026154|XP_016952378.1|DBIA
OG0008092	LOC108155945|XP_033244332.1|DMIR	LOC108031523|XP_016960535.1|DBIA
OG0008093	LOC108156531|XP_017143530.1|DMIR	LOC108023475|XP_016948486.1|DBIA
OG0008094	LOC108163739|XP_017154687.1|DMIR	LOC108034137|XP_016964415.1|DBIA
OG0008095	LOC108155466|XP_017141776.1|DMIR	LOC108025379|XP_016951340.1|DBIA
OG0008096	LOC108153519|XP_017139070.1|DMIR	LOC108024218|XP_016949572.1|DBIA
OG0008097	LOC108164404|XP_017155558.1|DMIR	LOC108023582|XP_016948667.1|DBIA
OG0008098	LOC108153581|XP_017139150.1|DMIR	LOC108035692|XP_016966900.1|DBIA
OG0008099	LOC108151623|XP_017135811.1|DMIR	LOC108028774|XP_016956241.1|DBIA
OG0008100	LOC108156300|XP_017143172.1|DMIR	LOC108031590|XP_016960648.1|DBIA
OG0008101	LOC108154463|XP_017140226.1|DMIR	LOC108023971|XP_016949183.1|DBIA
OG0008102	LOC108155418|XP_017141707.1|DMIR	LOC108026174|XP_016952437.1|DBIA
OG0008103	LOC108157256|XP_017144726.1|DMIR	LOC108024166|XP_016949470.1|DBIA
OG0008104	LOC108151038|XP_017134895.1|DMIR	LOC108030567|XP_016958956.1|DBIA
OG0008105	LOC108155380|XP_017141643.1|DMIR	LOC108031680|XP_016960812.1|DBIA
OG0008106	LOC108153011|XP_017138247.1|DMIR	LOC108030840|XP_016959461.1|DBIA
OG0008107	LOC108155224|XP_017141397.1|DMIR	LOC108025509|XP_016951520.1|DBIA
OG0008108	LOC108164689|XP_017156051.1|DMIR	LOC108023613|XP_016948709.1|DBIA
OG0008109	LOC108155204|XP_017141375.1|DMIR	LOC108021975|XP_016946305.1|DBIA
OG0008110	LOC108165127|XP_017156680.1|DMIR	LOC108025608|XP_016951632.1|DBIA
OG0008111	LOC108163671|XP_017154589.1|DMIR	LOC108023733|XP_016948860.1|DBIA
OG0008112	LOC108163645|XP_033253279.1|DMIR	LOC108023277|XP_016948052.1|DBIA
OG0008113	LOC108153143|XP_017138434.1|DMIR	LOC108036447|XP_016968084.1|DBIA
OG0008114	LOC108153142|XP_017138433.1|DMIR	LOC108036439|XP_016968070.1|DBIA
OG0008115	LOC108159648|XP_017148607.1|DMIR	LOC108033061|XP_016962699.1|DBIA
OG0008116	LOC108162590|XP_033242060.1|DMIR	LOC108033097|XP_016962782.1|DBIA
OG0008117	LOC108154090|XP_017139694.1|DMIR	LOC108023974|XP_016949187.1|DBIA
OG0008118	LOC108151009|XP_017134859.1|DMIR	LOC108023268|XP_016948041.1|DBIA
OG0008119	LOC108153481|XP_017139013.1|DMIR	LOC108024161|XP_016949462.1|DBIA
OG0008120	LOC108153337|XP_017138765.1|DMIR	LOC108025893|XP_016952064.1|DBIA
OG0008121	LOC108158629|XP_017146597.2|DMIR, LOC117187776|XP_033246501.1|DMIR	LOC108029768|XP_016957766.1|DBIA
OG0008122	LOC108154768|XP_017140643.1|DMIR	LOC108023409|XP_016948356.1|DBIA
OG0008123	LOC108164525|XP_017155802.1|DMIR	LOC108033177|XP_016962904.1|DBIA
OG0008124	LOC108153499|XP_033242914.1|DMIR	LOC108023618|XP_016948714.1|DBIA
OG0008125	LOC108165463|XP_017156999.1|DMIR	LOC108021957|XP_016946276.1|DBIA
OG0008126	LOC108165074|XP_017156613.1|DMIR	LOC108023766|XP_016948896.1|DBIA
OG0008127	LOC108152708|XP_017137733.1|DMIR	LOC108023421|XP_016948395.1|DBIA
OG0008128	LOC108164047|XP_017155117.1|DMIR	LOC108033228|XP_016962984.1|DBIA
OG0008129	LOC108153063|XP_033243946.1|DMIR	LOC108023699|XP_016948816.1|DBIA
OG0008130	LOC108164566|XP_017155872.1|DMIR	LOC108024744|XP_016950333.1|DBIA
OG0008131	LOC108151131|XP_017135047.1|DMIR	LOC108023716|XP_016948836.1|DBIA
OG0008132	LOC108157704|XP_017145363.1|DMIR	LOC108026307|XP_016952680.1|DBIA
OG0008133	LOC108159443|XP_017148223.1|DMIR	LOC108033129|XP_016962841.1|DBIA
OG0008134	LOC108162127|XP_033248418.1|DMIR	LOC108023604|XP_016948699.1|DBIA
OG0008135	LOC108155014|XP_017141055.1|DMIR	LOC108031704|XP_016960854.1|DBIA
OG0008136	LOC108164209|XP_017155329.1|DMIR	LOC108027921|XP_016955034.1|DBIA
OG0008137	LOC108152568|XP_017137496.1|DMIR	LOC108021936|XP_016946251.1|DBIA
OG0008138	LOC108151287|XP_017135308.1|DMIR	LOC108034549|XP_016964965.1|DBIA
OG0008139	LOC108159050|XP_017147471.1|DMIR	LOC108029510|XP_016957296.1|DBIA
OG0008140	LOC108165468|XP_033242815.1|DMIR	LOC108021958|XP_016946277.1|DBIA
OG0008141	LOC108158969|XP_017147298.1|DMIR	LOC108032463|XP_016961780.1|DBIA
OG0008142	LOC108152691|XP_017137687.1|DMIR	LOC108024239|XP_016949609.1|DBIA
OG0008143	LOC117186296|XP_033242751.1|DMIR	LOC108025908|XP_016952081.1|DBIA
OG0008144	LOC108158923|XP_017147215.1|DMIR, LOC117193631|XP_033254269.1|DMIR	LOC108029638|XP_016957530.1|DBIA
OG0008145	LOC108152729|XP_033242714.1|DMIR	LOC108036069|XP_016967507.1|DBIA
OG0008146	LOC108164761|XP_017156161.1|DMIR	LOC108022030|XP_016946364.1|DBIA
OG0008147	LOC108161134|XP_017150848.1|DMIR	LOC108022024|XP_016946358.1|DBIA
OG0008148	LOC108160167|XP_017149482.1|DMIR	LOC108033058|XP_016962692.1|DBIA
OG0008149	LOC108164826|XP_017156236.1|DMIR	LOC108023508|XP_016948537.1|DBIA
OG0008150	LOC108155262|XP_017141455.1|DMIR	LOC108025834|XP_016951981.1|DBIA
OG0008151	LOC108152912|XP_017138077.1|DMIR	LOC108023357|XP_016948221.1|DBIA
OG0008152	LOC108163887|XP_033253602.1|DMIR	LOC108023516|XP_016948551.1|DBIA
OG0008153	LOC108160019|XP_017149243.1|DMIR	LOC108022925|XP_016947626.1|DBIA
OG0008155	LOC108153124|XP_017138402.1|DMIR	LOC108030629|XP_016959122.1|DBIA
OG0008156	LOC108154777|XP_017140651.1|DMIR	LOC108023885|XP_016949058.1|DBIA
OG0008157	LOC108157154|XP_017144551.2|DMIR	LOC108032090|XP_016961405.1|DBIA
OG0008158	LOC108152123|XP_017136699.1|DMIR	LOC108033138|XP_016962850.1|DBIA
OG0008159	LOC108165512|XP_017157057.1|DMIR	LOC108028193|XP_016955342.1|DBIA
OG0008160	LOC108160000|XP_017149209.1|DMIR	LOC108026732|XP_016953333.1|DBIA
OG0008161	LOC108160692|XP_017150336.1|DMIR	LOC108028054|XP_016955185.1|DBIA
OG0008162	LOC108158996|XP_017147351.1|DMIR	LOC108023505|XP_016948533.1|DBIA
OG0008163	LOC108151752|XP_017136079.1|DMIR	LOC108028338|XP_016955578.1|DBIA
OG0008164	LOC108152400|XP_017137192.1|DMIR	LOC108036171|XP_016967649.1|DBIA
OG0008165	LOC108155566|XP_017141951.1|DMIR	LOC108023654|XP_016948763.1|DBIA
OG0008166	LOC108155600|XP_017142015.1|DMIR	LOC108036491|XP_016968175.1|DBIA
OG0008167	LOC108152822|XP_017137904.1|DMIR	LOC108029802|XP_016957822.1|DBIA
OG0008168	LOC108152821|XP_017137903.1|DMIR	LOC108027707|XP_016954781.1|DBIA
OG0008169	LOC108151731|XP_017136020.1|DMIR	LOC108024152|XP_016949444.1|DBIA
OG0008170	LOC108158600|XP_017146551.1|DMIR	LOC108023009|XP_016947731.1|DBIA
OG0008171	LOC108164417|XP_017155626.1|DMIR	LOC108028863|XP_016956341.1|DBIA
OG0008172	LOC108155835|XP_017142435.1|DMIR	LOC108027399|XP_016954326.1|DBIA
OG0008173	LOC108163087|XP_017153657.1|DMIR	LOC108033658|XP_016963583.1|DBIA
OG0008174	LOC108159008|XP_017147371.1|DMIR	LOC108029545|XP_016957347.1|DBIA
OG0008175	LOC108164967|XP_017156471.1|DMIR	LOC108023499|XP_016948523.1|DBIA
OG0008176	LOC108153528|XP_017139082.1|DMIR	LOC108024254|XP_016949630.1|DBIA
OG0008177	LOC108152441|XP_017137276.1|DMIR	LOC108024207|XP_016949549.1|DBIA
OG0008178	LOC108161337|XP_017151097.1|DMIR	LOC108033171|XP_016962893.1|DBIA
OG0008179	LOC108161434|XP_017151189.1|DMIR	LOC108033214|XP_016962958.1|DBIA
OG0008180	LOC108152657|XP_033242746.1|DMIR	LOC108024227|XP_016949588.1|DBIA
OG0008181	LOC108152874|XP_017137993.1|DMIR	LOC108024228|XP_016949589.1|DBIA
OG0008182	LOC108158957|XP_017147274.1|DMIR, LOC117193723|XP_033254339.1|DMIR	LOC108029549|XP_016957356.1|DBIA
OG0008183	LOC108160099|XP_017149374.1|DMIR	LOC108026890|XP_016953585.1|DBIA
OG0008184	LOC108156000|XP_017142689.1|DMIR	LOC108033308|XP_016963070.1|DBIA
OG0008185	LOC108156702|XP_017143839.1|DMIR	LOC108036893|XP_016968759.1|DBIA
OG0008186	LOC108159146|XP_017147631.1|DMIR	LOC108036593|XP_016968342.1|DBIA
OG0008187	LOC108159153|XP_017147639.1|DMIR	LOC108036596|XP_016968344.1|DBIA
OG0008188	LOC108163506|XP_017154325.2|DMIR	LOC108027674|XP_016954707.1|DBIA
OG0008189	LOC108162545|XP_017152818.1|DMIR	LOC108032780|XP_016962271.1|DBIA
OG0008190	LOC108152866|XP_017137985.1|DMIR	LOC108029122|XP_016956730.1|DBIA
OG0008191	LOC108153100|XP_017138373.1|DMIR	LOC108023196|XP_016947943.1|DBIA
OG0008192	LOC108164576|XP_017155884.1|DMIR	LOC108024160|XP_016949460.1|DBIA
OG0008193	LOC108164823|XP_017156233.1|DMIR	LOC108027622|XP_016954633.1|DBIA
OG0008194	LOC108162494|XP_017152736.1|DMIR	LOC108029287|XP_016956975.1|DBIA
OG0008195	LOC108160990|XP_017150784.1|DMIR	LOC108029413|XP_016957135.1|DBIA
OG0008196	LOC108158568|XP_017146492.1|DMIR, LOC117191533|XP_033252262.1|DMIR	LOC108026562|XP_016953001.1|DBIA
OG0008197	LOC108153163|XP_033243279.1|DMIR	LOC108035679|XP_016966878.1|DBIA
OG0008198	LOC108152868|XP_017137986.1|DMIR	LOC108024217|XP_016949570.1|DBIA
OG0008199	LOC108164976|XP_017156484.1|DMIR	LOC108023500|XP_016948524.1|DBIA
OG0008200	LOC108160079|XP_017149335.1|DMIR	LOC108036580|XP_016968320.1|DBIA
OG0008201	LOC108153123|XP_017138400.1|DMIR	LOC108030627|XP_016959119.1|DBIA
OG0008202	LOC108151782|XP_017136115.1|DMIR	LOC108030632|XP_016959126.1|DBIA
OG0008203	LOC108151920|XP_017136326.1|DMIR	LOC108031248|XP_016959978.1|DBIA
OG0008204	LOC108164554|XP_017155857.1|DMIR	LOC108036408|XP_016968020.1|DBIA
OG0008205	LOC108164780|XP_017156190.1|DMIR	LOC108023669|XP_016948780.1|DBIA
OG0008206	LOC108153021|XP_017138261.1|DMIR	LOC108030610|XP_016959091.1|DBIA
OG0008207	LOC108151903|XP_017136301.1|DMIR	LOC108028836|XP_016956316.1|DBIA
OG0008208	LOC108158817|XP_017146996.2|DMIR	LOC108036635|XP_016968398.1|DBIA
OG0008209	LOC108152848|XP_017137954.1|DMIR	LOC108035577|XP_016966737.1|DBIA
OG0008210	LOC108160785|XP_017150479.1|DMIR	LOC108034641|XP_016965068.1|DBIA
OG0008211	LOC108163756|XP_017154715.1|DMIR	LOC108035035|XP_016965873.1|DBIA
OG0008212	LOC108152316|XP_017137038.1|DMIR	LOC108030894|XP_016959558.1|DBIA
OG0008213	LOC108164702|XP_017156065.1|DMIR	LOC108023720|XP_016948842.1|DBIA
OG0008214	LOC108151514|XP_017135647.1|DMIR	LOC108030532|XP_016958914.1|DBIA
OG0008215	LOC108153048|XP_017138309.1|DMIR	LOC108033220|XP_016962972.1|DBIA
OG0008216	LOC108152045|XP_017136537.1|DMIR	LOC108028336|XP_016955575.1|DBIA
OG0008217	LOC108163878|XP_017154884.1|DMIR	LOC108024158|XP_016949459.1|DBIA
OG0008218	LOC117190149|XP_033251115.1|DMIR, LOC108159862|XP_017148952.1|DMIR	LOC108022712|XP_016947276.1|DBIA
OG0008219	LOC108154240|XP_017139965.1|DMIR	LOC108023406|XP_016948350.1|DBIA
OG0008220	LOC108152779|XP_017137850.1|DMIR	LOC108025760|XP_016951844.1|DBIA
OG0008221	LOC108162645|XP_017152958.1|DMIR	LOC108033669|XP_016963599.1|DBIA
OG0008222	LOC108152460|XP_017137313.1|DMIR	LOC108030811|XP_016959397.1|DBIA
OG0008223	LOC108151695|XP_017135937.1|DMIR	LOC108030602|XP_016959076.1|DBIA
OG0008224	LOC108151652|XP_017135860.1|DMIR	LOC108028320|XP_016955540.1|DBIA
OG0008225	LOC108164530|XP_017155812.1|DMIR	LOC108036306|XP_016967808.1|DBIA
OG0008226	LOC108165005|XP_017156529.1|DMIR	LOC108024213|XP_016949561.1|DBIA
OG0008227	LOC108157588|XP_017145201.1|DMIR	LOC108025067|XP_016950813.1|DBIA
OG0008228	LOC108156102|XP_017142884.1|DMIR	LOC108025273|XP_016951124.1|DBIA
OG0008229	LOC108157537|XP_017145129.1|DMIR	LOC108025205|XP_016951026.1|DBIA
OG0008230	LOC108155838|XP_017142438.1|DMIR	LOC108025197|XP_016950998.1|DBIA
OG0008232	LOC108152610|XP_017137564.1|DMIR, LOC117186077|XP_033242064.1|DMIR	LOC108035187|XP_016966158.1|DBIA
OG0008233	LOC108163202|XP_017153836.1|DMIR	LOC108032647|XP_016962084.1|DBIA
OG0008234	LOC108159651|XP_017148606.1|DMIR, LOC117190714|XP_033251671.1|DMIR	LOC108023053|XP_016947789.1|DBIA
OG0008235	LOC108164799|XP_017156213.1|DMIR	LOC108025724|XP_016951780.1|DBIA
OG0008236	LOC108158711|XP_017146743.1|DMIR, LOC117192784|XP_033253429.1|DMIR	LOC108023896|XP_016949072.1|DBIA
OG0008237	LOC117191067|XP_033251924.1|DMIR, LOC108160003|XP_017149216.1|DMIR	LOC108036573|XP_016968310.1|DBIA
OG0008238	LOC108151321|XP_017135363.1|DMIR	LOC108030492|XP_016958873.1|DBIA
OG0008239	LOC108153112|XP_017138386.1|DMIR	LOC108028768|XP_016956232.1|DBIA
OG0008240	LOC108158979|XP_017147312.1|DMIR	LOC108030298|XP_016958621.1|DBIA
OG0008243	LOC108158500|XP_017146303.2|DMIR, LOC117188057|XP_033247191.1|DMIR	LOC108030463|XP_016958848.1|DBIA
OG0008244	LOC108156092|XP_017142870.1|DMIR	LOC108031233|XP_016959958.1|DBIA
OG0008245	LOC108158272|XP_017145997.1|DMIR	LOC108029381|XP_016957098.1|DBIA
OG0008246	LOC108158274|XP_017145999.1|DMIR	LOC108022255|XP_016946603.1|DBIA
OG0008247	LOC108156478|XP_033245276.1|DMIR	LOC108025504|XP_016951514.1|DBIA, LOC108025030|XP_016950775.1|DBIA
OG0008248	LOC108157050|XP_017144357.1|DMIR	LOC108025057|XP_016950802.1|DBIA
OG0008249	LOC108155788|XP_017142336.1|DMIR	LOC108025209|XP_016951034.1|DBIA
OG0008250	LOC117189684|XP_033250676.1|DMIR, LOC108158464|XP_033250672.1|DMIR, LOC117189681|XP_033250673.1|DMIR, LOC117189682|XP_033250674.1|DMIR, LOC117189675|XP_033250670.1|DMIR, LOC117187919|XP_033246765.1|DMIR	LOC108030015|XP_016958019.1|DBIA
OG0008251	LOC117188479|XP_033248293.1|DMIR	LOC108029935|XP_016957919.1|DBIA
OG0008252	LOC117187798|XP_033246540.1|DMIR, LOC108159597|XP_017148540.2|DMIR	LOC108036658|XP_016968427.1|DBIA
OG0008253	LOC117188279|XP_033247729.1|DMIR, LOC108160920|XP_033252641.1|DMIR	LOC108029366|XP_016957082.1|DBIA
OG0008255	LOC108152763|XP_017137824.1|DMIR	LOC108030796|XP_016959365.1|DBIA
OG0008256	LOC108159888|XP_017148993.2|DMIR, LOC117187684|XP_033246253.1|DMIR	LOC108030043|XP_016958104.1|DBIA
OG0008257	LOC108159029|XP_017147442.1|DMIR	LOC108022997|XP_016947717.1|DBIA
OG0008258	LOC108164289|XP_017155425.1|DMIR	LOC108033438|XP_016963252.1|DBIA, LOC108033094|XP_016962779.1|DBIA
OG0008259	LOC117188637|XP_033248682.1|DMIR, LOC108163479|XP_017154274.2|DMIR, LOC117189070|XP_033249920.1|DMIR	LOC108027887|XP_016954994.1|DBIA
OG0008260	LOC108153255|XP_017138607.1|DMIR, LOC108153256|XP_017138608.1|DMIR	LOC108034849|XP_016965473.1|DBIA
OG0008261	LOC117194300|XP_033254766.1|DMIR, LOC117194882|XP_033255234.1|DMIR, LOC117193858|XP_033254445.1|DMIR, LOC117193854|XP_033254443.1|DMIR, LOC117193306|XP_033253932.1|DMIR, LOC117193307|XP_033253933.1|DMIR, LOC108159066|XP_017147501.2|DMIR, LOC117193346|XP_033253960.1|DMIR, LOC117192757|XP_033253391.1|DMIR, LOC117192393|XP_033252961.1|DMIR, LOC117187879|XP_033246666.1|DMIR	LOC108022493|XP_016946935.1|DBIA
OG0008262	LOC108160936|XP_017150713.1|DMIR	LOC108030941|XP_016959629.1|DBIA
OG0008264	LOC108160877|XP_017150632.1|DMIR, LOC117193533|XP_033254171.1|DMIR, LOC117193392|XP_033254033.1|DMIR, LOC108160876|XP_017150631.1|DMIR	LOC108029380|XP_016957097.1|DBIA
OG0008265	LOC108154514|XP_017140303.2|DMIR	LOC108026031|XP_016952212.1|DBIA
OG0008266	LOC108156668|XP_017143780.1|DMIR	LOC108027337|XP_016954240.1|DBIA
OG0008267	LOC108156475|XP_017143435.1|DMIR	LOC108025322|XP_016951231.1|DBIA
OG0008268	LOC108162666|XP_017152996.2|DMIR	LOC108034017|XP_016964241.1|DBIA
OG0008269	LOC108161748|XP_017151570.1|DMIR	LOC108034038|XP_016964273.1|DBIA
OG0008270	LOC108159214|XP_017147786.1|DMIR	LOC108025934|XP_016952121.1|DBIA
OG0008271	LOC108151331|XP_017135372.1|DMIR	LOC108034547|XP_016964963.1|DBIA
OG0008272	LOC108152185|XP_017136816.1|DMIR	LOC108025784|XP_016951893.1|DBIA
OG0008273	LOC108154693|XP_017140531.1|DMIR	LOC108026030|XP_016952211.1|DBIA
OG0008274	LOC108152557|XP_017137474.1|DMIR	LOC108023322|XP_016948115.1|DBIA
OG0008275	LOC108152428|XP_017137249.1|DMIR	LOC108024124|XP_016949394.1|DBIA
OG0008276	LOC108161821|XP_017151672.1|DMIR	LOC108033101|XP_016962788.1|DBIA
OG0008277	LOC108157132|XP_017144523.1|DMIR	LOC108027604|XP_016954613.1|DBIA
OG0008278	LOC108163007|XP_017153520.1|DMIR	LOC108034233|XP_016964569.1|DBIA
OG0008279	LOC108164765|XP_017156164.1|DMIR	LOC108025821|XP_016951962.1|DBIA
OG0008280	LOC108164917|XP_017156390.1|DMIR	LOC108025946|XP_016952132.1|DBIA
OG0008281	LOC108164747|XP_017156133.1|DMIR	LOC108027534|XP_016954466.1|DBIA
OG0008282	LOC108165605|XP_017157169.1|DMIR	LOC108024399|XP_016949798.1|DBIA
OG0008283	LOC108159877|XP_017148976.1|DMIR	LOC108033108|XP_016962797.1|DBIA
OG0008284	LOC108164463|XP_017155685.1|DMIR	LOC108036022|XP_016967437.1|DBIA
OG0008285	LOC108165061|XP_017156596.1|DMIR	LOC108027599|XP_016954608.1|DBIA
OG0008286	LOC108165128|XP_017156682.1|DMIR	LOC108036451|XP_016968098.1|DBIA
OG0008287	LOC108159070|XP_017147510.1|DMIR	LOC108033086|XP_016962769.1|DBIA
OG0008288	LOC108157479|XP_017145052.1|DMIR	LOC108031553|XP_016960584.1|DBIA
OG0008289	LOC108154560|XP_017140350.1|DMIR	LOC108031331|XP_016960072.1|DBIA
OG0008290	LOC108164697|XP_017156058.1|DMIR	LOC108023731|XP_016948857.1|DBIA
OG0008291	LOC108152605|XP_017137555.1|DMIR	LOC108033116|XP_016962811.1|DBIA
OG0008292	LOC108152546|XP_017137451.1|DMIR	LOC108023275|XP_016948049.1|DBIA
OG0008293	LOC108157638|XP_017145271.1|DMIR	LOC108023880|XP_016949053.1|DBIA
OG0008294	LOC108156005|XP_017142696.1|DMIR	LOC108024772|XP_016950374.1|DBIA
OG0008295	LOC108155329|XP_017141563.1|DMIR	LOC108024051|XP_016949317.1|DBIA
OG0008296	LOC108164861|XP_017156284.1|DMIR	LOC108025818|XP_016951959.1|DBIA
OG0008297	LOC108159091|XP_017147543.1|DMIR	LOC108033087|XP_016962771.1|DBIA
OG0008298	LOC108164527|XP_017155808.1|DMIR	LOC108025898|XP_016952069.1|DBIA
OG0008299	LOC108156053|XP_017142815.1|DMIR	LOC108025336|XP_016951254.1|DBIA
OG0008300	LOC108164679|XP_017156025.1|DMIR	LOC108024208|XP_016949550.1|DBIA
OG0008301	LOC108156555|XP_017143565.1|DMIR	LOC108032246|XP_016961598.1|DBIA
OG0008302	LOC108164728|XP_017156110.1|DMIR	LOC108023722|XP_016948845.1|DBIA
OG0008303	LOC108152857|XP_017137971.1|DMIR	LOC108021899|XP_016946206.1|DBIA
OG0008304	LOC108165098|XP_017156641.1|DMIR	LOC108023774|XP_016948907.1|DBIA
OG0008305	LOC117186278|XP_033242704.1|DMIR	LOC108025907|XP_016952080.1|DBIA
OG0008306	LOC108159295|XP_017147957.1|DMIR	LOC108025801|XP_016951934.1|DBIA
OG0008307	LOC108157616|XP_017145240.1|DMIR	LOC108032150|XP_016961484.1|DBIA
OG0008308	LOC108155005|XP_017141043.1|DMIR	LOC108026253|XP_016952596.1|DBIA
OG0008309	LOC108163369|XP_017154109.1|DMIR	LOC108032405|XP_016961715.1|DBIA
OG0008310	LOC108153096|XP_017138367.1|DMIR	LOC108035968|XP_016967274.1|DBIA
OG0008311	LOC108153545|XP_033241996.1|DMIR	LOC108025676|XP_016951702.1|DBIA
OG0008312	LOC108157196|XP_017144617.1|DMIR	LOC108031388|XP_016960241.1|DBIA
OG0008313	LOC108163493|XP_033243050.1|DMIR	LOC108027595|XP_016954602.1|DBIA
OG0008314	LOC117189849|XP_033250812.1|DMIR, LOC108159105|XP_017147567.1|DMIR	LOC108023031|XP_016947759.1|DBIA
OG0008315	LOC108150913|XP_017134727.1|DMIR	LOC108034491|XP_016964884.1|DBIA
OG0008317	LOC108155203|XP_017141366.1|DMIR	LOC108031094|XP_016959790.1|DBIA
OG0008318	LOC108164831|XP_017156242.1|DMIR	LOC108025610|XP_016951634.1|DBIA
OG0008319	LOC108160950|XP_017150730.1|DMIR	LOC108023124|XP_016947881.1|DBIA
OG0008320	LOC108161142|XP_033255157.1|DMIR	LOC108024032|XP_016949291.1|DBIA
OG0008321	LOC108156298|XP_033245231.1|DMIR	LOC108032030|XP_016961331.1|DBIA
OG0008322	LOC108161330|XP_017151056.2|DMIR	LOC108034581|XP_016965006.1|DBIA
OG0008323	LOC108155885|XP_017142510.1|DMIR	LOC108031865|XP_016961111.1|DBIA
OG0008324	LOC108152020|XP_017136486.1|DMIR	LOC108036043|XP_016967477.1|DBIA
OG0008325	LOC108155661|XP_017142115.1|DMIR	LOC108023965|XP_016949175.1|DBIA
OG0008326	LOC108155233|XP_017141411.1|DMIR	LOC108024616|XP_016950143.1|DBIA
OG0008327	LOC108160711|XP_017150373.1|DMIR	LOC108026842|XP_016953509.1|DBIA
OG0008328	LOC108165054|XP_017156584.1|DMIR	LOC108033200|XP_016962935.1|DBIA
OG0008329	LOC108164993|XP_017156507.1|DMIR	LOC108023759|XP_016948888.1|DBIA
OG0008330	LOC108158236|XP_017145957.1|DMIR, LOC117191552|XP_033252273.1|DMIR	LOC108036277|XP_016967777.1|DBIA
OG0008331	LOC108152002|XP_017136461.1|DMIR	LOC108035646|XP_016966841.1|DBIA
OG0008332	LOC108152990|XP_017138211.1|DMIR	LOC108035356|XP_016966439.1|DBIA
OG0008333	LOC108153540|XP_017139095.1|DMIR	LOC108035623|XP_016966804.1|DBIA
OG0008334	LOC108152905|XP_017138040.1|DMIR	LOC108035353|XP_016966433.1|DBIA
OG0008335	LOC108151324|XP_017135365.1|DMIR	LOC108035585|XP_016966745.1|DBIA
OG0008336	LOC108150952|XP_017134775.1|DMIR	LOC108035888|XP_016967132.1|DBIA
OG0008338	LOC108151721|XP_017135986.1|DMIR	LOC108028475|XP_016955825.1|DBIA
OG0008339	LOC108157707|XP_017145369.1|DMIR	LOC108023194|XP_016947939.1|DBIA
OG0008340	LOC108159064|XP_017147498.1|DMIR	LOC108022491|XP_016946934.1|DBIA
OG0008341	LOC108153226|XP_017138545.1|DMIR	LOC108035658|XP_016966854.1|DBIA
OG0008342	LOC108152155|XP_017136763.1|DMIR	LOC108035123|XP_016966043.1|DBIA
OG0008343	LOC108156050|XP_017142811.1|DMIR	LOC108025391|XP_016951354.1|DBIA
OG0008344	LOC108153071|XP_017138341.1|DMIR	LOC108035619|XP_016966797.1|DBIA
OG0008345	LOC108151504|XP_017135638.1|DMIR	LOC108034949|XP_016965722.1|DBIA
OG0008346	LOC108152875|XP_017137994.1|DMIR	LOC108023719|XP_016948841.1|DBIA
OG0008347	LOC108161773|XP_017151601.1|DMIR	LOC108027727|XP_016954768.1|DBIA
OG0008348	LOC108151873|XP_033242729.1|DMIR	LOC108035444|XP_016966568.1|DBIA
OG0008349	LOC108153764|XP_017139392.1|DMIR	LOC108028151|XP_016955297.1|DBIA
OG0008350	LOC108156967|XP_017144244.1|DMIR	LOC108027579|XP_016954582.1|DBIA
OG0008351	LOC108152728|XP_017137755.2|DMIR	LOC108035378|XP_016966473.1|DBIA
OG0008352	LOC108152893|XP_017138022.1|DMIR	LOC108035285|XP_016966341.1|DBIA
OG0008353	LOC108153284|XP_017138645.1|DMIR	LOC108028267|XP_016955457.1|DBIA
OG0008354	LOC108152970|XP_017138182.1|DMIR	LOC108032582|XP_016961977.1|DBIA
OG0008355	LOC108160408|XP_017149890.1|DMIR	LOC108022766|XP_016947361.1|DBIA
OG0008356	LOC108151509|XP_017135643.1|DMIR	LOC108030588|XP_016959049.1|DBIA
OG0008357	LOC108155389|XP_017141658.1|DMIR	LOC108031555|XP_016960587.1|DBIA
OG0008358	LOC108161374|XP_017151112.1|DMIR	LOC108031470|XP_016960409.1|DBIA
OG0008359	LOC108158556|XP_017146460.1|DMIR	LOC108022444|XP_016946835.1|DBIA
