Orthogroup	DYAK.longest_only	AAEG.longest_only
OG0006852	LOC6528918|XP_002089950.1|DYAK	LOC5570872|XP_001659378.1|AAEG
OG0006853	LOC6532745|XP_015049587.1|DYAK	LOC5569275|XP_021699681.1|AAEG
OG0006854	LOC6528832|XP_002089864.1|DYAK	LOC5578326|XP_021699692.1|AAEG
OG0006855	LOC6533904|XP_002094604.1|DYAK	LOC5575625|XP_021699709.1|AAEG
OG0006856	LOC6531082|XP_039228051.1|DYAK	LOC5573556|XP_021699711.1|AAEG
OG0006857	LOC6529094|XP_002090107.2|DYAK	LOC110676379|XP_021699724.1|AAEG
OG0006858	LOC6533375|XP_002094100.1|DYAK	LOC5576383|XP_021699727.1|AAEG
OG0006859	LOC6528481|XP_002089527.1|DYAK	LOC5569576|XP_001658637.2|AAEG
OG0006860	LOC6529373|XP_002090378.1|DYAK	LOC5567709|XP_021699758.1|AAEG
OG0006861	LOC6530057|XP_039229173.1|DYAK	LOC5567692|XP_021699794.1|AAEG
OG0006862	LOC6532630|XP_002093374.1|DYAK	LOC5565716|XP_001650075.2|AAEG
OG0006863	LOC6525779|XP_002101600.1|DYAK	LOC5564741|XP_021699864.1|AAEG
OG0006864	LOC6530040|XP_002090986.1|DYAK	LOC5574635|XP_001661553.2|AAEG, LOC110680643|XP_021712129.1|AAEG
OG0006865	LOC6535427|XP_039231354.1|DYAK	LOC5574632|XP_021699894.1|AAEG, LOC110680516|XP_021712003.1|AAEG
OG0006866	LOC6531295|XP_002092099.1|DYAK	LOC5574641|XP_001661556.2|AAEG
OG0006867	LOC6531194|XP_039227861.1|DYAK	LOC110676410|XP_021699895.1|AAEG
OG0006868	LOC6531193|XP_039227860.1|DYAK	LOC5574640|XP_021699897.1|AAEG
OG0006869	LOC6530008|XP_002090954.2|DYAK	LOC5574645|XP_021699909.1|AAEG
OG0006870	LOC6529378|XP_039227934.1|DYAK	LOC5572042|XP_001660147.3|AAEG
OG0006871	LOC6528538|XP_002089584.1|DYAK	LOC5572050|XP_001660156.2|AAEG
OG0006872	LOC6528463|XP_002089509.1|DYAK	LOC110676417|XP_021699960.1|AAEG
OG0006873	LOC6530658|XP_015051870.1|DYAK	LOC5564188|XP_021699967.1|AAEG
OG0006874	LOC6539310|XP_002086199.1|DYAK	LOC5574548|XP_001661497.1|AAEG
OG0006875	LOC6529605|XP_002090599.1|DYAK	LOC5574376|XP_021700082.1|AAEG
OG0006876	LOC6531986|XP_002092772.1|DYAK	LOC5574374|XP_021700091.1|AAEG
OG0006877	LOC26536409|XP_015054733.1|DYAK	LOC23687406|XP_021700101.1|AAEG
OG0006878	LOC6528081|XP_002089148.1|DYAK	LOC5574390|XP_001661408.2|AAEG
OG0006879	LOC6531357|XP_002092160.1|DYAK	LOC5575906|XP_021700113.1|AAEG
OG0006880	LOC6528932|XP_002089964.1|DYAK	LOC5575901|XP_001662278.1|AAEG
OG0006881	LOC6528230|XP_002089292.1|DYAK	LOC5574362|XP_001661395.3|AAEG
OG0006882	LOC6529369|XP_002090374.1|DYAK	LOC5571154|XP_001653470.1|AAEG
OG0006883	LOC6529177|XP_015052232.1|DYAK	LOC5575437|XP_021700362.1|AAEG
OG0006884	LOC6526654|XP_002087762.1|DYAK	LOC5575441|XP_021700369.1|AAEG
OG0006885	LOC6527152|XP_015053622.1|DYAK	LOC5575449|XP_021700372.1|AAEG
OG0006886	LOC6537862|XP_002098403.1|DYAK	LOC5578152|XP_001663724.2|AAEG
OG0006887	LOC6524480|XP_015045720.1|DYAK	LOC5578153|XP_021700394.1|AAEG
OG0006888	LOC6528042|XP_002089109.1|DYAK	LOC5578155|XP_021700401.1|AAEG
OG0006889	LOC6529175|XP_002090182.1|DYAK	LOC5578158|XP_001663730.1|AAEG
OG0006890	LOC6526876|XP_002087976.1|DYAK	LOC5571936|XP_001660046.2|AAEG
OG0006891	LOC6527330|XP_002088422.1|DYAK	LOC5571942|XP_021700428.1|AAEG
OG0006892	LOC6526364|XP_002087485.1|DYAK	LOC5571945|XP_001660049.1|AAEG
OG0006893	LOC6526268|XP_002087390.1|DYAK	LOC5571947|XP_001660051.2|AAEG
OG0006894	LOC6526269|XP_015053356.1|DYAK	LOC5571949|XP_021700441.1|AAEG
OG0006895	LOC6523996|XP_039227844.1|DYAK	LOC5569506|XP_021700483.1|AAEG
OG0006896	LOC6528969|XP_002090001.1|DYAK	LOC5569507|XP_021700485.1|AAEG
OG0006897	LOC6527862|XP_002088934.1|DYAK	LOC5569512|XP_021700487.1|AAEG
OG0006898	LOC6529603|XP_002090597.1|DYAK	LOC5568223|XP_001652155.2|AAEG
OG0006899	LOC6526519|XP_002087629.1|DYAK	LOC5580327|XP_001663279.1|AAEG
OG0006900	LOC6525560|XP_002101395.1|DYAK	LOC5569011|XP_001652665.1|AAEG
OG0006901	LOC6526288|XP_002087410.1|DYAK	LOC5564161|XP_001648490.1|AAEG
OG0006902	LOC6524341|XP_002100199.1|DYAK	LOC5565619|XP_001649973.1|AAEG
OG0006903	LOC6538043|XP_002098578.3|DYAK	LOC5566449|XP_001650817.2|AAEG
OG0006904	LOC6527548|XP_002088638.1|DYAK	LOC5565700|XP_001650043.1|AAEG
OG0006905	LOC6529460|XP_002090462.3|DYAK	LOC5565680|XP_001650055.2|AAEG
OG0006906	LOC6529631|XP_039228220.1|DYAK	LOC5570925|XP_001653405.2|AAEG
OG0006907	LOC6529249|XP_039228751.1|DYAK	LOC5570922|XP_021700604.1|AAEG
OG0006908	LOC6529041|XP_002090072.1|DYAK	LOC5570916|XP_001653395.1|AAEG
OG0006909	LOC6528017|XP_002089084.1|DYAK	LOC5570914|XP_001653393.1|AAEG
OG0006910	LOC6527726|XP_002088809.1|DYAK	LOC5570913|XP_021700629.1|AAEG
OG0006911	LOC6525121|XP_002100959.2|DYAK	LOC5574739|XP_021700699.1|AAEG
OG0006912	LOC6529725|XP_002090718.1|DYAK	LOC5571728|XP_021700724.1|AAEG
OG0006913	LOC6526956|XP_002088052.1|DYAK	LOC5571738|XP_021700728.1|AAEG
OG0006914	LOC6534021|XP_002094708.1|DYAK	LOC5571737|XP_021700731.1|AAEG
OG0006915	LOC6526703|XP_002087806.1|DYAK	LOC5571734|XP_021700733.1|AAEG
OG0006916	LOC6527520|XP_002088610.1|DYAK	LOC5571740|XP_021700738.1|AAEG
OG0006917	LOC6528978|XP_002090010.1|DYAK	LOC5571433|XP_021700741.1|AAEG
OG0006918	LOC6528980|XP_002090012.1|DYAK	LOC5571429|XP_001659681.1|AAEG
OG0006919	LOC6527871|XP_002088943.1|DYAK	LOC5571426|XP_001659678.1|AAEG, LOC5576404|XP_021709873.1|AAEG
OG0006920	LOC6527249|XP_015053168.1|DYAK	LOC5566347|XP_021700770.1|AAEG
OG0006921	LOC6526751|XP_002087854.1|DYAK	LOC5569682|XP_021700789.1|AAEG
OG0006922	LOC6527499|XP_002088589.1|DYAK	LOC5570429|XP_001659136.1|AAEG
OG0006923	LOC6526777|XP_002087880.2|DYAK	LOC5570430|XP_021700795.1|AAEG
OG0006924	LOC6539212|XP_002086110.1|DYAK	LOC5572672|XP_001654138.1|AAEG
OG0006925	LOC6538053|XP_002098588.1|DYAK	LOC5572641|XP_021700802.1|AAEG
OG0006926	LOC6526571|XP_015053426.1|DYAK	LOC5572653|XP_001654153.2|AAEG
OG0006927	LOC6526568|XP_002087678.1|DYAK	LOC5572654|XP_021700823.1|AAEG
OG0006928	LOC6526564|XP_002087674.2|DYAK	LOC5572656|XP_021700826.1|AAEG
OG0006929	LOC6526247|XP_015053364.1|DYAK	LOC5574315|XP_001655092.2|AAEG
OG0006930	LOC6526860|XP_002087960.2|DYAK	LOC5579442|XP_021700855.1|AAEG
OG0006931	LOC6527352|XP_002088444.1|DYAK	LOC5565756|XP_001650128.2|AAEG
OG0006932	LOC6528026|XP_002089093.1|DYAK	LOC5565777|XP_001650136.1|AAEG
OG0006933	LOC6528022|XP_002089089.1|DYAK	LOC5565757|XP_021700902.1|AAEG
OG0006934	LOC6536577|XP_002097153.1|DYAK	LOC5564835|XP_021700940.1|AAEG
OG0006935	LOC6528977|XP_039226404.1|DYAK	LOC5565351|XP_001649746.1|AAEG
OG0006936	LOC6527068|XP_015053609.1|DYAK	LOC5569176|XP_021701029.1|AAEG
OG0006937	LOC6527993|XP_002089060.1|DYAK	LOC5569180|XP_001652760.1|AAEG
OG0006938	LOC6527923|XP_002088991.1|DYAK	LOC5569181|XP_011493383.1|AAEG
OG0006939	LOC6524133|XP_015045517.1|DYAK	LOC5569183|XP_001652766.1|AAEG
OG0006940	LOC6526946|XP_002088044.1|DYAK	LOC5564492|XP_001648832.1|AAEG
OG0006941	LOC6527227|XP_002088321.1|DYAK	LOC5566991|XP_021701107.1|AAEG
OG0006942	LOC6529401|XP_015052340.1|DYAK	LOC5566521|XP_021701142.1|AAEG
OG0006943	LOC6529509|XP_002090511.2|DYAK	LOC5571666|XP_001653753.2|AAEG
OG0006944	LOC6526445|XP_002087564.1|DYAK	LOC5571664|XP_021701188.1|AAEG
OG0006945	LOC6529590|XP_002090584.1|DYAK	LOC5571661|XP_021701189.1|AAEG
OG0006946	LOC6536884|XP_002097453.1|DYAK	LOC5571642|XP_001653737.2|AAEG
OG0006947	LOC6528279|XP_002089332.1|DYAK	LOC5571643|XP_001653736.1|AAEG
OG0006948	LOC6529793|XP_002090777.1|DYAK	LOC5571647|XP_001653732.1|AAEG
OG0006949	LOC6526828|XP_002087929.1|DYAK	LOC5575675|XP_001655804.1|AAEG
OG0006950	LOC6529111|XP_039226549.1|DYAK	LOC5573845|XP_001654882.1|AAEG
OG0006951	LOC6527730|XP_002088813.2|DYAK	LOC23687432|XP_021701306.1|AAEG
OG0006952	LOC6536849|XP_002097418.1|DYAK	LOC5573803|XP_001661053.1|AAEG
OG0006953	LOC6533378|XP_002094103.1|DYAK	LOC5568799|XP_001658164.1|AAEG
OG0006954	LOC6527412|XP_002088504.3|DYAK	LOC5568801|XP_001658166.2|AAEG
OG0006955	LOC6535812|XP_002096434.2|DYAK	LOC5568807|XP_001658168.2|AAEG
OG0006956	LOC6526670|XP_002087778.2|DYAK	LOC5568815|XP_001658181.2|AAEG
OG0006957	LOC6527552|XP_015053712.1|DYAK	LOC5568816|XP_021701325.1|AAEG
OG0006958	LOC6531919|XP_002092705.1|DYAK	LOC5568817|XP_001658183.2|AAEG
OG0006959	LOC6532240|XP_002093013.1|DYAK	LOC5568819|XP_001658185.1|AAEG
OG0006960	LOC6527713|XP_002088797.1|DYAK	LOC5568823|XP_021701338.1|AAEG, LOC110681238|XP_021712699.1|AAEG
OG0006961	LOC6529441|XP_002090445.1|DYAK	LOC5568830|XP_021701344.1|AAEG
OG0006962	LOC6526637|XP_002087745.1|DYAK	LOC5564978|XP_001649330.2|AAEG
OG0006963	LOC6527964|XP_039226984.1|DYAK	LOC5570300|XP_021701406.1|AAEG
OG0006964	LOC6527953|XP_002089020.1|DYAK	LOC5577475|XP_001656501.2|AAEG
OG0006965	LOC6529601|XP_002090595.2|DYAK	LOC5578795|XP_001657167.2|AAEG
OG0006966	LOC6529818|XP_002090800.1|DYAK	LOC5578794|XP_001657165.1|AAEG
OG0006967	LOC6530774|XP_015052748.1|DYAK	LOC5578793|XP_001657164.2|AAEG
OG0006968	LOC6530257|XP_002091191.1|DYAK	LOC5578768|XP_021701446.1|AAEG
OG0006969	LOC6533632|XP_002094339.1|DYAK	LOC5578753|XP_001657121.1|AAEG
OG0006970	LOC6538252|XP_002098779.1|DYAK	LOC5570954|XP_021701486.1|AAEG
OG0006971	LOC6526388|XP_002087507.1|DYAK	LOC5576430|XP_001662635.1|AAEG
OG0006972	LOC6527217|XP_015053630.1|DYAK	LOC5576427|XP_001662630.2|AAEG
OG0006974	LOC6527081|XP_002088174.1|DYAK	LOC5565282|XP_001649622.2|AAEG
OG0006975	LOC6527589|XP_002088677.1|DYAK	LOC5568241|XP_001657933.2|AAEG
OG0006976	LOC6528116|XP_002089183.2|DYAK	LOC5570636|XP_021701628.1|AAEG
OG0006977	LOC6531020|XP_002091857.3|DYAK	LOC5578973|XP_021701659.1|AAEG
OG0006978	LOC6529458|XP_002090460.1|DYAK	LOC5576060|XP_021701664.1|AAEG
OG0006979	LOC6526311|XP_002087433.1|DYAK	LOC5577127|XP_021701683.1|AAEG
OG0006980	LOC6527129|XP_002088223.1|DYAK	LOC5576862|XP_001662958.1|AAEG
OG0006981	LOC6527454|XP_002088546.1|DYAK	LOC5577187|XP_021701706.1|AAEG
OG0006982	LOC6529228|XP_002090235.1|DYAK	LOC5577184|XP_021701707.1|AAEG
OG0006983	LOC6526250|XP_002087372.2|DYAK	LOC5577190|XP_021701711.1|AAEG
OG0006984	LOC6529534|XP_002090536.1|DYAK	LOC23687802|XP_021701713.1|AAEG
OG0006985	LOC6527667|XP_002088753.1|DYAK	LOC5574881|XP_021701718.1|AAEG
OG0006986	LOC6526862|XP_002087962.1|DYAK	LOC5574879|XP_001661689.1|AAEG
OG0006987	LOC6528321|XP_002089374.1|DYAK	LOC5565864|XP_001650230.1|AAEG
OG0006988	LOC6529588|XP_002090582.1|DYAK	LOC5564530|XP_021701754.1|AAEG
OG0006989	LOC6527406|XP_002088498.1|DYAK	LOC5568486|XP_001658071.1|AAEG
OG0006990	LOC6529260|XP_002090265.1|DYAK	LOC5573100|XP_021701800.1|AAEG
OG0006991	LOC6539051|XP_002099553.1|DYAK	LOC5573091|XP_001654405.1|AAEG
OG0006992	LOC6527584|XP_002088672.2|DYAK	LOC5564482|XP_021701933.1|AAEG
OG0006993	LOC6529471|XP_039229074.1|DYAK	LOC5579471|XP_021702015.1|AAEG
OG0006994	LOC6527654|XP_002088740.1|DYAK	LOC5563793|XP_021702026.1|AAEG
OG0006995	LOC6527494|XP_002088584.1|DYAK	LOC5563857|XP_001648171.2|AAEG
OG0006996	LOC6527495|XP_002088585.1|DYAK	LOC5575714|XP_001662161.1|AAEG
OG0006997	LOC6528681|XP_002089723.1|DYAK	LOC5572015|XP_021702111.1|AAEG
OG0006998	LOC6538603|XP_002099125.1|DYAK	LOC5567716|XP_001657637.2|AAEG
OG0006999	LOC6526450|XP_002087569.1|DYAK	LOC5567313|XP_001651748.1|AAEG
OG0007000	LOC6526299|XP_002087421.1|DYAK	LOC5576503|XP_001662695.1|AAEG
OG0007001	LOC6530126|XP_002091072.1|DYAK	LOC5577601|XP_011492990.2|AAEG
OG0007002	LOC6529701|XP_015052071.1|DYAK	LOC5575182|XP_021702262.1|AAEG
OG0007003	LOC6530400|XP_015051951.1|DYAK	LOC5575180|XP_001655561.2|AAEG
OG0007004	LOC6526554|XP_002087664.1|DYAK	LOC5575159|XP_021702294.1|AAEG
OG0007005	LOC6529443|XP_002090447.1|DYAK	LOC5575158|XP_021702298.1|AAEG
OG0007006	LOC6528073|XP_039226469.1|DYAK	LOC5566374|XP_021702362.1|AAEG
OG0007007	LOC6528040|XP_002089107.2|DYAK	LOC5566398|XP_001650762.1|AAEG
OG0007008	LOC6526818|XP_002087920.1|DYAK	LOC5577300|XP_021702408.1|AAEG, LOC5577302|XP_001663337.2|AAEG
OG0007009	LOC6528025|XP_002089092.1|DYAK	LOC5572433|XP_001660372.1|AAEG, LOC110676916|XP_021702418.1|AAEG
OG0007010	LOC6529580|XP_039227907.1|DYAK	LOC5572440|XP_021702437.1|AAEG
OG0007011	LOC6537323|XP_002097880.1|DYAK	LOC5572447|XP_001660391.1|AAEG
OG0007012	LOC6527624|XP_039226390.1|DYAK	LOC5572451|XP_021702453.1|AAEG
OG0007013	LOC6528104|XP_002089171.1|DYAK	LOC5572466|XP_001660412.2|AAEG
OG0007014	LOC6528106|XP_039226278.1|DYAK	LOC5565305|XP_021702487.1|AAEG
OG0007015	LOC6526653|XP_039226425.1|DYAK	LOC5565307|XP_001649665.2|AAEG
OG0007016	LOC6526984|XP_039226921.1|DYAK	LOC5565300|XP_021702509.1|AAEG
OG0007017	LOC6526644|XP_015053295.1|DYAK	LOC5566799|XP_021702550.1|AAEG
OG0007018	LOC6527455|XP_015053693.1|DYAK	LOC5566800|XP_021702552.1|AAEG
OG0007019	LOC6539248|XP_039228121.1|DYAK	LOC5576032|XP_021702615.1|AAEG
OG0007020	LOC6529198|XP_002090205.1|DYAK	LOC5564911|XP_021702621.1|AAEG
OG0007021	LOC6526352|XP_002087474.1|DYAK	LOC5572798|XP_001654198.2|AAEG, LOC110680664|XP_021712147.1|AAEG
OG0007022	LOC6526776|XP_002087879.1|DYAK	LOC5572816|XP_021702701.1|AAEG
OG0007023	LOC6527992|XP_002089059.1|DYAK	LOC23687450|XP_011493524.1|AAEG
OG0007024	LOC6535517|XP_002096146.3|DYAK	LOC5572828|XP_001654224.2|AAEG
OG0007025	LOC6524139|XP_002100002.1|DYAK	LOC5570694|XP_021702717.1|AAEG
OG0007026	LOC6526308|XP_002087430.1|DYAK	LOC5570696|XP_021702721.1|AAEG
OG0007027	LOC6526669|XP_002087777.1|DYAK	LOC5572901|XP_021702739.1|AAEG
OG0007028	LOC6526290|XP_002087412.1|DYAK	LOC5572902|XP_021702740.1|AAEG
OG0007029	LOC6529504|XP_002090506.1|DYAK	LOC5568614|XP_021702769.1|AAEG
OG0007030	LOC6525247|XP_002101084.1|DYAK	LOC5568605|XP_001652439.1|AAEG
OG0007031	LOC6539286|XP_002086181.1|DYAK	LOC5568611|XP_021702789.1|AAEG
OG0007032	LOC6534577|XP_002095253.1|DYAK	LOC5577539|XP_021702804.1|AAEG
OG0007033	LOC6528225|XP_015053895.1|DYAK	LOC5577537|XP_001656550.2|AAEG
OG0007034	LOC6526612|XP_039227766.1|DYAK	LOC5564020|XP_001648342.1|AAEG
OG0007035	LOC6524639|XP_002100496.1|DYAK	LOC5564021|XP_001648343.1|AAEG
OG0007036	LOC6534829|XP_002095501.2|DYAK	LOC5564022|XP_001648345.1|AAEG
OG0007037	LOC6537770|XP_002098311.1|DYAK	LOC5564024|XP_001648346.1|AAEG
OG0007038	LOC6531731|XP_015051522.1|DYAK	LOC5566784|XP_021702855.1|AAEG
OG0007039	LOC6528894|XP_002089926.2|DYAK	LOC5573247|XP_001654456.2|AAEG
OG0007040	LOC6527381|XP_002088473.1|DYAK	LOC5573251|XP_001654461.1|AAEG
OG0007041	LOC6529205|XP_002090212.1|DYAK	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC6527814|XP_015053003.1|DYAK	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC6535414|XP_015047140.1|DYAK	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC6526959|XP_002088055.2|DYAK	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC6535743|XP_002096366.1|DYAK	LOC5564842|XP_021703006.1|AAEG
OG0007046	LOC6535360|XP_002096011.1|DYAK	LOC5564845|XP_021703016.1|AAEG
OG0007047	LOC6527579|XP_002088667.1|DYAK	LOC5569074|XP_001658304.1|AAEG
OG0007048	LOC6526497|XP_002087608.1|DYAK	LOC5569077|XP_021703044.1|AAEG
OG0007049	LOC6526819|XP_002087921.1|DYAK	LOC5567973|XP_001657795.1|AAEG
OG0007050	LOC6526955|XP_002088051.1|DYAK	LOC5573699|XP_001661025.1|AAEG
OG0007051	LOC6526771|XP_039226289.1|DYAK	LOC5571525|XP_021703126.1|AAEG
OG0007052	LOC6525719|XP_002101541.1|DYAK	LOC5568941|XP_021703172.1|AAEG
OG0007053	LOC6537237|XP_002097795.1|DYAK	LOC5568923|XP_021703194.1|AAEG
OG0007054	LOC6532115|XP_002092891.1|DYAK	LOC5573119|XP_001660735.2|AAEG
OG0007055	LOC6531424|XP_015051324.1|DYAK	LOC5573122|XP_001660738.2|AAEG
OG0007056	LOC26536235|XP_015049604.1|DYAK	LOC5573139|XP_001660755.1|AAEG
OG0007057	LOC6525720|XP_039226641.1|DYAK	LOC5573186|XP_001660803.2|AAEG
OG0007058	LOC6524370|XP_002100228.1|DYAK	LOC5573192|XP_001660809.2|AAEG
OG0007059	LOC6526907|XP_002088006.1|DYAK	LOC5573895|XP_001654928.2|AAEG
OG0007060	LOC6526910|XP_002088009.2|DYAK	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC6526911|XP_002088010.1|DYAK	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC6526275|XP_002087397.1|DYAK	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC6527725|XP_002088808.1|DYAK	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC6528715|XP_002089750.3|DYAK	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC6534243|XP_002094925.1|DYAK	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC6534180|XP_002094863.1|DYAK	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC6527202|XP_002088296.1|DYAK	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC6527932|XP_002089000.1|DYAK	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC6527531|XP_002088621.1|DYAK	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC6530072|XP_002091018.1|DYAK	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC6532146|XP_002092922.1|DYAK	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC6535250|XP_002095906.1|DYAK	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC6526816|XP_002087918.1|DYAK	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC6531895|XP_002092682.1|DYAK	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC6526505|XP_015053317.1|DYAK	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC6530371|XP_002091297.1|DYAK	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC6527186|XP_002088280.1|DYAK	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC6526666|XP_039227153.1|DYAK	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC6526665|XP_002087773.1|DYAK	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC6527843|XP_002088915.1|DYAK	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC6527087|XP_002088180.1|DYAK	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC6526251|XP_002087373.1|DYAK	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC6527361|XP_002088453.1|DYAK	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC6524994|XP_002100834.2|DYAK	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC6526449|XP_002087568.1|DYAK	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC6528921|XP_002089953.1|DYAK	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC6534187|XP_002094870.1|DYAK	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC6529820|XP_039228929.1|DYAK	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC6526348|XP_002087470.1|DYAK	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC6526551|XP_002087661.1|DYAK	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC6528935|XP_002089967.1|DYAK	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC6535463|XP_015047160.1|DYAK	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC6527886|XP_002088958.1|DYAK	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC6527885|XP_002088957.1|DYAK	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC6529710|XP_002090703.1|DYAK	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC6529761|XP_002090751.1|DYAK	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC6529255|XP_002090260.1|DYAK	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC6529259|XP_002090264.3|DYAK	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC6536901|XP_002097470.1|DYAK	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC6527060|XP_002088153.2|DYAK	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC6529525|XP_002090527.1|DYAK	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC6526261|XP_002087383.2|DYAK	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC6527915|XP_002088983.1|DYAK	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC6527223|XP_002088317.1|DYAK	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC6528038|XP_002089105.1|DYAK	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC6526339|XP_002087461.1|DYAK	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC6526493|XP_015053413.1|DYAK	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC6526858|XP_002087958.1|DYAK	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC6529642|XP_002090636.1|DYAK	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC6526664|XP_002087772.1|DYAK	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC6526935|XP_015053520.1|DYAK	LOC5567344|XP_021704052.1|AAEG
OG0007112	LOC6526300|XP_002087422.1|DYAK	LOC23687430|XP_011493248.1|AAEG
OG0007113	LOC6538614|XP_002099136.1|DYAK	LOC5569772|XP_001653000.2|AAEG
OG0007114	LOC6527339|XP_002088431.1|DYAK	LOC5569771|XP_001652998.2|AAEG
OG0007115	LOC6527411|XP_002088503.1|DYAK	LOC5569757|XP_001652994.2|AAEG
OG0007116	LOC6527629|XP_002088717.1|DYAK	LOC5569763|XP_021704085.1|AAEG
OG0007117	LOC6526395|XP_002087514.1|DYAK	LOC5569765|XP_001652986.2|AAEG
OG0007118	LOC6527271|XP_002088365.1|DYAK	LOC5569768|XP_021704087.1|AAEG
OG0007119	LOC6525384|XP_002101220.1|DYAK	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG
OG0007120	LOC6524188|XP_002100051.1|DYAK	LOC5568559|XP_001652390.2|AAEG
OG0007121	LOC6524752|XP_002100596.1|DYAK	LOC5568553|XP_001652385.1|AAEG
OG0007122	LOC6525184|XP_015046138.1|DYAK	LOC5568556|XP_021709379.1|AAEG
OG0007123	LOC6525182|XP_039227703.1|DYAK	LOC5568551|XP_021706949.1|AAEG
OG0007124	LOC6533916|XP_015050326.1|DYAK	LOC5567867|XP_021708822.1|AAEG
OG0007125	LOC6534009|XP_039229647.1|DYAK	LOC5575370|XP_021706049.1|AAEG
OG0007126	LOC6534459|XP_002095136.1|DYAK	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC6534817|XP_039229719.1|DYAK	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC6534007|XP_002094696.1|DYAK	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC6534008|XP_002094697.1|DYAK	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC6539413|XP_039230422.1|DYAK	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC6535128|XP_002095790.1|DYAK	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC6539340|XP_039230566.1|DYAK	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC6534436|XP_002095113.1|DYAK	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC6534569|XP_002095245.1|DYAK	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC6535105|XP_002095768.1|DYAK	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC6534885|XP_002095557.2|DYAK	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC6523848|XP_039233672.1|DYAK	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC6524245|XP_015045565.1|DYAK	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC6525161|XP_002100999.1|DYAK	LOC5571898|XP_021705906.1|AAEG
