Orthogroup	DYAK.longest_only	DSER.longest_only
OG0010304	LOC6525603|XP_002101438.1|DYAK	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC6525568|XP_002101403.1|DYAK	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC6525490|XP_015046306.1|DYAK	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC6525300|XP_002101136.1|DYAK	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC6532842|XP_002093579.2|DYAK	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC6523922|XP_002099795.1|DYAK	LOC110182459|XP_020806154.1|DSER
OG0010311	LOC6525202|XP_002101040.1|DYAK	LOC110181759|XP_020805281.1|DSER
OG0010312	LOC6525216|XP_002101054.1|DYAK	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC6534632|XP_002095307.3|DYAK	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC6524621|XP_002100478.2|DYAK	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC6525956|XP_002101776.1|DYAK	LOC110179058|XP_020802077.1|DSER
OG0010316	LOC6531439|XP_002092242.2|DYAK	LOC110177754|XP_020800277.1|DSER
OG0010317	LOC6524377|XP_002100235.1|DYAK	LOC110182577|XP_020806285.1|DSER
OG0010318	LOC6524533|XP_002100390.1|DYAK	LOC110180570|XP_020803923.1|DSER
OG0010319	LOC6524435|XP_002100293.1|DYAK	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC6525080|XP_002100919.1|DYAK	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC6532975|XP_002093710.3|DYAK	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC6532982|XP_002093717.1|DYAK	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC6532222|XP_002092995.1|DYAK	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC6532925|XP_039229952.1|DYAK	LOC110183607|XP_020807584.1|DSER
OG0010325	LOC6533331|XP_002094057.2|DYAK	LOC110176741|XP_020798844.1|DSER
OG0010326	LOC6532873|XP_002093609.2|DYAK	LOC110183721|XP_020807729.1|DSER
OG0010327	LOC6533031|XP_039229986.1|DYAK	LOC110189048|XP_020814674.1|DSER
OG0010328	LOC6539492|XP_002086381.2|DYAK	LOC110190757|XP_020817045.1|DSER
OG0010329	LOC6539498|XP_002086388.3|DYAK	LOC110190682|XP_020816951.1|DSER
OG0010330	LOC6534225|XP_002094907.1|DYAK	LOC110178968|XP_020801932.1|DSER
OG0010331	LOC6534269|XP_002094950.1|DYAK	LOC110178925|XP_020801870.1|DSER
OG0010332	LOC6524767|XP_002100611.1|DYAK	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC6527072|XP_002088165.1|DYAK	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC6527298|XP_002088392.1|DYAK	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC6525575|XP_002101410.2|DYAK	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC6523901|XP_002099774.1|DYAK	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC6524553|XP_002100410.2|DYAK	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC6524865|XP_002100705.1|DYAK	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC6536578|XP_002097154.1|DYAK	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC6525463|XP_002101298.1|DYAK	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC6525465|XP_002101300.1|DYAK	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC6525534|XP_002101369.2|DYAK	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC6537267|XP_002097825.1|DYAK	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC6524499|XP_002100356.1|DYAK	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC6525162|XP_002101000.1|DYAK	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC6523892|XP_002099765.2|DYAK	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC6525701|XP_002101523.1|DYAK	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC6528626|XP_002089669.1|DYAK	LOC110189739|XP_020815596.1|DSER
OG0010349	LOC6524258|XP_002100121.1|DYAK	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC6524263|XP_002100126.1|DYAK	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC6525011|XP_002100850.2|DYAK	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC6524381|XP_002100239.1|DYAK	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC6525991|XP_039227368.1|DYAK	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC6524332|XP_002100190.1|DYAK	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC6524097|XP_002099961.2|DYAK	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC6525766|XP_002101587.2|DYAK	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC6525928|XP_002101748.1|DYAK	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC6525645|XP_002101467.3|DYAK	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC6523889|XP_039233425.1|DYAK	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC6523887|XP_002099760.1|DYAK	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC6523886|XP_002099759.1|DYAK	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC6523880|XP_002099753.3|DYAK	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC6525895|XP_002101715.1|DYAK	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC6524968|XP_002100808.1|DYAK	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC6526161|XP_002101973.2|DYAK	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC6524995|XP_002100835.1|DYAK	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC6524693|XP_039229365.1|DYAK	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC6524698|XP_002100542.1|DYAK	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC6524355|XP_002100213.2|DYAK	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC6525954|XP_002101774.1|DYAK	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC6525973|XP_002101792.3|DYAK	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC6524625|XP_002100482.2|DYAK	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC6524620|XP_002100477.2|DYAK	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC6525570|XP_002101405.1|DYAK	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC6525571|XP_002101406.3|DYAK	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC6524848|XP_002100688.1|DYAK	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC6526227|XP_002102036.1|DYAK	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC6524147|XP_002100010.1|DYAK	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC26534674|XP_039230178.1|DYAK	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC6525417|XP_039230818.1|DYAK	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC26535475|XP_015046296.1|DYAK	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC26535018|XP_015046295.1|DYAK	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC6525434|XP_002101269.1|DYAK	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC6524019|XP_002099891.1|DYAK	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC6528264|XP_002089317.1|DYAK	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC6528938|XP_002089970.1|DYAK	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC6528243|XP_002089298.1|DYAK	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC6527947|XP_039226672.1|DYAK	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC6527856|XP_002088928.1|DYAK	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC26534494|XP_015052822.1|DYAK	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC6529733|XP_002090726.1|DYAK	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC6527827|XP_002088900.1|DYAK	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC6526629|XP_002087737.1|DYAK	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC6527079|XP_002088172.1|DYAK	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC6529802|XP_002090786.2|DYAK	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC6527793|XP_002088866.1|DYAK	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC6527540|XP_002088630.2|DYAK	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC6527508|XP_002088598.3|DYAK	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC6527512|XP_002088602.1|DYAK	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC6527521|XP_002088611.1|DYAK	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC6527529|XP_002088619.1|DYAK	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC6527887|XP_015052992.1|DYAK	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC6527891|XP_002088963.2|DYAK	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC6529780|XP_002090764.1|DYAK	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC6529781|XP_015052433.1|DYAK	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC6529783|XP_002090767.1|DYAK	LOC110185824|XP_020810490.1|DSER
OG0010407	LOC6527105|XP_039226691.1|DYAK	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER
OG0010409	LOC120320571|XP_039226515.1|DYAK	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC6528973|XP_002090005.1|DYAK	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC6532483|XP_002093229.1|DYAK	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC6529848|XP_002090814.1|DYAK	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC6526546|XP_002087656.1|DYAK	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC6526547|XP_002087657.1|DYAK	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC6526978|XP_002088074.1|DYAK	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC6527206|XP_002088300.1|DYAK	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC6527203|XP_002088297.1|DYAK	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC6527196|XP_002088290.1|DYAK	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC6527160|XP_002088254.1|DYAK	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC6528928|XP_002089960.2|DYAK	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC6526431|XP_002087550.1|DYAK	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC6527428|XP_002088520.1|DYAK	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC26535686|XP_039228214.1|DYAK	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC26535359|XP_015054613.1|DYAK	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC6529424|XP_002090428.3|DYAK	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC6529423|XP_002090427.1|DYAK	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC6528138|XP_015054458.1|DYAK	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC6529237|XP_002090243.1|DYAK	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC6526914|XP_002088013.1|DYAK	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC6526451|XP_002087570.1|DYAK	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC6526745|XP_002087848.1|DYAK	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC6526748|XP_002087851.1|DYAK	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC6526755|XP_002087858.1|DYAK	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC6526509|XP_002087620.1|DYAK	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC6527612|XP_002088700.1|DYAK	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC6527232|XP_002088326.1|DYAK	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC6527007|XP_002088103.1|DYAK	LOC110185641|XP_020810256.1|DSER
OG0010439	LOC6529194|XP_002090201.1|DYAK	LOC110185107|XP_020809456.1|DSER
OG0010440	LOC6529485|XP_002090487.1|DYAK	LOC110184921|XP_020809225.1|DSER
OG0010441	LOC26534798|XP_015052845.1|DYAK	LOC110184867|XP_020809172.1|DSER
OG0010442	LOC6536781|XP_002097352.1|DYAK	LOC110176606|XP_020798689.1|DSER
OG0010443	LOC6529010|XP_002090042.1|DYAK	LOC110183140|XP_020806989.1|DSER
OG0010444	LOC6529012|XP_002090044.2|DYAK	LOC110183137|XP_020806986.1|DSER
OG0010445	LOC6526599|XP_002087707.1|DYAK	LOC110184884|XP_020809188.1|DSER
OG0010446	LOC26535047|XP_015054575.2|DYAK	LOC110178209|XP_020800906.1|DSER
OG0010447	LOC6532749|XP_039229438.1|DYAK	LOC110183672|XP_020807666.1|DSER
OG0010448	LOC6533574|XP_039229709.1|DYAK	LOC110184784|XP_020809083.1|DSER
OG0010449	LOC6533276|XP_002094002.1|DYAK	LOC110187560|XP_020812611.1|DSER
OG0010450	LOC6532298|XP_002093058.1|DYAK	LOC110178655|XP_020801506.1|DSER
OG0010451	LOC6532896|XP_002093632.1|DYAK	LOC110178627|XP_020801472.1|DSER
OG0010452	LOC6532590|XP_002093334.2|DYAK	LOC110190720|XP_020817001.1|DSER
OG0010453	LOC6532583|XP_002093327.1|DYAK	LOC110190604|XP_020816857.1|DSER
OG0010454	LOC6534415|XP_002095093.2|DYAK	LOC110183592|XP_020807564.1|DSER
OG0010455	LOC6532560|XP_002093305.1|DYAK	LOC110190686|XP_020816955.1|DSER
OG0010456	LOC6534324|XP_002095004.1|DYAK	LOC110185209|XP_020809597.1|DSER
OG0010457	LOC6532971|XP_002093706.1|DYAK	LOC110190096|XP_020816062.1|DSER
OG0010458	LOC6532972|XP_002093707.2|DYAK	LOC110190095|XP_020816061.1|DSER
OG0010459	LOC6532974|XP_002093709.1|DYAK	LOC110190382|XP_020816471.1|DSER
OG0010460	LOC6532978|XP_039230132.1|DYAK	LOC110190088|XP_020816053.1|DSER
OG0010461	LOC6533027|XP_002093762.1|DYAK	LOC110185145|XP_020809506.1|DSER
OG0010462	LOC6532215|XP_002092988.1|DYAK	LOC110178782|XP_020801687.1|DSER
OG0010463	LOC6535082|XP_002095746.1|DYAK	LOC110190740|XP_020817021.1|DSER
OG0010464	LOC6535074|XP_002095738.1|DYAK	LOC110190743|XP_020817025.1|DSER
OG0010465	LOC6539487|XP_002086377.1|DYAK	LOC110190455|XP_020816614.1|DSER
OG0010466	LOC6535055|XP_039230146.1|DYAK	LOC110190444|XP_020816603.1|DSER
OG0010467	LOC6535054|XP_002095718.2|DYAK	LOC110190452|XP_020816612.1|DSER
OG0010468	LOC6534726|XP_002095401.1|DYAK	LOC110190133|XP_020816115.1|DSER
OG0010469	LOC6532411|XP_002093162.1|DYAK	LOC110177631|XP_020800105.1|DSER
OG0010470	LOC6533370|XP_002094095.1|DYAK	LOC110189093|XP_020814724.1|DSER
OG0010471	LOC6533380|XP_002094105.1|DYAK	LOC110189079|XP_020814709.1|DSER
OG0010472	LOC6532500|XP_002093246.1|DYAK	LOC110188868|XP_020814440.1|DSER
OG0010473	LOC6533079|XP_002093811.1|DYAK	LOC110176302|XP_020798282.1|DSER
OG0010474	LOC120321614|XP_039230785.1|DYAK	LOC110184791|XP_020809089.1|DSER
OG0010475	LOC6534656|XP_002095331.1|DYAK	LOC110190774|XP_020817065.1|DSER
OG0010476	LOC6532533|XP_002093279.1|DYAK	LOC110190674|XP_020816938.1|DSER
OG0010477	LOC6532844|XP_002093581.1|DYAK	LOC110177598|XP_020800052.1|DSER
OG0010478	LOC6533332|XP_002094058.1|DYAK	LOC110176744|XP_020798846.1|DSER
OG0010479	LOC6533346|XP_002094072.1|DYAK	LOC110176708|XP_020798806.1|DSER
OG0010480	LOC6534351|XP_002095030.2|DYAK	LOC110190214|XP_020816229.1|DSER
OG0010481	LOC6534292|XP_002094973.1|DYAK	LOC110185180|XP_020809556.1|DSER
OG0010482	LOC6533897|XP_002094597.1|DYAK	LOC110190810|XP_020817118.1|DSER
OG0010483	LOC6534122|XP_002094806.1|DYAK	LOC110176275|XP_020798251.1|DSER
OG0010484	LOC6535192|XP_002095852.1|DYAK	LOC110190159|XP_020816153.1|DSER
OG0010485	LOC6534863|XP_002095535.2|DYAK	LOC110190138|XP_020816125.1|DSER
OG0010486	LOC6539353|XP_002086246.2|DYAK	LOC110177534|XP_020799962.1|DSER
OG0010487	LOC6533777|XP_002094480.1|DYAK	LOC110179011|XP_020802010.1|DSER
OG0010488	LOC6534277|XP_002094958.2|DYAK	LOC110178957|XP_020801919.1|DSER
OG0010489	LOC6534092|XP_002094778.1|DYAK	LOC110185305|XP_020809714.1|DSER
OG0010490	LOC6528879|XP_002089911.2|DYAK	LOC110178367|XP_020801163.1|DSER
OG0010491	LOC6530552|XP_002091467.1|DYAK	LOC110177672|XP_020800153.1|DSER
OG0010492	LOC6534192|XP_002094875.2|DYAK	LOC110185235|XP_020809628.1|DSER
OG0010493	LOC6534247|XP_002094929.1|DYAK	LOC110178983|XP_020801955.1|DSER
OG0010494	LOC6535151|XP_015051053.1|DYAK	LOC110190165|XP_020816160.1|DSER
OG0010495	LOC6534022|XP_002094709.1|DYAK	LOC110189964|XP_020815912.1|DSER
OG0010496	LOC6533991|XP_002094681.2|DYAK	LOC110190123|XP_020816106.1|DSER
OG0010497	LOC6533998|XP_002094687.2|DYAK	LOC110191231|XP_020817660.1|DSER
OG0010498	LOC6528722|XP_039227680.1|DYAK	LOC110188997|XP_020814607.1|DSER
OG0010499	LOC6530729|XP_002091620.1|DYAK	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER
OG0010500	LOC6530749|XP_002091639.1|DYAK	LOC110182981|XP_020806833.1|DSER
OG0010501	LOC6530380|XP_002091306.2|DYAK	LOC110189213|XP_020814843.1|DSER
OG0010502	LOC6534176|XP_039230155.1|DYAK	LOC110176171|XP_020798068.1|DSER
OG0010503	LOC6529340|XP_002090345.1|DYAK	LOC110191642|XP_020818191.1|DSER
OG0010504	LOC6529965|XP_002090912.2|DYAK	LOC110180787|XP_020804128.1|DSER
OG0010505	LOC6528502|XP_039227132.1|DYAK	LOC110182948|XP_020806796.1|DSER
OG0010506	LOC6528356|XP_039226582.1|DYAK	LOC110189492|XP_020815242.1|DSER
OG0010507	LOC6532123|XP_002092899.1|DYAK	LOC110184080|XP_020808123.1|DSER
OG0010508	LOC6531818|XP_002092605.1|DYAK	LOC110178509|XP_020801318.1|DSER
OG0010509	LOC6530252|XP_039228374.1|DYAK	LOC110180271|XP_020803586.1|DSER
OG0010510	LOC6531680|XP_002092471.1|DYAK	LOC110179534|XP_020802776.1|DSER
OG0010511	LOC6531204|XP_002092032.2|DYAK	LOC110191441|XP_020817962.1|DSER
OG0010513	LOC6532041|XP_002092818.1|DYAK	LOC110179575|XP_020802827.1|DSER
OG0010514	LOC6532037|XP_002092814.1|DYAK	LOC110176743|XP_020798850.1|DSER
OG0010515	LOC6530476|XP_002091391.1|DYAK	LOC110177835|XP_020800441.1|DSER
OG0010516	LOC6528564|XP_002089608.1|DYAK	LOC110177974|XP_020800629.1|DSER
OG0010517	LOC6530799|XP_002091682.1|DYAK	LOC110182937|XP_020806775.1|DSER
OG0010518	LOC6531264|XP_002092073.2|DYAK	LOC110180611|XP_020803956.1|DSER
OG0010519	LOC6528613|XP_015053975.1|DYAK	LOC110178394|XP_020801190.1|DSER
OG0010520	LOC6530424|XP_002091340.1|DYAK	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER
OG0010521	LOC6530139|XP_002091085.1|DYAK	LOC110178328|XP_020801097.1|DSER
OG0010522	LOC6528631|XP_002089673.1|DYAK	LOC110189575|XP_020815364.1|DSER
OG0010523	LOC6528630|XP_002089672.1|DYAK	LOC110189516|XP_020815299.1|DSER
OG0010524	LOC6530525|XP_002091440.1|DYAK	LOC110177702|XP_020800187.1|DSER
OG0010525	LOC6530919|XP_002091763.1|DYAK	LOC110178915|XP_020801857.1|DSER
OG0010526	LOC6530917|XP_002091761.1|DYAK	LOC110180404|XP_020803721.1|DSER
OG0010527	LOC6531805|XP_002092592.2|DYAK	LOC110177969|XP_020800621.1|DSER
OG0010528	LOC6531789|XP_015051557.1|DYAK	LOC110177950|XP_020800596.1|DSER
OG0010529	LOC26535600|XP_015051556.1|DYAK	LOC110177971|XP_020800622.1|DSER
OG0010530	LOC6531343|XP_002092147.1|DYAK	LOC110191535|XP_020818069.1|DSER
OG0010531	LOC6538610|XP_002099132.2|DYAK	LOC110190923|XP_020817244.1|DSER
OG0010532	LOC6536275|XP_002096861.1|DYAK	LOC110188370|XP_020813742.1|DSER
OG0010533	LOC6534240|XP_002094922.1|DYAK	LOC110178974|XP_020801944.1|DSER
OG0010534	LOC6535883|XP_002096499.1|DYAK	LOC110191139|XP_020817552.1|DSER
OG0010535	LOC6539944|XP_002086819.1|DYAK	LOC110188712|XP_020814181.1|DSER
OG0010536	LOC6535746|XP_002096369.1|DYAK	LOC110188708|XP_020814175.1|DSER
OG0010537	LOC6536271|XP_002096857.1|DYAK	LOC110188609|XP_020814032.1|DSER
OG0010538	LOC6537104|XP_002097665.1|DYAK	LOC110191727|XP_020818304.1|DSER
OG0010539	LOC26536206|XP_039231816.1|DYAK	LOC110177220|XP_020799496.1|DSER
OG0010540	LOC6538880|XP_002099384.1|DYAK	LOC110186394|XP_020811215.1|DSER
OG0010541	LOC6533696|XP_002094401.1|DYAK	LOC110181241|XP_020804605.1|DSER
OG0010542	LOC6537599|XP_002098145.1|DYAK	LOC110176635|XP_020798722.1|DSER
OG0010543	LOC6538849|XP_002099362.1|DYAK	LOC110186539|XP_020811402.1|DSER
OG0010544	LOC6536926|XP_002097495.1|DYAK	LOC110185330|XP_020809769.1|DSER
OG0010545	LOC6536882|XP_002097451.1|DYAK	LOC110187846|XP_020812989.1|DSER
OG0010546	LOC6535616|XP_002096244.1|DYAK	LOC110186846|XP_020811794.1|DSER
OG0010547	LOC6535619|XP_002096247.1|DYAK	LOC110186848|XP_020811796.1|DSER
OG0010548	LOC6538365|XP_002098889.1|DYAK	LOC110186907|XP_020811886.1|DSER
OG0010549	LOC6536842|XP_002097412.1|DYAK	LOC110186637|XP_020811556.1|DSER
OG0010550	LOC6538020|XP_002098555.1|DYAK	LOC110186956|XP_020811950.1|DSER
OG0010551	LOC6538006|XP_002098541.1|DYAK	LOC110189016|XP_020814636.1|DSER
OG0010552	LOC6538954|XP_002099457.1|DYAK	LOC110186651|XP_020811572.1|DSER
OG0010553	LOC6538953|XP_002099456.1|DYAK	LOC110186641|XP_020811560.1|DSER
OG0010554	LOC6538236|XP_002098763.2|DYAK	LOC110177345|XP_020799694.1|DSER
OG0010555	LOC6537786|XP_002098327.1|DYAK	LOC110177303|XP_020799627.1|DSER
OG0010556	LOC6538459|XP_002098983.1|DYAK	LOC110186716|XP_020811647.1|DSER
OG0010557	LOC6536582|XP_002097158.1|DYAK	LOC110187908|XP_020813069.1|DSER
OG0010558	LOC6536572|XP_002097148.1|DYAK	LOC110187690|XP_020812783.1|DSER
OG0010559	LOC6538426|XP_002098950.1|DYAK	LOC110186240|XP_020810965.1|DSER
OG0010560	LOC6536131|XP_015047578.1|DYAK	LOC110191726|XP_020818303.1|DSER
OG0010561	LOC6535502|XP_002096133.1|DYAK	LOC110191150|XP_020817565.1|DSER
OG0010562	LOC6536538|XP_002097114.1|DYAK	LOC110190637|XP_020816897.1|DSER
OG0010563	LOC6536536|XP_002097112.1|DYAK	LOC110190018|XP_020815977.1|DSER
OG0010564	LOC6538088|XP_002098622.1|DYAK	LOC110186653|XP_020811577.1|DSER
OG0010565	LOC6538882|XP_002099386.1|DYAK	LOC110186392|XP_020811213.1|DSER
OG0010566	LOC26535952|XP_015049098.1|DYAK	LOC110186632|XP_020811550.1|DSER
OG0010567	LOC6539831|XP_002086714.2|DYAK	LOC110188419|XP_020813803.1|DSER
OG0010568	LOC6538917|XP_002099421.1|DYAK	LOC110186633|XP_020811551.1|DSER
OG0010569	LOC6538951|XP_002099454.1|DYAK	LOC110186793|XP_020811729.1|DSER
OG0010570	LOC6538359|XP_002098883.1|DYAK	LOC110186703|XP_020811635.1|DSER
OG0010571	LOC6535813|XP_002096435.1|DYAK	LOC110188239|XP_020813560.1|DSER
OG0010572	LOC6537665|XP_002098210.1|DYAK	LOC110191147|XP_020817562.1|DSER
OG0010573	LOC6538643|XP_002099163.2|DYAK	LOC110187794|XP_020812925.1|DSER
OG0010574	LOC6538644|XP_002099164.1|DYAK	LOC110188110|XP_020813341.1|DSER
OG0010575	LOC6538996|XP_002099498.2|DYAK	LOC110191154|XP_020817570.1|DSER
OG0010576	LOC6536462|XP_002097043.1|DYAK	LOC110188461|XP_020813850.1|DSER
OG0010577	LOC6536651|XP_002097223.3|DYAK	LOC110188536|XP_020813942.1|DSER
OG0010578	LOC6538826|XP_002099339.1|DYAK	LOC110186815|XP_020811760.1|DSER
OG0010579	LOC6537250|XP_002097808.1|DYAK	LOC110188544|XP_020813960.1|DSER
OG0010580	LOC6535442|XP_002096091.2|DYAK	LOC110187993|XP_020813174.1|DSER
OG0010581	LOC6535248|XP_002095904.2|DYAK	LOC110188038|XP_020813241.1|DSER
OG0010582	LOC26535506|XP_015048672.1|DYAK	LOC110186188|XP_020810909.1|DSER
OG0010583	LOC6537462|XP_002098018.2|DYAK	LOC110187874|XP_020813017.1|DSER
OG0010584	LOC6537283|XP_002097841.1|DYAK	LOC110186177|XP_020810894.1|DSER
OG0010585	LOC6537022|XP_002097589.1|DYAK	LOC110186273|XP_020811045.1|DSER
OG0010586	LOC6535335|XP_002095991.1|DYAK	LOC110187953|XP_020813129.1|DSER
OG0010588	LOC26535470|XP_015048776.1|DYAK	LOC110186771|XP_020811700.1|DSER
OG0010589	LOC6531863|XP_002092650.2|DYAK	LOC110181095|XP_020804423.1|DSER
OG0010590	LOC6527637|XP_002088725.1|DYAK	LOC110176811|XP_020798912.1|DSER
OG0010592	LOC6529483|XP_002090485.2|DYAK	LOC110184892|XP_020809197.1|DSER
OG0010593	LOC6534844|XP_002095516.2|DYAK	LOC110178560|XP_020801391.1|DSER
OG0010595	LOC6533834|XP_002094534.1|DYAK	LOC110178867|XP_020801800.1|DSER
OG0010596	LOC26535797|XP_015050399.1|DYAK	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER
OG0010597	LOC6533556|XP_002094266.1|DYAK	LOC110190636|XP_020816892.1|DSER
OG0010598	LOC6535158|XP_002095820.1|DYAK	LOC110190307|XP_020816354.1|DSER
OG0010599	LOC6527476|XP_002088566.1|DYAK	LOC110186022|XP_020810718.1|DSER
OG0010600	LOC6527491|XP_002088581.1|DYAK	LOC110185912|XP_020810584.1|DSER
OG0010601	LOC6527527|XP_002088617.1|DYAK	LOC110185129|XP_020809485.1|DSER
OG0010602	LOC6524724|XP_002100568.1|DYAK	LOC110191990|XP_020818682.1|DSER
OG0010603	LOC6535865|XP_002096484.1|DYAK	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER
OG0010612	LOC6528060|XP_015054479.1|DYAK	LOC110185852|XP_020810519.1|DSER
