Orthogroup	DYAK.longest_only	DFIC.longest_only
OG0008581	LOC6534926|XP_002095597.3|DYAK	LOC108088908|XP_017042405.1|DFIC
OG0008582	LOC6524036|XP_002099906.1|DYAK	LOC108097344|XP_017055069.1|DFIC
OG0008583	LOC6523777|XP_039228390.1|DYAK	LOC108092991|XP_017048373.1|DFIC
OG0008584	LOC6524464|XP_002100321.1|DYAK	LOC108097157|XP_017054772.1|DFIC
OG0008585	LOC6525472|XP_002101307.1|DYAK	LOC108092940|XP_017048296.1|DFIC
OG0008586	LOC6525473|XP_002101308.1|DYAK	LOC108092976|XP_017048357.1|DFIC
OG0008587	LOC6535707|XP_015047290.1|DYAK	LOC108101112|XP_017060817.1|DFIC
OG0008588	LOC6535664|XP_002096292.2|DYAK	LOC108101092|XP_017060791.1|DFIC
OG0008589	LOC6524526|XP_039233583.1|DYAK	LOC108095514|XP_017052113.1|DFIC
OG0008590	LOC6538417|XP_002098941.2|DYAK	LOC108095876|XP_017052670.1|DFIC
OG0008592	LOC6530575|XP_039229144.1|DYAK	LOC108096773|XP_017054138.1|DFIC
OG0008593	LOC6533567|XP_002094277.1|DYAK	LOC108089692|XP_017043528.1|DFIC
OG0008594	LOC6535805|XP_002096428.1|DYAK	LOC108093369|XP_017048879.1|DFIC
OG0008595	LOC6531500|XP_002092299.1|DYAK	LOC108093828|XP_017049647.1|DFIC
OG0008596	LOC6531506|XP_002092305.2|DYAK	LOC108093655|XP_017049318.1|DFIC
OG0008597	LOC6538734|XP_002099249.1|DYAK	LOC108091885|XP_017046758.1|DFIC
OG0008598	LOC6526005|XP_039229705.1|DYAK	LOC108095620|XP_017052275.1|DFIC
OG0008599	LOC6524057|XP_002099926.3|DYAK	LOC108097087|XP_017054625.1|DFIC
OG0008600	LOC6535892|XP_002096508.1|DYAK	LOC108098640|XP_017057203.1|DFIC
OG0008601	LOC6526981|XP_002088077.1|DYAK	LOC108100050|XP_017059272.1|DFIC
OG0008602	LOC6538682|XP_002099201.1|DYAK	LOC108099659|XP_017058782.1|DFIC
OG0008603	LOC6536928|XP_015048017.1|DYAK	LOC108087079|XP_017039747.1|DFIC
OG0008604	LOC6532145|XP_002092921.1|DYAK	LOC108090813|XP_017045158.1|DFIC
OG0008605	LOC6529706|XP_002090699.1|DYAK	LOC108094444|XP_017050507.1|DFIC, LOC108094443|XP_017050505.1|DFIC
OG0008606	LOC6526847|XP_002087947.1|DYAK	LOC108089810|XP_017043696.1|DFIC, LOC108089781|XP_017043664.1|DFIC
OG0008607	LOC6537527|XP_002098073.1|DYAK	LOC108090158|XP_017044213.1|DFIC
OG0008608	LOC6524219|XP_002100082.3|DYAK	LOC108086490|XP_017038904.1|DFIC
OG0008609	LOC6536617|XP_002097189.1|DYAK	LOC108087259|XP_017040053.1|DFIC
OG0008610	LOC6531387|XP_002092190.1|DYAK	LOC108090264|XP_017044361.1|DFIC
OG0008612	LOC120320824|XP_039227563.1|DYAK	LOC108090979|XP_017045424.1|DFIC
OG0008614	LOC6525208|XP_002101046.1|DYAK	LOC108094317|XP_017050349.1|DFIC
OG0008615	LOC6536069|XP_002096679.2|DYAK	LOC108093520|XP_017049101.1|DFIC
OG0008616	LOC6538985|XP_039231213.1|DYAK	LOC108086808|XP_017039336.1|DFIC
OG0008617	LOC6537891|XP_002098432.2|DYAK	LOC108091688|XP_017046505.1|DFIC
OG0008619	LOC6527297|XP_002088391.1|DYAK	LOC108102094|XP_017062237.1|DFIC
OG0008620	LOC6528542|XP_002089588.1|DYAK	LOC108101495|XP_017061343.1|DFIC
OG0008621	LOC6536439|XP_002097020.2|DYAK	LOC108098881|XP_017057557.1|DFIC
OG0008622	LOC6531717|XP_002092507.1|DYAK	LOC108093613|XP_017049229.1|DFIC
OG0008623	LOC26535110|XP_015052869.1|DYAK	LOC108094781|XP_017051043.1|DFIC
OG0008624	LOC6530346|XP_039227882.1|DYAK	LOC108093838|XP_017049658.1|DFIC
OG0008625	LOC6528830|XP_002089862.1|DYAK	LOC108092167|XP_017047179.1|DFIC, LOC108100941|XP_017060575.1|DFIC, LOC108090774|XP_017045105.1|DFIC
OG0008626	LOC6539120|XP_039226538.1|DYAK	LOC108096035|XP_017052870.1|DFIC
OG0008627	LOC6532642|XP_039230511.1|DYAK	LOC108093688|XP_017049359.1|DFIC
OG0008629	LOC26535445|XP_015052902.1|DYAK	LOC108094362|XP_017050391.1|DFIC
OG0008630	LOC6523745|XP_002099620.1|DYAK	LOC108095038|XP_017051418.1|DFIC
OG0008631	LOC6537664|XP_002098209.2|DYAK	LOC108099438|XP_017058464.1|DFIC
OG0008632	LOC6539066|XP_002099568.2|DYAK	LOC108098681|XP_017057279.1|DFIC
OG0008633	LOC6530465|XP_039227897.1|DYAK	LOC108087654|XP_017040622.1|DFIC
OG0008634	LOC26535980|XP_015045243.1|DYAK	LOC108095676|XP_017052337.1|DFIC
OG0008635	LOC6528537|XP_002089583.1|DYAK	LOC108101487|XP_017061327.1|DFIC
OG0008636	LOC6536775|XP_002097346.1|DYAK	LOC108087924|XP_017040999.1|DFIC
OG0008637	LOC26535099|XP_015045156.1|DYAK	LOC108100717|XP_017060240.1|DFIC
OG0008638	LOC6535581|XP_002096210.1|DYAK	LOC108087169|XP_017039899.1|DFIC
OG0008639	LOC6538288|XP_002098815.3|DYAK	LOC108088518|XP_017041846.1|DFIC
OG0008640	LOC6535624|XP_002096252.2|DYAK	LOC108087885|XP_017040952.1|DFIC
OG0008641	LOC6538838|XP_002099351.2|DYAK	LOC108097481|XP_017055270.1|DFIC
OG0008642	LOC6536659|XP_002097231.1|DYAK	LOC108091989|XP_017046903.1|DFIC
OG0008643	LOC6539065|XP_002099567.1|DYAK	LOC108098675|XP_017057259.1|DFIC
OG0008644	LOC6538924|XP_002099428.1|DYAK	LOC108086849|XP_017039389.1|DFIC
OG0008645	LOC6529549|XP_002090547.1|DYAK	LOC108098186|XP_017056410.1|DFIC, LOC108101995|XP_017062078.1|DFIC
OG0008646	LOC6529466|XP_002090468.1|DYAK	LOC108090631|XP_017044899.1|DFIC
OG0008647	LOC6526759|XP_002087862.1|DYAK	LOC108092305|XP_017047328.1|DFIC, LOC108092301|XP_017047325.1|DFIC, LOC108092302|XP_017047326.1|DFIC, LOC108092468|XP_017047546.1|DFIC
OG0008648	LOC6529548|XP_002090546.1|DYAK	LOC108101994|XP_017062077.1|DFIC, LOC108098207|XP_017056436.1|DFIC
OG0008649	LOC6531803|XP_002092590.1|DYAK	LOC108096587|XP_017053775.1|DFIC, LOC108096569|XP_017053754.1|DFIC
OG0008650	LOC6537140|XP_002097701.1|DYAK	LOC108096231|XP_017053117.1|DFIC
OG0008651	LOC6530385|XP_002091311.1|DYAK	LOC108101610|XP_017061513.1|DFIC
OG0008652	LOC6531099|XP_002091933.1|DYAK	LOC108086316|XP_017038705.1|DFIC
OG0008653	LOC6531447|XP_002092250.1|DYAK	LOC108093668|XP_017049335.1|DFIC
OG0008654	LOC6531918|XP_002092704.1|DYAK	LOC108090958|XP_017045391.1|DFIC
OG0008655	LOC6528596|XP_002089639.1|DYAK	LOC108090313|XP_017044414.1|DFIC
OG0008656	LOC6524142|XP_002100005.1|DYAK	LOC108097001|XP_017054478.1|DFIC
OG0008657	LOC6524764|XP_002100608.1|DYAK	LOC108094717|XP_017050946.1|DFIC
OG0008659	LOC6533768|XP_002094472.2|DYAK	LOC108100471|XP_017059891.1|DFIC, LOC108097038|XP_017054556.1|DFIC
OG0008660	LOC6534290|XP_039230812.1|DYAK	LOC108099882|XP_017059025.1|DFIC
OG0008661	LOC6532269|XP_002093041.1|DYAK	LOC108099714|XP_017058826.1|DFIC
OG0008662	LOC6535208|XP_002095867.1|DYAK	LOC108088756|XP_017042192.1|DFIC
OG0008663	LOC6534907|XP_002095578.2|DYAK	LOC108088923|XP_017042428.1|DFIC
OG0008664	LOC6532355|XP_002093115.1|DYAK	LOC108100482|XP_017059905.1|DFIC
OG0008665	LOC6528218|XP_002089280.1|DYAK	LOC108090067|XP_017044067.1|DFIC
OG0008666	LOC6539355|XP_002086248.2|DYAK	LOC108088830|XP_017042286.1|DFIC
OG0008667	LOC6533825|XP_002094525.2|DYAK	LOC108100136|XP_017059377.1|DFIC
OG0008668	LOC6532372|XP_002093124.1|DYAK	LOC108100735|XP_017060261.1|DFIC
OG0008669	LOC6528970|XP_002090002.1|DYAK	LOC108086347|XP_017038737.1|DFIC
OG0008670	LOC6537337|XP_015048287.1|DYAK	LOC108091859|XP_017046728.1|DFIC
OG0008671	LOC26534896|XP_015054561.1|DYAK	LOC108097830|XP_017055843.1|DFIC
OG0008672	LOC6529497|XP_002090499.1|DYAK	LOC108098260|XP_017056549.1|DFIC
OG0008673	LOC6527683|XP_002088769.2|DYAK	LOC108092626|XP_017047752.1|DFIC
OG0008675	LOC6534162|XP_002094846.1|DYAK	LOC108087523|XP_017040416.1|DFIC
OG0008675	LOC6534163|XP_002094847.1|DYAK	LOC108087520|XP_017040413.1|DFIC
OG0008677	LOC6537804|XP_002098345.1|DYAK	LOC108095982|XP_017052815.1|DFIC
OG0008679	LOC6525953|XP_002101773.1|DYAK	LOC108097777|XP_017055793.1|DFIC
OG0008680	LOC6524311|XP_015045607.1|DYAK	LOC108092960|XP_017048332.1|DFIC
OG0008681	LOC6524611|XP_002100468.1|DYAK	LOC108088697|XP_017042127.1|DFIC
OG0008682	LOC6525844|XP_002101664.1|DYAK	LOC108088639|XP_017042046.1|DFIC
OG0008683	LOC6523958|XP_002099830.2|DYAK	LOC108097331|XP_017055049.1|DFIC
OG0008684	LOC6524712|XP_002100556.1|DYAK	LOC108097435|XP_017055194.1|DFIC
OG0008685	LOC6530571|XP_002091484.3|DYAK	LOC108096831|XP_017054225.1|DFIC
OG0008686	LOC6537840|XP_002098381.2|DYAK	LOC108091652|XP_017046446.1|DFIC
OG0008687	LOC6531957|XP_002092743.2|DYAK	LOC108090740|XP_017045052.1|DFIC
OG0008688	LOC6524428|XP_039233545.1|DYAK	LOC108097079|XP_017054610.1|DFIC
OG0008689	LOC6536403|XP_002096985.1|DYAK	LOC108098857|XP_017057513.1|DFIC
OG0008691	LOC6533146|XP_002093872.1|DYAK	LOC108093151|XP_017048586.1|DFIC
OG0008692	LOC6525345|XP_002101181.1|DYAK	LOC108098073|XP_017056254.1|DFIC
OG0008694	LOC6525826|XP_002101646.1|DYAK	LOC108088705|XP_017042136.1|DFIC
OG0008695	LOC120320436|XP_015054155.1|DYAK	LOC108094196|XP_017050138.1|DFIC
OG0008696	LOC6538493|XP_002099015.1|DYAK	LOC108095746|XP_017052415.1|DFIC
OG0008698	LOC6525045|XP_002100884.1|DYAK	LOC108091076|XP_017045567.1|DFIC
OG0008699	LOC26534786|XP_015050738.1|DYAK	LOC108088877|XP_017042360.1|DFIC
OG0008701	LOC6531586|XP_002092384.1|DYAK	LOC108090876|XP_017045259.1|DFIC
OG0008702	LOC6536753|XP_002097325.1|DYAK	LOC108088073|XP_017041212.1|DFIC
OG0008703	LOC6534429|XP_002095106.1|DYAK	LOC108089429|XP_017043125.1|DFIC
OG0008704	LOC6526741|XP_002087844.1|DYAK	LOC108092511|XP_017047618.1|DFIC
OG0008705	LOC6526988|XP_002088084.1|DYAK	LOC108100105|XP_017059340.1|DFIC
OG0008706	LOC6539038|XP_002099540.1|DYAK	LOC108100759|XP_017060282.1|DFIC
OG0008707	LOC6524918|XP_039226134.1|DYAK	LOC108094596|XP_017050732.1|DFIC
OG0008708	LOC6525135|XP_039232754.1|DYAK	LOC108097547|XP_017055391.1|DFIC
OG0008709	LOC6538277|XP_002098804.1|DYAK	LOC108088407|XP_017041653.1|DFIC
OG0008710	LOC6536932|XP_002097501.1|DYAK	LOC108087317|XP_017040133.1|DFIC
OG0008711	LOC6535885|XP_039231054.1|DYAK	LOC108098518|XP_017056972.1|DFIC
OG0008712	LOC6531499|XP_002092298.1|DYAK	LOC108093829|XP_017049648.1|DFIC
OG0008714	LOC6526523|XP_039227731.1|DYAK	LOC108092520|XP_017047631.1|DFIC
OG0008715	LOC6536251|XP_002096837.1|DYAK	LOC108099611|XP_017058723.1|DFIC
OG0008716	LOC6538703|XP_002099218.1|DYAK	LOC108091900|XP_017046773.1|DFIC
OG0008717	LOC6533372|XP_002094097.1|DYAK	LOC108096403|XP_017053463.1|DFIC
OG0008718	LOC6531192|XP_002092020.3|DYAK	LOC108093894|XP_017049739.1|DFIC
OG0008719	LOC6539033|XP_002099535.1|DYAK	LOC108100749|XP_017060266.1|DFIC
OG0008721	LOC6524604|XP_002100461.3|DYAK	LOC108095498|XP_017052094.1|DFIC
OG0008722	LOC6536278|XP_002096864.1|DYAK	LOC108099365|XP_017058346.1|DFIC
OG0008723	LOC6533404|XP_015049989.1|DYAK	LOC108096361|XP_017053399.1|DFIC
OG0008724	LOC6527929|XP_002088997.2|DYAK	LOC108088769|XP_017042615.1|DFIC, LOC108101223|XP_017060961.1|DFIC
OG0008725	LOC6530755|XP_002091645.1|DYAK	LOC108094824|XP_017051083.1|DFIC
OG0008726	LOC6530021|XP_039228086.1|DYAK	LOC108096825|XP_017054217.1|DFIC
OG0008727	LOC6536888|XP_002097457.2|DYAK	LOC108087390|XP_017040221.1|DFIC
OG0008728	LOC6536713|XP_002097285.2|DYAK	LOC108086999|XP_017039624.1|DFIC
OG0008729	LOC6525772|XP_039231551.1|DYAK	LOC108088736|XP_017042176.1|DFIC
OG0008730	LOC6525703|XP_002101525.1|DYAK	LOC108092790|XP_017048044.1|DFIC
OG0008731	LOC6537308|XP_002097866.2|DYAK	LOC108091949|XP_017046835.1|DFIC
OG0008732	LOC6527446|XP_002088538.1|DYAK	LOC108100886|XP_017060485.1|DFIC
OG0008734	LOC6535282|XP_002095938.1|DYAK	LOC108098564|XP_017057066.1|DFIC
OG0008735	LOC6530793|XP_002091676.1|DYAK	LOC108094961|XP_017051313.1|DFIC
OG0008736	LOC6529283|XP_002090288.1|DYAK	LOC108086444|XP_017038851.1|DFIC
OG0008737	LOC6536281|XP_002096867.3|DYAK	LOC108099389|XP_017058376.1|DFIC
OG0008738	LOC6527095|XP_002088188.1|DYAK	LOC108092995|XP_017048381.1|DFIC
OG0008739	LOC6534763|XP_002095438.1|DYAK	LOC108100620|XP_017060102.1|DFIC
OG0008740	LOC6528817|XP_002089849.2|DYAK	LOC108090700|XP_017044980.1|DFIC
OG0008741	LOC6528774|XP_002089808.1|DYAK	LOC108090750|XP_017045070.1|DFIC
OG0008742	LOC6532765|XP_002093507.1|DYAK	LOC108099156|XP_017057989.1|DFIC
OG0008743	LOC6529298|XP_002090303.1|DYAK	LOC108086451|XP_017038858.1|DFIC
OG0008744	LOC6528462|XP_002089508.1|DYAK	LOC108101475|XP_017061310.1|DFIC
OG0008745	LOC6525896|XP_039228904.1|DYAK	LOC108097602|XP_017055498.1|DFIC
OG0008746	LOC6535706|XP_015047285.1|DYAK	LOC108101103|XP_017060802.1|DFIC
OG0008747	LOC6539791|XP_039230285.1|DYAK	LOC108093229|XP_017048688.1|DFIC
OG0008748	LOC6526398|XP_002087517.1|DYAK	LOC108101302|XP_017061092.1|DFIC
OG0008749	LOC6527254|XP_002088348.1|DYAK	LOC108100045|XP_017059265.1|DFIC
OG0008750	LOC6527942|XP_002089009.1|DYAK	LOC108089214|XP_017042853.1|DFIC
OG0008751	LOC6536020|XP_002096635.1|DYAK	LOC108096139|XP_017053008.1|DFIC
OG0008752	LOC6536273|XP_002096859.2|DYAK	LOC108099362|XP_017058337.1|DFIC
OG0008753	LOC6533667|XP_002094373.1|DYAK	LOC108099833|XP_017058953.1|DFIC
OG0008754	LOC6529923|XP_002090880.2|DYAK	LOC108094772|XP_017051034.1|DFIC
OG0008755	LOC6538263|XP_002098790.2|DYAK	LOC108088358|XP_017041593.1|DFIC
OG0008756	LOC6535600|XP_002096228.2|DYAK	LOC108087887|XP_017040954.1|DFIC
OG0008757	LOC6537710|XP_039231703.1|DYAK	LOC108099297|XP_017058180.1|DFIC
OG0008758	LOC6526365|XP_002087486.1|DYAK	LOC108091485|XP_017046195.1|DFIC
OG0008759	LOC6527264|XP_015053652.2|DYAK	LOC108098703|XP_017057305.1|DFIC
OG0008760	LOC6527156|XP_002088250.1|DYAK	LOC108100094|XP_017059327.1|DFIC
OG0008761	LOC6527817|XP_002088890.1|DYAK	LOC108098718|XP_017057326.1|DFIC, LOC108102197|XP_017062392.1|DFIC
OG0008762	LOC6528597|XP_002089640.1|DYAK	LOC108090312|XP_017044413.1|DFIC
OG0008763	LOC6527102|XP_015053197.1|DYAK	LOC108093010|XP_017048402.1|DFIC
OG0008764	LOC6527572|XP_002088662.1|DYAK	LOC108095537|XP_017052156.1|DFIC, LOC108098294|XP_017056592.1|DFIC
OG0008765	LOC6530084|XP_002091030.1|DYAK	LOC108096664|XP_017053926.1|DFIC
OG0008766	LOC6526471|XP_002087589.2|DYAK	LOC108094096|XP_017050009.1|DFIC
OG0008767	LOC6531098|XP_002091932.1|DYAK	LOC108086304|XP_017038685.1|DFIC
OG0008768	LOC6532062|XP_002092839.1|DYAK	LOC108101888|XP_017061932.1|DFIC
OG0008769	LOC6530622|XP_002091535.1|DYAK	LOC108101420|XP_017061235.1|DFIC
OG0008770	LOC6528417|XP_015054374.1|DYAK	LOC108094007|XP_017049923.1|DFIC
OG0008771	LOC6530291|XP_039228665.1|DYAK	LOC108086405|XP_017038796.1|DFIC
OG0008772	LOC6529299|XP_002090304.1|DYAK	LOC108086452|XP_017038859.1|DFIC
OG0008773	LOC26536020|XP_015051178.1|DYAK	LOC108094013|XP_017049929.1|DFIC
OG0008774	LOC6530812|XP_002091695.1|DYAK	LOC108094967|XP_017051319.1|DFIC
OG0008775	LOC6531694|XP_002092485.1|DYAK	LOC108093711|XP_017049398.1|DFIC
OG0008776	LOC6530448|XP_002091364.1|DYAK	LOC108086750|XP_017039279.1|DFIC
OG0008777	LOC6531282|XP_015051228.1|DYAK	LOC108096845|XP_017054247.1|DFIC
OG0008778	LOC6528293|XP_002089346.1|DYAK	LOC108094299|XP_017050304.1|DFIC
OG0008779	LOC6524372|XP_002100230.1|DYAK	LOC108097204|XP_017054839.1|DFIC
OG0008780	LOC6539826|XP_002086710.1|DYAK	LOC108091389|XP_017046059.1|DFIC
OG0008781	LOC6524024|XP_002099896.1|DYAK	LOC108097353|XP_017055078.1|DFIC
OG0008782	LOC6532598|XP_015049449.1|DYAK	LOC108096385|XP_017053434.1|DFIC
OG0008783	LOC6531788|XP_002092575.1|DYAK	LOC108096543|XP_017053719.1|DFIC
OG0008784	LOC26535150|XP_039230613.1|DYAK	LOC108100555|XP_017060016.1|DFIC
OG0008785	LOC6533608|XP_002094316.3|DYAK	LOC108089739|XP_017043610.1|DFIC
OG0008786	LOC6528125|XP_015054459.1|DYAK	LOC108093392|XP_017048901.1|DFIC
OG0008787	LOC6533538|XP_002094248.1|DYAK	LOC108087550|XP_017040460.1|DFIC
OG0008788	LOC6533126|XP_002093852.2|DYAK	LOC108093237|XP_017048700.1|DFIC
OG0008789	LOC6532370|XP_002093122.1|DYAK	LOC108100734|XP_017060260.1|DFIC
OG0008790	LOC6528617|XP_002089660.2|DYAK	LOC108090464|XP_017044651.1|DFIC
OG0008791	LOC6531158|XP_002091987.1|DYAK	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC
OG0008792	LOC6530516|XP_002091431.1|DYAK	LOC108090767|XP_017045095.1|DFIC
OG0008793	LOC6529057|XP_002090085.1|DYAK	LOC108089657|XP_017043517.1|DFIC
OG0008794	LOC6529542|XP_002090540.1|DYAK	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC
OG0008795	LOC6537242|XP_002097800.1|DYAK	LOC108098975|XP_017057680.1|DFIC
OG0008796	LOC6538449|XP_002098973.1|DYAK	LOC108095718|XP_017052382.1|DFIC
OG0008797	LOC6537272|XP_002097830.1|DYAK	LOC108098971|XP_017057676.1|DFIC
OG0008798	LOC6538920|XP_015049116.1|DYAK	LOC108086865|XP_017039415.1|DFIC
OG0008798	LOC6538919|XP_002099423.2|DYAK	LOC108086864|XP_017039414.1|DFIC
OG0008799	LOC6528478|XP_002089524.1|DYAK	LOC108101590|XP_017061491.1|DFIC
OG0008802	LOC26535154|XP_039228065.1|DYAK, LOC26535293|XP_039229161.1|DYAK, LOC26534994|XP_015052858.1|DYAK	LOC108096434|XP_017053514.1|DFIC, LOC108096435|XP_017053515.1|DFIC, LOC108096200|XP_017053073.1|DFIC
OG0008805	LOC6525690|XP_002101512.1|DYAK	LOC108098079|XP_017056266.1|DFIC
OG0008806	LOC6524888|XP_002100728.1|DYAK	LOC108094566|XP_017050667.1|DFIC
OG0008807	LOC6524972|XP_015046009.1|DYAK	LOC108097990|XP_017056114.1|DFIC
OG0008808	LOC6524590|XP_039226439.1|DYAK	LOC108095564|XP_017052201.1|DFIC
OG0008809	LOC6538669|XP_002099189.1|DYAK	LOC108099635|XP_017058754.1|DFIC
OG0008811	LOC26536173|XP_015048197.1|DYAK	LOC108097477|XP_017055245.1|DFIC
OG0008813	LOC6536419|XP_015047741.1|DYAK	LOC108098921|XP_017057614.1|DFIC
OG0008814	LOC6531954|XP_002092740.1|DYAK	LOC108090801|XP_017045143.1|DFIC
OG0008815	LOC26535265|XP_015050101.1|DYAK	LOC108099010|XP_017057733.1|DFIC
OG0008816	LOC6534383|XP_002095061.1|DYAK	LOC108100426|XP_017059820.1|DFIC
OG0008819	LOC6530789|XP_039228339.1|DYAK	LOC108094940|XP_017051290.1|DFIC
OG0008820	LOC6527867|XP_002088939.1|DYAK	LOC108097836|XP_017055848.1|DFIC
OG0008822	LOC6528028|XP_002089095.1|DYAK	LOC108089117|XP_017042718.1|DFIC
OG0008823	LOC6525278|XP_002101114.2|DYAK	LOC108088678|XP_017042106.1|DFIC
OG0008824	LOC6533981|XP_002094676.2|DYAK	LOC108095419|XP_017052014.1|DFIC
OG0008825	LOC6533975|XP_002094670.1|DYAK	LOC108095418|XP_017052013.1|DFIC
OG0008826	LOC6535992|XP_039231957.1|DYAK	LOC108098621|XP_017057177.1|DFIC
OG0008829	LOC6524487|XP_002100344.1|DYAK	LOC108097136|XP_017054722.1|DFIC
OG0008830	LOC120320586|XP_039226588.1|DYAK	LOC108088593|XP_017041929.1|DFIC
OG0008831	LOC6524466|XP_039233535.1|DYAK	LOC108097159|XP_017054778.1|DFIC
OG0008832	LOC6524467|XP_002100324.1|DYAK	LOC108097092|XP_017054638.1|DFIC
OG0008833	LOC6525341|XP_002101177.1|DYAK	LOC108098094|XP_017056289.1|DFIC
OG0008834	LOC6538583|XP_002099105.1|DYAK	LOC108095849|XP_017052636.1|DFIC
OG0008835	LOC26536318|XP_015047356.2|DYAK	LOC108093337|XP_017048822.1|DFIC
OG0008836	LOC6528672|XP_015054310.1|DYAK	LOC108090519|XP_017044727.1|DFIC
OG0008837	LOC6531308|XP_002092112.1|DYAK	LOC108096532|XP_017053706.1|DFIC
OG0008838	LOC6527893|XP_002088965.1|DYAK	LOC108101195|XP_017060928.1|DFIC
OG0008839	LOC6530174|XP_002091114.2|DYAK	LOC108086679|XP_017039161.1|DFIC
OG0008840	LOC6529825|XP_002090806.1|DYAK	LOC108098385|XP_017056742.1|DFIC
OG0008841	LOC6532798|XP_002093535.1|DYAK	LOC108099218|XP_017058087.1|DFIC
OG0008842	LOC6531846|XP_002092633.1|DYAK	LOC108087606|XP_017040534.1|DFIC
OG0008843	LOC6532810|XP_002093547.1|DYAK	LOC108099131|XP_017057958.1|DFIC
OG0008845	LOC6529011|XP_002090043.1|DYAK	LOC108098447|XP_017056840.1|DFIC
OG0008846	LOC6535005|XP_002095675.3|DYAK	LOC108088338|XP_017041571.1|DFIC
OG0008847	LOC6536147|XP_002096748.3|DYAK	LOC108091822|XP_017046689.1|DFIC
OG0008848	LOC6531356|XP_002092159.2|DYAK	LOC108090268|XP_017044366.1|DFIC
OG0008849	LOC6525389|XP_039226113.1|DYAK	LOC108095391|XP_017051960.1|DFIC
OG0008850	LOC6530738|XP_002091628.1|DYAK	LOC108095130|XP_017051559.1|DFIC
OG0008851	LOC6527149|XP_002088243.1|DYAK	LOC108089132|XP_017042737.1|DFIC
OG0008852	LOC6528559|XP_002089603.1|DYAK	LOC108101469|XP_017061303.1|DFIC
OG0008854	LOC6526360|XP_002087482.1|DYAK	LOC108091517|XP_017046264.1|DFIC
OG0008855	LOC6526019|XP_002101836.1|DYAK	LOC108095609|XP_017052262.1|DFIC
OG0008856	LOC6523702|XP_015046746.1|DYAK	LOC108098410|XP_017056793.1|DFIC
OG0008857	LOC6533313|XP_002094039.2|DYAK	LOC108088245|XP_017041450.1|DFIC
OG0008858	LOC6535471|XP_002096102.2|DYAK	LOC108092024|XP_017046951.1|DFIC
OG0008859	LOC6533547|XP_002094257.1|DYAK	LOC108087469|XP_017040334.1|DFIC
OG0008860	LOC6538828|XP_002099341.1|DYAK	LOC108097640|XP_017055559.1|DFIC
OG0008861	LOC6528653|XP_002089695.1|DYAK	LOC108090437|XP_017044603.1|DFIC
OG0008862	LOC6536665|XP_002097237.1|DYAK	LOC108096815|XP_017054199.1|DFIC
OG0008863	LOC6528949|XP_002089981.1|DYAK	LOC108101373|XP_017061176.1|DFIC
OG0008864	LOC6530551|XP_002091466.2|DYAK	LOC108090637|XP_017044903.1|DFIC
OG0008865	LOC6527342|XP_002088434.1|DYAK	LOC108093512|XP_017049092.1|DFIC
OG0008866	LOC6526254|XP_002087376.1|DYAK	LOC108091507|XP_017046239.1|DFIC
OG0008867	LOC6525350|XP_002101186.1|DYAK	LOC108097999|XP_017056125.1|DFIC
OG0008868	LOC6528687|XP_002089729.1|DYAK	LOC108090279|XP_017044379.1|DFIC
OG0008869	LOC6535199|XP_002095858.2|DYAK	LOC108088774|XP_017042217.1|DFIC
OG0008870	LOC6534982|XP_002095652.1|DYAK	LOC108088262|XP_017041469.1|DFIC
OG0008871	LOC6534027|XP_015050371.1|DYAK	LOC108095424|XP_017052021.1|DFIC
OG0008872	LOC6526973|XP_002088069.1|DYAK	LOC108093454|XP_017049022.1|DFIC
OG0008873	LOC6527022|XP_002088117.1|DYAK	LOC108088167|XP_017041328.1|DFIC
OG0008874	LOC6531448|XP_002092251.1|DYAK	LOC108093692|XP_017049360.1|DFIC
OG0008875	LOC6530063|XP_002091009.1|DYAK	LOC108096969|XP_017054435.1|DFIC
OG0008876	LOC6523733|XP_015046861.1|DYAK	LOC108095045|XP_017051434.1|DFIC
OG0008877	LOC6533918|XP_002094618.1|DYAK	LOC108089418|XP_017043111.1|DFIC
OG0008878	LOC6527732|XP_002088815.1|DYAK	LOC108100950|XP_017060583.1|DFIC
OG0008879	LOC6531355|XP_002092158.1|DYAK	LOC108090267|XP_017044365.1|DFIC
OG0008880	LOC6537280|XP_002097838.1|DYAK	LOC108091998|XP_017046913.1|DFIC
OG0008881	LOC6532059|XP_002092836.1|DYAK	LOC108101811|XP_017061776.1|DFIC
OG0008882	LOC6527896|XP_002088968.2|DYAK	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC
OG0008883	LOC6536369|XP_002096951.1|DYAK	LOC108092106|XP_017047090.1|DFIC
OG0008884	LOC6538484|XP_002099008.1|DYAK	LOC108095648|XP_017052302.1|DFIC
OG0008885	LOC6529696|XP_002090689.1|DYAK	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC
OG0008886	LOC6531382|XP_002092185.1|DYAK	LOC108090476|XP_017044661.1|DFIC
OG0008887	LOC6530773|XP_002091661.1|DYAK	LOC108094914|XP_017051249.1|DFIC
OG0008888	LOC6533626|XP_002094333.1|DYAK	LOC108099897|XP_017059044.1|DFIC
