Orthogroup	DYAK.longest_only	DNOV.longest_only
OG0009654	LOC6526762|XP_002087865.1|DYAK	LOC115760212|XP_030557321.1|DNOV
OG0009655	LOC6527630|XP_002088718.1|DYAK	LOC115759950|XP_030556952.1|DNOV
OG0009656	LOC6527665|XP_002088751.1|DYAK	LOC115758944|XP_030555604.1|DNOV
OG0009657	LOC6526566|XP_015053305.1|DYAK	LOC115758868|XP_030555520.1|DNOV
OG0009658	LOC6527349|XP_002088441.1|DYAK	LOC115758669|XP_030555272.1|DNOV
OG0009659	LOC6526870|XP_002087970.1|DYAK	LOC115768542|XP_030569008.1|DNOV
OG0009660	LOC6526531|XP_039226838.1|DYAK	LOC115759897|XP_030556873.1|DNOV
OG0009662	LOC6527278|XP_002088372.1|DYAK	LOC115758440|XP_030554955.1|DNOV
OG0009663	LOC6526558|XP_002087668.1|DYAK	LOC115758929|XP_030555587.1|DNOV
OG0009664	LOC6526610|XP_002087718.1|DYAK	LOC115763429|XP_030561849.1|DNOV
OG0009665	LOC6526371|XP_002087490.2|DYAK	LOC115765987|XP_030565611.1|DNOV
OG0009666	LOC6529530|XP_002090532.1|DYAK	LOC115758656|XP_030555255.1|DNOV
OG0009667	LOC6529869|XP_002090826.1|DYAK	LOC115762985|XP_030561227.1|DNOV
OG0009668	LOC6529274|XP_002090279.3|DYAK	LOC115758808|XP_030555446.1|DNOV
OG0009669	LOC6529593|XP_002090587.2|DYAK	LOC115765886|XP_030565487.1|DNOV
OG0009670	LOC6527596|XP_039226879.1|DYAK	LOC115758566|XP_030555135.1|DNOV
OG0009671	LOC6529620|XP_039228221.1|DYAK	LOC115760018|XP_030557040.1|DNOV
OG0009672	LOC6527866|XP_002088938.1|DYAK	LOC115760025|XP_030557047.1|DNOV
OG0009673	LOC6527868|XP_002088940.1|DYAK	LOC115759967|XP_030556975.1|DNOV
OG0009674	LOC6529750|XP_002090740.2|DYAK	LOC115759221|XP_030555976.1|DNOV
OG0009675	LOC6529023|XP_002090055.1|DYAK	LOC115763383|XP_030561783.1|DNOV
OG0009676	LOC6529196|XP_002090203.1|DYAK	LOC115758778|XP_030555404.1|DNOV
OG0009677	LOC6527738|XP_002088821.1|DYAK	LOC115763493|XP_030561944.1|DNOV
OG0009678	LOC6526192|XP_002102001.1|DYAK	LOC115763074|XP_030561369.1|DNOV
OG0009679	LOC6528110|XP_002089177.1|DYAK	LOC115759036|XP_030555718.1|DNOV
OG0009680	LOC6527530|XP_002088620.1|DYAK	LOC115758769|XP_030555393.1|DNOV
OG0009681	LOC6531826|XP_015051569.1|DYAK	LOC115760947|XP_030558389.1|DNOV
OG0009682	LOC6530748|XP_002091638.1|DYAK	LOC115762325|XP_030560352.1|DNOV
OG0009683	LOC6528365|XP_002089414.1|DYAK	LOC115762141|XP_030560112.1|DNOV
OG0009684	LOC6528366|XP_002089415.2|DYAK	LOC115762208|XP_030560194.1|DNOV
OG0009685	LOC6528369|XP_002089418.1|DYAK	LOC115762218|XP_030560212.1|DNOV
OG0009686	LOC6531168|XP_039228317.1|DYAK	LOC115763675|XP_030562210.1|DNOV
OG0009687	LOC6531161|XP_002091990.1|DYAK	LOC115758577|XP_030555157.1|DNOV
OG0009688	LOC6531023|XP_002091860.1|DYAK	LOC115760999|XP_030558473.1|DNOV
OG0009689	LOC6531079|XP_039228052.1|DYAK	LOC115760656|XP_030557983.1|DNOV
OG0009690	LOC6530372|XP_002091298.1|DYAK	LOC115757831|XP_030554124.1|DNOV
OG0009691	LOC6530669|XP_002091567.1|DYAK	LOC115763901|XP_030562550.1|DNOV
OG0009692	LOC6531436|XP_002092239.1|DYAK	LOC115766949|XP_030566935.1|DNOV
OG0009693	LOC6530096|XP_015052002.1|DYAK	LOC115762500|XP_030560596.1|DNOV
OG0009694	LOC6529327|XP_002090332.1|DYAK	LOC115762087|XP_030560042.1|DNOV
OG0009695	LOC6532137|XP_002092913.1|DYAK	LOC115762418|XP_030560469.1|DNOV
OG0009696	LOC26535615|XP_039227536.1|DYAK	LOC115760549|XP_030557806.1|DNOV
OG0009697	LOC6533843|XP_002094543.1|DYAK	LOC115758737|XP_030555347.1|DNOV
OG0009698	LOC6528338|XP_039227629.1|DYAK	LOC115762519|XP_030560638.1|DNOV
OG0009699	LOC6529289|XP_015052282.1|DYAK	LOC115762477|XP_030560557.1|DNOV
OG0009700	LOC6532084|XP_002092861.1|DYAK	LOC115760517|XP_030557744.1|DNOV
OG0009701	LOC6538813|XP_002099326.1|DYAK	LOC115759408|XP_030556159.1|DNOV
OG0009703	LOC6526278|XP_002087400.1|DYAK	LOC115758390|XP_030554853.1|DNOV
OG0009704	LOC6528518|XP_002089564.1|DYAK	LOC115760459|XP_030557648.1|DNOV
OG0009705	LOC6530106|XP_002091052.1|DYAK	LOC115760495|XP_030557706.1|DNOV
OG0009706	LOC6530112|XP_002091058.1|DYAK	LOC115760675|XP_030558002.1|DNOV
OG0009707	LOC6536432|XP_002097014.1|DYAK	LOC115759543|XP_030556358.1|DNOV
OG0009708	LOC6528371|XP_002089420.1|DYAK	LOC115762496|XP_030560593.1|DNOV
OG0009709	LOC6528374|XP_002089423.1|DYAK	LOC115762492|XP_030560589.1|DNOV
OG0009710	LOC6528375|XP_002089424.1|DYAK	LOC115762491|XP_030560588.1|DNOV
OG0009711	LOC6528389|XP_002089436.1|DYAK	LOC115762039|XP_030559965.1|DNOV
OG0009712	LOC6539641|XP_002086530.2|DYAK	LOC115762852|XP_030561088.1|DNOV
OG0009713	LOC6528652|XP_015054314.1|DYAK	LOC115764500|XP_030563449.1|DNOV
OG0009714	LOC6529883|XP_002090840.1|DYAK	LOC115758290|XP_030554715.1|DNOV
OG0009715	LOC6531892|XP_039228218.1|DYAK	LOC115762646|XP_030560815.1|DNOV
OG0009716	LOC6528640|XP_002089682.1|DYAK	LOC115759825|XP_030556779.1|DNOV
OG0009717	LOC6530973|XP_002091811.2|DYAK	LOC115764545|XP_030563519.1|DNOV
OG0009718	LOC6529905|XP_002090862.1|DYAK	LOC115757912|XP_030554227.1|DNOV
OG0009719	LOC6532045|XP_002092822.1|DYAK	LOC115757882|XP_030554182.1|DNOV
OG0009720	LOC6531372|XP_002092175.1|DYAK	LOC115766624|XP_030566477.1|DNOV
OG0009721	LOC6530150|XP_002091092.3|DYAK	LOC115758074|XP_030554448.1|DNOV
OG0009723	LOC6532970|XP_002093705.1|DYAK	LOC115766927|XP_030566873.1|DNOV
OG0009724	LOC26534920|XP_015052852.1|DYAK	LOC115762863|XP_030561135.1|DNOV
OG0009725	LOC6531627|XP_002092424.1|DYAK	LOC115760704|XP_030558029.1|DNOV
OG0009726	LOC6536695|XP_002097267.3|DYAK	LOC115765684|XP_030565202.1|DNOV
OG0009727	LOC6529927|XP_002090883.1|DYAK	LOC115764530|XP_030563488.1|DNOV
OG0009728	LOC6530896|XP_002091748.2|DYAK	LOC115767425|XP_030567561.1|DNOV
OG0009729	LOC6530897|XP_002091749.1|DYAK	LOC115767466|XP_030567630.1|DNOV
OG0009730	LOC6525064|XP_002100903.2|DYAK	LOC115768481|XP_030568920.1|DNOV
OG0009731	LOC6530241|XP_002091178.2|DYAK	LOC115758172|XP_030554572.1|DNOV
OG0009732	LOC6528591|XP_002089634.1|DYAK	LOC115771286|XP_030572771.1|DNOV
OG0009733	LOC6525029|XP_002100868.1|DYAK	LOC115766999|XP_030566981.1|DNOV
OG0009734	LOC6525398|XP_002101233.2|DYAK	LOC115768508|XP_030568955.1|DNOV
OG0009735	LOC6533248|XP_002093974.2|DYAK	LOC115765957|XP_030565568.1|DNOV
OG0009736	LOC6524062|XP_039230607.1|DYAK	LOC115768034|XP_030568317.1|DNOV
OG0009737	LOC6536922|XP_002097491.1|DYAK	LOC115761428|XP_030559050.1|DNOV
OG0009738	LOC6525794|XP_002101615.1|DYAK	LOC115767034|XP_030567021.1|DNOV
OG0009739	LOC6525796|XP_002101617.1|DYAK	LOC115767037|XP_030567026.1|DNOV
OG0009740	LOC6526025|XP_039226054.1|DYAK	LOC115767314|XP_030567414.1|DNOV
OG0009741	LOC6527846|XP_002088918.1|DYAK	LOC115763004|XP_030561254.1|DNOV
OG0009742	LOC6524667|XP_002100524.2|DYAK	LOC115765102|XP_030564347.1|DNOV
OG0009743	LOC6525621|XP_015046390.1|DYAK	LOC115766451|XP_030566243.1|DNOV
OG0009744	LOC6524108|XP_002099972.1|DYAK	LOC115769056|XP_030569629.1|DNOV
OG0009746	LOC6534038|XP_002094724.2|DYAK	LOC115767762|XP_030567944.1|DNOV
OG0009747	LOC6526470|XP_002087588.1|DYAK	LOC115768506|XP_030568952.1|DNOV
OG0009748	LOC6525206|XP_002101044.1|DYAK	LOC115765144|XP_030564407.1|DNOV
OG0009749	LOC6534285|XP_002094966.1|DYAK	LOC115766953|XP_030566903.1|DNOV
OG0009750	LOC6532498|XP_002093244.2|DYAK	LOC115769681|XP_030570459.1|DNOV
OG0009751	LOC6525923|XP_002101743.1|DYAK	LOC115764410|XP_030563268.1|DNOV
OG0009752	LOC6524421|XP_002100279.1|DYAK	LOC115768030|XP_030568312.1|DNOV
OG0009753	LOC6524422|XP_002100280.1|DYAK	LOC115768027|XP_030568307.1|DNOV
OG0009754	LOC26535453|XP_015051720.2|DYAK	LOC115762416|XP_030560468.1|DNOV
OG0009755	LOC6539983|XP_002086858.1|DYAK	LOC115767861|XP_030568079.1|DNOV
OG0009756	LOC6525974|XP_002101793.1|DYAK	LOC115765316|XP_030564676.1|DNOV
OG0009757	LOC6532174|XP_002092947.1|DYAK	LOC115764494|XP_030563442.1|DNOV
OG0009758	LOC6538081|XP_002098615.1|DYAK	LOC115764199|XP_030562947.1|DNOV
OG0009759	LOC26536125|XP_015045302.1|DYAK	LOC115769055|XP_030569628.1|DNOV
OG0009760	LOC6523891|XP_002099764.2|DYAK	LOC115767001|XP_030566983.1|DNOV
OG0009761	LOC6523885|XP_002099758.3|DYAK	LOC115767020|XP_030567005.1|DNOV
OG0009762	LOC6524405|XP_002100263.1|DYAK	LOC115766906|XP_030566844.1|DNOV
OG0009763	LOC6532400|XP_002093151.1|DYAK	LOC115771193|XP_030572648.1|DNOV
OG0009764	LOC6534387|XP_002095065.1|DYAK	LOC115769485|XP_030570163.1|DNOV
OG0009765	LOC6532313|XP_002093073.1|DYAK	LOC115762939|XP_030561179.1|DNOV
OG0009766	LOC6533163|XP_002093889.1|DYAK	LOC115762692|XP_030560874.1|DNOV
OG0009767	LOC6533174|XP_002093900.1|DYAK	LOC115762876|XP_030561110.1|DNOV
OG0009768	LOC6532797|XP_002093534.1|DYAK	LOC115766948|XP_030566896.1|DNOV
OG0009769	LOC6532615|XP_002093359.1|DYAK	LOC115762657|XP_030560824.1|DNOV
OG0009770	LOC6533342|XP_002094068.2|DYAK	LOC115771210|XP_030572669.1|DNOV
OG0009771	LOC6532201|XP_002092975.1|DYAK	LOC115760021|XP_030557043.1|DNOV
OG0009772	LOC6532362|XP_002093119.1|DYAK	LOC115765839|XP_030565427.1|DNOV
OG0009773	LOC6534413|XP_039229756.1|DYAK	LOC115769644|XP_030570414.1|DNOV
OG0009774	LOC6534352|XP_002095031.2|DYAK	LOC115771214|XP_030572674.1|DNOV
OG0009775	LOC6533352|XP_002094077.1|DYAK	LOC115770159|XP_030571178.1|DNOV
OG0009776	LOC6533561|XP_002094271.1|DYAK	LOC115769581|XP_030570317.1|DNOV
OG0009777	LOC6533572|XP_039229706.1|DYAK	LOC115770254|XP_030571329.1|DNOV
OG0009778	LOC6533486|XP_002094197.1|DYAK	LOC115771108|XP_030572528.1|DNOV
OG0009779	LOC6533135|XP_015049822.1|DYAK	LOC115767669|XP_030567818.1|DNOV
OG0009780	LOC6533137|XP_002093863.1|DYAK	LOC115767667|XP_030567815.1|DNOV
OG0009781	LOC6533199|XP_015049843.1|DYAK	LOC115769461|XP_030570134.1|DNOV
OG0009782	LOC6532773|XP_002093515.1|DYAK	LOC115759297|XP_030556060.1|DNOV
OG0009783	LOC6532287|XP_002093047.1|DYAK	LOC115769532|XP_030570234.1|DNOV
OG0009784	LOC6533504|XP_002094215.1|DYAK	LOC115768087|XP_030568422.1|DNOV
OG0009785	LOC6534659|XP_002095334.3|DYAK	LOC115769547|XP_030570250.1|DNOV
OG0009786	LOC6532585|XP_002093329.1|DYAK	LOC115770135|XP_030571138.1|DNOV
OG0009787	LOC6532582|XP_002093326.1|DYAK	LOC115770139|XP_030571144.1|DNOV
OG0009788	LOC6532499|XP_002093245.1|DYAK	LOC115769563|XP_030570275.1|DNOV
OG0009789	LOC6532766|XP_002093508.1|DYAK	LOC115769568|XP_030570284.1|DNOV
OG0009790	LOC6530563|XP_002091476.1|DYAK	LOC115759402|XP_030556154.1|DNOV
OG0009791	LOC6532679|XP_039229398.1|DYAK	LOC115771216|XP_030572676.1|DNOV
OG0009792	LOC6532706|XP_002093448.1|DYAK	LOC115769750|XP_030570552.1|DNOV
OG0009793	LOC6532225|XP_002092998.1|DYAK	LOC115762951|XP_030561200.1|DNOV
OG0009794	LOC6538516|XP_002099038.1|DYAK	LOC115770657|XP_030571883.1|DNOV
OG0009795	LOC6525849|XP_002101669.1|DYAK	LOC115764264|XP_030563046.1|DNOV
OG0009796	LOC6533638|XP_039229766.1|DYAK	LOC115770347|XP_030571445.1|DNOV
OG0009797	LOC6533361|XP_002094086.1|DYAK	LOC115769839|XP_030570673.1|DNOV
OG0009798	LOC6533360|XP_002094085.3|DYAK	LOC115769740|XP_030570541.1|DNOV
OG0009799	LOC6534727|XP_002095402.1|DYAK	LOC115762811|XP_030561029.1|DNOV
OG0009800	LOC6534620|XP_002095295.2|DYAK	LOC115771380|XP_030572925.1|DNOV
OG0009801	LOC6532832|XP_002093569.1|DYAK	LOC115767130|XP_030567152.1|DNOV
OG0009802	LOC6532834|XP_015049634.1|DYAK	LOC115767169|XP_030567212.1|DNOV
OG0009803	LOC6535053|XP_002095717.1|DYAK	LOC115762845|XP_030561080.1|DNOV
OG0009804	LOC6535068|XP_002095732.1|DYAK	LOC115762858|XP_030561094.1|DNOV
OG0009805	LOC6539503|XP_002086383.1|DYAK	LOC115762751|XP_030560949.1|DNOV
OG0009806	LOC6539495|XP_002086385.1|DYAK	LOC115762901|XP_030561137.1|DNOV
OG0009807	LOC6535086|XP_002095750.1|DYAK	LOC115762808|XP_030561026.1|DNOV
OG0009808	LOC6532772|XP_039229423.1|DYAK	LOC115769352|XP_030569981.1|DNOV
OG0009809	LOC6533270|XP_002093996.2|DYAK	LOC115769746|XP_030570547.1|DNOV
OG0009810	LOC6539788|XP_002086673.2|DYAK	LOC115767890|XP_030568119.1|DNOV
OG0009811	LOC6534677|XP_002095352.3|DYAK	LOC115767846|XP_030568060.1|DNOV
OG0009812	LOC6533250|XP_002093976.1|DYAK	LOC115770879|XP_030572177.1|DNOV
OG0009813	LOC6539425|XP_002086313.2|DYAK	LOC115769332|XP_030569953.1|DNOV
OG0009814	LOC6533047|XP_002093782.1|DYAK	LOC115771302|XP_030572800.1|DNOV
OG0009815	LOC6539658|XP_002086544.1|DYAK	LOC115771533|XP_030573131.1|DNOV
OG0009816	LOC6534080|XP_002094766.2|DYAK	LOC115770185|XP_030571206.1|DNOV
OG0009817	LOC6534079|XP_002094765.2|DYAK	LOC115770043|XP_030570984.1|DNOV
OG0009818	LOC6533999|XP_002094688.1|DYAK	LOC115769437|XP_030570104.1|DNOV
OG0009819	LOC6534000|XP_002094689.1|DYAK	LOC115769435|XP_030570103.1|DNOV
OG0009820	LOC6534001|XP_002094690.1|DYAK	LOC115769434|XP_030570102.1|DNOV
OG0009821	LOC6534753|XP_002095428.2|DYAK	LOC115757655|XP_030557685.1|DNOV, LOC115770145|XP_030571154.1|DNOV
OG0009822	LOC6534234|XP_002094916.1|DYAK	LOC115769741|XP_030570544.1|DNOV
OG0009823	LOC26535372|XP_015049566.1|DYAK	LOC115765181|XP_030564465.1|DNOV
OG0009824	LOC6533685|XP_002094390.3|DYAK	LOC115767671|XP_030567826.1|DNOV
OG0009825	LOC6534019|XP_002094706.1|DYAK	LOC115771451|XP_030573026.1|DNOV
OG0009826	LOC6539331|XP_002086222.2|DYAK	LOC115770512|XP_030571672.1|DNOV
OG0009827	LOC6535150|XP_002095812.2|DYAK	LOC115770514|XP_030571675.1|DNOV
OG0009828	LOC6533698|XP_002094403.2|DYAK	LOC115765983|XP_030565608.1|DNOV
OG0009829	LOC6534559|XP_002095235.2|DYAK	LOC115771409|XP_030572969.1|DNOV
OG0009830	LOC6539352|XP_002086245.1|DYAK	LOC115767134|XP_030567159.1|DNOV
OG0009831	LOC6534584|XP_002095260.1|DYAK	LOC115768520|XP_030568974.1|DNOV
OG0009832	LOC6539357|XP_002086250.2|DYAK	LOC115770015|XP_030570930.1|DNOV
OG0009833	LOC26534553|XP_015050679.1|DYAK	LOC115768821|XP_030569383.1|DNOV
OG0009834	LOC6530441|XP_002091357.1|DYAK	LOC115761851|XP_030559697.1|DNOV
OG0009835	LOC6531630|XP_002092427.3|DYAK	LOC115763087|XP_030561385.1|DNOV
OG0009836	LOC6535656|XP_002096284.1|DYAK	LOC115766207|XP_030565919.1|DNOV
OG0009837	LOC6536671|XP_002097243.1|DYAK	LOC115765075|XP_030564311.1|DNOV
OG0009838	LOC6529421|XP_002090425.1|DYAK	LOC115760040|XP_030557068.1|DNOV
OG0009839	LOC26535255|XP_015054603.1|DYAK	LOC115764694|XP_030563752.1|DNOV
OG0009840	LOC6529719|XP_002090712.1|DYAK	LOC115769165|XP_030569723.1|DNOV
OG0009841	LOC6528091|XP_002089158.1|DYAK	LOC115758799|XP_030555433.1|DNOV
OG0009842	LOC6534119|XP_002094803.2|DYAK	LOC115770476|XP_030571621.1|DNOV
OG0009843	LOC6532783|XP_015049603.1|DYAK	LOC115769370|XP_030570013.1|DNOV
OG0009844	LOC6534096|XP_002094782.1|DYAK	LOC115766545|XP_030566381.1|DNOV
OG0009845	LOC6530464|XP_002091380.2|DYAK	LOC115771200|XP_030572661.1|DNOV
OG0009846	LOC6528259|XP_002089312.1|DYAK	LOC115759054|XP_030555738.1|DNOV
OG0009847	LOC6524112|XP_039228534.1|DYAK	LOC115768582|XP_030569087.1|DNOV
OG0009848	LOC6524168|XP_002100031.1|DYAK	LOC115768261|XP_030568651.1|DNOV
OG0009849	LOC6538641|XP_015048936.2|DYAK	LOC115771940|XP_030573700.1|DNOV
OG0009850	LOC26534483|XP_039232297.1|DYAK	LOC115767566|XP_030567711.1|DNOV
OG0009851	LOC26536330|XP_015046587.1|DYAK	LOC115769103|XP_030569674.1|DNOV
OG0009852	LOC6533950|XP_002094650.1|DYAK	LOC115767176|XP_030567226.1|DNOV, LOC115764343|XP_030563158.1|DNOV
OG0009853	LOC6524673|XP_002100530.1|DYAK	LOC115765215|XP_030564519.1|DNOV
OG0009854	LOC6525795|XP_002101616.2|DYAK	LOC115767069|XP_030567068.1|DNOV
OG0009855	LOC6527781|XP_002088854.1|DYAK	LOC115763027|XP_030561293.1|DNOV
OG0009856	LOC6527539|XP_002088629.1|DYAK	LOC115763114|XP_030561417.1|DNOV
OG0009857	LOC6529717|XP_002090710.2|DYAK	LOC115769193|XP_030569757.1|DNOV
OG0009858	LOC6527901|XP_039226897.1|DYAK	LOC115758659|XP_030555258.1|DNOV
OG0009859	LOC6529782|XP_002090766.2|DYAK	LOC115758761|XP_030555381.1|DNOV
OG0009860	LOC6527207|XP_002088301.2|DYAK	LOC115765530|XP_030565007.1|DNOV
OG0009861	LOC6526425|XP_002087544.1|DYAK	LOC115758649|XP_030555244.1|DNOV
OG0009862	LOC6527288|XP_002088382.2|DYAK	LOC115758427|XP_030554942.1|DNOV, LOC115759275|XP_030556037.1|DNOV
OG0009863	LOC6526279|XP_015053350.1|DYAK	LOC115758383|XP_030554845.1|DNOV
OG0009864	LOC6530311|XP_002091238.1|DYAK	LOC115758607|XP_030555194.1|DNOV
OG0009865	LOC6526851|XP_002087951.1|DYAK	LOC115763411|XP_030561821.1|DNOV
OG0009866	LOC6533599|XP_015050180.1|DYAK	LOC115770213|XP_030571267.1|DNOV
OG0009867	LOC6533008|XP_039229381.1|DYAK	LOC115766975|XP_030566930.1|DNOV
OG0009868	LOC6539712|XP_002086597.1|DYAK	LOC115766979|XP_030566939.1|DNOV
OG0009869	LOC26536100|XP_039226944.1|DYAK	LOC115768461|XP_030568894.1|DNOV
OG0009870	LOC6534238|XP_002094920.1|DYAK	LOC115766899|XP_030566840.1|DNOV
OG0009871	LOC6530045|XP_002090991.1|DYAK	LOC115762202|XP_030560189.1|DNOV
OG0009872	LOC6530677|XP_002091572.1|DYAK	LOC115760488|XP_030557700.1|DNOV
OG0009873	LOC6531610|XP_002092407.1|DYAK	LOC115760701|XP_030558026.1|DNOV
OG0009874	LOC6534268|XP_002094949.1|DYAK	LOC115770274|XP_030571358.1|DNOV
OG0009875	LOC6535152|XP_002095814.1|DYAK	LOC115770516|XP_030571677.1|DNOV
OG0009876	LOC6530115|XP_002091061.3|DYAK	LOC115763296|XP_030561648.1|DNOV, LOC115760678|XP_030558005.1|DNOV
OG0009877	LOC6528736|XP_015053421.1|DYAK	LOC115758256|XP_030554675.1|DNOV
OG0009878	LOC26535891|XP_015052932.1|DYAK	LOC115760508|XP_030557729.1|DNOV
OG0009879	LOC6531202|XP_002092030.1|DYAK	LOC115761040|XP_030558515.1|DNOV
OG0009880	LOC6531598|XP_002092395.1|DYAK	LOC115762209|XP_030560195.1|DNOV, LOC115762140|XP_030560111.1|DNOV
OG0009881	LOC6529967|XP_002090914.1|DYAK	LOC115760887|XP_030558310.1|DNOV
OG0009882	LOC6531861|XP_002092648.1|DYAK	LOC115761074|XP_030558553.1|DNOV
OG0009883	LOC6530797|XP_002091680.2|DYAK	LOC115757922|XP_030554246.1|DNOV, LOC115758152|XP_030554546.1|DNOV
OG0009884	LOC6530795|XP_002091678.1|DYAK	LOC115758146|XP_030554540.1|DNOV, LOC115757899|XP_030554205.1|DNOV
OG0009885	LOC6528803|XP_002089835.1|DYAK	LOC115758207|XP_030554618.1|DNOV
OG0009886	LOC6531707|XP_002092498.1|DYAK	LOC115758163|XP_030554562.1|DNOV, LOC115757799|XP_030554077.1|DNOV
OG0009887	LOC6528629|XP_002089671.1|DYAK	LOC115762005|XP_030559936.1|DNOV
OG0009888	LOC6530915|XP_002091759.1|DYAK	LOC115767484|XP_030567651.1|DNOV
OG0009889	LOC6531778|XP_002092565.1|DYAK	LOC115766610|XP_030566459.1|DNOV
OG0009890	LOC6531381|XP_002092184.1|DYAK	LOC115766512|XP_030566333.1|DNOV
OG0009891	LOC6535262|XP_002095918.1|DYAK	LOC115764493|XP_030563441.1|DNOV
OG0009892	LOC6524875|XP_002100715.1|DYAK	LOC115758089|XP_030554466.1|DNOV
OG0009893	LOC6530196|XP_015051975.1|DYAK	LOC115758053|XP_030554426.1|DNOV
OG0009895	LOC6539860|XP_002086740.3|DYAK	LOC115761648|XP_030559344.1|DNOV
OG0009896	LOC6538524|XP_002099046.1|DYAK	LOC115770701|XP_030571955.1|DNOV
OG0009897	LOC6537149|XP_002097710.1|DYAK	LOC115766206|XP_030565918.1|DNOV
OG0009898	LOC6537241|XP_002097799.1|DYAK	LOC115766105|XP_030565785.1|DNOV
OG0009899	LOC6537313|XP_002097871.2|DYAK	LOC115771930|XP_030573690.1|DNOV
OG0009900	LOC6536929|XP_002097498.1|DYAK	LOC115761254|XP_030558827.1|DNOV
OG0009901	LOC6538393|XP_002098917.1|DYAK	LOC115770554|XP_030571724.1|DNOV
OG0009902	LOC6536543|XP_002097119.1|DYAK	LOC115765622|XP_030565132.1|DNOV
OG0009903	LOC6536098|XP_002096706.1|DYAK	LOC115759439|XP_030556214.1|DNOV
OG0009904	LOC6537270|XP_002097828.1|DYAK	LOC115757666|XP_030553843.1|DNOV
OG0009905	LOC6536983|XP_002097552.1|DYAK	LOC115761723|XP_030559464.1|DNOV
OG0009906	LOC6536976|XP_002097545.1|DYAK	LOC115761499|XP_030559127.1|DNOV
OG0009907	LOC6535836|XP_002096457.1|DYAK	LOC115771681|XP_030573357.1|DNOV, LOC115757737|XP_030553982.1|DNOV
OG0009909	LOC6538301|XP_002098828.1|DYAK	LOC115772032|XP_030573822.1|DNOV
OG0009910	LOC6536181|XP_039232777.1|DYAK	LOC115757758|XP_030554029.1|DNOV
OG0009912	LOC6529773|XP_002090757.2|DYAK	LOC115758852|XP_030555499.1|DNOV, LOC115758853|XP_030555501.1|DNOV
OG0009913	LOC6526631|XP_002087739.1|DYAK	LOC115763069|XP_030561358.1|DNOV
OG0009916	LOC6528192|XP_002089255.2|DYAK, LOC6528193|XP_002089256.2|DYAK	LOC115769171|XP_030569735.1|DNOV
OG0009922	LOC6534893|XP_002095565.1|DYAK	LOC115769357|XP_030569997.1|DNOV
OG0009925	LOC6537425|XP_002097981.1|DYAK	LOC115764804|XP_030563910.1|DNOV
OG0009930	LOC6525714|XP_002101536.1|DYAK	LOC115766817|XP_030566713.1|DNOV
OG0009932	LOC6528829|XP_002089861.3|DYAK	LOC115760914|XP_030558345.1|DNOV
OG0009933	LOC6531507|XP_002092306.1|DYAK	LOC115760538|XP_030557783.1|DNOV
OG0009937	LOC26535320|XP_015051104.2|DYAK	LOC115760357|XP_030557506.1|DNOV
OG0009938	LOC6525683|XP_039231353.1|DYAK	LOC115767202|XP_030567252.1|DNOV
OG0009940	LOC6538483|XP_039232009.1|DYAK	LOC115763900|XP_030562544.1|DNOV
OG0009941	LOC6528144|XP_002089210.1|DYAK	LOC115765966|XP_030565579.1|DNOV
OG0009942	LOC6528826|XP_002089858.1|DYAK	LOC115760670|XP_030557996.1|DNOV
OG0009943	LOC6527219|XP_002088313.1|DYAK	LOC115763022|XP_030561279.1|DNOV
OG0009944	LOC6523894|XP_002099767.1|DYAK	LOC115768503|XP_030568948.1|DNOV
OG0009945	LOC6526052|XP_002101869.1|DYAK	LOC115771351|XP_030572884.1|DNOV
OG0009946	LOC26534522|XP_015048304.1|DYAK	LOC115770757|XP_030572029.1|DNOV
OG0009947	LOC6533127|XP_015049821.2|DYAK	LOC115769885|XP_030570754.1|DNOV
OG0009948	LOC6523865|XP_002099738.1|DYAK	LOC115767035|XP_030567023.1|DNOV
OG0009949	LOC6535365|XP_015047086.1|DYAK	LOC115763658|XP_030562189.1|DNOV
OG0009950	LOC6537406|XP_002097962.1|DYAK	LOC115766161|XP_030565861.1|DNOV
OG0009951	LOC6535745|XP_039232525.1|DYAK	LOC115763757|XP_030562331.1|DNOV
OG0009952	LOC6535531|XP_002096160.1|DYAK	LOC115764770|XP_030563868.1|DNOV
OG0009953	LOC6538482|XP_002099006.1|DYAK	LOC115763904|XP_030562549.1|DNOV
OG0009954	LOC6536734|XP_002097306.1|DYAK	LOC115770961|XP_030572290.1|DNOV
OG0009956	LOC6524119|XP_002099983.1|DYAK	LOC115767557|XP_030567700.1|DNOV
OG0009957	LOC6538822|XP_002099335.1|DYAK	LOC115761295|XP_030558882.1|DNOV
OG0009958	LOC6538310|XP_002098837.1|DYAK	LOC115772046|XP_030573845.1|DNOV
OG0009960	LOC6535268|XP_002095924.1|DYAK	LOC115763979|XP_030562644.1|DNOV
OG0009962	LOC6536949|XP_002097518.1|DYAK	LOC115761795|XP_030559594.1|DNOV
OG0009964	LOC6537923|XP_002098463.1|DYAK	LOC115771849|XP_030573591.1|DNOV
OG0009965	LOC6538899|XP_039231285.1|DYAK	LOC115759600|XP_030556431.1|DNOV
OG0009966	LOC6529467|XP_039229076.1|DYAK	LOC115765463|XP_030564898.1|DNOV
OG0009967	LOC6529646|XP_002090640.1|DYAK	LOC115760096|XP_030557141.1|DNOV
OG0009968	LOC6526291|XP_002087413.1|DYAK	LOC115759168|XP_030555898.1|DNOV
