Orthogroup	DYAK.longest_only	SLEB.longest_only
OG0008767	LOC6531098|XP_002091932.1|DYAK	LOC115632388|XP_030385380.1|SLEB
OG0008768	LOC6532062|XP_002092839.1|DYAK	LOC115620213|XP_030369215.1|SLEB
OG0008769	LOC6530622|XP_002091535.1|DYAK	LOC115628546|XP_030380571.1|SLEB
OG0008770	LOC6528417|XP_015054374.1|DYAK	LOC115628178|XP_030380025.1|SLEB
OG0008771	LOC6530291|XP_039228665.1|DYAK	LOC115633895|XP_030387263.1|SLEB
OG0008772	LOC6529299|XP_002090304.1|DYAK	LOC115633752|XP_030387090.1|SLEB, LOC115634259|XP_030387712.1|SLEB, LOC115633744|XP_030387080.1|SLEB
OG0008773	LOC26536020|XP_015051178.1|DYAK	LOC115624535|XP_030375119.1|SLEB
OG0008774	LOC6530812|XP_002091695.1|DYAK	LOC115633903|XP_030387267.1|SLEB
OG0008775	LOC6531694|XP_002092485.1|DYAK	LOC115634693|XP_030388433.1|SLEB
OG0008776	LOC6530448|XP_002091364.1|DYAK	LOC115634657|XP_030388375.1|SLEB
OG0008777	LOC6531282|XP_015051228.1|DYAK	LOC115619977|XP_030368873.1|SLEB
OG0008778	LOC6528293|XP_002089346.1|DYAK	LOC115624510|XP_030375082.1|SLEB
OG0008779	LOC6524372|XP_002100230.1|DYAK	LOC115627126|XP_030378557.1|SLEB
OG0008780	LOC6539826|XP_002086710.1|DYAK	LOC115628374|XP_030380312.1|SLEB
OG0008781	LOC6524024|XP_002099896.1|DYAK	LOC115628715|XP_030380769.1|SLEB
OG0008782	LOC6532598|XP_015049449.1|DYAK	LOC115623238|XP_030373353.1|SLEB
OG0008783	LOC6531788|XP_002092575.1|DYAK	LOC115634019|XP_030387405.1|SLEB
OG0008784	LOC26535150|XP_039230613.1|DYAK	LOC115625633|XP_030376625.1|SLEB
OG0008785	LOC6533608|XP_002094316.3|DYAK	LOC115624499|XP_030375063.1|SLEB, LOC115626503|XP_030377748.1|SLEB
OG0008786	LOC6528125|XP_015054459.1|DYAK	LOC115622110|XP_030371811.1|SLEB
OG0008788	LOC6533126|XP_002093852.2|DYAK	LOC115622354|XP_030372129.1|SLEB
OG0008789	LOC6532370|XP_002093122.1|DYAK	LOC115628346|XP_030380272.1|SLEB
OG0008791	LOC6531158|XP_002091987.1|DYAK	LOC115634193|XP_030387641.1|SLEB
OG0008792	LOC6530516|XP_002091431.1|DYAK	LOC115624763|XP_030375456.1|SLEB
OG0008793	LOC6529057|XP_002090085.1|DYAK	LOC115624544|XP_030375130.1|SLEB
OG0008795	LOC6537242|XP_002097800.1|DYAK	LOC115623944|XP_030374366.1|SLEB
OG0008797	LOC6537272|XP_002097830.1|DYAK	LOC115621600|XP_030371152.1|SLEB
OG0008799	LOC6528478|XP_002089524.1|DYAK	LOC115622440|XP_030372242.1|SLEB, LOC115634335|XP_030387851.1|SLEB, LOC115634229|XP_030387680.1|SLEB, LOC115622439|XP_030372241.1|SLEB
OG0008805	LOC6525690|XP_002101512.1|DYAK	LOC115628687|XP_030380721.1|SLEB
OG0008806	LOC6524888|XP_002100728.1|DYAK	LOC115629230|XP_030381500.1|SLEB
OG0008807	LOC6524972|XP_015046009.1|DYAK	LOC115629769|XP_030382181.1|SLEB
OG0008808	LOC6524590|XP_039226439.1|DYAK	LOC115629654|XP_030382028.1|SLEB
OG0008809	LOC6538669|XP_002099189.1|DYAK	LOC115625597|XP_030376579.1|SLEB
OG0008811	LOC26536173|XP_015048197.1|DYAK	LOC115621577|XP_030371127.1|SLEB
OG0008814	LOC6531954|XP_002092740.1|DYAK	LOC115634582|XP_030388275.1|SLEB
OG0008815	LOC26535265|XP_015050101.1|DYAK, LOC120321931|XP_039232149.1|DYAK	LOC115632879|XP_030386017.1|SLEB
OG0008816	LOC6534383|XP_002095061.1|DYAK	LOC115632718|XP_030385823.1|SLEB
OG0008819	LOC6530789|XP_039228339.1|DYAK	LOC115634394|XP_030387946.1|SLEB
OG0008820	LOC6527867|XP_002088939.1|DYAK	LOC115626041|XP_030377152.1|SLEB
OG0008821	LOC6526177|XP_039233651.1|DYAK	LOC115626653|XP_030377918.1|SLEB
OG0008823	LOC6525278|XP_002101114.2|DYAK	LOC115629145|XP_030381360.1|SLEB
OG0008824	LOC6533981|XP_002094676.2|DYAK	LOC115630449|XP_030382912.1|SLEB
OG0008825	LOC6533975|XP_002094670.1|DYAK	LOC115634136|XP_030387566.1|SLEB
OG0008829	LOC6524487|XP_002100344.1|DYAK	LOC115628825|XP_030380917.1|SLEB
OG0008830	LOC120320586|XP_039226588.1|DYAK	LOC115627688|XP_030379291.1|SLEB
OG0008831	LOC6524466|XP_039233535.1|DYAK	LOC115629313|XP_030381619.1|SLEB
OG0008832	LOC6524467|XP_002100324.1|DYAK	LOC115629215|XP_030381478.1|SLEB
OG0008833	LOC6525341|XP_002101177.1|DYAK	LOC115626743|XP_030378054.1|SLEB
OG0008834	LOC6538583|XP_002099105.1|DYAK	LOC115628202|XP_030380055.1|SLEB
OG0008836	LOC6528672|XP_015054310.1|DYAK	LOC115634116|XP_030387540.1|SLEB
OG0008837	LOC6531308|XP_002092112.1|DYAK	LOC115634357|XP_030387877.1|SLEB
OG0008838	LOC6527893|XP_002088965.1|DYAK	LOC115625722|XP_030376730.1|SLEB
OG0008839	LOC6530174|XP_002091114.2|DYAK	LOC115622470|XP_030372274.1|SLEB
OG0008840	LOC6529825|XP_002090806.1|DYAK	LOC115631523|XP_030384154.1|SLEB
OG0008841	LOC6532798|XP_002093535.1|DYAK	LOC115628406|XP_030380355.1|SLEB
OG0008843	LOC6532810|XP_002093547.1|DYAK	LOC115632829|XP_030385944.1|SLEB
OG0008845	LOC6529011|XP_002090043.1|DYAK	LOC115631227|XP_030383794.1|SLEB
OG0008846	LOC6535005|XP_002095675.3|DYAK	LOC115622568|XP_030372399.1|SLEB
OG0008847	LOC6536147|XP_002096748.3|DYAK	LOC115624232|XP_030374708.1|SLEB
OG0008848	LOC6531356|XP_002092159.2|DYAK	LOC115624086|XP_030374575.1|SLEB
OG0008849	LOC6525389|XP_039226113.1|DYAK	LOC115628875|XP_030380989.1|SLEB
OG0008850	LOC6530738|XP_002091628.1|DYAK	LOC115634327|XP_030387845.1|SLEB
OG0008851	LOC6527149|XP_002088243.1|DYAK	LOC115630609|XP_030383092.1|SLEB
OG0008852	LOC6528559|XP_002089603.1|DYAK	LOC115634520|XP_030388186.1|SLEB
OG0008854	LOC6526360|XP_002087482.1|DYAK	LOC115631179|XP_030383728.1|SLEB
OG0008855	LOC6526019|XP_002101836.1|DYAK	LOC115629496|XP_030381833.1|SLEB
OG0008856	LOC6523702|XP_015046746.1|DYAK	LOC115627830|XP_030379530.1|SLEB
OG0008857	LOC6533313|XP_002094039.2|DYAK	LOC115628414|XP_030380361.1|SLEB
OG0008858	LOC6535471|XP_002096102.2|DYAK	LOC115622435|XP_030372236.1|SLEB
OG0008859	LOC6533547|XP_002094257.1|DYAK	LOC115623252|XP_030373380.1|SLEB
OG0008860	LOC6538828|XP_002099341.1|DYAK	LOC115621818|XP_030371468.1|SLEB
OG0008861	LOC6528653|XP_002089695.1|DYAK	LOC115634403|XP_030387956.1|SLEB
OG0008862	LOC6536665|XP_002097237.1|DYAK	LOC115620492|XP_030369593.1|SLEB
OG0008863	LOC6528949|XP_002089981.1|DYAK	LOC115624490|XP_030375053.1|SLEB
OG0008864	LOC6530551|XP_002091466.2|DYAK	LOC115624894|XP_030375602.1|SLEB
OG0008865	LOC6527342|XP_002088434.1|DYAK	LOC115631488|XP_030384104.1|SLEB
OG0008866	LOC6526254|XP_002087376.1|DYAK	LOC115628508|XP_030380511.1|SLEB
OG0008867	LOC6525350|XP_002101186.1|DYAK	LOC115626999|XP_030378374.1|SLEB
OG0008868	LOC6528687|XP_002089729.1|DYAK	LOC115634108|XP_030387526.1|SLEB
OG0008869	LOC6535199|XP_002095858.2|DYAK	LOC115632154|XP_030385031.1|SLEB
OG0008870	LOC6534982|XP_002095652.1|DYAK	LOC115633669|XP_030386974.1|SLEB
OG0008871	LOC6534027|XP_015050371.1|DYAK	LOC115622592|XP_030372448.1|SLEB
OG0008872	LOC6526973|XP_002088069.1|DYAK	LOC115631826|XP_030384526.1|SLEB
OG0008873	LOC6527022|XP_002088117.1|DYAK	LOC115625922|XP_030377017.1|SLEB
OG0008874	LOC6531448|XP_002092251.1|DYAK	LOC115634548|XP_030388224.1|SLEB
OG0008875	LOC6530063|XP_002091009.1|DYAK	LOC115634050|XP_030387454.1|SLEB
OG0008876	LOC6523733|XP_015046861.1|DYAK	LOC115627868|XP_030379610.1|SLEB
OG0008877	LOC6533918|XP_002094618.1|DYAK	LOC115624591|XP_030375189.1|SLEB
OG0008878	LOC6527732|XP_002088815.1|DYAK	LOC115628505|XP_030380508.1|SLEB
OG0008879	LOC6531355|XP_002092158.1|DYAK	LOC115634326|XP_030387844.1|SLEB
OG0008880	LOC6537280|XP_002097838.1|DYAK	LOC115621839|XP_030371510.1|SLEB
OG0008881	LOC6532059|XP_002092836.1|DYAK	LOC115634233|XP_030387685.1|SLEB
OG0008882	LOC6527896|XP_002088968.2|DYAK	LOC115626058|XP_030377170.1|SLEB
OG0008883	LOC6536369|XP_002096951.1|DYAK	LOC115623634|XP_030373935.1|SLEB
OG0008884	LOC6538484|XP_002099008.1|DYAK	LOC115623946|XP_030374368.1|SLEB
OG0008885	LOC6529696|XP_002090689.1|DYAK	LOC115626228|XP_030377388.1|SLEB
OG0008886	LOC6531382|XP_002092185.1|DYAK	LOC115620240|XP_030369251.1|SLEB
OG0008887	LOC6530773|XP_002091661.1|DYAK	LOC115630787|XP_030383306.1|SLEB
OG0008888	LOC6533626|XP_002094333.1|DYAK	LOC115632226|XP_030385145.1|SLEB
OG0008889	LOC6530520|XP_002091435.1|DYAK	LOC115624996|XP_030375731.1|SLEB
OG0008891	LOC6532966|XP_015049737.1|DYAK	LOC115632138|XP_030385013.1|SLEB, LOC115632758|XP_030385865.1|SLEB
OG0008892	LOC6532000|XP_039228491.1|DYAK	LOC115626563|XP_030377805.1|SLEB
OG0008893	LOC6533038|XP_002093773.1|DYAK	LOC115622309|XP_030372074.1|SLEB
OG0008894	LOC6537761|XP_015048489.1|DYAK	LOC115620853|XP_030370157.1|SLEB
OG0008895	LOC6536404|XP_002096986.1|DYAK	LOC115624381|XP_030374948.1|SLEB, LOC115624006|XP_030374437.1|SLEB
OG0008896	LOC26535720|XP_015045071.2|DYAK	LOC115622974|XP_030372986.1|SLEB
OG0008897	LOC6535543|XP_039232223.1|DYAK	LOC115624137|XP_030374592.1|SLEB
OG0008898	LOC6529992|XP_039228738.1|DYAK	LOC115624662|XP_030375308.1|SLEB
OG0008899	LOC6529638|XP_002090632.1|DYAK	LOC115631965|XP_030384688.1|SLEB
OG0008900	LOC6529591|XP_002090585.1|DYAK	LOC115631314|XP_030383889.1|SLEB
OG0008901	LOC6533259|XP_002093985.1|DYAK	LOC115632958|XP_030386117.1|SLEB
OG0008902	LOC6523714|XP_015046792.1|DYAK	LOC115627815|XP_030379506.1|SLEB
OG0008903	LOC6526359|XP_002087481.1|DYAK	LOC115631898|XP_030384607.1|SLEB
OG0008904	LOC6531156|XP_002091985.2|DYAK	LOC115632089|XP_030384962.1|SLEB
OG0008905	LOC6523729|XP_002099604.1|DYAK	LOC115627727|XP_030379341.1|SLEB
OG0008906	LOC6533575|XP_002094285.1|DYAK	LOC115622857|XP_030372802.1|SLEB
OG0008907	LOC6538715|XP_002099230.3|DYAK	LOC115625408|XP_030376307.1|SLEB, LOC115625410|XP_030376309.1|SLEB, LOC115625405|XP_030376304.1|SLEB, LOC115625409|XP_030376308.1|SLEB
OG0008908	LOC6536070|XP_039231823.1|DYAK	LOC115623854|XP_030374258.1|SLEB
OG0008909	LOC6538148|XP_039232774.1|DYAK	LOC115621383|XP_030370872.1|SLEB
OG0008910	LOC6536336|XP_002096920.1|DYAK	LOC115625160|XP_030375949.1|SLEB
OG0008911	LOC6536661|XP_015047881.1|DYAK	LOC115620652|XP_030369861.1|SLEB
OG0008912	LOC6535263|XP_002095919.1|DYAK	LOC115621722|XP_030371295.1|SLEB
OG0008913	LOC6537754|XP_002098295.1|DYAK	LOC115620362|XP_030369426.1|SLEB
OG0008914	LOC6537321|XP_002097878.1|DYAK	LOC115624242|XP_030374721.1|SLEB
OG0008915	LOC6536130|XP_002096731.1|DYAK	LOC115623882|XP_030374292.1|SLEB
OG0008916	LOC6526917|XP_002088016.2|DYAK	LOC115631507|XP_030384130.1|SLEB
OG0008917	LOC6526892|XP_002087991.1|DYAK	LOC115631650|XP_030384321.1|SLEB
OG0008918	LOC26535569|XP_015052911.1|DYAK	LOC115631194|XP_030383744.1|SLEB
OG0008919	LOC6526312|XP_002087434.2|DYAK	LOC115631248|XP_030383818.1|SLEB
OG0008920	LOC26535977|XP_015050655.2|DYAK	LOC115624851|XP_030375556.1|SLEB
OG0008921	LOC26536299|XP_015054724.1|DYAK	LOC115628473|XP_030380455.1|SLEB
OG0008922	LOC6527731|XP_002088814.1|DYAK	LOC115625937|XP_030377034.1|SLEB
OG0008923	LOC6530998|XP_002091836.1|DYAK	LOC115620171|XP_030369159.1|SLEB, LOC115630229|XP_030382646.1|SLEB
OG0008924	LOC6530764|XP_002091652.1|DYAK	LOC115620004|XP_030368952.1|SLEB
OG0008925	LOC6531087|XP_002091921.1|DYAK	LOC115624856|XP_030375565.1|SLEB
OG0008926	LOC6528716|XP_002089751.1|DYAK	LOC115632034|XP_030384855.1|SLEB
OG0008927	LOC6532063|XP_002092840.2|DYAK	LOC115626633|XP_030377937.1|SLEB
OG0008928	LOC6528370|XP_002089419.1|DYAK	LOC115634178|XP_030387624.1|SLEB
OG0008929	LOC6531017|XP_002091854.1|DYAK	LOC115634509|XP_030388135.1|SLEB
OG0008930	LOC6537357|XP_002097914.1|DYAK	LOC115623793|XP_030374232.1|SLEB, LOC115623892|XP_030374342.1|SLEB
OG0008931	LOC6528833|XP_002089865.2|DYAK	LOC115633805|XP_030387148.1|SLEB
OG0008932	LOC6532114|XP_002092890.2|DYAK	LOC115634479|XP_030388070.1|SLEB
OG0008933	LOC6529304|XP_002090309.1|DYAK	LOC115633774|XP_030387113.1|SLEB
OG0008934	LOC6533327|XP_002094053.2|DYAK	LOC115628382|XP_030380325.1|SLEB
OG0008935	LOC6528387|XP_002089434.1|DYAK	LOC115630017|XP_030382516.1|SLEB
OG0008936	LOC6530577|XP_039228257.1|DYAK	LOC115633764|XP_030387098.1|SLEB
OG0008937	LOC6529345|XP_002090350.1|DYAK	LOC115633834|XP_030387181.1|SLEB
OG0008938	LOC6529935|XP_002090890.2|DYAK	LOC115626165|XP_030377303.1|SLEB
OG0008939	LOC6530849|XP_002091730.1|DYAK	LOC115622567|XP_030372403.1|SLEB
OG0008940	LOC6530521|XP_002091436.1|DYAK	LOC115624661|XP_030375303.1|SLEB
OG0008941	LOC6524223|XP_002100086.3|DYAK	LOC115627475|XP_030379014.1|SLEB
OG0008942	LOC6525022|XP_002100861.1|DYAK	LOC115629110|XP_030381295.1|SLEB, LOC115634144|XP_030387577.1|SLEB
OG0008943	LOC6525468|XP_002101303.1|DYAK	LOC115627028|XP_030378417.1|SLEB
OG0008944	LOC6524787|XP_002100631.1|DYAK	LOC115629901|XP_030382361.1|SLEB
OG0008945	LOC120321999|XP_039232436.1|DYAK	LOC115629513|XP_030381855.1|SLEB, LOC115626782|XP_030378107.1|SLEB
OG0008946	LOC6525067|XP_002100906.1|DYAK	LOC115624274|XP_030374760.1|SLEB
OG0008947	LOC6523884|XP_002099757.1|DYAK	LOC115632654|XP_030385745.1|SLEB, LOC115627358|XP_030378867.1|SLEB, LOC115624281|XP_030374799.1|SLEB
OG0008948	LOC6524401|XP_002100259.3|DYAK	LOC115626674|XP_030377960.1|SLEB
OG0008949	LOC26536026|XP_015049838.1|DYAK	LOC115632995|XP_030386175.1|SLEB
OG0008950	LOC6524365|XP_002100223.2|DYAK	LOC115633377|XP_030386680.1|SLEB
OG0008951	LOC6534445|XP_002095122.1|DYAK	LOC115628425|XP_030380372.1|SLEB
OG0008952	LOC6525666|XP_002101488.1|DYAK	LOC115631380|XP_030383962.1|SLEB, LOC115629281|XP_030381575.1|SLEB
OG0008953	LOC6535191|XP_039229820.1|DYAK	LOC115632870|XP_030385994.1|SLEB
OG0008954	LOC26534656|XP_015054536.1|DYAK, LOC26536396|XP_039226377.1|DYAK	LOC115632148|XP_030385027.1|SLEB, LOC115632147|XP_030385026.1|SLEB, LOC115632903|XP_030386054.1|SLEB, LOC115632963|XP_030386124.1|SLEB
OG0008955	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK	LOC115632702|XP_030385798.1|SLEB
OG0008956	LOC6528486|XP_002089532.1|DYAK	LOC115632797|XP_030385909.1|SLEB
OG0008957	LOC6534078|XP_002094764.1|DYAK	LOC115622629|XP_030372496.1|SLEB
OG0008958	LOC6539359|XP_002086237.2|DYAK	LOC115632263|XP_030385201.1|SLEB
OG0008959	LOC6534837|XP_002095509.1|DYAK	LOC115623015|XP_030373045.1|SLEB
OG0008960	LOC6533802|XP_002094503.2|DYAK	LOC115622279|XP_030372041.1|SLEB
OG0008961	LOC6529461|XP_002090463.1|DYAK	LOC115630649|XP_030383151.1|SLEB
OG0008962	LOC6525338|XP_002101174.1|DYAK	LOC115626905|XP_030378274.1|SLEB
OG0008964	LOC6523917|XP_039228048.1|DYAK	LOC115627872|XP_030379616.1|SLEB, LOC115627881|XP_030379627.1|SLEB
OG0008965	LOC6527950|XP_002089017.2|DYAK	LOC115626068|XP_030377181.1|SLEB
OG0008966	LOC6528961|XP_002089993.1|DYAK	LOC115624491|XP_030375054.1|SLEB
OG0008969	LOC6526420|XP_002087539.1|DYAK	LOC115631924|XP_030384635.1|SLEB, LOC115623254|XP_030373383.1|SLEB, LOC115631860|XP_030384568.1|SLEB
OG0008970	LOC6526419|XP_002087538.1|DYAK	LOC115631530|XP_030384160.1|SLEB
OG0008971	LOC6532750|XP_002093492.1|DYAK	LOC115622873|XP_030372823.1|SLEB
OG0008972	LOC6533239|XP_002093965.1|DYAK	LOC115622703|XP_030372593.1|SLEB
OG0008973	LOC6534468|XP_002095145.1|DYAK	LOC115631730|XP_030384427.1|SLEB
OG0008977	LOC6527467|XP_002088558.1|DYAK	LOC115626083|XP_030377195.1|SLEB
OG0008978	LOC6526199|XP_002102008.1|DYAK	LOC115634242|XP_030387696.1|SLEB, LOC115619950|XP_030368839.1|SLEB
OG0008979	LOC6527528|XP_002088618.1|DYAK	LOC115626420|XP_030377648.1|SLEB
OG0008983	LOC6531951|XP_002092737.1|DYAK	LOC115633063|XP_030386283.1|SLEB
OG0008985	LOC6539473|XP_002086363.2|DYAK	LOC115632634|XP_030385723.1|SLEB
OG0008987	LOC6527588|XP_002088676.1|DYAK	LOC115631448|XP_030384052.1|SLEB
OG0008988	LOC6536731|XP_002097303.1|DYAK	LOC115620707|XP_030369942.1|SLEB
OG0008989	LOC6524364|XP_039229152.1|DYAK	LOC115633246|XP_030386502.1|SLEB
OG0008993	LOC6533695|XP_002094400.1|DYAK	LOC115623082|XP_030373142.1|SLEB
OG0008994	LOC6527677|XP_002088763.1|DYAK	LOC115632040|XP_030384867.1|SLEB
OG0008995	LOC6532016|XP_002092795.1|DYAK	LOC115624841|XP_030375545.1|SLEB
OG0008996	LOC6524866|XP_002100706.1|DYAK	LOC115627228|XP_030378711.1|SLEB
OG0008997	LOC6523811|XP_002099686.1|DYAK	LOC115626940|XP_030378316.1|SLEB
OG0008999	LOC6525875|XP_002101695.1|DYAK	LOC115633413|XP_030386717.1|SLEB
OG0009000	LOC6524162|XP_039226078.1|DYAK	LOC115627332|XP_030378837.1|SLEB
OG0009001	LOC6529666|XP_002090659.2|DYAK	LOC115625896|XP_030376984.1|SLEB
OG0009002	LOC26535723|XP_015047256.1|DYAK	LOC115620351|XP_030369412.1|SLEB
OG0009003	LOC6533944|XP_002094644.1|DYAK	LOC115622863|XP_030372808.1|SLEB
OG0009004	LOC6529305|XP_002090310.1|DYAK	LOC115626531|XP_030377771.1|SLEB
OG0009005	LOC6527451|XP_002088543.1|DYAK	LOC115631793|XP_030384491.1|SLEB
OG0009006	LOC6535804|XP_002096427.1|DYAK	LOC115621229|XP_030370678.1|SLEB
OG0009007	LOC6532631|XP_039230029.1|DYAK	LOC115622496|XP_030372302.1|SLEB
OG0009008	LOC6535739|XP_002096362.1|DYAK	LOC115624351|XP_030374869.1|SLEB
OG0009009	LOC6532392|XP_002093143.2|DYAK	LOC115632896|XP_030386047.1|SLEB
OG0009010	LOC6532730|XP_002093472.1|DYAK	LOC115622484|XP_030372290.1|SLEB
OG0009011	LOC6532919|XP_002093655.1|DYAK	LOC115628389|XP_030380332.1|SLEB
OG0009012	LOC6530618|XP_002091531.1|DYAK	LOC115627863|XP_030379600.1|SLEB
OG0009013	LOC6524059|XP_002099928.1|DYAK	LOC115629652|XP_030382022.1|SLEB
OG0009014	LOC6534454|XP_002095131.2|DYAK	LOC115628399|XP_030380348.1|SLEB
OG0009015	LOC6533314|XP_002094040.2|DYAK	LOC115628415|XP_030380362.1|SLEB
OG0009016	LOC6533379|XP_039230369.1|DYAK	LOC115632810|XP_030385922.1|SLEB
OG0009017	LOC6526621|XP_002087729.1|DYAK	LOC115626347|XP_030377556.1|SLEB
OG0009018	LOC6523717|XP_002099592.1|DYAK	LOC115627820|XP_030379513.1|SLEB
OG0009019	LOC6523712|XP_039233015.1|DYAK	LOC115627762|XP_030379409.1|SLEB
OG0009020	LOC6537185|XP_015048193.1|DYAK	LOC115621294|XP_030370757.1|SLEB
OG0009021	LOC6535308|XP_002095964.2|DYAK	LOC115623417|XP_030373595.1|SLEB
OG0009022	LOC6536877|XP_015047979.1|DYAK	LOC115620608|XP_030369782.1|SLEB
OG0009023	LOC6538287|XP_002098814.1|DYAK	LOC115621522|XP_030371047.1|SLEB
OG0009024	LOC6538670|XP_002099190.1|DYAK	LOC115625304|XP_030376183.1|SLEB
OG0009025	LOC6536811|XP_002097381.2|DYAK	LOC115621990|XP_030371704.1|SLEB
OG0009026	LOC6538744|XP_039231578.1|DYAK	LOC115625482|XP_030376390.1|SLEB
OG0009027	LOC26536006|XP_039227874.1|DYAK	LOC115621639|XP_030371598.1|SLEB
OG0009028	LOC6532562|XP_002093307.1|DYAK	LOC115628379|XP_030380320.1|SLEB
OG0009029	LOC6528080|XP_015054476.1|DYAK	LOC115626425|XP_030377656.1|SLEB
OG0009030	LOC6526386|XP_002087505.1|DYAK	LOC115630518|XP_030382980.1|SLEB
OG0009031	LOC6539873|XP_002086757.1|DYAK	LOC115623757|XP_030374152.1|SLEB
OG0009032	LOC6539874|XP_002086756.1|DYAK	LOC115623758|XP_030374153.1|SLEB
OG0009033	LOC6527445|XP_002088537.3|DYAK	LOC115628521|XP_030380534.1|SLEB
OG0009034	LOC6528994|XP_002090026.1|DYAK	LOC115631229|XP_030383797.1|SLEB
OG0009035	LOC6527904|XP_002088976.1|DYAK	LOC115626054|XP_030377165.1|SLEB
OG0009036	LOC6528804|XP_002089836.1|DYAK	LOC115634263|XP_030387744.1|SLEB
OG0009037	LOC6526709|XP_002087812.1|DYAK	LOC115631603|XP_030384264.1|SLEB
OG0009038	LOC6538197|XP_002098725.1|DYAK	LOC115621380|XP_030370869.1|SLEB
OG0009039	LOC6537109|XP_002097670.1|DYAK	LOC115623714|XP_030374055.1|SLEB
OG0009040	LOC6530426|XP_039227927.1|DYAK	LOC115634226|XP_030387681.1|SLEB
OG0009041	LOC6535646|XP_002096274.2|DYAK	LOC115620519|XP_030369645.1|SLEB
OG0009042	LOC6527626|XP_002088714.1|DYAK	LOC115630605|XP_030383085.1|SLEB
OG0009043	LOC6529742|XP_002090732.1|DYAK	LOC115625805|XP_030376847.1|SLEB
OG0009044	LOC6527591|XP_002088679.1|DYAK	LOC115631372|XP_030383953.1|SLEB
OG0009045	LOC6537620|XP_039231484.1|DYAK	LOC115623687|XP_030374017.1|SLEB
OG0009046	LOC6535123|XP_015051033.2|DYAK	LOC115629781|XP_030382199.1|SLEB
OG0009047	LOC6528357|XP_015053925.1|DYAK	LOC115631647|XP_030384322.1|SLEB
OG0009048	LOC6527513|XP_002088603.1|DYAK	LOC115626613|XP_030377866.1|SLEB
OG0009049	LOC6537098|XP_002097659.1|DYAK	LOC115625614|XP_030376611.1|SLEB
OG0009050	LOC6527567|XP_002088657.1|DYAK	LOC115626009|XP_030377117.1|SLEB
OG0009051	LOC6530831|XP_002091714.1|DYAK	LOC115634756|XP_030388508.1|SLEB
OG0009052	LOC6535993|XP_015047503.1|DYAK	LOC115623357|XP_030373501.1|SLEB
OG0009053	LOC6538733|XP_015048992.1|DYAK	LOC115625128|XP_030375902.1|SLEB
OG0009054	LOC6536744|XP_015047931.1|DYAK	LOC115623781|XP_030374181.1|SLEB
OG0009055	LOC6529674|XP_002090667.1|DYAK	LOC115625768|XP_030376794.1|SLEB
OG0009056	LOC6527002|XP_002088098.3|DYAK	LOC115632721|XP_030385827.1|SLEB
OG0009057	LOC6532209|XP_002092983.1|DYAK	LOC115633121|XP_030386371.1|SLEB
OG0009058	LOC6523768|XP_002099643.3|DYAK	LOC115628022|XP_030379813.1|SLEB
OG0009059	LOC6534320|XP_002095000.1|DYAK	LOC115632192|XP_030385096.1|SLEB
OG0009060	LOC6536382|XP_002096964.1|DYAK	LOC115624131|XP_030374587.1|SLEB
OG0009061	LOC6531451|XP_002092254.1|DYAK	LOC115634392|XP_030387942.1|SLEB
OG0009062	LOC6531421|XP_002092224.1|DYAK	LOC115631075|XP_030383584.1|SLEB
OG0009063	LOC6529581|XP_002090575.2|DYAK	LOC115631637|XP_030384306.1|SLEB
OG0009064	LOC6530468|XP_002091384.1|DYAK	LOC115627090|XP_030378506.1|SLEB
OG0009065	LOC6537881|XP_002098422.2|DYAK	LOC115621228|XP_030370677.1|SLEB
OG0009066	LOC6532513|XP_002093259.1|DYAK	LOC115624505|XP_030375074.1|SLEB
OG0009067	LOC6535142|XP_015051041.1|DYAK	LOC115623268|XP_030373399.1|SLEB
OG0009068	LOC6528450|XP_002089496.1|DYAK	LOC115634014|XP_030387398.1|SLEB
OG0009069	LOC6527348|XP_039226849.1|DYAK	LOC115631629|XP_030384296.1|SLEB
OG0009070	LOC6528812|XP_015054254.1|DYAK	LOC115621616|XP_030371172.1|SLEB
OG0009071	LOC6538498|XP_015048890.1|DYAK	LOC115625249|XP_030376102.1|SLEB
OG0009072	LOC6536008|XP_002096623.2|DYAK	LOC115624093|XP_030374543.1|SLEB
OG0009073	LOC6535748|XP_002096371.2|DYAK	LOC115623961|XP_030374388.1|SLEB
OG0009074	LOC6537427|XP_002097983.1|DYAK	LOC115624376|XP_030374937.1|SLEB
OG0009075	LOC6535333|XP_002095989.1|DYAK	LOC115623770|XP_030374165.1|SLEB
OG0009076	LOC6536283|XP_002096869.2|DYAK	LOC115624183|XP_030374639.1|SLEB, LOC115624476|XP_030375039.1|SLEB
OG0009077	LOC6535312|XP_002095968.2|DYAK	LOC115625228|XP_030376071.1|SLEB
OG0009078	LOC6536618|XP_002097190.1|DYAK	LOC115623589|XP_030373849.1|SLEB
OG0009079	LOC6538689|XP_039232038.1|DYAK	LOC115623349|XP_030373492.1|SLEB
OG0009080	LOC6537116|XP_002097677.1|DYAK	LOC115624099|XP_030374549.1|SLEB
OG0009081	LOC6538433|XP_002098957.1|DYAK	LOC115625445|XP_030376353.1|SLEB
OG0009082	LOC6537075|XP_002097636.2|DYAK	LOC115625524|XP_030376448.1|SLEB, LOC115625357|XP_030376252.1|SLEB, LOC115621622|XP_030371177.1|SLEB
