Orthogroup	DYAK.longest_only	DBUS.longest_only
OG0010425	LOC6529424|XP_002090428.3|DYAK	LOC108602545|XP_017846170.1|DBUS
OG0010426	LOC6529423|XP_002090427.1|DYAK	LOC108605356|XP_017850517.1|DBUS
OG0010427	LOC6528138|XP_015054458.1|DYAK	LOC108603659|XP_017848135.2|DBUS
OG0010428	LOC6529237|XP_002090243.1|DYAK	LOC108608520|XP_017855411.2|DBUS
OG0010429	LOC6526914|XP_002088013.1|DYAK	LOC108603033|XP_017846942.1|DBUS
OG0010430	LOC6526451|XP_002087570.1|DYAK	LOC108605017|XP_017850076.1|DBUS
OG0010431	LOC6526745|XP_002087848.1|DYAK	LOC108601175|XP_017844603.1|DBUS
OG0010432	LOC6526748|XP_002087851.1|DYAK	LOC108599936|XP_017842651.1|DBUS
OG0010433	LOC6526755|XP_002087858.1|DYAK	LOC108604770|XP_017849856.1|DBUS
OG0010434	LOC6526509|XP_002087620.1|DYAK	LOC108607574|XP_017853956.1|DBUS
OG0010435	LOC6527612|XP_002088700.1|DYAK	LOC108599526|XP_017841895.2|DBUS
OG0010436	LOC6527232|XP_002088326.1|DYAK	LOC108607944|XP_017854554.1|DBUS
OG0010437	LOC6527007|XP_002088103.1|DYAK	LOC108606861|XP_017852858.1|DBUS
OG0010439	LOC6529194|XP_002090201.1|DYAK	LOC108604203|XP_017849056.1|DBUS
OG0010440	LOC6529485|XP_002090487.1|DYAK	LOC108604557|XP_017849578.1|DBUS
OG0010441	LOC26534798|XP_015052845.1|DYAK	LOC108594410|XP_017835068.1|DBUS
OG0010442	LOC6536781|XP_002097352.1|DYAK	LOC108597596|XP_017839710.1|DBUS
OG0010443	LOC6529010|XP_002090042.1|DYAK	LOC108603282|XP_017847439.1|DBUS
OG0010444	LOC6529012|XP_002090044.2|DYAK	LOC108603774|XP_017848354.1|DBUS
OG0010445	LOC6526599|XP_002087707.1|DYAK	LOC108603314|XP_017847515.2|DBUS
OG0010446	LOC26535047|XP_015054575.2|DYAK	LOC108600837|XP_017844125.1|DBUS
OG0010447	LOC6532749|XP_039229438.1|DYAK	LOC108599061|XP_017841330.2|DBUS
OG0010448	LOC6533574|XP_039229709.1|DYAK	LOC108600131|XP_017843011.1|DBUS
OG0010450	LOC6532298|XP_002093058.1|DYAK	LOC108598371|XP_017840482.2|DBUS
OG0010451	LOC6532896|XP_002093632.1|DYAK	LOC108600565|XP_017843717.2|DBUS
OG0010452	LOC6532590|XP_002093334.2|DYAK	LOC108600075|XP_017842921.1|DBUS
OG0010453	LOC6532583|XP_002093327.1|DYAK	LOC108599000|XP_017841266.1|DBUS
OG0010454	LOC6534415|XP_002095093.2|DYAK	LOC108599379|XP_017841674.1|DBUS
OG0010455	LOC6532560|XP_002093305.1|DYAK	LOC108601122|XP_017844531.1|DBUS
OG0010456	LOC6534324|XP_002095004.1|DYAK	LOC108598961|XP_017841221.1|DBUS
OG0010457	LOC6532971|XP_002093706.1|DYAK	LOC108599312|XP_017841604.1|DBUS
OG0010458	LOC6532972|XP_002093707.2|DYAK	LOC108598314|XP_017840419.1|DBUS
OG0010459	LOC6532974|XP_002093709.1|DYAK	LOC108599376|XP_017841671.1|DBUS
OG0010460	LOC6532978|XP_039230132.1|DYAK	LOC108598317|XP_033149332.1|DBUS
OG0010461	LOC6533027|XP_002093762.1|DYAK	LOC108600787|XP_017844050.1|DBUS
OG0010462	LOC6532215|XP_002092988.1|DYAK	LOC108598708|XP_017840922.1|DBUS
OG0010463	LOC6535082|XP_002095746.1|DYAK	LOC108599719|XP_017842205.1|DBUS
OG0010464	LOC6535074|XP_002095738.1|DYAK	LOC108599707|XP_017842193.1|DBUS
OG0010465	LOC6539487|XP_002086377.1|DYAK	LOC108599714|XP_017842199.2|DBUS
OG0010466	LOC6535055|XP_039230146.1|DYAK	LOC108598862|XP_017841108.1|DBUS
OG0010467	LOC6535054|XP_002095718.2|DYAK	LOC108598964|XP_017841224.1|DBUS
OG0010468	LOC6534726|XP_002095401.1|DYAK	LOC108599048|XP_017841317.1|DBUS
OG0010469	LOC6532411|XP_002093162.1|DYAK	LOC108598171|XP_017840275.1|DBUS
OG0010470	LOC6533370|XP_002094095.1|DYAK	LOC108600884|XP_017844193.2|DBUS
OG0010471	LOC6533380|XP_002094105.1|DYAK	LOC108599915|XP_017842603.1|DBUS
OG0010472	LOC6532500|XP_002093246.1|DYAK	LOC108599465|XP_017841790.1|DBUS
OG0010473	LOC6533079|XP_002093811.1|DYAK	LOC108597958|XP_017840062.2|DBUS
OG0010474	LOC120321614|XP_039230785.1|DYAK	LOC108599401|XP_017841700.1|DBUS
OG0010475	LOC6534656|XP_002095331.1|DYAK	LOC108599389|XP_017841685.1|DBUS
OG0010477	LOC6532844|XP_002093581.1|DYAK	LOC108599929|XP_017842630.1|DBUS
OG0010478	LOC6533332|XP_002094058.1|DYAK	LOC108598562|XP_017840735.2|DBUS
OG0010479	LOC6533346|XP_002094072.1|DYAK	LOC108598566|XP_017840739.1|DBUS
OG0010480	LOC6534351|XP_002095030.2|DYAK	LOC108599276|XP_017841562.1|DBUS
OG0010481	LOC6534292|XP_002094973.1|DYAK	LOC108600893|XP_017844202.2|DBUS
OG0010482	LOC6533897|XP_002094597.1|DYAK	LOC108601036|XP_017844405.1|DBUS
OG0010483	LOC6534122|XP_002094806.1|DYAK	LOC108600179|XP_017843075.1|DBUS
OG0010484	LOC6535192|XP_002095852.1|DYAK	LOC108599882|XP_017842551.1|DBUS
OG0010485	LOC6534863|XP_002095535.2|DYAK	LOC108600310|XP_017843290.1|DBUS
OG0010486	LOC6539353|XP_002086246.2|DYAK	LOC108598340|XP_017840447.2|DBUS
OG0010487	LOC6533777|XP_002094480.1|DYAK	LOC108599831|XP_017842429.1|DBUS
OG0010488	LOC6534277|XP_002094958.2|DYAK	LOC108599159|XP_017841435.1|DBUS
OG0010489	LOC6534092|XP_002094778.1|DYAK	LOC108599302|XP_017841592.1|DBUS
OG0010490	LOC6528879|XP_002089911.2|DYAK	LOC108595919|XP_017836697.1|DBUS
OG0010491	LOC6530552|XP_002091467.1|DYAK	LOC108594694|XP_033150923.1|DBUS
OG0010493	LOC6534247|XP_002094929.1|DYAK	LOC108598611|XP_017840798.1|DBUS
OG0010495	LOC6534022|XP_002094709.1|DYAK	LOC108600705|XP_017843923.1|DBUS
OG0010496	LOC6533991|XP_002094681.2|DYAK	LOC108599128|XP_033149753.1|DBUS
OG0010497	LOC6533998|XP_002094687.2|DYAK	LOC117134780|XP_033149413.1|DBUS
OG0010498	LOC6528722|XP_039227680.1|DYAK	LOC108595629|XP_017836388.1|DBUS
OG0010501	LOC6530380|XP_002091306.2|DYAK	LOC108594936|XP_017835560.1|DBUS
OG0010502	LOC6534176|XP_039230155.1|DYAK	LOC108600059|XP_017842892.2|DBUS
OG0010503	LOC6529340|XP_002090345.1|DYAK	LOC108595557|XP_017836305.1|DBUS
OG0010504	LOC6529965|XP_002090912.2|DYAK	LOC108597781|XP_017839986.1|DBUS
OG0010505	LOC6528502|XP_039227132.1|DYAK	LOC108596355|XP_017837506.1|DBUS
OG0010506	LOC6528356|XP_039226582.1|DYAK	LOC108597241|XP_017839180.1|DBUS
OG0010507	LOC6532123|XP_002092899.1|DYAK	LOC108595773|XP_017836552.1|DBUS
OG0010508	LOC6531818|XP_002092605.1|DYAK	LOC108596974|XP_017838716.1|DBUS
OG0010509	LOC6530252|XP_039228374.1|DYAK	LOC108594608|XP_017835241.1|DBUS
OG0010510	LOC6531680|XP_002092471.1|DYAK	LOC108595468|XP_017836202.1|DBUS
OG0010512	LOC6532047|XP_002092824.1|DYAK	LOC108596679|XP_017838178.1|DBUS
OG0010513	LOC6532041|XP_002092818.1|DYAK	LOC108595703|XP_017836476.1|DBUS
OG0010514	LOC6532037|XP_002092814.1|DYAK	LOC108597070|XP_017838889.1|DBUS
OG0010515	LOC6530476|XP_002091391.1|DYAK	LOC108596451|XP_017837688.1|DBUS
OG0010516	LOC6528564|XP_002089608.1|DYAK	LOC108595585|XP_017836336.1|DBUS
OG0010517	LOC6530799|XP_002091682.1|DYAK	LOC108595894|XP_017836673.1|DBUS
OG0010519	LOC6528613|XP_015053975.1|DYAK	LOC108597669|XP_017839828.1|DBUS
OG0010520	LOC6530424|XP_002091340.1|DYAK	LOC108595589|XP_017836341.1|DBUS
OG0010521	LOC6530139|XP_002091085.1|DYAK	LOC108596954|XP_017838684.1|DBUS
OG0010522	LOC6528631|XP_002089673.1|DYAK	LOC108597696|XP_017839864.1|DBUS
OG0010523	LOC6528630|XP_002089672.1|DYAK	LOC108595410|XP_017836125.1|DBUS
OG0010524	LOC6530525|XP_002091440.1|DYAK	LOC108595362|XP_017836075.1|DBUS
OG0010525	LOC6530919|XP_002091763.1|DYAK	LOC108596108|XP_017837017.1|DBUS
OG0010526	LOC6530917|XP_002091761.1|DYAK	LOC108595744|XP_017836521.1|DBUS
OG0010527	LOC6531805|XP_002092592.2|DYAK	LOC108597462|XP_017839522.2|DBUS
OG0010528	LOC6531789|XP_015051557.1|DYAK	LOC108595973|XP_017836748.2|DBUS
OG0010529	LOC26535600|XP_015051556.1|DYAK	LOC108596005|XP_017836779.1|DBUS
OG0010530	LOC6531343|XP_002092147.1|DYAK	LOC108595240|XP_017835927.1|DBUS
OG0010531	LOC6538610|XP_002099132.2|DYAK	LOC108603185|XP_017847235.1|DBUS
OG0010532	LOC6536275|XP_002096861.1|DYAK	LOC108602890|XP_017846688.1|DBUS
OG0010533	LOC6534240|XP_002094922.1|DYAK	LOC108599898|XP_033149765.1|DBUS
OG0010535	LOC6539944|XP_002086819.1|DYAK	LOC108603936|XP_017848619.1|DBUS
OG0010536	LOC6535746|XP_002096369.1|DYAK	LOC108601537|XP_033149928.1|DBUS
OG0010537	LOC6536271|XP_002096857.1|DYAK	LOC108603634|XP_033149801.1|DBUS
OG0010538	LOC6537104|XP_002097665.1|DYAK	LOC108603967|XP_017848659.1|DBUS
OG0010539	LOC26536206|XP_039231816.1|DYAK	LOC108603422|XP_033150106.1|DBUS
OG0010540	LOC6538880|XP_002099384.1|DYAK	LOC108602771|XP_017846432.1|DBUS
OG0010541	LOC6533696|XP_002094401.1|DYAK	LOC108602237|XP_017845773.1|DBUS
OG0010542	LOC6537599|XP_002098145.1|DYAK	LOC108602062|XP_017845571.1|DBUS
OG0010543	LOC6538849|XP_002099362.1|DYAK	LOC108602197|XP_017845734.1|DBUS
OG0010545	LOC6536882|XP_002097451.1|DYAK	LOC108602305|XP_017845877.1|DBUS
OG0010546	LOC6535616|XP_002096244.1|DYAK	LOC108603113|XP_017847108.1|DBUS
OG0010547	LOC6535619|XP_002096247.1|DYAK	LOC108602656|XP_017846291.1|DBUS
OG0010548	LOC6538365|XP_002098889.1|DYAK	LOC108601361|XP_017844750.1|DBUS
OG0010549	LOC6536842|XP_002097412.1|DYAK	LOC108602998|XP_017846882.1|DBUS
OG0010550	LOC6538020|XP_002098555.1|DYAK	LOC108601629|XP_017845017.1|DBUS
OG0010551	LOC6538006|XP_002098541.1|DYAK	LOC108603629|XP_017848077.1|DBUS
OG0010552	LOC6538954|XP_002099457.1|DYAK	LOC108602412|XP_017846014.1|DBUS
OG0010553	LOC6538953|XP_002099456.1|DYAK	LOC108601818|XP_017845243.1|DBUS
OG0010554	LOC6538236|XP_002098763.2|DYAK	LOC108604851|XP_017849961.1|DBUS
OG0010556	LOC6538459|XP_002098983.1|DYAK	LOC108602640|XP_017846274.1|DBUS
OG0010557	LOC6536582|XP_002097158.1|DYAK	LOC108602537|XP_017846158.1|DBUS
OG0010559	LOC6538426|XP_002098950.1|DYAK	LOC108602735|XP_017846376.1|DBUS
OG0010560	LOC6536131|XP_015047578.1|DYAK	LOC108602598|XP_017846224.1|DBUS
OG0010561	LOC6535502|XP_002096133.1|DYAK	LOC108602120|XP_017845636.1|DBUS
OG0010562	LOC6536538|XP_002097114.1|DYAK	LOC108604841|XP_017849949.1|DBUS
OG0010563	LOC6536536|XP_002097112.1|DYAK	LOC108595819|XP_017836599.1|DBUS
OG0010564	LOC6538088|XP_002098622.1|DYAK	LOC108602811|XP_017846529.1|DBUS
OG0010566	LOC26535952|XP_015049098.1|DYAK	LOC108602289|XP_017845858.1|DBUS
OG0010567	LOC6539831|XP_002086714.2|DYAK	LOC108602267|XP_017845811.1|DBUS
OG0010568	LOC6538917|XP_002099421.1|DYAK	LOC108602037|XP_017845534.1|DBUS
OG0010569	LOC6538951|XP_002099454.1|DYAK	LOC108602470|XP_017846083.1|DBUS
OG0010570	LOC6538359|XP_002098883.1|DYAK	LOC108602622|XP_017846249.1|DBUS
OG0010571	LOC6535813|XP_002096435.1|DYAK	LOC108601715|XP_017845122.1|DBUS
OG0010572	LOC6537665|XP_002098210.1|DYAK	LOC108601605|XP_017844994.1|DBUS
OG0010573	LOC6538643|XP_002099163.2|DYAK	LOC108601977|XP_017845460.1|DBUS
OG0010574	LOC6538644|XP_002099164.1|DYAK	LOC108602575|XP_017846202.1|DBUS
OG0010575	LOC6538996|XP_002099498.2|DYAK	LOC108602271|XP_017845816.1|DBUS
OG0010576	LOC6536462|XP_002097043.1|DYAK	LOC108603011|XP_017846896.1|DBUS
OG0010577	LOC6536651|XP_002097223.3|DYAK	LOC108604091|XP_017848862.1|DBUS
OG0010578	LOC6538826|XP_002099339.1|DYAK	LOC108604317|XP_017849227.1|DBUS
OG0010579	LOC6537250|XP_002097808.1|DYAK	LOC108601308|XP_017844697.1|DBUS
OG0010580	LOC6535442|XP_002096091.2|DYAK	LOC108601304|XP_017844692.1|DBUS
OG0010581	LOC6535248|XP_002095904.2|DYAK	LOC108602507|XP_017846123.1|DBUS
OG0010582	LOC26535506|XP_015048672.1|DYAK	LOC108603390|XP_017847651.1|DBUS
OG0010583	LOC6537462|XP_002098018.2|DYAK	LOC108602580|XP_017846207.1|DBUS
OG0010584	LOC6537283|XP_002097841.1|DYAK	LOC108603530|XP_017847914.1|DBUS
OG0010588	LOC26535470|XP_015048776.1|DYAK	LOC108604713|XP_017849779.1|DBUS
OG0010592	LOC6529483|XP_002090485.2|DYAK	LOC108607723|XP_017854233.2|DBUS
OG0010593	LOC6534844|XP_002095516.2|DYAK	LOC108599445|XP_017841764.2|DBUS
OG0010594	LOC6533321|XP_002094047.1|DYAK	LOC108600261|XP_017843193.1|DBUS
OG0010595	LOC6533834|XP_002094534.1|DYAK	LOC108598292|XP_017840397.1|DBUS
OG0010597	LOC6533556|XP_002094266.1|DYAK	LOC108600655|XP_017843841.1|DBUS
OG0010598	LOC6535158|XP_002095820.1|DYAK	LOC108599337|XP_017841628.1|DBUS
OG0010599	LOC6527476|XP_002088566.1|DYAK	LOC108595151|XP_017835810.1|DBUS
OG0010600	LOC6527491|XP_002088581.1|DYAK	LOC108595176|XP_017835845.1|DBUS
OG0010601	LOC6527527|XP_002088617.1|DYAK	LOC108605304|XP_017850462.1|DBUS
OG0010602	LOC6524724|XP_002100568.1|DYAK	LOC108607000|XP_017853065.1|DBUS
OG0010612	LOC6528060|XP_015054479.1|DYAK	LOC108597436|XP_017839487.1|DBUS
OG0010619	LOC6532720|XP_002093462.2|DYAK	LOC108599966|XP_017842708.1|DBUS
OG0010621	LOC6527458|XP_002088550.1|DYAK	LOC108605255|XP_017850366.1|DBUS
OG0010622	LOC26535177|XP_015048144.2|DYAK	LOC108603055|XP_017846978.1|DBUS
OG0010624	LOC6536320|XP_002096904.1|DYAK	LOC108601256|XP_017844645.1|DBUS
OG0010626	LOC6535884|XP_002096500.1|DYAK	LOC108603490|XP_017847833.1|DBUS
OG0010627	LOC6537821|XP_002098362.1|DYAK	LOC108603467|XP_017847795.1|DBUS
OG0010631	LOC6527103|XP_002088196.1|DYAK	LOC108599762|XP_017842269.1|DBUS
OG0010632	LOC6528745|XP_002089780.1|DYAK	LOC108596543|XP_033149104.1|DBUS
OG0010633	LOC120320600|XP_039226668.1|DYAK	LOC108594883|XP_033150917.1|DBUS
OG0010638	LOC6525547|XP_002101382.3|DYAK	LOC108606884|XP_017852898.1|DBUS
OG0010639	LOC6525301|XP_002101137.1|DYAK	LOC108605121|XP_017850172.1|DBUS
OG0010640	LOC6525302|XP_002101138.1|DYAK	LOC108605844|XP_017851141.1|DBUS
OG0010641	LOC6525305|XP_002101141.1|DYAK	LOC108605816|XP_017851111.1|DBUS
OG0010642	LOC6524308|XP_002100167.2|DYAK	LOC108605335|XP_017850493.1|DBUS
OG0010643	LOC120321114|XP_039228668.1|DYAK	LOC108605977|XP_017851288.1|DBUS
OG0010644	LOC6526253|XP_002087375.2|DYAK	LOC108605126|XP_017850178.1|DBUS
OG0010646	LOC6535076|XP_002095740.2|DYAK	LOC108599717|XP_017842203.1|DBUS
OG0010647	LOC26534770|XP_015049941.1|DYAK	LOC117134645|XP_017842784.1|DBUS
OG0010650	LOC6532665|XP_002093409.1|DYAK	LOC108598268|XP_017840373.1|DBUS
OG0010653	LOC6538572|XP_002099094.1|DYAK	LOC108601466|XP_017844853.1|DBUS
OG0010655	LOC6539608|XP_015045080.2|DYAK	LOC108598248|XP_017840351.1|DBUS
OG0010657	LOC6524780|XP_002100624.1|DYAK	LOC108607086|XP_017853198.1|DBUS
OG0010658	LOC6524500|XP_002100357.3|DYAK	LOC108605184|XP_017850265.2|DBUS
OG0010660	LOC6524260|XP_002100123.1|DYAK	LOC117134906|XP_033150246.1|DBUS
OG0010661	LOC6525177|XP_002101015.2|DYAK	LOC108607016|XP_017853089.1|DBUS
OG0010662	LOC6523857|XP_015045355.1|DYAK	LOC108606767|XP_017852667.1|DBUS
OG0010663	LOC6526115|XP_002101932.2|DYAK	LOC108606321|XP_017851824.1|DBUS
OG0010664	LOC6525123|XP_002100961.1|DYAK	LOC108606071|XP_017851406.1|DBUS
OG0010665	LOC6525759|XP_002101580.1|DYAK	LOC108606162|XP_017851503.1|DBUS
OG0010666	LOC6524135|XP_002099999.2|DYAK	LOC108605947|XP_017851257.1|DBUS
OG0010667	LOC6524695|XP_002100539.1|DYAK	LOC117134941|XP_033150385.1|DBUS
OG0010668	LOC6523976|XP_002099848.1|DYAK	LOC108598207|XP_017840313.1|DBUS
OG0010670	LOC6524352|XP_002100210.1|DYAK	LOC108605046|XP_033150367.1|DBUS
OG0010671	LOC120322382|XP_039233496.1|DYAK	LOC108605384|XP_017850543.1|DBUS
OG0010672	LOC6534011|XP_002094700.1|DYAK	LOC108606046|XP_017851385.1|DBUS
OG0010673	LOC6525617|XP_002101452.1|DYAK	LOC108606092|XP_017851426.1|DBUS
OG0010677	LOC6526050|XP_002101867.1|DYAK	LOC108606453|XP_017852054.1|DBUS
OG0010678	LOC26534525|XP_015046500.1|DYAK	LOC108607285|XP_017853470.1|DBUS
OG0010679	LOC6533460|XP_002094171.2|DYAK	LOC108607693|XP_017854165.1|DBUS
OG0010680	LOC6525421|XP_015046284.1|DYAK	LOC108602081|XP_017845594.1|DBUS
OG0010682	LOC6525426|XP_039229746.1|DYAK	LOC117134939|XP_033150373.1|DBUS
OG0010683	LOC6528271|XP_002089324.2|DYAK	LOC108602780|XP_033150086.1|DBUS
OG0010685	LOC6529814|XP_002090796.1|DYAK	LOC108605489|XP_017850707.2|DBUS
OG0010687	LOC6528004|XP_002089071.1|DYAK	LOC108607826|XP_033149954.1|DBUS
OG0010688	LOC6527337|XP_002088429.2|DYAK	LOC108602942|XP_017846780.1|DBUS
OG0010689	LOC6526965|XP_002088061.1|DYAK	LOC117135051|XP_033150832.1|DBUS
OG0010691	LOC26535283|XP_015054606.1|DYAK	LOC108594440|XP_017835104.1|DBUS
OG0010692	LOC6527151|XP_002088245.1|DYAK	LOC108594438|XP_017835102.2|DBUS
OG0010693	LOC6529262|XP_002090267.2|DYAK	LOC108608182|XP_017854932.1|DBUS
OG0010694	LOC6527443|XP_002088535.1|DYAK	LOC108603302|XP_017847472.1|DBUS
OG0010698	LOC6527052|XP_002088145.1|DYAK	LOC108607834|XP_017854383.1|DBUS
OG0010699	LOC6529182|XP_002090189.2|DYAK	LOC108604737|XP_017849811.2|DBUS
OG0010701	LOC6526598|XP_002087706.1|DYAK	LOC108603875|XP_017848539.1|DBUS
OG0010703	LOC6526350|XP_002087472.1|DYAK	LOC108596581|XP_017837996.2|DBUS
OG0010704	LOC6526804|XP_002087906.1|DYAK	LOC108603708|XP_017848240.2|DBUS
OG0010705	LOC6532753|XP_002093495.1|DYAK	LOC108599320|XP_017841611.1|DBUS
OG0010706	LOC6533609|XP_002094317.2|DYAK	LOC108600502|XP_017843625.1|DBUS
OG0010707	LOC6533021|XP_002093756.1|DYAK	LOC108599345|XP_033149350.1|DBUS
OG0010708	LOC26535222|XP_015050999.2|DYAK	LOC108600197|XP_017843096.1|DBUS
OG0010709	LOC6534446|XP_002095123.1|DYAK	LOC108598034|XP_017840138.1|DBUS
OG0010710	LOC6532947|XP_002093682.2|DYAK	LOC108598488|XP_017840631.1|DBUS
OG0010711	LOC6539852|XP_039232192.1|DYAK	LOC108602699|XP_017846338.1|DBUS
OG0010712	LOC6532660|XP_002093404.1|DYAK	LOC108599804|XP_017842366.1|DBUS
OG0010713	LOC6534291|XP_002094972.3|DYAK	LOC108597918|XP_017840024.2|DBUS
OG0010714	LOC26534716|XP_015049879.1|DYAK	LOC108601010|XP_017844370.1|DBUS
OG0010716	LOC6534602|XP_002095277.1|DYAK	LOC108598956|XP_017841216.1|DBUS
OG0010717	LOC6534517|XP_002095194.3|DYAK	LOC108599653|XP_017842117.2|DBUS
OG0010719	LOC6536029|XP_002096644.1|DYAK	LOC108599145|XP_033149393.1|DBUS
OG0010720	LOC6534485|XP_039229833.1|DYAK	LOC108599321|XP_017841612.1|DBUS
OG0010721	LOC6534481|XP_002095158.1|DYAK	LOC108598777|XP_017841007.1|DBUS
OG0010723	LOC26534557|XP_015044946.2|DYAK	LOC108599327|XP_017841622.1|DBUS
OG0010724	LOC26535132|XP_015052871.1|DYAK	LOC108594790|XP_017835418.1|DBUS
OG0010725	LOC6530747|XP_002091637.1|DYAK	LOC108594787|XP_017835414.1|DBUS
OG0010727	LOC6528361|XP_002089410.1|DYAK	LOC108595752|XP_017836530.1|DBUS
OG0010728	LOC6528382|XP_002089429.2|DYAK	LOC108597060|XP_017838872.1|DBUS
OG0010732	LOC26536242|XP_015052962.1|DYAK	LOC108596949|XP_017838677.1|DBUS
OG0010733	LOC6531899|XP_039228918.1|DYAK	LOC108596613|XP_017838043.1|DBUS, LOC108596611|XP_017838041.1|DBUS
OG0010734	LOC6530425|XP_002091341.1|DYAK	LOC108595677|XP_017836446.1|DBUS
OG0010735	LOC6530296|XP_002091223.1|DYAK	LOC108597621|XP_017839753.1|DBUS
OG0010736	LOC6529081|XP_002090094.1|DYAK	LOC108597040|XP_017838825.1|DBUS
OG0010737	LOC120320627|XP_039226802.1|DYAK	LOC108597041|XP_017838826.1|DBUS
OG0010738	LOC6538647|XP_015048939.1|DYAK	LOC108603999|XP_017848723.1|DBUS
OG0010743	LOC6535728|XP_002096351.3|DYAK	LOC108602623|XP_017846250.1|DBUS
OG0010747	LOC6538590|XP_002099112.2|DYAK	LOC108604589|XP_017849611.1|DBUS
OG0010748	LOC6536686|XP_002097259.1|DYAK	LOC108602662|XP_017846297.1|DBUS
OG0010749	LOC6538729|XP_002099244.1|DYAK	LOC108604740|XP_017849812.1|DBUS
OG0010750	LOC6538728|XP_002099243.2|DYAK	LOC108601516|XP_017844905.1|DBUS
OG0010752	LOC26536305|XP_015049077.1|DYAK	LOC108602687|XP_017846316.1|DBUS
OG0010753	LOC6537810|XP_002098351.1|DYAK	LOC108602913|XP_017846713.1|DBUS
OG0010754	LOC6536564|XP_002097140.1|DYAK	LOC108603321|XP_017847526.1|DBUS
OG0010755	LOC6538370|XP_002098894.2|DYAK	LOC108601363|XP_017844752.1|DBUS
OG0010756	LOC6538371|XP_002098895.3|DYAK	LOC108601364|XP_017844753.1|DBUS
OG0010757	LOC6538046|XP_002098581.3|DYAK	LOC108602645|XP_017846280.1|DBUS
OG0010758	LOC6538032|XP_002098567.1|DYAK	LOC108601383|XP_033149910.1|DBUS
OG0010759	LOC6538975|XP_039231903.1|DYAK	LOC117134869|XP_033150102.1|DBUS
OG0010761	LOC6536145|XP_002096746.1|DYAK	LOC108601549|XP_017844936.1|DBUS
OG0010762	LOC6538193|XP_002098721.2|DYAK	LOC108601582|XP_017844971.1|DBUS
OG0010764	LOC6537695|XP_002098240.1|DYAK	LOC108602312|XP_017845885.1|DBUS
OG0010766	LOC6536451|XP_002097032.1|DYAK	LOC108602691|XP_017846318.1|DBUS
OG0010767	LOC6538914|XP_002099418.3|DYAK	LOC108602282|XP_017845840.1|DBUS
OG0010770	LOC6538827|XP_002099340.1|DYAK	LOC108601396|XP_017844785.1|DBUS
OG0010772	LOC6535450|XP_002096094.3|DYAK	LOC108601307|XP_033149815.1|DBUS
OG0010773	LOC6535446|XP_002096093.1|DYAK	LOC108602489|XP_017846103.1|DBUS
OG0010774	LOC6535291|XP_002095947.2|DYAK	LOC108603718|XP_017848248.2|DBUS
OG0010775	LOC6536970|XP_039232545.1|DYAK	LOC108601540|XP_033149926.1|DBUS
OG0010777	LOC6536786|XP_002097356.1|DYAK	LOC108602832|XP_017846562.1|DBUS
OG0010778	LOC6536755|XP_002097327.2|DYAK	LOC108602515|XP_017846135.1|DBUS
OG0010779	LOC6536750|XP_015047932.1|DYAK	LOC108602258|XP_017845802.1|DBUS
OG0010780	LOC6537802|XP_002098343.2|DYAK	LOC108602296|XP_017845866.1|DBUS
OG0010781	LOC6536211|XP_002096802.1|DYAK	LOC108603594|XP_017848024.1|DBUS
OG0010782	LOC6535696|XP_002096324.1|DYAK	LOC108604820|XP_017849919.1|DBUS
OG0010783	LOC6537112|XP_002097673.1|DYAK	LOC108603641|XP_017848091.1|DBUS
OG0010784	LOC26535381|XP_015051495.1|DYAK	LOC108596394|XP_017837563.1|DBUS
OG0010785	LOC6530228|XP_002091165.1|DYAK	LOC108595962|XP_017836737.1|DBUS
OG0010786	LOC6531273|XP_002092082.2|DYAK	LOC108595239|XP_017835926.1|DBUS
OG0010787	LOC6530114|XP_002091060.1|DYAK	LOC108594801|XP_017835429.1|DBUS
OG0010788	LOC26535658|XP_015052919.1|DYAK	LOC108596858|XP_017838491.1|DBUS
OG0010792	LOC6525806|XP_002101627.1|DYAK	LOC108605077|XP_017850133.1|DBUS
OG0010793	LOC6539097|XP_002086004.1|DYAK	LOC108606765|XP_033150272.1|DBUS
OG0010795	LOC6532649|XP_002093393.1|DYAK	LOC108599779|XP_017842323.1|DBUS
OG0010797	LOC6535064|XP_002095728.1|DYAK	LOC108599160|XP_017841436.1|DBUS
OG0010799	LOC6533988|XP_002094679.1|DYAK	LOC108604050|XP_017848801.1|DBUS
OG0010800	LOC120321612|XP_039230783.1|DYAK	LOC108600364|XP_017843385.1|DBUS
OG0010801	LOC6527486|XP_002088576.1|DYAK	LOC108608135|XP_017854858.1|DBUS
OG0010802	LOC6526853|XP_002087953.1|DYAK	LOC108608502|XP_017855388.1|DBUS
OG0010803	LOC6526466|XP_002087585.1|DYAK	LOC108604371|XP_017849312.1|DBUS
OG0010804	LOC6527210|XP_039227399.1|DYAK	LOC108608396|XP_017855240.1|DBUS
OG0010805	LOC6527391|XP_002088483.1|DYAK	LOC108607583|XP_017853970.1|DBUS
OG0010806	LOC6527228|XP_002088322.1|DYAK	LOC108607757|XP_017854273.1|DBUS
OG0010807	LOC6528086|XP_002089153.1|DYAK	LOC108594521|XP_017835214.1|DBUS
OG0010808	LOC6524881|XP_039226524.1|DYAK	LOC108606972|XP_017853024.1|DBUS
OG0010810	LOC6530238|XP_002091175.1|DYAK	LOC108596601|XP_017838021.1|DBUS
