Orthogroup	DYAK.longest_only	DEUG.longest_only
OG0009915	LOC6526461|XP_039226900.1|DYAK	LOC108111448|XP_017076410.1|DEUG
OG0009917	LOC6528796|XP_002089828.1|DYAK	LOC108104859|XP_017066669.1|DEUG, LOC108104770|XP_017066495.1|DEUG, LOC108104774|XP_017066498.1|DEUG
OG0009918	LOC26535714|XP_015052926.1|DYAK	LOC108106554|XP_017069207.1|DEUG, LOC108106553|XP_017069206.1|DEUG, LOC108106552|XP_017069205.1|DEUG
OG0009919	LOC6538025|XP_002098560.1|DYAK	LOC108113186|XP_017079205.1|DEUG, LOC108103011|XP_017063827.1|DEUG
OG0009922	LOC6534893|XP_002095565.1|DYAK	LOC108108057|XP_017071421.1|DEUG
OG0009925	LOC6537425|XP_002097981.1|DYAK	LOC108116447|XP_017083849.1|DEUG
OG0009926	LOC6533958|XP_002094658.1|DYAK	LOC108114498|XP_017081007.1|DEUG
OG0009927	LOC6523895|XP_002099768.1|DYAK	LOC108118532|XP_017086770.1|DEUG
OG0009928	LOC6537996|XP_002098531.2|DYAK	LOC108111301|XP_017076184.1|DEUG
OG0009930	LOC6525714|XP_002101536.1|DYAK	LOC108117513|XP_017085494.1|DEUG
OG0009931	LOC6530591|XP_002091504.1|DYAK	LOC108112841|XP_017078640.1|DEUG
OG0009932	LOC6528829|XP_002089861.3|DYAK	LOC108104851|XP_017066657.1|DEUG
OG0009933	LOC6531507|XP_002092306.1|DYAK	LOC108112501|XP_017077869.1|DEUG
OG0009937	LOC26535320|XP_015051104.2|DYAK	LOC108109609|XP_017073661.1|DEUG
OG0009938	LOC6525683|XP_039231353.1|DYAK	LOC108105337|XP_017067319.1|DEUG
OG0009940	LOC6538483|XP_039232009.1|DYAK	LOC108113534|XP_017079617.1|DEUG
OG0009941	LOC6528144|XP_002089210.1|DYAK	LOC108115453|XP_017082379.1|DEUG
OG0009942	LOC6528826|XP_002089858.1|DYAK	LOC108104844|XP_017066645.1|DEUG
OG0009943	LOC6527219|XP_002088313.1|DYAK	LOC108111438|XP_017076398.1|DEUG
OG0009944	LOC6523894|XP_002099767.1|DYAK	LOC108118504|XP_017086732.1|DEUG
OG0009945	LOC6526052|XP_002101869.1|DYAK	LOC108117607|XP_017085620.1|DEUG
OG0009946	LOC26534522|XP_015048304.1|DYAK	LOC108116349|XP_017083652.1|DEUG
OG0009947	LOC6533127|XP_015049821.2|DYAK	LOC108107523|XP_017070553.1|DEUG
OG0009948	LOC6523865|XP_002099738.1|DYAK	LOC108105412|XP_017067449.1|DEUG
OG0009949	LOC6535365|XP_015047086.1|DYAK	LOC108115035|XP_017081772.1|DEUG
OG0009950	LOC6537406|XP_002097962.1|DYAK	LOC108116298|XP_017083576.1|DEUG
OG0009951	LOC6535745|XP_039232525.1|DYAK	LOC108117226|XP_017085046.1|DEUG
OG0009952	LOC6535531|XP_002096160.1|DYAK	LOC108105275|XP_017067253.1|DEUG
OG0009953	LOC6538482|XP_002099006.1|DYAK	LOC108113526|XP_017079608.1|DEUG
OG0009954	LOC6536734|XP_002097306.1|DYAK	LOC108111767|XP_017076821.1|DEUG
OG0009955	LOC6531547|XP_002092345.2|DYAK	LOC108113028|XP_017078947.1|DEUG
OG0009956	LOC6524119|XP_002099983.1|DYAK	LOC108103667|XP_017064714.1|DEUG
OG0009957	LOC6538822|XP_002099335.1|DYAK	LOC108111404|XP_017076343.1|DEUG
OG0009958	LOC6538310|XP_002098837.1|DYAK	LOC108115869|XP_017082989.1|DEUG
OG0009960	LOC6535268|XP_002095924.1|DYAK	LOC108114959|XP_017081641.1|DEUG
OG0009962	LOC6536949|XP_002097518.1|DYAK	LOC108116827|XP_017084367.1|DEUG
OG0009963	LOC6537729|XP_015048477.1|DYAK	LOC108115663|XP_017082711.1|DEUG
OG0009964	LOC6537923|XP_002098463.1|DYAK	LOC108116711|XP_017084221.1|DEUG
OG0009966	LOC6529467|XP_039229076.1|DYAK	LOC108103063|XP_017063894.1|DEUG
OG0009968	LOC6526291|XP_002087413.1|DYAK	LOC108110687|XP_017075303.1|DEUG
OG0009969	LOC6529531|XP_002090533.1|DYAK	LOC108118461|XP_017086669.1|DEUG
OG0009970	LOC6529619|XP_002090613.1|DYAK	LOC108107179|XP_017070087.1|DEUG
OG0009971	LOC6529492|XP_002090494.2|DYAK	LOC108118451|XP_017086655.1|DEUG
OG0009972	LOC6528010|XP_002089077.1|DYAK	LOC108110529|XP_017075099.1|DEUG
OG0009973	LOC6528534|XP_015053972.1|DYAK	LOC108109011|XP_017072772.1|DEUG
OG0009974	LOC6529216|XP_002090223.1|DYAK	LOC108103386|XP_017064322.1|DEUG
OG0009975	LOC6528135|XP_002089201.1|DYAK	LOC108103416|XP_017064363.1|DEUG
OG0009976	LOC6527069|XP_002088162.1|DYAK	LOC108106999|XP_017069829.1|DEUG
OG0009977	LOC6527957|XP_002089024.1|DYAK	LOC108110976|XP_017075769.1|DEUG
OG0009978	LOC6527960|XP_002089027.1|DYAK	LOC108110760|XP_017075461.1|DEUG
OG0009979	LOC6527473|XP_002088563.1|DYAK	LOC108111199|XP_017076082.1|DEUG
OG0009980	LOC6532096|XP_002092872.1|DYAK	LOC108107378|XP_017070377.1|DEUG
OG0009981	LOC6531162|XP_002091991.2|DYAK	LOC108112446|XP_017077782.1|DEUG
OG0009982	LOC6531160|XP_002091989.3|DYAK	LOC108112089|XP_017077328.1|DEUG
OG0009983	LOC6531611|XP_002092408.1|DYAK	LOC108112675|XP_017078308.1|DEUG
OG0009984	LOC6530091|XP_002091037.1|DYAK	LOC108106647|XP_017069351.1|DEUG
OG0009985	LOC26535675|XP_015054651.1|DYAK	LOC108106481|XP_017069048.1|DEUG
OG0009986	LOC6528378|XP_002089427.1|DYAK	LOC108112277|XP_017077588.1|DEUG
OG0009987	LOC6531313|XP_002092117.1|DYAK	LOC108112339|XP_017077657.1|DEUG
OG0009988	LOC6531312|XP_002092116.1|DYAK	LOC108112204|XP_017077509.1|DEUG
OG0009989	LOC6530593|XP_002091506.1|DYAK	LOC108112669|XP_017078296.1|DEUG
OG0009990	LOC6530813|XP_002091696.1|DYAK	LOC108108988|XP_017072735.1|DEUG
OG0009991	LOC6530399|XP_039228542.1|DYAK	LOC108106467|XP_017069025.1|DEUG
OG0009992	LOC6524800|XP_002100642.1|DYAK	LOC108110016|XP_017074343.1|DEUG
OG0009993	LOC6524934|XP_039226053.1|DYAK	LOC108103616|XP_017064645.1|DEUG
OG0009994	LOC6540300|XP_039227608.1|DYAK	LOC108103527|XP_017064529.1|DEUG
OG0009995	LOC6523974|XP_039229924.1|DYAK	LOC108103789|XP_017064912.1|DEUG
OG0009996	LOC6525331|XP_002101167.1|DYAK	LOC108103431|XP_017064390.1|DEUG
OG0009997	LOC6525222|XP_002101060.1|DYAK	LOC108103131|XP_017063987.1|DEUG
OG0009998	LOC6525535|XP_002101370.1|DYAK	LOC108104343|XP_017065826.1|DEUG
OG0009999	LOC6525410|XP_002101245.1|DYAK	LOC108104975|XP_017066834.1|DEUG
OG0010000	LOC6525257|XP_002101093.1|DYAK	LOC108116475|XP_017083898.1|DEUG
OG0010001	LOC6523981|XP_002099853.1|DYAK	LOC108103802|XP_017064972.1|DEUG
OG0010002	LOC26535833|XP_015049228.1|DYAK	LOC108104693|XP_017066392.1|DEUG
OG0010003	LOC6527218|XP_002088312.1|DYAK	LOC108112006|XP_017077234.1|DEUG
OG0010004	LOC6524061|XP_002099930.1|DYAK	LOC108109759|XP_017073923.1|DEUG
OG0010005	LOC6533210|XP_002093936.1|DYAK	LOC108117230|XP_017085055.1|DEUG
OG0010006	LOC6525647|XP_002101469.1|DYAK	LOC108105342|XP_017067328.1|DEUG
OG0010007	LOC6525498|XP_002101333.1|DYAK	LOC108103259|XP_017064160.1|DEUG
OG0010008	LOC6525787|XP_002101608.1|DYAK	LOC108110003|XP_017074330.1|DEUG
OG0010009	LOC6529748|XP_002090738.1|DYAK	LOC108114810|XP_017081420.1|DEUG
OG0010010	LOC6526104|XP_002101921.1|DYAK	LOC108109697|XP_017073812.1|DEUG
OG0010011	LOC6524226|XP_002100089.2|DYAK	LOC108110283|XP_017074766.1|DEUG
OG0010012	LOC6524697|XP_002100541.3|DYAK	LOC108102976|XP_017063774.1|DEUG
OG0010013	LOC6525082|XP_002100921.1|DYAK	LOC108111843|XP_017076938.1|DEUG
OG0010014	LOC6525998|XP_002101816.1|DYAK	LOC108109637|XP_017073702.1|DEUG
OG0010015	LOC6525083|XP_015046086.1|DYAK	LOC108111841|XP_017076935.1|DEUG
OG0010016	LOC6525511|XP_002101346.1|DYAK	LOC108102887|XP_017063575.1|DEUG
OG0010017	LOC6525081|XP_002100920.1|DYAK	LOC108111844|XP_017076939.1|DEUG
OG0010018	LOC26535333|XP_039233539.1|DYAK	LOC108103649|XP_017064695.1|DEUG
OG0010019	LOC6524738|XP_002100582.2|DYAK	LOC108102963|XP_017063750.1|DEUG
OG0010020	LOC6525248|XP_002101085.2|DYAK	LOC108117594|XP_017085598.1|DEUG
OG0010021	LOC6525569|XP_002101404.1|DYAK	LOC108103984|XP_017065261.1|DEUG
OG0010022	LOC6526165|XP_002101975.1|DYAK	LOC108117674|XP_017085691.1|DEUG
OG0010023	LOC6523794|XP_002099669.1|DYAK	LOC108105419|XP_017067456.1|DEUG
OG0010024	LOC6523793|XP_002099668.1|DYAK	LOC108105420|XP_017067457.1|DEUG
OG0010025	LOC6523944|XP_002099816.1|DYAK	LOC108102445|XP_017062927.1|DEUG
OG0010026	LOC6524641|XP_002100498.2|DYAK	LOC108118375|XP_017086536.1|DEUG
OG0010027	LOC6525297|XP_002101133.1|DYAK	LOC108118072|XP_017086103.1|DEUG
OG0010028	LOC6525023|XP_002100862.1|DYAK	LOC108117028|XP_017084689.1|DEUG
OG0010029	LOC6525111|XP_002100950.1|DYAK	LOC108104995|XP_017066861.1|DEUG
OG0010030	LOC6524623|XP_002100480.1|DYAK	LOC108118388|XP_017086551.1|DEUG
OG0010031	LOC6524624|XP_002100481.2|DYAK	LOC108118345|XP_017086477.1|DEUG
OG0010032	LOC6528995|XP_002090027.2|DYAK	LOC108105149|XP_017067073.1|DEUG
OG0010033	LOC6524338|XP_002100196.1|DYAK	LOC108118141|XP_017086189.1|DEUG
OG0010034	LOC6524343|XP_002100201.1|DYAK	LOC108118157|XP_017086205.1|DEUG
OG0010035	LOC120322383|XP_039233497.1|DYAK	LOC108118148|XP_017086194.1|DEUG
OG0010036	LOC6524346|XP_002100204.1|DYAK	LOC108118162|XP_017086213.1|DEUG
OG0010037	LOC6524347|XP_002100205.1|DYAK	LOC108118142|XP_017086190.1|DEUG
OG0010038	LOC6524175|XP_002100038.1|DYAK	LOC108110278|XP_017074753.1|DEUG
OG0010039	LOC6530160|XP_002091102.1|DYAK	LOC108106354|XP_017068823.1|DEUG
OG0010040	LOC6527038|XP_002088132.1|DYAK	LOC108107153|XP_017070051.1|DEUG
OG0010041	LOC6524102|XP_002099966.2|DYAK	LOC108103339|XP_017064263.1|DEUG
OG0010042	LOC6525955|XP_002101775.1|DYAK	LOC108103111|XP_017063968.1|DEUG
OG0010043	LOC6525958|XP_002101778.1|DYAK	LOC108103174|XP_017064048.1|DEUG
OG0010044	LOC6540000|XP_039233706.1|DYAK	LOC108103315|XP_017064233.1|DEUG
OG0010045	LOC6526085|XP_002101902.1|DYAK	LOC108104988|XP_017066854.1|DEUG
OG0010046	LOC6526084|XP_002101901.1|DYAK	LOC108104989|XP_017066855.1|DEUG
OG0010047	LOC6524656|XP_002100513.3|DYAK	LOC108103013|XP_017063825.1|DEUG
OG0010048	LOC6524781|XP_015045886.1|DYAK	LOC108110079|XP_017074456.1|DEUG
OG0010049	LOC6524870|XP_002100710.1|DYAK	LOC108110086|XP_017074465.1|DEUG
OG0010050	LOC6524871|XP_002100711.1|DYAK	LOC108110085|XP_017074464.1|DEUG
OG0010051	LOC6524259|XP_002100122.1|DYAK	LOC108103533|XP_017064550.1|DEUG
OG0010052	LOC6539104|XP_002086006.2|DYAK	LOC108102408|XP_017062857.1|DEUG
OG0010053	LOC6526002|XP_002101820.1|DYAK	LOC108105103|XP_017067027.1|DEUG
OG0010054	LOC6525352|XP_039228043.1|DYAK	LOC108103463|XP_017064446.1|DEUG
OG0010055	LOC6525348|XP_002101184.1|DYAK	LOC108103445|XP_017064416.1|DEUG
OG0010056	LOC6525559|XP_002101394.1|DYAK	LOC108109972|XP_017074281.1|DEUG
OG0010057	LOC6523877|XP_002099750.1|DYAK	LOC108105537|XP_017067658.1|DEUG
OG0010058	LOC6524580|XP_039226920.1|DYAK	LOC108103911|XP_017065149.1|DEUG
OG0010059	LOC6526049|XP_002101866.1|DYAK	LOC108117600|XP_017085605.1|DEUG
OG0010060	LOC6524510|XP_002100367.1|DYAK	LOC108103856|XP_017065050.1|DEUG
OG0010061	LOC6532983|XP_002093718.1|DYAK	LOC108107696|XP_017070790.1|DEUG
OG0010062	LOC6533173|XP_002093899.1|DYAK	LOC108107813|XP_017071032.1|DEUG
OG0010063	LOC6534341|XP_002095021.1|DYAK	LOC108108424|XP_017071965.1|DEUG
OG0010064	LOC6534331|XP_002095011.1|DYAK	LOC108108636|XP_017072226.1|DEUG
OG0010065	LOC6533067|XP_002093799.1|DYAK	LOC108107586|XP_017070636.1|DEUG
OG0010066	LOC6532429|XP_002093176.2|DYAK	LOC108113582|XP_017079704.1|DEUG
OG0010067	LOC6533508|XP_002094219.1|DYAK	LOC108107692|XP_017070786.1|DEUG
OG0010068	LOC6539398|XP_002086286.1|DYAK	LOC108114183|XP_017080478.1|DEUG
OG0010069	LOC6532458|XP_002093205.1|DYAK	LOC108114080|XP_017080327.1|DEUG
OG0010070	LOC26534900|XP_015050787.1|DYAK	LOC108114212|XP_017080520.1|DEUG
OG0010071	LOC6534325|XP_002095005.1|DYAK	LOC108108608|XP_017072195.1|DEUG
OG0010072	LOC6533033|XP_002093768.1|DYAK	LOC108107697|XP_017070791.1|DEUG
OG0010073	LOC6533410|XP_002094128.1|DYAK	LOC108109913|XP_017074210.1|DEUG
OG0010074	LOC6524163|XP_002100026.2|DYAK	LOC108104437|XP_017065985.1|DEUG
OG0010075	LOC6532780|XP_002093522.1|DYAK	LOC108107504|XP_017070535.1|DEUG
OG0010076	LOC6533901|XP_002094601.1|DYAK	LOC108107771|XP_017070950.1|DEUG
OG0010077	LOC6535056|XP_002095720.1|DYAK	LOC108113967|XP_017080171.1|DEUG
OG0010079	LOC6539496|XP_002086386.2|DYAK	LOC108114264|XP_017080649.1|DEUG
OG0010080	LOC6532755|XP_002093497.1|DYAK	LOC108109784|XP_017073952.1|DEUG
OG0010081	LOC26534560|XP_015049436.1|DYAK	LOC108117356|XP_017085224.1|DEUG
OG0010082	LOC6532830|XP_002093567.1|DYAK	LOC108108097|XP_017071483.1|DEUG
OG0010083	LOC6534101|XP_002094787.1|DYAK	LOC108105952|XP_017068241.1|DEUG
OG0010084	LOC6534126|XP_039229884.1|DYAK	LOC108105938|XP_017068222.1|DEUG
OG0010085	LOC6539326|XP_039230262.1|DYAK	LOC108116724|XP_017084230.1|DEUG
OG0010086	LOC6534104|XP_002094790.1|DYAK	LOC108106027|XP_017068365.1|DEUG
OG0010087	LOC6534045|XP_002094731.1|DYAK	LOC108105977|XP_017068283.1|DEUG
OG0010089	LOC6533721|XP_039230556.1|DYAK	LOC108114685|XP_017081266.1|DEUG
OG0010090	LOC6523743|XP_002099618.1|DYAK	LOC108102386|XP_017062813.1|DEUG
OG0010091	LOC6530422|XP_002091338.1|DYAK	LOC108106276|XP_017068731.1|DEUG
OG0010092	LOC120322286|XP_039233277.1|DYAK	LOC108105569|XP_017067703.1|DEUG
OG0010093	LOC6531297|XP_039229238.1|DYAK	LOC108112210|XP_017077516.1|DEUG
OG0010094	LOC6537807|XP_002098348.1|DYAK	LOC108115606|XP_017082627.1|DEUG
OG0010095	LOC26536240|XP_015049021.1|DYAK	LOC108116588|XP_017084021.1|DEUG
OG0010096	LOC6523999|XP_002099871.1|DYAK	LOC108103203|XP_017064081.1|DEUG
OG0010097	LOC6540556|XP_039226584.1|DYAK	LOC108105539|XP_017067660.1|DEUG
OG0010098	LOC6528088|XP_002089155.1|DYAK	LOC108113411|XP_017079455.1|DEUG
OG0010099	LOC6529637|XP_002090631.1|DYAK	LOC108106947|XP_017069704.1|DEUG
OG0010100	LOC6533075|XP_002093807.2|DYAK	LOC108108046|XP_017071409.1|DEUG
OG0010101	LOC6535115|XP_002095778.1|DYAK	LOC108108817|XP_017072504.1|DEUG
OG0010102	LOC6539358|XP_002086251.2|DYAK	LOC108108789|XP_017072453.1|DEUG
OG0010103	LOC6539350|XP_002086243.1|DYAK	LOC108108797|XP_017072466.1|DEUG
OG0010104	LOC6532565|XP_002093310.2|DYAK	LOC108117366|XP_017085238.1|DEUG
OG0010105	LOC6527724|XP_002088807.1|DYAK	LOC108106200|XP_017068616.1|DEUG
OG0010106	LOC6530149|XP_002091091.1|DYAK	LOC108106366|XP_017068836.1|DEUG
OG0010107	LOC6531845|XP_002092632.1|DYAK	LOC108108858|XP_017072564.1|DEUG
OG0010108	LOC6531153|XP_039227960.1|DYAK	LOC108112797|XP_017078573.1|DEUG
OG0010110	LOC6533156|XP_002093882.1|DYAK	LOC108107995|XP_017071334.1|DEUG
OG0010111	LOC6538121|XP_002098656.3|DYAK	LOC108115912|XP_017083038.1|DEUG
OG0010112	LOC6536936|XP_002097505.1|DYAK	LOC108116834|XP_017084375.1|DEUG
OG0010113	LOC6525506|XP_002101341.1|DYAK	LOC108103214|XP_017064098.1|DEUG
OG0010114	LOC6524180|XP_002100043.3|DYAK	LOC108110292|XP_017074779.1|DEUG
OG0010115	LOC6524174|XP_002100037.1|DYAK	LOC108110277|XP_017074752.1|DEUG
OG0010116	LOC6525394|XP_039232013.1|DYAK	LOC108117410|XP_017085307.1|DEUG
OG0010117	LOC6526082|XP_002101899.1|DYAK	LOC108105003|XP_017066868.1|DEUG
OG0010118	LOC6524294|XP_015045592.1|DYAK	LOC108118296|XP_017086397.1|DEUG
OG0010119	LOC26534724|XP_039228152.1|DYAK	LOC108109638|XP_017073703.1|DEUG
OG0010120	LOC6525228|XP_002101066.1|DYAK	LOC108103135|XP_017063994.1|DEUG
OG0010121	LOC6525761|XP_039233275.1|DYAK	LOC108109929|XP_017074217.1|DEUG
OG0010122	LOC6524660|XP_002100517.1|DYAK	LOC108102903|XP_017063614.1|DEUG
OG0010123	LOC6524700|XP_002100544.2|DYAK	LOC108102979|XP_017063777.1|DEUG
OG0010125	LOC6525949|XP_002101769.2|DYAK	LOC108103184|XP_017064059.1|DEUG
OG0010126	LOC6528254|XP_039227434.1|DYAK	LOC108105778|XP_017067992.1|DEUG
OG0010127	LOC6527882|XP_002088954.1|DYAK	LOC108110638|XP_017075227.1|DEUG
OG0010128	LOC6527877|XP_002088949.3|DYAK	LOC108110464|XP_017075021.1|DEUG
OG0010129	LOC6527488|XP_002088578.1|DYAK	LOC108111232|XP_017076124.1|DEUG
OG0010130	LOC6527816|XP_002088889.1|DYAK	LOC108108486|XP_017072032.1|DEUG
OG0010131	LOC6528223|XP_002089285.2|DYAK	LOC108105893|XP_017068163.1|DEUG
OG0010132	LOC6529716|XP_002090709.1|DYAK	LOC108106887|XP_017069624.1|DEUG
OG0010133	LOC6529715|XP_002090708.2|DYAK	LOC108106891|XP_017069628.1|DEUG
OG0010134	LOC6527890|XP_002088962.1|DYAK	LOC108110655|XP_017075256.1|DEUG
OG0010135	LOC6528130|XP_002089197.1|DYAK	LOC108103383|XP_017064318.1|DEUG
OG0010136	LOC6528132|XP_002089199.1|DYAK	LOC108103385|XP_017064321.1|DEUG
OG0010137	LOC6527115|XP_002088208.1|DYAK	LOC108113467|XP_017079538.1|DEUG
OG0010138	LOC26536042|XP_015052951.2|DYAK	LOC108111544|XP_017076552.1|DEUG
OG0010139	LOC6529858|XP_002090822.1|DYAK	LOC108115440|XP_017082364.1|DEUG
OG0010140	LOC6526545|XP_002087655.3|DYAK	LOC108111203|XP_017076089.1|DEUG
OG0010141	LOC6527205|XP_002088299.1|DYAK	LOC108111549|XP_017076560.1|DEUG
OG0010142	LOC6526422|XP_039227060.1|DYAK	LOC108110919|XP_017075683.1|DEUG
OG0010143	LOC6527296|XP_039227616.1|DYAK	LOC108104020|XP_017065341.1|DEUG
OG0010144	LOC6529452|XP_002090454.2|DYAK	LOC108103081|XP_017063921.1|DEUG
OG0010145	LOC6528139|XP_039226341.1|DYAK	LOC108115443|XP_017082368.1|DEUG
OG0010146	LOC6529235|XP_002090241.2|DYAK	LOC108115489|XP_017082463.1|DEUG
OG0010147	LOC6526788|XP_002087891.1|DYAK	LOC108110595|XP_017075182.1|DEUG
OG0010148	LOC6529412|XP_039229351.1|DYAK	LOC108103653|XP_017064741.1|DEUG
OG0010149	LOC6526463|XP_002087582.2|DYAK	LOC108112483|XP_017077840.1|DEUG
OG0010150	LOC6529567|XP_002090564.1|DYAK	LOC108105654|XP_017067832.1|DEUG
OG0010151	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK	LOC108114804|XP_017081407.1|DEUG
OG0010152	LOC6527386|XP_002088478.1|DYAK	LOC108104145|XP_017065535.1|DEUG
OG0010153	LOC6529002|XP_002090034.1|DYAK	LOC108105134|XP_017067056.1|DEUG
OG0010154	LOC6529013|XP_002090045.2|DYAK	LOC108105127|XP_017067049.1|DEUG
OG0010155	LOC6529816|XP_002090798.1|DYAK	LOC108115444|XP_017082369.1|DEUG
OG0010156	LOC6532624|XP_002093368.1|DYAK	LOC108108285|XP_017071777.1|DEUG
OG0010157	LOC6533600|XP_002094308.1|DYAK	LOC108114083|XP_017080326.1|DEUG
OG0010158	LOC6533573|XP_002094283.1|DYAK	LOC108114518|XP_017081032.1|DEUG
OG0010159	LOC6533006|XP_002093741.1|DYAK	LOC108107795|XP_017070999.1|DEUG
OG0010160	LOC6532794|XP_002093532.2|DYAK	LOC108107669|XP_017070744.1|DEUG
OG0010161	LOC6535059|XP_002095723.1|DYAK	LOC108114262|XP_017080647.1|DEUG
OG0010162	LOC26534963|XP_015050636.1|DYAK	LOC108114661|XP_017081229.1|DEUG
OG0010163	LOC6539774|XP_002086660.3|DYAK	LOC108114217|XP_017080533.1|DEUG
OG0010164	LOC6533660|XP_002094366.1|DYAK	LOC108114609|XP_017081160.1|DEUG
OG0010165	LOC6533188|XP_002093914.1|DYAK	LOC108107672|XP_017070749.1|DEUG
OG0010166	LOC6532529|XP_002093275.2|DYAK	LOC108114534|XP_017081061.1|DEUG
OG0010167	LOC6532543|XP_002093289.1|DYAK	LOC108114100|XP_017080347.1|DEUG
OG0010168	LOC26536210|XP_015051051.1|DYAK	LOC108116746|XP_017084254.1|DEUG
OG0010169	LOC6533745|XP_039230619.1|DYAK	LOC108114736|XP_017081337.1|DEUG
OG0010170	LOC6534223|XP_002094905.1|DYAK	LOC108108446|XP_017071989.1|DEUG
OG0010171	LOC6534224|XP_002094906.1|DYAK	LOC108108453|XP_017071996.1|DEUG
OG0010172	LOC6539567|XP_002086458.1|DYAK	LOC108118185|XP_017086232.1|DEUG
OG0010173	LOC6530050|XP_002090996.1|DYAK	LOC108112227|XP_017077536.1|DEUG
OG0010174	LOC6530569|XP_002091482.1|DYAK	LOC108112834|XP_017078631.1|DEUG
OG0010175	LOC6530546|XP_002091461.1|DYAK	LOC108112399|XP_017077730.1|DEUG
OG0010176	LOC6530542|XP_002091457.1|DYAK	LOC108112465|XP_017077807.1|DEUG
OG0010177	LOC6528443|XP_002089489.2|DYAK	LOC108113030|XP_017078950.1|DEUG
OG0010178	LOC6531404|XP_002092207.1|DYAK	LOC108113054|XP_017078973.1|DEUG
OG0010179	LOC6540532|XP_039230741.1|DYAK	LOC108107973|XP_017071306.1|DEUG
OG0010180	LOC6534999|XP_002095669.1|DYAK	LOC108108478|XP_017072026.1|DEUG
OG0010181	LOC6535131|XP_002095793.1|DYAK	LOC108108688|XP_017072281.1|DEUG
OG0010182	LOC26534869|XP_039228099.1|DYAK	LOC108109242|XP_017073208.1|DEUG
OG0010183	LOC6530737|XP_002091627.1|DYAK	LOC108108986|XP_017072733.1|DEUG
OG0010184	LOC26536180|XP_015052955.1|DYAK	LOC108106235|XP_017068650.1|DEUG
OG0010185	LOC6530376|XP_015051952.1|DYAK	LOC108106356|XP_017068825.1|DEUG
OG0010186	LOC6534136|XP_002094820.1|DYAK	LOC108106024|XP_017068362.1|DEUG
OG0010187	LOC6529338|XP_002090343.1|DYAK	LOC108106267|XP_017068720.1|DEUG
OG0010188	LOC6531422|XP_015051322.1|DYAK	LOC108112640|XP_017078239.1|DEUG
OG0010189	LOC6530059|XP_039228906.1|DYAK	LOC108112437|XP_017077771.1|DEUG
OG0010190	LOC6529290|XP_002090295.1|DYAK	LOC108106436|XP_017068957.1|DEUG
OG0010191	LOC6529313|XP_002090318.1|DYAK	LOC108106750|XP_017069479.1|DEUG
OG0010192	LOC26536364|XP_015051123.1|DYAK	LOC108112427|XP_017077759.1|DEUG
OG0010193	LOC6528430|XP_002089476.1|DYAK	LOC108113321|XP_017079364.1|DEUG
OG0010194	LOC6533707|XP_002094412.1|DYAK	LOC108114725|XP_017081320.1|DEUG
OG0010195	LOC6533703|XP_002094408.1|DYAK	LOC108113916|XP_017080111.1|DEUG
OG0010196	LOC6532087|XP_002092864.2|DYAK	LOC108107359|XP_017070349.1|DEUG
OG0010197	LOC6530026|XP_002090972.2|DYAK	LOC108113282|XP_017079320.1|DEUG
OG0010198	LOC6531271|XP_002092080.2|DYAK	LOC108112680|XP_017078360.1|DEUG
OG0010199	LOC6530691|XP_002091582.1|DYAK	LOC108108981|XP_017072726.1|DEUG
OG0010200	LOC6531675|XP_002092466.1|DYAK	LOC108113314|XP_017079359.1|DEUG
OG0010201	LOC6532046|XP_002092823.1|DYAK	LOC108107474|XP_017070510.1|DEUG
OG0010202	LOC6530822|XP_002091705.1|DYAK	LOC108109269|XP_017073247.1|DEUG
OG0010203	LOC6530615|XP_002091528.1|DYAK	LOC108109062|XP_017072884.1|DEUG
OG0010204	LOC6530477|XP_002091392.1|DYAK	LOC108106549|XP_017069200.1|DEUG
OG0010205	LOC6531582|XP_002092380.1|DYAK	LOC108111956|XP_017077138.1|DEUG
OG0010206	LOC6530513|XP_002091428.2|DYAK	LOC108111898|XP_017077024.1|DEUG
OG0010207	LOC6530421|XP_002091337.1|DYAK	LOC108106288|XP_017068743.1|DEUG
OG0010208	LOC6528807|XP_002089839.1|DYAK	LOC108104853|XP_017066660.1|DEUG
OG0010209	LOC6528808|XP_002089840.1|DYAK	LOC108104854|XP_017066661.1|DEUG
OG0010210	LOC6529343|XP_002090348.2|DYAK	LOC108113333|XP_017079379.1|DEUG
OG0010211	LOC6531706|XP_002092497.1|DYAK	LOC108112612|XP_017078192.1|DEUG
OG0010212	LOC6530537|XP_002091452.1|DYAK	LOC108112468|XP_017077809.1|DEUG
OG0010213	LOC6530534|XP_002091449.1|DYAK	LOC108113071|XP_017079000.1|DEUG
OG0010214	LOC6530527|XP_002091442.3|DYAK	LOC108112900|XP_017078747.1|DEUG
OG0010215	LOC6530901|XP_002091753.1|DYAK	LOC108109020|XP_017072782.1|DEUG
OG0010216	LOC6530157|XP_002091099.1|DYAK	LOC108106521|XP_017069118.1|DEUG
OG0010217	LOC6531799|XP_002092586.1|DYAK	LOC108112332|XP_017077649.1|DEUG
OG0010218	LOC6531795|XP_002092582.1|DYAK	LOC108112305|XP_017077620.1|DEUG
OG0010219	LOC6531779|XP_002092566.1|DYAK	LOC108112321|XP_017077640.1|DEUG
OG0010220	LOC6531344|XP_002092148.1|DYAK	LOC108112949|XP_017078836.1|DEUG
