Orthogroup	DYAK.longest_only	ASTE.longest_only
OG0007458	LOC6529162|XP_002090164.1|DYAK	LOC118504032|XP_035893909.1|ASTE
OG0007459	LOC6537811|XP_002098352.2|DYAK	LOC118504026|XP_035893899.1|ASTE
OG0007460	LOC6531267|XP_002092076.1|DYAK	LOC118504024|XP_035893896.1|ASTE
OG0007461	LOC6534843|XP_039229581.1|DYAK	LOC118507977|XP_035903217.1|ASTE
OG0007462	LOC6533828|XP_002094528.1|DYAK	LOC118502350|XP_035890425.1|ASTE
OG0007463	LOC6533827|XP_039230481.1|DYAK	LOC118517741|XP_035920079.1|ASTE
OG0007464	LOC6539423|XP_039230827.1|DYAK	LOC118505315|XP_035896846.1|ASTE
OG0007465	LOC6534013|XP_002094702.1|DYAK	LOC118508068|XP_035903418.1|ASTE
OG0007466	LOC6530247|XP_039228373.1|DYAK	LOC118503503|XP_035892732.1|ASTE
OG0007468	LOC6531703|XP_002092494.1|DYAK	LOC118503976|XP_035893804.1|ASTE
OG0007469	LOC6534205|XP_002094888.2|DYAK	LOC118503997|XP_035893841.1|ASTE
OG0007470	LOC6527003|XP_002088099.1|DYAK	LOC118503478|XP_035892670.1|ASTE
OG0007471	LOC6531341|XP_015051256.1|DYAK	LOC118507983|XP_035903240.1|ASTE
OG0007472	LOC6524731|XP_039233719.1|DYAK	LOC118504030|XP_035893903.1|ASTE
OG0007473	LOC6534806|XP_002095478.1|DYAK	LOC118517644|XP_035919858.1|ASTE
OG0007474	LOC6529355|XP_039229083.1|DYAK	LOC118503329|XP_035892371.1|ASTE
OG0007475	LOC6533222|XP_002093948.1|DYAK	LOC118505976|XP_035898422.1|ASTE
OG0007476	LOC6524516|XP_002100373.1|DYAK	LOC118510918|XP_035909216.1|ASTE
OG0007477	LOC6524514|XP_039227435.1|DYAK	LOC118508198|XP_035903656.1|ASTE
OG0007478	LOC6528054|XP_002089121.1|DYAK	LOC118508193|XP_035903649.1|ASTE
OG0007479	LOC6523957|XP_002099829.1|DYAK	LOC118505309|XP_035896840.1|ASTE
OG0007480	LOC6537115|XP_002097676.2|DYAK	LOC118508556|XP_035904341.1|ASTE
OG0007481	LOC6532864|XP_002093600.1|DYAK	LOC118505333|XP_035896875.1|ASTE
OG0007482	LOC6527673|XP_015053053.1|DYAK	LOC118503949|XP_035893727.1|ASTE
OG0007483	LOC6528871|XP_002089903.1|DYAK	LOC118504776|XP_035895597.1|ASTE
OG0007484	LOC26535301|XP_015046011.1|DYAK	LOC118503902|XP_035893585.1|ASTE
OG0007485	LOC6526240|XP_002102049.1|DYAK	LOC118503905|XP_035893590.1|ASTE
OG0007486	LOC6525157|XP_002100995.1|DYAK	LOC118503955|XP_035893736.1|ASTE
OG0007487	LOC6523736|XP_002099611.2|DYAK	LOC118503954|XP_035893732.1|ASTE
OG0007488	LOC6534801|XP_002095473.3|DYAK	LOC118517650|XP_035919871.1|ASTE
OG0007489	LOC6536292|XP_015047644.1|DYAK	LOC118512379|XP_035912640.1|ASTE
OG0007490	LOC6524877|XP_002100717.1|DYAK	LOC118509901|XP_035907053.1|ASTE
OG0007491	LOC6524051|XP_002099920.1|DYAK	LOC118504880|XP_035895829.1|ASTE
OG0007492	LOC6528409|XP_002089455.1|DYAK	LOC118507217|XP_035901210.1|ASTE
OG0007493	LOC6524919|XP_002100759.1|DYAK	LOC118510091|XP_035907400.1|ASTE
OG0007494	LOC6527977|XP_002089044.1|DYAK	LOC118510297|XP_035907814.1|ASTE
OG0007495	LOC6525852|XP_002101672.1|DYAK	LOC118507211|XP_035901193.1|ASTE
OG0007496	LOC6534871|XP_015050891.1|DYAK	LOC118504112|XP_035894093.1|ASTE
OG0007497	LOC6533603|XP_002094311.2|DYAK	LOC118504113|XP_035894097.1|ASTE
OG0007498	LOC6534076|XP_015050416.1|DYAK	LOC118512314|XP_035912458.1|ASTE
OG0007499	LOC6534636|XP_015050757.2|DYAK	LOC118512351|XP_035912545.1|ASTE
OG0007500	LOC6534637|XP_002095312.1|DYAK	LOC118510929|XP_035909240.1|ASTE
OG0007501	LOC6535200|XP_015051083.1|DYAK	LOC118503884|XP_035893531.1|ASTE
OG0007502	LOC120320431|XP_039232411.1|DYAK	LOC118504123|XP_035894107.1|ASTE
OG0007503	LOC6526863|XP_002087963.1|DYAK	LOC118504063|XP_035893992.1|ASTE
OG0007504	LOC6534761|XP_002095436.2|DYAK	LOC118504106|XP_035894086.1|ASTE
OG0007505	LOC6534151|XP_002094835.1|DYAK	LOC118504061|XP_035893988.1|ASTE
OG0007506	LOC6534149|XP_002094833.1|DYAK	LOC118504094|XP_035894069.1|ASTE
OG0007507	LOC6527357|XP_002088449.1|DYAK	LOC118504156|XP_035894177.1|ASTE
OG0007508	LOC6526507|XP_002087618.1|DYAK	LOC118512348|XP_035912535.1|ASTE
OG0007509	LOC6527498|XP_002088588.1|DYAK	LOC118512336|XP_035912514.1|ASTE
OG0007510	LOC6528666|XP_015054311.1|DYAK	LOC118506095|XP_035898672.1|ASTE
OG0007511	LOC6527462|XP_002088553.1|DYAK	LOC118503978|XP_035893806.1|ASTE
OG0007512	LOC26534584|XP_015047332.1|DYAK	LOC118503961|XP_035893749.1|ASTE
OG0007513	LOC6526305|XP_002087427.1|DYAK	LOC118507336|XP_035901618.1|ASTE
OG0007514	LOC6532442|XP_002093189.2|DYAK	LOC118507342|XP_035901624.1|ASTE
OG0007515	LOC6526980|XP_002088076.2|DYAK	LOC118512384|XP_035912648.1|ASTE
OG0007516	LOC6528145|XP_002089211.1|DYAK	LOC118512367|XP_035912589.1|ASTE
OG0007517	LOC6534793|XP_002095465.1|DYAK	LOC118512382|XP_035912646.1|ASTE
OG0007518	LOC6532012|XP_002092791.1|DYAK	LOC118507238|XP_035901382.1|ASTE
OG0007519	LOC6530692|XP_002091583.1|DYAK	LOC118508149|XP_035903578.1|ASTE
OG0007520	LOC6524805|XP_002100647.1|DYAK	LOC118503437|XP_035892590.1|ASTE
OG0007521	LOC6525313|XP_002101149.1|DYAK	LOC118505916|XP_035898277.1|ASTE
OG0007522	LOC6525153|XP_002100991.1|DYAK	LOC118507331|XP_035901612.1|ASTE
OG0007523	LOC6530234|XP_002091171.2|DYAK	LOC118507428|XP_035901791.1|ASTE, LOC118517347|XP_035919240.1|ASTE
OG0007524	LOC6526865|XP_002087965.1|DYAK	LOC118505993|XP_035898459.1|ASTE
OG0007525	LOC6527559|XP_002088649.1|DYAK	LOC118517684|XP_035919988.1|ASTE
OG0007526	LOC6537164|XP_015048176.1|DYAK	LOC118517695|XP_035920011.1|ASTE
OG0007527	LOC6533624|XP_002094331.1|DYAK	LOC118517701|XP_035920025.1|ASTE
OG0007528	LOC6529075|XP_002090088.1|DYAK	LOC118517627|XP_035919830.1|ASTE
OG0007529	LOC6530401|XP_002091327.2|DYAK	LOC118503323|XP_035892358.1|ASTE
OG0007530	LOC6538599|XP_002099121.1|DYAK	LOC118505983|XP_035898438.1|ASTE
OG0007531	LOC6529047|XP_002090078.1|DYAK	LOC118506100|XP_035898678.1|ASTE
OG0007532	LOC6532033|XP_002092810.2|DYAK	LOC118507250|XP_035901426.1|ASTE
OG0007534	LOC6534084|XP_002094770.1|DYAK	LOC118507304|XP_035901571.1|ASTE
OG0007535	LOC6534006|XP_002094695.1|DYAK	LOC118507271|XP_035901464.1|ASTE
OG0007536	LOC6537076|XP_002097637.1|DYAK	LOC118506023|XP_035898519.1|ASTE
OG0007537	LOC6534046|XP_039230497.1|DYAK	LOC118508138|XP_035903545.1|ASTE
OG0007538	LOC6534048|XP_002094734.3|DYAK	LOC118508136|XP_035903536.1|ASTE
OG0007539	LOC6529435|XP_015052343.2|DYAK	LOC118508123|XP_035903523.1|ASTE
OG0007540	LOC6539007|XP_002099509.1|DYAK	LOC118508124|XP_035903525.1|ASTE
OG0007541	LOC6529921|XP_002090878.1|DYAK	LOC118507161|XP_035901108.1|ASTE
OG0007542	LOC6531585|XP_002092383.1|DYAK	LOC118507165|XP_035901122.1|ASTE
OG0007543	LOC6523697|XP_039233085.1|DYAK	LOC118508157|XP_035903591.1|ASTE
OG0007544	LOC6533831|XP_002094531.1|DYAK	LOC118507301|XP_035901562.1|ASTE
OG0007545	LOC6529760|XP_002090750.1|DYAK	LOC118514089|XP_035916518.1|ASTE
OG0007546	LOC120320437|XP_039231180.1|DYAK	LOC118506320|XP_035899164.1|ASTE
OG0007547	LOC6531140|XP_002091974.1|DYAK	LOC118504846|XP_035895748.1|ASTE
OG0007548	LOC6532385|XP_015049317.1|DYAK	LOC118504163|XP_035894189.1|ASTE
OG0007549	LOC6539797|XP_002086684.1|DYAK	LOC118504170|XP_035894206.1|ASTE
OG0007550	LOC6534031|XP_002094718.1|DYAK	LOC118517655|XP_035919881.1|ASTE
OG0007551	LOC6528523|XP_039227413.1|DYAK	LOC118517661|XP_035919930.1|ASTE
OG0007552	LOC6526356|XP_002087478.2|DYAK	LOC118517664|XP_035919935.1|ASTE
OG0007553	LOC6526668|XP_002087776.1|DYAK	LOC118517668|XP_035919939.1|ASTE
OG0007554	LOC6532515|XP_002093261.1|DYAK	LOC118505978|XP_035898426.1|ASTE
OG0007555	LOC6531695|XP_002092486.1|DYAK	LOC118505987|XP_035898442.1|ASTE
OG0007556	LOC6532015|XP_039228244.1|DYAK	LOC118503241|XP_035892146.1|ASTE
OG0007557	LOC6532019|XP_015051663.1|DYAK	LOC118503242|XP_035892147.1|ASTE
OG0007558	LOC6530442|XP_039228800.1|DYAK	LOC118507272|XP_035901465.1|ASTE
OG0007559	LOC6527775|XP_002088848.1|DYAK	LOC118505982|XP_035898436.1|ASTE
OG0007560	LOC6534777|XP_002095452.2|DYAK	LOC118503237|XP_035892139.1|ASTE
OG0007561	LOC6534979|XP_039229842.1|DYAK	LOC118507986|XP_035903246.1|ASTE
OG0007563	LOC6534274|XP_002094955.1|DYAK	LOC118504752|XP_035895565.1|ASTE
OG0007564	LOC6533974|XP_002094669.1|DYAK	LOC118506205|XP_035898906.1|ASTE
OG0007565	LOC6538571|XP_002099093.1|DYAK	LOC118505882|XP_035898217.1|ASTE
OG0007566	LOC6530394|XP_002091320.1|DYAK	LOC118504173|XP_035894214.1|ASTE
OG0007567	LOC6538097|XP_002098631.1|DYAK	LOC118507375|XP_035901711.1|ASTE
OG0007568	LOC6530000|XP_002090946.1|DYAK	LOC118504223|XP_035894332.1|ASTE
OG0007569	LOC6530930|XP_002091772.1|DYAK	LOC118507379|XP_035901717.1|ASTE
OG0007570	LOC6530001|XP_039228736.1|DYAK	LOC118507378|XP_035901716.1|ASTE
OG0007572	LOC6528147|XP_002089213.1|DYAK	LOC118504225|XP_035894333.1|ASTE
OG0007573	LOC6531472|XP_002092271.1|DYAK	LOC118503072|XP_035891839.1|ASTE
OG0007574	LOC6532088|XP_002092865.1|DYAK	LOC118503069|XP_035891835.1|ASTE
OG0007575	LOC6531512|XP_015051367.1|DYAK	LOC118503059|XP_035891818.1|ASTE
OG0007576	LOC6526046|XP_039233384.1|DYAK	LOC118503963|XP_035893751.1|ASTE
OG0007577	LOC6525750|XP_002101572.1|DYAK	LOC118503984|XP_035893821.1|ASTE
OG0007578	LOC6529407|XP_015052171.2|DYAK	LOC118503893|XP_035893559.1|ASTE
OG0007579	LOC6528621|XP_002089664.1|DYAK	LOC118503874|XP_035893511.1|ASTE
OG0007580	LOC6534515|XP_002095192.1|DYAK	LOC118503871|XP_035893504.1|ASTE
OG0007581	LOC6529523|XP_002090525.1|DYAK	LOC118503862|XP_035893485.1|ASTE
OG0007582	LOC6538555|XP_002099077.1|DYAK	LOC118503866|XP_035893493.1|ASTE
OG0007583	LOC6530574|XP_002091487.1|DYAK	LOC118503865|XP_035893492.1|ASTE
OG0007584	LOC6526080|XP_039233556.1|DYAK	LOC118507417|XP_035901774.1|ASTE
OG0007585	LOC6533830|XP_002094530.3|DYAK	LOC118507194|XP_035901163.1|ASTE
OG0007587	LOC6530686|XP_015052735.1|DYAK	LOC118506121|XP_035898731.1|ASTE
OG0007588	LOC26536169|XP_015054703.1|DYAK	LOC118506117|XP_035898718.1|ASTE
OG0007589	LOC6525355|XP_002101191.3|DYAK	LOC118506087|XP_035898659.1|ASTE, LOC118516521|XP_035918348.1|ASTE
OG0007590	LOC26535532|XP_015050461.1|DYAK	LOC118503692|XP_035893128.1|ASTE
OG0007591	LOC6528785|XP_002089819.1|DYAK	LOC118507104|XP_035901000.1|ASTE
OG0007592	LOC6531292|XP_002092096.1|DYAK	LOC118508065|XP_035903415.1|ASTE
OG0007593	LOC6524105|XP_015045497.1|DYAK	LOC118504841|XP_035895740.1|ASTE
OG0007594	LOC6528777|XP_002089811.1|DYAK	LOC118504115|XP_035894099.1|ASTE
OG0007595	LOC6530927|XP_002091769.1|DYAK	LOC118504202|XP_035894275.1|ASTE
OG0007596	LOC6532733|XP_002093475.1|DYAK	LOC118504852|XP_035895757.1|ASTE
OG0007597	LOC6534196|XP_002094879.1|DYAK	LOC118504194|XP_035894262.1|ASTE
OG0007598	LOC6531510|XP_002092309.1|DYAK	LOC118503499|XP_035892726.1|ASTE
OG0007599	LOC6534002|XP_002094691.1|DYAK	LOC118503083|XP_035891858.1|ASTE
OG0007600	LOC6534969|XP_002095639.1|DYAK	LOC118503084|XP_035891860.1|ASTE
OG0007601	LOC6534474|XP_002095151.1|DYAK	LOC118503364|XP_035892451.1|ASTE
OG0007602	LOC6539348|XP_002086242.1|DYAK	LOC118503365|XP_035892454.1|ASTE
OG0007603	LOC6534591|XP_002095267.1|DYAK	LOC118503348|XP_035892413.1|ASTE
OG0007604	LOC6532188|XP_015049205.1|DYAK	LOC118503797|XP_035893381.1|ASTE
OG0007605	LOC6535144|XP_039230241.1|DYAK	LOC118503793|XP_035893366.1|ASTE
OG0007606	LOC6533776|XP_002094479.1|DYAK	LOC118503788|XP_035893357.1|ASTE
OG0007607	LOC6538385|XP_002098909.1|DYAK	LOC118503780|XP_035893346.1|ASTE
OG0007608	LOC6539757|XP_002086642.2|DYAK	LOC118503766|XP_035893328.1|ASTE
OG0007609	LOC6524733|XP_002100577.1|DYAK	LOC118509776|XP_035906808.1|ASTE
OG0007610	LOC6528811|XP_002089843.2|DYAK	LOC118503409|XP_035892531.1|ASTE
OG0007611	LOC6523721|XP_039233065.1|DYAK	LOC118503406|XP_035892504.1|ASTE
OG0007612	LOC6528802|XP_039226188.1|DYAK	LOC118506137|XP_035898766.1|ASTE
OG0007613	LOC6530690|XP_002091581.2|DYAK	LOC118507358|XP_035901658.1|ASTE
OG0007614	LOC6533424|XP_002094142.1|DYAK	LOC118504908|XP_035895869.1|ASTE
OG0007615	LOC6532570|XP_002093314.1|DYAK	LOC118504913|XP_035895878.1|ASTE
OG0007616	LOC6538096|XP_002098630.1|DYAK	LOC118504912|XP_035895877.1|ASTE
OG0007617	LOC6539547|XP_002086435.1|DYAK	LOC118504909|XP_035895870.1|ASTE
OG0007618	LOC6534085|XP_002094771.1|DYAK	LOC118504243|XP_035894358.1|ASTE
OG0007619	LOC6534026|XP_002094713.1|DYAK	LOC118506217|XP_035898940.1|ASTE
OG0007620	LOC6534065|XP_015050405.1|DYAK	LOC118504790|XP_035895648.1|ASTE
OG0007621	LOC6528729|XP_002089764.1|DYAK	LOC118508395|XP_035904040.1|ASTE
OG0007622	LOC6534261|XP_015050530.1|DYAK	LOC118508117|XP_035903508.1|ASTE
OG0007623	LOC6534831|XP_039230414.1|DYAK	LOC118503091|XP_035891875.1|ASTE
OG0007624	LOC6534742|XP_002095417.1|DYAK	LOC118503755|XP_035893299.1|ASTE
OG0007625	LOC6533689|XP_015050217.1|DYAK	LOC118503741|XP_035893260.1|ASTE
OG0007626	LOC6532353|XP_002093113.1|DYAK	LOC118503737|XP_035893246.1|ASTE
OG0007627	LOC6532354|XP_002093114.1|DYAK	LOC118503744|XP_035893279.1|ASTE
OG0007628	LOC6523747|XP_002099622.1|DYAK	LOC118509707|XP_035906686.1|ASTE
OG0007630	LOC6535671|XP_002096299.1|DYAK	LOC118517457|XP_035919507.1|ASTE
OG0007631	LOC6538230|XP_002098757.1|DYAK	LOC118508383|XP_035904013.1|ASTE
OG0007632	LOC6532189|XP_039229779.1|DYAK	LOC118509989|XP_035907264.1|ASTE
OG0007633	LOC6529600|XP_002090594.2|DYAK	LOC118510618|XP_035908538.1|ASTE
OG0007635	LOC6527549|XP_002088639.1|DYAK	LOC118512547|XP_035913019.1|ASTE
OG0007637	LOC26536362|XP_039233241.1|DYAK, LOC120322251|XP_039233243.1|DYAK	LOC118508236|XP_035903736.1|ASTE
OG0007664	LOC6537354|XP_002097911.2|DYAK	LOC118504945|XP_035895941.1|ASTE
OG0007665	LOC6524323|XP_002100181.1|DYAK	LOC118510267|XP_035907760.1|ASTE
OG0007666	LOC6524315|XP_039233342.1|DYAK	LOC118510285|XP_035907797.1|ASTE
OG0007667	LOC6526211|XP_002102020.1|DYAK	LOC118507830|XP_035902831.1|ASTE
OG0007668	LOC6527712|XP_002088796.1|DYAK	LOC118503775|XP_035893343.1|ASTE
OG0007669	LOC6526237|XP_039226405.1|DYAK	LOC118517403|XP_035919361.1|ASTE
OG0007670	LOC6526236|XP_002102045.1|DYAK	LOC118517401|XP_035919359.1|ASTE
OG0007671	LOC6525280|XP_002101116.1|DYAK	LOC118509751|XP_035906775.1|ASTE
OG0007672	LOC6523920|XP_002099793.1|DYAK	LOC118517485|XP_035919573.1|ASTE
OG0007673	LOC6538304|XP_002098831.1|DYAK	LOC118507722|XP_035902566.1|ASTE
OG0007674	LOC6524637|XP_039231602.1|DYAK	LOC118511164|XP_035909799.1|ASTE
OG0007675	LOC6524653|XP_002100510.1|DYAK	LOC118510733|XP_035908842.1|ASTE
OG0007676	LOC6525782|XP_002101603.1|DYAK	LOC118510586|XP_035908482.1|ASTE
OG0007677	LOC6524088|XP_002099952.1|DYAK	LOC118514235|XP_035916832.1|ASTE
OG0007678	LOC6524954|XP_002100794.1|DYAK	LOC118509459|XP_035906426.1|ASTE
OG0007679	LOC6524958|XP_002100798.1|DYAK	LOC118517458|XP_035919508.1|ASTE
OG0007680	LOC6526638|XP_002087746.1|DYAK	LOC118503052|XP_035891788.1|ASTE
OG0007682	LOC6524908|XP_002100748.2|DYAK	LOC118509130|XP_035905226.1|ASTE
OG0007683	LOC6525171|XP_002101009.1|DYAK	LOC118515097|XP_035917718.1|ASTE
OG0007684	LOC6524655|XP_002100512.1|DYAK	LOC118506013|XP_035898492.1|ASTE
OG0007685	LOC6524890|XP_039231688.1|DYAK	LOC118505487|XP_035897226.1|ASTE
OG0007686	LOC6524969|XP_015046003.1|DYAK	LOC118510910|XP_035909207.1|ASTE
OG0007687	LOC6524224|XP_002100087.1|DYAK	LOC118516438|XP_035918217.1|ASTE
OG0007688	LOC6538790|XP_002099303.1|DYAK	LOC118512333|XP_035912508.1|ASTE
OG0007689	LOC6526124|XP_002101941.1|DYAK	LOC118516599|XP_035918458.1|ASTE
OG0007690	LOC6524666|XP_015045827.1|DYAK	LOC118505593|XP_035897499.1|ASTE
OG0007691	LOC6538198|XP_002098726.1|DYAK	LOC118503386|XP_035892482.1|ASTE
OG0007692	LOC6524640|XP_002100497.2|DYAK	LOC118517467|XP_035919533.1|ASTE
OG0007693	LOC6525882|XP_002101702.1|DYAK	LOC118510603|XP_035908507.1|ASTE
OG0007694	LOC6534477|XP_002095154.2|DYAK	LOC118510935|XP_035909261.1|ASTE
OG0007695	LOC6525509|XP_039229998.1|DYAK	LOC118507033|XP_035900875.1|ASTE
OG0007696	LOC6535032|XP_002095698.3|DYAK	LOC118509288|XP_035905589.1|ASTE
OG0007697	LOC6532968|XP_015049742.1|DYAK	LOC118517656|XP_035919901.1|ASTE
OG0007698	LOC6524563|XP_039226540.1|DYAK	LOC118512437|XP_035912796.1|ASTE
OG0007699	LOC6525402|XP_002101237.2|DYAK	LOC118516267|XP_035918009.1|ASTE
OG0007701	LOC6524092|XP_002099956.1|DYAK	LOC118511281|XP_035910110.1|ASTE
OG0007702	LOC6523838|XP_002099711.1|DYAK	LOC118512446|XP_035912807.1|ASTE
OG0007705	LOC6525842|XP_039233350.1|DYAK	LOC118503911|XP_035893602.1|ASTE
OG0007706	LOC6525819|XP_039233513.1|DYAK	LOC118517426|XP_035919430.1|ASTE
OG0007707	LOC6524747|XP_002100591.1|DYAK	LOC118511090|XP_035909681.1|ASTE
OG0007708	LOC6524839|XP_002100679.3|DYAK	LOC118509964|XP_035907238.1|ASTE
OG0007709	LOC6524610|XP_002100467.2|DYAK	LOC118516532|XP_035918371.1|ASTE
OG0007710	LOC6523990|XP_002099862.1|DYAK	LOC118511062|XP_035909567.1|ASTE
OG0007711	LOC6525599|XP_002101434.1|DYAK	LOC118506268|XP_035899068.1|ASTE
OG0007712	LOC6524790|XP_039227090.1|DYAK	LOC118511472|XP_035910496.1|ASTE
OG0007713	LOC6524172|XP_015045540.1|DYAK	LOC118508814|XP_035904452.1|ASTE
OG0007714	LOC6526141|XP_002101955.1|DYAK	LOC118508751|XP_035904403.1|ASTE
OG0007715	LOC6524663|XP_002100520.1|DYAK	LOC118513625|XP_035915619.1|ASTE
OG0007717	LOC6538972|XP_002099475.1|DYAK	LOC118506601|XP_035899863.1|ASTE
OG0007718	LOC6526182|XP_002101991.1|DYAK	LOC118505821|XP_035898063.1|ASTE
OG0007719	LOC6524130|XP_039233781.1|DYAK	LOC118507531|XP_035901993.1|ASTE
OG0007720	LOC6524128|XP_015045515.2|DYAK	LOC118507562|XP_035902074.1|ASTE
OG0007721	LOC6525968|XP_039228922.1|DYAK	LOC118507780|XP_035902711.1|ASTE
OG0007722	LOC6525967|XP_002101786.1|DYAK	LOC118507773|XP_035902700.1|ASTE
OG0007723	LOC6525959|XP_002101779.1|DYAK	LOC118508061|XP_035903413.1|ASTE
OG0007724	LOC6526320|XP_002087442.1|DYAK	LOC118507484|XP_035901898.1|ASTE
OG0007725	LOC6524631|XP_002100488.1|DYAK	LOC118507100|XP_035900998.1|ASTE
OG0007726	LOC6525541|XP_002101376.3|DYAK	LOC118507337|XP_035901622.1|ASTE
OG0007727	LOC6524608|XP_002100465.1|DYAK	LOC118508131|XP_035903534.1|ASTE
OG0007728	LOC6525492|XP_002101327.1|DYAK	LOC118505036|XP_035896168.1|ASTE
OG0007729	LOC6525551|XP_002101386.1|DYAK	LOC118509265|XP_035905512.1|ASTE
OG0007731	LOC6532636|XP_015049505.1|DYAK	LOC118512782|XP_035913590.1|ASTE
OG0007733	LOC6525564|XP_015046366.1|DYAK	LOC118504224|XP_035894336.1|ASTE
OG0007734	LOC6524999|XP_002100839.1|DYAK	LOC118504069|XP_035894012.1|ASTE
OG0007735	LOC6525380|XP_002101216.1|DYAK	LOC118504442|XP_035894801.1|ASTE
OG0007736	LOC6523937|XP_002099809.1|DYAK	LOC118516499|XP_035918323.1|ASTE
OG0007737	LOC6535825|XP_002096446.1|DYAK	LOC118508927|XP_035904720.1|ASTE
OG0007738	LOC6537848|XP_015048541.1|DYAK	LOC118516637|XP_035918509.1|ASTE
OG0007739	LOC6524304|XP_002100163.2|DYAK	LOC118515595|XP_035917931.1|ASTE
OG0007740	LOC6524041|XP_002099910.1|DYAK	LOC118503640|XP_035893037.1|ASTE
OG0007741	LOC6525537|XP_015046344.1|DYAK	LOC118504694|XP_035895411.1|ASTE
OG0007742	LOC6524943|XP_002100783.1|DYAK	LOC118503921|XP_035893641.1|ASTE
OG0007743	LOC6538039|XP_039232689.1|DYAK	LOC118512517|XP_035912947.1|ASTE
OG0007744	LOC26536112|XP_015054696.1|DYAK	LOC118513326|XP_035914826.1|ASTE
OG0007745	LOC26536038|XP_039231296.1|DYAK	LOC118510737|XP_035908846.1|ASTE
OG0007746	LOC6536180|XP_002096771.1|DYAK	LOC118504407|XP_035894736.1|ASTE
OG0007747	LOC6525663|XP_015046399.2|DYAK	LOC118504910|XP_035895875.1|ASTE
OG0007749	LOC6524437|XP_002100295.3|DYAK	LOC118509415|XP_035905880.1|ASTE
OG0007751	LOC6526324|XP_002087446.2|DYAK	LOC118506730|XP_035900161.1|ASTE
OG0007752	LOC6526209|XP_002102018.1|DYAK	LOC118511156|XP_035909784.1|ASTE, LOC118511154|XP_035909782.1|ASTE, LOC118511155|XP_035909783.1|ASTE, LOC118507010|XP_035900838.1|ASTE
OG0007753	LOC6525907|XP_002101727.1|DYAK	LOC118503440|XP_035892597.1|ASTE
OG0007754	LOC6525019|XP_002100858.1|DYAK	LOC118504818|XP_035895715.1|ASTE
OG0007755	LOC6525021|XP_002100860.1|DYAK	LOC118504837|XP_035895739.1|ASTE
OG0007756	LOC6525733|XP_002101555.1|DYAK	LOC118504080|XP_035894044.1|ASTE
OG0007757	LOC6524121|XP_002099985.1|DYAK	LOC118511880|XP_035911395.1|ASTE
OG0007758	LOC6527088|XP_002088181.1|DYAK	LOC118514110|XP_035916578.1|ASTE
OG0007760	LOC6524841|XP_002100681.1|DYAK	LOC118508415|XP_035904082.1|ASTE
OG0007761	LOC6526170|XP_002101980.1|DYAK	LOC118508322|XP_035903888.1|ASTE
OG0007762	LOC6526171|XP_015046661.1|DYAK	LOC118508332|XP_035903898.1|ASTE
OG0007763	LOC6526328|XP_002087450.2|DYAK	LOC118508342|XP_035903920.1|ASTE
OG0007764	LOC6525370|XP_039230381.1|DYAK	LOC118504476|XP_035895105.1|ASTE
OG0007765	LOC6525369|XP_002101205.1|DYAK	LOC118508353|XP_035903949.1|ASTE
OG0007767	LOC6523763|XP_002099638.1|DYAK	LOC118517369|XP_035919279.1|ASTE
OG0007768	LOC6524844|XP_002100684.1|DYAK	LOC118506288|XP_035899108.1|ASTE
OG0007769	LOC6524876|XP_002100716.1|DYAK	LOC118508411|XP_035904072.1|ASTE
OG0007770	LOC6527656|XP_002088742.1|DYAK	LOC118506383|XP_035899310.1|ASTE
OG0007771	LOC6528281|XP_002089334.2|DYAK	LOC118505980|XP_035898434.1|ASTE
OG0007772	LOC6524488|XP_002100345.1|DYAK	LOC118503977|XP_035893805.1|ASTE
OG0007773	LOC6528079|XP_002089146.1|DYAK	LOC118505563|XP_035897411.1|ASTE
OG0007774	LOC6533345|XP_002094071.1|DYAK	LOC118516954|XP_035918680.1|ASTE
OG0007775	LOC6524711|XP_002100555.2|DYAK	LOC118511535|XP_035910624.1|ASTE
OG0007776	LOC6525774|XP_002101595.1|DYAK	LOC118510436|XP_035908150.1|ASTE
OG0007777	LOC6524651|XP_002100508.1|DYAK	LOC118517124|XP_035918914.1|ASTE
OG0007778	LOC6526076|XP_002101893.1|DYAK	LOC118502968|XP_035891626.1|ASTE
OG0007779	LOC6535047|XP_002095712.1|DYAK	LOC118504490|XP_035894906.1|ASTE
OG0007780	LOC6524358|XP_002100216.1|DYAK	LOC118504611|XP_035895184.1|ASTE
OG0007781	LOC6526175|XP_002101985.1|DYAK	LOC118506008|XP_035898490.1|ASTE
OG0007782	LOC6524272|XP_002100135.1|DYAK	LOC118506062|XP_035898612.1|ASTE
OG0007783	LOC6524012|XP_002099884.1|DYAK	LOC118507058|XP_035900917.1|ASTE
OG0007784	LOC6535281|XP_002095937.1|DYAK	LOC118515536|XP_035917927.1|ASTE
OG0007785	LOC6525715|XP_002101537.1|DYAK	LOC118503936|XP_035893699.1|ASTE
OG0007786	LOC6526331|XP_002087453.3|DYAK	LOC118505606|XP_035897530.1|ASTE
OG0007787	LOC6537969|XP_002098506.3|DYAK	LOC118505604|XP_035897526.1|ASTE
OG0007788	LOC6537745|XP_002098286.1|DYAK	LOC118505579|XP_035897428.1|ASTE
OG0007790	LOC6538099|XP_002098633.3|DYAK	LOC118508467|XP_035904163.1|ASTE
OG0007792	LOC6526062|XP_002101879.1|DYAK	LOC118502871|XP_035891472.1|ASTE
