Orthogroup	DYAK.longest_only	DMIR.longest_only
OG0010872	LOC120321479|XP_039229969.1|DYAK	LOC108153129|XP_017138407.1|DMIR
OG0010873	LOC6534384|XP_002095062.1|DYAK	LOC108153578|XP_017139147.1|DMIR
OG0010874	LOC6534120|XP_002094804.2|DYAK	LOC108151129|XP_017135040.1|DMIR
OG0010875	LOC6533324|XP_039229644.1|DYAK	LOC117186320|XP_033242841.1|DMIR
OG0010876	LOC6534399|XP_002095077.1|DYAK	LOC108151600|XP_017135769.2|DMIR
OG0010877	LOC6534299|XP_002094980.2|DYAK	LOC108153680|XP_017139285.1|DMIR
OG0010878	LOC6534121|XP_002094805.1|DYAK	LOC108151137|XP_017135051.1|DMIR
OG0010879	LOC6534100|XP_002094786.1|DYAK	LOC108165311|XP_017156835.1|DMIR
OG0010880	LOC6534233|XP_002094915.3|DYAK	LOC108153665|XP_017139268.1|DMIR
OG0010881	LOC6530044|XP_002090990.2|DYAK	LOC108160977|XP_017150766.1|DMIR
OG0010882	LOC6531409|XP_002092212.1|DYAK	LOC108158282|XP_017146009.1|DMIR
OG0010883	LOC6534191|XP_015050500.1|DYAK	LOC108150756|XP_017134539.1|DMIR
OG0010885	LOC6533997|XP_002094686.1|DYAK	LOC108153497|XP_017139037.1|DMIR
OG0010886	LOC6534158|XP_002094842.3|DYAK	LOC108155088|XP_033244469.1|DMIR
OG0010887	LOC6534148|XP_039229788.1|DYAK	LOC108153608|XP_033243417.1|DMIR
OG0010888	LOC6529292|XP_002090297.1|DYAK	LOC108158922|XP_017147214.1|DMIR
OG0010889	LOC6530184|XP_002091122.1|DYAK	LOC108159883|XP_017148986.2|DMIR
OG0010890	LOC6528691|XP_002089733.2|DYAK	LOC117193105|XP_033253717.1|DMIR, LOC117193263|XP_033253892.1|DMIR, LOC108160279|XP_017149650.1|DMIR, LOC117188045|XP_033247140.1|DMIR
OG0010891	LOC6534419|XP_002095097.1|DYAK	LOC108159132|XP_017147615.2|DMIR
OG0010892	LOC6531365|XP_002092168.1|DYAK	LOC117192872|XP_033253515.1|DMIR, LOC108159555|XP_017148470.1|DMIR
OG0010893	LOC6528573|XP_002089616.1|DYAK	LOC108160342|XP_017149772.2|DMIR, LOC117187965|XP_033246869.1|DMIR
OG0010894	LOC26534516|XP_015051424.1|DYAK	LOC108160060|XP_017149295.1|DMIR
OG0010895	LOC6531581|XP_002092379.2|DYAK	LOC108160061|XP_017149296.1|DMIR
OG0010896	LOC120321057|XP_039228278.1|DYAK	LOC108158638|XP_017146611.2|DMIR, LOC117188081|XP_033247297.1|DMIR
OG0010897	LOC6537121|XP_002097682.2|DYAK	LOC108157157|XP_017144555.1|DMIR
OG0010898	LOC6535364|XP_002096015.2|DYAK	LOC108157495|XP_017145081.1|DMIR
OG0010901	LOC6536915|XP_015048014.2|DYAK	LOC108154508|XP_017140297.2|DMIR
OG0010903	LOC6538969|XP_002099472.1|DYAK	LOC108154521|XP_017140311.1|DMIR
OG0010904	LOC6536595|XP_002097171.1|DYAK	LOC108155935|XP_017142582.1|DMIR
OG0010905	LOC6538282|XP_002098809.1|DYAK	LOC108154754|XP_017140618.1|DMIR
OG0010907	LOC6536017|XP_002096632.1|DYAK	LOC108154447|XP_017140207.1|DMIR
OG0010908	LOC6537429|XP_002097985.1|DYAK	LOC108153863|XP_017139449.1|DMIR
OG0010909	LOC26535948|XP_015047493.1|DYAK	LOC108157647|XP_017145285.1|DMIR
OG0010910	LOC6538146|XP_002098680.1|DYAK	LOC108154029|XP_017139611.1|DMIR
OG0010911	LOC6535336|XP_002095992.1|DYAK	LOC108154116|XP_017139730.1|DMIR
OG0010912	LOC6537214|XP_002097772.1|DYAK	LOC108154808|XP_017140696.1|DMIR
OG0010913	LOC6538309|XP_039232212.1|DYAK	LOC108157503|XP_017145091.2|DMIR
OG0010914	LOC6531307|XP_002092111.3|DYAK	LOC117191882|XP_033252536.1|DMIR, LOC108160180|XP_017149495.1|DMIR
OG0010915	LOC6531708|XP_002092499.2|DYAK	LOC108160441|XP_017149940.2|DMIR, LOC117187697|XP_033246298.1|DMIR
OG0010916	LOC6531677|XP_002092468.2|DYAK	LOC108158241|XP_017145963.1|DMIR
OG0010917	LOC26536233|XP_039228391.1|DYAK	LOC117189754|XP_033250722.1|DMIR, LOC108159174|XP_017147709.1|DMIR
OG0010918	LOC6529749|XP_002090739.2|DYAK	LOC108163533|XP_017154375.1|DMIR
OG0010919	LOC6526498|XP_002087609.1|DYAK	LOC108163713|XP_017154648.1|DMIR
OG0010921	LOC26536399|XP_015052974.1|DYAK	LOC108163528|XP_017154366.1|DMIR
OG0010922	LOC6526404|XP_002087523.1|DYAK	LOC108161771|XP_033249762.1|DMIR
OG0010923	LOC6526009|XP_039229672.1|DYAK	LOC108159755|XP_017148795.1|DMIR
OG0010924	LOC6526604|XP_002087712.2|DYAK	LOC108164144|XP_017155238.1|DMIR
OG0010925	LOC6532754|XP_002093496.1|DYAK	LOC108153698|XP_017139313.1|DMIR
OG0010927	LOC6534420|XP_002095098.2|DYAK	LOC108152452|XP_017137302.1|DMIR
OG0010928	LOC6533165|XP_002093891.3|DYAK	LOC108150777|XP_017134562.1|DMIR
OG0010929	LOC6527465|XP_002088556.1|DYAK	LOC108162546|XP_017152820.1|DMIR
OG0010930	LOC6527478|XP_002088568.1|DYAK	LOC108163171|XP_017153792.1|DMIR
OG0010931	LOC26535329|XP_015054611.1|DYAK	LOC108163423|XP_017154181.1|DMIR
OG0010932	LOC6527969|XP_002089036.2|DYAK	LOC108162437|XP_017152660.1|DMIR
OG0010933	LOC6527231|XP_002088325.1|DYAK	LOC108161376|XP_017151113.1|DMIR
OG0010934	LOC6528119|XP_002089186.1|DYAK	LOC108163315|XP_017154028.1|DMIR
OG0010935	LOC6527456|XP_002088548.1|DYAK	LOC108163494|XP_017154305.1|DMIR
OG0010936	LOC6524889|XP_002100729.1|DYAK	LOC108161509|XP_017151274.1|DMIR
OG0010937	LOC6529481|XP_002090483.2|DYAK, LOC26536384|XP_039228871.1|DYAK	LOC108161181|XP_017150890.2|DMIR
OG0010956	LOC26535261|XP_015052888.1|DYAK	LOC108159456|XP_017148243.1|DMIR
OG0010957	LOC6536190|XP_002096781.1|DYAK	LOC108154403|XP_017140162.1|DMIR
OG0010958	LOC6535981|XP_002096596.2|DYAK	LOC108154726|XP_033246161.1|DMIR
OG0010960	LOC6527166|XP_039227707.1|DYAK	LOC108163280|XP_017153969.1|DMIR
OG0010962	LOC6529167|XP_002090174.3|DYAK	LOC108163824|XP_017154801.1|DMIR
OG0010963	LOC6529024|XP_002090056.1|DYAK	LOC108163702|XP_017154631.1|DMIR
OG0010965	LOC6531724|XP_002092514.2|DYAK	LOC117191514|XP_033252249.1|DMIR, LOC108159810|XP_017148869.1|DMIR
OG0010966	LOC6534194|XP_002094877.1|DYAK	LOC108153543|XP_017139100.1|DMIR
OG0010967	LOC6524342|XP_002100200.1|DYAK	LOC108152210|XP_017136902.1|DMIR
OG0010969	LOC6537660|XP_002098205.2|DYAK	LOC108156227|XP_017143055.1|DMIR
OG0010971	LOC6536670|XP_015047890.1|DYAK	LOC108156966|XP_017144237.1|DMIR
OG0010972	LOC6535663|XP_002096291.3|DYAK	LOC108157748|XP_017145418.1|DMIR
OG0010974	LOC6532666|XP_002093410.1|DYAK	LOC108150807|XP_017134600.1|DMIR
OG0010977	LOC6536560|XP_002097136.1|DYAK	LOC108156813|XP_017143996.1|DMIR
OG0010978	LOC6524548|XP_002100405.2|DYAK	LOC108150830|XP_017134627.1|DMIR
OG0010979	LOC6524556|XP_039226005.1|DYAK	LOC108151265|XP_017135275.1|DMIR
OG0010980	LOC6524804|XP_002100646.1|DYAK	LOC108162654|XP_017152976.1|DMIR
OG0010981	LOC6523893|XP_002099766.1|DYAK	LOC108165251|XP_033242073.1|DMIR
OG0010982	LOC6525339|XP_002101175.1|DYAK	LOC108164803|XP_017156214.1|DMIR
OG0010983	LOC6525773|XP_039231029.1|DYAK	LOC108165325|XP_017156851.1|DMIR
OG0010984	LOC6523871|XP_002099744.1|DYAK	LOC108165602|XP_017157165.1|DMIR
OG0010985	LOC6537518|XP_002098064.1|DYAK	LOC108155833|XP_017142432.1|DMIR
OG0010986	LOC6525656|XP_002101478.2|DYAK	LOC108151017|XP_033255318.1|DMIR
OG0010987	LOC6524200|XP_002100063.1|DYAK	LOC108151766|XP_017136103.1|DMIR
OG0010988	LOC6525428|XP_002101263.1|DYAK	LOC108152322|XP_017137057.1|DMIR
OG0010989	LOC26534834|XP_015048362.1|DYAK	LOC117187280|XP_033245513.1|DMIR, LOC108154411|XP_017140172.1|DMIR
OG0010990	LOC6529694|XP_002090687.1|DYAK	LOC108164252|XP_017155375.2|DMIR
OG0010991	LOC6528075|XP_002089142.1|DYAK	LOC108161396|XP_017151133.1|DMIR
OG0010993	LOC6526501|XP_039226452.1|DYAK	LOC108164087|XP_017155164.1|DMIR
OG0010994	LOC6529192|XP_002090199.1|DYAK	LOC108161206|XP_017150916.1|DMIR
OG0010995	LOC6532758|XP_002093500.1|DYAK	LOC108153627|XP_017139221.1|DMIR
OG0010997	LOC6532977|XP_039230133.1|DYAK	LOC108153709|XP_017139325.1|DMIR
OG0010999	LOC6535085|XP_002095749.1|DYAK	LOC108151309|XP_017135335.1|DMIR
OG0011000	LOC26535834|XP_015049315.1|DYAK	LOC108151323|XP_017135364.1|DMIR
OG0011001	LOC6534865|XP_002095537.3|DYAK	LOC108165346|XP_033242799.1|DMIR
OG0011002	LOC6534491|XP_002095168.3|DYAK	LOC108151040|XP_017134900.1|DMIR
OG0011003	LOC6534484|XP_002095161.2|DYAK	LOC108151042|XP_017134902.1|DMIR
OG0011004	LOC26536182|XP_015052956.1|DYAK	LOC117187767|XP_033246476.1|DMIR
OG0011005	LOC6530377|XP_002091303.1|DYAK	LOC117190987|XP_033251859.1|DMIR, LOC108158267|XP_017145993.1|DMIR
OG0011006	LOC6531575|XP_002092373.1|DYAK	LOC108160053|XP_017149288.1|DMIR
OG0011007	LOC120320765|XP_039227249.1|DYAK	LOC108158037|XP_017145671.1|DMIR
OG0011008	LOC6535426|XP_002096075.1|DYAK	LOC108154603|XP_017140409.1|DMIR
OG0011009	LOC26535614|XP_039231981.1|DYAK	LOC108156273|XP_017143131.1|DMIR
OG0011010	LOC26536117|XP_015048085.1|DYAK	LOC108157631|XP_017145260.1|DMIR
OG0011011	LOC6537465|XP_002098021.1|DYAK	LOC108157756|XP_017145425.1|DMIR
OG0011012	LOC26535185|XP_015044863.1|DYAK	LOC108154329|XP_017140080.1|DMIR
OG0011014	LOC6536540|XP_002097116.2|DYAK	LOC108157348|XP_017144857.1|DMIR
OG0011015	LOC6536437|XP_002097018.1|DYAK	LOC108156961|XP_017144228.1|DMIR
OG0011017	LOC6536453|XP_039232536.1|DYAK	LOC108155242|XP_017141420.1|DMIR
OG0011018	LOC6536975|XP_002097544.1|DYAK	LOC108153919|XP_017139504.1|DMIR
OG0011019	LOC6536978|XP_002097547.1|DYAK	LOC108155485|XP_017141800.1|DMIR
OG0011020	LOC6539870|XP_002086753.1|DYAK	LOC108157769|XP_017145441.1|DMIR
OG0011021	LOC6536225|XP_015047613.1|DYAK	LOC108154546|XP_017140338.1|DMIR
OG0011022	LOC6535605|XP_002096233.1|DYAK	LOC108156362|XP_017143254.2|DMIR
OG0011023	LOC120321726|XP_039231270.1|DYAK	LOC108156247|XP_017143085.1|DMIR
OG0011024	LOC6536199|XP_002096790.2|DYAK	LOC108155807|XP_033244132.1|DMIR
OG0011025	LOC6537018|XP_002097585.2|DYAK	LOC108154453|XP_017140214.1|DMIR
OG0011026	LOC6538902|XP_015049092.2|DYAK	LOC117187433|XP_033245985.1|DMIR, LOC117187043|XP_033244640.1|DMIR
OG0011027	LOC26535472|XP_015048777.1|DYAK	LOC108151668|XP_017135899.1|DMIR, LOC108154353|XP_017140107.1|DMIR
OG0011028	LOC6531433|XP_002092236.1|DYAK	LOC108159151|XP_017147637.2|DMIR
OG0011029	LOC6530407|XP_002091333.1|DYAK	LOC117191479|XP_033252226.1|DMIR, LOC108158544|XP_017146442.1|DMIR
OG0011030	LOC26535432|XP_015051391.1|DYAK	LOC117192849|XP_033253494.1|DMIR
OG0011031	LOC6531619|XP_002092416.1|DYAK	LOC108159700|XP_017148702.1|DMIR
OG0011032	LOC6532092|XP_002092868.1|DYAK	LOC108160750|XP_017150431.2|DMIR, LOC117193420|XP_033254064.1|DMIR, LOC117193423|XP_033254067.1|DMIR, LOC117187831|XP_033246590.1|DMIR
OG0011033	LOC6531950|XP_002092736.1|DYAK	LOC117191326|XP_033252118.1|DMIR, LOC108160697|XP_017150339.1|DMIR
OG0011034	LOC6530116|XP_002091062.2|DYAK	LOC108157995|XP_017145627.2|DMIR, LOC117187724|XP_033246393.1|DMIR
OG0011035	LOC6527063|XP_002088156.2|DYAK	LOC108164066|XP_017155139.1|DMIR
OG0011036	LOC6529621|XP_002090615.1|DYAK	LOC108161271|XP_033249072.1|DMIR
OG0011037	LOC6526418|XP_002087537.1|DYAK	LOC108164114|XP_017155196.1|DMIR, LOC108161548|XP_033249797.1|DMIR
OG0011038	LOC26534841|XP_015054556.1|DYAK	LOC108161637|XP_017151428.1|DMIR
OG0011039	LOC6527253|XP_002088347.1|DYAK	LOC108161864|XP_017151742.1|DMIR
OG0011040	LOC6527263|XP_002088357.1|DYAK	LOC108161872|XP_017151753.1|DMIR
OG0011041	LOC6529430|XP_002090434.1|DYAK	LOC108162408|XP_017152622.1|DMIR
OG0011042	LOC6528272|XP_039227062.1|DYAK	LOC108163330|XP_033248705.1|DMIR
OG0011043	LOC26534717|XP_015054543.1|DYAK	LOC108163861|XP_017154867.1|DMIR
OG0011045	LOC6524344|XP_002100202.1|DYAK	LOC108152079|XP_033244737.1|DMIR
OG0011047	LOC6524765|XP_002100609.2|DYAK	LOC108155915|XP_017142555.1|DMIR
OG0011048	LOC6525114|XP_002100953.1|DYAK	LOC108154869|XP_017140835.1|DMIR, LOC108155359|XP_017141612.1|DMIR
OG0011050	LOC6524461|XP_002100318.1|DYAK	LOC108158699|XP_017146728.1|DMIR
OG0011051	LOC6533258|XP_002093984.1|DYAK	LOC108153289|XP_017138666.1|DMIR
OG0011052	LOC6533706|XP_002094411.1|DYAK	LOC108153686|XP_017139297.1|DMIR
OG0011053	LOC6534416|XP_002095094.1|DYAK	LOC108150901|XP_017134699.1|DMIR
OG0011054	LOC6533221|XP_002093947.1|DYAK	LOC108165433|XP_017156960.1|DMIR
OG0011056	LOC6529405|XP_015052172.1|DYAK	LOC108161954|XP_017151899.1|DMIR
OG0011057	LOC6530531|XP_002091446.1|DYAK	LOC108158019|XP_017145651.1|DMIR
OG0011058	LOC6527790|XP_002088863.1|DYAK	LOC108164321|XP_017155464.1|DMIR
OG0011059	LOC6528287|XP_002089340.2|DYAK	LOC108159205|XP_033254363.1|DMIR
OG0011062	LOC6535193|XP_002095853.1|DYAK	LOC108165286|XP_017156810.1|DMIR
OG0011063	LOC26534616|XP_015054526.1|DYAK	LOC108163748|XP_017154704.1|DMIR
OG0011077	LOC6531942|XP_002092728.2|DYAK	LOC108159124|XP_017147597.1|DMIR
OG0011078	LOC6534414|XP_002095092.2|DYAK	LOC108152887|XP_017138015.1|DMIR
OG0011081	LOC120321134|XP_039228782.1|DYAK	LOC117188688|XP_033248805.1|DMIR
OG0011084	LOC26535155|XP_039230261.1|DYAK	LOC108150788|XP_017134578.1|DMIR
OG0011087	LOC6539102|XP_015045306.1|DYAK	LOC108156174|XP_017142996.1|DMIR
OG0011088	LOC6524922|XP_039233799.1|DYAK	LOC117186123|XP_033242148.1|DMIR
OG0011090	LOC6530237|XP_002091174.2|DYAK	LOC108157937|XP_017145570.1|DMIR
OG0011094	LOC6525548|XP_002101383.1|DYAK	LOC108158651|XP_033246452.1|DMIR
OG0011096	LOC6534226|XP_015050517.1|DYAK	LOC108153640|XP_017139232.1|DMIR
OG0011099	LOC6532668|XP_002093412.1|DYAK	LOC108152083|XP_017136609.1|DMIR
OG0011100	LOC6532667|XP_002093411.1|DYAK	LOC108150813|XP_017134606.1|DMIR
OG0011101	LOC6532662|XP_002093406.1|DYAK	LOC108152289|XP_017137000.1|DMIR
OG0011103	LOC26536204|XP_015050435.1|DYAK	LOC108152198|XP_017136846.1|DMIR
OG0011104	LOC6536685|XP_002097258.2|DYAK	LOC108157857|XP_017145552.1|DMIR
OG0011106	LOC6531676|XP_002092467.1|DYAK	LOC108158248|XP_017145973.1|DMIR
OG0011107	LOC6524318|XP_002100177.3|DYAK	LOC108162412|XP_017152628.1|DMIR
OG0011108	LOC26534986|XP_039232193.1|DYAK	LOC108153858|XP_033245673.1|DMIR
OG0011109	LOC26536143|XP_015047542.2|DYAK	LOC117187073|XP_033244800.1|DMIR, LOC108157020|XP_017144317.2|DMIR
OG0011111	LOC6537114|XP_002097675.3|DYAK	LOC108155558|XP_017141938.1|DMIR
OG0011112	LOC26534816|XP_015049086.1|DYAK	LOC108157263|XP_033245437.1|DMIR
OG0011113	LOC6538966|XP_002099469.1|DYAK	LOC108154528|XP_017140320.1|DMIR
OG0011115	LOC6537718|XP_002098263.1|DYAK	LOC108153950|XP_017139536.1|DMIR
OG0011116	LOC6538143|XP_002098677.2|DYAK	LOC108157797|XP_017145479.1|DMIR
OG0011118	LOC6536977|XP_002097546.1|DYAK	LOC108155486|XP_017141801.1|DMIR
OG0011119	LOC6535736|XP_002096359.2|DYAK	LOC108155182|XP_017141342.1|DMIR
OG0011120	LOC6540294|XP_002087126.1|DYAK	LOC108157230|XP_017144676.1|DMIR
OG0011121	LOC6536782|XP_002097353.1|DYAK	LOC108154433|XP_017140192.1|DMIR
OG0011122	LOC6537271|XP_002097829.2|DYAK	LOC108155324|XP_017141548.2|DMIR
OG0011123	LOC6537179|XP_002097737.1|DYAK	LOC108157086|XP_017144437.1|DMIR
OG0011124	LOC6535832|XP_002096453.2|DYAK	LOC108154373|XP_017140126.1|DMIR
OG0011126	LOC6537463|XP_002098019.1|DYAK	LOC108157847|XP_017145539.1|DMIR
OG0011128	LOC6531152|XP_002091981.1|DYAK	LOC108158439|XP_017146211.1|DMIR
OG0011129	LOC6528468|XP_002089514.3|DYAK	LOC117191417|XP_033252181.1|DMIR, LOC108157989|XP_017145623.1|DMIR
OG0011131	LOC26534485|XP_015052821.1|DYAK	LOC117193147|XP_033253767.1|DMIR
OG0011132	LOC6529017|XP_002090049.2|DYAK	LOC108161155|XP_017150866.2|DMIR
OG0011133	LOC6527287|XP_002088381.2|DYAK	LOC108162528|XP_017152798.1|DMIR
OG0011135	LOC6526427|XP_002087546.1|DYAK	LOC117188903|XP_033249367.1|DMIR, LOC117188906|XP_033249370.1|DMIR, LOC108161530|XP_017151299.2|DMIR
OG0011136	LOC6526426|XP_002087545.1|DYAK	LOC108161532|XP_017151301.2|DMIR, LOC117189111|XP_033250007.1|DMIR, LOC117189114|XP_033250010.1|DMIR
OG0011137	LOC6528966|XP_002089998.1|DYAK	LOC108163963|XP_033249537.1|DMIR
OG0011138	LOC6528960|XP_002089992.1|DYAK	LOC108161438|XP_017151190.1|DMIR
OG0011140	LOC6525052|XP_002100891.3|DYAK	LOC108158224|XP_017145948.1|DMIR
OG0011141	LOC120320546|XP_039226378.1|DYAK	LOC117191013|XP_033251882.1|DMIR
OG0011142	LOC6525449|XP_002101284.1|DYAK	LOC108165149|XP_033255226.1|DMIR
OG0011143	LOC6525435|XP_002101270.2|DYAK	LOC108151397|XP_017135477.1|DMIR
OG0011144	LOC6524251|XP_002100114.1|DYAK	LOC108153733|XP_017139351.1|DMIR
OG0011145	LOC6526691|XP_002087795.1|DYAK	LOC108163679|XP_017154594.2|DMIR
OG0011146	LOC6526690|XP_002087794.1|DYAK	LOC108163678|XP_017154593.1|DMIR
OG0011147	LOC6523975|XP_002099847.1|DYAK	LOC108163022|XP_033248443.1|DMIR
OG0011148	LOC6523968|XP_002099840.1|DYAK	LOC108151472|XP_017135588.1|DMIR
OG0011149	LOC6526081|XP_002101898.1|DYAK	LOC108153120|XP_017138401.1|DMIR
OG0011150	LOC26535778|XP_015049385.1|DYAK	LOC108165348|XP_017156870.1|DMIR
OG0011151	LOC6532427|XP_002093174.2|DYAK	LOC108153212|XP_017138524.1|DMIR
OG0011152	LOC6533957|XP_002094657.1|DYAK	LOC108153344|XP_033242461.1|DMIR
OG0011153	LOC6534768|XP_039229738.1|DYAK, LOC6534767|XP_002095442.3|DYAK	LOC108151522|XP_033243901.1|DMIR
OG0011154	LOC6533171|XP_002093897.1|DYAK	LOC108150760|XP_017134543.1|DMIR
OG0011155	LOC6527844|XP_002088916.2|DYAK	LOC108164263|XP_017155394.1|DMIR
OG0011156	LOC6527897|XP_002088969.1|DYAK	LOC108162251|XP_017152388.1|DMIR
OG0011157	LOC6527466|XP_039226482.1|DYAK	LOC108161387|XP_017151125.1|DMIR
OG0011158	LOC6527477|XP_002088567.1|DYAK	LOC108161518|XP_017151284.1|DMIR
OG0011159	LOC6527514|XP_002088604.1|DYAK	LOC108164272|XP_017155405.1|DMIR
OG0011160	LOC6527214|XP_002088308.3|DYAK	LOC117188656|XP_033248724.1|DMIR
OG0011161	LOC6527208|XP_002088302.1|DYAK	LOC108164227|XP_017155346.1|DMIR
OG0011162	LOC6528103|XP_002089170.1|DYAK	LOC108161500|XP_017151264.1|DMIR
OG0011163	LOC26535944|XP_015054677.1|DYAK	LOC117193697|XP_033254314.1|DMIR, LOC108158322|XP_017146051.1|DMIR
OG0011165	LOC6539521|XP_002086410.3|DYAK	LOC108153407|XP_017138890.1|DMIR
OG0011171	ND2|NP_006902.1|DYAK	LOC117194308|XP_033254773.1|DMIR, LOC117194314|XP_033254776.1|DMIR
OG0011174	LOC26535759|XP_039229913.1|DYAK	LOC108154162|XP_017139811.1|DMIR
OG0011177	LOC26535623|XP_015050780.1|DYAK	LOC108153346|XP_033242880.1|DMIR
OG0011179	LOC26535843|XP_015054670.1|DYAK	LOC108163794|XP_017154771.1|DMIR
OG0011187	LOC6524979|XP_002100819.1|DYAK	LOC108165020|XP_017156546.1|DMIR
OG0011192	LOC6535603|XP_002096231.1|DYAK	LOC108157198|XP_017144619.2|DMIR
OG0011193	LOC6537832|XP_039232163.1|DYAK	LOC108154202|XP_017139910.1|DMIR
OG0011195	LOC6524933|XP_039233575.1|DYAK	LOC108157410|XP_033245200.1|DMIR
OG0011197	LOC6525976|XP_002101795.1|DYAK	LOC108153008|XP_017138640.1|DMIR
OG0011201	LOC26535494|XP_015054628.1|DYAK	LOC108162146|XP_017152216.1|DMIR
OG0011205	LOC120320635|XP_039226817.1|DYAK, LOC120321969|XP_039232290.1|DYAK, LOC120321970|XP_039232291.1|DYAK	LOC117195244|XP_033255762.1|DMIR
OG0011206	LOC6532782|XP_002093524.1|DYAK	LOC117186244|XP_033242597.1|DMIR
OG0011207	LOC6532973|XP_002093708.1|DYAK	LOC108165386|XP_017156913.1|DMIR
OG0011208	LOC26534902|XP_039230468.1|DYAK	LOC108150888|XP_017134686.1|DMIR
OG0011210	LOC6528529|XP_002089575.1|DYAK	LOC108158853|XP_017147068.1|DMIR
OG0011214	LOC120320988|XP_039228015.1|DYAK	LOC108159627|XP_017148573.1|DMIR
OG0011215	LOC6528646|XP_002089688.1|DYAK	LOC117193805|XP_033254412.1|DMIR, LOC108158252|XP_017145977.2|DMIR
OG0011216	LOC26536257|XP_015052966.1|DYAK	LOC108159165|XP_017147679.1|DMIR
OG0011217	LOC26534912|XP_015046827.1|DYAK	LOC108164469|XP_017155707.1|DMIR
OG0011220	LOC6536627|XP_002097199.1|DYAK	LOC108155795|XP_017142362.1|DMIR
OG0011221	LOC6536205|XP_002096796.1|DYAK	LOC108155809|XP_017142378.1|DMIR
OG0011223	LOC6536903|XP_002097472.1|DYAK	LOC108156676|XP_017143790.1|DMIR
OG0011224	LOC6535718|XP_002096344.1|DYAK	LOC108154611|XP_017140416.1|DMIR
OG0011225	LOC6535399|XP_002096049.2|DYAK	LOC108156160|XP_017142977.1|DMIR
OG0011226	LOC6537958|XP_002098495.2|DYAK	LOC108156751|XP_017143901.1|DMIR
OG0011227	LOC6537854|XP_002098395.1|DYAK	LOC108156922|XP_017144165.1|DMIR
OG0011228	LOC6537715|XP_002098260.2|DYAK	LOC108154605|XP_017140411.1|DMIR
OG0011229	LOC6535589|XP_002096217.1|DYAK	LOC117192004|XP_033252618.1|DMIR, LOC108160988|XP_033248203.1|DMIR
OG0011231	LOC6535494|XP_002096125.1|DYAK	LOC108154952|XP_017140948.1|DMIR
OG0011232	LOC6537004|XP_002097573.1|DYAK	LOC108155374|XP_033245671.1|DMIR
OG0011234	LOC6537343|XP_002097900.1|DYAK	LOC108154397|XP_017140152.1|DMIR
OG0011235	LOC26535011|XP_015048840.2|DYAK	LOC108154346|XP_017140101.1|DMIR
OG0011236	LOC6530990|XP_002091828.1|DYAK	LOC108158741|XP_017146838.2|DMIR, LOC117188509|XP_033248395.1|DMIR
OG0011237	LOC26534594|XP_015052828.1|DYAK	LOC108160126|XP_017149409.1|DMIR
OG0011238	LOC6529899|XP_002090856.2|DYAK	LOC108158209|XP_033254511.1|DMIR, LOC117188404|XP_033248130.1|DMIR
OG0011239	LOC6530429|XP_002091345.1|DYAK	LOC108159950|XP_017149097.1|DMIR
OG0011240	LOC6531971|XP_002092757.2|DYAK	LOC117187785|XP_033246517.1|DMIR
OG0011241	LOC6531982|XP_002092768.1|DYAK	LOC108160624|XP_033247600.1|DMIR
OG0011242	LOC6530555|XP_002091468.1|DYAK	LOC117192974|XP_033253587.1|DMIR, LOC108158225|XP_017145944.1|DMIR
OG0011243	LOC6531165|XP_002091994.1|DYAK	LOC117191425|XP_033252187.1|DMIR, LOC108158346|XP_017146074.1|DMIR
OG0011244	LOC6530048|XP_002090994.1|DYAK	LOC108161359|XP_017151094.1|DMIR
OG0011245	LOC6530743|XP_039228673.1|DYAK	LOC117187770|XP_033246480.1|DMIR, LOC108158003|XP_017145634.2|DMIR
OG0011246	LOC6531596|XP_002092393.1|DYAK	LOC117187982|XP_033246937.1|DMIR, LOC108160028|XP_017149256.2|DMIR
OG0011247	LOC6529317|XP_002090322.1|DYAK	LOC108160200|XP_017149524.1|DMIR
OG0011249	LOC6529319|XP_002090324.1|DYAK	LOC117194189|XP_033254737.1|DMIR, LOC108160199|XP_017149522.1|DMIR
OG0011250	LOC26536037|XP_015047091.1|DYAK	LOC117189027|XP_033249793.1|DMIR
OG0011251	LOC26534493|XP_015054513.1|DYAK	LOC108162777|XP_017153162.1|DMIR
OG0011252	LOC6527273|XP_002088367.1|DYAK	LOC117189099|XP_033249987.1|DMIR, LOC108163802|XP_017154780.2|DMIR, LOC108161261|XP_017150971.2|DMIR
OG0011253	LOC26535991|XP_015054681.1|DYAK	LOC108165479|XP_017157019.2|DMIR
OG0011254	LOC6529652|XP_002090645.1|DYAK	LOC108161257|XP_033249426.1|DMIR
OG0011255	LOC6536920|XP_002097489.1|DYAK	LOC108158339|XP_017146070.1|DMIR
OG0011256	LOC6525030|XP_002100869.1|DYAK	LOC108152268|XP_017136981.2|DMIR
OG0011258	LOC6524354|XP_002100212.2|DYAK	LOC108151648|XP_017135892.1|DMIR
OG0011259	LOC6524353|XP_002100211.1|DYAK	LOC108151713|XP_033244730.1|DMIR
OG0011260	LOC6525608|XP_002101443.1|DYAK	LOC108165236|XP_017156764.1|DMIR
OG0011261	LOC6529614|XP_002090608.1|DYAK	LOC108156430|XP_017143373.1|DMIR
OG0011262	LOC6526067|XP_039229769.1|DYAK	LOC108151308|XP_017135338.1|DMIR
OG0011263	LOC26535128|XP_015054586.1|DYAK	LOC117188717|XP_033248876.1|DMIR
