Orthogroup	DYAK.longest_only	DMAU.longest_only
OG0008997	LOC6523811|XP_002099686.1|DYAK	LOC117148690|XP_033172124.1|DMAU
OG0008999	LOC6525875|XP_002101695.1|DYAK	LOC117147532|XP_033170353.1|DMAU
OG0009000	LOC6524162|XP_039226078.1|DYAK	LOC117148105|XP_033171214.1|DMAU
OG0009001	LOC6529666|XP_002090659.2|DYAK	LOC117137513|XP_033154891.1|DMAU
OG0009002	LOC26535723|XP_015047256.1|DYAK	LOC117142395|XP_033162233.1|DMAU
OG0009003	LOC6533944|XP_002094644.1|DYAK	LOC117141599|XP_033161004.1|DMAU
OG0009004	LOC6529305|XP_002090310.1|DYAK	LOC117136446|XP_033153255.1|DMAU
OG0009005	LOC6527451|XP_002088543.1|DYAK	LOC117135149|XP_033151098.1|DMAU
OG0009006	LOC6535804|XP_002096427.1|DYAK	LOC117144856|XP_033166149.1|DMAU
OG0009007	LOC6532631|XP_039230029.1|DYAK	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC6535739|XP_002096362.1|DYAK	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC6532392|XP_002093143.2|DYAK	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC6532730|XP_002093472.1|DYAK	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC6532919|XP_002093655.1|DYAK	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC6530618|XP_002091531.1|DYAK	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC6524059|XP_002099928.1|DYAK	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC6534454|XP_002095131.2|DYAK	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC6533314|XP_002094040.2|DYAK	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC6533379|XP_039230369.1|DYAK	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC6526621|XP_002087729.1|DYAK	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC6523717|XP_002099592.1|DYAK	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC6523712|XP_039233015.1|DYAK	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC6537185|XP_015048193.1|DYAK	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC6535308|XP_002095964.2|DYAK	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC6536877|XP_015047979.1|DYAK	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC6538287|XP_002098814.1|DYAK	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC6538670|XP_002099190.1|DYAK	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC6536811|XP_002097381.2|DYAK	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC6538744|XP_039231578.1|DYAK	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC26536006|XP_039227874.1|DYAK	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC6532562|XP_002093307.1|DYAK	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC6528080|XP_015054476.1|DYAK	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC6526386|XP_002087505.1|DYAK	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC6539873|XP_002086757.1|DYAK	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC6539874|XP_002086756.1|DYAK	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC6527445|XP_002088537.3|DYAK	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC6528994|XP_002090026.1|DYAK	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC6527904|XP_002088976.1|DYAK	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC6528804|XP_002089836.1|DYAK	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC6526709|XP_002087812.1|DYAK	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC6538197|XP_002098725.1|DYAK	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC6537109|XP_002097670.1|DYAK	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC6530426|XP_039227927.1|DYAK	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC6535646|XP_002096274.2|DYAK	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC6527626|XP_002088714.1|DYAK	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC6529742|XP_002090732.1|DYAK	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC6527591|XP_002088679.1|DYAK	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC6537620|XP_039231484.1|DYAK	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC6535123|XP_015051033.2|DYAK	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC6528357|XP_015053925.1|DYAK	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC6527513|XP_002088603.1|DYAK	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC6537098|XP_002097659.1|DYAK	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC6527567|XP_002088657.1|DYAK	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC6530831|XP_002091714.1|DYAK	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC6535993|XP_015047503.1|DYAK	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC6538733|XP_015048992.1|DYAK	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC6536744|XP_015047931.1|DYAK	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC6529674|XP_002090667.1|DYAK	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC6527002|XP_002088098.3|DYAK	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC6532209|XP_002092983.1|DYAK	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC6523768|XP_002099643.3|DYAK	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC6534320|XP_002095000.1|DYAK	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC6536382|XP_002096964.1|DYAK	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC6531451|XP_002092254.1|DYAK	LOC117138247|XP_033156089.1|DMAU
OG0009062	LOC6531421|XP_002092224.1|DYAK	LOC117136092|XP_033152662.1|DMAU
OG0009063	LOC6529581|XP_002090575.2|DYAK	LOC117135298|XP_033151365.1|DMAU
OG0009064	LOC6530468|XP_002091384.1|DYAK	LOC117138288|XP_033156157.1|DMAU
OG0009065	LOC6537881|XP_002098422.2|DYAK	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC6532513|XP_002093259.1|DYAK	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC6535142|XP_015051041.1|DYAK	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC6528450|XP_002089496.1|DYAK	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC6527348|XP_039226849.1|DYAK	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC6528812|XP_015054254.1|DYAK	LOC117135801|XP_033152188.1|DMAU
OG0009071	LOC6538498|XP_015048890.1|DYAK	LOC117142313|XP_033162109.1|DMAU
OG0009072	LOC6536008|XP_002096623.2|DYAK	LOC117144781|XP_033166041.1|DMAU
OG0009073	LOC6535748|XP_002096371.2|DYAK	LOC117144984|XP_033166344.1|DMAU
OG0009074	LOC6537427|XP_002097983.1|DYAK	LOC117142457|XP_033162331.1|DMAU
OG0009075	LOC6535333|XP_002095989.1|DYAK	LOC117142938|XP_033163142.1|DMAU
OG0009076	LOC6536283|XP_002096869.2|DYAK	LOC117142259|XP_033162012.1|DMAU
OG0009077	LOC6535312|XP_002095968.2|DYAK	LOC117145274|XP_033166752.1|DMAU
OG0009078	LOC6536618|XP_002097190.1|DYAK	LOC117143219|XP_033163658.1|DMAU
OG0009079	LOC6538689|XP_039232038.1|DYAK	LOC117145678|XP_033167306.1|DMAU
OG0009080	LOC6537116|XP_002097677.1|DYAK	LOC117143621|XP_033164278.1|DMAU
OG0009081	LOC6538433|XP_002098957.1|DYAK	LOC117144397|XP_033165424.1|DMAU
OG0009082	LOC6537075|XP_002097636.2|DYAK	LOC117144205|XP_033165145.1|DMAU
OG0009083	LOC6525396|XP_039229367.1|DYAK	LOC117148188|XP_033171347.1|DMAU
OG0009084	LOC6536546|XP_015047817.1|DYAK	LOC117143155|XP_033163550.1|DMAU
OG0009085	LOC6536591|XP_002097167.1|DYAK	LOC117143569|XP_033164204.1|DMAU
OG0009086	LOC6535285|XP_002095941.2|DYAK	LOC117143406|XP_033163991.1|DMAU
OG0009087	LOC6538212|XP_002098739.1|DYAK	LOC117142954|XP_033163170.1|DMAU
OG0009088	LOC6538896|XP_002099400.1|DYAK	LOC117144955|XP_033166301.1|DMAU
OG0009089	LOC6523758|XP_002099633.2|DYAK	LOC117146269|XP_033168153.1|DMAU
OG0009090	LOC6537987|XP_002098522.1|DYAK	LOC117144725|XP_033165956.1|DMAU
OG0009091	LOC6535261|XP_002095917.1|DYAK	LOC117144402|XP_033165429.1|DMAU
OG0009092	LOC6535951|XP_002096567.2|DYAK	LOC117144412|XP_033165443.1|DMAU
OG0009093	LOC6536930|XP_002097499.1|DYAK	LOC117142432|XP_033162284.1|DMAU
OG0009094	LOC6538034|XP_002098569.2|DYAK	LOC117145354|XP_033166863.1|DMAU
OG0009095	LOC6538037|XP_015048615.1|DYAK	LOC117145352|XP_033166860.1|DMAU
OG0009096	LOC6538356|XP_002098880.1|DYAK	LOC117144696|XP_033165912.1|DMAU
OG0009097	LOC6538355|XP_002098879.1|DYAK	LOC117144729|XP_033165964.1|DMAU
OG0009098	LOC6538346|XP_002098871.2|DYAK	LOC117144971|XP_033166323.1|DMAU
OG0009099	LOC6537961|XP_002098498.1|DYAK	LOC117142544|XP_033162485.1|DMAU
OG0009100	LOC6529001|XP_002090033.1|DYAK	LOC117150685|XP_033173588.1|DMAU
OG0009101	LOC6526412|XP_002087531.1|DYAK	LOC117148072|XP_033171164.1|DMAU
OG0009102	LOC6526780|XP_002087883.1|DYAK	LOC117135444|XP_033151516.1|DMAU
OG0009103	LOC6526761|XP_002087864.1|DYAK	LOC117151005|XP_033174102.1|DMAU
OG0009104	LOC6526760|XP_002087863.1|DYAK	LOC117150996|XP_033174092.1|DMAU
OG0009105	LOC6527436|XP_002088528.1|DYAK	LOC117150401|XP_033173156.1|DMAU
OG0009106	LOC6526484|XP_002087601.2|DYAK	LOC117150404|XP_033173158.1|DMAU
OG0009107	LOC6526952|XP_002088048.1|DYAK	LOC117150822|XP_033173783.1|DMAU
OG0009108	LOC6537148|XP_002097709.1|DYAK	LOC117145637|XP_033167247.1|DMAU
OG0009109	LOC6527368|XP_002088460.1|DYAK	LOC117150726|XP_033173639.1|DMAU
OG0009110	LOC6526292|XP_002087414.1|DYAK	LOC117150927|XP_033173979.1|DMAU
OG0009111	LOC6532969|XP_002093704.2|DYAK	LOC117141514|XP_033160896.1|DMAU
OG0009112	LOC6526314|XP_002087436.1|DYAK	LOC117150460|XP_033173245.1|DMAU
OG0009113	LOC6527161|XP_002088255.1|DYAK	LOC117150589|XP_033173436.1|DMAU
OG0009114	LOC6526277|XP_002087399.1|DYAK	LOC117142073|XP_033161847.1|DMAU
OG0009115	LOC6528067|XP_002089134.1|DYAK	LOC117135163|XP_033151115.1|DMAU
OG0009116	LOC6526628|XP_002087736.1|DYAK	LOC117141644|XP_033161122.1|DMAU
OG0009117	LOC6528121|XP_039226924.1|DYAK	LOC117144641|XP_033165831.1|DMAU
OG0009118	LOC6523788|XP_039230005.1|DYAK	LOC117148325|XP_033171549.1|DMAU
OG0009119	LOC6528195|XP_002089258.1|DYAK	LOC117140917|XP_033159998.1|DMAU
OG0009120	LOC6532539|XP_002093285.3|DYAK	LOC117139241|XP_033157342.1|DMAU
OG0009121	LOC6531012|XP_002091849.1|DYAK	LOC117137302|XP_033154570.1|DMAU
OG0009122	LOC6531840|XP_002092627.1|DYAK	LOC117136598|XP_033153471.1|DMAU
OG0009123	LOC6530759|XP_002091649.1|DYAK	LOC117137635|XP_033155057.1|DMAU
OG0009124	LOC6528228|XP_002089290.1|DYAK	LOC117142319|XP_033162120.1|DMAU
OG0009125	LOC6528367|XP_002089416.1|DYAK	LOC117136338|XP_033153089.1|DMAU
OG0009126	LOC6531159|XP_002091988.1|DYAK	LOC117138037|XP_033155740.1|DMAU
OG0009127	LOC6532076|XP_002092853.1|DYAK	LOC117136333|XP_033153085.1|DMAU
OG0009128	LOC6528406|XP_002089452.1|DYAK	LOC117136323|XP_033153068.1|DMAU
OG0009129	LOC6528612|XP_002089655.1|DYAK	LOC117137130|XP_033154320.1|DMAU
OG0009130	LOC6528497|XP_039227130.1|DYAK	LOC117138269|XP_033156125.1|DMAU
OG0009131	LOC6528493|XP_015054343.1|DYAK	LOC117136343|XP_033153097.1|DMAU
OG0009132	LOC6532135|XP_002092911.1|DYAK	LOC117137499|XP_033154871.1|DMAU
OG0009133	LOC6529969|XP_002090915.1|DYAK	LOC117136879|XP_033153875.1|DMAU
OG0009134	LOC6531529|XP_002092328.1|DYAK	LOC117135641|XP_033151909.1|DMAU
OG0009135	LOC6528692|XP_002089734.2|DYAK	LOC117136827|XP_033153792.1|DMAU
OG0009136	LOC6530216|XP_002091154.1|DYAK	LOC117138050|XP_033155757.1|DMAU
OG0009137	LOC6530123|XP_002091069.3|DYAK	LOC117137348|XP_033154635.1|DMAU
OG0009138	LOC6530125|XP_002091071.1|DYAK	LOC117136862|XP_033153852.1|DMAU
OG0009139	LOC6532081|XP_002092858.1|DYAK	LOC117136060|XP_033152600.1|DMAU
OG0009140	LOC6529302|XP_002090307.1|DYAK	LOC117137668|XP_033155119.1|DMAU
OG0009141	LOC6528372|XP_002089421.1|DYAK	LOC117135842|XP_033152247.1|DMAU
OG0009142	LOC6528390|XP_002089437.1|DYAK	LOC117137518|XP_033154893.1|DMAU
OG0009143	LOC6531300|XP_015051233.1|DYAK	LOC117136012|XP_033152518.1|DMAU
OG0009144	LOC26535085|XP_039229240.1|DYAK	LOC117136002|XP_033152507.1|DMAU
OG0009145	LOC6530530|XP_002091445.1|DYAK	LOC117138645|XP_033156752.1|DMAU
OG0009146	LOC6529907|XP_002090864.1|DYAK	LOC117137235|XP_033154485.1|DMAU
OG0009147	LOC26535316|XP_015051291.1|DYAK	LOC117136843|XP_033153818.1|DMAU
OG0009148	LOC6528616|XP_002089659.1|DYAK	LOC117135891|XP_033152329.1|DMAU
OG0009149	LOC6530924|XP_039228970.1|DYAK	LOC117137582|XP_033154978.1|DMAU
OG0009150	LOC6529937|XP_002090892.1|DYAK	LOC117137143|XP_033154338.1|DMAU
OG0009151	LOC6529279|XP_002090284.1|DYAK	LOC117137267|XP_033154522.1|DMAU
OG0009152	LOC6528781|XP_002089815.3|DYAK	LOC117137565|XP_033154961.1|DMAU
OG0009153	LOC6531961|XP_002092747.1|DYAK	LOC117136236|XP_033152911.1|DMAU
OG0009154	LOC6538218|XP_002098745.2|DYAK	LOC117144633|XP_033165818.1|DMAU
OG0009155	LOC6528658|XP_002089700.1|DYAK	LOC117137402|XP_033154715.1|DMAU
OG0009156	LOC6527841|XP_002088913.1|DYAK	LOC117150873|XP_033173883.1|DMAU
OG0009157	LOC6529700|XP_002090693.1|DYAK	LOC117143541|XP_033164172.1|DMAU
OG0009158	LOC6532181|XP_002092955.1|DYAK	LOC117141189|XP_033160418.1|DMAU
OG0009159	LOC6524828|XP_039233613.1|DYAK	LOC117148605|XP_033171976.1|DMAU
OG0009160	LOC6526409|XP_002087528.2|DYAK	LOC117144201|XP_033165144.1|DMAU
OG0009161	LOC6523833|XP_002099708.1|DYAK	LOC117146889|XP_033169379.1|DMAU
OG0009162	LOC6534345|XP_002095025.1|DYAK	LOC117140135|XP_033158792.1|DMAU
OG0009163	LOC6533552|XP_002094262.2|DYAK	LOC117139595|XP_033157902.1|DMAU
OG0009164	LOC6532453|XP_015049362.1|DYAK	LOC117141829|XP_033161374.1|DMAU
OG0009165	LOC6533141|XP_039229865.1|DYAK	LOC117140664|XP_033159602.1|DMAU, LOC117139212|XP_033157280.1|DMAU
OG0009166	LOC6533842|XP_039230162.1|DYAK	LOC117140357|XP_033159103.1|DMAU
OG0009167	LOC6534660|XP_002095335.2|DYAK	LOC117140252|XP_033158945.1|DMAU
OG0009168	LOC6534661|XP_002095336.1|DYAK	LOC117140254|XP_033158948.1|DMAU
OG0009169	LOC6532556|XP_039230661.1|DYAK	LOC117141570|XP_033160973.1|DMAU
OG0009170	LOC6539513|XP_002086401.2|DYAK	LOC117140605|XP_033159506.1|DMAU
OG0009171	LOC6534369|XP_002095047.2|DYAK	LOC117141008|XP_033160153.1|DMAU
OG0009172	LOC6533783|XP_002094485.2|DYAK	LOC117139101|XP_033157124.1|DMAU
OG0009173	LOC6533493|XP_002094204.1|DYAK	LOC117139181|XP_033157241.1|DMAU
OG0009174	LOC6524322|XP_015045611.1|DYAK	LOC117148369|XP_033171617.1|DMAU
OG0009175	LOC6527768|XP_002088844.1|DYAK	LOC117146041|XP_033167874.1|DMAU
OG0009176	LOC6534075|XP_002094761.1|DYAK	LOC117142130|XP_033161926.1|DMAU
OG0009178	LOC6534540|XP_002095217.1|DYAK	LOC117140328|XP_033159069.1|DMAU
OG0009179	LOC6535203|XP_002095862.1|DYAK	LOC117140080|XP_033158724.1|DMAU
OG0009180	LOC6534090|XP_002094776.1|DYAK	LOC117141623|XP_033161043.1|DMAU
OG0009181	LOC6534805|XP_015050842.1|DYAK	LOC117140320|XP_033159059.1|DMAU
OG0009182	LOC6534177|XP_002094861.2|DYAK	LOC117141784|XP_033161307.1|DMAU
OG0009183	LOC6534010|XP_002094699.2|DYAK	LOC117139288|XP_033157409.1|DMAU
OG0009184	LOC26536144|XP_039230412.1|DYAK	LOC117141981|XP_033161681.1|DMAU
OG0009185	LOC6539345|XP_015045190.2|DYAK	LOC117139909|XP_033158481.1|DMAU
OG0009186	LOC6534752|XP_015050814.2|DYAK	LOC117141473|XP_033160834.1|DMAU
OG0009187	LOC6536668|XP_002097240.1|DYAK	LOC117144624|XP_033165810.1|DMAU
OG0009188	LOC6531196|XP_002092024.1|DYAK	LOC117136859|XP_033153849.1|DMAU
OG0009189	LOC6539319|XP_002086212.1|DYAK	LOC117139618|XP_033157962.1|DMAU
OG0009190	LOC6533523|XP_002094233.1|DYAK	LOC117141368|XP_033160665.1|DMAU
OG0009191	LOC6528896|XP_002089928.1|DYAK	LOC117137715|XP_033155179.1|DMAU
OG0009192	LOC6525925|XP_002101745.1|DYAK	LOC117146872|XP_033169353.1|DMAU
OG0009193	LOC26536395|XP_015054732.1|DYAK	LOC117137903|XP_033155537.1|DMAU
OG0009194	LOC6528457|XP_002089503.1|DYAK	LOC117138315|XP_033156223.1|DMAU
OG0009195	LOC6533593|XP_002094301.1|DYAK	LOC117140559|XP_033159447.1|DMAU
OG0009196	LOC6533580|XP_002094290.1|DYAK	LOC117141547|XP_033160942.1|DMAU
OG0009197	LOC6534716|XP_015050795.2|DYAK	LOC117140722|XP_033159679.1|DMAU
OG0009198	LOC6534539|XP_002095216.3|DYAK	LOC117140084|XP_033158728.1|DMAU
OG0009199	LOC6534208|XP_002094890.1|DYAK	LOC117140793|XP_033159778.1|DMAU
OG0009200	LOC6528886|XP_002089918.1|DYAK	LOC117136215|XP_033152875.1|DMAU
OG0009201	LOC120321121|XP_039228702.1|DYAK	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU
OG0009202	LOC6532040|XP_002092817.2|DYAK	LOC117136965|XP_033154019.1|DMAU
OG0009203	LOC6529049|XP_015054194.1|DYAK	LOC117137654|XP_033155081.1|DMAU
OG0009204	LOC6530801|XP_002091684.1|DYAK	LOC117136982|XP_033154049.1|DMAU
OG0009205	LOC6530796|XP_002091679.1|DYAK	LOC117137781|XP_033155297.1|DMAU
OG0009206	LOC6530405|XP_002091331.3|DYAK	LOC117137606|XP_033155016.1|DMAU
OG0009207	LOC6537147|XP_002097708.1|DYAK	LOC117144320|XP_033165323.1|DMAU
OG0009209	LOC6536596|XP_002097172.2|DYAK	LOC117145145|XP_033166576.1|DMAU
OG0009210	LOC6531104|XP_002091938.1|DYAK	LOC117135912|XP_033152370.1|DMAU, LOC117149076|XP_033172613.1|DMAU, LOC117135913|XP_033152372.1|DMAU, LOC117149075|XP_033172612.1|DMAU, LOC117149073|XP_033172610.1|DMAU, LOC117136754|XP_033153680.1|DMAU
OG0009211	LOC6529245|XP_015052258.1|DYAK	LOC117136585|XP_033153452.1|DMAU
OG0009212	LOC6524771|XP_002100615.1|DYAK	LOC117146400|XP_033168474.1|DMAU
OG0009212	LOC6524799|XP_039232880.1|DYAK, LOC6524793|XP_002100637.1|DYAK	LOC117148376|XP_033171623.1|DMAU, LOC117148375|XP_033171621.1|DMAU, LOC117147755|XP_033170657.1|DMAU
OG0009214	LOC6533449|XP_002094160.1|DYAK	LOC117140530|XP_033159405.1|DMAU
OG0009215	LOC6531535|XP_002092334.1|DYAK	LOC117135639|XP_033151907.1|DMAU
OG0009215	LOC6531536|XP_015051392.1|DYAK	LOC117135637|XP_033151903.1|DMAU
OG0009219	LOC6538984|XP_002099486.2|DYAK	LOC117144105|XP_033165014.1|DMAU
OG0009220	LOC26534478|XP_015046395.1|DYAK	LOC117148497|XP_033171770.1|DMAU
OG0009221	LOC6528041|XP_002089108.1|DYAK	LOC117150649|XP_033173522.1|DMAU
OG0009222	LOC6524895|XP_002100735.1|DYAK	LOC117147801|XP_033170743.1|DMAU
OG0009225	LOC6523928|XP_002099801.1|DYAK	LOC117147204|XP_033169907.1|DMAU
OG0009226	LOC120320460|XP_039226109.1|DYAK	LOC117148677|XP_033172106.1|DMAU
OG0009228	LOC6525342|XP_002101178.1|DYAK	LOC117148337|XP_033171563.1|DMAU
OG0009229	LOC6535896|XP_039232237.1|DYAK	LOC117143064|XP_033163412.1|DMAU
OG0009231	LOC6524863|XP_002100703.1|DYAK	LOC117148305|XP_033171517.1|DMAU
OG0009232	LOC6524216|XP_039232502.1|DYAK	LOC117148847|XP_033172397.1|DMAU
OG0009235	ND5|NP_006909.1|DYAK	ND5|NP_987114.1|DMAU
OG0009236	LOC6534437|XP_002095114.3|DYAK	LOC117139794|XP_033158300.1|DMAU
OG0009237	LOC6528016|XP_002089083.2|DYAK	LOC117150518|XP_033173325.1|DMAU
OG0009238	LOC6533789|XP_002094490.2|DYAK	LOC117139119|XP_033157156.1|DMAU
OG0009239	LOC6534625|XP_002095300.1|DYAK	LOC117140754|XP_033159727.1|DMAU
OG0009241	LOC6526639|XP_002087747.1|DYAK	LOC117144882|XP_033166188.1|DMAU
OG0009243	LOC120320829|XP_039227572.1|DYAK	LOC117137875|XP_033155493.1|DMAU
OG0009245	LOC6535518|XP_002096147.1|DYAK	LOC117146069|XP_033167901.1|DMAU
OG0009247	LOC6536693|XP_002097265.1|DYAK	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU
OG0009248	LOC6524652|XP_002100509.1|DYAK	LOC117146763|XP_033169154.1|DMAU
OG0009249	LOC6527169|XP_002088263.1|DYAK	LOC117150412|XP_033173170.1|DMAU
OG0009251	LOC6539106|XP_002086008.1|DYAK	LOC117148917|XP_033172528.1|DMAU
OG0009252	LOC6523861|XP_002099734.3|DYAK	LOC117146455|XP_033168574.1|DMAU
OG0009253	LOC6525219|XP_002101057.1|DYAK	LOC117147545|XP_033170372.1|DMAU
OG0009254	LOC6523790|XP_002099665.1|DYAK	LOC117147562|XP_033170394.1|DMAU
OG0009255	LOC6524486|XP_002100343.1|DYAK	LOC117146994|XP_033169562.1|DMAU
OG0009256	LOC6525824|XP_002101644.1|DYAK	LOC117147553|XP_033170386.1|DMAU
OG0009257	LOC6525588|XP_002101423.1|DYAK	LOC117146568|XP_033168759.1|DMAU
OG0009258	LOC6524791|XP_039228324.1|DYAK	LOC117148198|XP_033171370.1|DMAU
OG0009259	LOC6525323|XP_002101159.1|DYAK	LOC117146580|XP_033168781.1|DMAU
OG0009260	LOC6526239|XP_002102048.1|DYAK	LOC117147657|XP_033170524.1|DMAU
OG0009261	LOC6525141|XP_002100979.1|DYAK	LOC117147537|XP_033170361.1|DMAU
OG0009262	LOC6524990|XP_002100830.1|DYAK	LOC117148003|XP_033171053.1|DMAU
OG0009263	LOC6525212|XP_002101050.1|DYAK	LOC117148062|XP_033171144.1|DMAU
OG0009264	LOC6525215|XP_039228890.1|DYAK	LOC117147583|XP_033170418.1|DMAU
OG0009265	LOC6525890|XP_002101710.1|DYAK	LOC117148469|XP_033171733.1|DMAU
OG0009266	LOC6527437|XP_015053113.2|DYAK	LOC117146978|XP_033169579.1|DMAU
OG0009267	LOC6528070|XP_002089137.1|DYAK	LOC117135151|XP_033151102.1|DMAU
OG0009268	LOC6528813|XP_039226534.1|DYAK	LOC117135802|XP_033152191.1|DMAU
OG0009269	LOC6535534|XP_002096163.3|DYAK	LOC117145411|XP_033166941.1|DMAU
OG0009270	LOC6531642|XP_002092439.3|DYAK	LOC117138241|XP_033156081.1|DMAU
OG0009271	LOC6525623|XP_015046394.1|DYAK	LOC117148495|XP_033171767.1|DMAU
OG0009272	LOC6534757|XP_002095432.2|DYAK	LOC117141591|XP_033160996.1|DMAU
OG0009273	LOC6526732|XP_039226373.1|DYAK	LOC117148806|XP_033172333.1|DMAU
OG0009274	LOC6533423|XP_039230184.1|DYAK	LOC117139835|XP_033158368.1|DMAU
OG0009275	LOC6523831|XP_002099706.1|DYAK	LOC117147271|XP_033169993.1|DMAU
OG0009276	LOC6530506|XP_002091421.1|DYAK	LOC117137746|XP_033155221.1|DMAU
OG0009277	LOC6523888|XP_002099761.1|DYAK	LOC117146479|XP_033168609.1|DMAU
OG0009278	LOC6523914|XP_039227968.1|DYAK	LOC117146616|XP_033168836.1|DMAU
OG0009279	LOC6527025|XP_002088120.1|DYAK	LOC117150486|XP_033173276.1|DMAU
OG0009280	LOC6524206|XP_039226973.1|DYAK	LOC117147871|XP_033170840.1|DMAU
OG0009281	LOC6526039|XP_002101856.1|DYAK	LOC117147905|XP_033170904.1|DMAU
OG0009282	LOC6526272|XP_002087394.1|DYAK	LOC117142093|XP_033161870.1|DMAU
OG0009283	LOC6527984|XP_002089051.2|DYAK	LOC117147875|XP_033170849.1|DMAU
OG0009284	LOC6535031|XP_015050984.1|DYAK	LOC117140305|XP_033159041.1|DMAU
OG0009285	LOC6523740|XP_002099615.1|DYAK	LOC117146310|XP_033168248.1|DMAU
OG0009286	LOC6533172|XP_002093898.2|DYAK	LOC117140048|XP_033158676.1|DMAU
OG0009287	LOC6533243|XP_002093969.1|DYAK	LOC117141319|XP_033160604.1|DMAU
OG0009288	LOC6525499|XP_002101334.2|DYAK	LOC117147740|XP_033170630.1|DMAU
OG0009289	LOC6523771|XP_039232959.1|DYAK	LOC117146260|XP_033168113.1|DMAU
OG0009290	LOC6529303|XP_002090308.3|DYAK	LOC117137649|XP_033155077.1|DMAU
OG0009291	LOC6523772|XP_002099647.1|DYAK	LOC117146261|XP_033168118.1|DMAU
OG0009292	LOC6525346|XP_002101182.1|DYAK	LOC117148338|XP_033171564.1|DMAU
OG0009293	LOC6525353|XP_002101189.1|DYAK	LOC117148333|XP_033171557.1|DMAU
OG0009294	LOC6531376|XP_002092179.1|DYAK	LOC117137790|XP_033155337.1|DMAU
OG0009295	LOC6524864|XP_039233707.1|DYAK	LOC117147631|XP_033170488.1|DMAU
OG0009296	LOC6538444|XP_002098968.1|DYAK	LOC117144306|XP_033165309.1|DMAU
OG0009297	LOC6538441|XP_002098965.2|DYAK	LOC117145538|XP_033167124.1|DMAU
OG0009298	LOC6536788|XP_002097358.2|DYAK	LOC117143461|XP_033164064.1|DMAU
