Orthogroup	DYAK.longest_only	CCAP.longest_only
OG0008627	LOC6532642|XP_039230511.1|DYAK	CCAP1982_LOCUS11374|CAD7002905.1|CCAP
OG0008629	LOC26535445|XP_015052902.1|DYAK	CCAP1982_LOCUS23318|CAD7015374.1|CCAP
OG0008630	LOC6523745|XP_002099620.1|DYAK	CCAP1982_LOCUS9903|CAD7001406.1|CCAP, CCAP1982_LOCUS9905|CAD7001408.1|CCAP
OG0008631	LOC6537664|XP_002098209.2|DYAK	CCAP1982_LOCUS3213|CAD6994468.1|CCAP
OG0008632	LOC6539066|XP_002099568.2|DYAK	CCAP1982_LOCUS3689|CAD6994957.1|CCAP
OG0008633	LOC6530465|XP_039227897.1|DYAK	CCAP1982_LOCUS20925|CAD7012825.1|CCAP, CCAP1982_LOCUS20920|CAD7012820.1|CCAP, CCAP1982_LOCUS20923|CAD7012823.1|CCAP
OG0008634	LOC26535980|XP_015045243.1|DYAK	CCAP1982_LOCUS6169|CAD6997530.1|CCAP
OG0008635	LOC6528537|XP_002089583.1|DYAK	CCAP1982_LOCUS22385|CAD7014390.1|CCAP
OG0008636	LOC6536775|XP_002097346.1|DYAK	CCAP1982_LOCUS807|CAD6991918.1|CCAP
OG0008637	LOC26535099|XP_015045156.1|DYAK	CCAP1982_LOCUS11511|CAD7003048.1|CCAP
OG0008638	LOC6535581|XP_002096210.1|DYAK	CCAP1982_LOCUS3053|CAD6994292.1|CCAP
OG0008639	LOC6538288|XP_002098815.3|DYAK	CCAP1982_LOCUS7495|CAD6998948.1|CCAP, CCAP1982_LOCUS9371|CAD7000896.1|CCAP, CCAP1982_LOCUS3397|CAD6994662.1|CCAP
OG0008640	LOC6535624|XP_002096252.2|DYAK	CCAP1982_LOCUS1423|CAD6992575.1|CCAP
OG0008641	LOC6538838|XP_002099351.2|DYAK	CCAP1982_LOCUS1076|CAD6992204.1|CCAP
OG0008642	LOC6536659|XP_002097231.1|DYAK	CCAP1982_LOCUS3079|CAD6994323.1|CCAP
OG0008643	LOC6539065|XP_002099567.1|DYAK	CCAP1982_LOCUS3686|CAD6994953.1|CCAP
OG0008644	LOC6538924|XP_002099428.1|DYAK	CCAP1982_LOCUS1846|CAD6993011.1|CCAP, CCAP1982_LOCUS1845|CAD6993010.1|CCAP
OG0008645	LOC6529549|XP_002090547.1|DYAK	CCAP1982_LOCUS7065|CAD6998468.1|CCAP
OG0008646	LOC6529466|XP_002090468.1|DYAK	CCAP1982_LOCUS7050|CAD6998452.1|CCAP, CCAP1982_LOCUS7051|CAD6998453.1|CCAP
OG0008647	LOC6526759|XP_002087862.1|DYAK	CCAP1982_LOCUS8746|CAD7000256.1|CCAP
OG0008648	LOC6529548|XP_002090546.1|DYAK	CCAP1982_LOCUS8386|CAD6999877.1|CCAP
OG0008649	LOC6531803|XP_002092590.1|DYAK	CCAP1982_LOCUS22995|CAD7015038.1|CCAP, CCAP1982_LOCUS22993|CAD7015036.1|CCAP
OG0008650	LOC6537140|XP_002097701.1|DYAK	CCAP1982_LOCUS22795|CAD7014828.1|CCAP
OG0008651	LOC6530385|XP_002091311.1|DYAK	CCAP1982_LOCUS7105|CAD6998517.1|CCAP
OG0008652	LOC6531099|XP_002091933.1|DYAK	CCAP1982_LOCUS19490|CAD7011390.1|CCAP
OG0008653	LOC6531447|XP_002092250.1|DYAK	CCAP1982_LOCUS19684|CAD7011595.1|CCAP
OG0008654	LOC6531918|XP_002092704.1|DYAK	CCAP1982_LOCUS20501|CAD7012415.1|CCAP
OG0008655	LOC6528596|XP_002089639.1|DYAK	CCAP1982_LOCUS20957|CAD7012858.1|CCAP
OG0008660	LOC6534290|XP_039230812.1|DYAK	CCAP1982_LOCUS12825|CAD7004416.1|CCAP, CCAP1982_LOCUS12826|CAD7004417.1|CCAP, CCAP1982_LOCUS12824|CAD7004414.1|CCAP
OG0008661	LOC6532269|XP_002093041.1|DYAK	CCAP1982_LOCUS14772|CAD7006454.1|CCAP
OG0008662	LOC6535208|XP_002095867.1|DYAK	CCAP1982_LOCUS14653|CAD7006331.1|CCAP, CCAP1982_LOCUS14654|CAD7006332.1|CCAP
OG0008663	LOC6534907|XP_002095578.2|DYAK	CCAP1982_LOCUS14615|CAD7006293.1|CCAP
OG0008664	LOC6532355|XP_002093115.1|DYAK	CCAP1982_LOCUS14399|CAD7006064.1|CCAP
OG0008665	LOC6528218|XP_002089280.1|DYAK	CCAP1982_LOCUS14102|CAD7005754.1|CCAP, CCAP1982_LOCUS14106|CAD7005758.1|CCAP
OG0008666	LOC6539355|XP_002086248.2|DYAK	CCAP1982_LOCUS13516|CAD7005155.1|CCAP, CCAP1982_LOCUS13511|CAD7005150.1|CCAP, CCAP1982_LOCUS13513|CAD7005152.1|CCAP
OG0008667	LOC6533825|XP_002094525.2|DYAK	CCAP1982_LOCUS13449|CAD7005086.1|CCAP, CCAP1982_LOCUS13448|CAD7005085.1|CCAP
OG0008668	LOC6532372|XP_002093124.1|DYAK	CCAP1982_LOCUS2470|CAD6993664.1|CCAP
OG0008669	LOC6528970|XP_002090002.1|DYAK	CCAP1982_LOCUS6213|CAD6997574.1|CCAP, CCAP1982_LOCUS6212|CAD6997573.1|CCAP, CCAP1982_LOCUS6214|CAD6997575.1|CCAP
OG0008686	LOC6537840|XP_002098381.2|DYAK	CCAP1982_LOCUS2227|CAD6993412.1|CCAP
OG0008689	LOC6536403|XP_002096985.1|DYAK	CCAP1982_LOCUS521|CAD6991604.1|CCAP
OG0008691	LOC6533146|XP_002093872.1|DYAK	CCAP1982_LOCUS12637|CAD7004218.1|CCAP
OG0008695	LOC120320436|XP_015054155.1|DYAK	CCAP1982_LOCUS8897|CAD7000421.1|CCAP
OG0008696	LOC6538493|XP_002099015.1|DYAK	CCAP1982_LOCUS4783|CAD6996076.1|CCAP
OG0008699	LOC26534786|XP_015050738.1|DYAK	CCAP1982_LOCUS11790|CAD7003330.1|CCAP
OG0008700	LOC6535758|XP_002096381.3|DYAK	CCAP1982_LOCUS639|CAD6991726.1|CCAP
OG0008701	LOC6531586|XP_002092384.1|DYAK	CCAP1982_LOCUS20548|CAD7012468.1|CCAP
OG0008703	LOC6534429|XP_002095106.1|DYAK	CCAP1982_LOCUS12414|CAD7003992.1|CCAP
OG0008704	LOC6526741|XP_002087844.1|DYAK	CCAP1982_LOCUS6717|CAD6998103.1|CCAP
OG0008705	LOC6526988|XP_002088084.1|DYAK	CCAP1982_LOCUS5541|CAD6996868.1|CCAP
OG0008706	LOC6539038|XP_002099540.1|DYAK	CCAP1982_LOCUS152|CAD6991214.1|CCAP
OG0008709	LOC6538277|XP_002098804.1|DYAK	CCAP1982_LOCUS452|CAD6991534.1|CCAP
OG0008710	LOC6536932|XP_002097501.1|DYAK	CCAP1982_LOCUS2383|CAD6993571.1|CCAP
OG0008711	LOC6535885|XP_039231054.1|DYAK	CCAP1982_LOCUS666|CAD6991757.1|CCAP
OG0008712	LOC6531499|XP_002092298.1|DYAK	CCAP1982_LOCUS22119|CAD7014113.1|CCAP
OG0008715	LOC6536251|XP_002096837.1|DYAK	CCAP1982_LOCUS3692|CAD6994960.1|CCAP
OG0008716	LOC6538703|XP_002099218.1|DYAK	CCAP1982_LOCUS4582|CAD6995881.1|CCAP
OG0008717	LOC6533372|XP_002094097.1|DYAK	CCAP1982_LOCUS10957|CAD7002468.1|CCAP
OG0008718	LOC6531192|XP_002092020.3|DYAK	CCAP1982_LOCUS22609|CAD7014618.1|CCAP
OG0008719	LOC6539033|XP_002099535.1|DYAK	CCAP1982_LOCUS147|CAD6991209.1|CCAP
OG0008723	LOC6533404|XP_015049989.1|DYAK	CCAP1982_LOCUS19903|CAD7011793.1|CCAP
OG0008724	LOC6527929|XP_002088997.2|DYAK	CCAP1982_LOCUS5746|CAD6997094.1|CCAP
OG0008725	LOC6530755|XP_002091645.1|DYAK	CCAP1982_LOCUS22054|CAD7014047.1|CCAP
OG0008726	LOC6530021|XP_039228086.1|DYAK	CCAP1982_LOCUS23099|CAD7015150.1|CCAP, CCAP1982_LOCUS23098|CAD7015149.1|CCAP
OG0008727	LOC6536888|XP_002097457.2|DYAK	CCAP1982_LOCUS3998|CAD6995279.1|CCAP
OG0008728	LOC6536713|XP_002097285.2|DYAK	CCAP1982_LOCUS3859|CAD6995136.1|CCAP
OG0008731	LOC6537308|XP_002097866.2|DYAK	CCAP1982_LOCUS4085|CAD6995366.1|CCAP, CCAP1982_LOCUS4086|CAD6995367.1|CCAP
OG0008732	LOC6527446|XP_002088538.1|DYAK	CCAP1982_LOCUS8792|CAD7000304.1|CCAP
OG0008733	LOC26534685|XP_015044758.2|DYAK	CCAP1982_LOCUS19929|CAD7011819.1|CCAP, CCAP1982_LOCUS10339|CAD7001849.1|CCAP, CCAP1982_LOCUS10304|CAD7001813.1|CCAP
OG0008734	LOC6535282|XP_002095938.1|DYAK	CCAP1982_LOCUS1995|CAD6993171.1|CCAP
OG0008736	LOC6529283|XP_002090288.1|DYAK	CCAP1982_LOCUS21754|CAD7013717.1|CCAP
OG0008738	LOC6527095|XP_002088188.1|DYAK	CCAP1982_LOCUS6139|CAD6997498.1|CCAP
OG0008739	LOC6534763|XP_002095438.1|DYAK	CCAP1982_LOCUS13810|CAD7005450.1|CCAP
OG0008740	LOC6528817|XP_002089849.2|DYAK	CCAP1982_LOCUS20281|CAD7012179.1|CCAP
OG0008741	LOC6528774|XP_002089808.1|DYAK	CCAP1982_LOCUS10476|CAD7001989.1|CCAP
OG0008742	LOC6532765|XP_002093507.1|DYAK	CCAP1982_LOCUS11287|CAD7002817.1|CCAP
OG0008743	LOC6529298|XP_002090303.1|DYAK	CCAP1982_LOCUS22592|CAD7014599.1|CCAP, CCAP1982_LOCUS22587|CAD7014593.1|CCAP
OG0008744	LOC6528462|XP_002089508.1|DYAK	CCAP1982_LOCUS21204|CAD7013132.1|CCAP, CCAP1982_LOCUS21207|CAD7013136.1|CCAP
OG0008746	LOC6535706|XP_015047285.1|DYAK	CCAP1982_LOCUS4934|CAD6996251.1|CCAP
OG0008747	LOC6539791|XP_039230285.1|DYAK	CCAP1982_LOCUS13026|CAD7004631.1|CCAP, CCAP1982_LOCUS13028|CAD7004633.1|CCAP
OG0008748	LOC6526398|XP_002087517.1|DYAK	CCAP1982_LOCUS8870|CAD7000395.1|CCAP
OG0008750	LOC6527942|XP_002089009.1|DYAK	CCAP1982_LOCUS6281|CAD6997649.1|CCAP
OG0008751	LOC6536020|XP_002096635.1|DYAK	CCAP1982_LOCUS4713|CAD6996007.1|CCAP
OG0008752	LOC6536273|XP_002096859.2|DYAK	CCAP1982_LOCUS4966|CAD6996283.1|CCAP
OG0008754	LOC6529923|XP_002090880.2|DYAK	CCAP1982_LOCUS1543|CAD6992698.1|CCAP, CCAP1982_LOCUS1552|CAD6992707.1|CCAP, CCAP1982_LOCUS1550|CAD6992705.1|CCAP, CCAP1982_LOCUS1541|CAD6992696.1|CCAP
OG0008755	LOC6538263|XP_002098790.2|DYAK	CCAP1982_LOCUS2695|CAD6993902.1|CCAP
OG0008756	LOC6535600|XP_002096228.2|DYAK	CCAP1982_LOCUS3007|CAD6994246.1|CCAP
OG0008757	LOC6537710|XP_039231703.1|DYAK	CCAP1982_LOCUS3713|CAD6994982.1|CCAP
OG0008758	LOC6526365|XP_002087486.1|DYAK	CCAP1982_LOCUS8687|CAD7000194.1|CCAP, CCAP1982_LOCUS8685|CAD7000192.1|CCAP, CCAP1982_LOCUS8686|CAD7000193.1|CCAP
OG0008759	LOC6527264|XP_015053652.2|DYAK	CCAP1982_LOCUS8539|CAD7000035.1|CCAP
OG0008760	LOC6527156|XP_002088250.1|DYAK	CCAP1982_LOCUS7945|CAD6999419.1|CCAP
OG0008761	LOC6527817|XP_002088890.1|DYAK	CCAP1982_LOCUS5384|CAD6996700.1|CCAP
OG0008762	LOC6528597|XP_002089640.1|DYAK	CCAP1982_LOCUS20993|CAD7012894.1|CCAP
OG0008763	LOC6527102|XP_015053197.1|DYAK	CCAP1982_LOCUS6155|CAD6997516.1|CCAP
OG0008764	LOC6527572|XP_002088662.1|DYAK	CCAP1982_LOCUS6030|CAD6997389.1|CCAP
OG0008765	LOC6530084|XP_002091030.1|DYAK	CCAP1982_LOCUS21954|CAD7013942.1|CCAP
OG0008766	LOC6526471|XP_002087589.2|DYAK	CCAP1982_LOCUS23200|CAD7015251.1|CCAP
OG0008767	LOC6531098|XP_002091932.1|DYAK	CCAP1982_LOCUS23255|CAD7015310.1|CCAP
OG0008768	LOC6532062|XP_002092839.1|DYAK	CCAP1982_LOCUS8440|CAD6999927.1|CCAP, CCAP1982_LOCUS23404|CAD7015464.1|CCAP, CCAP1982_LOCUS23405|CAD7015465.1|CCAP
OG0008769	LOC6530622|XP_002091535.1|DYAK	CCAP1982_LOCUS22208|CAD7014204.1|CCAP
OG0008770	LOC6528417|XP_015054374.1|DYAK	CCAP1982_LOCUS21615|CAD7013557.1|CCAP
OG0008771	LOC6530291|XP_039228665.1|DYAK	CCAP1982_LOCUS21633|CAD7013577.1|CCAP
OG0008772	LOC6529299|XP_002090304.1|DYAK	CCAP1982_LOCUS21275|CAD7013204.1|CCAP
OG0008773	LOC26536020|XP_015051178.1|DYAK	CCAP1982_LOCUS19409|CAD7011303.1|CCAP
OG0008774	LOC6530812|XP_002091695.1|DYAK	CCAP1982_LOCUS19458|CAD7011355.1|CCAP, CCAP1982_LOCUS19456|CAD7011353.1|CCAP, CCAP1982_LOCUS19457|CAD7011354.1|CCAP
OG0008776	LOC6530448|XP_002091364.1|DYAK	CCAP1982_LOCUS20440|CAD7012346.1|CCAP
OG0008777	LOC6531282|XP_015051228.1|DYAK	CCAP1982_LOCUS20433|CAD7012339.1|CCAP, CCAP1982_LOCUS20434|CAD7012340.1|CCAP, CCAP1982_LOCUS20435|CAD7012341.1|CCAP
OG0008778	LOC6528293|XP_002089346.1|DYAK	CCAP1982_LOCUS20836|CAD7012732.1|CCAP, CCAP1982_LOCUS20835|CAD7012731.1|CCAP, CCAP1982_LOCUS20834|CAD7012730.1|CCAP
OG0008782	LOC6532598|XP_015049449.1|DYAK	CCAP1982_LOCUS12075|CAD7003636.1|CCAP
OG0008783	LOC6531788|XP_002092575.1|DYAK	CCAP1982_LOCUS12958|CAD7004562.1|CCAP
OG0008784	LOC26535150|XP_039230613.1|DYAK	CCAP1982_LOCUS14038|CAD7005686.1|CCAP
OG0008811	LOC26536173|XP_015048197.1|DYAK	CCAP1982_LOCUS2036|CAD6993217.1|CCAP
OG0008814	LOC6531954|XP_002092740.1|DYAK	CCAP1982_LOCUS7259|CAD6998702.1|CCAP
OG0008819	LOC6530789|XP_039228339.1|DYAK	CCAP1982_LOCUS19691|CAD7011602.1|CCAP
OG0008820	LOC6527867|XP_002088939.1|DYAK	CCAP1982_LOCUS5750|CAD6997098.1|CCAP
OG0008824	LOC6533981|XP_002094676.2|DYAK	CCAP1982_LOCUS22196|CAD7014191.1|CCAP
OG0008825	LOC6533975|XP_002094670.1|DYAK	CCAP1982_LOCUS14388|CAD7006053.1|CCAP
OG0008836	LOC6528672|XP_015054310.1|DYAK	CCAP1982_LOCUS22544|CAD7014543.1|CCAP
OG0008838	LOC6527893|XP_002088965.1|DYAK	CCAP1982_LOCUS7720|CAD6999183.1|CCAP
OG0008839	LOC6530174|XP_002091114.2|DYAK	CCAP1982_LOCUS20062|CAD7011951.1|CCAP
OG0008840	LOC6529825|XP_002090806.1|DYAK	CCAP1982_LOCUS7606|CAD6999059.1|CCAP
OG0008841	LOC6532798|XP_002093535.1|DYAK	CCAP1982_LOCUS12504|CAD7004081.1|CCAP
OG0008842	LOC6531846|XP_002092633.1|DYAK	CCAP1982_LOCUS22249|CAD7014246.1|CCAP
OG0008843	LOC6532810|XP_002093547.1|DYAK	CCAP1982_LOCUS14974|CAD7006672.1|CCAP
OG0008845	LOC6529011|XP_002090043.1|DYAK	CCAP1982_LOCUS8635|CAD7000142.1|CCAP
OG0008848	LOC6531356|XP_002092159.2|DYAK	CCAP1982_LOCUS21393|CAD7013323.1|CCAP
OG0008852	LOC6528559|XP_002089603.1|DYAK	CCAP1982_LOCUS21004|CAD7012905.1|CCAP
OG0008854	LOC6526360|XP_002087482.1|DYAK	CCAP1982_LOCUS9420|CAD7000947.1|CCAP
OG0008856	LOC6523702|XP_015046746.1|DYAK	CCAP1982_LOCUS10194|CAD7001704.1|CCAP
OG0008857	LOC6533313|XP_002094039.2|DYAK	CCAP1982_LOCUS12355|CAD7003933.1|CCAP
OG0008858	LOC6535471|XP_002096102.2|DYAK	CCAP1982_LOCUS11044|CAD7002555.1|CCAP
OG0008859	LOC6533547|XP_002094257.1|DYAK	CCAP1982_LOCUS11266|CAD7002796.1|CCAP
OG0008860	LOC6538828|XP_002099341.1|DYAK	CCAP1982_LOCUS174|CAD6991237.1|CCAP, CCAP1982_LOCUS172|CAD6991235.1|CCAP
OG0008861	LOC6528653|XP_002089695.1|DYAK	CCAP1982_LOCUS19444|CAD7011339.1|CCAP
OG0008862	LOC6536665|XP_002097237.1|DYAK	CCAP1982_LOCUS4205|CAD6995490.1|CCAP
OG0008863	LOC6528949|XP_002089981.1|DYAK	CCAP1982_LOCUS5963|CAD6997329.1|CCAP
OG0008865	LOC6527342|XP_002088434.1|DYAK	CCAP1982_LOCUS22724|CAD7014747.1|CCAP, CCAP1982_LOCUS192|CAD6991258.1|CCAP
OG0008866	LOC6526254|XP_002087376.1|DYAK	CCAP1982_LOCUS6672|CAD6998056.1|CCAP
OG0008868	LOC6528687|XP_002089729.1|DYAK	CCAP1982_LOCUS7217|CAD6998649.1|CCAP
OG0008869	LOC6535199|XP_002095858.2|DYAK	CCAP1982_LOCUS14637|CAD7006315.1|CCAP
OG0008870	LOC6534982|XP_002095652.1|DYAK	CCAP1982_LOCUS14603|CAD7006280.1|CCAP
OG0008871	LOC6534027|XP_015050371.1|DYAK	CCAP1982_LOCUS14487|CAD7006160.1|CCAP
OG0008872	LOC6526973|XP_002088069.1|DYAK	CCAP1982_LOCUS6870|CAD6998261.1|CCAP
OG0008875	LOC6530063|XP_002091009.1|DYAK	CCAP1982_LOCUS21585|CAD7013525.1|CCAP
OG0008876	LOC6523733|XP_015046861.1|DYAK	CCAP1982_LOCUS10392|CAD7001905.1|CCAP
OG0008877	LOC6533918|XP_002094618.1|DYAK	CCAP1982_LOCUS14436|CAD7006104.1|CCAP
OG0008878	LOC6527732|XP_002088815.1|DYAK	CCAP1982_LOCUS7850|CAD6999323.1|CCAP
OG0008879	LOC6531355|XP_002092158.1|DYAK	CCAP1982_LOCUS21392|CAD7013322.1|CCAP
OG0008881	LOC6532059|XP_002092836.1|DYAK	CCAP1982_LOCUS19739|CAD7011653.1|CCAP
OG0008882	LOC6527896|XP_002088968.2|DYAK	CCAP1982_LOCUS7724|CAD6999188.1|CCAP
OG0008883	LOC6536369|XP_002096951.1|DYAK	CCAP1982_LOCUS4530|CAD6995828.1|CCAP
OG0008884	LOC6538484|XP_002099008.1|DYAK	CCAP1982_LOCUS4838|CAD6996145.1|CCAP, CCAP1982_LOCUS4837|CAD6996144.1|CCAP
OG0008885	LOC6529696|XP_002090689.1|DYAK	CCAP1982_LOCUS5772|CAD6997126.1|CCAP
OG0008886	LOC6531382|XP_002092185.1|DYAK	CCAP1982_LOCUS20331|CAD7012234.1|CCAP
OG0008887	LOC6530773|XP_002091661.1|DYAK	CCAP1982_LOCUS21718|CAD7013676.1|CCAP
OG0008888	LOC6533626|XP_002094333.1|DYAK	CCAP1982_LOCUS12807|CAD7004397.1|CCAP
OG0008889	LOC6530520|XP_002091435.1|DYAK	CCAP1982_LOCUS19841|CAD7011727.1|CCAP
OG0008890	LOC6537258|XP_002097816.1|DYAK	CCAP1982_LOCUS20631|CAD7012546.1|CCAP, CCAP1982_LOCUS20630|CAD7012545.1|CCAP, CCAP1982_LOCUS20629|CAD7012544.1|CCAP, CCAP1982_LOCUS20628|CAD7012543.1|CCAP
OG0008891	LOC6532966|XP_015049737.1|DYAK	CCAP1982_LOCUS12910|CAD7004511.1|CCAP
OG0008892	LOC6532000|XP_039228491.1|DYAK	CCAP1982_LOCUS22399|CAD7014407.1|CCAP
OG0008893	LOC6533038|XP_002093773.1|DYAK	CCAP1982_LOCUS13223|CAD7004834.1|CCAP
OG0008894	LOC6537761|XP_015048489.1|DYAK	CCAP1982_LOCUS3280|CAD6994537.1|CCAP
OG0008895	LOC6536404|XP_002096986.1|DYAK	CCAP1982_LOCUS520|CAD6991603.1|CCAP
OG0008897	LOC6535543|XP_039232223.1|DYAK	CCAP1982_LOCUS740|CAD6991841.1|CCAP
OG0008898	LOC6529992|XP_039228738.1|DYAK	CCAP1982_LOCUS19439|CAD7011334.1|CCAP
OG0008899	LOC6529638|XP_002090632.1|DYAK	CCAP1982_LOCUS8803|CAD7000318.1|CCAP, CCAP1982_LOCUS8802|CAD7000317.1|CCAP
OG0008900	LOC6529591|XP_002090585.1|DYAK	CCAP1982_LOCUS6726|CAD6998112.1|CCAP
OG0008901	LOC6533259|XP_002093985.1|DYAK	CCAP1982_LOCUS11548|CAD7003085.1|CCAP
OG0008902	LOC6523714|XP_015046792.1|DYAK	CCAP1982_LOCUS10029|CAD7001533.1|CCAP
OG0008903	LOC6526359|XP_002087481.1|DYAK	CCAP1982_LOCUS7300|CAD6998746.1|CCAP
OG0008904	LOC6531156|XP_002091985.2|DYAK	CCAP1982_LOCUS23071|CAD7015121.1|CCAP
OG0008905	LOC6523729|XP_002099604.1|DYAK	CCAP1982_LOCUS10031|CAD7001535.1|CCAP
OG0008906	LOC6533575|XP_002094285.1|DYAK	CCAP1982_LOCUS12106|CAD7003668.1|CCAP, CCAP1982_LOCUS12107|CAD7003669.1|CCAP
OG0008907	LOC6538715|XP_002099230.3|DYAK	CCAP1982_LOCUS413|CAD6991489.1|CCAP
OG0008908	LOC6536070|XP_039231823.1|DYAK	CCAP1982_LOCUS4378|CAD6995671.1|CCAP, CCAP1982_LOCUS4376|CAD6995669.1|CCAP, CCAP1982_LOCUS4377|CAD6995670.1|CCAP
OG0008909	LOC6538148|XP_039232774.1|DYAK	CCAP1982_LOCUS1393|CAD6992545.1|CCAP
OG0008910	LOC6536336|XP_002096920.1|DYAK	CCAP1982_LOCUS1337|CAD6992485.1|CCAP, CCAP1982_LOCUS1332|CAD6992480.1|CCAP
OG0008911	LOC6536661|XP_015047881.1|DYAK	CCAP1982_LOCUS2275|CAD6993462.1|CCAP
OG0008912	LOC6535263|XP_002095919.1|DYAK	CCAP1982_LOCUS2311|CAD6993498.1|CCAP, CCAP1982_LOCUS2310|CAD6993497.1|CCAP
OG0008913	LOC6537754|XP_002098295.1|DYAK	CCAP1982_LOCUS2840|CAD6994069.1|CCAP
OG0008914	LOC6537321|XP_002097878.1|DYAK	CCAP1982_LOCUS2760|CAD6993977.1|CCAP
OG0008915	LOC6536130|XP_002096731.1|DYAK	CCAP1982_LOCUS3581|CAD6994846.1|CCAP
OG0008916	LOC6526917|XP_002088016.2|DYAK	CCAP1982_LOCUS8302|CAD6999780.1|CCAP, CCAP1982_LOCUS8300|CAD6999778.1|CCAP
OG0008917	LOC6526892|XP_002087991.1|DYAK	CCAP1982_LOCUS8136|CAD6999613.1|CCAP, CCAP1982_LOCUS8138|CAD6999615.1|CCAP
OG0008919	LOC6526312|XP_002087434.2|DYAK	CCAP1982_LOCUS7561|CAD6999014.1|CCAP, CCAP1982_LOCUS7562|CAD6999015.1|CCAP, CCAP1982_LOCUS7563|CAD6999016.1|CCAP, CCAP1982_LOCUS7560|CAD6999013.1|CCAP
OG0008920	LOC26535977|XP_015050655.2|DYAK	CCAP1982_LOCUS7759|CAD6999225.1|CCAP, CCAP1982_LOCUS7760|CAD6999226.1|CCAP
OG0008921	LOC26536299|XP_015054724.1|DYAK	CCAP1982_LOCUS2132|CAD6993315.1|CCAP, CCAP1982_LOCUS9115|CAD7000641.1|CCAP
OG0008922	LOC6527731|XP_002088814.1|DYAK	CCAP1982_LOCUS6595|CAD6997979.1|CCAP
OG0008923	LOC6530998|XP_002091836.1|DYAK	CCAP1982_LOCUS21920|CAD7013907.1|CCAP
OG0008924	LOC6530764|XP_002091652.1|DYAK	CCAP1982_LOCUS22040|CAD7014034.1|CCAP
OG0008925	LOC6531087|XP_002091921.1|DYAK	CCAP1982_LOCUS23261|CAD7015316.1|CCAP
OG0008926	LOC6528716|XP_002089751.1|DYAK	CCAP1982_LOCUS23319|CAD7015375.1|CCAP
OG0008927	LOC6532063|XP_002092840.2|DYAK	CCAP1982_LOCUS23406|CAD7015466.1|CCAP, CCAP1982_LOCUS23407|CAD7015467.1|CCAP
OG0008928	LOC6528370|XP_002089419.1|DYAK	CCAP1982_LOCUS23369|CAD7015427.1|CCAP
OG0008929	LOC6531017|XP_002091854.1|DYAK	CCAP1982_LOCUS22113|CAD7014107.1|CCAP
OG0008930	LOC6537357|XP_002097914.1|DYAK	CCAP1982_LOCUS22409|CAD7014413.1|CCAP
OG0008931	LOC6528833|XP_002089865.2|DYAK	CCAP1982_LOCUS22283|CAD7014280.1|CCAP
OG0008932	LOC6532114|XP_002092890.2|DYAK	CCAP1982_LOCUS21274|CAD7013203.1|CCAP, CCAP1982_LOCUS21273|CAD7013202.1|CCAP
OG0008933	LOC6529304|XP_002090309.1|DYAK	CCAP1982_LOCUS21287|CAD7013216.1|CCAP
OG0008935	LOC6528387|XP_002089434.1|DYAK	CCAP1982_LOCUS21498|CAD7013433.1|CCAP, CCAP1982_LOCUS21497|CAD7013432.1|CCAP
OG0008936	LOC6530577|XP_039228257.1|DYAK	CCAP1982_LOCUS19449|CAD7011346.1|CCAP
OG0008937	LOC6529345|XP_002090350.1|DYAK	CCAP1982_LOCUS20341|CAD7012245.1|CCAP, CCAP1982_LOCUS20342|CAD7012246.1|CCAP, CCAP1982_LOCUS20343|CAD7012247.1|CCAP, CCAP1982_LOCUS20340|CAD7012244.1|CCAP
OG0008938	LOC6529935|XP_002090890.2|DYAK	CCAP1982_LOCUS20561|CAD7012484.1|CCAP
OG0008939	LOC6530849|XP_002091730.1|DYAK	CCAP1982_LOCUS20782|CAD7012675.1|CCAP
OG0008940	LOC6530521|XP_002091436.1|DYAK	CCAP1982_LOCUS21046|CAD7012952.1|CCAP
OG0008946	LOC6525067|XP_002100906.1|DYAK	CCAP1982_LOCUS19692|CAD7011603.1|CCAP
OG0008949	LOC26536026|XP_015049838.1|DYAK	CCAP1982_LOCUS12415|CAD7003993.1|CCAP
OG0008950	LOC6524365|XP_002100223.2|DYAK	CCAP1982_LOCUS12886|CAD7004481.1|CCAP
OG0008951	LOC6534445|XP_002095122.1|DYAK	CCAP1982_LOCUS12900|CAD7004501.1|CCAP
OG0008952	LOC6525666|XP_002101488.1|DYAK	CCAP1982_LOCUS12363|CAD7003941.1|CCAP, CCAP1982_LOCUS12373|CAD7003951.1|CCAP
OG0008953	LOC6535191|XP_039229820.1|DYAK	CCAP1982_LOCUS13060|CAD7004665.1|CCAP
OG0008955	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK	CCAP1982_LOCUS11543|CAD7003080.1|CCAP
OG0008956	LOC6528486|XP_002089532.1|DYAK	CCAP1982_LOCUS14575|CAD7006249.1|CCAP
OG0008957	LOC6534078|XP_002094764.1|DYAK	CCAP1982_LOCUS12274|CAD7003841.1|CCAP
OG0008958	LOC6539359|XP_002086237.2|DYAK	CCAP1982_LOCUS13525|CAD7005164.1|CCAP
OG0008959	LOC6534837|XP_002095509.1|DYAK	CCAP1982_LOCUS13474|CAD7005112.1|CCAP, CCAP1982_LOCUS13473|CAD7005111.1|CCAP
OG0008960	LOC6533802|XP_002094503.2|DYAK	CCAP1982_LOCUS13422|CAD7005052.1|CCAP
