Orthogroup	DYAK.longest_only	DVIR.longest_only
OG0008880	LOC6537280|XP_002097838.1|DYAK	LOC116651947|XP_032295378.1|DVIR
OG0008881	LOC6532059|XP_002092836.1|DYAK	LOC6625238|XP_002049484.2|DVIR
OG0008882	LOC6527896|XP_002088968.2|DYAK	LOC6628597|XP_032293589.1|DVIR
OG0008883	LOC6536369|XP_002096951.1|DYAK	LOC6633091|XP_002056274.1|DVIR
OG0008884	LOC6538484|XP_002099008.1|DYAK	LOC6632978|XP_002056481.1|DVIR
OG0008885	LOC6529696|XP_002090689.1|DYAK	LOC6633992|XP_002057659.1|DVIR
OG0008886	LOC6531382|XP_002092185.1|DYAK	LOC6625727|XP_002049021.1|DVIR
OG0008887	LOC6530773|XP_002091661.1|DYAK	LOC6635847|XP_002059459.2|DVIR
OG0008888	LOC6533626|XP_002094333.1|DYAK	LOC6622857|XP_002047222.3|DVIR, LOC6622947|XP_002047223.2|DVIR
OG0008889	LOC6530520|XP_002091435.1|DYAK	LOC6627078|XP_002049903.1|DVIR
OG0008890	LOC6537258|XP_002097816.1|DYAK	LOC6630669|XP_015026884.1|DVIR
OG0008891	LOC6532966|XP_015049737.1|DYAK	LOC6623081|XP_032291434.1|DVIR
OG0008892	LOC6532000|XP_039228491.1|DYAK	LOC6625315|XP_032291557.1|DVIR
OG0008893	LOC6533038|XP_002093773.1|DYAK	LOC6622245|XP_002046937.1|DVIR
OG0008894	LOC6537761|XP_015048489.1|DYAK	LOC6629639|XP_002054844.1|DVIR
OG0008895	LOC6536404|XP_002096986.1|DYAK	LOC6630122|XP_002053393.1|DVIR
OG0008896	LOC26535720|XP_015045071.2|DYAK	LOC6622327|XP_015031588.1|DVIR
OG0008897	LOC6535543|XP_039232223.1|DYAK	LOC6630682|XP_002054615.1|DVIR
OG0008898	LOC6529992|XP_039228738.1|DYAK	LOC6626856|XP_032293120.1|DVIR
OG0008899	LOC6529638|XP_002090632.1|DYAK	LOC6627937|XP_002052662.2|DVIR
OG0008900	LOC6529591|XP_002090585.1|DYAK	LOC6627583|XP_002052814.1|DVIR
OG0008901	LOC6533259|XP_002093985.1|DYAK	LOC6624153|XP_032290619.1|DVIR
OG0008903	LOC6526359|XP_002087481.1|DYAK	LOC6628729|XP_032294093.1|DVIR
OG0008904	LOC6531156|XP_002091985.2|DYAK	LOC6626296|XP_032291577.1|DVIR
OG0008905	LOC6523729|XP_002099604.1|DYAK	LOC6636226|XP_032290142.1|DVIR
OG0008906	LOC6533575|XP_002094285.1|DYAK	LOC6623702|XP_032290686.1|DVIR
OG0008907	LOC6538715|XP_002099230.3|DYAK	LOC6629341|XP_002053318.1|DVIR
OG0008908	LOC6536070|XP_039231823.1|DYAK	LOC6632335|XP_032289786.1|DVIR
OG0008909	LOC6538148|XP_039232774.1|DYAK	LOC6629685|XP_002053983.1|DVIR
OG0008910	LOC6536336|XP_002096920.1|DYAK	LOC6629774|XP_002052988.1|DVIR
OG0008911	LOC6536661|XP_015047881.1|DYAK	LOC6635012|XP_002058656.1|DVIR
OG0008912	LOC6535263|XP_002095919.1|DYAK	LOC116651864|XP_032294964.1|DVIR, LOC6634991|XP_002058493.2|DVIR
OG0008913	LOC6537754|XP_002098295.1|DYAK	LOC6635192|XP_002058391.1|DVIR
OG0008914	LOC6537321|XP_002097878.1|DYAK	LOC6634927|XP_002058438.1|DVIR
OG0008915	LOC6536130|XP_002096731.1|DYAK	LOC6631168|XP_002053516.1|DVIR
OG0008916	LOC6526917|XP_002088016.2|DYAK	LOC6629147|XP_032294207.1|DVIR
OG0008917	LOC6526892|XP_002087991.1|DYAK	LOC6628426|XP_002051865.2|DVIR
OG0008918	LOC26535569|XP_015052911.1|DYAK	LOC6627326|XP_002051922.2|DVIR
OG0008919	LOC6526312|XP_002087434.2|DYAK	LOC6627776|XP_032294230.1|DVIR
OG0008920	LOC26535977|XP_015050655.2|DYAK	LOC26531637|XP_015031777.1|DVIR
OG0008921	LOC26536299|XP_015054724.1|DYAK	LOC6628145|XP_002052432.1|DVIR
OG0008922	LOC6527731|XP_002088814.1|DYAK	LOC6634154|XP_002057631.1|DVIR
OG0008923	LOC6530998|XP_002091836.1|DYAK	LOC6626950|XP_002050940.1|DVIR
OG0008924	LOC6530764|XP_002091652.1|DYAK	LOC116650882|XP_032291688.1|DVIR, LOC6635838|XP_002059450.1|DVIR
OG0008925	LOC6531087|XP_002091921.1|DYAK	LOC6625450|XP_002050986.3|DVIR
OG0008926	LOC6528716|XP_002089751.1|DYAK	LOC6626173|XP_002050158.1|DVIR
OG0008927	LOC6532063|XP_002092840.2|DYAK	LOC116650356|XP_032289713.1|DVIR, LOC6626545|XP_002050375.2|DVIR
OG0008928	LOC6528370|XP_002089419.1|DYAK	LOC6636392|XP_002059961.1|DVIR
OG0008929	LOC6531017|XP_002091854.1|DYAK	LOC6626987|XP_002050174.1|DVIR
OG0008930	LOC6537357|XP_002097914.1|DYAK	LOC6632606|XP_032289524.1|DVIR
OG0008931	LOC6528833|XP_002089865.2|DYAK	LOC6625712|XP_002051044.1|DVIR
OG0008932	LOC6532114|XP_002092890.2|DYAK	LOC6626334|XP_002048864.1|DVIR
OG0008933	LOC6529304|XP_002090309.1|DYAK	LOC6636487|XP_002059849.1|DVIR
OG0008934	LOC6533327|XP_002094053.2|DYAK	LOC6622684|XP_032290949.1|DVIR
OG0008935	LOC6528387|XP_002089434.1|DYAK	LOC6636433|XP_002059984.1|DVIR
OG0008936	LOC6530577|XP_039228257.1|DYAK	LOC6625150|XP_002048924.1|DVIR
OG0008937	LOC6529345|XP_002090350.1|DYAK	LOC6626747|XP_002049310.2|DVIR
OG0008938	LOC6529935|XP_002090890.2|DYAK	LOC6635329|XP_002058878.1|DVIR
OG0008939	LOC6530849|XP_002091730.1|DYAK	LOC6626724|XP_002049095.1|DVIR
OG0008940	LOC6530521|XP_002091436.1|DYAK	LOC6627077|XP_032292815.1|DVIR
OG0008941	LOC6524223|XP_002100086.3|DYAK	LOC6634751|XP_032296413.1|DVIR
OG0008942	LOC6525022|XP_002100861.1|DYAK	LOC6631853|XP_032295967.1|DVIR
OG0008943	LOC6525468|XP_002101303.1|DYAK	LOC6634435|XP_002057909.1|DVIR
OG0008944	LOC6524787|XP_002100631.1|DYAK	LOC6634441|XP_002058056.1|DVIR
OG0008945	LOC120321999|XP_039232436.1|DYAK	LOC6636073|XP_002059604.1|DVIR
OG0008946	LOC6525067|XP_002100906.1|DYAK	LOC6633272|XP_002057153.1|DVIR
OG0008947	LOC6523884|XP_002099757.1|DYAK	LOC6635483|XP_032296096.1|DVIR, LOC6636934|XP_002060390.1|DVIR
OG0008948	LOC6524401|XP_002100259.3|DYAK	LOC6633319|XP_032296728.1|DVIR
OG0008949	LOC26536026|XP_015049838.1|DYAK	LOC26531456|XP_015031747.1|DVIR
OG0008950	LOC6524365|XP_002100223.2|DYAK	LOC6632047|XP_002055244.1|DVIR
OG0008951	LOC6534445|XP_002095122.1|DYAK	LOC6624026|XP_032290178.1|DVIR
OG0008952	LOC6525666|XP_002101488.1|DYAK	LOC116652114|XP_032295925.1|DVIR
OG0008953	LOC6535191|XP_039229820.1|DYAK	LOC6624700|XP_002047174.1|DVIR, LOC6622177|XP_002047672.2|DVIR
OG0008955	LOC6533262|XP_002093988.1|DYAK, LOC6533263|XP_002093989.1|DYAK	LOC6623787|XP_002046891.3|DVIR
OG0008956	LOC6528486|XP_002089532.1|DYAK	LOC6624588|XP_002047640.1|DVIR
OG0008957	LOC6534078|XP_002094764.1|DYAK	LOC26530545|XP_015031610.1|DVIR
OG0008958	LOC6539359|XP_002086237.2|DYAK	LOC6624073|XP_002048657.1|DVIR
OG0008959	LOC6534837|XP_002095509.1|DYAK	LOC6624545|XP_002048066.2|DVIR
OG0008960	LOC6533802|XP_002094503.2|DYAK	LOC6622263|XP_032290370.1|DVIR
OG0008961	LOC6529461|XP_002090463.1|DYAK	LOC6635729|XP_002059144.2|DVIR
OG0008962	LOC6525338|XP_002101174.1|DYAK	LOC6632041|XP_002055507.1|DVIR
OG0008963	LOC6525648|XP_002101470.1|DYAK	LOC6636151|XP_002059658.1|DVIR
OG0008964	LOC6523917|XP_039228048.1|DYAK	LOC6635472|XP_002059001.1|DVIR, LOC6635473|XP_002059002.1|DVIR
OG0008965	LOC6527950|XP_002089017.2|DYAK	LOC26531804|XP_015025410.2|DVIR
OG0008966	LOC6528961|XP_002089993.1|DYAK	LOC6634265|XP_002057547.2|DVIR
OG0008967	LOC6533838|XP_015050284.1|DYAK	LOC6624384|XP_002048509.2|DVIR
OG0008968	LOC6526424|XP_002087543.1|DYAK	LOC6627656|XP_002051720.1|DVIR
OG0008969	LOC6526420|XP_002087539.1|DYAK	LOC6627624|XP_015027976.1|DVIR, LOC26530990|XP_015028881.1|DVIR
OG0008970	LOC6526419|XP_002087538.1|DYAK	LOC6627623|XP_002051714.1|DVIR
OG0008971	LOC6532750|XP_002093492.1|DYAK	LOC6622052|XP_032290868.1|DVIR
OG0008972	LOC6533239|XP_002093965.1|DYAK	LOC6624027|XP_032290948.1|DVIR, LOC6623748|XP_002046850.1|DVIR
OG0008973	LOC6534468|XP_002095145.1|DYAK	LOC6622625|XP_002048227.1|DVIR
OG0008975	LOC6528761|XP_002089796.1|DYAK, LOC6528762|XP_002089797.1|DYAK	LOC6636503|XP_032291732.1|DVIR
OG0008977	LOC6527467|XP_002088558.1|DYAK	LOC6634359|XP_002057700.1|DVIR
OG0008978	LOC6526199|XP_002102008.1|DYAK	LOC6635874|XP_002059347.1|DVIR
OG0008979	LOC6527528|XP_002088618.1|DYAK	LOC6628809|XP_002051232.1|DVIR
OG0008985	LOC6539473|XP_002086363.2|DYAK	LOC6623920|XP_002046237.1|DVIR
OG0008988	LOC6536731|XP_002097303.1|DYAK	LOC6629640|XP_002054845.1|DVIR
OG0008989	LOC6524364|XP_039229152.1|DYAK	LOC6632046|XP_002055243.1|DVIR
OG0008993	LOC6533695|XP_002094400.1|DYAK	LOC6623203|XP_032288980.1|DVIR, LOC116649772|XP_032289943.1|DVIR
OG0008994	LOC6527677|XP_002088763.1|DYAK	LOC6629222|XP_002051942.1|DVIR
OG0008995	LOC6532016|XP_002092795.1|DYAK	LOC6627197|XP_032292969.1|DVIR
OG0008996	LOC6524866|XP_002100706.1|DYAK	LOC6633823|XP_002057102.1|DVIR
OG0008997	LOC6523811|XP_002099686.1|DYAK	LOC6636085|XP_002059616.2|DVIR
OG0008999	LOC6525875|XP_002101695.1|DYAK	LOC6635420|XP_032295488.1|DVIR
OG0009000	LOC6524162|XP_039226078.1|DYAK	LOC6633741|XP_002057026.2|DVIR
OG0009001	LOC6529666|XP_002090659.2|DYAK	LOC6634119|XP_002057720.1|DVIR
OG0009002	LOC26535723|XP_015047256.1|DYAK	LOC26531108|XP_015027858.1|DVIR
OG0009003	LOC6533944|XP_002094644.1|DYAK	LOC6622692|XP_015031534.1|DVIR
OG0009004	LOC6529305|XP_002090310.1|DYAK	LOC6629137|XP_032293592.1|DVIR
OG0009005	LOC6527451|XP_002088543.1|DYAK	LOC6629101|XP_002051685.1|DVIR
OG0009006	LOC6535804|XP_002096427.1|DYAK	LOC6629896|XP_002053991.1|DVIR
OG0009007	LOC6532631|XP_039230029.1|DYAK	LOC6624199|XP_032290532.1|DVIR
OG0009008	LOC6535739|XP_002096362.1|DYAK	LOC6632504|XP_015025815.1|DVIR
OG0009009	LOC6532392|XP_002093143.2|DYAK	LOC6622794|XP_002047236.1|DVIR
OG0009010	LOC6532730|XP_002093472.1|DYAK	LOC6624712|XP_002046593.1|DVIR
OG0009011	LOC6532919|XP_002093655.1|DYAK	LOC6622205|XP_032291176.1|DVIR
OG0009012	LOC6530618|XP_002091531.1|DYAK	LOC6627041|XP_002050720.1|DVIR
OG0009013	LOC6524059|XP_002099928.1|DYAK	LOC6633559|XP_032295942.1|DVIR
OG0009014	LOC6534454|XP_002095131.2|DYAK	LOC6623891|XP_002046252.2|DVIR
OG0009015	LOC6533314|XP_002094040.2|DYAK	LOC6622362|XP_002046653.1|DVIR
OG0009016	LOC6533379|XP_039230369.1|DYAK	LOC6624028|XP_032291329.1|DVIR
OG0009017	LOC6526621|XP_002087729.1|DYAK	LOC6634244|XP_032293566.1|DVIR
OG0009019	LOC6523712|XP_039233015.1|DYAK	LOC6636187|XP_015023989.1|DVIR
OG0009020	LOC6537185|XP_015048193.1|DYAK	LOC6633011|XP_015025884.1|DVIR
OG0009021	LOC6535308|XP_002095964.2|DYAK	LOC6629459|XP_002054706.1|DVIR
OG0009022	LOC6536877|XP_015047979.1|DYAK	LOC6632602|XP_002056214.1|DVIR
OG0009023	LOC6538287|XP_002098814.1|DYAK	LOC6633064|XP_032289706.1|DVIR
OG0009024	LOC6538670|XP_002099190.1|DYAK	LOC6630643|XP_002053026.1|DVIR
OG0009025	LOC6536811|XP_002097381.2|DYAK	LOC6629925|XP_002054326.1|DVIR
OG0009026	LOC6538744|XP_039231578.1|DYAK	LOC6630036|XP_032295457.1|DVIR
OG0009027	LOC26536006|XP_039227874.1|DYAK	LOC26531036|XP_015030272.1|DVIR
OG0009028	LOC6532562|XP_002093307.1|DYAK	LOC6622543|XP_002047002.1|DVIR
OG0009029	LOC6528080|XP_015054476.1|DYAK	LOC6628918|XP_002051386.1|DVIR
OG0009030	LOC6526386|XP_002087505.1|DYAK	LOC6628257|XP_002052936.1|DVIR
OG0009031	LOC6539873|XP_002086757.1|DYAK	LOC6632339|XP_002056407.1|DVIR
OG0009032	LOC6539874|XP_002086756.1|DYAK	LOC6632338|XP_002056406.1|DVIR
OG0009033	LOC6527445|XP_002088537.3|DYAK	LOC6628521|XP_032294549.1|DVIR
OG0009034	LOC6528994|XP_002090026.1|DYAK	LOC6628609|XP_002052170.1|DVIR
OG0009035	LOC6527904|XP_002088976.1|DYAK	LOC6628334|XP_002051206.1|DVIR
OG0009036	LOC6528804|XP_002089836.1|DYAK	LOC6625987|XP_032293141.1|DVIR
OG0009037	LOC6526709|XP_002087812.1|DYAK	LOC6628054|XP_002051796.3|DVIR
OG0009038	LOC6538197|XP_002098725.1|DYAK	LOC6632933|XP_002056120.2|DVIR
OG0009039	LOC6537109|XP_002097670.1|DYAK	LOC6630984|XP_032292401.1|DVIR
OG0009040	LOC6530426|XP_039227927.1|DYAK	LOC26531046|XP_032293102.1|DVIR
OG0009041	LOC6535646|XP_002096274.2|DYAK	LOC6630820|XP_002054727.1|DVIR
OG0009042	LOC6527626|XP_002088714.1|DYAK	LOC6635650|XP_002059196.1|DVIR
OG0009043	LOC6529742|XP_002090732.1|DYAK	LOC6633927|XP_002057616.2|DVIR
OG0009044	LOC6527591|XP_002088679.1|DYAK	LOC6628543|XP_002051855.1|DVIR
OG0009045	LOC6537620|XP_039231484.1|DYAK	LOC6633200|XP_032289807.1|DVIR
OG0009046	LOC6535123|XP_015051033.2|DYAK	LOC6622746|XP_015031511.1|DVIR
OG0009047	LOC6528357|XP_015053925.1|DYAK	LOC6636344|XP_002059943.2|DVIR
OG0009048	LOC6527513|XP_002088603.1|DYAK	LOC6634143|XP_002057429.1|DVIR
OG0009049	LOC6537098|XP_002097659.1|DYAK	LOC6631292|XP_002053364.1|DVIR
OG0009050	LOC6527567|XP_002088657.1|DYAK	LOC6633972|XP_002057480.2|DVIR
OG0009051	LOC6530831|XP_002091714.1|DYAK	LOC6625069|XP_002049082.1|DVIR
OG0009052	LOC6535993|XP_015047503.1|DYAK	LOC6631193|XP_015027773.1|DVIR
OG0009053	LOC6538733|XP_015048992.1|DYAK	LOC6630628|XP_015027211.1|DVIR
OG0009054	LOC6536744|XP_015047931.1|DYAK	LOC6629976|XP_015027368.1|DVIR
OG0009055	LOC6529674|XP_002090667.1|DYAK	LOC6634250|XP_002057636.2|DVIR
OG0009056	LOC6527002|XP_002088098.3|DYAK	LOC6627293|XP_032294124.1|DVIR
OG0009057	LOC6532209|XP_002092983.1|DYAK	LOC6636837|XP_002060310.2|DVIR
OG0009058	LOC6523768|XP_002099643.3|DYAK	LOC6636193|XP_032290136.1|DVIR
OG0009059	LOC6534320|XP_002095000.1|DYAK	LOC6622303|XP_002046957.1|DVIR
OG0009060	LOC6536382|XP_002096964.1|DYAK	LOC6632760|XP_002056365.1|DVIR
OG0009061	LOC6531451|XP_002092254.1|DYAK	LOC6625961|XP_002049592.1|DVIR
OG0009062	LOC6531421|XP_002092224.1|DYAK	LOC6636318|XP_002059878.1|DVIR
OG0009063	LOC6529581|XP_002090575.2|DYAK	LOC6628650|XP_015028541.1|DVIR
OG0009064	LOC6530468|XP_002091384.1|DYAK	LOC6625877|XP_015029817.1|DVIR
OG0009065	LOC6537881|XP_002098422.2|DYAK	LOC6631026|XP_002053831.2|DVIR
OG0009066	LOC6532513|XP_002093259.1|DYAK	LOC6624310|XP_002046347.1|DVIR
OG0009067	LOC6535142|XP_015051041.1|DYAK	LOC6622505|XP_015030571.1|DVIR
OG0009068	LOC6528450|XP_002089496.1|DYAK	LOC6626185|XP_002050336.2|DVIR
OG0009069	LOC6527348|XP_039226849.1|DYAK	LOC6628106|XP_015028785.1|DVIR
OG0009070	LOC6528812|XP_015054254.1|DYAK	LOC6626744|XP_015029479.1|DVIR
OG0009071	LOC6538498|XP_015048890.1|DYAK	LOC26531379|XP_032289622.1|DVIR
OG0009072	LOC6536008|XP_002096623.2|DYAK	LOC6632737|XP_002056452.1|DVIR
OG0009073	LOC6535748|XP_002096371.2|DYAK	LOC6632521|XP_002056531.1|DVIR
OG0009074	LOC6537427|XP_002097983.1|DYAK	LOC6632577|XP_002056742.1|DVIR
OG0009075	LOC6535333|XP_002095989.1|DYAK	LOC6632636|XP_002056637.1|DVIR
OG0009076	LOC6536283|XP_002096869.2|DYAK	LOC6629439|XP_002053156.1|DVIR
OG0009077	LOC6535312|XP_002095968.2|DYAK	LOC6631943|XP_002055045.1|DVIR
OG0009078	LOC6536618|XP_002097190.1|DYAK	LOC6629658|XP_002053597.2|DVIR
OG0009079	LOC6538689|XP_039232038.1|DYAK	LOC6629874|XP_015027182.1|DVIR
OG0009080	LOC6537116|XP_002097677.1|DYAK	LOC6631101|XP_002053222.1|DVIR
OG0009081	LOC6538433|XP_002098957.1|DYAK	LOC6630433|XP_002053474.1|DVIR
OG0009082	LOC6537075|XP_002097636.2|DYAK	LOC6629866|XP_002053343.1|DVIR
OG0009083	LOC6525396|XP_039229367.1|DYAK	LOC6634659|XP_002058112.2|DVIR
OG0009084	LOC6536546|XP_015047817.1|DYAK	LOC6629672|XP_002053655.3|DVIR
OG0009085	LOC6536591|XP_002097167.1|DYAK	LOC6630319|XP_002053429.1|DVIR
OG0009086	LOC6535285|XP_002095941.2|DYAK	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR
OG0009087	LOC6538212|XP_002098739.1|DYAK	LOC6633087|XP_002055965.1|DVIR
OG0009088	LOC6538896|XP_002099400.1|DYAK	LOC6629826|XP_032295139.1|DVIR
OG0009089	LOC6523758|XP_002099633.2|DYAK	LOC6634692|XP_002058303.1|DVIR
OG0009090	LOC6537987|XP_002098522.1|DYAK	LOC6632229|XP_015025931.1|DVIR
OG0009091	LOC6535261|XP_002095917.1|DYAK	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR
OG0009092	LOC6535951|XP_002096567.2|DYAK	LOC6634931|XP_002058442.2|DVIR
OG0009093	LOC6536930|XP_002097499.1|DYAK	LOC6632426|XP_015025891.1|DVIR
OG0009094	LOC6538034|XP_002098569.2|DYAK	LOC6633233|XP_032288890.1|DVIR
OG0009095	LOC6538037|XP_015048615.1|DYAK	LOC6633135|XP_002055846.1|DVIR
OG0009096	LOC6538356|XP_002098880.1|DYAK	LOC6631106|XP_002054130.1|DVIR
OG0009097	LOC6538355|XP_002098879.1|DYAK	LOC6631107|XP_002054131.2|DVIR
OG0009098	LOC6538346|XP_002098871.2|DYAK	LOC6630224|XP_002054798.1|DVIR
OG0009099	LOC6537961|XP_002098498.1|DYAK	LOC6635223|XP_002058411.2|DVIR
OG0009100	LOC6529001|XP_002090033.1|DYAK	LOC6628602|XP_002052163.1|DVIR
OG0009101	LOC6526412|XP_002087531.1|DYAK	LOC6627619|XP_002051710.2|DVIR
OG0009102	LOC6526780|XP_002087883.1|DYAK	LOC6635693|XP_002059266.1|DVIR
OG0009103	LOC6526761|XP_002087864.1|DYAK	LOC6627725|XP_002052518.1|DVIR
OG0009104	LOC6526760|XP_002087863.1|DYAK	LOC6628019|XP_015028462.1|DVIR
OG0009105	LOC6527436|XP_002088528.1|DYAK	LOC6627367|XP_002051674.1|DVIR
OG0009106	LOC6526484|XP_002087601.2|DYAK	LOC6628352|XP_032294270.1|DVIR
OG0009107	LOC6526952|XP_002088048.1|DYAK	LOC6628697|XP_002052562.1|DVIR
OG0009108	LOC6537148|XP_002097709.1|DYAK	LOC6633231|XP_002056289.1|DVIR
OG0009109	LOC6527368|XP_002088460.1|DYAK	LOC6628976|XP_002052728.1|DVIR
OG0009110	LOC6526292|XP_002087414.1|DYAK	LOC6628861|XP_002052080.2|DVIR
OG0009111	LOC6532969|XP_002093704.2|DYAK	LOC116650815|XP_032291450.1|DVIR
OG0009112	LOC6526314|XP_002087436.1|DYAK	LOC6627845|XP_002052841.1|DVIR
OG0009113	LOC6527161|XP_002088255.1|DYAK	LOC6628482|XP_002052029.1|DVIR
OG0009114	LOC6526277|XP_002087399.1|DYAK	LOC6628643|XP_002051887.1|DVIR
OG0009115	LOC6528067|XP_002089134.1|DYAK	LOC6628240|XP_002051451.2|DVIR
OG0009116	LOC6526628|XP_002087736.1|DYAK	LOC6628733|XP_002051070.2|DVIR
OG0009117	LOC6528121|XP_039226924.1|DYAK	LOC6627991|XP_002051428.1|DVIR
OG0009118	LOC6523788|XP_039230005.1|DYAK	LOC6631579|XP_002055689.1|DVIR
OG0009119	LOC6528195|XP_002089258.1|DYAK	LOC6634044|XP_032289032.1|DVIR
OG0009120	LOC6532539|XP_002093285.3|DYAK	LOC6623506|XP_002047285.1|DVIR
OG0009121	LOC6531012|XP_002091849.1|DYAK	LOC6627168|XP_002050953.1|DVIR
OG0009122	LOC6531840|XP_002092627.1|DYAK	LOC6626835|XP_002050837.1|DVIR
OG0009123	LOC6530759|XP_002091649.1|DYAK	LOC6635824|XP_002059447.1|DVIR
OG0009124	LOC6528228|XP_002089290.1|DYAK	LOC6626530|XP_002049467.2|DVIR
OG0009125	LOC6528367|XP_002089416.1|DYAK	LOC6636389|XP_002059958.1|DVIR
OG0009126	LOC6531159|XP_002091988.1|DYAK	LOC116650953|XP_032292156.1|DVIR
OG0009127	LOC6532076|XP_002092853.1|DYAK	LOC6625891|XP_002050362.1|DVIR
OG0009128	LOC6528406|XP_002089452.1|DYAK	LOC6624863|XP_002048882.2|DVIR
OG0009129	LOC6528612|XP_002089655.1|DYAK	LOC6626768|XP_002050922.1|DVIR
OG0009130	LOC6528497|XP_039227130.1|DYAK	LOC6635880|XP_015024238.1|DVIR
OG0009131	LOC6528493|XP_015054343.1|DYAK	LOC6635883|XP_032292208.1|DVIR
OG0009132	LOC6532135|XP_002092911.1|DYAK	LOC6635836|XP_002059471.1|DVIR
OG0009133	LOC6529969|XP_002090915.1|DYAK	LOC6626973|XP_002048715.1|DVIR
OG0009134	LOC6531529|XP_002092328.1|DYAK	LOC6625192|XP_015029562.1|DVIR
OG0009135	LOC6528692|XP_002089734.2|DYAK	LOC6625612|XP_002051054.2|DVIR
OG0009136	LOC6530216|XP_002091154.1|DYAK	LOC6635961|XP_032291704.1|DVIR
OG0009137	LOC26536008|XP_039228266.1|DYAK, LOC6530123|XP_002091069.3|DYAK	LOC6626711|XP_002050764.3|DVIR
OG0009138	LOC6530125|XP_002091071.1|DYAK	LOC6626713|XP_002050766.1|DVIR
OG0009139	LOC6532081|XP_002092858.1|DYAK	LOC6626379|XP_002050356.1|DVIR
OG0009140	LOC6529302|XP_002090307.1|DYAK	LOC26531180|XP_015023961.1|DVIR
OG0009141	LOC6528372|XP_002089421.1|DYAK	LOC6636394|XP_002059963.1|DVIR
OG0009142	LOC6528390|XP_002089437.1|DYAK	LOC6636507|XP_002059987.1|DVIR
OG0009143	LOC6531300|XP_015051233.1|DYAK	LOC6624909|XP_002050222.2|DVIR
OG0009144	LOC26535085|XP_039229240.1|DYAK	LOC26531644|XP_015030351.1|DVIR
OG0009145	LOC6530530|XP_002091445.1|DYAK	LOC6626569|XP_002049894.1|DVIR
OG0009146	LOC6529907|XP_002090864.1|DYAK	LOC6625094|XP_032292723.1|DVIR
OG0009147	LOC26535316|XP_015051291.1|DYAK	LOC6625495|XP_002049012.1|DVIR
OG0009148	LOC6528616|XP_002089659.1|DYAK	LOC6625280|XP_002049865.1|DVIR
OG0009149	LOC6530924|XP_039228970.1|DYAK	LOC6626401|XP_002049138.1|DVIR
OG0009150	LOC6529937|XP_002090892.1|DYAK	LOC6635349|XP_002058876.1|DVIR
OG0009151	LOC6529279|XP_002090284.1|DYAK	LOC6625300|XP_002049262.1|DVIR
OG0009152	LOC6528781|XP_002089815.3|DYAK	LOC6625108|XP_002049282.1|DVIR
OG0009153	LOC6531961|XP_002092747.1|DYAK	LOC6625977|XP_002049992.1|DVIR
OG0009154	LOC6538218|XP_002098745.2|DYAK	LOC6633181|XP_002055969.1|DVIR
OG0009155	LOC6528658|XP_002089700.1|DYAK	LOC6626515|XP_002048913.1|DVIR
OG0009156	LOC6527841|XP_002088913.1|DYAK	LOC6627641|XP_002051115.1|DVIR
OG0009157	LOC6529700|XP_002090693.1|DYAK	LOC6622309|XP_002047915.1|DVIR
OG0009158	LOC6532181|XP_002092955.1|DYAK	LOC6622597|XP_002046444.1|DVIR
OG0009159	LOC6524828|XP_039233613.1|DYAK	LOC6633469|XP_002057060.1|DVIR, LOC6633848|XP_002057200.2|DVIR
OG0009160	LOC6526409|XP_002087528.2|DYAK	LOC6634415|XP_032296333.1|DVIR
OG0009161	LOC6523833|XP_002099708.1|DYAK	LOC6636086|XP_002059617.1|DVIR
OG0009162	LOC6534345|XP_002095025.1|DYAK	LOC6623142|XP_002046716.2|DVIR
OG0009163	LOC6533552|XP_002094262.2|DYAK	LOC6624480|XP_002047110.2|DVIR
OG0009164	LOC6532453|XP_015049362.1|DYAK	LOC6622824|XP_002046552.1|DVIR
OG0009165	LOC6533141|XP_039229865.1|DYAK	LOC6623034|XP_032290752.1|DVIR
OG0009166	LOC6533842|XP_039230162.1|DYAK	LOC26530816|XP_032291532.1|DVIR
OG0009167	LOC6534660|XP_002095335.2|DYAK	LOC6624206|XP_002047171.1|DVIR
OG0009168	LOC6534661|XP_002095336.1|DYAK	LOC6624591|XP_002047172.1|DVIR
OG0009169	LOC6532556|XP_039230661.1|DYAK	LOC6622518|XP_002046995.3|DVIR
OG0009170	LOC6539513|XP_002086401.2|DYAK	LOC6623322|XP_015031059.1|DVIR
OG0009171	LOC6534369|XP_002095047.2|DYAK	LOC6624410|XP_002046360.1|DVIR
OG0009172	LOC6533783|XP_002094485.2|DYAK	LOC6623442|XP_002048632.2|DVIR
OG0009173	LOC6533493|XP_002094204.1|DYAK	LOC6624570|XP_015031127.1|DVIR
OG0009174	LOC6524322|XP_015045611.1|DYAK	LOC116651804|XP_032294757.1|DVIR, LOC6631933|XP_032295961.1|DVIR
OG0009175	LOC6527768|XP_002088844.1|DYAK	LOC6629080|XP_002051603.1|DVIR
OG0009176	LOC6534075|XP_002094761.1|DYAK	LOC6623010|XP_002048049.1|DVIR
OG0009178	LOC6534540|XP_002095217.1|DYAK	LOC6622386|XP_002048418.1|DVIR
OG0009179	LOC6535203|XP_002095862.1|DYAK	LOC6624634|XP_002047660.1|DVIR
