Orthogroup	DYAK.longest_only	DERE.longest_only
OG0009397	LOC6530657|XP_002091555.1|DYAK	LOC6547929|XP_001975036.1|DERE
OG0009398	LOC6531810|XP_002092597.1|DYAK	LOC6547764|XP_001976386.1|DERE
OG0009399	LOC6529329|XP_002090334.1|DYAK	LOC6547252|XP_001976138.1|DERE
OG0009400	LOC6528682|XP_002089724.1|DYAK	LOC6540870|XP_001970380.1|DERE
OG0009401	LOC6527243|XP_002088337.1|DYAK	LOC6541939|XP_001969862.1|DERE
OG0009402	LOC6536391|XP_002096973.1|DYAK	LOC6551983|XP_026837614.1|DERE
OG0009403	LOC6531435|XP_002092238.1|DYAK	LOC6548659|XP_001975381.1|DERE
OG0009404	LOC6528353|XP_002089402.1|DYAK	LOC6541379|XP_001970699.1|DERE
OG0009405	LOC6528684|XP_002089726.1|DYAK	LOC6540862|XP_001970376.1|DERE
OG0009406	LOC6528756|XP_002089791.1|DYAK	LOC6542386|XP_001969202.1|DERE
OG0009407	LOC6528755|XP_002089790.1|DYAK	LOC6540717|XP_001970315.1|DERE
OG0009408	LOC6532144|XP_002092920.1|DYAK	LOC6548614|XP_026835763.1|DERE
OG0009409	LOC6530122|XP_002091068.1|DYAK	LOC6546816|XP_001975926.1|DERE
OG0009410	LOC6529312|XP_002090317.1|DYAK	LOC6547146|XP_001976121.1|DERE
OG0009411	LOC6530042|XP_015052560.1|DYAK	LOC6546630|XP_015012493.1|DERE
OG0009412	LOC6531551|XP_015051411.1|DYAK	LOC6548809|XP_026836407.1|DERE
OG0009413	LOC6528373|XP_002089422.1|DYAK	LOC6541391|XP_001970679.1|DERE
OG0009414	LOC6528377|XP_002089426.1|DYAK	LOC6541800|XP_001970675.1|DERE
OG0009415	LOC6528401|XP_002089448.1|DYAK	LOC6543044|XP_001970650.1|DERE
OG0009416	LOC6531299|XP_002092103.1|DYAK	LOC6546653|XP_001974496.1|DERE
OG0009417	LOC26535321|XP_015051232.1|DYAK	LOC26526719|XP_015012843.1|DERE
OG0009418	LOC6531301|XP_002092105.1|DYAK	LOC6546651|XP_001974494.1|DERE
OG0009419	LOC6531304|XP_002092108.1|DYAK	LOC6549321|XP_001974492.1|DERE
OG0009420	LOC6531305|XP_015051234.1|DYAK	LOC6549320|XP_015012096.1|DERE
OG0009421	LOC6531684|XP_002092475.1|DYAK	LOC6548273|XP_001975255.1|DERE
OG0009422	LOC6529882|XP_002090839.1|DYAK	LOC6549516|XP_026836405.1|DERE
OG0009423	LOC26534692|XP_015051505.1|DYAK	LOC26526822|XP_015012863.1|DERE
OG0009424	LOC6530587|XP_002091500.1|DYAK	LOC6548202|XP_001975085.1|DERE
OG0009425	LOC6529048|XP_002090079.1|DYAK	LOC6543174|XP_026834576.1|DERE
OG0009426	LOC6529906|XP_002090863.1|DYAK	LOC6549162|XP_001975722.1|DERE
OG0009427	LOC6531038|XP_002091874.2|DYAK	LOC6547299|XP_001974725.2|DERE
OG0009428	LOC6530922|XP_002091765.1|DYAK	LOC6547413|XP_001974829.1|DERE
OG0009429	LOC6530810|XP_002091693.2|DYAK	LOC6547589|XP_001974904.2|DERE
OG0009430	LOC6531697|XP_002092488.1|DYAK	LOC6548236|XP_001975268.1|DERE
OG0009431	LOC6531908|XP_002092694.2|DYAK	LOC6548014|XP_001976477.2|DERE
OG0009432	LOC6532028|XP_002092805.2|DYAK	LOC6548223|XP_026836602.1|DERE
OG0009433	LOC6531618|XP_002092415.1|DYAK	LOC6548246|XP_001975195.1|DERE
OG0009434	LOC6531623|XP_002092420.1|DYAK	LOC6548251|XP_001975200.1|DERE
OG0009435	LOC6531622|XP_002092419.1|DYAK	LOC6548250|XP_001975199.1|DERE
OG0009436	LOC6529934|XP_002090889.1|DYAK	LOC6549543|XP_001975749.1|DERE
OG0009437	LOC6528788|XP_002089822.1|DYAK	LOC6542758|XP_015015034.1|DERE
OG0009438	LOC6528565|XP_002089609.1|DYAK	LOC6541089|XP_001970485.1|DERE
OG0009439	LOC6528556|XP_002089600.2|DYAK	LOC6541543|XP_001970494.1|DERE
OG0009440	LOC6531924|XP_002092710.1|DYAK	LOC6547991|XP_001976493.1|DERE
OG0009441	LOC26535579|XP_039228194.1|DYAK	LOC6551218|XP_026837776.1|DERE
OG0009442	LOC6524845|XP_002100685.1|DYAK	LOC6550663|XP_001978071.1|DERE
OG0009443	LOC6531838|XP_002092625.2|DYAK	LOC6547798|XP_001976415.1|DERE
OG0009444	LOC6525000|XP_039232794.1|DYAK	LOC6550005|XP_026838206.1|DERE
OG0009445	LOC6525526|XP_002101361.2|DYAK	LOC6551165|XP_026838725.1|DERE
OG0009446	LOC6524178|XP_039226271.1|DYAK	LOC6551113|XP_026838405.1|DERE
OG0009447	LOC6524694|XP_002100538.2|DYAK	LOC6550785|XP_026837562.1|DERE
OG0009448	LOC6525619|XP_002101454.1|DYAK	LOC6550076|XP_001977526.1|DERE
OG0009449	LOC6525899|XP_002101719.1|DYAK	LOC6549821|XP_001977344.2|DERE
OG0009450	LOC6524348|XP_039233492.1|DYAK	LOC6550684|XP_001976762.1|DERE
OG0009451	LOC6528108|XP_002089175.1|DYAK	LOC6542919|XP_001968849.1|DERE
OG0009452	LOC6524141|XP_002100004.1|DYAK	LOC6550934|XP_001976972.1|DERE
OG0009453	LOC6537777|XP_002098318.1|DYAK	LOC6555135|XP_001982250.1|DERE
OG0009454	LOC6534189|XP_002094872.1|DYAK	LOC6546001|XP_001972813.2|DERE
OG0009455	LOC6524232|XP_002100095.2|DYAK	LOC6550918|XP_001976885.1|DERE
OG0009456	LOC6524002|XP_002099874.2|DYAK	LOC6551341|XP_001978417.1|DERE
OG0009457	LOC6524265|XP_002100128.2|DYAK	LOC6550972|XP_001976849.1|DERE
OG0009458	LOC6523830|XP_002099705.3|DYAK	LOC6555727|XP_001982422.2|DERE
OG0009459	LOC6532312|XP_039230776.1|DYAK	LOC6543857|XP_026832191.1|DERE
OG0009460	LOC6532796|XP_002093533.1|DYAK	LOC6546039|XP_026832641.1|DERE
OG0009461	LOC6532801|XP_002093538.1|DYAK	LOC6545931|XP_001971731.1|DERE
OG0009462	LOC6532374|XP_002093126.1|DYAK	LOC6545913|XP_001971137.1|DERE
OG0009463	LOC6534421|XP_002095099.1|DYAK	LOC6543936|XP_001973026.1|DERE
OG0009464	LOC6534357|XP_002095035.1|DYAK	LOC6543666|XP_001972964.1|DERE
OG0009465	LOC6534340|XP_039230040.1|DYAK	LOC6543650|XP_001972950.3|DERE
OG0009466	LOC6533351|XP_002094076.1|DYAK	LOC6544122|XP_001971416.1|DERE
OG0009467	LOC6532962|XP_002093697.1|DYAK	LOC6544002|XP_001971894.1|DERE
OG0009468	LOC6533485|XP_015050055.1|DYAK	LOC6546135|XP_026833185.1|DERE
OG0009469	LOC6533147|XP_002093873.1|DYAK	LOC6545303|XP_001972061.2|DERE
OG0009470	LOC6533193|XP_002093919.1|DYAK	LOC6545075|XP_001972109.1|DERE
OG0009471	LOC6528027|XP_002089094.1|DYAK	LOC6542434|XP_001969462.2|DERE
OG0009472	LOC26535493|XP_015050088.1|DYAK	LOC6546498|XP_026832708.1|DERE
OG0009473	LOC6539793|XP_002086678.1|DYAK	LOC6543729|XP_026833129.1|DERE
OG0009474	LOC6532330|XP_002093090.1|DYAK	LOC6545537|XP_001971102.1|DERE
OG0009475	LOC6532654|XP_002093398.1|DYAK	LOC26526631|XP_015014315.1|DERE
OG0009476	LOC26534481|XP_015050620.1|DYAK	LOC26526580|XP_015014303.1|DERE
OG0009477	LOC6535066|XP_002095730.2|DYAK	LOC6544968|XP_001973235.1|DERE
OG0009478	LOC6535084|XP_002095748.2|DYAK	LOC6544742|XP_001973204.1|DERE
OG0009479	LOC6527280|XP_015053654.1|DYAK	LOC6543325|XP_026834937.1|DERE
OG0009480	LOC6533386|XP_002094110.1|DYAK	LOC6544157|XP_001971383.1|DERE
OG0009481	LOC6533013|XP_002093748.1|DYAK	LOC6544083|XP_001971940.1|DERE
OG0009482	LOC6534996|XP_039230571.1|DYAK	LOC6545353|XP_026832382.1|DERE
OG0009483	LOC6534998|XP_002095668.3|DYAK	LOC6545351|XP_001973291.1|DERE
OG0009484	LOC6537035|XP_002097602.1|DYAK	LOC6553359|XP_001980188.1|DERE
OG0009485	LOC6532352|XP_002093112.1|DYAK	LOC6545728|XP_001971124.1|DERE
OG0009486	LOC6532351|XP_002093111.1|DYAK	LOC6545727|XP_001971123.1|DERE
OG0009487	LOC6539721|XP_002086608.1|DYAK	LOC6545888|XP_001973430.1|DERE
OG0009488	LOC6534145|XP_002094829.1|DYAK	LOC6543962|XP_001972768.1|DERE
OG0009489	LOC6534284|XP_002094965.2|DYAK	LOC6556194|XP_001983034.2|DERE, LOC6546351|XP_001972898.2|DERE
OG0009490	LOC6529908|XP_002090865.1|DYAK	LOC6549164|XP_001975724.1|DERE
OG0009491	LOC6534624|XP_002095299.1|DYAK	LOC6543886|XP_001973645.1|DERE
OG0009492	LOC6535168|XP_002095830.1|DYAK	LOC6544236|XP_001973752.1|DERE
OG0009493	LOC6535153|XP_002095815.1|DYAK	LOC6544195|XP_026832936.1|DERE
OG0009494	LOC6539328|XP_002086224.2|DYAK	LOC6544142|XP_001973736.1|DERE
OG0009495	LOC6534774|XP_015050830.2|DYAK	LOC6545985|XP_015012952.1|DERE
OG0009496	LOC6539807|XP_002086691.2|DYAK	LOC6543932|XP_026832891.1|DERE
OG0009497	LOC6537336|XP_002097893.1|DYAK	LOC6552565|XP_001979903.1|DERE
OG0009498	LOC6534751|XP_002095426.2|DYAK	LOC6546295|XP_026832915.1|DERE
OG0009499	LOC26535561|XP_039229741.1|DYAK	LOC6546060|XP_026833378.1|DERE
OG0009500	LOC6534741|XP_002095416.2|DYAK	LOC6546121|XP_001973538.1|DERE
OG0009501	LOC6534475|XP_002095152.2|DYAK	LOC6544317|XP_001973079.1|DERE
OG0009502	LOC6537205|XP_002097763.1|DYAK	LOC6553046|XP_015010172.1|DERE
OG0009503	LOC6528087|XP_015053875.1|DYAK	LOC6540693|XP_015015097.1|DERE
OG0009504	LOC6536410|XP_002096992.2|DYAK	LOC6556130|XP_026836364.1|DERE, LOC6556131|XP_026836391.1|DERE
OG0009505	LOC6526942|XP_002088040.1|DYAK	LOC6543233|XP_001970160.1|DERE
OG0009506	LOC6532656|XP_002093400.1|DYAK	LOC6544780|XP_001971600.2|DERE
OG0009507	LOC6532258|XP_002093030.1|DYAK	LOC6545064|XP_001971042.1|DERE
OG0009508	LOC6526622|XP_002087730.2|DYAK	LOC6542387|XP_001968469.2|DERE
OG0009509	LOC6531395|XP_002092198.1|DYAK	LOC6548918|XP_001975346.1|DERE
OG0009510	LOC6524786|XP_002100630.1|DYAK	LOC6550569|XP_001978122.1|DERE
OG0009511	LOC6535561|XP_002096190.2|DYAK	LOC6551849|XP_001979646.2|DERE
OG0009513	LOC6525646|XP_002101468.2|DYAK	LOC6550143|XP_001977540.2|DERE
OG0009514	LOC6531410|XP_002092213.2|DYAK	LOC6548676|XP_026836017.1|DERE
OG0009516	LOC6529436|XP_039228103.1|DYAK	LOC6549279|XP_001974421.2|DERE
OG0009517	LOC6526938|XP_002088036.2|DYAK	LOC6541622|XP_001970165.1|DERE
OG0009518	LOC6533601|XP_002094309.2|DYAK	LOC26526463|XP_015014283.1|DERE
OG0009519	LOC6532373|XP_039230007.1|DYAK	LOC6545911|XP_026833882.1|DERE
OG0009520	LOC6538339|XP_002098864.2|DYAK	LOC6555187|XP_001981623.2|DERE
OG0009521	LOC6533447|XP_002094158.2|DYAK	LOC6546461|XP_001971333.1|DERE
OG0009522	LOC6531893|XP_002092680.3|DYAK	LOC6547946|XP_001976464.3|DERE
OG0009523	LOC6531617|XP_002092414.1|DYAK	LOC6548245|XP_001975194.1|DERE
OG0009524	LOC6531434|XP_002092237.1|DYAK	LOC6548658|XP_001975380.1|DERE
OG0009525	LOC6529314|XP_002090319.1|DYAK	LOC6547148|XP_001976123.1|DERE
OG0009526	LOC6529315|XP_002090320.1|DYAK	LOC6547149|XP_001976124.1|DERE
OG0009527	LOC6531103|XP_002091937.1|DYAK	LOC6547021|XP_001974663.1|DERE
OG0009528	LOC6531593|XP_002092390.1|DYAK	LOC6548080|XP_001975171.1|DERE
OG0009529	LOC6531648|XP_015051453.1|DYAK	LOC6548148|XP_001975222.1|DERE
OG0009530	LOC6529912|XP_002090869.2|DYAK	LOC6549506|XP_001975728.1|DERE
OG0009531	LOC6530226|XP_002091163.1|DYAK	LOC6547063|XP_001976021.2|DERE
OG0009532	LOC6530540|XP_002091455.1|DYAK	LOC6547987|XP_001975133.2|DERE
OG0009533	LOC6530856|XP_002091735.1|DYAK	LOC6547447|XP_001974860.1|DERE
OG0009534	LOC6530846|XP_002091727.1|DYAK	LOC6547264|XP_001974871.1|DERE
OG0009535	LOC6531804|XP_002092591.1|DYAK	LOC6547444|XP_001976380.1|DERE
OG0009536	LOC6536742|XP_002097314.2|DYAK	LOC6553843|XP_001980482.2|DERE
OG0009537	LOC6536511|XP_002097088.1|DYAK	LOC6552036|XP_001980681.2|DERE
OG0009538	LOC6538992|XP_002099494.1|DYAK	LOC6554851|XP_015009113.1|DERE
OG0009539	LOC26535565|XP_015047433.2|DYAK	LOC6553506|XP_026831645.1|DERE
OG0009540	LOC6538036|XP_015048614.1|DYAK	LOC26526171|XP_015009368.1|DERE
OG0009541	LOC120321734|XP_039231315.1|DYAK	LOC113563751|XP_026831866.1|DERE
OG0009542	LOC6538925|XP_002099429.1|DYAK	LOC6555151|XP_001981162.2|DERE
OG0009543	LOC6538450|XP_002098974.1|DYAK	LOC6554501|XP_001981735.1|DERE
OG0009544	LOC6536329|XP_002096913.1|DYAK	LOC6552500|XP_001980855.2|DERE
OG0009545	LOC26536132|XP_015049079.1|DYAK	LOC26527114|XP_015009425.1|DERE
OG0009546	LOC6537025|XP_002097592.1|DYAK	LOC6553382|XP_001980199.2|DERE
OG0009547	LOC6531664|XP_002092459.3|DYAK	LOC6548043|XP_001975237.1|DERE
OG0009549	LOC6534213|XP_002094895.2|DYAK	LOC6546431|XP_026832897.1|DERE
OG0009550	LOC6532238|XP_002093011.1|DYAK, LOC26536285|XP_015049261.1|DYAK	LOC26526773|XP_015014342.1|DERE, LOC6545163|XP_001971025.1|DERE
OG0009552	LOC6523868|XP_002099741.1|DYAK, LOC6523869|XP_002099742.1|DYAK	LOC6555785|XP_001982455.3|DERE
OG0009553	LOC6530198|XP_002091136.1|DYAK	LOC6546922|XP_001975993.3|DERE, LOC6555941|XP_001982807.3|DERE
OG0009557	LOC6538607|XP_002099129.2|DYAK	LOC6555443|XP_026835605.1|DERE
OG0009560	LOC6525344|XP_002101180.1|DYAK	LOC6550316|XP_001977904.1|DERE
OG0009562	LOC6530323|XP_002091250.1|DYAK	LOC6548881|XP_001974123.1|DERE
OG0009563	LOC6533941|XP_002094641.1|DYAK	LOC6545384|XP_001972591.2|DERE
OG0009564	LOC26535260|XP_039233571.1|DYAK	LOC26526196|XP_026837563.1|DERE
OG0009565	LOC6532663|XP_002093407.1|DYAK	LOC6545649|XP_026832920.1|DERE
OG0009567	LOC6535939|XP_015047474.2|DYAK	LOC26526227|XP_015010458.2|DERE
OG0009569	LOC6525838|XP_002101658.2|DYAK	LOC6550122|XP_001977703.2|DERE
OG0009570	LOC6535761|XP_002096384.2|DYAK	LOC6553941|XP_001979467.1|DERE
OG0009571	LOC6536620|XP_002097192.2|DYAK	LOC6551812|XP_001980581.1|DERE
OG0009572	LOC6525390|XP_002101225.1|DYAK	LOC6551507|XP_001978578.1|DERE
OG0009573	LOC6524570|XP_002100427.1|DYAK	LOC6551041|XP_001978308.1|DERE
OG0009574	LOC6524185|XP_015045556.1|DYAK	LOC6551199|XP_026838173.1|DERE
OG0009575	LOC6529306|XP_002090311.1|DYAK	LOC6547138|XP_001976113.1|DERE
OG0009576	LOC6537586|XP_002098132.1|DYAK	LOC6552723|XP_001979052.1|DERE
OG0009577	LOC6528100|XP_002089167.1|DYAK	LOC6542941|XP_001968856.1|DERE
OG0009578	LOC6529728|XP_002090721.1|DYAK	LOC6549200|XP_026836474.1|DERE
OG0009579	LOC6526131|XP_002101948.1|DYAK	LOC6549871|XP_001978652.1|DERE
OG0009580	LOC6528712|XP_002089747.1|DYAK	LOC6541045|XP_001970356.1|DERE
OG0009581	LOC6528946|XP_002089978.1|DYAK	LOC6542283|XP_001969020.1|DERE
OG0009582	LOC6534389|XP_015050616.1|DYAK	LOC6544091|XP_026833646.1|DERE
OG0009583	LOC6525304|XP_002101140.1|DYAK	LOC6549697|XP_001977439.1|DERE
OG0009584	LOC6524942|XP_002100782.1|DYAK	LOC6550543|XP_001977975.1|DERE
OG0009585	LOC6538586|XP_002099108.2|DYAK	LOC6555342|XP_001981867.2|DERE
OG0009586	LOC6534388|XP_002095066.1|DYAK	LOC6544090|XP_001972995.1|DERE
OG0009587	LOC6531311|XP_002092115.1|DYAK	LOC6547475|XP_001976271.1|DERE
OG0009588	LOC6538580|XP_002099102.1|DYAK	LOC6555336|XP_001981861.1|DERE
OG0009589	LOC26536237|XP_015049328.1|DYAK	LOC26527060|XP_015014387.1|DERE
OG0009590	LOC6533260|XP_002093986.1|DYAK	LOC6543873|XP_001971508.1|DERE
OG0009591	LOC6536298|XP_002096882.1|DYAK	LOC6552429|XP_001980885.1|DERE
OG0009592	LOC26536407|XP_039232649.1|DYAK	LOC26526908|XP_015010538.1|DERE
OG0009593	LOC6535701|XP_015047280.2|DYAK	LOC6554082|XP_001979520.1|DERE
OG0009594	LOC6538517|XP_002099039.1|DYAK	LOC6554817|XP_001981798.1|DERE
OG0009595	LOC6536045|XP_002096655.1|DYAK	LOC6553295|XP_001979188.1|DERE
OG0009596	LOC6536012|XP_002096627.1|DYAK	LOC6553216|XP_001979218.1|DERE
OG0009597	LOC6536009|XP_002096624.2|DYAK	LOC6553227|XP_001979221.1|DERE
OG0009598	LOC6539893|XP_015044889.1|DYAK	LOC6553229|XP_001979223.2|DERE
OG0009599	LOC6536574|XP_002097150.1|DYAK	LOC6551922|XP_001980620.1|DERE
OG0009600	LOC6537091|XP_002097652.1|DYAK	LOC6553217|XP_001980142.1|DERE
OG0009601	LOC6538704|XP_002099219.1|DYAK	LOC6554650|XP_001981974.1|DERE
OG0009602	LOC6538451|XP_002098975.2|DYAK	LOC6554502|XP_001981736.2|DERE
OG0009603	LOC6536256|XP_002096842.1|DYAK	LOC6552439|XP_026831643.1|DERE
OG0009604	LOC6525723|XP_002101545.1|DYAK	LOC6550167|XP_001977605.1|DERE
OG0009605	LOC6538425|XP_039231911.1|DYAK	LOC6554412|XP_001981708.1|DERE
OG0009606	LOC6538429|XP_002098953.1|DYAK	LOC6554454|XP_001981713.1|DERE
OG0009607	LOC6538430|XP_002098954.1|DYAK	LOC6554455|XP_001981714.1|DERE
OG0009608	LOC6538720|XP_002099235.1|DYAK	LOC6554791|XP_001981988.1|DERE
OG0009609	LOC6537068|XP_002097629.2|DYAK	LOC6553318|XP_001980162.2|DERE
OG0009610	LOC6535693|XP_002096321.1|DYAK	LOC6554043|XP_001979528.1|DERE
OG0009611	LOC6535691|XP_002096319.3|DYAK	LOC6554044|XP_001979529.2|DERE
OG0009612	LOC6540285|XP_002087120.3|DYAK	LOC6553507|XP_001979353.1|DERE
OG0009613	LOC6529503|XP_002090505.1|DYAK	LOC6547474|XP_001976270.1|DERE
OG0009614	LOC6537349|XP_002097906.1|DYAK	LOC6552609|XP_001979889.1|DERE
OG0009615	LOC6538311|XP_002098838.1|DYAK	LOC6555080|XP_026839831.1|DERE
OG0009616	LOC6538328|XP_002098855.1|DYAK	LOC6555044|XP_001981614.1|DERE
OG0009617	LOC6535575|XP_039232453.1|DYAK	LOC6551840|XP_026832050.1|DERE
OG0009619	LOC6537732|XP_002098277.2|DYAK	LOC6555193|XP_001982289.1|DERE
OG0009620	LOC6536191|XP_002096782.1|DYAK	LOC6552907|XP_001980990.1|DERE
OG0009621	LOC6536189|XP_002096780.1|DYAK	LOC6552919|XP_001980992.1|DERE
OG0009622	LOC6535614|XP_002096242.1|DYAK	LOC6554086|XP_001979598.1|DERE
OG0009623	LOC6536830|XP_002097400.1|DYAK	LOC6553730|XP_001980399.1|DERE
OG0009624	LOC6539056|XP_002099558.1|DYAK	LOC6555024|XP_026836111.1|DERE
OG0009625	LOC6538897|XP_002099401.1|DYAK	LOC6555247|XP_001981192.1|DERE
OG0009626	LOC6537813|XP_002098354.1|DYAK	LOC6554875|XP_001982213.1|DERE
OG0009627	LOC6537814|XP_002098355.3|DYAK	LOC6554901|XP_001982212.3|DERE
OG0009628	LOC6537809|XP_002098350.1|DYAK	LOC6554880|XP_001982218.1|DERE
OG0009629	LOC6537440|XP_002097996.3|DYAK	LOC6552328|XP_026831622.1|DERE
OG0009630	LOC6537436|XP_002097992.1|DYAK	LOC6552332|XP_001979791.1|DERE
OG0009631	LOC6536885|XP_002097454.1|DYAK	LOC6553662|XP_001980342.1|DERE
OG0009632	LOC6525047|XP_002100886.1|DYAK	LOC6551418|XP_001977144.1|DERE
OG0009633	LOC6530444|XP_002091360.1|DYAK	LOC6549060|XP_001975582.1|DERE
OG0009634	LOC6539004|XP_002099506.1|DYAK	LOC6554745|XP_001981088.1|DERE
OG0009635	LOC6537358|XP_039231542.1|DYAK	LOC6552692|XP_001979880.3|DERE
OG0009636	LOC6534776|XP_002095451.1|DYAK	LOC6546078|XP_001973497.1|DERE
OG0009637	LOC6538629|XP_002099151.1|DYAK	LOC6554146|XP_015008961.1|DERE
OG0009638	LOC6535599|XP_002096227.1|DYAK	LOC6551788|XP_001979613.1|DERE
OG0009639	LOC6536134|XP_002096735.2|DYAK	LOC6552987|XP_001979116.1|DERE
OG0009640	LOC6538363|XP_002098887.1|DYAK	LOC6555398|XP_001981648.1|DERE
OG0009641	LOC6537716|XP_002098261.1|DYAK	LOC6555263|XP_001982304.1|DERE
OG0009642	LOC6537713|XP_002098258.1|DYAK	LOC6555265|XP_001982306.1|DERE
OG0009643	LOC6536729|XP_002097301.1|DYAK	LOC6552619|XP_001979865.1|DERE
OG0009644	LOC6537919|XP_002098459.2|DYAK	LOC6554170|XP_026837863.1|DERE
OG0009645	LOC6537922|XP_002098462.2|DYAK	LOC6554345|XP_001982109.1|DERE
OG0009646	LOC6538905|XP_002099409.2|DYAK	LOC6555228|XP_001981184.1|DERE
OG0009647	LOC6538898|XP_002099402.1|DYAK	LOC6555246|XP_001981191.3|DERE
OG0009648	LOC6537563|XP_002098109.2|DYAK	LOC6552801|XP_001979029.1|DERE
OG0009649	LOC6538130|XP_002098665.1|DYAK	LOC6555096|XP_001981423.1|DERE
OG0009650	LOC6529551|XP_039228067.1|DYAK	LOC6547677|XP_026836483.1|DERE
OG0009651	LOC26535667|XP_015054650.1|DYAK	LOC26526425|XP_015015504.1|DERE
OG0009652	LOC6526739|XP_002087842.2|DYAK	LOC6542610|XP_001968577.1|DERE
OG0009653	LOC6526763|XP_002087866.2|DYAK	LOC6543104|XP_001968609.1|DERE
OG0009654	LOC6526762|XP_002087865.1|DYAK	LOC6542062|XP_001968608.2|DERE
OG0009655	LOC6527630|XP_002088718.1|DYAK	LOC6541339|XP_026834243.1|DERE
OG0009656	LOC6527665|XP_002088751.1|DYAK	LOC6541679|XP_001970250.1|DERE
OG0009657	LOC6526566|XP_015053305.1|DYAK	LOC6541443|XP_001968413.2|DERE
OG0009658	LOC6527349|XP_002088441.1|DYAK	LOC6542205|XP_026834812.1|DERE
OG0009659	LOC6526870|XP_002087970.1|DYAK	LOC6543517|XP_001968717.1|DERE
OG0009660	LOC6526531|XP_039226838.1|DYAK	LOC6540850|XP_001968378.1|DERE
OG0009661	LOC6526908|XP_002088007.1|DYAK	LOC6541904|XP_001970193.1|DERE
OG0009662	LOC6527278|XP_002088372.1|DYAK	LOC6555985|XP_026834375.1|DERE
OG0009663	LOC6526558|XP_002087668.1|DYAK	LOC6543366|XP_015015272.1|DERE
OG0009664	LOC6526610|XP_002087718.1|DYAK	LOC6543088|XP_001968455.1|DERE
OG0009665	LOC6526371|XP_002087490.2|DYAK	LOC6542837|XP_001968234.3|DERE
OG0009666	LOC6529530|XP_002090532.1|DYAK	LOC6547230|XP_015012585.1|DERE
OG0009667	LOC6529869|XP_002090826.1|DYAK	LOC6548891|XP_001974133.1|DERE
OG0009668	LOC6529274|XP_002090279.3|DYAK	LOC6548744|XP_001974101.1|DERE
OG0009669	LOC6529593|XP_002090587.2|DYAK	LOC6549296|XP_026836302.1|DERE
OG0009670	LOC6527596|XP_039226879.1|DYAK	LOC6540654|XP_026834130.1|DERE
OG0009671	LOC6529620|XP_039228221.1|DYAK	LOC6549238|XP_001974345.1|DERE
OG0009672	LOC6527866|XP_002088938.1|DYAK	LOC6543064|XP_001969312.1|DERE
OG0009673	LOC6527868|XP_002088940.1|DYAK	LOC6541327|XP_001969314.1|DERE
OG0009674	LOC6529750|XP_002090740.2|DYAK	LOC6548939|XP_015012043.1|DERE
OG0009675	LOC6529023|XP_002090055.1|DYAK	LOC6542247|XP_001968951.1|DERE
OG0009676	LOC6529196|XP_002090203.1|DYAK	LOC6548364|XP_001973967.1|DERE
OG0009677	LOC6527738|XP_002088821.1|DYAK	LOC6542165|XP_001969205.1|DERE
OG0009678	LOC6526192|XP_002102001.1|DYAK	LOC6548905|XP_001974044.1|DERE, LOC6549655|XP_001978704.1|DERE
OG0009679	LOC6528110|XP_002089177.1|DYAK	LOC6542928|XP_001968847.1|DERE
OG0009680	LOC6527530|XP_002088620.1|DYAK	LOC6540794|XP_001969599.1|DERE
OG0009681	LOC6531826|XP_015051569.1|DYAK	LOC6547810|XP_026836780.1|DERE
OG0009682	LOC6530748|XP_002091638.1|DYAK	LOC6547637|XP_026836031.1|DERE
OG0009683	LOC6528365|XP_002089414.1|DYAK	LOC6541687|XP_001970687.1|DERE
OG0009684	LOC6528366|XP_002089415.2|DYAK	LOC6541263|XP_001970686.1|DERE
OG0009685	LOC6528369|XP_002089418.1|DYAK	LOC6541577|XP_026834594.1|DERE
OG0009686	LOC6531168|XP_039228317.1|DYAK	LOC6546952|XP_026836879.1|DERE
OG0009687	LOC6531161|XP_002091990.1|DYAK	LOC6546965|XP_001974607.1|DERE
OG0009688	LOC6531023|XP_002091860.1|DYAK	LOC6547192|XP_001974739.1|DERE
OG0009689	LOC6531079|XP_039228052.1|DYAK	LOC6547161|XP_026836360.1|DERE
OG0009690	LOC6530372|XP_002091298.1|DYAK	LOC6549558|XP_001975646.1|DERE
OG0009691	LOC6530669|XP_002091567.1|DYAK	LOC6547672|XP_001975027.2|DERE
OG0009692	LOC6531436|XP_002092239.1|DYAK	LOC6548660|XP_001975382.3|DERE
OG0009693	LOC6530096|XP_015052002.1|DYAK	LOC6546587|XP_026837028.1|DERE
OG0009694	LOC6529327|XP_002090332.1|DYAK	LOC6547250|XP_001976136.1|DERE
OG0009695	LOC6532137|XP_002092913.1|DYAK	LOC6548579|XP_026836353.1|DERE
OG0009696	LOC26535615|XP_039227536.1|DYAK	LOC26526886|XP_015015570.1|DERE
OG0009697	LOC6533843|XP_002094543.1|DYAK	LOC113563945|XP_026833588.1|DERE
OG0009698	LOC6528338|XP_039227629.1|DYAK	LOC6542799|XP_026834968.1|DERE
OG0009699	LOC6529289|XP_015052282.1|DYAK	LOC6547271|XP_015012533.1|DERE
OG0009700	LOC6532084|XP_002092861.1|DYAK	LOC6548567|XP_001976639.1|DERE
OG0009701	LOC6538813|XP_002099326.1|DYAK	LOC6554191|XP_026831714.1|DERE
OG0009702	LOC6528340|XP_002089393.1|DYAK	LOC6542082|XP_026834970.1|DERE
OG0009703	LOC6526278|XP_002087400.1|DYAK	LOC6540910|XP_001968145.1|DERE
