Orthogroup	DYAK.longest_only	DSAN.longest_only
OG0008165	LOC6524410|XP_002100268.1|DYAK	LOC120456842|XP_039499831.1|DSAN
OG0008166	LOC6524592|XP_002100449.1|DYAK	LOC120455002|XP_039496751.1|DSAN
OG0008167	LOC6524517|XP_002100374.2|DYAK	LOC120457154|XP_039500361.1|DSAN
OG0008168	LOC6524515|XP_002100372.1|DYAK	LOC120457149|XP_039500355.1|DSAN
OG0008169	LOC6523847|XP_002099720.1|DYAK	LOC120457210|XP_039500511.1|DSAN
OG0008170	LOC6530452|XP_002091368.1|DYAK	LOC120445518|XP_039481911.1|DSAN
OG0008171	LOC6525379|XP_002101215.1|DYAK	LOC120456176|XP_039498778.1|DSAN
OG0008172	LOC6535897|XP_039232233.1|DYAK	LOC120450774|XP_039489865.1|DSAN
OG0008173	LOC26535642|XP_015052915.1|DYAK	LOC120457695|XP_039501124.1|DSAN
OG0008174	LOC6529888|XP_039228697.1|DYAK	LOC120446277|XP_039483094.1|DSAN
OG0008175	LOC6525906|XP_002101726.2|DYAK	LOC120456659|XP_039499525.1|DSAN
OG0008176	LOC6523822|XP_002099697.2|DYAK	LOC120456246|XP_039498900.1|DSAN
OG0008177	LOC6524123|XP_002099987.1|DYAK	LOC120455512|XP_039497714.1|DSAN
OG0008178	LOC6524989|XP_002100829.1|DYAK	LOC120456096|XP_039498626.1|DSAN
OG0008179	LOC6524842|XP_002100682.1|DYAK	LOC120455993|XP_039498485.1|DSAN
OG0008180	LOC6523875|XP_002099748.1|DYAK	LOC120456372|XP_039499124.1|DSAN
OG0008181	LOC6523874|XP_039233424.1|DYAK	LOC120456375|XP_039499128.1|DSAN
OG0008182	LOC6528654|XP_002089696.1|DYAK	LOC120458669|XP_039502337.1|DSAN
OG0008183	LOC6532022|XP_002092800.2|DYAK	LOC120445932|XP_039482529.1|DSAN
OG0008184	LOC6528021|XP_002089088.3|DYAK	LOC120450822|XP_039489938.1|DSAN
OG0008185	LOC6539064|XP_002099566.1|DYAK	LOC120451810|XP_039491701.1|DSAN
OG0008186	LOC6531429|XP_002092232.1|DYAK	LOC120445657|XP_039482136.1|DSAN
OG0008187	LOC26535849|XP_039228195.1|DYAK	LOC120445659|XP_039482139.1|DSAN
OG0008188	LOC6526831|XP_002087932.1|DYAK	LOC120458588|XP_039502223.1|DSAN
OG0008189	LOC6527463|XP_002088554.1|DYAK	LOC120448993|XP_039487197.1|DSAN
OG0008190	LOC6532336|XP_002093096.1|DYAK	LOC120449097|XP_039487339.1|DSAN
OG0008191	LOC6523919|XP_002099792.3|DYAK	LOC120457346|XP_039500792.1|DSAN
OG0008192	LOC6525147|XP_002100985.1|DYAK	LOC120456320|XP_039499015.1|DSAN
OG0008193	LOC6526146|XP_002101960.1|DYAK	LOC120456430|XP_039499196.1|DSAN
OG0008194	LOC6528280|XP_002089333.1|DYAK	LOC120456347|XP_039499069.1|DSAN
OG0008195	LOC6529914|XP_002090871.1|DYAK	LOC120446013|XP_039482700.1|DSAN
OG0008197	LOC6534082|XP_002094768.3|DYAK	LOC120449216|XP_039487516.1|DSAN
OG0008198	LOC6523856|XP_002099729.3|DYAK	LOC120457205|XP_039500505.1|DSAN
OG0008199	LOC6525904|XP_002101724.1|DYAK	LOC120455770|XP_039498160.1|DSAN
OG0008200	LOC6529350|XP_002090355.1|DYAK	LOC120445417|XP_039481767.1|DSAN
OG0008201	LOC6533765|XP_002094469.1|DYAK	LOC120449102|XP_039487345.1|DSAN
OG0008202	LOC6533786|XP_002094488.1|DYAK	LOC120448651|XP_039486716.1|DSAN
OG0008203	LOC6532409|XP_002093160.1|DYAK	LOC120450435|XP_039489378.1|DSAN
OG0008204	LOC6525484|XP_002101319.1|DYAK	LOC120455503|XP_039497700.1|DSAN
OG0008205	LOC6525018|XP_002100857.1|DYAK	LOC120456562|XP_039499375.1|DSAN
OG0008206	LOC6539528|XP_002086416.1|DYAK	LOC120447478|XP_039484808.1|DSAN
OG0008207	LOC6534743|XP_002095418.1|DYAK	LOC120449572|XP_039488060.1|DSAN
OG0008208	LOC6531466|XP_002092265.1|DYAK	LOC120446968|XP_039484170.1|DSAN
OG0008209	LOC6532821|XP_002093558.1|DYAK	LOC120448225|XP_039486054.1|DSAN
OG0008210	LOC6534040|XP_002094726.1|DYAK	LOC120449243|XP_039487553.1|DSAN
OG0008211	LOC6527974|XP_002089041.1|DYAK	LOC120458170|XP_039501661.1|DSAN
OG0008212	LOC6534927|XP_002095598.2|DYAK	LOC120450054|XP_039488745.1|DSAN
OG0008213	LOC6523813|XP_039233745.1|DYAK	LOC120455753|XP_039498124.1|DSAN
OG0008214	LOC6533905|XP_002094605.1|DYAK	LOC120448971|XP_039487166.1|DSAN
OG0008215	LOC6525607|XP_039233647.1|DYAK	LOC120456837|XP_039499823.1|DSAN
OG0008216	LOC6534830|XP_002095502.1|DYAK	LOC120450541|XP_039489576.1|DSAN
OG0008217	LOC6525156|XP_002100994.1|DYAK	LOC120457080|XP_039500194.1|DSAN
OG0008218	LOC6531460|XP_002092259.1|DYAK	LOC120445770|XP_039482302.1|DSAN
OG0008219	LOC6525251|XP_039233436.1|DYAK	LOC120457295|XP_039500710.1|DSAN
OG0008220	LOC6526055|XP_015046614.1|DYAK	LOC120455009|XP_039496763.1|DSAN
OG0008221	LOC6529570|XP_015052385.1|DYAK	LOC120444358|XP_039479876.1|DSAN
OG0008222	LOC6535181|XP_002095843.1|DYAK	LOC120448730|XP_039486836.1|DSAN
OG0008223	LOC6534175|XP_039230158.1|DYAK	LOC120450358|XP_039489272.1|DSAN
OG0008224	LOC6534747|XP_002095422.1|DYAK	LOC120450449|XP_039489401.1|DSAN
OG0008225	LOC6525561|XP_002101396.1|DYAK	LOC120457363|XP_039500828.1|DSAN
OG0008226	LOC6524145|XP_002100008.1|DYAK	LOC120455496|XP_039497679.1|DSAN
OG0008227	LOC26535844|XP_039232130.1|DYAK	LOC120454298|XP_039495428.1|DSAN
OG0008228	LOC6538016|XP_002098551.1|DYAK	LOC120451222|XP_039490636.1|DSAN
OG0008229	LOC6536497|XP_015047767.1|DYAK	LOC120454485|XP_039495761.1|DSAN
OG0008230	LOC6535521|XP_002096150.1|DYAK	LOC120451283|XP_039490762.1|DSAN
OG0008232	LOC6532452|XP_002093199.1|DYAK	LOC120450143|XP_039488905.1|DSAN
OG0008233	LOC6529756|XP_002090746.1|DYAK	LOC120444998|XP_039480970.1|DSAN
OG0008234	LOC6532142|XP_002092918.2|DYAK	LOC120447018|XP_039484271.1|DSAN
OG0008235	LOC6526017|XP_002101834.1|DYAK	LOC120455910|XP_039498351.1|DSAN
OG0008236	LOC6529104|XP_002090117.1|DYAK	LOC120458917|XP_039502701.1|DSAN
OG0008237	LOC6528467|XP_002089513.1|DYAK	LOC120458753|XP_039502460.1|DSAN
OG0008238	LOC6532381|XP_002093132.1|DYAK	LOC120448595|XP_039486629.1|DSAN
OG0008239	LOC6534705|XP_002095380.2|DYAK	LOC120449394|XP_039487771.1|DSAN
OG0008240	LOC6531065|XP_002091899.1|DYAK	LOC120445797|XP_039482342.1|DSAN
OG0008243	LOC6530209|XP_002091147.2|DYAK	LOC120445582|XP_039482007.1|DSAN
OG0008244	LOC6537680|XP_002098225.1|DYAK	LOC120452208|XP_039492264.1|DSAN
OG0008245	LOC6530860|XP_002091739.1|DYAK	LOC120444691|XP_039480491.1|DSAN
OG0008246	LOC6531679|XP_002092470.1|DYAK	LOC120446645|XP_039483650.1|DSAN
OG0008247	LOC6526659|XP_002087767.1|DYAK	LOC120455490|XP_039497667.1|DSAN
OG0008248	LOC6538297|XP_002098824.1|DYAK	LOC120453702|XP_039494458.1|DSAN
OG0008249	LOC6538909|XP_002099413.1|DYAK	LOC120452917|XP_039493316.1|DSAN
OG0008250	LOC6530013|XP_002090959.1|DYAK	LOC120446518|XP_039483463.1|DSAN
OG0008251	LOC6528360|XP_002089409.1|DYAK	LOC120458223|XP_039501737.1|DSAN
OG0008252	LOC6528721|XP_002089756.1|DYAK	LOC120443858|XP_039479157.1|DSAN
OG0008253	LOC6528595|XP_002089638.1|DYAK	LOC120458375|XP_039501929.1|DSAN
OG0008254	LOC6532265|XP_002093037.1|DYAK	LOC120449809|XP_039488389.1|DSAN
OG0008255	LOC6535186|XP_002095848.1|DYAK	LOC120448545|XP_039486529.1|DSAN
OG0008256	LOC6528391|XP_002089438.1|DYAK	LOC120443749|XP_039478946.1|DSAN
OG0008257	LOC6524283|XP_002100145.1|DYAK	LOC120457253|XP_039500586.1|DSAN
OG0008258	LOC6529486|XP_002090488.2|DYAK	LOC120446658|XP_039483664.1|DSAN
OG0008258	LOC26535700|XP_015046035.1|DYAK	LOC120457249|XP_039500575.1|DSAN
OG0008259	LOC6526857|XP_002087957.2|DYAK	LOC120458688|XP_039502359.1|DSAN
OG0008260	LOC6533480|XP_015050050.1|DYAK	LOC120450620|XP_039489698.1|DSAN
OG0008261	LOC6531181|XP_002092010.2|DYAK	LOC120445259|XP_039481483.1|DSAN
OG0008262	LOC6539207|XP_039226421.1|DYAK	LOC120453841|XP_039494673.1|DSAN
OG0008263	LOC6530803|XP_002091686.1|DYAK	LOC120446423|XP_039483319.1|DSAN
OG0008263	LOC6530804|XP_002091687.1|DYAK	LOC120446425|XP_039483321.1|DSAN
OG0008264	LOC6530798|XP_002091681.2|DYAK	LOC120445897|XP_039482485.1|DSAN
OG0008265	LOC6538044|XP_002098579.2|DYAK	LOC120452128|XP_039492145.1|DSAN
OG0008266	LOC6537512|XP_002098058.1|DYAK	LOC120452131|XP_039492149.1|DSAN
OG0008267	LOC6538340|XP_039231206.1|DYAK	LOC120454700|XP_039496167.1|DSAN
OG0008268	LOC6529240|XP_002090246.1|DYAK	LOC120457739|XP_039501172.1|DSAN
OG0008269	LOC6529846|XP_002090813.2|DYAK	LOC120446507|XP_039483449.1|DSAN
OG0008270	LOC6524371|XP_039229145.1|DYAK	LOC120456954|XP_039500032.1|DSAN
OG0008271	LOC6533442|XP_002094153.1|DYAK	LOC120450165|XP_039488945.1|DSAN
OG0008272	LOC6524110|XP_002099974.1|DYAK	LOC120455304|XP_039497279.1|DSAN
OG0008273	LOC6537423|XP_002097979.1|DYAK	LOC120454467|XP_039495721.1|DSAN
OG0008274	LOC6524482|XP_002100339.1|DYAK	LOC120456392|XP_039499153.1|DSAN
OG0008275	LOC6524117|XP_002099981.1|DYAK	LOC120455158|XP_039497003.1|DSAN
OG0008276	LOC6524849|XP_002100689.1|DYAK	LOC120455726|XP_039498074.1|DSAN
OG0008277	LOC6525975|XP_039233403.1|DYAK	LOC120456784|XP_039499730.1|DSAN
OG0008278	LOC6528046|XP_002089113.1|DYAK	LOC120458047|XP_039501491.1|DSAN
OG0008279	LOC6524749|XP_015045870.1|DYAK	LOC120455923|XP_039498382.1|DSAN
OG0008280	LOC6525529|XP_002101364.3|DYAK	LOC120456141|XP_039498701.1|DSAN
OG0008281	LOC6525883|XP_002101703.2|DYAK	LOC120455416|XP_039497498.1|DSAN
OG0008282	LOC6524504|XP_002100361.1|DYAK	LOC120456588|XP_039499430.1|DSAN
OG0008283	LOC6525576|XP_002101411.1|DYAK	LOC120456615|XP_039499470.1|DSAN
OG0008284	LOC6523752|XP_002099627.1|DYAK	LOC120454885|XP_039496409.1|DSAN
OG0008285	LOC6525966|XP_002101785.1|DYAK	LOC120456804|XP_039499772.1|DSAN
OG0008286	LOC6525543|XP_002101378.1|DYAK	LOC120456650|XP_039499512.1|DSAN
OG0008287	LOC6525324|XP_002101160.1|DYAK	LOC120457116|XP_039500267.1|DSAN
OG0008288	LOC6535651|XP_002096279.2|DYAK	LOC120454603|XP_039495996.1|DSAN
OG0008289	LOC6538645|XP_002099165.1|DYAK	LOC120451591|XP_039491344.1|DSAN
OG0008290	LOC6525918|XP_002101738.1|DYAK	LOC120456466|XP_039499248.1|DSAN
OG0008291	LOC6525330|XP_002101166.1|DYAK	LOC120455405|XP_039497479.1|DSAN
OG0008292	LOC6524483|XP_015045721.1|DYAK	LOC120456389|XP_039499150.1|DSAN
OG0008293	LOC6539027|XP_002099529.3|DYAK	LOC120454617|XP_039496014.1|DSAN
OG0008294	LOC6537960|XP_002098497.1|DYAK	LOC120450835|XP_039489952.1|DSAN
OG0008295	LOC6524710|XP_002100554.1|DYAK	LOC120456007|XP_039498499.1|DSAN
OG0008296	LOC6524951|XP_039227595.1|DYAK	LOC120455519|XP_039497730.1|DSAN
OG0008297	LOC6525322|XP_002101158.1|DYAK	LOC120457118|XP_039500269.1|DSAN
OG0008298	LOC6526060|XP_002101877.1|DYAK	LOC120455367|XP_039497407.1|DSAN
OG0008299	LOC6538331|XP_002098858.1|DYAK	LOC120452487|XP_039492669.1|DSAN
OG0008300	LOC6525288|XP_015046209.1|DYAK	LOC120455942|XP_039498406.1|DSAN
OG0008301	LOC6536436|XP_002097017.2|DYAK	LOC120453701|XP_039494457.1|DSAN
OG0008302	LOC6525668|XP_015046403.1|DYAK	LOC120454992|XP_039496722.1|DSAN
OG0008303	LOC6524267|XP_002100130.1|DYAK	LOC120455036|XP_039496805.1|DSAN
OG0008304	LOC6523789|XP_002099664.1|DYAK	LOC120456275|XP_039498943.1|DSAN
OG0008305	LOC6524887|XP_002100727.2|DYAK	LOC120455350|XP_039497378.1|DSAN
OG0008306	LOC6524314|XP_002100173.1|DYAK	LOC120455331|XP_039497344.1|DSAN
OG0008307	LOC6537361|XP_002097918.1|DYAK	LOC120451106|XP_039490449.1|DSAN
OG0008308	LOC6538587|XP_002099109.1|DYAK	LOC120450978|XP_039490208.1|DSAN
OG0008309	LOC6527493|XP_002088583.1|DYAK	LOC120451585|XP_039491333.1|DSAN
OG0008310	LOC6535011|XP_002095681.1|DYAK	LOC120449601|XP_039488102.1|DSAN
OG0008311	LOC6524728|XP_002100572.1|DYAK	LOC120457313|XP_039500745.1|DSAN
OG0008312	LOC26534819|XP_039232415.1|DYAK	LOC120451014|XP_039490272.1|DSAN
OG0008313	LOC6525988|XP_002101806.2|DYAK	LOC120456353|XP_039499073.1|DSAN
OG0008314	LOC6530173|XP_002091113.1|DYAK	LOC120446943|XP_039484126.1|DSAN
OG0008315	LOC6533071|XP_002093803.1|DYAK	LOC120449860|XP_039488454.1|DSAN
OG0008316	LOC120320757|XP_039227243.1|DYAK	LOC120455736|XP_039498090.1|DSAN
OG0008317	LOC6537733|XP_002098278.2|DYAK	LOC120453821|XP_039494636.1|DSAN
OG0008318	LOC6524947|XP_002100787.1|DYAK	LOC120457231|XP_039500547.1|DSAN
OG0008319	LOC6531195|XP_002092023.1|DYAK	LOC120446576|XP_039483531.1|DSAN
OG0008320	LOC6524665|XP_039233454.1|DYAK	LOC120456864|XP_039499887.1|DSAN
OG0008321	LOC6536420|XP_002097002.1|DYAK	LOC120452608|XP_039492841.1|DSAN
OG0008322	LOC6527998|XP_002089065.1|DYAK	LOC120444138|XP_039479638.1|DSAN
OG0008323	LOC6536554|XP_002097130.1|DYAK	LOC120453774|XP_039494549.1|DSAN
OG0008324	LOC6524106|XP_002099970.1|DYAK	LOC120455291|XP_039497265.1|DSAN
OG0008325	LOC6524836|XP_039233368.1|DYAK	LOC120456728|XP_039499645.1|DSAN
OG0008326	LOC6536692|XP_002097264.1|DYAK	LOC120452206|XP_039492261.1|DSAN
OG0008327	LOC6531952|XP_015051631.1|DYAK	LOC120445956|XP_039482578.1|DSAN
OG0008328	LOC6523992|XP_002099864.1|DYAK	LOC120456707|XP_039499615.1|DSAN
OG0008329	LOC6525475|XP_002101310.1|DYAK	LOC120457005|XP_039500092.1|DSAN
OG0008330	LOC6531402|XP_002092205.1|DYAK	LOC120446814|XP_039483911.1|DSAN
OG0008331	LOC6533564|XP_002094274.1|DYAK	LOC120447967|XP_039485592.1|DSAN
OG0008332	LOC6534404|XP_015050621.1|DYAK	LOC120449052|XP_039487279.1|DSAN
OG0008333	LOC6533891|XP_002094591.1|DYAK	LOC120448301|XP_039486174.1|DSAN
OG0008334	LOC6533889|XP_039229830.1|DYAK	LOC120448601|XP_039486636.1|DSAN
OG0008335	LOC6533443|XP_002094154.1|DYAK	LOC120450159|XP_039488937.1|DSAN
OG0008336	LOC6534962|XP_015050962.2|DYAK	LOC120449060|XP_039487289.1|DSAN
OG0008337	LOC6528694|XP_002089736.1|DYAK	LOC120444165|XP_039479682.1|DSAN
OG0008338	LOC6534894|XP_002095566.1|DYAK	LOC120450556|XP_039489597.1|DSAN
OG0008339	LOC6525232|XP_002101070.1|DYAK	LOC120456445|XP_039499216.1|DSAN
OG0008340	LOC6531183|XP_002092012.1|DYAK	LOC120445258|XP_039481482.1|DSAN
OG0008341	LOC6533614|XP_002094322.2|DYAK	LOC120448717|XP_039486821.1|DSAN
OG0008342	LOC6533489|XP_002094200.1|DYAK	LOC120447682|XP_039485143.1|DSAN
OG0008343	LOC6538344|XP_002098869.1|DYAK	LOC120454593|XP_039495979.1|DSAN
OG0008344	LOC6532450|XP_002093197.1|DYAK	LOC120450141|XP_039488903.1|DSAN
OG0008345	LOC6533420|XP_002094138.1|DYAK	LOC120450262|XP_039489087.1|DSAN
OG0008346	LOC6525458|XP_002101293.2|DYAK	LOC120455899|XP_039498332.1|DSAN
OG0008347	LOC6526407|XP_002087526.2|DYAK	LOC120456817|XP_039499802.1|DSAN
OG0008348	LOC6534333|XP_002095013.2|DYAK	LOC120448792|XP_039486917.1|DSAN
OG0008349	LOC6533982|XP_002094677.2|DYAK	LOC120448475|XP_039486434.1|DSAN
OG0008350	LOC6526088|XP_039233557.1|DYAK	LOC120455382|XP_039497442.1|DSAN
OG0008351	LOC6532464|XP_002093211.2|DYAK	LOC120450397|XP_039489326.1|DSAN
OG0008352	LOC6535049|XP_002095713.1|DYAK	LOC120447892|XP_039485438.1|DSAN
OG0008353	LOC6532247|XP_002093020.2|DYAK	LOC120450006|XP_039488654.1|DSAN
OG0008354	LOC6525042|XP_002100881.2|DYAK	LOC120455407|XP_039497482.1|DSAN
OG0008355	LOC120321115|XP_039228660.1|DYAK	LOC120444623|XP_039480362.1|DSAN
OG0008356	LOC6533907|XP_002094607.1|DYAK	LOC120448969|XP_039487164.1|DSAN
OG0008357	LOC6536297|XP_002096881.1|DYAK	LOC120453332|XP_039493926.1|DSAN
OG0008358	LOC6528077|XP_002089144.1|DYAK	LOC120453852|XP_039494693.1|DSAN
OG0008359	LOC6532156|XP_015051726.2|DYAK	LOC120446691|XP_039483719.1|DSAN
OG0008360	LOC6531727|XP_002092517.1|DYAK	LOC120445999|XP_039482667.1|DSAN
OG0008361	LOC6527749|XP_039226413.1|DYAK	LOC120456278|XP_039498955.1|DSAN
OG0008362	LOC6524390|XP_002100248.1|DYAK	LOC120455981|XP_039498470.1|DSAN
OG0008363	LOC6531233|XP_002092045.1|DYAK	LOC120446945|XP_039484128.1|DSAN
OG0008364	LOC6534499|XP_002095176.1|DYAK	LOC120450649|XP_039489740.1|DSAN
OG0008365	LOC6531055|XP_015052807.1|DYAK	LOC120444622|XP_039480359.1|DSAN
OG0008366	LOC6537028|XP_002097595.1|DYAK	LOC120452324|XP_039492411.1|DSAN
OG0008367	LOC6523859|XP_002099732.2|DYAK	LOC120454962|XP_039496677.1|DSAN
OG0008368	LOC6527225|XP_002088319.1|DYAK	LOC120450033|XP_039488722.1|DSAN
OG0008369	LOC6525306|XP_002101142.1|DYAK	LOC120455268|XP_039497202.1|DSAN
OG0008370	LOC6538595|XP_015048918.1|DYAK	LOC120453675|XP_039494422.1|DSAN
OG0008371	LOC6536576|XP_002097152.1|DYAK	LOC120450943|XP_039490146.1|DSAN
OG0008372	LOC26534583|XP_039227636.1|DYAK	LOC120457473|XP_039500957.1|DSAN
OG0008373	LOC6528045|XP_002089112.1|DYAK	LOC120456703|XP_039499611.1|DSAN
OG0008374	LOC6528620|XP_002089663.1|DYAK	LOC120458348|XP_039501899.1|DSAN
OG0008375	LOC6529241|XP_002090247.1|DYAK	LOC120457740|XP_039501173.1|DSAN
OG0008376	LOC26536066|XP_015054687.1|DYAK	LOC120453421|XP_039494059.1|DSAN
OG0008377	LOC26534939|XP_015052855.1|DYAK	LOC120444667|XP_039480447.1|DSAN
OG0008378	LOC6529563|XP_039229122.1|DYAK	LOC120444666|XP_039480446.1|DSAN
OG0008379	LOC6529218|XP_015052222.1|DYAK	LOC120457794|XP_039501225.1|DSAN
OG0008380	LOC6528051|XP_002089118.1|DYAK	LOC120446980|XP_039484204.1|DSAN
OG0008381	LOC6527622|XP_002088710.1|DYAK	LOC120449983|XP_039488628.1|DSAN
OG0008383	LOC6529841|XP_002090808.2|DYAK	LOC120446062|XP_039482771.1|DSAN
OG0008384	LOC6527285|XP_002088379.1|DYAK	LOC120452587|XP_039492814.1|DSAN
OG0008385	LOC6528163|XP_002089228.1|DYAK	LOC120458809|XP_039502539.1|DSAN
OG0008386	LOC6525565|XP_002101400.1|DYAK	LOC120456144|XP_039498705.1|DSAN
OG0008387	LOC6537980|XP_039232481.1|DYAK	LOC120451346|XP_039490862.1|DSAN
OG0008388	LOC6527714|XP_002088798.1|DYAK	LOC120443787|XP_039479050.1|DSAN
OG0008389	LOC6529822|XP_002090803.1|DYAK	LOC120445390|XP_039481729.1|DSAN
OG0008391	LOC6526517|XP_015053312.1|DYAK	LOC120458174|XP_039501668.1|DSAN
OG0008392	LOC6534842|XP_002095514.2|DYAK	LOC120450605|XP_039489662.1|DSAN
OG0008393	LOC6539412|XP_002086300.1|DYAK	LOC120450337|XP_039489238.1|DSAN
OG0008394	LOC6535112|XP_002095775.1|DYAK	LOC120448382|XP_039486299.1|DSAN
OG0008395	LOC6525903|XP_002101723.1|DYAK	LOC120455971|XP_039498454.1|DSAN
OG0008396	LOC6525356|XP_015046253.1|DYAK	LOC120456183|XP_039498788.1|DSAN
OG0008397	LOC6525437|XP_002101272.2|DYAK	LOC120456647|XP_039499507.1|DSAN
OG0008398	LOC6525413|XP_002101248.1|DYAK	LOC120455998|XP_039498489.1|DSAN
OG0008399	LOC6523896|XP_039233414.1|DYAK	LOC120457135|XP_039500311.1|DSAN
OG0008400	LOC6533527|XP_002094237.1|DYAK	LOC120450330|XP_039489230.1|DSAN
OG0008401	LOC6526286|XP_002087408.1|DYAK	LOC120458105|XP_039501569.1|DSAN
OG0008402	LOC6536817|XP_002097387.1|DYAK	LOC120454060|XP_039494999.1|DSAN
OG0008403	LOC6525040|XP_002100879.1|DYAK	LOC120455682|XP_039498025.1|DSAN
OG0008404	LOC6537474|XP_002098030.1|DYAK	LOC120454068|XP_039495012.1|DSAN
OG0008405	LOC6524519|XP_002100376.1|DYAK	LOC120457152|XP_039500359.1|DSAN
OG0008406	LOC6525557|XP_002101392.1|DYAK	LOC120457367|XP_039500832.1|DSAN
OG0008407	LOC6537395|XP_039232035.1|DYAK	LOC120452010|XP_039491980.1|DSAN
OG0008408	LOC6524050|XP_002099919.1|DYAK	LOC120454988|XP_039496714.1|DSAN
OG0008409	LOC26536128|XP_015045009.2|DYAK	LOC120448936|XP_039487107.1|DSAN
OG0008410	LOC6537424|XP_002097980.1|DYAK	LOC120454468|XP_039495722.1|DSAN
OG0008411	LOC6537151|XP_002097712.1|DYAK	LOC120453271|XP_039493832.1|DSAN
OG0008412	LOC26536297|XP_039226013.1|DYAK	LOC120456048|XP_039498559.1|DSAN
OG0008413	LOC6534880|XP_039229462.1|DYAK	LOC120448783|XP_039486906.1|DSAN
OG0008414	LOC6523913|XP_002099786.1|DYAK	LOC120456758|XP_039499688.1|DSAN
OG0008415	LOC6525661|XP_002101483.1|DYAK	LOC120456896|XP_039499932.1|DSAN
OG0008416	LOC6525856|XP_039233432.1|DYAK	LOC120455702|XP_039498044.1|DSAN
OG0008417	LOC6524426|XP_002100284.1|DYAK	LOC120455259|XP_039497194.1|DSAN
OG0008418	LOC6524212|XP_002100075.2|DYAK	LOC120455347|XP_039497374.1|DSAN
OG0008419	LOC6525154|XP_002100992.1|DYAK	LOC120455499|XP_039497691.1|DSAN
OG0008420	LOC6524571|XP_039226883.1|DYAK	LOC120456774|XP_039499706.1|DSAN
OG0008421	LOC6525517|XP_002101352.1|DYAK	LOC120455911|XP_039498353.1|DSAN
OG0008422	LOC6525476|XP_002101311.1|DYAK	LOC120456087|XP_039498614.1|DSAN
OG0008423	LOC6531772|XP_002092559.1|DYAK	LOC120446364|XP_039483230.1|DSAN
OG0008424	LOC6524750|XP_002100594.1|DYAK	LOC120455922|XP_039498378.1|DSAN
OG0008425	LOC6537047|XP_002097612.2|DYAK	LOC120452881|XP_039493266.1|DSAN
OG0008426	LOC6531449|XP_002092252.1|DYAK	LOC120444975|XP_039480930.1|DSAN
OG0008427	LOC6524034|XP_039232225.1|DYAK	LOC120457405|XP_039500935.1|DSAN
OG0008428	LOC6525970|XP_002101789.1|DYAK	LOC120456435|XP_039499202.1|DSAN
OG0008429	LOC6536285|XP_002096871.1|DYAK	LOC120454108|XP_039495070.1|DSAN, LOC120454107|XP_039495069.1|DSAN
OG0008430	LOC6524233|XP_002100096.1|DYAK	LOC120455058|XP_039496846.1|DSAN
OG0008431	LOC6534570|XP_002095246.2|DYAK	LOC120447980|XP_039485609.1|DSAN
OG0008432	LOC6538232|XP_002098759.3|DYAK	LOC120453362|XP_039493969.1|DSAN
OG0008433	LOC6534032|XP_002094719.2|DYAK	LOC120448356|XP_039486257.1|DSAN
OG0008434	LOC6538930|XP_002099434.1|DYAK	LOC120452940|XP_039493355.1|DSAN
OG0008435	LOC6528055|XP_002089122.1|DYAK	LOC120458574|XP_039502207.1|DSAN
OG0008436	LOC6531430|XP_015051327.1|DYAK	LOC120445661|XP_039482140.1|DSAN
OG0008438	LOC6536253|XP_002096839.1|DYAK	LOC120452316|XP_039492401.1|DSAN
OG0008439	LOC6531149|XP_002091978.1|DYAK	LOC120446590|XP_039483545.1|DSAN
OG0008440	LOC6537497|XP_002098045.1|DYAK	LOC120454535|XP_039495846.1|DSAN
OG0008441	LOC6535195|XP_039230423.1|DYAK	LOC120449005|XP_039487211.1|DSAN
OG0008442	LOC6530983|XP_015051768.1|DYAK	LOC120446025|XP_039482714.1|DSAN
OG0008443	LOC6534493|XP_002095170.1|DYAK	LOC120448838|XP_039486973.1|DSAN
OG0008444	LOC6534202|XP_002094885.3|DYAK	LOC120450561|XP_039489604.1|DSAN
OG0008445	LOC6525470|XP_039233590.1|DYAK	LOC120456735|XP_039499658.1|DSAN
OG0008446	LOC6525611|XP_002101446.3|DYAK	LOC120455872|XP_039498281.1|DSAN
OG0008447	LOC6524568|XP_002100425.1|DYAK	LOC120456135|XP_039498697.1|DSAN
OG0008448	LOC6523966|XP_015045405.1|DYAK	LOC120457315|XP_039500747.1|DSAN
OG0008449	LOC6524984|XP_002100824.1|DYAK	LOC120455653|XP_039497977.1|DSAN
OG0008450	LOC26535577|XP_015046516.1|DYAK	LOC120457016|XP_039500106.1|DSAN
OG0008451	LOC6535744|XP_002096367.2|DYAK	LOC120451593|XP_039491347.1|DSAN
OG0008452	LOC6526329|XP_002087451.2|DYAK	LOC120458040|XP_039501483.1|DSAN
OG0008453	LOC6528501|XP_002089547.1|DYAK	LOC120445967|XP_039482616.1|DSAN
OG0008454	LOC6524465|XP_002100322.3|DYAK	LOC120455387|XP_039497448.1|DSAN
OG0008455	LOC6532923|XP_002093659.1|DYAK	LOC120450207|XP_039489008.1|DSAN
OG0008456	LOC6537390|XP_039231424.1|DYAK	LOC120454241|XP_039495281.1|DSAN
OG0008457	LOC6536367|XP_002096949.1|DYAK	LOC120451471|XP_039491094.1|DSAN
OG0008458	LOC6532013|XP_015051661.1|DYAK	LOC120445354|XP_039481633.1|DSAN
OG0008459	LOC6525127|XP_039233775.1|DYAK	LOC120456089|XP_039498616.1|DSAN
