Orthogroup	DYAK.longest_only	DKIK.longest_only
OG0011229	LOC6535589|XP_002096217.1|DYAK	LOC108083940|XP_017035435.1|DKIK
OG0011230	LOC6536619|XP_002097191.1|DYAK	LOC108070712|XP_017016795.1|DKIK
OG0011231	LOC6535494|XP_002096125.1|DYAK	LOC108084874|XP_017036755.1|DKIK
OG0011232	LOC6537004|XP_002097573.1|DYAK	LOC108084094|XP_017035610.1|DKIK
OG0011233	LOC6537886|XP_002098427.2|DYAK	LOC108081016|XP_017031445.1|DKIK
OG0011234	LOC6537343|XP_002097900.1|DYAK	LOC108075712|XP_017023732.1|DKIK
OG0011235	LOC26535011|XP_015048840.2|DYAK	LOC108078807|XP_017028378.1|DKIK
OG0011236	LOC6530990|XP_002091828.1|DYAK	LOC108082385|XP_017033216.1|DKIK
OG0011237	LOC26534594|XP_015052828.1|DYAK	LOC108085135|XP_017037131.1|DKIK
OG0011238	LOC6529899|XP_002090856.2|DYAK	LOC108079853|XP_017029854.1|DKIK
OG0011239	LOC6530429|XP_002091345.1|DYAK	LOC108076225|XP_017024457.1|DKIK
OG0011240	LOC6531971|XP_002092757.2|DYAK	LOC108072129|XP_017018653.1|DKIK
OG0011241	LOC6531982|XP_002092768.1|DYAK	LOC108072040|XP_017018511.1|DKIK
OG0011242	LOC6530555|XP_002091468.1|DYAK	LOC108072222|XP_017018774.1|DKIK
OG0011243	LOC6531165|XP_002091994.1|DYAK	LOC108072940|XP_017019782.1|DKIK
OG0011244	LOC6530048|XP_002090994.1|DYAK	LOC108078049|XP_017027101.1|DKIK
OG0011245	LOC6530743|XP_039228673.1|DYAK	LOC108076567|XP_017024966.1|DKIK
OG0011246	LOC6531596|XP_002092393.1|DYAK	LOC108076646|XP_017025067.1|DKIK
OG0011247	LOC6529317|XP_002090322.1|DYAK	LOC108072204|XP_017018754.1|DKIK
OG0011249	LOC6529319|XP_002090324.1|DYAK	LOC108072049|XP_017018522.1|DKIK
OG0011250	LOC26536037|XP_015047091.1|DYAK	LOC108075748|XP_017023795.1|DKIK
OG0011251	LOC26534493|XP_015054513.1|DYAK	LOC108082213|XP_017033032.1|DKIK
OG0011252	LOC6527273|XP_002088367.1|DYAK	LOC108081981|XP_017032706.1|DKIK
OG0011253	LOC26535991|XP_015054681.1|DYAK	LOC108081969|XP_017032693.1|DKIK
OG0011254	LOC6529652|XP_002090645.1|DYAK	LOC108074766|XP_017022433.1|DKIK
OG0011255	LOC6536920|XP_002097489.1|DYAK	LOC108083458|XP_017034719.1|DKIK
OG0011256	LOC6525030|XP_002100869.1|DYAK	LOC108074134|XP_017021522.1|DKIK
OG0011257	LOC6538062|XP_002098597.1|DYAK	LOC108080479|XP_017030721.1|DKIK
OG0011258	LOC6524354|XP_002100212.2|DYAK	LOC108080005|XP_017030059.1|DKIK
OG0011259	LOC6524353|XP_002100211.1|DYAK	LOC108080006|XP_017030060.1|DKIK
OG0011260	LOC6525608|XP_002101443.1|DYAK	LOC108082651|XP_017033628.1|DKIK
OG0011262	LOC6526067|XP_039229769.1|DYAK	LOC108078981|XP_017028640.1|DKIK
OG0011264	LOC6524769|XP_002100613.1|DYAK	LOC108079193|XP_017028943.1|DKIK
OG0011265	LOC6533540|XP_002094250.1|DYAK	LOC108078951|XP_017028591.1|DKIK
OG0011266	LOC6533699|XP_002094404.2|DYAK	LOC108073881|XP_017021154.1|DKIK
OG0011267	LOC6533806|XP_015050270.1|DYAK	LOC108073803|XP_017021065.1|DKIK
OG0011269	LOC26536046|XP_015050994.1|DYAK	LOC108078607|XP_017028017.1|DKIK
OG0011270	LOC6535081|XP_002095745.2|DYAK	LOC108078605|XP_017028015.1|DKIK
OG0011271	LOC6539754|XP_002086639.2|DYAK	LOC108075335|XP_017023239.1|DKIK
OG0011272	LOC6534543|XP_002095220.1|DYAK	LOC108082974|XP_017034085.1|DKIK
OG0011273	LOC6533597|XP_002094305.1|DYAK	LOC108071909|XP_017018346.1|DKIK
OG0011274	LOC6534165|XP_002094849.1|DYAK	LOC108072690|XP_017019415.1|DKIK
OG0011275	LOC6539456|XP_002086346.3|DYAK	LOC108083037|XP_017034156.1|DKIK
OG0011276	LOC6533925|XP_002094625.2|DYAK	LOC108086279|XP_017038656.1|DKIK
OG0011277	LOC6527505|XP_002088595.1|DYAK	LOC108084776|XP_017036585.1|DKIK
OG0011278	LOC6529545|XP_002090543.2|DYAK	LOC108072525|XP_017019187.1|DKIK
OG0011279	LOC6527153|XP_002088247.2|DYAK	LOC108077042|XP_017025663.1|DKIK
OG0011280	LOC6527409|XP_002088501.1|DYAK	LOC108077154|XP_017025875.1|DKIK
OG0011281	LOC6529380|XP_002090385.1|DYAK	LOC108074460|XP_017022010.1|DKIK
OG0011283	LOC6530988|XP_002091826.2|DYAK	LOC108077940|XP_017026967.1|DKIK
OG0011284	LOC120321070|XP_039228330.1|DYAK	LOC108085082|XP_017037041.1|DKIK, LOC108073607|XP_017020787.1|DKIK, LOC108073608|XP_017020788.1|DKIK, LOC108073604|XP_017020785.1|DKIK, LOC108073606|XP_017020786.1|DKIK
OG0011313	LOC6529035|XP_002090066.2|DYAK	LOC108085240|XP_017037270.1|DKIK
OG0011314	LOC6533339|XP_002094065.2|DYAK	LOC108077965|XP_017026999.1|DKIK
OG0011318	LOC6524552|XP_002100409.1|DYAK	LOC108079374|XP_017029177.1|DKIK
OG0011320	LOC6524255|XP_002100118.3|DYAK	LOC108080272|XP_017030426.1|DKIK
OG0011321	LOC6537502|XP_002098048.1|DYAK	LOC108071661|XP_017017954.1|DKIK
OG0011322	LOC6526110|XP_002101927.1|DYAK	LOC108080071|XP_017030142.1|DKIK
OG0011324	LOC6525260|XP_002101096.2|DYAK	LOC108073356|XP_017020409.1|DKIK
OG0011325	LOC6525815|XP_015046504.1|DYAK	LOC108082896|XP_017033970.1|DKIK
OG0011327	LOC6527931|XP_002088999.1|DYAK	LOC108082047|XP_017032813.1|DKIK
OG0011329	LOC6527120|XP_002088213.2|DYAK	LOC108082727|XP_017033724.1|DKIK
OG0011330	LOC6527113|XP_002088206.1|DYAK	LOC108082759|XP_017033765.1|DKIK
OG0011331	LOC26536185|XP_015054705.1|DYAK	LOC108073599|XP_017020779.1|DKIK
OG0011333	LOC6533797|XP_002094498.1|DYAK	LOC108073833|XP_017021101.1|DKIK
OG0011334	LOC6534129|XP_002094813.1|DYAK	LOC108072642|XP_017019361.1|DKIK
OG0011335	LOC6533994|XP_002094683.1|DYAK	LOC108075140|XP_017022912.1|DKIK
OG0011336	LOC6528368|XP_002089417.2|DYAK	LOC108081293|XP_017031868.1|DKIK, LOC108081292|XP_017031867.1|DKIK
OG0011340	LOC6536784|XP_002097355.2|DYAK	LOC108080426|XP_017030647.1|DKIK
OG0011341	LOC6539906|XP_002086788.2|DYAK	LOC108075369|XP_017023268.1|DKIK
OG0011342	LOC6537654|XP_002098199.1|DYAK	LOC108073477|XP_017020618.1|DKIK
OG0011343	LOC6537669|XP_002098214.1|DYAK	LOC108073366|XP_017020419.1|DKIK
OG0011344	LOC6537717|XP_002098262.1|DYAK	LOC108075459|XP_017023403.1|DKIK
OG0011345	LOC6538473|XP_002098997.1|DYAK	LOC108077640|XP_017026543.1|DKIK, LOC108077641|XP_017026544.1|DKIK
OG0011346	LOC6537831|XP_002098372.1|DYAK	LOC108073365|XP_017020417.1|DKIK
OG0011347	LOC6537430|XP_002097986.1|DYAK	LOC108072197|XP_017018745.1|DKIK
OG0011348	LOC6536330|XP_002096914.1|DYAK	LOC108083113|XP_017034269.1|DKIK
OG0011349	LOC6537138|XP_002097699.1|DYAK	LOC108081045|XP_017031504.1|DKIK
OG0011350	LOC26535029|XP_015048676.2|DYAK	LOC108080955|XP_017031359.1|DKIK
OG0011351	LOC6537461|XP_002098017.1|DYAK	LOC108075480|XP_017023424.1|DKIK
OG0011352	LOC6537594|XP_002098140.2|DYAK	LOC108085589|XP_017037745.1|DKIK
OG0011353	LOC6537763|XP_002098304.1|DYAK	LOC108084281|XP_017035925.1|DKIK
OG0011354	LOC6538952|XP_002099455.1|DYAK	LOC108073662|XP_017020876.1|DKIK
OG0011355	LOC26535022|XP_015052861.1|DYAK	LOC108082362|XP_017033191.1|DKIK
OG0011357	LOC26535479|XP_015052903.1|DYAK	LOC108076467|XP_017024841.1|DKIK
OG0011358	LOC6531367|XP_002092170.1|DYAK	LOC108076247|XP_017024484.1|DKIK
OG0011359	LOC26535692|XP_039229096.1|DYAK	LOC108076407|XP_017024735.1|DKIK
OG0011360	LOC26534952|XP_015051493.1|DYAK	LOC108076289|XP_017024535.1|DKIK
OG0011361	LOC26535181|XP_015051477.1|DYAK	LOC108075879|XP_017023973.1|DKIK
OG0011364	LOC6531066|XP_002091900.1|DYAK	LOC108081092|XP_017031568.1|DKIK
OG0011366	LOC26535139|XP_039228565.1|DYAK	LOC108082368|XP_017033198.1|DKIK
OG0011367	LOC6531106|XP_002091940.1|DYAK	LOC108076663|XP_017025085.1|DKIK
OG0011368	LOC6528388|XP_002089435.1|DYAK	LOC108081298|XP_017031874.1|DKIK
OG0011369	LOC26535546|XP_015054633.1|DYAK	LOC108075901|XP_017024009.1|DKIK
OG0011370	LOC6526502|XP_015053417.1|DYAK	LOC108074506|XP_017022073.1|DKIK
OG0011371	LOC6527716|XP_039226638.1|DYAK	LOC108074829|XP_017022518.1|DKIK
OG0011373	LOC6528956|XP_002089988.2|DYAK	LOC108075929|XP_017024056.1|DKIK
OG0011374	LOC6525223|XP_002101061.1|DYAK	LOC108071676|XP_017017970.1|DKIK
OG0011375	LOC26534777|XP_039230932.1|DYAK	LOC108083467|XP_017034743.1|DKIK
OG0011376	LOC6524345|XP_002100203.1|DYAK	LOC108080008|XP_017030063.1|DKIK
OG0011378	LOC6525992|XP_002101810.3|DYAK	LOC108080112|XP_017030230.1|DKIK
OG0011379	LOC6525845|XP_002101665.1|DYAK	LOC108082929|XP_017034011.1|DKIK
OG0011380	LOC6525405|XP_002101240.1|DYAK	LOC108071664|XP_017017958.1|DKIK
OG0011381	LOC6525404|XP_002101239.1|DYAK	LOC108082389|XP_017033221.1|DKIK
OG0011382	LOC6524778|XP_002100622.3|DYAK	LOC108071217|XP_017017393.1|DKIK
OG0011383	LOC6525422|XP_015046287.1|DYAK	LOC108074929|XP_017022647.1|DKIK
OG0011385	LOC6528991|XP_002090023.1|DYAK	LOC108086195|XP_017038546.1|DKIK
OG0011387	LOC6524549|XP_039233809.1|DYAK	LOC108079924|XP_017029947.1|DKIK
OG0011388	LOC6532976|XP_002093711.2|DYAK	LOC108078678|XP_017028101.1|DKIK
OG0011389	LOC6533030|XP_002093765.1|DYAK	LOC108071929|XP_017018382.1|DKIK
OG0011390	LOC6534146|XP_002094830.1|DYAK	LOC108072687|XP_017019414.1|DKIK
OG0011391	LOC6534095|XP_015050437.1|DYAK	LOC108075074|XP_017022845.1|DKIK
OG0011392	LOC26536058|XP_015045118.1|DYAK	LOC108084387|XP_017036069.1|DKIK
OG0011393	LOC6534052|XP_002094738.3|DYAK	LOC108075340|XP_017023245.1|DKIK
OG0011394	LOC6534435|XP_002095112.2|DYAK	LOC108079902|XP_017029922.1|DKIK
OG0011395	LOC6534312|XP_002094992.1|DYAK	LOC108071919|XP_017018367.1|DKIK
OG0011396	LOC6532922|XP_002093658.1|DYAK	LOC108072738|XP_017019490.1|DKIK
OG0011397	LOC6533947|XP_002094647.2|DYAK	LOC108070376|XP_017016314.1|DKIK
OG0011398	LOC6534166|XP_002094850.1|DYAK	LOC108072645|XP_017019364.1|DKIK
OG0011400	LOC26534782|XP_015045022.1|DYAK	LOC108083111|XP_017034263.1|DKIK
OG0011401	LOC6533839|XP_002094539.1|DYAK	LOC108073873|XP_017021148.1|DKIK
OG0011403	LOC6527511|XP_039227422.1|DYAK	LOC108077380|XP_017026163.1|DKIK
OG0011404	LOC6529183|XP_002090190.2|DYAK	LOC108081861|XP_017032590.1|DKIK
OG0011405	LOC6529193|XP_002090200.2|DYAK	LOC108081841|XP_017032571.1|DKIK
OG0011406	LOC6529197|XP_002090204.1|DYAK	LOC108081843|XP_017032573.1|DKIK
OG0011407	LOC6529273|XP_002090278.1|DYAK	LOC108074778|XP_017022445.1|DKIK
OG0011408	LOC6529275|XP_002090280.1|DYAK	LOC108074786|XP_017022453.1|DKIK
OG0011409	LOC6526789|XP_002087892.1|DYAK	LOC108086072|XP_017038380.1|DKIK
OG0011410	LOC6526716|XP_002087819.1|DYAK	LOC108082145|XP_017032936.1|DKIK
OG0011412	LOC6528092|XP_002089159.1|DYAK	LOC108072482|XP_017019137.1|DKIK
OG0011413	LOC6531860|XP_002092647.1|DYAK	LOC108076230|XP_017024462.1|DKIK
OG0011414	LOC6531674|XP_002092465.1|DYAK	LOC108078037|XP_017027087.1|DKIK
OG0011415	LOC6535176|XP_002095838.3|DYAK	LOC108072831|XP_017019615.1|DKIK
OG0011416	LOC6529555|XP_002090552.2|DYAK	LOC108082741|XP_017033739.1|DKIK
OG0011435	ND4|NP_006910.1|DYAK	LOC108071123|XP_017017294.1|DKIK
OG0011444	LOC6531771|XP_002092558.3|DYAK	LOC108072280|XP_017018834.1|DKIK
OG0011446	LOC6535933|XP_002096549.3|DYAK	LOC108075358|XP_017023258.1|DKIK
OG0011447	LOC120320430|XP_039227776.1|DYAK	LOC108082205|XP_017033025.1|DKIK
OG0011451	LOC6525401|XP_002101236.1|DYAK	LOC108071714|XP_017018024.1|DKIK
OG0011452	LOC6525983|XP_002101801.2|DYAK	LOC108080063|XP_017030135.1|DKIK
OG0011453	LOC6525877|XP_002101697.1|DYAK	LOC108085224|XP_017037247.1|DKIK
OG0011454	LOC6526994|XP_002088090.1|DYAK	LOC108075826|XP_017023886.1|DKIK
OG0011456	LOC6529432|XP_002090436.1|DYAK	LOC108082699|XP_017033695.1|DKIK
OG0011457	LOC6526592|XP_002087700.2|DYAK	LOC108077364|XP_017026148.1|DKIK
OG0011459	LOC120320789|XP_039227293.1|DYAK	LOC108072929|XP_017019765.1|DKIK
OG0011462	LOC6528562|XP_002089606.1|DYAK	LOC108074675|XP_017022282.1|DKIK
OG0011466	LOC6536337|XP_002096921.1|DYAK	LOC108073363|XP_017020415.1|DKIK
OG0011468	LOC6538466|XP_002098990.1|DYAK	LOC108077599|XP_017026482.1|DKIK
OG0011469	LOC6538261|XP_002098788.1|DYAK	LOC108083652|XP_017035013.1|DKIK
OG0011470	LOC6538155|XP_002098689.2|DYAK, LOC6538151|XP_002098685.2|DYAK	LOC108080945|XP_017031340.1|DKIK
OG0011471	LOC6530997|XP_015052791.1|DYAK	LOC108082357|XP_017033186.1|DKIK
OG0011472	LOC6530991|XP_002091829.1|DYAK	LOC108082283|XP_017033102.1|DKIK
OG0011473	LOC6529916|XP_002090873.1|DYAK	LOC108080852|XP_017031243.1|DKIK
OG0011474	LOC6531699|XP_015051494.1|DYAK	LOC108076288|XP_017024534.1|DKIK
OG0011475	LOC6530231|XP_002091168.2|DYAK	LOC108073139|XP_017020132.1|DKIK
OG0011477	LOC26535649|XP_015052917.1|DYAK	LOC108082324|XP_017033143.1|DKIK
OG0011478	LOC6530745|XP_002091635.2|DYAK	LOC108076563|XP_017024963.1|DKIK
OG0011480	LOC6528554|XP_002089598.1|DYAK	LOC108074714|XP_017022345.1|DKIK
OG0011481	LOC6528575|XP_002089618.1|DYAK	LOC108070847|XP_017016967.1|DKIK
OG0011482	LOC6529854|XP_002090820.1|DYAK	LOC108074517|XP_017022084.1|DKIK
OG0011485	LOC6528257|XP_002089310.1|DYAK	LOC108077374|XP_017026158.1|DKIK
OG0011486	LOC6528959|XP_002089991.1|DYAK	LOC108075932|XP_017024059.1|DKIK
OG0011487	LOC6525644|XP_002101466.2|DYAK	LOC108071222|XP_017017395.1|DKIK
OG0011488	LOC6524327|XP_039230800.1|DYAK	LOC108071762|XP_017018084.1|DKIK
OG0011489	LOC6526159|XP_002101971.1|DYAK	LOC108074174|XP_017021599.1|DKIK
OG0011490	LOC6525002|XP_002100842.1|DYAK	LOC108084660|XP_017036471.1|DKIK
OG0011491	LOC6524794|XP_002100638.3|DYAK	LOC108070842|XP_017016964.1|DKIK
OG0011492	LOC6524146|XP_002100009.2|DYAK	LOC108076112|XP_017024325.1|DKIK
OG0011493	LOC6525425|XP_002101260.1|DYAK	LOC108074928|XP_017022646.1|DKIK
OG0011494	LOC6524585|XP_039230929.1|DYAK	LOC108080295|XP_017030453.1|DKIK
OG0011495	LOC6531178|XP_002092007.2|DYAK	LOC108072871|XP_017019679.1|DKIK
OG0011496	LOC6534070|XP_002094756.1|DYAK	LOC108083072|XP_017034199.1|DKIK
OG0011497	LOC6534054|XP_002094740.1|DYAK	LOC108075224|XP_017023058.1|DKIK
OG0011498	LOC6533576|XP_002094286.1|DYAK	LOC108077664|XP_017026573.1|DKIK, LOC108071609|XP_017017880.1|DKIK
OG0011499	LOC6534161|XP_002094845.1|DYAK	LOC108072694|XP_017019421.1|DKIK
OG0011500	LOC6539811|XP_002086694.1|DYAK	LOC108075139|XP_017022911.1|DKIK
OG0011502	LOC6527925|XP_002088993.1|DYAK	LOC108082026|XP_017032782.1|DKIK
OG0011503	LOC6526718|XP_002087821.2|DYAK	LOC108082220|XP_017033043.1|DKIK
OG0011504	LOC6528102|XP_002089169.1|DYAK	LOC108074349|XP_017021867.1|DKIK
OG0011505	LOC26535560|XP_015047225.1|DYAK	LOC108083923|XP_017035410.1|DKIK
OG0011508	LOC6532020|XP_002092798.2|DYAK	LOC108085499|XP_017037609.1|DKIK, LOC108073788|XP_017021044.1|DKIK
OG0011509	LOC26535060|XP_015051237.1|DYAK	LOC108076130|XP_017024346.1|DKIK
OG0011510	LOC26536069|XP_015050182.1|DYAK	LOC108071898|XP_017018318.1|DKIK
OG0011511	LOC6532542|XP_002093288.2|DYAK	LOC108078587|XP_017027995.1|DKIK
OG0011538	LOC26535122|XP_015049434.1|DYAK	LOC108078701|XP_017028145.1|DKIK
OG0011542	LOC6528964|XP_002089996.3|DYAK	LOC108075811|XP_017023872.1|DKIK
OG0011543	LOC6527631|XP_002088719.1|DYAK	LOC108077034|XP_017025652.1|DKIK
OG0011544	LOC26535115|XP_015052870.1|DYAK	LOC108074521|XP_017022088.1|DKIK
OG0011547	LOC6533798|XP_002094499.1|DYAK	LOC108073815|XP_017021080.1|DKIK
OG0011548	LOC6536450|XP_002097031.2|DYAK	LOC108084116|XP_017035635.1|DKIK
OG0011551	LOC120321771|XP_039231550.1|DYAK	LOC108075579|XP_017023584.1|DKIK
OG0011552	LOC120322004|XP_039232495.1|DYAK	LOC108073422|XP_017020530.1|DKIK
OG0011553	LOC120321773|XP_039231572.1|DYAK, LOC6536113|XP_015047570.2|DYAK	LOC108081220|XP_017031786.1|DKIK
OG0011555	LOC26535005|XP_015048153.1|DYAK	LOC108081230|XP_017031796.1|DKIK
OG0011557	LOC26535770|XP_039232134.1|DYAK	LOC108080781|XP_017031136.1|DKIK
OG0011559	LOC6531328|XP_002092132.1|DYAK	LOC108076524|XP_017024925.1|DKIK
OG0011560	LOC6531368|XP_002092171.2|DYAK	LOC108076199|XP_017024422.1|DKIK
OG0011561	LOC6532171|XP_015051734.1|DYAK	LOC108072244|XP_017018795.1|DKIK
OG0011562	LOC6531213|XP_002092041.1|DYAK	LOC108076032|XP_017024181.1|DKIK
OG0011565	LOC6531859|XP_002092646.1|DYAK	LOC108076254|XP_017024493.1|DKIK, LOC108076367|XP_017024657.1|DKIK, LOC108076366|XP_017024655.1|DKIK
OG0011566	LOC26534871|XP_039227320.1|DYAK	LOC108085075|XP_017037033.1|DKIK
OG0011567	LOC6528563|XP_002089607.1|DYAK	LOC108074633|XP_017022238.1|DKIK
OG0011568	LOC6528642|XP_002089684.1|DYAK	LOC108078543|XP_017027946.1|DKIK
OG0011570	LOC26535966|XP_015054679.1|DYAK	LOC108082246|XP_017033075.1|DKIK
OG0011572	LOC26534552|XP_039228400.1|DYAK	LOC108082697|XP_017033692.1|DKIK
OG0011573	LOC120321106|XP_039228544.1|DYAK	LOC108082737|XP_017033731.1|DKIK
OG0011577	LOC26534945|XP_015045344.1|DYAK	LOC108080222|XP_017030367.1|DKIK
OG0011578	LOC6526010|XP_002101828.2|DYAK	LOC108083771|XP_017035185.1|DKIK
OG0011580	LOC6532486|XP_002093232.2|DYAK	LOC108084643|XP_017036423.1|DKIK
OG0011581	LOC6532377|XP_002093129.1|DYAK	LOC108079119|XP_017028849.1|DKIK
OG0011582	LOC6532534|XP_002093280.1|DYAK	LOC108078930|XP_017028567.1|DKIK
OG0011583	LOC6534118|XP_002094802.2|DYAK	LOC108072751|XP_017019509.1|DKIK
OG0011586	LOC6539500|XP_039229815.1|DYAK	LOC108078625|XP_017028037.1|DKIK
OG0011588	LOC6528136|XP_002089202.2|DYAK	LOC108073619|XP_017020805.1|DKIK
OG0011590	LOC26534815|XP_015045568.1|DYAK	LOC108080271|XP_017030425.1|DKIK
OG0011591	LOC6525728|XP_039226036.1|DYAK	LOC108086183|XP_017038534.1|DKIK
OG0011594	LOC6528576|XP_002089619.3|DYAK	LOC108070848|XP_017016968.1|DKIK
OG0011595	LOC6537339|XP_002097896.1|DYAK	LOC108075709|XP_017023729.1|DKIK
OG0011596	LOC6536751|XP_002097323.1|DYAK	LOC108085591|XP_017037746.1|DKIK
OG0011622	LOC6537565|XP_002098111.1|DYAK	LOC108070695|XP_017016768.1|DKIK
OG0011630	LOC26535537|XP_015046539.1|DYAK	LOC108079380|XP_017029190.1|DKIK
OG0011633	LOC120321537|XP_039230234.1|DYAK	LOC108072770|XP_017019539.1|DKIK
OG0011634	LOC120320991|XP_039228021.1|DYAK	LOC108077937|XP_017026963.1|DKIK
OG0011637	LOC6530290|XP_039228666.1|DYAK	LOC108078272|XP_017027510.1|DKIK
OG0011638	LOC6526559|XP_002087669.1|DYAK	LOC108075827|XP_017023887.1|DKIK
OG0011640	LOC6538262|XP_002098789.1|DYAK	LOC108083622|XP_017034982.1|DKIK
OG0011641	LOC120321694|XP_039230976.1|DYAK	LOC108084218|XP_017035829.1|DKIK
OG0011643	LOC6531366|XP_002092169.3|DYAK	LOC108076248|XP_017024485.1|DKIK
OG0011645	LOC6531043|XP_002091879.1|DYAK	LOC108082473|XP_017033355.1|DKIK
OG0011646	LOC6528574|XP_002089617.1|DYAK	LOC108070851|XP_017016971.1|DKIK
OG0011647	LOC6529778|XP_039229362.1|DYAK	LOC108082682|XP_017033672.1|DKIK
OG0011649	LOC120321787|XP_039231641.1|DYAK	LOC108079997|XP_017030052.1|DKIK
OG0011650	LOC6526097|XP_002101914.1|DYAK	LOC108080047|XP_017030115.1|DKIK
OG0011651	LOC26534757|XP_015045518.1|DYAK	LOC108076033|XP_017024182.1|DKIK
OG0011653	LOC6523797|XP_002099672.1|DYAK	LOC108082953|XP_017034057.1|DKIK
OG0011656	LOC6532249|XP_002093022.3|DYAK	LOC108080312|XP_017030491.1|DKIK
OG0011657	LOC6533429|XP_002094146.3|DYAK	LOC108077837|XP_017026856.1|DKIK, LOC108077817|XP_017026833.1|DKIK, LOC108079692|XP_017029585.1|DKIK
OG0011659	LOC6535096|XP_039230302.1|DYAK	LOC108078604|XP_017028014.1|DKIK
OG0011660	LOC6534164|XP_002094848.1|DYAK	LOC108072701|XP_017019427.1|DKIK
OG0011661	LOC26534466|XP_015050516.1|DYAK	LOC108080628|XP_017030940.1|DKIK
OG0011662	LOC6533926|XP_002094626.2|DYAK	LOC108086280|XP_017038657.1|DKIK
OG0011665	LOC6526710|XP_002087813.1|DYAK	LOC108082177|XP_017032981.1|DKIK
OG0011667	LOC6532236|XP_002093009.1|DYAK	LOC108084778|XP_017036588.1|DKIK
OG0011668	LOC6532266|XP_039230624.1|DYAK, LOC120321591|XP_039230621.1|DYAK	LOC108080260|XP_017030410.1|DKIK, LOC108072673|XP_017019398.1|DKIK, LOC108080424|XP_017030649.1|DKIK
OG0011669	LOC6528746|XP_002089781.1|DYAK	LOC108076416|XP_017024745.1|DKIK
OG0011670	LOC6527442|XP_002088534.1|DYAK	LOC108076979|XP_017025520.1|DKIK
OG0011671	LOC6532124|XP_002092900.1|DYAK	LOC108072292|XP_017018848.1|DKIK
OG0011672	LOC26536218|XP_015051554.1|DYAK	LOC108072300|XP_017018856.1|DKIK
OG0011674	LOC120321863|XP_039231826.1|DYAK	LOC108073359|XP_017020412.1|DKIK
OG0011675	LOC6525872|XP_039233372.1|DYAK	LOC108085214|XP_017037234.1|DKIK
OG0011677	LOC26534683|XP_015052832.1|DYAK	LOC108082138|XP_017032930.1|DKIK
OG0011678	LOC26535715|XP_039232104.1|DYAK	LOC108083677|XP_017035043.1|DKIK
OG0011704	LOC120320872|XP_039227777.1|DYAK, LOC120320874|XP_039227787.1|DYAK	LOC108071979|XP_017018442.1|DKIK
OG0011723	LOC120321185|XP_039228972.1|DYAK	LOC108085363|XP_017037423.1|DKIK
OG0011727	LOC6533996|XP_002094685.1|DYAK	LOC108075114|XP_017022886.1|DKIK
OG0011729	LOC26535415|XP_039231514.1|DYAK	LOC108073326|XP_017020380.1|DKIK
OG0011730	LOC6538494|XP_039231802.1|DYAK	LOC108081242|XP_017031810.1|DKIK
OG0011731	LOC6536672|XP_002097245.3|DYAK	LOC108071393|XP_017017625.1|DKIK
OG0011732	LOC120321767|XP_039231516.1|DYAK	LOC108075381|XP_017023280.1|DKIK
OG0011733	LOC6537143|XP_002097704.1|DYAK	LOC108080876|XP_017031268.1|DKIK
OG0011735	LOC6537505|XP_002098051.1|DYAK	LOC108085448|XP_017037549.1|DKIK
OG0011737	LOC6531007|XP_039228399.1|DYAK	LOC108082398|XP_017033232.1|DKIK
OG0011739	LOC6529976|XP_002090922.1|DYAK, LOC6529975|XP_039228720.1|DYAK	LOC108070775|XP_017016863.1|DKIK
OG0011740	LOC6530159|XP_002091101.2|DYAK	LOC108082401|XP_017033234.1|DKIK
OG0011741	LOC6531122|XP_002091956.3|DYAK	LOC108076550|XP_017024950.1|DKIK
OG0011742	LOC6528571|XP_002089614.1|DYAK	LOC108070846|XP_017016966.1|DKIK
OG0011743	LOC6529321|XP_002090326.1|DYAK	LOC108072045|XP_017018519.1|DKIK
OG0011744	LOC6526541|XP_002087651.1|DYAK	LOC108074484|XP_017022046.1|DKIK
OG0011745	LOC6526542|XP_002087652.1|DYAK	LOC108074485|XP_017022047.1|DKIK
OG0011746	LOC6529484|XP_002090486.1|DYAK	LOC108076843|XP_017025361.1|DKIK
OG0011747	LOC6529473|XP_002090475.1|DYAK	LOC108076990|XP_017025539.1|DKIK
OG0011748	LOC6539219|XP_002086118.1|DYAK	LOC108083874|XP_017035356.1|DKIK
OG0011749	LOC6529566|XP_002090563.2|DYAK	LOC108074279|XP_017021744.1|DKIK
OG0011750	LOC6529402|XP_002090407.1|DYAK	LOC108085239|XP_017037267.1|DKIK
OG0011751	LOC6526503|XP_002087614.1|DYAK	LOC108075808|XP_017023869.1|DKIK
OG0011752	LOC6525871|XP_002101691.1|DYAK	LOC108085225|XP_017037249.1|DKIK
OG0011755	LOC6524093|XP_002099957.1|DYAK	LOC108080280|XP_017030433.1|DKIK
OG0011758	LOC26535064|XP_039229650.1|DYAK	LOC108082981|XP_017034092.1|DKIK
OG0011759	LOC6524539|XP_002100396.1|DYAK	LOC108072013|XP_017018482.1|DKIK
OG0011760	LOC6539610|XP_002086498.2|DYAK	LOC108082975|XP_017034086.1|DKIK
OG0011761	LOC6532398|XP_002093149.1|DYAK	LOC108079758|XP_017029669.1|DKIK
OG0011762	LOC6533253|XP_039230140.1|DYAK	LOC108071895|XP_017018314.1|DKIK, LOC108079725|XP_017029624.1|DKIK, LOC108071207|XP_017017374.1|DKIK
OG0011763	LOC6526787|XP_002087890.1|DYAK	LOC108086079|XP_017038386.1|DKIK
