Orthogroup	DYAK.longest_only	DSUZ.longest_only
OG0011881	LOC26536013|XP_015046289.1|DYAK	LOC108004611|XP_016923040.1|DSUZ
OG0011882	LOC6526071|XP_002101888.2|DYAK	LOC108018865|XP_016941942.1|DSUZ
OG0011883	LOC6526595|XP_002087703.2|DYAK	LOC108021725|XP_016946049.1|DSUZ
OG0011884	LOC26535457|XP_015049673.2|DYAK	LOC108011819|XP_016932545.2|DSUZ
OG0011885	LOC6532980|XP_002093715.2|DYAK	LOC118877408|XP_036671998.1|DSUZ
OG0011886	LOC6531177|XP_002092006.1|DYAK	LOC108009333|XP_016929098.1|DSUZ
OG0011887	LOC26536224|XP_039230892.1|DYAK	LOC108018659|XP_016941720.2|DSUZ
OG0011888	LOC6533809|XP_002094510.1|DYAK	LOC108014677|XP_016936333.1|DSUZ
OG0011889	LOC6533456|XP_039230589.1|DYAK	LOC108012317|XP_016933106.1|DSUZ
OG0011890	LOC26534524|XP_015049583.1|DYAK	LOC108012779|XP_016933701.1|DSUZ
OG0011891	LOC26534637|XP_039230444.1|DYAK	LOC108007538|XP_036671455.1|DSUZ
OG0011892	LOC6534323|XP_002095003.1|DYAK	LOC108004801|XP_016923342.2|DSUZ
OG0011893	LOC26536162|XP_039228806.1|DYAK	LOC108018779|XP_016941853.1|DSUZ
OG0011895	LOC6534157|XP_002094841.1|DYAK	LOC108010911|XP_016931400.1|DSUZ
OG0011896	LOC6527515|XP_002088605.2|DYAK	LOC108017075|XP_016939525.1|DSUZ
OG0011897	LOC6527230|XP_002088324.1|DYAK	LOC108021050|XP_016945045.1|DSUZ
OG0011898	LOC26536405|XP_015047226.1|DYAK	LOC108020292|XP_016943909.1|DSUZ
OG0011899	LOC6538152|XP_002098686.1|DYAK	LOC108007621|XP_016926817.1|DSUZ
OG0011900	LOC26536096|XP_015048364.1|DYAK	LOC108020834|XP_016944706.2|DSUZ
OG0011901	LOC6538872|XP_002099376.2|DYAK	LOC108016463|XP_036677673.1|DSUZ, LOC118878136|XP_036675633.1|DSUZ
OG0011902	LOC6537635|XP_002098180.2|DYAK, LOC26535981|XP_015048447.1|DYAK	LOC108015986|XP_016938064.1|DSUZ
OG0011903	LOC120320628|XP_039226803.1|DYAK	LOC108021569|XP_036668597.1|DSUZ
OG0011904	LOC120321447|XP_039229868.1|DYAK	LOC108013623|XP_016935055.1|DSUZ
OG0011905	LOC120321501|XP_039230039.1|DYAK	LOC108012761|XP_016933682.1|DSUZ
OG0011906	LOC6532275|XP_002093044.1|DYAK	LOC108019695|XP_016943078.1|DSUZ
OG0011907	LOC26535655|XP_015048035.2|DYAK	LOC118877975|XP_036674775.1|DSUZ, LOC108013924|XP_036672566.1|DSUZ
OG0011908	LOC6535440|XP_002096089.1|DYAK	LOC108017329|XP_036673076.1|DSUZ
OG0011909	LOC6534039|XP_002094725.1|DYAK	LOC108012684|XP_016933599.1|DSUZ
OG0011960	LOC6535938|XP_002096554.2|DYAK	LOC108017175|XP_016939658.1|DSUZ
OG0011969	LOC26535278|XP_015044693.2|DYAK	LOC118877603|XP_036672820.1|DSUZ
OG0011973	LOC120320733|XP_039227171.1|DYAK, LOC120322278|XP_039233271.1|DYAK, LOC120322279|XP_039233272.1|DYAK	LOC118878977|XP_036677840.1|DSUZ
OG0011986	LOC6524833|XP_039233607.1|DYAK	LOC108005111|XP_016923773.1|DSUZ
OG0011991	LOC6535796|XP_002096419.2|DYAK	LOC108007818|XP_016927071.1|DSUZ
OG0011992	LOC6538460|XP_002098984.1|DYAK	LOC118877932|XP_036674455.1|DSUZ
OG0011993	LOC120321940|XP_039232181.1|DYAK	LOC118877801|XP_036673822.1|DSUZ
OG0011995	LOC6537059|XP_002097624.1|DYAK	LOC118877779|XP_036673725.1|DSUZ
OG0011997	LOC6537764|XP_002098305.1|DYAK	LOC108012179|XP_036673100.1|DSUZ
OG0011998	LOC120321785|XP_039231628.1|DYAK	LOC108007193|XP_036674330.1|DSUZ
OG0011999	LOC26536372|XP_039229313.1|DYAK	LOC108019823|XP_016943329.1|DSUZ
OG0012000	LOC6529917|XP_002090874.2|DYAK	LOC108019825|XP_016943331.1|DSUZ
OG0012001	LOC6531750|XP_002092540.1|DYAK	LOC108008768|XP_016928154.2|DSUZ
OG0012002	LOC6531662|XP_002092457.1|DYAK	LOC108009046|XP_016928537.1|DSUZ
OG0012003	LOC6531541|XP_002092340.2|DYAK	LOC108018069|XP_016940955.2|DSUZ
OG0012004	LOC6530017|XP_039228891.1|DYAK	LOC108008158|XP_016927436.1|DSUZ
OG0012005	LOC6528560|XP_002089604.1|DYAK	LOC108019705|XP_016943089.1|DSUZ
OG0012006	LOC120320641|XP_039226837.1|DYAK	LOC108004973|XP_016923615.2|DSUZ
OG0012007	LOC6524310|XP_002100169.1|DYAK	LOC108019228|XP_016942514.1|DSUZ
OG0012008	LOC6525563|XP_002101398.1|DYAK	LOC108005249|XP_016923930.1|DSUZ
OG0012009	LOC6531666|XP_039228749.1|DYAK	LOC108008652|XP_016928027.1|DSUZ
OG0012011	LOC6525371|XP_002101207.1|DYAK	LOC108004632|XP_016923061.1|DSUZ
OG0012012	LOC6525429|XP_002101264.1|DYAK	LOC108004625|XP_016923053.1|DSUZ
OG0012013	LOC6526030|XP_002101847.3|DYAK	LOC108019229|XP_036675849.1|DSUZ
OG0012014	LOC6526032|XP_002101849.1|DYAK	LOC108019077|XP_016942228.1|DSUZ
OG0012015	LOC6524183|XP_002100046.1|DYAK	LOC108016859|XP_016939218.1|DSUZ
OG0012017	LOC6523852|XP_002099725.1|DYAK	LOC108015123|XP_016936873.1|DSUZ
OG0012018	LOC26535630|XP_015046715.1|DYAK	LOC108020473|XP_016944284.1|DSUZ
OG0012019	LOC6528996|XP_002090028.1|DYAK	LOC108012483|XP_016933380.2|DSUZ
OG0012020	LOC6524829|XP_002100671.1|DYAK	LOC108005365|XP_016924104.1|DSUZ
OG0012021	LOC6533261|XP_039229770.1|DYAK	LOC108005748|XP_036671320.1|DSUZ
OG0012022	LOC6533751|XP_002094456.2|DYAK	LOC108014486|XP_036670383.1|DSUZ
OG0012023	LOC26534722|XP_015044982.1|DYAK	LOC108006250|XP_016925190.1|DSUZ
OG0012024	LOC6533393|XP_002094111.2|DYAK	LOC108012546|XP_016933449.1|DSUZ
OG0012025	LOC6526849|XP_002087949.1|DYAK	LOC118876796|XP_036668585.1|DSUZ
OG0012026	LOC26535712|XP_015054655.1|DYAK	LOC108009635|XP_016929664.1|DSUZ
OG0012028	LOC6524536|XP_002100393.2|DYAK	LOC108005332|XP_016924048.1|DSUZ
OG0012030	LOC26535581|XP_039231045.1|DYAK	LOC108010446|XP_036676003.1|DSUZ
OG0012031	LOC6538503|XP_002099025.1|DYAK	LOC108012097|XP_016932864.1|DSUZ
OG0012032	LOC26535206|XP_015044919.2|DYAK	LOC108017093|XP_036674998.1|DSUZ
OG0012033	LOC6526105|XP_002101922.1|DYAK	LOC108015093|XP_016936824.1|DSUZ
OG0012034	LOC26535207|XP_015054598.1|DYAK	LOC108015347|XP_016937249.1|DSUZ
OG0012035	LOC6526632|XP_002087740.1|DYAK	LOC108008239|XP_016927522.2|DSUZ
OG0012036	LOC6534700|XP_002095375.3|DYAK	LOC108013079|XP_016934189.2|DSUZ
OG0012037	LOC26536070|XP_039229694.1|DYAK	LOC108013080|XP_016934190.2|DSUZ
OG0012038	LOC6526333|XP_015053341.1|DYAK	LOC108011545|XP_016932203.1|DSUZ
OG0012039	LOC6530075|XP_015052815.2|DYAK	LOC108019916|XP_036669803.1|DSUZ
OG0012040	LOC120320447|XP_039228408.1|DYAK	LOC108008422|XP_016927759.1|DSUZ
OG0012041	LOC26535049|XP_015054576.1|DYAK	LOC108017711|XP_016940309.1|DSUZ
OG0012042	LOC120321448|XP_039229875.1|DYAK	LOC108007682|XP_016926893.2|DSUZ
OG0012043	LOC6537730|XP_002098275.1|DYAK	LOC108020514|XP_016944337.2|DSUZ
OG0012044	LOC6539841|XP_002086723.2|DYAK	LOC108010544|XP_036674349.1|DSUZ
OG0012045	LOC26534627|XP_015054529.2|DYAK	LOC108010169|XP_016930504.1|DSUZ
OG0012046	LOC6535369|XP_002096019.1|DYAK	LOC108019442|XP_036674972.1|DSUZ
OG0012047	LOC26535696|XP_015054654.1|DYAK	LOC108010788|XP_016931209.1|DSUZ
OG0012048	LOC26535202|XP_015052882.1|DYAK	LOC108020919|XP_036677596.1|DSUZ
OG0012049	LOC26535606|XP_039230196.1|DYAK	LOC118877469|XP_036672409.1|DSUZ
OG0012050	LOC26535406|XP_015050472.1|DYAK	LOC108013373|XP_016934682.1|DSUZ
OG0012051	LOC6534112|XP_002094798.1|DYAK	LOC108012757|XP_016933679.1|DSUZ
OG0012053	LOC6523850|XP_002099723.1|DYAK	LOC108015127|XP_016936877.1|DSUZ
OG0012056	LOC26534785|XP_015052842.2|DYAK	LOC108008163|XP_036668964.1|DSUZ
OG0012114	LOC26536391|XP_015050553.1|DYAK, LOC26535852|XP_015050554.1|DYAK	LOC108005409|XP_016924203.1|DSUZ
OG0012118	LOC26535246|XP_039231528.1|DYAK	LOC108017169|XP_036675217.1|DSUZ
OG0012123	LOC26536260|XP_015044858.1|DYAK	LOC108015965|XP_016938036.1|DSUZ
OG0012128	LOC6526983|XP_002088079.1|DYAK	LOC108020240|XP_016943851.1|DSUZ
OG0012131	LOC6536974|XP_002097543.1|DYAK	LOC108013921|XP_016935415.1|DSUZ, LOC108007723|XP_016926963.1|DSUZ
OG0012132	LOC6534959|XP_015050959.1|DYAK	LOC118877328|XP_036671511.1|DSUZ, LOC108020449|XP_036672460.1|DSUZ
OG0012133	LOC6537623|XP_002098168.1|DYAK	LOC118878027|XP_036675048.1|DSUZ
OG0012134	LOC6538390|XP_002098914.2|DYAK	LOC108020308|XP_016943929.1|DSUZ
OG0012135	LOC6535618|XP_002096246.2|DYAK	LOC108020127|XP_016943718.2|DSUZ
OG0012136	LOC6531008|XP_002091845.1|DYAK	LOC108017913|XP_036669989.1|DSUZ
OG0012137	LOC6531000|XP_002091838.1|DYAK	LOC108018094|XP_016940987.1|DSUZ
OG0012138	LOC6531364|XP_002092167.2|DYAK	LOC108009297|XP_016929026.1|DSUZ
OG0012139	LOC26536248|XP_015052963.2|DYAK	LOC108009025|XP_016928485.1|DSUZ
OG0012141	LOC26535148|XP_015054588.1|DYAK	LOC108010954|XP_016931457.1|DSUZ
OG0012142	LOC6529016|XP_002090048.2|DYAK	LOC108010191|XP_016930527.1|DSUZ
OG0012143	LOC6527289|XP_002088383.2|DYAK	LOC108012729|XP_016933652.1|DSUZ
OG0012144	LOC6526543|XP_002087653.1|DYAK	LOC108011917|XP_016932657.1|DSUZ
OG0012147	LOC26536109|XP_015046486.2|DYAK	LOC108004642|XP_016923081.1|DSUZ
OG0012148	LOC6526128|XP_002101945.1|DYAK	LOC108015109|XP_016936842.1|DSUZ
OG0012149	LOC6532214|XP_039229589.1|DYAK	LOC108014337|XP_036670302.1|DSUZ
OG0012150	LOC6531796|XP_002092583.2|DYAK	LOC108008871|XP_016928265.1|DSUZ
OG0012151	LOC26536308|XP_015044669.1|DYAK	LOC108014923|XP_016936633.1|DSUZ
OG0012152	LOC6523950|XP_015045401.1|DYAK	LOC108016818|XP_016939116.1|DSUZ
OG0012153	LOC6524463|XP_002100320.1|DYAK	LOC108016755|XP_016938991.1|DSUZ
OG0012154	LOC6526596|XP_002087704.1|DYAK	LOC108012501|XP_016933402.1|DSUZ
OG0012155	LOC6524554|XP_002100411.1|DYAK	LOC108005431|XP_016924200.1|DSUZ
OG0012156	LOC6539606|XP_002086494.3|DYAK	LOC108018459|XP_016941504.2|DSUZ
OG0012157	LOC6533835|XP_002094535.1|DYAK	LOC108014669|XP_016936324.1|DSUZ
OG0012158	LOC26534731|XP_015050283.1|DYAK	LOC108005073|XP_016923702.2|DSUZ
OG0012159	LOC6533606|XP_002094314.1|DYAK	LOC108012522|XP_016933424.1|DSUZ
OG0012160	LOC6539576|XP_002086464.2|DYAK	LOC108019356|XP_016942665.1|DSUZ
OG0012162	LOC26534806|XP_015044952.1|DYAK	LOC118877385|XP_036671874.1|DSUZ
OG0012164	LOC26535386|XP_015054617.1|DYAK	LOC108006382|XP_016925397.1|DSUZ
OG0012165	LOC26536137|XP_015054701.1|DYAK	LOC108013151|XP_016934334.1|DSUZ
OG0012167	LOC6525041|XP_002100880.1|DYAK	LOC108004631|XP_016923060.1|DSUZ
OG0012168	LOC26536442|XP_015054738.1|DYAK	LOC108013317|XP_016934603.1|DSUZ
OG0012170	LOC6530342|XP_002091269.1|DYAK	LOC108008697|XP_016928081.1|DSUZ
OG0012171	LOC26535146|XP_015054587.1|DYAK	LOC108008098|XP_016927376.2|DSUZ
OG0012172	LOC6531839|XP_002092626.1|DYAK	LOC108008860|XP_016928253.1|DSUZ
OG0012174	LOC26535239|XP_015048698.1|DYAK	LOC108014816|XP_036673595.1|DSUZ
OG0012175	LOC6525096|XP_002100935.1|DYAK	LOC118878373|XP_036677013.1|DSUZ, LOC118878374|XP_036677014.1|DSUZ
OG0012176	LOC6531997|XP_039228527.1|DYAK	LOC108009844|XP_016930026.1|DSUZ
OG0012177	LOC26534570|XP_015054521.1|DYAK	LOC108008153|XP_016927434.1|DSUZ
OG0012178	LOC120321127|XP_039228717.1|DYAK	LOC108018768|XP_016941837.1|DSUZ
OG0012179	LOC6530029|XP_002090975.1|DYAK	LOC108018181|XP_016941170.1|DSUZ
OG0012180	LOC26536314|XP_015054728.1|DYAK	LOC108017710|XP_036669878.1|DSUZ
OG0012181	LOC6530972|XP_039228198.1|DYAK, LOC6530970|XP_002091808.2|DYAK	LOC108017707|XP_016940304.1|DSUZ
OG0012182	LOC26535276|XP_015045191.2|DYAK	LOC108017637|XP_016940235.2|DSUZ
OG0012183	LOC6536418|XP_002097000.1|DYAK	LOC118877913|XP_036674347.1|DSUZ
OG0012184	LOC26535440|XP_015047948.1|DYAK	LOC118877811|XP_036673851.1|DSUZ
OG0012185	LOC6526483|XP_002087600.2|DYAK	LOC108012778|XP_016933704.1|DSUZ
OG0012186	LOC6528972|XP_002090004.1|DYAK	LOC108011138|XP_016931709.2|DSUZ, LOC118878228|XP_036675969.1|DSUZ
OG0012187	LOC26535751|XP_015054662.1|DYAK	LOC108011182|XP_016931765.1|DSUZ
OG0012188	LOC6527282|XP_002088376.1|DYAK	LOC108020971|XP_016944907.1|DSUZ
OG0012189	LOC26535643|XP_015050474.1|DYAK	LOC108013376|XP_016934685.1|DSUZ
OG0012190	LOC26535867|XP_015050944.2|DYAK	LOC118877509|XP_036672433.1|DSUZ
OG0012192	LOC26535888|XP_015050886.2|DYAK	LOC108005524|XP_036670515.1|DSUZ
OG0012281	LOC26535347|XP_015050165.1|DYAK	LOC108012790|XP_016933712.2|DSUZ
OG0012282	LOC6537296|XP_002097854.3|DYAK	LOC118878099|XP_036675329.1|DSUZ
OG0012285	LOC6531800|XP_002092587.1|DYAK	LOC108008641|XP_016928010.1|DSUZ
OG0012286	LOC6531608|XP_002092405.1|DYAK	LOC108009580|XP_016929536.1|DSUZ
OG0012287	LOC120322042|XP_039232790.1|DYAK	LOC108011644|XP_016932325.2|DSUZ, LOC118877748|XP_036673660.1|DSUZ, LOC118877766|XP_036673679.1|DSUZ
OG0012288	LOC6528414|XP_002089460.2|DYAK	LOC108018114|XP_016941029.2|DSUZ
OG0012289	LOC26535765|XP_039228870.1|DYAK	LOC108010994|XP_016931544.2|DSUZ
OG0012290	LOC26535749|XP_015054661.1|DYAK	LOC108014031|XP_016935540.1|DSUZ
OG0012291	LOC6524802|XP_002100644.1|DYAK	LOC108005248|XP_016923929.1|DSUZ
OG0012292	LOC120321164|XP_039228881.1|DYAK	LOC108004702|XP_016923203.1|DSUZ
OG0012294	LOC6533195|XP_002093921.3|DYAK	LOC108012715|XP_016933632.2|DSUZ
OG0012295	LOC26535536|XP_015049777.1|DYAK	LOC118877275|XP_036671078.1|DSUZ
OG0012297	LOC6539598|XP_002086486.2|DYAK	LOC108015700|XP_016937720.1|DSUZ
OG0012298	LOC26535350|XP_039229811.1|DYAK	LOC118877311|XP_036671375.1|DSUZ
OG0012300	LOC6528101|XP_002089168.1|DYAK	LOC108008565|XP_016927930.1|DSUZ
OG0012302	LOC26535520|XP_039231305.1|DYAK	LOC108005699|XP_036677878.1|DSUZ
OG0012303	LOC6525055|XP_002100894.1|DYAK	LOC108004622|XP_016923050.1|DSUZ
OG0012304	LOC26534665|XP_039231458.1|DYAK	LOC108016569|XP_016938731.1|DSUZ
OG0012305	LOC120321002|XP_039228080.1|DYAK	LOC108009714|XP_016929764.1|DSUZ
OG0012306	LOC6531774|XP_002092561.1|DYAK	LOC108008953|XP_016928352.1|DSUZ
OG0012307	LOC6539031|XP_002099533.1|DYAK	LOC108010793|XP_016931211.2|DSUZ
OG0012309	LOC26535854|XP_015048366.1|DYAK	LOC118877973|XP_036674764.1|DSUZ
OG0012310	LOC26535351|XP_039231627.1|DYAK	LOC108007801|XP_016927045.1|DSUZ
OG0012311	LOC6537920|XP_002098460.1|DYAK	LOC108007844|XP_036674372.1|DSUZ
OG0012312	LOC26535530|XP_015048801.1|DYAK	LOC108006371|XP_036675620.1|DSUZ
OG0012313	LOC26535403|XP_015048328.1|DYAK	LOC108014723|XP_016936382.2|DSUZ
OG0012314	LOC26534515|XP_039232155.1|DYAK	LOC118878121|XP_036675471.1|DSUZ
OG0012315	LOC6524927|XP_039229508.1|DYAK	LOC108006318|XP_036676277.1|DSUZ
OG0012316	LOC26535281|XP_015052893.2|DYAK	LOC108008128|XP_016927407.1|DSUZ
OG0012317	LOC26536380|XP_015054731.1|DYAK	LOC108012608|XP_016933520.1|DSUZ
OG0012318	LOC6526682|XP_002087788.1|DYAK	LOC108008041|XP_016927349.1|DSUZ
OG0012319	LOC6533977|XP_002094672.2|DYAK	LOC108006155|XP_016925096.2|DSUZ
OG0012320	LOC26534730|XP_039229743.1|DYAK	LOC108012314|XP_016933103.2|DSUZ
OG0012321	LOC26535454|XP_015054625.2|DYAK	LOC108013127|XP_016934297.1|DSUZ
OG0012322	LOC6526334|XP_002087456.1|DYAK	LOC118879750|XP_036678577.1|DSUZ
OG0012323	LOC6529050|XP_002090081.1|DYAK	LOC108019694|XP_016943077.2|DSUZ
OG0012324	LOC120320867|XP_039227747.1|DYAK	LOC108019570|XP_036669845.1|DSUZ
OG0012325	LOC26536215|XP_015052958.1|DYAK	LOC108018173|XP_016941160.1|DSUZ
OG0012326	LOC6537234|XP_002097792.3|DYAK	LOC108004906|XP_036673964.1|DSUZ
OG0012328	LOC26534980|XP_015054569.1|DYAK	LOC108009835|XP_016930423.1|DSUZ
OG0012329	LOC26535902|XP_015046388.1|DYAK	LOC108005372|XP_016924119.1|DSUZ
OG0012330	LOC26534641|XP_039227241.1|DYAK	LOC108014137|XP_036668783.1|DSUZ
OG0012332	LOC120321031|XP_039228215.1|DYAK	LOC108012909|XP_016933920.1|DSUZ
OG0012333	LOC6529853|XP_039228161.1|DYAK	LOC108013075|XP_016934188.2|DSUZ
OG0012334	LOC26536263|XP_015045056.1|DYAK	LOC118877422|XP_036672074.1|DSUZ
OG0012335	LOC26535001|XP_015050394.1|DYAK	LOC108012799|XP_016933720.2|DSUZ
OG0012336	LOC26535645|XP_015050188.1|DYAK	LOC108012809|XP_016933737.1|DSUZ
OG0012337	LOC26534845|XP_015050178.1|DYAK	LOC108012747|XP_016933670.1|DSUZ
OG0012338	LOC26535191|XP_039229814.1|DYAK	LOC118877507|XP_036672431.1|DSUZ, LOC108011770|XP_036670497.1|DSUZ
OG0012343	LOC6532178|XP_002092952.1|DYAK	LOC118877178|XP_036670322.1|DSUZ
OG0012344	LOC120321508|XP_039230098.1|DYAK	LOC118877271|XP_036671055.1|DSUZ
OG0012346	LOC120321699|XP_039231017.1|DYAK	LOC118878024|XP_036675041.1|DSUZ
OG0012458	LOC26534944|XP_039231351.1|DYAK	LOC108013912|XP_016935406.1|DSUZ
OG0012460	LOC6537356|XP_002097913.1|DYAK	LOC108017203|XP_016939688.2|DSUZ
OG0012463	LOC26536141|XP_015052952.1|DYAK	LOC108019732|XP_016943148.1|DSUZ
OG0012465	LOC6528333|XP_002089386.2|DYAK	LOC108017906|XP_016940564.1|DSUZ
OG0012467	LOC6526696|XP_002087799.3|DYAK	LOC108012491|XP_016933392.1|DSUZ
OG0012468	LOC120322422|XP_039233704.1|DYAK	LOC108017012|XP_016939456.1|DSUZ
OG0012470	LOC26535563|XP_039230716.1|DYAK	LOC118877453|XP_036672289.1|DSUZ
OG0012472	LOC6532386|XP_015049319.1|DYAK	LOC108013173|XP_016934360.1|DSUZ
OG0012473	LOC6531469|XP_002092268.2|DYAK	LOC108009562|XP_016929514.1|DSUZ
OG0012474	LOC26535227|XP_039226590.1|DYAK	LOC108011930|XP_016932667.1|DSUZ
OG0012475	LOC26536230|XP_039232014.1|DYAK	LOC108004608|XP_016923037.2|DSUZ, LOC118878243|XP_036676006.1|DSUZ
OG0012476	LOC6528882|XP_002089914.1|DYAK	LOC108009897|XP_016930107.1|DSUZ
OG0012477	LOC6530565|XP_015051911.1|DYAK	LOC108010320|XP_036669509.1|DSUZ
OG0012478	LOC26535538|XP_015046484.1|DYAK	LOC108016557|XP_036676229.1|DSUZ
OG0012479	LOC6525259|XP_002101095.1|DYAK	LOC108015115|XP_016936854.1|DSUZ
OG0012480	LOC6525315|XP_002101151.1|DYAK	LOC108005300|XP_016924000.1|DSUZ
OG0012481	LOC6523855|XP_002099728.1|DYAK	LOC108015125|XP_016936875.1|DSUZ
OG0012482	LOC120321941|XP_039232186.1|DYAK	LOC108019971|XP_016943543.1|DSUZ
OG0012484	LOC6533956|XP_039230910.1|DYAK	LOC108006720|XP_036670989.1|DSUZ
OG0012485	LOC6533181|XP_002093907.3|DYAK	LOC108012768|XP_016933689.1|DSUZ
OG0012486	LOC26534507|XP_015054515.2|DYAK	LOC118876819|XP_036668718.1|DSUZ
OG0012487	LOC6526799|XP_002087901.1|DYAK	LOC108020982|XP_016944969.2|DSUZ
OG0012488	LOC6533744|XP_039230618.1|DYAK	LOC108014496|XP_016936120.1|DSUZ
OG0012490	LOC26534672|XP_015047157.2|DYAK	LOC108017342|XP_016939863.1|DSUZ
OG0012491	LOC26535856|XP_015047947.1|DYAK	LOC108017421|XP_016939936.2|DSUZ
OG0012492	LOC6525640|XP_002101462.3|DYAK	LOC108005400|XP_016924151.1|DSUZ
OG0012493	LOC6529434|XP_002090438.1|DYAK	LOC108009107|XP_016928669.1|DSUZ
OG0012494	LOC26534885|XP_015052849.1|DYAK	LOC108013213|XP_016934461.1|DSUZ
OG0012495	LOC26534621|XP_039228175.1|DYAK	LOC108021491|XP_016945724.1|DSUZ
OG0012496	LOC26534617|XP_015054527.1|DYAK	LOC108012340|XP_016933134.1|DSUZ
OG0012497	LOC6526184|XP_002101993.1|DYAK	LOC108011214|XP_016931796.1|DSUZ
OG0012503	LOC120321602|XP_039230666.1|DYAK	LOC108015884|XP_016937941.2|DSUZ
OG0012504	LOC120322011|XP_039232585.1|DYAK	LOC108014919|XP_036676192.1|DSUZ
OG0012505	LOC6523882|XP_002099755.1|DYAK	LOC108015162|XP_016936930.1|DSUZ
OG0012506	LOC26535254|XP_039232289.1|DYAK	LOC108016402|XP_016938539.1|DSUZ
OG0012509	LOC6532839|XP_002093576.1|DYAK	LOC108011849|XP_016932577.1|DSUZ
OG0012510	LOC26534739|XP_015049864.1|DYAK	LOC108012694|XP_016933610.1|DSUZ
OG0012513	LOC120321760|XP_039231483.1|DYAK	LOC118877623|XP_036672936.1|DSUZ
OG0012513	LOC120320965|XP_039227905.1|DYAK	LOC118876907|XP_036668969.1|DSUZ
OG0012665	LOC26534769|XP_039227932.1|DYAK	LOC108021657|XP_036677991.1|DSUZ
OG0012668	LOC120322398|XP_039233550.1|DYAK	LOC118878364|XP_036676970.1|DSUZ
OG0012669	LOC120321634|XP_039230909.1|DYAK	LOC108005348|XP_016924077.1|DSUZ
OG0012672	LOC26534580|XP_015054522.1|DYAK	LOC108009008|XP_016928501.1|DSUZ
OG0012673	LOC6524205|XP_002100068.1|DYAK	LOC108016726|XP_016938945.1|DSUZ
OG0012675	LOC26535102|XP_039229737.1|DYAK	LOC108013694|XP_016935102.1|DSUZ
OG0012676	LOC26535625|XP_015046293.1|DYAK	LOC108004620|XP_016923049.1|DSUZ
OG0012677	LOC26535812|XP_015051478.2|DYAK	LOC108008936|XP_016928337.1|DSUZ
OG0012678	LOC26535286|XP_039227350.1|DYAK	LOC108016531|XP_036676186.1|DSUZ
OG0012679	LOC26535999|XP_015052946.1|DYAK	LOC108008933|XP_016928333.1|DSUZ
OG0012680	LOC120321980|XP_039232336.1|DYAK	LOC118878028|XP_036675049.1|DSUZ
OG0012681	LOC6527625|XP_039226249.1|DYAK	LOC118876815|XP_036668673.1|DSUZ
OG0012682	LOC6539787|XP_015044973.2|DYAK	LOC108012777|XP_016933700.1|DSUZ
OG0012683	LOC26536090|XP_039230122.1|DYAK	LOC108012754|XP_016933677.2|DSUZ
OG0012684	LOC26535311|XP_039230121.1|DYAK	LOC108012787|XP_016933710.1|DSUZ
OG0012685	LOC26534774|XP_015049898.1|DYAK	LOC108005838|XP_016924669.1|DSUZ
OG0012686	LOC26535872|XP_015054672.1|DYAK	LOC108010084|XP_016930391.1|DSUZ
OG0012687	LOC6533741|XP_002094446.1|DYAK	LOC118877208|XP_036670460.1|DSUZ
OG0012690	LOC26535270|XP_015048532.1|DYAK	LOC108005972|XP_016924898.2|DSUZ
OG0012691	LOC26534755|XP_039231738.1|DYAK	LOC108014394|XP_016935989.1|DSUZ
OG0012692	LOC120321844|XP_039231776.1|DYAK	LOC108016101|XP_036673144.1|DSUZ
OG0012693	LOC26536085|XP_039227512.1|DYAK	LOC118876831|XP_036668829.1|DSUZ
OG0012695	LOC26535817|XP_039227400.1|DYAK	LOC108014023|XP_016935529.2|DSUZ
OG0012696	LOC6527269|XP_002088363.2|DYAK	LOC108019081|XP_016942281.1|DSUZ
OG0012697	LOC26535785|XP_039228222.1|DYAK	LOC108013535|XP_016934964.1|DSUZ
OG0012699	LOC26535915|XP_015052938.2|DYAK	LOC118879747|XP_036678566.1|DSUZ
OG0012700	LOC6527168|XP_002088262.3|DYAK	LOC108021685|XP_016945999.1|DSUZ
OG0012701	LOC26535988|XP_015049993.1|DYAK	LOC108012765|XP_016933686.1|DSUZ
OG0012703	LOC26535838|XP_015050445.1|DYAK	LOC108012745|XP_016933668.1|DSUZ
OG0012710	LOC26535159|XP_015047945.1|DYAK	LOC108019274|XP_016942567.2|DSUZ
OG0012711	LOC26535956|XP_015045075.2|DYAK	LOC108007513|XP_016926687.1|DSUZ
OG0012712	LOC6527397|XP_002088489.2|DYAK	LOC108014303|XP_016935861.1|DSUZ
OG0012715	LOC120321956|XP_039232258.1|DYAK	LOC108010619|XP_016931000.2|DSUZ
OG0012716	LOC6531531|XP_002092330.3|DYAK	LOC118877113|XP_036670067.1|DSUZ
OG0012717	LOC120321195|XP_039229097.1|DYAK	LOC108009246|XP_036669675.1|DSUZ
OG0012719	LOC26534808|XP_015054552.1|DYAK	LOC118879746|XP_036678565.1|DSUZ
OG0012720	LOC6531798|XP_002092585.2|DYAK	LOC118876898|XP_036668897.1|DSUZ
OG0012721	LOC26534995|XP_015051517.2|DYAK	LOC108009245|XP_016928912.1|DSUZ
OG0012730	LOC120321068|XP_039228322.1|DYAK	LOC118879485|XP_036678247.1|DSUZ
OG0012928	LOC26536056|XP_015045716.1|DYAK	LOC108016969|XP_016939399.1|DSUZ
OG0012930	LOC26534555|XP_015049218.1|DYAK	LOC108012934|XP_016933959.1|DSUZ
