Orthogroup	DYAK.longest_only	DSIM.longest_only
OG0008455	LOC6532923|XP_002093659.1|DYAK	LOC6736737|XP_016030365.1|DSIM
OG0008456	LOC6537390|XP_039231424.1|DYAK	LOC6728468|XP_016035111.1|DSIM
OG0008457	LOC6536367|XP_002096949.1|DYAK	LOC6728784|XP_016035464.1|DSIM
OG0008458	LOC6532013|XP_015051661.1|DYAK	LOC6736033|XP_039148047.1|DSIM
OG0008459	LOC6525127|XP_039233775.1|DYAK	LOC6726487|XP_039153740.1|DSIM
OG0008460	LOC6526990|XP_002088086.1|DYAK	LOC6731308|XP_002078464.1|DSIM
OG0008461	LOC6527684|XP_015053029.2|DYAK	LOC6731467|XP_016024148.1|DSIM
OG0008462	LOC6526524|XP_002087634.1|DYAK	LOC6730667|XP_002077837.1|DSIM
OG0008463	LOC6526284|XP_002087406.1|DYAK	LOC27206534|XP_016022903.1|DSIM
OG0008464	LOC6532143|XP_002092919.1|DYAK	LOC6736157|XP_002083057.1|DSIM
OG0008465	LOC26535292|XP_015052894.1|DYAK	LOC27207212|XP_016028962.1|DSIM
OG0008466	LOC6532100|XP_002092876.1|DYAK	LOC6736116|XP_002083016.1|DSIM
OG0008467	LOC6531048|XP_002091884.1|DYAK	LOC6735156|XP_016028437.1|DSIM
OG0008468	LOC6527362|XP_002088454.1|DYAK	LOC6732071|XP_002079203.1|DSIM
OG0008469	LOC6525799|XP_002101620.1|DYAK	LOC6726357|XP_002107317.1|DSIM
OG0008470	LOC6532085|XP_002092862.2|DYAK	LOC6736100|XP_016029493.1|DSIM
OG0008472	LOC6531640|XP_039227841.1|DYAK	LOC27206176|XP_016028184.1|DSIM
OG0008473	LOC6524961|XP_002100801.2|DYAK	LOC6740161|XP_016039634.1|DSIM
OG0008474	LOC6537036|XP_002097603.3|DYAK	LOC27206464|XP_016034405.1|DSIM
OG0008475	LOC6527469|XP_002088560.1|DYAK	LOC27206505|XP_016024860.1|DSIM
OG0008476	LOC6537223|XP_002097781.1|DYAK	LOC6728008|XP_002103360.1|DSIM
OG0008477	LOC6529974|XP_015052030.1|DYAK	LOC6734296|XP_016027356.1|DSIM
OG0008478	LOC6538589|XP_002099111.2|DYAK	LOC6729535|XP_016036214.1|DSIM
OG0008479	LOC6530680|XP_002091575.1|DYAK	LOC6735500|XP_002082439.1|DSIM
OG0008480	LOC6534516|XP_015050673.2|DYAK	LOC6738174|XP_016032010.1|DSIM
OG0008481	LOC6524028|XP_002099900.1|DYAK	LOC6725279|XP_016038297.1|DSIM
OG0008482	LOC6534344|XP_002095024.2|DYAK	LOC6740543|XP_039152634.1|DSIM, LOC6738447|XP_016032281.1|DSIM
OG0008483	LOC6526433|XP_002087552.1|DYAK	LOC6730586|XP_002077765.1|DSIM
OG0008484	LOC6537232|XP_015048207.1|DYAK	LOC6728017|XP_002103369.1|DSIM
OG0008485	LOC6528064|XP_002089131.1|DYAK	LOC27207113|XP_016023713.1|DSIM
OG0008486	LOC6523775|XP_039233087.1|DYAK	LOC6724750|XP_039151998.1|DSIM
OG0008487	LOC6524362|XP_002100220.1|DYAK	LOC6724977|XP_002106013.2|DSIM
OG0008488	LOC6535879|XP_002096495.1|DYAK	LOC6727254|XP_002102646.1|DSIM
OG0008489	LOC6539877|XP_002086760.2|DYAK	LOC6727084|XP_016033575.1|DSIM
OG0008490	LOC6538559|XP_002099081.1|DYAK	LOC6729568|XP_002104876.1|DSIM
OG0008491	LOC6536524|XP_002097100.1|DYAK	LOC6728640|XP_016035271.1|DSIM
OG0008492	LOC120321252|XP_039229358.1|DYAK	LOC120284761|XP_039149413.1|DSIM
OG0008492	LOC6529645|XP_002090639.1|DYAK	LOC6732745|XP_002079859.1|DSIM
OG0008493	LOC6528201|XP_002089263.1|DYAK	LOC6732299|XP_002079427.2|DSIM
OG0008494	LOC6531723|XP_002092513.1|DYAK	LOC6735770|XP_002082683.2|DSIM
OG0008495	LOC6530408|XP_002091334.1|DYAK	LOC6734504|XP_016027635.1|DSIM
OG0008496	LOC26534883|XP_039228146.1|DYAK	LOC27208944|XP_039148273.1|DSIM
OG0008497	LOC6530805|XP_002091688.1|DYAK	LOC6735382|XP_002082329.1|DSIM
OG0008498	LOC6531629|XP_002092426.1|DYAK	LOC6734924|XP_016028199.1|DSIM
OG0008499	LOC6530864|XP_002091742.1|DYAK	LOC6735316|XP_002082268.1|DSIM
OG0008500	LOC6528661|XP_002089703.3|DYAK	LOC6733618|XP_016026578.2|DSIM
OG0008501	LOC6534322|XP_002095002.2|DYAK	LOC6738470|XP_002085277.1|DSIM
OG0008502	LOC6525249|XP_002101086.2|DYAK	LOC6725496|XP_002106510.1|DSIM
OG0008503	LOC6525554|XP_002101389.1|DYAK	LOC6725699|XP_002106702.1|DSIM
OG0008504	LOC26535874|XP_015050080.1|DYAK	LOC27208200|XP_016030071.1|DSIM
OG0008505	LOC6534692|XP_002095367.3|DYAK	LOC6738960|XP_002085755.1|DSIM
OG0008506	LOC6534719|XP_002095394.1|DYAK	LOC6738927|XP_002085722.2|DSIM
OG0008507	LOC6534242|XP_039230935.1|DYAK, LOC6534241|XP_002094923.1|DYAK	LOC6738549|XP_002085354.1|DSIM
OG0008508	LOC6525113|XP_039233407.1|DYAK	LOC6726494|XP_016040111.1|DSIM
OG0008509	LOC6524271|XP_002100134.1|DYAK	LOC27208119|XP_039152565.1|DSIM
OG0008509	LOC6536650|XP_002097222.1|DYAK	LOC6728511|XP_002103856.1|DSIM
OG0008510	LOC6525309|XP_002101145.1|DYAK	LOC27206347|XP_016039191.1|DSIM, LOC6725451|XP_002106467.3|DSIM, LOC6725447|XP_002106463.2|DSIM
OG0008512	LOC6526996|XP_002088092.1|DYAK	LOC6725246|XP_002106268.2|DSIM, LOC6725221|XP_002106243.3|DSIM
OG0008513	LOC6526530|XP_002087640.1|DYAK	LOC6730675|XP_002077845.1|DSIM
OG0008514	LOC6529501|XP_002090503.1|DYAK, LOC6529500|XP_002090502.1|DYAK	LOC6732570|XP_002079689.1|DSIM
OG0008515	LOC6526619|XP_002087727.1|DYAK	LOC6730770|XP_002077938.1|DSIM
OG0008516	LOC6533398|XP_002094116.1|DYAK	LOC6737211|XP_002084051.1|DSIM
OG0008517	LOC6532595|XP_002093339.1|DYAK	LOC6737398|XP_002084236.2|DSIM
OG0008518	LOC6539378|XP_002086271.2|DYAK	LOC6739004|XP_002085799.1|DSIM
OG0008519	LOC6530097|XP_002091043.1|DYAK	LOC6734170|XP_002081199.1|DSIM
OG0008520	LOC6535687|XP_039232681.1|DYAK	LOC6727457|XP_016034054.1|DSIM
OG0008521	LOC6538406|XP_002098930.2|DYAK	LOC6729728|XP_016036383.1|DSIM
OG0008522	LOC26534879|XP_015052847.1|DYAK	LOC27206953|XP_016025352.1|DSIM
OG0008522	LOC6530102|XP_015052596.1|DYAK	LOC6734165|XP_016027168.1|DSIM
OG0008523	LOC6528945|XP_002089977.3|DYAK	LOC6732485|XP_002079605.3|DSIM
OG0008524	LOC6525372|XP_002101208.1|DYAK, LOC6525368|XP_002101204.1|DYAK	LOC6725403|XP_002106419.1|DSIM, LOC6740017|XP_002076903.2|DSIM
OG0008525	LOC6527191|XP_002088285.3|DYAK	LOC6731890|XP_002079025.2|DSIM
OG0008525	LOC6527192|XP_002088286.1|DYAK	LOC6731891|XP_016024560.1|DSIM
OG0008526	LOC6536109|XP_002096717.2|DYAK	LOC27208510|XP_016033517.1|DSIM
OG0008526	LOC6536111|XP_002096719.1|DYAK	LOC6727029|XP_002102427.2|DSIM
OG0008527	LOC6525760|XP_002101581.1|DYAK	LOC6739853|XP_016039903.1|DSIM
OG0008528	LOC6532203|XP_002092977.1|DYAK	LOC27209338|XP_039149717.1|DSIM
OG0008529	LOC6523926|XP_002099799.1|DYAK	LOC27207705|XP_039153125.1|DSIM
OG0008530	LOC6524634|XP_002100491.1|DYAK	LOC27209458|XP_039152900.1|DSIM
OG0008531	LOC6525724|XP_002101546.1|DYAK	LOC6726306|XP_002107267.1|DSIM
OG0008532	LOC6525573|XP_002101408.2|DYAK	LOC6726163|XP_016039698.1|DSIM
OG0008534	LOC120320554|XP_039226398.1|DYAK	LOC6725688|XP_039152296.1|DSIM
OG0008535	LOC6525466|XP_039228564.1|DYAK	LOC6725337|XP_016038393.1|DSIM
OG0008536	LOC6524082|XP_002099946.1|DYAK	LOC6725318|XP_002106335.2|DSIM
OG0008537	LOC26534728|XP_039231023.1|DYAK	LOC120284210|XP_039151950.1|DSIM
OG0008538	LOC6525281|XP_002101117.1|DYAK	LOC6725469|XP_002106485.2|DSIM
OG0008540	LOC6536364|XP_002096946.1|DYAK	LOC6728786|XP_002104121.1|DSIM
OG0008541	LOC6528532|XP_039226505.1|DYAK	LOC6733492|XP_016026447.1|DSIM
OG0008542	LOC6532774|XP_002093516.1|DYAK	LOC6736588|XP_016030185.1|DSIM
OG0008544	LOC26534519|XP_039227381.1|DYAK	LOC27208653|XP_016026665.1|DSIM
OG0008545	LOC6531969|XP_002092755.1|DYAK	LOC6736001|XP_016029374.1|DSIM
OG0008546	LOC6532501|XP_002093247.1|DYAK	LOC6736460|XP_002083331.2|DSIM
OG0008547	LOC6524043|XP_002099912.1|DYAK	LOC6725293|XP_002106313.1|DSIM
OG0008548	LOC6538879|XP_002099383.3|DYAK	LOC6730216|XP_016036974.1|DSIM
OG0008549	LOC6538660|XP_002099180.1|DYAK	LOC6729468|XP_002104778.1|DSIM
OG0008550	LOC6524193|XP_002100056.3|DYAK	LOC6725132|XP_002106158.3|DSIM
OG0008551	LOC6532456|XP_002093203.2|DYAK	LOC6736417|XP_016029920.1|DSIM
OG0008552	LOC6532673|XP_002093417.1|DYAK	LOC6737327|XP_002084165.1|DSIM
OG0008554	LOC6523915|XP_015045370.1|DYAK	LOC27207484|XP_039153115.1|DSIM
OG0008555	LOC6523942|XP_002099814.1|DYAK	LOC6740682|XP_039153112.1|DSIM
OG0008556	LOC6528638|XP_039227373.1|DYAK	LOC6733591|XP_016026550.1|DSIM
OG0008557	LOC26535430|XP_015048589.1|DYAK	LOC6730141|XP_002105432.1|DSIM
OG0008558	LOC6527968|XP_039226982.1|DYAK	LOC6731741|XP_016024407.1|DSIM
OG0008561	LOC6530326|XP_002091253.1|DYAK	LOC6732981|XP_002080060.2|DSIM
OG0008562	LOC6527092|XP_002088185.3|DYAK	LOC6731212|XP_002078371.3|DSIM
OG0008563	LOC6537849|XP_002098390.1|DYAK	LOC6729198|XP_002104519.1|DSIM
OG0008564	LOC6528023|XP_002089090.1|DYAK	LOC6731794|XP_016024481.1|DSIM
OG0008565	LOC6534372|XP_002095050.1|DYAK	LOC6738416|XP_002085225.1|DSIM
OG0008566	LOC6528180|XP_002089243.1|DYAK	LOC6732278|XP_016024942.1|DSIM
OG0008567	LOC26535908|XP_015052934.2|DYAK	LOC6732514|XP_002079634.2|DSIM
OG0008569	LOC6524443|XP_002100301.1|DYAK	LOC6724924|XP_016037784.1|DSIM
OG0008570	LOC6525480|XP_039226653.1|DYAK	LOC6740008|XP_039153846.1|DSIM
OG0008571	LOC6532670|XP_002093414.2|DYAK	LOC27207061|XP_016031056.1|DSIM
OG0008572	LOC6535350|XP_002096002.1|DYAK	LOC6726755|XP_016033237.1|DSIM
OG0008573	LOC6524413|XP_002100271.1|DYAK	LOC6724950|XP_016037812.1|DSIM
OG0008574	LOC26534943|XP_015050724.1|DYAK	LOC6738245|XP_002085057.2|DSIM
OG0008575	LOC6537796|XP_015048523.1|DYAK	LOC6729144|XP_039151083.1|DSIM
OG0008576	LOC6539098|XP_015045309.1|DYAK	LOC27209211|XP_016026100.1|DSIM
OG0008577	LOC6533879|XP_002094579.1|DYAK	LOC6737813|XP_002084641.2|DSIM
OG0008579	LOC6532592|XP_002093336.1|DYAK	LOC6737401|XP_002084239.1|DSIM
OG0008581	LOC6534926|XP_002095597.3|DYAK	LOC6738706|XP_002085507.1|DSIM
OG0008582	LOC6524036|XP_002099906.1|DYAK	LOC27206386|XP_016038306.1|DSIM
OG0008583	LOC6523777|XP_039228390.1|DYAK	LOC6724755|XP_039153838.1|DSIM
OG0008584	LOC6524464|XP_002100321.1|DYAK	LOC6739940|XP_002076830.1|DSIM
OG0008585	LOC6525472|XP_002101307.1|DYAK	LOC27206387|XP_016038390.1|DSIM
OG0008586	LOC6525473|XP_002101308.1|DYAK	LOC6725330|XP_002106347.1|DSIM
OG0008587	LOC6535707|XP_015047290.1|DYAK	LOC6727436|XP_016034002.1|DSIM
OG0008588	LOC6535664|XP_002096292.2|DYAK	LOC6727474|XP_002102854.1|DSIM
OG0008589	LOC6524526|XP_039233583.1|DYAK	LOC27206396|XP_039153569.1|DSIM
OG0008592	LOC6530575|XP_039229144.1|DYAK	LOC6740670|XP_002077476.1|DSIM
OG0008593	LOC6533567|XP_002094277.1|DYAK	LOC6737521|XP_002084357.1|DSIM
OG0008594	LOC6535805|XP_002096428.1|DYAK	LOC6727332|XP_002102717.1|DSIM
OG0008595	LOC6531500|XP_002092299.1|DYAK	LOC6734684|XP_002081691.1|DSIM
OG0008596	LOC6531506|XP_002092305.2|DYAK	LOC6734678|XP_016027870.1|DSIM
OG0008597	LOC6538734|XP_002099249.1|DYAK	LOC6729394|XP_016036040.1|DSIM
OG0008598	LOC6526005|XP_039229705.1|DYAK	LOC6739884|XP_039153231.1|DSIM
OG0008599	LOC6524057|XP_002099926.3|DYAK	LOC27207147|XP_016038352.1|DSIM
OG0008600	LOC6535892|XP_002096508.1|DYAK	LOC27208103|XP_016033740.1|DSIM
OG0008601	LOC6526981|XP_002088077.1|DYAK	LOC27209299|XP_016023889.1|DSIM
OG0008602	LOC6538682|XP_002099201.1|DYAK	LOC6729442|XP_002104753.1|DSIM
OG0008603	LOC6536928|XP_015048017.1|DYAK	LOC6728248|XP_016034886.1|DSIM
OG0008604	LOC6532145|XP_002092921.1|DYAK	LOC27206196|XP_039147475.1|DSIM
OG0008605	LOC6529706|XP_002090699.1|DYAK	LOC6732809|XP_016025527.1|DSIM
OG0008606	LOC6526847|XP_002087947.1|DYAK	LOC6730983|XP_002078144.2|DSIM
OG0008607	LOC6537527|XP_002098073.1|DYAK	LOC6726875|XP_002102277.1|DSIM
OG0008608	LOC6524219|XP_002100082.3|DYAK	LOC6725114|XP_016038086.2|DSIM
OG0008609	LOC6536617|XP_002097189.1|DYAK	LOC6728545|XP_002103890.1|DSIM
OG0008610	LOC6531387|XP_002092190.1|DYAK	LOC6734791|XP_002081794.2|DSIM
OG0008612	LOC120320824|XP_039227563.1|DYAK	LOC6733722|XP_002080769.1|DSIM
OG0008614	LOC6525208|XP_002101046.1|DYAK	LOC6726437|XP_002107394.1|DSIM
OG0008615	LOC6536069|XP_002096679.2|DYAK	LOC6727064|XP_016033562.1|DSIM
OG0008616	LOC6538985|XP_039231213.1|DYAK	LOC6730320|XP_039151697.1|DSIM
OG0008617	LOC6537891|XP_002098432.2|DYAK	LOC27206435|XP_016035889.1|DSIM
OG0008619	LOC6527297|XP_002088391.1|DYAK	LOC6732006|XP_002079140.1|DSIM
OG0008620	LOC6528542|XP_002089588.1|DYAK	LOC6733501|XP_002080558.1|DSIM
OG0008621	LOC6536439|XP_002097020.2|DYAK	LOC6728729|XP_016035383.1|DSIM
OG0008622	LOC6531717|XP_002092507.1|DYAK	LOC6734838|XP_002081840.3|DSIM
OG0008623	LOC26535110|XP_015052869.1|DYAK	LOC27207723|XP_016027422.1|DSIM
OG0008624	LOC6530346|XP_039227882.1|DYAK	LOC6734444|XP_016027568.2|DSIM
OG0008625	LOC6528830|XP_002089862.1|DYAK	LOC6733788|XP_002080832.1|DSIM
OG0008626	LOC6539120|XP_039226538.1|DYAK	LOC6733153|XP_016026028.1|DSIM
OG0008627	LOC6532642|XP_039230511.1|DYAK	LOC6737355|XP_016031095.1|DSIM
OG0008629	LOC26535445|XP_015052902.1|DYAK	LOC27207026|XP_016025824.1|DSIM
OG0008630	LOC6523745|XP_002099620.1|DYAK	LOC6724725|XP_016037362.1|DSIM
OG0008631	LOC6537664|XP_002098209.2|DYAK	LOC6729024|XP_002104345.2|DSIM
OG0008632	LOC6539066|XP_002099568.2|DYAK	LOC6730393|XP_002105675.1|DSIM
OG0008633	LOC6530465|XP_039227897.1|DYAK	LOC6734563|XP_016027669.1|DSIM
OG0008634	LOC26535980|XP_015045243.1|DYAK	LOC6739541|XP_002076439.1|DSIM
OG0008635	LOC6528537|XP_002089583.1|DYAK	LOC6733494|XP_016026455.1|DSIM
OG0008636	LOC6536775|XP_002097346.1|DYAK	LOC6728407|XP_002103754.1|DSIM
OG0008637	LOC26535099|XP_015045156.1|DYAK	LOC27208446|XP_016032716.1|DSIM
OG0008638	LOC6535581|XP_002096210.1|DYAK	LOC6727552|XP_002102931.1|DSIM
OG0008639	LOC6538288|XP_002098815.3|DYAK	LOC27206447|XP_039150488.1|DSIM
OG0008640	LOC6535624|XP_002096252.2|DYAK	LOC6727514|XP_016034099.1|DSIM
OG0008641	LOC6538838|XP_002099351.2|DYAK	LOC6730178|XP_002105469.2|DSIM
OG0008642	LOC6536659|XP_002097231.1|DYAK	LOC6727744|XP_016034321.1|DSIM
OG0008643	LOC6539065|XP_002099567.1|DYAK	LOC6730392|XP_002105674.1|DSIM
OG0008644	LOC6538924|XP_002099428.1|DYAK	LOC6730260|XP_002105543.1|DSIM
OG0008645	LOC6529549|XP_002090547.1|DYAK	LOC6732526|XP_002079645.1|DSIM
OG0008646	LOC6529466|XP_002090468.1|DYAK	LOC6732607|XP_002079726.1|DSIM
OG0008647	LOC6526759|XP_002087862.1|DYAK	LOC27206523|XP_016023333.1|DSIM
OG0008648	LOC6529548|XP_002090546.1|DYAK	LOC6732527|XP_002079646.1|DSIM
OG0008649	LOC6531803|XP_002092590.1|DYAK	LOC6735849|XP_002082759.1|DSIM
OG0008650	LOC6537140|XP_002097701.1|DYAK	LOC6727919|XP_002103274.1|DSIM
OG0008651	LOC6530385|XP_002091311.1|DYAK	LOC6734480|XP_002081499.1|DSIM
OG0008652	LOC6531099|XP_002091933.1|DYAK	LOC6735101|XP_002082078.3|DSIM
OG0008653	LOC6531447|XP_002092250.1|DYAK	LOC6739453|XP_002076356.1|DSIM
OG0008654	LOC6531918|XP_002092704.1|DYAK	LOC6735958|XP_002082867.1|DSIM
OG0008655	LOC6528596|XP_002089639.1|DYAK	LOC6733539|XP_016026498.1|DSIM
OG0008656	LOC6524142|XP_002100005.1|DYAK	LOC6725166|XP_016038186.2|DSIM
OG0008657	LOC6524764|XP_002100608.1|DYAK	LOC27207668|XP_002106955.2|DSIM
OG0008658	LOC6524071|XP_002099935.1|DYAK	LOC6725307|XP_016038365.2|DSIM
OG0008659	LOC6533768|XP_002094472.2|DYAK	LOC6737706|XP_016031482.1|DSIM
OG0008660	LOC6534290|XP_039230812.1|DYAK	LOC6738505|XP_039150223.1|DSIM
OG0008661	LOC6532269|XP_002093041.1|DYAK	LOC6736245|XP_039149868.1|DSIM
OG0008662	LOC6535208|XP_002095867.1|DYAK	LOC6739167|XP_016033024.1|DSIM
OG0008663	LOC6534907|XP_002095578.2|DYAK	LOC6738725|XP_002085526.2|DSIM
OG0008664	LOC6532355|XP_002093115.1|DYAK	LOC6736326|XP_002083210.2|DSIM
OG0008665	LOC6528218|XP_002089280.1|DYAK	LOC6732314|XP_016024976.1|DSIM
OG0008666	LOC6539355|XP_002086248.2|DYAK	LOC27206206|XP_016032890.2|DSIM
OG0008667	LOC6533825|XP_002094525.2|DYAK	LOC6737753|XP_016031529.1|DSIM
OG0008668	LOC6532372|XP_002093124.1|DYAK	LOC6736340|XP_002083217.2|DSIM
OG0008669	LOC6528970|XP_002090002.1|DYAK	LOC6732459|XP_002079579.1|DSIM
OG0008670	LOC6537337|XP_015048287.1|DYAK	LOC6728122|XP_002103473.2|DSIM
OG0008672	LOC6529497|XP_002090499.1|DYAK	LOC6732573|XP_002079692.1|DSIM
OG0008673	LOC6527683|XP_002088769.2|DYAK	LOC27208784|XP_016024130.1|DSIM
OG0008675	LOC6534162|XP_002094846.1|DYAK	LOC6738102|XP_002084916.1|DSIM
OG0008675	LOC6534163|XP_002094847.1|DYAK	LOC6738103|XP_002084917.1|DSIM
OG0008677	LOC6537804|XP_002098345.1|DYAK	LOC6729159|XP_002104480.1|DSIM
OG0008679	LOC6525953|XP_002101773.1|DYAK	LOC6740049|XP_002076936.1|DSIM
OG0008680	LOC6524311|XP_015045607.1|DYAK	LOC6725027|XP_002106058.1|DSIM
OG0008681	LOC6524611|XP_002100468.1|DYAK	LOC6725865|XP_016039192.1|DSIM
OG0008682	LOC6525844|XP_002101664.1|DYAK	LOC6726380|XP_016039951.1|DSIM
OG0008683	LOC6523958|XP_002099830.2|DYAK	LOC6739929|XP_016037721.1|DSIM
OG0008684	LOC6524712|XP_002100556.1|DYAK	LOC120285231|XP_039152284.1|DSIM
OG0008685	LOC6530571|XP_002091484.3|DYAK	LOC6735615|XP_002082535.1|DSIM
OG0008686	LOC6537840|XP_002098381.2|DYAK	LOC27207597|XP_016035840.1|DSIM
OG0008687	LOC6531957|XP_002092743.2|DYAK	LOC27209061|XP_016029365.1|DSIM
OG0008688	LOC6524428|XP_039233545.1|DYAK	LOC6724933|XP_002105970.1|DSIM
OG0008689	LOC6536403|XP_002096985.1|DYAK	LOC6728747|XP_002104082.1|DSIM
OG0008691	LOC6533146|XP_002093872.1|DYAK	LOC6736958|XP_016030600.1|DSIM
OG0008692	LOC6525345|XP_002101181.1|DYAK	LOC6725425|XP_002106441.1|DSIM
OG0008694	LOC6525826|XP_002101646.1|DYAK	LOC6740209|XP_016022761.2|DSIM
OG0008695	LOC120320436|XP_015054155.1|DYAK	LOC6733212|XP_002080276.1|DSIM
OG0008696	LOC6538493|XP_002099015.1|DYAK	LOC6729637|XP_039151251.1|DSIM
OG0008698	LOC6525045|XP_002100884.1|DYAK	LOC6725661|XP_016038892.1|DSIM
OG0008699	LOC26534786|XP_015050738.1|DYAK	LOC6739031|XP_016032869.1|DSIM
OG0008700	LOC6535758|XP_002096381.3|DYAK	LOC6727382|XP_016033918.1|DSIM
OG0008701	LOC6531586|XP_002092384.1|DYAK	LOC27208057|XP_016029040.1|DSIM
OG0008702	LOC6536753|XP_002097325.1|DYAK	LOC6728431|XP_002103776.2|DSIM
OG0008703	LOC6534429|XP_002095106.1|DYAK	LOC6738360|XP_002085170.1|DSIM
OG0008704	LOC6526741|XP_002087844.1|DYAK	LOC6730882|XP_016023307.1|DSIM
OG0008705	LOC6526988|XP_002088084.1|DYAK	LOC6731310|XP_016023877.1|DSIM
OG0008706	LOC6539038|XP_002099540.1|DYAK	LOC6730367|XP_002105649.1|DSIM
OG0008707	LOC6524918|XP_039226134.1|DYAK	LOC6726093|XP_016039562.1|DSIM
OG0008708	LOC6525135|XP_039232754.1|DYAK	LOC6726477|XP_039153968.1|DSIM
OG0008709	LOC6538277|XP_002098804.1|DYAK	LOC6739678|XP_016036570.1|DSIM
OG0008710	LOC6536932|XP_002097501.1|DYAK	LOC6728244|XP_016034884.1|DSIM
OG0008711	LOC6535885|XP_039231054.1|DYAK	LOC6727248|XP_039150960.1|DSIM
OG0008712	LOC6531499|XP_002092298.1|DYAK	LOC6734685|XP_002081692.1|DSIM
OG0008714	LOC6526523|XP_039227731.1|DYAK	LOC27206528|XP_016023108.1|DSIM
OG0008715	LOC6536251|XP_002096837.1|DYAK	LOC6728896|XP_016035591.1|DSIM
OG0008716	LOC6538703|XP_002099218.1|DYAK	LOC27208186|XP_016036061.1|DSIM
OG0008717	LOC6533372|XP_002094097.1|DYAK	LOC6737186|XP_002084032.2|DSIM
OG0008718	LOC6531192|XP_002092020.3|DYAK	LOC6735006|XP_002081988.3|DSIM
OG0008719	LOC6539033|XP_002099535.1|DYAK	LOC6730362|XP_016037133.1|DSIM
OG0008721	LOC6524604|XP_002100461.3|DYAK	LOC6725856|XP_016039183.2|DSIM
OG0008722	LOC6536278|XP_002096864.1|DYAK	LOC6728874|XP_016035573.1|DSIM
OG0008723	LOC6533404|XP_015049989.1|DYAK	LOC6737217|XP_016030921.1|DSIM
OG0008724	LOC6527929|XP_002088997.2|DYAK	LOC6731702|XP_016024383.1|DSIM
OG0008725	LOC6530755|XP_002091645.1|DYAK	LOC6735431|XP_002082371.1|DSIM
OG0008726	LOC6530021|XP_039228086.1|DYAK	LOC6734252|XP_016027301.1|DSIM
OG0008727	LOC6536888|XP_002097457.2|DYAK	LOC6728289|XP_002103638.1|DSIM
OG0008728	LOC6536713|XP_002097285.2|DYAK	LOC6727796|XP_016034386.1|DSIM
OG0008729	LOC6525772|XP_039231551.1|DYAK	LOC6726331|XP_002107291.1|DSIM
OG0008730	LOC6525703|XP_002101525.1|DYAK	LOC6726269|XP_002107231.1|DSIM
OG0008731	LOC6537308|XP_002097866.2|DYAK	LOC6728093|XP_016034711.1|DSIM
OG0008732	LOC6527446|XP_002088538.1|DYAK	LOC6732155|XP_002079287.1|DSIM
OG0008733	LOC26534685|XP_015044758.2|DYAK	LOC120284348|XP_039147386.1|DSIM
OG0008734	LOC6535282|XP_002095938.1|DYAK	LOC6726680|XP_016033174.1|DSIM
OG0008735	LOC6530793|XP_002091676.1|DYAK	LOC27206603|XP_016028714.1|DSIM
OG0008736	LOC6529283|XP_002090288.1|DYAK	LOC6733981|XP_002081025.1|DSIM
OG0008737	LOC6536281|XP_002096867.3|DYAK	LOC6728871|XP_016035567.1|DSIM
OG0008738	LOC6527095|XP_002088188.1|DYAK	LOC6731209|XP_016023752.1|DSIM
OG0008739	LOC6534763|XP_002095438.1|DYAK	LOC6738881|XP_002085676.1|DSIM
OG0008740	LOC6528817|XP_002089849.2|DYAK	LOC6733774|XP_002080818.2|DSIM
OG0008741	LOC6528774|XP_002089808.1|DYAK	LOC6733728|XP_002080774.1|DSIM
OG0008742	LOC6532765|XP_002093507.1|DYAK	LOC6736580|XP_016030176.1|DSIM
OG0008743	LOC6529298|XP_002090303.1|DYAK	LOC6733966|XP_002081010.1|DSIM
OG0008744	LOC6528462|XP_002089508.1|DYAK	LOC27206321|XP_039148106.1|DSIM
OG0008745	LOC6525896|XP_039228904.1|DYAK	LOC6725523|XP_002106536.1|DSIM
OG0008746	LOC6535706|XP_015047285.1|DYAK	LOC6727437|XP_016034008.1|DSIM
OG0008747	LOC6539791|XP_039230285.1|DYAK	LOC6738985|XP_016032809.1|DSIM
OG0008748	LOC6526398|XP_002087517.1|DYAK	LOC6730546|XP_002077725.2|DSIM
OG0008749	LOC6527254|XP_002088348.1|DYAK	LOC6731961|XP_002079096.1|DSIM
OG0008750	LOC6527942|XP_002089009.1|DYAK	LOC6731714|XP_016024390.1|DSIM
OG0008751	LOC6536020|XP_002096635.1|DYAK	LOC6727115|XP_002102508.1|DSIM
OG0008752	LOC6536273|XP_002096859.2|DYAK	LOC6728879|XP_016035568.1|DSIM
OG0008753	LOC6533667|XP_002094373.1|DYAK	LOC6737623|XP_002084455.1|DSIM
OG0008754	LOC6529923|XP_002090880.2|DYAK	LOC6734345|XP_002081366.2|DSIM
OG0008755	LOC6538263|XP_002098790.2|DYAK	LOC6729848|XP_002105151.2|DSIM
OG0008756	LOC6535600|XP_002096228.2|DYAK	LOC6727536|XP_002102916.1|DSIM
OG0008757	LOC6537710|XP_039231703.1|DYAK	LOC6729065|XP_016035715.1|DSIM
OG0008758	LOC6526365|XP_002087486.1|DYAK	LOC27208148|XP_016022971.1|DSIM
OG0008759	LOC6527264|XP_015053652.2|DYAK	LOC6731975|XP_016024650.1|DSIM
OG0008760	LOC6527156|XP_002088250.1|DYAK	LOC6731855|XP_016024538.1|DSIM
OG0008761	LOC6527817|XP_002088890.1|DYAK	LOC6731591|XP_002078732.1|DSIM
