Orthogroup	DYAK.longest_only	DPSE.longest_only
OG0010361	LOC6523886|XP_002099759.1|DYAK	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC6523880|XP_002099753.3|DYAK	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC6525895|XP_002101715.1|DYAK	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC6524968|XP_002100808.1|DYAK	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC6526161|XP_002101973.2|DYAK	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC6524995|XP_002100835.1|DYAK	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC6524693|XP_039229365.1|DYAK	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC6524698|XP_002100542.1|DYAK	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC6524355|XP_002100213.2|DYAK	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC6525954|XP_002101774.1|DYAK	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC6525973|XP_002101792.3|DYAK	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC6524625|XP_002100482.2|DYAK	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC6524620|XP_002100477.2|DYAK	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC6525570|XP_002101405.1|DYAK	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC6525571|XP_002101406.3|DYAK	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC6524848|XP_002100688.1|DYAK	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC6526227|XP_002102036.1|DYAK	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC6524147|XP_002100010.1|DYAK	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC26534674|XP_039230178.1|DYAK	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC6525417|XP_039230818.1|DYAK	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC26535475|XP_015046296.1|DYAK	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC26535018|XP_015046295.1|DYAK	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC6525434|XP_002101269.1|DYAK	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC6524019|XP_002099891.1|DYAK	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC6528264|XP_002089317.1|DYAK	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC6528938|XP_002089970.1|DYAK	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC6528243|XP_002089298.1|DYAK	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC6527947|XP_039226672.1|DYAK	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC6527856|XP_002088928.1|DYAK	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC26534494|XP_015052822.1|DYAK	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC6529733|XP_002090726.1|DYAK	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC6527827|XP_002088900.1|DYAK	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC6526629|XP_002087737.1|DYAK	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC6527079|XP_002088172.1|DYAK	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC6529802|XP_002090786.2|DYAK	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC6527793|XP_002088866.1|DYAK	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC6527540|XP_002088630.2|DYAK	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC6527508|XP_002088598.3|DYAK	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC6527512|XP_002088602.1|DYAK	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC6527521|XP_002088611.1|DYAK	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC6527529|XP_002088619.1|DYAK	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC6527887|XP_015052992.1|DYAK	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC6527891|XP_002088963.2|DYAK	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC6529780|XP_002090764.1|DYAK	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC6529781|XP_015052433.1|DYAK	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC6529783|XP_002090767.1|DYAK	LOC4816766|XP_001356115.2|DPSE
OG0010407	LOC6527105|XP_039226691.1|DYAK	LOC4816243|XP_001355862.4|DPSE
OG0010408	LOC6527372|XP_002088464.1|DYAK	LOC6902699|XP_015036797.2|DPSE, LOC4816169|XP_001355737.3|DPSE
OG0010409	LOC120320571|XP_039226515.1|DYAK	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC6528973|XP_002090005.1|DYAK	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC6532483|XP_002093229.1|DYAK	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC6529848|XP_002090814.1|DYAK	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC6526546|XP_002087656.1|DYAK	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC6526547|XP_002087657.1|DYAK	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC6526978|XP_002088074.1|DYAK	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC6527206|XP_002088300.1|DYAK	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC6527203|XP_002088297.1|DYAK	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC6527196|XP_002088290.1|DYAK	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC6527160|XP_002088254.1|DYAK	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC6528928|XP_002089960.2|DYAK	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC6526431|XP_002087550.1|DYAK	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC6527428|XP_002088520.1|DYAK	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC26535686|XP_039228214.1|DYAK	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC26535359|XP_015054613.1|DYAK	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC6529424|XP_002090428.3|DYAK	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC6529423|XP_002090427.1|DYAK	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC6528138|XP_015054458.1|DYAK	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC6529237|XP_002090243.1|DYAK	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC6526914|XP_002088013.1|DYAK	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC6526451|XP_002087570.1|DYAK	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC6526745|XP_002087848.1|DYAK	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC6526748|XP_002087851.1|DYAK	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC6526755|XP_002087858.1|DYAK	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC6526509|XP_002087620.1|DYAK	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC6527612|XP_002088700.1|DYAK	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC6527232|XP_002088326.1|DYAK	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC6527007|XP_002088103.1|DYAK	LOC4816196|XP_001355776.2|DPSE
OG0010439	LOC6529194|XP_002090201.1|DYAK	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC6529485|XP_002090487.1|DYAK	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC26534798|XP_015052845.1|DYAK	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC6536781|XP_002097352.1|DYAK	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC6529010|XP_002090042.1|DYAK	LOC4816452|XP_001356019.3|DPSE
OG0010444	LOC6529012|XP_002090044.2|DYAK	LOC4816537|XP_001356021.4|DPSE
OG0010445	LOC6526599|XP_002087707.1|DYAK	LOC6902536|XP_033236277.1|DPSE
OG0010446	LOC26535047|XP_015054575.2|DYAK	LOC4817757|XP_003736143.3|DPSE
OG0010447	LOC6532749|XP_039229438.1|DYAK	LOC6900943|XP_015042408.2|DPSE
OG0010448	LOC6533574|XP_039229709.1|DYAK	LOC4812795|XP_001353765.3|DPSE
OG0010449	LOC6533276|XP_002094002.1|DYAK	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE
OG0010450	LOC6532298|XP_002093058.1|DYAK	LOC4813735|XP_001353675.2|DPSE
OG0010451	LOC6532896|XP_002093632.1|DYAK	LOC4813560|XP_001353660.3|DPSE
OG0010452	LOC6532590|XP_002093334.2|DYAK	LOC6901000|XP_002134696.1|DPSE
OG0010453	LOC6532583|XP_002093327.1|DYAK	LOC4814177|XP_001354305.3|DPSE
OG0010454	LOC6534415|XP_002095093.2|DYAK	LOC6900161|XP_002135500.2|DPSE
OG0010455	LOC6532560|XP_002093305.1|DYAK	LOC4812176|XP_001352611.1|DPSE
OG0010456	LOC6534324|XP_002095004.1|DYAK	LOC4813792|XP_001353789.2|DPSE
OG0010457	LOC6532971|XP_002093706.1|DYAK	LOC6900044|XP_002135408.3|DPSE
OG0010458	LOC6532972|XP_002093707.2|DYAK	LOC4812459|XP_033239484.1|DPSE
OG0010459	LOC6532974|XP_002093709.1|DYAK	LOC6900046|XP_002135410.2|DPSE
OG0010460	LOC6532978|XP_039230132.1|DYAK	LOC4812328|XP_033240124.1|DPSE
OG0010461	LOC6533027|XP_002093762.1|DYAK	LOC6900073|XP_002135437.3|DPSE
OG0010462	LOC6532215|XP_002092988.1|DYAK	LOC4812169|XP_001352491.3|DPSE
OG0010463	LOC6535082|XP_002095746.1|DYAK	LOC4812018|XP_001352544.1|DPSE
OG0010464	LOC6535074|XP_002095738.1|DYAK	LOC6900011|XP_002135376.1|DPSE
OG0010465	LOC6539487|XP_002086377.1|DYAK	LOC4812432|XP_001352555.1|DPSE
OG0010466	LOC6535055|XP_039230146.1|DYAK	LOC4812117|XP_001352559.2|DPSE
OG0010467	LOC6535054|XP_002095718.2|DYAK	LOC4812218|XP_001352560.2|DPSE
OG0010468	LOC6534726|XP_002095401.1|DYAK	LOC4813680|XP_001353221.1|DPSE
OG0010469	LOC6532411|XP_002093162.1|DYAK	LOC6900647|XP_002135020.2|DPSE
OG0010470	LOC6533370|XP_002094095.1|DYAK	LOC6899986|XP_002135352.1|DPSE
OG0010471	LOC6533380|XP_002094105.1|DYAK	LOC6899984|XP_002135350.1|DPSE
OG0010472	LOC6532500|XP_002093246.1|DYAK	LOC4813834|XP_001354031.2|DPSE
OG0010473	LOC6533079|XP_002093811.1|DYAK	LOC4813329|XP_001353741.3|DPSE
OG0010474	LOC120321614|XP_039230785.1|DYAK	LOC117184660|XP_033239136.1|DPSE
OG0010475	LOC6534656|XP_002095331.1|DYAK	LOC4813925|XP_033239648.1|DPSE
OG0010476	LOC6532533|XP_002093279.1|DYAK	LOC4812744|XP_001353122.2|DPSE
OG0010477	LOC6532844|XP_002093581.1|DYAK	LOC6900622|XP_002134995.2|DPSE
OG0010478	LOC6533332|XP_002094058.1|DYAK	LOC4813591|XP_001353245.3|DPSE
OG0010479	LOC6533346|XP_002094072.1|DYAK	LOC4813616|XP_001353255.2|DPSE
OG0010480	LOC6534351|XP_002095030.2|DYAK	LOC6903066|XP_015036231.2|DPSE
OG0010481	LOC6534292|XP_002094973.1|DYAK	LOC4813402|XP_001353441.1|DPSE
OG0010482	LOC6533897|XP_002094597.1|DYAK	LOC6900481|XP_002134871.3|DPSE
OG0010483	LOC6534122|XP_002094806.1|DYAK	LOC4813900|XP_001353205.2|DPSE
OG0010484	LOC6535192|XP_002095852.1|DYAK	LOC6900466|XP_002134857.3|DPSE
OG0010485	LOC6534863|XP_002095535.2|DYAK	LOC4812890|XP_033237388.1|DPSE
OG0010486	LOC6539353|XP_002086246.2|DYAK	LOC4812855|XP_001353515.2|DPSE
OG0010487	LOC6533777|XP_002094480.1|DYAK	LOC4812599|XP_001352786.3|DPSE
OG0010488	LOC6534277|XP_002094958.2|DYAK	LOC4813181|XP_001353954.1|DPSE
OG0010489	LOC6534092|XP_002094778.1|DYAK	LOC4813397|XP_001353687.4|DPSE
OG0010490	LOC6528879|XP_002089911.2|DYAK	LOC6898407|XP_002138453.2|DPSE
OG0010491	LOC6530552|XP_002091467.1|DYAK	LOC4805251|XP_033234707.1|DPSE
OG0010492	LOC6534192|XP_002094875.2|DYAK	LOC4813033|XP_001353998.3|DPSE
OG0010493	LOC6534247|XP_002094929.1|DYAK	LOC6900804|XP_002135163.2|DPSE
OG0010494	LOC6535151|XP_015051053.1|DYAK	LOC6899899|XP_002135267.1|DPSE
OG0010495	LOC6534022|XP_002094709.1|DYAK	LOC4812111|XP_001352747.2|DPSE
OG0010496	LOC6533991|XP_002094681.2|DYAK	LOC6900574|XP_033237845.1|DPSE
OG0010497	LOC6533998|XP_002094687.2|DYAK	LOC4813589|XP_033237347.1|DPSE
OG0010498	LOC6528722|XP_039227680.1|DYAK	LOC4805178|XP_001361626.2|DPSE
OG0010499	LOC6530729|XP_002091620.1|DYAK	LOC6898474|XP_002138516.1|DPSE
OG0010500	LOC6530749|XP_002091639.1|DYAK	LOC6898483|XP_002138525.3|DPSE
OG0010501	LOC6530380|XP_002091306.2|DYAK	LOC6898272|XP_002138339.3|DPSE
OG0010502	LOC6534176|XP_039230155.1|DYAK	LOC6900354|XP_002134749.3|DPSE
OG0010503	LOC6529340|XP_002090345.1|DYAK	LOC4805658|XP_015040764.1|DPSE
OG0010504	LOC6529965|XP_002090912.2|DYAK	LOC6898064|XP_002138150.3|DPSE
OG0010505	LOC6528502|XP_039227132.1|DYAK	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE
OG0010506	LOC6528356|XP_039226582.1|DYAK	LOC4803449|XP_001360170.3|DPSE
OG0010507	LOC6532123|XP_002092899.1|DYAK	LOC4804690|XP_001361209.3|DPSE
OG0010508	LOC6531818|XP_002092605.1|DYAK	LOC4804493|XP_001361050.3|DPSE
OG0010509	LOC6530252|XP_039228374.1|DYAK	LOC4803915|XP_001360558.2|DPSE
OG0010510	LOC6531680|XP_002092471.1|DYAK	LOC4805391|XP_001361800.2|DPSE
OG0010511	LOC6531204|XP_002092032.2|DYAK	LOC4805364|XP_001361776.2|DPSE
OG0010512	LOC6532047|XP_002092824.1|DYAK	LOC4805600|XP_001361977.3|DPSE
OG0010513	LOC6532041|XP_002092818.1|DYAK	LOC4805605|XP_001361982.2|DPSE
OG0010514	LOC6532037|XP_002092814.1|DYAK	LOC117183542|XP_033233575.1|DPSE
OG0010515	LOC6530476|XP_002091391.1|DYAK	LOC4804453|XP_004444209.2|DPSE
OG0010516	LOC6528564|XP_002089608.1|DYAK	LOC4803583|XP_001360287.2|DPSE
OG0010517	LOC6530799|XP_002091682.1|DYAK	LOC4804636|XP_001361166.3|DPSE
OG0010518	LOC6531264|XP_002092073.2|DYAK	LOC6898329|XP_033234199.1|DPSE
OG0010519	LOC6528613|XP_015053975.1|DYAK	LOC6898948|XP_004444504.1|DPSE
OG0010520	LOC6530424|XP_002091340.1|DYAK	LOC4803974|XP_001360611.3|DPSE
OG0010521	LOC6530139|XP_002091085.1|DYAK	LOC6902675|XP_002133191.2|DPSE
OG0010522	LOC6528631|XP_002089673.1|DYAK	LOC4805061|XP_001361525.3|DPSE
OG0010523	LOC6528630|XP_002089672.1|DYAK	LOC4805059|XP_033234029.1|DPSE
OG0010524	LOC6530525|XP_002091440.1|DYAK	LOC4805275|XP_001361700.3|DPSE
OG0010525	LOC6530919|XP_002091763.1|DYAK	LOC4804946|XP_001361427.3|DPSE
OG0010526	LOC6530917|XP_002091761.1|DYAK	LOC117183174|XP_033234287.1|DPSE
OG0010527	LOC6531805|XP_002092592.2|DYAK	LOC4803709|XP_001360383.2|DPSE
OG0010528	LOC6531789|XP_015051557.1|DYAK	LOC6898200|XP_002138269.3|DPSE
OG0010529	LOC26535600|XP_015051556.1|DYAK	LOC26533177|XP_015039302.2|DPSE
OG0010530	LOC6531343|XP_002092147.1|DYAK	LOC4804177|XP_001360780.4|DPSE
OG0010531	LOC6538610|XP_002099132.2|DYAK	LOC4802126|XP_001359107.3|DPSE
OG0010532	LOC6536275|XP_002096861.1|DYAK	LOC4803017|XP_001359819.2|DPSE
OG0010533	LOC6534240|XP_002094922.1|DYAK	LOC4813420|XP_015043364.2|DPSE
OG0010534	LOC6535883|XP_002096499.1|DYAK	LOC4803301|XP_001360064.2|DPSE
OG0010535	LOC6539944|XP_002086819.1|DYAK	LOC26533672|XP_015038271.2|DPSE
OG0010536	LOC6535746|XP_002096369.1|DYAK	LOC4803080|XP_001359879.3|DPSE
OG0010537	LOC6536271|XP_002096857.1|DYAK	LOC6897890|XP_002137992.1|DPSE
OG0010538	LOC6537104|XP_002097665.1|DYAK	LOC6897840|XP_033232419.1|DPSE
OG0010539	LOC26536206|XP_039231816.1|DYAK	LOC26532407|XP_015037967.2|DPSE
OG0010540	LOC6538880|XP_002099384.1|DYAK	LOC4800394|XP_015038548.1|DPSE
OG0010541	LOC6533696|XP_002094401.1|DYAK	LOC4813897|XP_033237384.1|DPSE
OG0010542	LOC6537599|XP_002098145.1|DYAK	LOC4801882|XP_001358906.3|DPSE
OG0010543	LOC6538849|XP_002099362.1|DYAK	LOC6896741|XP_015038822.2|DPSE
OG0010544	LOC6536926|XP_002097495.1|DYAK	LOC6903952|XP_002136565.2|DPSE
OG0010545	LOC6536882|XP_002097451.1|DYAK	LOC4801420|XP_001358516.5|DPSE
OG0010546	LOC6535616|XP_002096244.1|DYAK	LOC4801827|XP_001358860.2|DPSE
OG0010547	LOC6535619|XP_002096247.1|DYAK	LOC6897350|XP_033241622.1|DPSE
OG0010548	LOC6538365|XP_002098889.1|DYAK	LOC4801329|XP_001358442.3|DPSE
OG0010549	LOC6536842|XP_002097412.1|DYAK	LOC4800521|XP_001357786.3|DPSE
OG0010550	LOC6538020|XP_002098555.1|DYAK	LOC6896780|XP_002136986.3|DPSE
OG0010551	LOC6538006|XP_002098541.1|DYAK	LOC4800997|XP_001358172.3|DPSE
OG0010552	LOC6538954|XP_002099457.1|DYAK	LOC4800327|XP_001357583.3|DPSE
OG0010553	LOC6538953|XP_002099456.1|DYAK	LOC117185676|XP_033241864.1|DPSE
OG0010554	LOC6538236|XP_002098763.2|DYAK	LOC4800667|XP_001357899.4|DPSE
OG0010555	LOC6537786|XP_002098327.1|DYAK	LOC4801494|XP_001358573.4|DPSE
OG0010556	LOC6538459|XP_002098983.1|DYAK	LOC4802652|XP_001359533.2|DPSE
OG0010557	LOC6536582|XP_002097158.1|DYAK	LOC6899191|XP_033232520.1|DPSE
OG0010558	LOC6536572|XP_002097148.1|DYAK	LOC117183225|XP_033232778.1|DPSE, LOC117183332|XP_033232782.1|DPSE, LOC4803117|XP_001359913.4|DPSE
OG0010559	LOC6538426|XP_002098950.1|DYAK	LOC4802208|XP_001359176.3|DPSE
OG0010560	LOC6536131|XP_015047578.1|DYAK	LOC4802261|XP_001359217.3|DPSE
OG0010561	LOC6535502|XP_002096133.1|DYAK	LOC4803167|XP_015038333.1|DPSE
OG0010562	LOC6536538|XP_002097114.1|DYAK	LOC4803232|XP_001360006.1|DPSE
OG0010563	LOC6536536|XP_002097112.1|DYAK	LOC4803234|XP_001360008.2|DPSE
OG0010564	LOC6538088|XP_002098622.1|DYAK	LOC4801164|XP_001358298.3|DPSE
OG0010565	LOC6538882|XP_002099386.1|DYAK	LOC4800392|XP_001357677.5|DPSE
OG0010566	LOC26535952|XP_015049098.1|DYAK	LOC13036470|XP_003736230.1|DPSE
OG0010567	LOC6539831|XP_002086714.2|DYAK	LOC4801865|XP_001358894.2|DPSE
OG0010568	LOC6538917|XP_002099421.1|DYAK	LOC4800302|XP_001357606.4|DPSE
OG0010569	LOC6538951|XP_002099454.1|DYAK	LOC4800325|XP_001357585.2|DPSE
OG0010570	LOC6538359|XP_002098883.1|DYAK	LOC6896901|XP_002137088.2|DPSE
OG0010571	LOC6535813|XP_002096435.1|DYAK	LOC6896789|XP_033232653.1|DPSE
OG0010572	LOC6537665|XP_002098210.1|DYAK	LOC4800980|XP_001358161.2|DPSE
OG0010573	LOC6538643|XP_002099163.2|DYAK	LOC4800366|XP_001357549.4|DPSE
OG0010574	LOC6538644|XP_002099164.1|DYAK	LOC4800367|XP_001357548.1|DPSE
OG0010575	LOC6538996|XP_002099498.2|DYAK	LOC4800719|XP_001357942.3|DPSE
OG0010576	LOC6536462|XP_002097043.1|DYAK	LOC4800780|XP_001357995.4|DPSE
OG0010577	LOC6536651|XP_002097223.3|DYAK	LOC4800763|XP_001357977.3|DPSE
OG0010578	LOC6538826|XP_002099339.1|DYAK	LOC6896716|XP_002136930.1|DPSE
OG0010579	LOC6537250|XP_002097808.1|DYAK	LOC4802393|XP_001359320.2|DPSE
OG0010580	LOC6535442|XP_002096091.2|DYAK	LOC6897731|XP_002137837.2|DPSE
OG0010581	LOC6535248|XP_002095904.2|DYAK	LOC6897785|XP_002137890.3|DPSE
OG0010582	LOC26535506|XP_015048672.1|DYAK	LOC4801696|XP_001358743.4|DPSE
OG0010583	LOC6537462|XP_002098018.2|DYAK	LOC4801203|XP_001358331.3|DPSE
OG0010584	LOC6537283|XP_002097841.1|DYAK	LOC4801362|XP_001358469.4|DPSE
OG0010585	LOC6537022|XP_002097589.1|DYAK	LOC6897291|XP_002137450.2|DPSE
OG0010586	LOC6535335|XP_002095991.1|DYAK	LOC4802514|XP_001359422.2|DPSE
OG0010587	LOC6538901|XP_002099405.2|DYAK	LOC6903738|XP_002136737.2|DPSE, LOC6896722|XP_002136935.1|DPSE
OG0010588	LOC26535470|XP_015048776.1|DYAK	LOC26533361|XP_015037043.1|DPSE
OG0010589	LOC6531863|XP_002092650.2|DYAK	LOC6898516|XP_002138557.1|DPSE
OG0010590	LOC6527637|XP_002088725.1|DYAK	LOC26532338|XP_015036276.2|DPSE
OG0010592	LOC6529483|XP_002090485.2|DYAK	LOC4816292|XP_001355876.3|DPSE
OG0010593	LOC6534844|XP_002095516.2|DYAK	LOC4812990|XP_001353295.3|DPSE
OG0010594	LOC6533321|XP_002094047.1|DYAK	LOC6897354|XP_002137507.2|DPSE
OG0010595	LOC6533834|XP_002094534.1|DYAK	LOC4812740|XP_001353118.3|DPSE
OG0010596	LOC26535797|XP_015050399.1|DYAK	LOC6903559|XP_002132432.3|DPSE
OG0010597	LOC6533556|XP_002094266.1|DYAK	LOC6903199|XP_002132898.2|DPSE
OG0010598	LOC6535158|XP_002095820.1|DYAK	LOC4811918|XP_001352391.3|DPSE
OG0010599	LOC6527476|XP_002088566.1|DYAK	LOC4816445|XP_001356127.2|DPSE
OG0010600	LOC6527491|XP_002088581.1|DYAK	LOC4817952|XP_001357341.3|DPSE
OG0010601	LOC6527527|XP_002088617.1|DYAK	LOC6899288|XP_002136238.2|DPSE
OG0010603	LOC6535865|XP_002096484.1|DYAK	LOC4801541|XP_001358615.2|DPSE, LOC6901635|XP_002134305.1|DPSE
OG0010610	ND6|NP_006912.1|DYAK	ND6|YP_009742603.1|DPSE
OG0010612	LOC6528060|XP_015054479.1|DYAK	LOC4818120|XP_001357185.3|DPSE
OG0010616	LOC120321769|XP_039231529.1|DYAK	LOC26532286|XP_015038872.2|DPSE
OG0010619	LOC6532720|XP_002093462.2|DYAK	LOC6902308|XP_002133835.2|DPSE
OG0010621	LOC6527458|XP_002088550.1|DYAK	LOC6901036|XP_015042217.2|DPSE
OG0010622	LOC26535177|XP_015048144.2|DYAK	LOC26532324|XP_033234524.1|DPSE
OG0010624	LOC6536320|XP_002096904.1|DYAK	LOC4802727|XP_001359591.4|DPSE
OG0010626	LOC6535884|XP_002096500.1|DYAK	LOC6898002|XP_002138095.5|DPSE
OG0010629	LOC6536962|XP_002097531.3|DYAK	LOC4801990|XP_015037524.1|DPSE
OG0010630	LOC6535835|XP_039232637.1|DYAK	LOC4800890|XP_001358086.4|DPSE
OG0010631	LOC6527103|XP_002088196.1|DYAK	LOC4816238|XP_001355858.3|DPSE
OG0010632	LOC6528745|XP_002089780.1|DYAK	LOC4804515|XP_001361066.5|DPSE
OG0010633	LOC120320600|XP_039226668.1|DYAK	LOC117183672|XP_033234254.1|DPSE
OG0010634	LOC6529977|XP_002090923.2|DYAK	LOC6898069|XP_002138154.1|DPSE
OG0010635	LOC6532095|XP_002092871.1|DYAK	LOC4803418|XP_001360133.4|DPSE
OG0010636	LOC6529339|XP_002090344.1|DYAK	LOC4805657|XP_001362019.2|DPSE
OG0010637	LOC6526586|XP_002087694.2|DYAK	LOC6902533|XP_002133073.2|DPSE
OG0010638	LOC6525547|XP_002101382.3|DYAK	LOC6901958|XP_002133492.1|DPSE
OG0010639	LOC6525301|XP_002101137.1|DYAK	LOC4815150|XP_001354722.1|DPSE
OG0010640	LOC6525302|XP_002101138.1|DYAK	LOC4815322|XP_001354721.3|DPSE
OG0010641	LOC6525305|XP_002101141.1|DYAK	LOC4814899|XP_001354717.2|DPSE
OG0010642	LOC6524308|XP_002100167.2|DYAK	LOC4814984|XP_001355027.2|DPSE
OG0010643	LOC120321114|XP_039228668.1|DYAK	LOC4816051|XP_001355440.3|DPSE
OG0010644	LOC6526253|XP_002087375.2|DYAK	LOC6902182|XP_002133709.2|DPSE
OG0010645	LOC6523982|XP_002099854.1|DYAK	LOC6901983|XP_002133517.2|DPSE
OG0010647	LOC26534770|XP_015049941.1|DYAK	LOC26533064|XP_015042672.2|DPSE
OG0010648	LOC6533287|XP_039229460.1|DYAK	LOC4813150|XP_001353462.4|DPSE
OG0010650	LOC6532665|XP_002093409.1|DYAK	LOC4812716|XP_001353095.2|DPSE
OG0010651	LOC6539638|XP_002086524.1|DYAK	LOC6900013|XP_002135378.3|DPSE
OG0010653	LOC6538572|XP_002099094.1|DYAK	LOC6903685|XP_002136787.3|DPSE
OG0010655	LOC6539608|XP_015045080.2|DYAK	LOC26532010|XP_015042546.2|DPSE
OG0010657	LOC6524780|XP_002100624.1|DYAK	LOC6901929|XP_002133463.1|DPSE
OG0010658	LOC6524500|XP_002100357.3|DYAK	LOC6902012|XP_002133546.2|DPSE
OG0010659	LOC6524257|XP_002100120.1|DYAK	LOC6901129|XP_002134604.2|DPSE
OG0010660	LOC6524260|XP_002100123.1|DYAK	LOC4814415|XP_001354477.2|DPSE
OG0010661	LOC6525177|XP_002101015.2|DYAK	LOC6901901|XP_002133436.2|DPSE
OG0010662	LOC6523857|XP_015045355.1|DYAK	LOC4814409|XP_001354490.4|DPSE
OG0010663	LOC6526115|XP_002101932.2|DYAK	LOC4815349|XP_001355044.1|DPSE
OG0010664	LOC6525123|XP_002100961.1|DYAK	LOC4814988|XP_001354953.2|DPSE
OG0010665	LOC6525759|XP_002101580.1|DYAK	LOC4814287|XP_001354343.2|DPSE
OG0010666	LOC6524135|XP_002099999.2|DYAK	LOC4815482|XP_001355694.3|DPSE
OG0010667	LOC6524695|XP_002100539.1|DYAK	LOC4814907|XP_001354889.3|DPSE
OG0010668	LOC6523976|XP_002099848.1|DYAK	LOC6901501|XP_002134187.2|DPSE
OG0010669	LOC6525392|XP_002101227.2|DYAK	LOC4815238|XP_033237427.1|DPSE
OG0010670	LOC6524352|XP_002100210.1|DYAK	LOC6901273|XP_033239910.1|DPSE
OG0010671	LOC120322382|XP_039233496.1|DYAK	LOC6901280|XP_002133981.2|DPSE
OG0010672	LOC6534011|XP_002094700.1|DYAK	LOC6901982|XP_002133516.2|DPSE
OG0010673	LOC6525617|XP_002101452.1|DYAK	LOC4814452|XP_001354576.4|DPSE
