Orthogroup	DFIC.longest_only	DNOV.longest_only
OG0009331	LOC108087947|XP_017041022.1|DFIC	LOC115764152|XP_030562887.1|DNOV
OG0009332	LOC108087193|XP_017039942.1|DFIC	LOC115761540|XP_030559182.1|DNOV
OG0009333	LOC108099564|XP_017058643.1|DFIC	LOC115771645|XP_030573309.1|DNOV
OG0009334	LOC108086811|XP_017039339.1|DFIC	LOC115757680|XP_030553876.1|DNOV
OG0009335	LOC108097615|XP_017055514.1|DFIC	LOC115759458|XP_030556250.1|DNOV
OG0009336	LOC108086857|XP_017039399.1|DFIC	LOC115771663|XP_030573337.1|DNOV
OG0009337	LOC108097883|XP_017055908.1|DFIC	LOC115767342|XP_030567453.1|DNOV
OG0009338	LOC108098532|XP_017057002.1|DFIC	LOC115764044|XP_030562744.1|DNOV
OG0009339	LOC108098477|XP_017056877.1|DFIC	LOC115764181|XP_030562928.1|DNOV
OG0009340	LOC108091679|XP_017046491.1|DFIC	LOC115761463|XP_030559090.1|DNOV
OG0009341	LOC108093332|XP_017048816.1|DFIC	LOC115771995|XP_030573783.1|DNOV
OG0009342	LOC108088077|XP_017041217.1|DFIC	LOC115764651|XP_030563691.1|DNOV
OG0009343	LOC108088081|XP_017041222.1|DFIC	LOC115764825|XP_030563934.1|DNOV
OG0009344	LOC108099234|XP_017058096.1|DFIC	LOC115764728|XP_030563798.1|DNOV
OG0009345	LOC108088480|XP_017041768.1|DFIC	LOC115764856|XP_030563986.1|DNOV
OG0009346	LOC108088374|XP_017041610.1|DFIC	LOC115764767|XP_030563864.1|DNOV
OG0009347	LOC108095683|XP_017052341.1|DFIC	LOC115764104|XP_030562816.1|DNOV
OG0009348	LOC108099513|XP_017058565.1|DFIC	LOC115761366|XP_030558975.1|DNOV
OG0009349	LOC108087010|XP_017039647.1|DFIC	LOC115762261|XP_030560278.1|DNOV, LOC115762262|XP_030560281.1|DNOV
OG0009350	LOC108086876|XP_017039428.1|DFIC	LOC115771990|XP_030573772.1|DNOV
OG0009351	LOC108086795|XP_017039323.1|DFIC	LOC115772000|XP_030573792.1|DNOV
OG0009352	LOC108091726|XP_017046557.1|DFIC	LOC115764197|XP_030562944.1|DNOV
OG0009353	LOC108099288|XP_017058169.1|DFIC	LOC115771953|XP_030573718.1|DNOV
OG0009354	LOC108089141|XP_017042751.1|DFIC	LOC115758567|XP_030555138.1|DNOV
OG0009355	LOC108095093|XP_017051521.1|DFIC	LOC115765507|XP_030564984.1|DNOV
OG0009356	LOC108092548|XP_017047672.1|DFIC	LOC115758727|XP_030555339.1|DNOV
OG0009357	LOC108093494|XP_017049072.1|DFIC	LOC115760204|XP_030557298.1|DNOV
OG0009358	LOC108092387|XP_017047435.1|DFIC	LOC115760012|XP_030557034.1|DNOV
OG0009359	LOC108092386|XP_017047434.1|DFIC	LOC115760011|XP_030557033.1|DNOV
OG0009360	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC	LOC115760095|XP_030557140.1|DNOV
OG0009361	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC	LOC115759816|XP_030556767.1|DNOV
OG0009362	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC	LOC115759985|XP_030556999.1|DNOV
OG0009363	LOC108089837|XP_017043740.1|DFIC	LOC115758523|XP_030555076.1|DNOV
OG0009364	LOC108092567|XP_017047697.1|DFIC	LOC115758894|XP_030555551.1|DNOV
OG0009365	LOC108089880|XP_017043829.1|DFIC	LOC115768537|XP_030568995.1|DNOV
OG0009366	LOC108088968|XP_017042526.1|DFIC	LOC115758740|XP_030555351.1|DNOV
OG0009368	LOC108091469|XP_017046176.1|DFIC	LOC115759165|XP_030555894.1|DNOV
OG0009369	LOC108091472|XP_017046178.1|DFIC	LOC115758382|XP_030554844.1|DNOV
OG0009370	LOC108089824|XP_017043726.1|DFIC	LOC115758560|XP_030555127.1|DNOV
OG0009371	LOC108089791|XP_017043675.1|DFIC	LOC115758733|XP_030555343.1|DNOV
OG0009372	LOC108091505|XP_017046235.1|DFIC	LOC115758475|XP_030555012.1|DNOV
OG0009373	LOC108095092|XP_017051517.1|DFIC	LOC115760013|XP_030557035.1|DNOV
OG0009374	LOC108098267|XP_017056554.1|DFIC	LOC115763008|XP_030561258.1|DNOV
OG0009376	LOC108092329|XP_017047354.1|DFIC	LOC115759993|XP_030557007.1|DNOV
OG0009377	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC	LOC115763577|XP_030562056.1|DNOV
OG0009378	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC	LOC115763483|XP_030561928.1|DNOV
OG0009379	LOC108091658|XP_017046497.1|DFIC	LOC115758676|XP_030555277.1|DNOV
OG0009380	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC	LOC115759723|XP_030556599.1|DNOV
OG0009381	LOC108102220|XP_017062431.1|DFIC	LOC115758706|XP_030555314.1|DNOV
OG0009382	LOC108102232|XP_017062449.1|DFIC	LOC115763286|XP_030561631.1|DNOV
OG0009383	LOC108092997|XP_017048382.1|DFIC	LOC115759125|XP_030555828.1|DNOV
OG0009384	LOC108090068|XP_017044068.1|DFIC	LOC115769184|XP_030569748.1|DNOV
OG0009385	LOC108098313|XP_017056615.1|DFIC	LOC115769268|XP_030569839.1|DNOV
OG0009386	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC	LOC115769310|XP_030569899.1|DNOV
OG0009387	LOC108095154|XP_017051582.1|DFIC	LOC115760639|XP_030557957.1|DNOV
OG0009388	LOC108095225|XP_017051734.1|DFIC	LOC115760713|XP_030558040.1|DNOV
OG0009389	LOC108087737|XP_017040748.1|DFIC	LOC115760742|XP_030558080.1|DNOV
OG0009390	LOC108095163|XP_017051610.1|DFIC	LOC115762078|XP_030560030.1|DNOV
OG0009391	LOC108092454|XP_017047529.1|DFIC	LOC115758888|XP_030555543.1|DNOV
OG0009392	LOC108094220|XP_017050167.1|DFIC	LOC115762421|XP_030560476.1|DNOV
OG0009393	LOC108090095|XP_017044085.1|DFIC	LOC115762944|XP_030561193.1|DNOV
OG0009394	LOC108086642|XP_017039107.1|DFIC	LOC115759154|XP_030555873.1|DNOV
OG0009395	LOC108096502|XP_017053601.1|DFIC	LOC115763706|XP_030562259.1|DNOV
OG0009396	LOC108086434|XP_017038831.1|DFIC	LOC115762338|XP_030560363.1|DNOV
OG0009397	LOC108087838|XP_017040902.1|DFIC	LOC115758008|XP_030554368.1|DNOV
OG0009398	LOC108101413|XP_017061227.1|DFIC	LOC115762389|XP_030560430.1|DNOV
OG0009399	LOC108086371|XP_017038761.1|DFIC	LOC115762086|XP_030560041.1|DNOV
OG0009400	LOC108090496|XP_017044698.1|DFIC	LOC115760917|XP_030558350.1|DNOV
OG0009401	LOC108100113|XP_017059351.1|DFIC	LOC115763119|XP_030561422.1|DNOV
OG0009402	LOC108098797|XP_017057426.1|DFIC	LOC115761300|XP_030558887.1|DNOV
OG0009403	LOC108090584|XP_017044823.1|DFIC	LOC115766729|XP_030566588.1|DNOV
OG0009404	LOC108094202|XP_017050146.1|DFIC	LOC115762050|XP_030559989.1|DNOV
OG0009405	LOC108090564|XP_017044794.1|DFIC	LOC115760630|XP_030557941.1|DNOV
OG0009406	LOC108096591|XP_017053779.1|DFIC	LOC115762346|XP_030560373.1|DNOV
OG0009407	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC	LOC115762040|XP_030559966.1|DNOV
OG0009408	LOC108090815|XP_017045161.1|DFIC	LOC115760543|XP_030557790.1|DNOV
OG0009409	LOC108086666|XP_017039136.1|DFIC	LOC115760682|XP_030558008.1|DNOV
OG0009410	LOC108086379|XP_017038770.1|DFIC	LOC115762345|XP_030560372.1|DNOV
OG0009411	LOC108096838|XP_017054231.1|DFIC	LOC115762214|XP_030560211.1|DNOV
OG0009412	LOC108101886|XP_017061919.1|DFIC	LOC115760090|XP_030557146.1|DNOV
OG0009413	LOC108094225|XP_017050171.1|DFIC	LOC115762495|XP_030560592.1|DNOV
OG0009414	LOC108094221|XP_017050168.1|DFIC	LOC115762494|XP_030560591.1|DNOV
OG0009415	LOC108094262|XP_017050216.1|DFIC	LOC115762376|XP_030560416.1|DNOV
OG0009416	LOC108096760|XP_017054108.1|DFIC	LOC115760691|XP_030558056.1|DNOV
OG0009417	LOC108096762|XP_017054111.1|DFIC	LOC115760938|XP_030558419.1|DNOV
OG0009418	LOC108096500|XP_017053598.1|DFIC	LOC115760784|XP_030558179.1|DNOV
OG0009419	LOC108096535|XP_017053709.1|DFIC	LOC115760769|XP_030558119.1|DNOV
OG0009420	LOC108096536|XP_017053710.1|DFIC	LOC115758171|XP_030554575.1|DNOV
OG0009421	LOC108094053|XP_017049978.1|DFIC	LOC115757939|XP_030554269.1|DNOV
OG0009422	LOC108096803|XP_017054176.1|DFIC	LOC115758287|XP_030554711.1|DNOV
OG0009423	LOC108093718|XP_017049413.1|DFIC	LOC115766535|XP_030566362.1|DNOV
OG0009424	LOC108096524|XP_017053694.1|DFIC	LOC115766538|XP_030566366.1|DNOV
OG0009425	LOC108094333|XP_017050371.1|DFIC	LOC115767444|XP_030567601.1|DNOV
OG0009426	LOC108094755|XP_017051001.1|DFIC	LOC115757924|XP_030554247.1|DNOV
OG0009427	LOC108087817|XP_017040871.1|DFIC	LOC115771489|XP_030573076.1|DNOV
OG0009428	LOC108094825|XP_017051084.1|DFIC	LOC115767423|XP_030567559.1|DNOV
OG0009429	LOC108094791|XP_017051052.1|DFIC	LOC115758045|XP_030554419.1|DNOV
OG0009430	LOC108093794|XP_017049567.1|DFIC	LOC115758239|XP_030554656.1|DNOV
OG0009431	LOC108090802|XP_017045146.1|DFIC	LOC115762249|XP_030560301.1|DNOV
OG0009432	LOC108101918|XP_017061985.1|DFIC	LOC115757975|XP_030554316.1|DNOV
OG0009433	LOC108096867|XP_017054282.1|DFIC	LOC115760736|XP_030558071.1|DNOV
OG0009434	LOC108096734|XP_017054069.1|DFIC	LOC115760637|XP_030557953.1|DNOV
OG0009435	LOC108096735|XP_017054071.1|DFIC	LOC115760635|XP_030557949.1|DNOV
OG0009436	LOC108094852|XP_017051148.1|DFIC	LOC115764560|XP_030563544.1|DNOV
OG0009437	LOC108090756|XP_017045077.1|DFIC	LOC115758300|XP_030554728.1|DNOV
OG0009438	LOC108101459|XP_017061292.1|DFIC	LOC115757929|XP_030554255.1|DNOV
OG0009439	LOC108101474|XP_017061309.1|DFIC	LOC115757996|XP_030554349.1|DNOV
OG0009440	LOC108090896|XP_017045293.1|DFIC	LOC115760929|XP_030558367.1|DNOV
OG0009441	LOC108098123|XP_017056333.1|DFIC	LOC115769023|XP_030569592.1|DNOV
OG0009442	LOC108094632|XP_017050810.1|DFIC	LOC115764324|XP_030563133.1|DNOV
OG0009443	LOC108087620|XP_017040551.1|DFIC	LOC115760948|XP_030558393.1|DNOV
OG0009444	LOC108098152|XP_017056368.1|DFIC	LOC115766482|XP_030566292.1|DNOV
OG0009445	LOC108097530|XP_017055364.1|DFIC	LOC115767863|XP_030568081.1|DNOV
OG0009446	LOC108095315|XP_017051877.1|DFIC	LOC115768228|XP_030568615.1|DNOV
OG0009448	LOC108098088|XP_017056282.1|DFIC	LOC115766449|XP_030566241.1|DNOV
OG0009449	LOC108097599|XP_017055493.1|DFIC	LOC115765283|XP_030564633.1|DNOV
OG0009450	LOC108097206|XP_017054840.1|DFIC	LOC115769079|XP_030569651.1|DNOV
OG0009451	LOC108088119|XP_017041262.1|DFIC	LOC115758749|XP_030555367.1|DNOV
OG0009453	LOC108099361|XP_017058336.1|DFIC	LOC115771980|XP_030573760.1|DNOV
OG0009454	LOC108088271|XP_017041477.1|DFIC	LOC115770366|XP_030571472.1|DNOV
OG0009455	LOC108091359|XP_017046001.1|DFIC	LOC115769094|XP_030569664.1|DNOV
OG0009456	LOC108097387|XP_017055127.1|DFIC	LOC115767567|XP_030567712.1|DNOV
OG0009457	LOC108091310|XP_017045922.1|DFIC	LOC115768373|XP_030568805.1|DNOV
OG0009458	LOC108092910|XP_017048258.1|DFIC	LOC115765096|XP_030564340.1|DNOV
OG0009459	LOC108100450|XP_017059863.1|DFIC	LOC115762870|XP_030561105.1|DNOV
OG0009460	LOC108099216|XP_017058084.1|DFIC	LOC115766973|XP_030566928.1|DNOV
OG0009461	LOC108099179|XP_017058031.1|DFIC	LOC115766945|XP_030566893.1|DNOV
OG0009462	LOC108100645|XP_017060137.1|DFIC	LOC115765806|XP_030565381.1|DNOV
OG0009463	LOC108089453|XP_017043185.1|DFIC	LOC115769971|XP_030570883.1|DNOV
OG0009464	LOC108099986|XP_017059173.1|DFIC	LOC115771088|XP_030572502.1|DNOV
OG0009465	LOC108099985|XP_017059172.1|DFIC	LOC115771142|XP_030572572.1|DNOV
OG0009466	LOC108086983|XP_017039600.1|DFIC	LOC115770160|XP_030571179.1|DNOV
OG0009467	LOC108096205|XP_017053081.1|DFIC	LOC115762834|XP_030561061.1|DNOV
OG0009468	LOC108099207|XP_017058072.1|DFIC	LOC115770973|XP_030572297.1|DNOV
OG0009469	LOC108093149|XP_017048584.1|DFIC	LOC115767647|XP_030567794.1|DNOV
OG0009470	LOC108093037|XP_017048430.1|DFIC	LOC115769466|XP_030570140.1|DNOV
OG0009471	LOC108089121|XP_017042726.1|DFIC	LOC115763003|XP_030561252.1|DNOV
OG0009472	LOC108099005|XP_017057726.1|DFIC	LOC115768086|XP_030568421.1|DNOV
OG0009473	LOC108093049|XP_017048446.1|DFIC	LOC115769549|XP_030570252.1|DNOV
OG0009474	LOC108100581|XP_017060049.1|DFIC	LOC115769422|XP_030570090.1|DNOV
OG0009475	LOC108096021|XP_017052863.1|DFIC	LOC115771222|XP_030572682.1|DNOV
OG0009476	LOC108089522|XP_017043337.1|DFIC	LOC115771163|XP_030572604.1|DNOV
OG0009477	LOC108089336|XP_017043006.1|DFIC	LOC115762854|XP_030561089.1|DNOV
OG0009478	LOC108089372|XP_017043037.1|DFIC	LOC115762817|XP_030561040.1|DNOV
OG0009479	LOC108101492|XP_017061342.1|DFIC, LOC108088739|XP_017042211.1|DFIC	LOC115764569|XP_030563556.1|DNOV
OG0009480	LOC108096232|XP_017053114.1|DFIC	LOC115769454|XP_030570130.1|DNOV
OG0009481	LOC108096198|XP_017053071.1|DFIC	LOC115766972|XP_030566925.1|DNOV
OG0009482	LOC108088277|XP_017041487.1|DFIC	LOC115771585|XP_030573206.1|DNOV
OG0009483	LOC108088348|XP_017041583.1|DFIC	LOC115771386|XP_030572931.1|DNOV
OG0009484	LOC108087017|XP_017039673.1|DFIC	LOC115761715|XP_030559453.1|DNOV
OG0009485	LOC108100485|XP_017059908.1|DFIC	LOC115769687|XP_030570468.1|DNOV
OG0009486	LOC108100486|XP_017059909.1|DFIC	LOC115769689|XP_030570473.1|DNOV
OG0009487	LOC108100240|XP_017059506.1|DFIC	LOC115770315|XP_030571411.1|DNOV
OG0009488	LOC108087478|XP_017040345.1|DFIC	LOC115770245|XP_030571313.1|DNOV
OG0009489	LOC108099777|XP_017058895.1|DFIC	LOC115766941|XP_030566892.1|DNOV
OG0009490	LOC108094788|XP_017051049.1|DFIC	LOC115757918|XP_030554241.1|DNOV
OG0009491	LOC108088934|XP_017042447.1|DFIC	LOC115771421|XP_030572983.1|DNOV
OG0009492	LOC108088763|XP_017042202.1|DFIC	LOC115770280|XP_030571368.1|DNOV
OG0009493	LOC108088789|XP_017042243.1|DFIC	LOC115770515|XP_030571676.1|DNOV
OG0009494	LOC108088792|XP_017042247.1|DFIC	LOC115770517|XP_030571678.1|DNOV
OG0009495	LOC108100437|XP_017059847.1|DFIC	LOC115770061|XP_030571016.1|DNOV
OG0009496	LOC108088910|XP_017042408.1|DFIC	LOC115769077|XP_030569653.1|DNOV, LOC115769426|XP_030570093.1|DNOV
OG0009497	LOC108092132|XP_017047124.1|DFIC	LOC115764801|XP_030563908.1|DNOV
OG0009498	LOC108100570|XP_017060037.1|DFIC	LOC115770417|XP_030571540.1|DNOV
OG0009499	LOC108100675|XP_017060180.1|DFIC	LOC115770210|XP_030571265.1|DNOV
OG0009500	LOC108096199|XP_017053072.1|DFIC	LOC115770260|XP_030571335.1|DNOV
OG0009501	LOC108096175|XP_017053048.1|DFIC	LOC115769436|XP_030570107.1|DNOV
OG0009502	LOC108097402|XP_017055149.1|DFIC	LOC115766190|XP_030565893.1|DNOV
OG0009503	LOC108088125|XP_017041272.1|DFIC	LOC115759316|XP_030556087.1|DNOV
OG0009504	LOC108098826|XP_017057471.1|DFIC	LOC115763983|XP_030562655.1|DNOV
OG0009505	LOC108102045|XP_017062160.1|DFIC, LOC108100845|XP_017060414.1|DFIC	LOC115759786|XP_030556724.1|DNOV
OG0009506	LOC108095961|XP_017052795.1|DFIC	LOC115771221|XP_030572681.1|DNOV
OG0009507	LOC108099868|XP_017059008.1|DFIC	LOC115769619|XP_030570376.1|DNOV
OG0009508	LOC108092564|XP_017047693.1|DFIC	LOC115769162|XP_030569718.1|DNOV
OG0009509	LOC108090583|XP_017044822.1|DFIC	LOC115760993|XP_030558460.1|DNOV
OG0009510	LOC108094614|XP_017050777.1|DFIC	LOC115767736|XP_030567908.1|DNOV
OG0009512	LOC108091293|XP_017045905.1|DFIC	LOC115768371|XP_030568804.1|DNOV
OG0009514	LOC108099080|XP_017057868.1|DFIC	LOC115767238|XP_030567299.1|DNOV
OG0009515	LOC108101153|XP_017060865.1|DFIC	LOC115759827|XP_030556777.1|DNOV
OG0009516	LOC108094902|XP_017051240.1|DFIC, LOC108095084|XP_017051502.1|DFIC	LOC115759873|XP_030556843.1|DNOV
OG0009517	LOC108100864|XP_017060435.1|DFIC	LOC115760210|XP_030557316.1|DNOV, LOC115760211|XP_030557317.1|DNOV
OG0009518	LOC108089696|XP_017043532.1|DFIC	LOC115770385|XP_030571494.1|DNOV
OG0009519	LOC108100197|XP_017059460.1|DFIC	LOC115767255|XP_030567326.1|DNOV, LOC115765826|XP_030565410.1|DNOV
OG0009520	LOC108095672|XP_017052327.1|DFIC	LOC115761455|XP_030559081.1|DNOV
OG0009521	LOC108099019|XP_017057744.1|DFIC	LOC115765901|XP_030565508.1|DNOV
OG0009522	LOC108090992|XP_017045438.1|DFIC	LOC115762619|XP_030560781.1|DNOV, LOC115758154|XP_030554551.1|DNOV
OG0009523	LOC108096707|XP_017054029.1|DFIC	LOC115760645|XP_030557967.1|DNOV
OG0009524	LOC108090275|XP_017044374.1|DFIC	LOC115766860|XP_030566820.1|DNOV
OG0009525	LOC108086392|XP_017038783.1|DFIC	LOC115762238|XP_030560240.1|DNOV
OG0009526	LOC108086395|XP_017038786.1|DFIC	LOC115762242|XP_030560245.1|DNOV
OG0009527	LOC108090505|XP_017044710.1|DFIC	LOC115761032|XP_030558505.1|DNOV
OG0009528	LOC108096577|XP_017053763.1|DFIC	LOC115761048|XP_030558523.1|DNOV
OG0009529	LOC108093871|XP_017049702.1|DFIC	LOC115769976|XP_030570922.1|DNOV
OG0009530	LOC108094730|XP_017050966.1|DFIC	LOC115758049|XP_030554423.1|DNOV
OG0009531	LOC108093645|XP_017049293.1|DFIC	LOC115758275|XP_030554698.1|DNOV
OG0009532	LOC108090932|XP_017045357.1|DFIC	LOC115761126|XP_030558646.1|DNOV
OG0009533	LOC108094964|XP_017051316.1|DFIC	LOC115766601|XP_030566446.1|DNOV
OG0009534	LOC108094776|XP_017051038.1|DFIC	LOC115766614|XP_030566465.1|DNOV
OG0009535	LOC108096888|XP_017054319.1|DFIC	LOC115766519|XP_030566345.1|DNOV
OG0009536	LOC108087897|XP_017040964.1|DFIC, LOC108088085|XP_017041229.1|DFIC	LOC115761950|XP_030559849.1|DNOV
OG0009537	LOC108087296|XP_017040097.1|DFIC	LOC115761913|XP_030559790.1|DNOV, LOC115761915|XP_030559793.1|DNOV
OG0009538	LOC108086792|XP_017039321.1|DFIC	LOC115761854|XP_030559701.1|DNOV
OG0009539	LOC108098487|XP_017056888.1|DFIC	LOC115763774|XP_030562353.1|DNOV
OG0009540	LOC108088362|XP_017041598.1|DFIC, LOC108088361|XP_017041597.1|DFIC	LOC115765071|XP_030564306.1|DNOV
OG0009542	LOC108086850|XP_017039390.1|DFIC	LOC115771989|XP_030573770.1|DNOV
OG0009543	LOC108096018|XP_017052857.1|DFIC, LOC108095726|XP_017052390.1|DFIC	LOC115764828|XP_030563937.1|DNOV
OG0009545	LOC108099381|XP_017058363.1|DFIC	LOC115761564|XP_030559209.1|DNOV, LOC115764344|XP_030563159.1|DNOV, LOC115767540|XP_030567678.1|DNOV
OG0009546	LOC108091904|XP_017046776.1|DFIC	LOC115769031|XP_030569599.1|DNOV, LOC115764741|XP_030563817.1|DNOV
OG0009560	LOC108098071|XP_017056252.1|DFIC	LOC115765373|XP_030564755.1|DNOV
OG0009562	LOC108090000|XP_017043992.1|DFIC	LOC115763222|XP_030561556.1|DNOV
OG0009563	LOC108089610|XP_017043460.1|DFIC	LOC115768859|XP_030569426.1|DNOV
OG0009564	LOC108102155|XP_017062334.1|DFIC	LOC115766274|XP_030565999.1|DNOV
OG0009567	LOC108098511|XP_017056953.1|DFIC	LOC115764215|XP_030562986.1|DNOV
OG0009568	LOC108094361|XP_017050389.1|DFIC	LOC115759086|XP_030555778.1|DNOV
OG0009569	LOC108088577|XP_017041916.1|DFIC	LOC115766339|XP_030566091.1|DNOV
OG0009570	LOC108101081|XP_017060769.1|DFIC	LOC115763822|XP_030562432.1|DNOV
OG0009571	LOC108092156|XP_017047164.1|DFIC	LOC115764714|XP_030563773.1|DNOV
OG0009572	LOC108095371|XP_017051939.1|DFIC	LOC115768268|XP_030568661.1|DNOV
OG0009573	LOC108095589|XP_017052240.1|DFIC	LOC115767610|XP_030567768.1|DNOV
OG0009574	LOC108101772|XP_017061734.1|DFIC	LOC115768825|XP_030569382.1|DNOV
OG0009575	LOC108086394|XP_017038785.1|DFIC	LOC115762349|XP_030560377.1|DNOV
OG0009576	LOC108091752|XP_017046586.1|DFIC	LOC115764038|XP_030562734.1|DNOV
OG0009577	LOC108088097|XP_017041239.1|DFIC	LOC115759298|XP_030556061.1|DNOV
OG0009578	LOC108094455|XP_017050522.1|DFIC	LOC115763603|XP_030562090.1|DNOV
OG0009579	LOC108098141|XP_017056354.1|DFIC	LOC115766311|XP_030566054.1|DNOV
OG0009580	LOC108090452|XP_017044633.1|DFIC	LOC115762469|XP_030560546.1|DNOV
OG0009581	LOC108098182|XP_017056405.1|DFIC	LOC115769179|XP_030569743.1|DNOV
OG0009582	LOC108089529|XP_017043352.1|DFIC	LOC115771161|XP_030572594.1|DNOV
OG0009584	LOC108102116|XP_017062268.1|DFIC	LOC115765174|XP_030564454.1|DNOV
OG0009586	LOC108100247|XP_017059514.1|DFIC	LOC115769702|XP_030570489.1|DNOV
OG0009587	LOC108096784|XP_017054149.1|DFIC	LOC115771649|XP_030573355.1|DNOV
OG0009590	LOC108089568|XP_017043407.1|DFIC	LOC115771119|XP_030572543.1|DNOV
OG0009591	LOC108099447|XP_017058473.1|DFIC	LOC115766180|XP_030565882.1|DNOV
OG0009592	LOC108101113|XP_017060821.1|DFIC	LOC115759449|XP_030556236.1|DNOV
OG0009593	LOC108101020|XP_017060675.1|DFIC	LOC115759533|XP_030556343.1|DNOV
OG0009594	LOC108095742|XP_017052412.1|DFIC	LOC115770950|XP_030572271.1|DNOV
OG0009595	LOC108093536|XP_017049117.1|DFIC	LOC115761507|XP_030559135.1|DNOV
OG0009596	LOC108096136|XP_017053004.1|DFIC	LOC115761415|XP_030559032.1|DNOV
OG0009597	LOC108098488|XP_017056890.1|DFIC	LOC115761513|XP_030559142.1|DNOV
OG0009598	LOC108098623|XP_017057183.1|DFIC	LOC115761377|XP_030558988.1|DNOV
OG0009599	LOC108092219|XP_017047241.1|DFIC	LOC115765749|XP_030565271.1|DNOV
OG0009600	LOC108096635|XP_017053884.1|DFIC	LOC115770753|XP_030572025.1|DNOV
OG0009601	LOC108091980|XP_017046878.1|DFIC	LOC115770859|XP_030572155.1|DNOV
OG0009602	LOC108096017|XP_017052856.1|DFIC	LOC115764692|XP_030563746.1|DNOV
OG0009603	LOC108099451|XP_017058478.1|DFIC	LOC115759468|XP_030556261.1|DNOV
OG0009604	LOC108091037|XP_017045477.1|DFIC	LOC115768881|XP_030569451.1|DNOV
OG0009605	LOC108095691|XP_017052351.1|DFIC	LOC115765600|XP_030565113.1|DNOV
OG0009606	LOC108096012|XP_017052850.1|DFIC	LOC115765709|XP_030565229.1|DNOV
OG0009607	LOC108095701|XP_017052362.1|DFIC	LOC115765743|XP_030565267.1|DNOV
OG0009608	LOC108091843|XP_017046713.1|DFIC	LOC115770742|XP_030572003.1|DNOV
OG0009609	LOC108102243|XP_017062471.1|DFIC	LOC115770963|XP_030572293.1|DNOV
OG0009610	LOC108101100|XP_017060800.1|DFIC	LOC115759475|XP_030556269.1|DNOV
OG0009612	LOC108098486|XP_017056887.1|DFIC	LOC115763812|XP_030562422.1|DNOV
OG0009613	LOC108098178|XP_017056400.1|DFIC	LOC115763090|XP_030561388.1|DNOV
OG0009614	LOC108091916|XP_017046790.1|DFIC	LOC115764833|XP_030563941.1|DNOV
OG0009615	LOC108086522|XP_017038940.1|DFIC	LOC115771635|XP_030573294.1|DNOV
OG0009616	LOC108095698|XP_017052358.1|DFIC	LOC115772093|XP_030573914.1|DNOV
OG0009617	LOC108087238|XP_017040018.1|DFIC	LOC115761249|XP_030558814.1|DNOV
OG0009619	LOC108099540|XP_017058604.1|DFIC	LOC115771707|XP_030573386.1|DNOV
OG0009620	LOC108097705|XP_017055681.1|DFIC	LOC115764954|XP_030564135.1|DNOV
OG0009621	LOC108097443|XP_017055202.1|DFIC	LOC115764931|XP_030564101.1|DNOV
OG0009622	LOC108087908|XP_017040979.1|DFIC	LOC115764055|XP_030562762.1|DNOV
OG0009623	LOC108087952|XP_017041030.1|DFIC	LOC115761591|XP_030559246.1|DNOV, LOC115767081|XP_030567091.1|DNOV
OG0009624	LOC108098684|XP_017057282.1|DFIC	LOC115771727|XP_030573411.1|DNOV
OG0009625	LOC108099677|XP_017058804.1|DFIC	LOC115759638|XP_030556486.1|DNOV
OG0009626	LOC108095734|XP_017052399.1|DFIC	LOC115768640|XP_030569172.1|DNOV
OG0009627	LOC108095733|XP_017052398.1|DFIC	LOC115768641|XP_030569173.1|DNOV
OG0009628	LOC108095756|XP_017052438.1|DFIC	LOC115761204|XP_030558748.1|DNOV
OG0009629	LOC108091909|XP_017046782.1|DFIC	LOC115761551|XP_030559193.1|DNOV
OG0009630	LOC108091865|XP_017046734.1|DFIC	LOC115761404|XP_030559022.1|DNOV
OG0009631	LOC108087251|XP_017040044.1|DFIC	LOC115761549|XP_030559190.1|DNOV
OG0009632	LOC108091144|XP_017045669.1|DFIC	LOC115766332|XP_030566083.1|DNOV
OG0009633	LOC108086651|XP_017039124.1|DFIC	LOC115759276|XP_030556042.1|DNOV
OG0009634	LOC108086833|XP_017039369.1|DFIC	LOC115771719|XP_030573402.1|DNOV
OG0009635	LOC108092196|XP_017047212.1|DFIC	LOC115764791|XP_030563894.1|DNOV
OG0009636	LOC108100634|XP_017060125.1|DFIC	LOC115770146|XP_030571156.1|DNOV
OG0009637	LOC108095770|XP_017052502.1|DFIC	LOC115761763|XP_030559530.1|DNOV
OG0009638	LOC108087925|XP_017041000.1|DFIC	LOC115759656|XP_030556505.1|DNOV
OG0009639	LOC108089081|XP_017042675.1|DFIC	LOC115765686|XP_030565204.1|DNOV
OG0009640	LOC108095988|XP_017052822.1|DFIC	LOC115764049|XP_030562750.1|DNOV
