Orthogroup	DFIC.longest_only	AALB.longest_only
OG0008007	LOC108091348|XP_017045990.1|DFIC	LOC118456415|XP_035773024.1|AALB
OG0008008	LOC108088347|XP_017041582.1|DFIC	LOC118460398|XP_035780569.1|AALB
OG0008010	LOC108102131|XP_017062284.1|DFIC	LOC118461420|XP_035782610.1|AALB
OG0008011	LOC108096846|XP_017054248.1|DFIC	LOC118456714|XP_035773643.1|AALB
OG0008012	LOC108096893|XP_017054325.1|DFIC	LOC118456711|XP_035773639.1|AALB
OG0008013	LOC108094949|XP_017051300.1|DFIC	LOC118459895|XP_035779603.1|AALB
OG0008014	LOC108098626|XP_017057188.1|DFIC	LOC118461281|XP_035782327.1|AALB
OG0008015	LOC108100606|XP_017060084.1|DFIC	LOC118468841|XP_035795976.1|AALB
OG0008016	LOC108100608|XP_017060086.1|DFIC	LOC118468847|XP_035795983.1|AALB
OG0008017	LOC108095494|XP_017052090.1|DFIC	LOC118457565|XP_035775131.1|AALB
OG0008018	LOC108097120|XP_017054702.1|DFIC	LOC118459846|XP_035779507.1|AALB
OG0008019	LOC108097701|XP_017055673.1|DFIC	LOC118456304|XP_035772835.1|AALB
OG0008020	LOC108101080|XP_017060768.1|DFIC	LOC118456940|XP_035773989.1|AALB
OG0008021	LOC108097153|XP_017054763.1|DFIC	LOC118458760|XP_035777446.1|AALB
OG0008022	LOC108086534|XP_017038960.1|DFIC	LOC118459155|XP_035778135.1|AALB
OG0008023	LOC108097278|XP_017054967.1|DFIC	LOC118456633|XP_035773453.1|AALB
OG0008024	LOC108097335|XP_017055058.1|DFIC	LOC118456640|XP_035773468.1|AALB
OG0008025	LOC108097242|XP_017054909.1|DFIC	LOC118461223|XP_035782201.1|AALB
OG0008026	LOC108091085|XP_017045578.1|DFIC	LOC118458966|XP_035777842.1|AALB
OG0008027	LOC108086509|XP_017038927.1|DFIC	LOC118456473|XP_035773166.1|AALB
OG0008028	LOC108087233|XP_017040008.1|DFIC	LOC118459482|XP_035778787.1|AALB
OG0008029	LOC108091973|XP_017046872.1|DFIC	LOC118461348|XP_035782460.1|AALB
OG0008030	LOC108091392|XP_017046065.1|DFIC	LOC118459855|XP_035779519.1|AALB
OG0008031	LOC108092370|XP_017047401.1|DFIC	LOC118459859|XP_035779525.1|AALB
OG0008032	LOC108100774|XP_017060302.1|DFIC	LOC118457261|XP_035774543.1|AALB
OG0008034	LOC108088021|XP_017041124.1|DFIC	LOC118462062|XP_035783943.1|AALB
OG0008035	LOC108097747|XP_017055745.1|DFIC	LOC118456606|XP_035773402.1|AALB
OG0008036	LOC108095959|XP_017052789.1|DFIC	LOC118460260|XP_035780325.1|AALB
OG0008037	LOC108095737|XP_017052403.1|DFIC	LOC118460265|XP_035780331.1|AALB
OG0008038	LOC108086489|XP_017038903.1|DFIC	LOC118458691|XP_035777322.1|AALB
OG0008039	LOC108093316|XP_017048792.1|DFIC	LOC118457089|XP_035774270.1|AALB
OG0008040	LOC108100756|XP_017060279.1|DFIC	LOC118460588|XP_035780902.1|AALB
OG0008042	LOC108088010|XP_017041111.1|DFIC	LOC118467048|XP_035792933.1|AALB
OG0008043	LOC108091339|XP_017045973.1|DFIC	LOC118457459|XP_035774957.1|AALB
OG0008044	LOC108097005|XP_017054483.1|DFIC	LOC118460335|XP_035780444.1|AALB
OG0008045	LOC108097361|XP_017055092.1|DFIC	LOC118468997|XP_035796319.1|AALB
OG0008046	LOC108093318|XP_017048794.1|DFIC	LOC118468993|XP_035796312.1|AALB
OG0008047	LOC108098583|XP_017057111.1|DFIC	LOC118468500|XP_035795227.1|AALB
OG0008048	LOC108093317|XP_017048793.1|DFIC	LOC118468493|XP_035795214.1|AALB
OG0008049	LOC108098582|XP_017057109.1|DFIC	LOC118468497|XP_035795221.1|AALB
OG0008050	LOC108095839|XP_017052619.1|DFIC	LOC118468486|XP_035795202.1|AALB
OG0008051	LOC108088018|XP_017041121.1|DFIC	LOC118459928|XP_035779683.1|AALB
OG0008052	LOC108096737|XP_017054077.1|DFIC	LOC118461099|XP_035781906.1|AALB
OG0008053	LOC108094995|XP_017051321.1|DFIC	LOC118459346|XP_035778514.1|AALB
OG0008054	LOC108092858|XP_017048168.1|DFIC	LOC118457591|XP_035775174.1|AALB
OG0008055	LOC108091084|XP_017045577.1|DFIC	LOC118457592|XP_035775178.1|AALB
OG0008056	LOC108097347|XP_017055072.1|DFIC	LOC118461826|XP_035783476.1|AALB
OG0008057	LOC108090110|XP_017044116.1|DFIC	LOC118459973|XP_035779761.1|AALB
OG0008058	LOC108092028|XP_017046956.1|DFIC	LOC118458549|XP_035777077.1|AALB
OG0008059	LOC108090136|XP_017044165.1|DFIC	LOC118461717|XP_035783269.1|AALB
OG0008060	LOC108087260|XP_017040054.1|DFIC	LOC118456669|XP_035773534.1|AALB
OG0008061	LOC108095325|XP_017051894.1|DFIC	LOC118460194|XP_035780192.1|AALB
OG0008062	LOC108094702|XP_017050927.1|DFIC	LOC118459799|XP_035779427.1|AALB
OG0008063	LOC108088011|XP_017041112.1|DFIC	LOC118457210|XP_035774469.1|AALB
OG0008064	LOC108091112|XP_017045624.1|DFIC	LOC118460131|XP_035780075.1|AALB
OG0008065	LOC108097343|XP_017055068.1|DFIC	LOC118459715|XP_035779268.1|AALB
OG0008066	LOC108100919|XP_017060522.1|DFIC	LOC118461956|XP_035783744.1|AALB
OG0008067	LOC108097676|XP_017055622.1|DFIC	LOC118458908|XP_035777763.1|AALB
OG0008068	LOC108097778|XP_017055794.1|DFIC	LOC118457343|XP_035774734.1|AALB
OG0008069	LOC108097543|XP_017055389.1|DFIC	LOC118461591|XP_035782987.1|AALB
OG0008070	LOC108093319|XP_017048795.1|DFIC	LOC118459974|XP_035779762.1|AALB
OG0008071	LOC108095359|XP_017051929.1|DFIC	LOC118458132|XP_035776211.1|AALB
OG0008072	LOC108097408|XP_017055154.1|DFIC	LOC118461611|XP_035783041.1|AALB
OG0008073	LOC108095389|XP_017051958.1|DFIC	LOC118458535|XP_035777009.1|AALB
OG0008075	LOC108090677|XP_017044952.1|DFIC	LOC118461393|XP_035782549.1|AALB
OG0008076	LOC108091311|XP_017045923.1|DFIC	LOC118459072|XP_035778005.1|AALB
OG0008077	LOC108091401|XP_017046081.1|DFIC	LOC118468546|XP_035795333.1|AALB
OG0008078	LOC108097272|XP_017054958.1|DFIC	LOC118468545|XP_035795331.1|AALB
OG0008079	LOC108094723|XP_017050954.1|DFIC	LOC118457268|XP_035774553.1|AALB
OG0008080	LOC108091340|XP_017045976.1|DFIC	LOC118460651|XP_035781008.1|AALB
OG0008081	LOC108097238|XP_017054901.1|DFIC	LOC118460655|XP_035781011.1|AALB
OG0008082	LOC108086596|XP_017039054.1|DFIC	LOC118457215|XP_035774483.1|AALB
OG0008083	LOC108090113|XP_017044126.1|DFIC	LOC118460054|XP_035779928.1|AALB
OG0008086	LOC108090081|XP_017044073.1|DFIC	LOC118459972|XP_035779755.1|AALB
OG0008087	LOC108094696|XP_017050916.1|DFIC	LOC118458504|XP_035776964.1|AALB
OG0008088	LOC108097191|XP_017054824.1|DFIC	LOC118459512|XP_035778848.1|AALB
OG0008089	LOC108100353|XP_017059676.1|DFIC	LOC118461715|XP_035783266.1|AALB
OG0008090	LOC108097271|XP_017054957.1|DFIC	LOC118459011|XP_035777909.1|AALB
OG0008091	LOC108091997|XP_017046911.1|DFIC	LOC118458511|XP_035776972.1|AALB
OG0008092	LOC108101071|XP_017060752.1|DFIC	LOC118460187|XP_035780185.1|AALB
OG0008093	LOC108091079|XP_017045571.1|DFIC	LOC118461069|XP_035781854.1|AALB
OG0008094	LOC108093515|XP_017049096.1|DFIC	LOC118461067|XP_035781852.1|AALB
OG0008095	LOC108102065|XP_017062194.1|DFIC	LOC118459333|XP_035778493.1|AALB
OG0008096	LOC108097021|XP_017054527.1|DFIC	LOC118459866|XP_035779540.1|AALB
OG0008097	LOC108088637|XP_017042044.1|DFIC	LOC118459870|XP_035779548.1|AALB
OG0008098	LOC108087567|XP_017040484.1|DFIC	LOC118460432|XP_035780617.1|AALB
OG0008099	LOC108100403|XP_017059775.1|DFIC	LOC118458693|XP_035777325.1|AALB
OG0008100	LOC108092054|XP_017046997.1|DFIC	LOC118460829|XP_035781370.1|AALB
OG0008101	LOC108097596|XP_017055483.1|DFIC	LOC118461024|XP_035781772.1|AALB
OG0008102	LOC108096715|XP_017054043.1|DFIC	LOC118458462|XP_035776873.1|AALB
OG0008103	LOC108094633|XP_017050814.1|DFIC	LOC118460157|XP_035780147.1|AALB
OG0008104	LOC108096464|XP_017053564.1|DFIC	LOC118459828|XP_035779483.1|AALB
OG0008105	LOC108098852|XP_017057503.1|DFIC	LOC118461519|XP_035782845.1|AALB
OG0008106	LOC108088780|XP_017042226.1|DFIC	LOC118460496|XP_035780741.1|AALB
OG0008107	LOC108102082|XP_017062220.1|DFIC	LOC118457966|XP_035775898.1|AALB
OG0008108	LOC108092856|XP_017048165.1|DFIC	LOC118459677|XP_035779178.1|AALB
OG0008109	LOC108091279|XP_017045882.1|DFIC	LOC118460096|XP_035780014.1|AALB
OG0008110	LOC108091141|XP_017045665.1|DFIC	LOC118468757|XP_035795822.1|AALB
OG0008111	LOC108092837|XP_017048131.1|DFIC	LOC118461022|XP_035781766.1|AALB
OG0008112	LOC108097090|XP_017054634.1|DFIC	LOC118461020|XP_035781763.1|AALB
OG0008113	LOC108095619|XP_017052274.1|DFIC	LOC118456407|XP_035773013.1|AALB
OG0008114	LOC108095618|XP_017052273.1|DFIC	LOC118456406|XP_035773012.1|AALB
OG0008115	LOC108097950|XP_017056032.1|DFIC	LOC118456399|XP_035772982.1|AALB
OG0008116	LOC108098015|XP_017056151.1|DFIC	LOC118459334|XP_035778495.1|AALB
OG0008117	LOC108097587|XP_017055467.1|DFIC	LOC118461213|XP_035782167.1|AALB
OG0008118	LOC108092843|XP_017048138.1|DFIC	LOC118460273|XP_035780350.1|AALB
OG0008119	LOC108097717|XP_017055698.1|DFIC	LOC118460272|XP_035780349.1|AALB
OG0008120	LOC108091196|XP_017045767.1|DFIC	LOC118460182|XP_035780178.1|AALB
OG0008122	LOC108097082|XP_017054614.1|DFIC	LOC118460174|XP_035780171.1|AALB
OG0008123	LOC108097248|XP_017054917.1|DFIC	LOC118456426|XP_035773074.1|AALB
OG0008124	LOC108092953|XP_017048315.1|DFIC	LOC118456427|XP_035773075.1|AALB
OG0008125	LOC108091327|XP_017045957.1|DFIC	LOC118460540|XP_035780823.1|AALB
OG0008126	LOC108097383|XP_017055125.1|DFIC	LOC118456405|XP_035773009.1|AALB
OG0008127	LOC108097177|XP_017054804.1|DFIC	LOC118459336|XP_035778499.1|AALB
OG0008128	LOC108094663|XP_017050863.1|DFIC	LOC118457324|XP_035774710.1|AALB
OG0008129	LOC108097279|XP_017054969.1|DFIC	LOC118458200|XP_035776337.1|AALB
OG0008130	LOC108088703|XP_017042134.1|DFIC	LOC118458196|XP_035776334.1|AALB
OG0008131	LOC108092855|XP_017048164.1|DFIC	LOC118461859|XP_035783556.1|AALB
OG0008132	LOC108092193|XP_017047209.1|DFIC	LOC118458145|XP_035776232.1|AALB
OG0008133	LOC108095555|XP_017052179.1|DFIC	LOC118458114|XP_035776181.1|AALB
OG0008135	LOC108099460|XP_017058498.1|DFIC	LOC118457991|XP_035775951.1|AALB
OG0008136	LOC108089987|XP_017043976.1|DFIC	LOC118461483|XP_035782746.1|AALB
OG0008137	LOC108086491|XP_017038905.1|DFIC	LOC118463501|XP_035785993.1|AALB
OG0008138	LOC108089573|XP_017043419.1|DFIC	LOC118462483|XP_035784084.1|AALB
OG0008139	LOC108094938|XP_017051288.1|DFIC	LOC118462481|XP_035784080.1|AALB
OG0008140	LOC108091328|XP_017045958.1|DFIC	LOC118462480|XP_035784073.1|AALB
OG0008141	LOC108091221|XP_017045812.1|DFIC	LOC118466169|XP_035791044.1|AALB
OG0008142	LOC108097772|XP_017055787.1|DFIC	LOC118465877|XP_035790408.1|AALB
OG0008143	LOC108094677|XP_017050883.1|DFIC	LOC118466372|XP_035791489.1|AALB
OG0008144	LOC108096632|XP_017053871.1|DFIC	LOC118466375|XP_035791493.1|AALB
OG0008145	LOC108091217|XP_017045806.1|DFIC	LOC118467945|XP_035794806.1|AALB
OG0008146	LOC108095305|XP_017051854.1|DFIC	LOC118467947|XP_035794809.1|AALB
OG0008147	LOC108095302|XP_017051849.1|DFIC	LOC118464223|XP_035787288.1|AALB
OG0008148	LOC108097189|XP_017054821.1|DFIC	LOC118466552|XP_035791967.1|AALB
OG0008149	LOC108097263|XP_017054944.1|DFIC	LOC118462951|XP_035784986.1|AALB
OG0008150	LOC108091164|XP_017045693.1|DFIC	LOC118463891|XP_035786715.1|AALB
OG0008151	LOC108092782|XP_017048027.1|DFIC	LOC118465363|XP_035789432.1|AALB
OG0008152	LOC108097187|XP_017054819.1|DFIC	LOC118464504|XP_035787832.1|AALB
OG0008153	LOC108101908|XP_017061971.1|DFIC	LOC118462728|XP_035784565.1|AALB
OG0008154	LOC108087454|XP_017040304.1|DFIC	LOC118462746|XP_035784600.1|AALB
OG0008156	LOC108100776|XP_017060303.1|DFIC	LOC118466888|XP_035792634.1|AALB
OG0008157	LOC108087363|XP_017040192.1|DFIC	LOC118462667|XP_035784457.1|AALB
OG0008158	LOC108097994|XP_017056120.1|DFIC	LOC118464133|XP_035787124.1|AALB
OG0008159	LOC108088314|XP_017041539.1|DFIC	LOC118465083|XP_035788880.1|AALB
OG0008160	LOC108094889|XP_017051215.1|DFIC	LOC118464224|XP_035787291.1|AALB
OG0008161	LOC108098994|XP_017057715.1|DFIC	LOC118463056|XP_035785199.1|AALB
OG0008162	LOC108097536|XP_017055372.1|DFIC	LOC118464950|XP_035788633.1|AALB
OG0008163	LOC108093090|XP_017048513.1|DFIC	LOC118463226|XP_035785569.1|AALB
OG0008164	LOC108102171|XP_017062360.1|DFIC	LOC118464873|XP_035788500.1|AALB
OG0008165	LOC108092961|XP_017048333.1|DFIC	LOC118467124|XP_035793098.1|AALB
OG0008166	LOC108095616|XP_017052270.1|DFIC	LOC118465090|XP_035788888.1|AALB
OG0008167	LOC108091160|XP_017045682.1|DFIC	LOC118465204|XP_035789082.1|AALB
OG0008168	LOC108091179|XP_017045727.1|DFIC	LOC118466196|XP_035791106.1|AALB
OG0008169	LOC108097028|XP_017054534.1|DFIC	LOC118466198|XP_035791109.1|AALB
OG0008170	LOC108086753|XP_017039281.1|DFIC	LOC118467668|XP_035794316.1|AALB
OG0008171	LOC108098010|XP_017056140.1|DFIC	LOC118466328|XP_035791338.1|AALB
OG0008172	LOC108098629|XP_017057193.1|DFIC	LOC118467823|XP_035794605.1|AALB
OG0008173	LOC108093426|XP_017048969.1|DFIC	LOC118466064|XP_035790820.1|AALB
OG0008174	LOC108096646|XP_017053899.1|DFIC	LOC118465975|XP_035790628.1|AALB
OG0008175	LOC108097592|XP_017055477.1|DFIC	LOC118465851|XP_035790372.1|AALB
OG0008176	LOC108097024|XP_017054530.1|DFIC	LOC118467891|XP_035794701.1|AALB
OG0008177	LOC108097259|XP_017054936.1|DFIC	LOC118467747|XP_035794450.1|AALB
OG0008178	LOC108095330|XP_017051900.1|DFIC	LOC118467741|XP_035794440.1|AALB
OG0008179	LOC108094629|XP_017050807.1|DFIC	LOC118463449|XP_035785926.1|AALB
OG0008180	LOC108097267|XP_017054954.1|DFIC	LOC118463921|XP_035786771.1|AALB
OG0008181	LOC108097269|XP_017054956.1|DFIC	LOC118463924|XP_035786775.1|AALB
OG0008183	LOC108101931|XP_017062002.1|DFIC	LOC118462766|XP_035784621.1|AALB
OG0008184	LOC108089184|XP_017042809.1|DFIC	LOC118465331|XP_035789369.1|AALB
OG0008185	LOC108098676|XP_017057261.1|DFIC	LOC118464180|XP_035787215.1|AALB
OG0008186	LOC108090467|XP_017044653.1|DFIC	LOC118467840|XP_035794630.1|AALB
OG0008187	LOC108090468|XP_017044654.1|DFIC	LOC118467846|XP_035794644.1|AALB
OG0008188	LOC108101326|XP_017061123.1|DFIC	LOC118465082|XP_035788878.1|AALB
OG0008189	LOC108092745|XP_017047963.1|DFIC	LOC118466048|XP_035790779.1|AALB
OG0008190	LOC108100674|XP_017060179.1|DFIC	LOC118465112|XP_035788951.1|AALB
OG0008191	LOC108097244|XP_017054910.1|DFIC	LOC118462539|XP_035784198.1|AALB
OG0008192	LOC108097756|XP_017055757.1|DFIC	LOC118465366|XP_035789452.1|AALB
OG0008193	LOC108098128|XP_017056340.1|DFIC	LOC118467677|XP_035794340.1|AALB
OG0008194	LOC108101749|XP_017061700.1|DFIC	LOC118464006|XP_035786947.1|AALB
OG0008195	LOC108094782|XP_017051045.1|DFIC	LOC118465499|XP_035789697.1|AALB
OG0008196	LOC108096976|XP_017054444.1|DFIC	LOC118466897|XP_035792646.1|AALB
OG0008197	LOC108086950|XP_017039552.1|DFIC	LOC118464267|XP_035787405.1|AALB
OG0008198	LOC108097298|XP_017055001.1|DFIC	LOC118460270|XP_035780343.1|AALB
OG0008199	LOC108097655|XP_017055577.1|DFIC	LOC118467726|XP_035794423.1|AALB
OG0008200	LOC108096834|XP_017054228.1|DFIC	LOC118465850|XP_035790370.1|AALB
OG0008201	LOC108100666|XP_017060168.1|DFIC	LOC118466542|XP_035791950.1|AALB
OG0008202	LOC108100169|XP_017059424.1|DFIC	LOC118466539|XP_035791947.1|AALB
OG0008203	LOC108100481|XP_017059904.1|DFIC	LOC118467498|XP_035793942.1|AALB
OG0008204	LOC108092881|XP_017048212.1|DFIC	LOC118463203|XP_035785539.1|AALB
OG0008205	LOC108091123|XP_017045643.1|DFIC	LOC118465080|XP_035788876.1|AALB
OG0008206	LOC108096310|XP_017053286.1|DFIC	LOC118465353|XP_035789417.1|AALB
OG0008207	LOC108096424|XP_017053497.1|DFIC	LOC118463177|XP_035785477.1|AALB
OG0008208	LOC108094032|XP_017049952.1|DFIC	LOC118463459|XP_035785942.1|AALB
OG0008209	LOC108099191|XP_017058048.1|DFIC	LOC118463462|XP_035785944.1|AALB
OG0008210	LOC108086887|XP_017039436.1|DFIC	LOC118465167|XP_035789020.1|AALB
OG0008211	LOC108089251|XP_017042906.1|DFIC	LOC118465037|XP_035788796.1|AALB
OG0008212	LOC108088907|XP_017042403.1|DFIC	LOC118466461|XP_035791711.1|AALB
OG0008213	LOC108092847|XP_017048155.1|DFIC	LOC118467619|XP_035794221.1|AALB
OG0008214	LOC108089446|XP_017043175.1|DFIC	LOC118467019|XP_035792861.1|AALB
OG0008215	LOC108097988|XP_017056107.1|DFIC	LOC118467280|XP_035793476.1|AALB
OG0008216	LOC108100421|XP_017059807.1|DFIC	LOC118467309|XP_035793530.1|AALB
OG0008217	LOC108097470|XP_017055230.1|DFIC	LOC118462719|XP_035784555.1|AALB
OG0008218	LOC108093737|XP_017049483.1|DFIC	LOC118465026|XP_035788784.1|AALB
OG0008219	LOC108088627|XP_017042031.1|DFIC	LOC118464937|XP_035788603.1|AALB
OG0008220	LOC108091219|XP_017045810.1|DFIC	LOC118464938|XP_035788615.1|AALB
OG0008221	LOC108096036|XP_017052871.1|DFIC	LOC118462507|XP_035784124.1|AALB
OG0008222	LOC108088787|XP_017042237.1|DFIC	LOC118465830|XP_035790312.1|AALB
OG0008223	LOC108096375|XP_017053416.1|DFIC	LOC118466318|XP_035791324.1|AALB
OG0008224	LOC108096278|XP_017053230.1|DFIC	LOC118466971|XP_035792775.1|AALB
OG0008225	LOC108095591|XP_017052242.1|DFIC	LOC118462877|XP_035784841.1|AALB
OG0008226	LOC108097286|XP_017054983.1|DFIC	LOC118462735|XP_035784576.1|AALB
OG0008227	LOC108086595|XP_017039053.1|DFIC	LOC118456240|XP_035772730.1|AALB
OG0008228	LOC108088448|XP_017041714.1|DFIC	LOC118461264|XP_035782287.1|AALB
OG0008229	LOC108087187|XP_017039933.1|DFIC	LOC118456770|XP_035773738.1|AALB
OG0008230	LOC108087331|XP_017040150.1|DFIC	LOC118457358|XP_035774763.1|AALB
OG0008232	LOC108100588|XP_017060057.1|DFIC	LOC118461849|XP_035783529.1|AALB
OG0008233	LOC108098345|XP_017056676.1|DFIC, LOC108098344|XP_017056674.1|DFIC	LOC118460975|XP_035781681.1|AALB
OG0008234	LOC108090816|XP_017045163.1|DFIC	LOC118465509|XP_035789721.1|AALB
OG0008235	LOC108095539|XP_017052157.1|DFIC	LOC118465014|XP_035788760.1|AALB
OG0008236	LOC108101345|XP_017061141.1|DFIC	LOC118462486|XP_035784086.1|AALB
OG0008237	LOC108101579|XP_017061480.1|DFIC	LOC118464401|XP_035787649.1|AALB
OG0008238	LOC108100337|XP_017059644.1|DFIC	LOC118466227|XP_035791159.1|AALB
OG0008239	LOC108093258|XP_017048723.1|DFIC	LOC118464847|XP_035788436.1|AALB
OG0008240	LOC108096612|XP_017053845.1|DFIC	LOC118466963|XP_035792758.1|AALB
OG0008267	LOC108095840|XP_017052620.1|DFIC	LOC118458361|XP_035776613.1|AALB
OG0008269	LOC108091269|XP_017045872.1|DFIC	LOC118463496|XP_035786025.1|AALB
OG0008270	LOC108097199|XP_017054833.1|DFIC	LOC118458598|XP_035777169.1|AALB
OG0008272	LOC108097097|XP_017054644.1|DFIC	LOC118460690|XP_035781096.1|AALB
OG0008274	LOC108097107|XP_017054665.1|DFIC	LOC118460154|XP_035780148.1|AALB
OG0008275	LOC108097013|XP_017054500.1|DFIC	LOC118468768|XP_035795842.1|AALB, LOC118465862|XP_035790387.1|AALB
OG0008276	LOC108094660|XP_017050859.1|DFIC	LOC118456666|XP_035773529.1|AALB
OG0008278	LOC108089155|XP_017042767.1|DFIC	LOC118461645|XP_035783113.1|AALB
OG0008279	LOC108097671|XP_017055615.1|DFIC	LOC118458083|XP_035776139.1|AALB
OG0008280	LOC108097672|XP_017055617.1|DFIC	LOC118458911|XP_035777771.1|AALB
OG0008281	LOC108094495|XP_017050586.1|DFIC	LOC118464807|XP_035788367.1|AALB
OG0008282	LOC108091155|XP_017045680.1|DFIC	LOC118466587|XP_035792043.1|AALB
OG0008283	LOC108098027|XP_017056169.1|DFIC	LOC118467884|XP_035794730.1|AALB
OG0008285	LOC108097737|XP_017055730.1|DFIC	LOC118461087|XP_035781882.1|AALB
OG0008286	LOC108101706|XP_017061632.1|DFIC	LOC118466530|XP_035791932.1|AALB
OG0008287	LOC108098074|XP_017056255.1|DFIC	LOC118465757|XP_035790156.1|AALB
OG0008289	LOC108099303|XP_017058187.1|DFIC	LOC118460288|XP_035780413.1|AALB
OG0008290	LOC108097422|XP_017055178.1|DFIC	LOC118466401|XP_035791563.1|AALB
OG0008291	LOC108098053|XP_017056225.1|DFIC	LOC118466410|XP_035791574.1|AALB
OG0008293	LOC108100766|XP_017060294.1|DFIC	LOC118459500|XP_035778822.1|AALB
OG0008295	LOC108097797|XP_017055817.1|DFIC	LOC118459623|XP_035779097.1|AALB
OG0008296	LOC108102152|XP_017062331.1|DFIC	LOC118461030|XP_035781803.1|AALB
OG0008297	LOC108097972|XP_017056077.1|DFIC	LOC118457584|XP_035775169.1|AALB
OG0008300	LOC108094568|XP_017050674.1|DFIC	LOC118457452|XP_035774946.1|AALB
OG0008302	LOC108098133|XP_017056345.1|DFIC	LOC118461430|XP_035782633.1|AALB
OG0008303	LOC108091336|XP_017045968.1|DFIC	LOC118458479|XP_035776919.1|AALB
OG0008304	LOC108092956|XP_017048322.1|DFIC	LOC118458719|XP_035777361.1|AALB
OG0008305	LOC108094687|XP_017050899.1|DFIC	LOC118468317|XP_035794954.1|AALB
OG0008306	LOC108092932|XP_017048287.1|DFIC	LOC118457821|XP_035775589.1|AALB
OG0008308	LOC108095837|XP_017052616.1|DFIC	LOC118460267|XP_035780333.1|AALB
OG0008309	LOC108092714|XP_017047929.1|DFIC	LOC118457827|XP_035775594.1|AALB
OG0008311	LOC108097461|XP_017055224.1|DFIC	LOC118457722|XP_035775406.1|AALB
OG0008313	LOC108097495|XP_017055290.1|DFIC	LOC118456493|XP_035773211.1|AALB
OG0008314	LOC108086680|XP_017039162.1|DFIC	LOC118469015|XP_035796351.1|AALB
OG0008315	LOC108099945|XP_017059110.1|DFIC	LOC118460160|XP_035780153.1|AALB
OG0008317	LOC108099671|XP_017058795.1|DFIC	LOC118468570|XP_035795392.1|AALB
OG0008318	LOC108102136|XP_017062296.1|DFIC	LOC118460909|XP_035781552.1|AALB
OG0008319	LOC108093899|XP_017049748.1|DFIC	LOC118458670|XP_035777269.1|AALB
OG0008320	LOC108097581|XP_017055455.1|DFIC	LOC118468687|XP_035795694.1|AALB
OG0008321	LOC108098925|XP_017057617.1|DFIC	LOC118468669|XP_035795622.1|AALB
OG0008322	LOC108089173|XP_017042798.1|DFIC	LOC118457977|XP_035775918.1|AALB
OG0008323	LOC108098870|XP_017057545.1|DFIC	LOC118468572|XP_035795397.1|AALB
OG0008324	LOC108092867|XP_017048191.1|DFIC	LOC118457927|XP_035775830.1|AALB
OG0008325	LOC108094584|XP_017050690.1|DFIC	LOC118456578|XP_035773361.1|AALB
OG0008326	LOC108096850|XP_017054259.1|DFIC	LOC118459439|XP_035778678.1|AALB
OG0008327	LOC108090982|XP_017045427.1|DFIC	LOC118466118|XP_035790948.1|AALB
OG0008328	LOC108097356|XP_017055085.1|DFIC	LOC118463331|XP_035785721.1|AALB
OG0008329	LOC108092924|XP_017048275.1|DFIC	LOC118463791|XP_035786518.1|AALB
OG0008330	LOC108090285|XP_017044384.1|DFIC	LOC118464624|XP_035787963.1|AALB
OG0008331	LOC108087580|XP_017040501.1|DFIC	LOC118463042|XP_035785180.1|AALB
OG0008332	LOC108089520|XP_017043336.1|DFIC	LOC118463052|XP_035785195.1|AALB
OG0008333	LOC108089582|XP_017043427.1|DFIC	LOC118466270|XP_035791230.1|AALB
OG0008334	LOC108089546|XP_017043372.1|DFIC	LOC118466264|XP_035791218.1|AALB
OG0008336	LOC108088272|XP_017041479.1|DFIC	LOC118465243|XP_035789156.1|AALB
OG0008337	LOC108090486|XP_017044684.1|DFIC	LOC118463064|XP_035785212.1|AALB
OG0008338	LOC108100519|XP_017059965.1|DFIC	LOC118462708|XP_035784541.1|AALB
OG0008339	LOC108088650|XP_017042066.1|DFIC	LOC118467016|XP_035792860.1|AALB
OG0008340	LOC108093850|XP_017049674.1|DFIC	LOC118466226|XP_035791155.1|AALB
OG0008342	LOC108099135|XP_017057963.1|DFIC	LOC118467815|XP_035794593.1|AALB
OG0008345	LOC108099062|XP_017057827.1|DFIC	LOC118465956|XP_035790590.1|AALB
OG0008346	LOC108092949|XP_017048309.1|DFIC	LOC118463663|XP_035786309.1|AALB
OG0008347	LOC108101264|XP_017061008.1|DFIC	LOC118463665|XP_035786311.1|AALB
OG0008348	LOC108099889|XP_017059033.1|DFIC	LOC118463426|XP_035785883.1|AALB
OG0008349	LOC108095411|XP_017051985.1|DFIC	LOC118466210|XP_035791119.1|AALB
OG0008350	LOC108097485|XP_017055273.1|DFIC	LOC118463718|XP_035786403.1|AALB
OG0008355	LOC108086402|XP_017038792.1|DFIC	LOC118465017|XP_035788764.1|AALB
OG0008356	LOC108089444|XP_017043173.1|DFIC	LOC118467914|XP_035794742.1|AALB
OG0008357	LOC108099446|XP_017058472.1|DFIC	LOC118456788|XP_035773761.1|AALB
OG0008358	LOC108088104|XP_017041246.1|DFIC	LOC118457938|XP_035775845.1|AALB
OG0008359	LOC108090712|XP_017044996.1|DFIC	LOC118464397|XP_035787641.1|AALB
OG0008360	LOC108096886|XP_017054316.1|DFIC	LOC118468522|XP_035795278.1|AALB
OG0008361	LOC108100986|XP_017060634.1|DFIC	LOC118456836|XP_035773825.1|AALB
