Orthogroup	DFIC.longest_only	DBIA.longest_only
OG0008152	LOC108097187|XP_017054819.1|DFIC	LOC108023516|XP_016948551.1|DBIA
OG0008153	LOC108101908|XP_017061971.1|DFIC	LOC108022925|XP_016947626.1|DBIA
OG0008155	LOC108100667|XP_017060169.1|DFIC	LOC108030629|XP_016959122.1|DBIA
OG0008156	LOC108100776|XP_017060303.1|DFIC	LOC108023885|XP_016949058.1|DBIA
OG0008157	LOC108087363|XP_017040192.1|DFIC	LOC108032090|XP_016961405.1|DBIA
OG0008158	LOC108097994|XP_017056120.1|DFIC	LOC108033138|XP_016962850.1|DBIA
OG0008159	LOC108088314|XP_017041539.1|DFIC	LOC108028193|XP_016955342.1|DBIA
OG0008160	LOC108094889|XP_017051215.1|DFIC	LOC108026732|XP_016953333.1|DBIA
OG0008161	LOC108098994|XP_017057715.1|DFIC	LOC108028054|XP_016955185.1|DBIA
OG0008162	LOC108097536|XP_017055372.1|DFIC	LOC108023505|XP_016948533.1|DBIA
OG0008163	LOC108093090|XP_017048513.1|DFIC	LOC108028338|XP_016955578.1|DBIA
OG0008164	LOC108102171|XP_017062360.1|DFIC	LOC108036171|XP_016967649.1|DBIA
OG0008165	LOC108092961|XP_017048333.1|DFIC	LOC108023654|XP_016948763.1|DBIA
OG0008166	LOC108095616|XP_017052270.1|DFIC	LOC108036491|XP_016968175.1|DBIA
OG0008167	LOC108091160|XP_017045682.1|DFIC	LOC108029802|XP_016957822.1|DBIA
OG0008168	LOC108091179|XP_017045727.1|DFIC	LOC108027707|XP_016954781.1|DBIA
OG0008169	LOC108097028|XP_017054534.1|DFIC	LOC108024152|XP_016949444.1|DBIA
OG0008170	LOC108086753|XP_017039281.1|DFIC	LOC108023009|XP_016947731.1|DBIA
OG0008171	LOC108098010|XP_017056140.1|DFIC	LOC108028863|XP_016956341.1|DBIA
OG0008172	LOC108098629|XP_017057193.1|DFIC	LOC108027399|XP_016954326.1|DBIA
OG0008173	LOC108093426|XP_017048969.1|DFIC	LOC108033658|XP_016963583.1|DBIA
OG0008174	LOC108096646|XP_017053899.1|DFIC	LOC108029545|XP_016957347.1|DBIA
OG0008175	LOC108097592|XP_017055477.1|DFIC	LOC108023499|XP_016948523.1|DBIA
OG0008176	LOC108097024|XP_017054530.1|DFIC	LOC108024254|XP_016949630.1|DBIA
OG0008177	LOC108097259|XP_017054936.1|DFIC	LOC108024207|XP_016949549.1|DBIA
OG0008178	LOC108095330|XP_017051900.1|DFIC	LOC108033171|XP_016962893.1|DBIA
OG0008179	LOC108094629|XP_017050807.1|DFIC	LOC108033214|XP_016962958.1|DBIA
OG0008180	LOC108097267|XP_017054954.1|DFIC	LOC108024227|XP_016949588.1|DBIA
OG0008181	LOC108097269|XP_017054956.1|DFIC	LOC108024228|XP_016949589.1|DBIA
OG0008182	LOC108090436|XP_017044602.1|DFIC	LOC108029549|XP_016957356.1|DBIA
OG0008183	LOC108101931|XP_017062002.1|DFIC	LOC108026890|XP_016953585.1|DBIA
OG0008184	LOC108089184|XP_017042809.1|DFIC	LOC108033308|XP_016963070.1|DBIA
OG0008185	LOC108098676|XP_017057261.1|DFIC	LOC108036893|XP_016968759.1|DBIA
OG0008186	LOC108090467|XP_017044653.1|DFIC	LOC108036593|XP_016968342.1|DBIA
OG0008187	LOC108090468|XP_017044654.1|DFIC	LOC108036596|XP_016968344.1|DBIA
OG0008188	LOC108101326|XP_017061123.1|DFIC	LOC108027674|XP_016954707.1|DBIA
OG0008189	LOC108092745|XP_017047963.1|DFIC	LOC108032780|XP_016962271.1|DBIA
OG0008190	LOC108100674|XP_017060179.1|DFIC	LOC108029122|XP_016956730.1|DBIA
OG0008191	LOC108097244|XP_017054910.1|DFIC	LOC108023196|XP_016947943.1|DBIA
OG0008192	LOC108097756|XP_017055757.1|DFIC	LOC108024160|XP_016949460.1|DBIA
OG0008193	LOC108098128|XP_017056340.1|DFIC	LOC108027622|XP_016954633.1|DBIA
OG0008194	LOC108101749|XP_017061700.1|DFIC	LOC108029287|XP_016956975.1|DBIA
OG0008195	LOC108094782|XP_017051045.1|DFIC	LOC108029413|XP_016957135.1|DBIA
OG0008196	LOC108096976|XP_017054444.1|DFIC	LOC108026562|XP_016953001.1|DBIA
OG0008197	LOC108086950|XP_017039552.1|DFIC	LOC108035679|XP_016966878.1|DBIA
OG0008198	LOC108097298|XP_017055001.1|DFIC	LOC108024217|XP_016949570.1|DBIA
OG0008199	LOC108097655|XP_017055577.1|DFIC	LOC108023500|XP_016948524.1|DBIA
OG0008200	LOC108096834|XP_017054228.1|DFIC	LOC108036580|XP_016968320.1|DBIA
OG0008201	LOC108100666|XP_017060168.1|DFIC	LOC108030627|XP_016959119.1|DBIA
OG0008202	LOC108100169|XP_017059424.1|DFIC	LOC108030632|XP_016959126.1|DBIA
OG0008203	LOC108100481|XP_017059904.1|DFIC	LOC108031248|XP_016959978.1|DBIA
OG0008204	LOC108092881|XP_017048212.1|DFIC	LOC108036408|XP_016968020.1|DBIA
OG0008205	LOC108091123|XP_017045643.1|DFIC	LOC108023669|XP_016948780.1|DBIA
OG0008206	LOC108096310|XP_017053286.1|DFIC	LOC108030610|XP_016959091.1|DBIA
OG0008207	LOC108096424|XP_017053497.1|DFIC	LOC108028836|XP_016956316.1|DBIA
OG0008208	LOC108094032|XP_017049952.1|DFIC	LOC108036635|XP_016968398.1|DBIA
OG0008209	LOC108099191|XP_017058048.1|DFIC	LOC108035577|XP_016966737.1|DBIA
OG0008210	LOC108086887|XP_017039436.1|DFIC	LOC108034641|XP_016965068.1|DBIA
OG0008211	LOC108089251|XP_017042906.1|DFIC	LOC108035035|XP_016965873.1|DBIA
OG0008212	LOC108088907|XP_017042403.1|DFIC	LOC108030894|XP_016959558.1|DBIA
OG0008213	LOC108092847|XP_017048155.1|DFIC	LOC108023720|XP_016948842.1|DBIA
OG0008214	LOC108089446|XP_017043175.1|DFIC	LOC108030532|XP_016958914.1|DBIA
OG0008215	LOC108097988|XP_017056107.1|DFIC	LOC108033220|XP_016962972.1|DBIA
OG0008216	LOC108100421|XP_017059807.1|DFIC	LOC108028336|XP_016955575.1|DBIA
OG0008217	LOC108097470|XP_017055230.1|DFIC	LOC108024158|XP_016949459.1|DBIA
OG0008218	LOC108093737|XP_017049483.1|DFIC	LOC108022712|XP_016947276.1|DBIA
OG0008219	LOC108088627|XP_017042031.1|DFIC	LOC108023406|XP_016948350.1|DBIA
OG0008220	LOC108091219|XP_017045810.1|DFIC	LOC108025760|XP_016951844.1|DBIA
OG0008221	LOC108096036|XP_017052871.1|DFIC	LOC108033669|XP_016963599.1|DBIA
OG0008222	LOC108088787|XP_017042237.1|DFIC	LOC108030811|XP_016959397.1|DBIA
OG0008223	LOC108096375|XP_017053416.1|DFIC	LOC108030602|XP_016959076.1|DBIA
OG0008224	LOC108096278|XP_017053230.1|DFIC	LOC108028320|XP_016955540.1|DBIA
OG0008225	LOC108095591|XP_017052242.1|DFIC	LOC108036306|XP_016967808.1|DBIA
OG0008226	LOC108097286|XP_017054983.1|DFIC	LOC108024213|XP_016949561.1|DBIA
OG0008227	LOC108086595|XP_017039053.1|DFIC	LOC108025067|XP_016950813.1|DBIA
OG0008228	LOC108088448|XP_017041714.1|DFIC	LOC108025273|XP_016951124.1|DBIA
OG0008229	LOC108087187|XP_017039933.1|DFIC	LOC108025205|XP_016951026.1|DBIA
OG0008230	LOC108087331|XP_017040150.1|DFIC	LOC108025197|XP_016950998.1|DBIA
OG0008232	LOC108100588|XP_017060057.1|DFIC	LOC108035187|XP_016966158.1|DBIA
OG0008233	LOC108098345|XP_017056676.1|DFIC, LOC108098344|XP_017056674.1|DFIC	LOC108032647|XP_016962084.1|DBIA
OG0008234	LOC108090816|XP_017045163.1|DFIC	LOC108023053|XP_016947789.1|DBIA
OG0008235	LOC108095539|XP_017052157.1|DFIC	LOC108025724|XP_016951780.1|DBIA
OG0008236	LOC108101345|XP_017061141.1|DFIC	LOC108023896|XP_016949072.1|DBIA
OG0008237	LOC108101579|XP_017061480.1|DFIC	LOC108036573|XP_016968310.1|DBIA
OG0008238	LOC108100337|XP_017059644.1|DFIC	LOC108030492|XP_016958873.1|DBIA
OG0008239	LOC108093258|XP_017048723.1|DFIC	LOC108028768|XP_016956232.1|DBIA
OG0008240	LOC108096612|XP_017053845.1|DFIC	LOC108030298|XP_016958621.1|DBIA
OG0008243	LOC108087725|XP_017040735.1|DFIC	LOC108030463|XP_016958848.1|DBIA
OG0008244	LOC108099577|XP_017058669.1|DFIC	LOC108031233|XP_016959958.1|DBIA
OG0008245	LOC108094771|XP_017051033.1|DFIC	LOC108029381|XP_016957098.1|DBIA
OG0008246	LOC108093676|XP_017049344.1|DFIC	LOC108022255|XP_016946603.1|DBIA
OG0008247	LOC108095890|XP_017052692.1|DFIC	LOC108025504|XP_016951514.1|DBIA, LOC108025030|XP_016950775.1|DBIA
OG0008248	LOC108086521|XP_017038939.1|DFIC	LOC108025057|XP_016950802.1|DBIA
OG0008249	LOC108099383|XP_017058370.1|DFIC	LOC108025209|XP_016951034.1|DBIA
OG0008250	LOC108096945|XP_017054394.1|DFIC	LOC108030015|XP_016958019.1|DBIA
OG0008251	LOC108094219|XP_017050166.1|DFIC	LOC108029935|XP_016957919.1|DBIA
OG0008252	LOC108090408|XP_017044549.1|DFIC	LOC108036658|XP_016968427.1|DBIA
OG0008253	LOC108090314|XP_017044415.1|DFIC	LOC108029366|XP_016957082.1|DBIA
OG0008255	LOC108088799|XP_017042258.1|DFIC	LOC108030796|XP_016959365.1|DBIA
OG0008256	LOC108094269|XP_017050229.1|DFIC	LOC108030043|XP_016958104.1|DBIA
OG0008257	LOC108091352|XP_017045994.1|DFIC	LOC108022997|XP_016947717.1|DBIA
OG0008258	LOC108098174|XP_017056395.1|DFIC	LOC108033438|XP_016963252.1|DBIA
OG0008258	LOC108095311|XP_017051868.1|DFIC	LOC108033094|XP_016962779.1|DBIA
OG0008259	LOC108089994|XP_017043985.1|DFIC	LOC108027887|XP_016954994.1|DBIA
OG0008260	LOC108099315|XP_017058215.1|DFIC, LOC108099123|XP_017057947.1|DFIC	LOC108034849|XP_016965473.1|DBIA
OG0008261	LOC108094004|XP_017049919.1|DFIC	LOC108022493|XP_016946935.1|DBIA
OG0008262	LOC108101664|XP_017061577.1|DFIC	LOC108030941|XP_016959629.1|DBIA
OG0008263	LOC108094796|XP_017051057.1|DFIC	LOC108029745|XP_016957727.1|DBIA
OG0008263	LOC108094775|XP_017051037.1|DFIC	LOC108029747|XP_016957729.1|DBIA
OG0008264	LOC108094770|XP_017051031.1|DFIC	LOC108029380|XP_016957097.1|DBIA
OG0008265	LOC108088505|XP_017041824.1|DFIC	LOC108026031|XP_016952212.1|DBIA
OG0008266	LOC108090129|XP_017044154.1|DFIC	LOC108027337|XP_016954240.1|DBIA
OG0008267	LOC108095840|XP_017052620.1|DFIC	LOC108025322|XP_016951231.1|DBIA
OG0008268	LOC108089903|XP_017043869.1|DFIC	LOC108034017|XP_016964241.1|DBIA
OG0008269	LOC108091269|XP_017045872.1|DFIC	LOC108034038|XP_016964273.1|DBIA
OG0008270	LOC108097199|XP_017054833.1|DFIC	LOC108025934|XP_016952121.1|DBIA
OG0008271	LOC108099114|XP_017057933.1|DFIC	LOC108034547|XP_016964963.1|DBIA
OG0008272	LOC108097097|XP_017054644.1|DFIC	LOC108025784|XP_016951893.1|DBIA
OG0008273	LOC108102072|XP_017062202.1|DFIC	LOC108026030|XP_016952211.1|DBIA
OG0008274	LOC108097107|XP_017054665.1|DFIC	LOC108023322|XP_016948115.1|DBIA
OG0008275	LOC108097013|XP_017054500.1|DFIC	LOC108024124|XP_016949394.1|DBIA
OG0008276	LOC108094660|XP_017050859.1|DFIC	LOC108033101|XP_016962788.1|DBIA
OG0008278	LOC108089155|XP_017042767.1|DFIC	LOC108034233|XP_016964569.1|DBIA
OG0008279	LOC108097671|XP_017055615.1|DFIC	LOC108025821|XP_016951962.1|DBIA
OG0008280	LOC108097672|XP_017055617.1|DFIC	LOC108025946|XP_016952132.1|DBIA
OG0008281	LOC108094495|XP_017050586.1|DFIC	LOC108027534|XP_016954466.1|DBIA
OG0008282	LOC108091155|XP_017045680.1|DFIC	LOC108024399|XP_016949798.1|DBIA
OG0008283	LOC108098027|XP_017056169.1|DFIC	LOC108033108|XP_016962797.1|DBIA
OG0008284	LOC108095007|XP_017051339.1|DFIC	LOC108036022|XP_016967437.1|DBIA
OG0008285	LOC108097737|XP_017055730.1|DFIC	LOC108027599|XP_016954608.1|DBIA
OG0008286	LOC108101706|XP_017061632.1|DFIC	LOC108036451|XP_016968098.1|DBIA
OG0008287	LOC108098074|XP_017056255.1|DFIC	LOC108033086|XP_016962769.1|DBIA
OG0008288	LOC108087961|XP_017041043.1|DFIC	LOC108031553|XP_016960584.1|DBIA
OG0008289	LOC108099303|XP_017058187.1|DFIC	LOC108031331|XP_016960072.1|DBIA
OG0008290	LOC108097422|XP_017055178.1|DFIC	LOC108023731|XP_016948857.1|DBIA
OG0008291	LOC108098053|XP_017056225.1|DFIC	LOC108033116|XP_016962811.1|DBIA
OG0008292	LOC108097240|XP_017054907.1|DFIC	LOC108023275|XP_016948049.1|DBIA
OG0008293	LOC108100766|XP_017060294.1|DFIC	LOC108023880|XP_016949053.1|DBIA
OG0008294	LOC108087277|XP_017040074.1|DFIC	LOC108024772|XP_016950374.1|DBIA
OG0008295	LOC108097797|XP_017055817.1|DFIC	LOC108024051|XP_016949317.1|DBIA
OG0008296	LOC108102152|XP_017062331.1|DFIC	LOC108025818|XP_016951959.1|DBIA
OG0008297	LOC108097972|XP_017056077.1|DFIC	LOC108033087|XP_016962771.1|DBIA
OG0008298	LOC108088724|XP_017042160.1|DFIC	LOC108025898|XP_016952069.1|DBIA
OG0008299	LOC108095898|XP_017052703.1|DFIC	LOC108025336|XP_016951254.1|DBIA
OG0008300	LOC108094568|XP_017050674.1|DFIC	LOC108024208|XP_016949550.1|DBIA
OG0008301	LOC108098882|XP_017057558.1|DFIC	LOC108032246|XP_016961598.1|DBIA
OG0008302	LOC108098133|XP_017056345.1|DFIC	LOC108023722|XP_016948845.1|DBIA
OG0008303	LOC108091336|XP_017045968.1|DFIC	LOC108021899|XP_016946206.1|DBIA
OG0008304	LOC108092956|XP_017048322.1|DFIC	LOC108023774|XP_016948907.1|DBIA
OG0008305	LOC108094687|XP_017050899.1|DFIC	LOC108025907|XP_016952080.1|DBIA
OG0008306	LOC108092932|XP_017048287.1|DFIC	LOC108025801|XP_016951934.1|DBIA
OG0008307	LOC108092186|XP_017047201.1|DFIC	LOC108032150|XP_016961484.1|DBIA
OG0008308	LOC108095837|XP_017052616.1|DFIC	LOC108026253|XP_016952596.1|DBIA
OG0008309	LOC108092714|XP_017047929.1|DFIC	LOC108032405|XP_016961715.1|DBIA
OG0008310	LOC108088308|XP_017041528.1|DFIC	LOC108035968|XP_016967274.1|DBIA
OG0008311	LOC108097461|XP_017055224.1|DFIC	LOC108025676|XP_016951702.1|DBIA
OG0008312	LOC108087932|XP_017041009.1|DFIC	LOC108031388|XP_016960241.1|DBIA
OG0008313	LOC108097495|XP_017055290.1|DFIC	LOC108027595|XP_016954602.1|DBIA
OG0008314	LOC108086680|XP_017039162.1|DFIC	LOC108023031|XP_016947759.1|DBIA
OG0008315	LOC108099945|XP_017059110.1|DFIC	LOC108034491|XP_016964884.1|DBIA
OG0008317	LOC108099671|XP_017058795.1|DFIC	LOC108031094|XP_016959790.1|DBIA
OG0008318	LOC108102136|XP_017062296.1|DFIC	LOC108025610|XP_016951634.1|DBIA
OG0008319	LOC108093899|XP_017049748.1|DFIC	LOC108023124|XP_016947881.1|DBIA
OG0008320	LOC108097581|XP_017055455.1|DFIC	LOC108024032|XP_016949291.1|DBIA
OG0008321	LOC108098925|XP_017057617.1|DFIC	LOC108032030|XP_016961331.1|DBIA
OG0008322	LOC108089173|XP_017042798.1|DFIC	LOC108034581|XP_016965006.1|DBIA
OG0008323	LOC108098870|XP_017057545.1|DFIC	LOC108031865|XP_016961111.1|DBIA
OG0008324	LOC108092867|XP_017048191.1|DFIC	LOC108036043|XP_016967477.1|DBIA
OG0008325	LOC108094584|XP_017050690.1|DFIC	LOC108023965|XP_016949175.1|DBIA
OG0008326	LOC108096850|XP_017054259.1|DFIC	LOC108024616|XP_016950143.1|DBIA
OG0008327	LOC108090982|XP_017045427.1|DFIC	LOC108026842|XP_016953509.1|DBIA
OG0008328	LOC108097356|XP_017055085.1|DFIC	LOC108033200|XP_016962935.1|DBIA
OG0008329	LOC108092924|XP_017048275.1|DFIC	LOC108023759|XP_016948888.1|DBIA
OG0008330	LOC108090285|XP_017044384.1|DFIC	LOC108036277|XP_016967777.1|DBIA
OG0008331	LOC108087580|XP_017040501.1|DFIC	LOC108035646|XP_016966841.1|DBIA
OG0008332	LOC108089520|XP_017043336.1|DFIC	LOC108035356|XP_016966439.1|DBIA
OG0008333	LOC108089582|XP_017043427.1|DFIC	LOC108035623|XP_016966804.1|DBIA
OG0008334	LOC108089546|XP_017043372.1|DFIC	LOC108035353|XP_016966433.1|DBIA
OG0008335	LOC108099110|XP_017057924.1|DFIC	LOC108035585|XP_016966745.1|DBIA
OG0008336	LOC108088272|XP_017041479.1|DFIC	LOC108035888|XP_016967132.1|DBIA
OG0008337	LOC108090486|XP_017044684.1|DFIC	LOC108036544|XP_016968257.1|DBIA
OG0008338	LOC108100519|XP_017059965.1|DFIC	LOC108028475|XP_016955825.1|DBIA
OG0008339	LOC108088650|XP_017042066.1|DFIC	LOC108023194|XP_016947939.1|DBIA
OG0008340	LOC108093850|XP_017049674.1|DFIC	LOC108022491|XP_016946934.1|DBIA
OG0008341	LOC108089752|XP_017043627.1|DFIC	LOC108035658|XP_016966854.1|DBIA
OG0008342	LOC108099135|XP_017057963.1|DFIC	LOC108035123|XP_016966043.1|DBIA
OG0008344	LOC108100280|XP_017059555.1|DFIC	LOC108035619|XP_016966797.1|DBIA
OG0008345	LOC108099062|XP_017057827.1|DFIC	LOC108034949|XP_016965722.1|DBIA
OG0008346	LOC108092949|XP_017048309.1|DFIC	LOC108023719|XP_016948841.1|DBIA
OG0008347	LOC108101264|XP_017061008.1|DFIC	LOC108027727|XP_016954768.1|DBIA
OG0008348	LOC108099889|XP_017059033.1|DFIC	LOC108035444|XP_016966568.1|DBIA
OG0008349	LOC108095411|XP_017051985.1|DFIC	LOC108028151|XP_016955297.1|DBIA
OG0008350	LOC108097485|XP_017055273.1|DFIC	LOC108027579|XP_016954582.1|DBIA
OG0008351	LOC108100550|XP_017060008.1|DFIC	LOC108035378|XP_016966473.1|DBIA
OG0008352	LOC108089617|XP_017043468.1|DFIC	LOC108035285|XP_016966341.1|DBIA
OG0008353	LOC108099812|XP_017058933.1|DFIC	LOC108028267|XP_016955457.1|DBIA
OG0008354	LOC108091093|XP_017045597.1|DFIC	LOC108032582|XP_016961977.1|DBIA
OG0008355	LOC108086402|XP_017038792.1|DFIC	LOC108022766|XP_016947361.1|DBIA
OG0008356	LOC108089444|XP_017043173.1|DFIC	LOC108030588|XP_016959049.1|DBIA
OG0008357	LOC108099446|XP_017058472.1|DFIC	LOC108031555|XP_016960587.1|DBIA
OG0008358	LOC108088104|XP_017041246.1|DFIC	LOC108031470|XP_016960409.1|DBIA
OG0008359	LOC108090712|XP_017044996.1|DFIC	LOC108022444|XP_016946835.1|DBIA
OG0008360	LOC108096886|XP_017054316.1|DFIC	LOC108026892|XP_016953590.1|DBIA
OG0008361	LOC108100986|XP_017060634.1|DFIC	LOC108033884|XP_016964017.1|DBIA
OG0008362	LOC108092946|XP_017048306.1|DFIC	LOC108023537|XP_016948595.1|DBIA
OG0008363	LOC108093912|XP_017049767.1|DFIC	LOC108022632|XP_016947174.1|DBIA
OG0008364	LOC108096287|XP_017053247.1|DFIC	LOC108030582|XP_016959039.1|DBIA
OG0008365	LOC108087798|XP_017040830.1|DFIC	LOC108029647|XP_016957550.1|DBIA
OG0008366	LOC108087032|XP_017039689.1|DFIC	LOC108025474|XP_016951479.1|DBIA
OG0008367	LOC108097374|XP_017055111.1|DFIC	LOC108024109|XP_016949376.1|DBIA
OG0008368	LOC108100057|XP_017059278.1|DFIC	LOC108033964|XP_016964159.1|DBIA
OG0008370	LOC108095944|XP_017052769.1|DFIC	LOC108026402|XP_016952815.1|DBIA
OG0008371	LOC108092064|XP_017047016.1|DFIC	LOC108024639|XP_016950174.1|DBIA
OG0008372	LOC108101340|XP_017061134.1|DFIC	LOC108027366|XP_016954283.1|DBIA
OG0008373	LOC108089152|XP_017042764.1|DFIC	LOC108034182|XP_016964488.1|DBIA
OG0008374	LOC108101616|XP_017061523.1|DFIC	LOC108027478|XP_016954410.1|DBIA
OG0008375	LOC108089904|XP_017043870.1|DFIC	LOC108034018|XP_016964242.1|DBIA
OG0008376	LOC108089865|XP_017043802.1|DFIC	LOC108029090|XP_016956667.1|DBIA
OG0008377	LOC108095080|XP_017051492.1|DFIC	LOC108033754|XP_016963814.1|DBIA
OG0008378	LOC108095078|XP_017051491.1|DFIC	LOC108033751|XP_016963811.1|DBIA
OG0008379	LOC108093435|XP_017048984.1|DFIC	LOC108034207|XP_016964528.1|DBIA
OG0008380	LOC108089262|XP_017042922.1|DFIC	LOC108034266|XP_016964614.1|DBIA
OG0008381	LOC108089916|XP_017043886.1|DFIC	LOC108027852|XP_016954937.1|DBIA
OG0008383	LOC108091262|XP_017045864.1|DFIC	LOC108033573|XP_016963406.1|DBIA
OG0008384	LOC108089298|XP_017043001.1|DFIC	LOC108034058|XP_016964302.1|DBIA
OG0008385	LOC108089982|XP_017043972.1|DFIC	LOC108029275|XP_016956963.1|DBIA
OG0008386	LOC108098125|XP_017056335.1|DFIC	LOC108024029|XP_016949286.1|DBIA
OG0008387	LOC108088485|XP_017041783.1|DFIC	LOC108025321|XP_016951222.1|DBIA
OG0008388	LOC108101000|XP_017060655.1|DFIC	LOC108036153|XP_016967633.1|DBIA
OG0008389	LOC108098295|XP_017056593.1|DFIC	LOC108034362|XP_016964739.1|DBIA
OG0008390	LOC108089933|XP_017043909.1|DFIC	LOC108034007|XP_016964226.1|DBIA
OG0008391	LOC108092341|XP_017047366.1|DFIC	LOC108036065|XP_016967498.1|DBIA
OG0008392	LOC108100460|XP_017059877.1|DFIC	LOC108028431|XP_016955749.1|DBIA
OG0008393	LOC108100456|XP_017059870.1|DFIC	LOC108028388|XP_016955689.1|DBIA
OG0008394	LOC108088888|XP_017042375.1|DFIC	LOC108030898|XP_016959563.1|DBIA
OG0008395	LOC108097710|XP_017055687.1|DFIC	LOC108023597|XP_016948692.1|DBIA
OG0008396	LOC108098057|XP_017056232.1|DFIC	LOC108023959|XP_016949153.1|DBIA
OG0008397	LOC108095373|XP_017051941.1|DFIC	LOC108022026|XP_016946361.1|DBIA
OG0008398	LOC108095393|XP_017051963.1|DFIC	LOC108023927|XP_016949100.1|DBIA
OG0008399	LOC108097230|XP_017054880.1|DFIC	LOC108024172|XP_016949481.1|DBIA
OG0008400	LOC108099536|XP_017058602.1|DFIC	LOC108035564|XP_016966721.1|DBIA
OG0008401	LOC108091556|XP_017046315.1|DFIC	LOC108029262|XP_016956947.1|DBIA
OG0008402	LOC108088034|XP_017041153.1|DFIC	LOC108027271|XP_016954135.1|DBIA
OG0008403	LOC108091088|XP_017045589.1|DFIC	LOC108032193|XP_016961541.1|DBIA
OG0008404	LOC108090191|XP_017044267.1|DFIC	LOC108027298|XP_016954179.1|DBIA
OG0008405	LOC108091172|XP_017045707.1|DFIC	LOC108029332|XP_016957052.1|DBIA
OG0008406	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC	LOC108028702|XP_016956182.1|DBIA
OG0008407	LOC108102020|XP_017062109.1|DFIC	LOC108025341|XP_016951264.1|DBIA
OG0008408	LOC108097088|XP_017054626.1|DFIC	LOC108023471|XP_016948477.1|DBIA
OG0008409	LOC108100576|XP_017060043.1|DFIC	LOC108028606|XP_016956015.1|DBIA
OG0008410	LOC108102081|XP_017062219.1|DFIC	LOC108026248|XP_016952580.1|DBIA
OG0008411	LOC108097498|XP_017055300.1|DFIC	LOC108026361|XP_016952763.1|DBIA
OG0008412	LOC108095585|XP_017052231.1|DFIC	LOC108036079|XP_016967519.1|DBIA
OG0008413	LOC108100346|XP_017059660.1|DFIC	LOC108028016|XP_016955134.1|DBIA
OG0008414	LOC108097228|XP_017054878.1|DFIC	LOC108023227|XP_016947990.1|DBIA
OG0008415	LOC108098009|XP_017056139.1|DFIC	LOC108033072|XP_016962729.1|DBIA
OG0008416	LOC108087594|XP_017040515.1|DFIC	LOC108035745|XP_016966930.1|DBIA
OG0008417	LOC108091312|XP_017045925.1|DFIC	LOC108023686|XP_016948796.1|DBIA
OG0008418	LOC108086493|XP_017038907.1|DFIC	LOC108021949|XP_016946265.1|DBIA
OG0008419	LOC108097472|XP_017055234.1|DFIC	LOC108024140|XP_016949409.1|DBIA
OG0008420	LOC108095554|XP_017052178.1|DFIC	LOC108024841|XP_016950466.1|DBIA
OG0008421	LOC108097720|XP_017055704.1|DFIC	LOC108025817|XP_016951957.1|DBIA
OG0008422	LOC108092923|XP_017048274.1|DFIC	LOC108023644|XP_016948750.1|DBIA
OG0008423	LOC108096580|XP_017053767.1|DFIC	LOC108022345|XP_016946697.1|DBIA
OG0008424	LOC108101696|XP_017061620.1|DFIC	LOC108026458|XP_016952891.1|DBIA
OG0008425	LOC108087044|XP_017039709.1|DFIC	LOC108025271|XP_016951125.1|DBIA
OG0008426	LOC108093932|XP_017049798.1|DFIC	LOC108022099|XP_016946431.1|DBIA
OG0008427	LOC108097299|XP_017055002.1|DFIC	LOC108023760|XP_016948890.1|DBIA
OG0008428	LOC108097728|XP_017055717.1|DFIC	LOC108027608|XP_016954618.1|DBIA
OG0008429	LOC108099649|XP_017058768.1|DFIC	LOC108032204|XP_016961551.1|DBIA
OG0008430	LOC108091278|XP_017045881.1|DFIC	LOC108021982|XP_016946312.1|DBIA
OG0008431	LOC108102043|XP_017062155.1|DFIC	LOC108030708|XP_016959238.1|DBIA
OG0008432	LOC108095802|XP_017052556.1|DFIC	LOC108024622|XP_016950149.1|DBIA
OG0008433	LOC108095473|XP_017052076.1|DFIC	LOC108035302|XP_016966360.1|DBIA
OG0008434	LOC108086796|XP_017039326.1|DFIC	LOC108025144|XP_016950906.1|DBIA
OG0008435	LOC108089113|XP_017042713.1|DFIC	LOC108033323|XP_016963098.1|DBIA
OG0008436	LOC108090469|XP_017044655.1|DFIC	LOC108036597|XP_016968345.1|DBIA
OG0008438	LOC108099548|XP_017058619.1|DFIC	LOC108031898|XP_016961154.1|DBIA
OG0008439	LOC108093961|XP_017049855.1|DFIC	LOC108022819|XP_016947449.1|DBIA
OG0008440	LOC108090112|XP_017044121.1|DFIC	LOC108027204|XP_016954002.1|DBIA
OG0008441	LOC108088776|XP_017042220.1|DFIC	LOC108030839|XP_016959458.1|DBIA
OG0008442	LOC108095185|XP_017051661.1|DFIC	LOC108030397|XP_016958770.1|DBIA
OG0008443	LOC108096261|XP_017053206.1|DFIC	LOC108030608|XP_016959088.1|DBIA
OG0008444	LOC108088313|XP_017041538.1|DFIC	LOC108028603|XP_016956011.1|DBIA
OG0008445	LOC108092981|XP_017048362.1|DFIC	LOC108023757|XP_016948886.1|DBIA
OG0008446	LOC108098064|XP_017056242.1|DFIC	LOC108033172|XP_016962894.1|DBIA
OG0008447	LOC108095595|XP_017052249.1|DFIC	LOC108036095|XP_016967546.1|DBIA
OG0008448	LOC108097884|XP_017055909.1|DFIC	LOC108024497|XP_016949920.1|DBIA
OG0008449	LOC108095346|XP_017051915.1|DFIC	LOC108033010|XP_016962626.1|DBIA
