Orthogroup	DFIC.longest_only	DGUA.longest_only
OG0009115	LOC108098218|XP_017056489.1|DFIC	LOC117587613|XP_034134356.1|DGUA
OG0009116	LOC108092342|XP_017047368.1|DFIC	LOC117584184|XP_034128843.1|DGUA
OG0009117	LOC108094557|XP_017050654.1|DFIC	LOC117587750|XP_034134565.1|DGUA
OG0009118	LOC108092811|XP_017048073.1|DFIC	LOC117590561|XP_034139193.1|DGUA
OG0009119	LOC108098292|XP_017056590.1|DFIC	LOC117584322|XP_034129041.1|DGUA
OG0009120	LOC108087407|XP_017040236.1|DFIC	LOC117580516|XP_034123000.1|DGUA
OG0009121	LOC108095236|XP_017051752.1|DFIC	LOC117581756|XP_034125451.1|DGUA
OG0009122	LOC108087616|XP_017040547.1|DFIC	LOC117580418|XP_034122863.1|DGUA
OG0009123	LOC108094844|XP_017051136.1|DFIC	LOC117585460|XP_034130844.1|DGUA
OG0009124	LOC108090018|XP_017044007.1|DFIC	LOC117590893|XP_034139816.1|DGUA
OG0009125	LOC108094214|XP_017050160.1|DFIC	LOC117578469|XP_034119892.1|DGUA
OG0009126	LOC108093972|XP_017049867.1|DFIC	LOC117591922|XP_034141205.1|DGUA
OG0009127	LOC108101842|XP_017061850.1|DFIC	LOC117578688|XP_034120214.1|DGUA
OG0009128	LOC108094235|XP_017050182.1|DFIC	LOC117582577|XP_034126317.1|DGUA
OG0009129	LOC108090297|XP_017044395.1|DFIC	LOC117581483|XP_034124620.1|DGUA
OG0009130	LOC108101502|XP_017061350.1|DFIC	LOC117584570|XP_034129432.1|DGUA
OG0009131	LOC108101534|XP_017061398.1|DFIC	LOC117582123|XP_034125597.1|DGUA
OG0009132	LOC108090857|XP_017045232.1|DFIC	LOC117582507|XP_034126191.1|DGUA
OG0009133	LOC108087772|XP_017040790.1|DFIC	LOC117581966|XP_034125344.1|DGUA
OG0009134	LOC108087614|XP_017040545.1|DFIC	LOC117592071|XP_034141468.1|DGUA
OG0009135	LOC108090566|XP_017044797.1|DFIC	LOC117578801|XP_034120421.1|DGUA
OG0009136	LOC108094074|XP_017050004.1|DFIC	LOC117578825|XP_034120473.1|DGUA
OG0009137	LOC108086637|XP_017039102.1|DFIC	LOC117584036|XP_034128668.1|DGUA
OG0009138	LOC108086652|XP_017039125.1|DFIC	LOC117592601|XP_034142374.1|DGUA
OG0009139	LOC108101919|XP_017061986.1|DFIC	LOC117588423|XP_034135602.1|DGUA
OG0009140	LOC108086385|XP_017038776.1|DFIC	LOC117591873|XP_034141138.1|DGUA
OG0009141	LOC108094229|XP_017050176.1|DFIC	LOC117578483|XP_034119906.1|DGUA
OG0009142	LOC108094271|XP_017050232.1|DFIC	LOC117578665|XP_034120182.1|DGUA
OG0009143	LOC108096761|XP_017054109.1|DFIC	LOC117582266|XP_034125784.1|DGUA
OG0009144	LOC108096534|XP_017053708.1|DFIC	LOC117592087|XP_034141493.1|DGUA
OG0009145	LOC108090994|XP_017045440.1|DFIC	LOC117592039|XP_034141401.1|DGUA
OG0009146	LOC108094758|XP_017051004.1|DFIC	LOC117582011|XP_034125421.1|DGUA
OG0009147	LOC108090293|XP_017044392.1|DFIC	LOC117581511|XP_034124690.1|DGUA
OG0009148	LOC108090463|XP_017044650.1|DFIC	LOC117591996|XP_034141333.1|DGUA
OG0009149	LOC108094822|XP_017051082.1|DFIC	LOC117592659|XP_034142495.1|DGUA
OG0009150	LOC108094849|XP_017051144.1|DFIC	LOC117592517|XP_034142258.1|DGUA
OG0009151	LOC108086464|XP_017038879.1|DFIC	LOC117578501|XP_034119927.1|DGUA
OG0009152	LOC108090754|XP_017045075.1|DFIC	LOC117592020|XP_034141365.1|DGUA
OG0009153	LOC108090742|XP_017045056.1|DFIC	LOC117584540|XP_034129386.1|DGUA
OG0009154	LOC108095861|XP_017052651.1|DFIC	LOC117583119|XP_034127199.1|DGUA
OG0009155	LOC108090392|XP_017044530.1|DFIC	LOC117592246|XP_034141772.1|DGUA
OG0009156	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC	LOC117587909|XP_034134780.1|DGUA
OG0009157	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC	LOC117587641|XP_034134417.1|DGUA
OG0009158	LOC108099050|XP_017057803.1|DFIC	LOC117586876|XP_034133067.1|DGUA
OG0009159	LOC108094622|XP_017050794.1|DFIC	LOC117581395|XP_034124431.1|DGUA
OG0009160	LOC108101256|XP_017061001.1|DFIC	LOC117592264|XP_034141814.1|DGUA
OG0009161	LOC108092909|XP_017048257.1|DFIC	LOC117580686|XP_034123203.1|DGUA
OG0009162	LOC108099736|XP_017058846.1|DFIC	LOC117589030|XP_034136549.1|DGUA
OG0009163	LOC108087535|XP_017040430.1|DFIC	LOC117579162|XP_034120811.1|DGUA
OG0009164	LOC108100646|XP_017060139.1|DFIC	LOC117587293|XP_034133770.1|DGUA
OG0009165	LOC108093032|XP_017048425.1|DFIC	LOC117587425|XP_034133986.1|DGUA
OG0009166	LOC108100274|XP_017059548.1|DFIC	LOC117580454|XP_034122912.1|DGUA
OG0009167	LOC108093166|XP_017048607.1|DFIC	LOC117586863|XP_034133051.1|DGUA
OG0009168	LOC108093167|XP_017048609.1|DFIC	LOC117586865|XP_034133053.1|DGUA
OG0009169	LOC108087438|XP_017040280.1|DFIC	LOC117580101|XP_034122255.1|DGUA
OG0009170	LOC108089572|XP_017043415.1|DFIC	LOC117588930|XP_034136397.1|DGUA, LOC117588933|XP_034136400.1|DGUA
OG0009171	LOC108099825|XP_017058944.1|DFIC	LOC117587263|XP_034133728.1|DGUA
OG0009172	LOC108100158|XP_017059403.1|DFIC	LOC117580127|XP_034122311.1|DGUA
OG0009173	LOC108099102|XP_017057911.1|DFIC	LOC117589116|XP_034136685.1|DGUA
OG0009174	LOC108097368|XP_017055101.1|DFIC	LOC117582425|XP_034126021.1|DGUA
OG0009175	LOC108098737|XP_017057356.1|DFIC	LOC117584448|XP_034129256.1|DGUA
OG0009176	LOC108086934|XP_017039532.1|DFIC	LOC117579825|XP_034121810.1|DGUA
OG0009178	LOC108096416|XP_017053484.1|DFIC	LOC117591263|XP_034140343.1|DGUA
OG0009179	LOC108088761|XP_017042199.1|DFIC	LOC117589049|XP_034136568.1|DGUA
OG0009180	LOC108086923|XP_017039514.1|DFIC	LOC117579845|XP_034121834.1|DGUA
OG0009181	LOC108100408|XP_017059784.1|DFIC	LOC117586954|XP_034133217.1|DGUA
OG0009182	LOC108096431|XP_017053509.1|DFIC	LOC117580487|XP_034122962.1|DGUA
OG0009183	LOC108095398|XP_017051970.1|DFIC	LOC117580443|XP_034122891.1|DGUA
OG0009184	LOC108088771|XP_017042212.1|DFIC	LOC117580433|XP_034122879.1|DGUA
OG0009185	LOC108088917|XP_017042421.1|DFIC	LOC117580236|XP_034122549.1|DGUA
OG0009186	LOC108100716|XP_017060238.1|DFIC	LOC117580121|XP_034122304.1|DGUA
OG0009187	LOC108097922|XP_017055961.1|DFIC	LOC117585349|XP_034130683.1|DGUA
OG0009188	LOC108093903|XP_017049751.1|DFIC	LOC117587036|XP_034133361.1|DGUA
OG0009189	LOC108089626|XP_017043479.1|DFIC	LOC117589102|XP_034136644.1|DGUA
OG0009190	LOC108100089|XP_017059324.1|DFIC	LOC117589163|XP_034136760.1|DGUA
OG0009191	LOC108096954|XP_017054410.1|DFIC	LOC117592471|XP_034142198.1|DGUA
OG0009192	LOC108097745|XP_017055743.1|DFIC	LOC117591333|XP_034140449.1|DGUA
OG0009193	LOC108090053|XP_017044050.1|DFIC, LOC108088216|XP_017041410.1|DFIC	LOC117584058|XP_034128691.1|DGUA
OG0009194	LOC108101484|XP_017061321.1|DFIC	LOC117588072|XP_034135028.1|DGUA
OG0009195	LOC108089698|XP_017043535.1|DFIC	LOC117580523|XP_034123006.1|DGUA
OG0009196	LOC108089768|XP_017043648.1|DFIC	LOC117580150|XP_034122351.1|DGUA, LOC117590272|XP_034138648.1|DGUA
OG0009197	LOC108093222|XP_017048682.1|DFIC	LOC117587921|XP_034134799.1|DGUA
OG0009198	LOC108096469|XP_017053572.1|DFIC	LOC117591249|XP_034140323.1|DGUA
OG0009199	LOC108099741|XP_017058855.1|DFIC	LOC117580243|XP_034122557.1|DGUA
OG0009200	LOC108096852|XP_017054257.1|DFIC	LOC117592469|XP_034142196.1|DGUA
OG0009201	LOC108090507|XP_017044712.1|DFIC	LOC117579490|XP_034121285.1|DGUA
OG0009202	LOC108101810|XP_017061775.1|DFIC	LOC117592360|XP_034141947.1|DGUA
OG0009203	LOC108094237|XP_017050184.1|DFIC	LOC117581714|XP_034124986.1|DGUA
OG0009204	LOC108094783|XP_017051046.1|DFIC	LOC117580491|XP_034122973.1|DGUA
OG0009205	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC	LOC117583009|XP_034127055.1|DGUA
OG0009206	LOC108086744|XP_017039273.1|DFIC	LOC117578521|XP_034119956.1|DGUA
OG0009207	LOC108096320|XP_017053336.1|DFIC	LOC117585258|XP_034130564.1|DGUA
OG0009208	LOC108098662|XP_017057227.1|DFIC	LOC117585479|XP_034130863.1|DGUA
OG0009209	LOC108087091|XP_017039761.1|DFIC	LOC117585301|XP_034130621.1|DGUA
OG0009210	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC	LOC117590979|XP_034139946.1|DGUA
OG0009211	LOC108089909|XP_017043876.1|DFIC	LOC117583961|XP_034128553.1|DGUA, LOC117584528|XP_034129368.1|DGUA
OG0009214	LOC108099022|XP_017057747.1|DFIC	LOC117579182|XP_034120843.1|DGUA
OG0009219	LOC108086809|XP_017039337.1|DFIC	LOC117583242|XP_034127355.1|DGUA
OG0009221	LOC108089196|XP_017042829.1|DFIC	LOC117583954|XP_034128545.1|DGUA
OG0009222	LOC108094659|XP_017050858.1|DFIC	LOC117588448|XP_034135621.1|DGUA
OG0009224	LOC108091759|XP_017046592.1|DFIC	LOC117586400|XP_034132323.1|DGUA
OG0009228	LOC108098095|XP_017056290.1|DFIC	LOC117590527|XP_034139135.1|DGUA
OG0009229	LOC108098584|XP_017057113.1|DFIC	LOC117585626|XP_034131082.1|DGUA
OG0009231	LOC108094725|XP_017050960.1|DFIC	LOC117581632|XP_034124892.1|DGUA
OG0009232	LOC108086501|XP_017038915.1|DFIC	LOC117580738|XP_034123306.1|DGUA
OG0009234	LOC108097234|XP_017054892.1|DFIC	LOC117581500|XP_034124642.1|DGUA
OG0009236	LOC108089392|XP_017043064.1|DFIC	LOC117590134|XP_034138397.1|DGUA
OG0009237	LOC108089278|XP_017042946.1|DFIC	LOC117584243|XP_034128931.1|DGUA
OG0009238	LOC108100166|XP_017059418.1|DFIC	LOC117580129|XP_034122314.1|DGUA
OG0009239	LOC108088920|XP_017042425.1|DFIC	LOC117589176|XP_034136786.1|DGUA
OG0009241	LOC108092372|XP_017047403.1|DFIC	LOC117584586|XP_034129454.1|DGUA
OG0009245	LOC108087159|XP_017039872.1|DFIC	LOC117585228|XP_034130512.1|DGUA
OG0009247	LOC108098016|XP_017056156.1|DFIC	LOC117585004|XP_034130132.1|DGUA
OG0009248	LOC108097564|XP_017055433.1|DFIC	LOC117581565|XP_034124788.1|DGUA
OG0009249	LOC108100006|XP_017059198.1|DFIC	LOC117583925|XP_034128496.1|DGUA
OG0009251	LOC108102162|XP_017062350.1|DFIC	LOC117591189|XP_034140216.1|DGUA
OG0009252	LOC108097262|XP_017054941.1|DFIC	LOC117590745|XP_034139546.1|DGUA
OG0009253	LOC108088692|XP_017042121.1|DFIC	LOC117590299|XP_034138676.1|DGUA
OG0009254	LOC108092963|XP_017048335.1|DFIC	LOC117590489|XP_034139041.1|DGUA
OG0009255	LOC108097134|XP_017054720.1|DFIC	LOC117591486|XP_034140665.1|DGUA
OG0009256	LOC108088706|XP_017042137.1|DFIC	LOC117581057|XP_034123789.1|DGUA
OG0009257	LOC108098042|XP_017056196.1|DFIC	LOC117590310|XP_034138687.1|DGUA
OG0009258	LOC108094673|XP_017050879.1|DFIC	LOC117581218|XP_034124087.1|DGUA
OG0009259	LOC108098076|XP_017056258.1|DFIC	LOC117588450|XP_034135627.1|DGUA
OG0009260	LOC108102117|XP_017062269.1|DFIC	LOC117581451|XP_034124552.1|DGUA
OG0009261	LOC108097700|XP_017055668.1|DFIC	LOC117588756|XP_034136127.1|DGUA
OG0009262	LOC108095332|XP_017051901.1|DFIC	LOC117580723|XP_034123281.1|DGUA
OG0009263	LOC108094625|XP_017050803.1|DFIC	LOC117590339|XP_034138728.1|DGUA
OG0009264	LOC108094606|XP_017050751.1|DFIC	LOC117590319|XP_034138699.1|DGUA
OG0009265	LOC108094549|XP_017050650.1|DFIC	LOC117590323|XP_034138706.1|DGUA
OG0009266	LOC108101377|XP_017061178.1|DFIC	LOC117584728|XP_034129685.1|DGUA
OG0009267	LOC108098194|XP_017056423.1|DFIC	LOC117588125|XP_034135094.1|DGUA
OG0009269	LOC108087339|XP_017040168.1|DFIC	LOC117586102|XP_034131856.1|DGUA
OG0009270	LOC108093874|XP_017049705.1|DFIC	LOC117592556|XP_034142322.1|DGUA
OG0009271	LOC108097984|XP_017056096.1|DFIC	LOC117588277|XP_034135337.1|DGUA
OG0009272	LOC108100195|XP_017059458.1|DFIC	LOC117580061|XP_034122190.1|DGUA
OG0009273	LOC108092331|XP_017047356.1|DFIC	LOC117582106|XP_034125562.1|DGUA
OG0009274	LOC108099060|XP_017057818.1|DFIC	LOC117579736|XP_034121635.1|DGUA
OG0009275	LOC108092908|XP_017048256.1|DFIC	LOC117581125|XP_034123941.1|DGUA
OG0009276	LOC108101829|XP_017061825.1|DFIC	LOC117592182|XP_034141672.1|DGUA
OG0009277	LOC108097050|XP_017054573.1|DFIC	LOC117590699|XP_034139491.1|DGUA
OG0009278	LOC108097283|XP_017054973.1|DFIC	LOC117588675|XP_034136008.1|DGUA
OG0009279	LOC108088144|XP_017041299.1|DFIC	LOC117584763|XP_034129756.1|DGUA
OG0009280	LOC108086506|XP_017038922.1|DFIC	LOC117590792|XP_034139638.1|DGUA
OG0009281	LOC108091254|XP_017045858.1|DFIC	LOC117581138|XP_034123959.1|DGUA
OG0009282	LOC108091456|XP_017046145.1|DFIC	LOC117584438|XP_034129241.1|DGUA
OG0009284	LOC108088328|XP_017041556.1|DFIC	LOC117579145|XP_034120776.1|DGUA
OG0009285	LOC108095049|XP_017051440.1|DFIC	LOC117590617|XP_034139299.1|DGUA
OG0009286	LOC108093132|XP_017048566.1|DFIC	LOC117587363|XP_034133897.1|DGUA
OG0009287	LOC108093081|XP_017048491.1|DFIC	LOC117587515|XP_034134204.1|DGUA
OG0009288	LOC108101642|XP_017061547.1|DFIC	LOC117581488|XP_034124624.1|DGUA
OG0009289	LOC108101971|XP_017062049.1|DFIC	LOC117590601|XP_034139267.1|DGUA
OG0009290	LOC108086399|XP_017038790.1|DFIC	LOC117591889|XP_034141163.1|DGUA
OG0009291	LOC108101972|XP_017062052.1|DFIC	LOC117590602|XP_034139269.1|DGUA
OG0009292	LOC108098070|XP_017056251.1|DFIC	LOC117590528|XP_034139137.1|DGUA
OG0009293	LOC108097890|XP_017055918.1|DFIC	LOC117590545|XP_034139165.1|DGUA
OG0009294	LOC108090341|XP_017044446.1|DFIC	LOC117586539|XP_034132584.1|DGUA
OG0009295	LOC108094592|XP_017050710.1|DFIC	LOC117581531|XP_034124730.1|DGUA
OG0009296	LOC108095835|XP_017052613.1|DFIC	LOC117591136|XP_034140138.1|DGUA, LOC117591093|XP_034140085.1|DGUA
OG0009297	LOC108095883|XP_017052683.1|DFIC	LOC117591098|XP_034140090.1|DGUA
OG0009298	LOC108087916|XP_017040991.1|DFIC	LOC117586647|XP_034132772.1|DGUA
OG0009299	LOC108101057|XP_017060733.1|DFIC	LOC117586210|XP_034132040.1|DGUA
OG0009300	LOC108101053|XP_017060726.1|DFIC	LOC117586193|XP_034132011.1|DGUA
OG0009301	LOC108095750|XP_017052425.1|DFIC	LOC117585352|XP_034130687.1|DGUA
OG0009302	LOC108098473|XP_017056872.1|DFIC	LOC117586330|XP_034132214.1|DGUA
OG0009303	LOC108091941|XP_017046818.1|DFIC	LOC117586291|XP_034132137.1|DGUA
OG0009304	LOC108101027|XP_017060683.1|DFIC	LOC117586197|XP_034132018.1|DGUA
OG0009305	LOC108087034|XP_017039692.1|DFIC	LOC117586725|XP_034132911.1|DGUA
OG0009306	LOC108091151|XP_017045676.1|DFIC	LOC117591364|XP_034140488.1|DGUA
OG0009307	LOC108092063|XP_017047015.1|DFIC	LOC117585860|XP_034131504.1|DGUA
OG0009308	LOC108091790|XP_017046638.1|DFIC	LOC117586052|XP_034131786.1|DGUA
OG0009309	LOC108087020|XP_017039675.1|DFIC	LOC117585528|XP_034130928.1|DGUA
OG0009310	LOC108087369|XP_017040199.1|DFIC	LOC117585123|XP_034130337.1|DGUA
OG0009311	LOC108102004|XP_017062091.1|DFIC	LOC117590049|XP_034138258.1|DGUA
OG0009312	LOC108086998|XP_017039623.1|DFIC	LOC117586253|XP_034132085.1|DGUA
OG0009313	LOC108102257|XP_017062496.1|DFIC	LOC117586173|XP_034131974.1|DGUA
OG0009314	LOC108096898|XP_017054337.1|DFIC	LOC117586716|XP_034132890.1|DGUA
OG0009315	LOC108099600|XP_017058705.1|DFIC	LOC117590098|XP_034138333.1|DGUA
OG0009316	LOC108099449|XP_017058476.1|DFIC	LOC117586697|XP_034132855.1|DGUA
OG0009317	LOC108088550|XP_017041884.1|DFIC	LOC117583503|XP_034127736.1|DGUA
OG0009318	LOC108098504|XP_017056921.1|DFIC	LOC117590128|XP_034138392.1|DGUA
OG0009319	LOC108096458|XP_017053558.1|DFIC	LOC117585895|XP_034131541.1|DGUA
OG0009320	LOC108095720|XP_017052383.1|DFIC	LOC117591095|XP_034140087.1|DGUA
OG0009321	LOC108095703|XP_017052364.1|DFIC	LOC117591091|XP_034140083.1|DGUA
OG0009322	LOC108098963|XP_017057664.1|DFIC	LOC117585437|XP_034130803.1|DGUA
OG0009323	LOC108091834|XP_017046703.1|DFIC	LOC117586368|XP_034132285.1|DGUA
OG0009324	LOC108098465|XP_017056859.1|DFIC	LOC117589583|XP_034137536.1|DGUA
OG0009325	LOC108097895|XP_017055926.1|DFIC	LOC117585814|XP_034131433.1|DGUA
OG0009326	LOC108091936|XP_017046812.1|DFIC	LOC117585062|XP_034130214.1|DGUA
OG0009327	LOC108088422|XP_017041672.1|DFIC	LOC117583636|XP_034127976.1|DGUA
OG0009328	LOC108088442|XP_017041706.1|DFIC	LOC117583633|XP_034127973.1|DGUA
OG0009329	LOC108087189|XP_017039934.1|DFIC	LOC117585385|XP_034130725.1|DGUA
OG0009330	LOC108092089|XP_017047067.1|DFIC	LOC117582895|XP_034126879.1|DGUA
OG0009331	LOC108087947|XP_017041022.1|DFIC	LOC117585022|XP_034130154.1|DGUA
OG0009332	LOC108087193|XP_017039942.1|DFIC	LOC117589823|XP_034137945.1|DGUA
OG0009333	LOC108099564|XP_017058643.1|DFIC	LOC117585808|XP_034131417.1|DGUA
OG0009334	LOC108086811|XP_017039339.1|DFIC	LOC117583349|XP_034127509.1|DGUA
OG0009335	LOC108097615|XP_017055514.1|DFIC	LOC117585312|XP_034130632.1|DGUA
OG0009336	LOC108086857|XP_017039399.1|DFIC	LOC117583551|XP_034127802.1|DGUA
OG0009338	LOC108098532|XP_017057002.1|DFIC	LOC117590102|XP_034138338.1|DGUA
OG0009339	LOC108098477|XP_017056877.1|DFIC	LOC117590088|XP_034138321.1|DGUA
OG0009340	LOC108091679|XP_017046491.1|DFIC	LOC117589576|XP_034137523.1|DGUA
OG0009341	LOC108093332|XP_017048816.1|DFIC	LOC117585763|XP_034131327.1|DGUA
OG0009342	LOC108088077|XP_017041217.1|DFIC	LOC117589789|XP_034137881.1|DGUA
OG0009343	LOC108088081|XP_017041222.1|DFIC	LOC117589650|XP_034137674.1|DGUA
OG0009344	LOC108099234|XP_017058096.1|DFIC	LOC117585381|XP_034130720.1|DGUA
OG0009345	LOC108088480|XP_017041768.1|DFIC	LOC117582825|XP_034126767.1|DGUA
OG0009346	LOC108088374|XP_017041610.1|DFIC	LOC117582909|XP_034126895.1|DGUA
OG0009347	LOC108095683|XP_017052341.1|DFIC	LOC117582941|XP_034126937.1|DGUA
OG0009348	LOC108099513|XP_017058565.1|DFIC	LOC117585741|XP_034131280.1|DGUA
OG0009349	LOC108087010|XP_017039647.1|DFIC	LOC117583371|XP_034127544.1|DGUA
OG0009350	LOC108086876|XP_017039428.1|DFIC	LOC117582968|XP_034126975.1|DGUA
OG0009351	LOC108086795|XP_017039323.1|DFIC	LOC117583094|XP_034127164.1|DGUA
OG0009352	LOC108091726|XP_017046557.1|DFIC	LOC117582835|XP_034126781.1|DGUA
OG0009353	LOC108099288|XP_017058169.1|DFIC	LOC117589591|XP_034137548.1|DGUA
OG0009354	LOC108089141|XP_017042751.1|DFIC	LOC117582394|XP_034125969.1|DGUA
OG0009355	LOC108095093|XP_017051521.1|DFIC	LOC117582193|XP_034125688.1|DGUA
OG0009356	LOC108092548|XP_017047672.1|DFIC	LOC117581757|XP_034125049.1|DGUA
OG0009357	LOC108093494|XP_017049072.1|DFIC	LOC117581688|XP_034124955.1|DGUA
OG0009358	LOC108092387|XP_017047435.1|DFIC	LOC117582600|XP_034126354.1|DGUA
OG0009359	LOC108092386|XP_017047434.1|DFIC	LOC117582599|XP_034126353.1|DGUA
OG0009360	LOC108095633|XP_017052290.1|DFIC, LOC108100937|XP_017060572.1|DFIC	LOC117582361|XP_034125908.1|DGUA
OG0009361	LOC108095634|XP_017052291.1|DFIC, LOC108094591|XP_017050757.1|DFIC	LOC117582179|XP_034125674.1|DGUA
OG0009362	LOC108092635|XP_017047762.1|DFIC, LOC108095632|XP_017052289.1|DFIC	LOC117581873|XP_034125226.1|DGUA
OG0009363	LOC108089837|XP_017043740.1|DFIC	LOC117584773|XP_034129766.1|DGUA
OG0009364	LOC108092567|XP_017047697.1|DFIC	LOC117584426|XP_034129213.1|DGUA
OG0009365	LOC108089880|XP_017043829.1|DFIC	LOC117581922|XP_034125282.1|DGUA
OG0009366	LOC108088968|XP_017042526.1|DFIC	LOC117584112|XP_034128755.1|DGUA
OG0009368	LOC108091469|XP_017046176.1|DFIC	LOC117582514|XP_034126201.1|DGUA
OG0009369	LOC108091472|XP_017046178.1|DFIC	LOC117584801|XP_034129811.1|DGUA
OG0009370	LOC108089824|XP_017043726.1|DFIC	LOC117581805|XP_034125137.1|DGUA
OG0009371	LOC108089791|XP_017043675.1|DFIC	LOC117581804|XP_034125136.1|DGUA
OG0009372	LOC108091505|XP_017046235.1|DFIC	LOC117584819|XP_034129832.1|DGUA
OG0009373	LOC108095092|XP_017051517.1|DFIC	LOC117582004|XP_034125390.1|DGUA
OG0009374	LOC108098267|XP_017056554.1|DFIC	LOC117584203|XP_034128864.1|DGUA
OG0009376	LOC108092329|XP_017047354.1|DFIC	LOC117581708|XP_034124978.1|DGUA
OG0009377	LOC108095895|XP_017052704.1|DFIC, LOC108098259|XP_017056548.1|DFIC	LOC117590915|XP_034139839.1|DGUA
OG0009378	LOC108097858|XP_017055884.1|DFIC, LOC108095706|XP_017052404.1|DFIC	LOC117588007|XP_034134922.1|DGUA
OG0009379	LOC108091658|XP_017046497.1|DFIC	LOC117588012|XP_034134931.1|DGUA
OG0009380	LOC108089276|XP_017042942.1|DFIC, LOC108089116|XP_017042717.1|DFIC	LOC117587623|XP_034134372.1|DGUA
OG0009381	LOC108102220|XP_017062431.1|DFIC	LOC117587668|XP_034134450.1|DGUA
OG0009382	LOC108102232|XP_017062449.1|DFIC	LOC117583881|XP_034128425.1|DGUA
OG0009383	LOC108092997|XP_017048382.1|DFIC	LOC117587657|XP_034134439.1|DGUA
OG0009384	LOC108090068|XP_017044068.1|DFIC	LOC117584328|XP_034129048.1|DGUA
OG0009385	LOC108098313|XP_017056615.1|DFIC	LOC117584330|XP_034129050.1|DGUA
OG0009386	LOC108098327|XP_017056640.1|DFIC, LOC108100042|XP_017059296.1|DFIC	LOC117584697|XP_034129622.1|DGUA
OG0009387	LOC108095154|XP_017051582.1|DFIC	LOC117592542|XP_034142308.1|DGUA
OG0009388	LOC108095225|XP_017051734.1|DFIC	LOC117579511|XP_034121717.1|DGUA
OG0009389	LOC108087737|XP_017040748.1|DFIC	LOC117579675|XP_034121555.1|DGUA
OG0009390	LOC108095163|XP_017051610.1|DFIC	LOC117582421|XP_034126057.1|DGUA
OG0009391	LOC108092454|XP_017047529.1|DFIC	LOC117583983|XP_034128581.1|DGUA
OG0009392	LOC108094220|XP_017050167.1|DFIC	LOC117578475|XP_034119899.1|DGUA
OG0009393	LOC108090095|XP_017044085.1|DFIC	LOC117586362|XP_034132272.1|DGUA
OG0009394	LOC108086642|XP_017039107.1|DFIC	LOC117580273|XP_034122621.1|DGUA
OG0009395	LOC108096502|XP_017053601.1|DFIC	LOC117592249|XP_034141777.1|DGUA
OG0009396	LOC108086434|XP_017038831.1|DFIC	LOC117580281|XP_034122646.1|DGUA
OG0009397	LOC108087838|XP_017040902.1|DFIC	LOC117585885|XP_034131532.1|DGUA
OG0009398	LOC108101413|XP_017061227.1|DFIC	LOC117578740|XP_034120295.1|DGUA
OG0009399	LOC108086371|XP_017038761.1|DFIC	LOC117583181|XP_034127276.1|DGUA
OG0009400	LOC108090496|XP_017044698.1|DFIC	LOC117592434|XP_034142080.1|DGUA
OG0009401	LOC108100113|XP_017059351.1|DFIC	LOC117581832|XP_034125171.1|DGUA
OG0009402	LOC108098797|XP_017057426.1|DFIC	LOC117586127|XP_034131883.1|DGUA
OG0009403	LOC108090584|XP_017044823.1|DFIC	LOC117578586|XP_034120060.1|DGUA
OG0009404	LOC108094202|XP_017050146.1|DFIC	LOC117578451|XP_034119865.1|DGUA
OG0009405	LOC108090564|XP_017044794.1|DFIC	LOC117578524|XP_034119975.1|DGUA
OG0009406	LOC108096591|XP_017053779.1|DFIC	LOC117589065|XP_034136590.1|DGUA
OG0009407	LOC108100536|XP_017059989.1|DFIC, LOC108093756|XP_017049513.1|DFIC	LOC117591113|XP_034140107.1|DGUA
OG0009408	LOC108090815|XP_017045161.1|DFIC	LOC117592204|XP_034141707.1|DGUA
OG0009409	LOC108086666|XP_017039136.1|DFIC	LOC117584059|XP_034128695.1|DGUA
OG0009410	LOC108086379|XP_017038770.1|DFIC	LOC117591876|XP_034141144.1|DGUA
OG0009411	LOC108096838|XP_017054231.1|DFIC	LOC117578675|XP_034120196.1|DGUA
OG0009412	LOC108101886|XP_017061919.1|DFIC	LOC117588151|XP_034135144.1|DGUA
OG0009413	LOC108094225|XP_017050171.1|DFIC	LOC117578479|XP_034119903.1|DGUA
OG0009414	LOC108094221|XP_017050168.1|DFIC	LOC117578476|XP_034119900.1|DGUA
OG0009415	LOC108094262|XP_017050216.1|DFIC	LOC117583472|XP_034127674.1|DGUA
OG0009416	LOC108096760|XP_017054108.1|DFIC	LOC117582252|XP_034125758.1|DGUA
OG0009417	LOC108096762|XP_017054111.1|DFIC	LOC117582273|XP_034125796.1|DGUA
OG0009418	LOC108096500|XP_017053598.1|DFIC	LOC117582260|XP_034125771.1|DGUA
OG0009419	LOC108096535|XP_017053709.1|DFIC	LOC117592090|XP_034141497.1|DGUA
OG0009420	LOC108096536|XP_017053710.1|DFIC	LOC117592096|XP_034141504.1|DGUA
OG0009421	LOC108094053|XP_017049978.1|DFIC	LOC117591958|XP_034141278.1|DGUA
OG0009422	LOC108096803|XP_017054176.1|DFIC	LOC117578619|XP_034120112.1|DGUA
OG0009423	LOC108093718|XP_017049413.1|DFIC	LOC117592061|XP_034141448.1|DGUA
