Orthogroup	DFIC.longest_only	BTRY.longest_only
OG0007183	LOC108101075|XP_017060758.1|DFIC	LOC120782428|XP_039970614.1|BTRY
OG0007184	LOC108101128|XP_017060844.1|DFIC	LOC120782693|XP_039971026.1|BTRY
OG0007185	LOC108101280|XP_017061062.1|DFIC	LOC120767926|XP_039950221.1|BTRY
OG0007186	LOC108102251|XP_017062488.1|DFIC	LOC120769965|XP_039952975.1|BTRY
OG0007187	LOC108095877|XP_017052671.1|DFIC	LOC120775465|XP_039961593.1|BTRY
OG0007188	LOC108099532|XP_017058593.1|DFIC	LOC120769391|XP_039952296.1|BTRY
OG0007189	LOC108098897|XP_017057578.1|DFIC	LOC120766529|XP_039948036.1|BTRY
OG0007190	LOC108102018|XP_017062105.1|DFIC	LOC120766227|XP_039947537.1|BTRY
OG0007191	LOC108099841|XP_017058976.1|DFIC	LOC120776458|XP_039963057.1|BTRY
OG0007192	LOC108097634|XP_017055550.1|DFIC	LOC120773934|XP_039959070.1|BTRY
OG0007193	LOC108097632|XP_017055548.1|DFIC	LOC120773933|XP_039959068.1|BTRY
OG0007194	LOC108095353|XP_017051923.1|DFIC	LOC120773954|XP_039959116.1|BTRY
OG0007195	LOC108091382|XP_017046051.1|DFIC	LOC120766457|XP_039947915.1|BTRY
OG0007196	LOC108088410|XP_017041658.1|DFIC	LOC120774760|XP_039960457.1|BTRY
OG0007197	LOC108086927|XP_017039519.1|DFIC	LOC120777790|XP_039965251.1|BTRY
OG0007198	LOC108101025|XP_017060681.1|DFIC	LOC120766398|XP_039947779.1|BTRY
OG0007199	LOC108087291|XP_017040091.1|DFIC	LOC120782598|XP_039970887.1|BTRY
OG0007200	LOC108102068|XP_017062197.1|DFIC	LOC120768610|XP_039951315.1|BTRY
OG0007201	LOC108089647|XP_017043504.1|DFIC	LOC120777634|XP_039965020.1|BTRY
OG0007202	LOC108089379|XP_017043048.1|DFIC	LOC120776409|XP_039962967.1|BTRY
OG0007203	LOC108089375|XP_017043042.1|DFIC	LOC120777079|XP_039964142.1|BTRY
OG0007204	LOC108094707|XP_017050932.1|DFIC	LOC120775119|XP_039961071.1|BTRY
OG0007205	LOC108089627|XP_017043480.1|DFIC	LOC120778315|XP_039966043.1|BTRY
OG0007206	LOC108102038|XP_017062149.1|DFIC	LOC120768256|XP_039950787.1|BTRY
OG0007207	LOC108095823|XP_017052591.1|DFIC	LOC120779108|XP_039967226.1|BTRY
OG0007208	LOC108098899|XP_017057581.1|DFIC	LOC120779098|XP_039967203.1|BTRY
OG0007209	LOC108098900|XP_017057584.1|DFIC	LOC120779115|XP_039967240.1|BTRY
OG0007210	LOC108101108|XP_017060810.1|DFIC	LOC120779383|XP_039967517.1|BTRY
OG0007211	LOC108102012|XP_017062099.1|DFIC	LOC120782757|XP_039971145.1|BTRY
OG0007212	LOC108097749|XP_017055747.1|DFIC	LOC120766827|XP_039948473.1|BTRY
OG0007213	LOC108093950|XP_017049836.1|DFIC	LOC120772791|XP_039957508.1|BTRY
OG0007214	LOC108100538|XP_017059986.1|DFIC	LOC120777204|XP_039964312.1|BTRY
OG0007215	LOC108102048|XP_017062159.1|DFIC	LOC120779567|XP_039967845.1|BTRY
OG0007216	LOC108086848|XP_017039388.1|DFIC	LOC120782884|XP_039971367.1|BTRY
OG0007217	LOC108090807|XP_017045152.1|DFIC	LOC120771083|XP_039954841.1|BTRY
OG0007218	LOC108098674|XP_017057258.1|DFIC	LOC120782436|XP_039970657.1|BTRY
OG0007219	LOC108098893|XP_017057574.1|DFIC	LOC120775486|XP_039961627.1|BTRY
OG0007220	LOC108087941|XP_017041018.1|DFIC	LOC120766527|XP_039948031.1|BTRY
OG0007221	LOC108095820|XP_017052588.1|DFIC	LOC120780234|XP_039968422.1|BTRY
OG0007222	LOC108096377|XP_017053422.1|DFIC	LOC120782795|XP_039971203.1|BTRY
OG0007223	LOC108100755|XP_017060277.1|DFIC	LOC120774939|XP_039960755.1|BTRY
OG0007224	LOC108087994|XP_017041087.1|DFIC	LOC120782847|XP_039971308.1|BTRY
OG0007225	LOC108097864|XP_017055892.1|DFIC	LOC120782173|XP_039970243.1|BTRY
OG0007226	LOC108099475|XP_017058520.1|DFIC	LOC120780061|XP_039968266.1|BTRY
OG0007227	LOC108093173|XP_017048614.1|DFIC	LOC120778209|XP_039965899.1|BTRY
OG0007228	LOC108100444|XP_017059856.1|DFIC	LOC120778580|XP_039966380.1|BTRY
OG0007229	LOC108098553|XP_017057040.1|DFIC	LOC120774807|XP_039960542.1|BTRY
OG0007230	LOC108087348|XP_017040176.1|DFIC	LOC120782713|XP_039971068.1|BTRY
OG0007231	LOC108088028|XP_017041146.1|DFIC	LOC120776410|XP_039962976.1|BTRY
OG0007232	LOC108096251|XP_017053187.1|DFIC	LOC120777201|XP_039964304.1|BTRY
OG0007233	LOC108096399|XP_017053460.1|DFIC	LOC120778049|XP_039965659.1|BTRY
OG0007234	LOC108096170|XP_017053041.1|DFIC	LOC120778673|XP_039966541.1|BTRY
OG0007235	LOC108096339|XP_017053373.1|DFIC	LOC120777998|XP_039965589.1|BTRY
OG0007236	LOC108098472|XP_017056870.1|DFIC	LOC120777951|XP_039965501.1|BTRY
OG0007237	LOC108102196|XP_017062388.1|DFIC, LOC108099457|XP_017058493.1|DFIC	LOC120769030|XP_039951808.1|BTRY
OG0007238	LOC108095008|XP_017051342.1|DFIC	LOC120779566|XP_039967842.1|BTRY
OG0007239	LOC108091400|XP_017046079.1|DFIC	LOC120782012|XP_039970107.1|BTRY
OG0007240	LOC108087372|XP_017040203.1|DFIC	LOC120778095|XP_039965729.1|BTRY, LOC120777161|XP_039964237.1|BTRY
OG0007241	LOC108091070|XP_017045563.1|DFIC	LOC120774466|XP_039960056.1|BTRY
OG0007242	LOC108091069|XP_017045559.1|DFIC	LOC120773480|XP_039958340.1|BTRY
OG0007243	LOC108095575|XP_017052214.1|DFIC	LOC120775652|XP_039961842.1|BTRY
OG0007244	LOC108096323|XP_017053348.1|DFIC	LOC120775909|XP_039962235.1|BTRY
OG0007245	LOC108099545|XP_017058610.1|DFIC	LOC120782640|XP_039970946.1|BTRY
OG0007246	LOC108087991|XP_017041084.1|DFIC	LOC120782564|XP_039970839.1|BTRY
OG0007247	LOC108093628|XP_017049268.1|DFIC	LOC120771613|XP_039955636.1|BTRY
OG0007248	LOC108092859|XP_017048170.1|DFIC	LOC120775809|XP_039962091.1|BTRY
OG0007249	LOC108088617|XP_017041993.1|DFIC	LOC120773424|XP_039958231.1|BTRY
OG0007250	LOC108095571|XP_017052210.1|DFIC	LOC120775317|XP_039961387.1|BTRY
OG0007251	LOC108099450|XP_017058477.1|DFIC	LOC120771610|XP_039955633.1|BTRY
OG0007252	LOC108098901|XP_017057586.1|DFIC	LOC120782849|XP_039971310.1|BTRY
OG0007253	LOC108089489|XP_017043257.1|DFIC	LOC120779143|XP_039967284.1|BTRY
OG0007254	LOC108087383|XP_017040214.1|DFIC	LOC120782066|XP_039970155.1|BTRY
OG0007255	LOC108094445|XP_017050513.1|DFIC	LOC120775391|XP_039961485.1|BTRY
OG0007256	LOC108090122|XP_017044142.1|DFIC	LOC120766174|XP_039947461.1|BTRY
OG0007257	LOC108102245|XP_017062473.1|DFIC	LOC120770085|XP_039953170.1|BTRY
OG0007258	LOC108102247|XP_017062475.1|DFIC	LOC120782369|XP_039970646.1|BTRY
OG0007259	LOC108097037|XP_017054547.1|DFIC	LOC120773456|XP_039958284.1|BTRY
OG0007260	LOC108089642|XP_017043499.1|DFIC	LOC120775536|XP_039961692.1|BTRY
OG0007262	LOC108097094|XP_017054640.1|DFIC	LOC120774080|XP_039959341.1|BTRY
OG0007264	LOC108093591|XP_017049206.1|DFIC	LOC120774161|XP_039959512.1|BTRY
OG0007265	LOC108097179|XP_017054810.1|DFIC	LOC120775882|XP_039962192.1|BTRY
OG0007266	LOC108093315|XP_017048786.1|DFIC	LOC120774317|XP_039959791.1|BTRY
OG0007267	LOC108087158|XP_017039871.1|DFIC	LOC120772473|XP_039957047.1|BTRY
OG0007268	LOC108093783|XP_017049551.1|DFIC	LOC120771305|XP_039955173.1|BTRY
OG0007269	LOC108097041|XP_017054559.1|DFIC	LOC120774685|XP_039960349.1|BTRY
OG0007270	LOC108092046|XP_017046981.1|DFIC	LOC120767050|XP_039948838.1|BTRY
OG0007271	LOC108097829|XP_017055845.1|DFIC	LOC120775599|XP_039961775.1|BTRY
OG0007272	LOC108093156|XP_017048592.1|DFIC	LOC120776868|XP_039963860.1|BTRY
OG0007273	LOC108087202|XP_017039956.1|DFIC	LOC120774820|XP_039960563.1|BTRY
OG0007274	LOC108098973|XP_017057678.1|DFIC	LOC120782228|XP_039970328.1|BTRY
OG0007275	LOC108099992|XP_017059181.1|DFIC	LOC120778157|XP_039965817.1|BTRY
OG0007276	LOC108099325|XP_017058254.1|DFIC	LOC120777919|XP_039965437.1|BTRY
OG0007277	LOC108088930|XP_017042441.1|DFIC	LOC120778081|XP_039965712.1|BTRY
OG0007278	LOC108093826|XP_017049641.1|DFIC	LOC120776699|XP_039963517.1|BTRY
OG0007279	LOC108087509|XP_017040395.1|DFIC	LOC120776988|XP_039964020.1|BTRY
OG0007280	LOC108093259|XP_017048724.1|DFIC	LOC120777444|XP_039964690.1|BTRY
OG0007281	LOC108095854|XP_017052641.1|DFIC	LOC120775187|XP_039961179.1|BTRY
OG0007282	LOC108095853|XP_017052640.1|DFIC	LOC120775149|XP_039961123.1|BTRY
OG0007283	LOC108095662|XP_017052315.1|DFIC	LOC120780241|XP_039968433.1|BTRY
OG0007284	LOC108087245|XP_017040031.1|DFIC	LOC120782794|XP_039971202.1|BTRY
OG0007285	LOC108097657|XP_017055580.1|DFIC	LOC120775343|XP_039961422.1|BTRY
OG0007286	LOC108097683|XP_017055638.1|DFIC	LOC120773678|XP_039958638.1|BTRY
OG0007287	LOC108091447|XP_017046134.1|DFIC	LOC120768090|XP_039950562.1|BTRY
OG0007288	LOC108097164|XP_017054785.1|DFIC	LOC120774200|XP_039959575.1|BTRY
OG0007289	LOC108097170|XP_017054795.1|DFIC	LOC120774333|XP_039959821.1|BTRY
OG0007290	LOC108087287|XP_017040085.1|DFIC	LOC120775163|XP_039961147.1|BTRY
OG0007291	LOC108095342|XP_017051912.1|DFIC	LOC120780322|XP_039968547.1|BTRY
OG0007292	LOC108094713|XP_017050940.1|DFIC	LOC120775445|XP_039961565.1|BTRY
OG0007293	LOC108095862|XP_017052652.1|DFIC	LOC120782696|XP_039971029.1|BTRY
OG0007294	LOC108098910|XP_017057597.1|DFIC	LOC120766315|XP_039947668.1|BTRY
OG0007295	LOC108096263|XP_017053216.1|DFIC	LOC120772449|XP_039957007.1|BTRY
OG0007296	LOC108088501|XP_017041820.1|DFIC	LOC120766191|XP_039947482.1|BTRY
OG0007297	LOC108091930|XP_017046805.1|DFIC	LOC120782465|XP_039970690.1|BTRY
OG0007298	LOC108090125|XP_017044146.1|DFIC	LOC120766552|XP_039948070.1|BTRY
OG0007299	LOC108099579|XP_017058672.1|DFIC	LOC120766967|XP_039948691.1|BTRY
OG0007300	LOC108102262|XP_017062506.1|DFIC	LOC120782435|XP_039970654.1|BTRY
OG0007301	LOC108090145|XP_017044180.1|DFIC	LOC120776630|XP_039963385.1|BTRY
OG0007302	LOC108090147|XP_017044192.1|DFIC	LOC120773350|XP_039958108.1|BTRY
OG0007303	LOC108091090|XP_017045590.1|DFIC	LOC120773761|XP_039958769.1|BTRY
OG0007304	LOC108090046|XP_017044038.1|DFIC	LOC120767853|XP_039950091.1|BTRY
OG0007305	LOC108099849|XP_017058985.1|DFIC	LOC120777911|XP_039965427.1|BTRY
OG0007306	LOC108099844|XP_017058980.1|DFIC	LOC120777910|XP_039965425.1|BTRY
OG0007307	LOC108097668|XP_017055614.1|DFIC	LOC120780237|XP_039968426.1|BTRY
OG0007308	LOC108088389|XP_017041627.1|DFIC	LOC120774586|XP_039960252.1|BTRY
OG0007309	LOC108095905|XP_017052715.1|DFIC	LOC120766789|XP_039948420.1|BTRY
OG0007310	LOC108092100|XP_017047082.1|DFIC	LOC120779209|XP_039967424.1|BTRY
OG0007311	LOC108091970|XP_017046865.1|DFIC	LOC120770688|XP_039954206.1|BTRY
OG0007312	LOC108090466|XP_017044652.1|DFIC	LOC120773770|XP_039958783.1|BTRY
OG0007313	LOC108098093|XP_017056288.1|DFIC	LOC120774222|XP_039959614.1|BTRY
OG0007314	LOC108097236|XP_017054894.1|DFIC	LOC120775145|XP_039961107.1|BTRY, LOC120775146|XP_039961110.1|BTRY
OG0007315	LOC108091228|XP_017045822.1|DFIC	LOC120773712|XP_039958687.1|BTRY
OG0007316	LOC108101120|XP_017060830.1|DFIC	LOC120782279|XP_039970414.1|BTRY
OG0007317	LOC108090177|XP_017044249.1|DFIC	LOC120772542|XP_039957159.1|BTRY
OG0007318	LOC108090175|XP_017044243.1|DFIC	LOC120772532|XP_039957138.1|BTRY
OG0007319	LOC108089474|XP_017043224.1|DFIC	LOC120778501|XP_039966263.1|BTRY
OG0007320	LOC108087266|XP_017040062.1|DFIC	LOC120774835|XP_039960585.1|BTRY
OG0007321	LOC108091330|XP_017045959.1|DFIC	LOC120775861|XP_039962165.1|BTRY
OG0007322	LOC108097373|XP_017055109.1|DFIC	LOC120774154|XP_039959496.1|BTRY
OG0007323	LOC108092848|XP_017048157.1|DFIC	LOC120775420|XP_039961536.1|BTRY
OG0007324	LOC108090198|XP_017044275.1|DFIC	LOC120771705|XP_039955778.1|BTRY
OG0007325	LOC108088456|XP_017041730.1|DFIC	LOC120767039|XP_039948820.1|BTRY
OG0007326	LOC108090111|XP_017044117.1|DFIC	LOC120773680|XP_039958647.1|BTRY
OG0007327	LOC108099064|XP_017057829.1|DFIC	LOC120776926|XP_039963931.1|BTRY
OG0007328	LOC108097551|XP_017055402.1|DFIC	LOC120777838|XP_039965310.1|BTRY
OG0007329	LOC108095938|XP_017052764.1|DFIC	LOC120782356|XP_039970529.1|BTRY
OG0007330	LOC108091097|XP_017045603.1|DFIC	LOC120774980|XP_039960815.1|BTRY
OG0007331	LOC108092836|XP_017048129.1|DFIC	LOC120773626|XP_039958565.1|BTRY
OG0007332	LOC108092781|XP_017048019.1|DFIC	LOC120774100|XP_039959388.1|BTRY
OG0007333	LOC108087019|XP_017039674.1|DFIC	LOC120766637|XP_039948189.1|BTRY
OG0007334	LOC108092586|XP_017047722.1|DFIC	LOC120775851|XP_039962155.1|BTRY
OG0007335	LOC108096362|XP_017053400.1|DFIC	LOC120776749|XP_039963637.1|BTRY
OG0007336	LOC108091170|XP_017045706.1|DFIC	LOC120766500|XP_039947986.1|BTRY
OG0007337	LOC108099932|XP_017059091.1|DFIC	LOC120778029|XP_039965636.1|BTRY
OG0007338	LOC108099025|XP_017057749.1|DFIC	LOC120778967|XP_039966977.1|BTRY
OG0007339	LOC108099514|XP_017058566.1|DFIC	LOC120766813|XP_039948457.1|BTRY
OG0007340	LOC108087129|XP_017039815.1|DFIC	LOC120782591|XP_039970876.1|BTRY
OG0007341	LOC108090174|XP_017044240.1|DFIC	LOC120766957|XP_039948680.1|BTRY
OG0007342	LOC108097754|XP_017055754.1|DFIC	LOC120766480|XP_039947955.1|BTRY
OG0007343	LOC108091975|XP_017046874.1|DFIC	LOC120770681|XP_039954203.1|BTRY
OG0007344	LOC108101329|XP_017061127.1|DFIC	LOC120767629|XP_039949723.1|BTRY, LOC120769589|XP_039952582.1|BTRY
OG0007345	LOC108091977|XP_017046876.1|DFIC	LOC120767067|XP_039948859.1|BTRY
OG0007346	LOC108096452|XP_017053544.1|DFIC	LOC120776574|XP_039963272.1|BTRY
OG0007347	LOC108094654|XP_017050852.1|DFIC	LOC120775016|XP_039960901.1|BTRY
OG0007348	LOC108101674|XP_017061587.1|DFIC	LOC120775363|XP_039961459.1|BTRY, LOC120779403|XP_039967535.1|BTRY
OG0007349	LOC108101670|XP_017061583.1|DFIC	LOC120774645|XP_039960303.1|BTRY
OG0007350	LOC108097257|XP_017054935.1|DFIC	LOC120776191|XP_039962750.1|BTRY
OG0007351	LOC108087573|XP_017040493.1|DFIC	LOC120777369|XP_039964573.1|BTRY
OG0007352	LOC108096970|XP_017054437.1|DFIC	LOC120772794|XP_039957511.1|BTRY
OG0007353	LOC108090184|XP_017044259.1|DFIC	LOC120782817|XP_039971297.1|BTRY
OG0007354	LOC108098655|XP_017057220.1|DFIC	LOC120772158|XP_039956528.1|BTRY
OG0007355	LOC108090162|XP_017044216.1|DFIC	LOC120773768|XP_039958782.1|BTRY
OG0007356	LOC108090393|XP_017044531.1|DFIC	LOC120771571|XP_039955570.1|BTRY
OG0007357	LOC108091779|XP_017046617.1|DFIC	LOC120772068|XP_039956392.1|BTRY
OG0007358	LOC108097322|XP_017055035.1|DFIC	LOC120767221|XP_039948979.1|BTRY
OG0007359	LOC108088537|XP_017041870.1|DFIC	LOC120766203|XP_039947501.1|BTRY
OG0007360	LOC108098853|XP_017057505.1|DFIC	LOC120766287|XP_039947623.1|BTRY
OG0007361	LOC108092845|XP_017048145.1|DFIC	LOC120774185|XP_039959540.1|BTRY
OG0007362	LOC108101201|XP_017060935.1|DFIC	LOC120768063|XP_039950518.1|BTRY
OG0007363	LOC108097327|XP_017055040.1|DFIC, LOC108091286|XP_017045896.1|DFIC	LOC120775879|XP_039962190.1|BTRY
OG0007364	LOC108091283|XP_017045889.1|DFIC	LOC120776153|XP_039962633.1|BTRY
OG0007365	LOC108091282|XP_017045885.1|DFIC	LOC120775113|XP_039961064.1|BTRY
OG0007366	LOC108087995|XP_017041088.1|DFIC	LOC120779375|XP_039967507.1|BTRY
OG0007367	LOC108100467|XP_017059887.1|DFIC	LOC120778998|XP_039967035.1|BTRY
OG0007368	LOC108098605|XP_017057156.1|DFIC	LOC120782599|XP_039970888.1|BTRY
OG0007369	LOC108092072|XP_017047031.1|DFIC	LOC120766810|XP_039948456.1|BTRY
OG0007370	LOC108101489|XP_017061330.1|DFIC	LOC120772347|XP_039956843.1|BTRY
OG0007371	LOC108086583|XP_017039028.1|DFIC	LOC120773488|XP_039958366.1|BTRY
OG0007372	LOC108099531|XP_017058592.1|DFIC	LOC120767032|XP_039948812.1|BTRY
OG0007373	LOC108094601|XP_017050741.1|DFIC	LOC120774472|XP_039960062.1|BTRY
OG0007374	LOC108088646|XP_017042056.1|DFIC	LOC120775887|XP_039962201.1|BTRY
OG0007375	LOC108088682|XP_017042111.1|DFIC	LOC120774072|XP_039959318.1|BTRY
OG0007376	LOC108094608|XP_017050762.1|DFIC	LOC120774346|XP_039959860.1|BTRY
OG0007377	LOC108095319|XP_017051885.1|DFIC	LOC120776109|XP_039962535.1|BTRY
OG0007378	LOC108097626|XP_017055537.1|DFIC	LOC120774777|XP_039960484.1|BTRY
OG0007379	LOC108094655|XP_017050853.1|DFIC	LOC120774029|XP_039959261.1|BTRY
OG0007380	LOC108097227|XP_017054876.1|DFIC	LOC120773627|XP_039958567.1|BTRY
OG0007381	LOC108094670|XP_017050872.1|DFIC	LOC120774949|XP_039960763.1|BTRY
OG0007382	LOC108097072|XP_017054602.1|DFIC	LOC120773505|XP_039958391.1|BTRY
OG0007383	LOC108092818|XP_017048110.1|DFIC	LOC120776117|XP_039962555.1|BTRY
OG0007384	LOC108097077|XP_017054607.1|DFIC	LOC120775921|XP_039962257.1|BTRY
OG0007385	LOC108092796|XP_017048056.1|DFIC	LOC120775002|XP_039960861.1|BTRY
OG0007386	LOC108097148|XP_017054757.1|DFIC	LOC120775316|XP_039961386.1|BTRY
OG0007387	LOC108094569|XP_017050671.1|DFIC	LOC120774965|XP_039960788.1|BTRY
OG0007388	LOC108094588|XP_017050696.1|DFIC	LOC120774405|XP_039959961.1|BTRY
OG0007389	LOC108095771|XP_017052506.1|DFIC	LOC120768350|XP_039950937.1|BTRY
OG0007390	LOC108097124|XP_017054709.1|DFIC	LOC120774986|XP_039960828.1|BTRY
OG0007391	LOC108095919|XP_017052740.1|DFIC	LOC120766801|XP_039948439.1|BTRY
OG0007392	LOC108092854|XP_017048163.1|DFIC	LOC120775041|XP_039960950.1|BTRY
OG0007393	LOC108092050|XP_017046987.1|DFIC	LOC120780248|XP_039968444.1|BTRY
OG0007394	LOC108097091|XP_017054635.1|DFIC	LOC120774077|XP_039959329.1|BTRY
OG0007395	LOC108097954|XP_017056049.1|DFIC	LOC120773932|XP_039959065.1|BTRY
OG0007396	LOC108090172|XP_017044237.1|DFIC	LOC120766955|XP_039948678.1|BTRY
OG0007397	LOC108089250|XP_017042904.1|DFIC	LOC120768504|XP_039951162.1|BTRY
OG0007398	LOC108093842|XP_017049661.1|DFIC	LOC120772121|XP_039956466.1|BTRY
OG0007399	LOC108088669|XP_017042091.1|DFIC	LOC120773840|XP_039958903.1|BTRY
OG0007400	LOC108097334|XP_017055057.1|DFIC	LOC120773790|XP_039958819.1|BTRY
OG0007401	LOC108097575|XP_017055451.1|DFIC	LOC120775174|XP_039961160.1|BTRY
OG0007402	LOC108101102|XP_017060801.1|DFIC	LOC120781020|XP_039969146.1|BTRY
OG0007403	LOC108101058|XP_017060734.1|DFIC	LOC120766243|XP_039947597.1|BTRY
OG0007404	LOC108101091|XP_017060783.1|DFIC	LOC120780863|XP_039969033.1|BTRY
OG0007405	LOC108095822|XP_017052590.1|DFIC	LOC120778396|XP_039966118.1|BTRY
OG0007406	LOC108098575|XP_017057100.1|DFIC	LOC120782818|XP_039971265.1|BTRY
OG0007407	LOC108088113|XP_017041252.1|DFIC	LOC120767627|XP_039949719.1|BTRY
OG0007408	LOC108088288|XP_017041498.1|DFIC	LOC120778483|XP_039966234.1|BTRY
OG0007409	LOC108089936|XP_017043915.1|DFIC	LOC120769182|XP_039952001.1|BTRY
OG0007410	LOC108102140|XP_017062298.1|DFIC	LOC120774424|XP_039959991.1|BTRY
OG0007411	LOC108092878|XP_017048208.1|DFIC	LOC120773423|XP_039958230.1|BTRY
OG0007412	LOC108092802|XP_017048062.1|DFIC	LOC120774546|XP_039960211.1|BTRY
OG0007413	LOC108096679|XP_017053968.1|DFIC	LOC120770102|XP_039953206.1|BTRY
OG0007414	LOC108097261|XP_017054940.1|DFIC	LOC120774888|XP_039960684.1|BTRY
OG0007415	LOC108091138|XP_017045662.1|DFIC	LOC120774430|XP_039960002.1|BTRY
OG0007416	LOC108095516|XP_017052114.1|DFIC	LOC120774640|XP_039960298.1|BTRY
OG0007417	LOC108086502|XP_017038917.1|DFIC	LOC120775860|XP_039962164.1|BTRY
OG0007418	LOC108093885|XP_017049730.1|DFIC	LOC120774213|XP_039959600.1|BTRY
OG0007419	LOC108092061|XP_017047011.1|DFIC	LOC120782320|XP_039970475.1|BTRY
OG0007420	LOC108096631|XP_017053869.1|DFIC	LOC120770236|XP_039953460.1|BTRY
OG0007421	LOC108097004|XP_017054481.1|DFIC	LOC120775824|XP_039962114.1|BTRY
OG0007422	LOC108092945|XP_017048304.1|DFIC	LOC120774419|XP_039959980.1|BTRY
OG0007423	LOC108095534|XP_017052150.1|DFIC	LOC120775361|XP_039961454.1|BTRY
OG0007424	LOC108099832|XP_017058952.1|DFIC	LOC120778993|XP_039967028.1|BTRY
OG0007425	LOC108088932|XP_017042444.1|DFIC	LOC120777250|XP_039964378.1|BTRY
OG0007426	LOC108088634|XP_017042041.1|DFIC	LOC120774398|XP_039959950.1|BTRY
OG0007427	LOC108092789|XP_017048043.1|DFIC	LOC120774843|XP_039960593.1|BTRY
OG0007428	LOC108092777|XP_017047999.1|DFIC	LOC120773443|XP_039958259.1|BTRY
OG0007429	LOC108094820|XP_017051080.1|DFIC	LOC120772837|XP_039957580.1|BTRY
OG0007430	LOC108100660|XP_017060159.1|DFIC	LOC120778171|XP_039965841.1|BTRY
OG0007431	LOC108089957|XP_017043938.1|DFIC	LOC120769422|XP_039952338.1|BTRY
OG0007432	LOC108088798|XP_017042257.1|DFIC	LOC120777240|XP_039964366.1|BTRY
OG0007433	LOC108095268|XP_017051781.1|DFIC	LOC120778759|XP_039966671.1|BTRY
OG0007434	LOC108100391|XP_017059738.1|DFIC	LOC120777668|XP_039965059.1|BTRY
OG0007435	LOC108100621|XP_017060105.1|DFIC	LOC120777967|XP_039965520.1|BTRY
OG0007436	LOC108100429|XP_017059825.1|DFIC	LOC120776464|XP_039963065.1|BTRY
OG0007437	LOC108087563|XP_017040479.1|DFIC	LOC120777395|XP_039964625.1|BTRY
OG0007438	LOC108100440|XP_017059850.1|DFIC	LOC120777411|XP_039964644.1|BTRY
OG0007439	LOC108088008|XP_017041109.1|DFIC	LOC120774009|XP_039959222.1|BTRY
OG0007440	LOC108102143|XP_017062304.1|DFIC	LOC120773679|XP_039958644.1|BTRY
OG0007441	LOC108087639|XP_017040592.1|DFIC	LOC120772822|XP_039957553.1|BTRY
OG0007442	LOC108087155|XP_017039867.1|DFIC	LOC120770219|XP_039953432.1|BTRY
OG0007443	LOC108087681|XP_017040674.1|DFIC	LOC120770560|XP_039954073.1|BTRY
OG0007444	LOC108086709|XP_017039203.1|DFIC	LOC120772543|XP_039957157.1|BTRY
OG0007445	LOC108086708|XP_017039202.1|DFIC	LOC120772541|XP_039957156.1|BTRY
OG0007446	LOC108096077|XP_017052926.1|DFIC	LOC120767541|XP_039949579.1|BTRY
OG0007447	LOC108096099|XP_017052964.1|DFIC	LOC120772499|XP_039957079.1|BTRY
OG0007448	LOC108096901|XP_017054336.1|DFIC	LOC120771692|XP_039955761.1|BTRY
OG0007449	LOC108100160|XP_017059412.1|DFIC	LOC120778678|XP_039966546.1|BTRY
OG0007450	LOC108089853|XP_017043787.1|DFIC	LOC120777666|XP_039965056.1|BTRY
OG0007451	LOC108096309|XP_017053285.1|DFIC	LOC120777991|XP_039965572.1|BTRY
OG0007452	LOC108096368|XP_017053408.1|DFIC	LOC120777074|XP_039964136.1|BTRY
OG0007453	LOC108100600|XP_017060072.1|DFIC	LOC120777259|XP_039964392.1|BTRY
OG0007454	LOC108096331|XP_017053353.1|DFIC	LOC120776623|XP_039963354.1|BTRY
OG0007455	LOC108094924|XP_017051271.1|DFIC	LOC120770222|XP_039953436.1|BTRY
OG0007456	LOC108091081|XP_017045575.1|DFIC	LOC120775561|XP_039961720.1|BTRY
OG0007457	LOC108100356|XP_017059678.1|DFIC	LOC120776792|XP_039963712.1|BTRY
OG0007458	LOC108095660|XP_017052317.1|DFIC	LOC120769462|XP_039952408.1|BTRY
OG0007459	LOC108095758|XP_017052439.1|DFIC	LOC120766863|XP_039948528.1|BTRY
OG0007460	LOC108093730|XP_017049474.1|DFIC	LOC120770359|XP_039953704.1|BTRY
OG0007461	LOC108100457|XP_017059874.1|DFIC	LOC120776419|XP_039962991.1|BTRY
OG0007462	LOC108100567|XP_017060034.1|DFIC	LOC120776431|XP_039963018.1|BTRY
OG0007463	LOC108100233|XP_017059499.1|DFIC	LOC120776421|XP_039962995.1|BTRY
OG0007464	LOC108100379|XP_017059722.1|DFIC	LOC120776420|XP_039962992.1|BTRY
OG0007465	LOC108095464|XP_017052068.1|DFIC	LOC120778617|XP_039966429.1|BTRY
OG0007466	LOC108093777|XP_017049537.1|DFIC	LOC120772518|XP_039957100.1|BTRY
OG0007467	LOC108094298|XP_017050303.1|DFIC	LOC120771098|XP_039954866.1|BTRY
OG0007468	LOC108093717|XP_017049411.1|DFIC	LOC120770070|XP_039953133.1|BTRY
OG0007469	LOC108099915|XP_017059067.1|DFIC	LOC120777711|XP_039965123.1|BTRY
OG0007470	LOC108088208|XP_017041399.1|DFIC	LOC120776734|XP_039963596.1|BTRY
OG0007471	LOC108093753|XP_017049510.1|DFIC	LOC120771380|XP_039955281.1|BTRY
OG0007472	LOC108097783|XP_017055802.1|DFIC	LOC120775693|XP_039961937.1|BTRY
