Orthogroup	DFIC.longest_only	DVIR.longest_only
OG0009007	LOC108093955|XP_017049847.1|DFIC	LOC6624199|XP_032290532.1|DVIR
OG0009008	LOC108101090|XP_017060782.1|DFIC	LOC6632504|XP_015025815.1|DVIR
OG0009009	LOC108100505|XP_017059945.1|DFIC	LOC6622794|XP_002047236.1|DVIR
OG0009010	LOC108089033|XP_017042619.1|DFIC	LOC6624712|XP_002046593.1|DVIR
OG0009011	LOC108100358|XP_017059680.1|DFIC	LOC6622205|XP_032291176.1|DVIR
OG0009012	LOC108101324|XP_017061125.1|DFIC	LOC6627041|XP_002050720.1|DVIR
OG0009013	LOC108097080|XP_017054611.1|DFIC	LOC6633559|XP_032295942.1|DVIR
OG0009014	LOC108089380|XP_017043052.1|DFIC	LOC6623891|XP_002046252.2|DVIR
OG0009015	LOC108088247|XP_017041453.1|DFIC	LOC6622362|XP_002046653.1|DVIR
OG0009016	LOC108096370|XP_017053411.1|DFIC	LOC6624028|XP_032291329.1|DVIR
OG0009017	LOC108092514|XP_017047624.1|DFIC	LOC6634244|XP_032293566.1|DVIR
OG0009019	LOC108098401|XP_017056769.1|DFIC	LOC6636187|XP_015023989.1|DVIR
OG0009020	LOC108097214|XP_017054854.1|DFIC	LOC6633011|XP_015025884.1|DVIR
OG0009021	LOC108091395|XP_017046069.1|DFIC	LOC6629459|XP_002054706.1|DVIR
OG0009022	LOC108087393|XP_017040225.1|DFIC	LOC6632602|XP_002056214.1|DVIR
OG0009023	LOC108088379|XP_017041615.1|DFIC	LOC6633064|XP_032289706.1|DVIR
OG0009024	LOC108099462|XP_017058500.1|DFIC	LOC6630643|XP_002053026.1|DVIR
OG0009025	LOC108087973|XP_017041061.1|DFIC	LOC6629925|XP_002054326.1|DVIR
OG0009026	LOC108092160|XP_017047169.1|DFIC	LOC6630036|XP_032295457.1|DVIR
OG0009027	LOC108087805|XP_017040851.1|DFIC	LOC26531036|XP_015030272.1|DVIR
OG0009028	LOC108087446|XP_017040290.1|DFIC	LOC6622543|XP_002047002.1|DVIR
OG0009029	LOC108088129|XP_017041279.1|DFIC	LOC6628918|XP_002051386.1|DVIR
OG0009030	LOC108101325|XP_017061122.1|DFIC	LOC6628257|XP_002052936.1|DVIR
OG0009031	LOC108093551|XP_017049136.1|DFIC	LOC6632339|XP_002056407.1|DVIR
OG0009032	LOC108093552|XP_017049137.1|DFIC	LOC6632338|XP_002056406.1|DVIR
OG0009033	LOC108100891|XP_017060489.1|DFIC	LOC6628521|XP_032294549.1|DVIR
OG0009034	LOC108094546|XP_017050644.1|DFIC	LOC6628609|XP_002052170.1|DVIR
OG0009035	LOC108101251|XP_017060996.1|DFIC	LOC6628334|XP_002051206.1|DVIR
OG0009036	LOC108090900|XP_017045300.1|DFIC	LOC6625987|XP_032293141.1|DVIR
OG0009037	LOC108092444|XP_017047514.1|DFIC	LOC6628054|XP_002051796.3|DVIR
OG0009038	LOC108088521|XP_017041849.1|DFIC	LOC6632933|XP_002056120.2|DVIR
OG0009039	LOC108096705|XP_017054032.1|DFIC	LOC6630984|XP_032292401.1|DVIR
OG0009040	LOC108086692|XP_017039177.1|DFIC	LOC26531046|XP_032293102.1|DVIR
OG0009041	LOC108088016|XP_017041117.1|DFIC	LOC6630820|XP_002054727.1|DVIR
OG0009042	LOC108098096|XP_017056295.1|DFIC, LOC108089974|XP_017043964.1|DFIC	LOC6635650|XP_002059196.1|DVIR
OG0009043	LOC108092731|XP_017047948.1|DFIC	LOC6633927|XP_002057616.2|DVIR
OG0009044	LOC108089857|XP_017043791.1|DFIC	LOC6628543|XP_002051855.1|DVIR
OG0009045	LOC108091816|XP_017046676.1|DFIC	LOC6633200|XP_032289807.1|DVIR
OG0009046	LOC108093580|XP_017049191.1|DFIC	LOC6622746|XP_015031511.1|DVIR
OG0009047	LOC108094203|XP_017050147.1|DFIC	LOC6636344|XP_002059943.2|DVIR
OG0009048	LOC108092725|XP_017047943.1|DFIC	LOC6634143|XP_002057429.1|DVIR
OG0009049	LOC108097663|XP_017055602.1|DFIC	LOC6631292|XP_002053364.1|DVIR
OG0009050	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC	LOC6633972|XP_002057480.2|DVIR
OG0009051	LOC108094870|XP_017051181.1|DFIC	LOC6625069|XP_002049082.1|DVIR
OG0009052	LOC108098466|XP_017056863.1|DFIC	LOC6631193|XP_015027773.1|DVIR
OG0009053	LOC108092052|XP_017046990.1|DFIC	LOC6630628|XP_015027211.1|DVIR
OG0009054	LOC108088047|XP_017041171.1|DFIC	LOC6629976|XP_015027368.1|DVIR
OG0009055	LOC108101179|XP_017060899.1|DFIC	LOC6634250|XP_002057636.2|DVIR
OG0009056	LOC108088210|XP_017041400.1|DFIC	LOC6627293|XP_032294124.1|DVIR
OG0009057	LOC108099092|XP_017057899.1|DFIC	LOC6636837|XP_002060310.2|DVIR
OG0009058	LOC108101719|XP_017061652.1|DFIC	LOC6636193|XP_032290136.1|DVIR
OG0009059	LOC108099859|XP_017058994.1|DFIC	LOC6622303|XP_002046957.1|DVIR
OG0009060	LOC108098787|XP_017057411.1|DFIC	LOC6632760|XP_002056365.1|DVIR
OG0009061	LOC108093934|XP_017049801.1|DFIC	LOC6625961|XP_002049592.1|DVIR
OG0009062	LOC108090343|XP_017044448.1|DFIC	LOC6636318|XP_002059878.1|DVIR
OG0009063	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC	LOC6628650|XP_015028541.1|DVIR
OG0009064	LOC108087730|XP_017040739.1|DFIC	LOC6625877|XP_015029817.1|DVIR
OG0009065	LOC108091689|XP_017046507.1|DFIC	LOC6631026|XP_002053831.2|DVIR
OG0009066	LOC108087552|XP_017040462.1|DFIC	LOC6624310|XP_002046347.1|DVIR
OG0009067	LOC108093576|XP_017049181.1|DFIC	LOC6622505|XP_015030571.1|DVIR
OG0009068	LOC108093766|XP_017049524.1|DFIC	LOC6626185|XP_002050336.2|DVIR
OG0009069	LOC108093472|XP_017049046.1|DFIC	LOC6628106|XP_015028785.1|DVIR
OG0009070	LOC108090698|XP_017044973.1|DFIC	LOC6626744|XP_015029479.1|DVIR
OG0009071	LOC108095751|XP_017052426.1|DFIC	LOC26531379|XP_032289622.1|DVIR
OG0009072	LOC108098624|XP_017057184.1|DFIC	LOC6632737|XP_002056452.1|DVIR
OG0009073	LOC108101123|XP_017060833.1|DFIC	LOC6632521|XP_002056531.1|DVIR
OG0009074	LOC108102049|XP_017062163.1|DFIC	LOC6632577|XP_002056742.1|DVIR
OG0009075	LOC108091381|XP_017046050.1|DFIC	LOC6632636|XP_002056637.1|DVIR
OG0009076	LOC108099393|XP_017058381.1|DFIC	LOC6629439|XP_002053156.1|DVIR
OG0009077	LOC108091399|XP_017046077.1|DFIC	LOC6631943|XP_002055045.1|DVIR
OG0009078	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC	LOC6629658|XP_002053597.2|DVIR
OG0009079	LOC108092013|XP_017046936.1|DFIC	LOC6629874|XP_015027182.1|DVIR
OG0009080	LOC108097785|XP_017055808.1|DFIC	LOC6631101|XP_002053222.1|DVIR
OG0009081	LOC108095699|XP_017052359.1|DFIC	LOC6630433|XP_002053474.1|DVIR
OG0009082	LOC108098037|XP_017056190.1|DFIC	LOC6629866|XP_002053343.1|DVIR
OG0009083	LOC108095339|XP_017051910.1|DFIC	LOC6634659|XP_002058112.2|DVIR
OG0009084	LOC108098862|XP_017057525.1|DFIC	LOC6629672|XP_002053655.3|DVIR
OG0009085	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC	LOC6630319|XP_002053429.1|DVIR
OG0009086	LOC108098634|XP_017057197.1|DFIC	LOC116650258|XP_032289389.1|DVIR, LOC6631031|XP_002054122.1|DVIR
OG0009087	LOC108095956|XP_017052785.1|DFIC	LOC6633087|XP_002055965.1|DVIR
OG0009088	LOC108099678|XP_017058805.1|DFIC	LOC6629826|XP_032295139.1|DVIR
OG0009089	LOC108092800|XP_017048060.1|DFIC	LOC6634692|XP_002058303.1|DVIR
OG0009090	LOC108088493|XP_017041806.1|DFIC	LOC6632229|XP_015025931.1|DVIR
OG0009091	LOC108098484|XP_017056885.1|DFIC	LOC6634990|XP_032295157.1|DVIR, LOC116651736|XP_032294619.1|DVIR
OG0009092	LOC108098474|XP_017056873.1|DFIC	LOC6634931|XP_002058442.2|DVIR
OG0009093	LOC108087241|XP_017040025.1|DFIC	LOC6632426|XP_015025891.1|DVIR
OG0009094	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC	LOC6633233|XP_032288890.1|DVIR
OG0009095	LOC108088363|XP_017041599.1|DFIC	LOC6633135|XP_002055846.1|DVIR
OG0009096	LOC108095730|XP_017052394.1|DFIC	LOC6631106|XP_002054130.1|DVIR
OG0009097	LOC108095724|XP_017052387.1|DFIC	LOC6631107|XP_002054131.2|DVIR
OG0009098	LOC108095799|XP_017052552.1|DFIC	LOC6630224|XP_002054798.1|DVIR
OG0009099	LOC108088418|XP_017041668.1|DFIC	LOC6635223|XP_002058411.2|DVIR
OG0009100	LOC108098430|XP_017056809.1|DFIC	LOC6628602|XP_002052163.1|DVIR
OG0009101	LOC108095155|XP_017051587.1|DFIC	LOC6627619|XP_002051710.2|DVIR
OG0009102	LOC108091544|XP_017046303.1|DFIC	LOC6635693|XP_002059266.1|DVIR
OG0009103	LOC108092472|XP_017047551.1|DFIC	LOC6627725|XP_002052518.1|DVIR
OG0009104	LOC108092469|XP_017047548.1|DFIC	LOC6628019|XP_015028462.1|DVIR
OG0009105	LOC108101391|XP_017061199.1|DFIC	LOC6627367|XP_002051674.1|DVIR
OG0009106	LOC108094183|XP_017050133.1|DFIC	LOC6628352|XP_032294270.1|DVIR
OG0009107	LOC108100883|XP_017060481.1|DFIC	LOC6628697|XP_002052562.1|DVIR
OG0009108	LOC108096206|XP_017053086.1|DFIC	LOC6633231|XP_002056289.1|DVIR
OG0009109	LOC108094521|XP_017050612.1|DFIC	LOC6628976|XP_002052728.1|DVIR
OG0009110	LOC108091402|XP_017046082.1|DFIC	LOC6628861|XP_002052080.2|DVIR
OG0009111	LOC108096156|XP_017053026.1|DFIC	LOC116650815|XP_032291450.1|DVIR
OG0009112	LOC108091521|XP_017046270.1|DFIC	LOC6627845|XP_002052841.1|DVIR
OG0009113	LOC108100112|XP_017059350.1|DFIC	LOC6628482|XP_002052029.1|DVIR
OG0009114	LOC108091474|XP_017046182.1|DFIC	LOC6628643|XP_002051887.1|DVIR
OG0009115	LOC108098218|XP_017056489.1|DFIC	LOC6628240|XP_002051451.2|DVIR
OG0009116	LOC108092342|XP_017047368.1|DFIC	LOC6628733|XP_002051070.2|DVIR
OG0009117	LOC108094557|XP_017050654.1|DFIC	LOC6627991|XP_002051428.1|DVIR
OG0009118	LOC108092811|XP_017048073.1|DFIC	LOC6631579|XP_002055689.1|DVIR
OG0009119	LOC108098292|XP_017056590.1|DFIC	LOC6634044|XP_032289032.1|DVIR
OG0009120	LOC108087407|XP_017040236.1|DFIC	LOC6623506|XP_002047285.1|DVIR
OG0009121	LOC108095236|XP_017051752.1|DFIC	LOC6627168|XP_002050953.1|DVIR
OG0009122	LOC108087616|XP_017040547.1|DFIC	LOC6626835|XP_002050837.1|DVIR
OG0009123	LOC108094844|XP_017051136.1|DFIC	LOC6635824|XP_002059447.1|DVIR
OG0009124	LOC108090018|XP_017044007.1|DFIC	LOC6626530|XP_002049467.2|DVIR
OG0009125	LOC108094214|XP_017050160.1|DFIC	LOC6636389|XP_002059958.1|DVIR
OG0009126	LOC108093972|XP_017049867.1|DFIC	LOC116650953|XP_032292156.1|DVIR
OG0009127	LOC108101842|XP_017061850.1|DFIC	LOC6625891|XP_002050362.1|DVIR
OG0009128	LOC108094235|XP_017050182.1|DFIC	LOC6624863|XP_002048882.2|DVIR
OG0009129	LOC108090297|XP_017044395.1|DFIC	LOC6626768|XP_002050922.1|DVIR
OG0009130	LOC108101502|XP_017061350.1|DFIC	LOC6635880|XP_015024238.1|DVIR
OG0009131	LOC108101534|XP_017061398.1|DFIC	LOC6635883|XP_032292208.1|DVIR
OG0009132	LOC108090857|XP_017045232.1|DFIC	LOC6635836|XP_002059471.1|DVIR
OG0009133	LOC108087772|XP_017040790.1|DFIC	LOC6626973|XP_002048715.1|DVIR
OG0009134	LOC108087614|XP_017040545.1|DFIC	LOC6625192|XP_015029562.1|DVIR
OG0009135	LOC108090566|XP_017044797.1|DFIC	LOC6625612|XP_002051054.2|DVIR
OG0009136	LOC108094074|XP_017050004.1|DFIC	LOC6635961|XP_032291704.1|DVIR
OG0009137	LOC108086637|XP_017039102.1|DFIC	LOC6626711|XP_002050764.3|DVIR
OG0009138	LOC108086652|XP_017039125.1|DFIC	LOC6626713|XP_002050766.1|DVIR
OG0009139	LOC108101919|XP_017061986.1|DFIC	LOC6626379|XP_002050356.1|DVIR
OG0009140	LOC108086385|XP_017038776.1|DFIC	LOC26531180|XP_015023961.1|DVIR
OG0009141	LOC108094229|XP_017050176.1|DFIC	LOC6636394|XP_002059963.1|DVIR
OG0009142	LOC108094271|XP_017050232.1|DFIC	LOC6636507|XP_002059987.1|DVIR
OG0009143	LOC108096761|XP_017054109.1|DFIC	LOC6624909|XP_002050222.2|DVIR
OG0009144	LOC108096534|XP_017053708.1|DFIC	LOC26531644|XP_015030351.1|DVIR
OG0009145	LOC108090994|XP_017045440.1|DFIC	LOC6626569|XP_002049894.1|DVIR
OG0009146	LOC108094758|XP_017051004.1|DFIC	LOC6625094|XP_032292723.1|DVIR
OG0009147	LOC108090293|XP_017044392.1|DFIC	LOC6625495|XP_002049012.1|DVIR
OG0009148	LOC108090463|XP_017044650.1|DFIC	LOC6625280|XP_002049865.1|DVIR
OG0009149	LOC108094822|XP_017051082.1|DFIC	LOC6626401|XP_002049138.1|DVIR
OG0009150	LOC108094849|XP_017051144.1|DFIC	LOC6635349|XP_002058876.1|DVIR
OG0009151	LOC108086464|XP_017038879.1|DFIC	LOC6625300|XP_002049262.1|DVIR
OG0009152	LOC108090754|XP_017045075.1|DFIC	LOC6625108|XP_002049282.1|DVIR
OG0009153	LOC108090742|XP_017045056.1|DFIC	LOC6625977|XP_002049992.1|DVIR
OG0009154	LOC108095861|XP_017052651.1|DFIC	LOC6633181|XP_002055969.1|DVIR
OG0009155	LOC108090392|XP_017044530.1|DFIC	LOC6626515|XP_002048913.1|DVIR
OG0009156	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC	LOC6627641|XP_002051115.1|DVIR
OG0009157	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC	LOC6622309|XP_002047915.1|DVIR
OG0009158	LOC108099050|XP_017057803.1|DFIC	LOC6622597|XP_002046444.1|DVIR
OG0009159	LOC108094622|XP_017050794.1|DFIC	LOC6633469|XP_002057060.1|DVIR, LOC6633848|XP_002057200.2|DVIR
OG0009160	LOC108101256|XP_017061001.1|DFIC	LOC6634415|XP_032296333.1|DVIR
OG0009161	LOC108092909|XP_017048257.1|DFIC	LOC6636086|XP_002059617.1|DVIR
OG0009162	LOC108099736|XP_017058846.1|DFIC	LOC6623142|XP_002046716.2|DVIR
OG0009163	LOC108087535|XP_017040430.1|DFIC	LOC6624480|XP_002047110.2|DVIR
OG0009164	LOC108100646|XP_017060139.1|DFIC	LOC6622824|XP_002046552.1|DVIR
OG0009165	LOC108093032|XP_017048425.1|DFIC	LOC6623034|XP_032290752.1|DVIR
OG0009166	LOC108100274|XP_017059548.1|DFIC	LOC26530816|XP_032291532.1|DVIR
OG0009167	LOC108093166|XP_017048607.1|DFIC	LOC6624206|XP_002047171.1|DVIR
OG0009168	LOC108093167|XP_017048609.1|DFIC	LOC6624591|XP_002047172.1|DVIR
OG0009169	LOC108087438|XP_017040280.1|DFIC	LOC6622518|XP_002046995.3|DVIR
OG0009170	LOC108089572|XP_017043415.1|DFIC	LOC6623322|XP_015031059.1|DVIR
OG0009171	LOC108099825|XP_017058944.1|DFIC	LOC6624410|XP_002046360.1|DVIR
OG0009172	LOC108100158|XP_017059403.1|DFIC	LOC6623442|XP_002048632.2|DVIR
OG0009173	LOC108099102|XP_017057911.1|DFIC	LOC6624570|XP_015031127.1|DVIR
OG0009174	LOC108097368|XP_017055101.1|DFIC	LOC116651804|XP_032294757.1|DVIR, LOC6631933|XP_032295961.1|DVIR
OG0009175	LOC108098737|XP_017057356.1|DFIC	LOC6629080|XP_002051603.1|DVIR
OG0009176	LOC108086934|XP_017039532.1|DFIC	LOC6623010|XP_002048049.1|DVIR
OG0009177	LOC108099464|XP_017058503.1|DFIC	LOC6622418|XP_032290023.1|DVIR, LOC6624690|XP_002048425.2|DVIR, LOC26530590|XP_032290042.1|DVIR
OG0009178	LOC108096416|XP_017053484.1|DFIC	LOC6622386|XP_002048418.1|DVIR
OG0009179	LOC108088761|XP_017042199.1|DFIC	LOC6624634|XP_002047660.1|DVIR
OG0009180	LOC108086923|XP_017039514.1|DFIC	LOC6623513|XP_002048393.2|DVIR
OG0009181	LOC108100408|XP_017059784.1|DFIC	LOC6622306|XP_002048136.2|DVIR, LOC6622280|XP_002048135.1|DVIR
OG0009182	LOC108096431|XP_017053509.1|DFIC	LOC6622961|XP_002048215.1|DVIR
OG0009183	LOC108095398|XP_017051970.1|DFIC	LOC6622449|XP_002047721.1|DVIR
OG0009184	LOC108088771|XP_017042212.1|DFIC	LOC6622393|XP_032290612.1|DVIR
OG0009185	LOC108088917|XP_017042421.1|DFIC	LOC6622200|XP_002048655.2|DVIR
OG0009186	LOC108100716|XP_017060238.1|DFIC	LOC6624593|XP_002048093.2|DVIR
OG0009187	LOC108097922|XP_017055961.1|DFIC	LOC6632873|XP_002055809.1|DVIR
OG0009188	LOC108093903|XP_017049751.1|DFIC	LOC6626618|XP_002050602.1|DVIR
OG0009189	LOC108089626|XP_017043479.1|DFIC	LOC6623867|XP_002046244.1|DVIR
OG0009190	LOC108100089|XP_017059324.1|DFIC	LOC6623940|XP_002047409.1|DVIR
OG0009191	LOC108096954|XP_017054410.1|DFIC	LOC6625059|XP_002050530.1|DVIR
OG0009192	LOC108097745|XP_017055743.1|DFIC	LOC6636459|XP_002059818.1|DVIR, LOC116650887|XP_032291736.1|DVIR
OG0009193	LOC108090053|XP_017044050.1|DFIC	LOC6634134|XP_015025277.1|DVIR
OG0009194	LOC108101484|XP_017061321.1|DFIC	LOC6628620|XP_002051340.2|DVIR
OG0009195	LOC108089698|XP_017043535.1|DFIC	LOC6623666|XP_002047843.1|DVIR
OG0009196	LOC108089768|XP_017043648.1|DFIC	LOC6623772|XP_032290371.1|DVIR
OG0009197	LOC108093222|XP_017048682.1|DFIC	LOC6623285|XP_002047356.2|DVIR
OG0009198	LOC108096469|XP_017053572.1|DFIC	LOC26531739|XP_032290040.1|DVIR
OG0009199	LOC108099741|XP_017058855.1|DFIC	LOC6624667|XP_032291175.1|DVIR
OG0009200	LOC108096852|XP_017054257.1|DFIC	LOC6627232|XP_032291842.1|DVIR
OG0009201	LOC108090507|XP_017044712.1|DFIC	LOC6625443|XP_002050993.1|DVIR, LOC116650998|XP_032292400.1|DVIR
OG0009202	LOC108101810|XP_017061775.1|DFIC	LOC6625506|XP_002051012.2|DVIR
OG0009203	LOC108094237|XP_017050184.1|DFIC	LOC6635869|XP_002059343.1|DVIR
OG0009204	LOC108094783|XP_017051046.1|DFIC	LOC116649720|XP_002049603.1|DVIR, LOC6626027|XP_032292910.1|DVIR
OG0009205	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC	LOC6625574|XP_002049599.1|DVIR, LOC116651098|XP_032292803.1|DVIR
OG0009206	LOC108086744|XP_017039273.1|DFIC	LOC6626622|XP_002049698.2|DVIR
OG0009207	LOC108096320|XP_017053336.1|DFIC	LOC6632479|XP_002056292.1|DVIR, LOC6632478|XP_002056291.1|DVIR
OG0009208	LOC108098662|XP_017057227.1|DFIC	LOC6629386|XP_002054455.1|DVIR, LOC6629384|XP_002054453.1|DVIR, LOC6629385|XP_002054454.1|DVIR
OG0009209	LOC108087091|XP_017039761.1|DFIC	LOC6630267|XP_002053426.2|DVIR
OG0009210	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC	LOC116649733|XP_032292801.1|DVIR
OG0009211	LOC108089909|XP_017043876.1|DFIC	LOC6635637|XP_015024543.1|DVIR
OG0009214	LOC108099022|XP_017057747.1|DFIC	LOC6623233|XP_002047746.1|DVIR
OG0009224	LOC108091759|XP_017046592.1|DFIC	LOC6631281|XP_002053520.2|DVIR
OG0009225	LOC108097253|XP_017054922.1|DFIC	LOC6634733|XP_002058332.1|DVIR
OG0009228	LOC108098095|XP_017056290.1|DFIC	LOC6632038|XP_002055504.1|DVIR
OG0009229	LOC108098584|XP_017057113.1|DFIC	LOC6629650|XP_002053560.1|DVIR
OG0009231	LOC108094725|XP_017050960.1|DFIC	LOC6633809|XP_002057098.1|DVIR
OG0009232	LOC108086501|XP_017038915.1|DFIC	LOC6633563|XP_002057368.2|DVIR
OG0009234	LOC108097234|XP_017054892.1|DFIC	LOC6633637|XP_002056831.2|DVIR
OG0009236	LOC108089392|XP_017043064.1|DFIC	LOC26531925|XP_015024813.1|DVIR
OG0009238	LOC108100166|XP_017059418.1|DFIC	LOC6624592|XP_002047641.1|DVIR
OG0009239	LOC108088920|XP_017042425.1|DFIC	LOC6623970|XP_002047619.1|DVIR
OG0009241	LOC108092372|XP_017047403.1|DFIC	LOC6634190|XP_002057783.1|DVIR
OG0009245	LOC108087159|XP_017039872.1|DFIC	LOC6629358|XP_032292250.1|DVIR
OG0009247	LOC108098016|XP_017056156.1|DFIC	LOC6630999|XP_002053501.1|DVIR
OG0009248	LOC108097564|XP_017055433.1|DFIC	LOC6631827|XP_002055469.1|DVIR
OG0009249	LOC108100006|XP_017059198.1|DFIC	LOC6627781|XP_002052020.1|DVIR
OG0009251	LOC108102162|XP_017062350.1|DFIC	LOC6633348|XP_002056789.1|DVIR
OG0009252	LOC108097262|XP_017054941.1|DFIC	LOC6635500|XP_002059040.3|DVIR
OG0009253	LOC108088692|XP_017042121.1|DFIC	LOC6632049|XP_002055246.1|DVIR
OG0009254	LOC108092963|XP_017048335.1|DFIC	LOC6634602|XP_032296343.1|DVIR
OG0009255	LOC108097134|XP_017054720.1|DFIC	LOC6631629|XP_002055010.2|DVIR
OG0009256	LOC108088706|XP_017042137.1|DFIC	LOC6631339|XP_002055776.1|DVIR
OG0009257	LOC108098042|XP_017056196.1|DFIC	LOC6632137|XP_002055389.1|DVIR
OG0009258	LOC108094673|XP_017050879.1|DFIC	LOC6634513|XP_002058062.3|DVIR
OG0009259	LOC108098076|XP_017056258.1|DFIC	LOC6632112|XP_002055021.1|DVIR
OG0009260	LOC108102117|XP_017062269.1|DFIC	LOC6631859|XP_002055203.1|DVIR
OG0009261	LOC108097700|XP_017055668.1|DFIC	LOC6634828|XP_002058217.2|DVIR
OG0009262	LOC108095332|XP_017051901.1|DFIC	LOC6634771|XP_002058197.3|DVIR
OG0009263	LOC108094625|XP_017050803.1|DFIC	LOC6635608|XP_002058951.1|DVIR
OG0009264	LOC108094606|XP_017050751.1|DFIC	LOC6631972|XP_032295606.1|DVIR
OG0009265	LOC108094549|XP_017050650.1|DFIC	LOC6631916|XP_002055597.1|DVIR
OG0009266	LOC108101377|XP_017061178.1|DFIC	LOC6628517|XP_032294083.1|DVIR
OG0009267	LOC108098194|XP_017056423.1|DFIC	LOC6628178|XP_002051448.2|DVIR
OG0009269	LOC108087339|XP_017040168.1|DFIC	LOC6630285|XP_002054896.1|DVIR
OG0009270	LOC108093874|XP_017049705.1|DFIC	LOC6625854|XP_002050110.2|DVIR
OG0009271	LOC108097984|XP_017056096.1|DFIC	LOC6632109|XP_002055632.2|DVIR
OG0009272	LOC108100195|XP_017059458.1|DFIC	LOC6624687|XP_002048096.2|DVIR
OG0009273	LOC108092331|XP_017047356.1|DFIC	LOC6628266|XP_002052546.1|DVIR
OG0009274	LOC108099060|XP_017057818.1|DFIC	LOC6624200|XP_015031206.1|DVIR
OG0009275	LOC108092908|XP_017048256.1|DFIC	LOC6631512|XP_032295874.1|DVIR
OG0009276	LOC108101829|XP_017061825.1|DFIC	LOC6636467|XP_002059916.1|DVIR
OG0009277	LOC108097050|XP_017054573.1|DFIC	LOC6636938|XP_002060394.2|DVIR
OG0009278	LOC108097283|XP_017054973.1|DFIC	LOC6631761|XP_032295761.1|DVIR
OG0009279	LOC108088144|XP_017041299.1|DFIC	LOC6627651|XP_002052502.1|DVIR
OG0009280	LOC108086506|XP_017038922.1|DFIC	LOC6631719|XP_015026487.1|DVIR
OG0009281	LOC108091254|XP_017045858.1|DFIC	LOC6636120|XP_002059621.1|DVIR
OG0009282	LOC108091456|XP_017046145.1|DFIC	LOC6628721|XP_002051894.1|DVIR
OG0009283	LOC108089226|XP_017042871.1|DFIC	LOC6636632|XP_015023807.1|DVIR
OG0009284	LOC108088328|XP_017041556.1|DFIC	LOC6622875|XP_002048025.1|DVIR
OG0009286	LOC108093132|XP_017048566.1|DFIC	LOC6623396|XP_002046144.1|DVIR
OG0009287	LOC108093081|XP_017048491.1|DFIC	LOC6623892|XP_002046854.1|DVIR
OG0009288	LOC108101642|XP_017061547.1|DFIC	LOC6636179|XP_002059565.2|DVIR
OG0009289	LOC108101971|XP_017062049.1|DFIC	LOC6636215|XP_002059716.2|DVIR
OG0009290	LOC108086399|XP_017038790.1|DFIC	LOC6636488|XP_002059850.1|DVIR
OG0009291	LOC108101972|XP_017062052.1|DFIC	LOC6636216|XP_002059717.1|DVIR
OG0009292	LOC108098070|XP_017056251.1|DFIC	LOC6632034|XP_002055500.1|DVIR
OG0009293	LOC108097890|XP_017055918.1|DFIC	LOC6631891|XP_002055492.1|DVIR
OG0009294	LOC108090341|XP_017044446.1|DFIC	LOC6625498|XP_032293047.1|DVIR
OG0009295	LOC108094592|XP_017050710.1|DFIC	LOC6633811|XP_032296595.1|DVIR
OG0009296	LOC108095835|XP_017052613.1|DFIC	LOC6630862|XP_002053464.1|DVIR
OG0009297	LOC108095883|XP_017052683.1|DFIC	LOC6630864|XP_032292435.1|DVIR
OG0009298	LOC108087916|XP_017040991.1|DFIC	LOC6632362|XP_015026207.1|DVIR
OG0009299	LOC108101057|XP_017060733.1|DFIC	LOC6632554|XP_002056537.2|DVIR
OG0009300	LOC108101053|XP_017060726.1|DFIC	LOC6632555|XP_002056538.3|DVIR
OG0009301	LOC108095750|XP_017052425.1|DFIC	LOC6632748|XP_002056471.2|DVIR
OG0009302	LOC108098473|XP_017056872.1|DFIC	LOC6632497|XP_002056450.1|DVIR
OG0009303	LOC108091941|XP_017046818.1|DFIC	LOC6629457|XP_002054704.1|DVIR
OG0009304	LOC108101027|XP_017060683.1|DFIC	LOC6632522|XP_032289664.1|DVIR
OG0009305	LOC108087034|XP_017039692.1|DFIC	LOC6629509|XP_032292947.1|DVIR
OG0009306	LOC108091151|XP_017045676.1|DFIC	LOC6634453|XP_002058172.2|DVIR
OG0009307	LOC108092063|XP_017047015.1|DFIC	LOC6630659|XP_002053438.1|DVIR
OG0009308	LOC108091790|XP_017046638.1|DFIC	LOC116651784|XP_032294687.1|DVIR, LOC6630049|XP_002054717.1|DVIR
OG0009309	LOC108087020|XP_017039675.1|DFIC	LOC6633142|XP_002056381.1|DVIR
OG0009310	LOC108087369|XP_017040199.1|DFIC	LOC6629611|XP_002053584.1|DVIR
OG0009311	LOC108102004|XP_017062091.1|DFIC	LOC6632290|XP_002056732.2|DVIR
OG0009312	LOC108086998|XP_017039623.1|DFIC	LOC6629505|XP_002053167.1|DVIR
