Orthogroup	DFIC.longest_only	DBUS.longest_only
OG0008645	LOC108098186|XP_017056410.1|DFIC, LOC108101995|XP_017062078.1|DFIC	LOC108596443|XP_017837676.1|DBUS, LOC108604995|XP_017850054.2|DBUS
OG0008646	LOC108090631|XP_017044899.1|DFIC	LOC108600234|XP_017843152.1|DBUS
OG0008647	LOC108092305|XP_017047328.1|DFIC, LOC108092301|XP_017047325.1|DFIC, LOC108092302|XP_017047326.1|DFIC, LOC108092468|XP_017047546.1|DFIC	LOC108603071|XP_017847035.1|DBUS
OG0008648	LOC108101994|XP_017062077.1|DFIC, LOC108098207|XP_017056436.1|DFIC	LOC108599371|XP_017841669.1|DBUS
OG0008649	LOC108096587|XP_017053775.1|DFIC, LOC108096569|XP_017053754.1|DFIC	LOC117135034|XP_033150753.1|DBUS
OG0008650	LOC108096231|XP_017053117.1|DFIC	LOC108601952|XP_017845426.1|DBUS
OG0008651	LOC108101610|XP_017061513.1|DFIC	LOC108595552|XP_017836299.1|DBUS
OG0008652	LOC108086316|XP_017038705.1|DFIC	LOC108595143|XP_017835797.1|DBUS
OG0008653	LOC108093668|XP_017049335.1|DFIC	LOC108595863|XP_017836644.1|DBUS
OG0008654	LOC108090958|XP_017045391.1|DFIC	LOC108595728|XP_017836499.1|DBUS
OG0008655	LOC108090313|XP_017044414.1|DFIC	LOC108596361|XP_017837511.1|DBUS
OG0008657	LOC108094717|XP_017050946.1|DFIC	LOC108606245|XP_017851679.1|DBUS
OG0008658	LOC108097141|XP_017054733.1|DFIC	LOC108605127|XP_033150292.1|DBUS, LOC108606256|XP_017851694.2|DBUS
OG0008659	LOC108100471|XP_017059891.1|DFIC, LOC108097038|XP_017054556.1|DFIC	LOC108601612|XP_017844999.1|DBUS
OG0008660	LOC108099882|XP_017059025.1|DFIC	LOC108600496|XP_033149364.1|DBUS
OG0008661	LOC108099714|XP_017058826.1|DFIC	LOC108598907|XP_017841159.1|DBUS
OG0008662	LOC108088756|XP_017042192.1|DFIC	LOC108598869|XP_017841117.2|DBUS
OG0008663	LOC108088923|XP_017042428.1|DFIC	LOC108598455|XP_017840586.1|DBUS
OG0008664	LOC108100482|XP_017059905.1|DFIC	LOC108597934|XP_017840039.1|DBUS
OG0008665	LOC108090067|XP_017044067.1|DFIC	LOC108594463|XP_017835135.2|DBUS
OG0008666	LOC108088830|XP_017042286.1|DFIC	LOC108599035|XP_017841304.1|DBUS
OG0008667	LOC108100136|XP_017059377.1|DFIC	LOC108599442|XP_017841761.2|DBUS
OG0008668	LOC108100735|XP_017060261.1|DFIC	LOC108598565|XP_017840738.2|DBUS
OG0008669	LOC108086347|XP_017038737.1|DFIC	LOC108603969|XP_017848671.2|DBUS
OG0008670	LOC108091859|XP_017046728.1|DFIC	LOC108601868|XP_017845315.1|DBUS
OG0008672	LOC108098260|XP_017056549.1|DFIC	LOC108607732|XP_017854245.1|DBUS, LOC108607334|XP_017849983.2|DBUS
OG0008673	LOC108092626|XP_017047752.1|DFIC	LOC108607976|XP_017854618.1|DBUS
OG0008674	LOC108100659|XP_017060163.1|DFIC	LOC108606104|XP_017851438.1|DBUS, LOC108594894|XP_017835521.1|DBUS, LOC108595939|XP_017836714.2|DBUS
OG0008677	LOC108095982|XP_017052815.1|DFIC	LOC108601982|XP_017845466.1|DBUS
OG0008679	LOC108097777|XP_017055793.1|DFIC	LOC108605609|XP_017850876.1|DBUS
OG0008680	LOC108092960|XP_017048332.1|DFIC	LOC108607169|XP_017853311.1|DBUS
OG0008681	LOC108088697|XP_017042127.1|DFIC	LOC108606462|XP_017852073.1|DBUS
OG0008682	LOC108088639|XP_017042046.1|DFIC	LOC108607212|XP_017853369.1|DBUS
OG0008683	LOC108097331|XP_017055049.1|DFIC	LOC108604974|XP_033150349.1|DBUS
OG0008684	LOC108097435|XP_017055194.1|DFIC	LOC108606756|XP_017852650.1|DBUS
OG0008685	LOC108096831|XP_017054225.1|DFIC	LOC108596397|XP_017837569.1|DBUS
OG0008686	LOC108091652|XP_017046446.1|DFIC	LOC108604260|XP_017849143.1|DBUS
OG0008687	LOC108090740|XP_017045052.1|DFIC	LOC108596046|XP_017836920.1|DBUS
OG0008688	LOC108097079|XP_017054610.1|DFIC	LOC108606157|XP_017851498.1|DBUS
OG0008689	LOC108098857|XP_017057513.1|DFIC	LOC108602787|XP_017846488.1|DBUS
OG0008690	LOC108101736|XP_017061677.1|DFIC	LOC108607278|XP_033150896.1|DBUS
OG0008691	LOC108093151|XP_017048586.1|DFIC	LOC108599029|XP_017841256.2|DBUS
OG0008692	LOC108098073|XP_017056254.1|DFIC	LOC108605695|XP_017850976.1|DBUS
OG0008694	LOC108088705|XP_017042136.1|DFIC	LOC108605320|XP_017850479.1|DBUS
OG0008695	LOC108094196|XP_017050138.1|DFIC	LOC108597416|XP_017839455.1|DBUS
OG0008697	LOC108100130|XP_017059372.1|DFIC	LOC108598113|XP_017840219.1|DBUS
OG0008698	LOC108091076|XP_017045567.1|DFIC	LOC108606820|XP_017852790.1|DBUS
OG0008702	LOC108088073|XP_017041212.1|DFIC, LOC108089123|XP_017042728.1|DFIC	LOC108594536|XP_017835228.2|DBUS
OG0008704	LOC108092511|XP_017047618.1|DFIC	LOC108599194|XP_017841482.1|DBUS
OG0008705	LOC108100105|XP_017059340.1|DFIC	LOC108600641|XP_017843825.1|DBUS
OG0008706	LOC108100759|XP_017060282.1|DFIC	LOC108601694|XP_017845093.1|DBUS
OG0008707	LOC108094596|XP_017050732.1|DFIC	LOC108606178|XP_017851517.1|DBUS
OG0008708	LOC108097547|XP_017055391.1|DFIC	LOC108606804|XP_017852763.1|DBUS
OG0008709	LOC108088407|XP_017041653.1|DFIC	LOC108604033|XP_017848777.1|DBUS
OG0008710	LOC108087317|XP_017040133.1|DFIC	LOC108603337|XP_017847551.1|DBUS
OG0008711	LOC108098518|XP_017056972.1|DFIC	LOC108603486|XP_017847824.1|DBUS
OG0008712	LOC108093829|XP_017049648.1|DFIC	LOC108597109|XP_017838976.1|DBUS
OG0008714	LOC108092520|XP_017047631.1|DFIC	LOC108594306|XP_017834940.2|DBUS
OG0008715	LOC108099611|XP_017058723.1|DFIC	LOC108601940|XP_017845409.1|DBUS
OG0008716	LOC108091900|XP_017046773.1|DFIC	LOC108602128|XP_017845644.2|DBUS
OG0008717	LOC108096403|XP_017053463.1|DFIC	LOC108600627|XP_017843802.2|DBUS
OG0008719	LOC108100749|XP_017060266.1|DFIC	LOC108603497|XP_017847846.1|DBUS
OG0008721	LOC108095498|XP_017052094.1|DFIC	LOC108605071|XP_017850127.1|DBUS
OG0008722	LOC108099365|XP_017058346.1|DFIC	LOC108602889|XP_017846687.1|DBUS
OG0008723	LOC108096361|XP_017053399.1|DFIC	LOC108600624|XP_017843796.1|DBUS
OG0008724	LOC108088769|XP_017042615.1|DFIC, LOC108101223|XP_017060961.1|DFIC	LOC108602765|XP_033149878.1|DBUS
OG0008725	LOC108094824|XP_017051083.1|DFIC	LOC108594780|XP_017835408.1|DBUS
OG0008726	LOC108096825|XP_017054217.1|DFIC	LOC108594678|XP_033149154.1|DBUS
OG0008727	LOC108087390|XP_017040221.1|DFIC	LOC108602217|XP_017845752.1|DBUS
OG0008728	LOC108086999|XP_017039624.1|DFIC	LOC108604234|XP_017849092.1|DBUS
OG0008729	LOC108088736|XP_017042176.1|DFIC	LOC108605784|XP_017851076.1|DBUS
OG0008730	LOC108092790|XP_017048044.1|DFIC	LOC108607241|XP_017853408.1|DBUS
OG0008731	LOC108091949|XP_017046835.1|DFIC	LOC108603215|XP_017847299.1|DBUS
OG0008732	LOC108100886|XP_017060485.1|DFIC	LOC108608554|XP_017855465.1|DBUS
OG0008734	LOC108098564|XP_017057066.1|DFIC	LOC108601599|XP_033149791.1|DBUS, LOC108601824|XP_017845250.1|DBUS
OG0008735	LOC108094961|XP_017051313.1|DFIC	LOC108595830|XP_017836610.1|DBUS
OG0008736	LOC108086444|XP_017038851.1|DFIC	LOC108596551|XP_017837937.1|DBUS
OG0008737	LOC108099389|XP_017058376.1|DFIC	LOC108603768|XP_017848344.1|DBUS
OG0008738	LOC108092995|XP_017048381.1|DFIC	LOC108608140|XP_017854865.2|DBUS
OG0008739	LOC108100620|XP_017060102.1|DFIC	LOC108600764|XP_017844014.1|DBUS
OG0008740	LOC108090700|XP_017044980.1|DFIC	LOC108595987|XP_017836764.2|DBUS
OG0008741	LOC108090750|XP_017045070.1|DFIC	LOC108597725|XP_017839908.1|DBUS
OG0008742	LOC108099156|XP_017057989.1|DFIC	LOC108599480|XP_017841810.1|DBUS
OG0008743	LOC108086451|XP_017038858.1|DFIC	LOC108595880|XP_017836660.1|DBUS
OG0008744	LOC108101475|XP_017061310.1|DFIC	LOC108595828|XP_017836608.1|DBUS
OG0008745	LOC108097602|XP_017055498.1|DFIC	LOC108605103|XP_017850156.1|DBUS
OG0008746	LOC108101103|XP_017060802.1|DFIC	LOC108603227|XP_017847327.1|DBUS
OG0008747	LOC108093229|XP_017048688.1|DFIC	LOC108601039|XP_017844409.1|DBUS
OG0008748	LOC108101302|XP_017061092.1|DFIC	LOC108608124|XP_017854842.1|DBUS
OG0008749	LOC108100045|XP_017059265.1|DFIC	LOC108607648|XP_017854077.1|DBUS
OG0008750	LOC108089214|XP_017042853.1|DFIC	LOC108599088|XP_017854621.2|DBUS
OG0008753	LOC108099833|XP_017058953.1|DFIC	LOC108598544|XP_017840717.1|DBUS
OG0008754	LOC108094772|XP_017051034.1|DFIC	LOC108595137|XP_017835789.1|DBUS
OG0008755	LOC108088358|XP_017041593.1|DFIC	LOC108601277|XP_017844666.2|DBUS
OG0008756	LOC108087887|XP_017040954.1|DFIC	LOC108602614|XP_017846241.1|DBUS
OG0008757	LOC108099297|XP_017058180.1|DFIC	LOC108602520|XP_017846143.1|DBUS
OG0008758	LOC108091485|XP_017046195.1|DFIC	LOC108608545|XP_017855452.2|DBUS
OG0008759	LOC108098703|XP_017057305.1|DFIC	LOC108608010|XP_033150844.1|DBUS
OG0008760	LOC108100094|XP_017059327.1|DFIC	LOC108601567|XP_017844959.2|DBUS
OG0008761	LOC108098718|XP_017057326.1|DFIC, LOC108102197|XP_017062392.1|DFIC	LOC108608273|XP_017855069.1|DBUS
OG0008762	LOC108090312|XP_017044413.1|DFIC	LOC108596360|XP_017837510.1|DBUS
OG0008763	LOC108093010|XP_017048402.1|DFIC	LOC108605865|XP_017851197.2|DBUS
OG0008764	LOC108095537|XP_017052156.1|DFIC, LOC108098294|XP_017056592.1|DFIC	LOC108594216|XP_033150067.1|DBUS
OG0008765	LOC108096664|XP_017053926.1|DFIC	LOC108596187|XP_017837191.1|DBUS
OG0008766	LOC108094096|XP_017050009.1|DFIC	LOC108606970|XP_017853026.2|DBUS
OG0008767	LOC108086304|XP_017038685.1|DFIC	LOC108605937|XP_017851247.1|DBUS, LOC108595606|XP_017836361.1|DBUS
OG0008768	LOC108101888|XP_017061932.1|DFIC	LOC108597251|XP_017839193.1|DBUS
OG0008769	LOC108101420|XP_017061235.1|DFIC	LOC108597557|XP_017839653.1|DBUS
OG0008770	LOC108094007|XP_017049923.1|DFIC	LOC108597615|XP_017839743.1|DBUS
OG0008771	LOC108086405|XP_017038796.1|DFIC	LOC108594735|XP_017835362.1|DBUS
OG0008772	LOC108086452|XP_017038859.1|DFIC	LOC108595802|XP_017836581.1|DBUS
OG0008773	LOC108094013|XP_017049929.1|DFIC	LOC108597441|XP_017839494.1|DBUS
OG0008774	LOC108094967|XP_017051319.1|DFIC	LOC108595267|XP_017835969.1|DBUS
OG0008775	LOC108093711|XP_017049398.1|DFIC	LOC108596197|XP_017837201.1|DBUS
OG0008776	LOC108086750|XP_017039279.1|DFIC	LOC108596781|XP_017838370.1|DBUS
OG0008777	LOC108096845|XP_017054247.1|DFIC	LOC108597190|XP_017839107.1|DBUS
OG0008778	LOC108094299|XP_017050304.1|DFIC	LOC108595148|XP_017835803.1|DBUS
OG0008779	LOC108097204|XP_017054839.1|DFIC	LOC108605466|XP_017850640.1|DBUS
OG0008780	LOC108091389|XP_017046059.1|DFIC	LOC108606407|XP_017851981.1|DBUS
OG0008781	LOC108097353|XP_017055078.1|DFIC	LOC108605273|XP_017850394.1|DBUS
OG0008782	LOC108100214|XP_017059480.1|DFIC, LOC108096385|XP_017053434.1|DFIC	LOC108600515|XP_017843643.2|DBUS
OG0008783	LOC108096543|XP_017053719.1|DFIC	LOC108595644|XP_017836406.1|DBUS
OG0008784	LOC108100555|XP_017060016.1|DFIC	LOC108600844|XP_017844133.1|DBUS
OG0008785	LOC108089739|XP_017043610.1|DFIC	LOC108607469|XP_017853796.2|DBUS
OG0008786	LOC108093392|XP_017048901.1|DFIC	LOC108603537|XP_017847936.1|DBUS
OG0008787	LOC108087550|XP_017040460.1|DFIC	LOC108599635|XP_017842096.1|DBUS, LOC108599634|XP_017842095.1|DBUS, LOC108599632|XP_017842093.1|DBUS, LOC108599633|XP_017842094.1|DBUS
OG0008788	LOC108093237|XP_017048700.1|DFIC	LOC108599279|XP_017841565.1|DBUS, LOC108598128|XP_017840234.1|DBUS
OG0008789	LOC108100734|XP_017060260.1|DFIC	LOC108598785|XP_017841017.1|DBUS
OG0008790	LOC108090464|XP_017044651.1|DFIC	LOC108597435|XP_017839482.1|DBUS
OG0008791	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC	LOC108597475|XP_017839538.1|DBUS
OG0008792	LOC108090767|XP_017045095.1|DFIC	LOC108596978|XP_017838721.1|DBUS
OG0008793	LOC108089657|XP_017043517.1|DFIC	LOC108596808|XP_017838408.1|DBUS
OG0008794	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC	LOC108596035|XP_017836888.1|DBUS
OG0008795	LOC108098975|XP_017057680.1|DFIC	LOC108601697|XP_017845098.2|DBUS
OG0008796	LOC108095718|XP_017052382.1|DFIC	LOC108601448|XP_017844835.1|DBUS
OG0008797	LOC108098971|XP_017057676.1|DFIC	LOC108602115|XP_017845629.1|DBUS
OG0008805	LOC108098079|XP_017056266.1|DFIC	LOC108606831|XP_017852805.1|DBUS
OG0008806	LOC108094566|XP_017050667.1|DFIC	LOC117134923|XP_033150318.1|DBUS
OG0008807	LOC108097990|XP_017056114.1|DFIC	LOC108606533|XP_017852201.1|DBUS
OG0008808	LOC108095564|XP_017052201.1|DFIC	LOC108606584|XP_017852302.1|DBUS
OG0008809	LOC108099635|XP_017058754.1|DFIC	LOC108602461|XP_017846073.1|DBUS
OG0008811	LOC108097477|XP_017055245.1|DFIC	LOC108604165|XP_017848987.1|DBUS
OG0008813	LOC108098921|XP_017057614.1|DFIC	LOC108601973|XP_017845455.1|DBUS
OG0008816	LOC108100426|XP_017059820.1|DFIC	LOC108598497|XP_017840654.2|DBUS
OG0008819	LOC108094940|XP_017051290.1|DFIC	LOC108595177|XP_017835842.1|DBUS
OG0008820	LOC108097836|XP_017055848.1|DFIC	LOC108605109|XP_017850164.2|DBUS
OG0008822	LOC108089117|XP_017042718.1|DFIC	LOC108596606|XP_017838032.1|DBUS
OG0008823	LOC108088678|XP_017042106.1|DFIC	LOC108605763|XP_017851054.1|DBUS
OG0008829	LOC108097136|XP_017054722.1|DFIC	LOC108605192|XP_017850273.1|DBUS
OG0008830	LOC108088593|XP_017041929.1|DFIC	LOC108605408|XP_033150330.1|DBUS
OG0008831	LOC108097159|XP_017054778.1|DFIC	LOC108606689|XP_017852533.1|DBUS
OG0008832	LOC108097092|XP_017054638.1|DFIC	LOC108606688|XP_017852530.1|DBUS
OG0008833	LOC108098094|XP_017056289.1|DFIC	LOC108605813|XP_017851108.1|DBUS
OG0008834	LOC108095849|XP_017052636.1|DFIC	LOC108604339|XP_017849252.1|DBUS
OG0008835	LOC108093337|XP_017048822.1|DFIC	LOC108601708|XP_017845113.1|DBUS
OG0008836	LOC108090519|XP_017044727.1|DFIC	LOC108597023|XP_017838793.1|DBUS
OG0008837	LOC108096532|XP_017053706.1|DFIC	LOC108597065|XP_017838878.1|DBUS
OG0008838	LOC108101195|XP_017060928.1|DFIC	LOC108607707|XP_017854196.2|DBUS
OG0008839	LOC108086679|XP_017039161.1|DFIC	LOC108596104|XP_017837013.1|DBUS
OG0008840	LOC108098385|XP_017056742.1|DFIC	LOC108602385|XP_017845988.1|DBUS
OG0008841	LOC108099218|XP_017058087.1|DFIC	LOC108597950|XP_033149603.1|DBUS
OG0008842	LOC108087606|XP_017040534.1|DFIC	LOC108595599|XP_033149140.1|DBUS, LOC108594779|XP_017835407.1|DBUS
OG0008843	LOC108099131|XP_017057958.1|DFIC	LOC108599644|XP_017842109.1|DBUS
OG0008845	LOC108098447|XP_017056840.1|DFIC	LOC108599607|XP_017842053.2|DBUS
OG0008846	LOC108088338|XP_017041571.1|DFIC	LOC108601062|XP_017844443.1|DBUS
OG0008847	LOC108091822|XP_017046689.1|DFIC	LOC108603369|XP_017847621.1|DBUS
OG0008849	LOC108095391|XP_017051960.1|DFIC	LOC108606931|XP_017852970.1|DBUS
OG0008850	LOC108095130|XP_017051559.1|DFIC	LOC108594792|XP_017835420.1|DBUS
OG0008851	LOC108089132|XP_017042737.1|DFIC	LOC108601229|XP_017844620.2|DBUS
OG0008852	LOC108101469|XP_017061303.1|DFIC	LOC108594689|XP_017835318.1|DBUS
OG0008854	LOC108091517|XP_017046264.1|DFIC	LOC108594393|XP_017835045.1|DBUS
OG0008855	LOC108095609|XP_017052262.1|DFIC	LOC108605147|XP_017850210.1|DBUS
OG0008856	LOC108098410|XP_017056793.1|DFIC	LOC108607346|XP_017853519.1|DBUS
OG0008857	LOC108088245|XP_017041450.1|DFIC	LOC108599943|XP_017842656.1|DBUS
OG0008858	LOC108092024|XP_017046951.1|DFIC	LOC108598768|XP_017840997.2|DBUS
OG0008859	LOC108087469|XP_017040334.1|DFIC	LOC108598813|XP_017841047.1|DBUS
OG0008860	LOC108097640|XP_017055559.1|DFIC	LOC108604391|XP_017849338.1|DBUS
OG0008861	LOC108090437|XP_017044603.1|DFIC	LOC108595481|XP_017836220.1|DBUS
OG0008862	LOC108096815|XP_017054199.1|DFIC	LOC108603940|XP_017848623.1|DBUS
OG0008863	LOC108101373|XP_017061176.1|DFIC	LOC108608481|XP_017855365.2|DBUS
OG0008864	LOC108090637|XP_017044903.1|DFIC	LOC108595006|XP_017835630.1|DBUS
OG0008865	LOC108093512|XP_017049092.1|DFIC	LOC108597253|XP_017839198.2|DBUS
OG0008866	LOC108091507|XP_017046239.1|DFIC	LOC108596405|XP_017837587.2|DBUS
OG0008867	LOC108097999|XP_017056125.1|DFIC	LOC108605021|XP_017850077.1|DBUS
OG0008868	LOC108090279|XP_017044379.1|DFIC	LOC108597331|XP_017839315.1|DBUS
OG0008869	LOC108088774|XP_017042217.1|DFIC	LOC108600899|XP_017844213.2|DBUS
OG0008870	LOC108088262|XP_017041469.1|DFIC	LOC108598972|XP_017841234.1|DBUS
OG0008871	LOC108095424|XP_017052021.1|DFIC	LOC108600945|XP_017844277.1|DBUS
OG0008872	LOC108093454|XP_017049022.1|DFIC	LOC108596422|XP_017837635.1|DBUS
OG0008873	LOC108088167|XP_017041328.1|DFIC	LOC108603942|XP_017848666.1|DBUS
OG0008874	LOC108093692|XP_017049360.1|DFIC	LOC108594888|XP_017835514.1|DBUS
OG0008875	LOC108096969|XP_017054435.1|DFIC	LOC108596435|XP_017837653.1|DBUS
OG0008876	LOC108095045|XP_017051434.1|DFIC	LOC108607421|XP_017853709.1|DBUS
OG0008877	LOC108089418|XP_017043111.1|DFIC	LOC108600681|XP_017843877.1|DBUS
OG0008878	LOC108100950|XP_017060583.1|DFIC	LOC108598158|XP_017840267.1|DBUS
OG0008879	LOC108090267|XP_017044365.1|DFIC	LOC108605897|XP_017851201.1|DBUS
OG0008880	LOC108091998|XP_017046913.1|DFIC	LOC108597448|XP_017839502.2|DBUS
OG0008881	LOC108101811|XP_017061776.1|DFIC	LOC108597483|XP_017839549.1|DBUS
OG0008882	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC	LOC108607715|XP_033149961.1|DBUS
OG0008883	LOC108092106|XP_017047090.1|DFIC	LOC108603437|XP_017847748.1|DBUS
OG0008884	LOC108095648|XP_017052302.1|DFIC	LOC108602590|XP_017846218.1|DBUS
OG0008885	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC	LOC108594513|XP_017835205.2|DBUS
OG0008886	LOC108090476|XP_017044661.1|DFIC	LOC108596466|XP_017837712.1|DBUS
OG0008887	LOC108094914|XP_017051249.1|DFIC	LOC108597116|XP_017838982.1|DBUS
OG0008888	LOC108099897|XP_017059044.1|DFIC	LOC108598851|XP_017841098.1|DBUS
OG0008889	LOC108090764|XP_017045093.1|DFIC	LOC108595264|XP_017836002.1|DBUS
OG0008891	LOC108096333|XP_017053357.1|DFIC	LOC108600942|XP_017844270.1|DBUS
OG0008892	LOC108090894|XP_017045289.1|DFIC	LOC108597184|XP_017839099.1|DBUS
OG0008893	LOC108088987|XP_017042518.1|DFIC	LOC108598588|XP_017840771.1|DBUS
OG0008894	LOC108099485|XP_017058534.1|DFIC	LOC108604593|XP_017849616.1|DBUS
OG0008895	LOC108098856|XP_017057512.1|DFIC	LOC108602783|XP_017846484.1|DBUS
OG0008897	LOC108087226|XP_017039998.1|DFIC	LOC108602867|XP_017846645.1|DBUS
OG0008898	LOC108087778|XP_017040795.1|DFIC	LOC108596594|XP_017838012.1|DBUS
OG0008899	LOC108101204|XP_017060940.1|DFIC	LOC108607451|XP_017853777.2|DBUS
OG0008900	LOC108096080|XP_017052930.1|DFIC, LOC108087771|XP_017040829.1|DFIC	LOC108607581|XP_017853966.1|DBUS
OG0008901	LOC108089564|XP_017043397.1|DFIC	LOC108601009|XP_017844368.1|DBUS
OG0008902	LOC108098412|XP_017056796.1|DFIC	LOC108607356|XP_017853539.1|DBUS
OG0008903	LOC108091518|XP_017046266.1|DFIC	LOC108603400|XP_017847677.2|DBUS
OG0008904	LOC108093790|XP_017049560.1|DFIC	LOC108594879|XP_017835506.1|DBUS
OG0008905	LOC108095027|XP_017051386.1|DFIC	LOC108607335|XP_033150530.1|DBUS
OG0008906	LOC108089744|XP_017043616.1|DFIC	LOC108600127|XP_017842998.1|DBUS
OG0008907	LOC108091919|XP_017046794.1|DFIC	LOC108601528|XP_017844917.1|DBUS
OG0008908	LOC108093557|XP_017049140.1|DFIC	LOC108603737|XP_017848281.1|DBUS
OG0008909	LOC108086290|XP_017038668.1|DFIC	LOC108601976|XP_017845459.1|DBUS
OG0008910	LOC108099592|XP_017058688.1|DFIC	LOC108603756|XP_017848323.1|DBUS
OG0008911	LOC108092143|XP_017047143.1|DFIC	LOC108603317|XP_017847519.1|DBUS
OG0008912	LOC108098494|XP_017056903.1|DFIC	LOC108602224|XP_017845760.1|DBUS
OG0008913	LOC108099402|XP_017058397.1|DFIC	LOC108603278|XP_017847427.1|DBUS
OG0008914	LOC108091918|XP_017046793.1|DFIC	LOC108602649|XP_017846284.1|DBUS
OG0008915	LOC108089100|XP_017042704.1|DFIC	LOC108602413|XP_017846015.1|DBUS
OG0008916	LOC108100801|XP_017060348.1|DFIC	LOC108608515|XP_033150028.1|DBUS
OG0008917	LOC108100909|XP_017060512.1|DFIC	LOC108600039|XP_017842664.2|DBUS
OG0008918	LOC108096098|XP_017052962.1|DFIC, LOC108097902|XP_017055928.1|DFIC	LOC108607279|XP_017853463.1|DBUS, LOC108594512|XP_017835203.1|DBUS
OG0008919	LOC108091459|XP_017046150.1|DFIC	LOC108603166|XP_033150829.1|DBUS
OG0008920	LOC108096195|XP_017053068.1|DFIC	LOC108598749|XP_017840974.2|DBUS
OG0008921	LOC108100961|XP_017060601.1|DFIC	LOC108608192|XP_017854951.1|DBUS
OG0008922	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC	LOC108601081|XP_017844474.1|DBUS
OG0008923	LOC108095240|XP_017051757.1|DFIC	LOC108595243|XP_017835931.1|DBUS
OG0008924	LOC108094843|XP_017051135.1|DFIC	LOC108597105|XP_017838966.1|DBUS
OG0008925	LOC108086312|XP_017038702.1|DFIC	LOC108596660|XP_017838136.1|DBUS
OG0008926	LOC108090413|XP_017044557.1|DFIC	LOC108595310|XP_033148948.1|DBUS
OG0008927	LOC108101887|XP_017061931.1|DFIC	LOC108595199|XP_017835875.1|DBUS
OG0008928	LOC108094227|XP_017050173.1|DFIC	LOC108595826|XP_017836605.1|DBUS
OG0008929	LOC108095176|XP_017051630.1|DFIC	LOC108594941|XP_017835564.1|DBUS, LOC108595811|XP_017836591.1|DBUS
OG0008930	LOC108091943|XP_017046820.1|DFIC	LOC108601434|XP_017844820.1|DBUS, LOC108601435|XP_017844822.1|DBUS
OG0008931	LOC108090916|XP_017045328.1|DFIC	LOC108595531|XP_017836274.1|DBUS
OG0008932	LOC108090695|XP_017044967.1|DFIC	LOC108595974|XP_017836750.1|DBUS
OG0008933	LOC108086397|XP_017038788.1|DFIC	LOC108595916|XP_017836696.1|DBUS
OG0008935	LOC108094334|XP_017050372.1|DFIC	LOC108595216|XP_017835893.1|DBUS
OG0008936	LOC108096913|XP_017054352.1|DFIC	LOC108597477|XP_017839541.1|DBUS
OG0008937	LOC108096698|XP_017054019.1|DFIC	LOC108596193|XP_017837198.1|DBUS
OG0008939	LOC108094892|XP_017051221.1|DFIC	LOC108597141|XP_017839022.1|DBUS
OG0008940	LOC108090864|XP_017045241.1|DFIC	LOC108596985|XP_017838730.2|DBUS
OG0008941	LOC108086498|XP_017038913.1|DFIC	LOC108606867|XP_017852867.1|DBUS
OG0008942	LOC108091101|XP_017045610.1|DFIC	LOC108605530|XP_017850770.1|DBUS
OG0008943	LOC108092978|XP_017048359.1|DFIC	LOC108607008|XP_017853077.1|DBUS
OG0008944	LOC108094612|XP_017050776.1|DFIC	LOC108606849|XP_017852835.1|DBUS
OG0008945	LOC108097281|XP_017054971.1|DFIC	LOC108607045|XP_017853140.1|DBUS
OG0008946	LOC108091202|XP_017045774.1|DFIC	LOC108606126|XP_017851470.1|DBUS
OG0008947	LOC108097043|XP_017054563.1|DFIC	LOC108605008|XP_017850063.1|DBUS, LOC108605009|XP_017850064.1|DBUS
OG0008948	LOC108092823|XP_017048115.1|DFIC	LOC108604910|XP_033150174.1|DBUS
OG0008949	LOC108093053|XP_017048449.1|DFIC	LOC108599367|XP_017841661.1|DBUS
OG0008950	LOC108097196|XP_017054830.1|DFIC	LOC108605621|XP_017850892.1|DBUS
OG0008951	LOC108089351|XP_017043020.1|DFIC	LOC108599364|XP_017841654.2|DBUS
OG0008952	LOC108097901|XP_017055927.1|DFIC	LOC108606079|XP_017851412.1|DBUS
OG0008953	LOC108088741|XP_017042178.1|DFIC	LOC108599883|XP_017842553.1|DBUS
OG0008954	LOC108098437|XP_017056817.1|DFIC	LOC117134721|XP_033149196.1|DBUS
OG0008955	LOC108089345|XP_017043015.1|DFIC	LOC108598312|XP_017840417.1|DBUS
OG0008956	LOC108100171|XP_017059428.1|DFIC	LOC108598186|XP_017840291.2|DBUS
OG0008957	LOC108086951|XP_017039553.1|DFIC	LOC108600104|XP_033149721.1|DBUS
OG0008958	LOC108088879|XP_017042363.1|DFIC	LOC108598586|XP_017840769.1|DBUS
OG0008959	LOC108100230|XP_017059497.1|DFIC	LOC108599136|XP_017841414.1|DBUS
OG0008960	LOC108100409|XP_017059785.1|DFIC	LOC108601059|XP_033149669.1|DBUS
OG0008961	LOC108090612|XP_017044872.1|DFIC	LOC108600293|XP_017843266.2|DBUS
OG0008962	LOC108097892|XP_017055920.1|DFIC	LOC108606965|XP_017853016.1|DBUS
