Orthogroup	DFIC.longest_only	DPER.longest_only
OG0008254	LOC108100126|XP_017059371.1|DFIC	LOC6600564|XP_026847553.1|DPER
OG0008255	LOC108088799|XP_017042258.1|DFIC	LOC6596150|XP_002021162.1|DPER
OG0008256	LOC108094269|XP_017050229.1|DFIC	LOC6590908|XP_002015585.1|DPER
OG0008257	LOC108091352|XP_017045994.1|DFIC	LOC6597593|XP_026848869.1|DPER
OG0008258	LOC108098174|XP_017056395.1|DFIC, LOC108095311|XP_017051868.1|DFIC	LOC6595422|XP_002020844.1|DPER
OG0008259	LOC108089994|XP_017043985.1|DFIC	LOC6595374|XP_026844583.1|DPER
OG0008260	LOC108099315|XP_017058215.1|DFIC, LOC108099123|XP_017057947.1|DFIC	LOC6602731|XP_026849484.1|DPER, LOC6602730|XP_026849485.1|DPER
OG0008261	LOC108094004|XP_017049919.1|DFIC	LOC6592235|XP_002017586.1|DPER
OG0008262	LOC108101664|XP_017061577.1|DFIC	LOC6592531|XP_026841859.1|DPER
OG0008263	LOC108094796|XP_017051057.1|DFIC, LOC108094775|XP_017051037.1|DFIC	LOC6593229|XP_002018350.2|DPER
OG0008264	LOC108094770|XP_017051031.1|DFIC	LOC6593234|XP_002018355.1|DPER, LOC6593233|XP_002018354.1|DPER
OG0008265	LOC108088505|XP_017041824.1|DFIC	LOC6595154|XP_002020281.1|DPER
OG0008266	LOC108090129|XP_017044154.1|DFIC	LOC6587603|XP_002013899.1|DPER
OG0008267	LOC108095840|XP_017052620.1|DFIC	LOC6598653|XP_026850840.1|DPER
OG0008268	LOC108089903|XP_017043869.1|DFIC	LOC6593401|XP_002018612.1|DPER
OG0008269	LOC108091269|XP_017045872.1|DFIC	LOC6589135|XP_002014704.1|DPER
OG0008270	LOC108097199|XP_017054833.1|DFIC	LOC6598576|XP_026846155.1|DPER
OG0008271	LOC108099114|XP_017057933.1|DFIC	LOC6600517|XP_002025582.1|DPER
OG0008272	LOC108097097|XP_017054644.1|DFIC	LOC6596882|XP_026845815.1|DPER
OG0008273	LOC108102072|XP_017062202.1|DFIC	LOC6591736|XP_002017088.1|DPER
OG0008274	LOC108097107|XP_017054665.1|DFIC	LOC6600695|XP_002025859.1|DPER
OG0008275	LOC108097013|XP_017054500.1|DFIC	LOC6600790|XP_002025813.2|DPER
OG0008276	LOC108094660|XP_017050859.1|DFIC	LOC6597820|XP_026846984.1|DPER
OG0008278	LOC108089155|XP_017042767.1|DFIC	LOC6589014|XP_002014330.1|DPER
OG0008279	LOC108097671|XP_017055615.1|DFIC	LOC6598391|XP_002023514.2|DPER
OG0008280	LOC108097672|XP_017055617.1|DFIC	LOC6598390|XP_002023513.1|DPER
OG0008281	LOC108094495|XP_017050586.1|DFIC	LOC6597370|XP_002022411.1|DPER
OG0008282	LOC108091155|XP_017045680.1|DFIC	LOC6597024|XP_002022116.1|DPER
OG0008283	LOC108098027|XP_017056169.1|DFIC	LOC6600045|XP_026849164.1|DPER
OG0008284	LOC108095007|XP_017051339.1|DFIC	LOC6603494|XP_026846805.1|DPER
OG0008285	LOC108097737|XP_017055730.1|DFIC	LOC6597879|XP_026846937.1|DPER
OG0008286	LOC108101706|XP_017061632.1|DFIC	LOC6600342|XP_002025501.2|DPER
OG0008287	LOC108098074|XP_017056255.1|DFIC	LOC6598568|XP_002023631.1|DPER
OG0008288	LOC108087961|XP_017041043.1|DFIC	LOC6588138|XP_026850873.1|DPER
OG0008289	LOC108099303|XP_017058187.1|DFIC	LOC6595281|XP_002020347.1|DPER
OG0008290	LOC108097422|XP_017055178.1|DFIC	LOC6597914|XP_002022854.1|DPER
OG0008291	LOC108098053|XP_017056225.1|DFIC	LOC6596855|XP_002022087.1|DPER
OG0008292	LOC108097240|XP_017054907.1|DFIC	LOC6600696|XP_026845173.1|DPER
OG0008293	LOC108100766|XP_017060294.1|DFIC	LOC6588579|XP_002013181.2|DPER
OG0008294	LOC108087277|XP_017040074.1|DFIC	LOC6587385|XP_002013488.1|DPER
OG0008295	LOC108097797|XP_017055817.1|DFIC	LOC6599295|XP_002024238.2|DPER
OG0008296	LOC108102152|XP_017062331.1|DFIC	LOC6603112|XP_002028097.2|DPER
OG0008297	LOC108097972|XP_017056077.1|DFIC	LOC6598596|XP_002023629.1|DPER
OG0008298	LOC108088724|XP_017042160.1|DFIC	LOC6597235|XP_026846420.1|DPER
OG0008299	LOC108095898|XP_017052703.1|DFIC	LOC6588330|XP_002012993.2|DPER
OG0008300	LOC108094568|XP_017050674.1|DFIC	LOC6598244|XP_026846159.1|DPER
OG0008301	LOC108098882|XP_017057558.1|DFIC	LOC6588073|XP_002013749.2|DPER
OG0008302	LOC108098133|XP_017056345.1|DFIC	LOC113566596|XP_026848706.1|DPER
OG0008303	LOC108091336|XP_017045968.1|DFIC	LOC6602769|XP_002027773.1|DPER
OG0008304	LOC108092956|XP_017048322.1|DFIC	LOC6598340|XP_026846335.1|DPER
OG0008305	LOC108094687|XP_017050899.1|DFIC	LOC6602857|XP_026845931.1|DPER
OG0008306	LOC108092932|XP_017048287.1|DFIC	LOC6597203|XP_002022611.1|DPER
OG0008307	LOC108092186|XP_017047201.1|DFIC	LOC6588502|XP_026843602.1|DPER
OG0008308	LOC108095837|XP_017052616.1|DFIC	LOC6591634|XP_002016758.1|DPER
OG0008309	LOC108092714|XP_017047929.1|DFIC	LOC6593587|XP_002018878.1|DPER
OG0008310	LOC108088308|XP_017041528.1|DFIC	LOC113566473|XP_026848016.1|DPER
OG0008311	LOC108097461|XP_017055224.1|DFIC	LOC6598202|XP_002023537.1|DPER
OG0008312	LOC108087932|XP_017041009.1|DFIC	LOC113566344|XP_026847405.1|DPER
OG0008313	LOC108097495|XP_017055290.1|DFIC	LOC6602854|XP_026846011.1|DPER
OG0008314	LOC108086680|XP_017039162.1|DFIC	LOC6590199|XP_002015830.1|DPER
OG0008315	LOC108099945|XP_017059110.1|DFIC	LOC6600306|XP_002025360.2|DPER
OG0008317	LOC108099671|XP_017058795.1|DFIC	LOC6587541|XP_026848159.1|DPER
OG0008318	LOC108102136|XP_017062296.1|DFIC	LOC6603107|XP_002028092.1|DPER
OG0008319	LOC108093899|XP_017049748.1|DFIC	LOC6593047|XP_002017602.1|DPER
OG0008320	LOC108097581|XP_017055455.1|DFIC	LOC6599134|XP_026849253.1|DPER
OG0008321	LOC108098925|XP_017057617.1|DFIC	LOC6587790|XP_002013735.2|DPER
OG0008322	LOC108089173|XP_017042798.1|DFIC	LOC6589299|XP_002014390.1|DPER
OG0008323	LOC108098870|XP_017057545.1|DFIC	LOC6591432|XP_002016736.1|DPER
OG0008324	LOC108092867|XP_017048191.1|DFIC	LOC6596886|XP_026845809.1|DPER
OG0008325	LOC108094584|XP_017050690.1|DFIC	LOC6600182|XP_026846714.1|DPER
OG0008326	LOC108096850|XP_017054259.1|DFIC	LOC6588363|XP_002014167.2|DPER
OG0008327	LOC108090982|XP_017045427.1|DFIC	LOC6591047|XP_002016558.1|DPER
OG0008328	LOC108097356|XP_017055085.1|DFIC	LOC6599278|XP_002024273.1|DPER
OG0008329	LOC108092924|XP_017048275.1|DFIC	LOC6599898|XP_002025011.1|DPER
OG0008330	LOC108090285|XP_017044384.1|DFIC	LOC6589939|XP_002015967.1|DPER
OG0008331	LOC108087580|XP_017040501.1|DFIC	LOC113566664|XP_026849060.1|DPER
OG0008332	LOC108089520|XP_017043336.1|DFIC	LOC6601000|XP_026849749.1|DPER
OG0008333	LOC108089582|XP_017043427.1|DFIC	LOC6596222|XP_002021182.1|DPER
OG0008334	LOC108089546|XP_017043372.1|DFIC	LOC6596187|XP_026845512.1|DPER
OG0008335	LOC108099110|XP_017057924.1|DFIC	LOC6600516|XP_026847518.1|DPER
OG0008336	LOC108088272|XP_017041479.1|DFIC	LOC6602386|XP_002027390.1|DPER
OG0008338	LOC108100519|XP_017059965.1|DFIC	LOC6602289|XP_002027348.1|DPER
OG0008339	LOC108088650|XP_017042066.1|DFIC	LOC6599956|XP_026849233.1|DPER
OG0008340	LOC108093850|XP_017049674.1|DFIC	LOC6592239|XP_002017590.1|DPER
OG0008341	LOC108089752|XP_017043627.1|DFIC	LOC6600623|XP_002025617.2|DPER
OG0008342	LOC108099135|XP_017057963.1|DFIC	LOC6599507|XP_002024727.1|DPER
OG0008344	LOC108100280|XP_017059555.1|DFIC	LOC6595881|XP_002021394.1|DPER
OG0008345	LOC108099062|XP_017057827.1|DFIC	LOC6600607|XP_002025596.2|DPER
OG0008346	LOC108092949|XP_017048309.1|DFIC	LOC6596718|XP_026845825.1|DPER
OG0008347	LOC108101264|XP_017061008.1|DFIC	LOC6595643|XP_002020686.1|DPER
OG0008348	LOC108099889|XP_017059033.1|DFIC	LOC6601398|XP_002026501.2|DPER
OG0008349	LOC108095411|XP_017051985.1|DFIC	LOC6603708|XP_026845378.1|DPER
OG0008350	LOC108097485|XP_017055273.1|DFIC	LOC6599380|XP_026847083.1|DPER
OG0008351	LOC108100550|XP_017060008.1|DFIC	LOC6595866|XP_002021411.2|DPER
OG0008352	LOC108089617|XP_017043468.1|DFIC	LOC6599823|XP_002024922.1|DPER
OG0008353	LOC108099812|XP_017058933.1|DFIC	LOC6600547|XP_002025700.1|DPER
OG0008354	LOC108091093|XP_017045597.1|DFIC	LOC6602679|XP_002027690.1|DPER
OG0008355	LOC108086402|XP_017038792.1|DFIC	LOC113565232|XP_026842698.1|DPER
OG0008356	LOC108089444|XP_017043173.1|DFIC	LOC6595961|XP_002021199.1|DPER
OG0008357	LOC108099446|XP_017058472.1|DFIC	LOC6594011|XP_002019633.2|DPER
OG0008358	LOC108088104|XP_017041246.1|DFIC	LOC6589739|XP_002014237.1|DPER
OG0008359	LOC108090712|XP_017044996.1|DFIC	LOC6591163|XP_026842175.1|DPER
OG0008360	LOC108096886|XP_017054316.1|DFIC	LOC6600879|XP_026841696.1|DPER
OG0008361	LOC108100986|XP_017060634.1|DFIC	LOC6593975|XP_026843592.1|DPER
OG0008362	LOC108092946|XP_017048306.1|DFIC	LOC6597392|XP_002022486.2|DPER
OG0008363	LOC108093912|XP_017049767.1|DFIC	LOC6592663|XP_002018387.1|DPER
OG0008364	LOC108096287|XP_017053247.1|DFIC	LOC6597012|XP_002022175.2|DPER
OG0008365	LOC108087798|XP_017040830.1|DFIC	LOC6593257|XP_026842874.1|DPER
OG0008366	LOC108087032|XP_017039689.1|DFIC	LOC6591839|XP_002017207.1|DPER
OG0008367	LOC108097374|XP_017055111.1|DFIC	LOC6596836|XP_002022017.1|DPER
OG0008368	LOC108100057|XP_017059278.1|DFIC	LOC6589000|XP_002014322.2|DPER
OG0008370	LOC108095944|XP_017052769.1|DFIC	LOC6592080|XP_002016765.2|DPER
OG0008371	LOC108092064|XP_017047016.1|DFIC	LOC6594028|XP_026850229.1|DPER
OG0008372	LOC108101340|XP_017061134.1|DFIC	LOC113565684|XP_026844264.1|DPER
OG0008373	LOC108089152|XP_017042764.1|DFIC	LOC6588970|XP_026844682.1|DPER
OG0008374	LOC108101616|XP_017061523.1|DFIC	LOC6597933|XP_002023103.1|DPER
OG0008375	LOC108089904|XP_017043870.1|DFIC	LOC6593400|XP_002018611.1|DPER
OG0008376	LOC108089865|XP_017043802.1|DFIC	LOC113565479|XP_026843414.1|DPER
OG0008377	LOC108095080|XP_017051492.1|DFIC	LOC113565678|XP_026844230.1|DPER
OG0008378	LOC108095078|XP_017051491.1|DFIC	LOC6589476|XP_026844229.1|DPER
OG0008379	LOC108093435|XP_017048984.1|DFIC	LOC6596603|XP_002021718.1|DPER
OG0008380	LOC108089262|XP_017042922.1|DFIC	LOC6589387|XP_002014348.2|DPER
OG0008381	LOC108089916|XP_017043886.1|DFIC	LOC6589532|XP_002015020.1|DPER
OG0008383	LOC108091262|XP_017045864.1|DFIC	LOC6596449|XP_002021619.1|DPER
OG0008384	LOC108089298|XP_017043001.1|DFIC	LOC113565651|XP_026844098.1|DPER
OG0008385	LOC108089982|XP_017043972.1|DFIC	LOC6588814|XP_026844032.1|DPER
OG0008386	LOC108098125|XP_017056335.1|DFIC	LOC6597429|XP_002022471.2|DPER
OG0008387	LOC108088485|XP_017041783.1|DFIC	LOC6595298|XP_026850582.1|DPER
OG0008388	LOC108101000|XP_017060655.1|DFIC	LOC6593842|XP_002018704.1|DPER
OG0008389	LOC108098295|XP_017056593.1|DFIC	LOC6596617|XP_002021613.1|DPER
OG0008390	LOC108089933|XP_017043909.1|DFIC	LOC6593462|XP_002018600.1|DPER
OG0008391	LOC108092341|XP_017047366.1|DFIC	LOC6589370|XP_002014896.1|DPER
OG0008392	LOC108100460|XP_017059877.1|DFIC	LOC6595996|XP_002021017.1|DPER
OG0008393	LOC108100456|XP_017059870.1|DFIC	LOC6595976|XP_002021042.1|DPER
OG0008394	LOC108088888|XP_017042375.1|DFIC	LOC6595894|XP_002021435.1|DPER
OG0008395	LOC108097710|XP_017055687.1|DFIC	LOC6597715|XP_026846396.1|DPER
OG0008396	LOC108098057|XP_017056232.1|DFIC	LOC6598248|XP_026846216.1|DPER
OG0008397	LOC108095373|XP_017051941.1|DFIC	LOC113566700|XP_026849299.1|DPER
OG0008398	LOC108095393|XP_017051963.1|DFIC	LOC6597484|XP_026848910.1|DPER
OG0008399	LOC108097230|XP_017054880.1|DFIC	LOC6596671|XP_026845894.1|DPER
OG0008400	LOC108099536|XP_017058602.1|DFIC	LOC6601255|XP_002026217.1|DPER
OG0008401	LOC108091556|XP_017046315.1|DFIC	LOC6593761|XP_002018673.1|DPER
OG0008402	LOC108088034|XP_017041153.1|DFIC	LOC6598728|XP_002023875.1|DPER
OG0008403	LOC108091088|XP_017045589.1|DFIC	LOC6599169|XP_002024360.1|DPER
OG0008404	LOC108090191|XP_017044267.1|DFIC	LOC6592043|XP_026851209.1|DPER
OG0008405	LOC108091172|XP_017045707.1|DFIC	LOC6603237|XP_002028213.2|DPER
OG0008406	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC	LOC6597377|XP_002022580.1|DPER
OG0008407	LOC108102020|XP_017062109.1|DFIC	LOC6594720|XP_002019405.1|DPER
OG0008408	LOC108097088|XP_017054626.1|DFIC	LOC6600230|XP_026846695.1|DPER
OG0008409	LOC108100576|XP_017060043.1|DFIC	LOC6603345|XP_026848048.1|DPER
OG0008410	LOC108102081|XP_017062219.1|DFIC	LOC6591735|XP_026844090.1|DPER
OG0008411	LOC108097498|XP_017055300.1|DFIC	LOC6594494|XP_002019965.2|DPER
OG0008412	LOC108095585|XP_017052231.1|DFIC	LOC6602580|XP_026845879.1|DPER
OG0008413	LOC108100346|XP_017059660.1|DFIC	LOC6599083|XP_026849012.1|DPER
OG0008414	LOC108097228|XP_017054878.1|DFIC	LOC6596736|XP_002021951.1|DPER
OG0008415	LOC108098009|XP_017056139.1|DFIC	LOC6598496|XP_002023584.1|DPER
OG0008416	LOC108087594|XP_017040515.1|DFIC	LOC6603104|XP_026847148.1|DPER
OG0008417	LOC108091312|XP_017045925.1|DFIC	LOC6600144|XP_026846673.1|DPER
OG0008418	LOC108086493|XP_017038907.1|DFIC	LOC6597435|XP_002022477.1|DPER
OG0008419	LOC108097472|XP_017055234.1|DFIC	LOC6602877|XP_002027912.1|DPER
OG0008420	LOC108095554|XP_017052178.1|DFIC	LOC6603917|XP_026847222.1|DPER
OG0008421	LOC108097720|XP_017055704.1|DFIC	LOC6599404|XP_002024454.2|DPER
OG0008422	LOC108092923|XP_017048274.1|DFIC	LOC6599892|XP_026849185.1|DPER
OG0008423	LOC108096580|XP_017053767.1|DFIC	LOC6590255|XP_002015885.1|DPER
OG0008424	LOC108101696|XP_017061620.1|DFIC	LOC6602868|XP_026849660.1|DPER
OG0008425	LOC108087044|XP_017039709.1|DFIC	LOC6591940|XP_026848901.1|DPER
OG0008426	LOC108093932|XP_017049798.1|DFIC	LOC6593247|XP_002018368.1|DPER
OG0008427	LOC108097299|XP_017055002.1|DFIC	LOC6598534|XP_026846262.1|DPER
OG0008428	LOC108097728|XP_017055717.1|DFIC	LOC6597908|XP_026847005.1|DPER
OG0008429	LOC108099649|XP_017058768.1|DFIC	LOC6591793|XP_002017393.1|DPER
OG0008430	LOC108091278|XP_017045881.1|DFIC	LOC6598536|XP_002023732.1|DPER
OG0008431	LOC108102043|XP_017062155.1|DFIC	LOC6602041|XP_002027082.2|DPER
OG0008432	LOC108095802|XP_017052556.1|DFIC	LOC6595182|XP_026850561.1|DPER
OG0008433	LOC108095473|XP_017052076.1|DFIC	LOC6601523|XP_026848003.1|DPER
OG0008434	LOC108086796|XP_017039326.1|DFIC	LOC6595307|XP_002020434.1|DPER
OG0008435	LOC108089113|XP_017042713.1|DFIC	LOC6589015|XP_002014331.1|DPER
OG0008436	LOC108090469|XP_017044655.1|DFIC	LOC113564879|XP_026841163.1|DPER
OG0008438	LOC108099548|XP_017058619.1|DFIC	LOC6594562|XP_026844381.1|DPER
OG0008439	LOC108093961|XP_017049855.1|DFIC	LOC6589900|XP_002016384.2|DPER
OG0008440	LOC108090112|XP_017044121.1|DFIC	LOC6588235|XP_026840476.1|DPER
OG0008441	LOC108088776|XP_017042220.1|DFIC	LOC6596138|XP_026845271.1|DPER, LOC6596141|XP_002021154.1|DPER
OG0008443	LOC108096261|XP_017053206.1|DFIC	LOC6597062|XP_002022187.1|DPER
OG0008444	LOC108088313|XP_017041538.1|DFIC	LOC113566639|XP_026848957.1|DPER
OG0008445	LOC108092981|XP_017048362.1|DFIC	LOC6599903|XP_002025016.1|DPER
OG0008446	LOC108098064|XP_017056242.1|DFIC	LOC6600757|XP_026848657.1|DPER
OG0008447	LOC108095595|XP_017052249.1|DFIC	LOC6599269|XP_026848312.1|DPER
OG0008448	LOC108097884|XP_017055909.1|DFIC	LOC6596980|XP_026845438.1|DPER
OG0008449	LOC108095346|XP_017051915.1|DFIC	LOC6598539|XP_026846204.1|DPER
OG0008450	LOC108088642|XP_017042048.1|DFIC	LOC113566271|XP_026847004.1|DPER
OG0008451	LOC108101023|XP_017060678.1|DFIC	LOC6594093|XP_002019685.1|DPER
OG0008452	LOC108091571|XP_017046336.1|DFIC	LOC6589587|XP_026844328.1|DPER
OG0008453	LOC108101513|XP_017061362.1|DFIC	LOC6590473|XP_002016659.2|DPER
OG0008454	LOC108097156|XP_017054767.1|DFIC	LOC6600450|XP_026848416.1|DPER
OG0008455	LOC108100360|XP_017059684.1|DFIC	LOC6601894|XP_026849385.1|DPER
OG0008456	LOC108102059|XP_017062178.1|DFIC	LOC6594465|XP_026841259.1|DPER
OG0008457	LOC108092091|XP_017047069.1|DFIC	LOC6592148|XP_026842799.1|DPER
OG0008458	LOC108090913|XP_017045323.1|DFIC	LOC6601328|XP_026841399.1|DPER
OG0008459	LOC108097604|XP_017055500.1|DFIC, LOC108088732|XP_017042171.1|DFIC	LOC6597315|XP_002022503.2|DPER
OG0008460	LOC108102236|XP_017062463.1|DFIC	LOC6604107|XP_002029044.1|DPER, LOC6593686|XP_002018764.1|DPER
OG0008461	LOC108092702|XP_017047906.1|DFIC	LOC6589571|XP_026843921.1|DPER
OG0008462	LOC108092519|XP_017047630.1|DFIC	LOC6589159|XP_026843901.1|DPER
OG0008463	LOC108091504|XP_017046234.1|DFIC	LOC113565468|XP_026843353.1|DPER
OG0008464	LOC108090817|XP_017045164.1|DFIC	LOC6590746|XP_002015677.1|DPER
OG0008465	LOC108096810|XP_017054190.1|DFIC	LOC113565211|XP_026842512.1|DPER
OG0008466	LOC108101869|XP_017061894.1|DFIC	LOC6592951|XP_026841439.1|DPER
OG0008467	LOC108087865|XP_017040938.1|DFIC	LOC6591155|XP_026840969.1|DPER
OG0008468	LOC108093481|XP_017049056.1|DFIC, LOC108090633|XP_017044937.1|DFIC	LOC6589543|XP_026844769.1|DPER
OG0008469	LOC108088563|XP_017041899.1|DFIC, LOC108091542|XP_017046296.1|DFIC	LOC6600897|XP_026840860.1|DPER
OG0008470	LOC108101853|XP_017061862.1|DFIC	LOC6600961|XP_002025999.1|DPER
OG0008472	LOC108093843|XP_017049663.1|DFIC	LOC6591094|XP_026840906.1|DPER
OG0008473	LOC108102118|XP_017062270.1|DFIC	LOC6599356|XP_026847137.1|DPER
OG0008474	LOC108087015|XP_017039671.1|DFIC	LOC6592024|XP_026840304.1|DPER
OG0008475	LOC108092638|XP_017047765.1|DFIC, LOC108098346|XP_017057104.1|DFIC	LOC6596261|XP_002021787.1|DPER
OG0008476	LOC108098832|XP_017057477.1|DFIC	LOC6594100|XP_002019692.1|DPER
OG0008477	LOC108087854|XP_017040927.1|DFIC	LOC6590375|XP_002015476.2|DPER
OG0008478	LOC108095644|XP_017052299.1|DFIC	LOC113565732|XP_026844541.1|DPER
OG0008479	LOC108087868|XP_017040941.1|DFIC	LOC6600816|XP_002025883.1|DPER
OG0008480	LOC108096337|XP_017053365.1|DFIC	LOC6597008|XP_026845520.1|DPER
OG0008481	LOC108097166|XP_017054789.1|DFIC	LOC6600148|XP_002025231.1|DPER
OG0008482	LOC108099914|XP_017059064.1|DFIC	LOC6601422|XP_026847894.1|DPER
OG0008483	LOC108094146|XP_017050073.1|DFIC	LOC6588935|XP_002015097.1|DPER
OG0008484	LOC108098951|XP_017057648.1|DFIC	LOC6591774|XP_026851019.1|DPER
OG0008485	LOC108093436|XP_017048988.1|DFIC	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER
OG0008486	LOC108101969|XP_017062048.1|DFIC	LOC6602551|XP_026846752.1|DPER
OG0008487	LOC108097193|XP_017054828.1|DFIC	LOC6598403|XP_002023647.1|DPER
OG0008488	LOC108098606|XP_017057157.1|DFIC	LOC6594364|XP_002019956.1|DPER
OG0008489	LOC108093537|XP_017049119.1|DFIC	LOC113567430|XP_026851024.1|DPER
OG0008490	LOC108095907|XP_017052724.1|DFIC	LOC6594621|XP_002019844.1|DPER
OG0008491	LOC108087092|XP_017039762.1|DFIC	LOC6588092|XP_002012864.2|DPER
OG0008492	LOC108101164|XP_017060875.1|DFIC	LOC6589257|XP_002015283.1|DPER
OG0008493	LOC108098372|XP_017056716.1|DFIC	LOC6598109|XP_002023250.1|DPER
OG0008494	LOC108096544|XP_017053720.1|DFIC	LOC6589998|XP_002016048.1|DPER
OG0008495	LOC108086728|XP_017039242.1|DFIC	LOC6590940|XP_026840930.1|DPER
OG0008496	LOC108096809|XP_017054189.1|DFIC	LOC6590361|XP_002015841.1|DPER
OG0008497	LOC108094774|XP_017051036.1|DFIC	LOC6593228|XP_002018349.1|DPER
OG0008498	LOC108094060|XP_017049989.1|DFIC	LOC6591313|XP_026842191.1|DPER
OG0008499	LOC108094784|XP_017051047.1|DFIC	LOC6590568|XP_002016698.1|DPER
OG0008500	LOC108090359|XP_017044473.1|DFIC	LOC6590859|XP_002016617.2|DPER
OG0008501	LOC108099861|XP_017058998.1|DFIC	LOC6601375|XP_002026511.1|DPER
OG0008502	LOC108088661|XP_017042078.1|DFIC	LOC6589202|XP_002014692.1|DPER, LOC6597410|XP_026846478.1|DPER
OG0008503	LOC108101695|XP_017061619.1|DFIC	LOC6600410|XP_002025515.1|DPER
OG0008504	LOC108099029|XP_017057767.1|DFIC	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER
OG0008505	LOC108093075|XP_017048478.1|DFIC	LOC6601157|XP_026848210.1|DPER
OG0008506	LOC108093161|XP_017048597.1|DFIC	LOC6597145|XP_002022303.1|DPER
OG0008507	LOC108099845|XP_017058981.1|DFIC	LOC6598937|XP_002024124.2|DPER
OG0008508	LOC108088557|XP_017041893.1|DFIC	LOC6599342|XP_002024498.2|DPER
OG0008509	LOC108091306|XP_017045916.1|DFIC	LOC6596721|XP_002022044.1|DPER
OG0008511	LOC108098739|XP_017057359.1|DFIC	LOC6593442|XP_026843019.1|DPER, LOC6599062|XP_026848972.1|DPER, LOC113566643|XP_026848973.1|DPER
OG0008512	LOC108102228|XP_017062446.1|DFIC	LOC6588697|XP_026844052.1|DPER
OG0008513	LOC108092572|XP_017047701.1|DFIC	LOC6597886|XP_026846994.1|DPER, LOC6601709|XP_002026768.1|DPER
OG0008514	LOC108098287|XP_017056583.1|DFIC, LOC108098288|XP_017056584.1|DFIC	LOC6589776|XP_002014719.1|DPER
OG0008515	LOC108092485|XP_017047569.1|DFIC, LOC108098154|XP_017056374.1|DFIC	LOC6597423|XP_002022465.2|DPER, LOC6596500|XP_002021574.2|DPER
OG0008516	LOC108096241|XP_017053155.1|DFIC	LOC6602160|XP_002027236.1|DPER, LOC6596292|XP_002021452.1|DPER
OG0008517	LOC108096183|XP_017053055.1|DFIC, LOC108096203|XP_017053078.1|DFIC, LOC108096363|XP_017053404.1|DFIC	LOC6602717|XP_026849461.1|DPER
OG0008518	LOC108088837|XP_017042299.1|DFIC	LOC6601819|XP_002026843.2|DPER, LOC6592272|XP_026842066.1|DPER
OG0008519	LOC108086648|XP_017039115.1|DFIC	LOC113565055|XP_026841039.1|DPER
OG0008520	LOC108101059|XP_017060735.1|DFIC	LOC6594226|XP_002019893.1|DPER
OG0008522	LOC108095097|XP_017051522.1|DFIC	LOC113565629|XP_026843953.1|DPER
OG0008523	LOC108098180|XP_017056402.1|DFIC	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER
OG0008524	LOC108097934|XP_017056015.1|DFIC	LOC6600423|XP_002025528.2|DPER
OG0008525	LOC108100061|XP_017059285.1|DFIC	LOC6596586|XP_002021673.1|DPER
OG0008527	LOC108088707|XP_017042138.1|DFIC	LOC6601786|XP_026849833.1|DPER
OG0008528	LOC108099108|XP_017057921.1|DFIC	LOC6601098|XP_002026063.1|DPER
OG0008529	LOC108097346|XP_017055071.1|DFIC	LOC6596750|XP_002021933.2|DPER
OG0008530	LOC108097652|XP_017055571.1|DFIC	LOC6602661|XP_002027701.1|DPER
OG0008531	LOC108091106|XP_017045618.1|DFIC	LOC6597572|XP_002022789.1|DPER
OG0008532	LOC108098132|XP_017056344.1|DFIC	LOC6600042|XP_026849237.1|DPER
OG0008534	LOC108088700|XP_017042129.1|DFIC	LOC6601707|XP_026846967.1|DPER
OG0008535	LOC108092969|XP_017048347.1|DFIC	LOC6599909|XP_026849161.1|DPER
OG0008536	LOC108092965|XP_017048342.1|DFIC	LOC113566672|XP_026849149.1|DPER
OG0008537	LOC108087209|XP_017039965.1|DFIC	LOC6587631|XP_002013907.2|DPER
OG0008538	LOC108088718|XP_017042150.1|DFIC	LOC6597265|XP_026846375.1|DPER
OG0008540	LOC108099663|XP_017058787.1|DFIC	LOC6595204|XP_002020239.2|DPER
OG0008541	LOC108101562|XP_017061453.1|DFIC	LOC6592769|XP_002017821.2|DPER
OG0008542	LOC108099201|XP_017058065.1|DFIC	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC108090382|XP_017044515.1|DFIC	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC108090990|XP_017045436.1|DFIC	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC108099743|XP_017058860.1|DFIC	LOC6601247|XP_026849966.1|DPER
OG0008547	LOC108097117|XP_017054693.1|DFIC	LOC6596892|XP_002021839.2|DPER
OG0008549	LOC108099343|XP_017058307.1|DFIC	LOC6595267|XP_002020206.1|DPER
OG0008551	LOC108100268|XP_017059539.1|DFIC	LOC6595889|XP_002021402.2|DPER
OG0008553	LOC108090558|XP_017044789.1|DFIC	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC108097118|XP_017054696.1|DFIC	LOC6596733|XP_026845876.1|DPER
