Orthogroup	DFIC.longest_only	AAEG.longest_only
OG0006084	LOC108096379|XP_017053420.1|DFIC	LOC5574073|XP_001661146.1|AAEG
OG0006085	LOC108088931|XP_017042443.1|DFIC	LOC5574080|XP_001661151.2|AAEG
OG0006086	LOC108088875|XP_017042351.1|DFIC	LOC5568514|XP_021706187.1|AAEG
OG0006087	LOC108093890|XP_017049735.1|DFIC	LOC5568520|XP_011493363.2|AAEG
OG0006088	LOC108099904|XP_017059051.1|DFIC	LOC5568522|XP_021705413.1|AAEG
OG0006089	LOC108095350|XP_017051919.1|DFIC	LOC5576713|XP_021712506.1|AAEG, LOC5563836|XP_001648152.1|AAEG
OG0006090	LOC108089581|XP_017043425.1|DFIC	LOC5566900|XP_021708665.1|AAEG
OG0006091	LOC108087496|XP_017040381.1|DFIC	LOC110678373|XP_021706867.1|AAEG
OG0006092	LOC108095356|XP_017051926.1|DFIC	LOC5566875|XP_021710311.1|AAEG
OG0006093	LOC108090645|XP_017044912.1|DFIC	LOC5566860|XP_001651286.2|AAEG
OG0006094	LOC108100161|XP_017059413.1|DFIC	LOC5566859|XP_001651285.1|AAEG
OG0006095	LOC108090395|XP_017044533.1|DFIC	LOC5579922|XP_001652211.1|AAEG
OG0006096	LOC108086739|XP_017039260.1|DFIC	LOC5577281|XP_021706774.1|AAEG
OG0006097	LOC108088318|XP_017041543.1|DFIC	LOC5571245|XP_021706897.1|AAEG
OG0006098	LOC108091561|XP_017046322.1|DFIC	LOC5573258|XP_001654471.1|AAEG
OG0006099	LOC108087677|XP_017040671.1|DFIC	LOC5576492|XP_001662684.2|AAEG
OG0006100	LOC108096548|XP_017053726.1|DFIC	LOC5576491|XP_001662683.1|AAEG
OG0006101	LOC108089248|XP_017042901.1|DFIC	LOC5574205|XP_021707443.1|AAEG, LOC5574204|XP_001661261.1|AAEG
OG0006102	LOC108094922|XP_017051269.1|DFIC	LOC5574194|XP_001661251.2|AAEG
OG0006103	LOC108091188|XP_017045754.1|DFIC	LOC5574186|XP_021708046.1|AAEG
OG0006104	LOC108095374|XP_017051943.1|DFIC	LOC5574184|XP_001661241.1|AAEG
OG0006105	LOC108095303|XP_017051852.1|DFIC	LOC110678272|XP_021706587.1|AAEG
OG0006106	LOC108088890|XP_017042376.1|DFIC	LOC5575195|XP_021706591.1|AAEG
OG0006107	LOC108095211|XP_017051710.1|DFIC	LOC5567482|XP_021708246.1|AAEG
OG0006108	LOC108097176|XP_017054803.1|DFIC	LOC5567476|XP_001657481.2|AAEG
OG0006109	LOC108088779|XP_017042225.1|DFIC	LOC5567465|XP_001657467.1|AAEG
OG0006110	LOC108088285|XP_017041495.1|DFIC	LOC5567463|XP_001657463.1|AAEG
OG0006111	LOC108095181|XP_017051655.1|DFIC	LOC5571921|XP_021708626.1|AAEG
OG0006112	LOC108090974|XP_017045418.1|DFIC	LOC5571927|XP_021708642.1|AAEG
OG0006113	LOC108089420|XP_017043113.1|DFIC	LOC5571929|XP_021708648.1|AAEG
OG0006114	LOC108086548|XP_017038975.1|DFIC	LOC5571931|XP_001660028.1|AAEG
OG0006115	LOC108086760|XP_017039288.1|DFIC	LOC5569731|XP_021708744.1|AAEG
OG0006116	LOC108087727|XP_017040737.1|DFIC	LOC5569737|XP_021708789.1|AAEG
OG0006117	LOC108093735|XP_017049479.1|DFIC	LOC5569739|XP_001652965.2|AAEG
OG0006118	LOC108093719|XP_017049415.1|DFIC	LOC5566546|XP_021708860.1|AAEG
OG0006119	LOC108094757|XP_017051003.1|DFIC	LOC5566545|XP_021708901.1|AAEG
OG0006120	LOC108094016|XP_017049932.1|DFIC	LOC5566536|XP_001650931.2|AAEG
OG0006121	LOC108088865|XP_017042334.1|DFIC	LOC5563668|XP_001647965.1|AAEG
OG0006122	LOC108098415|XP_017056798.1|DFIC	LOC5563695|XP_021709532.1|AAEG
OG0006123	LOC108101932|XP_017062004.1|DFIC	LOC5563693|XP_001647960.3|AAEG
OG0006124	LOC108091882|XP_017046752.1|DFIC	LOC5563688|XP_001647961.1|AAEG
OG0006125	LOC108089492|XP_017043262.1|DFIC	LOC5568960|XP_001652616.2|AAEG
OG0006126	LOC108089438|XP_017043162.1|DFIC	LOC5571611|XP_001659805.1|AAEG
OG0006127	LOC108096367|XP_017053407.1|DFIC	LOC5565427|XP_001649813.1|AAEG
OG0006128	LOC108096420|XP_017053494.1|DFIC	LOC5565451|XP_021710495.1|AAEG
OG0006129	LOC108096380|XP_017053424.1|DFIC	LOC5565441|XP_011493116.1|AAEG
OG0006130	LOC108096329|XP_017053351.1|DFIC	LOC5567902|XP_001651941.1|AAEG
OG0006131	LOC108096260|XP_017053205.1|DFIC	LOC110680335|XP_021711849.1|AAEG, LOC5567891|XP_001651929.1|AAEG
OG0006132	LOC108096432|XP_017053510.1|DFIC	LOC5567890|XP_001651928.1|AAEG
OG0006133	LOC108096330|XP_017053352.1|DFIC	LOC5567888|XP_001651923.1|AAEG
OG0006134	LOC108096374|XP_017053415.1|DFIC	LOC5567881|XP_021710667.1|AAEG
OG0006135	LOC108096314|XP_017053295.1|DFIC	LOC5567874|XP_001651908.2|AAEG
OG0006136	LOC108089495|XP_017043269.1|DFIC	LOC5576321|XP_001656059.1|AAEG
OG0006137	LOC108087479|XP_017040346.1|DFIC	LOC110679716|XP_021711090.1|AAEG
OG0006138	LOC108101454|XP_017061285.1|DFIC	LOC5564142|XP_001648441.1|AAEG
OG0006139	LOC108090352|XP_017044462.1|DFIC	LOC5566693|XP_021711453.1|AAEG
OG0006140	LOC108101900|XP_017061956.1|DFIC	LOC5566685|XP_001651092.2|AAEG
OG0006141	LOC108090462|XP_017044649.1|DFIC	LOC5568576|XP_021711531.1|AAEG
OG0006142	LOC108088287|XP_017041497.1|DFIC	LOC5568595|XP_021711629.1|AAEG
OG0006143	LOC108095428|XP_017052025.1|DFIC	LOC5568600|XP_001652432.2|AAEG
OG0006144	LOC108086904|XP_017039465.1|DFIC	LOC5568601|XP_001652433.2|AAEG
OG0006145	LOC108100378|XP_017059716.1|DFIC	LOC5568602|XP_001652434.1|AAEG
OG0006146	LOC108100967|XP_017060607.1|DFIC	LOC5569494|XP_001658579.2|AAEG
OG0006147	LOC108099349|XP_017058318.1|DFIC	LOC5573233|XP_021704288.1|AAEG
OG0006148	LOC108100453|XP_017059868.1|DFIC	LOC5573222|XP_001654438.2|AAEG
OG0006149	LOC108095441|XP_017052040.1|DFIC	LOC5573217|XP_021704310.1|AAEG
OG0006150	LOC108095439|XP_017052037.1|DFIC	LOC5573224|XP_021704309.1|AAEG
OG0006151	LOC108089147|XP_017042758.1|DFIC	LOC5573210|XP_021704327.1|AAEG
OG0006181	LOC108087960|XP_017041042.1|DFIC	LOC5575827|XP_001655854.1|AAEG
OG0006182	LOC108099643|XP_017058761.1|DFIC	LOC5575824|XP_001655849.1|AAEG
OG0006183	LOC108092125|XP_017047117.1|DFIC	LOC110674709|XP_021694453.1|AAEG
OG0006184	LOC108099583|XP_017058677.1|DFIC	LOC5574751|XP_001655319.2|AAEG
OG0006185	LOC108097139|XP_017054732.1|DFIC	LOC5574752|XP_001655318.1|AAEG
OG0006186	LOC108099445|XP_017058471.1|DFIC	LOC5574753|XP_001655317.2|AAEG
OG0006187	LOC108099336|XP_017058300.1|DFIC	LOC5577736|XP_001663510.1|AAEG
OG0006188	LOC108097138|XP_017054725.1|DFIC	LOC5574744|XP_021694466.1|AAEG
OG0006190	LOC108099359|XP_017058334.1|DFIC	LOC5571578|XP_021694471.1|AAEG
OG0006191	LOC108088471|XP_017041747.1|DFIC	LOC5574533|XP_021694480.1|AAEG
OG0006192	LOC108092939|XP_017048295.1|DFIC	LOC5574528|XP_001655180.1|AAEG
OG0006193	LOC108097670|XP_017055613.1|DFIC	LOC5574522|XP_001655173.1|AAEG
OG0006194	LOC108102133|XP_017062291.1|DFIC	LOC5572377|XP_001660334.1|AAEG
OG0006195	LOC108094599|XP_017050735.1|DFIC	LOC5572378|XP_001660333.1|AAEG
OG0006196	LOC108098969|XP_017057675.1|DFIC	LOC5572036|XP_021694489.1|AAEG
OG0006197	LOC108098405|XP_017056776.1|DFIC	LOC5572033|XP_021694494.1|AAEG
OG0006198	LOC108091056|XP_017045496.1|DFIC	LOC5572028|XP_021694514.1|AAEG
OG0006199	LOC108095774|XP_017052508.1|DFIC	LOC5572024|XP_001660130.1|AAEG
OG0006200	LOC108092175|XP_017047187.1|DFIC	LOC5574332|XP_021694631.1|AAEG
OG0006201	LOC108088676|XP_017042100.1|DFIC	LOC23687935|XP_021694662.1|AAEG
OG0006202	LOC108088583|XP_017041922.1|DFIC	LOC5569474|XP_001658560.1|AAEG
OG0006203	LOC108097962|XP_017056062.1|DFIC	LOC5569475|XP_021694672.1|AAEG
OG0006204	LOC108092224|XP_017047247.1|DFIC	LOC5569478|XP_021694694.1|AAEG
OG0006205	LOC108097517|XP_017055330.1|DFIC	LOC5574647|XP_001661571.1|AAEG
OG0006206	LOC108094716|XP_017050942.1|DFIC	LOC5564249|XP_001648600.1|AAEG
OG0006207	LOC108089850|XP_017043783.1|DFIC	LOC5564252|XP_021694709.1|AAEG
OG0006208	LOC108099145|XP_017057977.1|DFIC	LOC5564219|XP_021694708.1|AAEG
OG0006209	LOC108097944|XP_017056025.1|DFIC	LOC110680804|XP_021712271.1|AAEG, LOC5574717|XP_001655297.2|AAEG
OG0006210	LOC108088594|XP_017041931.1|DFIC	LOC5578809|XP_021694724.1|AAEG
OG0006211	LOC108092651|XP_017047792.1|DFIC	LOC5578729|XP_021694733.1|AAEG
OG0006212	LOC108092649|XP_017047790.1|DFIC	LOC5578727|XP_021694734.1|AAEG
OG0006213	LOC108098460|XP_017056854.1|DFIC	LOC110681277|XP_021712737.1|AAEG, LOC110674366|XP_021694338.1|AAEG
OG0006214	LOC108102168|XP_017062357.1|DFIC	LOC5564724|XP_001649065.1|AAEG
OG0006215	LOC108097932|XP_017056010.1|DFIC	LOC5576538|XP_021694801.1|AAEG
OG0006216	LOC108095940|XP_017052766.1|DFIC	LOC5567107|XP_001651485.1|AAEG
OG0006217	LOC108097978|XP_017056085.1|DFIC	LOC5572314|XP_021694825.1|AAEG
OG0006218	LOC108092679|XP_017047855.1|DFIC	LOC5579242|XP_021694828.1|AAEG
OG0006219	LOC108097181|XP_017054812.1|DFIC	LOC5574750|XP_021694834.1|AAEG
OG0006220	LOC108099930|XP_017059089.1|DFIC	LOC5577045|XP_001663141.2|AAEG
OG0006221	LOC108086867|XP_017039418.1|DFIC	LOC5565087|XP_001649427.2|AAEG
OG0006222	LOC108086843|XP_017039382.1|DFIC	LOC110674796|XP_021694846.1|AAEG
OG0006223	LOC108097487|XP_017055280.1|DFIC	LOC5564286|XP_001648636.2|AAEG
OG0006224	LOC108097518|XP_017055334.1|DFIC	LOC5566787|XP_021694862.1|AAEG
OG0006225	LOC108101645|XP_017061550.1|DFIC	LOC5564667|XP_021694871.1|AAEG
OG0006226	LOC108096531|XP_017053704.1|DFIC	LOC5580072|XP_001654818.1|AAEG
OG0006227	LOC108091077|XP_017045569.1|DFIC	LOC5580071|XP_001654812.1|AAEG
OG0006228	LOC108094831|XP_017051112.1|DFIC	LOC5580062|XP_001654808.1|AAEG
OG0006229	LOC108095014|XP_017051348.1|DFIC	LOC5578710|XP_021694900.1|AAEG
OG0006230	LOC108098014|XP_017056148.1|DFIC	LOC5578281|XP_021694910.1|AAEG
OG0006231	LOC108097588|XP_017055470.1|DFIC	LOC110675165|XP_021695245.1|AAEG, LOC5569245|XP_021694914.1|AAEG
OG0006232	LOC108094683|XP_017050892.1|DFIC	LOC5573728|XP_001661035.2|AAEG
OG0006233	LOC108094728|XP_017050963.1|DFIC	LOC5573727|XP_021694936.1|AAEG
OG0006234	LOC108098122|XP_017056331.1|DFIC	LOC5570517|XP_001659205.1|AAEG
OG0006235	LOC108094454|XP_017050525.1|DFIC	LOC5568336|XP_021694950.1|AAEG
OG0006236	LOC108094604|XP_017050745.1|DFIC	LOC23687501|XP_011493011.1|AAEG
OG0006237	LOC108097423|XP_017055179.1|DFIC	LOC5564076|XP_021694973.1|AAEG
OG0006238	LOC108097724|XP_017055711.1|DFIC	LOC5574725|XP_021694985.1|AAEG
OG0006239	LOC108102127|XP_017062278.1|DFIC	LOC5579033|XP_021694991.1|AAEG
OG0006240	LOC108088527|XP_017041859.1|DFIC	LOC5579034|XP_021694992.1|AAEG
OG0006241	LOC108098121|XP_017056330.1|DFIC	LOC5579269|XP_001647577.1|AAEG
OG0006242	LOC108101700|XP_017061627.1|DFIC	LOC5577194|XP_021695013.1|AAEG
OG0006243	LOC108098952|XP_017057649.1|DFIC	LOC5564018|XP_021695017.1|AAEG
OG0006244	LOC108099580|XP_017058674.1|DFIC	LOC110674839|XP_021695039.1|AAEG
OG0006245	LOC108099397|XP_017058389.1|DFIC	LOC5571724|XP_021695068.1|AAEG
OG0006246	LOC108097155|XP_017054766.1|DFIC	LOC5566751|XP_001651159.1|AAEG
OG0006247	LOC108101538|XP_017061409.1|DFIC	LOC5573032|XP_021695105.1|AAEG
OG0006248	LOC108093360|XP_017048866.1|DFIC	LOC5576759|XP_021695123.1|AAEG
OG0006249	LOC108101315|XP_017061106.1|DFIC, LOC108092825|XP_017048158.1|DFIC	LOC5576924|XP_021695160.1|AAEG
OG0006250	LOC108094634|XP_017050811.1|DFIC	LOC5568027|XP_021695522.1|AAEG
OG0006251	LOC108095801|XP_017052555.1|DFIC	LOC5579467|XP_021693196.1|AAEG
OG0006252	LOC108095800|XP_017052554.1|DFIC	LOC5578380|XP_021693622.1|AAEG
OG0006253	LOC108097152|XP_017054761.1|DFIC	LOC5573035|XP_021693722.1|AAEG
OG0006254	LOC108089986|XP_017043975.1|DFIC	LOC5579004|XP_021695716.1|AAEG
OG0006255	LOC108095980|XP_017052814.1|DFIC	LOC110675593|XP_021696708.1|AAEG, LOC5578999|XP_021696520.1|AAEG
OG0006256	LOC108098043|XP_017056197.1|DFIC	LOC110681301|XP_021712751.1|AAEG, LOC110675740|XP_021697182.1|AAEG
OG0006257	LOC108097538|XP_017055373.1|DFIC	LOC5565025|XP_021697607.1|AAEG
OG0006258	LOC108097943|XP_017056024.1|DFIC	LOC5565023|XP_021697735.1|AAEG
OG0006259	LOC108092151|XP_017047158.1|DFIC	LOC5569197|XP_021699670.1|AAEG
OG0006260	LOC108097539|XP_017055377.1|DFIC	LOC5566776|XP_021700021.1|AAEG
OG0006261	LOC108093488|XP_017049065.1|DFIC	LOC5566775|XP_001651184.2|AAEG
OG0006262	LOC108097497|XP_017055295.1|DFIC	LOC5566773|XP_001651182.2|AAEG
OG0006263	LOC108097317|XP_017055025.1|DFIC	LOC5566772|XP_001651180.1|AAEG
OG0006264	LOC108097003|XP_017054480.1|DFIC	LOC5566770|XP_021701011.1|AAEG
OG0006265	LOC108093745|XP_017049500.1|DFIC	LOC5566768|XP_021701317.1|AAEG
OG0006266	LOC108097104|XP_017054662.1|DFIC	LOC5566778|XP_001651175.2|AAEG
OG0006267	LOC108102211|XP_017062423.1|DFIC	LOC5566766|XP_001651173.2|AAEG
OG0006268	LOC108096736|XP_017054073.1|DFIC	LOC5569486|XP_001658571.2|AAEG
OG0006269	LOC108099656|XP_017058779.1|DFIC	LOC5573512|XP_001660915.1|AAEG
OG0006270	LOC108097467|XP_017055228.1|DFIC	LOC5573519|XP_001660912.2|AAEG, LOC110680671|XP_021712154.1|AAEG
OG0006271	LOC108087364|XP_017040193.1|DFIC	LOC5568404|XP_001658056.1|AAEG
OG0006272	LOC108097702|XP_017055676.1|DFIC	LOC5570650|XP_001659245.1|AAEG
OG0006273	LOC108094241|XP_017050189.1|DFIC	LOC5570654|XP_001659249.1|AAEG
OG0006274	LOC108095502|XP_017052097.1|DFIC	LOC5574016|XP_001661110.2|AAEG
OG0006275	LOC108097275|XP_017054962.1|DFIC	LOC110679564|XP_021710277.1|AAEG, LOC5564965|XP_021710653.1|AAEG
OG0006276	LOC108098988|XP_017057700.1|DFIC	LOC110681430|XP_021712864.1|AAEG, LOC5571991|XP_001660095.2|AAEG
OG0006277	LOC108098648|XP_017057211.1|DFIC	LOC5571977|XP_001660079.2|AAEG
OG0006278	LOC108097911|XP_017055937.1|DFIC	LOC5579136|XP_001664229.2|AAEG
OG0006279	LOC108097527|XP_017055358.1|DFIC	LOC5576072|XP_021713191.1|AAEG, LOC5576066|XP_021713140.1|AAEG
OG0006280	LOC108100921|XP_017060529.1|DFIC	LOC5564154|XP_021713278.1|AAEG
OG0006281	LOC108100920|XP_017060528.1|DFIC	LOC5564153|XP_001648484.2|AAEG
OG0006282	LOC108097603|XP_017055499.1|DFIC	LOC5573487|XP_021713334.1|AAEG
OG0006283	LOC108087150|XP_017039853.1|DFIC	LOC5564534|XP_021713347.1|AAEG
OG0006284	LOC108089580|XP_017043424.1|DFIC	LOC5564532|XP_001648875.1|AAEG
OG0006285	LOC108098542|XP_017057019.1|DFIC	LOC5580024|XP_001653907.2|AAEG
OG0006286	LOC108087353|XP_017040183.1|DFIC	LOC5580026|XP_021713401.1|AAEG
OG0006287	LOC108097786|XP_017055805.1|DFIC	LOC5570123|XP_021693098.1|AAEG
OG0006288	LOC108086870|XP_017039421.1|DFIC	LOC5570124|XP_021693114.1|AAEG
OG0006289	LOC108087322|XP_017040141.1|DFIC	LOC5569752|XP_001652976.1|AAEG
OG0006290	LOC108088647|XP_017042058.1|DFIC	LOC5569750|XP_021693568.1|AAEG
OG0006291	LOC108100858|XP_017060427.1|DFIC	LOC5570747|XP_021693712.1|AAEG
OG0006292	LOC108091220|XP_017045811.1|DFIC	LOC5578392|XP_021694023.1|AAEG
OG0006293	LOC108100506|XP_017059946.1|DFIC	LOC110674241|XP_021694157.1|AAEG
OG0006294	LOC108097669|XP_017055612.1|DFIC	LOC110680398|XP_021711896.1|AAEG, LOC5572787|XP_021694297.1|AAEG
OG0006295	LOC108092870|XP_017048195.1|DFIC	LOC5572391|XP_001654045.2|AAEG
OG0006296	LOC108094437|XP_017050500.1|DFIC	LOC5572395|XP_021694382.1|AAEG
OG0006297	LOC108092792|XP_017048049.1|DFIC	LOC110674718|XP_021694472.1|AAEG
OG0006298	LOC108097758|XP_017055758.1|DFIC	LOC5564150|XP_021694510.1|AAEG
OG0006299	LOC108091303|XP_017045915.1|DFIC	LOC5564151|XP_021694519.1|AAEG
OG0006300	LOC108097202|XP_017054836.1|DFIC	LOC5578291|XP_001663817.1|AAEG
OG0006301	LOC108088622|XP_017042019.1|DFIC	LOC5574147|XP_001661213.2|AAEG
OG0006302	LOC108091215|XP_017045801.1|DFIC	LOC5569551|XP_021695167.1|AAEG
OG0006303	LOC108087682|XP_017040675.1|DFIC	LOC5565400|XP_001649725.2|AAEG, LOC110675150|XP_021695225.1|AAEG
OG0006304	LOC108097490|XP_017055283.1|DFIC	LOC5578884|XP_021695292.1|AAEG, LOC5569569|XP_021712700.1|AAEG
OG0006305	LOC108097494|XP_017055286.1|DFIC	LOC5578888|XP_021695333.1|AAEG
OG0006306	LOC108095827|XP_017052598.1|DFIC	LOC5563948|XP_021695343.1|AAEG
OG0006307	LOC108098685|XP_017057283.1|DFIC	LOC5563947|XP_021695396.1|AAEG
OG0006308	LOC108098062|XP_017056240.1|DFIC	LOC110675293|XP_021695488.1|AAEG
OG0006309	LOC108098018|XP_017056157.1|DFIC	LOC5574253|XP_021695648.1|AAEG
OG0006310	LOC108090195|XP_017044271.1|DFIC	LOC5574257|XP_021695746.1|AAEG
OG0006311	LOC108097880|XP_017055905.1|DFIC	LOC5569922|XP_001658821.2|AAEG
OG0006313	LOC108095366|XP_017051936.1|DFIC	LOC5569926|XP_001658823.2|AAEG
OG0006314	LOC108094727|XP_017050962.1|DFIC	LOC5576024|XP_001662362.1|AAEG
OG0006315	LOC108086812|XP_017039340.1|DFIC	LOC5566493|XP_001650886.2|AAEG
OG0006316	LOC108100929|XP_017060559.1|DFIC	LOC5571323|XP_021696697.1|AAEG
OG0006317	LOC108095365|XP_017051935.1|DFIC	LOC5571322|XP_001653610.1|AAEG
OG0006318	LOC108094426|XP_017050489.1|DFIC	LOC5570448|XP_021696888.1|AAEG
OG0006319	LOC108090706|XP_017044988.1|DFIC	LOC5564010|XP_021697066.1|AAEG
OG0006320	LOC108097426|XP_017055183.1|DFIC	LOC5564829|XP_021697212.1|AAEG
OG0006321	LOC108088672|XP_017042094.1|DFIC	LOC5576595|XP_001656178.2|AAEG
OG0006322	LOC108097600|XP_017055496.1|DFIC	LOC5576592|XP_001656173.1|AAEG
OG0006323	LOC108094567|XP_017050668.1|DFIC	LOC5576586|XP_021697461.1|AAEG
OG0006324	LOC108097241|XP_017054908.1|DFIC	LOC5574996|XP_021697597.1|AAEG
OG0006325	LOC108093347|XP_017048844.1|DFIC	LOC5574988|XP_021697667.1|AAEG
OG0006326	LOC108096325|XP_017053346.1|DFIC	LOC5574986|XP_001655459.2|AAEG
OG0006327	LOC108086575|XP_017039021.1|DFIC	LOC5574983|XP_001655456.2|AAEG
OG0006328	LOC108095753|XP_017052430.1|DFIC	LOC5574982|XP_021697717.1|AAEG
OG0006329	LOC108095558|XP_017052182.1|DFIC	LOC5574971|XP_021697845.1|AAEG
OG0006330	LOC108095863|XP_017052653.1|DFIC	LOC5577024|XP_021698112.1|AAEG
OG0006331	LOC108098002|XP_017056127.1|DFIC	LOC5572545|XP_001660477.2|AAEG
OG0006332	LOC108095594|XP_017052247.1|DFIC	LOC5572540|XP_001660476.2|AAEG
OG0006333	LOC108102206|XP_017062397.1|DFIC	LOC5572543|XP_021698170.1|AAEG
OG0006334	LOC108092872|XP_017048197.1|DFIC	LOC5572548|XP_021698233.1|AAEG
OG0006335	LOC108091694|XP_017046516.1|DFIC	LOC5566388|XP_021698878.1|AAEG
OG0006336	LOC108091230|XP_017045824.1|DFIC	LOC5572011|XP_021698892.1|AAEG
OG0006337	LOC108091223|XP_017045817.1|DFIC	LOC5580122|XP_021699339.1|AAEG
OG0006338	LOC108098559|XP_017057054.1|DFIC	LOC5567929|XP_001651968.2|AAEG
OG0006339	LOC108094678|XP_017050884.1|DFIC	LOC5580055|XP_021699699.1|AAEG
OG0006340	LOC108094472|XP_017050549.1|DFIC	LOC5580058|XP_011493555.1|AAEG
OG0006341	LOC108097675|XP_017055620.1|DFIC	LOC5580070|XP_001654823.1|AAEG
OG0006342	LOC108097697|XP_017055659.1|DFIC	LOC5576247|XP_021699775.1|AAEG
OG0006343	LOC108097401|XP_017055145.1|DFIC	LOC5569694|XP_001658675.2|AAEG
OG0006344	LOC108098137|XP_017056350.1|DFIC	LOC5568097|XP_021699868.1|AAEG
OG0006345	LOC108099354|XP_017058328.1|DFIC	LOC5564403|XP_021699994.1|AAEG
OG0006346	LOC108086581|XP_017039026.1|DFIC	LOC5564392|XP_001648745.1|AAEG
OG0006347	LOC108092073|XP_017047034.1|DFIC	LOC5564399|XP_021700076.1|AAEG
OG0006348	LOC108097265|XP_017054950.1|DFIC	LOC23687419|XP_021700400.1|AAEG
OG0006349	LOC108097239|XP_017054902.1|DFIC	LOC5576477|XP_021700521.1|AAEG
OG0006350	LOC108088545|XP_017041880.1|DFIC	LOC5576483|XP_001662676.2|AAEG
OG0006351	LOC108097674|XP_017055619.1|DFIC	LOC5576486|XP_001662679.2|AAEG
OG0006352	LOC108086761|XP_017039289.1|DFIC	LOC5576487|XP_001662680.2|AAEG
OG0006353	LOC108097792|XP_017055812.1|DFIC	LOC5575639|XP_021700696.1|AAEG
OG0006354	LOC108095796|XP_017052546.1|DFIC	LOC5570714|XP_021700801.1|AAEG
OG0006355	LOC108097571|XP_017055444.1|DFIC	LOC5570702|XP_021700994.1|AAEG
OG0006356	LOC108097161|XP_017054780.1|DFIC	LOC5571573|XP_001653710.2|AAEG
OG0006357	LOC108092786|XP_017048031.1|DFIC	LOC5571574|XP_021701329.1|AAEG
OG0006358	LOC108100480|XP_017059902.1|DFIC	LOC5567106|XP_001651492.1|AAEG
OG0006359	LOC108097115|XP_017054695.1|DFIC	LOC5567104|XP_021701584.1|AAEG
OG0006360	LOC108097388|XP_017055129.1|DFIC	LOC5567102|XP_021701592.1|AAEG
OG0006361	LOC108091827|XP_017046694.1|DFIC	LOC5565274|XP_001649600.2|AAEG
OG0006362	LOC108092904|XP_017048244.1|DFIC	LOC5565253|XP_021701766.1|AAEG
OG0006363	LOC108094345|XP_017050380.1|DFIC	LOC5564185|XP_001648523.2|AAEG
OG0006364	LOC108093508|XP_017049088.1|DFIC	LOC5567564|XP_001657555.2|AAEG
OG0006365	LOC108098147|XP_017056362.1|DFIC	LOC5567562|XP_021702952.1|AAEG
OG0006366	LOC108098153|XP_017056372.1|DFIC	LOC5567558|XP_021702974.1|AAEG
OG0006367	LOC108097447|XP_017055207.1|DFIC	LOC110681435|XP_021712879.1|AAEG, LOC5568687|XP_021703023.1|AAEG
OG0006368	LOC108099419|XP_017058435.1|DFIC	LOC5568679|XP_001658089.1|AAEG
OG0006369	LOC108099384|XP_017058372.1|DFIC	LOC5568680|XP_021703108.1|AAEG
OG0006370	LOC108088638|XP_017042045.1|DFIC	LOC5576891|XP_021703357.1|AAEG
OG0006371	LOC108086790|XP_017039319.1|DFIC	LOC5576876|XP_001662974.1|AAEG
OG0006372	LOC108086606|XP_017039068.1|DFIC	LOC5576871|XP_021703551.1|AAEG
OG0006373	LOC108094598|XP_017050738.1|DFIC	LOC5575874|XP_021703663.1|AAEG
OG0006374	LOC108097920|XP_017055952.1|DFIC	LOC5573561|XP_001660932.2|AAEG
OG0006375	LOC108094626|XP_017050802.1|DFIC	LOC5564049|XP_021703880.1|AAEG
OG0006376	LOC108097591|XP_017055476.1|DFIC	LOC5564048|XP_021703893.1|AAEG
OG0006377	LOC108088633|XP_017042040.1|DFIC	LOC5564055|XP_001648371.1|AAEG
OG0006378	LOC108088452|XP_017041720.1|DFIC	LOC5564041|XP_001648374.1|AAEG
OG0006379	LOC108094587|XP_017050694.1|DFIC	LOC5564052|XP_001648386.2|AAEG
OG0006380	LOC108091351|XP_017045993.1|DFIC	LOC5579306|XP_001647614.2|AAEG
OG0006381	LOC108097584|XP_017055462.1|DFIC	LOC5571507|XP_021704110.1|AAEG
OG0006382	LOC108095613|XP_017052267.1|DFIC	LOC5571505|XP_021704117.1|AAEG
OG0006383	LOC108095524|XP_017052130.1|DFIC	LOC5579338|XP_021704112.1|AAEG
OG0006384	LOC108095622|XP_017052278.1|DFIC	LOC5571500|XP_001659750.2|AAEG
OG0006385	LOC108095793|XP_017052543.1|DFIC	LOC5571497|XP_001659747.2|AAEG
OG0006386	LOC108088159|XP_017041312.1|DFIC	LOC5571495|XP_001659745.2|AAEG
OG0006387	LOC108099518|XP_017058572.1|DFIC	LOC5571492|XP_001659742.2|AAEG
OG0006388	LOC108092873|XP_017048198.1|DFIC	LOC5580104|XP_021704389.1|AAEG
OG0006389	LOC108092871|XP_017048196.1|DFIC	LOC5580117|XP_021704405.1|AAEG
OG0006390	LOC108087232|XP_017040007.1|DFIC	LOC5572862|XP_001660621.2|AAEG
OG0006391	LOC108087078|XP_017039746.1|DFIC	LOC5575868|XP_021704753.1|AAEG
OG0006392	LOC108097007|XP_017054495.1|DFIC	LOC5577255|XP_021705012.1|AAEG
OG0006393	LOC108098265|XP_017056552.1|DFIC	LOC5579201|XP_001657324.1|AAEG
OG0006394	LOC108092085|XP_017047059.1|DFIC	LOC5578147|XP_001663718.1|AAEG
OG0006395	LOC108099520|XP_017058575.1|DFIC	LOC5578144|XP_001663714.2|AAEG
OG0006396	LOC108097636|XP_017055555.1|DFIC	LOC5565046|XP_001649414.2|AAEG
OG0006397	LOC108091315|XP_017045934.1|DFIC	LOC5565042|XP_021705270.1|AAEG
