Orthogroup	DFIC.longest_only	DMAU.longest_only
OG0009588	LOC108096029|XP_017052869.1|DFIC	LOC117145223|XP_033166686.1|DMAU
OG0009590	LOC108089568|XP_017043407.1|DFIC	LOC117141011|XP_033160160.1|DMAU
OG0009591	LOC108099447|XP_017058473.1|DFIC	LOC117142398|XP_033162235.1|DMAU
OG0009592	LOC108101113|XP_017060821.1|DFIC	LOC117142725|XP_033162784.1|DMAU
OG0009593	LOC108101020|XP_017060675.1|DFIC	LOC117145006|XP_033166386.1|DMAU
OG0009594	LOC108095742|XP_017052412.1|DFIC	LOC117145711|XP_033167348.1|DMAU
OG0009595	LOC108093536|XP_017049117.1|DFIC	LOC117145524|XP_033167106.1|DMAU
OG0009596	LOC108096136|XP_017053004.1|DFIC	LOC117143674|XP_033164351.1|DMAU
OG0009597	LOC108098488|XP_017056890.1|DFIC	LOC117144780|XP_033166040.1|DMAU
OG0009598	LOC108098623|XP_017057183.1|DFIC	LOC117144779|XP_033166038.1|DMAU
OG0009599	LOC108092219|XP_017047241.1|DFIC	LOC117144133|XP_033165049.1|DMAU
OG0009600	LOC108096635|XP_017053884.1|DFIC	LOC117143769|XP_033164488.1|DMAU
OG0009601	LOC108091980|XP_017046878.1|DFIC	LOC117142243|XP_033161986.1|DMAU
OG0009602	LOC108096017|XP_017052856.1|DFIC	LOC117144323|XP_033165326.1|DMAU
OG0009603	LOC108099451|XP_017058478.1|DFIC	LOC117142220|XP_033161950.1|DMAU
OG0009604	LOC108091037|XP_017045477.1|DFIC	LOC117148418|XP_033171677.1|DMAU
OG0009605	LOC108095691|XP_017052351.1|DFIC	LOC117144858|XP_033166151.1|DMAU
OG0009606	LOC108096012|XP_017052850.1|DFIC	LOC117145173|XP_033166613.1|DMAU
OG0009607	LOC108095701|XP_017052362.1|DFIC	LOC117145024|XP_033166416.1|DMAU
OG0009608	LOC108091843|XP_017046713.1|DFIC	LOC117145874|XP_033167589.1|DMAU
OG0009609	LOC108102243|XP_017062471.1|DFIC	LOC117142917|XP_033163106.1|DMAU
OG0009610	LOC108101100|XP_017060800.1|DFIC	LOC117144498|XP_033165575.1|DMAU
OG0009612	LOC108098486|XP_017056887.1|DFIC	LOC117144717|XP_033165947.1|DMAU
OG0009613	LOC108098178|XP_017056400.1|DFIC	LOC117150530|XP_033173346.1|DMAU
OG0009614	LOC108091916|XP_017046790.1|DFIC	LOC117142951|XP_033163166.1|DMAU
OG0009615	LOC108086522|XP_017038940.1|DFIC	LOC117143723|XP_033164416.1|DMAU
OG0009616	LOC108095698|XP_017052358.1|DFIC	LOC117143629|XP_033164295.1|DMAU
OG0009617	LOC108087238|XP_017040018.1|DFIC	LOC117143991|XP_033164825.1|DMAU
OG0009619	LOC108099540|XP_017058604.1|DFIC	LOC117143171|XP_033163576.1|DMAU
OG0009620	LOC108097705|XP_017055681.1|DFIC	LOC117144149|XP_033165070.1|DMAU
OG0009621	LOC108097443|XP_017055202.1|DFIC	LOC117143521|XP_033164135.1|DMAU
OG0009622	LOC108087908|XP_017040979.1|DFIC	LOC117143466|XP_033164070.1|DMAU
OG0009623	LOC108087952|XP_017041030.1|DFIC	LOC117145472|XP_033167037.1|DMAU
OG0009624	LOC108098684|XP_017057282.1|DFIC	LOC117145786|XP_033167457.1|DMAU
OG0009625	LOC108099677|XP_017058804.1|DFIC	LOC117144954|XP_033166300.1|DMAU
OG0009626	LOC108095734|XP_017052399.1|DFIC	LOC117143690|XP_033164369.1|DMAU
OG0009627	LOC108095733|XP_017052398.1|DFIC	LOC117145376|XP_033166891.1|DMAU
OG0009628	LOC108095756|XP_017052438.1|DFIC	LOC117144550|XP_033165683.1|DMAU
OG0009629	LOC108091909|XP_017046782.1|DFIC	LOC117143949|XP_033164774.1|DMAU
OG0009630	LOC108091865|XP_017046734.1|DFIC	LOC117143959|XP_033164785.1|DMAU
OG0009631	LOC108087251|XP_017040044.1|DFIC	LOC117142629|XP_033162623.1|DMAU
OG0009632	LOC108091144|XP_017045669.1|DFIC	LOC117147472|XP_033170256.1|DMAU
OG0009633	LOC108086651|XP_017039124.1|DFIC	LOC117137855|XP_033155456.1|DMAU
OG0009634	LOC108086833|XP_017039369.1|DFIC	LOC117143544|XP_033164174.1|DMAU
OG0009635	LOC108092196|XP_017047212.1|DFIC	LOC117144829|XP_033166104.1|DMAU
OG0009636	LOC108100634|XP_017060125.1|DFIC	LOC117139344|XP_033157482.1|DMAU
OG0009637	LOC108095770|XP_017052502.1|DFIC	LOC117143741|XP_033164442.1|DMAU
OG0009638	LOC108087925|XP_017041000.1|DFIC	LOC117144492|XP_033165569.1|DMAU
OG0009639	LOC108089081|XP_017042675.1|DFIC	LOC117145467|XP_033167031.1|DMAU
OG0009640	LOC108095988|XP_017052822.1|DFIC	LOC117144874|XP_033166173.1|DMAU
OG0009641	LOC108099242|XP_017058102.1|DFIC	LOC117145361|XP_033166875.1|DMAU
OG0009642	LOC108099289|XP_017058170.1|DFIC	LOC117145590|XP_033167187.1|DMAU
OG0009643	LOC108087000|XP_017039626.1|DFIC	LOC117143516|XP_033164130.1|DMAU
OG0009644	LOC108087391|XP_017040222.1|DFIC	LOC117144931|XP_033166275.1|DMAU
OG0009645	LOC108087357|XP_017040186.1|DFIC	LOC117145176|XP_033166617.1|DMAU
OG0009646	LOC108099415|XP_017058430.1|DFIC	LOC117144493|XP_033165570.1|DMAU
OG0009647	LOC108099281|XP_017058159.1|DFIC	LOC117145612|XP_033167218.1|DMAU
OG0009648	LOC108091809|XP_017046667.1|DFIC	LOC117142958|XP_033163176.1|DMAU
OG0009649	LOC108097608|XP_017055505.1|DFIC	LOC117144533|XP_033165655.1|DMAU
OG0009650	LOC108098254|XP_017056537.1|DFIC	LOC117142980|XP_033163226.1|DMAU
OG0009651	LOC108102105|XP_017062257.1|DFIC	LOC117150878|XP_033173903.1|DMAU
OG0009652	LOC108092563|XP_017047691.1|DFIC	LOC117135293|XP_033151358.1|DMAU
OG0009653	LOC108092470|XP_017047549.1|DFIC	LOC117150998|XP_033174094.1|DMAU
OG0009654	LOC108092471|XP_017047550.1|DFIC	LOC117151000|XP_033174097.1|DMAU
OG0009655	LOC108100787|XP_017060317.1|DFIC	LOC117139680|XP_033158057.1|DMAU
OG0009656	LOC108092700|XP_017047903.1|DFIC	LOC117139410|XP_033157582.1|DMAU
OG0009657	LOC108092350|XP_017047373.1|DFIC	LOC117150868|XP_033173878.1|DMAU
OG0009658	LOC108093511|XP_017049091.1|DFIC	LOC117146112|XP_033167994.1|DMAU
OG0009659	LOC108089956|XP_017043937.1|DFIC	LOC117147279|XP_033170009.1|DMAU
OG0009660	LOC108092574|XP_017047705.1|DFIC	LOC117150765|XP_033173692.1|DMAU
OG0009661	LOC108100815|XP_017060371.1|DFIC	LOC117150748|XP_033173673.1|DMAU
OG0009662	LOC108089679|XP_017043551.1|DFIC	LOC117147696|XP_033170578.1|DMAU
OG0009663	LOC108092377|XP_017047408.1|DFIC	LOC117137598|XP_033155004.1|DMAU
OG0009664	LOC108092363|XP_017047388.1|DFIC	LOC117136073|XP_033152621.1|DMAU
OG0009665	LOC108091567|XP_017046329.1|DFIC	LOC117150640|XP_033173506.1|DMAU
OG0009666	LOC108098227|XP_017056497.1|DFIC	LOC117150363|XP_033173114.1|DMAU
OG0009667	LOC108089900|XP_017043863.1|DFIC	LOC117143262|XP_033163728.1|DMAU
OG0009668	LOC108089793|XP_017043678.1|DFIC	LOC117149690|XP_033172702.1|DMAU
OG0009669	LOC108096064|XP_017052912.1|DFIC	LOC117139803|XP_033158320.1|DMAU
OG0009670	LOC108089863|XP_017043800.1|DFIC	LOC117150756|XP_033173683.1|DMAU
OG0009671	LOC108096040|XP_017052876.1|DFIC	LOC117141961|XP_033161648.1|DMAU
OG0009672	LOC108097824|XP_017055832.1|DFIC, LOC108101086|XP_017060812.1|DFIC	LOC117150789|XP_033173725.1|DMAU
OG0009673	LOC108100768|XP_017060335.1|DFIC, LOC108097831|XP_017055844.1|DFIC	LOC117149113|XP_033172637.1|DMAU
OG0009674	LOC108092753|XP_017047973.1|DFIC	LOC117140648|XP_033159590.1|DMAU
OG0009675	LOC108098448|XP_017056841.1|DFIC	LOC117150418|XP_033173178.1|DMAU
OG0009676	LOC108094385|XP_017050435.1|DFIC	LOC117140059|XP_033158693.1|DMAU
OG0009677	LOC108100981|XP_017060626.1|DFIC	LOC117135120|XP_033151030.1|DMAU
OG0009678	LOC108093399|XP_017048915.1|DFIC	LOC117148100|XP_033171207.1|DMAU
OG0009679	LOC108102219|XP_017062430.1|DFIC	LOC117150360|XP_033173111.1|DMAU
OG0009680	LOC108092657|XP_017047807.1|DFIC	LOC117150934|XP_033173991.1|DMAU
OG0009681	LOC108087611|XP_017040539.1|DFIC	LOC117137644|XP_033155069.1|DMAU
OG0009682	LOC108095142|XP_017051568.1|DFIC	LOC117138337|XP_033156266.1|DMAU
OG0009683	LOC108094223|XP_017050170.1|DFIC	LOC117137671|XP_033155121.1|DMAU
OG0009684	LOC108094210|XP_017050157.1|DFIC	LOC117137670|XP_033155120.1|DMAU
OG0009685	LOC108094217|XP_017050164.1|DFIC	LOC117137442|XP_033154772.1|DMAU
OG0009686	LOC108094065|XP_017049995.1|DFIC	LOC117138049|XP_033155754.1|DMAU
OG0009687	LOC108093974|XP_017049870.1|DFIC	LOC117136588|XP_033153451.1|DMAU
OG0009688	LOC108087845|XP_017040914.1|DFIC	LOC117135938|XP_033152409.1|DMAU
OG0009689	LOC108096892|XP_017054323.1|DFIC	LOC117138435|XP_033156437.1|DMAU
OG0009690	LOC108101445|XP_017061271.1|DFIC	LOC117136568|XP_033153415.1|DMAU
OG0009691	LOC108087810|XP_017040859.1|DFIC	LOC117135482|XP_033151592.1|DMAU
OG0009692	LOC108090585|XP_017044824.1|DFIC	LOC117138115|XP_033155866.1|DMAU
OG0009693	LOC108086703|XP_017039191.1|DFIC	LOC117135871|XP_033152298.1|DMAU
OG0009694	LOC108101617|XP_017061520.1|DFIC	LOC117136812|XP_033153769.1|DMAU
OG0009695	LOC108090718|XP_017045010.1|DFIC	LOC117137680|XP_033155140.1|DMAU
OG0009696	LOC108090518|XP_017044726.1|DFIC	LOC117136889|XP_033153890.1|DMAU
OG0009697	LOC108100243|XP_017059508.1|DFIC	LOC117140849|XP_033159866.1|DMAU
OG0009698	LOC108094319|XP_017050347.1|DFIC	LOC117137069|XP_033154185.1|DMAU
OG0009699	LOC108086435|XP_017038832.1|DFIC	LOC117137313|XP_033154585.1|DMAU
OG0009700	LOC108101847|XP_017061854.1|DFIC	LOC117136059|XP_033152599.1|DMAU
OG0009701	LOC108088424|XP_017041674.1|DFIC	LOC117142549|XP_033162490.1|DMAU
OG0009702	LOC108094336|XP_017050375.1|DFIC	LOC117137068|XP_033154184.1|DMAU
OG0009703	LOC108091476|XP_017046186.1|DFIC	LOC117135344|XP_033151436.1|DMAU
OG0009704	LOC108101456|XP_017061288.1|DFIC	LOC117136301|XP_033153038.1|DMAU
OG0009705	LOC108086748|XP_017039277.1|DFIC	LOC117135795|XP_033152179.1|DMAU
OG0009706	LOC108086659|XP_017039131.1|DFIC	LOC117137009|XP_033154089.1|DMAU
OG0009707	LOC108098876|XP_017057550.1|DFIC	LOC117142475|XP_033162381.1|DMAU
OG0009708	LOC108094226|XP_017050172.1|DFIC	LOC117135840|XP_033152244.1|DMAU
OG0009709	LOC108094222|XP_017050169.1|DFIC	LOC117135837|XP_033152240.1|DMAU
OG0009710	LOC108094208|XP_017050153.1|DFIC	LOC117135836|XP_033152239.1|DMAU
OG0009711	LOC108094270|XP_017050231.1|DFIC	LOC117137519|XP_033154894.1|DMAU
OG0009712	LOC108089541|XP_017043367.1|DFIC	LOC117140940|XP_033160027.1|DMAU
OG0009713	LOC108090441|XP_017044611.1|DFIC	LOC117137399|XP_033154711.1|DMAU
OG0009714	LOC108096975|XP_017054442.1|DFIC	LOC117135826|XP_033152226.1|DMAU
OG0009715	LOC108090993|XP_017045439.1|DFIC	LOC117136714|XP_033153629.1|DMAU
OG0009717	LOC108095207|XP_017051703.1|DFIC	LOC117136688|XP_033153593.1|DMAU
OG0009718	LOC108094754|XP_017051000.1|DFIC	LOC117136992|XP_033154059.1|DMAU
OG0009719	LOC108101933|XP_017062005.1|DFIC	LOC117137646|XP_033155074.1|DMAU
OG0009720	LOC108090378|XP_017044499.1|DFIC	LOC117138563|XP_033156614.1|DMAU
OG0009721	LOC108086646|XP_017039113.1|DFIC	LOC117137279|XP_033154541.1|DMAU
OG0009722	LOC108086674|XP_017039152.1|DFIC	LOC117137689|XP_033155149.1|DMAU
OG0009723	LOC108096210|XP_017053087.1|DFIC	LOC117140322|XP_033159060.1|DMAU
OG0009724	LOC108095209|XP_017051708.1|DFIC	LOC117137114|XP_033154297.1|DMAU
OG0009725	LOC108096499|XP_017053597.1|DFIC	LOC117135975|XP_033152474.1|DMAU
OG0009726	LOC108098059|XP_017056239.1|DFIC	LOC117144808|XP_033166076.1|DMAU
OG0009727	LOC108094910|XP_017051245.1|DFIC	LOC117137211|XP_033154457.1|DMAU
OG0009728	LOC108094926|XP_017051272.1|DFIC	LOC117136204|XP_033152847.1|DMAU
OG0009729	LOC108094817|XP_017051078.1|DFIC	LOC117137613|XP_033155030.1|DMAU
OG0009730	LOC108091201|XP_017045772.1|DFIC	LOC117146636|XP_033168860.1|DMAU
OG0009731	LOC108093603|XP_017049218.1|DFIC	LOC117137032|XP_033154128.1|DMAU
OG0009732	LOC108090262|XP_017044359.1|DFIC	LOC117136294|XP_033153028.1|DMAU
OG0009733	LOC108091053|XP_017045492.1|DFIC	LOC117147493|XP_033170286.1|DMAU
OG0009734	LOC108095264|XP_017051778.1|DFIC	LOC117148716|XP_033172156.1|DMAU
OG0009735	LOC108093239|XP_017048703.1|DFIC	LOC117140890|XP_033159933.1|DMAU
OG0009736	LOC108097246|XP_017054912.1|DFIC	LOC117146947|XP_033169492.1|DMAU
OG0009737	LOC108087105|XP_017039776.1|DFIC	LOC117144173|XP_033165105.1|DMAU
OG0009738	LOC108088684|XP_017042114.1|DFIC	LOC117147751|XP_033170650.1|DMAU
OG0009739	LOC108088580|XP_017041918.1|DFIC	LOC117147196|XP_033169887.1|DMAU
OG0009740	LOC108095587|XP_017052239.1|DFIC	LOC117148578|XP_033171936.1|DMAU
OG0009741	LOC108097827|XP_017055838.1|DFIC	LOC117146848|XP_033169304.1|DMAU
OG0009742	LOC108097502|XP_017055302.1|DFIC	LOC117148056|XP_033171133.1|DMAU
OG0009743	LOC108098046|XP_017056201.1|DFIC	LOC117148142|XP_033171260.1|DMAU
OG0009744	LOC108092987|XP_017048368.1|DFIC	LOC117147293|XP_033170032.1|DMAU
OG0009745	LOC108098075|XP_017056257.1|DFIC	LOC117146579|XP_033168780.1|DMAU
OG0009746	LOC108086895|XP_017039445.1|DFIC	LOC117140508|XP_033159372.1|DMAU
OG0009747	LOC108094180|XP_017050129.1|DFIC	LOC117145115|XP_033166528.1|DMAU
OG0009748	LOC108094325|XP_017050362.1|DFIC	LOC117148938|XP_033172555.1|DMAU
OG0009749	LOC108099931|XP_017059090.1|DFIC	LOC117141529|XP_033160909.1|DMAU
OG0009750	LOC108100172|XP_017059432.1|DFIC	LOC117140228|XP_033158918.1|DMAU
OG0009751	LOC108097743|XP_017055740.1|DFIC	LOC117146868|XP_033169348.1|DMAU
OG0009752	LOC108091332|XP_017045964.1|DFIC	LOC117148687|XP_033172117.1|DMAU
OG0009753	LOC108091333|XP_017045965.1|DFIC	LOC117148686|XP_033172116.1|DMAU
OG0009754	LOC108090719|XP_017045011.1|DFIC	LOC117137681|XP_033155141.1|DMAU
OG0009755	LOC108102169|XP_017062358.1|DFIC	LOC117147189|XP_033169882.1|DMAU
OG0009756	LOC108097553|XP_017055407.1|DFIC	LOC117146817|XP_033169262.1|DMAU
OG0009757	LOC108095247|XP_017051763.1|DFIC	LOC117138692|XP_033156842.1|DMAU
OG0009758	LOC108086557|XP_017038996.1|DFIC	LOC117144470|XP_033165530.1|DMAU
OG0009759	LOC108091115|XP_017045628.1|DFIC	LOC117148914|XP_033172524.1|DMAU
OG0009760	LOC108097039|XP_017054557.1|DFIC	LOC117146460|XP_033168583.1|DMAU
OG0009761	LOC108097049|XP_017054572.1|DFIC	LOC117146477|XP_033168608.1|DMAU
OG0009762	LOC108092877|XP_017048207.1|DFIC	LOC117148585|XP_033171948.1|DMAU
OG0009763	LOC108100259|XP_017059525.1|DFIC	LOC117139266|XP_033157377.1|DMAU
OG0009764	LOC108100234|XP_017059500.1|DFIC	LOC117140421|XP_033159197.1|DMAU
OG0009765	LOC108100662|XP_017060162.1|DFIC	LOC117139750|XP_033158205.1|DMAU
OG0009766	LOC108093270|XP_017048738.1|DFIC	LOC117140971|XP_033160094.1|DMAU
OG0009767	LOC108093129|XP_017048563.1|DFIC	LOC117141082|XP_033160271.1|DMAU
OG0009768	LOC108099217|XP_017058085.1|DFIC	LOC117140986|XP_033160128.1|DMAU
OG0009769	LOC108093848|XP_017049675.1|DFIC	LOC117140911|XP_033159976.1|DMAU
OG0009770	LOC108086970|XP_017039571.1|DFIC	LOC117140968|XP_033160086.1|DMAU
OG0009771	LOC108099147|XP_017057982.1|DFIC	LOC117142098|XP_033161874.1|DMAU
OG0009772	LOC108100208|XP_017059471.1|DFIC	LOC117140600|XP_033159501.1|DMAU
OG0009773	LOC108089402|XP_017043080.1|DFIC	LOC117139959|XP_033158543.1|DMAU
OG0009774	LOC108099707|XP_017058818.1|DFIC	LOC117142050|XP_033161814.1|DMAU
OG0009775	LOC108086982|XP_017039599.1|DFIC	LOC117140954|XP_033160064.1|DMAU
OG0009776	LOC108087555|XP_017040470.1|DFIC	LOC117140411|XP_033159176.1|DMAU
OG0009777	LOC108089753|XP_017043628.1|DFIC	LOC117141842|XP_033161393.1|DMAU
OG0009778	LOC108099133|XP_017057961.1|DFIC	LOC117142003|XP_033161743.1|DMAU
OG0009779	LOC108093218|XP_017048673.1|DFIC	LOC117140071|XP_033158711.1|DMAU
OG0009780	LOC108093204|XP_017048655.1|DFIC	LOC117140069|XP_033158705.1|DMAU
OG0009781	LOC108093117|XP_017048549.1|DFIC	LOC117139649|XP_033158002.1|DMAU
OG0009782	LOC108099200|XP_017058064.1|DFIC	LOC117141121|XP_033160335.1|DMAU
OG0009783	LOC108100117|XP_017059360.1|DFIC	LOC117139640|XP_033157991.1|DMAU
OG0009784	LOC108099006|XP_017057730.1|DFIC	LOC117141996|XP_033161735.1|DMAU
OG0009785	LOC108093027|XP_017048419.1|DFIC	LOC117140255|XP_033158952.1|DMAU
OG0009786	LOC108096390|XP_017053447.1|DFIC	LOC117141895|XP_033161487.1|DMAU
OG0009787	LOC108096306|XP_017053281.1|DFIC	LOC117141894|XP_033161486.1|DMAU
OG0009788	LOC108100210|XP_017059479.1|DFIC	LOC117141472|XP_033160833.1|DMAU
OG0009789	LOC108099155|XP_017057988.1|DFIC	LOC117139842|XP_033158380.1|DMAU
OG0009790	LOC108090683|XP_017044958.1|DFIC	LOC117137033|XP_033154129.1|DMAU
OG0009791	LOC108088945|XP_017042457.1|DFIC	LOC117140947|XP_033160036.1|DMAU
OG0009792	LOC108089032|XP_017042618.1|DFIC	LOC117142086|XP_033161858.1|DMAU
OG0009793	LOC108098992|XP_017057713.1|DFIC	LOC117140886|XP_033159929.1|DMAU
OG0009794	LOC108095743|XP_017052413.1|DFIC	LOC117145712|XP_033167349.1|DMAU
OG0009795	LOC108087600|XP_017040527.1|DFIC	LOC117148610|XP_033171983.1|DMAU
OG0009796	LOC108099794|XP_017058911.1|DFIC	LOC117139255|XP_033157362.1|DMAU
OG0009797	LOC108096229|XP_017053112.1|DFIC	LOC117140961|XP_033160072.1|DMAU
OG0009798	LOC108096228|XP_017053111.1|DFIC	LOC117140958|XP_033160070.1|DMAU
OG0009799	LOC108088236|XP_017041436.1|DFIC	LOC117139812|XP_033158334.1|DMAU
OG0009800	LOC108088929|XP_017042440.1|DFIC	LOC117140113|XP_033158768.1|DMAU
OG0009801	LOC108099170|XP_017058018.1|DFIC	LOC117139566|XP_033157857.1|DMAU
OG0009802	LOC108099195|XP_017058054.1|DFIC	LOC117141057|XP_033160235.1|DMAU
OG0009803	LOC108089649|XP_017043507.1|DFIC	LOC117141663|XP_033161144.1|DMAU
OG0009804	LOC108089543|XP_017043369.1|DFIC	LOC117140942|XP_033160030.1|DMAU
OG0009805	LOC108089540|XP_017043366.1|DFIC	LOC117139944|XP_033158523.1|DMAU
OG0009806	LOC108089320|XP_017042986.1|DFIC	LOC117141360|XP_033160658.1|DMAU
OG0009807	LOC108089362|XP_017043029.1|DFIC	LOC117141613|XP_033161024.1|DMAU
OG0009808	LOC108099199|XP_017058063.1|DFIC	LOC117141120|XP_033160334.1|DMAU
OG0009809	LOC108089341|XP_017043011.1|DFIC	LOC117141603|XP_033161010.1|DMAU
OG0009810	LOC108093248|XP_017048712.1|DFIC	LOC117140642|XP_033159573.1|DMAU
OG0009811	LOC108093249|XP_017048714.1|DFIC	LOC117140558|XP_033159445.1|DMAU
OG0009812	LOC108093146|XP_017048579.1|DFIC	LOC117140749|XP_033159721.1|DMAU
OG0009813	LOC108088842|XP_017042303.1|DFIC	LOC117142055|XP_033161820.1|DMAU
OG0009814	LOC108088965|XP_017042472.1|DFIC	LOC117141655|XP_033161119.1|DMAU
OG0009815	LOC108088350|XP_017041586.1|DFIC	LOC117138985|XP_033156945.1|DMAU
OG0009816	LOC108086948|XP_017039549.1|DFIC	LOC117140404|XP_033159166.1|DMAU
OG0009817	LOC108086892|XP_017039442.1|DFIC	LOC117139874|XP_033158422.1|DMAU
OG0009818	LOC108095407|XP_017051980.1|DFIC	LOC117139902|XP_033158473.1|DMAU
OG0009819	LOC108095409|XP_017051983.1|DFIC	LOC117139900|XP_033158471.1|DMAU
OG0009820	LOC108095461|XP_017052064.1|DFIC	LOC117140800|XP_033159788.1|DMAU
OG0009821	LOC108100721|XP_017060243.1|DFIC	LOC117141094|XP_033160300.1|DMAU
OG0009822	LOC108099928|XP_017059087.1|DFIC	LOC117139914|XP_033158487.1|DMAU
OG0009824	LOC108100607|XP_017060085.1|DFIC	LOC117140402|XP_033159163.1|DMAU
OG0009825	LOC108095402|XP_017051974.1|DFIC	LOC117139279|XP_033157397.1|DMAU
OG0009826	LOC108088790|XP_017042245.1|DFIC	LOC117141263|XP_033160523.1|DMAU
OG0009827	LOC108088791|XP_017042246.1|DFIC	LOC117141384|XP_033160689.1|DMAU
OG0009828	LOC108100654|XP_017060154.1|DFIC	LOC117141069|XP_033160257.1|DMAU
OG0009829	LOC108096414|XP_017053479.1|DFIC	LOC117141714|XP_033161218.1|DMAU
OG0009830	LOC108088829|XP_017042285.1|DFIC	LOC117141219|XP_033160469.1|DMAU
OG0009831	LOC108088822|XP_017042278.1|DFIC	LOC117140340|XP_033159080.1|DMAU
OG0009832	LOC108088823|XP_017042279.1|DFIC	LOC117141153|XP_033160383.1|DMAU
OG0009833	LOC108096457|XP_017053553.1|DFIC	LOC117141254|XP_033160513.1|DMAU
OG0009834	LOC108086712|XP_017039215.1|DFIC	LOC117136597|XP_033153469.1|DMAU
OG0009835	LOC108093693|XP_017049361.1|DFIC	LOC117136048|XP_033152584.1|DMAU
OG0009836	LOC108087997|XP_017041089.1|DFIC	LOC117143053|XP_033163393.1|DMAU
OG0009837	LOC108097986|XP_017056105.1|DFIC	LOC117143477|XP_033164082.1|DMAU
OG0009838	LOC108095070|XP_017051482.1|DFIC	LOC117143498|XP_033164110.1|DMAU
OG0009839	LOC108093634|XP_017049281.1|DFIC	LOC117136084|XP_033152647.1|DMAU
OG0009840	LOC108094466|XP_017050538.1|DFIC	LOC117136613|XP_033153523.1|DMAU
OG0009841	LOC108088101|XP_017041243.1|DFIC	LOC117137452|XP_033154825.1|DMAU
OG0009842	LOC108087458|XP_017040310.1|DFIC	LOC117141815|XP_033161359.1|DMAU
OG0009843	LOC108099099|XP_017057907.1|DFIC	LOC117141273|XP_033160534.1|DMAU
OG0009844	LOC108086899|XP_017039455.1|DFIC	LOC117139548|XP_033157829.1|DMAU
OG0009845	LOC108087656|XP_017040633.1|DFIC	LOC117135599|XP_033151836.1|DMAU
OG0009846	LOC108090063|XP_017044059.1|DFIC	LOC117150786|XP_033173723.1|DMAU
OG0009847	LOC108097102|XP_017054660.1|DFIC	LOC117146937|XP_033169476.1|DMAU
OG0009848	LOC108095336|XP_017051907.1|DFIC	LOC117146778|XP_033169193.1|DMAU
OG0009849	LOC108099655|XP_017058777.1|DFIC	LOC117144823|XP_033166097.1|DMAU
OG0009850	LOC108102160|XP_017062347.1|DFIC	LOC117148911|XP_033172518.1|DMAU
OG0009851	LOC108095535|XP_017052151.1|DFIC	LOC117146697|XP_033168978.1|DMAU
OG0009852	LOC108095408|XP_017051981.1|DFIC, LOC108089330|XP_017042997.1|DFIC	LOC117140201|XP_033158877.1|DMAU
OG0009853	LOC108097503|XP_017055303.1|DFIC	LOC117148057|XP_033171137.1|DMAU
OG0009854	LOC108088589|XP_017041928.1|DFIC	LOC117147753|XP_033170655.1|DMAU
OG0009855	LOC108098715|XP_017057321.1|DFIC	LOC117146598|XP_033168817.1|DMAU
OG0009856	LOC108092618|XP_017047745.1|DFIC	LOC117142252|XP_033162001.1|DMAU
OG0009857	LOC108094468|XP_017050540.1|DFIC, LOC108094428|XP_017050487.1|DFIC	LOC117136782|XP_033153767.1|DMAU
OG0009858	LOC108101148|XP_017060860.1|DFIC	LOC117151080|XP_033174216.1|DMAU
OG0009859	LOC108098301|XP_017056600.1|DFIC, LOC108098369|XP_017056708.1|DFIC, LOC108098306|XP_017056607.1|DFIC	LOC117140574|XP_033159469.1|DMAU
OG0009860	LOC108100120|XP_017059362.1|DFIC	LOC117150891|XP_033173918.1|DMAU
OG0009861	LOC108094182|XP_017050132.1|DFIC	LOC117146314|XP_033168262.1|DMAU
OG0009862	LOC108089756|XP_017043672.1|DFIC	LOC117150453|XP_033173233.1|DMAU
OG0009863	LOC108091473|XP_017046179.1|DFIC	LOC117135342|XP_033151432.1|DMAU
OG0009864	LOC108089907|XP_017043873.1|DFIC	LOC117143137|XP_033163525.1|DMAU
OG0009865	LOC108089801|XP_017043689.1|DFIC	LOC117150814|XP_033173766.1|DMAU
OG0009866	LOC108089705|XP_017043540.1|DFIC	LOC117140802|XP_033159792.1|DMAU
OG0009867	LOC108096257|XP_017053200.1|DFIC	LOC117138957|XP_033156888.1|DMAU
OG0009868	LOC108100710|XP_017060230.1|DFIC	LOC117141311|XP_033160588.1|DMAU
OG0009870	LOC108099974|XP_017059154.1|DFIC	LOC117140819|XP_033159817.1|DMAU
OG0009871	LOC108096496|XP_017053595.1|DFIC	LOC117136346|XP_033153100.1|DMAU
OG0009872	LOC108087851|XP_017040920.1|DFIC	LOC117135684|XP_033151977.1|DMAU
OG0009873	LOC108096729|XP_017054062.1|DFIC	LOC117138380|XP_033156340.1|DMAU
OG0009874	LOC108099767|XP_017058885.1|DFIC	LOC117141175|XP_033160404.1|DMAU
OG0009875	LOC108088794|XP_017042248.1|DFIC	LOC117139894|XP_033158463.1|DMAU
OG0009876	LOC108086613|XP_017039077.1|DFIC	LOC117138305|XP_033156199.1|DMAU
OG0009877	LOC108090383|XP_017044520.1|DFIC	LOC117138005|XP_033155697.1|DMAU
OG0009878	LOC108096667|XP_017053929.1|DFIC	LOC117138311|XP_033156210.1|DMAU
OG0009879	LOC108093648|XP_017049295.1|DFIC	LOC117136733|XP_033153654.1|DMAU
OG0009880	LOC108096802|XP_017054175.1|DFIC	LOC117136358|XP_033153116.1|DMAU
OG0009881	LOC108094799|XP_017051059.1|DFIC	LOC117137200|XP_033154441.1|DMAU
