Orthogroup	DFIC.longest_only	DPSE.longest_only
OG0008186	LOC108090467|XP_017044653.1|DFIC	LOC4803809|XP_001360467.3|DPSE
OG0008187	LOC108090468|XP_017044654.1|DFIC	LOC4803810|XP_001360468.4|DPSE
OG0008188	LOC108101326|XP_017061123.1|DFIC	LOC4817569|XP_001356974.1|DPSE
OG0008189	LOC108092745|XP_017047963.1|DFIC	LOC4816343|XP_001356137.1|DPSE
OG0008190	LOC108100674|XP_017060179.1|DFIC	LOC6899943|XP_002135311.2|DPSE
OG0008191	LOC108097244|XP_017054910.1|DFIC	LOC4815698|XP_001355439.1|DPSE
OG0008192	LOC108097756|XP_017055757.1|DFIC	LOC4814816|XP_001354569.2|DPSE
OG0008193	LOC108098128|XP_017056340.1|DFIC	LOC6901084|XP_015042269.2|DPSE
OG0008194	LOC108101749|XP_017061700.1|DFIC	LOC4818082|XP_001357359.1|DPSE
OG0008195	LOC108094782|XP_017051045.1|DFIC	LOC4805163|XP_001361612.3|DPSE
OG0008196	LOC108096976|XP_017054444.1|DFIC	LOC4803841|XP_001360494.3|DPSE
OG0008197	LOC108086950|XP_017039552.1|DFIC	LOC6900547|XP_002134931.3|DPSE
OG0008198	LOC108097298|XP_017055001.1|DFIC	LOC4814329|XP_001354489.4|DPSE
OG0008199	LOC108097655|XP_017055577.1|DFIC	LOC4816097|XP_001355672.2|DPSE
OG0008200	LOC108096834|XP_017054228.1|DFIC	LOC4804884|XP_001361372.2|DPSE
OG0008201	LOC108100666|XP_017060168.1|DFIC	LOC4812978|XP_001353893.2|DPSE
OG0008202	LOC108100169|XP_017059424.1|DFIC	LOC4811980|XP_033241151.1|DPSE
OG0008203	LOC108100481|XP_017059904.1|DFIC	LOC4812872|XP_001353723.2|DPSE
OG0008204	LOC108092881|XP_017048212.1|DFIC	LOC4815601|XP_001355319.1|DPSE
OG0008205	LOC108091123|XP_017045643.1|DFIC	LOC4814772|XP_001354624.2|DPSE
OG0008206	LOC108096310|XP_017053286.1|DFIC	LOC4812598|XP_015044092.2|DPSE
OG0008207	LOC108096424|XP_017053497.1|DFIC	LOC4812303|XP_001353013.3|DPSE
OG0008208	LOC108094032|XP_017049952.1|DFIC	LOC4803870|XP_033233871.1|DPSE
OG0008209	LOC108099191|XP_017058048.1|DFIC	LOC4811910|XP_001352857.4|DPSE
OG0008210	LOC108086887|XP_017039436.1|DFIC	LOC6898569|XP_002138589.2|DPSE
OG0008211	LOC108089251|XP_017042906.1|DFIC	LOC4817410|XP_001356342.1|DPSE
OG0008212	LOC108088907|XP_017042403.1|DFIC	LOC4812553|XP_001352954.2|DPSE
OG0008213	LOC108092847|XP_017048155.1|DFIC	LOC4814937|XP_001354499.3|DPSE
OG0008214	LOC108089446|XP_017043175.1|DFIC	LOC6900484|XP_002134874.2|DPSE
OG0008215	LOC108097988|XP_017056107.1|DFIC	LOC4814204|XP_001354330.2|DPSE
OG0008216	LOC108100421|XP_017059807.1|DFIC	LOC4812938|XP_001353309.1|DPSE
OG0008217	LOC108097470|XP_017055230.1|DFIC	LOC4815412|XP_001355503.2|DPSE
OG0008218	LOC108093737|XP_017049483.1|DFIC	LOC6898277|XP_002138344.2|DPSE
OG0008219	LOC108088627|XP_017042031.1|DFIC	LOC6901611|XP_002134281.3|DPSE
OG0008220	LOC108091219|XP_017045810.1|DFIC	LOC4815730|XP_001355403.3|DPSE
OG0008221	LOC108096036|XP_017052871.1|DFIC	LOC4816969|XP_033235293.1|DPSE
OG0008222	LOC108088787|XP_017042237.1|DFIC	LOC4811932|XP_001352399.3|DPSE
OG0008223	LOC108096375|XP_017053416.1|DFIC	LOC4813678|XP_001353174.4|DPSE
OG0008224	LOC108096278|XP_017053230.1|DFIC	LOC4812616|XP_001353009.3|DPSE
OG0008225	LOC108095591|XP_017052242.1|DFIC	LOC4815425|XP_001355647.2|DPSE
OG0008226	LOC108097286|XP_017054983.1|DFIC	LOC4815587|XP_015041374.2|DPSE
OG0008227	LOC108086595|XP_017039053.1|DFIC	LOC4801151|XP_001358288.3|DPSE
OG0008228	LOC108088448|XP_017041714.1|DFIC	LOC4800507|XP_033241782.1|DPSE
OG0008229	LOC108087187|XP_017039933.1|DFIC	LOC13036369|XP_003736379.1|DPSE
OG0008230	LOC108087331|XP_017040150.1|DFIC	LOC4803183|XP_033233075.1|DPSE
OG0008232	LOC108100588|XP_017060057.1|DFIC	LOC117185197|XP_033241450.1|DPSE, LOC4813846|XP_001353555.1|DPSE
OG0008233	LOC108098345|XP_017056676.1|DFIC, LOC108098344|XP_017056674.1|DFIC	LOC4816166|XP_033235553.1|DPSE
OG0008234	LOC108090816|XP_017045163.1|DFIC	LOC4803556|XP_001360262.3|DPSE
OG0008235	LOC108095539|XP_017052157.1|DFIC	LOC4814659|XP_001354860.1|DPSE
OG0008236	LOC108101345|XP_017061141.1|DFIC	LOC6897203|XP_002137375.1|DPSE, LOC6898674|XP_002138679.1|DPSE
OG0008237	LOC108101579|XP_017061480.1|DFIC	LOC4804132|XP_001360738.4|DPSE
OG0008238	LOC108100337|XP_017059644.1|DFIC	LOC4814131|XP_001354253.2|DPSE
OG0008239	LOC108093258|XP_017048723.1|DFIC	LOC4813097|XP_001353210.4|DPSE
OG0008240	LOC108096612|XP_017053845.1|DFIC	LOC4804448|XP_001361009.3|DPSE
OG0008243	LOC108087725|XP_017040735.1|DFIC	LOC6898690|XP_002138695.3|DPSE
OG0008244	LOC108099577|XP_017058669.1|DFIC	LOC4800989|XP_001358165.2|DPSE
OG0008245	LOC108094771|XP_017051033.1|DFIC	LOC4804966|XP_001361442.1|DPSE
OG0008246	LOC108093676|XP_017049344.1|DFIC	LOC4805392|XP_001361801.2|DPSE
OG0008247	LOC108095890|XP_017052692.1|DFIC	LOC6896895|XP_015038864.2|DPSE
OG0008248	LOC108086521|XP_017038939.1|DFIC	LOC6897074|XP_002137258.2|DPSE
OG0008249	LOC108099383|XP_017058370.1|DFIC	LOC4800369|XP_001357657.2|DPSE
OG0008250	LOC108096945|XP_017054394.1|DFIC	LOC4804049|XP_001360672.2|DPSE
OG0008251	LOC108094219|XP_017050166.1|DFIC	LOC5495518|XP_001360174.1|DPSE
OG0008252	LOC108090408|XP_017044549.1|DFIC	LOC4805179|XP_001361625.2|DPSE
OG0008253	LOC108090314|XP_017044415.1|DFIC	LOC4803610|XP_001360301.2|DPSE
OG0008254	LOC108100126|XP_017059371.1|DFIC	LOC4811869|XP_033238782.1|DPSE
OG0008255	LOC108088799|XP_017042258.1|DFIC	LOC4813659|XP_001353385.2|DPSE
OG0008256	LOC108094269|XP_017050229.1|DFIC	LOC4803479|XP_001360197.2|DPSE
OG0008257	LOC108091352|XP_017045994.1|DFIC	LOC4815270|XP_001355163.3|DPSE
OG0008258	LOC108098174|XP_017056395.1|DFIC, LOC108095311|XP_017051868.1|DFIC	LOC6903271|XP_002132970.2|DPSE
OG0008259	LOC108089994|XP_017043985.1|DFIC	LOC6903252|XP_015036448.2|DPSE, LOC6903247|XP_002132946.3|DPSE
OG0008260	LOC108099315|XP_017058215.1|DFIC, LOC108099123|XP_017057947.1|DFIC	LOC6900920|XP_002134702.2|DPSE, LOC6900921|XP_002134703.2|DPSE
OG0008261	LOC108094004|XP_017049919.1|DFIC	LOC4805384|XP_001361793.4|DPSE
OG0008262	LOC108101664|XP_017061577.1|DFIC	LOC6898661|XP_002138666.2|DPSE
OG0008264	LOC108094770|XP_017051031.1|DFIC	LOC6898579|XP_002138599.2|DPSE, LOC4804637|XP_001361167.3|DPSE
OG0008265	LOC108088505|XP_017041824.1|DFIC	LOC4800486|XP_001357753.2|DPSE
OG0008266	LOC108090129|XP_017044154.1|DFIC	LOC6897169|XP_002137349.3|DPSE
OG0008267	LOC108095840|XP_017052620.1|DFIC	LOC4800737|XP_033238816.1|DPSE
OG0008268	LOC108089903|XP_017043869.1|DFIC	LOC4818184|XP_001357496.2|DPSE
OG0008269	LOC108091269|XP_017045872.1|DFIC	LOC4817229|XP_001356509.3|DPSE
OG0008270	LOC108097199|XP_017054833.1|DFIC	LOC4815134|XP_015041527.2|DPSE
OG0008271	LOC108099114|XP_017057933.1|DFIC	LOC4812071|XP_001352728.1|DPSE
OG0008272	LOC108097097|XP_017054644.1|DFIC	LOC4814378|XP_033239149.1|DPSE
OG0008273	LOC108102072|XP_017062202.1|DFIC	LOC4802370|XP_001359299.2|DPSE
OG0008274	LOC108097107|XP_017054665.1|DFIC	LOC26532954|XP_015041430.2|DPSE
OG0008275	LOC108097013|XP_017054500.1|DFIC	LOC4814575|XP_001354545.2|DPSE
OG0008276	LOC108094660|XP_017050859.1|DFIC	LOC6902299|XP_033238277.1|DPSE
OG0008278	LOC108089155|XP_017042767.1|DFIC	LOC6903523|XP_002132399.1|DPSE
OG0008279	LOC108097671|XP_017055615.1|DFIC	LOC6901422|XP_002134108.2|DPSE
OG0008280	LOC108097672|XP_017055617.1|DFIC	LOC4814582|XP_001354809.3|DPSE
OG0008281	LOC108094495|XP_017050586.1|DFIC	LOC4815340|XP_001354999.3|DPSE
OG0008282	LOC108091155|XP_017045680.1|DFIC	LOC4815623|XP_001355369.4|DPSE
OG0008283	LOC108098027|XP_017056169.1|DFIC	LOC4815660|XP_001355592.2|DPSE
OG0008284	LOC108095007|XP_017051339.1|DFIC	LOC6899877|XP_033237090.1|DPSE
OG0008285	LOC108097737|XP_017055730.1|DFIC	LOC4814232|XP_033239344.1|DPSE
OG0008286	LOC108101706|XP_017061632.1|DFIC	LOC6901956|XP_015041019.2|DPSE
OG0008287	LOC108098074|XP_017056255.1|DFIC	LOC4814483|XP_001354633.3|DPSE
OG0008288	LOC108087961|XP_017041043.1|DFIC	LOC4801008|XP_001358181.4|DPSE
OG0008289	LOC108099303|XP_017058187.1|DFIC	LOC6896656|XP_002136872.2|DPSE
OG0008290	LOC108097422|XP_017055178.1|DFIC	LOC4815741|XP_001355665.1|DPSE
OG0008291	LOC108098053|XP_017056225.1|DFIC	LOC4814376|XP_001354461.2|DPSE
OG0008292	LOC108097240|XP_017054907.1|DFIC	LOC6901161|XP_015041427.2|DPSE
OG0008293	LOC108100766|XP_017060294.1|DFIC	LOC4801987|XP_033233445.1|DPSE
OG0008294	LOC108087277|XP_017040074.1|DFIC	LOC4801737|XP_001358780.2|DPSE
OG0008295	LOC108097797|XP_017055817.1|DFIC	LOC6901442|XP_002134128.2|DPSE
OG0008296	LOC108102152|XP_017062331.1|DFIC	LOC4814898|XP_001355110.3|DPSE
OG0008297	LOC108097972|XP_017056077.1|DFIC	LOC6901254|XP_002133955.3|DPSE
OG0008298	LOC108088724|XP_017042160.1|DFIC	LOC4814979|XP_001354937.2|DPSE
OG0008299	LOC108095898|XP_017052703.1|DFIC	LOC6897053|XP_002137237.3|DPSE
OG0008300	LOC108094568|XP_017050674.1|DFIC	LOC4814644|XP_015041644.2|DPSE
OG0008301	LOC108098882|XP_017057558.1|DFIC	LOC4801503|XP_015037282.2|DPSE
OG0008302	LOC108098133|XP_017056345.1|DFIC	LOC4814511|XP_001354618.3|DPSE
OG0008303	LOC108091336|XP_017045968.1|DFIC	LOC4814844|XP_001354508.1|DPSE
OG0008304	LOC108092956|XP_017048322.1|DFIC	LOC4815282|XP_001354782.6|DPSE
OG0008305	LOC108094687|XP_017050899.1|DFIC	LOC117185063|XP_033240625.1|DPSE
OG0008306	LOC108092932|XP_017048287.1|DFIC	LOC4815900|XP_001355657.4|DPSE
OG0008307	LOC108092186|XP_017047201.1|DFIC	LOC6897286|XP_002137446.3|DPSE
OG0008308	LOC108095837|XP_017052616.1|DFIC	LOC4811817|XP_033232510.1|DPSE, LOC117184592|XP_033238836.1|DPSE
OG0008309	LOC108092714|XP_017047929.1|DFIC	LOC4817908|XP_001357339.2|DPSE
OG0008310	LOC108088308|XP_017041528.1|DFIC	LOC4812567|XP_001352906.1|DPSE
OG0008311	LOC108097461|XP_017055224.1|DFIC	LOC4814551|XP_033239942.1|DPSE
OG0008312	LOC108087932|XP_017041009.1|DFIC	LOC4801342|XP_033233086.1|DPSE
OG0008313	LOC108097495|XP_017055290.1|DFIC	LOC6903955|XP_033238955.1|DPSE
OG0008314	LOC108086680|XP_017039162.1|DFIC	LOC4803687|XP_001360364.1|DPSE
OG0008315	LOC108099945|XP_017059110.1|DFIC	LOC4813878|XP_001353747.4|DPSE
OG0008317	LOC108099671|XP_017058795.1|DFIC	LOC4801680|XP_015037355.2|DPSE
OG0008318	LOC108102136|XP_017062296.1|DFIC	LOC26533264|XP_033239689.1|DPSE
OG0008319	LOC108093899|XP_017049748.1|DFIC	LOC4805372|XP_001361782.2|DPSE
OG0008320	LOC108097581|XP_017055455.1|DFIC	LOC6901533|XP_033237788.1|DPSE
OG0008321	LOC108098925|XP_017057617.1|DFIC	LOC4801517|XP_001358595.4|DPSE
OG0008322	LOC108089173|XP_017042798.1|DFIC	LOC4811830|XP_001382209.3|DPSE
OG0008323	LOC108098870|XP_017057545.1|DFIC	LOC13036540|XP_033235940.1|DPSE
OG0008324	LOC108092867|XP_017048191.1|DFIC	LOC4814309|XP_001354450.1|DPSE
OG0008325	LOC108094584|XP_017050690.1|DFIC	LOC6901878|XP_002133416.3|DPSE
OG0008326	LOC108096850|XP_017054259.1|DFIC	LOC6897446|XP_033233119.1|DPSE
OG0008327	LOC108090982|XP_017045427.1|DFIC	LOC4804292|XP_033234109.1|DPSE
OG0008328	LOC108097356|XP_017055085.1|DFIC	LOC4814673|XP_001354843.4|DPSE
OG0008329	LOC108092924|XP_017048275.1|DFIC	LOC4815317|XP_001354913.2|DPSE
OG0008330	LOC108090285|XP_017044384.1|DFIC	LOC6898244|XP_002138310.2|DPSE
OG0008331	LOC108087580|XP_017040501.1|DFIC	LOC4813911|XP_015043069.1|DPSE
OG0008332	LOC108089520|XP_017043336.1|DFIC	LOC4812518|XP_015043567.1|DPSE
OG0008333	LOC108089582|XP_017043427.1|DFIC	LOC4812767|XP_001353397.3|DPSE
OG0008334	LOC108089546|XP_017043372.1|DFIC	LOC4813525|XP_015042815.2|DPSE
OG0008335	LOC108099110|XP_017057924.1|DFIC	LOC4812196|XP_001352727.3|DPSE
OG0008336	LOC108088272|XP_017041479.1|DFIC	LOC4812340|XP_001352939.3|DPSE
OG0008338	LOC108100519|XP_017059965.1|DFIC	LOC4813432|XP_001353620.2|DPSE
OG0008339	LOC108088650|XP_017042066.1|DFIC	LOC6901558|XP_002134232.3|DPSE
OG0008340	LOC108093850|XP_017049674.1|DFIC	LOC4805381|XP_001361790.4|DPSE
OG0008341	LOC108089752|XP_017043627.1|DFIC	LOC6900114|XP_002135466.3|DPSE
OG0008342	LOC108099135|XP_017057963.1|DFIC	LOC6900992|XP_002134688.1|DPSE
OG0008344	LOC108100280|XP_017059555.1|DFIC	LOC4812966|XP_001353553.1|DPSE
OG0008345	LOC108099062|XP_017057827.1|DFIC	LOC4811916|XP_001352741.3|DPSE
OG0008346	LOC108092949|XP_017048309.1|DFIC	LOC4814241|XP_001354479.2|DPSE
OG0008347	LOC108101264|XP_017061008.1|DFIC	LOC4817621|XP_015036378.2|DPSE
OG0008348	LOC108099889|XP_017059033.1|DFIC	LOC4813856|XP_001353796.3|DPSE
OG0008349	LOC108095411|XP_017051985.1|DFIC	LOC4812762|XP_001353592.3|DPSE
OG0008350	LOC108097485|XP_017055273.1|DFIC	LOC6901644|XP_002134313.2|DPSE
OG0008351	LOC108100550|XP_017060008.1|DFIC	LOC4813722|XP_001353564.4|DPSE
OG0008352	LOC108089617|XP_017043468.1|DFIC	LOC4812447|XP_001352564.1|DPSE
OG0008353	LOC108099812|XP_017058933.1|DFIC	LOC4812407|XP_001352807.1|DPSE
OG0008354	LOC108091093|XP_017045597.1|DFIC	LOC6901002|XP_002134631.1|DPSE
OG0008355	LOC108086402|XP_017038792.1|DFIC	LOC6898752|XP_002138734.3|DPSE
OG0008356	LOC108089444|XP_017043173.1|DFIC	LOC4813873|XP_001353409.2|DPSE
OG0008357	LOC108099446|XP_017058472.1|DFIC	LOC4803042|XP_001359843.3|DPSE
OG0008358	LOC108088104|XP_017041246.1|DFIC	LOC4817870|XP_001357200.3|DPSE
OG0008359	LOC108090712|XP_017044996.1|DFIC	LOC4803568|XP_001360275.1|DPSE
OG0008360	LOC108096886|XP_017054316.1|DFIC	LOC4805492|XP_001361887.3|DPSE
OG0008361	LOC108100986|XP_017060634.1|DFIC	LOC4818102|XP_033236507.1|DPSE
OG0008362	LOC108092946|XP_017048306.1|DFIC	LOC4815208|XP_001354965.2|DPSE
OG0008363	LOC108093912|XP_017049767.1|DFIC	LOC4804666|XP_001361191.2|DPSE
OG0008364	LOC108096287|XP_017053247.1|DFIC	LOC4813533|XP_001353136.2|DPSE
OG0008365	LOC108087798|XP_017040830.1|DFIC	LOC4804657|XP_001361184.3|DPSE
OG0008366	LOC108087032|XP_017039689.1|DFIC	LOC6897608|XP_002137753.2|DPSE
OG0008367	LOC108097374|XP_017055111.1|DFIC	LOC4814410|XP_001354491.2|DPSE
OG0008368	LOC108100057|XP_017059278.1|DFIC	LOC117184280|XP_033237031.1|DPSE
OG0008370	LOC108095944|XP_017052769.1|DFIC	LOC6904087|XP_002136434.3|DPSE
OG0008371	LOC108092064|XP_017047016.1|DFIC	LOC4803121|XP_001359916.2|DPSE
OG0008373	LOC108089152|XP_017042764.1|DFIC	LOC4817911|XP_033235282.1|DPSE
OG0008374	LOC108101616|XP_017061523.1|DFIC	LOC6902748|XP_002133262.2|DPSE
OG0008375	LOC108089904|XP_017043870.1|DFIC	LOC4818185|XP_001357497.2|DPSE
OG0008376	LOC108089865|XP_017043802.1|DFIC	LOC26532643|XP_015036580.1|DPSE
OG0008377	LOC108095080|XP_017051492.1|DFIC	LOC26534320|XP_015036075.2|DPSE
OG0008378	LOC108095078|XP_017051491.1|DFIC	LOC4817320|XP_033235383.1|DPSE
OG0008379	LOC108093435|XP_017048984.1|DFIC	LOC4816582|XP_001356096.4|DPSE
OG0008380	LOC108089262|XP_017042922.1|DFIC	LOC117184173|XP_033236569.1|DPSE
OG0008381	LOC108089916|XP_017043886.1|DFIC	LOC4817123|XP_001356723.4|DPSE
OG0008383	LOC108091262|XP_017045864.1|DFIC	LOC4816765|XP_033235406.1|DPSE
OG0008384	LOC108089298|XP_017043001.1|DFIC	LOC4817030|XP_033235613.1|DPSE
OG0008385	LOC108089982|XP_017043972.1|DFIC	LOC4817089|XP_015036226.2|DPSE
OG0008386	LOC108098125|XP_017056335.1|DFIC	LOC4814688|XP_001354971.2|DPSE
OG0008387	LOC108088485|XP_017041783.1|DFIC	LOC4800304|XP_033240489.1|DPSE
OG0008388	LOC108101000|XP_017060655.1|DFIC	LOC4817967|XP_001357430.2|DPSE
OG0008389	LOC108098295|XP_017056593.1|DFIC	LOC4816381|XP_001356033.3|DPSE
OG0008390	LOC108089933|XP_017043909.1|DFIC	LOC6903587|XP_002132454.1|DPSE
OG0008391	LOC108092341|XP_017047366.1|DFIC	LOC6902939|XP_002132665.2|DPSE
OG0008392	LOC108100460|XP_017059877.1|DFIC	LOC4813430|XP_001353296.3|DPSE
OG0008393	LOC108100456|XP_017059870.1|DFIC	LOC6900426|XP_033240149.1|DPSE
OG0008394	LOC108088888|XP_017042375.1|DFIC	LOC4812835|XP_001353583.2|DPSE
OG0008395	LOC108097710|XP_017055687.1|DFIC	LOC4815679|XP_001355673.2|DPSE
OG0008396	LOC108098057|XP_017056232.1|DFIC	LOC4815137|XP_001354753.2|DPSE
OG0008397	LOC108095373|XP_017051941.1|DFIC	LOC4814889|XP_033238907.1|DPSE
OG0008398	LOC108095393|XP_017051963.1|DFIC	LOC6901781|XP_002134451.2|DPSE
OG0008399	LOC108097230|XP_017054880.1|DFIC	LOC6902093|XP_033241447.1|DPSE
OG0008400	LOC108099536|XP_017058602.1|DFIC	LOC4813746|XP_001354040.2|DPSE
OG0008401	LOC108091556|XP_017046315.1|DFIC	LOC4817835|XP_001357454.3|DPSE
OG0008402	LOC108088034|XP_017041153.1|DFIC	LOC4800829|XP_001358033.2|DPSE
OG0008403	LOC108091088|XP_017045589.1|DFIC	LOC4815181|XP_001354885.1|DPSE
OG0008404	LOC108090191|XP_017044267.1|DFIC	LOC4802427|XP_015037795.2|DPSE
OG0008405	LOC108091172|XP_017045707.1|DFIC	LOC4815821|XP_001355379.2|DPSE
OG0008406	LOC108095527|XP_017052138.1|DFIC, LOC108101691|XP_017061610.1|DFIC	LOC4815826|XP_001355650.2|DPSE
OG0008407	LOC108102020|XP_017062109.1|DFIC	LOC4802838|XP_033241768.1|DPSE
OG0008408	LOC108097088|XP_017054626.1|DFIC	LOC4815804|XP_015040895.1|DPSE
OG0008409	LOC108100576|XP_017060043.1|DFIC	LOC6900892|XP_015043497.2|DPSE
OG0008410	LOC108102081|XP_017062219.1|DFIC	LOC4802371|XP_001359300.3|DPSE
OG0008411	LOC108097498|XP_017055300.1|DFIC	LOC4803311|XP_001360075.4|DPSE
OG0008412	LOC108095585|XP_017052231.1|DFIC	LOC4814258|XP_015042295.1|DPSE
OG0008413	LOC108100346|XP_017059660.1|DFIC	LOC4812943|XP_015043410.2|DPSE
OG0008414	LOC108097228|XP_017054878.1|DFIC	LOC4816040|XP_001355446.1|DPSE
OG0008415	LOC108098009|XP_017056139.1|DFIC	LOC4815023|XP_001354613.3|DPSE
OG0008416	LOC108087594|XP_017040515.1|DFIC	LOC6901723|XP_002134391.3|DPSE
OG0008417	LOC108091312|XP_017045925.1|DFIC	LOC4815908|XP_001355233.3|DPSE
OG0008418	LOC108086493|XP_017038907.1|DFIC	LOC4814788|XP_001354968.4|DPSE
OG0008419	LOC108097472|XP_017055234.1|DFIC	LOC4815681|XP_033238741.1|DPSE
OG0008420	LOC108095554|XP_017052178.1|DFIC	LOC6899149|XP_002136375.1|DPSE
OG0008421	LOC108097720|XP_017055704.1|DFIC	LOC4814643|XP_001355080.3|DPSE
OG0008422	LOC108092923|XP_017048274.1|DFIC	LOC6901546|XP_002134221.1|DPSE
OG0008423	LOC108096580|XP_017053767.1|DFIC	LOC4803729|XP_001360401.3|DPSE
OG0008424	LOC108101696|XP_017061620.1|DFIC	LOC4815431|XP_015041183.2|DPSE
OG0008425	LOC108087044|XP_017039709.1|DFIC	LOC4802555|XP_001359453.5|DPSE
OG0008426	LOC108093932|XP_017049798.1|DFIC	LOC4804649|XP_001361177.3|DPSE
OG0008427	LOC108097299|XP_017055002.1|DFIC	LOC6901311|XP_002134012.3|DPSE
OG0008428	LOC108097728|XP_017055717.1|DFIC	LOC4814226|XP_001354415.2|DPSE
OG0008429	LOC108099649|XP_017058768.1|DFIC	LOC4802629|XP_001359513.1|DPSE
OG0008430	LOC108091278|XP_017045881.1|DFIC	LOC4815071|XP_001354670.1|DPSE
OG0008431	LOC108102043|XP_017062155.1|DFIC	LOC4811772|XP_001352341.3|DPSE
OG0008432	LOC108095802|XP_017052556.1|DFIC	LOC4800671|XP_001357903.3|DPSE
OG0008433	LOC108095473|XP_017052076.1|DFIC	LOC4812155|XP_001352901.2|DPSE
OG0008434	LOC108086796|XP_017039326.1|DFIC	LOC4800309|XP_001357598.2|DPSE
OG0008435	LOC108089113|XP_017042713.1|DFIC	LOC4817825|XP_001357399.2|DPSE
OG0008436	LOC108090469|XP_017044655.1|DFIC	LOC26533608|XP_015039370.2|DPSE
OG0008438	LOC108099548|XP_017058619.1|DFIC	LOC4803003|XP_001359808.3|DPSE
OG0008439	LOC108093961|XP_017049855.1|DFIC	LOC4804148|XP_001360754.4|DPSE
OG0008440	LOC108090112|XP_017044121.1|DFIC	LOC4802040|XP_015037561.2|DPSE
OG0008441	LOC108088776|XP_017042220.1|DFIC	LOC4813491|XP_001353380.1|DPSE, LOC6900464|XP_002134855.1|DPSE
OG0008442	LOC108095185|XP_017051661.1|DFIC	LOC4805745|XP_001362092.1|DPSE
OG0008443	LOC108096261|XP_017053206.1|DFIC	LOC4812791|XP_015042563.2|DPSE
OG0008444	LOC108088313|XP_017041538.1|DFIC	LOC4813536|XP_001353991.3|DPSE
OG0008445	LOC108092981|XP_017048362.1|DFIC	LOC6901547|XP_002134222.2|DPSE
OG0008446	LOC108098064|XP_017056242.1|DFIC	LOC6901200|XP_033238148.1|DPSE
OG0008447	LOC108095595|XP_017052249.1|DFIC	LOC4814943|XP_001354837.1|DPSE
OG0008448	LOC108097884|XP_017055909.1|DFIC	LOC4815803|XP_033239569.1|DPSE
OG0008449	LOC108095346|XP_017051915.1|DFIC	LOC4815175|XP_001354673.3|DPSE
OG0008450	LOC108088642|XP_017042048.1|DFIC	LOC4814260|XP_003736163.1|DPSE
OG0008451	LOC108101023|XP_017060678.1|DFIC	LOC4803084|XP_001359883.3|DPSE
OG0008452	LOC108091571|XP_017046336.1|DFIC	LOC4816982|XP_001356418.4|DPSE
OG0008453	LOC108101513|XP_017061362.1|DFIC	LOC6898743|XP_002138730.2|DPSE
OG0008454	LOC108097156|XP_017054767.1|DFIC	LOC4815523|XP_001355356.4|DPSE
OG0008455	LOC108100360|XP_017059684.1|DFIC	LOC4812654|XP_033238885.1|DPSE
OG0008456	LOC108102059|XP_017062178.1|DFIC	LOC4802834|XP_015038134.2|DPSE
OG0008457	LOC108092091|XP_017047069.1|DFIC	LOC4802536|XP_001359437.2|DPSE
OG0008458	LOC108090913|XP_017045323.1|DFIC	LOC4805627|XP_001361999.3|DPSE
OG0008459	LOC108097604|XP_017055500.1|DFIC, LOC108088732|XP_017042171.1|DFIC	LOC4814596|XP_001354954.3|DPSE
OG0008460	LOC108102236|XP_017062463.1|DFIC	LOC4817948|XP_001357391.2|DPSE
OG0008461	LOC108092702|XP_017047906.1|DFIC	LOC4816938|XP_033235671.1|DPSE
OG0008462	LOC108092519|XP_017047630.1|DFIC	LOC6902937|XP_002132663.2|DPSE
OG0008463	LOC108091504|XP_017046234.1|DFIC	LOC26534323|XP_015035544.2|DPSE
OG0008464	LOC108090817|XP_017045164.1|DFIC	LOC4803555|XP_001360263.2|DPSE
OG0008465	LOC108096810|XP_017054190.1|DFIC	LOC26533072|XP_015039279.1|DPSE
OG0008466	LOC108101869|XP_017061894.1|DFIC	LOC6898865|XP_002138837.2|DPSE
OG0008467	LOC108087865|XP_017040938.1|DFIC	LOC26531972|XP_015039330.1|DPSE
OG0008468	LOC108093481|XP_017049056.1|DFIC, LOC108090633|XP_017044937.1|DFIC	LOC4817109|XP_001356761.3|DPSE
OG0008469	LOC108088563|XP_017041899.1|DFIC, LOC108091542|XP_017046296.1|DFIC	LOC15382899|XP_033234259.1|DPSE
OG0008470	LOC108101853|XP_017061862.1|DFIC	LOC6898966|XP_002138926.1|DPSE
OG0008472	LOC108093843|XP_017049663.1|DFIC	LOC4803928|XP_001360569.2|DPSE
OG0008473	LOC108102118|XP_017062270.1|DFIC	LOC4814879|XP_015041995.2|DPSE
OG0008474	LOC108087015|XP_017039671.1|DFIC	LOC4802547|XP_033232639.1|DPSE
OG0008475	LOC108092638|XP_017047765.1|DFIC, LOC108098346|XP_017057104.1|DFIC	LOC4816713|XP_001356132.3|DPSE
OG0008476	LOC108098832|XP_017057477.1|DFIC	LOC6897917|XP_002138019.2|DPSE
OG0008477	LOC108087854|XP_017040927.1|DFIC	LOC4803335|XP_015039048.2|DPSE
OG0008478	LOC108095644|XP_017052299.1|DFIC	LOC26532036|XP_033232496.1|DPSE
OG0008479	LOC108087868|XP_017040941.1|DFIC	LOC4805541|XP_001361928.2|DPSE
OG0008480	LOC108096337|XP_017053365.1|DFIC	LOC4812859|XP_015042551.2|DPSE
OG0008481	LOC108097166|XP_017054789.1|DFIC	LOC4815687|XP_001355250.3|DPSE
OG0008482	LOC108099914|XP_017059064.1|DFIC	LOC6900699|XP_002135063.2|DPSE
