Orthogroup	DFIC.longest_only	DMEL.longest_only
OG0010100	LOC108089733|XP_017043603.1|DFIC	l_3_psg2|NP_647974.1|DMEL
OG0010101	LOC108088863|XP_017042331.1|DFIC	CG7148|NP_649366.1|DMEL
OG0010102	LOC108088891|XP_017042378.1|DFIC	CG14564|NP_649361.1|DMEL
OG0010103	LOC108088903|XP_017042397.1|DFIC	CG14570|NP_649353.1|DMEL
OG0010104	LOC108087513|XP_017040405.1|DFIC	Bet3|NP_648312.3|DMEL
OG0010105	LOC108100993|XP_017060647.1|DFIC	CG31898|NP_723390.1|DMEL
OG0010106	LOC108086714|XP_017039217.1|DFIC	CG30046|NP_725129.1|DMEL
OG0010107	LOC108087634|XP_017040580.1|DFIC	Gr59e|NP_788431.1|DMEL
OG0010108	LOC108093789|XP_017049558.1|DFIC	CG5756|NP_611292.2|DMEL
OG0010110	LOC108093228|XP_017048687.1|DFIC	CG10469|NP_648025.1|DMEL
OG0010111	LOC108097755|XP_017055755.1|DFIC	CG11828|NP_651648.5|DMEL
OG0010112	LOC108087110|XP_017039781.1|DFIC	wntD|NP_650272.1|DMEL
OG0010113	LOC108101648|XP_017061552.1|DFIC	rux|NP_511053.2|DMEL
OG0010114	LOC108101765|XP_017061719.1|DFIC	CG12680|NP_572201.2|DMEL
OG0010115	LOC108095272|XP_017051805.1|DFIC	CG5062|NP_572207.1|DMEL
OG0010116	LOC108095292|XP_017051822.1|DFIC	Ir7d|NP_001138175.1|DMEL
OG0010117	LOC108095630|XP_017052286.1|DFIC	CG15458|NP_652293.1|DMEL
OG0010118	LOC108091325|XP_017045955.1|DFIC	CG2901|NP_570077.1|DMEL
OG0010119	LOC108097428|XP_017055188.1|DFIC	Ipod|NP_572614.1|DMEL
OG0010120	LOC108088645|XP_017042055.1|DFIC	Dlip1|NP_001259375.1|DMEL
OG0010121	LOC108088586|XP_017041925.1|DFIC	upd2|NP_001356882.1|DMEL
OG0010122	LOC108097623|XP_017055529.1|DFIC	CG10996|NP_572924.1|DMEL
OG0010123	LOC108097425|XP_017055182.1|DFIC	CG13403|NP_572944.1|DMEL
OG0010125	LOC108097768|XP_017055782.1|DFIC	Ser7|NP_572582.1|DMEL
OG0010126	LOC108090035|XP_017044019.1|DFIC	Adhr|NP_477495.1|DMEL
OG0010127	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC	CG33299|NP_995671.2|DMEL
OG0010128	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC	gcm2|NP_609302.1|DMEL
OG0010129	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC	CG16826|NP_609638.1|DMEL
OG0010130	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC	CG18662|NP_652561.1|DMEL
OG0010131	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC	CG43052|NP_001246030.1|DMEL
OG0010132	LOC108094485|XP_017050561.1|DFIC	CG13084|NP_609971.1|DMEL
OG0010133	LOC108094430|XP_017050490.1|DFIC	CG10195|NP_609970.4|DMEL
OG0010134	LOC108101185|XP_017060915.1|DFIC	CG13116|NP_609306.2|DMEL
OG0010135	LOC108093447|XP_017049002.1|DFIC	CG18266|NP_608945.1|DMEL
OG0010136	LOC108093387|XP_017048894.1|DFIC	CG14011|NP_608943.1|DMEL
OG0010137	LOC108093384|XP_017048890.1|DFIC	CG13983|NP_609006.1|DMEL
OG0010138	LOC108100805|XP_017060362.1|DFIC	dunk|NP_001036384.1|DMEL
OG0010139	LOC108089999|XP_017043991.1|DFIC	CG17470|NP_610041.1|DMEL
OG0010140	LOC108092416|XP_017047472.1|DFIC	CG42658|NP_001188682.1|DMEL
OG0010141	LOC108100014|XP_017059210.1|DFIC	CG14071|NP_609466.1|DMEL
OG0010142	LOC108095160|XP_017051603.1|DFIC	CG14346|NP_608599.1|DMEL
OG0010143	LOC108102095|XP_017062238.1|DFIC	CG14932|NP_001162956.1|DMEL
OG0010144	LOC108090621|XP_017044887.1|DFIC	CG15142|NP_609846.1|DMEL
OG0010145	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC	CG14014|NP_608939.2|DMEL
OG0010146	LOC108089894|XP_017043854.1|DFIC	CG31627|NP_724314.2|DMEL
OG0010147	LOC108091428|XP_017046107.1|DFIC	CG15422|NP_608814.1|DMEL
OG0010148	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC	CG5888|NP_609794.1|DMEL
OG0010149	LOC108094121|XP_017050031.1|DFIC	c-cup|NP_608623.2|DMEL
OG0010150	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC	CG31787|NP_724105.1|DMEL
OG0010151	LOC108094365|XP_017050395.1|DFIC	CG34173|NP_001097187.1|DMEL
OG0010152	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC	CG5421|NP_609569.1|DMEL
OG0010153	LOC108098450|XP_017056843.1|DFIC	CG4161|NP_609753.1|DMEL
OG0010154	LOC108098666|XP_017057237.1|DFIC, LOC108098431|XP_017056810.1|DFIC	CG15262|NP_609750.1|DMEL
OG0010155	LOC108098309|XP_017056609.1|DFIC, LOC108095229|XP_017051742.1|DFIC	CG12617|NP_652589.1|DMEL
OG0010156	LOC108093659|XP_017049328.1|DFIC	CG5194|NP_648281.1|DMEL
OG0010157	LOC108089707|XP_017043542.1|DFIC	CG14151|NP_648399.2|DMEL
OG0010158	LOC108089755|XP_017043634.1|DFIC	CG8072|NP_648384.1|DMEL
OG0010159	LOC108096254|XP_017053198.1|DFIC	CG15876|NP_647925.1|DMEL
OG0010160	LOC108099023|XP_017057748.1|DFIC	CG12078|NP_647795.2|DMEL
OG0010161	LOC108089367|XP_017043032.1|DFIC	CG13040|NP_648875.1|DMEL
OG0010162	LOC108089563|XP_017043396.1|DFIC	CG43206|NP_001246794.1|DMEL
OG0010163	LOC108093083|XP_017048499.1|DFIC	CG12984|NP_649276.2|DMEL
OG0010164	LOC108099835|XP_017058956.1|DFIC	Irbp18|NP_648434.1|DMEL
OG0010165	LOC108093048|XP_017048445.1|DFIC, LOC108093274|XP_017048743.1|DFIC	CG13299|NP_648039.1|DMEL
OG0010166	LOC108087531|XP_017040424.1|DFIC	Or67b|NP_524007.2|DMEL
OG0010167	LOC108087437|XP_017040278.1|DFIC	CG33703|NP_001027119.1|DMEL
OG0010168	LOC108088810|XP_017042269.1|DFIC	CG43329|NP_001246886.1|DMEL
OG0010169	LOC108100142|XP_017059384.1|DFIC	Muc68Ca|NP_996054.1|DMEL
OG0010170	LOC108099772|XP_017058890.1|DFIC	skl|NP_524139.1|DMEL
OG0010171	LOC108099791|XP_017058909.1|DFIC	rpr|NP_524138.1|DMEL
OG0010172	LOC108096202|XP_017053077.1|DFIC	CG7276|NP_996092.1|DMEL
OG0010173	LOC108096958|XP_017054415.1|DFIC	CG12374|NP_610819.1|DMEL
OG0010174	LOC108090830|XP_017045181.1|DFIC	CG30398|NP_726113.1|DMEL
OG0010175	LOC108090689|XP_017044964.1|DFIC	CG13488|NP_001286699.1|DMEL
OG0010176	LOC108090678|XP_017044954.1|DFIC	CG34029|NP_001033964.1|DMEL
OG0010177	LOC108093820|XP_017049624.1|DFIC	Gpo2|NP_610295.1|DMEL
OG0010178	LOC108090385|XP_017044522.1|DFIC	CG7848|NP_611127.1|DMEL
OG0010179	LOC108100464|XP_017059882.1|DFIC	CG14102|NP_649147.2|DMEL
OG0010180	LOC108088349|XP_017041585.1|DFIC	CG34256|NP_001097642.2|DMEL
OG0010181	LOC108093599|XP_017049213.1|DFIC	CG7140|NP_649376.3|DMEL
OG0010182	LOC108095232|XP_017051745.1|DFIC	IM14|NP_001033962.1|DMEL
OG0010183	LOC108095233|XP_017051746.1|DFIC	IM4|NP_652295.1|DMEL
OG0010184	LOC108101611|XP_017061514.1|DFIC	CG34444|NP_001097313.1|DMEL
OG0010185	LOC108101614|XP_017061518.1|DFIC	Obp50a|NP_995832.1|DMEL
OG0010186	LOC108087411|XP_017040239.1|DFIC	gnu|NP_648726.1|DMEL
OG0010187	LOC108086626|XP_017039090.1|DFIC	Spn47C|NP_610633.1|DMEL
OG0010188	LOC108090280|XP_017044380.1|DFIC	CG30096|NP_725563.2|DMEL
OG0010189	LOC108096594|XP_017053782.1|DFIC	wuc|NP_001097291.1|DMEL
OG0010190	LOC108086437|XP_017038837.1|DFIC	CG18336|NP_652387.1|DMEL
OG0010191	LOC108086393|XP_017038784.1|DFIC	Listericin|NP_610650.1|DMEL
OG0010192	LOC108090302|XP_017044401.1|DFIC	BomT1|NP_001246405.1|DMEL
OG0010193	LOC108093819|XP_017049623.1|DFIC	Coop|NP_610286.2|DMEL
OG0010194	LOC108100186|XP_017059446.1|DFIC, LOC108100196|XP_017059459.1|DFIC	CG7551|NP_648466.1|DMEL
OG0010195	LOC108100153|XP_017059399.1|DFIC	CG6149|NP_648463.2|DMEL
OG0010196	LOC108101852|XP_017061860.1|DFIC	CG4741|NP_611948.1|DMEL
OG0010197	LOC108096854|XP_017054262.1|DFIC	CG44251|NP_725246.1|DMEL
OG0010198	LOC108093989|XP_017049890.1|DFIC	CG4853|NP_611222.2|DMEL
OG0010199	LOC108095173|XP_017051626.1|DFIC	CG9406|NP_611552.1|DMEL
OG0010200	LOC108094044|XP_017049966.1|DFIC	Gbp2|NP_611195.1|DMEL
OG0010201	LOC108101934|XP_017062006.1|DFIC	CG3494|NP_611915.1|DMEL
OG0010202	LOC108094951|XP_017051303.1|DFIC	CkIIbeta2|NP_477407.1|DMEL
OG0010203	LOC108101403|XP_017061215.1|DFIC	CG10494|NP_726079.1|DMEL
OG0010204	LOC108101799|XP_017061764.1|DFIC	hbs|NP_788355.1|DMEL
OG0010205	LOC108090820|XP_017045169.1|DFIC	gom|NP_524659.1|DMEL
OG0010206	LOC108090641|XP_017044908.1|DFIC	CG34205|NP_001097407.1|DMEL
OG0010207	LOC108086632|XP_017039096.1|DFIC	Had2|NP_610974.1|DMEL
OG0010208	LOC108090870|XP_017045251.1|DFIC	lectin-46Cb|NP_001163102.1|DMEL
OG0010209	LOC108090869|XP_017045250.1|DFIC	lectin-46Ca|NP_652633.1|DMEL
OG0010210	LOC108096699|XP_017054022.1|DFIC	CG12942|NP_610628.2|DMEL
OG0010211	LOC108093716|XP_017049410.1|DFIC	ste24b|NP_611174.1|DMEL
OG0010212	LOC108090679|XP_017044955.1|DFIC	dany|NP_726138.1|DMEL
OG0010213	LOC108090937|XP_017045361.1|DFIC	CG9308|NP_611629.1|DMEL
OG0010214	LOC108090849|XP_017045211.1|DFIC	CG11475|NP_611633.2|DMEL
OG0010215	LOC108094811|XP_017051071.1|DFIC	CG15127|NP_663310.1|DMEL
OG0010216	LOC108086643|XP_017039109.1|DFIC	Vha36-2|NP_610753.1|DMEL
OG0010217	LOC108096542|XP_017053718.1|DFIC	CG30412|NP_726305.1|DMEL
OG0010218	LOC108096960|XP_017054420.1|DFIC	CG3124|NP_611774.1|DMEL
OG0010219	LOC108096538|XP_017053714.1|DFIC	CG30192|NP_726294.1|DMEL
OG0010220	LOC108093760|XP_017049518.1|DFIC	CG6421|NP_652048.2|DMEL
OG0010221	LOC108093758|XP_017049516.1|DFIC	CG6435|NP_611165.2|DMEL
OG0010222	LOC108093686|XP_017049355.1|DFIC	CG18371|NP_610923.1|DMEL
OG0010223	LOC108093684|XP_017049353.1|DFIC	CG42288|NP_610926.2|DMEL
OG0010224	LOC108087609|XP_017040536.1|DFIC	otk2|NP_612571.1|DMEL
OG0010225	LOC108087905|XP_017040971.1|DFIC	CG3809|NP_731676.2|DMEL
OG0010226	LOC108093528|XP_017049110.1|DFIC	CG31496|NP_731155.2|DMEL
OG0010227	LOC108090169|XP_017044231.1|DFIC	CG33293|NP_996150.1|DMEL
OG0010228	LOC108101105|XP_017060807.1|DFIC	CG17199|NP_650868.1|DMEL
OG0010229	LOC108101026|XP_017060682.1|DFIC	CG11703|NP_650792.1|DMEL
OG0010230	LOC108101030|XP_017060688.1|DFIC	CG5217|NP_650796.1|DMEL
OG0010231	LOC108099293|XP_017058176.1|DFIC	CG18404|NP_651786.1|DMEL
OG0010232	LOC108087248|XP_017040038.1|DFIC	CG43208|NP_001247085.1|DMEL
OG0010233	LOC108099401|XP_017058396.1|DFIC	CG7054|NP_651050.1|DMEL
OG0010234	LOC108092192|XP_017047208.1|DFIC	tal-AA|NP_001138049.1|DMEL
OG0010235	LOC108088378|XP_017041614.1|DFIC	Obp99b|NP_651713.1|DMEL
OG0010236	LOC108088360|XP_017041596.1|DFIC	CG15517|NP_651745.1|DMEL
OG0010237	LOC108098667|XP_017057242.1|DFIC	CG2003|NP_651903.2|DMEL
OG0010238	LOC108095697|XP_017052357.1|DFIC	CG4956|NP_651428.2|DMEL
OG0010239	LOC108099284|XP_017058164.1|DFIC	BomBc3|NP_652235.1|DMEL
OG0010240	LOC108098310|XP_017056611.1|DFIC, LOC108099875|XP_017059052.1|DFIC	Acyp|NP_523563.1|DMEL
OG0010241	LOC108087903|XP_017040969.1|DFIC	CG43630|NP_001247079.1|DMEL
OG0010242	LOC108099662|XP_017058786.1|DFIC	CG13641|NP_651302.1|DMEL
OG0010243	LOC108086804|XP_017039333.1|DFIC	CG11333|NP_651869.1|DMEL
OG0010244	LOC108091992|XP_017046905.1|DFIC	CG17477|NP_650598.1|DMEL
OG0010245	LOC108091910|XP_017046783.1|DFIC	AttD|NP_524391.2|DMEL
OG0010246	LOC108091609|XP_017046379.1|DFIC	CG31337|NP_731817.1|DMEL
OG0010247	LOC108091709|XP_017046535.1|DFIC	CG10164|NP_651155.1|DMEL
OG0010248	LOC108091944|XP_017046821.1|DFIC	CG34279|NP_001097820.2|DMEL
OG0010249	LOC108102083|XP_017062224.1|DFIC	CG14718|NP_650107.1|DMEL
OG0010250	LOC108087218|XP_017039981.1|DFIC	CG14383|NP_650245.1|DMEL
OG0010251	LOC108093313|XP_017048785.1|DFIC	CG31200|NP_650909.1|DMEL
OG0010253	LOC108087713|XP_017040722.1|DFIC	CG30184|NP_726341.1|DMEL
OG0010254	LOC108087719|XP_017040728.1|DFIC	CG13557|NP_611798.1|DMEL
OG0010255	LOC108091148|XP_017045672.1|DFIC	CG15200|NP_572697.1|DMEL
OG0010256	LOC108091687|XP_017046504.1|DFIC	CG10177|NP_651150.1|DMEL
OG0010257	LOC108099840|XP_017058966.1|DFIC, LOC108099858|XP_017058997.1|DFIC, LOC108099182|XP_017058038.1|DFIC, LOC108096111|XP_017052977.1|DFIC, LOC108099181|XP_017058035.1|DFIC, LOC108096112|XP_017052978.1|DFIC	Acp63F|NP_523906.2|DMEL
OG0010258	LOC108100237|XP_017059503.1|DFIC	CG17154|NP_648544.2|DMEL
OG0010259	LOC108089713|XP_017043550.1|DFIC	CG34238|NP_001097576.1|DMEL
OG0010260	LOC108098725|XP_017057333.1|DFIC, LOC108091047|XP_017045533.1|DFIC, LOC108090877|XP_017045303.1|DFIC	CG32986|NP_788006.1|DMEL
OG0010261	LOC108086349|XP_017038739.1|DFIC	CG42792|NP_001188820.1|DMEL, CG44475|NP_001285967.1|DMEL
OG0010272	LOC108094795|XP_017051056.1|DFIC	CG12464|NP_610893.1|DMEL
OG0010275	LOC108091808|XP_017046666.1|DFIC	Obp83ef|NP_731042.1|DMEL
OG0010276	LOC108097654|XP_017055573.1|DFIC	Erk7|NP_727335.1|DMEL
OG0010277	LOC108087275|XP_017040069.1|DFIC	CG43999|NP_001036749.2|DMEL
OG0010279	LOC108095903|XP_017052713.1|DFIC	CG10845|NP_651309.2|DMEL
OG0010281	LOC108099086|XP_017057891.1|DFIC	CG32846|NP_001189040.1|DMEL
OG0010282	LOC108088409|XP_017041655.1|DFIC	CG14260|NP_651551.1|DMEL
OG0010283	LOC108096723|XP_017054056.1|DFIC	CG32856|NP_732096.1|DMEL
OG0010284	LOC108086527|XP_017038945.1|DFIC	CG17189|NP_651534.2|DMEL
OG0010285	LOC108095755|XP_017052437.1|DFIC	Nepl14|NP_651097.1|DMEL
OG0010286	LOC108088383|XP_017041621.1|DFIC	Obp99d|NP_651712.1|DMEL
OG0010287	LOC108099484|XP_017058532.1|DFIC	CG34149|NP_001036745.1|DMEL
OG0010288	LOC108087933|XP_017041010.1|DFIC	CG7715|NP_650748.2|DMEL
OG0010289	LOC108095926|XP_017052749.1|DFIC	Tb|NP_651494.1|DMEL
OG0010290	LOC108099324|XP_017058248.1|DFIC	CG43222|NP_001247291.1|DMEL
OG0010291	LOC108099264|XP_017058128.1|DFIC	PH4alphaSG1|NP_733376.1|DMEL
OG0010292	LOC108097607|XP_017055504.1|DFIC	Nepl17|NP_651641.1|DMEL
OG0010293	LOC108092380|XP_017047414.1|DFIC	CG3597|NP_001259930.1|DMEL
OG0010294	LOC108093401|XP_017048919.1|DFIC	Gr39a|NP_724330.1|DMEL
OG0010295	LOC108093420|XP_017048954.1|DFIC	GluRIIB|NP_523485.3|DMEL
OG0010297	LOC108090414|XP_017044559.1|DFIC	CG44286|NP_001286232.1|DMEL
OG0010298	LOC108093663|XP_017049332.1|DFIC	CG5084|NP_611279.1|DMEL
OG0010299	LOC108101510|XP_017061360.1|DFIC	CG34430|NP_001097222.1|DMEL
OG0010300	LOC108086386|XP_017038777.1|DFIC	CG34224|NP_001097266.1|DMEL
OG0010301	LOC108091740|XP_017046573.1|DFIC	CG1138|NP_649667.1|DMEL
OG0010302	LOC108094835|XP_017051123.1|DFIC	CG30062|NP_725299.2|DMEL
OG0010303	LOC108090657|XP_017044925.1|DFIC	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC108097874|XP_017055899.1|DFIC	CG13002|NP_573178.1|DMEL
OG0010305	LOC108098024|XP_017056165.1|DFIC	sphe|NP_573148.2|DMEL
OG0010306	LOC108098030|XP_017056173.1|DFIC	TwdlX|NP_728016.1|DMEL
OG0010307	LOC108092898|XP_017048235.1|DFIC	CG12236|NP_727050.1|DMEL
OG0010309	LOC108099327|XP_017058271.1|DFIC	ppk27|NP_647826.2|DMEL
OG0010310	LOC108097291|XP_017054992.1|DFIC	CG32808|NP_726740.1|DMEL
OG0010311	LOC108094652|XP_017050854.1|DFIC	CG8051|NP_573377.1|DMEL
OG0010312	LOC108094277|XP_017050259.1|DFIC	Muc18B|NP_573365.1|DMEL
OG0010313	LOC108088827|XP_017042284.1|DFIC	ppk5|NP_996138.2|DMEL
OG0010314	LOC108102200|XP_017062391.1|DFIC	CG15756|NP_572895.1|DMEL
OG0010315	LOC108097451|XP_017055212.1|DFIC	CG9689|NP_572587.1|DMEL
OG0010316	LOC108090247|XP_017044332.1|DFIC	CG33017|NP_788375.1|DMEL
OG0010317	LOC108097012|XP_017054499.1|DFIC	dyw|NP_570016.1|DMEL
OG0010318	LOC108095522|XP_017052128.1|DFIC	Nep6|NP_572831.2|DMEL
OG0010319	LOC108097076|XP_017054606.1|DFIC	CG17777|NP_652510.2|DMEL
OG0010320	LOC108091258|XP_017045862.1|DFIC	CG15203|NP_572679.1|DMEL
OG0010321	LOC108096155|XP_017053025.1|DFIC	CG32241|NP_729000.2|DMEL
OG0010322	LOC108096219|XP_017053093.1|DFIC	CG13721|NP_647912.1|DMEL
OG0010323	LOC108099139|XP_017057967.1|DFIC	ddbt|NP_001137864.1|DMEL
OG0010324	LOC108100329|XP_017059625.1|DFIC	CG15005|NP_647870.1|DMEL
OG0010325	LOC108086974|XP_017039578.1|DFIC	Cyp316a1|NP_648129.2|DMEL
OG0010326	LOC108099227|XP_017058092.1|DFIC	CG10853|NP_647842.1|DMEL
OG0010327	LOC108088940|XP_017042452.1|DFIC	CG4597|NP_647952.2|DMEL
OG0010328	LOC108089363|XP_017043030.1|DFIC	CG13056|NP_652414.2|DMEL
OG0010329	LOC108089344|XP_017043014.1|DFIC	CG13048|NP_648861.1|DMEL
OG0010330	LOC108099773|XP_017058891.1|DFIC	grim|NP_524137.2|DMEL
OG0010331	LOC108099960|XP_017059131.1|DFIC	CG7408|NP_649020.1|DMEL
OG0010332	LOC108094578|XP_017050684.1|DFIC	Eo|NP_572986.1|DMEL
OG0010333	LOC108088200|XP_017041389.1|DFIC	COX5BL|NP_609047.1|DMEL
OG0010334	LOC108102097|XP_017062240.1|DFIC	CG14937|NP_609518.1|DMEL
OG0010335	LOC108098101|XP_017056300.1|DFIC	CG32572|NP_728015.1|DMEL
OG0010336	LOC108097220|XP_017054857.1|DFIC	CG32812|NP_569899.3|DMEL
OG0010337	LOC108095562|XP_017052199.1|DFIC	CG15719|NP_572846.2|DMEL
OG0010338	LOC108094665|XP_017050865.1|DFIC	CG8191|NP_573060.1|DMEL
OG0010339	LOC108091888|XP_017046761.1|DFIC	Tengl4|NP_650038.2|DMEL
OG0010340	LOC108092971|XP_017048348.1|DFIC	nullo|NP_511067.3|DMEL
OG0010341	LOC108092968|XP_017048346.1|DFIC	CG14427|NP_572379.1|DMEL
OG0010342	LOC108101710|XP_017061638.1|DFIC	CG15740|NP_572753.2|DMEL
OG0010343	LOC108098824|XP_017057469.1|DFIC	CG3610|NP_650396.1|DMEL
OG0010344	LOC108091257|XP_017045861.1|DFIC	CG15927|NP_572798.1|DMEL
OG0010345	LOC108097556|XP_017055413.1|DFIC	CG14212|NP_608333.1|DMEL
OG0010346	LOC108097045|XP_017054567.1|DFIC	CG11381|NP_569894.2|DMEL
OG0010347	LOC108092784|XP_017048030.1|DFIC	CG12990|NP_573233.1|DMEL
OG0010348	LOC108090433|XP_017044599.1|DFIC	CG30355|NP_724698.1|DMEL
OG0010349	LOC108091287|XP_017045897.1|DFIC	Femcoat|NP_525067.2|DMEL
OG0010350	LOC108091307|XP_017045917.1|DFIC	tyf|NP_572152.2|DMEL
OG0010351	LOC108091118|XP_017045635.1|DFIC	Kmn1|NP_572729.1|DMEL
OG0010352	LOC108097014|XP_017054502.1|DFIC	CG2652|NP_570015.1|DMEL
OG0010353	LOC108097775|XP_017055791.1|DFIC	CG2962|NP_572612.2|DMEL
OG0010354	LOC108097154|XP_017054765.1|DFIC	CG3939|NP_570048.1|DMEL
OG0010355	LOC108092863|XP_017048186.1|DFIC	CG12239|NP_572265.1|DMEL
OG0010356	LOC108088566|XP_017041902.1|DFIC	upd3|NP_001097014.1|DMEL
OG0010357	LOC108097781|XP_017055800.1|DFIC	CG15317|NP_572569.1|DMEL
OG0010358	LOC108097965|XP_017056068.1|DFIC	CG32564|NP_728056.1|DMEL
OG0010359	LOC108097047|XP_017054569.1|DFIC	CG14626|NP_569890.1|DMEL
OG0010360	LOC108097052|XP_017054576.1|DFIC	CG11379|NP_569888.1|DMEL
OG0010361	LOC108097040|XP_017054558.1|DFIC	CG11384|NP_569887.1|DMEL
OG0010362	LOC108097048|XP_017054571.1|DFIC	CG14629|NP_569881.1|DMEL
OG0010363	LOC108088731|XP_017042170.1|DFIC	CG15370|NP_572544.1|DMEL
OG0010364	LOC108097682|XP_017055637.1|DFIC	CG9981|NP_573124.1|DMEL
OG0010365	LOC108098039|XP_017056193.1|DFIC	CG1494|NP_608444.2|DMEL
OG0010366	LOC108097927|XP_017055969.1|DFIC	CG42512|NP_001162776.1|DMEL
OG0010367	LOC108097450|XP_017055211.1|DFIC	CG12480|NP_572937.1|DMEL
OG0010368	LOC108097397|XP_017055142.1|DFIC	CG12481|NP_001033843.1|DMEL
OG0010369	LOC108097365|XP_017055099.1|DFIC	CG12498|NP_570030.1|DMEL
OG0010370	LOC108097442|XP_017055201.1|DFIC	CG1468|NP_572585.3|DMEL
OG0010371	LOC108097779|XP_017055795.1|DFIC	Yp2|NP_511102.3|DMEL
OG0010372	LOC108102201|XP_017062393.1|DFIC	CG32631|NP_727714.1|DMEL
OG0010373	LOC108102198|XP_017062389.1|DFIC	CG15754|NP_572894.1|DMEL
OG0010374	LOC108098020|XP_017056162.1|DFIC	CG4653|NP_573150.2|DMEL
OG0010375	LOC108098022|XP_017056164.1|DFIC	CG9672|NP_573151.1|DMEL
OG0010376	LOC108094635|XP_017050815.1|DFIC	Alp11|NP_573047.1|DMEL
OG0010377	LOC108101435|XP_017061252.1|DFIC	CG12446|NP_608475.1|DMEL
OG0010378	LOC108097036|XP_017054546.1|DFIC	CG16756|NP_572222.2|DMEL
OG0010379	LOC108101631|XP_017061534.1|DFIC	CG34330|NP_001097029.1|DMEL
OG0010380	LOC108095360|XP_017051930.1|DFIC	CG11369|NP_572398.1|DMEL
OG0010381	LOC108095291|XP_017051821.1|DFIC	CG42781|NP_001188555.1|DMEL
OG0010382	LOC108095283|XP_017051814.1|DFIC	CG42246|NP_001138173.1|DMEL
OG0010383	LOC108095278|XP_017051809.1|DFIC	CG1999|NP_572394.2|DMEL
OG0010384	LOC108097350|XP_017055074.1|DFIC	CG12219|NP_572312.1|DMEL
OG0010385	LOC108101021|XP_017060680.1|DFIC	CSN1a|NP_609720.1|DMEL
OG0010386	LOC108098258|XP_017056547.1|DFIC	twe|NP_476633.1|DMEL
OG0010387	LOC108090065|XP_017044061.1|DFIC	CG4218|NP_609714.1|DMEL
OG0010388	LOC108089267|XP_017042926.1|DFIC	SoYb|NP_609335.3|DMEL
OG0010389	LOC108097848|XP_017055867.1|DFIC	RpS28-like|NP_001097132.1|DMEL
OG0010390	LOC108094439|XP_017050498.1|DFIC	CG31697|NP_724209.1|DMEL
OG0010391	LOC108094436|XP_017050496.1|DFIC	CG10337|NP_609986.1|DMEL
OG0010392	LOC108093994|XP_017049941.1|DFIC, LOC108093456|XP_017049020.1|DFIC	CG12439|NP_609274.2|DMEL
OG0010393	LOC108092337|XP_017047361.1|DFIC	Cpr23B|NP_608718.1|DMEL
OG0010394	LOC108094369|XP_017050402.1|DFIC	CG9550|NP_609042.1|DMEL
OG0010395	LOC108095635|XP_017052292.1|DFIC, LOC108098375|XP_017056724.1|DFIC	CG13970|NP_610027.1|DMEL
OG0010396	LOC108098719|XP_017057327.1|DFIC	CG9483|NP_609255.1|DMEL
OG0010397	LOC108092613|XP_017047741.1|DFIC	nur|NP_723832.1|DMEL
OG0010398	LOC108092633|XP_017047760.1|DFIC	Vm34Ca|NP_476785.1|DMEL
OG0010399	LOC108092724|XP_017047942.1|DFIC	Tehao|NP_477438.1|DMEL
OG0010400	LOC108092602|XP_017047731.1|DFIC	CG33640|NP_001027255.2|DMEL
OG0010401	LOC108092659|XP_017047809.1|DFIC	CG9263|NP_609662.1|DMEL
OG0010402	LOC108101210|XP_017060947.1|DFIC	CG31710|NP_001260294.1|DMEL
OG0010403	LOC108101186|XP_017060917.1|DFIC	CG13117|NP_609307.1|DMEL
OG0010404	LOC108098297|XP_017056596.1|DFIC	CG16772|NP_610015.2|DMEL
OG0010405	LOC108098368|XP_017056707.1|DFIC	CG10680|NP_610016.1|DMEL
OG0010406	LOC108098302|XP_017056601.1|DFIC	Hf|NP_788078.1|DMEL
OG0010407	LOC108092993|XP_017048378.1|DFIC	ppk14|NP_609017.2|DMEL
OG0010408	LOC108094489|XP_017050567.1|DFIC	CG31862|NP_723741.1|DMEL
OG0010409	LOC108101368|XP_017061170.1|DFIC	CG45084|NP_001285973.1|DMEL
OG0010410	LOC108094550|XP_017050647.1|DFIC	CG18109|NP_723933.1|DMEL
OG0010411	LOC108100367|XP_017059696.1|DFIC	CG11815|NP_647685.1|DMEL
OG0010412	LOC108089795|XP_017043680.1|DFIC, LOC108098842|XP_017057495.1|DFIC	CG34007|NP_001286104.1|DMEL
OG0010413	LOC108092417|XP_017047474.1|DFIC	CG17237|NP_608666.1|DMEL
OG0010414	LOC108092422|XP_017047478.1|DFIC	robl22E|NP_608667.1|DMEL
