Orthogroup	DFIC.longest_only	SLEB.longest_only
OG0009640	LOC108095988|XP_017052822.1|DFIC	LOC115621361|XP_030370845.1|SLEB
OG0009641	LOC108099242|XP_017058102.1|DFIC	LOC115620356|XP_030369419.1|SLEB
OG0009642	LOC108099289|XP_017058170.1|DFIC	LOC115620355|XP_030369418.1|SLEB
OG0009643	LOC108087000|XP_017039626.1|DFIC	LOC115621011|XP_030370391.1|SLEB
OG0009644	LOC108087391|XP_017040222.1|DFIC	LOC115620469|XP_030369560.1|SLEB
OG0009645	LOC108087357|XP_017040186.1|DFIC	LOC115621053|XP_030370433.1|SLEB
OG0009646	LOC108099415|XP_017058430.1|DFIC	LOC115620267|XP_030369286.1|SLEB
OG0009647	LOC108099281|XP_017058159.1|DFIC	LOC115620260|XP_030369271.1|SLEB
OG0009648	LOC108091809|XP_017046667.1|DFIC	LOC115620775|XP_030370044.1|SLEB
OG0009649	LOC108097608|XP_017055505.1|DFIC	LOC115621431|XP_030370942.1|SLEB
OG0009650	LOC108098254|XP_017056537.1|DFIC	LOC115630542|XP_030383008.1|SLEB
OG0009651	LOC108102105|XP_017062257.1|DFIC	LOC115630953|XP_030383387.1|SLEB
OG0009652	LOC108092563|XP_017047691.1|DFIC	LOC115631353|XP_030383930.1|SLEB
OG0009653	LOC108092470|XP_017047549.1|DFIC	LOC115631895|XP_030384603.1|SLEB
OG0009654	LOC108092471|XP_017047550.1|DFIC	LOC115631740|XP_030384439.1|SLEB
OG0009655	LOC108100787|XP_017060317.1|DFIC	LOC115632037|XP_030384862.1|SLEB
OG0009656	LOC108092700|XP_017047903.1|DFIC	LOC115631412|XP_030383998.1|SLEB
OG0009657	LOC108092350|XP_017047373.1|DFIC	LOC115631378|XP_030383959.1|SLEB
OG0009658	LOC108093511|XP_017049091.1|DFIC	LOC115631856|XP_030384562.1|SLEB
OG0009659	LOC108089956|XP_017043937.1|DFIC	LOC115630577|XP_030383054.1|SLEB
OG0009660	LOC108092574|XP_017047705.1|DFIC	LOC115632008|XP_030384797.1|SLEB
OG0009661	LOC108100815|XP_017060371.1|DFIC	LOC115631779|XP_030384473.1|SLEB
OG0009662	LOC108089679|XP_017043551.1|DFIC	LOC115630651|XP_030383153.1|SLEB, LOC115630420|XP_030382819.1|SLEB
OG0009663	LOC108092377|XP_017047408.1|DFIC	LOC115628468|XP_030380450.1|SLEB
OG0009664	LOC108092363|XP_017047388.1|DFIC	LOC115630616|XP_030383103.1|SLEB
OG0009665	LOC108091567|XP_017046329.1|DFIC	LOC115623931|XP_030374350.1|SLEB
OG0009666	LOC108098227|XP_017056497.1|DFIC	LOC115631044|XP_030383536.1|SLEB
OG0009667	LOC108089900|XP_017043863.1|DFIC	LOC115628580|XP_030380624.1|SLEB
OG0009668	LOC108089793|XP_017043678.1|DFIC	LOC115630803|XP_030383324.1|SLEB
OG0009669	LOC108096064|XP_017052912.1|DFIC	LOC115631172|XP_030383721.1|SLEB
OG0009670	LOC108089863|XP_017043800.1|DFIC	LOC115630947|XP_030383377.1|SLEB
OG0009671	LOC108096040|XP_017052876.1|DFIC	LOC115631810|XP_030384507.1|SLEB
OG0009672	LOC108097824|XP_017055832.1|DFIC, LOC108101086|XP_017060812.1|DFIC	LOC115625970|XP_030377074.1|SLEB
OG0009673	LOC108100768|XP_017060335.1|DFIC, LOC108097831|XP_017055844.1|DFIC	LOC115626056|XP_030377167.1|SLEB
OG0009674	LOC108092753|XP_017047973.1|DFIC	LOC115625818|XP_030376867.1|SLEB
OG0009675	LOC108098448|XP_017056841.1|DFIC	LOC115628993|XP_030381134.1|SLEB
OG0009676	LOC108094385|XP_017050435.1|DFIC	LOC115626116|XP_030377231.1|SLEB
OG0009677	LOC108100981|XP_017060626.1|DFIC	LOC115631497|XP_030384117.1|SLEB
OG0009678	LOC108093399|XP_017048915.1|DFIC	LOC115626109|XP_030377224.1|SLEB
OG0009679	LOC108102219|XP_017062430.1|DFIC	LOC115626355|XP_030377566.1|SLEB
OG0009680	LOC108092657|XP_017047807.1|DFIC	LOC115626419|XP_030377647.1|SLEB
OG0009681	LOC108087611|XP_017040539.1|DFIC	LOC115633951|XP_030387329.1|SLEB
OG0009682	LOC108095142|XP_017051568.1|DFIC	LOC115634681|XP_030388400.1|SLEB
OG0009683	LOC108094223|XP_017050170.1|DFIC	LOC115633948|XP_030387326.1|SLEB
OG0009684	LOC108094210|XP_017050157.1|DFIC	LOC115634118|XP_030387542.1|SLEB
OG0009685	LOC108094217|XP_017050164.1|DFIC	LOC115633693|XP_030387009.1|SLEB
OG0009686	LOC108094065|XP_017049995.1|DFIC	LOC115633067|XP_030386298.1|SLEB
OG0009687	LOC108093974|XP_017049870.1|DFIC	LOC115633998|XP_030387381.1|SLEB
OG0009688	LOC108087845|XP_017040914.1|DFIC	LOC115629087|XP_030381263.1|SLEB
OG0009690	LOC108101445|XP_017061271.1|DFIC	LOC115633936|XP_030387314.1|SLEB
OG0009691	LOC108087810|XP_017040859.1|DFIC	LOC115634169|XP_030387612.1|SLEB
OG0009692	LOC108090585|XP_017044824.1|DFIC	LOC115632480|XP_030385517.1|SLEB
OG0009693	LOC108086703|XP_017039191.1|DFIC	LOC115630770|XP_030383288.1|SLEB
OG0009694	LOC108101617|XP_017061520.1|DFIC	LOC115624557|XP_030375148.1|SLEB
OG0009695	LOC108090718|XP_017045010.1|DFIC	LOC115634324|XP_030387842.1|SLEB
OG0009696	LOC108090518|XP_017044726.1|DFIC	LOC115634114|XP_030387538.1|SLEB
OG0009697	LOC108100243|XP_017059508.1|DFIC	LOC115626927|XP_030378294.1|SLEB
OG0009698	LOC108094319|XP_017050347.1|DFIC	LOC115634079|XP_030387491.1|SLEB
OG0009699	LOC108086435|XP_017038832.1|DFIC	LOC115625491|XP_030376405.1|SLEB
OG0009700	LOC108101847|XP_017061854.1|DFIC	LOC115622761|XP_030372680.1|SLEB
OG0009701	LOC108088424|XP_017041674.1|DFIC	LOC115621568|XP_030371115.1|SLEB
OG0009703	LOC108091476|XP_017046186.1|DFIC	LOC115631676|XP_030384349.1|SLEB
OG0009704	LOC108101456|XP_017061288.1|DFIC	LOC115634094|XP_030387509.1|SLEB
OG0009705	LOC108086748|XP_017039277.1|DFIC	LOC115634800|XP_030388568.1|SLEB
OG0009706	LOC108086659|XP_017039131.1|DFIC	LOC115634801|XP_030388569.1|SLEB
OG0009707	LOC108098876|XP_017057550.1|DFIC	LOC115620407|XP_030369486.1|SLEB
OG0009708	LOC108094226|XP_017050172.1|DFIC	LOC115634043|XP_030387447.1|SLEB
OG0009709	LOC108094222|XP_017050169.1|DFIC	LOC115634419|XP_030387986.1|SLEB
OG0009710	LOC108094208|XP_017050153.1|DFIC	LOC115624611|XP_030375258.1|SLEB
OG0009711	LOC108094270|XP_017050231.1|DFIC	LOC115633771|XP_030387106.1|SLEB
OG0009712	LOC108089541|XP_017043367.1|DFIC	LOC115633023|XP_030386207.1|SLEB
OG0009713	LOC108090441|XP_017044611.1|DFIC	LOC115634401|XP_030387954.1|SLEB
OG0009714	LOC108096975|XP_017054442.1|DFIC	LOC115633365|XP_030386673.1|SLEB
OG0009718	LOC108094754|XP_017051000.1|DFIC	LOC115634568|XP_030388251.1|SLEB
OG0009719	LOC108101933|XP_017062005.1|DFIC	LOC115627624|XP_030379223.1|SLEB
OG0009720	LOC108090378|XP_017044499.1|DFIC	LOC115634642|XP_030388359.1|SLEB
OG0009721	LOC108086646|XP_017039113.1|DFIC	LOC115624845|XP_030375549.1|SLEB
OG0009722	LOC108086674|XP_017039152.1|DFIC	LOC115628152|XP_030379986.1|SLEB
OG0009723	LOC108096210|XP_017053087.1|DFIC	LOC115624939|XP_030375650.1|SLEB
OG0009724	LOC108095209|XP_017051708.1|DFIC	LOC115624273|XP_030374762.1|SLEB
OG0009726	LOC108098059|XP_017056239.1|DFIC	LOC115629460|XP_030381788.1|SLEB
OG0009727	LOC108094910|XP_017051245.1|DFIC	LOC115634589|XP_030388278.1|SLEB
OG0009728	LOC108094926|XP_017051272.1|DFIC	LOC115634303|XP_030387820.1|SLEB
OG0009729	LOC108094817|XP_017051078.1|DFIC	LOC115634311|XP_030387832.1|SLEB
OG0009730	LOC108091201|XP_017045772.1|DFIC	LOC115630032|XP_030382525.1|SLEB
OG0009731	LOC108093603|XP_017049218.1|DFIC	LOC115624880|XP_030375586.1|SLEB
OG0009732	LOC108090262|XP_017044359.1|DFIC	LOC115634660|XP_030388380.1|SLEB
OG0009733	LOC108091053|XP_017045492.1|DFIC	LOC115628758|XP_030380833.1|SLEB
OG0009734	LOC108095264|XP_017051778.1|DFIC	LOC115627659|XP_030379260.1|SLEB, LOC115627656|XP_030379257.1|SLEB
OG0009735	LOC108093239|XP_017048703.1|DFIC	LOC115631534|XP_030384167.1|SLEB
OG0009736	LOC108097246|XP_017054912.1|DFIC	LOC115629661|XP_030382035.1|SLEB
OG0009737	LOC108087105|XP_017039776.1|DFIC	LOC115621449|XP_030370962.1|SLEB
OG0009738	LOC108088684|XP_017042114.1|DFIC	LOC115627584|XP_030379168.1|SLEB
OG0009739	LOC108088580|XP_017041918.1|DFIC	LOC115627611|XP_030379201.1|SLEB
OG0009740	LOC108095587|XP_017052239.1|DFIC	LOC115629509|XP_030381850.1|SLEB
OG0009741	LOC108097827|XP_017055838.1|DFIC	LOC115629473|XP_030381804.1|SLEB, LOC115626480|XP_030377727.1|SLEB
OG0009742	LOC108097502|XP_017055302.1|DFIC	LOC115627373|XP_030378885.1|SLEB
OG0009743	LOC108098046|XP_017056201.1|DFIC	LOC115628110|XP_030379956.1|SLEB, LOC115627271|XP_030378760.1|SLEB
OG0009744	LOC108097330|XP_017055048.1|DFIC	LOC115627264|XP_030378752.1|SLEB
OG0009745	LOC108098075|XP_017056257.1|DFIC	LOC115627215|XP_030378695.1|SLEB
OG0009746	LOC108086895|XP_017039445.1|DFIC	LOC115633969|XP_030387350.1|SLEB
OG0009747	LOC108094180|XP_017050129.1|DFIC	LOC115631914|XP_030384625.1|SLEB
OG0009748	LOC108094325|XP_017050362.1|DFIC	LOC115629133|XP_030381335.1|SLEB
OG0009749	LOC108099931|XP_017059090.1|DFIC	LOC115626887|XP_030378257.1|SLEB
OG0009750	LOC108100172|XP_017059432.1|DFIC	LOC115629691|XP_030382072.1|SLEB
OG0009751	LOC108097743|XP_017055740.1|DFIC	LOC115630084|XP_030382569.1|SLEB
OG0009752	LOC108091332|XP_017045964.1|DFIC	LOC115627875|XP_030379619.1|SLEB
OG0009753	LOC108091333|XP_017045965.1|DFIC	LOC115627919|XP_030379674.1|SLEB
OG0009754	LOC108090719|XP_017045011.1|DFIC	LOC115634347|XP_030387862.1|SLEB
OG0009755	LOC108102169|XP_017062358.1|DFIC	LOC115627857|XP_030379578.1|SLEB
OG0009756	LOC108097553|XP_017055407.1|DFIC	LOC115629668|XP_030382044.1|SLEB
OG0009757	LOC108095247|XP_017051763.1|DFIC	LOC115632929|XP_030386081.1|SLEB
OG0009758	LOC108086557|XP_017038996.1|DFIC	LOC115620182|XP_030369165.1|SLEB
OG0009759	LOC108091115|XP_017045628.1|DFIC	LOC115627886|XP_030379632.1|SLEB
OG0009760	LOC108097039|XP_017054557.1|DFIC	LOC115627932|XP_030379685.1|SLEB
OG0009761	LOC108097049|XP_017054572.1|DFIC	LOC115627788|XP_030379469.1|SLEB
OG0009762	LOC108092877|XP_017048207.1|DFIC	LOC115629960|XP_030382433.1|SLEB
OG0009764	LOC108100234|XP_017059500.1|DFIC	LOC115632720|XP_030385826.1|SLEB
OG0009765	LOC108100662|XP_017060162.1|DFIC	LOC115632172|XP_030385061.1|SLEB
OG0009766	LOC108093270|XP_017048738.1|DFIC	LOC115632924|XP_030386077.1|SLEB
OG0009767	LOC108093129|XP_017048563.1|DFIC	LOC115632681|XP_030385775.1|SLEB
OG0009768	LOC108099217|XP_017058085.1|DFIC	LOC115628407|XP_030380356.1|SLEB
OG0009769	LOC108093848|XP_017049675.1|DFIC	LOC115628231|XP_030380094.1|SLEB
OG0009770	LOC108086970|XP_017039571.1|DFIC	LOC115632598|XP_030385683.1|SLEB
OG0009771	LOC108099147|XP_017057982.1|DFIC	LOC115632892|XP_030386043.1|SLEB
OG0009772	LOC108100208|XP_017059471.1|DFIC	LOC115628434|XP_030380382.1|SLEB
OG0009773	LOC108089402|XP_017043080.1|DFIC	LOC115632531|XP_030385587.1|SLEB
OG0009774	LOC108099707|XP_017058818.1|DFIC	LOC115632706|XP_030385807.1|SLEB
OG0009775	LOC108086982|XP_017039599.1|DFIC	LOC115628264|XP_030380143.1|SLEB
OG0009776	LOC108087555|XP_017040470.1|DFIC	LOC115632921|XP_030386073.1|SLEB
OG0009777	LOC108089753|XP_017043628.1|DFIC	LOC115622665|XP_030372538.1|SLEB
OG0009778	LOC108099133|XP_017057961.1|DFIC	LOC115622797|XP_030372722.1|SLEB
OG0009779	LOC108093218|XP_017048673.1|DFIC	LOC115632217|XP_030385135.1|SLEB
OG0009780	LOC108093204|XP_017048655.1|DFIC	LOC115632723|XP_030385829.1|SLEB
OG0009781	LOC108093117|XP_017048549.1|DFIC	LOC115632787|XP_030385899.1|SLEB
OG0009783	LOC108100117|XP_017059360.1|DFIC	LOC115622731|XP_030372632.1|SLEB
OG0009784	LOC108099006|XP_017057730.1|DFIC	LOC115632877|XP_030386012.1|SLEB
OG0009785	LOC108093027|XP_017048419.1|DFIC	LOC115622511|XP_030372324.1|SLEB
OG0009786	LOC108096390|XP_017053447.1|DFIC	LOC115622608|XP_030372469.1|SLEB
OG0009787	LOC108096306|XP_017053281.1|DFIC	LOC115622750|XP_030372663.1|SLEB
OG0009788	LOC108100210|XP_017059479.1|DFIC	LOC115622864|XP_030372809.1|SLEB
OG0009789	LOC108099155|XP_017057988.1|DFIC	LOC115632747|XP_030385855.1|SLEB
OG0009790	LOC108090683|XP_017044958.1|DFIC	LOC115624952|XP_030375664.1|SLEB
OG0009791	LOC108088945|XP_017042457.1|DFIC	LOC115632742|XP_030385849.1|SLEB
OG0009792	LOC108089032|XP_017042618.1|DFIC	LOC115632326|XP_030385290.1|SLEB
OG0009793	LOC108098992|XP_017057713.1|DFIC	LOC115624728|XP_030375414.1|SLEB
OG0009794	LOC108095743|XP_017052413.1|DFIC	LOC115625373|XP_030376270.1|SLEB
OG0009795	LOC108087600|XP_017040527.1|DFIC	LOC115630202|XP_030382630.1|SLEB
OG0009796	LOC108099794|XP_017058911.1|DFIC	LOC115622430|XP_030372231.1|SLEB
OG0009797	LOC108096229|XP_017053112.1|DFIC	LOC115632267|XP_030385206.1|SLEB
OG0009798	LOC108096228|XP_017053111.1|DFIC	LOC115632212|XP_030385130.1|SLEB
OG0009799	LOC108088236|XP_017041436.1|DFIC	LOC115632996|XP_030386176.1|SLEB
OG0009800	LOC108088929|XP_017042440.1|DFIC	LOC115624925|XP_030375636.1|SLEB
OG0009801	LOC108099170|XP_017058018.1|DFIC	LOC115632652|XP_030385742.1|SLEB
OG0009802	LOC108099195|XP_017058054.1|DFIC	LOC115632607|XP_030385694.1|SLEB
OG0009803	LOC108089649|XP_017043507.1|DFIC	LOC115632833|XP_030385947.1|SLEB
OG0009804	LOC108089543|XP_017043369.1|DFIC	LOC115632587|XP_030385671.1|SLEB
OG0009806	LOC108089320|XP_017042986.1|DFIC	LOC115633046|XP_030386250.1|SLEB
OG0009807	LOC108089362|XP_017043029.1|DFIC	LOC115633013|XP_030386198.1|SLEB
OG0009808	LOC108099199|XP_017058063.1|DFIC	LOC115632196|XP_030385102.1|SLEB
OG0009809	LOC108089341|XP_017043011.1|DFIC	LOC115632967|XP_030386127.1|SLEB
OG0009810	LOC108093248|XP_017048712.1|DFIC	LOC115622508|XP_030372320.1|SLEB
OG0009811	LOC108093249|XP_017048714.1|DFIC	LOC115622506|XP_030372315.1|SLEB
OG0009812	LOC108093146|XP_017048579.1|DFIC	LOC115622306|XP_030372071.1|SLEB
OG0009813	LOC108088842|XP_017042303.1|DFIC	LOC115631893|XP_030384605.1|SLEB
OG0009814	LOC108088965|XP_017042472.1|DFIC	LOC115623545|XP_030373795.1|SLEB
OG0009815	LOC108088350|XP_017041586.1|DFIC	LOC115633924|XP_030387299.1|SLEB
OG0009816	LOC108086948|XP_017039549.1|DFIC	LOC115622290|XP_030372053.1|SLEB
OG0009817	LOC108086892|XP_017039442.1|DFIC	LOC115622289|XP_030372052.1|SLEB
OG0009818	LOC108095407|XP_017051980.1|DFIC	LOC115634055|XP_030387462.1|SLEB
OG0009819	LOC108095409|XP_017051983.1|DFIC	LOC115634044|XP_030387451.1|SLEB
OG0009820	LOC108095461|XP_017052064.1|DFIC	LOC115634035|XP_030387440.1|SLEB
OG0009821	LOC108100721|XP_017060243.1|DFIC	LOC115627763|XP_030379456.1|SLEB
OG0009822	LOC108099928|XP_017059087.1|DFIC	LOC115622634|XP_030372501.1|SLEB
OG0009823	LOC108089043|XP_017042638.1|DFIC	LOC115622766|XP_030372682.1|SLEB
OG0009824	LOC108100607|XP_017060085.1|DFIC	LOC115622154|XP_030371883.1|SLEB
OG0009825	LOC108095402|XP_017051974.1|DFIC	LOC115624887|XP_030375594.1|SLEB
OG0009826	LOC108088790|XP_017042245.1|DFIC	LOC115622137|XP_030371856.1|SLEB
OG0009827	LOC108088791|XP_017042246.1|DFIC	LOC115622138|XP_030371857.1|SLEB
OG0009828	LOC108100654|XP_017060154.1|DFIC	LOC115623085|XP_030373149.1|SLEB
OG0009829	LOC108096414|XP_017053479.1|DFIC	LOC115634792|XP_030388563.1|SLEB
OG0009830	LOC108088829|XP_017042285.1|DFIC	LOC115624961|XP_030375676.1|SLEB
OG0009831	LOC108088822|XP_017042278.1|DFIC	LOC115624921|XP_030375631.1|SLEB
OG0009832	LOC108088823|XP_017042279.1|DFIC	LOC115624922|XP_030375632.1|SLEB
OG0009833	LOC108096457|XP_017053553.1|DFIC	LOC115623172|XP_030373249.1|SLEB
OG0009834	LOC108086712|XP_017039215.1|DFIC	LOC115632366|XP_030385347.1|SLEB
OG0009836	LOC108087997|XP_017041089.1|DFIC	LOC115624164|XP_030374622.1|SLEB
OG0009837	LOC108097986|XP_017056105.1|DFIC	LOC115627261|XP_030378748.1|SLEB
OG0009838	LOC108095070|XP_017051482.1|DFIC	LOC115630778|XP_030383293.1|SLEB
OG0009839	LOC108093634|XP_017049281.1|DFIC	LOC115620900|XP_030370252.1|SLEB
OG0009840	LOC108094466|XP_017050538.1|DFIC	LOC115625720|XP_030376726.1|SLEB
OG0009841	LOC108088101|XP_017041243.1|DFIC	LOC115626285|XP_030377470.1|SLEB
OG0009842	LOC108087458|XP_017040310.1|DFIC	LOC115632932|XP_030386085.1|SLEB
OG0009843	LOC108099099|XP_017057907.1|DFIC	LOC115632594|XP_030385678.1|SLEB
OG0009844	LOC108086899|XP_017039455.1|DFIC	LOC115633106|XP_030386349.1|SLEB
OG0009845	LOC108087656|XP_017040633.1|DFIC	LOC115632293|XP_030385248.1|SLEB
OG0009846	LOC108090063|XP_017044059.1|DFIC	LOC115626473|XP_030377717.1|SLEB
OG0009847	LOC108097102|XP_017054660.1|DFIC	LOC115626772|XP_030378094.1|SLEB
OG0009848	LOC108095336|XP_017051907.1|DFIC	LOC115627334|XP_030378839.1|SLEB
OG0009849	LOC108099655|XP_017058777.1|DFIC	LOC115621064|XP_030370449.1|SLEB
OG0009850	LOC108102160|XP_017062347.1|DFIC	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB
OG0009851	LOC108095535|XP_017052151.1|DFIC	LOC115629534|XP_030381873.1|SLEB
OG0009852	LOC108095408|XP_017051981.1|DFIC, LOC108089330|XP_017042997.1|DFIC	LOC115629694|XP_030382075.1|SLEB, LOC115632923|XP_030386075.1|SLEB
OG0009853	LOC108097503|XP_017055303.1|DFIC	LOC115622107|XP_030371809.1|SLEB
OG0009854	LOC108088589|XP_017041928.1|DFIC	LOC115627612|XP_030379202.1|SLEB
OG0009855	LOC108098715|XP_017057321.1|DFIC	LOC115626500|XP_030377746.1|SLEB
OG0009856	LOC108092618|XP_017047745.1|DFIC	LOC115626526|XP_030377768.1|SLEB
OG0009857	LOC108094468|XP_017050540.1|DFIC, LOC108094428|XP_017050487.1|DFIC	LOC115625792|XP_030376827.1|SLEB
OG0009858	LOC108101148|XP_017060860.1|DFIC	LOC115626057|XP_030377169.1|SLEB
OG0009859	LOC108098301|XP_017056600.1|DFIC, LOC108098369|XP_017056708.1|DFIC, LOC108098306|XP_017056607.1|DFIC	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB
OG0009860	LOC108100120|XP_017059362.1|DFIC	LOC115630111|XP_030382584.1|SLEB
OG0009861	LOC108094182|XP_017050132.1|DFIC	LOC115631652|XP_030384324.1|SLEB
OG0009862	LOC108089756|XP_017043672.1|DFIC	LOC115630647|XP_030383146.1|SLEB
OG0009863	LOC108091473|XP_017046179.1|DFIC	LOC115631670|XP_030384344.1|SLEB
OG0009864	LOC108089907|XP_017043873.1|DFIC	LOC115631014|XP_030383484.1|SLEB
OG0009865	LOC108089801|XP_017043689.1|DFIC	LOC115630759|XP_030383274.1|SLEB
OG0009866	LOC108089705|XP_017043540.1|DFIC	LOC115622990|XP_030373010.1|SLEB
OG0009867	LOC108096257|XP_017053200.1|DFIC	LOC115622548|XP_030372375.1|SLEB
OG0009868	LOC108100710|XP_017060230.1|DFIC	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB
OG0009870	LOC108099974|XP_017059154.1|DFIC	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB
OG0009871	LOC108096496|XP_017053595.1|DFIC	LOC115634698|XP_030388436.1|SLEB
OG0009872	LOC108087851|XP_017040920.1|DFIC	LOC115624632|XP_030375251.1|SLEB
OG0009874	LOC108099767|XP_017058885.1|DFIC	LOC115622949|XP_030372944.1|SLEB
OG0009875	LOC108088794|XP_017042248.1|DFIC	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB
OG0009877	LOC108090383|XP_017044520.1|DFIC	LOC115634243|XP_030387697.1|SLEB
OG0009878	LOC108096667|XP_017053929.1|DFIC	LOC115634605|XP_030388314.1|SLEB
OG0009879	LOC108093648|XP_017049295.1|DFIC	LOC115623088|XP_030373153.1|SLEB
OG0009880	LOC108096802|XP_017054175.1|DFIC	LOC115634194|XP_030387642.1|SLEB
OG0009881	LOC108094799|XP_017051059.1|DFIC	LOC115634318|XP_030387838.1|SLEB
OG0009882	LOC108087672|XP_017040657.1|DFIC	LOC115633778|XP_030387115.1|SLEB
OG0009883	LOC108094963|XP_017051315.1|DFIC	LOC115634017|XP_030387403.1|SLEB
OG0009884	LOC108094802|XP_017051062.1|DFIC	LOC115634137|XP_030387563.1|SLEB
OG0009885	LOC108090882|XP_017045272.1|DFIC	LOC115634767|XP_030388525.1|SLEB
OG0009886	LOC108093714|XP_017049407.1|DFIC	LOC115631162|XP_030383711.1|SLEB
OG0009887	LOC108090567|XP_017044800.1|DFIC	LOC115624049|XP_030374493.1|SLEB
OG0009888	LOC108094794|XP_017051055.1|DFIC	LOC115634280|XP_030387773.1|SLEB
OG0009889	LOC108096570|XP_017053755.1|DFIC	LOC115633787|XP_030387122.1|SLEB
OG0009890	LOC108090477|XP_017044664.1|DFIC	LOC115620226|XP_030369231.1|SLEB
OG0009891	LOC108094017|XP_017049934.1|DFIC	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB
OG0009892	LOC108094645|XP_017050844.1|DFIC	LOC115625191|XP_030376017.1|SLEB
OG0009893	LOC108087610|XP_017040537.1|DFIC	LOC115634563|XP_030388247.1|SLEB
OG0009894	LOC108098620|XP_017057176.1|DFIC	LOC115623926|XP_030374345.1|SLEB
OG0009895	LOC108093548|XP_017049133.1|DFIC	LOC115623849|XP_030374252.1|SLEB
OG0009896	LOC108095675|XP_017052332.1|DFIC	LOC115624126|XP_030374581.1|SLEB
OG0009897	LOC108097956|XP_017056057.1|DFIC	LOC115623508|XP_030373748.1|SLEB
OG0009898	LOC108098911|XP_017057599.1|DFIC	LOC115624070|XP_030374516.1|SLEB
OG0009899	LOC108091891|XP_017046764.1|DFIC	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB
OG0009900	LOC108087077|XP_017039744.1|DFIC	LOC115621376|XP_030370862.1|SLEB
OG0009901	LOC108095904|XP_017052714.1|DFIC	LOC115625141|XP_030375919.1|SLEB
OG0009902	LOC108098778|XP_017057401.1|DFIC	LOC115623046|XP_030373082.1|SLEB
OG0009903	LOC108098439|XP_017056825.1|DFIC	LOC115623807|XP_030374211.1|SLEB
OG0009904	LOC108098823|XP_017057468.1|DFIC	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB
OG0009905	LOC108091631|XP_017046419.1|DFIC, LOC108097628|XP_017055542.1|DFIC	LOC115621460|XP_030370977.1|SLEB
OG0009906	LOC108091597|XP_017046360.1|DFIC	LOC115621954|XP_030371661.1|SLEB
OG0009907	LOC108093312|XP_017048784.1|DFIC	LOC115622035|XP_030371762.1|SLEB
OG0009909	LOC108086594|XP_017039052.1|DFIC	LOC115621312|XP_030370786.1|SLEB
OG0009910	LOC108099472|XP_017058516.1|DFIC	LOC115621024|XP_030370404.1|SLEB
OG0009911	LOC108096578|XP_017053765.1|DFIC	LOC115634296|XP_030387809.1|SLEB
OG0009913	LOC108092355|XP_017047378.1|DFIC, LOC108092358|XP_017047382.1|DFIC, LOC108093390|XP_017048898.1|DFIC, LOC108092480|XP_017047561.1|DFIC	LOC115627697|XP_030379299.1|SLEB
OG0009915	LOC108094181|XP_017050131.1|DFIC, LOC108094273|XP_017050280.1|DFIC	LOC115631364|XP_030383943.1|SLEB
OG0009916	LOC108098378|XP_017056728.1|DFIC	LOC115626030|XP_030377141.1|SLEB, LOC115626027|XP_030377137.1|SLEB, LOC115626025|XP_030377135.1|SLEB
OG0009925	LOC108102080|XP_017062215.1|DFIC	LOC115624264|XP_030374748.1|SLEB
OG0009926	LOC108095426|XP_017052024.1|DFIC	LOC115627166|XP_030378615.1|SLEB
OG0009928	LOC108088404|XP_017041647.1|DFIC	LOC115631555|XP_030384206.1|SLEB
OG0009932	LOC108090773|XP_017045104.1|DFIC	LOC115634558|XP_030388239.1|SLEB
OG0009933	LOC108093662|XP_017049331.1|DFIC	LOC115634213|XP_030387665.1|SLEB
OG0009937	LOC108095559|XP_017052194.1|DFIC	LOC115629990|XP_030382476.1|SLEB
OG0009938	LOC108097896|XP_017055923.1|DFIC	LOC115627939|XP_030379691.1|SLEB
OG0009940	LOC108095967|XP_017052799.1|DFIC	LOC115624111|XP_030374565.1|SLEB
OG0009941	LOC108089855|XP_017043789.1|DFIC	LOC115628607|XP_030380651.1|SLEB
OG0009942	LOC108090776|XP_017045106.1|DFIC	LOC115633728|XP_030387056.1|SLEB
OG0009943	LOC108100028|XP_017059233.1|DFIC	LOC115621439|XP_030370952.1|SLEB
OG0009944	LOC108097035|XP_017054544.1|DFIC	LOC115629197|XP_030381457.1|SLEB
OG0009945	LOC108091213|XP_017045799.1|DFIC	LOC115627235|XP_030378717.1|SLEB
OG0009946	LOC108102030|XP_017062122.1|DFIC	LOC115625127|XP_030375901.1|SLEB
OG0009947	LOC108093040|XP_017048436.1|DFIC	LOC115622355|XP_030372130.1|SLEB
OG0009948	LOC108097296|XP_017054999.1|DFIC	LOC115626821|XP_030378162.1|SLEB
OG0009949	LOC108090222|XP_017044304.1|DFIC	LOC115624108|XP_030374561.1|SLEB
