Orthogroup	DFIC.longest_only	DKIK.longest_only
OG0008712	LOC108093829|XP_017049648.1|DFIC	LOC108072981|XP_017019912.1|DKIK
OG0008714	LOC108092520|XP_017047631.1|DFIC	LOC108074570|XP_017022160.1|DKIK
OG0008715	LOC108099611|XP_017058723.1|DFIC	LOC108085486|XP_017037595.1|DKIK
OG0008716	LOC108091900|XP_017046773.1|DFIC	LOC108073168|XP_017020164.1|DKIK
OG0008717	LOC108096403|XP_017053463.1|DFIC	LOC108070606|XP_017016668.1|DKIK
OG0008718	LOC108093894|XP_017049739.1|DFIC	LOC108072994|XP_017019930.1|DKIK
OG0008719	LOC108100749|XP_017060266.1|DFIC	LOC108084966|XP_017036871.1|DKIK
OG0008721	LOC108095498|XP_017052094.1|DFIC	LOC108083383|XP_017034619.1|DKIK
OG0008722	LOC108099365|XP_017058346.1|DFIC	LOC108085383|XP_017037440.1|DKIK
OG0008723	LOC108096361|XP_017053399.1|DFIC	LOC108070571|XP_017016612.1|DKIK
OG0008724	LOC108088769|XP_017042615.1|DFIC, LOC108101223|XP_017060961.1|DFIC	LOC108081998|XP_017032730.1|DKIK
OG0008725	LOC108094824|XP_017051083.1|DFIC	LOC108076675|XP_017025096.1|DKIK
OG0008726	LOC108096825|XP_017054217.1|DFIC	LOC108081163|XP_017031702.1|DKIK
OG0008727	LOC108087390|XP_017040221.1|DFIC	LOC108084630|XP_017036408.1|DKIK
OG0008728	LOC108086999|XP_017039624.1|DFIC	LOC108077804|XP_017026807.1|DKIK
OG0008729	LOC108088736|XP_017042176.1|DFIC	LOC108083357|XP_017034589.1|DKIK
OG0008730	LOC108092790|XP_017048044.1|DFIC	LOC108076078|XP_017024278.1|DKIK
OG0008731	LOC108091949|XP_017046835.1|DFIC	LOC108077608|XP_017026503.1|DKIK
OG0008732	LOC108100886|XP_017060485.1|DFIC	LOC108077179|XP_017025911.1|DKIK
OG0008734	LOC108098564|XP_017057066.1|DFIC	LOC108077878|XP_017026902.1|DKIK
OG0008735	LOC108094961|XP_017051313.1|DFIC	LOC108076665|XP_017025087.1|DKIK
OG0008736	LOC108086444|XP_017038851.1|DFIC	LOC108078232|XP_017027423.1|DKIK
OG0008737	LOC108099389|XP_017058376.1|DFIC	LOC108085440|XP_017037539.1|DKIK
OG0008738	LOC108092995|XP_017048381.1|DFIC	LOC108082806|XP_017033854.1|DKIK
OG0008739	LOC108100620|XP_017060102.1|DFIC	LOC108075292|XP_017023175.1|DKIK
OG0008740	LOC108090700|XP_017044980.1|DFIC	LOC108078554|XP_017027961.1|DKIK
OG0008741	LOC108090750|XP_017045070.1|DFIC	LOC108078102|XP_017027192.1|DKIK
OG0008742	LOC108099156|XP_017057989.1|DFIC	LOC108079908|XP_017029931.1|DKIK
OG0008743	LOC108086451|XP_017038858.1|DFIC	LOC108078347|XP_017027640.1|DKIK
OG0008744	LOC108101475|XP_017061310.1|DFIC	LOC108078045|XP_017027096.1|DKIK
OG0008745	LOC108097602|XP_017055498.1|DFIC	LOC108071677|XP_017017971.1|DKIK
OG0008746	LOC108101103|XP_017060802.1|DFIC	LOC108081775|XP_017032478.1|DKIK
OG0008747	LOC108093229|XP_017048688.1|DFIC	LOC108077565|XP_017026445.1|DKIK
OG0008748	LOC108101302|XP_017061092.1|DFIC	LOC108074425|XP_017021947.1|DKIK
OG0008749	LOC108100045|XP_017059265.1|DFIC	LOC108081977|XP_017032703.1|DKIK
OG0008750	LOC108089214|XP_017042853.1|DFIC	LOC108082054|XP_017032819.1|DKIK
OG0008751	LOC108096109|XP_017052975.1|DFIC, LOC108096139|XP_017053008.1|DFIC	LOC108084103|XP_017035619.1|DKIK
OG0008753	LOC108099833|XP_017058953.1|DFIC	LOC108080629|XP_017030941.1|DKIK
OG0008754	LOC108094772|XP_017051034.1|DFIC	LOC108080845|XP_017031236.1|DKIK
OG0008755	LOC108088358|XP_017041593.1|DFIC	LOC108083621|XP_017034981.1|DKIK
OG0008756	LOC108087887|XP_017040954.1|DFIC	LOC108085663|XP_017037842.1|DKIK
OG0008757	LOC108099297|XP_017058180.1|DFIC	LOC108075458|XP_017023400.1|DKIK
OG0008758	LOC108091485|XP_017046195.1|DFIC	LOC108079205|XP_017028962.1|DKIK
OG0008759	LOC108098703|XP_017057305.1|DFIC	LOC108082065|XP_017032831.1|DKIK
OG0008760	LOC108100094|XP_017059327.1|DFIC	LOC108076924|XP_017025457.1|DKIK
OG0008761	LOC108098718|XP_017057326.1|DFIC, LOC108102197|XP_017062392.1|DFIC	LOC108082677|XP_017033664.1|DKIK
OG0008762	LOC108090312|XP_017044413.1|DFIC	LOC108070785|XP_017016874.1|DKIK
OG0008763	LOC108093010|XP_017048402.1|DFIC	LOC108082881|XP_017033951.1|DKIK
OG0008764	LOC108095537|XP_017052156.1|DFIC, LOC108098294|XP_017056592.1|DFIC	LOC108085262|XP_017037301.1|DKIK
OG0008765	LOC108096664|XP_017053926.1|DFIC	LOC108077996|XP_017027038.1|DKIK
OG0008766	LOC108094096|XP_017050009.1|DFIC	LOC108074514|XP_017022080.1|DKIK
OG0008767	LOC108086304|XP_017038685.1|DFIC	LOC108076603|XP_017025006.1|DKIK
OG0008768	LOC108101888|XP_017061932.1|DFIC	LOC108070871|XP_017016995.1|DKIK
OG0008769	LOC108101420|XP_017061235.1|DFIC	LOC108074685|XP_017022293.1|DKIK
OG0008770	LOC108094007|XP_017049923.1|DFIC	LOC108081818|XP_017032545.1|DKIK
OG0008771	LOC108086405|XP_017038796.1|DFIC	LOC108078271|XP_017027509.1|DKIK
OG0008772	LOC108086452|XP_017038859.1|DFIC	LOC108078349|XP_017027641.1|DKIK
OG0008773	LOC108094013|XP_017049929.1|DFIC	LOC108078202|XP_017027375.1|DKIK
OG0008774	LOC108094967|XP_017051319.1|DFIC	LOC108076602|XP_017025005.1|DKIK
OG0008775	LOC108093711|XP_017049398.1|DFIC	LOC108076358|XP_017024644.1|DKIK
OG0008776	LOC108086750|XP_017039279.1|DFIC	LOC108074218|XP_017021651.1|DKIK
OG0008777	LOC108096845|XP_017054247.1|DFIC	LOC108078343|XP_017027636.1|DKIK
OG0008778	LOC108094299|XP_017050304.1|DFIC	LOC108076362|XP_017024650.1|DKIK
OG0008779	LOC108097204|XP_017054839.1|DFIC	LOC108078990|XP_017028654.1|DKIK
OG0008780	LOC108091389|XP_017046059.1|DFIC	LOC108080819|XP_017031211.1|DKIK
OG0008781	LOC108097353|XP_017055078.1|DFIC	LOC108080551|XP_017030844.1|DKIK
OG0008782	LOC108096385|XP_017053434.1|DFIC	LOC108078854|XP_017028438.1|DKIK
OG0008783	LOC108096543|XP_017053719.1|DFIC	LOC108072251|XP_017018801.1|DKIK
OG0008784	LOC108100555|XP_017060016.1|DFIC	LOC108075236|XP_017023079.1|DKIK
OG0008785	LOC108089739|XP_017043610.1|DFIC	LOC108071924|XP_017018373.1|DKIK
OG0008786	LOC108093392|XP_017048901.1|DFIC	LOC108073628|XP_017020819.1|DKIK
OG0008787	LOC108087550|XP_017040460.1|DFIC	LOC108078950|XP_017028589.1|DKIK, LOC108073763|XP_017021018.1|DKIK, LOC108073900|XP_017021179.1|DKIK
OG0008788	LOC108093237|XP_017048700.1|DFIC	LOC108084423|XP_017036118.1|DKIK
OG0008789	LOC108100734|XP_017060260.1|DFIC	LOC108078526|XP_017027928.1|DKIK, LOC108079029|XP_017028699.1|DKIK
OG0008790	LOC108090464|XP_017044651.1|DFIC	LOC108070807|XP_017016897.1|DKIK
OG0008791	LOC108093791|XP_017049561.1|DFIC, LOC108093635|XP_017049282.1|DFIC	LOC108072888|XP_017019699.1|DKIK, LOC108072890|XP_017019702.1|DKIK, LOC108072902|XP_017019714.1|DKIK
OG0008792	LOC108090767|XP_017045095.1|DFIC	LOC108085072|XP_017037034.1|DKIK
OG0008793	LOC108089657|XP_017043517.1|DFIC	LOC108085163|XP_017037184.1|DKIK
OG0008794	LOC108102021|XP_017062114.1|DFIC, LOC108098286|XP_017056582.1|DFIC	LOC108072526|XP_017019189.1|DKIK
OG0008795	LOC108098975|XP_017057680.1|DFIC	LOC108084004|XP_017035506.1|DKIK
OG0008796	LOC108095718|XP_017052382.1|DFIC	LOC108077594|XP_017026476.1|DKIK
OG0008797	LOC108098971|XP_017057676.1|DFIC	LOC108075417|XP_017023331.1|DKIK
OG0008798	LOC108086865|XP_017039415.1|DFIC, LOC108086864|XP_017039414.1|DFIC	LOC108073681|XP_017020897.1|DKIK, LOC108073655|XP_017020871.1|DKIK
OG0008799	LOC108101590|XP_017061491.1|DFIC	LOC108076669|XP_017025089.1|DKIK, LOC108076804|XP_017025319.1|DKIK
OG0008800	LOC108092280|XP_017047304.1|DFIC	LOC108074483|XP_017022045.1|DKIK
OG0008800	LOC108091662|XP_017046463.1|DFIC	LOC108078581|XP_017027990.1|DKIK
OG0008801	LOC108093244|XP_017048708.1|DFIC, LOC108093247|XP_017048711.1|DFIC	LOC108085793|XP_017038030.1|DKIK, LOC108085797|XP_017038034.1|DKIK, LOC108085800|XP_017038037.1|DKIK, LOC108085801|XP_017038038.1|DKIK, LOC108077493|XP_017026306.1|DKIK, LOC108085796|XP_017038033.1|DKIK, LOC108078673|XP_017028095.1|DKIK
OG0008802	LOC108096434|XP_017053514.1|DFIC, LOC108096435|XP_017053515.1|DFIC, LOC108096200|XP_017053073.1|DFIC	LOC108082695|XP_017033690.1|DKIK, LOC108082857|XP_017033923.1|DKIK, LOC108082722|XP_017033719.1|DKIK
OG0008805	LOC108098079|XP_017056266.1|DFIC	LOC108083556|XP_017034895.1|DKIK
OG0008806	LOC108094566|XP_017050667.1|DFIC	LOC108071849|XP_017018252.1|DKIK
OG0008807	LOC108097990|XP_017056114.1|DFIC	LOC108079944|XP_017029977.1|DKIK
OG0008808	LOC108095564|XP_017052201.1|DFIC	LOC108084694|XP_017036521.1|DKIK
OG0008809	LOC108099635|XP_017058754.1|DFIC	LOC108073546|XP_017020720.1|DKIK
OG0008811	LOC108097477|XP_017055245.1|DFIC	LOC108081192|XP_017031746.1|DKIK
OG0008813	LOC108098921|XP_017057614.1|DFIC	LOC108081214|XP_017031777.1|DKIK
OG0008814	LOC108090801|XP_017045143.1|DFIC	LOC108072018|XP_017018487.1|DKIK
OG0008816	LOC108100426|XP_017059820.1|DFIC	LOC108078757|XP_017028280.1|DKIK
OG0008819	LOC108094940|XP_017051290.1|DFIC	LOC108076583|XP_017024984.1|DKIK
OG0008820	LOC108097836|XP_017055848.1|DFIC	LOC108076989|XP_017025537.1|DKIK
OG0008822	LOC108089117|XP_017042718.1|DFIC	LOC108077110|XP_017025791.1|DKIK
OG0008823	LOC108088678|XP_017042106.1|DFIC	LOC108079165|XP_017028905.1|DKIK
OG0008824	LOC108095419|XP_017052014.1|DFIC	LOC108079048|XP_017028781.1|DKIK
OG0008825	LOC108095418|XP_017052013.1|DFIC	LOC108075146|XP_017022916.1|DKIK
OG0008829	LOC108097136|XP_017054722.1|DFIC	LOC108079452|XP_017029275.1|DKIK
OG0008830	LOC108088593|XP_017041929.1|DFIC	LOC108083396|XP_017034636.1|DKIK
OG0008831	LOC108097159|XP_017054778.1|DFIC	LOC108080324|XP_017030508.1|DKIK
OG0008832	LOC108097092|XP_017054638.1|DFIC	LOC108080367|XP_017030575.1|DKIK
OG0008833	LOC108098094|XP_017056289.1|DFIC	LOC108083887|XP_017035368.1|DKIK
OG0008834	LOC108095849|XP_017052636.1|DFIC	LOC108073508|XP_017020671.1|DKIK
OG0008835	LOC108093337|XP_017048822.1|DFIC	LOC108072960|XP_017019883.1|DKIK
OG0008836	LOC108090519|XP_017044727.1|DFIC	LOC108073048|XP_017020000.1|DKIK
OG0008837	LOC108096532|XP_017053706.1|DFIC	LOC108076268|XP_017024505.1|DKIK, LOC108076207|XP_017024430.1|DKIK
OG0008838	LOC108101195|XP_017060928.1|DFIC	LOC108077081|XP_017025738.1|DKIK
OG0008839	LOC108086679|XP_017039161.1|DFIC	LOC108074706|XP_017022335.1|DKIK
OG0008840	LOC108098385|XP_017056742.1|DFIC	LOC108073613|XP_017020794.1|DKIK
OG0008841	LOC108099218|XP_017058087.1|DFIC	LOC108073862|XP_017021135.1|DKIK
OG0008842	LOC108087606|XP_017040534.1|DFIC	LOC108076158|XP_017024373.1|DKIK
OG0008843	LOC108099131|XP_017057958.1|DFIC	LOC108073945|XP_017021250.1|DKIK
OG0008845	LOC108098447|XP_017056840.1|DFIC	LOC108086275|XP_017038652.1|DKIK
OG0008846	LOC108088338|XP_017041571.1|DFIC	LOC108077695|XP_017026620.1|DKIK
OG0008847	LOC108091822|XP_017046689.1|DFIC	LOC108080434|XP_017030656.1|DKIK
OG0008848	LOC108090268|XP_017044366.1|DFIC	LOC108076148|XP_017024364.1|DKIK
OG0008849	LOC108095391|XP_017051960.1|DFIC	LOC108071810|XP_017018198.1|DKIK
OG0008850	LOC108095130|XP_017051559.1|DFIC	LOC108076568|XP_017024968.1|DKIK
OG0008851	LOC108089132|XP_017042737.1|DFIC	LOC108077855|XP_017026877.1|DKIK, LOC108076922|XP_017025455.1|DKIK
OG0008852	LOC108101469|XP_017061303.1|DFIC	LOC108074634|XP_017022239.1|DKIK
OG0008854	LOC108091517|XP_017046264.1|DFIC	LOC108078987|XP_017028655.1|DKIK
OG0008855	LOC108095609|XP_017052262.1|DFIC	LOC108083817|XP_017035258.1|DKIK
OG0008856	LOC108098410|XP_017056793.1|DFIC	LOC108077845|XP_017026868.1|DKIK
OG0008857	LOC108088245|XP_017041450.1|DFIC	LOC108078050|XP_017027105.1|DKIK
OG0008858	LOC108092024|XP_017046951.1|DFIC	LOC108075662|XP_017023700.1|DKIK
OG0008859	LOC108087469|XP_017040334.1|DFIC	LOC108078961|XP_017028608.1|DKIK
OG0008860	LOC108097640|XP_017055559.1|DFIC	LOC108084979|XP_017036892.1|DKIK
OG0008861	LOC108090437|XP_017044603.1|DFIC	LOC108082500|XP_017033410.1|DKIK
OG0008862	LOC108096815|XP_017054199.1|DFIC	LOC108071420|XP_017017659.1|DKIK
OG0008863	LOC108101373|XP_017061176.1|DFIC	LOC108075770|XP_017023817.1|DKIK
OG0008864	LOC108090637|XP_017044903.1|DFIC	LOC108072221|XP_017018773.1|DKIK
OG0008865	LOC108093512|XP_017049092.1|DFIC	LOC108082239|XP_017033065.1|DKIK
OG0008866	LOC108091507|XP_017046239.1|DFIC	LOC108079652|XP_017029535.1|DKIK
OG0008867	LOC108097999|XP_017056125.1|DFIC	LOC108083848|XP_017035316.1|DKIK
OG0008868	LOC108090279|XP_017044379.1|DFIC	LOC108078026|XP_017027075.1|DKIK
OG0008869	LOC108088774|XP_017042217.1|DFIC	LOC108083321|XP_017034553.1|DKIK
OG0008870	LOC108088262|XP_017041469.1|DFIC	LOC108085531|XP_017037653.1|DKIK
OG0008871	LOC108095424|XP_017052021.1|DFIC	LOC108084796|XP_017036631.1|DKIK
OG0008872	LOC108093454|XP_017049022.1|DFIC	LOC108072835|XP_017019616.1|DKIK
OG0008873	LOC108088167|XP_017041328.1|DFIC	LOC108075968|XP_017024105.1|DKIK
OG0008874	LOC108093692|XP_017049360.1|DFIC	LOC108082403|XP_017033236.1|DKIK
OG0008875	LOC108096969|XP_017054435.1|DFIC	LOC108078175|XP_017027328.1|DKIK
OG0008876	LOC108095045|XP_017051434.1|DFIC	LOC108071859|XP_017018274.1|DKIK
OG0008877	LOC108089418|XP_017043111.1|DFIC	LOC108070442|XP_017016408.1|DKIK
OG0008878	LOC108100950|XP_017060583.1|DFIC	LOC108074794|XP_017022461.1|DKIK
OG0008879	LOC108090267|XP_017044365.1|DFIC	LOC108076223|XP_017024454.1|DKIK
OG0008880	LOC108091998|XP_017046913.1|DFIC	LOC108077609|XP_017026504.1|DKIK
OG0008881	LOC108101811|XP_017061776.1|DFIC	LOC108070796|XP_017016885.1|DKIK
OG0008882	LOC108101624|XP_017061528.1|DFIC, LOC108101196|XP_017060929.1|DFIC	LOC108076871|XP_017025390.1|DKIK
OG0008883	LOC108092106|XP_017047090.1|DFIC	LOC108073218|XP_017020237.1|DKIK
OG0008884	LOC108095648|XP_017052302.1|DFIC	LOC108082656|XP_017033645.1|DKIK
OG0008885	LOC108101577|XP_017061516.1|DFIC, LOC108094473|XP_017050546.1|DFIC	LOC108082862|XP_017033928.1|DKIK
OG0008886	LOC108090476|XP_017044661.1|DFIC	LOC108076461|XP_017024832.1|DKIK
OG0008887	LOC108094914|XP_017051249.1|DFIC	LOC108076732|XP_017025199.1|DKIK
OG0008888	LOC108099897|XP_017059044.1|DFIC	LOC108073311|XP_017020361.1|DKIK
OG0008889	LOC108090764|XP_017045093.1|DFIC	LOC108085210|XP_017037228.1|DKIK
OG0008890	LOC108098958|XP_017057659.1|DFIC	LOC108084379|XP_017036056.1|DKIK
OG0008891	LOC108096333|XP_017053357.1|DFIC	LOC108078863|XP_017028457.1|DKIK
OG0008892	LOC108090894|XP_017045289.1|DFIC	LOC108070825|XP_017016929.1|DKIK
OG0008893	LOC108088987|XP_017042518.1|DFIC	LOC108070582|XP_017016625.1|DKIK
OG0008894	LOC108099485|XP_017058534.1|DFIC	LOC108084083|XP_017035595.1|DKIK
OG0008895	LOC108098856|XP_017057512.1|DFIC	LOC108083191|XP_017034382.1|DKIK
OG0008896	LOC108096332|XP_017053355.1|DFIC	LOC108082998|XP_017034109.1|DKIK
OG0008897	LOC108087226|XP_017039998.1|DFIC	LOC108084358|XP_017036013.1|DKIK
OG0008898	LOC108087778|XP_017040795.1|DFIC	LOC108081807|XP_017032532.1|DKIK
OG0008899	LOC108101204|XP_017060940.1|DFIC	LOC108079596|XP_017029430.1|DKIK
OG0008900	LOC108096080|XP_017052930.1|DFIC, LOC108087771|XP_017040829.1|DFIC	LOC108070533|XP_017016547.1|DKIK
OG0008901	LOC108089564|XP_017043397.1|DFIC	LOC108073909|XP_017021194.1|DKIK
OG0008902	LOC108098412|XP_017056796.1|DFIC	LOC108082618|XP_017033589.1|DKIK
OG0008903	LOC108091518|XP_017046266.1|DFIC	LOC108078942|XP_017028584.1|DKIK
OG0008904	LOC108093790|XP_017049560.1|DFIC	LOC108072999|XP_017019939.1|DKIK
OG0008905	LOC108095027|XP_017051386.1|DFIC	LOC108079244|XP_017029023.1|DKIK, LOC108086026|XP_017038330.1|DKIK
OG0008906	LOC108089744|XP_017043616.1|DFIC	LOC108071637|XP_017017911.1|DKIK
OG0008907	LOC108091919|XP_017046794.1|DFIC	LOC108073160|XP_017020155.1|DKIK
OG0008908	LOC108093557|XP_017049140.1|DFIC	LOC108085399|XP_017037457.1|DKIK
OG0008909	LOC108086290|XP_017038668.1|DFIC	LOC108080919|XP_017031313.1|DKIK
OG0008910	LOC108099592|XP_017058688.1|DFIC	LOC108085744|XP_017037965.1|DKIK, LOC108073288|XP_017020331.1|DKIK
OG0008911	LOC108092143|XP_017047143.1|DFIC	LOC108084134|XP_017035666.1|DKIK
OG0008912	LOC108098494|XP_017056903.1|DFIC	LOC108084334|XP_017035984.1|DKIK
OG0008913	LOC108099402|XP_017058397.1|DFIC	LOC108084285|XP_017035931.1|DKIK
OG0008914	LOC108091918|XP_017046793.1|DFIC	LOC108075713|XP_017023733.1|DKIK
OG0008915	LOC108089100|XP_017042704.1|DFIC	LOC108080437|XP_017030661.1|DKIK
OG0008916	LOC108100801|XP_017060348.1|DFIC	LOC108079682|XP_017029574.1|DKIK
OG0008917	LOC108100909|XP_017060512.1|DFIC	LOC108079569|XP_017029400.1|DKIK
OG0008918	LOC108096098|XP_017052962.1|DFIC, LOC108097902|XP_017055928.1|DFIC	LOC108079578|XP_017029412.1|DKIK
OG0008919	LOC108091459|XP_017046150.1|DFIC	LOC108086136|XP_017038478.1|DKIK
OG0008920	LOC108096195|XP_017053068.1|DFIC	LOC108083041|XP_017034160.1|DKIK
OG0008921	LOC108100961|XP_017060601.1|DFIC	LOC108074820|XP_017022506.1|DKIK
OG0008922	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC	LOC108074796|XP_017022467.1|DKIK
OG0008923	LOC108095240|XP_017051757.1|DFIC	LOC108082624|XP_017033593.1|DKIK
OG0008924	LOC108094843|XP_017051135.1|DFIC	LOC108076708|XP_017025158.1|DKIK
OG0008925	LOC108086312|XP_017038702.1|DFIC	LOC108074475|XP_017022036.1|DKIK
OG0008926	LOC108090413|XP_017044557.1|DFIC	LOC108078084|XP_017027161.1|DKIK
OG0008927	LOC108101887|XP_017061931.1|DFIC	LOC108070869|XP_017016992.1|DKIK
OG0008928	LOC108094227|XP_017050173.1|DFIC	LOC108081313|XP_017031893.1|DKIK
OG0008929	LOC108095176|XP_017051630.1|DFIC	LOC108082470|XP_017033350.1|DKIK
OG0008930	LOC108091943|XP_017046820.1|DFIC	LOC108077680|XP_017026590.1|DKIK
OG0008931	LOC108090916|XP_017045328.1|DFIC	LOC108078000|XP_017027042.1|DKIK
OG0008932	LOC108090695|XP_017044967.1|DFIC	LOC108074679|XP_017022288.1|DKIK
OG0008933	LOC108086397|XP_017038788.1|DFIC	LOC108077926|XP_017026955.1|DKIK
OG0008934	LOC108086990|XP_017039611.1|DFIC, LOC108086991|XP_017039617.1|DFIC	LOC108078074|XP_017027136.1|DKIK
OG0008935	LOC108094334|XP_017050372.1|DFIC	LOC108081297|XP_017031873.1|DKIK
OG0008936	LOC108096913|XP_017054352.1|DFIC	LOC108072245|XP_017018796.1|DKIK
OG0008937	LOC108096698|XP_017054019.1|DFIC	LOC108078243|XP_017027453.1|DKIK
OG0008938	LOC108094851|XP_017051147.1|DFIC	LOC108070834|XP_017016946.1|DKIK
OG0008939	LOC108094892|XP_017051221.1|DFIC	LOC108082201|XP_017033020.1|DKIK
OG0008940	LOC108090864|XP_017045241.1|DFIC	LOC108085205|XP_017037213.1|DKIK
OG0008941	LOC108086498|XP_017038913.1|DFIC	LOC108071241|XP_017017414.1|DKIK
OG0008942	LOC108091101|XP_017045610.1|DFIC	LOC108071813|XP_017018202.1|DKIK
OG0008943	LOC108092978|XP_017048359.1|DFIC	LOC108080187|XP_017030329.1|DKIK
OG0008944	LOC108094612|XP_017050776.1|DFIC	LOC108071143|XP_017017316.1|DKIK
OG0008945	LOC108097281|XP_017054971.1|DFIC	LOC108079333|XP_017029125.1|DKIK
OG0008946	LOC108091202|XP_017045774.1|DFIC	LOC108084478|XP_017036189.1|DKIK
OG0008947	LOC108097043|XP_017054563.1|DFIC	LOC108080049|XP_017030120.1|DKIK
OG0008948	LOC108092823|XP_017048115.1|DFIC	LOC108085765|XP_017037998.1|DKIK
OG0008949	LOC108093053|XP_017048449.1|DFIC	LOC108071610|XP_017017881.1|DKIK
OG0008950	LOC108097196|XP_017054830.1|DFIC	LOC108079153|XP_017028890.1|DKIK
OG0008951	LOC108089351|XP_017043020.1|DFIC	LOC108071498|XP_017017748.1|DKIK
OG0008952	LOC108097901|XP_017055927.1|DFIC	LOC108082910|XP_017033983.1|DKIK
OG0008953	LOC108088741|XP_017042178.1|DFIC	LOC108083309|XP_017034536.1|DKIK
OG0008954	LOC108098437|XP_017056817.1|DFIC	LOC108075143|XP_017022913.1|DKIK
OG0008955	LOC108089345|XP_017043015.1|DFIC	LOC108073898|XP_017021176.1|DKIK
OG0008956	LOC108100171|XP_017059428.1|DFIC	LOC108075279|XP_017023155.1|DKIK
OG0008957	LOC108086951|XP_017039553.1|DFIC	LOC108083082|XP_017034215.1|DKIK
OG0008958	LOC108088879|XP_017042363.1|DFIC	LOC108070435|XP_017016393.1|DKIK
OG0008959	LOC108100230|XP_017059497.1|DFIC	LOC108075022|XP_017022763.1|DKIK
OG0008960	LOC108100409|XP_017059785.1|DFIC	LOC108073797|XP_017021057.1|DKIK
OG0008961	LOC108090612|XP_017044872.1|DFIC	LOC108077022|XP_017025619.1|DKIK
OG0008962	LOC108097892|XP_017055920.1|DFIC	LOC108083794|XP_017035210.1|DKIK
OG0008963	LOC108097897|XP_017055924.1|DFIC	LOC108071220|XP_017017392.1|DKIK
OG0008964	LOC108097359|XP_017055088.1|DFIC	LOC108076084|XP_017024286.1|DKIK
OG0008965	LOC108089221|XP_017042865.1|DFIC	LOC108081961|XP_017032684.1|DKIK
OG0008966	LOC108101360|XP_017061160.1|DFIC	LOC108075789|XP_017023844.1|DKIK
OG0008967	LOC108100375|XP_017059712.1|DFIC	LOC108083062|XP_017034185.1|DKIK
OG0008967	LOC108100151|XP_017059397.1|DFIC	LOC108073853|XP_017021124.1|DKIK
OG0008968	LOC108094118|XP_017050029.1|DFIC	LOC108074159|XP_017021561.1|DKIK
OG0008969	LOC108095171|XP_017051628.1|DFIC	LOC108074396|XP_017021911.1|DKIK
OG0008970	LOC108095192|XP_017051684.1|DFIC	LOC108074400|XP_017021916.1|DKIK
OG0008971	LOC108088949|XP_017042459.1|DFIC	LOC108072683|XP_017019410.1|DKIK
OG0008972	LOC108093269|XP_017048737.1|DFIC	LOC108079033|XP_017028702.1|DKIK
OG0008973	LOC108096192|XP_017053065.1|DFIC	LOC108082986|XP_017034096.1|DKIK
OG0008974	LOC108088377|XP_017041613.1|DFIC, LOC108088372|XP_017041606.1|DFIC	LOC108077644|XP_017026547.1|DKIK
OG0008975	LOC108090632|XP_017044900.1|DFIC	LOC108078300|XP_017027573.1|DKIK
OG0008976	LOC108088353|XP_017041589.1|DFIC	LOC108085534|XP_017037656.1|DKIK
OG0008977	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC	LOC108072536|XP_017019200.1|DKIK
OG0008978	LOC108099989|XP_017059175.1|DFIC	LOC108074961|XP_017022683.1|DKIK
OG0008979	LOC108092658|XP_017047808.1|DFIC	LOC108070401|XP_017016345.1|DKIK
OG0008983	LOC108090978|XP_017045422.1|DFIC	LOC108071998|XP_017018462.1|DKIK
OG0008985	LOC108089358|XP_017043025.1|DFIC	LOC108071494|XP_017017745.1|DKIK
OG0008986	LOC108091789|XP_017046637.1|DFIC	LOC108081167|XP_017031711.1|DKIK
OG0008987	LOC108089867|XP_017043804.1|DFIC	LOC108086227|XP_017038584.1|DKIK
OG0008988	LOC108092124|XP_017047115.1|DFIC	LOC108085004|XP_017036924.1|DKIK
OG0008989	LOC108097192|XP_017054826.1|DFIC	LOC108085016|XP_017036953.1|DKIK
OG0008990	LOC108087412|XP_017040240.1|DFIC	LOC108078660|XP_017028078.1|DKIK
OG0008992	LOC108096843|XP_017054246.1|DFIC	LOC108071422|XP_017017661.1|DKIK
OG0008993	LOC108100565|XP_017060031.1|DFIC	LOC108073980|XP_017021315.1|DKIK
OG0008994	LOC108092716|XP_017047933.1|DFIC	LOC108079678|XP_017029567.1|DKIK
OG0008995	LOC108090947|XP_017045371.1|DFIC	LOC108070767|XP_017016854.1|DKIK
OG0008996	LOC108094666|XP_017050866.1|DFIC	LOC108080509|XP_017030773.1|DKIK
OG0008997	LOC108092841|XP_017048136.1|DFIC	LOC108083822|XP_017035265.1|DKIK
OG0008999	LOC108094224|XP_017050174.1|DFIC	LOC108085213|XP_017037232.1|DKIK
OG0009000	LOC108095347|XP_017051916.1|DFIC	LOC108074956|XP_017022679.1|DKIK
OG0009001	LOC108101202|XP_017060938.1|DFIC	LOC108082829|XP_017033878.1|DKIK
OG0009002	LOC108087962|XP_017041045.1|DFIC	LOC108073126|XP_017020117.1|DKIK
OG0009003	LOC108089339|XP_017043009.1|DFIC	LOC108070375|XP_017016313.1|DKIK
OG0009004	LOC108086389|XP_017038780.1|DFIC	LOC108078047|XP_017027099.1|DKIK
OG0009005	LOC108100862|XP_017060430.1|DFIC	LOC108077246|XP_017025995.1|DKIK
OG0009006	LOC108093368|XP_017048878.1|DFIC	LOC108072984|XP_017019920.1|DKIK
