Orthogroup	DFIC.longest_only	DSUZ.longest_only
OG0009881	LOC108094799|XP_017051059.1|DFIC	LOC108019697|XP_016943080.1|DSUZ
OG0009882	LOC108087672|XP_017040657.1|DFIC	LOC108008802|XP_016928195.1|DSUZ
OG0009883	LOC108094963|XP_017051315.1|DFIC	LOC108008703|XP_016928088.1|DSUZ
OG0009884	LOC108094802|XP_017051062.1|DFIC	LOC108008854|XP_016928249.1|DSUZ
OG0009885	LOC108090882|XP_017045272.1|DFIC	LOC108009671|XP_016929691.1|DSUZ
OG0009886	LOC108093714|XP_017049407.1|DFIC	LOC108009288|XP_016929007.1|DSUZ
OG0009887	LOC108090567|XP_017044800.1|DFIC	LOC108019830|XP_016943337.1|DSUZ
OG0009888	LOC108094794|XP_017051055.1|DFIC	LOC108008886|XP_016928280.1|DSUZ
OG0009889	LOC108096570|XP_017053755.1|DFIC	LOC108008262|XP_036669284.1|DSUZ
OG0009890	LOC108090477|XP_017044664.1|DFIC	LOC108010156|XP_016930479.1|DSUZ
OG0009891	LOC108094017|XP_017049934.1|DFIC	LOC108011609|XP_016932270.1|DSUZ
OG0009893	LOC108087610|XP_017040537.1|DFIC	LOC108008421|XP_016927758.1|DSUZ
OG0009894	LOC108098620|XP_017057176.1|DFIC	LOC108011780|XP_016932506.2|DSUZ
OG0009895	LOC108093548|XP_017049133.1|DFIC	LOC108011277|XP_036674999.1|DSUZ
OG0009896	LOC108095675|XP_017052332.1|DFIC	LOC108007933|XP_036674187.1|DSUZ
OG0009897	LOC108097956|XP_017056057.1|DFIC	LOC108007005|XP_016926100.2|DSUZ
OG0009898	LOC108098911|XP_017057599.1|DFIC	LOC108014160|XP_016935683.2|DSUZ
OG0009899	LOC108091891|XP_017046764.1|DFIC	LOC108017468|XP_016939995.2|DSUZ
OG0009900	LOC108087077|XP_017039744.1|DFIC	LOC118877777|XP_036673711.1|DSUZ, LOC108020234|XP_016943842.2|DSUZ
OG0009901	LOC108095904|XP_017052714.1|DFIC	LOC108010900|XP_016931378.2|DSUZ
OG0009902	LOC108098778|XP_017057401.1|DFIC	LOC108010934|XP_036674418.1|DSUZ
OG0009903	LOC108098439|XP_017056825.1|DFIC	LOC108005003|XP_016923628.1|DSUZ
OG0009904	LOC108098823|XP_017057468.1|DFIC	LOC108014528|XP_016936157.2|DSUZ, LOC108015609|XP_016937587.2|DSUZ
OG0009905	LOC108091631|XP_017046419.1|DFIC, LOC108097628|XP_017055542.1|DFIC	LOC108017538|XP_036672522.1|DSUZ, LOC118877893|XP_036674221.1|DSUZ
OG0009906	LOC108091597|XP_017046360.1|DFIC	LOC108010979|XP_036672730.1|DSUZ, LOC118877936|XP_036674497.1|DSUZ
OG0009907	LOC108093312|XP_017048784.1|DFIC	LOC108010581|XP_016930954.1|DSUZ
OG0009908	LOC108092133|XP_017047125.1|DFIC	LOC108016408|XP_016938546.2|DSUZ
OG0009909	LOC108086594|XP_017039052.1|DFIC	LOC108016131|XP_036675261.1|DSUZ
OG0009910	LOC108099472|XP_017058516.1|DFIC	LOC108006081|XP_036673045.1|DSUZ
OG0009911	LOC108096578|XP_017053765.1|DFIC	LOC108008900|XP_016928294.1|DSUZ
OG0009912	LOC108098315|XP_017056627.1|DFIC	LOC108016179|XP_016938295.1|DSUZ
OG0009913	LOC108092355|XP_017047378.1|DFIC, LOC108092358|XP_017047382.1|DFIC, LOC108093390|XP_017048898.1|DFIC, LOC108092480|XP_017047561.1|DFIC	LOC108008437|XP_016927814.1|DSUZ
OG0009914	LOC108090866|XP_017045245.1|DFIC	LOC108019391|XP_016942704.2|DSUZ, LOC108010508|XP_016930874.1|DSUZ
OG0009915	LOC108094181|XP_017050131.1|DFIC, LOC108094273|XP_017050280.1|DFIC	LOC108009182|XP_016928820.1|DSUZ
OG0009916	LOC108098378|XP_017056728.1|DFIC	LOC118877066|XP_036669841.1|DSUZ
OG0009917	LOC108099871|XP_017059007.1|DFIC, LOC108099870|XP_017059006.1|DFIC, LOC108099869|XP_017059005.1|DFIC, LOC108090646|XP_017044913.1|DFIC	LOC108008673|XP_016928056.1|DSUZ, LOC108008738|XP_016928124.1|DSUZ
OG0009918	LOC108101913|XP_017061977.1|DFIC, LOC108093987|XP_017049887.1|DFIC, LOC108093986|XP_017049885.1|DFIC, LOC108093988|XP_017049889.1|DFIC, LOC108101911|XP_017061975.1|DFIC, LOC108093985|XP_017049884.1|DFIC	LOC108008088|XP_016927367.1|DSUZ
OG0009919	LOC108095478|XP_017052081.1|DFIC	LOC108005547|XP_016924330.1|DSUZ
OG0009922	LOC108100520|XP_017059968.1|DFIC	LOC108005863|XP_016924730.1|DSUZ
OG0009925	LOC108102080|XP_017062215.1|DFIC	LOC108011675|XP_036674333.1|DSUZ
OG0009926	LOC108095426|XP_017052024.1|DFIC	LOC108006719|XP_036670987.1|DSUZ
OG0009927	LOC108097349|XP_017055073.1|DFIC	LOC108015032|XP_016936752.1|DSUZ
OG0009928	LOC108088404|XP_017041647.1|DFIC	LOC108015472|XP_016937392.1|DSUZ
OG0009930	LOC108101876|XP_017061906.1|DFIC	LOC108016528|XP_016938690.1|DSUZ
OG0009931	LOC108096732|XP_017054066.1|DFIC	LOC108009440|XP_016929274.1|DSUZ
OG0009932	LOC108090773|XP_017045104.1|DFIC	LOC108009603|XP_016929576.2|DSUZ
OG0009933	LOC108093662|XP_017049331.1|DFIC	LOC108017785|XP_016940416.1|DSUZ
OG0009937	LOC108095559|XP_017052194.1|DFIC	LOC118878879|XP_036677782.1|DSUZ, LOC108007458|XP_016926615.2|DSUZ
OG0009938	LOC108097896|XP_017055923.1|DFIC	LOC108016523|XP_036676500.1|DSUZ
OG0009940	LOC108095967|XP_017052799.1|DFIC	LOC108019980|XP_016943554.1|DSUZ
OG0009941	LOC108089855|XP_017043789.1|DFIC	LOC108005286|XP_016923975.1|DSUZ
OG0009942	LOC108090776|XP_017045106.1|DFIC	LOC108009395|XP_016929195.1|DSUZ
OG0009943	LOC108100028|XP_017059233.1|DFIC	LOC108008392|XP_016927729.1|DSUZ
OG0009944	LOC108097035|XP_017054544.1|DFIC	LOC108015042|XP_016936763.1|DSUZ
OG0009945	LOC108091213|XP_017045799.1|DFIC	LOC108004753|XP_016923278.1|DSUZ
OG0009946	LOC108102030|XP_017062122.1|DFIC	LOC108019498|XP_036675636.1|DSUZ
OG0009947	LOC108093040|XP_017048436.1|DFIC	LOC108018324|XP_036671429.1|DSUZ
OG0009948	LOC108097296|XP_017054999.1|DFIC	LOC108015399|XP_016937308.1|DSUZ
OG0009949	LOC108090222|XP_017044304.1|DFIC	LOC108019447|XP_016942762.2|DSUZ
OG0009950	LOC108102006|XP_017062093.1|DFIC	LOC108011711|XP_016932414.2|DSUZ
OG0009951	LOC108101024|XP_017060679.1|DFIC	LOC108015579|XP_016937549.2|DSUZ
OG0009952	LOC108087234|XP_017040012.1|DFIC	LOC108018633|XP_016941688.1|DSUZ
OG0009953	LOC108095969|XP_017052801.1|DFIC	LOC108019979|XP_016943553.2|DSUZ
OG0009954	LOC108087984|XP_017041074.1|DFIC	LOC108007366|XP_036673806.1|DSUZ
OG0009955	LOC108086456|XP_017038868.1|DFIC	LOC108018064|XP_016940950.1|DSUZ
OG0009956	LOC108097011|XP_017054498.1|DFIC	LOC108015117|XP_016936856.1|DSUZ
OG0009957	LOC108088500|XP_017041819.1|DFIC	LOC108019309|XP_016942618.1|DSUZ
OG0009958	LOC108086605|XP_017039067.1|DFIC	LOC108016161|XP_016938270.2|DSUZ
OG0009961	LOC108098470|XP_017056867.1|DFIC	LOC108011606|XP_016932266.1|DSUZ
OG0009962	LOC108087081|XP_017039750.1|DFIC	LOC108018308|XP_016941335.2|DSUZ
OG0009963	LOC108099541|XP_017058605.1|DFIC	LOC108020516|XP_016944340.1|DSUZ
OG0009964	LOC108087355|XP_017040185.1|DFIC	LOC108007836|XP_016927088.2|DSUZ
OG0009965	LOC108099283|XP_017058162.1|DFIC	LOC108017265|XP_016939768.2|DSUZ
OG0009966	LOC108090603|XP_017044860.1|DFIC	LOC108013834|XP_016935310.1|DSUZ
OG0009967	LOC108101246|XP_017060991.1|DFIC	LOC108007181|XP_016926307.1|DSUZ
OG0009969	LOC108098228|XP_017056498.1|DFIC	LOC108014688|XP_016936355.1|DSUZ
OG0009970	LOC108096038|XP_017052874.1|DFIC	LOC108007327|XP_016926466.1|DSUZ
OG0009971	LOC108098215|XP_017056482.1|DFIC	LOC108013536|XP_016934925.2|DSUZ
OG0009972	LOC108089124|XP_017042729.1|DFIC	LOC108017979|XP_016940809.1|DSUZ
OG0009973	LOC108101564|XP_017061460.1|DFIC	LOC108019714|XP_016943102.1|DSUZ
OG0009974	LOC108093395|XP_017048903.1|DFIC	LOC108013143|XP_016934322.1|DSUZ
OG0009975	LOC108093421|XP_017048956.1|DFIC	LOC108021712|XP_016946037.1|DSUZ
OG0009976	LOC108088194|XP_017041383.1|DFIC	LOC108021251|XP_016945358.1|DSUZ
OG0009977	LOC108089199|XP_017042833.1|DFIC	LOC108008022|XP_036678660.1|DSUZ
OG0009978	LOC108089164|XP_017042784.1|DFIC	LOC108017903|XP_016940565.1|DSUZ
OG0009979	LOC108092619|XP_017047746.1|DFIC	LOC108006988|XP_016926087.1|DSUZ
OG0009980	LOC108101906|XP_017061969.1|DFIC	LOC108009910|XP_016930124.1|DSUZ
OG0009981	LOC108093975|XP_017049871.1|DFIC	LOC118876899|XP_036668930.1|DSUZ
OG0009982	LOC108093971|XP_017049866.1|DFIC	LOC118876959|XP_036669463.1|DSUZ
OG0009983	LOC108096719|XP_017054047.1|DFIC	LOC108009390|XP_016929189.1|DSUZ
OG0009984	LOC108086735|XP_017039255.1|DFIC	LOC108010081|XP_016930386.1|DSUZ
OG0009985	LOC108096841|XP_017054241.1|DFIC	LOC108009986|XP_016930249.1|DSUZ
OG0009986	LOC108094228|XP_017050175.1|DFIC	LOC108017766|XP_016940372.1|DSUZ
OG0009987	LOC108096781|XP_017054146.1|DFIC	LOC108008763|XP_016928150.1|DSUZ
OG0009988	LOC108096783|XP_017054148.1|DFIC	LOC108008550|XP_016927910.1|DSUZ
OG0009989	LOC108096797|XP_017054166.1|DFIC	LOC108009179|XP_016928802.1|DSUZ
OG0009990	LOC108094797|XP_017051058.1|DFIC	LOC108008862|XP_016928254.1|DSUZ
OG0009991	LOC108086684|XP_017039167.1|DFIC	LOC108009411|XP_016929220.2|DSUZ
OG0009992	LOC108094574|XP_017050680.1|DFIC	LOC108005247|XP_036677087.1|DSUZ
OG0009993	LOC108102148|XP_017062312.1|DFIC	LOC108006335|XP_036676371.1|DSUZ
OG0009994	LOC108091289|XP_017045899.1|DFIC	LOC108016727|XP_016938946.1|DSUZ
OG0009995	LOC108097928|XP_017055970.1|DFIC	LOC108005151|XP_016923814.1|DSUZ
OG0009996	LOC108098054|XP_017056227.1|DFIC	LOC108018854|XP_016941932.2|DSUZ
OG0009997	LOC108088694|XP_017042124.1|DFIC	LOC108015067|XP_016936796.1|DSUZ
OG0009998	LOC108101663|XP_017061572.1|DFIC	LOC108005183|XP_016923856.1|DSUZ
OG0009999	LOC108095354|XP_017051924.1|DFIC	LOC108004703|XP_016923204.1|DSUZ
OG0010000	LOC108088597|XP_017041953.1|DFIC	LOC108015112|XP_016936849.1|DSUZ
OG0010001	LOC108097914|XP_017055939.1|DFIC	LOC108005504|XP_016924299.1|DSUZ
OG0010002	LOC108099093|XP_017057900.1|DFIC	LOC108012859|XP_016933815.1|DSUZ
OG0010003	LOC108100025|XP_017059225.1|DFIC	LOC108021354|XP_016945528.1|DSUZ
OG0010004	LOC108097358|XP_017055087.1|DFIC	LOC108015020|XP_016936737.1|DSUZ
OG0010005	LOC108091124|XP_017045644.1|DFIC	LOC108017005|XP_016939446.2|DSUZ
OG0010006	LOC108097872|XP_017055897.1|DFIC	LOC108004647|XP_016923087.1|DSUZ
OG0010007	LOC108101643|XP_017061548.1|DFIC	LOC108011157|XP_016931731.1|DSUZ
OG0010008	LOC108088721|XP_017042156.1|DFIC	LOC108010418|XP_036675973.1|DSUZ
OG0010009	LOC108092643|XP_017047778.1|DFIC	LOC108014760|XP_016936437.1|DSUZ
OG0010010	LOC108098080|XP_017056269.1|DFIC	LOC108015390|XP_016937299.2|DSUZ
OG0010011	LOC108091298|XP_017045909.1|DFIC	LOC108016741|XP_016938972.1|DSUZ
OG0010013	LOC108091153|XP_017045678.1|DFIC	LOC108004587|XP_016923015.1|DSUZ
OG0010014	LOC108097577|XP_017055453.1|DFIC	LOC108015055|XP_016936784.1|DSUZ
OG0010015	LOC108091142|XP_017045666.1|DFIC	LOC108021828|XP_016946121.1|DSUZ
OG0010016	LOC108097459|XP_017055222.1|DFIC	LOC108006262|XP_016925198.1|DSUZ
OG0010017	LOC108091154|XP_017045679.1|DFIC	LOC108021834|XP_016946128.1|DSUZ
OG0010018	LOC108097068|XP_017054595.1|DFIC	LOC108016916|XP_016939328.1|DSUZ
OG0010019	LOC108097550|XP_017055397.1|DFIC	LOC108006347|XP_016925351.1|DSUZ
OG0010020	LOC108088660|XP_017042077.1|DFIC	LOC108015380|XP_016937288.1|DSUZ
OG0010021	LOC108098019|XP_017056161.1|DFIC	LOC108005342|XP_016924069.1|DSUZ
OG0010022	LOC108098124|XP_017056334.1|DFIC	LOC108015430|XP_016937353.1|DSUZ
OG0010023	LOC108092830|XP_017048123.1|DFIC	LOC108016700|XP_016938914.1|DSUZ
OG0010024	LOC108092834|XP_017048126.1|DFIC	LOC108016728|XP_016938947.1|DSUZ
OG0010025	LOC108097183|XP_017054814.1|DFIC	LOC108016768|XP_016939021.1|DSUZ
OG0010026	LOC108097457|XP_017055218.1|DFIC	LOC108013695|XP_016935103.1|DSUZ
OG0010027	LOC108097509|XP_017055311.1|DFIC	LOC108014934|XP_036676356.1|DSUZ
OG0010028	LOC108091067|XP_017045554.1|DFIC	LOC108016824|XP_016939128.1|DSUZ
OG0010029	LOC108088575|XP_017041913.1|DFIC	LOC108005235|XP_016923916.1|DSUZ
OG0010030	LOC108102205|XP_017062396.1|DFIC	LOC108004633|XP_016923062.1|DSUZ
OG0010031	LOC108102204|XP_017062395.1|DFIC	LOC108004778|XP_016923316.1|DSUZ
OG0010032	LOC108094532|XP_017050623.1|DFIC	LOC108009789|XP_016929928.1|DSUZ
OG0010033	LOC108097218|XP_017054855.1|DFIC	LOC108019053|XP_016942168.2|DSUZ
OG0010034	LOC108097209|XP_017054846.1|DFIC	LOC108018881|XP_016941959.2|DSUZ
OG0010035	LOC108097210|XP_017054847.1|DFIC	LOC108019056|XP_016942170.1|DSUZ
OG0010036	LOC108097207|XP_017054842.1|DFIC	LOC108019052|XP_016942167.1|DSUZ
OG0010037	LOC108097213|XP_017054850.1|DFIC	LOC108018877|XP_036675726.1|DSUZ
OG0010038	LOC108095273|XP_017051806.1|DFIC	LOC108004640|XP_036676922.1|DSUZ
OG0010039	LOC108086667|XP_017039137.1|DFIC	LOC108008980|XP_016928412.1|DSUZ
OG0010040	LOC108088215|XP_017041409.1|DFIC	LOC108021603|XP_016945888.1|DSUZ
OG0010041	LOC108092808|XP_017048070.1|DFIC	LOC108011144|XP_036676901.1|DSUZ
OG0010042	LOC108097446|XP_017055206.1|DFIC	LOC108015054|XP_016936783.1|DSUZ
OG0010043	LOC108097437|XP_017055196.1|DFIC	LOC108015063|XP_016936791.1|DSUZ
OG0010044	LOC108092989|XP_017048371.1|DFIC	LOC108016628|XP_016938813.1|DSUZ
OG0010045	LOC108095506|XP_017052104.1|DFIC	LOC108019015|XP_016942118.2|DSUZ
OG0010046	LOC108095500|XP_017052095.1|DFIC	LOC108019004|XP_016942107.1|DSUZ
OG0010047	LOC108097706|XP_017055682.1|DFIC	LOC108013677|XP_016935084.1|DSUZ
OG0010048	LOC108094602|XP_017050742.1|DFIC	LOC108005471|XP_016924259.1|DSUZ
OG0010049	LOC108094662|XP_017050861.1|DFIC	LOC108018952|XP_016942043.1|DSUZ
OG0010050	LOC108094661|XP_017050860.1|DFIC	LOC108019171|XP_016942420.1|DSUZ
OG0010051	LOC108091281|XP_017045884.1|DFIC	LOC108013667|XP_036676578.1|DSUZ
OG0010052	LOC108102129|XP_017062282.1|DFIC	LOC108005652|XP_036675884.1|DSUZ
OG0010053	LOC108095607|XP_017052260.1|DFIC	LOC108019115|XP_016942329.1|DSUZ
OG0010054	LOC108097997|XP_017056123.1|DFIC	LOC108018916|XP_016941996.1|DSUZ
OG0010055	LOC108097888|XP_017055916.1|DFIC	LOC108018979|XP_016942073.1|DSUZ
OG0010056	LOC108095586|XP_017052238.1|DFIC	LOC108005440|XP_016924218.1|DSUZ
OG0010057	LOC108097268|XP_017054955.1|DFIC	LOC108015297|XP_016937163.1|DSUZ
OG0010058	LOC108095551|XP_017052175.1|DFIC	LOC108005181|XP_036677096.1|DSUZ
OG0010059	LOC108091194|XP_017045764.1|DFIC	LOC108012168|XP_016932953.1|DSUZ
OG0010060	LOC108091175|XP_017045714.1|DFIC	LOC108005104|XP_036677263.1|DSUZ
OG0010061	LOC108096212|XP_017053089.1|DFIC	LOC118877225|XP_036670545.1|DSUZ
OG0010062	LOC108093125|XP_017048558.1|DFIC	LOC108012441|XP_016933298.1|DSUZ
OG0010063	LOC108099712|XP_017058823.1|DFIC	LOC108012797|XP_016933719.1|DSUZ
OG0010064	LOC108099933|XP_017059092.1|DFIC	LOC108013599|XP_016935025.1|DSUZ
OG0010065	LOC108099753|XP_017058870.1|DFIC	LOC108012623|XP_016933533.1|DSUZ
OG0010066	LOC108100323|XP_017059619.1|DFIC	LOC108013504|XP_016934879.1|DSUZ
OG0010067	LOC108099007|XP_017057731.1|DFIC	LOC108012457|XP_016933334.1|DSUZ
OG0010068	LOC108093072|XP_017048473.1|DFIC	LOC108013178|XP_016934365.1|DSUZ
OG0010069	LOC108100656|XP_017060156.1|DFIC	LOC108012325|XP_016933114.2|DSUZ
OG0010070	LOC108093064|XP_017048462.1|DFIC	LOC108013078|XP_016934187.1|DSUZ
OG0010071	LOC108099775|XP_017058893.1|DFIC	LOC108004792|XP_016923331.1|DSUZ
OG0010072	LOC108088990|XP_017042522.1|DFIC	LOC108014469|XP_016936081.2|DSUZ
OG0010073	LOC108096467|XP_017053568.1|DFIC	LOC108012850|XP_016933805.1|DSUZ
OG0010074	LOC108095348|XP_017051918.1|DFIC	LOC108004564|XP_016922988.1|DSUZ
OG0010076	LOC108089597|XP_017043444.1|DFIC	LOC108011752|XP_016932468.2|DSUZ
OG0010077	LOC108089322|XP_017042989.1|DFIC	LOC108018832|XP_016941907.2|DSUZ
OG0010078	LOC108089356|XP_017043022.1|DFIC	LOC108018831|XP_016941906.2|DSUZ
OG0010079	LOC108089319|XP_017042985.1|DFIC	LOC118877377|XP_036671826.1|DSUZ
OG0010080	LOC108088941|XP_017042453.1|DFIC	LOC108012240|XP_036672397.1|DSUZ
OG0010081	LOC108096272|XP_017053223.1|DFIC	LOC108013067|XP_016934174.1|DSUZ
OG0010082	LOC108099143|XP_017057975.1|DFIC	LOC108011844|XP_016932572.1|DSUZ
OG0010083	LOC108086886|XP_017039435.1|DFIC	LOC108013138|XP_016934312.1|DSUZ
OG0010084	LOC108087452|XP_017040303.1|DFIC	LOC108013134|XP_016934304.1|DSUZ
OG0010085	LOC108088749|XP_017042186.1|DFIC	LOC118877227|XP_036670555.1|DSUZ, LOC108007445|XP_036677755.1|DSUZ
OG0010086	LOC108086931|XP_017039525.1|DFIC	LOC108012449|XP_016933307.1|DSUZ
OG0010087	LOC108086919|XP_017039497.1|DFIC	LOC108013062|XP_016934170.1|DSUZ
OG0010088	LOC108088824|XP_017042280.1|DFIC	LOC108015879|XP_016937936.2|DSUZ
OG0010089	LOC108100663|XP_017060164.1|DFIC	LOC108017058|XP_036671829.1|DSUZ
OG0010090	LOC108095041|XP_017051423.1|DFIC	LOC108020368|XP_016944078.1|DSUZ
OG0010091	LOC108086636|XP_017039101.1|DFIC	LOC108008632|XP_016928002.1|DSUZ
OG0010092	LOC108102086|XP_017062227.1|DFIC	LOC108007066|XP_016926159.2|DSUZ
OG0010093	LOC108096756|XP_017054105.1|DFIC	LOC108008381|XP_016927714.2|DSUZ
OG0010094	LOC108095754|XP_017052436.1|DFIC	LOC108005961|XP_036672989.1|DSUZ
OG0010095	LOC108092005|XP_017046923.1|DFIC	LOC108020263|XP_016943875.2|DSUZ
OG0010096	LOC108097362|XP_017055095.1|DFIC	LOC108021838|XP_016922973.1|DSUZ
OG0010097	LOC108097025|XP_017054531.1|DFIC	LOC108015078|XP_016936805.1|DSUZ
OG0010098	LOC108088126|XP_017041273.1|DFIC	LOC108019315|XP_016942625.1|DSUZ
OG0010099	LOC108101249|XP_017060994.1|DFIC	LOC108006130|XP_016925072.1|DSUZ
OG0010100	LOC108089733|XP_017043603.1|DFIC	LOC108011443|XP_016932068.2|DSUZ
OG0010101	LOC108088863|XP_017042331.1|DFIC	LOC108017610|XP_016940191.2|DSUZ
OG0010102	LOC108088891|XP_017042378.1|DFIC	LOC108015883|XP_016937940.2|DSUZ
OG0010103	LOC108088903|XP_017042397.1|DFIC	LOC108017604|XP_016940184.2|DSUZ
OG0010104	LOC108087513|XP_017040405.1|DFIC	LOC108012981|XP_016934036.1|DSUZ
OG0010105	LOC108100993|XP_017060647.1|DFIC	LOC108018971|XP_016942075.1|DSUZ
OG0010106	LOC108086714|XP_017039217.1|DFIC	LOC108008364|XP_016927690.1|DSUZ
OG0010107	LOC108087634|XP_017040580.1|DFIC	LOC108008757|XP_016928143.1|DSUZ
OG0010108	LOC108093789|XP_017049558.1|DFIC	LOC108009524|XP_036668996.1|DSUZ
OG0010110	LOC108093228|XP_017048687.1|DFIC	LOC108013447|XP_016934811.1|DSUZ
OG0010111	LOC108097755|XP_017055755.1|DFIC	LOC108007297|XP_016926427.2|DSUZ
OG0010112	LOC108087110|XP_017039781.1|DFIC	LOC108020239|XP_016943849.1|DSUZ, LOC118878591|XP_036677531.1|DSUZ
OG0010113	LOC108101648|XP_017061552.1|DFIC	LOC108011117|XP_016931678.1|DSUZ
OG0010114	LOC108101765|XP_017061719.1|DFIC	LOC108016860|XP_016939219.1|DSUZ
OG0010115	LOC108095272|XP_017051805.1|DFIC	LOC108004638|XP_016923076.1|DSUZ
OG0010116	LOC108095292|XP_017051822.1|DFIC	LOC108004643|XP_016923082.1|DSUZ
OG0010117	LOC108095630|XP_017052286.1|DFIC	LOC108019002|XP_016942105.1|DSUZ
OG0010118	LOC108091325|XP_017045955.1|DFIC	LOC108019160|XP_016942402.1|DSUZ
OG0010119	LOC108097428|XP_017055188.1|DFIC	LOC108015086|XP_036676756.1|DSUZ
OG0010120	LOC108088645|XP_017042055.1|DFIC	LOC108016640|XP_016938826.1|DSUZ
OG0010121	LOC108088586|XP_017041925.1|DFIC	LOC108010409|XP_036675951.1|DSUZ
OG0010122	LOC108097623|XP_017055529.1|DFIC	LOC108013712|XP_016935141.1|DSUZ
OG0010123	LOC108097425|XP_017055182.1|DFIC	LOC108006551|XP_016925572.1|DSUZ
OG0010125	LOC108097768|XP_017055782.1|DFIC	LOC108015275|XP_016937131.1|DSUZ
OG0010126	LOC108090035|XP_017044019.1|DFIC	LOC108015544|XP_016937514.1|DSUZ
OG0010127	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC	LOC108016842|XP_016939220.2|DSUZ
OG0010128	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC	LOC108013049|XP_036677890.1|DSUZ
OG0010129	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC	LOC108006361|XP_016925374.1|DSUZ
OG0010130	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC	LOC108006295|XP_016925249.1|DSUZ
OG0010131	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC	LOC108011541|XP_036678580.1|DSUZ
OG0010132	LOC108094485|XP_017050561.1|DFIC	LOC108021067|XP_016945068.1|DSUZ
OG0010133	LOC108094430|XP_017050490.1|DFIC	LOC108021065|XP_016945063.1|DSUZ
OG0010134	LOC108101185|XP_017060915.1|DFIC	LOC108015724|XP_016937754.2|DSUZ
OG0010135	LOC108093447|XP_017049002.1|DFIC	LOC108008686|XP_016928072.1|DSUZ
OG0010136	LOC108093387|XP_017048894.1|DFIC	LOC108009887|XP_016930093.1|DSUZ
OG0010137	LOC108093384|XP_017048890.1|DFIC	LOC108015712|XP_016937737.1|DSUZ
OG0010138	LOC108100805|XP_017060362.1|DFIC	LOC108005408|XP_016924534.1|DSUZ
OG0010139	LOC108089999|XP_017043991.1|DFIC	LOC108010675|XP_016931071.1|DSUZ
OG0010140	LOC108092416|XP_017047472.1|DFIC	LOC108012956|XP_016933991.1|DSUZ
OG0010141	LOC108100014|XP_017059210.1|DFIC	LOC108012055|XP_016932827.1|DSUZ
OG0010142	LOC108095160|XP_017051603.1|DFIC	LOC108012200|XP_016932990.1|DSUZ
OG0010143	LOC108102095|XP_017062238.1|DFIC	LOC108012065|XP_016932836.2|DSUZ
OG0010144	LOC108090621|XP_017044887.1|DFIC	LOC108021453|XP_016945668.2|DSUZ
OG0010145	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC	LOC108012798|XP_016933724.1|DSUZ
OG0010146	LOC108089894|XP_017043854.1|DFIC	LOC108017125|XP_016939582.1|DSUZ
OG0010147	LOC108091428|XP_017046107.1|DFIC	LOC108010022|XP_016930312.1|DSUZ
OG0010148	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC	LOC108020906|XP_016944813.1|DSUZ
OG0010149	LOC108094121|XP_017050031.1|DFIC	LOC108012087|XP_016932856.1|DSUZ
OG0010150	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC	LOC108011868|XP_016932602.1|DSUZ
OG0010151	LOC108094365|XP_017050395.1|DFIC	LOC108013004|XP_016934081.1|DSUZ
OG0010152	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC	LOC108014286|XP_016935822.1|DSUZ
OG0010153	LOC108098450|XP_017056843.1|DFIC	LOC108009060|XP_016928558.1|DSUZ
OG0010154	LOC108098666|XP_017057237.1|DFIC, LOC108098431|XP_017056810.1|DFIC	LOC108010309|XP_016930692.1|DSUZ
OG0010155	LOC108098309|XP_017056609.1|DFIC, LOC108095229|XP_017051742.1|DFIC	LOC108012133|XP_016932917.1|DSUZ
OG0010156	LOC108093659|XP_017049328.1|DFIC	LOC108012566|XP_016933470.1|DSUZ
OG0010157	LOC108089707|XP_017043542.1|DFIC	LOC108012763|XP_016933683.1|DSUZ
OG0010158	LOC108089755|XP_017043634.1|DFIC	LOC108013437|XP_016934796.1|DSUZ
OG0010159	LOC108096254|XP_017053198.1|DFIC	LOC108007132|XP_016926224.1|DSUZ
OG0010160	LOC108099023|XP_017057748.1|DFIC	LOC108007187|XP_016926312.1|DSUZ
OG0010161	LOC108089367|XP_017043032.1|DFIC	LOC108018823|XP_016941896.1|DSUZ
OG0010162	LOC108089563|XP_017043396.1|DFIC	LOC108019467|XP_016942784.1|DSUZ
OG0010163	LOC108093083|XP_017048499.1|DFIC	LOC108012971|XP_016934024.1|DSUZ
OG0010164	LOC108099835|XP_017058956.1|DFIC	LOC108014599|XP_016936251.1|DSUZ
OG0010165	LOC108093048|XP_017048445.1|DFIC, LOC108093274|XP_017048743.1|DFIC	LOC108012746|XP_016933669.1|DSUZ
OG0010166	LOC108087531|XP_017040424.1|DFIC	LOC108013333|XP_016934622.1|DSUZ
