Orthogroup	DFIC.longest_only	DYAK.longest_only
OG0009860	LOC108100120|XP_017059362.1|DFIC	LOC6527207|XP_002088301.2|DYAK
OG0009861	LOC108094182|XP_017050132.1|DFIC	LOC6526425|XP_002087544.1|DYAK
OG0009862	LOC108089756|XP_017043672.1|DFIC	LOC6527288|XP_002088382.2|DYAK
OG0009863	LOC108091473|XP_017046179.1|DFIC	LOC6526279|XP_015053350.1|DYAK
OG0009864	LOC108089907|XP_017043873.1|DFIC	LOC6530311|XP_002091238.1|DYAK
OG0009865	LOC108089801|XP_017043689.1|DFIC	LOC6526851|XP_002087951.1|DYAK
OG0009866	LOC108089705|XP_017043540.1|DFIC	LOC6533599|XP_015050180.1|DYAK
OG0009867	LOC108096257|XP_017053200.1|DFIC	LOC6533008|XP_039229381.1|DYAK
OG0009868	LOC108100710|XP_017060230.1|DFIC	LOC6539712|XP_002086597.1|DYAK
OG0009870	LOC108099974|XP_017059154.1|DFIC	LOC6534238|XP_002094920.1|DYAK
OG0009871	LOC108096496|XP_017053595.1|DFIC	LOC6530045|XP_002090991.1|DYAK
OG0009872	LOC108087851|XP_017040920.1|DFIC	LOC6530677|XP_002091572.1|DYAK
OG0009873	LOC108096729|XP_017054062.1|DFIC	LOC6531610|XP_002092407.1|DYAK
OG0009874	LOC108099767|XP_017058885.1|DFIC	LOC6534268|XP_002094949.1|DYAK
OG0009875	LOC108088794|XP_017042248.1|DFIC	LOC6535152|XP_002095814.1|DYAK
OG0009876	LOC108086613|XP_017039077.1|DFIC	LOC6530115|XP_002091061.3|DYAK
OG0009877	LOC108090383|XP_017044520.1|DFIC	LOC6528736|XP_015053421.1|DYAK
OG0009878	LOC108096667|XP_017053929.1|DFIC	LOC26535891|XP_015052932.1|DYAK
OG0009879	LOC108093648|XP_017049295.1|DFIC	LOC6531202|XP_002092030.1|DYAK
OG0009880	LOC108096802|XP_017054175.1|DFIC	LOC6531598|XP_002092395.1|DYAK
OG0009881	LOC108094799|XP_017051059.1|DFIC	LOC6529967|XP_002090914.1|DYAK
OG0009882	LOC108087672|XP_017040657.1|DFIC	LOC6531861|XP_002092648.1|DYAK
OG0009883	LOC108094963|XP_017051315.1|DFIC	LOC6530797|XP_002091680.2|DYAK
OG0009884	LOC108094802|XP_017051062.1|DFIC	LOC6530795|XP_002091678.1|DYAK
OG0009885	LOC108090882|XP_017045272.1|DFIC	LOC6528803|XP_002089835.1|DYAK
OG0009886	LOC108093714|XP_017049407.1|DFIC	LOC6531707|XP_002092498.1|DYAK
OG0009887	LOC108090567|XP_017044800.1|DFIC	LOC6528629|XP_002089671.1|DYAK
OG0009888	LOC108094794|XP_017051055.1|DFIC	LOC6530915|XP_002091759.1|DYAK
OG0009889	LOC108096570|XP_017053755.1|DFIC	LOC6531778|XP_002092565.1|DYAK
OG0009890	LOC108090477|XP_017044664.1|DFIC	LOC6531381|XP_002092184.1|DYAK
OG0009891	LOC108094017|XP_017049934.1|DFIC	LOC6535262|XP_002095918.1|DYAK
OG0009892	LOC108094645|XP_017050844.1|DFIC	LOC6524875|XP_002100715.1|DYAK
OG0009893	LOC108087610|XP_017040537.1|DFIC	LOC6530196|XP_015051975.1|DYAK
OG0009894	LOC108098620|XP_017057176.1|DFIC	LOC6535991|XP_002096606.3|DYAK
OG0009895	LOC108093548|XP_017049133.1|DFIC	LOC6539860|XP_002086740.3|DYAK
OG0009896	LOC108095675|XP_017052332.1|DFIC	LOC6538524|XP_002099046.1|DYAK
OG0009897	LOC108097956|XP_017056057.1|DFIC	LOC6537149|XP_002097710.1|DYAK
OG0009898	LOC108098911|XP_017057599.1|DFIC	LOC6537241|XP_002097799.1|DYAK
OG0009899	LOC108091891|XP_017046764.1|DFIC	LOC6537313|XP_002097871.2|DYAK
OG0009900	LOC108087077|XP_017039744.1|DFIC	LOC6536929|XP_002097498.1|DYAK
OG0009901	LOC108095904|XP_017052714.1|DFIC	LOC6538393|XP_002098917.1|DYAK
OG0009902	LOC108098778|XP_017057401.1|DFIC	LOC6536543|XP_002097119.1|DYAK
OG0009903	LOC108098439|XP_017056825.1|DFIC	LOC6536098|XP_002096706.1|DYAK
OG0009904	LOC108098823|XP_017057468.1|DFIC	LOC6537270|XP_002097828.1|DYAK
OG0009905	LOC108091631|XP_017046419.1|DFIC, LOC108097628|XP_017055542.1|DFIC	LOC6536983|XP_002097552.1|DYAK
OG0009906	LOC108091597|XP_017046360.1|DFIC	LOC6536976|XP_002097545.1|DYAK
OG0009907	LOC108093312|XP_017048784.1|DFIC	LOC6535836|XP_002096457.1|DYAK
OG0009908	LOC108092133|XP_017047125.1|DFIC	LOC6537333|XP_002097890.2|DYAK
OG0009909	LOC108086594|XP_017039052.1|DFIC	LOC6538301|XP_002098828.1|DYAK
OG0009910	LOC108099472|XP_017058516.1|DFIC	LOC6536181|XP_039232777.1|DYAK
OG0009911	LOC108096578|XP_017053765.1|DFIC	LOC6531806|XP_002092593.1|DYAK
OG0009912	LOC108098315|XP_017056627.1|DFIC	LOC6529773|XP_002090757.2|DYAK
OG0009913	LOC108092355|XP_017047378.1|DFIC, LOC108092358|XP_017047382.1|DFIC, LOC108093390|XP_017048898.1|DFIC, LOC108092480|XP_017047561.1|DFIC	LOC6526631|XP_002087739.1|DYAK
OG0009914	LOC108090866|XP_017045245.1|DFIC	LOC6534255|XP_002094937.1|DYAK, LOC26536016|XP_015050534.1|DYAK
OG0009915	LOC108094181|XP_017050131.1|DFIC, LOC108094273|XP_017050280.1|DFIC	LOC6526461|XP_039226900.1|DYAK
OG0009916	LOC108098378|XP_017056728.1|DFIC	LOC6528192|XP_002089255.2|DYAK, LOC6528193|XP_002089256.2|DYAK
OG0009917	LOC108099871|XP_017059007.1|DFIC, LOC108099870|XP_017059006.1|DFIC, LOC108099869|XP_017059005.1|DFIC, LOC108090646|XP_017044913.1|DFIC	LOC6528796|XP_002089828.1|DYAK
OG0009918	LOC108101913|XP_017061977.1|DFIC, LOC108093987|XP_017049887.1|DFIC, LOC108093986|XP_017049885.1|DFIC, LOC108093988|XP_017049889.1|DFIC, LOC108101911|XP_017061975.1|DFIC, LOC108093985|XP_017049884.1|DFIC	LOC26535714|XP_015052926.1|DYAK, LOC6530478|XP_002091393.1|DYAK
OG0009922	LOC108100520|XP_017059968.1|DFIC	LOC6534893|XP_002095565.1|DYAK
OG0009925	LOC108102080|XP_017062215.1|DFIC	LOC6537425|XP_002097981.1|DYAK
OG0009926	LOC108095426|XP_017052024.1|DFIC	LOC6533958|XP_002094658.1|DYAK
OG0009927	LOC108097349|XP_017055073.1|DFIC	LOC6523895|XP_002099768.1|DYAK
OG0009928	LOC108088404|XP_017041647.1|DFIC	LOC6537996|XP_002098531.2|DYAK
OG0009930	LOC108101876|XP_017061906.1|DFIC	LOC6525714|XP_002101536.1|DYAK
OG0009931	LOC108096732|XP_017054066.1|DFIC	LOC6530591|XP_002091504.1|DYAK
OG0009932	LOC108090773|XP_017045104.1|DFIC	LOC6528829|XP_002089861.3|DYAK
OG0009933	LOC108093662|XP_017049331.1|DFIC	LOC6531507|XP_002092306.1|DYAK
OG0009937	LOC108095559|XP_017052194.1|DFIC	LOC26535320|XP_015051104.2|DYAK
OG0009938	LOC108097896|XP_017055923.1|DFIC	LOC6525683|XP_039231353.1|DYAK
OG0009940	LOC108095967|XP_017052799.1|DFIC	LOC6538483|XP_039232009.1|DYAK
OG0009941	LOC108089855|XP_017043789.1|DFIC	LOC6528144|XP_002089210.1|DYAK
OG0009942	LOC108090776|XP_017045106.1|DFIC	LOC6528826|XP_002089858.1|DYAK
OG0009943	LOC108100028|XP_017059233.1|DFIC	LOC6527219|XP_002088313.1|DYAK
OG0009944	LOC108097035|XP_017054544.1|DFIC	LOC6523894|XP_002099767.1|DYAK
OG0009945	LOC108091213|XP_017045799.1|DFIC	LOC6526052|XP_002101869.1|DYAK
OG0009946	LOC108102030|XP_017062122.1|DFIC	LOC26534522|XP_015048304.1|DYAK
OG0009947	LOC108093040|XP_017048436.1|DFIC	LOC6533127|XP_015049821.2|DYAK
OG0009948	LOC108097296|XP_017054999.1|DFIC	LOC6523865|XP_002099738.1|DYAK
OG0009949	LOC108090222|XP_017044304.1|DFIC	LOC6535365|XP_015047086.1|DYAK
OG0009950	LOC108102006|XP_017062093.1|DFIC	LOC6537406|XP_002097962.1|DYAK
OG0009951	LOC108101024|XP_017060679.1|DFIC	LOC6535745|XP_039232525.1|DYAK
OG0009952	LOC108087234|XP_017040012.1|DFIC	LOC6535531|XP_002096160.1|DYAK
OG0009953	LOC108095969|XP_017052801.1|DFIC	LOC6538482|XP_002099006.1|DYAK
OG0009954	LOC108087984|XP_017041074.1|DFIC	LOC6536734|XP_002097306.1|DYAK
OG0009955	LOC108086456|XP_017038868.1|DFIC	LOC6531547|XP_002092345.2|DYAK
OG0009956	LOC108097011|XP_017054498.1|DFIC	LOC6524119|XP_002099983.1|DYAK
OG0009957	LOC108088500|XP_017041819.1|DFIC	LOC6538822|XP_002099335.1|DYAK
OG0009958	LOC108086605|XP_017039067.1|DFIC	LOC6538310|XP_002098837.1|DYAK
OG0009962	LOC108087081|XP_017039750.1|DFIC	LOC6536949|XP_002097518.1|DYAK
OG0009963	LOC108099541|XP_017058605.1|DFIC	LOC6537729|XP_015048477.1|DYAK
OG0009964	LOC108087355|XP_017040185.1|DFIC	LOC6537923|XP_002098463.1|DYAK
OG0009965	LOC108099283|XP_017058162.1|DFIC	LOC6538899|XP_039231285.1|DYAK
OG0009966	LOC108090603|XP_017044860.1|DFIC	LOC6529467|XP_039229076.1|DYAK
OG0009967	LOC108101246|XP_017060991.1|DFIC	LOC6529646|XP_002090640.1|DYAK
OG0009969	LOC108098228|XP_017056498.1|DFIC	LOC6529531|XP_002090533.1|DYAK
OG0009970	LOC108096038|XP_017052874.1|DFIC	LOC6529619|XP_002090613.1|DYAK
OG0009971	LOC108098215|XP_017056482.1|DFIC	LOC6529492|XP_002090494.2|DYAK
OG0009972	LOC108089124|XP_017042729.1|DFIC	LOC6528010|XP_002089077.1|DYAK
OG0009973	LOC108101564|XP_017061460.1|DFIC	LOC6528534|XP_015053972.1|DYAK
OG0009974	LOC108093395|XP_017048903.1|DFIC	LOC6529216|XP_002090223.1|DYAK
OG0009975	LOC108093421|XP_017048956.1|DFIC	LOC6528135|XP_002089201.1|DYAK
OG0009976	LOC108088194|XP_017041383.1|DFIC	LOC6527069|XP_002088162.1|DYAK
OG0009977	LOC108089199|XP_017042833.1|DFIC	LOC6527957|XP_002089024.1|DYAK
OG0009978	LOC108089164|XP_017042784.1|DFIC	LOC6527960|XP_002089027.1|DYAK
OG0009979	LOC108092619|XP_017047746.1|DFIC	LOC6527473|XP_002088563.1|DYAK
OG0009980	LOC108101906|XP_017061969.1|DFIC	LOC6532096|XP_002092872.1|DYAK
OG0009981	LOC108093975|XP_017049871.1|DFIC	LOC6531162|XP_002091991.2|DYAK
OG0009982	LOC108093971|XP_017049866.1|DFIC	LOC6531160|XP_002091989.3|DYAK
OG0009983	LOC108096719|XP_017054047.1|DFIC	LOC6531611|XP_002092408.1|DYAK
OG0009984	LOC108086735|XP_017039255.1|DFIC	LOC6530091|XP_002091037.1|DYAK
OG0009985	LOC108096841|XP_017054241.1|DFIC	LOC26535675|XP_015054651.1|DYAK
OG0009986	LOC108094228|XP_017050175.1|DFIC	LOC6528378|XP_002089427.1|DYAK
OG0009987	LOC108096781|XP_017054146.1|DFIC	LOC6531313|XP_002092117.1|DYAK
OG0009988	LOC108096783|XP_017054148.1|DFIC	LOC6531312|XP_002092116.1|DYAK
OG0009989	LOC108096797|XP_017054166.1|DFIC	LOC6530593|XP_002091506.1|DYAK
OG0009990	LOC108094797|XP_017051058.1|DFIC	LOC6530813|XP_002091696.1|DYAK
OG0009991	LOC108086684|XP_017039167.1|DFIC	LOC6530399|XP_039228542.1|DYAK
OG0009992	LOC108094574|XP_017050680.1|DFIC	LOC6524800|XP_002100642.1|DYAK
OG0009993	LOC108102148|XP_017062312.1|DFIC	LOC6524934|XP_039226053.1|DYAK
OG0009994	LOC108091289|XP_017045899.1|DFIC	LOC6540300|XP_039227608.1|DYAK
OG0009995	LOC108097928|XP_017055970.1|DFIC	LOC6523974|XP_039229924.1|DYAK
OG0009996	LOC108098054|XP_017056227.1|DFIC	LOC6525331|XP_002101167.1|DYAK
OG0009997	LOC108088694|XP_017042124.1|DFIC	LOC6525222|XP_002101060.1|DYAK
OG0009998	LOC108101663|XP_017061572.1|DFIC	LOC6525535|XP_002101370.1|DYAK
OG0009999	LOC108095354|XP_017051924.1|DFIC	LOC6525410|XP_002101245.1|DYAK
OG0010000	LOC108088597|XP_017041953.1|DFIC	LOC6525257|XP_002101093.1|DYAK
OG0010001	LOC108097914|XP_017055939.1|DFIC	LOC6523981|XP_002099853.1|DYAK
OG0010002	LOC108099093|XP_017057900.1|DFIC	LOC26535833|XP_015049228.1|DYAK
OG0010003	LOC108100025|XP_017059225.1|DFIC	LOC6527218|XP_002088312.1|DYAK
OG0010004	LOC108097358|XP_017055087.1|DFIC	LOC6524061|XP_002099930.1|DYAK
OG0010005	LOC108091124|XP_017045644.1|DFIC	LOC6533210|XP_002093936.1|DYAK
OG0010006	LOC108097872|XP_017055897.1|DFIC	LOC6525647|XP_002101469.1|DYAK
OG0010007	LOC108101643|XP_017061548.1|DFIC	LOC6525498|XP_002101333.1|DYAK
OG0010008	LOC108088721|XP_017042156.1|DFIC	LOC6525787|XP_002101608.1|DYAK
OG0010009	LOC108092643|XP_017047778.1|DFIC	LOC6529748|XP_002090738.1|DYAK
OG0010010	LOC108098080|XP_017056269.1|DFIC	LOC6526104|XP_002101921.1|DYAK
OG0010011	LOC108091298|XP_017045909.1|DFIC	LOC6524226|XP_002100089.2|DYAK
OG0010012	LOC108097432|XP_017055190.1|DFIC	LOC6524697|XP_002100541.3|DYAK
OG0010013	LOC108091153|XP_017045678.1|DFIC	LOC6525082|XP_002100921.1|DYAK
OG0010014	LOC108097577|XP_017055453.1|DFIC	LOC6525998|XP_002101816.1|DYAK
OG0010015	LOC108091142|XP_017045666.1|DFIC	LOC6525083|XP_015046086.1|DYAK
OG0010016	LOC108097459|XP_017055222.1|DFIC	LOC6525511|XP_002101346.1|DYAK
OG0010017	LOC108091154|XP_017045679.1|DFIC	LOC6525081|XP_002100920.1|DYAK
OG0010018	LOC108097068|XP_017054595.1|DFIC	LOC26535333|XP_039233539.1|DYAK
OG0010019	LOC108097550|XP_017055397.1|DFIC	LOC6524738|XP_002100582.2|DYAK
OG0010020	LOC108088660|XP_017042077.1|DFIC	LOC6525248|XP_002101085.2|DYAK
OG0010021	LOC108098019|XP_017056161.1|DFIC	LOC6525569|XP_002101404.1|DYAK
OG0010022	LOC108098124|XP_017056334.1|DFIC	LOC6526165|XP_002101975.1|DYAK
OG0010023	LOC108092830|XP_017048123.1|DFIC	LOC6523794|XP_002099669.1|DYAK
OG0010024	LOC108092834|XP_017048126.1|DFIC	LOC6523793|XP_002099668.1|DYAK
OG0010025	LOC108097183|XP_017054814.1|DFIC	LOC6523944|XP_002099816.1|DYAK
OG0010026	LOC108097457|XP_017055218.1|DFIC	LOC6524641|XP_002100498.2|DYAK
OG0010027	LOC108097509|XP_017055311.1|DFIC	LOC6525297|XP_002101133.1|DYAK
OG0010028	LOC108091067|XP_017045554.1|DFIC	LOC6525023|XP_002100862.1|DYAK
OG0010029	LOC108088575|XP_017041913.1|DFIC	LOC6525111|XP_002100950.1|DYAK
OG0010030	LOC108102205|XP_017062396.1|DFIC	LOC6524623|XP_002100480.1|DYAK
OG0010031	LOC108102204|XP_017062395.1|DFIC	LOC6524624|XP_002100481.2|DYAK
OG0010032	LOC108094532|XP_017050623.1|DFIC	LOC6528995|XP_002090027.2|DYAK
OG0010033	LOC108097218|XP_017054855.1|DFIC	LOC6524338|XP_002100196.1|DYAK
OG0010034	LOC108097209|XP_017054846.1|DFIC	LOC6524343|XP_002100201.1|DYAK
OG0010035	LOC108097210|XP_017054847.1|DFIC	LOC120322383|XP_039233497.1|DYAK
OG0010036	LOC108097207|XP_017054842.1|DFIC	LOC6524346|XP_002100204.1|DYAK
OG0010037	LOC108097213|XP_017054850.1|DFIC	LOC6524347|XP_002100205.1|DYAK
OG0010038	LOC108095273|XP_017051806.1|DFIC	LOC6524175|XP_002100038.1|DYAK
OG0010039	LOC108086667|XP_017039137.1|DFIC	LOC6530160|XP_002091102.1|DYAK
OG0010040	LOC108088215|XP_017041409.1|DFIC	LOC6527038|XP_002088132.1|DYAK
OG0010041	LOC108092808|XP_017048070.1|DFIC	LOC6524102|XP_002099966.2|DYAK
OG0010042	LOC108097446|XP_017055206.1|DFIC	LOC6525955|XP_002101775.1|DYAK
OG0010043	LOC108097437|XP_017055196.1|DFIC	LOC6525958|XP_002101778.1|DYAK
OG0010044	LOC108092989|XP_017048371.1|DFIC	LOC6540000|XP_039233706.1|DYAK
OG0010045	LOC108095506|XP_017052104.1|DFIC	LOC6526085|XP_002101902.1|DYAK
OG0010046	LOC108095500|XP_017052095.1|DFIC	LOC6526084|XP_002101901.1|DYAK
OG0010047	LOC108097706|XP_017055682.1|DFIC	LOC6524656|XP_002100513.3|DYAK
OG0010048	LOC108094602|XP_017050742.1|DFIC	LOC6524781|XP_015045886.1|DYAK
OG0010049	LOC108094662|XP_017050861.1|DFIC	LOC6524870|XP_002100710.1|DYAK
OG0010050	LOC108094661|XP_017050860.1|DFIC	LOC6524871|XP_002100711.1|DYAK
OG0010051	LOC108091281|XP_017045884.1|DFIC	LOC6524259|XP_002100122.1|DYAK
OG0010052	LOC108102129|XP_017062282.1|DFIC	LOC6539104|XP_002086006.2|DYAK
OG0010053	LOC108095607|XP_017052260.1|DFIC	LOC6526002|XP_002101820.1|DYAK
OG0010054	LOC108097997|XP_017056123.1|DFIC	LOC6525352|XP_039228043.1|DYAK
OG0010055	LOC108097888|XP_017055916.1|DFIC	LOC6525348|XP_002101184.1|DYAK
OG0010056	LOC108095586|XP_017052238.1|DFIC	LOC6525559|XP_002101394.1|DYAK
OG0010057	LOC108097268|XP_017054955.1|DFIC	LOC6523877|XP_002099750.1|DYAK
OG0010058	LOC108095551|XP_017052175.1|DFIC	LOC6524580|XP_039226920.1|DYAK
OG0010059	LOC108091194|XP_017045764.1|DFIC	LOC6526049|XP_002101866.1|DYAK
OG0010060	LOC108091175|XP_017045714.1|DFIC	LOC6524510|XP_002100367.1|DYAK
OG0010061	LOC108096212|XP_017053089.1|DFIC	LOC6532983|XP_002093718.1|DYAK
OG0010062	LOC108093125|XP_017048558.1|DFIC	LOC6533173|XP_002093899.1|DYAK
OG0010063	LOC108099712|XP_017058823.1|DFIC	LOC6534341|XP_002095021.1|DYAK
OG0010064	LOC108099933|XP_017059092.1|DFIC	LOC6534331|XP_002095011.1|DYAK
OG0010065	LOC108099753|XP_017058870.1|DFIC	LOC6533067|XP_002093799.1|DYAK
OG0010066	LOC108100323|XP_017059619.1|DFIC	LOC6532429|XP_002093176.2|DYAK
OG0010067	LOC108099007|XP_017057731.1|DFIC	LOC6533508|XP_002094219.1|DYAK
OG0010068	LOC108093072|XP_017048473.1|DFIC	LOC6539398|XP_002086286.1|DYAK
OG0010069	LOC108100656|XP_017060156.1|DFIC	LOC6532458|XP_002093205.1|DYAK
OG0010070	LOC108093064|XP_017048462.1|DFIC	LOC26534900|XP_015050787.1|DYAK
OG0010071	LOC108099775|XP_017058893.1|DFIC	LOC6534325|XP_002095005.1|DYAK
OG0010072	LOC108088990|XP_017042522.1|DFIC	LOC6533033|XP_002093768.1|DYAK
OG0010073	LOC108096467|XP_017053568.1|DFIC	LOC6533410|XP_002094128.1|DYAK
OG0010074	LOC108095348|XP_017051918.1|DFIC	LOC6524163|XP_002100026.2|DYAK
OG0010076	LOC108089597|XP_017043444.1|DFIC	LOC6533901|XP_002094601.1|DYAK
OG0010077	LOC108089322|XP_017042989.1|DFIC	LOC6535056|XP_002095720.1|DYAK
OG0010078	LOC108089356|XP_017043022.1|DFIC	LOC6535057|XP_002095721.1|DYAK
OG0010079	LOC108089319|XP_017042985.1|DFIC	LOC6539496|XP_002086386.2|DYAK
OG0010080	LOC108088941|XP_017042453.1|DFIC	LOC6532755|XP_002093497.1|DYAK
OG0010081	LOC108096272|XP_017053223.1|DFIC	LOC26534560|XP_015049436.1|DYAK
OG0010082	LOC108099143|XP_017057975.1|DFIC	LOC6532830|XP_002093567.1|DYAK
OG0010083	LOC108086886|XP_017039435.1|DFIC	LOC6534101|XP_002094787.1|DYAK
OG0010084	LOC108087452|XP_017040303.1|DFIC	LOC6534126|XP_039229884.1|DYAK
OG0010085	LOC108088749|XP_017042186.1|DFIC	LOC6539326|XP_039230262.1|DYAK
OG0010086	LOC108086931|XP_017039525.1|DFIC	LOC6534104|XP_002094790.1|DYAK
OG0010087	LOC108086919|XP_017039497.1|DFIC	LOC6534045|XP_002094731.1|DYAK
OG0010088	LOC108088824|XP_017042280.1|DFIC	LOC6539351|XP_002086244.2|DYAK
OG0010089	LOC108100663|XP_017060164.1|DFIC	LOC6533721|XP_039230556.1|DYAK
OG0010090	LOC108095041|XP_017051423.1|DFIC	LOC6523743|XP_002099618.1|DYAK
OG0010091	LOC108086636|XP_017039101.1|DFIC	LOC6530422|XP_002091338.1|DYAK
OG0010092	LOC108102086|XP_017062227.1|DFIC	LOC120322286|XP_039233277.1|DYAK
OG0010093	LOC108096756|XP_017054105.1|DFIC	LOC6531297|XP_039229238.1|DYAK
OG0010094	LOC108095754|XP_017052436.1|DFIC	LOC6537807|XP_002098348.1|DYAK
OG0010095	LOC108092005|XP_017046923.1|DFIC	LOC26536240|XP_015049021.1|DYAK
OG0010096	LOC108097362|XP_017055095.1|DFIC	LOC6523999|XP_002099871.1|DYAK
OG0010097	LOC108097025|XP_017054531.1|DFIC	LOC6540556|XP_039226584.1|DYAK
OG0010098	LOC108088126|XP_017041273.1|DFIC	LOC6528088|XP_002089155.1|DYAK
OG0010099	LOC108101249|XP_017060994.1|DFIC	LOC6529637|XP_002090631.1|DYAK
OG0010100	LOC108089733|XP_017043603.1|DFIC	LOC6533075|XP_002093807.2|DYAK
OG0010101	LOC108088863|XP_017042331.1|DFIC	LOC6535115|XP_002095778.1|DYAK
OG0010102	LOC108088891|XP_017042378.1|DFIC	LOC6539358|XP_002086251.2|DYAK
OG0010103	LOC108088903|XP_017042397.1|DFIC	LOC6539350|XP_002086243.1|DYAK
OG0010104	LOC108087513|XP_017040405.1|DFIC	LOC6532565|XP_002093310.2|DYAK
OG0010105	LOC108100993|XP_017060647.1|DFIC	LOC6527724|XP_002088807.1|DYAK
OG0010106	LOC108086714|XP_017039217.1|DFIC	LOC6530149|XP_002091091.1|DYAK
OG0010107	LOC108087634|XP_017040580.1|DFIC	LOC6531845|XP_002092632.1|DYAK
OG0010108	LOC108093789|XP_017049558.1|DFIC	LOC6531153|XP_039227960.1|DYAK
OG0010110	LOC108093228|XP_017048687.1|DFIC	LOC6533156|XP_002093882.1|DYAK
OG0010111	LOC108097755|XP_017055755.1|DFIC	LOC6538121|XP_002098656.3|DYAK
OG0010112	LOC108087110|XP_017039781.1|DFIC	LOC6536936|XP_002097505.1|DYAK
OG0010113	LOC108101648|XP_017061552.1|DFIC	LOC6525506|XP_002101341.1|DYAK
OG0010114	LOC108101765|XP_017061719.1|DFIC	LOC6524180|XP_002100043.3|DYAK
OG0010115	LOC108095272|XP_017051805.1|DFIC	LOC6524174|XP_002100037.1|DYAK
OG0010116	LOC108095292|XP_017051822.1|DFIC	LOC6525394|XP_039232013.1|DYAK
OG0010117	LOC108095630|XP_017052286.1|DFIC	LOC6526082|XP_002101899.1|DYAK
OG0010118	LOC108091325|XP_017045955.1|DFIC	LOC6524294|XP_015045592.1|DYAK
OG0010119	LOC108097428|XP_017055188.1|DFIC	LOC26534724|XP_039228152.1|DYAK
OG0010120	LOC108088645|XP_017042055.1|DFIC	LOC6525228|XP_002101066.1|DYAK
OG0010121	LOC108088586|XP_017041925.1|DFIC	LOC6525761|XP_039233275.1|DYAK
OG0010122	LOC108097623|XP_017055529.1|DFIC	LOC6524660|XP_002100517.1|DYAK
OG0010123	LOC108097425|XP_017055182.1|DFIC	LOC6524700|XP_002100544.2|DYAK
OG0010125	LOC108097768|XP_017055782.1|DFIC	LOC6525949|XP_002101769.2|DYAK
OG0010126	LOC108090035|XP_017044019.1|DFIC	LOC6528254|XP_039227434.1|DYAK
OG0010127	LOC108101163|XP_017060874.1|DFIC, LOC108101146|XP_017060857.1|DFIC	LOC6527882|XP_002088954.1|DYAK
OG0010128	LOC108093764|XP_017049563.1|DFIC, LOC108097826|XP_017055836.1|DFIC	LOC6527877|XP_002088949.3|DYAK
OG0010129	LOC108094828|XP_017051102.1|DFIC, LOC108092760|XP_017047981.1|DFIC	LOC6527488|XP_002088578.1|DYAK
OG0010130	LOC108098742|XP_017057366.1|DFIC, LOC108095455|XP_017052063.1|DFIC	LOC6527816|XP_002088889.1|DYAK
OG0010131	LOC108099680|XP_017058831.1|DFIC, LOC108090049|XP_017044045.1|DFIC	LOC6528223|XP_002089285.2|DYAK
OG0010132	LOC108094485|XP_017050561.1|DFIC	LOC6529716|XP_002090709.1|DYAK
OG0010133	LOC108094430|XP_017050490.1|DFIC	LOC6529715|XP_002090708.2|DYAK
OG0010134	LOC108101185|XP_017060915.1|DFIC	LOC6527890|XP_002088962.1|DYAK
OG0010135	LOC108093447|XP_017049002.1|DFIC	LOC6528130|XP_002089197.1|DYAK
OG0010136	LOC108093387|XP_017048894.1|DFIC	LOC6528132|XP_002089199.1|DYAK
OG0010137	LOC108093384|XP_017048890.1|DFIC	LOC6527115|XP_002088208.1|DYAK
OG0010138	LOC108100805|XP_017060362.1|DFIC	LOC26536042|XP_015052951.2|DYAK
OG0010139	LOC108089999|XP_017043991.1|DFIC	LOC6529858|XP_002090822.1|DYAK
OG0010140	LOC108092416|XP_017047472.1|DFIC	LOC6526545|XP_002087655.3|DYAK
OG0010141	LOC108100014|XP_017059210.1|DFIC	LOC6527205|XP_002088299.1|DYAK
OG0010142	LOC108095160|XP_017051603.1|DFIC	LOC6526422|XP_039227060.1|DYAK
OG0010143	LOC108102095|XP_017062238.1|DFIC	LOC6527296|XP_039227616.1|DYAK
OG0010144	LOC108090621|XP_017044887.1|DFIC	LOC6529452|XP_002090454.2|DYAK
OG0010145	LOC108089804|XP_017043691.1|DFIC, LOC108086586|XP_017039075.1|DFIC	LOC6528139|XP_039226341.1|DYAK
OG0010146	LOC108089894|XP_017043854.1|DFIC	LOC6529235|XP_002090241.2|DYAK
OG0010147	LOC108091428|XP_017046107.1|DFIC	LOC6526788|XP_002087891.1|DYAK
OG0010148	LOC108101545|XP_017061429.1|DFIC, LOC108098239|XP_017056520.1|DFIC	LOC6529412|XP_039229351.1|DYAK
OG0010149	LOC108094121|XP_017050031.1|DFIC	LOC6526463|XP_002087582.2|DYAK
OG0010150	LOC108095072|XP_017051483.1|DFIC, LOC108086284|XP_017039035.1|DFIC	LOC6529567|XP_002090564.1|DYAK
OG0010151	LOC108094365|XP_017050395.1|DFIC	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK
OG0010152	LOC108101429|XP_017061251.1|DFIC, LOC108094516|XP_017050606.1|DFIC, LOC108101172|XP_017060932.1|DFIC	LOC6527386|XP_002088478.1|DYAK
OG0010153	LOC108098450|XP_017056843.1|DFIC	LOC6529002|XP_002090034.1|DYAK
OG0010154	LOC108098666|XP_017057237.1|DFIC, LOC108098431|XP_017056810.1|DFIC	LOC6529013|XP_002090045.2|DYAK
OG0010155	LOC108098309|XP_017056609.1|DFIC, LOC108095229|XP_017051742.1|DFIC	LOC6529816|XP_002090798.1|DYAK
