Orthogroup	DFIC.longest_only	ASTE.longest_only
OG0006343	LOC108097401|XP_017055145.1|DFIC	LOC118507617|XP_035902230.1|ASTE
OG0006345	LOC108099354|XP_017058328.1|DFIC	LOC118517395|XP_035919350.1|ASTE
OG0006346	LOC108086581|XP_017039026.1|DFIC	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC108092073|XP_017047034.1|DFIC	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC108097265|XP_017054950.1|DFIC	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC108097239|XP_017054902.1|DFIC	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC108088545|XP_017041880.1|DFIC	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC108097674|XP_017055619.1|DFIC	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC108086761|XP_017039289.1|DFIC	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC108097792|XP_017055812.1|DFIC	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC108095796|XP_017052546.1|DFIC	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC108097571|XP_017055444.1|DFIC	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC108097161|XP_017054780.1|DFIC	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC108092786|XP_017048031.1|DFIC	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC108100480|XP_017059902.1|DFIC	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC108097115|XP_017054695.1|DFIC	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC108097388|XP_017055129.1|DFIC	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC108091827|XP_017046694.1|DFIC	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC108092904|XP_017048244.1|DFIC	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC108093508|XP_017049088.1|DFIC	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC108098147|XP_017056362.1|DFIC	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC108098153|XP_017056372.1|DFIC	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC108097447|XP_017055207.1|DFIC	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC108099419|XP_017058435.1|DFIC	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC108099384|XP_017058372.1|DFIC	LOC118502358|XP_035890460.1|ASTE
OG0006370	LOC108088638|XP_017042045.1|DFIC	LOC118506825|XP_035900414.1|ASTE
OG0006371	LOC108086790|XP_017039319.1|DFIC	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC108086606|XP_017039068.1|DFIC	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC108094598|XP_017050738.1|DFIC	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC108097920|XP_017055952.1|DFIC	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC108094626|XP_017050802.1|DFIC	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC108097591|XP_017055476.1|DFIC	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC108088633|XP_017042040.1|DFIC	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC108088452|XP_017041720.1|DFIC	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC108094587|XP_017050694.1|DFIC	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC108091351|XP_017045993.1|DFIC	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC108097584|XP_017055462.1|DFIC	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC108095613|XP_017052267.1|DFIC	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC108095524|XP_017052130.1|DFIC	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC108095622|XP_017052278.1|DFIC	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC108095793|XP_017052543.1|DFIC	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC108088159|XP_017041312.1|DFIC	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC108099518|XP_017058572.1|DFIC	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC108092873|XP_017048198.1|DFIC	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC108092871|XP_017048196.1|DFIC	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC108097007|XP_017054495.1|DFIC	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC108098265|XP_017056552.1|DFIC	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC108092085|XP_017047059.1|DFIC	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC108099520|XP_017058575.1|DFIC	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC108097636|XP_017055555.1|DFIC	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC108091315|XP_017045934.1|DFIC	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC108097249|XP_017054919.1|DFIC	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC108094620|XP_017050792.1|DFIC	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC108094619|XP_017050791.1|DFIC	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC108088329|XP_017041557.1|DFIC	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC108098651|XP_017057216.1|DFIC	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC108098483|XP_017056883.1|DFIC	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC108102022|XP_017062111.1|DFIC	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC108095454|XP_017052058.1|DFIC	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC108097748|XP_017055746.1|DFIC	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC108088636|XP_017042043.1|DFIC	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC108088689|XP_017042118.1|DFIC	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC108101709|XP_017061636.1|DFIC	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC108095357|XP_017051927.1|DFIC	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC108098139|XP_017056352.1|DFIC	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC108095933|XP_017052759.1|DFIC	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC108095859|XP_017052647.1|DFIC	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC108099610|XP_017058722.1|DFIC	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC108097552|XP_017055398.1|DFIC	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC108095321|XP_017051888.1|DFIC	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC108092433|XP_017047504.1|DFIC	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC108098115|XP_017056319.1|DFIC	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC108086858|XP_017039400.1|DFIC	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC108087294|XP_017040093.1|DFIC	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC108093448|XP_017049003.1|DFIC	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC108091501|XP_017046267.1|DFIC	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC108099407|XP_017058410.1|DFIC	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC108099409|XP_017058412.1|DFIC	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC108099568|XP_017058655.1|DFIC	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC108099567|XP_017058654.1|DFIC	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC108095884|XP_017052684.1|DFIC	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC108087130|XP_017039816.1|DFIC	LOC118502684|XP_035891087.1|ASTE
OG0006431	LOC108088490|XP_017041798.1|DFIC	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC108087926|XP_017041001.1|DFIC	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC108087207|XP_017039961.1|DFIC	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC108089128|XP_017042732.1|DFIC	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC108088495|XP_017041809.1|DFIC	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC108097877|XP_017055901.1|DFIC	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC108102207|XP_017062400.1|DFIC	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC108091539|XP_017046292.1|DFIC	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC108087042|XP_017039707.1|DFIC	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC108087043|XP_017039708.1|DFIC	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC108091719|XP_017046552.1|DFIC	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC108099619|XP_017058730.1|DFIC	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC108091795|XP_017046647.1|DFIC	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC108097726|XP_017055714.1|DFIC	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC108097314|XP_017055020.1|DFIC	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC108095930|XP_017052756.1|DFIC	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC108095998|XP_017052833.1|DFIC	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC108092179|XP_017047192.1|DFIC	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC108091869|XP_017046738.1|DFIC	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC108090618|XP_017044884.1|DFIC	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC108088643|XP_017042049.1|DFIC	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC108095785|XP_017052530.1|DFIC	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC108099860|XP_017058996.1|DFIC	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC108097294|XP_017054997.1|DFIC	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC108098536|XP_017057006.1|DFIC	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC108098535|XP_017057005.1|DFIC	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC108091645|XP_017046437.1|DFIC	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC108089227|XP_017042873.1|DFIC	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC108099486|XP_017058535.1|DFIC	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC108091953|XP_017046839.1|DFIC	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC108098611|XP_017057163.1|DFIC	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC108087104|XP_017039775.1|DFIC	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC108097625|XP_017055539.1|DFIC	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC108100617|XP_017060097.1|DFIC	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC108097188|XP_017054820.1|DFIC	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC108097009|XP_017054497.1|DFIC	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC108088061|XP_017041190.1|DFIC	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC108092208|XP_017047226.1|DFIC	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC108097544|XP_017055386.1|DFIC	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC108089560|XP_017043393.1|DFIC	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC108092038|XP_017046966.1|DFIC	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC108092037|XP_017046965.1|DFIC	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC108087546|XP_017040450.1|DFIC	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC108090561|XP_017044793.1|DFIC	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC108091821|XP_017046687.1|DFIC	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC108092964|XP_017048339.1|DFIC	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC108097342|XP_017055067.1|DFIC	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC108087337|XP_017040162.1|DFIC	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC108087141|XP_017039835.1|DFIC	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC108101553|XP_017061437.1|DFIC	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC108093501|XP_017049080.1|DFIC	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC108086564|XP_017039010.1|DFIC	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC108095901|XP_017052712.1|DFIC	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC108095900|XP_017052710.1|DFIC	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC108097730|XP_017055720.1|DFIC	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC108098772|XP_017057392.1|DFIC	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC108098839|XP_017057489.1|DFIC	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC108099164|XP_017058001.1|DFIC	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC108097574|XP_017055449.1|DFIC	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC108098589|XP_017057125.1|DFIC	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC108096104|XP_017052973.1|DFIC, LOC108096061|XP_017052909.1|DFIC	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC108090199|XP_017044276.1|DFIC	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC108098051|XP_017056220.1|DFIC	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC108094638|XP_017050823.1|DFIC	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC108094715|XP_017050941.1|DFIC	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC108092034|XP_017046964.1|DFIC	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC108087219|XP_017039982.1|DFIC	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC108087358|XP_017040187.1|DFIC	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC108086818|XP_017039350.1|DFIC	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC108089172|XP_017042797.1|DFIC	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC108097627|XP_017055540.1|DFIC	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC108099332|XP_017058295.1|DFIC	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC108099335|XP_017058298.1|DFIC	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC108099334|XP_017058296.1|DFIC	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC108088526|XP_017041858.1|DFIC	LOC118505622|XP_035897578.1|ASTE
OG0006507	LOC108092205|XP_017047222.1|DFIC	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC108092136|XP_017047133.1|DFIC	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC108094705|XP_017050933.1|DFIC	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC108087211|XP_017039967.1|DFIC	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC108087215|XP_017039978.1|DFIC	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC108093357|XP_017048860.1|DFIC	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC108087121|XP_017039792.1|DFIC	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC108095816|XP_017052578.1|DFIC	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC108087938|XP_017041015.1|DFIC	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC108099669|XP_017058792.1|DFIC	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC108099469|XP_017058511.1|DFIC	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC108099326|XP_017058252.1|DFIC	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC108099470|XP_017058512.1|DFIC	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC108088415|XP_017041662.1|DFIC	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC108092131|XP_017047123.1|DFIC	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC108088413|XP_017041660.1|DFIC	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC108097491|XP_017055287.1|DFIC	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC108088190|XP_017041379.1|DFIC	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC108097409|XP_017055156.1|DFIC	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC108091762|XP_017046596.1|DFIC	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC108091836|XP_017046705.1|DFIC	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC108091737|XP_017046570.1|DFIC	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC108091760|XP_017046593.1|DFIC	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC108091730|XP_017046562.1|DFIC	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC108091758|XP_017046590.1|DFIC	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC108091825|XP_017046692.1|DFIC	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC108090650|XP_017044917.1|DFIC	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC108097243|XP_017054913.1|DFIC	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC108087197|XP_017039947.1|DFIC	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC108091783|XP_017046627.1|DFIC	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC108095798|XP_017052551.1|DFIC	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC108088433|XP_017041690.1|DFIC	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC108102295|XP_017062547.1|DFIC	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC108099441|XP_017058468.1|DFIC	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC108086592|XP_017039050.1|DFIC	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC108086593|XP_017039051.1|DFIC	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC108095818|XP_017052579.1|DFIC	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC108098519|XP_017056977.1|DFIC	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC108092851|XP_017048161.1|DFIC	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC108091653|XP_017046447.1|DFIC	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC108099320|XP_017058241.1|DFIC	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC108091683|XP_017046494.1|DFIC	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC108087035|XP_017039697.1|DFIC	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC108100763|XP_017060289.1|DFIC	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC108088735|XP_017042174.1|DFIC	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC108088704|XP_017042135.1|DFIC	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC108086577|XP_017039023.1|DFIC	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC108098499|XP_017056907.1|DFIC	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC108098581|XP_017057108.1|DFIC	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC108091925|XP_017046799.1|DFIC	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC108102064|XP_017062193.1|DFIC	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC108091661|XP_017046458.1|DFIC	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC108098883|XP_017057559.1|DFIC	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC108088402|XP_017041645.1|DFIC	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC108088401|XP_017041644.1|DFIC	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC108086578|XP_017039024.1|DFIC	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC108087977|XP_017041067.1|DFIC	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC108088072|XP_017041210.1|DFIC	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC108087029|XP_017039685.1|DFIC	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC108091987|XP_017046888.1|DFIC	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC108091666|XP_017046469.1|DFIC	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC108091665|XP_017046468.1|DFIC	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC108093254|XP_017048719.1|DFIC	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC108090180|XP_017044253.1|DFIC	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC108099562|XP_017058639.1|DFIC	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC108098769|XP_017057390.1|DFIC	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC108091807|XP_017046662.1|DFIC	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC108087300|XP_017040101.1|DFIC	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC108086601|XP_017039061.1|DFIC	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC108099538|XP_017058599.1|DFIC	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC108097729|XP_017055719.1|DFIC	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC108099537|XP_017058597.1|DFIC	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC108100959|XP_017060599.1|DFIC	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC108092166|XP_017047178.1|DFIC	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC108090239|XP_017044325.1|DFIC	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC108092110|XP_017047098.1|DFIC	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC108092069|XP_017047025.1|DFIC	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC108092506|XP_017047613.1|DFIC	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC108092648|XP_017047786.1|DFIC, LOC108100526|XP_017059978.1|DFIC	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC108088420|XP_017041671.1|DFIC	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC108088416|XP_017041664.1|DFIC	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC108097590|XP_017055479.1|DFIC	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC108089091|XP_017042693.1|DFIC	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC108089098|XP_017042701.1|DFIC	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC108093067|XP_017048466.1|DFIC	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC108098820|XP_017057462.1|DFIC	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC108098817|XP_017057460.1|DFIC	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC108087507|XP_017040394.1|DFIC	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC108093993|XP_017049903.1|DFIC	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC108095156|XP_017051583.1|DFIC	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC108099101|XP_017057910.1|DFIC	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC108089207|XP_017042846.1|DFIC	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC108099918|XP_017059075.1|DFIC	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC108086979|XP_017039584.1|DFIC	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC108089645|XP_017043502.1|DFIC	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC108089646|XP_017043503.1|DFIC	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC108089592|XP_017043439.1|DFIC	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC108089317|XP_017042983.1|DFIC	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC108097382|XP_017055122.1|DFIC	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC108093087|XP_017048504.1|DFIC	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC108089729|XP_017043595.1|DFIC	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC108090216|XP_017044298.1|DFIC	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC108097733|XP_017055723.1|DFIC	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC108089504|XP_017043298.1|DFIC	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC108100648|XP_017060143.1|DFIC	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC108100183|XP_017059441.1|DFIC	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC108100683|XP_017060188.1|DFIC	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC108100680|XP_017060183.1|DFIC	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC108100631|XP_017060123.1|DFIC	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC108093653|XP_017049314.1|DFIC	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC108099909|XP_017059059.1|DFIC	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC108087470|XP_017040335.1|DFIC	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC108099528|XP_017058589.1|DFIC	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC108099488|XP_017058541.1|DFIC	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC108089450|XP_017043178.1|DFIC	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC108099651|XP_017058775.1|DFIC	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC108099723|XP_017058838.1|DFIC	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC108094247|XP_017050194.1|DFIC	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC108094259|XP_017050213.1|DFIC	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC108101344|XP_017061140.1|DFIC	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC108101561|XP_017061451.1|DFIC	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC108101563|XP_017061455.1|DFIC	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC108095177|XP_017051631.1|DFIC	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC108086404|XP_017038794.1|DFIC	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC108096317|XP_017053309.1|DFIC	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC108096634|XP_017053881.1|DFIC	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC108100597|XP_017060068.1|DFIC	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC108091448|XP_017046135.1|DFIC	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC108094166|XP_017050107.1|DFIC	LOC118512187|XP_035912171.1|ASTE
OG0006636	LOC108094706|XP_017050930.1|DFIC	LOC118512117|XP_035911986.1|ASTE
OG0006638	LOC108090500|XP_017044706.1|DFIC	LOC118512078|XP_035911910.1|ASTE
OG0006639	LOC108090380|XP_017044500.1|DFIC	LOC118512051|XP_035911787.1|ASTE
