Orthogroup	DFIC.longest_only	DSUB.longest_only
OG0008021	LOC108097153|XP_017054763.1|DFIC	LOC117890828|XP_034651801.1|DSUB
OG0008022	LOC108086534|XP_017038960.1|DFIC	LOC117899377|XP_034665250.1|DSUB
OG0008023	LOC108097278|XP_017054967.1|DFIC	LOC117889576|XP_034649869.1|DSUB
OG0008024	LOC108097335|XP_017055058.1|DFIC	LOC117894648|XP_034657716.1|DSUB
OG0008025	LOC108097242|XP_017054909.1|DFIC	LOC117903779|XP_034672095.1|DSUB
OG0008026	LOC108091085|XP_017045578.1|DFIC	LOC117890205|XP_034650828.1|DSUB
OG0008027	LOC108086509|XP_017038927.1|DFIC	LOC117902848|XP_034670343.1|DSUB
OG0008028	LOC108087233|XP_017040008.1|DFIC	LOC117898356|XP_034663580.1|DSUB
OG0008029	LOC108091973|XP_017046872.1|DFIC	LOC117897675|XP_034662574.1|DSUB
OG0008030	LOC108091392|XP_017046065.1|DFIC	LOC117897258|XP_034661873.1|DSUB
OG0008031	LOC108092370|XP_017047401.1|DFIC	LOC117900631|XP_034666951.1|DSUB
OG0008032	LOC108100774|XP_017060302.1|DFIC	LOC117899367|XP_034665237.1|DSUB
OG0008033	LOC108102011|XP_017062098.1|DFIC	LOC117896753|XP_034661114.1|DSUB
OG0008034	LOC108088021|XP_017041124.1|DFIC	LOC117896512|XP_034660757.1|DSUB
OG0008035	LOC108097747|XP_017055745.1|DFIC	LOC117896444|XP_034660668.1|DSUB
OG0008036	LOC108095959|XP_017052789.1|DFIC	LOC117899233|XP_034664997.1|DSUB
OG0008037	LOC108095737|XP_017052403.1|DFIC	LOC117899225|XP_034664990.1|DSUB
OG0008038	LOC108086489|XP_017038903.1|DFIC	LOC117894427|XP_034657380.1|DSUB
OG0008039	LOC108093316|XP_017048792.1|DFIC	LOC117897287|XP_034661920.1|DSUB
OG0008040	LOC108100756|XP_017060279.1|DFIC	LOC117899411|XP_034665289.1|DSUB
OG0008041	LOC108097445|XP_017055204.1|DFIC	LOC117899201|XP_034664968.1|DSUB
OG0008042	LOC108088010|XP_017041111.1|DFIC	LOC117897747|XP_034662678.1|DSUB
OG0008043	LOC108091339|XP_017045973.1|DFIC	LOC117903510|XP_034671485.1|DSUB
OG0008044	LOC108097005|XP_017054483.1|DFIC	LOC117902591|XP_034670022.1|DSUB
OG0008045	LOC108097361|XP_017055092.1|DFIC	LOC117899042|XP_034664696.1|DSUB
OG0008046	LOC108093318|XP_017048794.1|DFIC	LOC117897291|XP_034661923.1|DSUB
OG0008047	LOC108098583|XP_017057111.1|DFIC	LOC117899279|XP_034665075.1|DSUB
OG0008048	LOC108093317|XP_017048793.1|DFIC	LOC117897288|XP_034661921.1|DSUB
OG0008049	LOC108098582|XP_017057109.1|DFIC	LOC117899277|XP_034665072.1|DSUB
OG0008050	LOC108095839|XP_017052619.1|DFIC	LOC117896344|XP_034660478.1|DSUB
OG0008051	LOC108088018|XP_017041121.1|DFIC	LOC117898306|XP_034663473.1|DSUB
OG0008052	LOC108096737|XP_017054077.1|DFIC	LOC117895975|XP_034659825.1|DSUB
OG0008053	LOC108094995|XP_017051321.1|DFIC	LOC117899538|XP_034665503.1|DSUB
OG0008054	LOC108092858|XP_017048168.1|DFIC	LOC117903843|XP_034672194.1|DSUB
OG0008055	LOC108091084|XP_017045577.1|DFIC	LOC117903085|XP_034670779.1|DSUB
OG0008056	LOC108097347|XP_017055072.1|DFIC	LOC117901919|XP_034668782.1|DSUB
OG0008057	LOC108090110|XP_017044116.1|DFIC	LOC117898811|XP_034664356.1|DSUB
OG0008058	LOC108092028|XP_017046956.1|DFIC	LOC117898200|XP_034663311.1|DSUB
OG0008059	LOC108090136|XP_017044165.1|DFIC	LOC117898229|XP_034663355.1|DSUB
OG0008060	LOC108087260|XP_017040054.1|DFIC	LOC117897612|XP_034662467.1|DSUB
OG0008061	LOC108095325|XP_017051894.1|DFIC	LOC117897429|XP_034662162.1|DSUB
OG0008062	LOC108094702|XP_017050927.1|DFIC	LOC117898048|XP_034663102.1|DSUB
OG0008063	LOC108088011|XP_017041112.1|DFIC	LOC117897749|XP_034662679.1|DSUB
OG0008064	LOC108091112|XP_017045624.1|DFIC	LOC117903519|XP_034671524.1|DSUB
OG0008065	LOC108097343|XP_017055068.1|DFIC	LOC117897345|XP_034662014.1|DSUB
OG0008066	LOC108100919|XP_017060522.1|DFIC	LOC117901806|XP_034668614.1|DSUB
OG0008067	LOC108097676|XP_017055622.1|DFIC	LOC117903884|XP_034672274.1|DSUB
OG0008068	LOC108097778|XP_017055794.1|DFIC	LOC117903076|XP_034670762.1|DSUB
OG0008069	LOC108097543|XP_017055389.1|DFIC	LOC117898041|XP_034663089.1|DSUB
OG0008070	LOC108093319|XP_017048795.1|DFIC	LOC117897293|XP_034661926.1|DSUB
OG0008071	LOC108095359|XP_017051929.1|DFIC	LOC117903566|XP_034671665.1|DSUB
OG0008072	LOC108097408|XP_017055154.1|DFIC	LOC117889582|XP_034649879.1|DSUB
OG0008073	LOC108095389|XP_017051958.1|DFIC	LOC117902694|XP_034670130.1|DSUB
OG0008075	LOC108090677|XP_017044952.1|DFIC	LOC117890449|XP_034651178.1|DSUB
OG0008076	LOC108091311|XP_017045923.1|DFIC	LOC117903459|XP_034671387.1|DSUB
OG0008077	LOC108091401|XP_017046081.1|DFIC	LOC117898650|XP_034664112.1|DSUB
OG0008078	LOC108097272|XP_017054958.1|DFIC	LOC117903242|XP_034671039.1|DSUB
OG0008079	LOC108094723|XP_017050954.1|DFIC	LOC117891313|XP_034652621.1|DSUB
OG0008080	LOC108091340|XP_017045976.1|DFIC	LOC117903810|XP_034672141.1|DSUB
OG0008081	LOC108097238|XP_017054901.1|DFIC	LOC117903557|XP_034671652.1|DSUB
OG0008082	LOC108086596|XP_017039054.1|DFIC	LOC117896880|XP_034661300.1|DSUB
OG0008083	LOC108090113|XP_017044126.1|DFIC	LOC117899633|XP_034665681.1|DSUB
OG0008084	LOC108099301|XP_017058186.1|DFIC	LOC117896993|XP_034661441.1|DSUB
OG0008085	LOC108095728|XP_017052392.1|DFIC	LOC117896025|XP_034659924.1|DSUB
OG0008086	LOC108090081|XP_017044073.1|DFIC	LOC117898810|XP_034664353.1|DSUB
OG0008087	LOC108094696|XP_017050916.1|DFIC	LOC117903325|XP_034671159.1|DSUB
OG0008088	LOC108097191|XP_017054824.1|DFIC	LOC117903335|XP_034671173.1|DSUB
OG0008089	LOC108100353|XP_017059676.1|DFIC	LOC117894687|XP_034657757.1|DSUB
OG0008090	LOC108097271|XP_017054957.1|DFIC	LOC117903621|XP_034671770.1|DSUB
OG0008091	LOC108091997|XP_017046911.1|DFIC	LOC117897033|XP_034661503.1|DSUB
OG0008092	LOC108101071|XP_017060752.1|DFIC	LOC117896733|XP_034661088.1|DSUB
OG0008093	LOC108091079|XP_017045571.1|DFIC	LOC117889592|XP_034649894.1|DSUB
OG0008094	LOC108093515|XP_017049096.1|DFIC	LOC117902645|XP_034670061.1|DSUB
OG0008095	LOC108102065|XP_017062194.1|DFIC	LOC117899321|XP_034665143.1|DSUB
OG0008096	LOC108097021|XP_017054527.1|DFIC	LOC117903106|XP_034670820.1|DSUB
OG0008097	LOC108088637|XP_017042044.1|DFIC	LOC117892190|XP_034654173.1|DSUB
OG0008098	LOC108087567|XP_017040484.1|DFIC	LOC117894854|XP_034658000.1|DSUB
OG0008099	LOC108100403|XP_017059775.1|DFIC	LOC117894690|XP_034657759.1|DSUB
OG0008100	LOC108092054|XP_017046997.1|DFIC	LOC117896838|XP_034661248.1|DSUB
OG0008101	LOC108097596|XP_017055483.1|DFIC	LOC117891393|XP_034652769.1|DSUB
OG0008102	LOC108096715|XP_017054043.1|DFIC	LOC117895986|XP_034659862.1|DSUB
OG0008103	LOC108094633|XP_017050814.1|DFIC	LOC117891141|XP_034652296.1|DSUB
OG0008104	LOC108096464|XP_017053564.1|DFIC	LOC117895836|XP_034659669.1|DSUB
OG0008105	LOC108098852|XP_017057503.1|DFIC	LOC117899188|XP_034664941.1|DSUB
OG0008106	LOC108088780|XP_017042226.1|DFIC	LOC117894314|XP_034657176.1|DSUB
OG0008107	LOC108102082|XP_017062220.1|DFIC	LOC117898129|XP_034663214.1|DSUB
OG0008108	LOC108092856|XP_017048165.1|DFIC	LOC117903842|XP_034672193.1|DSUB
OG0008109	LOC108091279|XP_017045882.1|DFIC	LOC117903174|XP_034670910.1|DSUB
OG0008110	LOC108091141|XP_017045665.1|DFIC	LOC117901615|XP_034668339.1|DSUB
OG0008111	LOC108092837|XP_017048131.1|DFIC	LOC117900038|XP_034666159.1|DSUB
OG0008112	LOC108097090|XP_017054634.1|DFIC	LOC117903745|XP_034672026.1|DSUB
OG0008113	LOC108095619|XP_017052274.1|DFIC	LOC117903593|XP_034671708.1|DSUB
OG0008114	LOC108095618|XP_017052273.1|DFIC	LOC117903592|XP_034671707.1|DSUB
OG0008115	LOC108097950|XP_017056032.1|DFIC	LOC117903381|XP_034671253.1|DSUB
OG0008116	LOC108098015|XP_017056151.1|DFIC	LOC117896133|XP_034660092.1|DSUB
OG0008117	LOC108097587|XP_017055467.1|DFIC	LOC117903134|XP_034670865.1|DSUB
OG0008118	LOC108092843|XP_017048138.1|DFIC	LOC117901352|XP_034667995.1|DSUB
OG0008119	LOC108097717|XP_017055698.1|DFIC	LOC117897727|XP_034662648.1|DSUB
OG0008120	LOC108091196|XP_017045767.1|DFIC	LOC117903133|XP_034670857.1|DSUB
OG0008121	LOC108096700|XP_017054023.1|DFIC	LOC117890167|XP_034650756.1|DSUB
OG0008122	LOC108097082|XP_017054614.1|DFIC	LOC117893703|XP_034656489.1|DSUB
OG0008123	LOC108097248|XP_017054917.1|DFIC	LOC117903685|XP_034671914.1|DSUB
OG0008124	LOC108092953|XP_017048315.1|DFIC	LOC117890908|XP_034651916.1|DSUB
OG0008125	LOC108091327|XP_017045957.1|DFIC	LOC117889622|XP_034649961.1|DSUB
OG0008126	LOC108097383|XP_017055125.1|DFIC	LOC117903867|XP_034672248.1|DSUB
OG0008127	LOC108097177|XP_017054804.1|DFIC	LOC117903404|XP_034671289.1|DSUB
OG0008128	LOC108094663|XP_017050863.1|DFIC	LOC117900499|XP_034666783.1|DSUB
OG0008129	LOC108097279|XP_017054969.1|DFIC	LOC117890325|XP_034651016.1|DSUB
OG0008130	LOC108088703|XP_017042134.1|DFIC	LOC117903207|XP_034670985.1|DSUB
OG0008131	LOC108092855|XP_017048164.1|DFIC	LOC117897487|XP_034662267.1|DSUB
OG0008132	LOC108092193|XP_017047209.1|DFIC	LOC117897832|XP_034662785.1|DSUB
OG0008133	LOC108095555|XP_017052179.1|DFIC	LOC117892413|XP_034654538.1|DSUB
OG0008134	LOC108097287|XP_017054990.1|DFIC	LOC117903848|XP_034672197.1|DSUB
OG0008135	LOC108099460|XP_017058498.1|DFIC	LOC117898369|XP_034663598.1|DSUB
OG0008136	LOC108089987|XP_017043976.1|DFIC	LOC117902426|XP_034669677.1|DSUB
OG0008137	LOC108086491|XP_017038905.1|DFIC	LOC117896474|XP_034660704.1|DSUB
OG0008138	LOC108089573|XP_017043419.1|DFIC	LOC117894511|XP_034657511.1|DSUB
OG0008139	LOC108094938|XP_017051288.1|DFIC	LOC117889929|XP_034650348.1|DSUB
OG0008140	LOC108091328|XP_017045958.1|DFIC	LOC117889623|XP_034649962.1|DSUB
OG0008141	LOC108091221|XP_017045812.1|DFIC	LOC117889596|XP_034649897.1|DSUB
OG0008142	LOC108097772|XP_017055787.1|DFIC	LOC117898580|XP_034664013.1|DSUB
OG0008143	LOC108094677|XP_017050883.1|DFIC	LOC117893346|XP_034655830.1|DSUB
OG0008144	LOC108096632|XP_017053871.1|DFIC	LOC117890806|XP_034651772.1|DSUB
OG0008145	LOC108091217|XP_017045806.1|DFIC	LOC117898093|XP_034663167.1|DSUB
OG0008146	LOC108095305|XP_017051854.1|DFIC	LOC117903674|XP_034649854.1|DSUB
OG0008147	LOC108095302|XP_017051849.1|DFIC	LOC117889569|XP_034654003.1|DSUB
OG0008148	LOC108097189|XP_017054821.1|DFIC	LOC117903831|XP_034672177.1|DSUB
OG0008149	LOC108097263|XP_017054944.1|DFIC	LOC117903113|XP_034670830.1|DSUB
OG0008150	LOC108091164|XP_017045693.1|DFIC	LOC117898426|XP_034663709.1|DSUB
OG0008151	LOC108092782|XP_017048027.1|DFIC	LOC117903740|XP_034671994.1|DSUB
OG0008152	LOC108097187|XP_017054819.1|DFIC	LOC117903747|XP_034672038.1|DSUB
OG0008153	LOC108101908|XP_017061971.1|DFIC	LOC117891172|XP_034652385.1|DSUB
OG0008154	LOC108087454|XP_017040304.1|DFIC	LOC117895084|XP_034658371.1|DSUB
OG0008155	LOC108100667|XP_017060169.1|DFIC	LOC117895079|XP_034658360.1|DSUB
OG0008156	LOC108100776|XP_017060303.1|DFIC	LOC117899334|XP_034665162.1|DSUB
OG0008157	LOC108087363|XP_017040192.1|DFIC	LOC117896216|XP_034660241.1|DSUB
OG0008158	LOC108097994|XP_017056120.1|DFIC	LOC117903546|XP_034671628.1|DSUB
OG0008159	LOC108088314|XP_017041539.1|DFIC	LOC117895879|XP_034659772.1|DSUB
OG0008160	LOC108094889|XP_017051215.1|DFIC	LOC117890482|XP_034651241.1|DSUB
OG0008161	LOC108098994|XP_017057715.1|DFIC	LOC117903518|XP_034671523.1|DSUB
OG0008162	LOC108097536|XP_017055372.1|DFIC	LOC117903391|XP_034671268.1|DSUB
OG0008163	LOC108093090|XP_017048513.1|DFIC	LOC117895492|XP_034659079.1|DSUB
OG0008164	LOC108102171|XP_017062360.1|DFIC	LOC117903605|XP_034671747.1|DSUB
OG0008165	LOC108092961|XP_017048333.1|DFIC	LOC117903042|XP_034670670.1|DSUB
OG0008166	LOC108095616|XP_017052270.1|DFIC	LOC117903046|XP_034670674.1|DSUB
OG0008167	LOC108091160|XP_017045682.1|DFIC	LOC117903135|XP_034670862.1|DSUB
OG0008168	LOC108091179|XP_017045727.1|DFIC	LOC117903127|XP_034670847.1|DSUB
OG0008169	LOC108097028|XP_017054534.1|DFIC	LOC117903821|XP_034672162.1|DSUB
OG0008170	LOC108086753|XP_017039281.1|DFIC	LOC117891345|XP_034652667.1|DSUB
OG0008171	LOC108098010|XP_017056140.1|DFIC	LOC117903440|XP_034671363.1|DSUB
OG0008172	LOC108098629|XP_017057193.1|DFIC	LOC117896688|XP_034661030.1|DSUB
OG0008173	LOC108093426|XP_017048969.1|DFIC	LOC117901982|XP_034668882.1|DSUB
OG0008174	LOC108096646|XP_017053899.1|DFIC	LOC117891153|XP_034652299.1|DSUB
OG0008175	LOC108097592|XP_017055477.1|DFIC	LOC117893835|XP_034656493.1|DSUB
OG0008176	LOC108097024|XP_017054530.1|DFIC	LOC117903120|XP_034670838.1|DSUB
OG0008177	LOC108097259|XP_017054936.1|DFIC	LOC117903083|XP_034670778.1|DSUB
OG0008178	LOC108095330|XP_017051900.1|DFIC	LOC117892142|XP_034654075.1|DSUB
OG0008179	LOC108094629|XP_017050807.1|DFIC	LOC117900338|XP_034666571.1|DSUB
OG0008180	LOC108097267|XP_017054954.1|DFIC	LOC117903616|XP_034671763.1|DSUB
OG0008181	LOC108097269|XP_017054956.1|DFIC	LOC117903618|XP_034671765.1|DSUB
OG0008182	LOC108090436|XP_017044602.1|DFIC	LOC117892300|XP_034654336.1|DSUB
OG0008183	LOC108101931|XP_017062002.1|DFIC	LOC117890947|XP_034651973.1|DSUB
OG0008184	LOC108089184|XP_017042809.1|DFIC	LOC117899033|XP_034664682.1|DSUB
OG0008185	LOC108098676|XP_017057261.1|DFIC	LOC117896180|XP_034660155.1|DSUB
OG0008186	LOC108090467|XP_017044653.1|DFIC	LOC117892391|XP_034654498.1|DSUB
OG0008187	LOC108090468|XP_017044654.1|DFIC	LOC117892398|XP_034654505.1|DSUB
OG0008188	LOC108101326|XP_017061123.1|DFIC	LOC117902090|XP_034669077.1|DSUB
OG0008189	LOC108092745|XP_017047963.1|DFIC	LOC117901888|XP_034668741.1|DSUB
OG0008190	LOC108100674|XP_017060179.1|DFIC	LOC117895634|XP_034659280.1|DSUB
OG0008191	LOC108097244|XP_017054910.1|DFIC	LOC117903780|XP_034672096.1|DSUB
OG0008192	LOC108097756|XP_017055757.1|DFIC	LOC117897845|XP_034662806.1|DSUB
OG0008193	LOC108098128|XP_017056340.1|DFIC	LOC117903473|XP_034671419.1|DSUB
OG0008194	LOC108101749|XP_017061700.1|DFIC	LOC117900806|XP_034667184.1|DSUB
OG0008195	LOC108094782|XP_017051045.1|DFIC	LOC117892644|XP_034654889.1|DSUB
OG0008196	LOC108096976|XP_017054444.1|DFIC	LOC117892492|XP_034654649.1|DSUB
OG0008197	LOC108086950|XP_017039552.1|DFIC	LOC117894154|XP_034656941.1|DSUB
OG0008198	LOC108097298|XP_017055001.1|DFIC	LOC117903343|XP_034671182.1|DSUB
OG0008199	LOC108097655|XP_017055577.1|DFIC	LOC117893854|XP_034656515.1|DSUB
OG0008200	LOC108096834|XP_017054228.1|DFIC	LOC117890564|XP_034651389.1|DSUB
OG0008201	LOC108100666|XP_017060168.1|DFIC	LOC117895076|XP_034658356.1|DSUB
OG0008202	LOC108100169|XP_017059424.1|DFIC	LOC117894844|XP_034657985.1|DSUB
OG0008203	LOC108100481|XP_017059904.1|DFIC	LOC117895283|XP_034658710.1|DSUB
OG0008204	LOC108092881|XP_017048212.1|DFIC	LOC117903678|XP_034671907.1|DSUB
OG0008205	LOC108091123|XP_017045643.1|DFIC	LOC117903362|XP_034671208.1|DSUB
OG0008206	LOC108096310|XP_017053286.1|DFIC	LOC117895827|XP_034659655.1|DSUB
OG0008207	LOC108096424|XP_017053497.1|DFIC	LOC117893106|XP_034655430.1|DSUB
OG0008208	LOC108094032|XP_017049952.1|DFIC	LOC117890498|XP_034651280.1|DSUB
OG0008209	LOC108099191|XP_017058048.1|DFIC	LOC117894906|XP_034658092.1|DSUB
OG0008210	LOC108086887|XP_017039436.1|DFIC	LOC117900367|XP_034666606.1|DSUB
OG0008211	LOC108089251|XP_017042906.1|DFIC	LOC117901484|XP_034668143.1|DSUB
OG0008212	LOC108088907|XP_017042403.1|DFIC	LOC117893878|XP_034656541.1|DSUB
OG0008213	LOC108092847|XP_017048155.1|DFIC	LOC117897679|XP_034662584.1|DSUB
OG0008214	LOC108089446|XP_017043175.1|DFIC	LOC117895197|XP_034658569.1|DSUB
OG0008215	LOC108097988|XP_017056107.1|DFIC	LOC117894712|XP_034657826.1|DSUB
OG0008216	LOC108100421|XP_017059807.1|DFIC	LOC117894772|XP_034657887.1|DSUB
OG0008217	LOC108097470|XP_017055230.1|DFIC	LOC117903213|XP_034670994.1|DSUB
OG0008218	LOC108093737|XP_017049483.1|DFIC	LOC117891600|XP_034653024.1|DSUB
OG0008219	LOC108088627|XP_017042031.1|DFIC	LOC117903664|XP_034671876.1|DSUB
OG0008220	LOC108091219|XP_017045810.1|DFIC	LOC117903824|XP_034672164.1|DSUB
OG0008221	LOC108096036|XP_017052871.1|DFIC	LOC117902708|XP_034670153.1|DSUB
OG0008222	LOC108088787|XP_017042237.1|DFIC	LOC117893004|XP_034655251.1|DSUB
OG0008223	LOC108096375|XP_017053416.1|DFIC	LOC117893212|XP_034655631.1|DSUB
OG0008224	LOC108096278|XP_017053230.1|DFIC	LOC117894645|XP_034657708.1|DSUB
OG0008225	LOC108095591|XP_017052242.1|DFIC	LOC117903327|XP_034671161.1|DSUB
OG0008226	LOC108097286|XP_017054983.1|DFIC	LOC117898968|XP_034664603.1|DSUB
OG0008227	LOC108086595|XP_017039053.1|DFIC	LOC117898130|XP_034663215.1|DSUB
OG0008228	LOC108088448|XP_017041714.1|DFIC	LOC117897715|XP_034662629.1|DSUB
OG0008229	LOC108087187|XP_017039933.1|DFIC	LOC117896251|XP_034660312.1|DSUB
OG0008230	LOC108087331|XP_017040150.1|DFIC	LOC117896691|XP_034661032.1|DSUB
OG0008232	LOC108100588|XP_017060057.1|DFIC	LOC117895473|XP_034659042.1|DSUB
OG0008233	LOC108098345|XP_017056676.1|DFIC, LOC108098344|XP_017056674.1|DFIC	LOC117902317|XP_034669495.1|DSUB
OG0008234	LOC108090816|XP_017045163.1|DFIC	LOC117891967|XP_034653731.1|DSUB
OG0008235	LOC108095539|XP_017052157.1|DFIC	LOC117890087|XP_034650640.1|DSUB
OG0008236	LOC108101345|XP_017061141.1|DFIC	LOC117892143|XP_034654073.1|DSUB
OG0008237	LOC108101579|XP_017061480.1|DFIC	LOC117892662|XP_034654940.1|DSUB
OG0008238	LOC108100337|XP_017059644.1|DFIC	LOC117895695|XP_034659432.1|DSUB
OG0008239	LOC108093258|XP_017048723.1|DFIC	LOC117893374|XP_034655859.1|DSUB
OG0008240	LOC108096612|XP_017053845.1|DFIC	LOC117891630|XP_034653063.1|DSUB
OG0008243	LOC108087725|XP_017040735.1|DFIC	LOC117892542|XP_034654742.1|DSUB
OG0008244	LOC108099577|XP_017058669.1|DFIC	LOC117899143|XP_034664841.1|DSUB
OG0008245	LOC108094771|XP_017051033.1|DFIC	LOC117890245|XP_034650883.1|DSUB
OG0008246	LOC108093676|XP_017049344.1|DFIC	LOC117890550|XP_034651371.1|DSUB
OG0008247	LOC108095890|XP_017052692.1|DFIC	LOC117896904|XP_034661332.1|DSUB
OG0008248	LOC108086521|XP_017038939.1|DFIC	LOC117898071|XP_034663137.1|DSUB
OG0008249	LOC108099383|XP_017058370.1|DFIC	LOC117897955|XP_034662948.1|DSUB
OG0008250	LOC108096945|XP_017054394.1|DFIC	LOC117891100|XP_034652176.1|DSUB
OG0008251	LOC108094219|XP_017050166.1|DFIC	LOC117890160|XP_034650745.1|DSUB
OG0008252	LOC108090408|XP_017044549.1|DFIC	LOC117892693|XP_034654994.1|DSUB
OG0008253	LOC108090314|XP_017044415.1|DFIC	LOC117890541|XP_034651357.1|DSUB
OG0008254	LOC108100126|XP_017059371.1|DFIC	LOC117892935|XP_034655144.1|DSUB
OG0008255	LOC108088799|XP_017042258.1|DFIC	LOC117895544|XP_034659138.1|DSUB
OG0008256	LOC108094269|XP_017050229.1|DFIC	LOC117889731|XP_034650044.1|DSUB
OG0008257	LOC108091352|XP_017045994.1|DFIC	LOC117897914|XP_034662889.1|DSUB
OG0008258	LOC108098174|XP_017056395.1|DFIC, LOC108095311|XP_017051868.1|DFIC	LOC117900360|XP_034666600.1|DSUB
OG0008259	LOC108089994|XP_017043985.1|DFIC	LOC117900767|XP_034667139.1|DSUB, LOC117900498|XP_034666779.1|DSUB
OG0008260	LOC108099315|XP_017058215.1|DFIC, LOC108099123|XP_017057947.1|DFIC	LOC117893144|XP_034655495.1|DSUB, LOC117893142|XP_034655490.1|DSUB
OG0008261	LOC108094004|XP_017049919.1|DFIC	LOC117890083|XP_034650633.1|DSUB
OG0008262	LOC108101664|XP_017061577.1|DFIC	LOC117892563|XP_034654776.1|DSUB
OG0008263	LOC108094796|XP_017051057.1|DFIC, LOC108094775|XP_017051037.1|DFIC	LOC117890288|XP_034650942.1|DSUB
OG0008264	LOC108094770|XP_017051031.1|DFIC	LOC117892308|XP_034654346.1|DSUB, LOC117892306|XP_034654343.1|DSUB
OG0008265	LOC108088505|XP_017041824.1|DFIC	LOC117896752|XP_034661113.1|DSUB, LOC117896941|XP_034661376.1|DSUB, LOC117896944|XP_034661378.1|DSUB, LOC117896932|XP_034661363.1|DSUB
OG0008266	LOC108090129|XP_017044154.1|DFIC	LOC117899545|XP_034665518.1|DSUB
OG0008267	LOC108095840|XP_017052620.1|DFIC	LOC117896575|XP_034660867.1|DSUB
OG0008268	LOC108089903|XP_017043869.1|DFIC	LOC117899957|XP_034666002.1|DSUB
OG0008269	LOC108091269|XP_017045872.1|DFIC	LOC117900547|XP_034666841.1|DSUB
OG0008270	LOC108097199|XP_017054833.1|DFIC	LOC117903364|XP_034671215.1|DSUB
OG0008271	LOC108099114|XP_017057933.1|DFIC	LOC117895229|XP_034658617.1|DSUB
OG0008272	LOC108097097|XP_017054644.1|DFIC	LOC117903534|XP_034671604.1|DSUB
OG0008273	LOC108102072|XP_017062202.1|DFIC	LOC117898134|XP_034663219.1|DSUB
OG0008274	LOC108097107|XP_017054665.1|DFIC	LOC117901726|XP_034668499.1|DSUB
OG0008275	LOC108097013|XP_017054500.1|DFIC	LOC117903062|XP_034670707.1|DSUB
OG0008276	LOC108094660|XP_017050859.1|DFIC	LOC117891416|XP_034652763.1|DSUB
OG0008278	LOC108089155|XP_017042767.1|DFIC	LOC117902308|XP_034669480.1|DSUB
OG0008279	LOC108097671|XP_017055615.1|DFIC	LOC117903888|XP_034672278.1|DSUB
OG0008280	LOC108097672|XP_017055617.1|DFIC	LOC117903891|XP_034672284.1|DSUB
OG0008281	LOC108094495|XP_017050586.1|DFIC	LOC117898772|XP_034664300.1|DSUB
OG0008282	LOC108091155|XP_017045680.1|DFIC	LOC117894922|XP_034658160.1|DSUB
OG0008283	LOC108098027|XP_017056169.1|DFIC	LOC117903424|XP_034671330.1|DSUB
OG0008284	LOC108095007|XP_017051339.1|DFIC	LOC117902975|XP_034670526.1|DSUB
OG0008285	LOC108097737|XP_017055730.1|DFIC	LOC117901700|XP_034668457.1|DSUB
OG0008286	LOC108101706|XP_017061632.1|DFIC	LOC117903900|XP_034672296.1|DSUB
OG0008287	LOC108098074|XP_017056255.1|DFIC	LOC117889603|XP_034649908.1|DSUB
OG0008288	LOC108087961|XP_017041043.1|DFIC	LOC117897248|XP_034661861.1|DSUB
OG0008289	LOC108099303|XP_017058187.1|DFIC	LOC117899308|XP_034665125.1|DSUB
OG0008290	LOC108097422|XP_017055178.1|DFIC	LOC117889907|XP_034650324.1|DSUB
OG0008291	LOC108098053|XP_017056225.1|DFIC	LOC117891099|XP_034652179.1|DSUB
OG0008292	LOC108097240|XP_017054907.1|DFIC	LOC117901716|XP_034668487.1|DSUB
OG0008293	LOC108100766|XP_017060294.1|DFIC	LOC117897863|XP_034662827.1|DSUB
OG0008294	LOC108087277|XP_017040074.1|DFIC	LOC117899039|XP_034664691.1|DSUB
OG0008295	LOC108097797|XP_017055817.1|DFIC	LOC117890895|XP_034651924.1|DSUB
OG0008296	LOC108102152|XP_017062331.1|DFIC	LOC117897299|XP_034661936.1|DSUB
OG0008297	LOC108097972|XP_017056077.1|DFIC	LOC117889605|XP_034649914.1|DSUB
OG0008298	LOC108088724|XP_017042160.1|DFIC	LOC117903189|XP_034670937.1|DSUB
OG0008299	LOC108095898|XP_017052703.1|DFIC	LOC117899352|XP_034665210.1|DSUB
OG0008300	LOC108094568|XP_017050674.1|DFIC	LOC117903494|XP_034671461.1|DSUB
OG0008301	LOC108098882|XP_017057558.1|DFIC	LOC117898121|XP_034663200.1|DSUB
OG0008302	LOC108098133|XP_017056345.1|DFIC	LOC117899777|XP_034665944.1|DSUB
OG0008303	LOC108091336|XP_017045968.1|DFIC	LOC117895646|XP_034659326.1|DSUB
OG0008304	LOC108092956|XP_017048322.1|DFIC	LOC117902200|XP_034669296.1|DSUB
OG0008305	LOC108094687|XP_017050899.1|DFIC	LOC117903287|XP_034671102.1|DSUB
OG0008306	LOC108092932|XP_017048287.1|DFIC	LOC117903834|XP_034672176.1|DSUB
OG0008307	LOC108092186|XP_017047201.1|DFIC	LOC117899734|XP_034665870.1|DSUB
OG0008308	LOC108095837|XP_017052616.1|DFIC	LOC117898860|XP_034664428.1|DSUB
OG0008309	LOC108092714|XP_017047929.1|DFIC	LOC117902244|XP_034669380.1|DSUB
OG0008310	LOC108088308|XP_017041528.1|DFIC	LOC117894060|XP_034656804.1|DSUB
OG0008311	LOC108097461|XP_017055224.1|DFIC	LOC117897949|XP_034662944.1|DSUB
