Orthogroup	DSER.longest_only	SLEB.longest_only
OG0009766	LOC110184741|XP_020809029.1|DSER	LOC115632924|XP_030386077.1|SLEB
OG0009767	LOC110184757|XP_020809045.1|DSER	LOC115632681|XP_030385775.1|SLEB
OG0009768	LOC110186909|XP_020811892.1|DSER	LOC115628407|XP_030380356.1|SLEB
OG0009769	LOC110190599|XP_020816852.1|DSER	LOC115628231|XP_030380094.1|SLEB
OG0009770	LOC110176720|XP_020798820.1|DSER	LOC115632598|XP_030385683.1|SLEB
OG0009771	LOC110178746|XP_020801636.1|DSER	LOC115632892|XP_030386043.1|SLEB
OG0009772	LOC110178800|XP_020801712.1|DSER	LOC115628434|XP_030380382.1|SLEB
OG0009773	LOC110183577|XP_020807548.1|DSER	LOC115632531|XP_030385587.1|SLEB
OG0009774	LOC110190078|XP_020816043.1|DSER	LOC115632706|XP_030385807.1|SLEB
OG0009775	LOC110176734|XP_020798836.1|DSER	LOC115628264|XP_030380143.1|SLEB
OG0009776	LOC110190507|XP_020816687.1|DSER	LOC115632921|XP_030386073.1|SLEB
OG0009777	LOC110184781|XP_020809080.1|DSER	LOC115622665|XP_030372538.1|SLEB
OG0009778	LOC110188836|XP_020814388.1|DSER	LOC115622797|XP_030372722.1|SLEB
OG0009779	LOC110184771|XP_020809065.1|DSER	LOC115632217|XP_030385135.1|SLEB
OG0009780	LOC110184766|XP_020809055.1|DSER	LOC115632723|XP_030385829.1|SLEB
OG0009781	LOC110176674|XP_020798770.1|DSER	LOC115632787|XP_030385899.1|SLEB
OG0009783	LOC110183650|XP_020807633.1|DSER	LOC115622731|XP_030372632.1|SLEB
OG0009784	LOC110188848|XP_020814413.1|DSER	LOC115632877|XP_030386012.1|SLEB
OG0009785	LOC110190718|XP_020816999.1|DSER	LOC115622511|XP_030372324.1|SLEB
OG0009786	LOC110190649|XP_020816906.1|DSER	LOC115622608|XP_030372469.1|SLEB
OG0009787	LOC110190596|XP_020816848.1|DSER	LOC115622750|XP_030372663.1|SLEB
OG0009788	LOC110188825|XP_020814375.1|DSER	LOC115622864|XP_030372809.1|SLEB
OG0009789	LOC110182769|XP_020806547.1|DSER	LOC115632747|XP_030385855.1|SLEB
OG0009790	LOC110177771|XP_020800295.1|DSER	LOC115624952|XP_030375664.1|SLEB
OG0009791	LOC110190358|XP_020816426.1|DSER	LOC115632742|XP_030385849.1|SLEB
OG0009792	LOC110189939|XP_020815884.1|DSER	LOC115632326|XP_030385290.1|SLEB
OG0009793	LOC110184499|XP_020808720.1|DSER	LOC115624728|XP_030375414.1|SLEB
OG0009794	LOC110186791|XP_020811727.1|DSER	LOC115625373|XP_030376270.1|SLEB
OG0009795	LOC110179071|XP_020802109.1|DSER	LOC115630202|XP_030382630.1|SLEB
OG0009796	LOC110178607|XP_020801451.1|DSER	LOC115622430|XP_030372231.1|SLEB
OG0009797	LOC110189125|XP_020814758.1|DSER	LOC115632267|XP_030385206.1|SLEB
OG0009798	LOC110189119|XP_020814753.1|DSER	LOC115632212|XP_030385130.1|SLEB
OG0009799	LOC110189839|XP_020815703.1|DSER	LOC115632996|XP_030386176.1|SLEB
OG0009800	LOC110190367|XP_020816438.1|DSER	LOC115624925|XP_030375636.1|SLEB
OG0009801	LOC110177562|XP_020799994.1|DSER	LOC115632652|XP_030385742.1|SLEB
OG0009802	LOC110177601|XP_020800055.1|DSER	LOC115632607|XP_030385694.1|SLEB
OG0009803	LOC110190446|XP_020816606.1|DSER	LOC115632833|XP_030385947.1|SLEB
OG0009804	LOC110190460|XP_020816620.1|DSER	LOC115632587|XP_030385671.1|SLEB
OG0009806	LOC110190683|XP_020816952.1|DSER	LOC115633046|XP_030386250.1|SLEB
OG0009807	LOC110190760|XP_020817049.1|DSER	LOC115633013|XP_030386198.1|SLEB
OG0009808	LOC110182797|XP_020806588.1|DSER	LOC115632196|XP_030385102.1|SLEB
OG0009809	LOC110187233|XP_020812292.1|DSER	LOC115632967|XP_030386127.1|SLEB
OG0009810	LOC110190069|XP_020816034.1|DSER	LOC115622508|XP_030372320.1|SLEB
OG0009811	LOC110190068|XP_020816033.1|DSER	LOC115622506|XP_030372315.1|SLEB
OG0009812	LOC110189323|XP_020815028.1|DSER	LOC115622306|XP_030372071.1|SLEB
OG0009813	LOC110189916|XP_020815848.1|DSER	LOC115631893|XP_030384605.1|SLEB
OG0009814	LOC110176196|XP_020798107.1|DSER	LOC115623545|XP_030373795.1|SLEB
OG0009815	LOC110185316|XP_020809740.1|DSER	LOC115633924|XP_030387299.1|SLEB
OG0009816	LOC110190276|XP_020816309.1|DSER	LOC115622290|XP_030372053.1|SLEB
OG0009817	LOC110190280|XP_020816313.1|DSER	LOC115622289|XP_030372052.1|SLEB
OG0009818	LOC110191230|XP_020817659.1|DSER	LOC115634055|XP_030387462.1|SLEB
OG0009819	LOC110191399|XP_020817916.1|DSER	LOC115634044|XP_030387451.1|SLEB
OG0009820	LOC110191228|XP_020817657.1|DSER	LOC115634035|XP_030387440.1|SLEB
OG0009821	LOC110176691|XP_020798780.1|DSER	LOC115627763|XP_030379456.1|SLEB
OG0009822	LOC110178947|XP_020801905.1|DSER	LOC115622634|XP_030372501.1|SLEB
OG0009823	LOC110190790|XP_020817087.1|DSER	LOC115622766|XP_030372682.1|SLEB
OG0009824	LOC110190245|XP_020816267.1|DSER	LOC115622154|XP_030371883.1|SLEB
OG0009825	LOC110179830|XP_020803096.1|DSER	LOC115624887|XP_030375594.1|SLEB
OG0009826	LOC110190331|XP_020816386.1|DSER	LOC115622137|XP_030371856.1|SLEB
OG0009827	LOC110190332|XP_020816387.1|DSER	LOC115622138|XP_030371857.1|SLEB
OG0009828	LOC110181242|XP_020804606.1|DSER	LOC115623085|XP_030373149.1|SLEB
OG0009829	LOC110190196|XP_020816207.1|DSER	LOC115634792|XP_030388563.1|SLEB
OG0009830	LOC110177538|XP_020799965.1|DSER	LOC115624961|XP_030375676.1|SLEB
OG0009831	LOC110177537|XP_020799964.1|DSER	LOC115624921|XP_030375631.1|SLEB
OG0009832	LOC110177536|XP_020799963.1|DSER	LOC115624922|XP_030375632.1|SLEB
OG0009833	LOC110179976|XP_020803221.1|DSER	LOC115623172|XP_030373249.1|SLEB
OG0009834	LOC110178490|XP_020801294.1|DSER	LOC115632366|XP_030385347.1|SLEB
OG0009836	LOC110177117|XP_020799322.1|DSER	LOC115624164|XP_030374622.1|SLEB
OG0009837	LOC110190977|XP_020817340.1|DSER	LOC115627261|XP_030378748.1|SLEB
OG0009838	LOC110187478|XP_020812523.1|DSER	LOC115630778|XP_030383293.1|SLEB
OG0009839	LOC110182748|XP_020806520.1|DSER	LOC115620900|XP_030370252.1|SLEB
OG0009840	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER	LOC115625720|XP_030376726.1|SLEB
OG0009841	LOC110185888|XP_020810559.1|DSER	LOC115626285|XP_030377470.1|SLEB
OG0009842	LOC110176276|XP_020798252.1|DSER	LOC115632932|XP_030386085.1|SLEB
OG0009843	LOC110182754|XP_020806524.1|DSER	LOC115632594|XP_030385678.1|SLEB
OG0009844	LOC110185297|XP_020809704.1|DSER	LOC115633106|XP_030386349.1|SLEB
OG0009845	LOC110177708|XP_020800206.1|DSER	LOC115632293|XP_030385248.1|SLEB
OG0009846	LOC110185857|XP_020810525.1|DSER	LOC115626473|XP_030377717.1|SLEB
OG0009847	LOC110183069|XP_020806914.1|DSER	LOC115626772|XP_030378094.1|SLEB
OG0009848	LOC110180432|XP_020803762.1|DSER	LOC115627334|XP_030378839.1|SLEB
OG0009849	LOC110187825|XP_020812961.1|DSER	LOC115621064|XP_030370449.1|SLEB
OG0009850	LOC110180353|XP_020803674.1|DSER	LOC115627618|XP_030379208.1|SLEB, LOC115634060|XP_030387464.1|SLEB
OG0009851	LOC110181844|XP_020805410.1|DSER	LOC115629534|XP_030381873.1|SLEB
OG0009853	LOC110179520|XP_020802756.1|DSER, LOC110178779|XP_020801684.1|DSER	LOC115622107|XP_030371809.1|SLEB
OG0009855	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER	LOC115626500|XP_030377746.1|SLEB
OG0009856	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER	LOC115626526|XP_030377768.1|SLEB
OG0009857	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER	LOC115625792|XP_030376827.1|SLEB
OG0009858	LOC110177877|XP_020800501.1|DSER	LOC115626057|XP_030377169.1|SLEB
OG0009859	LOC110185766|XP_020810427.1|DSER	LOC115629088|XP_030381261.1|SLEB, LOC115629002|XP_030381148.1|SLEB
OG0009860	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER	LOC115630111|XP_030382584.1|SLEB
OG0009861	LOC110183091|XP_020806943.1|DSER	LOC115631652|XP_030384324.1|SLEB
OG0009862	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER	LOC115630647|XP_030383146.1|SLEB
OG0009863	LOC110178166|XP_020800859.1|DSER	LOC115631670|XP_030384344.1|SLEB
OG0009864	LOC110187280|XP_020812327.1|DSER	LOC115631014|XP_030383484.1|SLEB
OG0009865	LOC110179171|XP_020802229.1|DSER	LOC115630759|XP_030383274.1|SLEB
OG0009866	LOC110185169|XP_020809538.1|DSER	LOC115622990|XP_030373010.1|SLEB
OG0009867	LOC110190082|XP_020816046.1|DSER	LOC115622548|XP_030372375.1|SLEB
OG0009868	LOC110178941|XP_020801899.1|DSER	LOC115622585|XP_030372437.1|SLEB, LOC115623223|XP_030373324.1|SLEB
OG0009870	LOC110178873|XP_020801806.1|DSER	LOC115622298|XP_030372062.1|SLEB, LOC115622632|XP_030372498.1|SLEB
OG0009871	LOC110179217|XP_020802311.1|DSER	LOC115634698|XP_030388436.1|SLEB
OG0009872	LOC110179231|XP_020802342.1|DSER	LOC115624632|XP_030375251.1|SLEB
OG0009874	LOC110178953|XP_020801913.1|DSER	LOC115622949|XP_030372944.1|SLEB
OG0009875	LOC110190040|XP_020816004.1|DSER	LOC115625301|XP_030376182.1|SLEB, LOC115630769|XP_030383284.1|SLEB, LOC115622205|XP_030371961.1|SLEB
OG0009877	LOC110177085|XP_020799271.1|DSER	LOC115634243|XP_030387697.1|SLEB
OG0009878	LOC110181930|XP_020805528.1|DSER	LOC115634605|XP_030388314.1|SLEB
OG0009879	LOC110191157|XP_020817573.1|DSER	LOC115623088|XP_030373153.1|SLEB
OG0009880	LOC110182544|XP_020806254.1|DSER	LOC115634194|XP_030387642.1|SLEB
OG0009881	LOC110179872|XP_020803133.1|DSER	LOC115634318|XP_030387838.1|SLEB
OG0009882	LOC110181110|XP_020804440.1|DSER	LOC115633778|XP_030387115.1|SLEB
OG0009883	LOC110182913|XP_020806733.1|DSER	LOC115634017|XP_030387403.1|SLEB
OG0009884	LOC110182936|XP_020806774.1|DSER	LOC115634137|XP_030387563.1|SLEB
OG0009885	LOC110177008|XP_020799182.1|DSER	LOC115634767|XP_030388525.1|SLEB
OG0009886	LOC110182552|XP_020806265.1|DSER	LOC115631162|XP_030383711.1|SLEB
OG0009887	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER	LOC115624049|XP_030374493.1|SLEB
OG0009888	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER	LOC115634280|XP_030387773.1|SLEB
OG0009889	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER	LOC115633787|XP_030387122.1|SLEB
OG0009890	LOC110187599|XP_020812681.1|DSER	LOC115620226|XP_030369231.1|SLEB
OG0009891	LOC110189871|XP_020815761.1|DSER	LOC115626728|XP_030378034.1|SLEB, LOC115626858|XP_030378219.1|SLEB
OG0009893	LOC110176343|XP_020798331.1|DSER	LOC115634563|XP_030388247.1|SLEB
OG0009894	LOC110185532|XP_020810102.1|DSER	LOC115623926|XP_030374345.1|SLEB
OG0009895	LOC110188546|XP_020813962.1|DSER	LOC115623849|XP_030374252.1|SLEB
OG0009896	LOC110186367|XP_020811176.1|DSER	LOC115624126|XP_030374581.1|SLEB
OG0009897	LOC110191791|XP_020818401.1|DSER	LOC115623508|XP_030373748.1|SLEB
OG0009898	LOC110188318|XP_020813685.1|DSER	LOC115624070|XP_030374516.1|SLEB
OG0009899	LOC110176463|XP_020798479.1|DSER	LOC115620455|XP_030369545.1|SLEB, LOC115621583|XP_030371134.1|SLEB, LOC115627685|XP_030379288.1|SLEB
OG0009900	LOC110185090|XP_020809438.1|DSER	LOC115621376|XP_030370862.1|SLEB
OG0009901	LOC110186195|XP_020810913.1|DSER	LOC115625141|XP_030375919.1|SLEB
OG0009902	LOC110176460|XP_020798474.1|DSER	LOC115623046|XP_030373082.1|SLEB
OG0009903	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER	LOC115623807|XP_030374211.1|SLEB
OG0009904	LOC110188043|XP_020813252.1|DSER	LOC115633791|XP_030387129.1|SLEB, LOC115621085|XP_030370478.1|SLEB
OG0009905	LOC110184062|XP_020808102.1|DSER	LOC115621460|XP_030370977.1|SLEB
OG0009906	LOC110185797|XP_020810463.1|DSER	LOC115621954|XP_030371661.1|SLEB
OG0009907	LOC110177211|XP_020799488.1|DSER	LOC115622035|XP_030371762.1|SLEB
OG0009909	LOC110186887|XP_020811846.1|DSER	LOC115621312|XP_030370786.1|SLEB
OG0009911	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER	LOC115634296|XP_030387809.1|SLEB
OG0009913	LOC110185841|XP_020810508.1|DSER	LOC115627697|XP_030379299.1|SLEB
OG0009915	LOC110181316|XP_020804695.1|DSER	LOC115631364|XP_030383943.1|SLEB
OG0009925	LOC110186446|XP_020811288.1|DSER	LOC115624264|XP_030374748.1|SLEB
OG0009926	LOC110177476|XP_020799876.1|DSER	LOC115627166|XP_030378615.1|SLEB
OG0009928	LOC110176419|XP_020798421.1|DSER	LOC115631555|XP_030384206.1|SLEB
OG0009932	LOC110188926|XP_020814510.1|DSER	LOC115634558|XP_030388239.1|SLEB
OG0009933	LOC110178531|XP_020801348.1|DSER	LOC115634213|XP_030387665.1|SLEB
OG0009934	LOC110176244|XP_020798202.1|DSER	LOC115623074|XP_030373135.1|SLEB
OG0009937	LOC110178691|XP_020801552.1|DSER	LOC115629990|XP_030382476.1|SLEB
OG0009938	LOC110184363|XP_020808515.1|DSER	LOC115627939|XP_030379691.1|SLEB
OG0009940	LOC110186794|XP_020811731.1|DSER	LOC115624111|XP_030374565.1|SLEB
OG0009941	LOC110187417|XP_020812465.1|DSER	LOC115628607|XP_030380651.1|SLEB
OG0009942	LOC110188925|XP_020814509.1|DSER	LOC115633728|XP_030387056.1|SLEB
OG0009943	LOC110183465|XP_020807405.1|DSER	LOC115621439|XP_030370952.1|SLEB
OG0009944	LOC110180552|XP_020803906.1|DSER	LOC115629197|XP_030381457.1|SLEB
OG0009945	LOC110181906|XP_020805499.1|DSER	LOC115627235|XP_030378717.1|SLEB
OG0009946	LOC110188179|XP_020813410.1|DSER	LOC115625127|XP_030375901.1|SLEB
OG0009947	LOC110190645|XP_020816903.1|DSER	LOC115622355|XP_030372130.1|SLEB
OG0009948	LOC110179489|XP_020802722.1|DSER	LOC115626821|XP_030378162.1|SLEB
OG0009949	LOC110187854|XP_020812998.1|DSER	LOC115624108|XP_030374561.1|SLEB
OG0009950	LOC110186810|XP_020811754.1|DSER	LOC115624163|XP_030374620.1|SLEB
OG0009951	LOC110188282|XP_020813638.1|DSER	LOC115624157|XP_030374613.1|SLEB
OG0009953	LOC110187012|XP_020812035.1|DSER	LOC115624015|XP_030374447.1|SLEB
OG0009954	LOC110176649|XP_020798739.1|DSER	LOC115623760|XP_030374155.1|SLEB
OG0009955	LOC110178354|XP_020801143.1|DSER	LOC115633637|XP_030386938.1|SLEB
OG0009956	LOC110182585|XP_020806291.1|DSER	LOC115626967|XP_030378341.1|SLEB
OG0009957	LOC110186734|XP_020811659.1|DSER	LOC115621210|XP_030370652.1|SLEB
OG0009958	LOC110186681|XP_020811606.1|DSER	LOC115621474|XP_030370994.1|SLEB
OG0009960	LOC110187894|XP_020813041.1|DSER	LOC115621785|XP_030371404.1|SLEB
OG0009961	LOC110188436|XP_020813822.1|DSER	LOC115621041|XP_030370422.1|SLEB
OG0009962	LOC110184123|XP_020808193.1|DSER	LOC115621087|XP_030370480.1|SLEB
OG0009963	LOC110188033|XP_020813229.1|DSER	LOC115620795|XP_030370075.1|SLEB
OG0009964	LOC110184716|XP_020808998.1|DSER	LOC115620467|XP_030369558.1|SLEB
OG0009965	LOC110186875|XP_020811831.1|DSER	LOC115620262|XP_030369281.1|SLEB
OG0009966	LOC110179804|XP_020803068.1|DSER	LOC115630520|XP_030382981.1|SLEB
OG0009967	LOC110176932|XP_020799088.1|DSER	LOC115631548|XP_030384183.1|SLEB, LOC115630658|XP_030383159.1|SLEB
OG0009969	LOC110187340|XP_020812387.1|DSER	LOC115631045|XP_030383537.1|SLEB
OG0009970	LOC110176913|XP_020799063.1|DSER	LOC115631442|XP_030384044.1|SLEB
OG0009971	LOC110184852|XP_020809151.1|DSER	LOC115630506|XP_030382963.1|SLEB
OG0009972	LOC110183302|XP_020807201.1|DSER	LOC115625454|XP_030376362.1|SLEB
OG0009975	LOC110182741|XP_020806502.1|DSER	LOC115628614|XP_030380658.1|SLEB
OG0009976	LOC110181460|XP_020804866.1|DSER	LOC115629033|XP_030381195.1|SLEB
OG0009977	LOC110187356|XP_020812405.1|DSER	LOC115625944|XP_030377040.1|SLEB
OG0009978	LOC110187350|XP_020812400.1|DSER	LOC115626014|XP_030377121.1|SLEB
OG0009979	LOC110185772|XP_020810434.1|DSER	LOC115626164|XP_030377299.1|SLEB
OG0009980	LOC110191365|XP_020817877.1|DSER	LOC115634352|XP_030387870.1|SLEB
OG0009981	LOC110180060|XP_020803341.1|DSER	LOC115633997|XP_030387380.1|SLEB
OG0009982	LOC110180062|XP_020803343.1|DSER	LOC115632160|XP_030385086.1|SLEB
OG0009983	LOC110177503|XP_020799918.1|DSER	LOC115633421|XP_030386744.1|SLEB
OG0009984	LOC110180012|XP_020803264.1|DSER	LOC115634273|XP_030387761.1|SLEB
OG0009985	LOC110191624|XP_020818172.1|DSER	LOC115634123|XP_030387553.1|SLEB
OG0009986	LOC110189594|XP_020815384.1|DSER	LOC115634067|XP_030387472.1|SLEB
OG0009987	LOC110177712|XP_020800215.1|DSER	LOC115633717|XP_030387042.1|SLEB
OG0009988	LOC110177655|XP_020800130.1|DSER	LOC115634174|XP_030387620.1|SLEB
OG0009989	LOC110177935|XP_020800576.1|DSER	LOC115634351|XP_030387869.1|SLEB
OG0009990	LOC110182929|XP_020806766.1|DSER	LOC115634110|XP_030387529.1|SLEB
OG0009991	LOC110178040|XP_020800739.1|DSER	LOC115634431|XP_030387998.1|SLEB
OG0009992	LOC110187050|XP_020812085.1|DSER	LOC115629886|XP_030382345.1|SLEB
OG0009993	LOC110184588|XP_020808837.1|DSER	LOC115627988|XP_030379744.1|SLEB
OG0009994	LOC110181965|XP_020805573.1|DSER	LOC115629524|XP_030381864.1|SLEB
OG0009995	LOC110179671|XP_020802941.1|DSER	LOC115629919|XP_030382383.1|SLEB
OG0009996	LOC110184283|XP_020808423.1|DSER	LOC115626657|XP_030377927.1|SLEB
OG0009997	LOC110184138|XP_020808208.1|DSER	LOC115630200|XP_030382628.1|SLEB
OG0009998	LOC110184243|XP_020808358.1|DSER	LOC115629713|XP_030382093.1|SLEB
OG0009999	LOC110184586|XP_020808831.1|DSER	LOC115627486|XP_030379026.1|SLEB
OG0010000	LOC110182109|XP_020805775.1|DSER	LOC115633422|XP_030386741.1|SLEB
OG0010001	LOC110179683|XP_020802954.1|DSER	LOC115629914|XP_030382380.1|SLEB
OG0010002	LOC110178721|XP_020801585.1|DSER	LOC115632985|XP_030386162.1|SLEB
OG0010003	LOC110183400|XP_020807330.1|DSER	LOC115632032|XP_030384844.1|SLEB
OG0010004	LOC110182497|XP_020806205.1|DSER	LOC115629679|XP_030382060.1|SLEB
OG0010005	LOC110183222|XP_020807095.1|DSER	LOC115629131|XP_030381333.1|SLEB
OG0010006	LOC110184306|XP_020808453.1|DSER	LOC115633397|XP_030386700.1|SLEB
OG0010007	LOC110181600|XP_020805056.1|DSER	LOC115628895|XP_030381013.1|SLEB
OG0010008	LOC110175974|XP_020797828.1|DSER	LOC115627560|XP_030379141.1|SLEB
OG0010009	LOC110181325|XP_020804703.1|DSER	LOC115626010|XP_030377118.1|SLEB
OG0010010	LOC110175955|XP_020797802.1|DSER	LOC115627702|XP_030379305.1|SLEB
OG0010011	LOC110184266|XP_020808391.1|DSER	LOC115626978|XP_030378354.1|SLEB
OG0010012	LOC110179560|XP_020802801.1|DSER	LOC115627369|XP_030378881.1|SLEB
OG0010013	LOC110181594|XP_020805047.1|DSER	LOC115626928|XP_030378295.1|SLEB
OG0010014	LOC110175985|XP_020797843.1|DSER	LOC115629279|XP_030381571.1|SLEB
OG0010015	LOC110181558|XP_020805002.1|DSER	LOC115626886|XP_030378255.1|SLEB
OG0010016	LOC110182017|XP_020805607.1|DSER	LOC115627983|XP_030379739.1|SLEB
OG0010017	LOC110181589|XP_020805042.1|DSER	LOC115626963|XP_030378338.1|SLEB
OG0010018	LOC110180137|XP_020803442.1|DSER	LOC115628866|XP_030380980.1|SLEB
OG0010019	LOC110181691|XP_020805191.1|DSER	LOC115627354|XP_030378862.1|SLEB
OG0010020	LOC110181828|XP_020805391.1|DSER	LOC115627200|XP_030378678.1|SLEB
OG0010021	LOC110181633|XP_020805100.1|DSER	LOC115629202|XP_030381462.1|SLEB
OG0010022	LOC110189569|XP_020815359.1|DSER	LOC115633428|XP_030386748.1|SLEB
OG0010023	LOC110185515|XP_020810069.1|DSER	LOC115626901|XP_030378271.1|SLEB
OG0010024	LOC110185517|XP_020810072.1|DSER	LOC115626916|XP_030378286.1|SLEB
OG0010025	LOC110182208|XP_020805894.1|DSER	LOC115626799|XP_030378128.1|SLEB
OG0010026	LOC110181938|XP_020805534.1|DSER	LOC115626885|XP_030378254.1|SLEB
OG0010027	LOC110179129|XP_020802181.1|DSER	LOC115626986|XP_030378362.1|SLEB
OG0010028	LOC110191973|XP_020818653.1|DSER	LOC115628672|XP_030380702.1|SLEB
OG0010029	LOC110184167|XP_020808237.1|DSER	LOC115627311|XP_030378814.1|SLEB
OG0010030	LOC110184140|XP_020808210.1|DSER	LOC115627400|XP_030378915.1|SLEB
OG0010031	LOC110184181|XP_020808250.1|DSER	LOC115627399|XP_030378914.1|SLEB
OG0010032	LOC110182383|XP_020806084.1|DSER	LOC115631877|XP_030384585.1|SLEB
OG0010033	LOC110179756|XP_020803032.1|DSER	LOC115633368|XP_030386672.1|SLEB
OG0010034	LOC110179763|XP_020803038.1|DSER	LOC115633369|XP_030386674.1|SLEB
OG0010035	LOC110179764|XP_020803039.1|DSER	LOC115633372|XP_030386676.1|SLEB
OG0010036	LOC110179762|XP_020803037.1|DSER	LOC115633373|XP_030386677.1|SLEB
OG0010037	LOC110179757|XP_020803033.1|DSER	LOC115633359|XP_030386659.1|SLEB
OG0010038	LOC110180559|XP_020803912.1|DSER	LOC115629714|XP_030382094.1|SLEB
OG0010039	LOC110178366|XP_020801161.1|DSER	LOC115622255|XP_030372014.1|SLEB
OG0010040	LOC110185967|XP_020810644.1|DSER	LOC115621175|XP_030370599.1|SLEB
OG0010041	LOC110183057|XP_020806901.1|DSER	LOC115627349|XP_030378857.1|SLEB
OG0010042	LOC110179057|XP_020802076.1|DSER	LOC115627873|XP_030379617.1|SLEB
OG0010043	LOC110179054|XP_020802072.1|DSER	LOC115628061|XP_030379881.1|SLEB
OG0010044	LOC110183267|XP_020807154.1|DSER	LOC115633231|XP_030386485.1|SLEB
OG0010045	LOC110181826|XP_020805388.1|DSER	LOC115629306|XP_030381611.1|SLEB
OG0010046	LOC110181827|XP_020805389.1|DSER	LOC115629305|XP_030381610.1|SLEB
OG0010047	LOC110183228|XP_020807103.1|DSER	LOC115627425|XP_030378958.1|SLEB
OG0010048	LOC110185523|XP_020810077.1|DSER	LOC115629884|XP_030382343.1|SLEB
OG0010049	LOC110187103|XP_020812168.1|DSER	LOC115626837|XP_030378181.1|SLEB
OG0010050	LOC110187116|XP_020812185.1|DSER	LOC115627752|XP_030379396.1|SLEB
OG0010051	LOC110181694|XP_020805195.1|DSER	LOC115629495|XP_030381831.1|SLEB
OG0010052	LOC110180323|XP_020803639.1|DSER	LOC115627667|XP_030379269.1|SLEB
OG0010053	LOC110179458|XP_020802676.1|DSER	LOC115629502|XP_030381841.1|SLEB
OG0010054	LOC110179722|XP_020803000.1|DSER	LOC115626779|XP_030378105.1|SLEB
OG0010055	LOC110179738|XP_020803014.1|DSER	LOC115627000|XP_030378375.1|SLEB
OG0010056	LOC110187143|XP_020812216.1|DSER	LOC115626980|XP_030378356.1|SLEB
OG0010057	LOC110179632|XP_020802902.1|DSER	LOC115628720|XP_030380776.1|SLEB
OG0010058	LOC110180346|XP_020803667.1|DSER	LOC115627360|XP_030378869.1|SLEB
OG0010059	LOC110181913|XP_020805506.1|DSER	LOC115627422|XP_030378951.1|SLEB
OG0010060	LOC110180649|XP_020804002.1|DSER	LOC115626993|XP_030378368.1|SLEB
OG0010062	LOC110184700|XP_020808970.1|DSER	LOC115633022|XP_030386206.1|SLEB
OG0010063	LOC110190080|XP_020816045.1|DSER	LOC115632709|XP_030385811.1|SLEB
OG0010064	LOC110189844|XP_020815712.1|DSER	LOC115632242|XP_030385165.1|SLEB
OG0010065	LOC110176303|XP_020798283.1|DSER	LOC115622875|XP_030372825.1|SLEB
OG0010066	LOC110177629|XP_020800102.1|DSER	LOC115628410|XP_030380358.1|SLEB
OG0010067	LOC110188849|XP_020814414.1|DSER	LOC115632878|XP_030386013.1|SLEB
OG0010068	LOC110189908|XP_020815832.1|DSER	LOC115623243|XP_030373361.1|SLEB
OG0010069	LOC110177549|XP_020799978.1|DSER	LOC115622135|XP_030371853.1|SLEB
OG0010071	LOC110185261|XP_020809659.1|DSER	LOC115627744|XP_030379379.1|SLEB
OG0010072	LOC110189085|XP_020814716.1|DSER	LOC115623169|XP_030373245.1|SLEB
OG0010073	LOC110189059|XP_020814687.1|DSER	LOC115622835|XP_030372774.1|SLEB
OG0010074	LOC110178025|XP_020800699.1|DSER	LOC115627331|XP_030378836.1|SLEB
OG0010076	LOC110190498|XP_020816673.1|DSER	LOC115624618|XP_030375228.1|SLEB
OG0010077	LOC110190748|XP_020817030.1|DSER	LOC115632628|XP_030385718.1|SLEB
OG0010078	LOC110190456|XP_020816615.1|DSER	LOC115632626|XP_030385715.1|SLEB
OG0010079	LOC110190685|XP_020816954.1|DSER	LOC115632618|XP_030385706.1|SLEB
OG0010080	LOC110183710|XP_020807717.1|DSER	LOC115622462|XP_030372267.1|SLEB
OG0010081	LOC110190631|XP_020816884.1|DSER	LOC115633031|XP_030386232.1|SLEB
OG0010082	LOC110177610|XP_020800068.1|DSER	LOC115623201|XP_030373285.1|SLEB
OG0010083	LOC110185329|XP_020809765.1|DSER	LOC115632807|XP_030385919.1|SLEB
OG0010084	LOC110176248|XP_020798211.1|DSER	LOC115633123|XP_030386375.1|SLEB
OG0010085	LOC110190037|XP_020816000.1|DSER	LOC115632846|XP_030385963.1|SLEB
OG0010086	LOC110182782|XP_020806567.1|DSER	LOC115632852|XP_030385971.1|SLEB
OG0010087	LOC110190898|XP_020817216.1|DSER	LOC115622148|XP_030371874.1|SLEB
