Orthogroup	DSER.longest_only	DSEC.longest_only
OG0010406	LOC110185824|XP_020810490.1|DSER	LOC6614759|XP_002039178.1|DSEC
OG0010407	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER	LOC6613614|XP_002038084.2|DSEC
OG0010409	LOC110185564|XP_020810142.1|DSER	LOC116802272|XP_032582083.1|DSEC
OG0010410	LOC110186070|XP_020810764.1|DSER	LOC6611397|XP_002035941.1|DSEC
OG0010411	LOC110183988|XP_020808004.1|DSER	LOC6610436|XP_002035017.1|DSEC
OG0010412	LOC110187285|XP_020812333.1|DSER	LOC6618157|XP_002042437.1|DSEC
OG0010413	LOC110182263|XP_020805940.1|DSER	LOC6613078|XP_002037561.2|DSEC
OG0010414	LOC110182298|XP_020805977.1|DSER	LOC6613079|XP_002037562.1|DSEC
OG0010415	LOC110181204|XP_020804544.1|DSER	LOC6611498|XP_002036039.1|DSEC
OG0010416	LOC110183471|XP_020807409.1|DSER	LOC6612082|XP_002036599.2|DSEC
OG0010417	LOC110183473|XP_020807410.1|DSER	LOC6612079|XP_032574737.1|DSEC
OG0010418	LOC110183488|XP_020807429.1|DSER	LOC6612072|XP_002036589.1|DSEC
OG0010419	LOC110183489|XP_020807430.1|DSER	LOC6612036|XP_002036553.1|DSEC
OG0010420	LOC110181202|XP_020804542.1|DSER	LOC6613683|XP_002038153.1|DSEC
OG0010421	LOC110183108|XP_020806957.1|DSER	LOC6617386|XP_032583477.1|DSEC
OG0010422	LOC110183947|XP_020807967.1|DSER	LOC6617781|XP_002042093.1|DSEC
OG0010423	LOC110181390|XP_020804780.1|DSER	LOC116801591|XP_032578040.1|DSEC
OG0010424	LOC110182615|XP_020806336.1|DSER	LOC6617796|XP_032583136.1|DSEC
OG0010425	LOC110187471|XP_020812517.1|DSER	LOC6614523|XP_002038954.2|DSEC
OG0010426	LOC110187482|XP_020812528.1|DSER	LOC6614524|XP_002038955.1|DSEC
OG0010427	LOC110187434|XP_020812483.1|DSER	LOC6613496|XP_002037965.1|DSEC
OG0010428	LOC110187449|XP_020812497.1|DSER	LOC6618253|XP_002042527.1|DSEC
OG0010429	LOC110177039|XP_020799214.1|DSER	LOC6611564|XP_002036102.1|DSEC
OG0010430	LOC110181146|XP_020804478.1|DSER	LOC6617405|XP_002041730.1|DSEC
OG0010431	LOC110182619|XP_020806343.1|DSER	LOC6613260|XP_002037737.1|DSEC
OG0010432	LOC110182605|XP_020806326.1|DSER	LOC6613261|XP_002037738.1|DSEC
OG0010433	LOC110187581|XP_020812626.1|DSER	LOC6613268|XP_002037745.1|DSEC
OG0010434	LOC110182292|XP_020805970.1|DSER	LOC6620612|XP_032583370.1|DSEC
OG0010435	LOC110182336|XP_020806027.1|DSER	LOC6613413|XP_002037887.1|DSEC
OG0010436	LOC110183186|XP_020807034.1|DSER	LOC6612113|XP_002036630.1|DSEC
OG0010437	LOC110185641|XP_020810256.1|DSER	LOC6611469|XP_002036010.1|DSEC
OG0010438	LOC110185087|XP_020809430.1|DSER	LOC6619328|XP_002043545.1|DSEC
OG0010439	LOC110185107|XP_020809456.1|DSER	LOC6619316|XP_002043533.1|DSEC
OG0010440	LOC110184921|XP_020809225.1|DSER	LOC6614456|XP_032578759.1|DSEC
OG0010441	LOC110184867|XP_020809172.1|DSER	LOC116802666|XP_032582926.1|DSEC
OG0010442	LOC110176606|XP_020798689.1|DSER	LOC6606707|XP_002031506.1|DSEC
OG0010443	LOC110183140|XP_020806989.1|DSER	LOC6611360|XP_002035905.1|DSEC
OG0010444	LOC110183137|XP_020806986.1|DSER	LOC6611355|XP_032581820.1|DSEC
OG0010445	LOC110184884|XP_020809188.1|DSER	LOC6613131|XP_002037612.1|DSEC
OG0010446	LOC110178209|XP_020800906.1|DSER	LOC116801576|XP_032577944.1|DSEC
OG0010447	LOC110183672|XP_020807666.1|DSER	LOC6604841|XP_032573458.1|DSEC
OG0010448	LOC110184784|XP_020809083.1|DSER	LOC6605141|XP_002029982.1|DSEC
OG0010449	LOC110187560|XP_020812611.1|DSER	LOC6611106|XP_002035663.1|DSEC
OG0010450	LOC110178655|XP_020801506.1|DSER	LOC6610248|XP_002034843.1|DSEC
OG0010451	LOC110178627|XP_020801472.1|DSER	LOC6610707|XP_002035273.1|DSEC
OG0010452	LOC110190720|XP_020817001.1|DSER	LOC6605006|XP_002029849.1|DSEC
OG0010453	LOC110190604|XP_020816857.1|DSER	LOC6605013|XP_002029856.1|DSEC
OG0010454	LOC110183592|XP_020807564.1|DSER	LOC6606002|XP_002030813.1|DSEC
OG0010455	LOC110190686|XP_020816955.1|DSER	LOC6605036|XP_002029878.1|DSEC
OG0010456	LOC110185209|XP_020809597.1|DSER	LOC6606092|XP_002030901.2|DSEC
OG0010457	LOC110190096|XP_020816062.1|DSER	LOC6610785|XP_002035351.1|DSEC
OG0010458	LOC110190095|XP_020816061.1|DSER	LOC6610786|XP_002035352.2|DSEC
OG0010459	LOC110190382|XP_020816471.1|DSER	LOC6610788|XP_002035354.1|DSEC
OG0010460	LOC110190088|XP_020816053.1|DSER	LOC6610792|XP_002035358.2|DSEC
OG0010461	LOC110185145|XP_020809506.1|DSER	LOC6610845|XP_002035411.1|DSEC
OG0010462	LOC110178782|XP_020801687.1|DSER	LOC6610163|XP_002034771.1|DSEC
OG0010463	LOC110190740|XP_020817021.1|DSER	LOC6605902|XP_002030715.1|DSEC
OG0010464	LOC110190743|XP_020817025.1|DSER	LOC6605913|XP_032573435.1|DSEC
OG0010465	LOC110190455|XP_020816614.1|DSER	LOC116800917|XP_032573438.1|DSEC
OG0010466	LOC110190444|XP_020816603.1|DSER	LOC6605935|XP_002030748.1|DSEC
OG0010467	LOC110190452|XP_020816612.1|DSER	LOC6605936|XP_032574700.1|DSEC
OG0010468	LOC110190133|XP_020816115.1|DSER	LOC6616368|XP_032575255.1|DSEC
OG0010469	LOC110177631|XP_020800105.1|DSER	LOC6610364|XP_002034950.1|DSEC
OG0010470	LOC110189093|XP_020814724.1|DSER	LOC6604784|XP_002029635.1|DSEC
OG0010471	LOC110189079|XP_020814709.1|DSER	LOC6604795|XP_032574069.1|DSEC
OG0010472	LOC110188868|XP_020814440.1|DSER	LOC6610453|XP_002035034.1|DSEC
OG0010473	LOC110176302|XP_020798282.1|DSER	LOC6610893|XP_002035456.1|DSEC
OG0010474	LOC110184791|XP_020809089.1|DSER	LOC116801142|XP_032574840.1|DSEC
OG0010475	LOC110190774|XP_020817065.1|DSER	LOC6616440|XP_002040801.2|DSEC
OG0010476	LOC110190674|XP_020816938.1|DSER	LOC6621479|XP_002045626.2|DSEC
OG0010477	LOC110177598|XP_020800052.1|DSER	LOC6610657|XP_002035224.1|DSEC
OG0010478	LOC110176744|XP_020798846.1|DSER	LOC6611159|XP_002035716.2|DSEC
OG0010479	LOC110176708|XP_020798806.1|DSER	LOC6611173|XP_002035730.1|DSEC
OG0010480	LOC110190214|XP_020816229.1|DSER	LOC6606065|XP_002030875.1|DSEC
OG0010481	LOC110185180|XP_020809556.1|DSER	LOC6606124|XP_032574514.1|DSEC
OG0010482	LOC110190810|XP_020817118.1|DSER	LOC6605453|XP_002030286.2|DSEC
OG0010483	LOC110176275|XP_020798251.1|DSER	LOC6605687|XP_002030503.1|DSEC
OG0010484	LOC110190159|XP_020816153.1|DSER	LOC6616600|XP_002040958.1|DSEC
OG0010485	LOC110190138|XP_020816125.1|DSER	LOC6619432|XP_002043647.1|DSEC
OG0010486	LOC110177534|XP_020799962.1|DSER	LOC6616501|XP_002040861.1|DSEC
OG0010487	LOC110179011|XP_020802010.1|DSER	LOC6605335|XP_002030171.1|DSEC
OG0010488	LOC110178957|XP_020801919.1|DSER	LOC6606137|XP_002030945.1|DSEC
OG0010489	LOC110185305|XP_020809714.1|DSER	LOC6605657|XP_002030475.1|DSEC
OG0010490	LOC110178367|XP_020801163.1|DSER	LOC6608473|XP_032572420.1|DSEC
OG0010491	LOC110177672|XP_020800153.1|DSER	LOC6615452|XP_032571619.1|DSEC
OG0010492	LOC110185235|XP_020809628.1|DSER	LOC6618337|XP_032575220.1|DSEC
OG0010493	LOC110178983|XP_020801955.1|DSER	LOC6618283|XP_032574316.1|DSEC
OG0010494	LOC110190165|XP_020816160.1|DSER	LOC116800908|XP_032573274.1|DSEC
OG0010495	LOC110189964|XP_020815912.1|DSER	LOC6605589|XP_002030408.2|DSEC
OG0010496	LOC110190123|XP_020816106.1|DSER	LOC6605554|XP_032573461.1|DSEC
OG0010497	LOC110191231|XP_020817660.1|DSER	LOC6605566|XP_032574177.1|DSEC
OG0010498	LOC110188997|XP_020814607.1|DSER	LOC6608314|XP_032570377.1|DSEC
OG0010499	LOC110182978|XP_020806830.1|DSER, LOC110179262|XP_020802375.1|DSER	LOC6615271|XP_002039675.1|DSEC
OG0010500	LOC110182981|XP_020806833.1|DSER	LOC6610122|XP_032571537.1|DSEC
OG0010501	LOC110189213|XP_020814843.1|DSER	LOC6609136|XP_002033838.1|DSEC
OG0010502	LOC110176171|XP_020798068.1|DSER	LOC6605747|XP_032573476.1|DSEC
OG0010503	LOC110191642|XP_020818191.1|DSER	LOC6608583|XP_002033317.1|DSEC
OG0010504	LOC110180787|XP_020804128.1|DSER	LOC6608988|XP_032572460.1|DSEC
OG0010505	LOC110182948|XP_020806796.1|DSER	LOC6608083|XP_032571628.1|DSEC
OG0010506	LOC110189492|XP_020815242.1|DSER	LOC6607923|XP_002032673.2|DSEC
OG0010507	LOC110184080|XP_020808123.1|DSER	LOC6618887|XP_032572493.1|DSEC
OG0010508	LOC110178509|XP_020801318.1|DSER	LOC6615702|XP_002040073.1|DSEC
OG0010509	LOC110180271|XP_020803586.1|DSER	LOC6608696|XP_002033421.1|DSEC
OG0010510	LOC110179534|XP_020802776.1|DSER	LOC6609556|XP_002034239.1|DSEC
OG0010511	LOC110191441|XP_020817962.1|DSER	LOC6609681|XP_002034339.2|DSEC
OG0010513	LOC110179575|XP_020802827.1|DSER	LOC6618807|XP_002043056.2|DSEC
OG0010514	LOC110176743|XP_020798850.1|DSER	LOC6618803|XP_002043052.1|DSEC
OG0010515	LOC110177835|XP_020800441.1|DSER	LOC116800577|XP_032572218.1|DSEC
OG0010516	LOC110177974|XP_020800629.1|DSER	LOC6608150|XP_002032896.1|DSEC
OG0010517	LOC110182937|XP_020806775.1|DSER	LOC6610076|XP_002034692.1|DSEC
OG0010518	LOC110180611|XP_020803956.1|DSER	LOC6609622|XP_002034299.2|DSEC
OG0010519	LOC110178394|XP_020801190.1|DSER	LOC6608200|XP_002032945.1|DSEC
OG0010520	LOC110178409|XP_020801216.1|DSER, LOC110181367|XP_020804758.1|DSER, LOC110177406|XP_020799783.1|DSER	LOC6609188|XP_002033879.1|DSEC
OG0010521	LOC110178328|XP_020801097.1|DSER	LOC6608812|XP_002033526.1|DSEC
OG0010522	LOC110189575|XP_020815364.1|DSER	LOC6608218|XP_002032962.1|DSEC
OG0010523	LOC110189516|XP_020815299.1|DSER	LOC6608217|XP_002032961.1|DSEC
OG0010524	LOC110177702|XP_020800187.1|DSER	LOC6615474|XP_002039854.1|DSEC
OG0010525	LOC110178915|XP_020801857.1|DSER	LOC6609967|XP_002034611.1|DSEC
OG0010526	LOC110180404|XP_020803721.1|DSER	LOC6609968|XP_002034612.1|DSEC
OG0010527	LOC110177969|XP_020800621.1|DSER	LOC6615688|XP_002040059.1|DSEC
OG0010528	LOC110177950|XP_020800596.1|DSER	LOC6615672|XP_032571517.1|DSEC
OG0010529	LOC110177971|XP_020800622.1|DSER	LOC116800550|XP_032572011.1|DSEC
OG0010530	LOC110191535|XP_020818069.1|DSER	LOC6609512|XP_002034196.1|DSEC
OG0010531	LOC110190923|XP_020817244.1|DSER	LOC6619634|XP_002043849.1|DSEC
OG0010532	LOC110188370|XP_020813742.1|DSER	LOC6607200|XP_002031984.1|DSEC
OG0010533	LOC110178974|XP_020801944.1|DSER	LOC6618290|XP_002042563.1|DSEC
OG0010534	LOC110191139|XP_020817552.1|DSER	LOC6620070|XP_002044282.1|DSEC
OG0010535	LOC110188712|XP_020814181.1|DSER	LOC6619111|XP_032576529.1|DSEC
OG0010536	LOC110188708|XP_020814175.1|DSER	LOC6619018|XP_032578438.1|DSEC
OG0010537	LOC110188609|XP_020814032.1|DSER	LOC116801724|XP_032578785.1|DSEC
OG0010538	LOC110191727|XP_020818304.1|DSER	LOC6606179|XP_032576446.1|DSEC
OG0010539	LOC110177220|XP_020799496.1|DSER	LOC6607262|XP_032578335.1|DSEC
OG0010540	LOC110186394|XP_020811215.1|DSER	LOC6612859|XP_002037351.1|DSEC
OG0010541	LOC110181241|XP_020804605.1|DSER	LOC6605257|XP_002030095.1|DSEC
OG0010542	LOC110176635|XP_020798722.1|DSER	LOC6614097|XP_002038551.2|DSEC
OG0010543	LOC110186539|XP_020811402.1|DSER	LOC6612830|XP_002037331.1|DSEC
OG0010544	LOC110185330|XP_020809769.1|DSER	LOC6606562|XP_002031363.1|DSEC
OG0010545	LOC110187846|XP_020812989.1|DSER	LOC6606603|XP_032578642.1|DSEC
OG0010546	LOC110186846|XP_020811794.1|DSER	LOC6613713|XP_002038183.1|DSEC
OG0010547	LOC110186848|XP_020811796.1|DSER	LOC6613710|XP_002038180.1|DSEC
OG0010548	LOC110186907|XP_020811886.1|DSER	LOC6617073|XP_002041401.1|DSEC
OG0010549	LOC110186637|XP_020811556.1|DSER	LOC6606646|XP_002031446.1|DSEC
OG0010550	LOC110186956|XP_020811950.1|DSER	LOC6612726|XP_002037229.1|DSEC
OG0010551	LOC110189016|XP_020814636.1|DSER	LOC6612742|XP_002037245.1|DSEC
OG0010552	LOC110186651|XP_020811572.1|DSER	LOC6612931|XP_032577816.1|DSEC
OG0010553	LOC110186641|XP_020811560.1|DSER	LOC6612930|XP_032578937.1|DSEC
OG0010554	LOC110177345|XP_020799694.1|DSER	LOC6618703|XP_032578023.1|DSEC
OG0010555	LOC110177303|XP_020799627.1|DSER	LOC6607473|XP_002032242.1|DSEC
OG0010556	LOC110186716|XP_020811647.1|DSER	LOC6616977|XP_002041305.1|DSEC
OG0010557	LOC110187908|XP_020813069.1|DSER	LOC6606887|XP_002031681.1|DSEC
OG0010558	LOC110187690|XP_020812783.1|DSER	LOC6606896|XP_002031690.1|DSEC
OG0010559	LOC110186240|XP_020810965.1|DSER	LOC6617012|XP_032578771.1|DSEC
OG0010560	LOC110191726|XP_020818303.1|DSER	LOC6614158|XP_002038611.1|DSEC
OG0010561	LOC110191150|XP_020817565.1|DSER	LOC6616664|XP_002041019.1|DSEC
OG0010562	LOC110190637|XP_020816897.1|DSER	LOC6606932|XP_002031726.1|DSEC
OG0010563	LOC110190018|XP_020815977.1|DSER	LOC6606934|XP_002031728.1|DSEC
OG0010564	LOC110186653|XP_020811577.1|DSER	LOC6612661|XP_002037165.1|DSEC
OG0010565	LOC110186392|XP_020811213.1|DSER	LOC6612861|XP_002037353.1|DSEC
OG0010566	LOC110186632|XP_020811550.1|DSER	LOC116801387|XP_032576312.1|DSEC
OG0010567	LOC110188419|XP_020813803.1|DSER	LOC6619266|XP_002043483.1|DSEC
OG0010568	LOC110186633|XP_020811551.1|DSER	LOC6612895|XP_002037387.1|DSEC
OG0010569	LOC110186793|XP_020811729.1|DSER	LOC6612928|XP_002037420.1|DSEC
OG0010570	LOC110186703|XP_020811635.1|DSER	LOC6617079|XP_002041407.1|DSEC
OG0010571	LOC110188239|XP_020813560.1|DSER	LOC6619249|XP_032578088.1|DSEC
OG0010572	LOC110191147|XP_020817562.1|DSER	LOC6607352|XP_002032125.2|DSEC
OG0010573	LOC110187794|XP_020812925.1|DSER	LOC6607822|XP_002032580.1|DSEC
OG0010574	LOC110188110|XP_020813341.1|DSER	LOC6607821|XP_002032579.1|DSEC
OG0010575	LOC110191154|XP_020817570.1|DSER	LOC6612973|XP_002037464.2|DSEC
OG0010576	LOC110188461|XP_020813850.1|DSER	LOC6607009|XP_002031798.1|DSEC
OG0010577	LOC110188536|XP_020813942.1|DSER	LOC6616786|XP_002041123.1|DSEC
OG0010578	LOC110186815|XP_020811760.1|DSER	LOC6612805|XP_002037306.1|DSEC
OG0010579	LOC110188544|XP_020813960.1|DSER	LOC6606331|XP_002031136.1|DSEC
OG0010580	LOC110187993|XP_020813174.1|DSER	LOC6616728|XP_002041065.1|DSEC
OG0010581	LOC110188038|XP_020813241.1|DSER	LOC6613777|XP_002038247.1|DSEC
OG0010582	LOC110186188|XP_020810909.1|DSER	LOC116801706|XP_032578721.1|DSEC
OG0010583	LOC110187874|XP_020813017.1|DSER	LOC6616757|XP_002041094.1|DSEC
OG0010584	LOC110186177|XP_020810894.1|DSER	LOC6606369|XP_002031174.1|DSEC
OG0010585	LOC110186273|XP_020811045.1|DSER	LOC6606462|XP_002031265.1|DSEC
OG0010586	LOC110187953|XP_020813129.1|DSER	LOC6613875|XP_002038344.1|DSEC
OG0010588	LOC110186771|XP_020811700.1|DSER	LOC6617125|XP_032579361.1|DSEC
OG0010589	LOC110181095|XP_020804423.1|DSER	LOC6615746|XP_032571067.1|DSEC
OG0010590	LOC110176811|XP_020798912.1|DSER	LOC6611602|XP_002036139.2|DSEC
OG0010592	LOC110184892|XP_020809197.1|DSER	LOC6614459|XP_032583481.1|DSEC
OG0010593	LOC110178560|XP_020801391.1|DSER	LOC6616241|XP_002040605.2|DSEC, LOC6616242|XP_002040606.1|DSEC
OG0010595	LOC110178867|XP_020801800.1|DSER	LOC6605390|XP_002030223.1|DSEC
OG0010596	LOC110188954|XP_020814555.1|DSER, LOC110188855|XP_020814424.1|DSER	LOC116801278|XP_032575698.1|DSEC
OG0010597	LOC110190636|XP_020816892.1|DSER	LOC6605119|XP_002029960.1|DSEC
OG0010598	LOC110190307|XP_020816354.1|DSER	LOC6616567|XP_002040926.1|DSEC
OG0010599	LOC110186022|XP_020810718.1|DSER	LOC6617835|XP_002042143.1|DSEC
OG0010600	LOC110185912|XP_020810584.1|DSER	LOC6617851|XP_002042159.2|DSEC
OG0010601	LOC110185129|XP_020809485.1|DSER	LOC6617889|XP_032569798.1|DSEC
OG0010602	LOC110191990|XP_020818682.1|DSER	LOC6618533|XP_002042793.2|DSEC, LOC6621120|XP_032581161.1|DSEC, LOC6618537|XP_002042797.1|DSEC
OG0010603	LOC110177263|XP_020799572.1|DSER, LOC110177239|XP_020799533.1|DSER	LOC6619190|XP_032578276.1|DSEC
OG0010612	LOC110185852|XP_020810519.1|DSER	LOC6613581|XP_002038049.1|DSEC
OG0010613	LOC110180493|XP_020803834.1|DSER	LOC116803518|XP_032583082.1|DSEC, LOC116803402|XP_032583026.1|DSEC
OG0010616	LOC110188421|XP_020813804.1|DSER	LOC116801424|XP_032576730.1|DSEC
OG0010621	LOC110185758|XP_020810417.1|DSER	LOC6617817|XP_002042128.2|DSEC
OG0010622	LOC110191922|XP_020818582.1|DSER	LOC6606186|XP_032576337.1|DSEC
OG0010624	LOC110186270|XP_020811041.1|DSER	LOC6607154|XP_032576363.1|DSEC
OG0010626	LOC110190202|XP_020816216.1|DSER	LOC6620069|XP_032578073.1|DSEC
OG0010627	LOC110191148|XP_020817563.1|DSER	LOC6607511|XP_002032280.1|DSEC
OG0010628	LOC110188437|XP_020813823.1|DSER	LOC6613791|XP_002038260.1|DSEC
OG0010629	LOC110184270|XP_020808398.1|DSER	LOC6606528|XP_032576634.1|DSEC
OG0010630	LOC110177209|XP_020799486.1|DSER	LOC6619225|XP_032579649.1|DSEC
OG0010631	LOC110185784|XP_020810446.1|DSER	LOC6613616|XP_002038086.2|DSEC
OG0010632	LOC110176867|XP_020799002.1|DSER	LOC6608338|XP_002033075.1|DSEC
OG0010633	LOC110189245|XP_020814907.1|DSER	LOC6607882|XP_032570073.1|DSEC
OG0010634	LOC110178601|XP_020801483.1|DSER	LOC6608977|XP_002033691.1|DSEC
OG0010635	LOC110191390|XP_020817909.1|DSER	LOC6618859|XP_002043107.2|DSEC
OG0010636	LOC110191680|XP_020818249.1|DSER	LOC6608584|XP_002033318.1|DSEC
OG0010637	LOC110184907|XP_020809212.1|DSER	LOC6613116|XP_002037597.1|DSEC
OG0010638	LOC110179496|XP_020802729.1|DSER	LOC6619905|XP_002044117.1|DSEC
OG0010639	LOC110175964|XP_020797815.1|DSER	LOC6619818|XP_002044031.1|DSEC
OG0010640	LOC110176033|XP_020797904.1|DSER	LOC6619817|XP_002044030.1|DSEC
OG0010641	LOC110175996|XP_020797850.1|DSER	LOC6619814|XP_002044027.1|DSEC
OG0010642	LOC110175943|XP_020797788.1|DSER	LOC6612579|XP_032580414.1|DSEC
OG0010643	LOC110179436|XP_020802631.1|DSER	LOC6615987|XP_032582120.1|DSEC
OG0010645	LOC110179684|XP_020802955.1|DSER	LOC6620314|XP_002044522.1|DSEC
OG0010646	LOC110190700|XP_020816971.1|DSER	LOC6605911|XP_002030724.1|DSEC
OG0010647	LOC110176709|XP_020798807.1|DSER	LOC116801076|XP_032574502.1|DSEC
OG0010648	LOC110187389|XP_020812441.1|DSER	LOC6611113|XP_002035670.1|DSEC
OG0010650	LOC110190181|XP_020816189.1|DSER	LOC6604930|XP_002029773.1|DSEC
OG0010651	LOC110190745|XP_020817027.1|DSER	LOC6605915|XP_002030728.1|DSEC
OG0010653	LOC110189043|XP_020814670.1|DSER	LOC6619673|XP_002043888.1|DSEC
OG0010655	LOC110179972|XP_020803212.1|DSER	LOC6605821|XP_032575007.1|DSEC
OG0010657	LOC110185524|XP_020810079.1|DSER	LOC6619588|XP_002043803.1|DSEC
OG0010658	LOC110182478|XP_020806185.1|DSER	LOC6618558|XP_002042818.2|DSEC
OG0010659	LOC110181891|XP_020805480.1|DSER	LOC116802274|XP_032582088.1|DSEC
OG0010660	LOC110181920|XP_020805514.1|DSER	LOC6612529|XP_002037037.1|DSEC
OG0010661	LOC110180087|XP_020803369.1|DSER	LOC6615010|XP_002039427.1|DSEC
OG0010662	LOC110176473|XP_020798491.1|DSER	LOC6615919|XP_002040287.1|DSEC
OG0010663	LOC110176085|XP_020797986.1|DSER	LOC6615160|XP_032582239.1|DSEC
OG0010664	LOC110184204|XP_020808310.1|DSER	LOC6615072|XP_002039489.1|DSEC
OG0010665	LOC110176122|XP_020798018.1|DSER	LOC6614837|XP_002039255.1|DSEC
OG0010666	LOC110183101|XP_020806952.1|DSER	LOC6612396|XP_002036905.1|DSEC
OG0010667	LOC110179603|XP_020802860.1|DSER	LOC6618503|XP_002042763.2|DSEC
OG0010668	LOC110179572|XP_020802820.1|DSER	LOC6620327|XP_002044535.1|DSEC
OG0010669	LOC110184569|XP_020808803.1|DSER	LOC6620245|XP_032580963.1|DSEC
OG0010670	LOC110182526|XP_020806234.1|DSER	LOC6616202|XP_002040567.1|DSEC
OG0010671	LOC110179754|XP_020803030.1|DSER	LOC6616211|XP_002040576.1|DSEC
OG0010672	LOC110179833|XP_020803099.1|DSER	LOC6605577|XP_002030399.1|DSEC
OG0010673	LOC110179716|XP_020802990.1|DSER	LOC6618026|XP_002042334.1|DSEC
OG0010674	LOC110182480|XP_020806186.1|DSER, LOC110182474|XP_020806174.1|DSER	LOC6612403|XP_032581296.1|DSEC
OG0010675	LOC110176038|XP_020797908.1|DSER	LOC6618098|XP_002042396.2|DSEC
OG0010676	LOC110179389|XP_020802573.1|DSER	LOC6620411|XP_002044619.1|DSEC
OG0010677	LOC110181912|XP_020805504.1|DSER	LOC6617592|XP_002041905.1|DSEC
OG0010678	LOC110176102|XP_020797999.1|DSER	LOC6614862|XP_032581803.1|DSEC
OG0010680	LOC110178026|XP_020800700.1|DSER	LOC6618989|XP_032581849.1|DSEC
OG0010681	LOC110178039|XP_020800715.1|DSER	LOC6618991|XP_002043236.1|DSEC
OG0010682	LOC110178042|XP_020800716.1|DSER	LOC6618988|XP_032581352.1|DSEC
OG0010683	LOC110185961|XP_020810638.1|DSER	LOC6611313|XP_002035860.2|DSEC
OG0010684	LOC110185979|XP_020810661.1|DSER	LOC6611310|XP_002035857.2|DSEC
OG0010685	LOC110186063|XP_020810760.1|DSER	LOC6618121|XP_032583414.1|DSEC
OG0010686	LOC110185110|XP_020809463.1|DSER	LOC6617870|XP_002042178.1|DSEC
OG0010687	LOC110183282|XP_020807172.1|DSER	LOC6611954|XP_002036471.1|DSEC
OG0010688	LOC110184986|XP_020809297.1|DSER	LOC6617695|XP_032570619.1|DSEC
OG0010689	LOC110182687|XP_020806439.1|DSER	LOC6611510|XP_032583615.1|DSEC
OG0010690	LOC110183449|XP_020807388.1|DSER	LOC6612038|XP_002036555.1|DSEC
OG0010691	LOC110183292|XP_020807183.1|DSER	LOC116801629|XP_032578315.1|DSEC
OG0010692	LOC110183290|XP_020807180.1|DSER	LOC6612027|XP_002036544.1|DSEC
OG0010693	LOC110187452|XP_020812500.1|DSER	LOC6618225|XP_032574405.1|DSEC
OG0010694	LOC110182602|XP_020806319.1|DSER	LOC6617801|XP_002042113.2|DSEC
OG0010695	LOC110177029|XP_020799204.1|DSER	LOC6611583|XP_002036121.1|DSEC
OG0010696	LOC110178421|XP_020801220.1|DSER, LOC110182232|XP_020805917.1|DSER, LOC110182237|XP_020805918.1|DSER	LOC6617435|XP_002041758.1|DSEC
OG0010697	LOC110185771|XP_020810433.1|DSER	LOC6611472|XP_002036013.2|DSEC
OG0010698	LOC110186035|XP_020810731.1|DSER	LOC116800189|XP_032569710.1|DSEC
OG0010699	LOC110185074|XP_020809412.1|DSER	LOC6619331|XP_002043548.1|DSEC
OG0010700	LOC110182393|XP_020806092.1|DSER	LOC6611379|XP_002035924.1|DSEC
OG0010701	LOC110184910|XP_020809215.1|DSER	LOC6613130|XP_002037611.1|DSEC
OG0010702	LOC110178133|XP_020800817.1|DSER	LOC6617280|XP_002041607.1|DSEC
OG0010703	LOC110178146|XP_020800833.1|DSER	LOC6617301|XP_002041628.2|DSEC
OG0010704	LOC110177018|XP_020799190.1|DSER	LOC6613323|XP_002037799.1|DSEC
OG0010705	LOC110183700|XP_020807698.1|DSER	LOC6604840|XP_002029685.1|DSEC
OG0010706	LOC110185163|XP_020809527.1|DSER	LOC6605172|XP_002030011.1|DSEC
OG0010707	LOC110185193|XP_020809577.1|DSER	LOC6610838|XP_002035404.2|DSEC
OG0010709	LOC110188518|XP_020813917.1|DSER	LOC6605970|XP_002030782.1|DSEC
OG0010710	LOC110183593|XP_020807566.1|DSER	LOC6610760|XP_002035326.2|DSEC
OG0010711	LOC110188586|XP_020814008.1|DSER	LOC6614240|XP_002038685.1|DSEC
OG0010712	LOC110190351|XP_020816414.1|DSER	LOC6604936|XP_032573790.1|DSEC
OG0010713	LOC110185182|XP_020809558.1|DSER	LOC6606125|XP_002030933.2|DSEC
OG0010714	LOC110186823|XP_020811773.1|DSER	LOC6611091|XP_032574303.1|DSEC
OG0010715	LOC110189925|XP_020815862.1|DSER	LOC116800940|XP_032573573.1|DSEC
OG0010716	LOC110179827|XP_020803092.1|DSER	LOC6616485|XP_002040846.1|DSEC
OG0010717	LOC110178708|XP_020801566.1|DSER	LOC6605805|XP_002030620.1|DSEC
OG0010718	LOC110185304|XP_020809713.1|DSER	LOC6605656|XP_002030474.1|DSEC
OG0010719	LOC110188696|XP_020814159.1|DSER	LOC6614268|XP_002038708.2|DSEC
OG0010720	LOC110176271|XP_020798244.1|DSER	LOC6605782|XP_032574294.1|DSEC
OG0010721	LOC110176296|XP_020798276.1|DSER	LOC6605777|XP_002030592.1|DSEC
OG0010722	LOC110177492|XP_020799907.1|DSER	LOC6615516|XP_002039895.1|DSEC
OG0010723	LOC110180654|XP_020804007.1|DSER	LOC6616564|XP_032574324.1|DSEC
OG0010724	LOC110182987|XP_020806838.1|DSER	LOC116800592|XP_032572283.1|DSEC
