Orthogroup	DSER.longest_only	DEUG.longest_only
OG0008233	LOC110181383|XP_020804773.1|DSER, LOC110178703|XP_020801562.1|DSER	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC110184101|XP_020808151.1|DSER	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC110181901|XP_020805491.1|DSER	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC110188343|XP_020813710.1|DSER, LOC110189358|XP_020815059.1|DSER	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC110188683|XP_020814185.1|DSER	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC110178728|XP_020801608.1|DSER	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC110190232|XP_020816252.1|DSER	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC110189469|XP_020815206.1|DSER	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC110178473|XP_020801274.1|DSER	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC110191020|XP_020817395.1|DSER	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC110178251|XP_020800965.1|DSER	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC110180066|XP_020803351.1|DSER	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC110190913|XP_020817233.1|DSER	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC110186509|XP_020811363.1|DSER	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC110186617|XP_020811511.1|DSER	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC110189442|XP_020815171.1|DSER	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC110189764|XP_020815643.1|DSER	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC110188978|XP_020814586.1|DSER	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC110176173|XP_020798076.1|DSER	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC110183667|XP_020807660.1|DSER	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC110190237|XP_020816256.1|DSER	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC110184607|XP_020808859.1|DSER	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC110184917|XP_020809221.1|DSER	LOC108118412|XP_017086577.1|DEUG
OG0008258	LOC110178019|XP_020800693.1|DSER	LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC110179163|XP_020802216.1|DSER	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC110188864|XP_020814433.1|DSER	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC110177921|XP_020800560.1|DSER	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC110189696|XP_020815530.1|DSER	LOC108110360|XP_017074888.1|DEUG
OG0008263	LOC110182901|XP_020806717.1|DSER	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG
OG0008264	LOC110182916|XP_020806736.1|DSER	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC110186833|XP_020811781.1|DSER, LOC110186786|XP_020811720.1|DSER	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC110188111|XP_020813342.1|DSER	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC110191263|XP_020817713.1|DSER	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC110187420|XP_020812468.1|DSER	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC110176826|XP_020798936.1|DSER	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC110179110|XP_020802159.1|DSER	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC110185300|XP_020809710.1|DSER	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC110183051|XP_020806894.1|DSER	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC110186448|XP_020811291.1|DSER	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC110187147|XP_020812220.1|DSER	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC110182573|XP_020806279.1|DSER	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC110187097|XP_020812160.1|DSER	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC110182220|XP_020805905.1|DSER	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC110183360|XP_020807281.1|DSER	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC110181927|XP_020805521.1|DSER	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC110181704|XP_020805207.1|DSER	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC110181718|XP_020805231.1|DSER	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC110182482|XP_020806188.1|DSER	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC110181612|XP_020805073.1|DSER	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC110185411|XP_020809877.1|DSER	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC110179061|XP_020802082.1|DSER	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC110179504|XP_020802739.1|DSER	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC110179083|XP_020802128.1|DSER	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC110188702|XP_020814168.1|DSER	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC110188063|XP_020813272.1|DSER	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC110180291|XP_020803607.1|DSER	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC110184282|XP_020808422.1|DSER	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC110187101|XP_020812166.1|DSER	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC110186824|XP_020811770.1|DSER	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC110191342|XP_020817846.1|DSER	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC110180625|XP_020803970.1|DSER	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC110184246|XP_020808361.1|DSER	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC110179085|XP_020802129.1|DSER	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC110184130|XP_020808197.1|DSER	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC110186576|XP_020811447.1|DSER	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC110179749|XP_020803025.1|DSER	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC110188654|XP_020814091.1|DSER	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC110184387|XP_020808552.1|DSER	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC110181799|XP_020805340.1|DSER	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC110182649|XP_020806375.1|DSER	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC110179577|XP_020802826.1|DSER	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC110184380|XP_020808543.1|DSER	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC110189200|XP_020814833.1|DSER	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC110191377|XP_020817887.1|DSER	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC110185844|XP_020810511.1|DSER	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC110185246|XP_020809640.1|DSER	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC110191991|XP_020818683.1|DSER	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC110186254|XP_020810995.1|DSER	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC110179387|XP_020802571.1|DSER	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC110189237|XP_020814879.1|DSER	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC110176183|XP_020798092.1|DSER, LOC110182019|XP_020805609.1|DSER	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC110187785|XP_020812915.1|DSER	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC110184257|XP_020808380.1|DSER	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC110177905|XP_020800534.1|DSER	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC110179472|XP_020802701.1|DSER	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC110191888|XP_020818532.1|DSER	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC110183398|XP_020807327.1|DSER	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC110191047|XP_020817430.1|DSER	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC110183047|XP_020806890.1|DSER	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC110184337|XP_020808493.1|DSER	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC110190972|XP_020817322.1|DSER	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC110191645|XP_020818198.1|DSER	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC110182011|XP_020805602.1|DSER	LOC108103274|XP_017064176.1|DEUG
OG0008329	LOC110181925|XP_020805519.1|DSER	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC110178726|XP_020801609.1|DSER	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC110190552|XP_020816766.1|DSER	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC110190293|XP_020816336.1|DSER	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC110190508|XP_020816688.1|DSER	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC110190601|XP_020816853.1|DSER	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC110185292|XP_020809700.1|DSER	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC110190369|XP_020816440.1|DSER	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC110189004|XP_020814615.1|DSER	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC110178989|XP_020801963.1|DSER	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC110184423|XP_020808617.1|DSER	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC110177918|XP_020800555.1|DSER	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC110178596|XP_020801441.1|DSER	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC110188802|XP_020814336.1|DSER	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC110191268|XP_020817723.1|DSER	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC110177625|XP_020800092.1|DSER	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC110182803|XP_020806597.1|DSER	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC110181510|XP_020804941.1|DSER	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC110185930|XP_020810603.1|DSER	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC110189846|XP_020815714.1|DSER	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC110191024|XP_020817400.1|DSER	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC110175919|XP_020797756.1|DSER	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC110188905|XP_020814485.1|DSER	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC110190485|XP_020816656.1|DSER	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC110183651|XP_020807634.1|DSER	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC110181677|XP_020805171.1|DSER	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC110179353|XP_020802524.1|DSER	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC110190489|XP_020816664.1|DSER	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC110186349|XP_020811156.1|DSER	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC110185931|XP_020810604.1|DSER	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC110184073|XP_020808111.1|DSER	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC110177249|XP_020799562.1|DSER	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC110183870|XP_020807882.1|DSER	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC110179509|XP_020802745.1|DSER	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC110190924|XP_020817245.1|DSER	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC110176185|XP_020798094.1|DSER	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC110179203|XP_020802280.1|DSER	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC110177355|XP_020799706.1|DSER	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC110179480|XP_020802712.1|DSER	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC110183477|XP_020807416.1|DSER	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC110191078|XP_020817472.1|DSER	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC110187619|XP_020812668.1|DSER	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC110187185|XP_020812243.1|DSER	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC110183286|XP_020807175.1|DSER	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC110182817|XP_020806612.1|DSER	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC110187421|XP_020812470.1|DSER	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC110182307|XP_020805982.1|DSER	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC110178103|XP_020800772.1|DSER	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC110178111|XP_020800784.1|DSER	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC110185711|XP_020810346.1|DSER	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC110183316|XP_020807220.1|DSER	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC110182314|XP_020805999.1|DSER	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC110177051|XP_020799226.1|DSER	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC110184011|XP_020808036.1|DSER	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC110187385|XP_020812435.1|DSER	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC110184447|XP_020808646.1|DSER	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC110176483|XP_020798512.1|DSER	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC110183828|XP_020807840.1|DSER	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC110182719|XP_020806478.1|DSER	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC110179894|XP_020803151.1|DSER	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC110182283|XP_020805960.1|DSER	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC110178551|XP_020801375.1|DSER	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC110178547|XP_020801365.1|DSER	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC110190916|XP_020817236.1|DSER	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC110184319|XP_020808468.1|DSER	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC110184219|XP_020808330.1|DSER	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC110178022|XP_020800696.1|DSER	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC110182192|XP_020805859.1|DSER	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC110180526|XP_020803853.1|DSER	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC110188814|XP_020814351.1|DSER	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC110178096|XP_020800764.1|DSER	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC110191297|XP_020817765.1|DSER	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC110181916|XP_020805511.1|DSER	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC110177244|XP_020799546.1|DSER	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC110179519|XP_020802755.1|DSER	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC110184241|XP_020808357.1|DSER	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC110186568|XP_020811435.1|DSER	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC110187089|XP_020812148.1|DSER	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC110184626|XP_020808883.1|DSER	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC110186449|XP_020811293.1|DSER	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC110191878|XP_020818521.1|DSER	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC110180576|XP_020803929.1|DSER	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC110178991|XP_020801965.1|DSER	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC110178855|XP_020801777.1|DSER	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC110181855|XP_020805432.1|DSER	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC110179564|XP_020802805.1|DSER	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC110180189|XP_020803504.1|DSER	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC110180533|XP_020803868.1|DSER	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC110176052|XP_020797925.1|DSER	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC110187074|XP_020812123.1|DSER	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC110184371|XP_020808528.1|DSER	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC110181941|XP_020805536.1|DSER	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC110185494|XP_020810048.1|DSER	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC110187064|XP_020812113.1|DSER	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC110177395|XP_020799758.1|DSER	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC110176324|XP_020798302.1|DSER	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC110179556|XP_020802797.1|DSER	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC110179045|XP_020802058.1|DSER	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC110191737|XP_020818326.1|DSER	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC110181756|XP_020805278.1|DSER	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC110177311|XP_020799642.1|DSER	LOC108115851|XP_017082955.1|DEUG
OG0008433	LOC110190164|XP_020816159.1|DSER	LOC108104010|XP_017065323.1|DEUG
OG0008434	LOC110186877|XP_020811833.1|DSER	LOC108113494|XP_017079568.1|DEUG
OG0008435	LOC110183359|XP_020807280.1|DSER	LOC108110503|XP_017075071.1|DEUG
OG0008436	LOC110179821|XP_020803089.1|DSER	LOC108112998|XP_017078898.1|DEUG
OG0008438	LOC110188582|XP_020814006.1|DSER	LOC108109552|XP_017073612.1|DEUG
OG0008439	LOC110176320|XP_020798297.1|DSER	LOC108113058|XP_017078979.1|DEUG
OG0008440	LOC110188025|XP_020813220.1|DSER	LOC108115375|XP_017082297.1|DEUG
OG0008441	LOC110190416|XP_020816542.1|DSER	LOC108116767|XP_017084282.1|DEUG
OG0008442	LOC110184034|XP_020808065.1|DSER	LOC108112030|XP_017077264.1|DEUG
OG0008443	LOC110176261|XP_020798231.1|DSER	LOC108118212|XP_017086270.1|DEUG
OG0008444	LOC110185173|XP_020809550.1|DSER	LOC108108503|XP_017072058.1|DEUG
OG0008445	LOC110184428|XP_020808623.1|DSER	LOC108103705|XP_017064790.1|DEUG
OG0008446	LOC110178847|XP_020801766.1|DSER	LOC108103484|XP_017064478.1|DEUG
OG0008447	LOC110187111|XP_020812180.1|DSER	LOC108103889|XP_017065108.1|DEUG
OG0008448	LOC110181024|XP_020804358.1|DSER	LOC108103787|XP_017064906.1|DEUG
OG0008449	LOC110181573|XP_020805023.1|DSER	LOC108103923|XP_017065164.1|DEUG
OG0008450	LOC110181669|XP_020805153.1|DSER	LOC108106051|XP_017068395.1|DEUG
OG0008451	LOC110188281|XP_020813635.1|DSER	LOC108117225|XP_017085045.1|DEUG
OG0008452	LOC110178144|XP_020800831.1|DSER	LOC108110481|XP_017075048.1|DEUG
OG0008453	LOC110182952|XP_020806802.1|DSER	LOC108112445|XP_017077781.1|DEUG
OG0008454	LOC110180414|XP_020803737.1|DSER	LOC108104371|XP_017065873.1|DEUG
OG0008455	LOC110183684|XP_020807680.1|DSER	LOC108107829|XP_017071068.1|DEUG
OG0008456	LOC110188196|XP_020813448.1|DSER	LOC108116446|XP_017083847.1|DEUG
OG0008457	LOC110184368|XP_020808529.1|DSER	LOC108109646|XP_017073715.1|DEUG
OG0008458	LOC110176525|XP_020798565.1|DSER	LOC108107398|XP_017070407.1|DEUG
OG0008459	LOC110181876|XP_020805461.1|DSER	LOC108105101|XP_017067025.1|DEUG
OG0008460	LOC110185679|XP_020810305.1|DSER	LOC108107109|XP_017069987.1|DEUG
OG0008461	LOC110177099|XP_020799303.1|DSER	LOC108106155|XP_017068547.1|DEUG
OG0008462	LOC110178438|XP_020801231.1|DSER, LOC110182295|XP_020805973.1|DSER	LOC108111026|XP_017075835.1|DEUG
OG0008463	LOC110178094|XP_020800760.1|DSER	LOC108110740|XP_017075434.1|DEUG
OG0008464	LOC110184102|XP_020808152.1|DSER	LOC108107409|XP_017070425.1|DEUG
OG0008465	LOC110177718|XP_020800218.1|DSER	LOC108112960|XP_017078848.1|DEUG
OG0008466	LOC110182826|XP_020806622.1|DSER	LOC108107325|XP_017070299.1|DEUG
OG0008467	LOC110178479|XP_020801279.1|DSER	LOC108112045|XP_017077286.1|DEUG
OG0008468	LOC110182400|XP_020806101.1|DSER, LOC110187313|XP_020812361.1|DSER	LOC108104053|XP_017065388.1|DEUG
OG0008469	LOC110186966|XP_020811972.1|DSER	LOC108109970|XP_017074276.1|DEUG
OG0008470	LOC110190259|XP_020816323.1|DSER	LOC108107360|XP_017070352.1|DEUG
OG0008472	LOC110180051|XP_020803331.1|DSER	LOC108112802|XP_017078577.1|DEUG
OG0008473	LOC110181793|XP_020805332.1|DSER	LOC108102918|XP_017063659.1|DEUG
OG0008474	LOC110177282|XP_020799590.1|DSER	LOC108111486|XP_017076462.1|DEUG
OG0008475	LOC110185895|XP_020810566.1|DSER	LOC108110628|XP_017075216.1|DEUG
OG0008476	LOC110188686|XP_020814147.1|DSER	LOC108103730|XP_017064820.1|DEUG
OG0008477	LOC110178699|XP_020801756.1|DSER	LOC108112016|XP_017077244.1|DEUG
OG0008478	LOC110190989|XP_020817359.1|DSER	LOC108113677|XP_017079842.1|DEUG
OG0008479	LOC110179227|XP_020802323.1|DSER	LOC108109299|XP_017073284.1|DEUG
OG0008480	LOC110178710|XP_020801569.1|DSER	LOC108118217|XP_017086276.1|DEUG
OG0008481	LOC110181798|XP_020805339.1|DSER	LOC108103222|XP_017064110.1|DEUG
OG0008482	LOC110190175|XP_020816181.1|DSER	LOC108108620|XP_017072207.1|DEUG
OG0008483	LOC110187334|XP_020812381.1|DSER, LOC110179238|XP_020802351.1|DSER, LOC110179931|XP_020803188.1|DSER	LOC108111028|XP_017075840.1|DEUG
OG0008484	LOC110187884|XP_020813028.1|DSER	LOC108103743|XP_017064839.1|DEUG
OG0008485	LOC110185747|XP_020810403.1|DSER	LOC108113440|XP_017079497.1|DEUG
OG0008486	LOC110185397|XP_020809838.1|DSER	LOC108102339|XP_017062656.1|DEUG
OG0008487	LOC110182536|XP_020806243.1|DSER	LOC108103355|XP_017064289.1|DEUG
OG0008488	LOC110191012|XP_020817389.1|DSER	LOC108110263|XP_017074740.1|DEUG
OG0008490	LOC110186662|XP_020811586.1|DSER	LOC108113804|XP_017080002.1|DEUG
OG0008491	LOC110191009|XP_020817385.1|DSER	LOC108113680|XP_017079846.1|DEUG
OG0008492	LOC110176864|XP_020798998.1|DSER	LOC108107102|XP_017069977.1|DEUG
OG0008493	LOC110186120|XP_020810829.1|DSER, LOC110186118|XP_020810826.1|DSER	LOC108105874|XP_017068138.1|DEUG
OG0008494	LOC110191582|XP_020818127.1|DSER	LOC108112302|XP_017077617.1|DEUG
OG0008495	LOC110182837|XP_020806633.1|DSER	LOC108106646|XP_017069350.1|DEUG
OG0008496	LOC110177717|XP_020800217.1|DSER	LOC108112958|XP_017078847.1|DEUG
OG0008497	LOC110182902|XP_020806718.1|DSER	LOC108109258|XP_017073229.1|DEUG
OG0008498	LOC110180009|XP_020803260.1|DSER	LOC108112359|XP_017077676.1|DEUG, LOC108113362|XP_017079416.1|DEUG
OG0008499	LOC110176813|XP_020798917.1|DSER	LOC108108939|XP_017072681.1|DEUG
OG0008500	LOC110178399|XP_020801196.1|DSER	LOC108104538|XP_017066161.1|DEUG
OG0008501	LOC110185194|XP_020809578.1|DSER	LOC108108571|XP_017072150.1|DEUG
OG0008502	LOC110182041|XP_020805630.1|DSER	LOC108117605|XP_017085619.1|DEUG
OG0008503	LOC110184260|XP_020808382.1|DSER	LOC108109930|XP_017074218.1|DEUG, LOC108109983|XP_017074303.1|DEUG
OG0008504	LOC110188823|XP_020814368.1|DSER	LOC108107727|XP_017070863.1|DEUG
OG0008505	LOC110189910|XP_020815834.1|DSER	LOC108114185|XP_017080483.1|DEUG
OG0008506	LOC110189998|XP_020815955.1|DSER	LOC108114415|XP_017080878.1|DEUG
OG0008507	LOC110178496|XP_020801306.1|DSER, LOC110178979|XP_020801950.1|DSER	LOC108108649|XP_017072241.1|DEUG
OG0008509	LOC110181823|XP_020805380.1|DSER	LOC108110399|XP_017074952.1|DEUG
OG0008510	LOC110176040|XP_020797909.1|DSER	LOC108115195|XP_017082004.1|DEUG
OG0008511	LOC110181429|XP_020804831.1|DSER	LOC108110423|XP_017074979.1|DEUG
OG0008512	LOC110186004|XP_020810696.1|DSER	LOC108106974|XP_017069783.1|DEUG
OG0008513	LOC110182270|XP_020805946.1|DSER	LOC108110515|XP_017075083.1|DEUG
OG0008514	LOC110184914|XP_020809218.1|DSER	LOC108118405|XP_017086570.1|DEUG
OG0008515	LOC110182362|XP_020806063.1|DSER, LOC110184155|XP_020808221.1|DSER	LOC108110866|XP_017075602.1|DEUG
OG0008516	LOC110189078|XP_020814708.1|DSER, LOC110189089|XP_020814721.1|DSER	LOC108109803|XP_017074010.1|DEUG
OG0008517	LOC110190513|XP_020816702.1|DSER	LOC108117339|XP_017085199.1|DEUG, LOC108117336|XP_017085196.1|DEUG
OG0008517	LOC110190820|XP_020817135.1|DSER	LOC108117370|XP_017085244.1|DEUG
OG0008518	LOC110185086|XP_020809429.1|DSER, LOC110185920|XP_020810592.1|DSER	LOC108108698|XP_017072293.1|DEUG
OG0008519	LOC110180031|XP_020803297.1|DSER	LOC108106726|XP_017069451.1|DEUG
OG0008520	LOC110188614|XP_020814039.1|DSER	LOC108117208|XP_017085013.1|DEUG
OG0008522	LOC110180027|XP_020803294.1|DSER	LOC108106664|XP_017069381.1|DEUG
OG0008523	LOC110185974|XP_020810655.1|DSER	LOC108105087|XP_017067397.1|DEUG
OG0008524	LOC110184807|XP_020809102.1|DSER	LOC108117418|XP_017085318.1|DEUG
OG0008525	LOC110183463|XP_020807403.1|DSER	LOC108110412|XP_017074971.1|DEUG
OG0008525	LOC110183464|XP_020807404.1|DSER	LOC108111048|XP_017075866.1|DEUG
OG0008526	LOC110177114|XP_020799317.1|DSER, LOC110177250|XP_020799559.1|DSER, LOC110177251|XP_020799560.1|DSER, LOC110177112|XP_020799315.1|DSER, LOC110177110|XP_020799314.1|DSER	LOC108116191|XP_017083422.1|DEUG, LOC108116198|XP_017083428.1|DEUG
