Orthogroup	DSER.longest_only	DELE.longest_only
OG0008805	LOC110184396|XP_020808571.1|DSER	LOC108136240|XP_017112762.1|DELE
OG0008806	LOC110181685|XP_020805185.1|DSER	LOC108134910|XP_017110911.1|DELE
OG0008807	LOC110181639|XP_020805104.1|DSER	LOC108137641|XP_017114944.1|DELE
OG0008808	LOC110182529|XP_020806237.1|DSER	LOC108136280|XP_017112854.1|DELE
OG0008809	LOC110190933|XP_020817261.1|DSER	LOC108143086|XP_017122792.1|DELE
OG0008811	LOC110191775|XP_020818380.1|DSER	LOC108140661|XP_017119082.1|DELE
OG0008813	LOC110191886|XP_020818530.1|DSER	LOC108139339|XP_017117548.1|DELE
OG0008814	LOC110191682|XP_020818255.1|DSER	LOC108144398|XP_017124666.1|DELE
OG0008816	LOC110190102|XP_020816069.1|DSER	LOC108146995|XP_017128749.1|DELE
OG0008819	LOC110182881|XP_020806684.1|DSER	LOC108143563|XP_017123561.1|DELE
OG0008820	LOC110177057|XP_020799234.1|DSER	LOC108141670|XP_017120632.1|DELE
OG0008821	LOC110181699|XP_020805200.1|DSER	LOC108140886|XP_017119408.1|DELE
OG0008822	LOC110183354|XP_020807271.1|DSER	LOC108141676|XP_017120640.1|DELE
OG0008823	LOC110179639|XP_020802911.1|DSER	LOC108136390|XP_017112990.1|DELE
OG0008825	LOC110191253|XP_020817692.1|DSER	LOC108146753|XP_017128372.1|DELE
OG0008826	LOC110185543|XP_020810113.1|DSER	LOC108140948|XP_017119505.1|DELE
OG0008829	LOC110179626|XP_020802893.1|DSER	LOC108136292|XP_017112867.1|DELE
OG0008830	LOC110176080|XP_020797980.1|DSER	LOC108136414|XP_017113009.1|DELE
OG0008831	LOC110180416|XP_020803739.1|DSER	LOC108136303|XP_017112881.1|DELE
OG0008832	LOC110180449|XP_020803782.1|DSER	LOC108136305|XP_017112885.1|DELE
OG0008833	LOC110179707|XP_020802976.1|DSER	LOC108136614|XP_017113421.1|DELE
OG0008834	LOC110190540|XP_020816751.1|DSER	LOC108143995|XP_017124103.1|DELE
OG0008835	LOC110188680|XP_020814143.1|DSER	LOC108136724|XP_017113538.1|DELE
OG0008837	LOC110178419|XP_020801222.1|DSER	LOC108137510|XP_017114713.1|DELE
OG0008838	LOC110177873|XP_020800489.1|DSER	LOC108141954|XP_017121085.1|DELE
OG0008839	LOC110189236|XP_020814878.1|DSER	LOC108149724|XP_017132978.1|DELE
OG0008840	LOC110182705|XP_020806460.1|DSER	LOC108141846|XP_017120926.1|DELE
OG0008841	LOC110187549|XP_020812600.1|DSER	LOC108146495|XP_017128017.1|DELE
OG0008842	LOC110181105|XP_020804435.1|DSER	LOC108143296|XP_017123100.1|DELE
OG0008843	LOC110187691|XP_020812787.1|DSER	LOC108146060|XP_017127363.1|DELE
OG0008845	LOC110183136|XP_020806985.1|DSER	LOC108138020|XP_017115479.1|DELE
OG0008846	LOC110191366|XP_020817874.1|DSER	LOC108146314|XP_017127765.1|DELE
OG0008847	LOC110191753|XP_020818349.1|DSER	LOC108148412|XP_017130941.1|DELE
OG0008848	LOC110181331|XP_020804712.1|DSER	LOC108144657|XP_017125192.1|DELE
OG0008849	LOC110184580|XP_020808822.1|DSER, LOC110184533|XP_020808767.1|DSER	LOC108138533|XP_017116284.1|DELE
OG0008850	LOC110182976|XP_020806828.1|DSER	LOC108145393|XP_017126279.1|DELE
OG0008851	LOC110183374|XP_020807295.1|DSER	LOC108142067|XP_017121242.1|DELE, LOC108142066|XP_017121240.1|DELE
OG0008852	LOC110180621|XP_020803969.1|DSER	LOC108145382|XP_017126265.1|DELE
OG0008854	LOC110176833|XP_020798944.1|DSER	LOC108149340|XP_017132322.1|DELE
OG0008855	LOC110181970|XP_020805580.1|DSER	LOC108140940|XP_017119499.1|DELE
OG0008856	LOC110185406|XP_020809871.1|DSER	LOC108145318|XP_017126174.1|DELE
OG0008857	LOC110176703|XP_020798800.1|DSER	LOC108142681|XP_017122175.1|DELE
OG0008858	LOC110187891|XP_020813036.1|DSER	LOC108140586|XP_017118961.1|DELE
OG0008859	LOC110190553|XP_020816767.1|DSER	LOC108150363|XP_017133989.1|DELE
OG0008860	LOC110186529|XP_020811386.1|DSER	LOC108148880|XP_017131673.1|DELE
OG0008861	LOC110178406|XP_020801206.1|DSER	LOC108149808|XP_017133168.1|DELE
OG0008862	LOC110191124|XP_020817535.1|DSER	LOC108148271|XP_017130714.1|DELE
OG0008863	LOC110185834|XP_020810500.1|DSER	LOC108150512|XP_017134221.1|DELE
OG0008864	LOC110177669|XP_020800150.1|DSER	LOC108143663|XP_017123664.1|DELE
OG0008865	LOC110180502|XP_020803838.1|DSER, LOC110184953|XP_020809260.1|DSER	LOC108138211|XP_017115819.1|DELE
OG0008866	LOC110177094|XP_020799283.1|DSER	LOC108145381|XP_017126268.1|DELE
OG0008867	LOC110179737|XP_020803013.1|DSER	LOC108136555|XP_017113351.1|DELE
OG0008868	LOC110188993|XP_020814603.1|DSER	LOC108145437|XP_017126350.1|DELE
OG0008869	LOC110190353|XP_020816417.1|DSER	LOC108150564|XP_017134290.1|DELE
OG0008870	LOC110185309|XP_020809722.1|DSER	LOC108146196|XP_017127599.1|DELE
OG0008871	LOC110190381|XP_020816470.1|DSER	LOC108146725|XP_017128309.1|DELE
OG0008872	LOC110182674|XP_020806417.1|DSER	LOC108139005|XP_017117089.1|DELE
OG0008873	LOC110185691|XP_020810318.1|DSER	LOC108135296|XP_017111469.1|DELE
OG0008874	LOC110176361|XP_020798350.1|DSER	LOC108144276|XP_017124452.1|DELE
OG0008875	LOC110178743|XP_020801634.1|DSER	LOC108145027|XP_017125698.1|DELE
OG0008876	LOC110185417|XP_020809889.1|DSER	LOC108145331|XP_017126201.1|DELE
OG0008877	LOC110177524|XP_020799940.1|DSER	LOC108146830|XP_017128514.1|DELE
OG0008878	LOC110183830|XP_020807842.1|DSER	LOC108142054|XP_017121225.1|DELE
OG0008879	LOC110180284|XP_020803600.1|DSER	LOC108144656|XP_017125190.1|DELE
OG0008880	LOC110176453|XP_020798465.1|DSER	LOC108140417|XP_017118626.1|DELE
OG0008881	LOC110179471|XP_020802705.1|DSER	LOC108144258|XP_017124428.1|DELE
OG0008882	LOC110177897|XP_020800525.1|DSER	LOC108141902|XP_017121005.1|DELE
OG0008883	LOC110184570|XP_020808808.1|DSER	LOC108139224|XP_017117376.1|DELE
OG0008884	LOC110186772|XP_020811701.1|DSER	LOC108148934|XP_017131742.1|DELE
OG0008885	LOC110181398|XP_020804791.1|DSER	LOC108138931|XP_017116992.1|DELE
OG0008886	LOC110186132|XP_020810876.1|DSER	LOC108144592|XP_017125084.1|DELE
OG0008887	LOC110182900|XP_020806716.1|DSER	LOC108143454|XP_017123375.1|DELE
OG0008888	LOC110178603|XP_020801447.1|DSER	LOC108150379|XP_017134007.1|DELE
OG0008889	LOC110177733|XP_020800245.1|DSER	LOC108143682|XP_017123689.1|DELE
OG0008890	LOC110188733|XP_020814208.1|DSER	LOC108135664|XP_017111990.1|DELE
OG0008891	LOC110190120|XP_020816094.1|DSER	LOC108146123|XP_017127452.1|DELE
OG0008892	LOC110177111|XP_020799318.1|DSER	LOC108144511|XP_017124936.1|DELE
OG0008893	LOC110189054|XP_020814679.1|DSER	LOC108147457|XP_017129476.1|DELE
OG0008894	LOC110188214|XP_020813511.1|DSER	LOC108148760|XP_017131450.1|DELE
OG0008895	LOC110187924|XP_020813094.1|DSER	LOC108139321|XP_017117518.1|DELE
OG0008896	LOC110179965|XP_020803205.1|DSER	LOC108136148|XP_017112631.1|DELE
OG0008896	LOC110179968|XP_020803209.1|DSER, LOC110179970|XP_020803210.1|DSER	LOC108136147|XP_017112630.1|DELE
OG0008897	LOC110188729|XP_020814202.1|DSER	LOC108136778|XP_017113629.1|DELE
OG0008898	LOC110189363|XP_020815065.1|DSER	LOC108136684|XP_017113495.1|DELE, LOC108149108|XP_017131996.1|DELE
OG0008899	LOC110176822|XP_020798929.1|DSER	LOC108138852|XP_017116856.1|DELE
OG0008900	LOC110187509|XP_020812562.1|DSER	LOC108149451|XP_017132532.1|DELE
OG0008901	LOC110186799|XP_020811742.1|DSER	LOC108146860|XP_017128569.1|DELE
OG0008902	LOC110185413|XP_020809880.1|DSER	LOC108145327|XP_017126197.1|DELE
OG0008903	LOC110176834|XP_020798945.1|DSER	LOC108149349|XP_017132333.1|DELE
OG0008904	LOC110180053|XP_020803334.1|DSER	LOC108144867|XP_017125507.1|DELE
OG0008905	LOC110185485|XP_020810017.1|DSER	LOC108145307|XP_017126139.1|DELE
OG0008906	LOC110184778|XP_020809073.1|DSER	LOC108150292|XP_017133883.1|DELE
OG0008907	LOC110186147|XP_020810857.1|DSER	LOC108139171|XP_017117281.1|DELE
OG0008908	LOC110188446|XP_020813832.1|DSER	LOC108141202|XP_017119936.1|DELE
OG0008909	LOC110184733|XP_020809023.1|DSER	LOC108148930|XP_017131735.1|DELE
OG0008910	LOC110190980|XP_020817347.1|DSER	LOC108143081|XP_017122786.1|DELE
OG0008911	LOC110188213|XP_020813510.1|DSER	LOC108140385|XP_017118579.1|DELE
OG0008912	LOC110188674|XP_020814131.1|DSER	LOC108140997|XP_017119560.1|DELE
OG0008913	LOC110188552|XP_020813968.1|DSER	LOC108148900|XP_017131705.1|DELE
OG0008914	LOC110186933|XP_020811923.1|DSER	LOC108139140|XP_017117244.1|DELE
OG0008915	LOC110191856|XP_020818493.1|DSER	LOC108148220|XP_017130621.1|DELE
OG0008916	LOC110176846|XP_020798966.1|DSER	LOC108138329|XP_017115981.1|DELE
OG0008917	LOC110177002|XP_020799171.1|DSER	LOC108138242|XP_017115861.1|DELE
OG0008918	LOC110176996|XP_020799163.1|DSER	LOC108138703|XP_017116538.1|DELE
OG0008919	LOC110187577|XP_020812623.1|DSER	LOC108137859|XP_017115278.1|DELE
OG0008920	LOC110176267|XP_020798241.1|DSER	LOC108136157|XP_017112642.1|DELE
OG0008921	LOC110183876|XP_020807888.1|DSER	LOC108141890|XP_017120989.1|DELE
OG0008922	LOC110183843|XP_020807853.1|DSER	LOC108141808|XP_017120862.1|DELE
OG0008923	LOC110184067|XP_020808106.1|DSER	LOC108145200|XP_017125932.1|DELE
OG0008924	LOC110182908|XP_020806726.1|DSER	LOC108136806|XP_017113695.1|DELE, LOC108145472|XP_017126412.1|DELE
OG0008925	LOC110189714|XP_020815563.1|DSER	LOC108138658|XP_017116491.1|DELE
OG0008926	LOC110188974|XP_020814581.1|DSER	LOC108143400|XP_017123269.1|DELE
OG0008927	LOC110180875|XP_020804213.1|DSER	LOC108144625|XP_017125141.1|DELE
OG0008928	LOC110189337|XP_020815038.1|DSER	LOC108147371|XP_017129295.1|DELE
OG0008929	LOC110184107|XP_020808156.1|DSER	LOC108145168|XP_017125888.1|DELE
OG0008930	LOC110191262|XP_020817712.1|DSER	LOC108139300|XP_017117487.1|DELE
OG0008931	LOC110188935|XP_020814532.1|DSER, LOC110180220|XP_020803530.1|DSER	LOC108141273|XP_017120028.1|DELE
OG0008932	LOC110189266|XP_020814940.1|DSER	LOC108144290|XP_017124467.1|DELE
OG0008933	LOC110181751|XP_020805274.1|DSER	LOC108144167|XP_017124315.1|DELE
OG0008934	LOC110176755|XP_020798862.1|DSER, LOC110176747|XP_020798851.1|DSER	LOC108142265|XP_017121476.1|DELE
OG0008935	LOC110189528|XP_020815317.1|DSER	LOC108147353|XP_017129271.1|DELE
OG0008936	LOC110177737|XP_020800250.1|DSER	LOC108141861|XP_017120942.1|DELE
OG0008937	LOC110177084|XP_020799274.1|DSER	LOC108143285|XP_017123089.1|DELE
OG0008938	LOC110180356|XP_020803709.1|DSER	LOC108149079|XP_017131941.1|DELE
OG0008939	LOC110181810|XP_020805359.1|DSER	LOC108145021|XP_017125683.1|DELE
OG0008940	LOC110177663|XP_020800140.1|DSER	LOC108137861|XP_017115287.1|DELE, LOC108143701|XP_017123718.1|DELE
OG0008941	LOC110184312|XP_020808458.1|DSER	LOC108137188|XP_017114260.1|DELE
OG0008942	LOC110183221|XP_020807094.1|DSER	LOC108142776|XP_017122307.1|DELE
OG0008943	LOC110184424|XP_020808618.1|DSER	LOC108137585|XP_017114805.1|DELE
OG0008944	LOC110185529|XP_020810095.1|DSER	LOC108148161|XP_017130547.1|DELE
OG0008945	LOC110179532|XP_020802771.1|DSER	LOC108141447|XP_017120339.1|DELE
OG0008946	LOC110181551|XP_020804993.1|DSER	LOC108144915|XP_017125571.1|DELE
OG0008947	LOC110180546|XP_020803899.1|DSER	LOC108138393|XP_017116060.1|DELE
OG0008948	LOC110179508|XP_020802744.1|DSER	LOC108137147|XP_017114202.1|DELE
OG0008949	LOC110184758|XP_020809047.1|DSER	LOC108142229|XP_017121436.1|DELE
OG0008950	LOC110181787|XP_020805326.1|DSER	LOC108140633|XP_017119046.1|DELE
OG0008951	LOC110188495|XP_020813884.1|DSER	LOC108146640|XP_017128174.1|DELE
OG0008952	LOC110181878|XP_020805464.1|DSER	LOC108136183|XP_017112671.1|DELE
OG0008955	LOC110186870|XP_020811829.1|DSER	LOC108146603|XP_017128140.1|DELE
OG0008956	LOC110178817|XP_020801740.1|DSER	LOC108141470|XP_017120365.1|DELE
OG0008957	LOC110190281|XP_020816314.1|DSER	LOC108146927|XP_017128661.1|DELE
OG0008958	LOC110179818|XP_020803083.1|DSER	LOC108143229|XP_017123014.1|DELE
OG0008959	LOC110178568|XP_020801400.1|DSER	LOC108142206|XP_017121384.1|DELE
OG0008960	LOC110179018|XP_020802021.1|DSER	LOC108142513|XP_017121919.1|DELE
OG0008961	LOC110184919|XP_020809223.1|DSER	LOC108138950|XP_017117017.1|DELE
OG0008962	LOC110179724|XP_020803002.1|DSER	LOC108136399|XP_017112998.1|DELE
OG0008963	LOC110184307|XP_020808454.1|DSER	LOC108136182|XP_017112669.1|DELE
OG0008964	LOC110182457|XP_020806152.1|DSER	LOC108138389|XP_017116057.1|DELE
OG0008965	LOC110187347|XP_020812394.1|DSER	LOC108141655|XP_017120614.1|DELE
OG0008966	LOC110186037|XP_020810734.1|DSER	LOC108138017|XP_017115476.1|DELE
OG0008967	LOC110178932|XP_020801882.1|DSER	LOC108142878|XP_017122441.1|DELE
OG0008968	LOC110183092|XP_020806944.1|DSER	LOC108147868|XP_017130115.1|DELE
OG0008969	LOC110185703|XP_020810333.1|DSER	LOC108147892|XP_017130142.1|DELE
OG0008970	LOC110185783|XP_020810445.1|DSER	LOC108147877|XP_017130124.1|DELE
OG0008971	LOC110183690|XP_020807689.1|DSER	LOC108147409|XP_017129337.1|DELE
OG0008972	LOC110178761|XP_020801657.1|DSER	LOC108142248|XP_017121457.1|DELE
OG0008973	LOC110176283|XP_020798261.1|DSER	LOC108136021|XP_017112437.1|DELE
OG0008974	LOC110190884|XP_020817201.1|DSER, LOC110191081|XP_020817477.1|DSER	LOC108148695|XP_017131332.1|DELE
OG0008975	LOC110189235|XP_020814922.1|DSER	LOC108141416|XP_017120277.1|DELE
OG0008976	LOC110185293|XP_020809701.1|DSER	LOC108145723|XP_017126775.1|DELE, LOC108146317|XP_017127769.1|DELE
OG0008977	LOC110185896|XP_020810567.1|DSER	LOC108149238|XP_017132162.1|DELE
OG0008978	LOC110189759|XP_020815636.1|DSER, LOC110189378|XP_020815084.1|DSER	LOC108137844|XP_017115262.1|DELE, LOC108137853|XP_017115274.1|DELE
OG0008979	LOC110185126|XP_020809481.1|DSER, LOC110185125|XP_020809480.1|DSER	LOC108149355|XP_017132340.1|DELE
OG0008983	LOC110191644|XP_020818197.1|DSER	LOC108144632|XP_017125151.1|DELE
OG0008985	LOC110188655|XP_020814092.1|DSER	LOC108145707|XP_017126757.1|DELE
OG0008986	LOC110191938|XP_020818613.1|DSER	LOC108148258|XP_017130680.1|DELE
OG0008987	LOC110182348|XP_020806047.1|DSER	LOC108147812|XP_017130044.1|DELE
OG0008988	LOC110186459|XP_020811304.1|DSER, LOC110189941|XP_020815887.1|DSER	LOC108139324|XP_017117522.1|DELE
OG0008989	LOC110182553|XP_020806262.1|DSER	LOC108141526|XP_017120452.1|DELE
OG0008992	LOC110191434|XP_020817950.1|DSER	LOC108148197|XP_017130591.1|DELE
OG0008993	LOC110181274|XP_020804646.1|DSER	LOC108150314|XP_017133919.1|DELE
OG0008994	LOC110176838|XP_020798953.1|DSER	LOC108149496|XP_017132607.1|DELE
OG0008995	LOC110176820|XP_020798931.1|DSER	LOC108144827|XP_017125448.1|DELE
OG0008996	LOC110187090|XP_020812154.1|DSER	LOC108136574|XP_017113372.1|DELE
OG0008997	LOC110183077|XP_020806922.1|DSER	LOC108147649|XP_017129799.1|DELE
OG0008999	LOC110181922|XP_020805516.1|DSER	LOC108134939|XP_017110953.1|DELE
OG0009001	LOC110181450|XP_020804853.1|DSER	LOC108138897|XP_017116924.1|DELE
OG0009002	LOC110188703|XP_020814169.1|DSER	LOC108135794|XP_017112151.1|DELE
OG0009003	LOC110177520|XP_020799936.1|DSER	LOC108146987|XP_017128740.1|DELE
OG0009004	LOC110178851|XP_020801773.1|DSER	LOC108144164|XP_017124310.1|DELE
OG0009005	LOC110182613|XP_020806333.1|DSER	LOC108138163|XP_017115742.1|DELE
OG0009006	LOC110188402|XP_020813786.1|DSER	LOC108137022|XP_017114011.1|DELE
OG0009007	LOC110190644|XP_020816902.1|DSER	LOC108142810|XP_017122361.1|DELE
OG0009008	LOC110188208|XP_020813496.1|DSER	LOC108136768|XP_017113618.1|DELE
OG0009009	LOC110178716|XP_020801579.1|DSER	LOC108146282|XP_017127712.1|DELE
OG0009010	LOC110190557|XP_020816772.1|DSER	LOC108147493|XP_017129539.1|DELE
OG0009011	LOC110183681|XP_020807677.1|DSER	LOC108145913|XP_017127084.1|DELE
OG0009012	LOC110189386|XP_020815095.1|DSER	LOC108143613|XP_017123626.1|DELE
OG0009013	LOC110183550|XP_020807505.1|DSER	LOC108138538|XP_017116295.1|DELE
OG0009014	LOC110188515|XP_020813910.1|DSER	LOC108146683|XP_017128229.1|DELE
OG0009015	LOC110176733|XP_020798835.1|DSER	LOC108142808|XP_017122358.1|DELE
OG0009016	LOC110189073|XP_020814702.1|DSER	LOC108135639|XP_017111949.1|DELE
OG0009017	LOC110185609|XP_020810213.1|DSER	LOC108147924|XP_017130186.1|DELE
OG0009018	LOC110185462|XP_020809962.1|DSER	LOC108145325|XP_017126192.1|DELE
OG0009019	LOC110185399|XP_020809845.1|DSER	LOC108145281|XP_017126070.1|DELE
OG0009020	LOC110191713|XP_020818287.1|DSER	LOC108140768|XP_017119244.1|DELE
OG0009021	LOC110187668|XP_020812747.1|DSER	LOC108141160|XP_017119876.1|DELE
OG0009022	LOC110187817|XP_020812954.1|DSER	LOC108136861|XP_017113789.1|DELE
OG0009023	LOC110177384|XP_020799744.1|DSER	LOC108147113|XP_017128892.1|DELE
OG0009024	LOC110188822|XP_020814369.1|DSER	LOC108143015|XP_017122695.1|DELE
OG0009025	LOC110191272|XP_020817726.1|DSER	LOC108134778|XP_017110713.1|DELE
OG0009026	LOC110176421|XP_020798424.1|DSER	LOC108136944|XP_017113911.1|DELE
OG0009027	LOC110178536|XP_020801355.1|DSER	LOC108145164|XP_017125883.1|DELE
OG0009028	LOC110190691|XP_020816962.1|DSER	LOC108150344|XP_017133962.1|DELE
OG0009029	LOC110185742|XP_020810392.1|DSER	LOC108148331|XP_017130865.1|DELE
OG0009030	LOC110185621|XP_020810229.1|DSER	LOC108148007|XP_017130326.1|DELE
OG0009031	LOC110188338|XP_020813704.1|DSER	LOC108141232|XP_017119976.1|DELE
OG0009032	LOC110188339|XP_020813705.1|DSER	LOC108141233|XP_017119977.1|DELE
OG0009033	LOC110182608|XP_020806329.1|DSER	LOC108138120|XP_017115642.1|DELE
OG0009034	LOC110182374|XP_020806073.1|DSER	LOC108138262|XP_017115895.1|DELE
OG0009035	LOC110183447|XP_020807386.1|DSER	LOC108141718|XP_017120699.1|DELE
OG0009036	LOC110178289|XP_020801023.1|DSER	LOC108141475|XP_017120372.1|DELE
OG0009037	LOC110183759|XP_020807776.1|DSER, LOC110178065|XP_020800731.1|DSER	LOC108138768|XP_017116693.1|DELE
OG0009038	LOC110189019|XP_020814639.1|DSER	LOC108148877|XP_017131667.1|DELE
OG0009039	LOC110191926|XP_020818586.1|DSER	LOC108140536|XP_017118849.1|DELE
OG0009040	LOC110190993|XP_020817367.1|DSER	LOC108149774|XP_017133111.1|DELE
OG0009041	LOC110188389|XP_020813768.1|DSER	LOC108135775|XP_017112123.1|DELE
OG0009042	LOC110182324|XP_020806015.1|DSER	LOC108139035|XP_017117133.1|DELE
OG0009043	LOC110185805|XP_020810469.1|DSER	LOC108139010|XP_017117099.1|DELE
OG0009044	LOC110182309|XP_020805984.1|DSER	LOC108147784|XP_017130013.1|DELE
OG0009045	LOC110191732|XP_020818316.1|DSER	LOC108148327|XP_017130813.1|DELE
OG0009046	LOC110191346|XP_020817852.1|DSER	LOC108143215|XP_017122998.1|DELE
OG0009047	LOC110189379|XP_020815085.1|DSER	LOC108145123|XP_017125825.1|DELE
OG0009048	LOC110185080|XP_020809419.1|DSER	LOC108149312|XP_017132254.1|DELE
OG0009049	LOC110191739|XP_020818328.1|DSER	LOC108140702|XP_017119144.1|DELE
OG0009050	LOC110186014|XP_020810709.1|DSER	LOC108149306|XP_017132245.1|DELE
OG0009051	LOC110179640|XP_020802913.1|DSER	LOC108144960|XP_017125595.1|DELE
OG0009052	LOC110185303|XP_020809717.1|DSER	LOC108140963|XP_017119520.1|DELE
OG0009053	LOC110186203|XP_020810922.1|DSER	LOC108136920|XP_017113876.1|DELE
OG0009054	LOC110176575|XP_020798644.1|DSER	LOC108135127|XP_017111220.1|DELE
OG0009055	LOC110181425|XP_020804825.1|DSER	LOC108138740|XP_017116623.1|DELE
OG0009056	LOC110185607|XP_020810211.1|DSER	LOC108135240|XP_017111391.1|DELE
OG0009057	LOC110181870|XP_020805453.1|DSER	LOC108145841|XP_017126943.1|DELE
OG0009058	LOC110185401|XP_020809859.1|DSER	LOC108148347|XP_017130851.1|DELE
OG0009059	LOC110185192|XP_020809575.1|DSER	LOC108135589|XP_017111876.1|DELE
OG0009060	LOC110186320|XP_020811119.1|DSER	LOC108139270|XP_017117446.1|DELE
OG0009061	LOC110176326|XP_020798304.1|DSER	LOC108144537|XP_017124992.1|DELE
OG0009062	LOC110181605|XP_020805064.1|DSER	LOC108137924|XP_017115355.1|DELE
OG0009063	LOC110178157|XP_020800850.1|DSER	LOC108149428|XP_017132486.1|DELE
OG0009064	LOC110177706|XP_020800201.1|DSER	LOC108144760|XP_017125354.1|DELE
OG0009065	LOC110185490|XP_020810044.1|DSER	LOC108147287|XP_017129193.1|DELE
OG0009066	LOC110190598|XP_020816851.1|DSER	LOC108150310|XP_017133914.1|DELE
OG0009067	LOC110190317|XP_020816365.1|DSER	LOC108143212|XP_017122988.1|DELE
OG0009068	LOC110191562|XP_020818098.1|DSER	LOC108149581|XP_017132705.1|DELE
OG0009069	LOC110184971|XP_020809278.1|DSER	LOC108138327|XP_017115978.1|DELE
OG0009070	LOC110179319|XP_020802471.1|DSER	LOC108141420|XP_017120285.1|DELE
OG0009071	LOC110191945|XP_020818624.1|DSER	LOC108148620|XP_017131208.1|DELE
OG0009072	LOC110188498|XP_020813888.1|DSER	LOC108141189|XP_017119916.1|DELE
OG0009073	LOC110188709|XP_020814176.1|DSER	LOC108136909|XP_017113858.1|DELE
OG0009074	LOC110186698|XP_020811629.1|DSER	LOC108140667|XP_017119099.1|DELE
OG0009075	LOC110187673|XP_020812754.1|DSER	LOC108141129|XP_017119839.1|DELE
OG0009076	LOC110188507|XP_020813900.1|DSER	LOC108143916|XP_017123985.1|DELE
OG0009077	LOC110187755|XP_020812875.1|DSER	LOC108140969|XP_017119525.1|DELE
OG0009078	LOC110189949|XP_020815899.1|DSER	LOC108136987|XP_017113970.1|DELE
OG0009079	LOC110186356|XP_020811166.1|DSER	LOC108139210|XP_017117348.1|DELE
OG0009080	LOC110191796|XP_020818405.1|DSER	LOC108140711|XP_017119161.1|DELE
OG0009081	LOC110186224|XP_020810946.1|DSER	LOC108147137|XP_017128919.1|DELE
OG0009082	LOC110188375|XP_020813749.1|DSER	LOC108140689|XP_017119127.1|DELE
OG0009083	LOC110184528|XP_020808762.1|DSER	LOC108138583|XP_017116359.1|DELE
OG0009084	LOC110186355|XP_020811161.1|DSER	LOC108135571|XP_017111833.1|DELE
OG0009085	LOC110187692|XP_020812784.1|DSER	LOC108136883|XP_017113825.1|DELE
OG0009086	LOC110176405|XP_020798403.1|DSER	LOC108141117|XP_017119822.1|DELE
OG0009087	LOC110177444|XP_020799836.1|DSER	LOC108137385|XP_017114534.1|DELE
OG0009088	LOC110186278|XP_020811051.1|DSER	LOC108148477|XP_017130998.1|DELE
OG0009089	LOC110181700|XP_020805202.1|DSER	LOC108140927|XP_017119481.1|DELE
OG0009090	LOC110176461|XP_020798477.1|DSER	LOC108149027|XP_017131864.1|DELE
OG0009091	LOC110188434|XP_020813820.1|DSER	LOC108141247|XP_017119993.1|DELE
OG0009092	LOC110188527|XP_020813931.1|DSER	LOC108135880|XP_017112273.1|DELE
OG0009093	LOC110186579|XP_020811455.1|DSER, LOC110186571|XP_020811443.1|DSER	LOC108134687|XP_017110577.1|DELE
OG0009095	LOC110186316|XP_020811098.1|DSER	LOC108148440|XP_017130963.1|DELE
OG0009096	LOC110186332|XP_020811137.1|DSER	LOC108148529|XP_017131056.1|DELE
OG0009097	LOC110186333|XP_020811138.1|DSER	LOC108148567|XP_017131102.1|DELE
OG0009098	LOC110186422|XP_020811261.1|DSER	LOC108148640|XP_017131251.1|DELE
OG0009099	LOC110186403|XP_020811228.1|DSER	LOC108148832|XP_017131586.1|DELE
OG0009100	LOC110182387|XP_020806086.1|DSER	LOC108138024|XP_017115484.1|DELE
OG0009101	LOC110185997|XP_020810684.1|DSER	LOC108147873|XP_017130119.1|DELE
OG0009102	LOC110187566|XP_020812614.1|DSER	LOC108134761|XP_017110695.1|DELE
OG0009103	LOC110187585|XP_020812631.1|DSER	LOC108134700|XP_017110585.1|DELE
OG0009104	LOC110187583|XP_020812629.1|DSER	LOC108134770|XP_017110705.1|DELE
OG0009105	LOC110181288|XP_020804669.1|DSER, LOC110183952|XP_020807969.1|DSER, LOC110183948|XP_020807968.1|DSER	LOC108138345|XP_017116003.1|DELE
